"","date","CRH"
"329","2008-04-23",37.099998
"330","2008-04-24",37.549999
"331","2008-04-25",37.560001
"332","2008-04-28",38.279999
"333","2008-04-29",37.900002
"334","2008-04-30",38.619999
"335","2008-05-01",38
"336","2008-05-02",37.900002
"337","2008-05-05",38.84
"338","2008-05-06",37.73
"339","2008-05-07",36.950001
"340","2008-05-08",36.889999
"341","2008-05-09",36.959999
"342","2008-05-12",38.23
"343","2008-05-13",37.32
"344","2008-05-14",36.93
"345","2008-05-15",36.860001
"346","2008-05-16",38.369999
"347","2008-05-19",38.060001
"348","2008-05-20",38.650002
"349","2008-05-21",37.849998
"350","2008-05-22",37.790001
"351","2008-05-23",37.599998
"352","2008-05-27",37.669998
"353","2008-05-28",37.439999
"354","2008-05-29",36.5
"355","2008-05-30",37.040001
"356","2008-06-02",36.450001
"357","2008-06-03",35.290001
"358","2008-06-04",35.009998
"359","2008-06-05",36.470001
"360","2008-06-06",35.009998
"361","2008-06-09",33.939999
"362","2008-06-10",32.82
"363","2008-06-11",32.09
"364","2008-06-12",30.719999
"365","2008-06-13",30.84
"366","2008-06-16",30.9
"367","2008-06-17",29.940001
"368","2008-06-18",28.35
"369","2008-06-19",29.549999
"370","2008-06-20",29.32
"371","2008-06-23",28.07
"372","2008-06-24",27.799999
"373","2008-06-25",29.41
"374","2008-06-26",26.940001
"375","2008-06-27",27.92
"376","2008-06-30",28.540001
"377","2008-07-01",27.02
"378","2008-07-02",22.93
"379","2008-07-03",24.790001
"380","2008-07-07",24.889999
"381","2008-07-08",25.35
"382","2008-07-09",24.290001
"383","2008-07-10",24.059999
"384","2008-07-11",23.299999
"385","2008-07-14",24.040001
"386","2008-07-15",23.49
"387","2008-07-16",23.940001
"388","2008-07-17",25.709999
"389","2008-07-18",27.440001
"390","2008-07-21",27.700001
"391","2008-07-22",27.75
"392","2008-07-23",28.059999
"393","2008-07-24",26.360001
"394","2008-07-25",26.370001
"395","2008-07-28",25.559999
"396","2008-07-29",25.290001
"397","2008-07-30",26.17
"398","2008-07-31",26.950001
"399","2008-08-01",25.02
"400","2008-08-04",25.5
"401","2008-08-05",26.629999
"402","2008-08-06",26.84
"403","2008-08-07",26.040001
"404","2008-08-08",27.68
"405","2008-08-11",28.33
"406","2008-08-12",28
"407","2008-08-13",27.65
"408","2008-08-14",27.209999
"409","2008-08-15",27.639999
"410","2008-08-18",26.629999
"411","2008-08-19",25.48
"412","2008-08-20",25.280001
"413","2008-08-21",24.58
"414","2008-08-22",25.77
"415","2008-08-25",24.959999
"416","2008-08-26",24.639999
"417","2008-08-27",25.629999
"418","2008-08-28",27.09
"419","2008-08-29",26.41
"420","2008-09-02",27.68
"421","2008-09-03",27.549999
"422","2008-09-04",26.549999
"423","2008-09-05",25.4
"424","2008-09-08",27.02
"425","2008-09-09",25.940001
"426","2008-09-10",26.1
"427","2008-09-11",26.290001
"428","2008-09-12",27.049999
"429","2008-09-15",26.120001
"430","2008-09-16",25.370001
"431","2008-09-17",24.27
"432","2008-09-18",25.58
"433","2008-09-19",26.049999
"434","2008-09-22",24.6
"435","2008-09-23",23.030001
"436","2008-09-24",23.59
"437","2008-09-25",24.309999
"438","2008-09-26",24.450001
"439","2008-09-29",20.85
"440","2008-09-30",21.32
"441","2008-10-01",21.299999
"442","2008-10-02",20.209999
"443","2008-10-03",21.299999
"444","2008-10-06",21.09
"445","2008-10-07",19.719999
"446","2008-10-08",20.450001
"447","2008-10-09",19.51
"448","2008-10-10",20.49
"449","2008-10-13",23.4
"450","2008-10-14",22.41
"451","2008-10-15",19.9
"452","2008-10-16",21.299999
"453","2008-10-17",19.32
"454","2008-10-20",20.1
"455","2008-10-21",20.1
"456","2008-10-22",18.360001
"457","2008-10-23",19.530001
"458","2008-10-24",18.290001
"459","2008-10-27",17.969999
"460","2008-10-28",20.440001
"461","2008-10-29",19.51
"462","2008-10-30",21.82
"463","2008-10-31",21.93
"464","2008-11-03",21.75
"465","2008-11-04",23.15
"466","2008-11-05",22.23
"467","2008-11-06",19.959999
"468","2008-11-07",21.18
"469","2008-11-10",20.889999
"470","2008-11-11",21.610001
"471","2008-11-12",21.35
"472","2008-11-13",22.690001
"473","2008-11-14",22.42
"474","2008-11-17",22.110001
"475","2008-11-18",20.99
"476","2008-11-19",19.540001
"477","2008-11-20",18.17
"478","2008-11-21",19.42
"479","2008-11-24",21.469999
"480","2008-11-25",22.25
"481","2008-11-26",22.5
"482","2008-11-28",22.049999
"483","2008-12-01",20.85
"484","2008-12-02",21.790001
"485","2008-12-03",21.33
"486","2008-12-04",22.18
"487","2008-12-05",23.299999
"488","2008-12-08",24.309999
"489","2008-12-09",25.49
"490","2008-12-10",26.219999
"491","2008-12-11",26.280001
"492","2008-12-12",26.57
"493","2008-12-15",27.059999
"494","2008-12-16",28.5
"495","2008-12-17",29.41
"496","2008-12-18",27.23
"497","2008-12-19",25.17
"498","2008-12-22",24.57
"499","2008-12-23",25.23
"500","2008-12-24",25.41
"501","2008-12-26",25.5
"502","2008-12-29",25.889999
"503","2008-12-30",25.27
"504","2008-12-31",26.030001
"505","2009-01-02",25.74
"506","2009-01-05",26
"507","2009-01-06",26.969999
"508","2009-01-07",26.809999
"509","2009-01-08",27.75
"510","2009-01-09",26.9
"511","2009-01-12",25.280001
"512","2009-01-13",24.75
"513","2009-01-14",23.030001
"514","2009-01-15",23.790001
"515","2009-01-16",24.780001
"516","2009-01-20",22.33
"517","2009-01-21",23.1
"518","2009-01-22",23.389999
"519","2009-01-23",22.950001
"520","2009-01-26",24.08
"521","2009-01-27",24.49
"522","2009-01-28",25.43
"523","2009-01-29",22.690001
"524","2009-01-30",23.75
"525","2009-02-02",22.549999
"526","2009-02-03",23.17
"527","2009-02-04",23.51
"528","2009-02-05",23.610001
"529","2009-02-06",24.809999
"530","2009-02-09",24.879999
"531","2009-02-10",23.74
"532","2009-02-11",24.190001
"533","2009-02-12",24.35
"534","2009-02-13",23.84
"535","2009-02-17",20.82
"536","2009-02-18",20.790001
"537","2009-02-19",20.32
"538","2009-02-20",19.440001
"539","2009-02-23",18.75
"540","2009-02-24",20.049999
"541","2009-02-25",20.23
"542","2009-02-26",19.99
"543","2009-02-27",20.219999
"544","2009-03-02",19.16
"545","2009-03-03",18.950001
"546","2009-03-04",22.700001
"547","2009-03-05",20.5
"548","2009-03-06",20.02
"549","2009-03-09",18.379999
"550","2009-03-10",19.16
"551","2009-03-11",19.540001
"552","2009-03-12",20.629999
"553","2009-03-13",20.969999
"554","2009-03-16",21.5
"555","2009-03-17",22.379999
"556","2009-03-18",23.139999
"557","2009-03-19",23.200001
"558","2009-03-20",23.26
"559","2009-03-23",24.58
"560","2009-03-24",21.459999
"561","2009-03-25",22.440001
"562","2009-03-26",22.18
"563","2009-03-27",21.690001
"564","2009-03-30",21.09
"565","2009-03-31",21.74
"566","2009-04-01",23.35
"567","2009-04-02",23.77
"568","2009-04-03",23.5
"569","2009-04-06",22.33
"570","2009-04-07",21.389999
"571","2009-04-08",21.66
"572","2009-04-09",22.469999
"573","2009-04-13",22.93
"574","2009-04-14",22.209999
"575","2009-04-15",22.02
"576","2009-04-16",23.01
"577","2009-04-17",23.15
"578","2009-04-20",21.08
"579","2009-04-21",22.129999
"580","2009-04-22",22.309999
"581","2009-04-23",22.120001
"582","2009-04-24",22.42
"583","2009-04-27",22.950001
"584","2009-04-28",23.23
"585","2009-04-29",24.35
"586","2009-04-30",25.719999
"587","2009-05-01",24.549999
"588","2009-05-04",26.15
"589","2009-05-05",26.440001
"590","2009-05-06",24.9
"591","2009-05-07",23.190001
"592","2009-05-08",24.6
"593","2009-05-11",23.27
"594","2009-05-12",23.879999
"595","2009-05-13",22.48
"596","2009-05-14",23.690001
"597","2009-05-15",23.91
"598","2009-05-18",24.48
"599","2009-05-19",25.1
"600","2009-05-20",24.51
"601","2009-05-21",24.51
"602","2009-05-22",24.43
"603","2009-05-26",24.98
"604","2009-05-27",24.120001
"605","2009-05-28",23.709999
"606","2009-05-29",23.58
"607","2009-06-01",24.790001
"608","2009-06-02",25.32
"609","2009-06-03",25.09
"610","2009-06-04",24.809999
"611","2009-06-05",24.57
"612","2009-06-08",23.780001
"613","2009-06-09",24.459999
"614","2009-06-10",25.049999
"615","2009-06-11",24.73
"616","2009-06-12",25.190001
"617","2009-06-15",24.67
"618","2009-06-16",24.34
"619","2009-06-17",24.110001
"620","2009-06-18",24.15
"621","2009-06-19",24.83
"622","2009-06-22",23.23
"623","2009-06-23",23.389999
"624","2009-06-24",22.790001
"625","2009-06-25",22.940001
"626","2009-06-26",22.83
"627","2009-06-29",22.860001
"628","2009-06-30",23.030001
"629","2009-07-01",22.129999
"630","2009-07-02",22.25
"631","2009-07-06",21.68
"632","2009-07-07",22.23
"633","2009-07-08",23.1
"634","2009-07-09",22.969999
"635","2009-07-10",22.139999
"636","2009-07-13",22.809999
"637","2009-07-14",22.74
"638","2009-07-15",22.66
"639","2009-07-16",22.629999
"640","2009-07-17",23.389999
"641","2009-07-20",24.02
"642","2009-07-21",24.209999
"643","2009-07-22",24.33
"644","2009-07-23",25.389999
"645","2009-07-24",25.07
"646","2009-07-27",24.91
"647","2009-07-28",24.48
"648","2009-07-29",24.23
"649","2009-07-30",24.559999
"650","2009-07-31",24.73
"651","2009-08-03",26.139999
"652","2009-08-04",26.17
"653","2009-08-05",25.82
"654","2009-08-06",25.09
"655","2009-08-07",25.190001
"656","2009-08-10",24.879999
"657","2009-08-11",24.870001
"658","2009-08-12",25.6
"659","2009-08-13",26.52
"660","2009-08-14",25.83
"661","2009-08-17",25.190001
"662","2009-08-18",25.1
"663","2009-08-19",25.559999
"664","2009-08-20",26.49
"665","2009-08-21",26.950001
"666","2009-08-24",26.559999
"667","2009-08-25",26.610001
"668","2009-08-26",25.440001
"669","2009-08-27",26.16
"670","2009-08-28",25.24
"671","2009-08-31",25.459999
"672","2009-09-01",24.6
"673","2009-09-02",24.030001
"674","2009-09-03",23.610001
"675","2009-09-04",24.709999
"676","2009-09-08",26.4
"677","2009-09-09",27.07
"678","2009-09-10",27
"679","2009-09-11",26.73
"680","2009-09-14",27.129999
"681","2009-09-15",27.629999
"682","2009-09-16",28.83
"683","2009-09-17",28.82
"684","2009-09-18",29.860001
"685","2009-09-21",29.35
"686","2009-09-22",28.700001
"687","2009-09-23",28.450001
"688","2009-09-24",27.690001
"689","2009-09-25",27.42
"690","2009-09-28",27.66
"691","2009-09-29",27.690001
"692","2009-09-30",27.74
"693","2009-10-01",27.219999
"694","2009-10-02",26.76
"695","2009-10-05",27.32
"696","2009-10-06",27.75
"697","2009-10-07",27.940001
"698","2009-10-08",29.379999
"699","2009-10-09",28.559999
"700","2009-10-12",29.35
"701","2009-10-13",28.76
"702","2009-10-14",30.07
"703","2009-10-15",30.469999
"704","2009-10-16",29.01
"705","2009-10-19",29.459999
"706","2009-10-20",29.34
"707","2009-10-21",28.74
"708","2009-10-22",28.42
"709","2009-10-23",28.16
"710","2009-10-26",27.49
"711","2009-10-27",27.16
"712","2009-10-28",25.129999
"713","2009-10-29",25.950001
"714","2009-10-30",24.73
"715","2009-11-02",25.1
"716","2009-11-03",25.209999
"717","2009-11-04",26.18
"718","2009-11-05",26.85
"719","2009-11-06",26.08
"720","2009-11-09",27
"721","2009-11-10",26.370001
"722","2009-11-11",26.290001
"723","2009-11-12",25.620001
"724","2009-11-13",25.950001
"725","2009-11-16",26.389999
"726","2009-11-17",25.91
"727","2009-11-18",26.120001
"728","2009-11-19",26.02
"729","2009-11-20",26.110001
"730","2009-11-23",27.049999
"731","2009-11-24",26.309999
"732","2009-11-25",26.51
"733","2009-11-27",26.01
"734","2009-11-30",25.799999
"735","2009-12-01",26.190001
"736","2009-12-02",26.68
"737","2009-12-03",26.450001
"738","2009-12-04",26.969999
"739","2009-12-07",26.620001
"740","2009-12-08",25.6
"741","2009-12-09",25.65
"742","2009-12-10",26.389999
"743","2009-12-11",26.860001
"744","2009-12-14",27.030001
"745","2009-12-15",26.48
"746","2009-12-16",26.65
"747","2009-12-17",26.17
"748","2009-12-18",26.57
"749","2009-12-21",27.969999
"750","2009-12-22",28.17
"751","2009-12-23",27.76
"752","2009-12-24",27.780001
"753","2009-12-28",27.82
"754","2009-12-29",28.459999
"755","2009-12-30",27.99
"756","2009-12-31",27.33
"757","2010-01-04",28.049999
"758","2010-01-05",27.1
"759","2010-01-06",26.629999
"760","2010-01-07",25.959999
"761","2010-01-08",26.6
"762","2010-01-11",27.27
"763","2010-01-12",26.73
"764","2010-01-13",26.969999
"765","2010-01-14",26.77
"766","2010-01-15",25.889999
"767","2010-01-19",26.34
"768","2010-01-20",25.84
"769","2010-01-21",25.49
"770","2010-01-22",25.129999
"771","2010-01-25",25.190001
"772","2010-01-26",25.57
"773","2010-01-27",24.790001
"774","2010-01-28",24.549999
"775","2010-01-29",24.59
"776","2010-02-01",25.08
"777","2010-02-02",24.860001
"778","2010-02-03",24.85
"779","2010-02-04",24.5
"780","2010-02-05",24.059999
"781","2010-02-08",23.299999
"782","2010-02-09",23.92
"783","2010-02-10",23.879999
"784","2010-02-11",23.370001
"785","2010-02-12",23.280001
"786","2010-02-16",23.610001
"787","2010-02-17",24.129999
"788","2010-02-18",24.23
"789","2010-02-19",24.23
"790","2010-02-22",24.309999
"791","2010-02-23",23.74
"792","2010-02-24",23.809999
"793","2010-02-25",23.370001
"794","2010-02-26",23.209999
"795","2010-03-01",23.110001
"796","2010-03-02",23
"797","2010-03-03",23.139999
"798","2010-03-04",23.23
"799","2010-03-05",23.959999
"800","2010-03-08",24.51
"801","2010-03-09",24.469999
"802","2010-03-10",24.200001
"803","2010-03-11",24.440001
"804","2010-03-12",24.690001
"805","2010-03-15",24.33
"806","2010-03-16",24.59
"807","2010-03-17",25.68
"808","2010-03-18",25.59
"809","2010-03-19",25.440001
"810","2010-03-22",25.280001
"811","2010-03-23",25.799999
"812","2010-03-24",24.709999
"813","2010-03-25",24.84
"814","2010-03-26",25.360001
"815","2010-03-29",25.110001
"816","2010-03-30",24.969999
"817","2010-03-31",24.889999
"818","2010-04-01",25.77
"819","2010-04-05",25.75
"820","2010-04-06",25.530001
"821","2010-04-07",24.950001
"822","2010-04-08",24.969999
"823","2010-04-09",25.77
"824","2010-04-12",25.860001
"825","2010-04-13",25.549999
"826","2010-04-14",26.07
"827","2010-04-15",25.790001
"828","2010-04-16",26.690001
"829","2010-04-19",26.719999
"830","2010-04-20",26.870001
"831","2010-04-21",27.77
"832","2010-04-22",27.75
"833","2010-04-23",28.940001
"834","2010-04-26",29.15
"835","2010-04-27",27.02
"836","2010-04-28",26.549999
"837","2010-04-29",27.940001
"838","2010-04-30",28.59
"839","2010-05-03",28.370001
"840","2010-05-04",26.700001
"841","2010-05-05",25.370001
"842","2010-05-06",23.200001
"843","2010-05-07",22.98
"844","2010-05-10",25.84
"845","2010-05-11",25.190001
"846","2010-05-12",25.42
"847","2010-05-13",24.65
"848","2010-05-14",23.280001
"849","2010-05-17",23.25
"850","2010-05-18",23.18
"851","2010-05-19",23.049999
"852","2010-05-20",22.07
"853","2010-05-21",22.629999
"854","2010-05-24",22.17
"855","2010-05-25",21.879999
"856","2010-05-26",21.889999
"857","2010-05-27",23.66
"858","2010-05-28",22.66
"859","2010-06-01",22.34
"860","2010-06-02",23.32
"861","2010-06-03",23.299999
"862","2010-06-04",21.860001
"863","2010-06-07",21.389999
"864","2010-06-08",21.870001
"865","2010-06-09",21.969999
"866","2010-06-10",23.299999
"867","2010-06-11",23.02
"868","2010-06-14",23.15
"869","2010-06-15",23.969999
"870","2010-06-16",23.9
"871","2010-06-17",24.17
"872","2010-06-18",23.860001
"873","2010-06-21",23.700001
"874","2010-06-22",23.309999
"875","2010-06-23",22.76
"876","2010-06-24",22.459999
"877","2010-06-25",22.15
"878","2010-06-28",22.16
"879","2010-06-29",20.92
"880","2010-06-30",20.9
"881","2010-07-01",20.75
"882","2010-07-02",21.23
"883","2010-07-06",21.459999
"884","2010-07-07",20.5
"885","2010-07-08",20.32
"886","2010-07-09",20
"887","2010-07-12",20.32
"888","2010-07-13",21.219999
"889","2010-07-14",21.059999
"890","2010-07-15",21.26
"891","2010-07-16",20.200001
"892","2010-07-19",20.450001
"893","2010-07-20",20.389999
"894","2010-07-21",20.049999
"895","2010-07-22",21.4
"896","2010-07-23",21.4
"897","2010-07-26",21.73
"898","2010-07-27",21.629999
"899","2010-07-28",21.15
"900","2010-07-29",21.440001
"901","2010-07-30",21.030001
"902","2010-08-02",22.09
"903","2010-08-03",21.93
"904","2010-08-04",21.74
"905","2010-08-05",21.82
"906","2010-08-06",21.690001
"907","2010-08-09",21.91
"908","2010-08-10",21.75
"909","2010-08-11",20.219999
"910","2010-08-12",19.49
"911","2010-08-13",19.17
"912","2010-08-16",19.15
"913","2010-08-17",19.639999
"914","2010-08-18",19.620001
"915","2010-08-19",18.469999
"916","2010-08-20",18.1
"917","2010-08-23",18.030001
"918","2010-08-24",15.25
"919","2010-08-25",15.5
"920","2010-08-26",15.42
"921","2010-08-27",15.8
"922","2010-08-30",15.33
"923","2010-08-31",15.67
"924","2010-09-01",16.26
"925","2010-09-02",16.700001
"926","2010-09-03",17.35
"927","2010-09-07",16.969999
"928","2010-09-08",16.65
"929","2010-09-09",16.780001
"930","2010-09-10",17.23
"931","2010-09-13",17.440001
"932","2010-09-14",17.440001
"933","2010-09-15",17.190001
"934","2010-09-16",17.07
"935","2010-09-17",16.74
"936","2010-09-20",17.02
"937","2010-09-21",17.49
"938","2010-09-22",17.389999
"939","2010-09-23",16.889999
"940","2010-09-24",17.389999
"941","2010-09-27",17.1
"942","2010-09-28",17.110001
"943","2010-09-29",16.709999
"944","2010-09-30",16.639999
"945","2010-10-01",16.73
"946","2010-10-04",16.629999
"947","2010-10-05",17.32
"948","2010-10-06",17.98
"949","2010-10-07",17.469999
"950","2010-10-08",17.549999
"951","2010-10-11",17.450001
"952","2010-10-12",16.85
"953","2010-10-13",17.200001
"954","2010-10-14",17.09
"955","2010-10-15",16.860001
"956","2010-10-18",16.690001
"957","2010-10-19",16.42
"958","2010-10-20",16.780001
"959","2010-10-21",17.49
"960","2010-10-22",17.52
"961","2010-10-25",17.559999
"962","2010-10-26",17.33
"963","2010-10-27",17.17
