"","date","ACC"
"176","2007-09-13",28.51
"177","2007-09-14",28.59
"178","2007-09-17",28.219999
"179","2007-09-18",28.290001
"180","2007-09-19",28.549999
"181","2007-09-20",28.6
"182","2007-09-21",28.91
"183","2007-09-24",29.4
"184","2007-09-25",29.25
"185","2007-09-26",29.309999
"186","2007-09-27",29.299999
"187","2007-09-28",29.290001
"188","2007-10-01",30
"189","2007-10-02",29.58
"190","2007-10-03",29.389999
"191","2007-10-04",28.799999
"192","2007-10-05",29.77
"193","2007-10-08",29.99
"194","2007-10-09",30.4
"195","2007-10-10",30.17
"196","2007-10-11",30.1
"197","2007-10-12",30.129999
"198","2007-10-15",29.370001
"199","2007-10-16",28.82
"200","2007-10-17",28.719999
"201","2007-10-18",28.870001
"202","2007-10-19",27.35
"203","2007-10-22",28.059999
"204","2007-10-23",28.1
"205","2007-10-24",27.77
"206","2007-10-25",27.940001
"207","2007-10-26",28.6
"208","2007-10-29",28.469999
"209","2007-10-30",28.52
"210","2007-10-31",28.440001
"211","2007-11-01",27.32
"212","2007-11-02",26.469999
"213","2007-11-05",26.4
"214","2007-11-06",26.91
"215","2007-11-07",26.469999
"216","2007-11-08",26.16
"217","2007-11-09",26.59
"218","2007-11-12",26.370001
"219","2007-11-13",27.98
"220","2007-11-14",27.780001
"221","2007-11-15",28.040001
"222","2007-11-16",26.57
"223","2007-11-19",26.17
"224","2007-11-20",25.440001
"225","2007-11-21",25.27
"226","2007-11-23",25.42
"227","2007-11-26",24.459999
"228","2007-11-27",24.299999
"229","2007-11-28",25.26
"230","2007-11-29",25.75
"231","2007-11-30",25.860001
"232","2007-12-03",25.26
"233","2007-12-04",25.280001
"234","2007-12-05",25.67
"235","2007-12-06",26.540001
"236","2007-12-07",26.639999
"237","2007-12-10",27.059999
"238","2007-12-11",26.74
"239","2007-12-12",26.950001
"240","2007-12-13",26.85
"241","2007-12-14",25.860001
"242","2007-12-17",25.42
"243","2007-12-18",26.4
"244","2007-12-19",26.799999
"245","2007-12-20",27.549999
"246","2007-12-21",28.1
"247","2007-12-24",28.75
"248","2007-12-26",28.52
"249","2007-12-27",27.360001
"250","2007-12-28",26.83
"251","2007-12-31",26.85
"252","2008-01-02",26.309999
"253","2008-01-03",25.690001
"254","2008-01-04",25.52
"255","2008-01-07",25.809999
"256","2008-01-08",25.92
"257","2008-01-09",26.620001
"258","2008-01-10",26.719999
"259","2008-01-11",26.6
"260","2008-01-14",26.93
"261","2008-01-15",26.690001
"262","2008-01-16",27.559999
"263","2008-01-17",26.950001
"264","2008-01-18",26.58
"265","2008-01-22",27.129999
"266","2008-01-23",28.5
"267","2008-01-24",28.57
"268","2008-01-25",28.5
"269","2008-01-28",29.360001
"270","2008-01-29",28.950001
"271","2008-01-30",27.620001
"272","2008-01-31",28.85
"273","2008-02-01",28.84
"274","2008-02-04",28.99
"275","2008-02-05",29.15
"276","2008-02-06",28.76
"277","2008-02-07",29.309999
"278","2008-02-08",28.9
"279","2008-02-11",28.43
"280","2008-02-12",28.049999
"281","2008-02-13",26.73
"282","2008-02-14",26.110001
"283","2008-02-15",26.030001
"284","2008-02-19",25.700001
"285","2008-02-20",25.99
"286","2008-02-21",25.719999
"287","2008-02-22",25.950001
"288","2008-02-25",26.200001
"289","2008-02-26",26.450001
"290","2008-02-27",26.200001
"291","2008-02-28",25.9
"292","2008-02-29",26.1
"293","2008-03-03",26.52
"294","2008-03-04",26.389999
"295","2008-03-05",25.92
"296","2008-03-06",25.16
"297","2008-03-07",26.1
"298","2008-03-10",25.84
"299","2008-03-11",27.5
"300","2008-03-12",27.190001
"301","2008-03-13",27.35
"302","2008-03-14",27.219999
"303","2008-03-17",27.120001
"304","2008-03-18",28.629999
"305","2008-03-19",28.049999
"306","2008-03-20",28
"307","2008-03-24",28.469999
"308","2008-03-25",28.459999
"309","2008-03-26",28.700001
"310","2008-03-27",28.370001
"311","2008-03-28",27.49
"312","2008-03-31",27.360001
"313","2008-04-01",28.1
"314","2008-04-02",28
"315","2008-04-03",28.17
"316","2008-04-04",28.1
"317","2008-04-07",27.93
"318","2008-04-08",27.790001
"319","2008-04-09",27.190001
"320","2008-04-10",27.67
"321","2008-04-11",27.07
"322","2008-04-14",26.92
"323","2008-04-15",27.200001
"324","2008-04-16",28.25
"325","2008-04-17",29.1
"326","2008-04-18",30
"327","2008-04-21",29.77
"328","2008-04-22",29.83
"329","2008-04-23",30.18
"330","2008-04-24",30.889999
"331","2008-04-25",31.049999
"332","2008-04-28",31.1
"333","2008-04-29",30.5
"334","2008-04-30",30.530001
"335","2008-05-01",30.25
"336","2008-05-02",30.15
"337","2008-05-05",30.16
"338","2008-05-06",30.290001
"339","2008-05-07",30.1
"340","2008-05-08",30.299999
"341","2008-05-09",30.24
"342","2008-05-12",30.77
"343","2008-05-13",30.309999
"344","2008-05-14",30.15
"345","2008-05-15",30.5
"346","2008-05-16",30.6
"347","2008-05-19",30.780001
"348","2008-05-20",30.389999
"349","2008-05-21",30.190001
"350","2008-05-22",29.9
"351","2008-05-23",29.950001
"352","2008-05-27",30.639999
"353","2008-05-28",30.27
"354","2008-05-29",30.780001
"355","2008-05-30",30.42
"356","2008-06-02",30.440001
"357","2008-06-03",30.98
"358","2008-06-04",31.17
"359","2008-06-05",31.92
"360","2008-06-06",30.879999
"361","2008-06-09",30.620001
"362","2008-06-10",30.690001
"363","2008-06-11",30.59
"364","2008-06-12",30.280001
"365","2008-06-13",30.190001
"366","2008-06-16",29.940001
"367","2008-06-17",29.49
"368","2008-06-18",29.059999
"369","2008-06-19",29.190001
"370","2008-06-20",29.08
"371","2008-06-23",28.34
"372","2008-06-24",28.07
"373","2008-06-25",28.43
"374","2008-06-26",27.76
"375","2008-06-27",28.16
"376","2008-06-30",27.84
"377","2008-07-01",28.34
"378","2008-07-02",28.18
"379","2008-07-03",27.83
"380","2008-07-07",27.690001
"381","2008-07-08",29.309999
"382","2008-07-09",27.66
"383","2008-07-10",28.309999
"384","2008-07-11",28.620001
"385","2008-07-14",28.549999
"386","2008-07-15",28.290001
"387","2008-07-16",29.57
"388","2008-07-17",29.870001
"389","2008-07-18",29.91
"390","2008-07-21",30.280001
"391","2008-07-22",30.4
"392","2008-07-23",30.27
"393","2008-07-24",28.77
"394","2008-07-25",29.440001
"395","2008-07-28",29.049999
"396","2008-07-29",29.75
"397","2008-07-30",29.66
"398","2008-07-31",29.280001
"399","2008-08-01",29.110001
"400","2008-08-04",28.200001
"401","2008-08-05",29.309999
"402","2008-08-06",29.27
"403","2008-08-07",29
"404","2008-08-08",29.83
"405","2008-08-11",30.82
"406","2008-08-12",30.540001
"407","2008-08-13",29.879999
"408","2008-08-14",30.120001
"409","2008-08-15",30.450001
"410","2008-08-18",29.75
"411","2008-08-19",29.190001
"412","2008-08-20",29.09
"413","2008-08-21",29.02
"414","2008-08-22",29.629999
"415","2008-08-25",29.18
"416","2008-08-26",29.620001
"417","2008-08-27",29.84
"418","2008-08-28",30.42
"419","2008-08-29",30.32
"420","2008-09-02",31.129999
"421","2008-09-03",31.09
"422","2008-09-04",30.690001
"423","2008-09-05",31.110001
"424","2008-09-08",31.74
"425","2008-09-09",30.5
"426","2008-09-10",30.57
"427","2008-09-11",30.73
"428","2008-09-12",30.57
"429","2008-09-15",29.190001
"430","2008-09-16",30.620001
"431","2008-09-17",29.9
"432","2008-09-18",31.290001
"433","2008-09-19",32.150002
"434","2008-09-22",31.059999
"435","2008-09-23",31.280001
"436","2008-09-24",30.84
"437","2008-09-25",31.450001
"438","2008-09-26",32.650002
"439","2008-09-29",32.25
"440","2008-09-30",33.880001
"441","2008-10-01",33.32
"442","2008-10-02",32.849998
"443","2008-10-03",32.299999
"444","2008-10-06",32.279999
"445","2008-10-07",29.219999
"446","2008-10-08",28.76
"447","2008-10-09",26.389999
"448","2008-10-10",28.82
"449","2008-10-13",29.75
"450","2008-10-14",28.41
"451","2008-10-15",25.32
"452","2008-10-16",25.59
"453","2008-10-17",25.690001
"454","2008-10-20",26.200001
"455","2008-10-21",25.77
"456","2008-10-22",25.02
"457","2008-10-23",25.75
"458","2008-10-24",24.59
"459","2008-10-27",22.26
"460","2008-10-28",24.59
"461","2008-10-29",24.139999
"462","2008-10-30",24.76
"463","2008-10-31",25.98
"464","2008-11-03",25.58
"465","2008-11-04",25.709999
"466","2008-11-05",23.93
"467","2008-11-06",23.110001
"468","2008-11-07",24.23
"469","2008-11-10",21.84
"470","2008-11-11",22.15
"471","2008-11-12",21.860001
"472","2008-11-13",23.09
"473","2008-11-14",21.379999
"474","2008-11-17",21.34
"475","2008-11-18",20.799999
"476","2008-11-19",19.07
"477","2008-11-20",17.49
"478","2008-11-21",16.610001
"479","2008-11-24",19.190001
"480","2008-11-25",20.389999
"481","2008-11-26",21.93
"482","2008-11-28",22.389999
"483","2008-12-01",19.68
"484","2008-12-02",21.17
"485","2008-12-03",22.379999
"486","2008-12-04",21.200001
"487","2008-12-05",22.540001
"488","2008-12-08",23.440001
"489","2008-12-09",22.16
"490","2008-12-10",23.629999
"491","2008-12-11",20.42
"492","2008-12-12",21.24
"493","2008-12-15",20.43
"494","2008-12-16",21.559999
"495","2008-12-17",22.219999
"496","2008-12-18",22.01
"497","2008-12-19",21.83
"498","2008-12-22",20.940001
"499","2008-12-23",20.5
"500","2008-12-24",20.85
"501","2008-12-26",20.639999
"502","2008-12-29",19.450001
"503","2008-12-30",19.940001
"504","2008-12-31",20.48
"505","2009-01-02",19.610001
"506","2009-01-05",19.23
"507","2009-01-06",20.57
"508","2009-01-07",20.4
"509","2009-01-08",20.700001
"510","2009-01-09",19.77
"511","2009-01-12",18.700001
"512","2009-01-13",19.26
"513","2009-01-14",19.48
"514","2009-01-15",19.98
"515","2009-01-16",21.15
"516","2009-01-20",19.309999
"517","2009-01-21",20.690001
"518","2009-01-22",20.42
"519","2009-01-23",21
"520","2009-01-26",21.129999
"521","2009-01-27",21.360001
"522","2009-01-28",23.389999
"523","2009-01-29",21.82
"524","2009-01-30",21.370001
"525","2009-02-02",21.51
"526","2009-02-03",21.440001
"527","2009-02-04",20.9
"528","2009-02-05",20.16
"529","2009-02-06",22.01
"530","2009-02-09",22.48
"531","2009-02-10",20.700001
"532","2009-02-11",20.629999
"533","2009-02-12",19.860001
"534","2009-02-13",18.74
"535","2009-02-17",17.120001
"536","2009-02-18",17.93
"537","2009-02-19",17.5
"538","2009-02-20",19.01
"539","2009-02-23",17.690001
"540","2009-02-24",19.059999
"541","2009-02-25",18.33
"542","2009-02-26",17.389999
"543","2009-02-27",17.120001
"544","2009-03-02",16.200001
"545","2009-03-03",16.66
"546","2009-03-04",16.709999
"547","2009-03-05",15.85
"548","2009-03-06",15.61
"549","2009-03-09",15.94
"550","2009-03-10",18.110001
"551","2009-03-11",17.690001
"552","2009-03-12",19.120001
"553","2009-03-13",18.9
"554","2009-03-16",17.059999
"555","2009-03-17",18.41
"556","2009-03-18",19.27
"557","2009-03-19",18.01
"558","2009-03-20",17.08
"559","2009-03-23",19.290001
"560","2009-03-24",18.139999
"561","2009-03-25",18.059999
"562","2009-03-26",18.75
"563","2009-03-27",17.35
"564","2009-03-30",16.1
"565","2009-03-31",17.360001
"566","2009-04-01",17.18
"567","2009-04-02",18.860001
"568","2009-04-03",20.57
"569","2009-04-06",19.42
"570","2009-04-07",17.950001
"571","2009-04-08",18.24
"572","2009-04-09",20.26
"573","2009-04-13",20.15
"574","2009-04-14",18.59
"575","2009-04-15",19.08
"576","2009-04-16",19.65
"577","2009-04-17",20.73
"578","2009-04-20",18.950001
"579","2009-04-21",20.700001
"580","2009-04-22",20.879999
"581","2009-04-23",22.059999
"582","2009-04-24",23.34
"583","2009-04-27",21
"584","2009-04-28",21.84
"585","2009-04-29",21.74
"586","2009-04-30",21.68
"587","2009-05-01",20.690001
"588","2009-05-04",22.629999
"589","2009-05-05",21.959999
"590","2009-05-06",22.790001
"591","2009-05-07",21.82
"592","2009-05-08",23.209999
"593","2009-05-11",22.23
"594","2009-05-12",21.969999
"595","2009-05-13",21.25
"596","2009-05-14",22.290001
"597","2009-05-15",21.709999
"598","2009-05-18",23.27
"599","2009-05-19",22.610001
"600","2009-05-20",22.360001
"601","2009-05-21",22.09
"602","2009-05-22",21.280001
"603","2009-05-26",22.879999
"604","2009-05-27",21.620001
"605","2009-05-28",22.23
"606","2009-05-29",22.99
"607","2009-06-01",23.280001
"608","2009-06-02",22.83
"609","2009-06-03",22.73
"610","2009-06-04",23.450001
"611","2009-06-05",23.719999
"612","2009-06-08",23.299999
"613","2009-06-09",22.860001
"614","2009-06-10",22.290001
"615","2009-06-11",21.690001
"616","2009-06-12",22.219999
"617","2009-06-15",21.360001
"618","2009-06-16",21.120001
"619","2009-06-17",21.120001
"620","2009-06-18",21.459999
"621","2009-06-19",21.959999
"622","2009-06-22",21.17
"623","2009-06-23",21.58
"624","2009-06-24",21.469999
"625","2009-06-25",21.51
"626","2009-06-26",21.74
"627","2009-06-29",21.82
"628","2009-06-30",22.18
"629","2009-07-01",22.389999
"630","2009-07-02",21.57
"631","2009-07-06",21.799999
"632","2009-07-07",20.860001
"633","2009-07-08",20.6
"634","2009-07-09",20
"635","2009-07-10",20.09
"636","2009-07-13",20.9
"637","2009-07-14",21.34
"638","2009-07-15",22.83
"639","2009-07-16",23.24
"640","2009-07-17",22.99
"641","2009-07-20",23.709999
"642","2009-07-21",23.469999
"643","2009-07-22",23.219999
"644","2009-07-23",23.5
"645","2009-07-24",23.75
"646","2009-07-27",23.49
"647","2009-07-28",23.34
"648","2009-07-29",22.790001
"649","2009-07-30",23.299999
"650","2009-07-31",22.93
"651","2009-08-03",23.309999
"652","2009-08-04",24.52
"653","2009-08-05",25.389999
"654","2009-08-06",25.370001
"655","2009-08-07",26.360001
"656","2009-08-10",26.110001
"657","2009-08-11",25.190001
"658","2009-08-12",25.139999
"659","2009-08-13",25.18
"660","2009-08-14",25.290001
"661","2009-08-17",24.190001
"662","2009-08-18",24.26
"663","2009-08-19",23.83
"664","2009-08-20",25.18
"665","2009-08-21",25.440001
"666","2009-08-24",25.43
"667","2009-08-25",26.049999
"668","2009-08-26",26.209999
"669","2009-08-27",26.450001
"670","2009-08-28",26.959999
"671","2009-08-31",26.01
"672","2009-09-01",24.780001
"673","2009-09-02",24.18
"674","2009-09-03",24.18
"675","2009-09-04",24.08
"676","2009-09-08",24.700001
"677","2009-09-09",25.07
"678","2009-09-10",25.25
"679","2009-09-11",24.92
"680","2009-09-14",25.469999
"681","2009-09-15",26.51
"682","2009-09-16",27.889999
"683","2009-09-17",27.870001
"684","2009-09-18",27.870001
"685","2009-09-21",27.5
"686","2009-09-22",28.68
"687","2009-09-23",27.309999
"688","2009-09-24",26.190001
"689","2009-09-25",25.889999
"690","2009-09-28",26.940001
"691","2009-09-29",26.209999
"692","2009-09-30",26.85
"693","2009-10-01",26.110001
"694","2009-10-02",25.99
"695","2009-10-05",26.540001
"696","2009-10-06",26.459999
"697","2009-10-07",26.23
"698","2009-10-08",26.459999
"699","2009-10-09",27.129999
"700","2009-10-12",27.34
"701","2009-10-13",26.77
"702","2009-10-14",27.49
"703","2009-10-15",27.040001
"704","2009-10-16",26.67
"705","2009-10-19",27.309999
"706","2009-10-20",26.370001
"707","2009-10-21",25.9
"708","2009-10-22",26.76
"709","2009-10-23",26.450001
"710","2009-10-26",26.709999
"711","2009-10-27",26.74
"712","2009-10-28",26.52
"713","2009-10-29",27.17
"714","2009-10-30",27.02
"715","2009-11-02",27.280001
"716","2009-11-03",27.01
"717","2009-11-04",26.219999
"718","2009-11-05",26.629999
"719","2009-11-06",26.110001
"720","2009-11-09",26.879999
"721","2009-11-10",26.74
"722","2009-11-11",27.15
"723","2009-11-12",26.49
"724","2009-11-13",26.92
"725","2009-11-16",27.879999
"726","2009-11-17",27.139999
"727","2009-11-18",27.860001
"728","2009-11-19",27.42
"729","2009-11-20",27.309999
"730","2009-11-23",27.42
"731","2009-11-24",26.709999
"732","2009-11-25",26.719999
"733","2009-11-27",26.02
"734","2009-11-30",26.950001
"735","2009-12-01",27
"736","2009-12-02",27.309999
"737","2009-12-03",26.84
"738","2009-12-04",27.280001
"739","2009-12-07",26.469999
"740","2009-12-08",26.58
"741","2009-12-09",26.709999
"742","2009-12-10",26.879999
"743","2009-12-11",27.219999
"744","2009-12-14",27.870001
"745","2009-12-15",27.49
"746","2009-12-16",27.969999
"747","2009-12-17",27.75
"748","2009-12-18",27.99
"749","2009-12-21",28.110001
"750","2009-12-22",28.469999
"751","2009-12-23",28.48
"752","2009-12-24",28.48
"753","2009-12-28",28.59
"754","2009-12-29",28.24
"755","2009-12-30",28.450001
"756","2009-12-31",28.1
"757","2010-01-04",27.389999
"758","2010-01-05",26.950001
"759","2010-01-06",26.450001
"760","2010-01-07",26.889999
"761","2010-01-08",26.639999
"762","2010-01-11",26.77
"763","2010-01-12",26.48
"764","2010-01-13",26.700001
"765","2010-01-14",27
"766","2010-01-15",27.139999
"767","2010-01-19",27.82
"768","2010-01-20",27.76
"769","2010-01-21",27.049999
"770","2010-01-22",26.23
"771","2010-01-25",25.959999
"772","2010-01-26",25.780001
"773","2010-01-27",26.08
"774","2010-01-28",25.75
"775","2010-01-29",25.66
"776","2010-02-01",25.860001
"777","2010-02-02",26.4
"778","2010-02-03",26.4
"779","2010-02-04",25.370001
"780","2010-02-05",25.83
"781","2010-02-08",25.309999
"782","2010-02-09",24.84
"783","2010-02-10",24.870001
"784","2010-02-11",25.530001
"785","2010-02-12",25.969999
"786","2010-02-16",26.620001
"787","2010-02-17",27.049999
"788","2010-02-18",27.639999
"789","2010-02-19",27.620001
"790","2010-02-22",27.879999
"791","2010-02-23",27.82
"792","2010-02-24",27.82
"793","2010-02-25",27.74
"794","2010-02-26",27.639999
"795","2010-03-01",27.889999
"796","2010-03-02",27.98
"797","2010-03-03",27.709999
"798","2010-03-04",27.719999
"799","2010-03-05",28.42
"800","2010-03-08",28.65
"801","2010-03-09",28.35
"802","2010-03-10",28.17
"803","2010-03-11",27.35
"804","2010-03-12",27.5
"805","2010-03-15",27.4
"806","2010-03-16",27.549999
"807","2010-03-17",27.639999
"808","2010-03-18",27.620001
"809","2010-03-19",27.540001
"810","2010-03-22",27.860001
"811","2010-03-23",27.690001
"812","2010-03-24",27.469999
"813","2010-03-25",27.440001
"814","2010-03-26",27.18
"815","2010-03-29",27.57
"816","2010-03-30",27.93
"817","2010-03-31",27.66
"818","2010-04-01",27.51
"819","2010-04-05",28.049999
"820","2010-04-06",29.440001
"821","2010-04-07",28.85
"822","2010-04-08",28.799999
"823","2010-04-09",28.66
"824","2010-04-12",28.290001
"825","2010-04-13",29.4
"826","2010-04-14",28.959999
"827","2010-04-15",28.92
"828","2010-04-16",28.440001
"829","2010-04-19",28.290001
"830","2010-04-20",28.67
"831","2010-04-21",29.07
"832","2010-04-22",29.360001
"833","2010-04-23",29.389999
"834","2010-04-26",30.120001
"835","2010-04-27",29.51
"836","2010-04-28",28.799999
"837","2010-04-29",29.1
"838","2010-04-30",28.17
"839","2010-05-03",29
"840","2010-05-04",28.299999
"841","2010-05-05",27.91
"842","2010-05-06",26.77
"843","2010-05-07",26.26
"844","2010-05-10",27.65
"845","2010-05-11",27.209999
"846","2010-05-12",27.49
"847","2010-05-13",26.950001
"848","2010-05-14",25.84
"849","2010-05-17",25.76
"850","2010-05-18",26.02
"851","2010-05-19",25.99
"852","2010-05-20",24.620001
"853","2010-05-21",26.030001
"854","2010-05-24",25.540001
"855","2010-05-25",25.82
"856","2010-05-26",26.02
"857","2010-05-27",27.33
"858","2010-05-28",26.77
"859","2010-06-01",25.68
"860","2010-06-02",26.120001
"861","2010-06-03",26.610001
"862","2010-06-04",25.440001
"863","2010-06-07",25.9
"864","2010-06-08",26.74
"865","2010-06-09",26.9
"866","2010-06-10",27.620001
"867","2010-06-11",27.66
"868","2010-06-14",28.32
"869","2010-06-15",28.84
"870","2010-06-16",28.5
"871","2010-06-17",28.67
"872","2010-06-18",28.57
"873","2010-06-21",28.43
"874","2010-06-22",27.950001
"875","2010-06-23",27.860001
"876","2010-06-24",27.459999
"877","2010-06-25",28.030001
"878","2010-06-28",27.860001
"879","2010-06-29",27.41
"880","2010-06-30",27.290001
"881","2010-07-01",27.27
"882","2010-07-02",26.790001
"883","2010-07-06",26.190001
"884","2010-07-07",27.389999
"885","2010-07-08",27.440001
"886","2010-07-09",27.59
"887","2010-07-12",27.6
"888","2010-07-13",27.799999
"889","2010-07-14",27.459999
"890","2010-07-15",27.65
"891","2010-07-16",26.709999
"892","2010-07-19",26.84
"893","2010-07-20",27.370001
"894","2010-07-21",26.68
"895","2010-07-22",27.65
"896","2010-07-23",28.1
"897","2010-07-26",29
"898","2010-07-27",28.940001
"899","2010-07-28",29.15
"900","2010-07-29",28.66
"901","2010-07-30",28.950001
"902","2010-08-02",29.700001
"903","2010-08-03",29.959999
"904","2010-08-04",29.58
"905","2010-08-05",29.02
"906","2010-08-06",29.309999
"907","2010-08-09",29.690001
"908","2010-08-10",29.49
"909","2010-08-11",29.02
"910","2010-08-12",28.540001
"911","2010-08-13",28.530001
"912","2010-08-16",27.450001
"913","2010-08-17",28.82
"914","2010-08-18",28.530001
"915","2010-08-19",28.110001
"916","2010-08-20",28.1
"917","2010-08-23",28.23
"918","2010-08-24",28.379999
"919","2010-08-25",28.91
"920","2010-08-26",29.129999
"921","2010-08-27",30.02
"922","2010-08-30",29.99
"923","2010-08-31",29.809999
"924","2010-09-01",30.59
"925","2010-09-02",30.68
"926","2010-09-03",30.959999
"927","2010-09-07",30.709999
"928","2010-09-08",30.75
"929","2010-09-09",30.450001
"930","2010-09-10",30.450001
"931","2010-09-13",30.799999
"932","2010-09-14",30.84
"933","2010-09-15",30.85
"934","2010-09-16",30.33
"935","2010-09-17",30.700001
"936","2010-09-20",31.01
"937","2010-09-21",30.620001
"938","2010-09-22",30.26
"939","2010-09-23",29.469999
"940","2010-09-24",30.6
"941","2010-09-27",30.190001
"942","2010-09-28",30.27
"943","2010-09-29",30.17
"944","2010-09-30",30.440001
"945","2010-10-01",30.65
"946","2010-10-04",30.870001
"947","2010-10-05",31.41
"948","2010-10-06",31.27
"949","2010-10-07",31.4
"950","2010-10-08",31.549999
"951","2010-10-11",31.59
"952","2010-10-12",31.49
"953","2010-10-13",31.82
"954","2010-10-14",31.610001
"955","2010-10-15",31.719999
"956","2010-10-18",32.490002
"957","2010-10-19",32.240002
"958","2010-10-20",32.580002
"959","2010-10-21",32.549999
"960","2010-10-22",32.369999
"961","2010-10-25",32.66
"962","2010-10-26",32.099998
"963","2010-10-27",31.889999
"964","2010-10-28",31.620001
"965","2010-10-29",31.629999
"966","2010-11-01",32.060001
"967","2010-11-02",31.709999
"968","2010-11-03",31.98
