"","date","NGVC"
"77","2012-11-13",17.959999
"78","2012-11-14",18.91
"79","2012-11-15",19.879999
"80","2012-11-16",20.07
"81","2012-11-19",21.049999
"82","2012-11-20",21.309999
"83","2012-11-21",21.08
"84","2012-11-23",21.5
"85","2012-11-26",20.969999
"86","2012-11-27",19.91
"87","2012-11-28",19.629999
"88","2012-11-29",19.309999
"89","2012-11-30",19.17
"90","2012-12-03",19.280001
"91","2012-12-04",20.1
"92","2012-12-05",20.139999
"93","2012-12-06",20.959999
"94","2012-12-07",20.959999
"95","2012-12-10",21.030001
"96","2012-12-11",20.959999
"97","2012-12-12",19.379999
"98","2012-12-13",19.969999
"99","2012-12-14",19.59
"100","2012-12-17",19.59
"101","2012-12-18",20.190001
"102","2012-12-19",19.82
"103","2012-12-20",20.120001
"104","2012-12-21",19.530001
"105","2012-12-24",19.610001
"106","2012-12-26",19.190001
"107","2012-12-27",18.99
"108","2012-12-28",19.299999
"109","2012-12-31",19.09
"110","2013-01-02",19.98
"111","2013-01-03",19.68
"112","2013-01-04",19.09
"113","2013-01-07",17.99
"114","2013-01-08",17.85
"115","2013-01-09",17.77
"116","2013-01-10",17.690001
"117","2013-01-11",17.879999
"118","2013-01-14",18.309999
"119","2013-01-15",18.639999
"120","2013-01-16",18.84
"121","2013-01-17",19.18
"122","2013-01-18",19.32
"123","2013-01-22",19.85
"124","2013-01-23",20.01
"125","2013-01-24",20.280001
"126","2013-01-25",20.75
"127","2013-01-28",20.620001
"128","2013-01-29",20.82
"129","2013-01-30",20.32
"130","2013-01-31",20.540001
"131","2013-02-01",22.030001
"132","2013-02-04",21.030001
"133","2013-02-05",21.139999
"134","2013-02-06",21.469999
"135","2013-02-07",21.25
"136","2013-02-08",21.07
"137","2013-02-11",20.709999
"138","2013-02-12",21.08
"139","2013-02-13",22.629999
"140","2013-02-14",22.66
"141","2013-02-15",22.559999
"142","2013-02-19",22.66
"143","2013-02-20",21.27
"144","2013-02-21",21.459999
"145","2013-02-22",21.559999
"146","2013-02-25",21.129999
"147","2013-02-26",21
"148","2013-02-27",20.99
"149","2013-02-28",20.700001
"150","2013-03-01",21.57
"151","2013-03-04",21.299999
"152","2013-03-05",20.9
"153","2013-03-06",20.59
"154","2013-03-07",20.51
"155","2013-03-08",21.219999
"156","2013-03-11",20.879999
"157","2013-03-12",20.209999
"158","2013-03-13",20.370001
"159","2013-03-14",20.190001
"160","2013-03-15",20.15
"161","2013-03-18",20.219999
"162","2013-03-19",20.280001
"163","2013-03-20",20.879999
"164","2013-03-21",21.120001
"165","2013-03-22",22.309999
"166","2013-03-25",23
"167","2013-03-26",23.09
"168","2013-03-27",22.6
"169","2013-03-28",22.549999
"170","2013-04-01",22.139999
"171","2013-04-02",22.389999
"172","2013-04-03",22.620001
"173","2013-04-04",22.42
"174","2013-04-05",22.049999
"175","2013-04-08",23.860001
"176","2013-04-09",24.66
"177","2013-04-10",25.4
"178","2013-04-11",23.719999
"179","2013-04-12",23.92
"180","2013-04-15",22.530001
"181","2013-04-16",23.360001
"182","2013-04-17",23.719999
"183","2013-04-18",24.02
"184","2013-04-19",24.01
"185","2013-04-22",24.25
"186","2013-04-23",25.440001
"187","2013-04-24",25.309999
"188","2013-04-25",24.870001
"189","2013-04-26",24.24
"190","2013-04-29",25.25
"191","2013-04-30",25.08
"192","2013-05-01",24.75
"193","2013-05-02",25.15
"194","2013-05-03",24.389999
"195","2013-05-06",24.790001
"196","2013-05-07",24.190001
"197","2013-05-08",25.030001
"198","2013-05-09",25.200001
"199","2013-05-10",29.41
"200","2013-05-13",28.889999
"201","2013-05-14",29.67
"202","2013-05-15",29.639999
"203","2013-05-16",29.51
"204","2013-05-17",29.5
"205","2013-05-20",29.83
"206","2013-05-21",29.92
"207","2013-05-22",28
"208","2013-05-23",28.48
"209","2013-05-24",28.73
"210","2013-05-28",28.790001
"211","2013-05-29",28.620001
"212","2013-05-30",28.610001
"213","2013-05-31",28.35
"214","2013-06-03",27.219999
"215","2013-06-04",26.76
"216","2013-06-05",26
"217","2013-06-06",26.74
"218","2013-06-07",27.950001
"219","2013-06-10",29.24
"220","2013-06-11",27.4
"221","2013-06-12",27.309999
"222","2013-06-13",27.690001
"223","2013-06-14",29
"224","2013-06-17",32.150002
"225","2013-06-18",31.59
"226","2013-06-19",32.580002
"227","2013-06-20",31.02
"228","2013-06-21",32.779999
"229","2013-06-24",32.349998
"230","2013-06-25",33.330002
"231","2013-06-26",33.310001
"232","2013-06-27",32.560001
"233","2013-06-28",31
"234","2013-07-01",32.18
"235","2013-07-02",33.689999
"236","2013-07-03",34.41
"237","2013-07-05",36.240002
"238","2013-07-08",37.110001
"239","2013-07-09",39.099998
"240","2013-07-10",37.200001
"241","2013-07-11",37.639999
"242","2013-07-12",37.560001
"243","2013-07-15",36.700001
"244","2013-07-16",34.810001
"245","2013-07-17",35.169998
"246","2013-07-18",35.790001
"247","2013-07-19",37.18
"248","2013-07-22",36.779999
"249","2013-07-23",35.310001
"250","2013-07-24",34.970001
"251","2013-07-25",36.009998
"252","2013-07-26",36.509998
"253","2013-07-29",35.830002
"254","2013-07-30",34.860001
"255","2013-07-31",35.84
"256","2013-08-01",35.900002
"257","2013-08-02",36.790001
"258","2013-08-05",36.209999
"259","2013-08-06",35.400002
"260","2013-08-07",34.439999
"261","2013-08-08",34.91
"262","2013-08-09",34.5
"263","2013-08-12",34.060001
"264","2013-08-13",33.860001
"265","2013-08-14",34.889999
"266","2013-08-15",33.279999
"267","2013-08-16",33
"268","2013-08-19",32.849998
"269","2013-08-20",33.130001
"270","2013-08-21",34.419998
"271","2013-08-22",35.32
"272","2013-08-23",37.66
"273","2013-08-26",38.540001
"274","2013-08-27",36
"275","2013-08-28",36.389999
"276","2013-08-29",37.849998
"277","2013-08-30",38.549999
"278","2013-09-03",38.959999
"279","2013-09-04",37.880001
"280","2013-09-05",37
"281","2013-09-06",36.040001
"282","2013-09-09",37.75
"283","2013-09-10",37.470001
"284","2013-09-11",38.619999
"285","2013-09-12",40.200001
"286","2013-09-13",41.959999
"287","2013-09-16",41.369999
"288","2013-09-17",41.189999
"289","2013-09-18",40.529999
"290","2013-09-19",39.200001
"291","2013-09-20",36.93
"292","2013-09-23",35.900002
"293","2013-09-24",36.889999
"294","2013-09-25",37.509998
"295","2013-09-26",38.849998
"296","2013-09-27",37.849998
"297","2013-09-30",39.700001
"298","2013-10-01",38.509998
"299","2013-10-02",37.279999
"300","2013-10-03",36.810001
"301","2013-10-04",38.75
"302","2013-10-07",38.09
"303","2013-10-08",35.939999
"304","2013-10-09",36.509998
"305","2013-10-10",37.169998
"306","2013-10-11",38.060001
"307","2013-10-14",38.689999
"308","2013-10-15",37.369999
"309","2013-10-16",38.16
"310","2013-10-17",38.84
"311","2013-10-18",39.669998
"312","2013-10-21",39.740002
"313","2013-10-22",38.619999
"314","2013-10-23",38.509998
"315","2013-10-24",38.279999
"316","2013-10-25",38.25
"317","2013-10-28",38.970001
"318","2013-10-29",39.799999
"319","2013-10-30",39.5
"320","2013-10-31",39.900002
"321","2013-11-01",38.34
"322","2013-11-04",39.77
"323","2013-11-05",38.689999
"324","2013-11-06",38.349998
"325","2013-11-07",37.900002
"326","2013-11-08",37.759998
"327","2013-11-11",37.209999
"328","2013-11-12",37.950001
"329","2013-11-13",37.900002
"330","2013-11-14",37.009998
"331","2013-11-15",37.689999
"332","2013-11-18",35.009998
"333","2013-11-19",35.060001
"334","2013-11-20",36.970001
"335","2013-11-21",37.98
"336","2013-11-22",36.299999
"337","2013-11-25",36.23
"338","2013-11-26",35.77
"339","2013-11-27",37
"340","2013-11-29",36.779999
"341","2013-12-02",38.240002
"342","2013-12-03",39.560001
"343","2013-12-04",38.57
"344","2013-12-05",38.830002
"345","2013-12-06",38.779999
"346","2013-12-09",37.400002
"347","2013-12-10",37.959999
"348","2013-12-11",37.939999
"349","2013-12-12",38.759998
"350","2013-12-13",38.470001
"351","2013-12-16",38.669998
"352","2013-12-17",39.490002
"353","2013-12-18",40.57
"354","2013-12-19",40.560001
"355","2013-12-20",41.099998
"356","2013-12-23",41.580002
"357","2013-12-24",41.779999
"358","2013-12-26",41.93
"359","2013-12-27",41.91
"360","2013-12-30",42.009998
"361","2013-12-31",42.450001
"362","2014-01-02",41.740002
"363","2014-01-03",41.990002
"364","2014-01-06",42.040001
"365","2014-01-07",42.5
"366","2014-01-08",42.540001
"367","2014-01-09",42.139999
"368","2014-01-10",42.709999
"369","2014-01-13",40.450001
"370","2014-01-14",42.369999
"371","2014-01-15",42.369999
"372","2014-01-16",41.84
"373","2014-01-17",41.450001
"374","2014-01-21",41.869999
"375","2014-01-22",42.16
"376","2014-01-23",41
"377","2014-01-24",37.919998
"378","2014-01-27",38.07
"379","2014-01-28",34.75
"380","2014-01-29",33.509998
"381","2014-01-30",33.939999
"382","2014-01-31",37.970001
"383","2014-02-03",37.990002
"384","2014-02-04",38.200001
"385","2014-02-05",37.580002
"386","2014-02-06",38.529999
"387","2014-02-07",37.880001
"388","2014-02-10",37.91
"389","2014-02-11",38.150002
"390","2014-02-12",38.450001
"391","2014-02-13",38.610001
"392","2014-02-14",39.799999
"393","2014-02-18",40.189999
"394","2014-02-19",40.040001
"395","2014-02-20",40.189999
"396","2014-02-21",39.830002
"397","2014-02-24",39.459999
"398","2014-02-25",39.919998
"399","2014-02-26",40.52
"400","2014-02-27",41.009998
"401","2014-02-28",40.740002
"402","2014-03-03",40.98
"403","2014-03-04",41.970001
"404","2014-03-05",42.16
"405","2014-03-06",42.18
"406","2014-03-07",42.310001
"407","2014-03-10",42.150002
"408","2014-03-11",41.23
"409","2014-03-12",42.23
"410","2014-03-13",41.689999
"411","2014-03-14",41.950001
"412","2014-03-17",42.720001
"413","2014-03-18",43.84
"414","2014-03-19",44.049999
"415","2014-03-20",44.07
"416","2014-03-21",43.959999
"417","2014-03-24",43.360001
"418","2014-03-25",42.939999
"419","2014-03-26",42.41
"420","2014-03-27",42.580002
"421","2014-03-28",42.759998
"422","2014-03-31",43.66
"423","2014-04-01",43.450001
"424","2014-04-02",42.939999
"425","2014-04-03",42.080002
"426","2014-04-04",40.84
"427","2014-04-07",38.860001
"428","2014-04-08",38.709999
"429","2014-04-09",38.990002
"430","2014-04-10",37.290001
"431","2014-04-11",36
"432","2014-04-14",35.110001
"433","2014-04-15",34.869999
"434","2014-04-16",34.98
"435","2014-04-17",35.200001
"436","2014-04-21",35.790001
"437","2014-04-22",36.91
"438","2014-04-23",36.66
"439","2014-04-24",36.369999
"440","2014-04-25",36.220001
"441","2014-04-28",36.48
"442","2014-04-29",36.02
"443","2014-04-30",35.599998
"444","2014-05-01",36.5
"445","2014-05-02",23.15
"446","2014-05-05",23.969999
"447","2014-05-06",23.780001
"448","2014-05-07",22.629999
"449","2014-05-08",22.67
"450","2014-05-09",24.18
"451","2014-05-12",24.309999
"452","2014-05-13",24
"453","2014-05-14",22.98
"454","2014-05-15",23.02
"455","2014-05-16",23.190001
"456","2014-05-19",23.120001
"457","2014-05-20",22.200001
"458","2014-05-21",20.77
"459","2014-05-22",21.09
"460","2014-05-23",21.35
"461","2014-05-27",21.690001
"462","2014-05-28",20.610001
"463","2014-05-29",20.709999
"464","2014-05-30",20.790001
"465","2014-06-02",19.73
"466","2014-06-03",20.23
"467","2014-06-04",20.870001
"468","2014-06-05",21.290001
"469","2014-06-06",22.030001
"470","2014-06-09",22.08
"471","2014-06-10",22.26
"472","2014-06-11",22.24
"473","2014-06-12",22.42
"474","2014-06-13",23
"475","2014-06-16",22.92
"476","2014-06-17",22.92
"477","2014-06-18",22.469999
"478","2014-06-19",22.040001
"479","2014-06-20",21.790001
"480","2014-06-23",21.889999
"481","2014-06-24",21.24
"482","2014-06-25",21.25
"483","2014-06-26",20.83
"484","2014-06-27",20.66
"485","2014-06-30",21.41
"486","2014-07-01",21.809999
"487","2014-07-02",21.940001
"488","2014-07-03",22.459999
"489","2014-07-07",22.16
"490","2014-07-08",21.469999
"491","2014-07-09",21.77
"492","2014-07-10",22.18
"493","2014-07-11",22.780001
"494","2014-07-14",22.709999
"495","2014-07-15",22.9
"496","2014-07-16",22.969999
"497","2014-07-17",23.32
"498","2014-07-18",23.91
"499","2014-07-21",23.93
"500","2014-07-22",23.969999
"501","2014-07-23",23.49
"502","2014-07-24",23.700001
"503","2014-07-25",23.57
"504","2014-07-28",23.42
"505","2014-07-29",23.73
"506","2014-07-30",23.879999
"507","2014-07-31",22.68
"508","2014-08-01",20.690001
"509","2014-08-04",20.1
"510","2014-08-05",20.35
"511","2014-08-06",20.389999
"512","2014-08-07",19.959999
"513","2014-08-08",19.92
"514","2014-08-11",19.68
"515","2014-08-12",19.139999
"516","2014-08-13",19.110001
"517","2014-08-14",18.870001
"518","2014-08-15",18.52
"519","2014-08-18",18.700001
"520","2014-08-19",18.549999
"521","2014-08-20",18.42
"522","2014-08-21",18.290001
"523","2014-08-22",19.030001
"524","2014-08-25",18.93
"525","2014-08-26",18.889999
"526","2014-08-27",18.690001
"527","2014-08-28",18.07
"528","2014-08-29",18.450001
"529","2014-09-02",18.540001
"530","2014-09-03",18.67
"531","2014-09-04",18.610001
"532","2014-09-05",18.93
"533","2014-09-08",18.83
"534","2014-09-09",18.360001
"535","2014-09-10",18.5
"536","2014-09-11",18.74
"537","2014-09-12",18.799999
"538","2014-09-15",18.73
"539","2014-09-16",18.719999
"540","2014-09-17",17.950001
"541","2014-09-18",18.73
"542","2014-09-19",18.33
"543","2014-09-22",17.93
"544","2014-09-23",17.299999
"545","2014-09-24",17.440001
"546","2014-09-25",17.450001
"547","2014-09-26",17.24
"548","2014-09-29",17.139999
"549","2014-09-30",16.280001
"550","2014-10-01",16.299999
"551","2014-10-02",16.200001
"552","2014-10-03",16.24
"553","2014-10-06",16.57
"554","2014-10-07",16.6
"555","2014-10-08",16.879999
"556","2014-10-09",16.190001
"557","2014-10-10",15.99
"558","2014-10-13",16.549999
"559","2014-10-14",16.139999
"560","2014-10-15",16.620001
"561","2014-10-16",17.68
"562","2014-10-17",17.5
"563","2014-10-20",17.74
"564","2014-10-21",17.530001
"565","2014-10-22",16.719999
"566","2014-10-23",16.959999
"567","2014-10-24",16.860001
"568","2014-10-27",16.469999
"569","2014-10-28",17.5
"570","2014-10-29",17.32
"571","2014-10-30",17.58
"572","2014-10-31",18.110001
"573","2014-11-03",17.889999
"574","2014-11-04",17.690001
"575","2014-11-05",18.17
"576","2014-11-06",18.52
"577","2014-11-07",17.98
"578","2014-11-10",18.1
"579","2014-11-11",18.299999
"580","2014-11-12",18.84
"581","2014-11-13",18.790001
"582","2014-11-14",19.049999
"583","2014-11-17",19.35
"584","2014-11-18",19.639999
"585","2014-11-19",19.280001
"586","2014-11-20",19.35
"587","2014-11-21",23.15
"588","2014-11-24",23.049999
"589","2014-11-25",22.48
"590","2014-11-26",22.48
"591","2014-11-28",22.48
"592","2014-12-01",22.98
"593","2014-12-02",23.549999
"594","2014-12-03",24.559999
"595","2014-12-04",24.129999
"596","2014-12-05",24.99
"597","2014-12-08",24.99
"598","2014-12-09",25.280001
"599","2014-12-10",25.450001
"600","2014-12-11",26.309999
"601","2014-12-12",25.93
"602","2014-12-15",25.719999
"603","2014-12-16",25.959999
"604","2014-12-17",26.530001
"605","2014-12-18",26.459999
"606","2014-12-19",26.389999
"607","2014-12-22",26.42
"608","2014-12-23",26.299999
"609","2014-12-24",26.389999
"610","2014-12-26",26.74
"611","2014-12-29",27.370001
"612","2014-12-30",26.82
"613","2014-12-31",28.17
"614","2015-01-02",26.620001
"615","2015-01-05",26.77
"616","2015-01-06",25.49
"617","2015-01-07",26.33
"618","2015-01-08",26.08
"619","2015-01-09",25.879999
"620","2015-01-12",26.1
"621","2015-01-13",25.879999
"622","2015-01-14",25.98
"623","2015-01-15",26.42
"624","2015-01-16",27.27
"625","2015-01-20",27.530001
"626","2015-01-21",27.51
"627","2015-01-22",27.530001
"628","2015-01-23",28.540001
"629","2015-01-26",27.5
"630","2015-01-27",28.25
"631","2015-01-28",28.059999
"632","2015-01-29",28.459999
"633","2015-01-30",30.799999
"634","2015-02-02",30.209999
"635","2015-02-03",29.639999
"636","2015-02-04",31.07
"637","2015-02-05",31.540001
"638","2015-02-06",31.299999
"639","2015-02-09",30.27
"640","2015-02-10",29.84
"641","2015-02-11",30.43
"642","2015-02-12",29.83
"643","2015-02-13",30.280001
"644","2015-02-17",30.25
"645","2015-02-18",30.559999
"646","2015-02-19",30.379999
"647","2015-02-20",30.09
"648","2015-02-23",29.790001
"649","2015-02-24",29.620001
"650","2015-02-25",29.370001
"651","2015-02-26",29.77
"652","2015-02-27",29.450001
"653","2015-03-02",29.530001
"654","2015-03-03",28.75
"655","2015-03-04",29.200001
"656","2015-03-05",29.16
"657","2015-03-06",29.639999
"658","2015-03-09",30.01
"659","2015-03-10",29.139999
"660","2015-03-11",28.959999
"661","2015-03-12",29.940001
"662","2015-03-13",29.370001
"663","2015-03-16",28.42
"664","2015-03-17",27.77
"665","2015-03-18",27.16
"666","2015-03-19",26.620001
"667","2015-03-20",26.440001
"668","2015-03-23",26.99
"669","2015-03-24",27.35
"670","2015-03-25",26.91
"671","2015-03-26",26.719999
"672","2015-03-27",27.09
"673","2015-03-30",27.559999
"674","2015-03-31",27.610001
"675","2015-04-01",27.799999
"676","2015-04-02",28.32
"677","2015-04-06",28.33
"678","2015-04-07",28.75
"679","2015-04-08",29.110001
"680","2015-04-09",29.209999
"681","2015-04-10",28.82
"682","2015-04-13",28.790001
"683","2015-04-14",29.440001
"684","2015-04-15",28.280001
"685","2015-04-16",26.549999
"686","2015-04-17",26.219999
"687","2015-04-20",26.309999
"688","2015-04-21",26.68
"689","2015-04-22",26.48
"690","2015-04-23",26.700001
"691","2015-04-24",26.73
"692","2015-04-27",26.459999
"693","2015-04-28",27.77
"694","2015-04-29",27.059999
"695","2015-04-30",26.32
"696","2015-05-01",26.5
"697","2015-05-04",26.549999
"698","2015-05-05",26.530001
"699","2015-05-06",26.870001
"700","2015-05-07",25.879999
"701","2015-05-08",23.58
"702","2015-05-11",24.129999
"703","2015-05-12",24.83
"704","2015-05-13",24.620001
"705","2015-05-14",25.43
"706","2015-05-15",25.49
"707","2015-05-18",25.4
"708","2015-05-19",25.84
"709","2015-05-20",25.780001
"710","2015-05-21",25.530001
"711","2015-05-22",25.17
"712","2015-05-26",24.889999
"713","2015-05-27",24.5
"714","2015-05-28",24.25
"715","2015-05-29",24.209999
"716","2015-06-01",25.030001
"717","2015-06-02",25
"718","2015-06-03",24.870001
"719","2015-06-04",24.219999
"720","2015-06-05",24.370001
"721","2015-06-08",23.48
"722","2015-06-09",22.85
"723","2015-06-10",23.299999
"724","2015-06-11",23.299999
"725","2015-06-12",23.280001
"726","2015-06-15",22.68
"727","2015-06-16",22.809999
"728","2015-06-17",22.879999
"729","2015-06-18",24.059999
"730","2015-06-19",24.73
"731","2015-06-22",24.610001
"732","2015-06-23",24.809999
"733","2015-06-24",24.129999
"734","2015-06-25",24.49
"735","2015-06-26",24.6
"736","2015-06-29",23.950001
"737","2015-06-30",24.620001
"738","2015-07-01",24.66
"739","2015-07-02",24.59
"740","2015-07-06",25.129999
"741","2015-07-07",25.610001
"742","2015-07-08",25.35
"743","2015-07-09",24.790001
"744","2015-07-10",24.799999
"745","2015-07-13",24.719999
"746","2015-07-14",24.790001
"747","2015-07-15",24.24
"748","2015-07-16",24.629999
"749","2015-07-17",24.129999
"750","2015-07-20",23.27
"751","2015-07-21",22.98
"752","2015-07-22",23.200001
"753","2015-07-23",22.75
"754","2015-07-24",22.540001
"755","2015-07-27",22.309999
"756","2015-07-28",22.379999
"757","2015-07-29",22.290001
"758","2015-07-30",21.530001
"759","2015-07-31",26.74
"760","2015-08-03",25.66
"761","2015-08-04",25.6
"762","2015-08-05",25.9
"763","2015-08-06",25.75
"764","2015-08-07",25.190001
"765","2015-08-10",24.719999
"766","2015-08-11",24.02
"767","2015-08-12",24.9
"768","2015-08-13",24.620001
"769","2015-08-14",25.059999
"770","2015-08-17",24.879999
"771","2015-08-18",24.33
"772","2015-08-19",24.219999
"773","2015-08-20",23.85
"774","2015-08-21",23.639999
"775","2015-08-24",22.950001
"776","2015-08-25",23.07
"777","2015-08-26",23.139999
"778","2015-08-27",23.92
"779","2015-08-28",23.84
"780","2015-08-31",24.280001
"781","2015-09-01",24.34
"782","2015-09-02",24.42
"783","2015-09-03",24.379999
"784","2015-09-04",24.799999
"785","2015-09-08",24.82
"786","2015-09-09",23.75
"787","2015-09-10",23.73
"788","2015-09-11",22.65
"789","2015-09-14",22.709999
"790","2015-09-15",23.33
"791","2015-09-16",23.17
"792","2015-09-17",24.25
"793","2015-09-18",24.16
"794","2015-09-21",23.9
"795","2015-09-22",23.5
"796","2015-09-23",23.58
"797","2015-09-24",23.280001
"798","2015-09-25",22.84
"799","2015-09-28",22.75
"800","2015-09-29",22.93
"801","2015-09-30",22.690001
"802","2015-10-01",22.549999
"803","2015-10-02",23.57
"804","2015-10-05",24.360001
"805","2015-10-06",24.57
"806","2015-10-07",24.93
"807","2015-10-08",25.370001
"808","2015-10-09",24.93
"809","2015-10-12",24.83
"810","2015-10-13",24.370001
"811","2015-10-14",23.700001
"812","2015-10-15",24.219999
"813","2015-10-16",24.59
"814","2015-10-19",25.360001
"815","2015-10-20",24.75
"816","2015-10-21",24.65
"817","2015-10-22",24.66
"818","2015-10-23",24.59
"819","2015-10-26",23.809999
"820","2015-10-27",23.16
"821","2015-10-28",24.23
"822","2015-10-29",24.15
"823","2015-10-30",23.950001
"824","2015-11-02",23.98
"825","2015-11-03",23.48
"826","2015-11-04",22.85
"827","2015-11-05",22.84
"828","2015-11-06",23.049999
"829","2015-11-09",22.27
"830","2015-11-10",22.370001
"831","2015-11-11",22.139999
"832","2015-11-12",21.99
"833","2015-11-13",21.799999
"834","2015-11-16",21.209999
"835","2015-11-17",21.26
"836","2015-11-18",20.9
"837","2015-11-19",21.120001
"838","2015-11-20",21.629999
"839","2015-11-23",20.85
"840","2015-11-24",20.6
"841","2015-11-25",20.98
"842","2015-11-27",21.129999
"843","2015-11-30",20.809999
"844","2015-12-01",20.379999
"845","2015-12-02",20.09
"846","2015-12-03",19.83
"847","2015-12-04",20.01
"848","2015-12-07",20.24
"849","2015-12-08",20.01
"850","2015-12-09",20.110001
"851","2015-12-10",20.18
"852","2015-12-11",20.09
"853","2015-12-14",20.08
"854","2015-12-15",20.190001
"855","2015-12-16",20.73
"856","2015-12-17",20.459999
"857","2015-12-18",20.129999
"858","2015-12-21",20.42
"859","2015-12-22",20.59
"860","2015-12-23",20.940001
"861","2015-12-24",20.92
"862","2015-12-28",20.6
"863","2015-12-29",20.889999
"864","2015-12-30",20.75
"865","2015-12-31",20.370001
"866","2016-01-04",20.200001
"867","2016-01-05",20.16
"868","2016-01-06",20.08
"869","2016-01-07",19.860001
"870","2016-01-08",20.42
"871","2016-01-11",20.73
"872","2016-01-12",20.75
"873","2016-01-13",21.99
"874","2016-01-14",21.6
"875","2016-01-15",21.52
"876","2016-01-19",20.75
"877","2016-01-20",20.59
"878","2016-01-21",20.99
"879","2016-01-22",21.360001
"880","2016-01-25",20.780001
"881","2016-01-26",21.07
"882","2016-01-27",20.67
"883","2016-01-28",20.73
"884","2016-01-29",18.01
"885","2016-02-01",18.02
"886","2016-02-02",17.66
"887","2016-02-03",18.02
"888","2016-02-04",18.23
"889","2016-02-05",18.110001
"890","2016-02-08",17.950001
"891","2016-02-09",17.91
"892","2016-02-10",17.09
"893","2016-02-11",17.709999
"894","2016-02-12",18.360001
"895","2016-02-16",18.98
"896","2016-02-17",19.32
"897","2016-02-18",19.370001
"898","2016-02-19",19.26
"899","2016-02-22",19.120001
"900","2016-02-23",19.26
"901","2016-02-24",19.639999
"902","2016-02-25",20.049999
"903","2016-02-26",20.25
"904","2016-02-29",20.120001
"905","2016-03-01",20.190001
"906","2016-03-02",20.4
"907","2016-03-03",20.440001
"908","2016-03-04",20.49
"909","2016-03-07",20.799999
"910","2016-03-08",20.48
"911","2016-03-09",20.77
"912","2016-03-10",20.200001
"913","2016-03-11",20.799999
"914","2016-03-14",20.93
"915","2016-03-15",20.65
"916","2016-03-16",20.959999
"917","2016-03-17",21.209999
"918","2016-03-18",21.299999
"919","2016-03-21",21.52
"920","2016-03-22",21.559999
"921","2016-03-23",21.309999
"922","2016-03-24",21.360001
"923","2016-03-28",21.33
"924","2016-03-29",21.59
"925","2016-03-30",21.629999
"926","2016-03-31",21.27
"927","2016-04-01",21.120001
"928","2016-04-04",19.84
"929","2016-04-05",19.75
"930","2016-04-06",20.620001
"931","2016-04-07",20.110001
"932","2016-04-08",20.280001
"933","2016-04-11",19.620001
"934","2016-04-12",19.809999
"935","2016-04-13",19.99
"936","2016-04-14",19.639999
"937","2016-04-15",19.700001
"938","2016-04-18",19.5
"939","2016-04-19",19.15
"940","2016-04-20",20.379999
"941","2016-04-21",13.69
"942","2016-04-22",13.35
"943","2016-04-25",13.63
"944","2016-04-26",13.6
"945","2016-04-27",13.51
"946","2016-04-28",13.49
"947","2016-04-29",13.36
"948","2016-05-02",13.33
"949","2016-05-03",13.04
"950","2016-05-04",13.09
"951","2016-05-05",13.23
"952","2016-05-06",13.43
"953","2016-05-09",13.86
"954","2016-05-10",13.55
"955","2016-05-11",13.24
"956","2016-05-12",13.57
"957","2016-05-13",13.47
"958","2016-05-16",13.48
"959","2016-05-17",12.99
"960","2016-05-18",12.98
"961","2016-05-19",12.88
"962","2016-05-20",13.01
"963","2016-05-23",13.37
