"","date","RST"
"140","2009-11-02",20.360001
"141","2009-11-03",19.780001
"142","2009-11-04",19.940001
"143","2009-11-05",20.51
"144","2009-11-06",18.379999
"145","2009-11-09",17.969999
"146","2009-11-10",17.42
"147","2009-11-11",16.799999
"148","2009-11-12",16.780001
"149","2009-11-13",16.860001
"150","2009-11-16",16.549999
"151","2009-11-17",16.74
"152","2009-11-18",17.23
"153","2009-11-19",17.610001
"154","2009-11-20",17.68
"155","2009-11-23",17.889999
"156","2009-11-24",17.1
"157","2009-11-25",17.610001
"158","2009-11-27",17.459999
"159","2009-11-30",17.629999
"160","2009-12-01",18.57
"161","2009-12-02",18.190001
"162","2009-12-03",17.4
"163","2009-12-04",18.049999
"164","2009-12-07",17.65
"165","2009-12-08",17.030001
"166","2009-12-09",17.200001
"167","2009-12-10",17.049999
"168","2009-12-11",16.799999
"169","2009-12-14",16.77
"170","2009-12-15",16.92
"171","2009-12-16",16.99
"172","2009-12-17",16.709999
"173","2009-12-18",16.84
"174","2009-12-21",17
"175","2009-12-22",16.98
"176","2009-12-23",16.959999
"177","2009-12-24",17
"178","2009-12-28",16.99
"179","2009-12-29",17
"180","2009-12-30",17.25
"181","2009-12-31",17.950001
"182","2010-01-04",18.469999
"183","2010-01-05",18.629999
"184","2010-01-06",18.610001
"185","2010-01-07",19.049999
"186","2010-01-08",18.620001
"187","2010-01-11",18.459999
"188","2010-01-12",17.9
"189","2010-01-13",18.65
"190","2010-01-14",18.700001
"191","2010-01-15",18.209999
"192","2010-01-19",19.129999
"193","2010-01-20",18.959999
"194","2010-01-21",18.33
"195","2010-01-22",17.77
"196","2010-01-25",17.030001
"197","2010-01-26",17.219999
"198","2010-01-27",17.790001
"199","2010-01-28",17.690001
"200","2010-01-29",17.77
"201","2010-02-01",18.09
"202","2010-02-02",17.91
"203","2010-02-03",17.85
"204","2010-02-04",16.799999
"205","2010-02-05",17.25
"206","2010-02-08",17.290001
"207","2010-02-09",17.799999
"208","2010-02-10",18.16
"209","2010-02-11",18.07
"210","2010-02-12",17.809999
"211","2010-02-16",17.120001
"212","2010-02-17",16.66
"213","2010-02-18",16.969999
"214","2010-02-19",17.09
"215","2010-02-22",17.07
"216","2010-02-23",17.1
"217","2010-02-24",17.540001
"218","2010-02-25",17.34
"219","2010-02-26",22
"220","2010-03-01",23.219999
"221","2010-03-02",23.639999
"222","2010-03-03",22.799999
"223","2010-03-04",21.6
"224","2010-03-05",21.799999
"225","2010-03-08",22.290001
"226","2010-03-09",23.49
"227","2010-03-10",24.6
"228","2010-03-11",25.639999
"229","2010-03-12",25.969999
"230","2010-03-15",25.99
"231","2010-03-16",25.950001
"232","2010-03-17",25.610001
"233","2010-03-18",24.620001
"234","2010-03-19",25.02
"235","2010-03-22",25.98
"236","2010-03-23",25.58
"237","2010-03-24",24.68
"238","2010-03-25",24.91
"239","2010-03-26",25.030001
"240","2010-03-29",24.57
"241","2010-03-30",23.83
"242","2010-03-31",23.780001
"243","2010-04-01",24.440001
"244","2010-04-05",25.32
"245","2010-04-06",25.700001
"246","2010-04-07",25.5
"247","2010-04-08",25.290001
"248","2010-04-09",24.98
"249","2010-04-12",25.08
"250","2010-04-13",25.08
"251","2010-04-14",25.98
"252","2010-04-15",26.65
"253","2010-04-16",26.040001
"254","2010-04-19",25.889999
"255","2010-04-20",26.469999
"256","2010-04-21",26.76
"257","2010-04-22",26.85
"258","2010-04-23",26.82
"259","2010-04-26",27.459999
"260","2010-04-27",26.25
"261","2010-04-28",26.49
"262","2010-04-29",26.33
"263","2010-04-30",25.84
"264","2010-05-03",26.700001
"265","2010-05-04",25.34
"266","2010-05-05",25.049999
"267","2010-05-06",24.530001
"268","2010-05-07",24.940001
"269","2010-05-10",24.690001
"270","2010-05-11",24.24
"271","2010-05-12",24.07
"272","2010-05-13",24.469999
"273","2010-05-14",24.629999
"274","2010-05-17",25.02
"275","2010-05-18",24.93
"276","2010-05-19",24.309999
"277","2010-05-20",24.43
"278","2010-05-21",25.4
"279","2010-05-24",24.620001
"280","2010-05-25",24.360001
"281","2010-05-26",25
"282","2010-05-27",26.4
"283","2010-05-28",26.25
"284","2010-06-01",25.889999
"285","2010-06-02",26.32
"286","2010-06-03",26.52
"287","2010-06-04",24.93
"288","2010-06-07",24.5
"289","2010-06-08",24.16
"290","2010-06-09",22.07
"291","2010-06-10",22.559999
"292","2010-06-11",22.99
"293","2010-06-14",24.01
"294","2010-06-15",24.52
"295","2010-06-16",24.540001
"296","2010-06-17",24.700001
"297","2010-06-18",24.66
"298","2010-06-21",24.5
"299","2010-06-22",24.360001
"300","2010-06-23",24.309999
"301","2010-06-24",23.77
"302","2010-06-25",23.610001
"303","2010-06-28",23.940001
"304","2010-06-29",22.93
"305","2010-06-30",22.959999
"306","2010-07-01",22.6
"307","2010-07-02",22.469999
"308","2010-07-06",22.67
"309","2010-07-07",23.27
"310","2010-07-08",23.34
"311","2010-07-09",23.610001
"312","2010-07-12",24.129999
"313","2010-07-13",24.889999
"314","2010-07-14",25.18
"315","2010-07-15",25.16
"316","2010-07-16",25.059999
"317","2010-07-19",25.15
"318","2010-07-20",25.43
"319","2010-07-21",25.15
"320","2010-07-22",25.52
"321","2010-07-23",21.860001
"322","2010-07-26",21.09
"323","2010-07-27",21.75
"324","2010-07-28",21.459999
"325","2010-07-29",21.49
"326","2010-07-30",21.43
"327","2010-08-02",22.5
"328","2010-08-03",21.82
"329","2010-08-04",21.75
"330","2010-08-05",21.52
"331","2010-08-06",19.07
"332","2010-08-09",19
"333","2010-08-10",18.690001
"334","2010-08-11",18.18
"335","2010-08-12",17.940001
"336","2010-08-13",17.59
"337","2010-08-16",17.389999
"338","2010-08-17",17.200001
"339","2010-08-18",17.299999
"340","2010-08-19",17.450001
"341","2010-08-20",17.860001
"342","2010-08-23",17.73
"343","2010-08-24",17.370001
"344","2010-08-25",17.549999
"345","2010-08-26",17.360001
"346","2010-08-27",17.790001
"347","2010-08-30",17.120001
"348","2010-08-31",17.059999
"349","2010-09-01",17.280001
"350","2010-09-02",17.24
"351","2010-09-03",17.51
"352","2010-09-07",18.07
"353","2010-09-08",18.379999
"354","2010-09-09",18.65
"355","2010-09-10",18.940001
"356","2010-09-13",19.709999
"357","2010-09-14",19.51
"358","2010-09-15",19.870001
"359","2010-09-16",20.040001
"360","2010-09-17",20
"361","2010-09-20",20.73
"362","2010-09-21",20.950001
"363","2010-09-22",20.75
"364","2010-09-23",20.360001
"365","2010-09-24",20.9
"366","2010-09-27",20.65
"367","2010-09-28",20.690001
"368","2010-09-29",20.98
"369","2010-09-30",21.24
"370","2010-10-01",21.18
"371","2010-10-04",20.389999
"372","2010-10-05",21.129999
"373","2010-10-06",20.99
"374","2010-10-07",21.059999
"375","2010-10-08",21.440001
"376","2010-10-11",21.709999
"377","2010-10-12",22.389999
"378","2010-10-13",21.34
"379","2010-10-14",20.76
"380","2010-10-15",21.549999
"381","2010-10-18",22.01
"382","2010-10-19",21.68
"383","2010-10-20",21.43
"384","2010-10-21",21.43
"385","2010-10-22",21.959999
"386","2010-10-25",22.040001
"387","2010-10-26",22
"388","2010-10-27",22.360001
"389","2010-10-28",22.620001
"390","2010-10-29",23.15
"391","2010-11-01",23.43
"392","2010-11-02",23.58
"393","2010-11-03",23.09
"394","2010-11-04",24.459999
"395","2010-11-05",23.940001
"396","2010-11-08",23.59
"397","2010-11-09",22.950001
"398","2010-11-10",22.780001
"399","2010-11-11",20.309999
"400","2010-11-12",20.059999
"401","2010-11-15",19.360001
"402","2010-11-16",19.33
"403","2010-11-17",19.200001
"404","2010-11-18",19.75
"405","2010-11-19",19.709999
"406","2010-11-22",19.870001
"407","2010-11-23",19.85
"408","2010-11-24",20.469999
"409","2010-11-26",20.15
"410","2010-11-29",20.459999
"411","2010-11-30",20.99
"412","2010-12-01",21.049999
"413","2010-12-02",21.09
"414","2010-12-03",21.35
"415","2010-12-06",22
"416","2010-12-07",22.309999
"417","2010-12-08",22.25
"418","2010-12-09",22.26
"419","2010-12-10",22.530001
"420","2010-12-13",21.879999
"421","2010-12-14",21.41
"422","2010-12-15",20.469999
"423","2010-12-16",20.68
"424","2010-12-17",20.809999
"425","2010-12-20",20.99
"426","2010-12-21",20.52
"427","2010-12-22",20.26
"428","2010-12-23",20.549999
"429","2010-12-27",21.790001
"430","2010-12-28",21.65
"431","2010-12-29",21.469999
"432","2010-12-30",21.42
"433","2010-12-31",21.219999
"434","2011-01-03",21.5
"435","2011-01-04",20.59
"436","2011-01-05",20.67
"437","2011-01-06",20.67
"438","2011-01-07",20.469999
"439","2011-01-10",20.610001
"440","2011-01-11",20.57
"441","2011-01-12",20.870001
"442","2011-01-13",21.25
"443","2011-01-14",21.469999
"444","2011-01-18",20.91
"445","2011-01-19",20.469999
"446","2011-01-20",20.01
"447","2011-01-21",20.1
"448","2011-01-24",20.27
"449","2011-01-25",19.85
"450","2011-01-26",20.02
"451","2011-01-27",19.530001
"452","2011-01-28",19.040001
"453","2011-01-31",18.809999
"454","2011-02-01",19.33
"455","2011-02-02",19.379999
"456","2011-02-03",19.889999
"457","2011-02-04",20.059999
"458","2011-02-07",20.219999
"459","2011-02-08",20.35
"460","2011-02-09",20.32
"461","2011-02-10",20.549999
"462","2011-02-11",20.32
"463","2011-02-14",20.4
"464","2011-02-15",20.34
"465","2011-02-16",20.389999
"466","2011-02-17",20.27
"467","2011-02-18",16.76
"468","2011-02-22",16.02
"469","2011-02-23",16.389999
"470","2011-02-24",15.78
"471","2011-02-25",15.16
"472","2011-02-28",14.96
"473","2011-03-01",13.19
"474","2011-03-02",12.62
"475","2011-03-03",13.46
"476","2011-03-04",13.32
"477","2011-03-07",13.38
"478","2011-03-08",13.82
"479","2011-03-09",13.57
"480","2011-03-10",13.2
"481","2011-03-11",13.02
"482","2011-03-14",13.07
"483","2011-03-15",13.05
"484","2011-03-16",13.19
"485","2011-03-17",13.08
"486","2011-03-18",13.19
"487","2011-03-21",13.17
"488","2011-03-22",13.12
"489","2011-03-23",13.22
"490","2011-03-24",13.12
"491","2011-03-25",13.13
"492","2011-03-28",13.13
"493","2011-03-29",13.2
"494","2011-03-30",13.19
"495","2011-03-31",13.21
"496","2011-04-01",13.42
"497","2011-04-04",13.24
"498","2011-04-05",13.26
"499","2011-04-06",13.73
"500","2011-04-07",14.26
"501","2011-04-08",14.05
"502","2011-04-11",13.66
"503","2011-04-12",13.68
"504","2011-04-13",13.5
"505","2011-04-14",13.68
"506","2011-04-15",13.35
"507","2011-04-18",13.07
"508","2011-04-19",13.54
"509","2011-04-20",13.9
"510","2011-04-21",13.69
"511","2011-04-25",13.77
"512","2011-04-26",13.63
"513","2011-04-27",13.5
"514","2011-04-28",13.64
"515","2011-04-29",14.08
"516","2011-05-02",13.99
"517","2011-05-03",14.05
"518","2011-05-04",13.73
"519","2011-05-05",13.74
"520","2011-05-06",13.75
"521","2011-05-09",14.16
"522","2011-05-10",14.28
"523","2011-05-11",15.03
"524","2011-05-12",14.93
"525","2011-05-13",14.48
"526","2011-05-16",14.26
"527","2011-05-17",13.98
"528","2011-05-18",14.2
"529","2011-05-19",14.89
"530","2011-05-20",14.49
"531","2011-05-23",14.31
"532","2011-05-24",14.19
"533","2011-05-25",14.21
"534","2011-05-26",13.66
"535","2011-05-27",13.75
"536","2011-05-31",14.02
"537","2011-06-01",13.69
"538","2011-06-02",13.75
"539","2011-06-03",13.35
"540","2011-06-06",13.02
"541","2011-06-07",13.42
"542","2011-06-08",13.25
"543","2011-06-09",13.53
"544","2011-06-10",13.5
"545","2011-06-13",13.31
"546","2011-06-14",13.96
"547","2011-06-15",14.3
"548","2011-06-16",13.7
"549","2011-06-17",13.75
"550","2011-06-20",13.37
"551","2011-06-21",13.79
"552","2011-06-22",13.43
"553","2011-06-23",13.86
"554","2011-06-24",14.29
"555","2011-06-27",15.11
"556","2011-06-28",14.97
"557","2011-06-29",15.56
"558","2011-06-30",16.139999
"559","2011-07-01",15.13
"560","2011-07-05",15.01
"561","2011-07-06",14.77
"562","2011-07-07",14.93
"563","2011-07-08",14.65
"564","2011-07-11",14.22
"565","2011-07-12",13.92
"566","2011-07-13",14.18
"567","2011-07-14",14.59
"568","2011-07-15",14.43
"569","2011-07-18",14.3
"570","2011-07-19",14.04
"571","2011-07-20",14.04
"572","2011-07-21",14
"573","2011-07-22",14.17
"574","2011-07-25",14.04
"575","2011-07-26",13.69
"576","2011-07-27",13.6
"577","2011-07-28",13.6
"578","2011-07-29",13.8
"579","2011-08-01",13.84
"580","2011-08-02",13.51
"581","2011-08-03",13.57
"582","2011-08-04",12.96
"583","2011-08-05",14.78
"584","2011-08-08",13.85
"585","2011-08-09",14.25
"586","2011-08-10",13.18
"587","2011-08-11",13.04
"588","2011-08-12",12.82
"589","2011-08-15",13.24
"590","2011-08-16",13.32
"591","2011-08-17",12.98
"592","2011-08-18",12.25
"593","2011-08-19",11.95
"594","2011-08-22",12.2
"595","2011-08-23",12.03
"596","2011-08-24",12.96
"597","2011-08-25",12.59
"598","2011-08-26",12.56
"599","2011-08-29",13.78
"600","2011-08-30",13.48
"601","2011-08-31",13.45
"602","2011-09-01",13
"603","2011-09-02",12.81
"604","2011-09-06",12.43
"605","2011-09-07",13.14
"606","2011-09-08",13.02
"607","2011-09-09",12.76
"608","2011-09-12",12.32
"609","2011-09-13",12.27
"610","2011-09-14",12.37
"611","2011-09-15",12.11
"612","2011-09-16",11.89
"613","2011-09-19",11.4
"614","2011-09-20",10.62
"615","2011-09-21",10.18
"616","2011-09-22",10.12
"617","2011-09-23",10
"618","2011-09-26",9.38
"619","2011-09-27",9.54
"620","2011-09-28",9.18
"621","2011-09-29",9.41
"622","2011-09-30",9.15
"623","2011-10-03",8.84
"624","2011-10-04",9.91
"625","2011-10-05",10.42
"626","2011-10-06",10.64
"627","2011-10-07",10.09
"628","2011-10-10",9.79
"629","2011-10-11",10.45
"630","2011-10-12",10.94
"631","2011-10-13",10.37
"632","2011-10-14",9.76
"633","2011-10-17",9.51
"634","2011-10-18",9.66
"635","2011-10-19",9.29
"636","2011-10-20",9
"637","2011-10-21",9.26
"638","2011-10-24",9.36
"639","2011-10-25",9.49
"640","2011-10-26",9.75
"641","2011-10-27",10.03
"642","2011-10-28",9.94
"643","2011-10-31",9.93
"644","2011-11-01",9.8
"645","2011-11-02",9.91
"646","2011-11-03",10.15
"647","2011-11-04",7.72
"648","2011-11-07",7.04
"649","2011-11-08",7.01
"650","2011-11-09",6.68
"651","2011-11-10",6.89
"652","2011-11-11",7.25
"653","2011-11-14",7.16
"654","2011-11-15",7.28
"655","2011-11-16",7.45
"656","2011-11-17",7
"657","2011-11-18",7.25
"658","2011-11-21",7.1
"659","2011-11-22",6.86
"660","2011-11-23",6.87
"661","2011-11-25",6.97
"662","2011-11-28",6.83
"663","2011-11-29",6.67
"664","2011-11-30",6.93
"665","2011-12-01",6.88
"666","2011-12-02",6.84
"667","2011-12-05",7.15
"668","2011-12-06",7.26
"669","2011-12-07",7.19
"670","2011-12-08",7.06
"671","2011-12-09",7.35
"672","2011-12-12",7.43
"673","2011-12-13",7.17
"674","2011-12-14",7.04
"675","2011-12-15",7.1
"676","2011-12-16",7.03
"677","2011-12-19",6.77
"678","2011-12-20",7.3
"679","2011-12-21",7.03
"680","2011-12-22",7.31
"681","2011-12-23",7.23
"682","2011-12-27",7.11
"683","2011-12-28",7.15
"684","2011-12-29",7.22
"685","2011-12-30",7.63
"686","2012-01-03",7.39
"687","2012-01-04",7.31
"688","2012-01-05",7.19
"689","2012-01-06",6.98
"690","2012-01-09",7.06
"691","2012-01-10",7.48
"692","2012-01-11",7.65
"693","2012-01-12",7.7
"694","2012-01-13",7.48
"695","2012-01-17",7.51
"696","2012-01-18",7.46
"697","2012-01-19",7.57
"698","2012-01-20",7.52
"699","2012-01-23",7.3
"700","2012-01-24",7.62
"701","2012-01-25",7.59
"702","2012-01-26",7.35
"703","2012-01-27",7.69
"704","2012-01-30",7.62
"705","2012-01-31",7.8
"706","2012-02-01",8.55
"707","2012-02-02",8.56
"708","2012-02-03",8.69
"709","2012-02-06",8.55
"710","2012-02-07",8.55
"711","2012-02-08",9.05
"712","2012-02-09",9.16
"713","2012-02-10",8.81
"714","2012-02-13",9.08
"715","2012-02-14",9
"716","2012-02-15",8.96
"717","2012-02-16",8.89
"718","2012-02-17",8.77
"719","2012-02-21",8.8
"720","2012-02-22",8.76
"721","2012-02-23",8.95
"722","2012-02-24",8.79
"723","2012-02-27",8.88
"724","2012-02-28",8.81
"725","2012-02-29",9.03
"726","2012-03-01",9.25
"727","2012-03-02",9.79
"728","2012-03-05",9.7
"729","2012-03-06",9.51
"730","2012-03-07",9.56
"731","2012-03-08",9.77
"732","2012-03-09",9.99
"733","2012-03-12",9.94
"734","2012-03-13",10.15
"735","2012-03-14",9.91
"736","2012-03-15",10.1
"737","2012-03-16",10.04
"738","2012-03-19",9.95
"739","2012-03-20",9.99
"740","2012-03-21",10.11
"741","2012-03-22",10.15
"742","2012-03-23",10.18
"743","2012-03-26",10.21
"744","2012-03-27",10.33
"745","2012-03-28",10.33
"746","2012-03-29",10.44
"747","2012-03-30",10.32
"748","2012-04-02",10.2
"749","2012-04-03",10.22
"750","2012-04-04",10.06
"751","2012-04-05",9.9
"752","2012-04-09",9.69
"753","2012-04-10",9.74
"754","2012-04-11",9.92
"755","2012-04-12",9.93
"756","2012-04-13",9.61
"757","2012-04-16",9.75
"758","2012-04-17",10.02
"759","2012-04-18",9.94
"760","2012-04-19",9.96
"761","2012-04-20",9.97
"762","2012-04-23",9.93
"763","2012-04-24",10.24
"764","2012-04-25",10.38
"765","2012-04-26",10.39
"766","2012-04-27",10.49
"767","2012-04-30",10.46
"768","2012-05-01",10.23
"769","2012-05-02",10.55
"770","2012-05-03",10.88
"771","2012-05-04",10.55
"772","2012-05-07",10.68
"773","2012-05-08",12.7
"774","2012-05-09",13.77
"775","2012-05-10",13.78
"776","2012-05-11",13.64
"777","2012-05-14",13.61
"778","2012-05-15",13.62
"779","2012-05-16",13.68
"780","2012-05-17",13.61
"781","2012-05-18",13.01
"782","2012-05-21",13.29
"783","2012-05-22",13.1
"784","2012-05-23",13.78
"785","2012-05-24",13.78
"786","2012-05-25",13.79
"787","2012-05-29",14.09
"788","2012-05-30",14.02
"789","2012-05-31",13.8
"790","2012-06-01",13.97
"791","2012-06-04",13.85
"792","2012-06-05",13.92
"793","2012-06-06",13.74
"794","2012-06-07",13.84
"795","2012-06-08",13.89
"796","2012-06-11",13.92
"797","2012-06-12",13.99
"798","2012-06-13",13.86
"799","2012-06-14",13.57
"800","2012-06-15",13.89
"801","2012-06-18",13.85
"802","2012-06-19",13.86
"803","2012-06-20",13.73
"804","2012-06-21",13.2
"805","2012-06-22",13.67
"806","2012-06-25",13.48
"807","2012-06-26",13.38
"808","2012-06-27",13.57
"809","2012-06-28",13.23
"810","2012-06-29",13.84
"811","2012-07-02",13.95
"812","2012-07-03",14.09
"813","2012-07-05",14.19
"814","2012-07-06",13.64
"815","2012-07-09",13.62
"816","2012-07-10",13.56
"817","2012-07-11",13.46
"818","2012-07-12",13.62
"819","2012-07-13",13.5
"820","2012-07-16",12.79
"821","2012-07-17",12.7
"822","2012-07-18",12.67
"823","2012-07-19",12.71
"824","2012-07-20",12.46
"825","2012-07-23",12.51
"826","2012-07-24",12.46
"827","2012-07-25",12.65
"828","2012-07-26",12.35
"829","2012-07-27",12.59
"830","2012-07-30",12.68
"831","2012-07-31",13.03
"832","2012-08-01",12.72
"833","2012-08-02",12.63
"834","2012-08-03",12.63
"835","2012-08-06",12.82
"836","2012-08-07",12.63
"837","2012-08-08",13.13
"838","2012-08-09",11
"839","2012-08-10",10.6
"840","2012-08-13",10.5
"841","2012-08-14",10.76
"842","2012-08-15",10.97
"843","2012-08-16",11.28
"844","2012-08-17",11.3
"845","2012-08-20",11.19
"846","2012-08-21",11.31
"847","2012-08-22",11.43
"848","2012-08-23",11.49
"849","2012-08-24",11.57
"850","2012-08-27",11.67
"851","2012-08-28",11.73
"852","2012-08-29",11.78
"853","2012-08-30",11.37
"854","2012-08-31",11.51
"855","2012-09-04",11.71
"856","2012-09-05",11.98
"857","2012-09-06",12.38
"858","2012-09-07",12.42
"859","2012-09-10",12.4
"860","2012-09-11",13.07
"861","2012-09-12",13.02
"862","2012-09-13",13.33
"863","2012-09-14",13.35
"864","2012-09-17",13.21
"865","2012-09-18",13.3
"866","2012-09-19",13.23
"867","2012-09-20",13.07
"868","2012-09-21",13.37
"869","2012-09-24",13.19
"870","2012-09-25",12.74
"871","2012-09-26",12.86
"872","2012-09-27",12.87
"873","2012-09-28",12.75
"874","2012-10-01",12.68
"875","2012-10-02",12.7
"876","2012-10-03",12.69
"877","2012-10-04",12.54
"878","2012-10-05",12.49
"879","2012-10-08",12.25
"880","2012-10-09",11.52
"881","2012-10-10",11.54
"882","2012-10-11",11.99
"883","2012-10-12",11.83
"884","2012-10-15",11.49
"885","2012-10-16",11.71
"886","2012-10-17",11.81
"887","2012-10-18",11.34
"888","2012-10-19",11.23
"889","2012-10-22",11.33
"890","2012-10-23",11.27
"891","2012-10-24",11.54
"892","2012-10-25",11.64
"893","2012-10-26",11.45
"894","2012-10-31",11.71
"895","2012-11-01",12.01
"896","2012-11-02",11.72
"897","2012-11-05",11.47
"898","2012-11-06",11.23
"899","2012-11-07",10.56
"900","2012-11-08",12.89
"901","2012-11-09",12.85
"902","2012-11-12",12.79
"903","2012-11-13",13.01
"904","2012-11-14",12.77
"905","2012-11-15",12.62
"906","2012-11-16",12.55
"907","2012-11-19",13.04
"908","2012-11-20",13.08
"909","2012-11-21",13.09
"910","2012-11-23",13.05
"911","2012-11-26",13.22
"912","2012-11-27",13.1
"913","2012-11-28",13.05
"914","2012-11-29",12.85
"915","2012-11-30",12.78
"916","2012-12-03",12.63
"917","2012-12-04",12.47
"918","2012-12-05",12.4
"919","2012-12-06",12.21
"920","2012-12-07",12.12
"921","2012-12-10",12.2
"922","2012-12-11",12.4
"923","2012-12-12",12.39
"924","2012-12-13",12.43
"925","2012-12-14",12.27
"926","2012-12-17",12.4
"927","2012-12-18",12.29
"928","2012-12-19",12.21
"929","2012-12-20",12.37
"930","2012-12-21",12.45
"931","2012-12-24",12.39
"932","2012-12-26",12.35
"933","2012-12-27",11.99
"934","2012-12-28",11.93
"935","2012-12-31",12.34
"936","2013-01-02",12.67
"937","2013-01-03",12.63
"938","2013-01-04",12.55
"939","2013-01-07",12.51
"940","2013-01-08",12.91
"941","2013-01-09",12.54
"942","2013-01-10",12.66
"943","2013-01-11",12.65
"944","2013-01-14",13.05
"945","2013-01-15",13.09
"946","2013-01-16",13.16
"947","2013-01-17",13.45
"948","2013-01-18",13.3
"949","2013-01-22",13
"950","2013-01-23",13.13
"951","2013-01-24",12.91
"952","2013-01-25",13.01
"953","2013-01-28",13
"954","2013-01-29",13.08
"955","2013-01-30",12.88
"956","2013-01-31",12.96
"957","2013-02-01",13
"958","2013-02-04",12.8
"959","2013-02-05",12.9
"960","2013-02-06",12.7
"961","2013-02-07",12.51
"962","2013-02-08",12.68
"963","2013-02-11",12.75
"964","2013-02-12",12.47
"965","2013-02-13",12.72
"966","2013-02-14",12.7
"967","2013-02-15",12.8
"968","2013-02-19",12.75
"969","2013-02-20",12.69
"970","2013-02-21",12.47
"971","2013-02-22",12.53
"972","2013-02-25",12.02
"973","2013-02-26",12.27
"974","2013-02-27",12.19
"975","2013-02-28",11.58
"976","2013-03-01",12.91
"977","2013-03-04",13.17
"978","2013-03-05",13.28
"979","2013-03-06",13.23
"980","2013-03-07",13.26
"981","2013-03-08",13.3
"982","2013-03-11",13.35
"983","2013-03-12",13.31
"984","2013-03-13",13.42
"985","2013-03-14",13.86
