"","date","INSE"
"237","2015-11-23",9.82
"238","2015-11-24",9.82
"239","2015-11-25",9.82
"240","2015-11-27",9.82
"241","2015-11-30",9.82
"242","2015-12-01",9.82
"243","2015-12-02",9.82
"244","2015-12-03",9.82
"245","2015-12-04",9.82
"246","2015-12-07",9.82
"247","2015-12-08",9.68
"248","2015-12-09",9.68
"249","2015-12-10",9.68
"250","2015-12-11",9.68
"251","2015-12-14",9.68
"252","2015-12-15",9.7
"253","2015-12-16",9.7
"254","2015-12-17",9.7
"255","2015-12-18",9.75
"256","2015-12-21",9.698
"257","2015-12-22",9.68
"258","2015-12-23",9.68
"259","2015-12-24",9.68
"260","2015-12-28",9.8
"261","2015-12-29",9.8
"262","2015-12-30",9.72
"263","2015-12-31",9.72
"264","2016-01-04",9.72
"265","2016-01-05",9.72
"266","2016-01-06",9.72
"267","2016-01-07",9.72
"268","2016-01-08",9.73
"269","2016-01-11",9.73
"270","2016-01-12",9.71
"271","2016-01-13",9.7
"272","2016-01-14",9.72
"273","2016-01-15",9.72
"274","2016-01-19",9.71
"275","2016-01-20",9.71
"276","2016-01-21",9.71
"277","2016-01-22",9.71
"278","2016-01-25",9.71
"279","2016-01-26",9.71
"280","2016-01-27",9.71
"281","2016-01-28",9.73
"282","2016-01-29",9.73
"283","2016-02-01",9.71
"284","2016-02-02",9.71
"285","2016-02-03",9.71
"286","2016-02-04",9.71
"287","2016-02-05",9.71
"288","2016-02-08",9.71
"289","2016-02-09",9.74
"290","2016-02-10",9.74
"291","2016-02-11",9.74
"292","2016-02-12",9.74
"293","2016-02-16",9.74
"294","2016-02-17",9.74
"295","2016-02-18",9.74
"296","2016-02-19",9.74
"297","2016-02-22",9.74
"298","2016-02-23",9.74
"299","2016-02-24",9.74
"300","2016-02-25",9.74
"301","2016-02-26",9.74
"302","2016-02-29",9.74
"303","2016-03-01",9.74
"304","2016-03-02",9.74
"305","2016-03-03",9.74
"306","2016-03-04",9.74
"307","2016-03-07",9.8
"308","2016-03-08",9.8
"309","2016-03-09",9.8
"310","2016-03-10",9.75
"311","2016-03-11",9.81
"312","2016-03-14",9.81
"313","2016-03-15",9.82
"314","2016-03-16",9.82
"315","2016-03-17",9.82
"316","2016-03-18",9.9
"317","2016-03-21",9.9
"318","2016-03-22",9.89
"319","2016-03-23",9.81
"320","2016-03-24",9.81
"321","2016-03-28",9.81
"322","2016-03-29",9.81
"323","2016-03-30",9.89
"324","2016-03-31",9.89
"325","2016-04-01",9.89
"326","2016-04-04",9.89
"327","2016-04-05",9.89
"328","2016-04-06",9.89
"329","2016-04-07",9.89
"330","2016-04-08",9.89
"331","2016-04-11",9.89
"332","2016-04-12",9.89
"333","2016-04-13",9.89
"334","2016-04-14",9.89
"335","2016-04-15",9.89
"336","2016-04-18",9.89
"337","2016-04-19",9.89
"338","2016-04-20",9.89
"339","2016-04-21",9.89
"340","2016-04-22",9.89
"341","2016-04-25",9.83
"342","2016-04-26",9.865
"343","2016-04-27",9.865
"344","2016-04-28",9.865
"345","2016-04-29",9.865
"346","2016-05-02",9.865
"347","2016-05-03",9.865
"348","2016-05-04",9.865
"349","2016-05-05",9.865
"350","2016-05-06",9.865
"351","2016-05-09",9.865
"352","2016-05-10",9.865
"353","2016-05-11",9.865
"354","2016-05-12",9.865
"355","2016-05-13",9.865
"356","2016-05-16",9.865
"357","2016-05-17",9.9
"358","2016-05-18",9.9
"359","2016-05-19",9.9
"360","2016-05-20",9.9
"361","2016-05-23",9.9
"362","2016-05-24",9.91
"363","2016-05-25",9.91
"364","2016-05-26",9.86
"365","2016-05-27",9.86
"366","2016-05-31",9.86
"367","2016-06-01",9.86
"368","2016-06-02",9.86
"369","2016-06-03",9.92
"370","2016-06-06",9.9
"371","2016-06-07",9.9
"372","2016-06-08",9.88
"373","2016-06-09",9.88
"374","2016-06-10",9.88
"375","2016-06-13",9.88
"376","2016-06-14",9.88
"377","2016-06-15",9.89
"378","2016-06-16",9.89
"379","2016-06-17",9.9
"380","2016-06-20",9.89
"381","2016-06-21",9.89
"382","2016-06-22",9.89
"383","2016-06-23",9.89
"384","2016-06-24",9.89
"385","2016-06-27",9.89
"386","2016-06-28",9.89
"387","2016-06-29",9.89
"388","2016-06-30",9.89
"389","2016-07-01",9.89
"390","2016-07-05",9.89
"391","2016-07-06",9.89
"392","2016-07-07",9.89
"393","2016-07-08",9.92
"394","2016-07-11",9.93
"395","2016-07-12",9.93
"396","2016-07-13",9.93
"397","2016-07-14",9.93
"398","2016-07-15",9.93
"399","2016-07-18",9.88
"400","2016-07-19",9.88
"401","2016-07-20",9.9
"402","2016-07-21",9.9
"403","2016-07-22",9.9
"404","2016-07-25",9.95
"405","2016-07-26",9.95
"406","2016-07-27",9.95
"407","2016-07-28",9.95
"408","2016-07-29",9.96
"409","2016-08-01",9.96
"410","2016-08-02",9.96
"411","2016-08-03",9.96
"412","2016-08-04",9.96
"413","2016-08-05",10.28
"414","2016-08-08",9.95
"415","2016-08-09",9.947
"416","2016-08-10",9.96
"417","2016-08-11",9.96
"418","2016-08-12",9.96
"419","2016-08-15",9.97
"420","2016-08-16",9.97
"421","2016-08-17",9.97
"422","2016-08-18",9.97
"423","2016-08-19",9.97
"424","2016-08-22",9.97
"425","2016-08-23",9.97
"426","2016-08-24",9.97
"427","2016-08-25",9.96
"428","2016-08-26",9.95
"429","2016-08-29",9.96
"430","2016-08-30",9.96
"431","2016-08-31",9.96
"432","2016-09-01",9.96
"433","2016-09-02",9.96
"434","2016-09-06",9.97
"435","2016-09-07",9.97
"436","2016-09-08",9.94
"437","2016-09-09",9.94
"438","2016-09-12",9.92
"439","2016-09-13",9.92
"440","2016-09-14",9.93
"441","2016-09-15",9.92
"442","2016-09-16",9.94
"443","2016-09-19",9.93
"444","2016-09-20",9.93
"445","2016-09-21",9.93
"446","2016-09-22",9.93
"447","2016-09-23",9.94
"448","2016-09-26",9.96
"449","2016-09-27",9.96
"450","2016-09-28",9.96
"451","2016-09-29",9.98
"452","2016-09-30",9.96
"453","2016-10-03",9.96
"454","2016-10-04",9.99
"455","2016-10-05",9.99
"456","2016-10-06",9.99
"457","2016-10-07",9.97
"458","2016-10-10",9.97
"459","2016-10-11",9.96
"460","2016-10-12",9.985
"461","2016-10-13",9.985
"462","2016-10-14",9.985
"463","2016-10-17",10
"464","2016-10-18",9.9
"465","2016-10-19",9.9
"466","2016-10-20",9.9
"467","2016-10-21",9.95
"468","2016-10-24",9.95
"469","2016-10-25",9.95
"470","2016-10-26",10
"471","2016-10-27",10.05
"472","2016-10-28",10.1
"473","2016-10-31",10.15
"474","2016-11-01",10.1
"475","2016-11-02",10
"476","2016-11-03",9.95
"477","2016-11-04",9.95
"478","2016-11-07",10.05
"479","2016-11-08",10.05
"480","2016-11-09",10
"481","2016-11-10",10
"482","2016-11-11",10
"483","2016-11-14",9.65
"484","2016-11-15",9.85
"485","2016-11-16",9.85
"486","2016-11-17",9.85
"487","2016-11-18",9.65
"488","2016-11-21",9.85
"489","2016-11-22",10
"490","2016-11-23",10
"491","2016-11-25",10.1
"492","2016-11-28",10
"493","2016-11-29",10
"494","2016-11-30",10
"495","2016-12-01",10
"496","2016-12-02",10.05
"497","2016-12-05",10.05
"498","2016-12-06",10
"499","2016-12-07",10.05
"500","2016-12-08",10
"501","2016-12-09",10.05
"502","2016-12-12",10.05
"503","2016-12-13",10.05
"504","2016-12-14",10.05
"505","2016-12-15",9.95
"506","2016-12-16",9.95
"507","2016-12-19",10
"508","2016-12-20",10
"509","2016-12-21",9.6
"510","2016-12-22",9.6
"511","2016-12-23",9.75
"512","2016-12-27",8.45
"513","2016-12-28",8.45
"514","2016-12-29",8.1
"515","2016-12-30",8.45
"516","2017-01-03",8
"517","2017-01-04",7.85
"518","2017-01-05",7.97
"519","2017-01-06",7.9
"520","2017-01-09",8
"521","2017-01-10",7.5
"522","2017-01-11",7.35
"523","2017-01-12",7.55
"524","2017-01-13",7.55
"525","2017-01-17",7.5
"526","2017-01-18",7.45
"527","2017-01-19",7.3
"528","2017-01-20",7.5
"529","2017-01-23",7.5
"530","2017-01-24",7.56
"531","2017-01-25",7.5
"532","2017-01-26",7.5
"533","2017-01-27",7.7
"534","2017-01-30",7.65
"535","2017-01-31",7.9
"536","2017-02-01",8.2
"537","2017-02-02",8.15
"538","2017-02-03",8.2
"539","2017-02-06",8.15
"540","2017-02-07",8
"541","2017-02-08",8.15
"542","2017-02-09",8.15
"543","2017-02-10",8.5
"544","2017-02-13",8.5
"545","2017-02-14",8.95
"546","2017-02-15",8.75
"547","2017-02-16",8.75
"548","2017-02-17",9.25
"549","2017-02-21",9.05
"550","2017-02-22",8.65
"551","2017-02-23",8.35
"552","2017-02-24",8.35
"553","2017-02-27",8.95
"554","2017-02-28",9.05
"555","2017-03-01",9.05
"556","2017-03-02",9.05
"557","2017-03-03",9.05
"558","2017-03-06",9.05
"559","2017-03-07",9.05
"560","2017-03-08",9.5
"561","2017-03-09",9.5
"562","2017-03-10",10
"563","2017-03-13",10.9
"564","2017-03-14",10.95
"565","2017-03-15",10.85
"566","2017-03-16",10.85
"567","2017-03-17",10.25
"568","2017-03-20",10.45
"569","2017-03-21",10.9
"570","2017-03-22",10.85
"571","2017-03-23",10.95
"572","2017-03-24",10.75
"573","2017-03-27",10.4
"574","2017-03-28",10.45
"575","2017-03-29",10.05
"576","2017-03-30",10.45
"577","2017-03-31",10.6
"578","2017-04-03",10.55
"579","2017-04-04",10.15
"580","2017-04-05",10.45
"581","2017-04-06",10.5
"582","2017-04-07",10.8
"583","2017-04-10",10.35
"584","2017-04-11",10.3
"585","2017-04-12",10.25
"586","2017-04-13",10.05
"587","2017-04-17",9.65
"588","2017-04-18",9.3
"589","2017-04-19",10
"590","2017-04-20",9.65
"591","2017-04-21",9.85
"592","2017-04-24",9.85
"593","2017-04-25",9.9
"594","2017-04-26",9.9
"595","2017-04-27",10.1
"596","2017-04-28",10.1
"597","2017-05-01",10.35
"598","2017-05-02",10.35
"599","2017-05-03",10.35
"600","2017-05-04",10.5
"601","2017-05-05",10.55
"602","2017-05-08",10.3
"603","2017-05-09",10.25
"604","2017-05-10",10.35
"605","2017-05-11",10.45
"606","2017-05-12",10.75
"607","2017-05-15",11
"608","2017-05-16",11.2
"609","2017-05-17",11.2
"610","2017-05-18",11.4
"611","2017-05-19",11.95
"612","2017-05-22",12.15
"613","2017-05-23",11.525
"614","2017-05-24",10.85
"615","2017-05-25",11.775
"616","2017-05-26",11.8
"617","2017-05-30",11.75
"618","2017-05-31",12.25
"619","2017-06-01",11.95
"620","2017-06-02",12.15
"621","2017-06-05",12.25
"622","2017-06-06",11.65
"623","2017-06-07",12.45
"624","2017-06-08",12.9
"625","2017-06-09",13
"626","2017-06-12",11.2
"627","2017-06-13",11.25
"628","2017-06-14",11.6
"629","2017-06-15",11.65
"630","2017-06-16",11.2
"631","2017-06-19",11.5
"632","2017-06-20",11.95
"633","2017-06-21",11.8
"634","2017-06-22",11.75
"635","2017-06-23",10.9
"636","2017-06-26",12.1
"637","2017-06-27",11.95
"638","2017-06-28",12
"639","2017-06-29",13.1
"640","2017-06-30",13
"641","2017-07-03",13.15
"642","2017-07-05",13
"643","2017-07-06",12.65
"644","2017-07-07",12.55
"645","2017-07-10",12.1
"646","2017-07-11",11.9
"647","2017-07-12",12.2
"648","2017-07-13",12.15
"649","2017-07-14",11.9
"650","2017-07-17",12.15
"651","2017-07-18",12.1
"652","2017-07-19",12.15
"653","2017-07-20",11.95
"654","2017-07-21",12.1
"655","2017-07-24",12.15
"656","2017-07-25",12.05
"657","2017-07-26",11.6
"658","2017-07-27",11.5
"659","2017-07-28",11.05
"660","2017-07-31",11.15
"661","2017-08-01",11.45
"662","2017-08-02",10.7
"663","2017-08-03",9.7
"664","2017-08-04",10.1
"665","2017-08-07",10.05
"666","2017-08-08",10.2
"667","2017-08-09",10
"668","2017-08-10",10.1
"669","2017-08-11",10.15
"670","2017-08-14",10.7
"671","2017-08-15",10.45
"672","2017-08-16",10.25
"673","2017-08-17",10.25
"674","2017-08-18",10.15
"675","2017-08-21",10.15
"676","2017-08-22",10.5
"677","2017-08-23",11.5
"678","2017-08-24",11
"679","2017-08-25",11
"680","2017-08-28",10.95
"681","2017-08-29",10.95
"682","2017-08-30",10.85
"683","2017-08-31",11.1
"684","2017-09-01",11.75
"685","2017-09-05",12
"686","2017-09-06",12.35
"687","2017-09-07",12.05
"688","2017-09-08",12.2
"689","2017-09-11",12.65
"690","2017-09-12",12.45
"691","2017-09-13",12.6
"692","2017-09-14",13
"693","2017-09-15",13.15
"694","2017-09-18",13.4
"695","2017-09-19",13.6
"696","2017-09-20",13.25
"697","2017-09-21",13.3
"698","2017-09-22",13.6
"699","2017-09-25",13.4
"700","2017-09-26",13.4
"701","2017-09-27",13.45
"702","2017-09-28",13.35
"703","2017-09-29",13.25
"704","2017-10-02",13.2
"705","2017-10-03",13
"706","2017-10-04",13
"707","2017-10-05",13.1
"708","2017-10-06",12.8
"709","2017-10-09",12.65
"710","2017-10-10",12.45
"711","2017-10-11",12.45
"712","2017-10-12",12.7
"713","2017-10-13",13.2
"714","2017-10-16",13.2
"715","2017-10-17",12.6
"716","2017-10-18",12.75
"717","2017-10-19",13.15
"718","2017-10-20",13.1
"719","2017-10-23",12
"720","2017-10-24",11.5
"721","2017-10-25",11.5
"722","2017-10-26",11.25
"723","2017-10-27",11.15
"724","2017-10-30",11.2
"725","2017-10-31",11.45
"726","2017-11-01",11.3
"727","2017-11-02",11.2
"728","2017-11-03",11.2
"729","2017-11-06",11.5
"730","2017-11-07",10.9
"731","2017-11-08",10.4
"732","2017-11-09",10.1
"733","2017-11-10",10.1
"734","2017-11-13",10
"735","2017-11-14",9.95
"736","2017-11-15",10.1
"737","2017-11-16",9.95
"738","2017-11-17",9.95
"739","2017-11-20",10
"740","2017-11-21",9.75
"741","2017-11-22",9.75
"742","2017-11-24",9.45
"743","2017-11-27",9.75
"744","2017-11-28",9.95
"745","2017-11-29",9.65
"746","2017-11-30",9.2
"747","2017-12-01",9.5
"748","2017-12-04",9
"749","2017-12-05",8.7
"750","2017-12-06",8.85
"751","2017-12-07",8.9
"752","2017-12-08",8.95
"753","2017-12-11",8.9
"754","2017-12-12",8.95
"755","2017-12-13",9.7
"756","2017-12-14",9.15
"757","2017-12-15",9.4
"758","2017-12-18",10.25
"759","2017-12-19",10.5
"760","2017-12-20",10.8
"761","2017-12-21",10
"762","2017-12-22",9.9
"763","2017-12-26",9.9
"764","2017-12-27",10
"765","2017-12-28",9.75
"766","2017-12-29",9.8
"767","2018-01-02",9.7
"768","2018-01-03",9.775
"769","2018-01-04",9.65
"770","2018-01-05",9.55
"771","2018-01-08",9.55
"772","2018-01-09",9.25
"773","2018-01-10",9.15
"774","2018-01-11",9.15
"775","2018-01-12",9.3
"776","2018-01-16",8.55
"777","2018-01-17",7.95
"778","2018-01-18",7.7
"779","2018-01-19",7.95
"780","2018-01-22",7.85
"781","2018-01-23",7.65
"782","2018-01-24",6.5
"783","2018-01-25",6.2
"784","2018-01-26",6
"785","2018-01-29",6.6
"786","2018-01-30",6.5
"787","2018-01-31",6.6
"788","2018-02-01",6.55
"789","2018-02-02",5.75
"790","2018-02-05",6.05
"791","2018-02-06",5.75
"792","2018-02-07",5.6
"793","2018-02-08",5.6
"794","2018-02-09",5.45
"795","2018-02-12",5.75
"796","2018-02-13",6.5
"797","2018-02-14",6.2
"798","2018-02-15",5.55
"799","2018-02-16",5.55
"800","2018-02-20",5.55
"801","2018-02-21",5.55
"802","2018-02-22",5.65
"803","2018-02-23",5.45
"804","2018-02-26",5.75
"805","2018-02-27",5.6
"806","2018-02-28",5.4
"807","2018-03-01",5.5
"808","2018-03-02",5.3
"809","2018-03-05",5.75
"810","2018-03-06",5.85
"811","2018-03-07",5.9
"812","2018-03-08",5.9
"813","2018-03-09",5.85
"814","2018-03-12",5.95
"815","2018-03-13",5.75
"816","2018-03-14",5.6
"817","2018-03-15",5.55
"818","2018-03-16",5.55
"819","2018-03-19",6.05
"820","2018-03-20",6
"821","2018-03-21",5.875
"822","2018-03-22",5.85
"823","2018-03-23",5.75
"824","2018-03-26",5.7
"825","2018-03-27",5.5
"826","2018-03-28",5.5
"827","2018-03-29",5.5
"828","2018-04-02",5.3
"829","2018-04-03",5.35
"830","2018-04-04",5.45
"831","2018-04-05",5.5
"832","2018-04-06",5.5
"833","2018-04-09",5.9
"834","2018-04-10",5.8
"835","2018-04-11",5.55
"836","2018-04-12",5.45
"837","2018-04-13",5.45
"838","2018-04-16",5.45
"839","2018-04-17",5.4
"840","2018-04-18",5.4
"841","2018-04-19",5.4
"842","2018-04-20",5.4
"843","2018-04-23",5.25
"844","2018-04-24",4.85
"845","2018-04-25",4.75
"846","2018-04-26",4.8
"847","2018-04-27",4.9
"848","2018-04-30",5
"849","2018-05-01",4.95
"850","2018-05-02",4.95
"851","2018-05-03",4.85
"852","2018-05-04",5
"853","2018-05-07",5.25
"854","2018-05-08",5.2
"855","2018-05-09",5.6
"856","2018-05-10",6.35
"857","2018-05-11",6.3
"858","2018-05-14",6.35
"859","2018-05-15",6.7
"860","2018-05-16",6.5
"861","2018-05-17",5.5
"862","2018-05-18",5.9
"863","2018-05-21",6.45
"864","2018-05-22",6.25
"865","2018-05-23",6.55
"866","2018-05-24",6.55
"867","2018-05-25",6.65
"868","2018-05-29",6.7
"869","2018-05-30",6.65
"870","2018-05-31",6.55
"871","2018-06-01",6.6
"872","2018-06-04",5.95
"873","2018-06-05",5.95
"874","2018-06-06",5.8
"875","2018-06-07",5.65
"876","2018-06-08",5.7
"877","2018-06-11",5.75
"878","2018-06-12",5.9
"879","2018-06-13",5.8
"880","2018-06-14",5.65
"881","2018-06-15",5.9
"882","2018-06-18",5.65
"883","2018-06-19",6.05
"884","2018-06-20",6.1
"885","2018-06-21",6.4
"886","2018-06-22",6.5
"887","2018-06-25",6.25
"888","2018-06-26",6.45
"889","2018-06-27",6.1
"890","2018-06-28",6.2
"891","2018-06-29",6.25
"892","2018-07-02",6.3
"893","2018-07-03",6.75
"894","2018-07-05",6.6
"895","2018-07-06",6.05
"896","2018-07-09",5.85
"897","2018-07-10",6.05
"898","2018-07-11",6.1
"899","2018-07-12",6.15
"900","2018-07-13",6.2
"901","2018-07-16",6.2
"902","2018-07-17",6.25
"903","2018-07-18",6.1
"904","2018-07-19",6.25
"905","2018-07-20",6.4
"906","2018-07-23",6.4
"907","2018-07-24",6.5
"908","2018-07-25",6.6
"909","2018-07-26",6.7
"910","2018-07-27",6.65
"911","2018-07-30",6.75
"912","2018-07-31",6.7
"913","2018-08-01",6.8
"914","2018-08-02",6.85
"915","2018-08-03",6.9
"916","2018-08-06",7.25
"917","2018-08-07",7.2
"918","2018-08-08",7.1
"919","2018-08-09",7.35
"920","2018-08-10",7.6
"921","2018-08-13",7.95
"922","2018-08-14",7.075
"923","2018-08-15",7.3
"924","2018-08-16",7.25
"925","2018-08-17",7
"926","2018-08-20",7.1
"927","2018-08-21",7.1
"928","2018-08-22",7.25
"929","2018-08-23",7.15
"930","2018-08-24",7.1
"931","2018-08-27",7.05
"932","2018-08-28",7.05
"933","2018-08-29",7.05
"934","2018-08-30",7.05
"935","2018-08-31",7.1
"936","2018-09-04",6.95
"937","2018-09-05",6.975
"938","2018-09-06",6.9
"939","2018-09-07",6.6
"940","2018-09-10",6.4
"941","2018-09-11",6.45
"942","2018-09-12",6.3
"943","2018-09-13",6.3
"944","2018-09-14",6.4
"945","2018-09-17",6.3
"946","2018-09-18",6.3
"947","2018-09-19",6.3
"948","2018-09-20",6.35
"949","2018-09-21",6.45
"950","2018-09-24",6.6
"951","2018-09-25",6.3
"952","2018-09-26",6.35
"953","2018-09-27",6.35
"954","2018-09-28",6.1
"955","2018-10-01",6.79
"956","2018-10-02",6.64
"957","2018-10-03",6.75
"958","2018-10-04",6.8
"959","2018-10-05",6.8
"960","2018-10-08",6.96
"961","2018-10-09",7.08
"962","2018-10-10",7.33
"963","2018-10-11",7.59
"964","2018-10-12",8.04
"965","2018-10-15",8.15
"966","2018-10-16",8
"967","2018-10-17",8
"968","2018-10-18",7.66
"969","2018-10-19",7.49
"970","2018-10-22",7.6
"971","2018-10-23",7.18
"972","2018-10-24",6.88
"973","2018-10-25",7.32
"974","2018-10-26",6.99
"975","2018-10-29",6.51
"976","2018-10-30",6.27
"977","2018-10-31",6.36
"978","2018-11-01",6.25
"979","2018-11-02",6.29
"980","2018-11-05",6.4
"981","2018-11-06",6.67
"982","2018-11-07",6.71
"983","2018-11-08",6.51
"984","2018-11-09",6.65
"985","2018-11-12",6.6
"986","2018-11-13",6.41
"987","2018-11-14",6.41
"988","2018-11-15",6.56
"989","2018-11-16",6.2
"990","2018-11-19",6.265
"991","2018-11-20",6.255
"992","2018-11-21",6.2
"993","2018-11-23",6.3
"994","2018-11-26",6.23
"995","2018-11-27",6.07
"996","2018-11-28",5.76
"997","2018-11-29",5.58
"998","2018-11-30",5.4
"999","2018-12-03",5.07
"1000","2018-12-04",4.8
"1001","2018-12-06",5
"1002","2018-12-07",5.33
"1003","2018-12-10",5.2
"1004","2018-12-11",5.15
"1005","2018-12-12",5.39
