"","date","WRB"
"70","2007-04-13",21.913334
"71","2007-04-16",22.233334
"72","2007-04-17",22.16
"73","2007-04-18",22.42
"74","2007-04-19",22.219999
"75","2007-04-20",22.379999
"76","2007-04-23",22.360001
"77","2007-04-24",21.826666
"78","2007-04-25",22
"79","2007-04-26",21.780001
"80","2007-04-27",21.833334
"81","2007-04-30",21.66
"82","2007-05-01",21.813334
"83","2007-05-02",21.713333
"84","2007-05-03",21.846666
"85","2007-05-04",22.046667
"86","2007-05-07",22.26
"87","2007-05-08",22.286667
"88","2007-05-09",22.120001
"89","2007-05-10",21.799999
"90","2007-05-11",21.926666
"91","2007-05-14",21.799999
"92","2007-05-15",21.74
"93","2007-05-16",21.926666
"94","2007-05-17",21.853333
"95","2007-05-18",21.546667
"96","2007-05-21",21.793333
"97","2007-05-22",21.92
"98","2007-05-23",21.966667
"99","2007-05-24",21.833334
"100","2007-05-25",21.833334
"101","2007-05-29",21.879999
"102","2007-05-30",21.826666
"103","2007-05-31",21.959999
"104","2007-06-01",22.32
"105","2007-06-04",22.346666
"106","2007-06-05",22.153334
"107","2007-06-06",21.886667
"108","2007-06-07",21.673334
"109","2007-06-08",22.006666
"110","2007-06-11",22.026667
"111","2007-06-12",21.573334
"112","2007-06-13",21.613333
"113","2007-06-14",21.620001
"114","2007-06-15",21.646667
"115","2007-06-18",21.466667
"116","2007-06-19",21.540001
"117","2007-06-20",21.313334
"118","2007-06-21",21.553333
"119","2007-06-22",21.693333
"120","2007-06-25",21.573334
"121","2007-06-26",21.566668
"122","2007-06-27",21.853333
"123","2007-06-28",21.700001
"124","2007-06-29",21.693333
"125","2007-07-02",21.459999
"126","2007-07-03",21.526667
"127","2007-07-05",21.58
"128","2007-07-06",21.566668
"129","2007-07-09",21.42
"130","2007-07-10",21.059999
"131","2007-07-11",21.353333
"132","2007-07-12",21.613333
"133","2007-07-13",21.326666
"134","2007-07-16",21.24
"135","2007-07-17",20.846666
"136","2007-07-18",20.82
"137","2007-07-19",20.533333
"138","2007-07-20",20.453333
"139","2007-07-23",20.613333
"140","2007-07-24",20.219999
"141","2007-07-25",21.013334
"142","2007-07-26",20.413334
"143","2007-07-27",20.093334
"144","2007-07-30",19.806667
"145","2007-07-31",19.613333
"146","2007-08-01",19.846666
"147","2007-08-02",19.719999
"148","2007-08-03",18.773333
"149","2007-08-06",19.059999
"150","2007-08-07",18.653334
"151","2007-08-08",18.700001
"152","2007-08-09",17.573334
"153","2007-08-10",19.333334
"154","2007-08-13",19.106667
"155","2007-08-14",18.24
"156","2007-08-15",18.193333
"157","2007-08-16",18.799999
"158","2007-08-17",19.459999
"159","2007-08-20",19.426666
"160","2007-08-21",19.440001
"161","2007-08-22",19.940001
"162","2007-08-23",19.559999
"163","2007-08-24",20.02
"164","2007-08-27",19.879999
"165","2007-08-28",19.440001
"166","2007-08-29",19.766666
"167","2007-08-30",19.639999
"168","2007-08-31",19.926666
"169","2007-09-04",20.366667
"170","2007-09-05",20.466667
"171","2007-09-06",20.32
"172","2007-09-07",19.973333
"173","2007-09-10",19.48
"174","2007-09-11",19.66
"175","2007-09-12",19.433332
"176","2007-09-13",19.606667
"177","2007-09-14",19.42
"178","2007-09-17",19.24
"179","2007-09-18",19.866667
"180","2007-09-19",19.886667
"181","2007-09-20",19.533333
"182","2007-09-21",19.593334
"183","2007-09-24",19.24
"184","2007-09-25",19.326666
"185","2007-09-26",19.373333
"186","2007-09-27",19.719999
"187","2007-09-28",19.753334
"188","2007-10-01",19.966667
"189","2007-10-02",20.379999
"190","2007-10-03",20.566668
"191","2007-10-04",20.786667
"192","2007-10-05",21.066668
"193","2007-10-08",21.046667
"194","2007-10-09",21.126667
"195","2007-10-10",21.213333
"196","2007-10-11",21.26
"197","2007-10-12",21.093334
"198","2007-10-15",21.046667
"199","2007-10-16",20.726667
"200","2007-10-17",20.5
"201","2007-10-18",20.366667
"202","2007-10-19",19.540001
"203","2007-10-22",19.826666
"204","2007-10-23",19.6
"205","2007-10-24",19.693333
"206","2007-10-25",19.673334
"207","2007-10-26",20.280001
"208","2007-10-29",19.799999
"209","2007-10-30",19.693333
"210","2007-10-31",20.059999
"211","2007-11-01",20
"212","2007-11-02",19.586666
"213","2007-11-05",19.273333
"214","2007-11-06",19.74
"215","2007-11-07",19.139999
"216","2007-11-08",19.813334
"217","2007-11-09",20.326666
"218","2007-11-12",20.379999
"219","2007-11-13",20.726667
"220","2007-11-14",20.16
"221","2007-11-15",19.459999
"222","2007-11-16",19.113333
"223","2007-11-19",18.846666
"224","2007-11-20",19.26
"225","2007-11-21",19.206667
"226","2007-11-23",19.353333
"227","2007-11-26",18.98
"228","2007-11-27",19.426666
"229","2007-11-28",19.98
"230","2007-11-29",20.1
"231","2007-11-30",20.386667
"232","2007-12-03",20.360001
"233","2007-12-04",20.226667
"234","2007-12-05",20.306667
"235","2007-12-06",20.526667
"236","2007-12-07",20.453333
"237","2007-12-10",20.933332
"238","2007-12-11",20.586666
"239","2007-12-12",20.626667
"240","2007-12-13",20.620001
"241","2007-12-14",20.026667
"242","2007-12-17",19.940001
"243","2007-12-18",20.32
"244","2007-12-19",19.773333
"245","2007-12-20",19.866667
"246","2007-12-21",19.833334
"247","2007-12-24",20.18
"248","2007-12-26",20.086666
"249","2007-12-27",19.793333
"250","2007-12-28",19.693333
"251","2007-12-31",19.873333
"252","2008-01-02",19.386667
"253","2008-01-03",19.526667
"254","2008-01-04",19.326666
"255","2008-01-07",19.653334
"256","2008-01-08",19.4
"257","2008-01-09",19.646667
"258","2008-01-10",20.026667
"259","2008-01-11",20.006666
"260","2008-01-14",20.233334
"261","2008-01-15",20.5
"262","2008-01-16",20.213333
"263","2008-01-17",19.42
"264","2008-01-18",19.333334
"265","2008-01-22",19.546667
"266","2008-01-23",20
"267","2008-01-24",19.700001
"268","2008-01-25",19.366667
"269","2008-01-28",19.713333
"270","2008-01-29",19.993334
"271","2008-01-30",19.66
"272","2008-01-31",20.120001
"273","2008-02-01",20.266666
"274","2008-02-04",20.193333
"275","2008-02-05",20.08
"276","2008-02-06",20.193333
"277","2008-02-07",20.120001
"278","2008-02-08",19.966667
"279","2008-02-11",19.193333
"280","2008-02-12",18.973333
"281","2008-02-13",18.853333
"282","2008-02-14",19.133333
"283","2008-02-15",19.286667
"284","2008-02-19",19.366667
"285","2008-02-20",19.42
"286","2008-02-21",19.333334
"287","2008-02-22",19.226667
"288","2008-02-25",19.666666
"289","2008-02-26",19.686666
"290","2008-02-27",19.666666
"291","2008-02-28",19.406666
"292","2008-02-29",19.193333
"293","2008-03-03",18.879999
"294","2008-03-04",18.566668
"295","2008-03-05",18.76
"296","2008-03-06",18.373333
"297","2008-03-07",18.706667
"298","2008-03-10",18.573334
"299","2008-03-11",18.986666
"300","2008-03-12",18.559999
"301","2008-03-13",18.620001
"302","2008-03-14",18.226667
"303","2008-03-17",18.033333
"304","2008-03-18",18.666666
"305","2008-03-19",18.066668
"306","2008-03-20",18.566668
"307","2008-03-24",18.613333
"308","2008-03-25",18.68
"309","2008-03-26",18.440001
"310","2008-03-27",18.333334
"311","2008-03-28",18.326666
"312","2008-03-31",18.459999
"313","2008-04-01",19.113333
"314","2008-04-02",19.113333
"315","2008-04-03",18.933332
"316","2008-04-04",18.666666
"317","2008-04-07",19.1
"318","2008-04-08",18.773333
"319","2008-04-09",18.466667
"320","2008-04-10",18.846666
"321","2008-04-11",18.686666
"322","2008-04-14",18.540001
"323","2008-04-15",18.833334
"324","2008-04-16",18.133333
"325","2008-04-17",18.073334
"326","2008-04-18",17.986666
"327","2008-04-21",18.033333
"328","2008-04-22",17.693333
"329","2008-04-23",17.406666
"330","2008-04-24",17.860001
"331","2008-04-25",17.353333
"332","2008-04-28",17.48
"333","2008-04-29",17.226667
"334","2008-04-30",17.126667
"335","2008-05-01",17.713333
"336","2008-05-02",17.82
"337","2008-05-05",17.700001
"338","2008-05-06",17.833334
"339","2008-05-07",17.746666
"340","2008-05-08",17.586666
"341","2008-05-09",17.893333
"342","2008-05-12",18.219999
"343","2008-05-13",18.073334
"344","2008-05-14",18.346666
"345","2008-05-15",18.273333
"346","2008-05-16",18.186666
"347","2008-05-19",18.266666
"348","2008-05-20",18.139999
"349","2008-05-21",18.013334
"350","2008-05-22",18.173334
"351","2008-05-23",18.106667
"352","2008-05-27",18.08
"353","2008-05-28",17.933332
"354","2008-05-29",18.32
"355","2008-05-30",18.059999
"356","2008-06-02",18
"357","2008-06-03",18
"358","2008-06-04",18
"359","2008-06-05",18.226667
"360","2008-06-06",17.719999
"361","2008-06-09",17.753334
"362","2008-06-10",17.733334
"363","2008-06-11",17.219999
"364","2008-06-12",17.373333
"365","2008-06-13",17.433332
"366","2008-06-16",17.393333
"367","2008-06-17",17.193333
"368","2008-06-18",16.98
"369","2008-06-19",17.106667
"370","2008-06-20",16.92
"371","2008-06-23",16.793333
"372","2008-06-24",16.826666
"373","2008-06-25",16.98
"374","2008-06-26",16.793333
"375","2008-06-27",16.646667
"376","2008-06-30",16.106667
"377","2008-07-01",16.173334
"378","2008-07-02",15.973333
"379","2008-07-03",16.066668
"380","2008-07-07",15.866667
"381","2008-07-08",16.68
"382","2008-07-09",16.34
"383","2008-07-10",16.006666
"384","2008-07-11",15.306666
"385","2008-07-14",15.233334
"386","2008-07-15",14.72
"387","2008-07-16",15.52
"388","2008-07-17",15.706667
"389","2008-07-18",15.98
"390","2008-07-21",15.68
"391","2008-07-22",16.133333
"392","2008-07-23",16.466667
"393","2008-07-24",15.62
"394","2008-07-25",15.273334
"395","2008-07-28",15.413333
"396","2008-07-29",15.673333
"397","2008-07-30",15.853333
"398","2008-07-31",15.746667
"399","2008-08-01",15.746667
"400","2008-08-04",15.853333
"401","2008-08-05",16.133333
"402","2008-08-06",16.046667
"403","2008-08-07",15.253333
"404","2008-08-08",15.66
"405","2008-08-11",15.82
"406","2008-08-12",15.566667
"407","2008-08-13",15.693334
"408","2008-08-14",15.82
"409","2008-08-15",15.893333
"410","2008-08-18",15.666667
"411","2008-08-19",15.42
"412","2008-08-20",15.293333
"413","2008-08-21",15.233334
"414","2008-08-22",15.233334
"415","2008-08-25",15.006667
"416","2008-08-26",15.42
"417","2008-08-27",15.513333
"418","2008-08-28",15.873333
"419","2008-08-29",15.706667
"420","2008-09-02",15.406667
"421","2008-09-03",15.46
"422","2008-09-04",15.293333
"423","2008-09-05",15.506667
"424","2008-09-08",15.786667
"425","2008-09-09",15.573334
"426","2008-09-10",15.753333
"427","2008-09-11",15.253333
"428","2008-09-12",15.146667
"429","2008-09-15",14.846666
"430","2008-09-16",16.706667
"431","2008-09-17",15.806666
"432","2008-09-18",17.200001
"433","2008-09-19",16.886667
"434","2008-09-22",16.5
"435","2008-09-23",17.266666
"436","2008-09-24",16.5
"437","2008-09-25",17.333334
"438","2008-09-26",15.833333
"439","2008-09-29",15.333333
"440","2008-09-30",15.7
"441","2008-10-01",16.933332
"442","2008-10-02",16.386667
"443","2008-10-03",16.033333
"444","2008-10-06",14.833333
"445","2008-10-07",14.153334
"446","2008-10-08",13.433333
"447","2008-10-09",12.2
"448","2008-10-10",12.233334
"449","2008-10-13",14.22
"450","2008-10-14",14.226666
"451","2008-10-15",13.626667
"452","2008-10-16",13.34
"453","2008-10-17",14.26
"454","2008-10-20",15.193334
"455","2008-10-21",15.42
"456","2008-10-22",15.233334
"457","2008-10-23",15.733334
"458","2008-10-24",15.34
"459","2008-10-27",15.013333
"460","2008-10-28",16.333334
"461","2008-10-29",17.533333
"462","2008-10-30",16.806667
"463","2008-10-31",17.513334
"464","2008-11-03",17.6
"465","2008-11-04",17.366667
"466","2008-11-05",17.5
"467","2008-11-06",17.219999
"468","2008-11-07",17.26
"469","2008-11-10",16.5
"470","2008-11-11",16.373333
"471","2008-11-12",16.293333
"472","2008-11-13",18.653334
"473","2008-11-14",18.193333
"474","2008-11-17",18.353333
"475","2008-11-18",18.753334
"476","2008-11-19",18.006666
"477","2008-11-20",16.033333
"478","2008-11-21",18.266666
"479","2008-11-24",19.1
"480","2008-11-25",18.146667
"481","2008-11-26",18.706667
"482","2008-11-28",18.953333
"483","2008-12-01",17.113333
"484","2008-12-02",18.32
"485","2008-12-03",19
"486","2008-12-04",18
"487","2008-12-05",19.266666
"488","2008-12-08",19.24
"489","2008-12-09",18.526667
"490","2008-12-10",18.780001
"491","2008-12-11",18.786667
"492","2008-12-12",19.620001
"493","2008-12-15",19.18
"494","2008-12-16",20.233334
"495","2008-12-17",20.033333
"496","2008-12-18",20.453333
"497","2008-12-19",20.266666
"498","2008-12-22",20.213333
"499","2008-12-23",19.993334
"500","2008-12-24",20.146667
"501","2008-12-26",20.066668
"502","2008-12-29",20.266666
"503","2008-12-30",20.493334
"504","2008-12-31",20.666666
"505","2009-01-02",20.386667
"506","2009-01-05",20.413334
"507","2009-01-06",19.266666
"508","2009-01-07",18.559999
"509","2009-01-08",19.226667
"510","2009-01-09",18.826666
"511","2009-01-12",18.566668
"512","2009-01-13",19.34
"513","2009-01-14",18.293333
"514","2009-01-15",18.26
"515","2009-01-16",18.893333
"516","2009-01-20",17.866667
"517","2009-01-21",18.9
"518","2009-01-22",17.68
"519","2009-01-23",17.620001
"520","2009-01-26",17.673334
"521","2009-01-27",18.286667
"522","2009-01-28",18.433332
"523","2009-01-29",17.82
"524","2009-01-30",17.653334
"525","2009-02-02",17.333334
"526","2009-02-03",17.526667
"527","2009-02-04",16.706667
"528","2009-02-05",16.406666
"529","2009-02-06",17.333334
"530","2009-02-09",16.546667
"531","2009-02-10",15.366667
"532","2009-02-11",15.486667
"533","2009-02-12",15.8
"534","2009-02-13",15.28
"535","2009-02-17",14.9
"536","2009-02-18",14.706667
"537","2009-02-19",14.393333
"538","2009-02-20",14.2
"539","2009-02-23",13.873333
"540","2009-02-24",14.42
"541","2009-02-25",14.273334
"542","2009-02-26",14.093333
"543","2009-02-27",13.873333
"544","2009-03-02",13.56
"545","2009-03-03",13.26
"546","2009-03-04",13.406667
"547","2009-03-05",12.88
"548","2009-03-06",12.98
"549","2009-03-09",12.573334
"550","2009-03-10",13.506667
"551","2009-03-11",13.213333
"552","2009-03-12",13.786667
"553","2009-03-13",14.086667
"554","2009-03-16",13.713333
"555","2009-03-17",14.473333
"556","2009-03-18",15.206667
"557","2009-03-19",15.133333
"558","2009-03-20",14.946667
"559","2009-03-23",15.706667
"560","2009-03-24",14.66
"561","2009-03-25",14.92
"562","2009-03-26",15.033334
"563","2009-03-27",15.013333
"564","2009-03-30",14.38
"565","2009-03-31",15.033334
"566","2009-04-01",15.346666
"567","2009-04-02",15.946667
"568","2009-04-03",16.286667
"569","2009-04-06",16.066668
"570","2009-04-07",15.78
"571","2009-04-08",15.993333
"572","2009-04-09",16.573334
"573","2009-04-13",16.726667
"574","2009-04-14",15.9
"575","2009-04-15",16.573334
"576","2009-04-16",16.533333
"577","2009-04-17",16.286667
"578","2009-04-20",15.593333
"579","2009-04-21",15.94
"580","2009-04-22",15.1
"581","2009-04-23",15.34
"582","2009-04-24",15.373333
"583","2009-04-27",14.986667
"584","2009-04-28",15.593333
"585","2009-04-29",16.093334
"586","2009-04-30",15.94
"587","2009-05-01",16.006666
"588","2009-05-04",16.393333
"589","2009-05-05",15.973333
"590","2009-05-06",15.64
"591","2009-05-07",15.826667
"592","2009-05-08",16.533333
"593","2009-05-11",15.94
"594","2009-05-12",15.82
"595","2009-05-13",15.58
"596","2009-05-14",16.02
"597","2009-05-15",15.86
"598","2009-05-18",16.379999
"599","2009-05-19",15.393333
"600","2009-05-20",15.126667
"601","2009-05-21",14.946667
"602","2009-05-22",14.68
"603","2009-05-26",14.886666
"604","2009-05-27",14.206667
"605","2009-05-28",14.28
"606","2009-05-29",14.46
"607","2009-06-01",14.693334
"608","2009-06-02",15.14
"609","2009-06-03",15.22
"610","2009-06-04",15.42
"611","2009-06-05",15.606667
"612","2009-06-08",15.7
"613","2009-06-09",15.686666
"614","2009-06-10",15.386666
"615","2009-06-11",15.406667
"616","2009-06-12",15.226666
"617","2009-06-15",15.006667
"618","2009-06-16",14.82
"619","2009-06-17",14.866667
"620","2009-06-18",14.8
"621","2009-06-19",14.606667
"622","2009-06-22",14.62
"623","2009-06-23",14.546667
"624","2009-06-24",14.593333
"625","2009-06-25",14.68
"626","2009-06-26",14.44
"627","2009-06-29",14.473333
"628","2009-06-30",14.313334
"629","2009-07-01",14.706667
"630","2009-07-02",14.386666
"631","2009-07-06",14.566667
"632","2009-07-07",14.453333
"633","2009-07-08",14.433333
"634","2009-07-09",14.253333
"635","2009-07-10",13.98
"636","2009-07-13",14.62
"637","2009-07-14",14.446667
"638","2009-07-15",14.533334
"639","2009-07-16",14.56
"640","2009-07-17",14.56
"641","2009-07-20",14.846666
"642","2009-07-21",15.326667
"643","2009-07-22",15.886666
"644","2009-07-23",16.093334
"645","2009-07-24",15.793333
"646","2009-07-27",15.913333
"647","2009-07-28",15.16
"648","2009-07-29",15.42
"649","2009-07-30",15.593333
"650","2009-07-31",15.486667
"651","2009-08-03",15.706667
"652","2009-08-04",16.133333
"653","2009-08-05",16.073334
"654","2009-08-06",15.686666
"655","2009-08-07",15.653334
"656","2009-08-10",15.673333
"657","2009-08-11",15.48
"658","2009-08-12",15.986667
"659","2009-08-13",16.286667
"660","2009-08-14",16.326666
"661","2009-08-17",16.106667
"662","2009-08-18",16.306667
"663","2009-08-19",16.34
"664","2009-08-20",16.593334
"665","2009-08-21",17.033333
"666","2009-08-24",16.726667
"667","2009-08-25",16.860001
"668","2009-08-26",16.786667
"669","2009-08-27",16.886667
"670","2009-08-28",17.066668
"671","2009-08-31",17.033333
"672","2009-09-01",16.953333
"673","2009-09-02",16.9
"674","2009-09-03",17.219999
"675","2009-09-04",17.379999
"676","2009-09-08",16.893333
"677","2009-09-09",16.946667
"678","2009-09-10",16.98
"679","2009-09-11",17.113333
"680","2009-09-14",16.98
"681","2009-09-15",16.706667
"682","2009-09-16",16.786667
"683","2009-09-17",16.766666
"684","2009-09-18",16.66
"685","2009-09-21",16.753334
"686","2009-09-22",16.753334
"687","2009-09-23",16.506666
"688","2009-09-24",16.193333
"689","2009-09-25",16.326666
"690","2009-09-28",16.793333
"691","2009-09-29",16.84
"692","2009-09-30",16.853333
"693","2009-10-01",16.84
"694","2009-10-02",16.933332
"695","2009-10-05",17.106667
"696","2009-10-06",17.293333
"697","2009-10-07",17.24
"698","2009-10-08",17.133333
"699","2009-10-09",17.253334
"700","2009-10-12",17.139999
"701","2009-10-13",16.846666
"702","2009-10-14",16.953333
"703","2009-10-15",16.780001
"704","2009-10-16",16.693333
"705","2009-10-19",16.913334
"706","2009-10-20",16.773333
"707","2009-10-21",16.540001
"708","2009-10-22",16.953333
"709","2009-10-23",16.66
"710","2009-10-26",16.52
"711","2009-10-27",16.586666
"712","2009-10-28",16.326666
"713","2009-10-29",16.826666
"714","2009-10-30",16.48
"715","2009-11-02",16.506666
"716","2009-11-03",16.540001
"717","2009-11-04",16.42
"718","2009-11-05",16.34
"719","2009-11-06",16.5
"720","2009-11-09",16.533333
"721","2009-11-10",16.58
"722","2009-11-11",16.633333
"723","2009-11-12",16.360001
"724","2009-11-13",16.379999
"725","2009-11-16",16.440001
"726","2009-11-17",16.546667
"727","2009-11-18",16.433332
"728","2009-11-19",16.299999
"729","2009-11-20",16.273333
"730","2009-11-23",16.4
"731","2009-11-24",16.306667
"732","2009-11-25",16.379999
"733","2009-11-27",16.146667
"734","2009-11-30",16.473333
"735","2009-12-01",16.353333
"736","2009-12-02",16.446667
"737","2009-12-03",16.366667
"738","2009-12-04",16.466667
"739","2009-12-07",16.406666
"740","2009-12-08",16.406666
"741","2009-12-09",16.413334
"742","2009-12-10",16.426666
"743","2009-12-11",16.5
"744","2009-12-14",16.506666
"745","2009-12-15",16.386667
"746","2009-12-16",16.360001
"747","2009-12-17",15.893333
"748","2009-12-18",15.573334
"749","2009-12-21",15.733334
"750","2009-12-22",15.886666
"751","2009-12-23",15.846666
"752","2009-12-24",16.046667
"753","2009-12-28",16.093334
"754","2009-12-29",16.293333
"755","2009-12-30",16.386667
"756","2009-12-31",16.426666
"757","2010-01-04",16.34
"758","2010-01-05",16.280001
"759","2010-01-06",16.313334
"760","2010-01-07",16.379999
"761","2010-01-08",16.366667
"762","2010-01-11",16.4
"763","2010-01-12",16.466667
"764","2010-01-13",16.773333
"765","2010-01-14",16.633333
"766","2010-01-15",16.620001
"767","2010-01-19",16.526667
"768","2010-01-20",16.566668
"769","2010-01-21",16.673334
"770","2010-01-22",16.466667
"771","2010-01-25",16.526667
"772","2010-01-26",16.466667
"773","2010-01-27",16.466667
"774","2010-01-28",16.313334
"775","2010-01-29",16.219999
"776","2010-02-01",16.313334
"777","2010-02-02",16.313334
"778","2010-02-03",16.139999
"779","2010-02-04",16.073334
"780","2010-02-05",16.120001
"781","2010-02-08",16.153334
"782","2010-02-09",16.613333
"783","2010-02-10",16.639999
"784","2010-02-11",16.693333
"785","2010-02-12",16.726667
"786","2010-02-16",16.813334
"787","2010-02-17",16.766666
"788","2010-02-18",17.026667
"789","2010-02-19",17.033333
"790","2010-02-22",17.040001
"791","2010-02-23",17.059999
"792","2010-02-24",17.18
"793","2010-02-25",17.273333
"794","2010-02-26",17.16
"795","2010-03-01",17.273333
"796","2010-03-02",17.326666
"797","2010-03-03",17.4
"798","2010-03-04",17.4
"799","2010-03-05",17.606667
"800","2010-03-08",17.82
"801","2010-03-09",17.5
"802","2010-03-10",17.433332
"803","2010-03-11",17.513334
"804","2010-03-12",17.393333
"805","2010-03-15",17.253334
"806","2010-03-16",17.193333
"807","2010-03-17",17.113333
"808","2010-03-18",17.086666
"809","2010-03-19",17.086666
"810","2010-03-22",17.059999
"811","2010-03-23",17.133333
"812","2010-03-24",17.106667
"813","2010-03-25",17.186666
"814","2010-03-26",17.266666
"815","2010-03-29",17.459999
"816","2010-03-30",17.433332
"817","2010-03-31",17.393333
"818","2010-04-01",17.440001
"819","2010-04-05",17.413334
"820","2010-04-06",17.466667
"821","2010-04-07",17.546667
"822","2010-04-08",17.406666
"823","2010-04-09",17.4
"824","2010-04-12",17.540001
"825","2010-04-13",17.52
"826","2010-04-14",18.026667
"827","2010-04-15",18.086666
"828","2010-04-16",18
"829","2010-04-19",18.086666
"830","2010-04-20",18.193333
"831","2010-04-21",18.5
"832","2010-04-22",18.566668
"833","2010-04-23",18.606667
"834","2010-04-26",18.559999
"835","2010-04-27",17.893333
"836","2010-04-28",18.166666
"837","2010-04-29",18.213333
"838","2010-04-30",18
"839","2010-05-03",18.213333
"840","2010-05-04",18.059999
"841","2010-05-05",18.026667
"842","2010-05-06",17.799999
"843","2010-05-07",17.639999
"844","2010-05-10",18.226667
"845","2010-05-11",18.493334
"846","2010-05-12",18.266666
"847","2010-05-13",18.113333
"848","2010-05-14",18
"849","2010-05-17",18.513334
"850","2010-05-18",18.126667
"851","2010-05-19",18.146667
"852","2010-05-20",17.626667
"853","2010-05-21",17.58
"854","2010-05-24",17.506666
"855","2010-05-25",17.706667
"856","2010-05-26",17.6
"857","2010-05-27",18.24
"858","2010-05-28",18.173334
"859","2010-06-01",18.046667
"860","2010-06-02",18.48
"861","2010-06-03",18.446667
"862","2010-06-04",17.886667
"863","2010-06-07",17.84
"864","2010-06-08",18.040001
"865","2010-06-09",17.946667
"866","2010-06-10",18.246666
"867","2010-06-11",18.446667
"868","2010-06-14",18.24
"869","2010-06-15",18.673334
"870","2010-06-16",18.440001
"871","2010-06-17",18.440001
"872","2010-06-18",18.593334
"873","2010-06-21",18.34
"874","2010-06-22",18.32
"875","2010-06-23",18.166666
"876","2010-06-24",17.953333
"877","2010-06-25",18.299999
"878","2010-06-28",18.146667
"879","2010-06-29",17.666666
"880","2010-06-30",17.639999
"881","2010-07-01",17.5
"882","2010-07-02",17.466667
"883","2010-07-06",17.32
"884","2010-07-07",17.780001
"885","2010-07-08",17.906666
"886","2010-07-09",18.086666
"887","2010-07-12",17.933332
"888","2010-07-13",18.306667
"889","2010-07-14",18.040001
"890","2010-07-15",17.940001
"891","2010-07-16",17.459999
"892","2010-07-19",17.553333
"893","2010-07-20",17.713333
"894","2010-07-21",17.393333
"895","2010-07-22",17.633333
"896","2010-07-23",17.82
"897","2010-07-26",18.093334
"898","2010-07-27",18.066668
"899","2010-07-28",17.879999
"900","2010-07-29",17.826666
"901","2010-07-30",18.006666
"902","2010-08-02",17.893333
"903","2010-08-03",17.806667
"904","2010-08-04",17.886667
"905","2010-08-05",17.833334
"906","2010-08-06",17.746666
"907","2010-08-09",17.959999
"908","2010-08-10",17.826666
"909","2010-08-11",17.620001
"910","2010-08-12",17.666666
"911","2010-08-13",17.613333
"912","2010-08-16",17.653334
"913","2010-08-17",17.700001
"914","2010-08-18",17.620001
"915","2010-08-19",17.620001
"916","2010-08-20",17.593334
"917","2010-08-23",17.566668
"918","2010-08-24",17.453333
"919","2010-08-25",17.586666
"920","2010-08-26",17.459999
"921","2010-08-27",17.593334
"922","2010-08-30",17.426666
"923","2010-08-31",17.566668
"924","2010-09-01",17.58
"925","2010-09-02",17.566668
"926","2010-09-03",17.76
"927","2010-09-07",17.526667
"928","2010-09-08",17.58
"929","2010-09-09",17.653334
"930","2010-09-10",17.593334
"931","2010-09-13",17.773333
"932","2010-09-14",18.006666
"933","2010-09-15",18.133333
"934","2010-09-16",18.033333
"935","2010-09-17",18.226667
"936","2010-09-20",18.373333
"937","2010-09-21",18.273333
"938","2010-09-22",18.006666
"939","2010-09-23",17.82
"940","2010-09-24",18.16
"941","2010-09-27",17.893333
"942","2010-09-28",17.913334
"943","2010-09-29",17.886667
"944","2010-09-30",18.046667
"945","2010-10-01",17.973333
"946","2010-10-04",17.913334
