"","date","KB"
"144","2007-07-30",88.809998
"145","2007-07-31",85.790001
"146","2007-08-01",83.540001
"147","2007-08-02",80.970001
"148","2007-08-03",77.769997
"149","2007-08-06",81.550003
"150","2007-08-07",81.32
"151","2007-08-08",82.510002
"152","2007-08-09",77.849998
"153","2007-08-10",77.5
"154","2007-08-13",79.650002
"155","2007-08-14",78
"156","2007-08-15",76.699997
"157","2007-08-16",75.739998
"158","2007-08-17",80.279999
"159","2007-08-20",79.019997
"160","2007-08-21",77.709999
"161","2007-08-22",79.540001
"162","2007-08-23",79.209999
"163","2007-08-24",80.779999
"164","2007-08-27",79.239998
"165","2007-08-28",76.5
"166","2007-08-29",78.260002
"167","2007-08-30",77.139999
"168","2007-08-31",81.449997
"169","2007-09-04",82.279999
"170","2007-09-05",80.419998
"171","2007-09-06",80.879997
"172","2007-09-07",78.639999
"173","2007-09-10",78.290001
"174","2007-09-11",79.800003
"175","2007-09-12",78.730003
"176","2007-09-13",79.889999
"177","2007-09-14",78.389999
"178","2007-09-17",78.309998
"179","2007-09-18",82.160004
"180","2007-09-19",83.540001
"181","2007-09-20",82.25
"182","2007-09-21",80.790001
"183","2007-09-24",80.830002
"184","2007-09-25",80.360001
"185","2007-09-26",81.339996
"186","2007-09-27",82.199997
"187","2007-09-28",81.989998
"188","2007-10-01",88.050003
"189","2007-10-02",89.849998
"190","2007-10-03",87.190002
"191","2007-10-04",91.629997
"192","2007-10-05",92.900002
"193","2007-10-08",90.220001
"194","2007-10-09",90.720001
"195","2007-10-10",91.699997
"196","2007-10-11",88.599998
"197","2007-10-12",87.050003
"198","2007-10-15",82.800003
"199","2007-10-16",80.809998
"200","2007-10-17",82.949997
"201","2007-10-18",80.989998
"202","2007-10-19",78.080002
"203","2007-10-22",79.910004
"204","2007-10-23",79.809998
"205","2007-10-24",78.459999
"206","2007-10-25",80.050003
"207","2007-10-26",83.870003
"208","2007-10-29",84.779999
"209","2007-10-30",80.82
"210","2007-10-31",81.690002
"211","2007-11-01",77.800003
"212","2007-11-02",76.18
"213","2007-11-05",73.730003
"214","2007-11-06",76.93
"215","2007-11-07",73.349998
"216","2007-11-08",73.239998
"217","2007-11-09",74.949997
"218","2007-11-12",73.43
"219","2007-11-13",78.260002
"220","2007-11-14",77.010002
"221","2007-11-15",75.199997
"222","2007-11-16",76.379997
"223","2007-11-19",71.089996
"224","2007-11-20",70.5
"225","2007-11-21",64.57
"226","2007-11-23",67.300003
"227","2007-11-26",66.330002
"228","2007-11-27",68.900002
"229","2007-11-28",72.330002
"230","2007-11-29",71.610001
"231","2007-11-30",72.5
"232","2007-12-03",69.949997
"233","2007-12-04",69.419998
"234","2007-12-05",70.379997
"235","2007-12-06",70.879997
"236","2007-12-07",71.529999
"237","2007-12-10",73.889999
"238","2007-12-11",72.300003
"239","2007-12-12",75.699997
"240","2007-12-13",74.480003
"241","2007-12-14",71.800003
"242","2007-12-17",68.730003
"243","2007-12-18",71.639999
"244","2007-12-19",72.309998
"245","2007-12-20",71.43
"246","2007-12-21",75.849998
"247","2007-12-24",77.849998
"248","2007-12-26",77.480003
"249","2007-12-27",73.910004
"250","2007-12-28",74.230003
"251","2007-12-31",73.32
"252","2008-01-02",69.940002
"253","2008-01-03",70
"254","2008-01-04",67.080002
"255","2008-01-07",68.290001
"256","2008-01-08",66.400002
"257","2008-01-09",66.75
"258","2008-01-10",67.599998
"259","2008-01-11",65.339996
"260","2008-01-14",66.889999
"261","2008-01-15",64.440002
"262","2008-01-16",63.849998
"263","2008-01-17",64.309998
"264","2008-01-18",67.389999
"265","2008-01-22",67.879997
"266","2008-01-23",66.800003
"267","2008-01-24",68.010002
"268","2008-01-25",64.650002
"269","2008-01-28",64.800003
"270","2008-01-29",65.580002
"271","2008-01-30",64.519997
"272","2008-01-31",66.5
"273","2008-02-01",65.870003
"274","2008-02-04",64.980003
"275","2008-02-05",61.43
"276","2008-02-06",60.880001
"277","2008-02-07",62.169998
"278","2008-02-08",62.459999
"279","2008-02-11",61.349998
"280","2008-02-12",62.029999
"281","2008-02-13",61.5
"282","2008-02-14",62
"283","2008-02-15",61.919998
"284","2008-02-19",62.689999
"285","2008-02-20",62.73
"286","2008-02-21",61.75
"287","2008-02-22",62.259998
"288","2008-02-25",65.260002
"289","2008-02-26",66.089996
"290","2008-02-27",65.839996
"291","2008-02-28",64.169998
"292","2008-02-29",61.23
"293","2008-03-03",60.77
"294","2008-03-04",59.060001
"295","2008-03-05",58.009998
"296","2008-03-06",57.619999
"297","2008-03-07",56.950001
"298","2008-03-10",54.84
"299","2008-03-11",58.450001
"300","2008-03-12",57.619999
"301","2008-03-13",57.599998
"302","2008-03-14",54.450001
"303","2008-03-17",52.049999
"304","2008-03-18",51.400002
"305","2008-03-19",48.779999
"306","2008-03-20",50.669998
"307","2008-03-24",56.400002
"308","2008-03-25",57.919998
"309","2008-03-26",56.360001
"310","2008-03-27",55.709999
"311","2008-03-28",55.450001
"312","2008-03-31",56.049999
"313","2008-04-01",61.790001
"314","2008-04-02",65.739998
"315","2008-04-03",65.330002
"316","2008-04-04",64.139999
"317","2008-04-07",64.199997
"318","2008-04-08",64
"319","2008-04-09",63.049999
"320","2008-04-10",64.75
"321","2008-04-11",64.400002
"322","2008-04-14",67.339996
"323","2008-04-15",66.57
"324","2008-04-16",67.610001
"325","2008-04-17",67.080002
"326","2008-04-18",67.099998
"327","2008-04-21",66.019997
"328","2008-04-22",63.900002
"329","2008-04-23",65.839996
"330","2008-04-24",65.050003
"331","2008-04-25",66.900002
"332","2008-04-28",69.300003
"333","2008-04-29",68.050003
"334","2008-04-30",69.75
"335","2008-05-01",71.260002
"336","2008-05-02",70.029999
"337","2008-05-05",69.32
"338","2008-05-06",66.959999
"339","2008-05-07",64.809998
"340","2008-05-08",62.630001
"341","2008-05-09",61.959999
"342","2008-05-12",62.939999
"343","2008-05-13",63.169998
"344","2008-05-14",63.52
"345","2008-05-15",64.529999
"346","2008-05-16",63.799999
"347","2008-05-19",64.550003
"348","2008-05-20",62.369999
"349","2008-05-21",61.110001
"350","2008-05-22",61.84
"351","2008-05-23",61.189999
"352","2008-05-27",62.540001
"353","2008-05-28",62.490002
"354","2008-05-29",63.099998
"355","2008-05-30",62.450001
"356","2008-06-02",61.799999
"357","2008-06-03",61.790001
"358","2008-06-04",61.849998
"359","2008-06-05",62.93
"360","2008-06-06",61
"361","2008-06-09",59.740002
"362","2008-06-10",59.110001
"363","2008-06-11",58.939999
"364","2008-06-12",59.029999
"365","2008-06-13",60.389999
"366","2008-06-16",60.470001
"367","2008-06-17",61.330002
"368","2008-06-18",60.84
"369","2008-06-19",60.549999
"370","2008-06-20",58.59
"371","2008-06-23",58.360001
"372","2008-06-24",59.639999
"373","2008-06-25",60.66
"374","2008-06-26",58.740002
"375","2008-06-27",58.860001
"376","2008-06-30",58.509998
"377","2008-07-01",58.560001
"378","2008-07-02",58.029999
"379","2008-07-03",58.450001
"380","2008-07-07",57.09
"381","2008-07-08",55.16
"382","2008-07-09",55
"383","2008-07-10",57.110001
"384","2008-07-11",56.860001
"385","2008-07-14",56.34
"386","2008-07-15",55.080002
"387","2008-07-16",54.84
"388","2008-07-17",53.860001
"389","2008-07-18",53.709999
"390","2008-07-21",55.959999
"391","2008-07-22",58.389999
"392","2008-07-23",59.849998
"393","2008-07-24",55.93
"394","2008-07-25",56.900002
"395","2008-07-28",55
"396","2008-07-29",57.060001
"397","2008-07-30",58.59
"398","2008-07-31",57.34
"399","2008-08-01",56.369999
"400","2008-08-04",56.689999
"401","2008-08-05",60.220001
"402","2008-08-06",59.889999
"403","2008-08-07",56.860001
"404","2008-08-08",59.029999
"405","2008-08-11",59.099998
"406","2008-08-12",56.709999
"407","2008-08-13",56.540001
"408","2008-08-14",58.75
"409","2008-08-15",58.32
"410","2008-08-18",57.5
"411","2008-08-19",57.25
"412","2008-08-20",58.400002
"413","2008-08-21",56.57
"414","2008-08-22",52.599998
"415","2008-08-25",52.369999
"416","2008-08-26",53.369999
"417","2008-08-27",55.48
"418","2008-08-28",54.650002
"419","2008-08-29",54.799999
"420","2008-09-02",48.25
"421","2008-09-03",48.200001
"422","2008-09-04",48.990002
"423","2008-09-05",50.990002
"424","2008-09-08",55.009998
"425","2008-09-09",52.09
"426","2008-09-10",54.299999
"427","2008-09-11",52.77
"428","2008-09-12",54.869999
"429","2008-09-15",49.220001
"430","2008-09-16",50.07
"431","2008-09-17",45.880001
"432","2008-09-18",48.209999
"433","2008-09-19",52.240002
"434","2008-09-22",50.630001
"435","2008-09-23",49.830002
"436","2008-09-24",47.740002
"437","2008-09-25",51
"438","2008-09-26",49.5
"439","2008-09-29",43.23
"440","2008-09-30",45.689999
"441","2008-10-01",46
"442","2008-10-02",43.25
"443","2008-10-03",42.349998
"444","2008-10-06",38.599998
"445","2008-10-07",34.5
"446","2008-10-08",33.099998
"447","2008-10-09",30.49
"448","2008-10-10",34
"449","2008-10-13",42.5
"450","2008-10-14",41.57
"451","2008-10-15",34.900002
"452","2008-10-16",33.029999
"453","2008-10-17",28.43
"454","2008-10-20",29.43
"455","2008-10-21",27.809999
"456","2008-10-22",25.26
"457","2008-10-23",26.049999
"458","2008-10-24",24.860001
"459","2008-10-27",25.879999
"460","2008-10-28",28.379999
"461","2008-10-29",24.25
"462","2008-10-30",27.84
"463","2008-10-31",24.5
"464","2008-11-03",25.41
"465","2008-11-04",28
"466","2008-11-05",25.799999
"467","2008-11-06",21.48
"468","2008-11-07",24.52
"469","2008-11-10",24.030001
"470","2008-11-11",23.43
"471","2008-11-12",21.73
"472","2008-11-13",24.15
"473","2008-11-14",22.17
"474","2008-11-17",21.879999
"475","2008-11-18",20.700001
"476","2008-11-19",18.17
"477","2008-11-20",14.7
"478","2008-11-21",17.52
"479","2008-11-24",16.65
"480","2008-11-25",15.96
"481","2008-11-26",19.51
"482","2008-11-28",20.389999
"483","2008-12-01",17.870001
"484","2008-12-02",19.959999
"485","2008-12-03",20.450001
"486","2008-12-04",19.459999
"487","2008-12-05",20.950001
"488","2008-12-08",23.639999
"489","2008-12-09",23.360001
"490","2008-12-10",26.15
"491","2008-12-11",25.48
"492","2008-12-12",23.41
"493","2008-12-15",23.67
"494","2008-12-16",27.440001
"495","2008-12-17",27.690001
"496","2008-12-18",27.209999
"497","2008-12-19",27.940001
"498","2008-12-22",27.450001
"499","2008-12-23",25.559999
"500","2008-12-24",25.5
"501","2008-12-26",26.34
"502","2008-12-29",27.1
"503","2008-12-30",26.120001
"504","2008-12-31",26.200001
"505","2009-01-02",26.870001
"506","2009-01-05",29.9
"507","2009-01-06",31.110001
"508","2009-01-07",29.9
"509","2009-01-08",28.9
"510","2009-01-09",27.299999
"511","2009-01-12",25.4
"512","2009-01-13",27.25
"513","2009-01-14",27.15
"514","2009-01-15",25.09
"515","2009-01-16",25.780001
"516","2009-01-20",23.17
"517","2009-01-21",24.190001
"518","2009-01-22",23.66
"519","2009-01-23",22.65
"520","2009-01-26",23.02
"521","2009-01-27",23.75
"522","2009-01-28",26.82
"523","2009-01-29",25.68
"524","2009-01-30",25.860001
"525","2009-02-02",24.889999
"526","2009-02-03",26.15
"527","2009-02-04",25.75
"528","2009-02-05",25.33
"529","2009-02-06",26.25
"530","2009-02-09",26.27
"531","2009-02-10",24.02
"532","2009-02-11",23.26
"533","2009-02-12",23.18
"534","2009-02-13",23.450001
"535","2009-02-17",19.639999
"536","2009-02-18",19.15
"537","2009-02-19",19.030001
"538","2009-02-20",18.07
"539","2009-02-23",18.059999
"540","2009-02-24",18.65
"541","2009-02-25",18.200001
"542","2009-02-26",18.370001
"543","2009-02-27",18.82
"544","2009-03-02",16.82
"545","2009-03-03",17.48
"546","2009-03-04",18.75
"547","2009-03-05",17.129999
"548","2009-03-06",17.299999
"549","2009-03-09",16.98
"550","2009-03-10",21.049999
"551","2009-03-11",21.450001
"552","2009-03-12",22.389999
"553","2009-03-13",21.4
"554","2009-03-16",22.66
"555","2009-03-17",24.09
"556","2009-03-18",24.799999
"557","2009-03-19",23.02
"558","2009-03-20",21.940001
"559","2009-03-23",25.91
"560","2009-03-24",25.219999
"561","2009-03-25",26.08
"562","2009-03-26",27.860001
"563","2009-03-27",26.530001
"564","2009-03-30",23.690001
"565","2009-03-31",24.25
"566","2009-04-01",25.629999
"567","2009-04-02",28.540001
"568","2009-04-03",29.139999
"569","2009-04-06",28.059999
"570","2009-04-07",26.879999
"571","2009-04-08",26.799999
"572","2009-04-09",29.58
"573","2009-04-13",30.09
"574","2009-04-14",29.030001
"575","2009-04-15",28.75
"576","2009-04-16",28.620001
"577","2009-04-17",28.34
"578","2009-04-20",27
"579","2009-04-21",28.129999
"580","2009-04-22",27.84
"581","2009-04-23",28.059999
"582","2009-04-24",29.09
"583","2009-04-27",27.219999
"584","2009-04-28",26.57
"585","2009-04-29",29.219999
"586","2009-04-30",31.879999
"587","2009-05-01",32.369999
"588","2009-05-04",39.23
"589","2009-05-05",38.389999
"590","2009-05-06",37.450001
"591","2009-05-07",36.5
"592","2009-05-08",37.59
"593","2009-05-11",36.389999
"594","2009-05-12",34.98
"595","2009-05-13",34.57
"596","2009-05-14",34.330002
"597","2009-05-15",34.799999
"598","2009-05-18",38.060001
"599","2009-05-19",38.669998
"600","2009-05-20",37.5
"601","2009-05-21",37.16
"602","2009-05-22",36.490002
"603","2009-05-26",34.990002
"604","2009-05-27",32.950001
"605","2009-05-28",33.529999
"606","2009-05-29",31.959999
"607","2009-06-01",35.52
"608","2009-06-02",35.060001
"609","2009-06-03",33.360001
"610","2009-06-04",32.869999
"611","2009-06-05",32.939999
"612","2009-06-08",32.330002
"613","2009-06-09",31.120001
"614","2009-06-10",33.389999
"615","2009-06-11",33.93
"616","2009-06-12",33.759998
"617","2009-06-15",32.889999
"618","2009-06-16",32.720001
"619","2009-06-17",31.209999
"620","2009-06-18",31.139999
"621","2009-06-19",31.84
"622","2009-06-22",31.860001
"623","2009-06-23",31.59
"624","2009-06-24",32.220001
"625","2009-06-25",33.84
"626","2009-06-26",33.52
"627","2009-06-29",33.060001
"628","2009-06-30",33.310001
"629","2009-07-01",36.75
"630","2009-07-02",35.240002
"631","2009-07-06",35.580002
"632","2009-07-07",34.439999
"633","2009-07-08",34.25
"634","2009-07-09",35.700001
"635","2009-07-10",36
"636","2009-07-13",35.43
"637","2009-07-14",36
"638","2009-07-15",39.580002
"639","2009-07-16",39.700001
"640","2009-07-17",40.049999
"641","2009-07-20",43.23
"642","2009-07-21",43.700001
"643","2009-07-22",43.529999
"644","2009-07-23",44
"645","2009-07-24",41.549999
"646","2009-07-27",42.84
"647","2009-07-28",43.82
"648","2009-07-29",44.240002
"649","2009-07-30",43.299999
"650","2009-07-31",42.91
"651","2009-08-03",44.369999
"652","2009-08-04",43.310001
"653","2009-08-05",43.650002
"654","2009-08-06",44.59
"655","2009-08-07",46.299999
"656","2009-08-10",45.880001
"657","2009-08-11",43.59
"658","2009-08-12",43.02
"659","2009-08-13",42.669998
"660","2009-08-14",42.68
"661","2009-08-17",39.720001
"662","2009-08-18",40.360001
"663","2009-08-19",40.380001
"664","2009-08-20",43.419998
"665","2009-08-21",44.099998
"666","2009-08-24",44.619999
"667","2009-08-25",43.580002
"668","2009-08-26",43.790001
"669","2009-08-27",43.66
"670","2009-08-28",42.619999
"671","2009-08-31",40.77
"672","2009-09-01",40.639999
"673","2009-09-02",41.880001
"674","2009-09-03",44.400002
"675","2009-09-04",45.32
"676","2009-09-08",44.380001
"677","2009-09-09",44.580002
"678","2009-09-10",46.450001
"679","2009-09-11",48.23
"680","2009-09-14",47.77
"681","2009-09-15",49.07
"682","2009-09-16",50.810001
"683","2009-09-17",50.900002
"684","2009-09-18",50.049999
"685","2009-09-21",50.369999
"686","2009-09-22",50.52
"687","2009-09-23",51.23
"688","2009-09-24",50.25
"689","2009-09-25",49.82
"690","2009-09-28",49.959999
"691","2009-09-29",50.419998
"692","2009-09-30",51.470001
"693","2009-10-01",49.790001
"694","2009-10-02",49.799999
"695","2009-10-05",50.59
"696","2009-10-06",50.310001
"697","2009-10-07",51.27
"698","2009-10-08",52.189999
"699","2009-10-09",53.07
"700","2009-10-12",51.75
"701","2009-10-13",51.610001
"702","2009-10-14",53.360001
"703","2009-10-15",53.16
"704","2009-10-16",52.939999
"705","2009-10-19",53.790001
"706","2009-10-20",53.700001
"707","2009-10-21",52.779999
"708","2009-10-22",52.290001
"709","2009-10-23",51.799999
"710","2009-10-26",52.099998
"711","2009-10-27",51.84
"712","2009-10-28",49.459999
"713","2009-10-29",50.950001
"714","2009-10-30",47.439999
"715","2009-11-02",48.869999
"716","2009-11-03",47.759998
"717","2009-11-04",49.02
"718","2009-11-05",50.220001
"719","2009-11-06",50.700001
"720","2009-11-09",52.549999
"721","2009-11-10",51.41
"722","2009-11-11",51.389999
"723","2009-11-12",49.900002
"724","2009-11-13",51.68
"725","2009-11-16",52.57
"726","2009-11-17",53.279999
"727","2009-11-18",53.200001
"728","2009-11-19",52.880001
"729","2009-11-20",53.66
"730","2009-11-23",55.07
"731","2009-11-24",53.970001
"732","2009-11-25",53.259998
"733","2009-11-27",49.130001
"734","2009-11-30",50.360001
"735","2009-12-01",51.43
"736","2009-12-02",52.310001
"737","2009-12-03",52.240002
"738","2009-12-04",53.41
"739","2009-12-07",52.709999
"740","2009-12-08",51.889999
"741","2009-12-09",52.049999
"742","2009-12-10",53.5
"743","2009-12-11",52.66
"744","2009-12-14",53.080002
"745","2009-12-15",53.419998
"746","2009-12-16",53.630001
"747","2009-12-17",50.709999
"748","2009-12-18",50.66
"749","2009-12-21",49.619999
"750","2009-12-22",50.080002
"751","2009-12-23",49.68
"752","2009-12-24",50.810001
"753","2009-12-28",51.75
"754","2009-12-29",50.869999
"755","2009-12-30",50.900002
"756","2009-12-31",50.849998
"757","2010-01-04",52.529999
"758","2010-01-05",51.439999
"759","2010-01-06",51.400002
"760","2010-01-07",50.970001
"761","2010-01-08",51.290001
"762","2010-01-11",52.619999
"763","2010-01-12",51.59
"764","2010-01-13",51.25
"765","2010-01-14",50.900002
"766","2010-01-15",50.029999
"767","2010-01-19",50.200001
"768","2010-01-20",48.900002
"769","2010-01-21",47.900002
"770","2010-01-22",45.970001
"771","2010-01-25",45.68
"772","2010-01-26",44.599998
"773","2010-01-27",43.16
"774","2010-01-28",44.169998
"775","2010-01-29",42.740002
"776","2010-02-01",44.82
"777","2010-02-02",45.459999
"778","2010-02-03",44.529999
"779","2010-02-04",41.77
"780","2010-02-05",39.549999
"781","2010-02-08",38.689999
"782","2010-02-09",41.830002
"783","2010-02-10",41.529999
"784","2010-02-11",44.48
"785","2010-02-12",43.650002
"786","2010-02-16",44.130001
"787","2010-02-17",45.73
"788","2010-02-18",45.639999
"789","2010-02-19",44.110001
"790","2010-02-22",45.040001
"791","2010-02-23",43.610001
"792","2010-02-24",43.82
"793","2010-02-25",42.130001
"794","2010-02-26",41.869999
"795","2010-03-01",42.650002
"796","2010-03-02",43.34
"797","2010-03-03",43.580002
"798","2010-03-04",43.93
"799","2010-03-05",45.040001
"800","2010-03-08",45.849998
"801","2010-03-09",46.049999
"802","2010-03-10",45.860001
"803","2010-03-11",46.200001
"804","2010-03-12",45.689999
"805","2010-03-15",44.990002
"806","2010-03-16",45.529999
"807","2010-03-17",47.02
"808","2010-03-18",46.049999
"809","2010-03-19",46.540001
"810","2010-03-22",45.799999
"811","2010-03-23",46.450001
"812","2010-03-24",45.419998
"813","2010-03-25",45.73
"814","2010-03-26",46.16
"815","2010-03-29",46.380001
"816","2010-03-30",47.73
"817","2010-03-31",47.959999
"818","2010-04-01",49.779999
"819","2010-04-05",48.66
"820","2010-04-06",48.889999
"821","2010-04-07",46.950001
"822","2010-04-08",46.900002
"823","2010-04-09",47.25
"824","2010-04-12",47.84
"825","2010-04-13",47.240002
"826","2010-04-14",50.279999
"827","2010-04-15",51.880001
"828","2010-04-16",50.450001
"829","2010-04-19",50.09
"830","2010-04-20",50.619999
"831","2010-04-21",50.5
"832","2010-04-22",49.880001
"833","2010-04-23",50.139999
"834","2010-04-26",51.119999
"835","2010-04-27",49
"836","2010-04-28",48.52
"837","2010-04-29",49.470001
"838","2010-04-30",48.799999
"839","2010-05-03",49.5
"840","2010-05-04",46.369999
"841","2010-05-05",45.439999
"842","2010-05-06",42.040001
"843","2010-05-07",41.68
"844","2010-05-10",46.029999
"845","2010-05-11",44.130001
"846","2010-05-12",43.48
"847","2010-05-13",44.98
"848","2010-05-14",43.540001
"849","2010-05-17",42.189999
"850","2010-05-18",41.48
"851","2010-05-19",41.740002
"852","2010-05-20",39.470001
"853","2010-05-21",40.580002
"854","2010-05-24",41.029999
"855","2010-05-25",39.41
"856","2010-05-26",37.810001
"857","2010-05-27",40.599998
"858","2010-05-28",39.98
"859","2010-06-01",39.25
"860","2010-06-02",41.169998
"861","2010-06-03",44.130001
"862","2010-06-04",41.169998
"863","2010-06-07",39.529999
"864","2010-06-08",41.610001
"865","2010-06-09",41.169998
"866","2010-06-10",42.43
"867","2010-06-11",42.669998
"868","2010-06-14",43.009998
"869","2010-06-15",42.959999
"870","2010-06-16",41.830002
"871","2010-06-17",40.93
"872","2010-06-18",41.349998
"873","2010-06-21",42.419998
"874","2010-06-22",40.450001
"875","2010-06-23",41.220001
"876","2010-06-24",40.549999
"877","2010-06-25",41.240002
"878","2010-06-28",41
"879","2010-06-29",38.650002
"880","2010-06-30",37.889999
"881","2010-07-01",38.110001
"882","2010-07-02",38.23
"883","2010-07-06",39.389999
"884","2010-07-07",39.27
"885","2010-07-08",40.740002
"886","2010-07-09",42.669998
"887","2010-07-12",42
"888","2010-07-13",43.240002
"889","2010-07-14",43.799999
"890","2010-07-15",42.98
"891","2010-07-16",40.189999
"892","2010-07-19",40.549999
"893","2010-07-20",41.41
"894","2010-07-21",39.740002
"895","2010-07-22",40.939999
"896","2010-07-23",43.310001
"897","2010-07-26",43.5
"898","2010-07-27",43.299999
"899","2010-07-28",43.450001
"900","2010-07-29",43.779999
"901","2010-07-30",42.779999
"902","2010-08-02",45.459999
"903","2010-08-03",45.07
"904","2010-08-04",44.150002
"905","2010-08-05",43.34
"906","2010-08-06",43.740002
"907","2010-08-09",44
"908","2010-08-10",43.380001
"909","2010-08-11",41.02
"910","2010-08-12",41.139999
"911","2010-08-13",40.959999
"912","2010-08-16",40.650002
"913","2010-08-17",41.439999
"914","2010-08-18",41.25
"915","2010-08-19",40.93
"916","2010-08-20",40.349998
"917","2010-08-23",40.18
"918","2010-08-24",39.619999
"919","2010-08-25",39.389999
"920","2010-08-26",38.93
"921","2010-08-27",40.700001
"922","2010-08-30",41.07
"923","2010-08-31",40.740002
"924","2010-09-01",42.43
"925","2010-09-02",41.380001
"926","2010-09-03",41.529999
"927","2010-09-07",40.619999
"928","2010-09-08",41.130001
"929","2010-09-09",42.130001
"930","2010-09-10",42.580002
"931","2010-09-13",43.169998
"932","2010-09-14",43.540001
"933","2010-09-15",43.59
"934","2010-09-16",43.16
"935","2010-09-17",42.970001
"936","2010-09-20",44.310001
"937","2010-09-21",44.209999
"938","2010-09-22",44.27
"939","2010-09-23",43.939999
"940","2010-09-24",44.709999
"941","2010-09-27",43.459999
"942","2010-09-28",43.389999
"943","2010-09-29",43.369999
"944","2010-09-30",42.869999
"945","2010-10-01",44.779999
"946","2010-10-04",45.77
"947","2010-10-05",46.779999
"948","2010-10-06",46.619999
"949","2010-10-07",46.619999
"950","2010-10-08",47.099998
"951","2010-10-11",47.009998
"952","2010-10-12",47.330002
"953","2010-10-13",48.349998
