"","date","CNNE"
"135","2018-06-05",20.450001
"136","2018-06-06",20.469999
"137","2018-06-07",20.200001
"138","2018-06-08",20.559999
"139","2018-06-11",20.26
"140","2018-06-12",20.639999
"141","2018-06-13",20.27
"142","2018-06-14",20.41
"143","2018-06-15",20.139999
"144","2018-06-18",20.48
"145","2018-06-19",20.299999
"146","2018-06-20",20.040001
"147","2018-06-21",19.76
"148","2018-06-22",19.41
"149","2018-06-25",19.09
"150","2018-06-26",18.91
"151","2018-06-27",18.4
"152","2018-06-28",18.440001
"153","2018-06-29",18.549999
"154","2018-07-02",18.48
"155","2018-07-03",18.459999
"156","2018-07-05",18.58
"157","2018-07-06",18.66
"158","2018-07-09",18.91
"159","2018-07-10",18.959999
"160","2018-07-11",19.219999
"161","2018-07-12",19.440001
"162","2018-07-13",19.52
"163","2018-07-16",19.65
"164","2018-07-17",19.68
"165","2018-07-18",19.84
"166","2018-07-19",19.790001
"167","2018-07-20",19.77
"168","2018-07-23",19.610001
"169","2018-07-24",19.690001
"170","2018-07-25",19.65
"171","2018-07-26",19.450001
"172","2018-07-27",18.940001
"173","2018-07-30",18.209999
"174","2018-07-31",18.25
"175","2018-08-01",18.33
"176","2018-08-02",18.299999
"177","2018-08-03",18.530001
"178","2018-08-06",18.889999
"179","2018-08-07",18.85
"180","2018-08-08",19.290001
"181","2018-08-09",18.82
"182","2018-08-10",18.85
"183","2018-08-13",18.15
"184","2018-08-14",18.5
"185","2018-08-15",18.709999
"186","2018-08-16",19.33
"187","2018-08-17",19.370001
"188","2018-08-20",19.030001
"189","2018-08-21",19.290001
"190","2018-08-22",19.559999
"191","2018-08-23",19.389999
"192","2018-08-24",19.67
"193","2018-08-27",19.700001
"194","2018-08-28",19.469999
"195","2018-08-29",19.4
"196","2018-08-30",19.469999
"197","2018-08-31",19.440001
"198","2018-09-04",19.5
"199","2018-09-05",19.51
"200","2018-09-06",19.6
"201","2018-09-07",19.719999
"202","2018-09-10",19.85
"203","2018-09-11",19.73
"204","2018-09-12",19.85
"205","2018-09-13",20.200001
"206","2018-09-14",20.879999
"207","2018-09-17",21.309999
"208","2018-09-18",21.73
"209","2018-09-19",21.25
"210","2018-09-20",21.059999
"211","2018-09-21",21.43
"212","2018-09-24",21.34
"213","2018-09-25",21.25
"214","2018-09-26",20.93
"215","2018-09-27",21.01
"216","2018-09-28",20.950001
"217","2018-10-01",20.780001
"218","2018-10-02",20.709999
"219","2018-10-03",20.940001
"220","2018-10-04",20.889999
"221","2018-10-05",20.76
"222","2018-10-08",20.790001
"223","2018-10-09",20.809999
"224","2018-10-10",20.02
"225","2018-10-11",19.549999
"226","2018-10-12",19.469999
"227","2018-10-15",19.6
"228","2018-10-16",19.73
"229","2018-10-17",19.469999
"230","2018-10-18",19.02
"231","2018-10-19",18.77
"232","2018-10-22",18.870001
"233","2018-10-23",18.66
"234","2018-10-24",17.77
"235","2018-10-25",17.969999
"236","2018-10-26",17.780001
"237","2018-10-29",17.42
"238","2018-10-30",17.959999
"239","2018-10-31",18.469999
"240","2018-11-01",18.48
"241","2018-11-02",17.83
"242","2018-11-05",17.91
"243","2018-11-06",17.940001
"244","2018-11-07",18.25
"245","2018-11-08",17.200001
"246","2018-11-09",18.07
"247","2018-11-12",17.280001
"248","2018-11-13",17.51
"249","2018-11-14",17.690001
"250","2018-11-15",17.93
"251","2018-11-16",17.700001
"252","2018-11-19",17.6
"253","2018-11-20",17.24
"254","2018-11-21",17.33
"255","2018-11-23",17.23
"256","2018-11-26",17.33
"257","2018-11-27",16.99
"258","2018-11-28",17.5
"259","2018-11-29",17.32
"260","2018-11-30",17.43
"261","2018-12-03",17.379999
"262","2018-12-04",17
"263","2018-12-06",17.049999
"264","2018-12-07",16.75
"265","2018-12-10",17
"266","2018-12-11",17
"267","2018-12-12",17.040001
"268","2018-12-13",17.059999
"269","2018-12-14",17.030001
"270","2018-12-17",16.6
"271","2018-12-18",16.4
"272","2018-12-19",16.57
"273","2018-12-20",16.200001
"274","2018-12-21",16.18
"275","2018-12-24",16
"276","2018-12-26",16.700001
"277","2018-12-27",16.620001
"278","2018-12-28",16.700001
"279","2018-12-31",17.120001
"280","2019-01-02",17.469999
"281","2019-01-03",17.17
"282","2019-01-04",17.559999
"283","2019-01-07",17.690001
"284","2019-01-08",18.01
"285","2019-01-09",18.200001
"286","2019-01-10",18.129999
"287","2019-01-11",18.059999
"288","2019-01-14",17.73
"289","2019-01-15",18.07
"290","2019-01-16",18.16
"291","2019-01-17",18.18
"292","2019-01-18",18.280001
"293","2019-01-22",18.17
"294","2019-01-23",18.219999
"295","2019-01-24",18.360001
"296","2019-01-25",18.73
"297","2019-01-28",18.889999
"298","2019-01-29",18.49
"299","2019-01-30",18.809999
"300","2019-01-31",19.34
"301","2019-02-01",19.74
"302","2019-02-04",20.07
"303","2019-02-05",20.51
"304","2019-02-06",20.91
"305","2019-02-07",20.9
"306","2019-02-08",21.379999
"307","2019-02-11",21.379999
"308","2019-02-12",21.73
"309","2019-02-13",21.67
"310","2019-02-14",21.6
"311","2019-02-15",21.610001
"312","2019-02-19",22.049999
"313","2019-02-20",22.27
"314","2019-02-21",22.440001
"315","2019-02-22",22.6
"316","2019-02-25",22.58
"317","2019-02-26",22.629999
"318","2019-02-27",22.82
"319","2019-02-28",22.92
"320","2019-03-01",23.299999
"321","2019-03-04",22.75
"322","2019-03-05",22.620001
"323","2019-03-06",22.450001
"324","2019-03-07",22.41
"325","2019-03-08",22.389999
"326","2019-03-11",22.84
"327","2019-03-12",22.99
"328","2019-03-13",23.049999
"329","2019-03-14",23.42
"330","2019-03-15",23.790001
"331","2019-03-18",23.6
"332","2019-03-19",23.700001
"333","2019-03-20",23.43
"334","2019-03-21",23.809999
"335","2019-03-22",23.4
"336","2019-03-25",23.530001
"337","2019-03-26",23.860001
"338","2019-03-27",23.91
"339","2019-03-28",24.139999
"340","2019-03-29",24.26
"341","2019-04-01",24.690001
"342","2019-04-02",24.549999
"343","2019-04-03",24.65
"344","2019-04-04",24.719999
"345","2019-04-05",25
"346","2019-04-08",24.9
"347","2019-04-09",24.969999
"348","2019-04-10",25.139999
"349","2019-04-11",25.24
"350","2019-04-12",25.450001
"351","2019-04-15",25.639999
"352","2019-04-16",25.790001
"353","2019-04-17",25.35
"354","2019-04-18",24.959999
"355","2019-04-22",25.08
"356","2019-04-23",25.290001
"357","2019-04-24",25.440001
"358","2019-04-25",25.540001
"359","2019-04-26",25.58
"360","2019-04-29",25.540001
"361","2019-04-30",25.67
"362","2019-05-01",25.49
"363","2019-05-02",24.98
"364","2019-05-03",25.860001
"365","2019-05-06",26.34
"366","2019-05-07",26.200001
"367","2019-05-08",26.290001
"368","2019-05-09",26.389999
"369","2019-05-10",25.58
"370","2019-05-13",24.92
"371","2019-05-14",25.6
"372","2019-05-15",25.639999
"373","2019-05-16",26.290001
"374","2019-05-17",26.049999
"375","2019-05-20",26.16
"376","2019-05-21",26.27
"377","2019-05-22",26.33
"378","2019-05-23",26.18
"379","2019-05-24",26.33
"380","2019-05-28",26.16
"381","2019-05-29",26
"382","2019-05-30",26.120001
"383","2019-05-31",25.43
"384","2019-06-03",25.32
"385","2019-06-04",25.51
"386","2019-06-05",25.5
"387","2019-06-06",25.9
"388","2019-06-07",26.799999
"389","2019-06-10",27.389999
"390","2019-06-11",27.200001
"391","2019-06-12",27.690001
"392","2019-06-13",28.23
"393","2019-06-14",28.709999
"394","2019-06-17",29.01
"395","2019-06-18",29.209999
"396","2019-06-19",29.52
"397","2019-06-20",30.030001
"398","2019-06-21",29.66
"399","2019-06-24",29.59
"400","2019-06-25",29.129999
"401","2019-06-26",28.469999
"402","2019-06-27",28.549999
"403","2019-06-28",28.98
"404","2019-07-01",29.059999
"405","2019-07-02",29.26
"406","2019-07-03",29.280001
"407","2019-07-05",29.16
"408","2019-07-08",29.190001
"409","2019-07-09",29.16
"410","2019-07-10",29.09
"411","2019-07-11",28.85
"412","2019-07-12",29.030001
"413","2019-07-15",28.540001
"414","2019-07-16",28.299999
"415","2019-07-17",28.190001
"416","2019-07-18",28.370001
"417","2019-07-19",28.190001
"418","2019-07-22",28.1
"419","2019-07-23",28.4
"420","2019-07-24",28.33
"421","2019-07-25",27.6
"422","2019-07-26",27.83
"423","2019-07-29",27.280001
"424","2019-07-30",27.620001
"425","2019-07-31",28.950001
"426","2019-08-01",29
"427","2019-08-02",29.120001
"428","2019-08-05",28.6
"429","2019-08-06",29.43
"430","2019-08-07",29.940001
"431","2019-08-08",30.879999
"432","2019-08-09",30.01
"433","2019-08-12",29.559999
"434","2019-08-13",29.65
"435","2019-08-14",29.15
"436","2019-08-15",28.799999
"437","2019-08-16",29.120001
"438","2019-08-19",29.360001
"439","2019-08-20",29.09
"440","2019-08-21",29.540001
"441","2019-08-22",29.48
"442","2019-08-23",28.52
"443","2019-08-26",28.73
"444","2019-08-27",27.889999
"445","2019-08-28",27.969999
"446","2019-08-29",28.49
"447","2019-08-30",27.82
"448","2019-09-03",27.6
"449","2019-09-04",28.23
"450","2019-09-05",28.83
"451","2019-09-06",28.309999
"452","2019-09-09",27.66
"453","2019-09-10",26.639999
"454","2019-09-11",27.34
"455","2019-09-12",27.23
"456","2019-09-13",26.98
"457","2019-09-16",27.049999
"458","2019-09-17",27.33
"459","2019-09-18",26.83
"460","2019-09-19",27.18
"461","2019-09-20",28.120001
"462","2019-09-23",29.209999
"463","2019-09-24",28.700001
"464","2019-09-25",28.91
"465","2019-09-26",28.33
"466","2019-09-27",27.83
"467","2019-09-30",27.469999
"468","2019-10-01",27.299999
"469","2019-10-02",27.09
"470","2019-10-03",27.049999
"471","2019-10-04",27.58
"472","2019-10-07",27.58
"473","2019-10-08",26.889999
"474","2019-10-09",27.92
"475","2019-10-10",27.889999
"476","2019-10-11",27.9
"477","2019-10-14",27.790001
"478","2019-10-15",28.209999
"479","2019-10-16",28.110001
"480","2019-10-17",28.219999
"481","2019-10-18",28.120001
"482","2019-10-21",28.4
"483","2019-10-22",27.549999
"484","2019-10-23",27.530001
"485","2019-10-24",28.139999
"486","2019-10-25",28.450001
"487","2019-10-28",28.459999
"488","2019-10-29",28.6
"489","2019-10-30",28.639999
"490","2019-10-31",29.200001
"491","2019-11-01",29.959999
"492","2019-11-04",30.17
"493","2019-11-05",29.74
"494","2019-11-06",29.040001
"495","2019-11-07",28.709999
"496","2019-11-08",28.85
"497","2019-11-11",29.360001
"498","2019-11-12",33.790001
"499","2019-11-13",35.110001
"500","2019-11-14",35.509998
"501","2019-11-15",35.529999
"502","2019-11-18",36.84
"503","2019-11-19",36.59
"504","2019-11-20",36.529999
"505","2019-11-21",37.02
"506","2019-11-22",37.139999
"507","2019-11-25",37.810001
"508","2019-11-26",37.759998
"509","2019-11-27",38.419998
"510","2019-11-29",37.490002
"511","2019-12-02",37.029999
"512","2019-12-03",36.84
"513","2019-12-04",35.369999
"514","2019-12-05",36.639999
"515","2019-12-06",36.049999
"516","2019-12-09",36.580002
"517","2019-12-10",37.310001
"518","2019-12-11",37.52
"519","2019-12-12",36.970001
"520","2019-12-13",36.66
"521","2019-12-16",37.220001
"522","2019-12-17",36.98
"523","2019-12-18",37.450001
"524","2019-12-19",37.57
"525","2019-12-20",38.27
"526","2019-12-23",37.310001
"527","2019-12-24",37.459999
"528","2019-12-26",37.68
"529","2019-12-27",37.290001
"530","2019-12-30",37.07
"531","2019-12-31",37.189999
"532","2020-01-02",37.779999
"533","2020-01-03",38.509998
"534","2020-01-06",38.68
"535","2020-01-07",37.869999
"536","2020-01-08",38.150002
"537","2020-01-09",39.09
"538","2020-01-10",38.880001
"539","2020-01-13",39.049999
"540","2020-01-14",38.34
"541","2020-01-15",38.84
"542","2020-01-16",39.23
"543","2020-01-17",39.040001
"544","2020-01-21",38.82
"545","2020-01-22",39.099998
"546","2020-01-23",39.220001
"547","2020-01-24",39.080002
"548","2020-01-27",39.259998
"549","2020-01-28",38.790001
"550","2020-01-29",38.900002
"551","2020-01-30",41.110001
"552","2020-01-31",40.66
"553","2020-02-03",41.73
"554","2020-02-04",41.43
"555","2020-02-05",40.990002
"556","2020-02-06",40.310001
"557","2020-02-07",39.939999
"558","2020-02-10",39.970001
"559","2020-02-11",39.830002
"560","2020-02-12",40.66
"561","2020-02-13",41.189999
"562","2020-02-14",42.25
"563","2020-02-18",42.389999
"564","2020-02-19",42.849998
"565","2020-02-20",42.43
"566","2020-02-21",42.049999
"567","2020-02-24",40.470001
"568","2020-02-25",39.720001
"569","2020-02-26",38.060001
"570","2020-02-27",36.490002
"571","2020-02-28",37.290001
"572","2020-03-02",39.540001
"573","2020-03-03",37.400002
"574","2020-03-04",38.84
"575","2020-03-05",37.209999
"576","2020-03-06",36.310001
"577","2020-03-09",32.869999
"578","2020-03-10",33.380001
"579","2020-03-11",31.27
"580","2020-03-12",28.610001
"581","2020-03-13",31.870001
"582","2020-03-16",27.290001
"583","2020-03-17",27.42
"584","2020-03-18",23.25
"585","2020-03-19",27.879999
"586","2020-03-20",30.209999
"587","2020-03-23",30.639999
"588","2020-03-24",33.02
"589","2020-03-25",30.93
"590","2020-03-26",34.139999
"591","2020-03-27",32.439999
"592","2020-03-30",32.700001
"593","2020-03-31",33.490002
"594","2020-04-01",31.299999
"595","2020-04-02",29.49
"596","2020-04-03",26.889999
"597","2020-04-06",30.32
"598","2020-04-07",31.190001
"599","2020-04-08",31.540001
"600","2020-04-09",33.599998
"601","2020-04-13",31.75
"602","2020-04-14",31.530001
"603","2020-04-15",30.889999
"604","2020-04-16",30.690001
"605","2020-04-17",31.370001
"606","2020-04-20",30.74
"607","2020-04-21",30.129999
"608","2020-04-22",29.629999
"609","2020-04-23",29.940001
"610","2020-04-24",30.24
"611","2020-04-27",31.09
"612","2020-04-28",30.940001
"613","2020-04-29",33.380001
"614","2020-04-30",31.549999
"615","2020-05-01",30.6
"616","2020-05-04",30.629999
"617","2020-05-05",31.34
"618","2020-05-06",30.879999
"619","2020-05-07",32.5
"620","2020-05-08",33.310001
"621","2020-05-11",32.240002
"622","2020-05-12",32.080002
"623","2020-05-13",31.360001
"624","2020-05-14",31.84
"625","2020-05-15",33.369999
"626","2020-05-18",34.610001
"627","2020-05-19",34.509998
"628","2020-05-20",35.310001
"629","2020-05-21",35.02
"630","2020-05-22",34.869999
"631","2020-05-26",34.41
"632","2020-05-27",36.360001
"633","2020-05-28",36.130001
"634","2020-05-29",36.830002
"635","2020-06-01",36.380001
"636","2020-06-02",36.279999
"637","2020-06-03",36
"638","2020-06-04",35.639999
"639","2020-06-05",36.869999
"640","2020-06-08",37.619999
"641","2020-06-09",37.41
"642","2020-06-10",39.93
"643","2020-06-11",37.02
"644","2020-06-12",37.07
"645","2020-06-15",37.57
"646","2020-06-16",37.509998
"647","2020-06-17",37.630001
"648","2020-06-18",37.310001
"649","2020-06-19",38.259998
"650","2020-06-22",39.639999
"651","2020-06-23",40.07
"652","2020-06-24",39.279999
"653","2020-06-25",39.799999
"654","2020-06-26",39.200001
"655","2020-06-29",41
"656","2020-06-30",41.099998
"657","2020-07-01",40.849998
"658","2020-07-02",40.5
"659","2020-07-06",40.549999
"660","2020-07-07",39.950001
"661","2020-07-08",40.98
"662","2020-07-09",39.77
"663","2020-07-10",40.380001
"664","2020-07-13",39.560001
"665","2020-07-14",40.650002
"666","2020-07-15",41.169998
"667","2020-07-16",40.669998
"668","2020-07-17",40.509998
"669","2020-07-20",39.490002
"670","2020-07-21",40.509998
"671","2020-07-22",40.34
"672","2020-07-23",38.650002
"673","2020-07-24",37.459999
"674","2020-07-27",37.560001
"675","2020-07-28",37.380001
"676","2020-07-29",38.330002
"677","2020-07-30",38.369999
"678","2020-07-31",37.68
"679","2020-08-03",38.16
"680","2020-08-04",38.169998
"681","2020-08-05",38.630001
"682","2020-08-06",37.740002
"683","2020-08-07",37.990002
"684","2020-08-10",38.080002
"685","2020-08-11",38.150002
"686","2020-08-12",38.02
"687","2020-08-13",38.23
"688","2020-08-14",37.52
"689","2020-08-17",37.029999
"690","2020-08-18",36.790001
"691","2020-08-19",37.240002
"692","2020-08-20",37.57
"693","2020-08-21",37.029999
"694","2020-08-24",37.169998
"695","2020-08-25",37.380001
"696","2020-08-26",37.860001
"697","2020-08-27",38.830002
"698","2020-08-28",38.75
"699","2020-08-31",37.73
"700","2020-09-01",38.419998
"701","2020-09-02",38.32
"702","2020-09-03",36.5
"703","2020-09-04",35.619999
"704","2020-09-08",36.119999
"705","2020-09-09",36.779999
"706","2020-09-10",36.220001
"707","2020-09-11",35.560001
"708","2020-09-14",36.619999
"709","2020-09-15",36.689999
"710","2020-09-16",37.5
"711","2020-09-17",37.41
"712","2020-09-18",36.169998
"713","2020-09-21",34.950001
"714","2020-09-22",35.189999
"715","2020-09-23",34.48
"716","2020-09-24",34.869999
"717","2020-09-25",35.16
"718","2020-09-28",35.900002
"719","2020-09-29",36.09
"720","2020-09-30",37.259998
"721","2020-10-01",38.040001
"722","2020-10-02",37.639999
"723","2020-10-05",38.82
"724","2020-10-06",38.610001
"725","2020-10-07",38.509998
"726","2020-10-08",39.59
"727","2020-10-09",40.43
"728","2020-10-12",40.59
"729","2020-10-13",39.68
"730","2020-10-14",39.48
"731","2020-10-15",40
"732","2020-10-16",39.900002
"733","2020-10-19",39.310001
"734","2020-10-20",39.209999
"735","2020-10-21",38.900002
"736","2020-10-22",39.580002
"737","2020-10-23",39.689999
"738","2020-10-26",39.57
"739","2020-10-27",39.349998
"740","2020-10-28",37.779999
"741","2020-10-29",37.779999
"742","2020-10-30",36.98
"743","2020-11-02",36.580002
"744","2020-11-03",37.549999
"745","2020-11-04",39.700001
"746","2020-11-05",39.740002
"747","2020-11-06",39.470001
"748","2020-11-09",40.25
"749","2020-11-10",41.669998
"750","2020-11-11",40.529999
"751","2020-11-12",39.369999
"752","2020-11-13",39.41
"753","2020-11-16",40
"754","2020-11-17",40.299999
"755","2020-11-18",39.689999
"756","2020-11-19",39.959999
"757","2020-11-20",39.630001
"758","2020-11-23",39.77
"759","2020-11-24",39.650002
"760","2020-11-25",40.810001
"761","2020-11-27",40.540001
