"","date","NICK"
"130","2007-07-10",9.827272
"131","2007-07-11",9.8
"132","2007-07-12",9.890909
"133","2007-07-13",9.863636
"134","2007-07-16",9.790909
"135","2007-07-17",9.809091
"136","2007-07-18",9.772727
"137","2007-07-19",9.636364
"138","2007-07-20",9.545455
"139","2007-07-23",9.4
"140","2007-07-24",9.245455
"141","2007-07-25",9.072727
"142","2007-07-26",9.1
"143","2007-07-27",8.972727
"144","2007-07-30",8.863636
"145","2007-07-31",8.727273
"146","2007-08-01",8.472727
"147","2007-08-02",8.163636
"148","2007-08-03",7.954545
"149","2007-08-06",8.090909
"150","2007-08-07",8.090909
"151","2007-08-08",8.181818
"152","2007-08-09",8.136364
"153","2007-08-10",7.909091
"154","2007-08-13",7.8
"155","2007-08-14",8.009091
"156","2007-08-15",8
"157","2007-08-16",8
"158","2007-08-17",7.827273
"159","2007-08-20",7.654545
"160","2007-08-21",7.554545
"161","2007-08-22",7.536364
"162","2007-08-23",7.754546
"163","2007-08-24",7.781818
"164","2007-08-27",8.409091
"165","2007-08-28",8.109091
"166","2007-08-29",8.127273
"167","2007-08-30",8.372727
"168","2007-08-31",8.581819
"169","2007-09-04",8.636364
"170","2007-09-05",8.727273
"171","2007-09-06",8.718182
"172","2007-09-07",8.690909
"173","2007-09-10",8.3
"174","2007-09-11",8.154546
"175","2007-09-12",8.090909
"176","2007-09-13",8.181818
"177","2007-09-14",8.190909
"178","2007-09-17",8.118182
"179","2007-09-18",8.409091
"180","2007-09-19",8.427273
"181","2007-09-20",8.454545
"182","2007-09-21",8.418181
"183","2007-09-24",8.409091
"184","2007-09-25",8.118182
"185","2007-09-26",8.090909
"186","2007-09-27",8.290909
"187","2007-09-28",8.381818
"188","2007-10-01",8.609091
"189","2007-10-02",8.481818
"190","2007-10-03",8.390909
"191","2007-10-04",8.227273
"192","2007-10-05",8.445455
"193","2007-10-08",8.363636
"194","2007-10-09",8.209091
"195","2007-10-10",8.363636
"196","2007-10-11",8.327272
"197","2007-10-12",8.363636
"198","2007-10-15",8.318182
"199","2007-10-16",8.254545
"200","2007-10-17",8.181818
"201","2007-10-18",8.136364
"202","2007-10-19",8.172728
"203","2007-10-22",7.909091
"204","2007-10-23",7.918182
"205","2007-10-24",7.909091
"206","2007-10-25",7.690909
"207","2007-10-26",7.590909
"208","2007-10-29",7.454545
"209","2007-10-30",7.527273
"210","2007-10-31",7.536364
"211","2007-11-01",7.681818
"212","2007-11-02",7.645454
"213","2007-11-05",7.454545
"214","2007-11-06",7.145454
"215","2007-11-07",7
"216","2007-11-08",6.909091
"217","2007-11-09",6.918182
"218","2007-11-12",7.281818
"219","2007-11-13",7.2
"220","2007-11-14",7.327273
"221","2007-11-15",7.272727
"222","2007-11-16",7.318182
"223","2007-11-19",6.909091
"224","2007-11-20",7.245454
"225","2007-11-21",6.881818
"226","2007-11-23",7.045455
"227","2007-11-26",6.781818
"228","2007-11-27",6.636364
"229","2007-11-28",6.836364
"230","2007-11-29",6.8
"231","2007-11-30",6.7
"232","2007-12-03",6.681818
"233","2007-12-04",6.654545
"234","2007-12-05",6.645454
"235","2007-12-06",6.545455
"236","2007-12-07",6.663636
"237","2007-12-10",6.754546
"238","2007-12-11",6.609091
"239","2007-12-12",6.436364
"240","2007-12-13",6.409091
"241","2007-12-14",6.181818
"242","2007-12-17",6.3
"243","2007-12-18",6.181818
"244","2007-12-19",6.263637
"245","2007-12-20",6.2
"246","2007-12-21",6.209091
"247","2007-12-24",6.181818
"248","2007-12-26",6.254546
"249","2007-12-27",6.181818
"250","2007-12-28",6.209091
"251","2007-12-31",6.572727
"252","2008-01-02",7
"253","2008-01-03",7.090909
"254","2008-01-04",6.936364
"255","2008-01-07",7.190909
"256","2008-01-08",6.909091
"257","2008-01-09",6.609091
"258","2008-01-10",6.727273
"259","2008-01-11",6.245454
"260","2008-01-14",6.372727
"261","2008-01-15",6.354546
"262","2008-01-16",6.772727
"263","2008-01-17",6.527273
"264","2008-01-18",6.336364
"265","2008-01-22",6.290909
"266","2008-01-23",6.545455
"267","2008-01-24",6.709091
"268","2008-01-25",6.818182
"269","2008-01-28",6.754546
"270","2008-01-29",6.781818
"271","2008-01-30",6.754546
"272","2008-01-31",6.654545
"273","2008-02-01",6.318182
"274","2008-02-04",6.590909
"275","2008-02-05",6.4
"276","2008-02-06",6.427273
"277","2008-02-07",6.372727
"278","2008-02-08",6.281818
"279","2008-02-11",6.463636
"280","2008-02-12",6.454545
"281","2008-02-13",6.418182
"282","2008-02-14",6.418182
"283","2008-02-15",6.318182
"284","2008-02-19",6.481818
"285","2008-02-20",6.572727
"286","2008-02-21",6.772727
"287","2008-02-22",6.709091
"288","2008-02-25",6.727273
"289","2008-02-26",6.636364
"290","2008-02-27",6.709091
"291","2008-02-28",6.590909
"292","2008-02-29",6.663636
"293","2008-03-03",6.536364
"294","2008-03-04",6.390909
"295","2008-03-05",6.354546
"296","2008-03-06",6.072727
"297","2008-03-07",6.081818
"298","2008-03-10",5.954545
"299","2008-03-11",5.845455
"300","2008-03-12",5.863636
"301","2008-03-13",5.854546
"302","2008-03-14",5.736363
"303","2008-03-17",5.409091
"304","2008-03-18",5.772727
"305","2008-03-19",5.6
"306","2008-03-20",5.627273
"307","2008-03-24",5.563636
"308","2008-03-25",5.909091
"309","2008-03-26",5.5
"310","2008-03-27",5.881818
"311","2008-03-28",5.727273
"312","2008-03-31",5.609091
"313","2008-04-01",5.5
"314","2008-04-02",5.727273
"315","2008-04-03",5.6
"316","2008-04-04",5.6
"317","2008-04-07",5.527273
"318","2008-04-08",5.545455
"319","2008-04-09",5.472727
"320","2008-04-10",5.490909
"321","2008-04-11",5.545455
"322","2008-04-14",5.563636
"323","2008-04-15",5.563636
"324","2008-04-16",5.554545
"325","2008-04-17",5.545455
"326","2008-04-18",5.618182
"327","2008-04-21",5.618182
"328","2008-04-22",5.545455
"329","2008-04-23",5.736363
"330","2008-04-24",5.5
"331","2008-04-25",5.545455
"332","2008-04-28",5.763637
"333","2008-04-29",5.736363
"334","2008-04-30",5.790909
"335","2008-05-01",5.845455
"336","2008-05-02",5.863636
"337","2008-05-05",5.827273
"338","2008-05-06",5.881818
"339","2008-05-07",6.236363
"340","2008-05-08",6.3
"341","2008-05-09",6.172727
"342","2008-05-12",6.309091
"343","2008-05-13",6.545455
"344","2008-05-14",6.581818
"345","2008-05-15",6.527273
"346","2008-05-16",6.490909
"347","2008-05-19",6.554545
"348","2008-05-20",6.590909
"349","2008-05-21",6.545455
"350","2008-05-22",6.490909
"351","2008-05-23",6.490909
"352","2008-05-27",6.3
"353","2008-05-28",6.390909
"354","2008-05-29",6.336364
"355","2008-05-30",6.336364
"356","2008-06-02",6.354546
"357","2008-06-03",6.327273
"358","2008-06-04",6.218182
"359","2008-06-05",5.836364
"360","2008-06-06",5.772727
"361","2008-06-09",5.681818
"362","2008-06-10",5.663636
"363","2008-06-11",5.727273
"364","2008-06-12",5.727273
"365","2008-06-13",5.709091
"366","2008-06-16",5.618182
"367","2008-06-17",5.609091
"368","2008-06-18",5.545455
"369","2008-06-19",5.527273
"370","2008-06-20",5.345455
"371","2008-06-23",5.372727
"372","2008-06-24",5.181818
"373","2008-06-25",5.445455
"374","2008-06-26",5.227273
"375","2008-06-27",5.236363
"376","2008-06-30",4.627273
"377","2008-07-01",4.681818
"378","2008-07-02",4.718182
"379","2008-07-03",4.645454
"380","2008-07-07",4.6
"381","2008-07-08",4.536364
"382","2008-07-09",4.536364
"383","2008-07-10",4.545455
"384","2008-07-11",4.290909
"385","2008-07-14",4.190909
"386","2008-07-15",4.254546
"387","2008-07-16",4.345455
"388","2008-07-17",4.481818
"389","2008-07-18",4.363636
"390","2008-07-21",4.454545
"391","2008-07-22",4.409091
"392","2008-07-23",4.4
"393","2008-07-24",4.427273
"394","2008-07-25",4.590909
"395","2008-07-28",4.645454
"396","2008-07-29",4.681818
"397","2008-07-30",4.727273
"398","2008-07-31",4.954545
"399","2008-08-01",5.218182
"400","2008-08-04",5.127273
"401","2008-08-05",5.181818
"402","2008-08-06",5.318182
"403","2008-08-07",5.436364
"404","2008-08-08",5.418182
"405","2008-08-11",5.563636
"406","2008-08-12",5.718182
"407","2008-08-13",5.663636
"408","2008-08-14",5.554545
"409","2008-08-15",5.545455
"410","2008-08-18",5.554545
"411","2008-08-19",5.509091
"412","2008-08-20",5.627273
"413","2008-08-21",5.636364
"414","2008-08-22",5.636364
"415","2008-08-25",5.663636
"416","2008-08-26",5.645454
"417","2008-08-27",5.545455
"418","2008-08-28",5.554545
"419","2008-08-29",5.572727
"420","2008-09-02",5.6
"421","2008-09-03",5.681818
"422","2008-09-04",5.681818
"423","2008-09-05",5.745454
"424","2008-09-08",5.636364
"425","2008-09-09",5.636364
"426","2008-09-10",5.445455
"427","2008-09-11",5.5
"428","2008-09-12",5.5
"429","2008-09-15",4.709091
"430","2008-09-16",4.754546
"431","2008-09-17",5.109091
"432","2008-09-18",5.045455
"433","2008-09-19",5.081818
"434","2008-09-22",4.727273
"435","2008-09-23",4.754546
"436","2008-09-24",4.727273
"437","2008-09-25",4.727273
"438","2008-09-26",4.890909
"439","2008-09-29",4.509091
"440","2008-09-30",4.6
"441","2008-10-01",4.645454
"442","2008-10-02",4.681818
"443","2008-10-03",4.536364
"444","2008-10-06",4.2
"445","2008-10-07",4.181818
"446","2008-10-08",3.8
"447","2008-10-09",3.8
"448","2008-10-10",3.281818
"449","2008-10-13",3.327273
"450","2008-10-14",3.427273
"451","2008-10-15",3.172727
"452","2008-10-16",2.954545
"453","2008-10-17",2.890909
"454","2008-10-20",2.918182
"455","2008-10-21",2.963636
"456","2008-10-22",2.781818
"457","2008-10-23",2.736364
"458","2008-10-24",2.7
"459","2008-10-27",2.427273
"460","2008-10-28",2.318182
"461","2008-10-29",2.418182
"462","2008-10-30",2.363636
"463","2008-10-31",2.736364
"464","2008-11-03",2.727273
"465","2008-11-04",2.981818
"466","2008-11-05",3.090909
"467","2008-11-06",2.772727
"468","2008-11-07",2.772727
"469","2008-11-10",2.618182
"470","2008-11-11",2.754545
"471","2008-11-12",2.727273
"472","2008-11-13",2.409091
"473","2008-11-14",2.363636
"474","2008-11-17",2.372727
"475","2008-11-18",2.627273
"476","2008-11-19",2.545455
"477","2008-11-20",2.381818
"478","2008-11-21",2.272727
"479","2008-11-24",2.227273
"480","2008-11-25",2.045455
"481","2008-11-26",2.181818
"482","2008-11-28",2.090909
"483","2008-12-01",2.2
"484","2008-12-02",2.181818
"485","2008-12-03",2.090909
"486","2008-12-04",2.090909
"487","2008-12-05",2.181818
"488","2008-12-08",1.927273
"489","2008-12-09",2.263636
"490","2008-12-10",2.345454
"491","2008-12-11",2.136364
"492","2008-12-12",2.190909
"493","2008-12-15",2.272727
"494","2008-12-16",2.272727
"495","2008-12-17",2.136364
"496","2008-12-18",2.136364
"497","2008-12-19",2.081818
"498","2008-12-22",2.136364
"499","2008-12-23",2.154546
"500","2008-12-24",2.163636
"501","2008-12-26",2.2
"502","2008-12-29",2.181818
"503","2008-12-30",2.181818
"504","2008-12-31",2.136364
"505","2009-01-02",2.136364
"506","2009-01-05",2.727273
"507","2009-01-06",3.318182
"508","2009-01-07",3.363636
"509","2009-01-08",2.872727
"510","2009-01-09",2.881818
"511","2009-01-12",2.636364
"512","2009-01-13",2.636364
"513","2009-01-14",3.154546
"514","2009-01-15",2.772727
"515","2009-01-16",3.018182
"516","2009-01-20",2.863636
"517","2009-01-21",2.763636
"518","2009-01-22",2.672727
"519","2009-01-23",2.672727
"520","2009-01-26",2.672727
"521","2009-01-27",2.563636
"522","2009-01-28",2.563636
"523","2009-01-29",2.472727
"524","2009-01-30",2.472727
"525","2009-02-02",2.481818
"526","2009-02-03",2.518182
"527","2009-02-04",2.454545
"528","2009-02-05",2.454545
"529","2009-02-06",2.5
"530","2009-02-09",2.590909
"531","2009-02-10",2.590909
"532","2009-02-11",2.590909
"533","2009-02-12",2.627273
"534","2009-02-13",2.672727
"535","2009-02-17",2.518182
"536","2009-02-18",2.390909
"537","2009-02-19",2.272727
"538","2009-02-20",2.090909
"539","2009-02-23",2.018182
"540","2009-02-24",2.145455
"541","2009-02-25",2.272727
"542","2009-02-26",2.318182
"543","2009-02-27",2.318182
"544","2009-03-02",2.090909
"545","2009-03-03",2.009091
"546","2009-03-04",2.136364
"547","2009-03-05",1.927273
"548","2009-03-06",1.863636
"549","2009-03-09",1.863636
"550","2009-03-10",1.954545
"551","2009-03-11",1.954545
"552","2009-03-12",1.972727
"553","2009-03-13",1.945455
"554","2009-03-16",2.072727
"555","2009-03-17",2.054545
"556","2009-03-18",2.172727
"557","2009-03-19",2.272727
"558","2009-03-20",2.254545
"559","2009-03-23",2.318182
"560","2009-03-24",2.390909
"561","2009-03-25",2.354545
"562","2009-03-26",2.409091
"563","2009-03-27",2.363636
"564","2009-03-30",2.536364
"565","2009-03-31",2.381818
"566","2009-04-01",2.345454
"567","2009-04-02",2.390909
"568","2009-04-03",2.390909
"569","2009-04-06",2.536364
"570","2009-04-07",2.581818
"571","2009-04-08",2.563636
"572","2009-04-09",2.772727
"573","2009-04-13",2.636364
"574","2009-04-14",2.672727
"575","2009-04-15",2.681818
"576","2009-04-16",2.654546
"577","2009-04-17",2.727273
"578","2009-04-20",2.727273
"579","2009-04-21",2.772727
"580","2009-04-22",2.690909
"581","2009-04-23",2.681818
"582","2009-04-24",2.636364
"583","2009-04-27",2.727273
"584","2009-04-28",2.727273
"585","2009-04-29",2.745455
"586","2009-04-30",2.754545
"587","2009-05-01",2.818182
"588","2009-05-04",2.890909
"589","2009-05-05",3.2
"590","2009-05-06",3.518182
"591","2009-05-07",3.636364
"592","2009-05-08",4.190909
"593","2009-05-11",4.754546
"594","2009-05-12",4.772727
"595","2009-05-13",4.436364
"596","2009-05-14",4.363636
"597","2009-05-15",4.609091
"598","2009-05-18",4.709091
"599","2009-05-19",4.663636
"600","2009-05-20",4.727273
"601","2009-05-21",4.863636
"602","2009-05-22",4.854546
"603","2009-05-26",4.636364
"604","2009-05-27",4.645454
"605","2009-05-28",4.654545
"606","2009-05-29",4.909091
"607","2009-06-01",4.636364
"608","2009-06-02",4.636364
"609","2009-06-03",4.727273
"610","2009-06-04",4.818182
"611","2009-06-05",4.936364
"612","2009-06-08",4.909091
"613","2009-06-09",5.018182
"614","2009-06-10",5.154545
"615","2009-06-11",5.136364
"616","2009-06-12",5.090909
"617","2009-06-15",4.963636
"618","2009-06-16",4.954545
"619","2009-06-17",4.636364
"620","2009-06-18",4.636364
"621","2009-06-19",4.654545
"622","2009-06-22",4.545455
"623","2009-06-23",4.563636
"624","2009-06-24",4.781818
"625","2009-06-25",4.818182
"626","2009-06-26",5.036364
"627","2009-06-29",5.090909
"628","2009-06-30",4.763637
"629","2009-07-01",4.763637
"630","2009-07-02",4.763637
"631","2009-07-06",4.763637
"632","2009-07-07",4.972727
"633","2009-07-08",4.818182
"634","2009-07-09",4.854546
"635","2009-07-10",4.981818
"636","2009-07-13",4.981818
"637","2009-07-14",4.781818
"638","2009-07-15",4.781818
"639","2009-07-16",4.781818
"640","2009-07-17",4.863636
"641","2009-07-20",4.818182
"642","2009-07-21",4.818182
"643","2009-07-22",5
"644","2009-07-23",5.018182
"645","2009-07-24",5.063636
"646","2009-07-27",5.427273
"647","2009-07-28",5.5
"648","2009-07-29",5.518182
"649","2009-07-30",5.790909
"650","2009-07-31",5.963636
"651","2009-08-03",6.554545
"652","2009-08-04",6.409091
"653","2009-08-05",6.3
"654","2009-08-06",6.118182
"655","2009-08-07",6.327273
"656","2009-08-10",6.327273
"657","2009-08-11",6.145454
"658","2009-08-12",5.981818
"659","2009-08-13",5.890909
"660","2009-08-14",5.7
"661","2009-08-17",5.727273
"662","2009-08-18",5.836364
"663","2009-08-19",6.009091
"664","2009-08-20",6.090909
"665","2009-08-21",6.354546
"666","2009-08-24",5.645454
"667","2009-08-25",5.790909
"668","2009-08-26",6.027273
"669","2009-08-27",5.927273
"670","2009-08-28",6.245454
"671","2009-08-31",6.272727
"672","2009-09-01",5.590909
"673","2009-09-02",5.909091
"674","2009-09-03",6.181818
"675","2009-09-04",6.190909
"676","2009-09-08",6.145454
"677","2009-09-09",6.272727
"678","2009-09-10",6.363636
"679","2009-09-11",6.163636
"680","2009-09-14",6.136364
"681","2009-09-15",6.227273
"682","2009-09-16",6.3
"683","2009-09-17",6.363636
"684","2009-09-18",6.354546
"685","2009-09-21",6.245454
"686","2009-09-22",6.363636
"687","2009-09-23",6.172727
"688","2009-09-24",6.181818
"689","2009-09-25",6.354546
"690","2009-09-28",6.354546
"691","2009-09-29",6.2
"692","2009-09-30",6.327273
"693","2009-10-01",6.336364
"694","2009-10-02",6.318182
"695","2009-10-05",6.318182
"696","2009-10-06",6.181818
"697","2009-10-07",6.181818
"698","2009-10-08",6.136364
"699","2009-10-09",6.090909
"700","2009-10-12",6.181818
"701","2009-10-13",6.145454
"702","2009-10-14",6.181818
"703","2009-10-15",6.190909
"704","2009-10-16",6.318182
"705","2009-10-19",6.136364
"706","2009-10-20",5.909091
"707","2009-10-21",5.590909
"708","2009-10-22",5.627273
"709","2009-10-23",6.081818
"710","2009-10-26",6.181818
"711","2009-10-27",6.181818
"712","2009-10-28",6.136364
"713","2009-10-29",6.318182
"714","2009-10-30",6.409091
"715","2009-11-02",6.409091
"716","2009-11-03",6.4
"717","2009-11-04",6.172727
"718","2009-11-05",6.181818
"719","2009-11-06",6.181818
"720","2009-11-09",6.172727
"721","2009-11-10",6.1
"722","2009-11-11",6.181818
"723","2009-11-12",6.009091
"724","2009-11-13",6.354546
"725","2009-11-16",6.709091
"726","2009-11-17",6.9
"727","2009-11-18",7.26
"728","2009-11-19",7.46
"729","2009-11-20",7.38
"730","2009-11-23",7.37
"731","2009-11-24",7.06
"732","2009-11-25",7.02
"733","2009-11-27",6.99
"734","2009-11-30",6.65
"735","2009-12-01",6.69
"736","2009-12-02",6.82
"737","2009-12-03",6.88
"738","2009-12-04",6.89
"739","2009-12-07",6.84
"740","2009-12-08",6.85
"741","2009-12-09",6.6
"742","2009-12-10",6.72
"743","2009-12-11",6.85
"744","2009-12-14",6.85
"745","2009-12-15",6.82
"746","2009-12-16",6.44
"747","2009-12-17",6.85
"748","2009-12-18",6.62
"749","2009-12-21",6.69
"750","2009-12-22",6.73
"751","2009-12-23",6.75
"752","2009-12-24",6.97
"753","2009-12-28",6.97
"754","2009-12-29",6.84
"755","2009-12-30",6.84
"756","2009-12-31",6.89
"757","2010-01-04",6.83
"758","2010-01-05",6.99
"759","2010-01-06",7
"760","2010-01-07",6.82
"761","2010-01-08",6.99
"762","2010-01-11",7.05
"763","2010-01-12",7.12
"764","2010-01-13",7.15
"765","2010-01-14",7.18
"766","2010-01-15",7.35
"767","2010-01-19",7.23
"768","2010-01-20",7.4
"769","2010-01-21",7.4
"770","2010-01-22",7.44
"771","2010-01-25",7.44
"772","2010-01-26",7.4
"773","2010-01-27",7.47
"774","2010-01-28",7.47
"775","2010-01-29",7.42
"776","2010-02-01",7.5
"777","2010-02-02",7.72
"778","2010-02-03",7.71
"779","2010-02-04",7.85
"780","2010-02-05",7.85
"781","2010-02-08",7.84
"782","2010-02-09",7.78
"783","2010-02-10",7.78
"784","2010-02-11",7.75
"785","2010-02-12",7.67
"786","2010-02-16",7.61
"787","2010-02-17",7.56
"788","2010-02-18",7.56
"789","2010-02-19",7.56
"790","2010-02-22",7.56
"791","2010-02-23",7.63
"792","2010-02-24",7.57
"793","2010-02-25",7.56
"794","2010-02-26",7.57
"795","2010-03-01",7.47
"796","2010-03-02",7.46
"797","2010-03-03",7.48
"798","2010-03-04",7.46
"799","2010-03-05",7.5
"800","2010-03-08",7.51
"801","2010-03-09",7.38
"802","2010-03-10",7.52
"803","2010-03-11",7.73
"804","2010-03-12",7.68
"805","2010-03-15",7.69
"806","2010-03-16",7.69
"807","2010-03-17",7.55
"808","2010-03-18",7.51
"809","2010-03-19",7.53
"810","2010-03-22",7.51
"811","2010-03-23",7.51
"812","2010-03-24",7.6
"813","2010-03-25",7.58
"814","2010-03-26",7.5
"815","2010-03-29",7.5
"816","2010-03-30",7.35
"817","2010-03-31",7.57
"818","2010-04-01",7.51
"819","2010-04-05",7.69
"820","2010-04-06",7.7
"821","2010-04-07",8.23
"822","2010-04-08",8.14
"823","2010-04-09",8.4
"824","2010-04-12",8.5
"825","2010-04-13",8.5
"826","2010-04-14",8.52
"827","2010-04-15",8.6
"828","2010-04-16",8.55
"829","2010-04-19",8.39
"830","2010-04-20",8.29
"831","2010-04-21",8.33
"832","2010-04-22",8.41
"833","2010-04-23",8.49
"834","2010-04-26",8.55
"835","2010-04-27",8.58
"836","2010-04-28",8.55
"837","2010-04-29",8.6
"838","2010-04-30",8.51
"839","2010-05-03",8.75
"840","2010-05-04",9.05
"841","2010-05-05",9
"842","2010-05-06",8.6
"843","2010-05-07",8.74
"844","2010-05-10",9.03
"845","2010-05-11",9.04
"846","2010-05-12",8.98
"847","2010-05-13",8.93
"848","2010-05-14",8.94
"849","2010-05-17",8.89
"850","2010-05-18",8.88
"851","2010-05-19",8.85
"852","2010-05-20",8.71
"853","2010-05-21",8.72
"854","2010-05-24",8.6
"855","2010-05-25",8.5
"856","2010-05-26",8.58
"857","2010-05-27",8.52
"858","2010-05-28",8.7
"859","2010-06-01",8.5
"860","2010-06-02",8.44
"861","2010-06-03",8.42
"862","2010-06-04",8.35
"863","2010-06-07",8.24
"864","2010-06-08",8.2
"865","2010-06-09",8.19
"866","2010-06-10",8.05
"867","2010-06-11",8
"868","2010-06-14",7.87
"869","2010-06-15",7.99
"870","2010-06-16",7.98
"871","2010-06-17",8
"872","2010-06-18",8.12
"873","2010-06-21",8.07
"874","2010-06-22",8.22
"875","2010-06-23",8.48
"876","2010-06-24",8.51
"877","2010-06-25",8.27
"878","2010-06-28",8.1
"879","2010-06-29",8.01
"880","2010-06-30",8.23
"881","2010-07-01",8.11
"882","2010-07-02",8.58
"883","2010-07-06",8.54
"884","2010-07-07",8.4
"885","2010-07-08",8.46
"886","2010-07-09",8.45
"887","2010-07-12",8.45
"888","2010-07-13",8.3
"889","2010-07-14",8.31
"890","2010-07-15",8.31
"891","2010-07-16",8.15
"892","2010-07-19",8.16
"893","2010-07-20",8.15
"894","2010-07-21",8.1
"895","2010-07-22",8.5
"896","2010-07-23",8.25
"897","2010-07-26",8.24
"898","2010-07-27",8.32
"899","2010-07-28",8.33
"900","2010-07-29",8.23
"901","2010-07-30",8.59
"902","2010-08-02",8.65
"903","2010-08-03",8.74
"904","2010-08-04",8.76
"905","2010-08-05",8.61
"906","2010-08-06",8.75
"907","2010-08-09",8.75
"908","2010-08-10",8.75
"909","2010-08-11",8.55
"910","2010-08-12",8.61
"911","2010-08-13",8.56
"912","2010-08-16",8.56
"913","2010-08-17",8.58
"914","2010-08-18",8.58
"915","2010-08-19",8.56
"916","2010-08-20",8.5
"917","2010-08-23",8.25
"918","2010-08-24",8.5
"919","2010-08-25",8.3
"920","2010-08-26",8.16
"921","2010-08-27",8.13
"922","2010-08-30",8.18
"923","2010-08-31",8.34
"924","2010-09-01",8.21
"925","2010-09-02",8.3
"926","2010-09-03",8.3
"927","2010-09-07",8.33
"928","2010-09-08",8.2
"929","2010-09-09",8.28
"930","2010-09-10",8.29
"931","2010-09-13",8.4
"932","2010-09-14",8.44
"933","2010-09-15",8.4
"934","2010-09-16",8.4
"935","2010-09-17",8.61
"936","2010-09-20",8.43
"937","2010-09-21",8.5
"938","2010-09-22",8.35
"939","2010-09-23",8.79
"940","2010-09-24",9.01
"941","2010-09-27",8.89
"942","2010-09-28",9.01
"943","2010-09-29",9.22
"944","2010-09-30",9.19
"945","2010-10-01",9.3
"946","2010-10-04",9.24
"947","2010-10-05",9.19
"948","2010-10-06",9.25
"949","2010-10-07",9.17
"950","2010-10-08",9.2
"951","2010-10-11",9.17
"952","2010-10-12",9.29
"953","2010-10-13",9.27
"954","2010-10-14",9.51
