"","date","AGM"
"255","2008-01-07",27.549999
"256","2008-01-08",26.35
"257","2008-01-09",27.200001
"258","2008-01-10",27.18
"259","2008-01-11",26.92
"260","2008-01-14",26.75
"261","2008-01-15",26.73
"262","2008-01-16",26.98
"263","2008-01-17",26.610001
"264","2008-01-18",26.85
"265","2008-01-22",27.209999
"266","2008-01-23",28.040001
"267","2008-01-24",27.75
"268","2008-01-25",27.43
"269","2008-01-28",27.77
"270","2008-01-29",27.66
"271","2008-01-30",26.790001
"272","2008-01-31",27.52
"273","2008-02-01",29.209999
"274","2008-02-04",28.49
"275","2008-02-05",26.860001
"276","2008-02-06",26.280001
"277","2008-02-07",26.030001
"278","2008-02-08",25.18
"279","2008-02-11",24.1
"280","2008-02-12",25.15
"281","2008-02-13",26.59
"282","2008-02-14",26.209999
"283","2008-02-15",26.5
"284","2008-02-19",26.77
"285","2008-02-20",27.68
"286","2008-02-21",26.26
"287","2008-02-22",25.610001
"288","2008-02-25",26.629999
"289","2008-02-26",26.440001
"290","2008-02-27",26.719999
"291","2008-02-28",25.25
"292","2008-02-29",24.040001
"293","2008-03-03",23.879999
"294","2008-03-04",23.83
"295","2008-03-05",23.84
"296","2008-03-06",23.120001
"297","2008-03-07",23.450001
"298","2008-03-10",22.950001
"299","2008-03-11",23.9
"300","2008-03-12",23.48
"301","2008-03-13",23.4
"302","2008-03-14",22.32
"303","2008-03-17",22.530001
"304","2008-03-18",26.799999
"305","2008-03-19",27.26
"306","2008-03-20",29
"307","2008-03-24",27.549999
"308","2008-03-25",28.120001
"309","2008-03-26",28.02
"310","2008-03-27",27.209999
"311","2008-03-28",25.780001
"312","2008-03-31",26.1
"313","2008-04-01",27.870001
"314","2008-04-02",27.110001
"315","2008-04-03",27.32
"316","2008-04-04",27.219999
"317","2008-04-07",27.75
"318","2008-04-08",28.25
"319","2008-04-09",27.809999
"320","2008-04-10",28.83
"321","2008-04-11",28.370001
"322","2008-04-14",29.99
"323","2008-04-15",30.98
"324","2008-04-16",33.299999
"325","2008-04-17",33.369999
"326","2008-04-18",33.43
"327","2008-04-21",33.099998
"328","2008-04-22",32.700001
"329","2008-04-23",32.450001
"330","2008-04-24",33.32
"331","2008-04-25",33.279999
"332","2008-04-28",33.130001
"333","2008-04-29",32.470001
"334","2008-04-30",32
"335","2008-05-01",32.27
"336","2008-05-02",31.040001
"337","2008-05-05",29.959999
"338","2008-05-06",30.43
"339","2008-05-07",28.780001
"340","2008-05-08",28.6
"341","2008-05-09",28.07
"342","2008-05-12",29.83
"343","2008-05-13",31.73
"344","2008-05-14",31.780001
"345","2008-05-15",30.049999
"346","2008-05-16",29.809999
"347","2008-05-19",28.43
"348","2008-05-20",27.67
"349","2008-05-21",27.41
"350","2008-05-22",28.16
"351","2008-05-23",27.67
"352","2008-05-27",28.610001
"353","2008-05-28",27.6
"354","2008-05-29",28.33
"355","2008-05-30",28.959999
"356","2008-06-02",27.25
"357","2008-06-03",27.120001
"358","2008-06-04",27.700001
"359","2008-06-05",28.940001
"360","2008-06-06",28.32
"361","2008-06-09",27.879999
"362","2008-06-10",27.98
"363","2008-06-11",27
"364","2008-06-12",27.629999
"365","2008-06-13",27.889999
"366","2008-06-16",28.940001
"367","2008-06-17",27.799999
"368","2008-06-18",28
"369","2008-06-19",28.57
"370","2008-06-20",27.459999
"371","2008-06-23",27.049999
"372","2008-06-24",26.68
"373","2008-06-25",26.98
"374","2008-06-26",25.65
"375","2008-06-27",26.08
"376","2008-06-30",24.780001
"377","2008-07-01",24.719999
"378","2008-07-02",24
"379","2008-07-03",24.27
"380","2008-07-07",24.09
"381","2008-07-08",25.83
"382","2008-07-09",23.940001
"383","2008-07-10",23.940001
"384","2008-07-11",24.639999
"385","2008-07-14",25.25
"386","2008-07-15",24.35
"387","2008-07-16",26.26
"388","2008-07-17",27.719999
"389","2008-07-18",27.790001
"390","2008-07-21",28.139999
"391","2008-07-22",30.57
"392","2008-07-23",30.9
"393","2008-07-24",29.700001
"394","2008-07-25",30.77
"395","2008-07-28",28.91
"396","2008-07-29",29
"397","2008-07-30",29.48
"398","2008-07-31",28.66
"399","2008-08-01",29.469999
"400","2008-08-04",29.25
"401","2008-08-05",29.469999
"402","2008-08-06",29.48
"403","2008-08-07",29.309999
"404","2008-08-08",29.9
"405","2008-08-11",32.009998
"406","2008-08-12",31.540001
"407","2008-08-13",31.290001
"408","2008-08-14",31.4
"409","2008-08-15",31.360001
"410","2008-08-18",31.219999
"411","2008-08-19",29.91
"412","2008-08-20",29.6
"413","2008-08-21",29.26
"414","2008-08-22",29.65
"415","2008-08-25",28.92
"416","2008-08-26",29.049999
"417","2008-08-27",29.49
"418","2008-08-28",29.379999
"419","2008-08-29",29.299999
"420","2008-09-02",29.17
"421","2008-09-03",29.459999
"422","2008-09-04",28.049999
"423","2008-09-05",27.690001
"424","2008-09-08",29.35
"425","2008-09-09",27.610001
"426","2008-09-10",27.93
"427","2008-09-11",24.76
"428","2008-09-12",16.559999
"429","2008-09-15",13.26
"430","2008-09-16",10.94
"431","2008-09-17",10.54
"432","2008-09-18",14.88
"433","2008-09-19",18.120001
"434","2008-09-22",7.4
"435","2008-09-23",6.73
"436","2008-09-24",5.25
"437","2008-09-25",4.7
"438","2008-09-26",2.86
"439","2008-09-29",3.75
"440","2008-09-30",4.1
"441","2008-10-01",6.79
"442","2008-10-02",7.35
"443","2008-10-03",8.21
"444","2008-10-06",9
"445","2008-10-07",7.4
"446","2008-10-08",6.86
"447","2008-10-09",4.88
"448","2008-10-10",4.97
"449","2008-10-13",6.25
"450","2008-10-14",6.15
"451","2008-10-15",5.07
"452","2008-10-16",5.2
"453","2008-10-17",4.75
"454","2008-10-20",5.15
"455","2008-10-21",4.8
"456","2008-10-22",4.64
"457","2008-10-23",3.36
"458","2008-10-24",3.54
"459","2008-10-27",3
"460","2008-10-28",2.96
"461","2008-10-29",3.44
"462","2008-10-30",3.66
"463","2008-10-31",5.8
"464","2008-11-03",6.69
"465","2008-11-04",7.67
"466","2008-11-05",5.71
"467","2008-11-06",4.98
"468","2008-11-07",5.58
"469","2008-11-10",5.34
"470","2008-11-11",4.4
"471","2008-11-12",3.86
"472","2008-11-13",4.01
"473","2008-11-14",3.66
"474","2008-11-17",3.16
"475","2008-11-18",3.04
"476","2008-11-19",2.84
"477","2008-11-20",2.41
"478","2008-11-21",2.91
"479","2008-11-24",3.1
"480","2008-11-25",3.13
"481","2008-11-26",4.68
"482","2008-11-28",4.43
"483","2008-12-01",3.32
"484","2008-12-02",3.75
"485","2008-12-03",4.15
"486","2008-12-04",3.89
"487","2008-12-05",4.08
"488","2008-12-08",4.1
"489","2008-12-09",3.72
"490","2008-12-10",3.6
"491","2008-12-11",3.27
"492","2008-12-12",3.41
"493","2008-12-15",3.12
"494","2008-12-16",4.32
"495","2008-12-17",4.04
"496","2008-12-18",3.84
"497","2008-12-19",3.95
"498","2008-12-22",3.85
"499","2008-12-23",3.68
"500","2008-12-24",3.6
"501","2008-12-26",3.75
"502","2008-12-29",3.75
"503","2008-12-30",3.59
"504","2008-12-31",3.5
"505","2009-01-02",3.86
"506","2009-01-05",4.04
"507","2009-01-06",4.33
"508","2009-01-07",4.03
"509","2009-01-08",4.12
"510","2009-01-09",3.96
"511","2009-01-12",3.62
"512","2009-01-13",3.73
"513","2009-01-14",3.5
"514","2009-01-15",3.41
"515","2009-01-16",3.27
"516","2009-01-20",3.05
"517","2009-01-21",3.37
"518","2009-01-22",3.13
"519","2009-01-23",3.16
"520","2009-01-26",3.25
"521","2009-01-27",3.27
"522","2009-01-28",3.73
"523","2009-01-29",3.41
"524","2009-01-30",3.32
"525","2009-02-02",3.48
"526","2009-02-03",3.46
"527","2009-02-04",3.39
"528","2009-02-05",3.68
"529","2009-02-06",3.87
"530","2009-02-09",4.15
"531","2009-02-10",3.84
"532","2009-02-11",4.01
"533","2009-02-12",4.07
"534","2009-02-13",4.23
"535","2009-02-17",3.8
"536","2009-02-18",3.97
"537","2009-02-19",3.73
"538","2009-02-20",3.67
"539","2009-02-23",3.44
"540","2009-02-24",3.84
"541","2009-02-25",3.95
"542","2009-02-26",3.86
"543","2009-02-27",3.57
"544","2009-03-02",3.26
"545","2009-03-03",3.01
"546","2009-03-04",2.96
"547","2009-03-05",2.55
"548","2009-03-06",2.48
"549","2009-03-09",2.55
"550","2009-03-10",3
"551","2009-03-11",3.08
"552","2009-03-12",3.52
"553","2009-03-13",3.46
"554","2009-03-16",3.35
"555","2009-03-17",2.95
"556","2009-03-18",2.98
"557","2009-03-19",2.79
"558","2009-03-20",2.81
"559","2009-03-23",2.98
"560","2009-03-24",2.8
"561","2009-03-25",2.76
"562","2009-03-26",2.74
"563","2009-03-27",2.72
"564","2009-03-30",2.64
"565","2009-03-31",2.68
"566","2009-04-01",2.73
"567","2009-04-02",2.81
"568","2009-04-03",2.76
"569","2009-04-06",2.79
"570","2009-04-07",2.67
"571","2009-04-08",2.75
"572","2009-04-09",2.95
"573","2009-04-13",3.03
"574","2009-04-14",2.9
"575","2009-04-15",3.01
"576","2009-04-16",3.03
"577","2009-04-17",3.22
"578","2009-04-20",2.91
"579","2009-04-21",3.06
"580","2009-04-22",3.09
"581","2009-04-23",2.94
"582","2009-04-24",2.98
"583","2009-04-27",2.89
"584","2009-04-28",3
"585","2009-04-29",3.14
"586","2009-04-30",3.16
"587","2009-05-01",2.94
"588","2009-05-04",3.07
"589","2009-05-05",3.59
"590","2009-05-06",4.3
"591","2009-05-07",3.73
"592","2009-05-08",3.79
"593","2009-05-11",3.62
"594","2009-05-12",7.73
"595","2009-05-13",7.18
"596","2009-05-14",6.2
"597","2009-05-15",6.22
"598","2009-05-18",6.94
"599","2009-05-19",6.42
"600","2009-05-20",6.02
"601","2009-05-21",5.98
"602","2009-05-22",5.6
"603","2009-05-26",5.94
"604","2009-05-27",5.44
"605","2009-05-28",5.99
"606","2009-05-29",6.25
"607","2009-06-01",6.02
"608","2009-06-02",5.85
"609","2009-06-03",5.78
"610","2009-06-04",5.93
"611","2009-06-05",5.82
"612","2009-06-08",5.79
"613","2009-06-09",5.71
"614","2009-06-10",5.63
"615","2009-06-11",5.46
"616","2009-06-12",5.38
"617","2009-06-15",5.14
"618","2009-06-16",4.97
"619","2009-06-17",4.93
"620","2009-06-18",4.91
"621","2009-06-19",4.75
"622","2009-06-22",4.4
"623","2009-06-23",4.5
"624","2009-06-24",5.04
"625","2009-06-25",5.74
"626","2009-06-26",4.94
"627","2009-06-29",5.04
"628","2009-06-30",4.83
"629","2009-07-01",5.13
"630","2009-07-02",4.87
"631","2009-07-06",4.82
"632","2009-07-07",4.34
"633","2009-07-08",4.37
"634","2009-07-09",4.43
"635","2009-07-10",4.24
"636","2009-07-13",4.53
"637","2009-07-14",4.75
"638","2009-07-15",4.78
"639","2009-07-16",4.92
"640","2009-07-17",4.92
"641","2009-07-20",4.91
"642","2009-07-21",4.81
"643","2009-07-22",4.97
"644","2009-07-23",5.11
"645","2009-07-24",5.25
"646","2009-07-27",5.55
"647","2009-07-28",5.56
"648","2009-07-29",5.97
"649","2009-07-30",6.21
"650","2009-07-31",6.18
"651","2009-08-03",6.31
"652","2009-08-04",6.93
"653","2009-08-05",7.83
"654","2009-08-06",7.29
"655","2009-08-07",8.24
"656","2009-08-10",9.09
"657","2009-08-11",8.45
"658","2009-08-12",8.39
"659","2009-08-13",7.82
"660","2009-08-14",8.07
"661","2009-08-17",7.7
"662","2009-08-18",7.8
"663","2009-08-19",7.73
"664","2009-08-20",7.97
"665","2009-08-21",8.1
"666","2009-08-24",8.6
"667","2009-08-25",8.96
"668","2009-08-26",8.92
"669","2009-08-27",8.77
"670","2009-08-28",8.54
"671","2009-08-31",8.35
"672","2009-09-01",7.94
"673","2009-09-02",7.68
"674","2009-09-03",8.19
"675","2009-09-04",8.47
"676","2009-09-08",8.48
"677","2009-09-09",8.49
"678","2009-09-10",8.49
"679","2009-09-11",8.53
"680","2009-09-14",8.53
"681","2009-09-15",8.54
"682","2009-09-16",8.5
"683","2009-09-17",8.45
"684","2009-09-18",8.56
"685","2009-09-21",8.4
"686","2009-09-22",8.61
"687","2009-09-23",8.31
"688","2009-09-24",7.83
"689","2009-09-25",7.29
"690","2009-09-28",7.66
"691","2009-09-29",7.6
"692","2009-09-30",7.5
"693","2009-10-01",7.11
"694","2009-10-02",7.03
"695","2009-10-05",7.33
"696","2009-10-06",7.28
"697","2009-10-07",7.78
"698","2009-10-08",7.95
"699","2009-10-09",8.03
"700","2009-10-12",8.11
"701","2009-10-13",8.11
"702","2009-10-14",8.2
"703","2009-10-15",8.63
"704","2009-10-16",8.47
"705","2009-10-19",8.67
"706","2009-10-20",8.47
"707","2009-10-21",8.42
"708","2009-10-22",8.53
"709","2009-10-23",8.25
"710","2009-10-26",8.46
"711","2009-10-27",8.31
"712","2009-10-28",7.88
"713","2009-10-29",8.3
"714","2009-10-30",8.03
"715","2009-11-02",7.8
"716","2009-11-03",8.49
"717","2009-11-04",8.53
"718","2009-11-05",8.77
"719","2009-11-06",9.3
"720","2009-11-09",9.3
"721","2009-11-10",7.53
"722","2009-11-11",7.66
"723","2009-11-12",7.21
"724","2009-11-13",7.11
"725","2009-11-16",7.14
"726","2009-11-17",7.11
"727","2009-11-18",7.16
"728","2009-11-19",6.96
"729","2009-11-20",6.81
"730","2009-11-23",6.89
"731","2009-11-24",6.63
"732","2009-11-25",6.75
"733","2009-11-27",6.71
"734","2009-11-30",6.8
"735","2009-12-01",6.72
"736","2009-12-02",6.59
"737","2009-12-03",6.47
"738","2009-12-04",6.51
"739","2009-12-07",6.61
"740","2009-12-08",6.56
"741","2009-12-09",6.35
"742","2009-12-10",6.36
"743","2009-12-11",6.26
"744","2009-12-14",6.74
"745","2009-12-15",6.57
"746","2009-12-16",6.79
"747","2009-12-17",6.9
"748","2009-12-18",7.03
"749","2009-12-21",7.03
"750","2009-12-22",7.07
"751","2009-12-23",7.04
"752","2009-12-24",7.03
"753","2009-12-28",7.12
"754","2009-12-29",7.09
"755","2009-12-30",6.93
"756","2009-12-31",7.01
"757","2010-01-04",7.13
"758","2010-01-05",7.09
"759","2010-01-06",6.98
"760","2010-01-07",7
"761","2010-01-08",7.05
"762","2010-01-11",7
"763","2010-01-12",6.85
"764","2010-01-13",7
"765","2010-01-14",7.12
"766","2010-01-15",7.03
"767","2010-01-19",7.07
"768","2010-01-20",7.12
"769","2010-01-21",7.14
"770","2010-01-22",6.89
"771","2010-01-25",7.17
"772","2010-01-26",7.43
"773","2010-01-27",7.32
"774","2010-01-28",7.71
"775","2010-01-29",7.56
"776","2010-02-01",7.41
"777","2010-02-02",7.39
"778","2010-02-03",7.32
"779","2010-02-04",7.1
"780","2010-02-05",6.98
"781","2010-02-08",7.05
"782","2010-02-09",7.3
"783","2010-02-10",7.51
"784","2010-02-11",7.55
"785","2010-02-12",7.44
"786","2010-02-16",7.89
"787","2010-02-17",7.89
"788","2010-02-18",7.66
"789","2010-02-19",7.68
"790","2010-02-22",7.97
"791","2010-02-23",7.81
"792","2010-02-24",8.13
"793","2010-02-25",8.32
"794","2010-02-26",8.74
"795","2010-03-01",9.13
"796","2010-03-02",9.1
"797","2010-03-03",9.21
"798","2010-03-04",9.21
"799","2010-03-05",9.34
"800","2010-03-08",9.18
"801","2010-03-09",9.21
"802","2010-03-10",9.17
"803","2010-03-11",9.29
"804","2010-03-12",9.41
"805","2010-03-15",9.53
"806","2010-03-16",9.8
"807","2010-03-17",8.97
"808","2010-03-18",8.66
"809","2010-03-19",8.4
"810","2010-03-22",8.77
"811","2010-03-23",9.2
"812","2010-03-24",9.45
"813","2010-03-25",10.24
"814","2010-03-26",10.98
"815","2010-03-29",10.78
"816","2010-03-30",10.85
"817","2010-03-31",11.33
"818","2010-04-01",12.2
"819","2010-04-05",13.48
"820","2010-04-06",13.8
"821","2010-04-07",14.9
"822","2010-04-08",15.84
"823","2010-04-09",14.57
"824","2010-04-12",14.79
"825","2010-04-13",14.58
"826","2010-04-14",15
"827","2010-04-15",16.67
"828","2010-04-16",15.63
"829","2010-04-19",16.059999
"830","2010-04-20",16.57
"831","2010-04-21",17.49
"832","2010-04-22",19.35
"833","2010-04-23",20.74
"834","2010-04-26",19.370001
"835","2010-04-27",19.73
"836","2010-04-28",21.370001
"837","2010-04-29",22.59
"838","2010-04-30",22.52
"839","2010-05-03",23.540001
"840","2010-05-04",23.059999
"841","2010-05-05",21.889999
"842","2010-05-06",19.709999
"843","2010-05-07",19.16
"844","2010-05-10",20.799999
"845","2010-05-11",17.52
"846","2010-05-12",18.76
"847","2010-05-13",18.24
"848","2010-05-14",17.82
"849","2010-05-17",16.82
"850","2010-05-18",15.18
"851","2010-05-19",15
"852","2010-05-20",13.54
"853","2010-05-21",14.6
"854","2010-05-24",13.86
"855","2010-05-25",14.13
"856","2010-05-26",14.14
"857","2010-05-27",15.73
"858","2010-05-28",15.97
"859","2010-06-01",14.57
"860","2010-06-02",15.24
"861","2010-06-03",15.44
"862","2010-06-04",14.5
"863","2010-06-07",13.58
"864","2010-06-08",13.87
"865","2010-06-09",13.3
"866","2010-06-10",13.81
"867","2010-06-11",13.73
"868","2010-06-14",14.53
"869","2010-06-15",15.21
"870","2010-06-16",15.88
"871","2010-06-17",15.75
"872","2010-06-18",15.71
"873","2010-06-21",15.36
"874","2010-06-22",15.4
"875","2010-06-23",15.31
"876","2010-06-24",14.87
"877","2010-06-25",15.57
"878","2010-06-28",15.03
"879","2010-06-29",13.73
"880","2010-06-30",14.03
"881","2010-07-01",13.68
"882","2010-07-02",13.31
"883","2010-07-06",12.49
"884","2010-07-07",13.74
"885","2010-07-08",13.55
"886","2010-07-09",14.46
"887","2010-07-12",14.22
"888","2010-07-13",14.95
"889","2010-07-14",14.56
"890","2010-07-15",14.36
"891","2010-07-16",13.29
"892","2010-07-19",13.9
"893","2010-07-20",14.3
"894","2010-07-21",14.19
"895","2010-07-22",15.16
"896","2010-07-23",15.61
"897","2010-07-26",15.97
"898","2010-07-27",15.71
"899","2010-07-28",15.07
"900","2010-07-29",15.02
"901","2010-07-30",14.94
"902","2010-08-02",15.47
"903","2010-08-03",14.93
"904","2010-08-04",15.33
"905","2010-08-05",15.37
"906","2010-08-06",15.58
"907","2010-08-09",16.24
"908","2010-08-10",13.86
"909","2010-08-11",12.84
"910","2010-08-12",13.04
"911","2010-08-13",12.98
"912","2010-08-16",13.03
"913","2010-08-17",13.44
"914","2010-08-18",13.13
"915","2010-08-19",12.41
"916","2010-08-20",12.27
"917","2010-08-23",11.1
"918","2010-08-24",10.94
"919","2010-08-25",10.96
"920","2010-08-26",11.24
"921","2010-08-27",11.87
"922","2010-08-30",11.22
"923","2010-08-31",10.93
"924","2010-09-01",10.81
"925","2010-09-02",10.8
"926","2010-09-03",11.4
"927","2010-09-07",10.42
"928","2010-09-08",10.42
"929","2010-09-09",10.42
"930","2010-09-10",10.48
"931","2010-09-13",11.2
"932","2010-09-14",11.39
"933","2010-09-15",11.49
"934","2010-09-16",11.12
"935","2010-09-17",10.87
"936","2010-09-20",11.04
"937","2010-09-21",11.23
"938","2010-09-22",10.97
"939","2010-09-23",10.5
"940","2010-09-24",10.96
"941","2010-09-27",10.79
"942","2010-09-28",11.03
"943","2010-09-29",10.8
"944","2010-09-30",10.82
"945","2010-10-01",10.43
"946","2010-10-04",10.4
"947","2010-10-05",10.59
"948","2010-10-06",10.72
"949","2010-10-07",10.78
"950","2010-10-08",11.63
"951","2010-10-11",12.46
"952","2010-10-12",13.43
"953","2010-10-13",13.08
"954","2010-10-14",13.27
"955","2010-10-15",12.58
"956","2010-10-18",13.07
"957","2010-10-19",12.3
"958","2010-10-20",12.78
"959","2010-10-21",12.56
"960","2010-10-22",12.55
"961","2010-10-25",12.46
"962","2010-10-26",12.61
"963","2010-10-27",12.4
"964","2010-10-28",12.02
"965","2010-10-29",11.77
"966","2010-11-01",11.39
"967","2010-11-02",12.28
"968","2010-11-03",12.83
"969","2010-11-04",13.5
"970","2010-11-05",13.19
"971","2010-11-08",13.1
"972","2010-11-09",13.18
"973","2010-11-10",15.33
"974","2010-11-11",14.66
"975","2010-11-12",14.82
"976","2010-11-15",15.17
"977","2010-11-16",14.49
"978","2010-11-17",14.37
"979","2010-11-18",14.89
"980","2010-11-19",14.95
"981","2010-11-22",14.69
"982","2010-11-23",14.13
"983","2010-11-24",14.42
"984","2010-11-26",14.25
"985","2010-11-29",14.45
"986","2010-11-30",13.96
