"","date","PSMT"
"105","2007-06-04",20.4
"106","2007-06-05",20.32
"107","2007-06-06",20.27
"108","2007-06-07",22.709999
"109","2007-06-08",22.75
"110","2007-06-11",22.639999
"111","2007-06-12",22.34
"112","2007-06-13",22.639999
"113","2007-06-14",22.790001
"114","2007-06-15",22.98
"115","2007-06-18",23.049999
"116","2007-06-19",23.360001
"117","2007-06-20",23.139999
"118","2007-06-21",23.24
"119","2007-06-22",22.639999
"120","2007-06-25",22.440001
"121","2007-06-26",22.98
"122","2007-06-27",23.49
"123","2007-06-28",24.290001
"124","2007-06-29",24.73
"125","2007-07-02",25.4
"126","2007-07-03",25.27
"127","2007-07-05",25.360001
"128","2007-07-06",26.48
"129","2007-07-09",26.370001
"130","2007-07-10",25.76
"131","2007-07-11",25.68
"132","2007-07-12",26.709999
"133","2007-07-13",26.459999
"134","2007-07-16",26.25
"135","2007-07-17",26.700001
"136","2007-07-18",25.6
"137","2007-07-19",25.639999
"138","2007-07-20",25.059999
"139","2007-07-23",24.950001
"140","2007-07-24",25.15
"141","2007-07-25",24.559999
"142","2007-07-26",23.889999
"143","2007-07-27",23
"144","2007-07-30",23.09
"145","2007-07-31",22.610001
"146","2007-08-01",22.940001
"147","2007-08-02",23.879999
"148","2007-08-03",22.25
"149","2007-08-06",23.01
"150","2007-08-07",23.82
"151","2007-08-08",25.299999
"152","2007-08-09",24.719999
"153","2007-08-10",22.67
"154","2007-08-13",21.68
"155","2007-08-14",21.02
"156","2007-08-15",20.42
"157","2007-08-16",20.940001
"158","2007-08-17",22.9
"159","2007-08-20",23.889999
"160","2007-08-21",23.860001
"161","2007-08-22",25.549999
"162","2007-08-23",24.35
"163","2007-08-24",25.129999
"164","2007-08-27",24.790001
"165","2007-08-28",24.219999
"166","2007-08-29",24.469999
"167","2007-08-30",23.91
"168","2007-08-31",23.959999
"169","2007-09-04",24.440001
"170","2007-09-05",23.969999
"171","2007-09-06",24.02
"172","2007-09-07",23.049999
"173","2007-09-10",23.49
"174","2007-09-11",24.030001
"175","2007-09-12",23.98
"176","2007-09-13",23.549999
"177","2007-09-14",23.1
"178","2007-09-17",22.610001
"179","2007-09-18",24.709999
"180","2007-09-19",25.809999
"181","2007-09-20",25.52
"182","2007-09-21",25.41
"183","2007-09-24",23.99
"184","2007-09-25",23.98
"185","2007-09-26",24.290001
"186","2007-09-27",24.26
"187","2007-09-28",23.6
"188","2007-10-01",24.549999
"189","2007-10-02",24.629999
"190","2007-10-03",23.98
"191","2007-10-04",24.01
"192","2007-10-05",25.32
"193","2007-10-08",26.530001
"194","2007-10-09",28.469999
"195","2007-10-10",28.6
"196","2007-10-11",27.860001
"197","2007-10-12",28.49
"198","2007-10-15",27.83
"199","2007-10-16",27.860001
"200","2007-10-17",28.299999
"201","2007-10-18",27.98
"202","2007-10-19",26.84
"203","2007-10-22",27.940001
"204","2007-10-23",28.32
"205","2007-10-24",28.16
"206","2007-10-25",28.120001
"207","2007-10-26",28.75
"208","2007-10-29",28.65
"209","2007-10-30",28.120001
"210","2007-10-31",28.440001
"211","2007-11-01",26.950001
"212","2007-11-02",28.209999
"213","2007-11-05",26.92
"214","2007-11-06",30.02
"215","2007-11-07",30.34
"216","2007-11-08",31.799999
"217","2007-11-09",31.01
"218","2007-11-12",29.969999
"219","2007-11-13",31.08
"220","2007-11-14",29.790001
"221","2007-11-15",29.620001
"222","2007-11-16",29.24
"223","2007-11-19",28.65
"224","2007-11-20",28.709999
"225","2007-11-21",28.459999
"226","2007-11-23",29.280001
"227","2007-11-26",29.790001
"228","2007-11-27",30.65
"229","2007-11-28",30.969999
"230","2007-11-29",31.219999
"231","2007-11-30",29.83
"232","2007-12-03",30
"233","2007-12-04",30.049999
"234","2007-12-05",30.74
"235","2007-12-06",32.630001
"236","2007-12-07",32.110001
"237","2007-12-10",31.98
"238","2007-12-11",30.809999
"239","2007-12-12",31.49
"240","2007-12-13",32.630001
"241","2007-12-14",30.690001
"242","2007-12-17",30.75
"243","2007-12-18",31.440001
"244","2007-12-19",31.620001
"245","2007-12-20",30.870001
"246","2007-12-21",31.700001
"247","2007-12-24",32.880001
"248","2007-12-26",33.299999
"249","2007-12-27",31.73
"250","2007-12-28",30.66
"251","2007-12-31",30.059999
"252","2008-01-02",28.629999
"253","2008-01-03",27.34
"254","2008-01-04",27.549999
"255","2008-01-07",29.48
"256","2008-01-08",28.51
"257","2008-01-09",30.92
"258","2008-01-10",30.68
"259","2008-01-11",29.85
"260","2008-01-14",30.719999
"261","2008-01-15",30.6
"262","2008-01-16",30.809999
"263","2008-01-17",30.959999
"264","2008-01-18",28.82
"265","2008-01-22",29.18
"266","2008-01-23",31.190001
"267","2008-01-24",31.26
"268","2008-01-25",29.77
"269","2008-01-28",30.17
"270","2008-01-29",30.25
"271","2008-01-30",28.719999
"272","2008-01-31",28.459999
"273","2008-02-01",27.950001
"274","2008-02-04",27.34
"275","2008-02-05",26.530001
"276","2008-02-06",26.07
"277","2008-02-07",27.129999
"278","2008-02-08",25.719999
"279","2008-02-11",25.290001
"280","2008-02-12",25.129999
"281","2008-02-13",24.76
"282","2008-02-14",21.66
"283","2008-02-15",22.15
"284","2008-02-19",23.51
"285","2008-02-20",23.799999
"286","2008-02-21",22.780001
"287","2008-02-22",23.139999
"288","2008-02-25",23.610001
"289","2008-02-26",25.120001
"290","2008-02-27",26.16
"291","2008-02-28",24.6
"292","2008-02-29",24.26
"293","2008-03-03",24.26
"294","2008-03-04",24.26
"295","2008-03-05",25.059999
"296","2008-03-06",22.450001
"297","2008-03-07",22.82
"298","2008-03-10",21.48
"299","2008-03-11",24.280001
"300","2008-03-12",23.68
"301","2008-03-13",24.620001
"302","2008-03-14",24.18
"303","2008-03-17",23.76
"304","2008-03-18",26
"305","2008-03-19",24.790001
"306","2008-03-20",26.76
"307","2008-03-24",28.32
"308","2008-03-25",27.41
"309","2008-03-26",27.389999
"310","2008-03-27",27.139999
"311","2008-03-28",27.139999
"312","2008-03-31",27.709999
"313","2008-04-01",29.23
"314","2008-04-02",28.91
"315","2008-04-03",28.219999
"316","2008-04-04",28
"317","2008-04-07",27.99
"318","2008-04-08",27.74
"319","2008-04-09",27.01
"320","2008-04-10",27.66
"321","2008-04-11",26.49
"322","2008-04-14",26.34
"323","2008-04-15",26.709999
"324","2008-04-16",27.43
"325","2008-04-17",26.92
"326","2008-04-18",27.23
"327","2008-04-21",26.52
"328","2008-04-22",25.92
"329","2008-04-23",26.65
"330","2008-04-24",27.799999
"331","2008-04-25",27.76
"332","2008-04-28",27.92
"333","2008-04-29",27.93
"334","2008-04-30",28.549999
"335","2008-05-01",29
"336","2008-05-02",28.65
"337","2008-05-05",28.59
"338","2008-05-06",28.51
"339","2008-05-07",27.860001
"340","2008-05-08",27.959999
"341","2008-05-09",28.129999
"342","2008-05-12",28.790001
"343","2008-05-13",28.35
"344","2008-05-14",28.42
"345","2008-05-15",28.43
"346","2008-05-16",27.440001
"347","2008-05-19",26.4
"348","2008-05-20",26.309999
"349","2008-05-21",25.25
"350","2008-05-22",25.49
"351","2008-05-23",23.91
"352","2008-05-27",24.09
"353","2008-05-28",23.870001
"354","2008-05-29",23.700001
"355","2008-05-30",23.540001
"356","2008-06-02",22.73
"357","2008-06-03",23.190001
"358","2008-06-04",24.18
"359","2008-06-05",25.25
"360","2008-06-06",24.120001
"361","2008-06-09",23.450001
"362","2008-06-10",23.139999
"363","2008-06-11",22.370001
"364","2008-06-12",22.77
"365","2008-06-13",23.98
"366","2008-06-16",24.33
"367","2008-06-17",24.059999
"368","2008-06-18",23.57
"369","2008-06-19",23.959999
"370","2008-06-20",23.309999
"371","2008-06-23",23.09
"372","2008-06-24",22.450001
"373","2008-06-25",23.23
"374","2008-06-26",22.24
"375","2008-06-27",21.15
"376","2008-06-30",19.780001
"377","2008-07-01",18.889999
"378","2008-07-02",18.02
"379","2008-07-03",18.969999
"380","2008-07-07",18.42
"381","2008-07-08",23.41
"382","2008-07-09",22.02
"383","2008-07-10",21.700001
"384","2008-07-11",21.73
"385","2008-07-14",21.120001
"386","2008-07-15",20.84
"387","2008-07-16",23.48
"388","2008-07-17",24.209999
"389","2008-07-18",23.01
"390","2008-07-21",22.65
"391","2008-07-22",23.52
"392","2008-07-23",24.07
"393","2008-07-24",23.34
"394","2008-07-25",24.08
"395","2008-07-28",23.09
"396","2008-07-29",24.129999
"397","2008-07-30",24.09
"398","2008-07-31",23.450001
"399","2008-08-01",23.65
"400","2008-08-04",22.34
"401","2008-08-05",23.77
"402","2008-08-06",23.309999
"403","2008-08-07",22.620001
"404","2008-08-08",23.440001
"405","2008-08-11",23.799999
"406","2008-08-12",22.83
"407","2008-08-13",23.17
"408","2008-08-14",23.790001
"409","2008-08-15",22.6
"410","2008-08-18",22.5
"411","2008-08-19",21.530001
"412","2008-08-20",21.74
"413","2008-08-21",21.610001
"414","2008-08-22",22.07
"415","2008-08-25",21.469999
"416","2008-08-26",21.52
"417","2008-08-27",21.370001
"418","2008-08-28",21.49
"419","2008-08-29",21.25
"420","2008-09-02",21.040001
"421","2008-09-03",21.16
"422","2008-09-04",20.379999
"423","2008-09-05",20.77
"424","2008-09-08",20.969999
"425","2008-09-09",20.42
"426","2008-09-10",20.1
"427","2008-09-11",19.99
"428","2008-09-12",18.610001
"429","2008-09-15",18.309999
"430","2008-09-16",19.209999
"431","2008-09-17",17.85
"432","2008-09-18",18.200001
"433","2008-09-19",19.07
"434","2008-09-22",17.860001
"435","2008-09-23",17.950001
"436","2008-09-24",17.26
"437","2008-09-25",17.950001
"438","2008-09-26",17.93
"439","2008-09-29",16.09
"440","2008-09-30",16.74
"441","2008-10-01",16.52
"442","2008-10-02",15.99
"443","2008-10-03",15.46
"444","2008-10-06",14.69
"445","2008-10-07",14.52
"446","2008-10-08",13.74
"447","2008-10-09",12.51
"448","2008-10-10",12.29
"449","2008-10-13",14.24
"450","2008-10-14",14.11
"451","2008-10-15",13.13
"452","2008-10-16",14.78
"453","2008-10-17",13.73
"454","2008-10-20",14.54
"455","2008-10-21",15.01
"456","2008-10-22",14.39
"457","2008-10-23",14.04
"458","2008-10-24",13.57
"459","2008-10-27",12.5
"460","2008-10-28",13.27
"461","2008-10-29",13.5
"462","2008-10-30",13.98
"463","2008-10-31",14.9
"464","2008-11-03",14.71
"465","2008-11-04",14.91
"466","2008-11-05",13.73
"467","2008-11-06",13.3
"468","2008-11-07",15.25
"469","2008-11-10",13.8
"470","2008-11-11",14.39
"471","2008-11-12",13.53
"472","2008-11-13",14.66
"473","2008-11-14",13.47
"474","2008-11-17",13.25
"475","2008-11-18",13.17
"476","2008-11-19",11.98
"477","2008-11-20",10.93
"478","2008-11-21",11.76
"479","2008-11-24",12.2
"480","2008-11-25",12.42
"481","2008-11-26",13.5
"482","2008-11-28",13.66
"483","2008-12-01",11.09
"484","2008-12-02",12.47
"485","2008-12-03",12.67
"486","2008-12-04",14.02
"487","2008-12-05",16.57
"488","2008-12-08",17.52
"489","2008-12-09",18.639999
"490","2008-12-10",19.24
"491","2008-12-11",18.25
"492","2008-12-12",18.74
"493","2008-12-15",17.870001
"494","2008-12-16",20.09
"495","2008-12-17",20.139999
"496","2008-12-18",20.389999
"497","2008-12-19",20.690001
"498","2008-12-22",19.790001
"499","2008-12-23",19.219999
"500","2008-12-24",19.290001
"501","2008-12-26",19.469999
"502","2008-12-29",19.08
"503","2008-12-30",20.6
"504","2008-12-31",20.66
"505","2009-01-02",20.82
"506","2009-01-05",19.49
"507","2009-01-06",19.76
"508","2009-01-07",18.870001
"509","2009-01-08",19.860001
"510","2009-01-09",18.67
"511","2009-01-12",17.799999
"512","2009-01-13",17.01
"513","2009-01-14",16.26
"514","2009-01-15",17.629999
"515","2009-01-16",17.540001
"516","2009-01-20",15.85
"517","2009-01-21",16.809999
"518","2009-01-22",15.86
"519","2009-01-23",16.120001
"520","2009-01-26",16.1
"521","2009-01-27",16.34
"522","2009-01-28",17.559999
"523","2009-01-29",16.58
"524","2009-01-30",16.299999
"525","2009-02-02",17.35
"526","2009-02-03",17.33
"527","2009-02-04",16.75
"528","2009-02-05",17.1
"529","2009-02-06",19.200001
"530","2009-02-09",18.32
"531","2009-02-10",17.860001
"532","2009-02-11",18.049999
"533","2009-02-12",18.43
"534","2009-02-13",18.52
"535","2009-02-17",17.73
"536","2009-02-18",17.690001
"537","2009-02-19",17.200001
"538","2009-02-20",17.139999
"539","2009-02-23",16.299999
"540","2009-02-24",17.59
"541","2009-02-25",16.77
"542","2009-02-26",16.469999
"543","2009-02-27",16.719999
"544","2009-03-02",16.51
"545","2009-03-03",15.98
"546","2009-03-04",16.33
"547","2009-03-05",15.97
"548","2009-03-06",16.049999
"549","2009-03-09",15.5
"550","2009-03-10",16.24
"551","2009-03-11",16.07
"552","2009-03-12",16.559999
"553","2009-03-13",17.25
"554","2009-03-16",17.26
"555","2009-03-17",18.08
"556","2009-03-18",18.870001
"557","2009-03-19",18.18
"558","2009-03-20",17.719999
"559","2009-03-23",18.58
"560","2009-03-24",17.959999
"561","2009-03-25",18.23
"562","2009-03-26",18.27
"563","2009-03-27",17.629999
"564","2009-03-30",18.17
"565","2009-03-31",18.01
"566","2009-04-01",18.530001
"567","2009-04-02",19.879999
"568","2009-04-03",19.84
"569","2009-04-06",19.27
"570","2009-04-07",18.459999
"571","2009-04-08",19.209999
"572","2009-04-09",20.24
"573","2009-04-13",20.030001
"574","2009-04-14",19.52
"575","2009-04-15",20.370001
"576","2009-04-16",20.940001
"577","2009-04-17",19.950001
"578","2009-04-20",18.879999
"579","2009-04-21",19.85
"580","2009-04-22",19.200001
"581","2009-04-23",18.450001
"582","2009-04-24",17.879999
"583","2009-04-27",17.1
"584","2009-04-28",17.48
"585","2009-04-29",17.309999
"586","2009-04-30",17.85
"587","2009-05-01",17.530001
"588","2009-05-04",17.940001
"589","2009-05-05",17.889999
"590","2009-05-06",17.58
"591","2009-05-07",17.049999
"592","2009-05-08",16.92
"593","2009-05-11",16.629999
"594","2009-05-12",16.42
"595","2009-05-13",15.72
"596","2009-05-14",16.07
"597","2009-05-15",15.69
"598","2009-05-18",16.15
"599","2009-05-19",16.030001
"600","2009-05-20",16.17
"601","2009-05-21",15.94
"602","2009-05-22",15.75
"603","2009-05-26",16.48
"604","2009-05-27",16.57
"605","2009-05-28",16.690001
"606","2009-05-29",16.67
"607","2009-06-01",18.08
"608","2009-06-02",18.389999
"609","2009-06-03",18.15
"610","2009-06-04",18.25
"611","2009-06-05",18.030001
"612","2009-06-08",17.83
"613","2009-06-09",17.5
"614","2009-06-10",17.110001
"615","2009-06-11",17.33
"616","2009-06-12",17.51
"617","2009-06-15",16.540001
"618","2009-06-16",16.120001
"619","2009-06-17",16.17
"620","2009-06-18",16.23
"621","2009-06-19",16.18
"622","2009-06-22",15.72
"623","2009-06-23",15.9
"624","2009-06-24",15.79
"625","2009-06-25",16.25
"626","2009-06-26",16.35
"627","2009-06-29",16.42
"628","2009-06-30",16.75
"629","2009-07-01",17.25
"630","2009-07-02",16.459999
"631","2009-07-06",16.469999
"632","2009-07-07",16.870001
"633","2009-07-08",17.75
"634","2009-07-09",18.66
"635","2009-07-10",16.25
"636","2009-07-13",14.71
"637","2009-07-14",14.43
"638","2009-07-15",14.9
"639","2009-07-16",14.71
"640","2009-07-17",14.49
"641","2009-07-20",15
"642","2009-07-21",15.19
"643","2009-07-22",15.58
"644","2009-07-23",15.96
"645","2009-07-24",16.27
"646","2009-07-27",16.030001
"647","2009-07-28",16.09
"648","2009-07-29",16.32
"649","2009-07-30",16.209999
"650","2009-07-31",16.290001
"651","2009-08-03",16.200001
"652","2009-08-04",16.309999
"653","2009-08-05",16.219999
"654","2009-08-06",16.370001
"655","2009-08-07",17.17
"656","2009-08-10",17.6
"657","2009-08-11",17.27
"658","2009-08-12",17.610001
"659","2009-08-13",17.57
"660","2009-08-14",16.860001
"661","2009-08-17",16.799999
"662","2009-08-18",17.049999
"663","2009-08-19",17.190001
"664","2009-08-20",17.459999
"665","2009-08-21",18.01
"666","2009-08-24",18.040001
"667","2009-08-25",18.040001
"668","2009-08-26",18.040001
"669","2009-08-27",17.959999
"670","2009-08-28",17.84
"671","2009-08-31",17.75
"672","2009-09-01",17.76
"673","2009-09-02",18.17
"674","2009-09-03",18.16
"675","2009-09-04",18.129999
"676","2009-09-08",18.059999
"677","2009-09-09",18.51
"678","2009-09-10",18.690001
"679","2009-09-11",18.809999
"680","2009-09-14",19.27
"681","2009-09-15",18.91
"682","2009-09-16",19.219999
"683","2009-09-17",19.23
"684","2009-09-18",19.219999
"685","2009-09-21",19.08
"686","2009-09-22",19.17
"687","2009-09-23",18.780001
"688","2009-09-24",18.23
"689","2009-09-25",18.280001
"690","2009-09-28",18.68
"691","2009-09-29",18.709999
"692","2009-09-30",18.75
"693","2009-10-01",18.620001
"694","2009-10-02",18.700001
"695","2009-10-05",18.74
"696","2009-10-06",18.879999
"697","2009-10-07",18.780001
"698","2009-10-08",18.790001
"699","2009-10-09",19.26
"700","2009-10-12",18.98
"701","2009-10-13",18.889999
"702","2009-10-14",19.16
"703","2009-10-15",19.5
"704","2009-10-16",19.51
"705","2009-10-19",19.68
"706","2009-10-20",19.52
"707","2009-10-21",19.040001
"708","2009-10-22",19.51
"709","2009-10-23",19.290001
"710","2009-10-26",19.450001
"711","2009-10-27",19.25
"712","2009-10-28",19.219999
"713","2009-10-29",19.469999
"714","2009-10-30",19.299999
"715","2009-11-02",19.6
"716","2009-11-03",19.57
"717","2009-11-04",19.5
"718","2009-11-05",19.98
"719","2009-11-06",19.57
"720","2009-11-09",19.690001
"721","2009-11-10",19.440001
"722","2009-11-11",19.530001
"723","2009-11-12",19.5
"724","2009-11-13",19.6
"725","2009-11-16",19.559999
"726","2009-11-17",19.540001
"727","2009-11-18",19.450001
"728","2009-11-19",19.370001
"729","2009-11-20",19.4
"730","2009-11-23",19.639999
"731","2009-11-24",19.639999
"732","2009-11-25",19.459999
"733","2009-11-27",18.860001
"734","2009-11-30",18.790001
"735","2009-12-01",19.129999
"736","2009-12-02",19.58
"737","2009-12-03",19.120001
"738","2009-12-04",19.91
"739","2009-12-07",19.77
"740","2009-12-08",19.68
"741","2009-12-09",19.9
"742","2009-12-10",19.889999
"743","2009-12-11",19.959999
"744","2009-12-14",19.940001
"745","2009-12-15",19.74
"746","2009-12-16",19.52
"747","2009-12-17",19.290001
"748","2009-12-18",19.889999
"749","2009-12-21",20.120001
"750","2009-12-22",20.17
"751","2009-12-23",20.209999
"752","2009-12-24",20.5
"753","2009-12-28",20.49
"754","2009-12-29",20.58
"755","2009-12-30",20.530001
"756","2009-12-31",20.43
"757","2010-01-04",20.719999
"758","2010-01-05",20.309999
"759","2010-01-06",20.1
"760","2010-01-07",20.129999
"761","2010-01-08",20.1
"762","2010-01-11",19.99
"763","2010-01-12",20.120001
"764","2010-01-13",20.450001
"765","2010-01-14",20.110001
"766","2010-01-15",20.059999
"767","2010-01-19",20.219999
"768","2010-01-20",20.219999
"769","2010-01-21",20.01
"770","2010-01-22",20.01
"771","2010-01-25",20.02
"772","2010-01-26",20.01
"773","2010-01-27",20.24
"774","2010-01-28",20.01
"775","2010-01-29",20.01
"776","2010-02-01",20.25
"777","2010-02-02",20.16
"778","2010-02-03",20.01
"779","2010-02-04",20.02
"780","2010-02-05",20.23
"781","2010-02-08",20.02
"782","2010-02-09",20.290001
"783","2010-02-10",20.35
"784","2010-02-11",20.67
"785","2010-02-12",20.719999
"786","2010-02-16",20.68
"787","2010-02-17",20.65
"788","2010-02-18",20.709999
"789","2010-02-19",20.75
"790","2010-02-22",20.77
"791","2010-02-23",20.950001
"792","2010-02-24",21.040001
"793","2010-02-25",21.4
"794","2010-02-26",21.26
"795","2010-03-01",21.42
"796","2010-03-02",21.41
"797","2010-03-03",21.35
"798","2010-03-04",21.450001
"799","2010-03-05",21.790001
"800","2010-03-08",23.43
"801","2010-03-09",23.42
"802","2010-03-10",23.43
"803","2010-03-11",23.33
"804","2010-03-12",23.4
"805","2010-03-15",22.84
"806","2010-03-16",23.110001
"807","2010-03-17",23.360001
"808","2010-03-18",23.58
"809","2010-03-19",23.120001
"810","2010-03-22",23.43
"811","2010-03-23",23.65
"812","2010-03-24",23.540001
"813","2010-03-25",23.549999
"814","2010-03-26",23.459999
"815","2010-03-29",23.58
"816","2010-03-30",23.67
"817","2010-03-31",23.25
"818","2010-04-01",23.469999
"819","2010-04-05",23.969999
"820","2010-04-06",23.6
"821","2010-04-07",23.950001
"822","2010-04-08",23.799999
"823","2010-04-09",23.92
"824","2010-04-12",24.09
"825","2010-04-13",24.24
"826","2010-04-14",24.51
"827","2010-04-15",24.5
"828","2010-04-16",24.610001
"829","2010-04-19",24.620001
"830","2010-04-20",24.92
"831","2010-04-21",25.1
"832","2010-04-22",25.15
"833","2010-04-23",25.139999
"834","2010-04-26",24.82
"835","2010-04-27",24.870001
"836","2010-04-28",24.92
"837","2010-04-29",25.389999
"838","2010-04-30",24.879999
"839","2010-05-03",25.16
"840","2010-05-04",24.91
"841","2010-05-05",25.290001
"842","2010-05-06",23.200001
"843","2010-05-07",22.59
"844","2010-05-10",24.129999
"845","2010-05-11",24.52
"846","2010-05-12",25.299999
"847","2010-05-13",25.27
"848","2010-05-14",24.969999
"849","2010-05-17",25.42
"850","2010-05-18",25.280001
"851","2010-05-19",24.620001
"852","2010-05-20",24.059999
"853","2010-05-21",24.23
"854","2010-05-24",23.860001
"855","2010-05-25",23.129999
"856","2010-05-26",23.440001
"857","2010-05-27",24
"858","2010-05-28",24.01
"859","2010-06-01",24.25
"860","2010-06-02",24.91
"861","2010-06-03",24.52
"862","2010-06-04",23.459999
"863","2010-06-07",23.02
"864","2010-06-08",23.6
"865","2010-06-09",24.280001
"866","2010-06-10",24.59
"867","2010-06-11",24.85
"868","2010-06-14",24.809999
"869","2010-06-15",24.91
"870","2010-06-16",24.93
"871","2010-06-17",25.280001
"872","2010-06-18",24.67
"873","2010-06-21",25.17
"874","2010-06-22",25.200001
"875","2010-06-23",24.98
"876","2010-06-24",24.559999
"877","2010-06-25",24.940001
"878","2010-06-28",24.92
"879","2010-06-29",23.969999
"880","2010-06-30",23.23
"881","2010-07-01",23.6
"882","2010-07-02",23.57
"883","2010-07-06",23.360001
"884","2010-07-07",23.85
"885","2010-07-08",24.540001
"886","2010-07-09",25.18
"887","2010-07-12",24.969999
"888","2010-07-13",25.469999
"889","2010-07-14",25.540001
"890","2010-07-15",25.57
"891","2010-07-16",24.790001
"892","2010-07-19",25.629999
"893","2010-07-20",26.200001
"894","2010-07-21",25.48
"895","2010-07-22",26.549999
"896","2010-07-23",26.780001
"897","2010-07-26",27.49
"898","2010-07-27",27.860001
"899","2010-07-28",27.790001
"900","2010-07-29",27.34
"901","2010-07-30",28
"902","2010-08-02",27.790001
"903","2010-08-03",27.43
"904","2010-08-04",27.52
"905","2010-08-05",27.24
"906","2010-08-06",27.85
"907","2010-08-09",27.889999
"908","2010-08-10",27.450001
"909","2010-08-11",26.219999
"910","2010-08-12",26.02
"911","2010-08-13",25.620001
"912","2010-08-16",25.549999
"913","2010-08-17",26.190001
"914","2010-08-18",26.59
"915","2010-08-19",25.41
"916","2010-08-20",25.51
"917","2010-08-23",25.76
"918","2010-08-24",26.139999
"919","2010-08-25",26.15
"920","2010-08-26",25.9
"921","2010-08-27",26.370001
"922","2010-08-30",25.84
"923","2010-08-31",25.809999
"924","2010-09-01",26.889999
"925","2010-09-02",27.23
"926","2010-09-03",27.719999
"927","2010-09-07",26.99
"928","2010-09-08",27.4
"929","2010-09-09",27.469999
"930","2010-09-10",27.58
"931","2010-09-13",28.16
"932","2010-09-14",28.469999
"933","2010-09-15",28.690001
"934","2010-09-16",28.49
"935","2010-09-17",28.73
"936","2010-09-20",29.08
"937","2010-09-21",29.040001
"938","2010-09-22",28.99
"939","2010-09-23",28.73
"940","2010-09-24",29.030001
"941","2010-09-27",29.08
"942","2010-09-28",29.139999
"943","2010-09-29",29.02
"944","2010-09-30",29.129999
"945","2010-10-01",29.4
"946","2010-10-04",29.07
"947","2010-10-05",29.219999
"948","2010-10-06",28.98
"949","2010-10-07",29.1
"950","2010-10-08",29.290001
"951","2010-10-11",29.23
"952","2010-10-12",29.24
"953","2010-10-13",29.4
"954","2010-10-14",29.73
"955","2010-10-15",29.84
"956","2010-10-18",29.9
"957","2010-10-19",29.450001
"958","2010-10-20",29.77
"959","2010-10-21",29.23
"960","2010-10-22",29.5
"961","2010-10-25",29.6
"962","2010-10-26",29.5
"963","2010-10-27",29.42
"964","2010-10-28",29.549999
"965","2010-10-29",29.33
"966","2010-11-01",29.049999
"967","2010-11-02",29.76
"968","2010-11-03",29.620001
"969","2010-11-04",30.23
"970","2010-11-05",30.379999
"971","2010-11-08",30.440001
"972","2010-11-09",30.209999
