"","date","DHC"
"147","2007-08-02",18.34
"148","2007-08-03",17.42
"149","2007-08-06",18.75
"150","2007-08-07",18.620001
"151","2007-08-08",19.76
"152","2007-08-09",20.17
"153","2007-08-10",19.6
"154","2007-08-13",19.299999
"155","2007-08-14",18.450001
"156","2007-08-15",17.9
"157","2007-08-16",19.200001
"158","2007-08-17",19.83
"159","2007-08-20",20.200001
"160","2007-08-21",20.5
"161","2007-08-22",20.51
"162","2007-08-23",20.059999
"163","2007-08-24",20.4
"164","2007-08-27",19.83
"165","2007-08-28",19.01
"166","2007-08-29",19.799999
"167","2007-08-30",19.940001
"168","2007-08-31",20.34
"169","2007-09-04",20.01
"170","2007-09-05",19.6
"171","2007-09-06",19.690001
"172","2007-09-07",19.200001
"173","2007-09-10",18.879999
"174","2007-09-11",19.6
"175","2007-09-12",19.92
"176","2007-09-13",20.379999
"177","2007-09-14",20.73
"178","2007-09-17",20.74
"179","2007-09-18",21.860001
"180","2007-09-19",22.27
"181","2007-09-20",21.809999
"182","2007-09-21",22.23
"183","2007-09-24",22.09
"184","2007-09-25",21.99
"185","2007-09-26",21.98
"186","2007-09-27",22.15
"187","2007-09-28",22.059999
"188","2007-10-01",22.57
"189","2007-10-02",23.049999
"190","2007-10-03",22.790001
"191","2007-10-04",22.67
"192","2007-10-05",23
"193","2007-10-08",22.309999
"194","2007-10-09",22.5
"195","2007-10-10",22.41
"196","2007-10-11",22.52
"197","2007-10-12",22.629999
"198","2007-10-15",22.360001
"199","2007-10-16",22.370001
"200","2007-10-17",22.610001
"201","2007-10-18",22.09
"202","2007-10-19",21.440001
"203","2007-10-22",22.27
"204","2007-10-23",22.35
"205","2007-10-24",22.129999
"206","2007-10-25",22.27
"207","2007-10-26",22.219999
"208","2007-10-29",22.25
"209","2007-10-30",22.41
"210","2007-10-31",22.42
"211","2007-11-01",20.4
"212","2007-11-02",19.91
"213","2007-11-05",19.73
"214","2007-11-06",20.370001
"215","2007-11-07",19.52
"216","2007-11-08",20.48
"217","2007-11-09",20.33
"218","2007-11-12",20.639999
"219","2007-11-13",21.66
"220","2007-11-14",21.02
"221","2007-11-15",21.690001
"222","2007-11-16",20.889999
"223","2007-11-19",20.639999
"224","2007-11-20",20.48
"225","2007-11-21",20.65
"226","2007-11-23",21.120001
"227","2007-11-26",19.9
"228","2007-11-27",20.76
"229","2007-11-28",21.879999
"230","2007-11-29",21.879999
"231","2007-11-30",22.09
"232","2007-12-03",22.08
"233","2007-12-04",21.65
"234","2007-12-05",22.299999
"235","2007-12-06",23.440001
"236","2007-12-07",23.77
"237","2007-12-10",24.120001
"238","2007-12-11",22.809999
"239","2007-12-12",22.610001
"240","2007-12-13",22.450001
"241","2007-12-14",21.870001
"242","2007-12-17",20.959999
"243","2007-12-18",22.26
"244","2007-12-19",22.690001
"245","2007-12-20",22.91
"246","2007-12-21",23.370001
"247","2007-12-24",24.17
"248","2007-12-26",24.15
"249","2007-12-27",23.379999
"250","2007-12-28",23.040001
"251","2007-12-31",22.68
"252","2008-01-02",23.01
"253","2008-01-03",22.360001
"254","2008-01-04",21.42
"255","2008-01-07",21.85
"256","2008-01-08",20.58
"257","2008-01-09",20.98
"258","2008-01-10",21.33
"259","2008-01-11",21.02
"260","2008-01-14",21.360001
"261","2008-01-15",20.73
"262","2008-01-16",21.030001
"263","2008-01-17",20.139999
"264","2008-01-18",19.77
"265","2008-01-22",20.24
"266","2008-01-23",22.23
"267","2008-01-24",21.540001
"268","2008-01-25",21.110001
"269","2008-01-28",22.370001
"270","2008-01-29",22.32
"271","2008-01-30",21.719999
"272","2008-01-31",22.389999
"273","2008-02-01",22.65
"274","2008-02-04",22.59
"275","2008-02-05",21.43
"276","2008-02-06",21.07
"277","2008-02-07",21.870001
"278","2008-02-08",21.209999
"279","2008-02-11",20.709999
"280","2008-02-12",21.209999
"281","2008-02-13",21.440001
"282","2008-02-14",20.690001
"283","2008-02-15",21.200001
"284","2008-02-19",21.309999
"285","2008-02-20",21.85
"286","2008-02-21",21.65
"287","2008-02-22",21.93
"288","2008-02-25",22.07
"289","2008-02-26",21.889999
"290","2008-02-27",21.73
"291","2008-02-28",21.49
"292","2008-02-29",21.27
"293","2008-03-03",21.51
"294","2008-03-04",21.459999
"295","2008-03-05",21.540001
"296","2008-03-06",20.459999
"297","2008-03-07",21.299999
"298","2008-03-10",21.370001
"299","2008-03-11",22.870001
"300","2008-03-12",22.059999
"301","2008-03-13",22.99
"302","2008-03-14",22.940001
"303","2008-03-17",22.41
"304","2008-03-18",23.76
"305","2008-03-19",22.98
"306","2008-03-20",24.209999
"307","2008-03-24",24.9
"308","2008-03-25",24.799999
"309","2008-03-26",24.219999
"310","2008-03-27",23.42
"311","2008-03-28",23.68
"312","2008-03-31",23.700001
"313","2008-04-01",24.67
"314","2008-04-02",24.5
"315","2008-04-03",24.84
"316","2008-04-04",24.59
"317","2008-04-07",24.379999
"318","2008-04-08",24.219999
"319","2008-04-09",23.83
"320","2008-04-10",23.950001
"321","2008-04-11",23.43
"322","2008-04-14",23.18
"323","2008-04-15",23.59
"324","2008-04-16",24.280001
"325","2008-04-17",24.24
"326","2008-04-18",24.139999
"327","2008-04-21",23.73
"328","2008-04-22",23.51
"329","2008-04-23",24.309999
"330","2008-04-24",25.01
"331","2008-04-25",24.969999
"332","2008-04-28",24.91
"333","2008-04-29",24.360001
"334","2008-04-30",23.950001
"335","2008-05-01",24.780001
"336","2008-05-02",24.15
"337","2008-05-05",24.049999
"338","2008-05-06",23.48
"339","2008-05-07",22.370001
"340","2008-05-08",22.75
"341","2008-05-09",22.73
"342","2008-05-12",22.809999
"343","2008-05-13",22.790001
"344","2008-05-14",22.700001
"345","2008-05-15",22.91
"346","2008-05-16",22.959999
"347","2008-05-19",22.940001
"348","2008-05-20",22.83
"349","2008-05-21",22.139999
"350","2008-05-22",21.82
"351","2008-05-23",21.93
"352","2008-05-27",22.209999
"353","2008-05-28",22.1
"354","2008-05-29",22.4
"355","2008-05-30",22.209999
"356","2008-06-02",21.91
"357","2008-06-03",21.09
"358","2008-06-04",21.68
"359","2008-06-05",21.6
"360","2008-06-06",20.780001
"361","2008-06-09",20.299999
"362","2008-06-10",20.860001
"363","2008-06-11",20.450001
"364","2008-06-12",20.82
"365","2008-06-13",21.139999
"366","2008-06-16",21.25
"367","2008-06-17",20.559999
"368","2008-06-18",20.309999
"369","2008-06-19",20.700001
"370","2008-06-20",20.93
"371","2008-06-23",20.35
"372","2008-06-24",20.389999
"373","2008-06-25",20.559999
"374","2008-06-26",19.959999
"375","2008-06-27",19.639999
"376","2008-06-30",19.530001
"377","2008-07-01",20.190001
"378","2008-07-02",19.719999
"379","2008-07-03",19.82
"380","2008-07-07",19.700001
"381","2008-07-08",21.15
"382","2008-07-09",19.51
"383","2008-07-10",20.049999
"384","2008-07-11",20.370001
"385","2008-07-14",19.459999
"386","2008-07-15",19.440001
"387","2008-07-16",20.450001
"388","2008-07-17",20.540001
"389","2008-07-18",20.559999
"390","2008-07-21",20.83
"391","2008-07-22",21.18
"392","2008-07-23",21.190001
"393","2008-07-24",19.950001
"394","2008-07-25",20.690001
"395","2008-07-28",20.4
"396","2008-07-29",21.440001
"397","2008-07-30",20.969999
"398","2008-07-31",21.049999
"399","2008-08-01",21.09
"400","2008-08-04",21.07
"401","2008-08-05",22.17
"402","2008-08-06",21.58
"403","2008-08-07",20.379999
"404","2008-08-08",21.379999
"405","2008-08-11",22.110001
"406","2008-08-12",21.950001
"407","2008-08-13",22.24
"408","2008-08-14",22.719999
"409","2008-08-15",22.49
"410","2008-08-18",22.23
"411","2008-08-19",21.6
"412","2008-08-20",21.620001
"413","2008-08-21",21.26
"414","2008-08-22",21.860001
"415","2008-08-25",21.27
"416","2008-08-26",21.34
"417","2008-08-27",21.43
"418","2008-08-28",22.07
"419","2008-08-29",21.68
"420","2008-09-02",21.690001
"421","2008-09-03",22
"422","2008-09-04",21.450001
"423","2008-09-05",21.23
"424","2008-09-08",22.15
"425","2008-09-09",21.219999
"426","2008-09-10",21.85
"427","2008-09-11",21.84
"428","2008-09-12",22.209999
"429","2008-09-15",21.25
"430","2008-09-16",22.559999
"431","2008-09-17",21.219999
"432","2008-09-18",24.120001
"433","2008-09-19",24.870001
"434","2008-09-22",22.09
"435","2008-09-23",21.959999
"436","2008-09-24",21.59
"437","2008-09-25",22.780001
"438","2008-09-26",23.809999
"439","2008-09-29",22.049999
"440","2008-09-30",23.83
"441","2008-10-01",23.34
"442","2008-10-02",22.07
"443","2008-10-03",21.07
"444","2008-10-06",20.299999
"445","2008-10-07",18.65
"446","2008-10-08",18.41
"447","2008-10-09",16.040001
"448","2008-10-10",18.99
"449","2008-10-13",20.719999
"450","2008-10-14",19.18
"451","2008-10-15",16.110001
"452","2008-10-16",18.18
"453","2008-10-17",17.940001
"454","2008-10-20",18.08
"455","2008-10-21",17.440001
"456","2008-10-22",16.219999
"457","2008-10-23",16.389999
"458","2008-10-24",14.89
"459","2008-10-27",13.47
"460","2008-10-28",16.360001
"461","2008-10-29",17.08
"462","2008-10-30",17.870001
"463","2008-10-31",19.17
"464","2008-11-03",18.709999
"465","2008-11-04",19.34
"466","2008-11-05",16.389999
"467","2008-11-06",15.25
"468","2008-11-07",16.559999
"469","2008-11-10",15.22
"470","2008-11-11",14.75
"471","2008-11-12",13.89
"472","2008-11-13",16.24
"473","2008-11-14",14.69
"474","2008-11-17",14.42
"475","2008-11-18",14.28
"476","2008-11-19",12.31
"477","2008-11-20",10.86
"478","2008-11-21",12
"479","2008-11-24",13.66
"480","2008-11-25",14
"481","2008-11-26",14.07
"482","2008-11-28",13.93
"483","2008-12-01",10.28
"484","2008-12-02",11.89
"485","2008-12-03",11.68
"486","2008-12-04",11.47
"487","2008-12-05",12.37
"488","2008-12-08",13.28
"489","2008-12-09",12.07
"490","2008-12-10",13.91
"491","2008-12-11",11.53
"492","2008-12-12",13.18
"493","2008-12-15",12.47
"494","2008-12-16",14.98
"495","2008-12-17",15.59
"496","2008-12-18",14.16
"497","2008-12-19",15.64
"498","2008-12-22",15.65
"499","2008-12-23",16.200001
"500","2008-12-24",16.780001
"501","2008-12-26",17.01
"502","2008-12-29",16
"503","2008-12-30",16.790001
"504","2008-12-31",17.92
"505","2009-01-02",16.43
"506","2009-01-05",15.8
"507","2009-01-06",16.889999
"508","2009-01-07",16.09
"509","2009-01-08",16.34
"510","2009-01-09",15.59
"511","2009-01-12",14.88
"512","2009-01-13",15.43
"513","2009-01-14",14.55
"514","2009-01-15",15.43
"515","2009-01-16",16.32
"516","2009-01-20",14.13
"517","2009-01-21",15.94
"518","2009-01-22",15.6
"519","2009-01-23",16.18
"520","2009-01-26",16.49
"521","2009-01-27",16.99
"522","2009-01-28",18.25
"523","2009-01-29",16.59
"524","2009-01-30",16.18
"525","2009-02-02",17.24
"526","2009-02-03",17.639999
"527","2009-02-04",16.57
"528","2009-02-05",16.49
"529","2009-02-06",17.280001
"530","2009-02-09",17.200001
"531","2009-02-10",15.68
"532","2009-02-11",15.84
"533","2009-02-12",15.34
"534","2009-02-13",14.68
"535","2009-02-17",13.69
"536","2009-02-18",13.74
"537","2009-02-19",12.88
"538","2009-02-20",13.73
"539","2009-02-23",12.58
"540","2009-02-24",14.23
"541","2009-02-25",13.51
"542","2009-02-26",12.84
"543","2009-02-27",12.62
"544","2009-03-02",11.63
"545","2009-03-03",11.8
"546","2009-03-04",12.4
"547","2009-03-05",11.51
"548","2009-03-06",11.39
"549","2009-03-09",11.6
"550","2009-03-10",13.19
"551","2009-03-11",13.11
"552","2009-03-12",13.95
"553","2009-03-13",13.45
"554","2009-03-16",12.4
"555","2009-03-17",13.57
"556","2009-03-18",14.46
"557","2009-03-19",13.61
"558","2009-03-20",12.83
"559","2009-03-23",15.48
"560","2009-03-24",14.17
"561","2009-03-25",14.34
"562","2009-03-26",14.53
"563","2009-03-27",13.63
"564","2009-03-30",13.07
"565","2009-03-31",14.02
"566","2009-04-01",13.95
"567","2009-04-02",14.76
"568","2009-04-03",15.94
"569","2009-04-06",15.78
"570","2009-04-07",14.37
"571","2009-04-08",14.67
"572","2009-04-09",16.57
"573","2009-04-13",17
"574","2009-04-14",16.33
"575","2009-04-15",16.91
"576","2009-04-16",17.26
"577","2009-04-17",16.83
"578","2009-04-20",14.85
"579","2009-04-21",16.219999
"580","2009-04-22",15.73
"581","2009-04-23",16.190001
"582","2009-04-24",17
"583","2009-04-27",16.17
"584","2009-04-28",16.540001
"585","2009-04-29",17.139999
"586","2009-04-30",16.389999
"587","2009-05-01",15.47
"588","2009-05-04",16.41
"589","2009-05-05",15.86
"590","2009-05-06",16.049999
"591","2009-05-07",15.28
"592","2009-05-08",16.450001
"593","2009-05-11",15.37
"594","2009-05-12",15.73
"595","2009-05-13",14.53
"596","2009-05-14",15.02
"597","2009-05-15",14.22
"598","2009-05-18",15.45
"599","2009-05-19",15.06
"600","2009-05-20",15.11
"601","2009-05-21",15.38
"602","2009-05-22",15.17
"603","2009-05-26",16.24
"604","2009-05-27",15.71
"605","2009-05-28",16.209999
"606","2009-05-29",16.75
"607","2009-06-01",17.440001
"608","2009-06-02",17.459999
"609","2009-06-03",17.5
"610","2009-06-04",18.08
"611","2009-06-05",17.950001
"612","2009-06-08",17.77
"613","2009-06-09",17.799999
"614","2009-06-10",17.51
"615","2009-06-11",17.1
"616","2009-06-12",17.530001
"617","2009-06-15",16.73
"618","2009-06-16",16.65
"619","2009-06-17",16.700001
"620","2009-06-18",16.889999
"621","2009-06-19",16.719999
"622","2009-06-22",16
"623","2009-06-23",16.02
"624","2009-06-24",16.58
"625","2009-06-25",16.92
"626","2009-06-26",15.81
"627","2009-06-29",16.290001
"628","2009-06-30",16.32
"629","2009-07-01",16.940001
"630","2009-07-02",16.299999
"631","2009-07-06",16.49
"632","2009-07-07",15.76
"633","2009-07-08",15.46
"634","2009-07-09",15.12
"635","2009-07-10",15.55
"636","2009-07-13",16.35
"637","2009-07-14",16.379999
"638","2009-07-15",16.74
"639","2009-07-16",16.74
"640","2009-07-17",16.43
"641","2009-07-20",16.790001
"642","2009-07-21",16.75
"643","2009-07-22",16.950001
"644","2009-07-23",17.4
"645","2009-07-24",17.4
"646","2009-07-27",17.73
"647","2009-07-28",17.940001
"648","2009-07-29",17.83
"649","2009-07-30",18.209999
"650","2009-07-31",18.66
"651","2009-08-03",18.799999
"652","2009-08-04",20.32
"653","2009-08-05",21.1
"654","2009-08-06",21.1
"655","2009-08-07",21.82
"656","2009-08-10",20.66
"657","2009-08-11",19.91
"658","2009-08-12",19.26
"659","2009-08-13",18.85
"660","2009-08-14",19.34
"661","2009-08-17",18.4
"662","2009-08-18",18.530001
"663","2009-08-19",18.290001
"664","2009-08-20",19.209999
"665","2009-08-21",19.66
"666","2009-08-24",19.610001
"667","2009-08-25",19.700001
"668","2009-08-26",19.67
"669","2009-08-27",20.639999
"670","2009-08-28",20.24
"671","2009-08-31",20.059999
"672","2009-09-01",19.15
"673","2009-09-02",18.629999
"674","2009-09-03",18.83
"675","2009-09-04",19.17
"676","2009-09-08",19.610001
"677","2009-09-09",19.780001
"678","2009-09-10",19.32
"679","2009-09-11",19.4
"680","2009-09-14",19.469999
"681","2009-09-15",19.120001
"682","2009-09-16",19.030001
"683","2009-09-17",19.360001
"684","2009-09-18",19.559999
"685","2009-09-21",19.200001
"686","2009-09-22",19.57
"687","2009-09-23",19.34
"688","2009-09-24",18.889999
"689","2009-09-25",19.15
"690","2009-09-28",19.549999
"691","2009-09-29",19.17
"692","2009-09-30",19.110001
"693","2009-10-01",18.639999
"694","2009-10-02",18.76
"695","2009-10-05",19.110001
"696","2009-10-06",18.969999
"697","2009-10-07",19.09
"698","2009-10-08",19.33
"699","2009-10-09",19.5
"700","2009-10-12",19.65
"701","2009-10-13",19.1
"702","2009-10-14",19.58
"703","2009-10-15",19.73
"704","2009-10-16",19.59
"705","2009-10-19",19.9
"706","2009-10-20",19.719999
"707","2009-10-21",19.469999
"708","2009-10-22",19.83
"709","2009-10-23",19.620001
"710","2009-10-26",19.799999
"711","2009-10-27",19.440001
"712","2009-10-28",18.860001
"713","2009-10-29",19.549999
"714","2009-10-30",19.280001
"715","2009-11-02",19.280001
"716","2009-11-03",19.35
"717","2009-11-04",18.860001
"718","2009-11-05",19.02
"719","2009-11-06",18.629999
"720","2009-11-09",19.139999
"721","2009-11-10",19.040001
"722","2009-11-11",19.459999
"723","2009-11-12",19.18
"724","2009-11-13",19.33
"725","2009-11-16",19.799999
"726","2009-11-17",19.450001
"727","2009-11-18",20.139999
"728","2009-11-19",19.879999
"729","2009-11-20",20.17
"730","2009-11-23",20.4
"731","2009-11-24",20.610001
"732","2009-11-25",20.52
"733","2009-11-27",19.969999
"734","2009-11-30",20.77
"735","2009-12-01",20.99
"736","2009-12-02",21.450001
"737","2009-12-03",21.52
"738","2009-12-04",22.1
"739","2009-12-07",21.809999
"740","2009-12-08",21.75
"741","2009-12-09",21.85
"742","2009-12-10",21.200001
"743","2009-12-11",21.25
"744","2009-12-14",21.559999
"745","2009-12-15",21.559999
"746","2009-12-16",21.450001
"747","2009-12-17",21.27
"748","2009-12-18",22.35
"749","2009-12-21",21.98
"750","2009-12-22",22.1
"751","2009-12-23",21.969999
"752","2009-12-24",22.450001
"753","2009-12-28",22.41
"754","2009-12-29",22.379999
"755","2009-12-30",22.58
"756","2009-12-31",21.870001
"757","2010-01-04",21.67
"758","2010-01-05",21.799999
"759","2010-01-06",22.049999
"760","2010-01-07",21.969999
"761","2010-01-08",21.73
"762","2010-01-11",21.9
"763","2010-01-12",21.52
"764","2010-01-13",21.940001
"765","2010-01-14",21.27
"766","2010-01-15",21.25
"767","2010-01-19",21.82
"768","2010-01-20",21.450001
"769","2010-01-21",20.48
"770","2010-01-22",20.030001
"771","2010-01-25",20.01
"772","2010-01-26",20.52
"773","2010-01-27",20.969999
"774","2010-01-28",20.77
"775","2010-01-29",20.85
"776","2010-02-01",20.99
"777","2010-02-02",21.41
"778","2010-02-03",21.299999
"779","2010-02-04",20.33
"780","2010-02-05",20.700001
"781","2010-02-08",20
"782","2010-02-09",20.01
"783","2010-02-10",20.16
"784","2010-02-11",20.360001
"785","2010-02-12",20.360001
"786","2010-02-16",21.15
"787","2010-02-17",21.26
"788","2010-02-18",21.27
"789","2010-02-19",20.790001
"790","2010-02-22",20.959999
"791","2010-02-23",20.549999
"792","2010-02-24",20.74
"793","2010-02-25",20.73
"794","2010-02-26",20.790001
"795","2010-03-01",21.030001
"796","2010-03-02",21.209999
"797","2010-03-03",21.25
"798","2010-03-04",21.49
"799","2010-03-05",21.93
"800","2010-03-08",22.219999
"801","2010-03-09",22.01
"802","2010-03-10",21.91
"803","2010-03-11",21.74
"804","2010-03-12",21.719999
"805","2010-03-15",21.799999
"806","2010-03-16",22.17
"807","2010-03-17",22.299999
"808","2010-03-18",22.5
"809","2010-03-19",22.129999
"810","2010-03-22",22.08
"811","2010-03-23",21.91
"812","2010-03-24",22
"813","2010-03-25",22.15
"814","2010-03-26",21.889999
"815","2010-03-29",22.030001
"816","2010-03-30",22.23
"817","2010-03-31",22.15
"818","2010-04-01",22.309999
"819","2010-04-05",22.860001
"820","2010-04-06",23.35
"821","2010-04-07",22.91
"822","2010-04-08",22.82
"823","2010-04-09",23.23
"824","2010-04-12",23.09
"825","2010-04-13",22.790001
"826","2010-04-14",22.780001
"827","2010-04-15",22.23
"828","2010-04-16",21.790001
"829","2010-04-19",21.68
"830","2010-04-20",21.870001
"831","2010-04-21",22.23
"832","2010-04-22",22.459999
"833","2010-04-23",22.5
"834","2010-04-26",22.610001
"835","2010-04-27",22.26
"836","2010-04-28",22.33
"837","2010-04-29",23.1
"838","2010-04-30",22.48
"839","2010-05-03",23.09
"840","2010-05-04",22.51
"841","2010-05-05",21.92
"842","2010-05-06",20.85
"843","2010-05-07",20.790001
"844","2010-05-10",22.09
"845","2010-05-11",22.190001
"846","2010-05-12",22.219999
"847","2010-05-13",22.110001
"848","2010-05-14",21.6
"849","2010-05-17",21.25
"850","2010-05-18",20.709999
"851","2010-05-19",20.58
"852","2010-05-20",19.82
"853","2010-05-21",20.469999
"854","2010-05-24",19.93
"855","2010-05-25",20.33
"856","2010-05-26",20.030001
"857","2010-05-27",20.879999
"858","2010-05-28",20.84
"859","2010-06-01",20.51
"860","2010-06-02",20.93
"861","2010-06-03",20.780001
"862","2010-06-04",19.629999
"863","2010-06-07",19.709999
"864","2010-06-08",20.360001
"865","2010-06-09",20.57
"866","2010-06-10",21.08
"867","2010-06-11",21.27
"868","2010-06-14",21.25
"869","2010-06-15",21.93
"870","2010-06-16",21.51
"871","2010-06-17",21.57
"872","2010-06-18",21.389999
"873","2010-06-21",21.07
"874","2010-06-22",20.610001
"875","2010-06-23",20.66
"876","2010-06-24",20.26
"877","2010-06-25",20.879999
"878","2010-06-28",20.719999
"879","2010-06-29",20.299999
"880","2010-06-30",20.110001
"881","2010-07-01",20.16
"882","2010-07-02",19.9
"883","2010-07-06",19.48
"884","2010-07-07",20.57
"885","2010-07-08",20.92
"886","2010-07-09",21.469999
"887","2010-07-12",21.48
"888","2010-07-13",21.530001
"889","2010-07-14",21.17
"890","2010-07-15",21.18
"891","2010-07-16",20.85
"892","2010-07-19",21.209999
"893","2010-07-20",21.51
"894","2010-07-21",21.209999
"895","2010-07-22",21.74
"896","2010-07-23",22.07
"897","2010-07-26",22.66
"898","2010-07-27",22.639999
"899","2010-07-28",22.559999
"900","2010-07-29",22.43
"901","2010-07-30",22.549999
"902","2010-08-02",23.17
"903","2010-08-03",22.85
"904","2010-08-04",23.01
"905","2010-08-05",23.049999
"906","2010-08-06",23.200001
"907","2010-08-09",23.5
"908","2010-08-10",23.360001
"909","2010-08-11",22.639999
"910","2010-08-12",22.41
"911","2010-08-13",22.74
"912","2010-08-16",22.790001
"913","2010-08-17",23.360001
"914","2010-08-18",23.5
"915","2010-08-19",23
"916","2010-08-20",22.9
"917","2010-08-23",22.959999
"918","2010-08-24",22.879999
"919","2010-08-25",23.219999
"920","2010-08-26",23.01
"921","2010-08-27",23.35
"922","2010-08-30",23.129999
"923","2010-08-31",23.5
"924","2010-09-01",23.879999
"925","2010-09-02",23.870001
"926","2010-09-03",24.02
"927","2010-09-07",23.83
"928","2010-09-08",24.01
"929","2010-09-09",23.68
"930","2010-09-10",23.700001
"931","2010-09-13",24.26
"932","2010-09-14",24.129999
"933","2010-09-15",24.139999
"934","2010-09-16",24.18
"935","2010-09-17",24.309999
"936","2010-09-20",24.540001
"937","2010-09-21",23.940001
"938","2010-09-22",23.790001
"939","2010-09-23",23.389999
"940","2010-09-24",24.190001
"941","2010-09-27",23.879999
"942","2010-09-28",23.82
"943","2010-09-29",23.58
"944","2010-09-30",23.5
"945","2010-10-01",23.6
"946","2010-10-04",23.98
"947","2010-10-05",24.209999
"948","2010-10-06",24.219999
"949","2010-10-07",24.24
"950","2010-10-08",24.16
"951","2010-10-11",24.120001
"952","2010-10-12",24.02
"953","2010-10-13",24.059999
"954","2010-10-14",24.08
"955","2010-10-15",23.889999
"956","2010-10-18",24.16
"957","2010-10-19",23.780001
"958","2010-10-20",24.34
"959","2010-10-21",24.389999
"960","2010-10-22",24.219999
"961","2010-10-25",24.120001
"962","2010-10-26",23.9
"963","2010-10-27",23.870001
"964","2010-10-28",23.74
"965","2010-10-29",23.889999
"966","2010-11-01",23.91
"967","2010-11-02",24.299999
"968","2010-11-03",24.65
"969","2010-11-04",25.190001
"970","2010-11-05",25.030001
"971","2010-11-08",24.85
