"","date","CTHR"
"1000","2010-12-20",2.76
"1001","2010-12-21",2.85
"1002","2010-12-22",2.89
"1003","2010-12-23",2.88
"1004","2010-12-27",2.84
"1005","2010-12-28",2.83
"1006","2010-12-29",2.86
"1007","2010-12-30",2.89
"1008","2010-12-31",3.02
"1009","2011-01-03",3
"1010","2011-01-04",2.95
"1011","2011-01-05",2.95
"1012","2011-01-06",2.88
"1013","2011-01-07",2.73
"1014","2011-01-10",2.55
"1015","2011-01-11",2.62
"1016","2011-01-12",2.72
"1017","2011-01-13",2.65
"1018","2011-01-14",2.67
"1019","2011-01-18",2.66
"1020","2011-01-19",2.65
"1021","2011-01-20",2.6
"1022","2011-01-21",2.61
"1023","2011-01-24",2.62
"1024","2011-01-25",2.63
"1025","2011-01-26",2.75
"1026","2011-01-27",2.72
"1027","2011-01-28",2.67
"1028","2011-01-31",2.74
"1029","2011-02-01",2.7
"1030","2011-02-02",2.69
"1031","2011-02-03",2.79
"1032","2011-02-04",3.16
"1033","2011-02-07",3.56
"1034","2011-02-08",3.85
"1035","2011-02-09",3.75
"1036","2011-02-10",3.63
"1037","2011-02-11",3.57
"1038","2011-02-14",3.71
"1039","2011-02-15",3.69
"1040","2011-02-16",3.77
"1041","2011-02-17",3.85
"1042","2011-02-18",3.91
"1043","2011-02-22",3.81
"1044","2011-02-23",3.97
"1045","2011-02-24",3.8
"1046","2011-02-25",3.94
"1047","2011-02-28",3.9
"1048","2011-03-01",3.86
"1049","2011-03-02",3.75
"1050","2011-03-03",3.53
"1051","2011-03-04",3.52
"1052","2011-03-07",3.46
"1053","2011-03-08",3.5
"1054","2011-03-09",3.39
"1055","2011-03-10",3.34
"1056","2011-03-11",3.39
"1057","2011-03-14",3.34
"1058","2011-03-15",3.26
"1059","2011-03-16",3.08
"1060","2011-03-17",3.09
"1061","2011-03-18",3.21
"1062","2011-03-21",3.41
"1063","2011-03-22",3.51
"1064","2011-03-23",3.69
"1065","2011-03-24",3.67
"1066","2011-03-25",3.7
"1067","2011-03-28",3.71
"1068","2011-03-29",3.66
"1069","2011-03-30",3.75
"1070","2011-03-31",3.76
"1071","2011-04-01",3.58
"1072","2011-04-04",3.53
"1073","2011-04-05",3.56
"1074","2011-04-06",3.71
"1075","2011-04-07",3.68
"1076","2011-04-08",3.55
"1077","2011-04-11",3.46
"1078","2011-04-12",3.27
"1079","2011-04-13",3.22
"1080","2011-04-14",3.06
"1081","2011-04-15",3.03
"1082","2011-04-18",3.1
"1083","2011-04-19",2.94
"1084","2011-04-20",2.94
"1085","2011-04-21",2.9
"1086","2011-04-25",2.81
"1087","2011-04-26",2.81
"1088","2011-04-27",2.88
"1089","2011-04-28",2.87
"1090","2011-04-29",2.75
"1091","2011-05-02",2.89
"1092","2011-05-03",2.82
"1093","2011-05-04",2.8
"1094","2011-05-05",2.8
"1095","2011-05-06",2.8
"1096","2011-05-09",2.86
"1097","2011-05-10",2.85
"1098","2011-05-11",2.89
"1099","2011-05-12",2.85
"1100","2011-05-13",2.89
"1101","2011-05-16",2.83
"1102","2011-05-17",2.86
"1103","2011-05-18",2.9
"1104","2011-05-19",2.95
"1105","2011-05-20",2.85
"1106","2011-05-23",2.81
"1107","2011-05-24",2.74
"1108","2011-05-25",2.69
"1109","2011-05-26",2.75
"1110","2011-05-27",2.63
"1111","2011-05-31",2.73
"1112","2011-06-01",2.65
"1113","2011-06-02",2.56
"1114","2011-06-03",2.62
"1115","2011-06-06",2.59
"1116","2011-06-07",2.55
"1117","2011-06-08",2.61
"1118","2011-06-09",2.65
"1119","2011-06-10",2.69
"1120","2011-06-13",2.75
"1121","2011-06-14",2.53
"1122","2011-06-15",2.6
"1123","2011-06-16",2.6
"1124","2011-06-17",2.7
"1125","2011-06-20",2.71
"1126","2011-06-21",2.7
"1127","2011-06-22",2.71
"1128","2011-06-23",2.75
"1129","2011-06-24",2.75
"1130","2011-06-27",2.71
"1131","2011-06-28",2.7
"1132","2011-06-29",2.73
"1133","2011-06-30",2.73
"1134","2011-07-01",2.75
"1135","2011-07-05",2.68
"1136","2011-07-06",2.63
"1137","2011-07-07",2.71
"1138","2011-07-08",2.67
"1139","2011-07-11",2.65
"1140","2011-07-12",2.54
"1141","2011-07-13",2.55
"1142","2011-07-14",2.57
"1143","2011-07-15",2.55
"1144","2011-07-18",2.45
"1145","2011-07-19",2.43
"1146","2011-07-20",2.34
"1147","2011-07-21",2.34
"1148","2011-07-22",2.32
"1149","2011-07-25",2.31
"1150","2011-07-26",2.2
"1151","2011-07-27",2.16
"1152","2011-07-28",2.36
"1153","2011-07-29",2.45
"1154","2011-08-01",2.53
"1155","2011-08-02",2.45
"1156","2011-08-03",2.54
"1157","2011-08-04",2.45
"1158","2011-08-05",2.4
"1159","2011-08-08",2.22
"1160","2011-08-09",2.14
"1161","2011-08-10",2.13
"1162","2011-08-11",2.35
"1163","2011-08-12",2.45
"1164","2011-08-15",2.48
"1165","2011-08-16",2.5
"1166","2011-08-17",2.45
"1167","2011-08-18",2.37
"1168","2011-08-19",2.28
"1169","2011-08-22",2.25
"1170","2011-08-23",2.16
"1171","2011-08-24",2.31
"1172","2011-08-25",2.43
"1173","2011-08-26",2.46
"1174","2011-08-29",2.52
"1175","2011-08-30",2.52
"1176","2011-08-31",2.5
"1177","2011-09-01",2.51
"1178","2011-09-02",2.45
"1179","2011-09-06",2.32
"1180","2011-09-07",2.31
"1181","2011-09-08",2.57
"1182","2011-09-09",2.44
"1183","2011-09-12",2.29
"1184","2011-09-13",2.33
"1185","2011-09-14",2.36
"1186","2011-09-15",2.41
"1187","2011-09-16",2.55
"1188","2011-09-19",2.5
"1189","2011-09-20",2.49
"1190","2011-09-21",2.5
"1191","2011-09-22",2.32
"1192","2011-09-23",2.3
"1193","2011-09-26",2.28
"1194","2011-09-27",2.3
"1195","2011-09-28",2.36
"1196","2011-09-29",2.35
"1197","2011-09-30",2.24
"1198","2011-10-03",1.95
"1199","2011-10-04",1.96
"1200","2011-10-05",2.1
"1201","2011-10-06",1.98
"1202","2011-10-07",2
"1203","2011-10-10",2.02
"1204","2011-10-11",2
"1205","2011-10-12",1.96
"1206","2011-10-13",1.84
"1207","2011-10-14",1.83
"1208","2011-10-17",1.77
"1209","2011-10-18",1.75
"1210","2011-10-19",1.7
"1211","2011-10-20",1.72
"1212","2011-10-21",1.76
"1213","2011-10-24",1.84
"1214","2011-10-25",1.88
"1215","2011-10-26",2.06
"1216","2011-10-27",1.96
"1217","2011-10-28",2
"1218","2011-10-31",2.18
"1219","2011-11-01",2.35
"1220","2011-11-02",2.5
"1221","2011-11-03",2.55
"1222","2011-11-04",2.68
"1223","2011-11-07",2.71
"1224","2011-11-08",2.73
"1225","2011-11-09",2.67
"1226","2011-11-10",2.65
"1227","2011-11-11",2.66
"1228","2011-11-14",2.71
"1229","2011-11-15",2.71
"1230","2011-11-16",2.73
"1231","2011-11-17",2.73
"1232","2011-11-18",2.75
"1233","2011-11-21",2.67
"1234","2011-11-22",2.65
"1235","2011-11-23",2.55
"1236","2011-11-25",2.54
"1237","2011-11-28",2.59
"1238","2011-11-29",2.6
"1239","2011-11-30",2.61
"1240","2011-12-01",2.6
"1241","2011-12-02",2.6
"1242","2011-12-05",2.6
"1243","2011-12-06",2.5
"1244","2011-12-07",2.51
"1245","2011-12-08",2.5
"1246","2011-12-09",2.51
"1247","2011-12-12",2.63
"1248","2011-12-13",2.59
"1249","2011-12-14",2.61
"1250","2011-12-15",2.6
"1251","2011-12-16",2.55
"1252","2011-12-19",2.49
"1253","2011-12-20",2.63
"1254","2011-12-21",2.65
"1255","2011-12-22",2.76
"1256","2011-12-23",2.67
"1257","2011-12-27",2.51
"1258","2011-12-28",2.45
"1259","2011-12-29",2.5
"1260","2011-12-30",2.57
"1261","2012-01-03",2.49
"1262","2012-01-04",2.55
"1263","2012-01-05",2.56
"1264","2012-01-06",2.73
"1265","2012-01-09",2.69
"1266","2012-01-10",2.7
"1267","2012-01-11",2.64
"1268","2012-01-12",2.73
"1269","2012-01-13",2.74
"1270","2012-01-17",2.69
"1271","2012-01-18",2.73
"1272","2012-01-19",2.71
"1273","2012-01-20",2.68
"1274","2012-01-23",2.76
"1275","2012-01-24",2.75
"1276","2012-01-25",2.74
"1277","2012-01-26",2.77
"1278","2012-01-27",2.69
"1279","2012-01-30",2.77
"1280","2012-01-31",3.07
"1281","2012-02-01",3.08
"1282","2012-02-02",3.16
"1283","2012-02-03",3.16
"1284","2012-02-06",3.16
"1285","2012-02-07",3.13
"1286","2012-02-08",3.15
"1287","2012-02-09",3.16
"1288","2012-02-10",3.15
"1289","2012-02-13",3.14
"1290","2012-02-14",3.17
"1291","2012-02-15",3.1
"1292","2012-02-16",3.2
"1293","2012-02-17",3.19
"1294","2012-02-21",3.13
"1295","2012-02-22",3.05
"1296","2012-02-23",3.9
"1297","2012-02-24",3.91
"1298","2012-02-27",3.91
"1299","2012-02-28",4.36
"1300","2012-02-29",4.24
"1301","2012-03-01",4.42
"1302","2012-03-02",4.52
"1303","2012-03-05",4.48
"1304","2012-03-06",4.25
"1305","2012-03-07",4.19
"1306","2012-03-08",4.46
"1307","2012-03-09",4.66
"1308","2012-03-12",4.7
"1309","2012-03-13",4.8
"1310","2012-03-14",4.65
"1311","2012-03-15",4.75
"1312","2012-03-16",4.64
"1313","2012-03-19",4.6
"1314","2012-03-20",4.65
"1315","2012-03-21",4.6
"1316","2012-03-22",4.61
"1317","2012-03-23",4.54
"1318","2012-03-26",4.73
"1319","2012-03-27",4.81
"1320","2012-03-28",4.67
"1321","2012-03-29",4.53
"1322","2012-03-30",4.62
"1323","2012-04-02",4.66
"1324","2012-04-03",4.71
"1325","2012-04-04",4.61
"1326","2012-04-05",4.46
"1327","2012-04-09",4.46
"1328","2012-04-10",4.01
"1329","2012-04-11",4.11
"1330","2012-04-12",4.11
"1331","2012-04-13",3.97
"1332","2012-04-16",3.99
"1333","2012-04-17",4.07
"1334","2012-04-18",4.41
"1335","2012-04-19",4.47
"1336","2012-04-20",4.26
"1337","2012-04-23",4.22
"1338","2012-04-24",4.19
"1339","2012-04-25",4.17
"1340","2012-04-26",4.43
"1341","2012-04-27",4.42
"1342","2012-04-30",4.25
"1343","2012-05-01",4.22
"1344","2012-05-02",4.2
"1345","2012-05-03",4.08
"1346","2012-05-04",3.99
"1347","2012-05-07",3.92
"1348","2012-05-08",3.94
"1349","2012-05-09",3.93
"1350","2012-05-10",4.24
"1351","2012-05-11",4.2
"1352","2012-05-14",4.1
"1353","2012-05-15",3.91
"1354","2012-05-16",3.89
"1355","2012-05-17",3.99
"1356","2012-05-18",3.99
"1357","2012-05-21",4
"1358","2012-05-22",3.87
"1359","2012-05-23",4
"1360","2012-05-24",3.86
"1361","2012-05-25",3.89
"1362","2012-05-29",3.86
"1363","2012-05-30",3.91
"1364","2012-05-31",3.85
"1365","2012-06-01",3.58
"1366","2012-06-04",3.7
"1367","2012-06-05",3.86
"1368","2012-06-06",3.98
"1369","2012-06-07",3.81
"1370","2012-06-08",3.9
"1371","2012-06-11",3.83
"1372","2012-06-12",3.68
"1373","2012-06-13",3.8
"1374","2012-06-14",3.81
"1375","2012-06-15",3.85
"1376","2012-06-18",3.69
"1377","2012-06-19",3.77
"1378","2012-06-20",3.82
"1379","2012-06-21",3.87
"1380","2012-06-22",3.83
"1381","2012-06-25",3.83
"1382","2012-06-26",3.79
"1383","2012-06-27",3.77
"1384","2012-06-28",3.64
"1385","2012-06-29",3.77
"1386","2012-07-02",3.71
"1387","2012-07-03",3.76
"1388","2012-07-05",3.75
"1389","2012-07-06",3.7
"1390","2012-07-09",3.69
"1391","2012-07-10",3.62
"1392","2012-07-11",3.49
"1393","2012-07-12",3.61
"1394","2012-07-13",3.6
"1395","2012-07-16",3.76
"1396","2012-07-17",3.71
"1397","2012-07-18",3.66
"1398","2012-07-19",3.59
"1399","2012-07-20",3.51
"1400","2012-07-23",3.66
"1401","2012-07-24",3.68
"1402","2012-07-25",3.64
"1403","2012-07-26",3.69
"1404","2012-07-27",3.73
"1405","2012-07-30",3.7
"1406","2012-07-31",3.71
"1407","2012-08-01",3.7
"1408","2012-08-02",3.61
"1409","2012-08-03",3.68
"1410","2012-08-06",3.72
"1411","2012-08-07",3.74
"1412","2012-08-08",3.7
"1413","2012-08-09",3.7
"1414","2012-08-10",3.71
"1415","2012-08-13",3.75
"1416","2012-08-14",3.7
"1417","2012-08-15",3.68
"1418","2012-08-16",3.66
"1419","2012-08-17",3.47
"1420","2012-08-20",3.56
"1421","2012-08-21",3.58
"1422","2012-08-22",3.6
"1423","2012-08-23",3.69
"1424","2012-08-24",3.68
"1425","2012-08-27",3.69
"1426","2012-08-28",3.67
"1427","2012-08-29",3.6
"1428","2012-08-30",3.64
"1429","2012-08-31",3.68
"1430","2012-09-04",3.72
"1431","2012-09-05",3.66
"1432","2012-09-06",3.72
"1433","2012-09-07",3.85
"1434","2012-09-10",3.86
"1435","2012-09-11",3.85
"1436","2012-09-12",3.9
"1437","2012-09-13",3.86
"1438","2012-09-14",3.81
"1439","2012-09-17",3.75
"1440","2012-09-18",3.75
"1441","2012-09-19",3.69
"1442","2012-09-20",3.75
"1443","2012-09-21",3.68
"1444","2012-09-24",3.73
"1445","2012-09-25",3.72
"1446","2012-09-26",3.66
"1447","2012-09-27",3.71
"1448","2012-09-28",3.61
"1449","2012-10-01",3.66
"1450","2012-10-02",3.69
"1451","2012-10-03",3.56
"1452","2012-10-04",3.69
"1453","2012-10-05",3.68
"1454","2012-10-08",3.61
"1455","2012-10-09",3.61
"1456","2012-10-10",3.6
"1457","2012-10-11",3.64
"1458","2012-10-12",3.52
"1459","2012-10-15",3.55
"1460","2012-10-16",3.64
"1461","2012-10-17",3.73
"1462","2012-10-18",3.72
"1463","2012-10-19",3.62
"1464","2012-10-22",3.61
"1465","2012-10-23",3.69
"1466","2012-10-24",3.65
"1467","2012-10-25",3.74
"1468","2012-10-26",3.98
"1469","2012-10-31",3.99
"1470","2012-11-01",3.94
"1471","2012-11-02",3.84
"1472","2012-11-05",3.83
"1473","2012-11-06",3.82
"1474","2012-11-07",3.78
"1475","2012-11-08",3.66
"1476","2012-11-09",3.62
"1477","2012-11-12",3.6
"1478","2012-11-13",3.59
"1479","2012-11-14",3.59
"1480","2012-11-15",3.59
"1481","2012-11-16",3.63
"1482","2012-11-19",3.61
"1483","2012-11-20",3.69
"1484","2012-11-21",3.66
"1485","2012-11-23",3.65
"1486","2012-11-26",3.69
"1487","2012-11-27",3.75
"1488","2012-11-28",3.71
"1489","2012-11-29",3.64
"1490","2012-11-30",3.65
"1491","2012-12-03",3.69
"1492","2012-12-04",3.73
"1493","2012-12-05",3.74
"1494","2012-12-06",3.64
"1495","2012-12-07",3.74
"1496","2012-12-10",3.68
"1497","2012-12-11",3.7
"1498","2012-12-12",3.64
"1499","2012-12-13",3.63
"1500","2012-12-14",3.72
"1501","2012-12-17",3.7
"1502","2012-12-18",3.6
"1503","2012-12-19",3.6
"1504","2012-12-20",3.61
"1505","2012-12-21",3.65
"1506","2012-12-24",3.57
"1507","2012-12-26",3.66
"1508","2012-12-27",3.67
"1509","2012-12-28",3.72
"1510","2012-12-31",3.92
"1511","2013-01-02",3.99
"1512","2013-01-03",3.99
"1513","2013-01-04",4.03
"1514","2013-01-07",3.99
"1515","2013-01-08",3.83
"1516","2013-01-09",3.87
"1517","2013-01-10",3.83
"1518","2013-01-11",3.9
"1519","2013-01-14",3.89
"1520","2013-01-15",3.91
"1521","2013-01-16",3.82
"1522","2013-01-17",3.92
"1523","2013-01-18",3.98
"1524","2013-01-22",3.9
"1525","2013-01-23",3.94
"1526","2013-01-24",3.9
"1527","2013-01-25",3.98
"1528","2013-01-28",3.91
"1529","2013-01-29",3.87
"1530","2013-01-30",3.88
"1531","2013-01-31",3.84
"1532","2013-02-01",3.83
"1533","2013-02-04",3.74
"1534","2013-02-05",3.89
"1535","2013-02-06",3.89
"1536","2013-02-07",3.8
"1537","2013-02-08",3.8
"1538","2013-02-11",3.86
"1539","2013-02-12",3.87
"1540","2013-02-13",3.87
"1541","2013-02-14",3.81
"1542","2013-02-15",3.92
"1543","2013-02-19",3.92
"1544","2013-02-20",3.9
"1545","2013-02-21",3.85
"1546","2013-02-22",3.85
"1547","2013-02-25",3.91
"1548","2013-02-26",3.6
"1549","2013-02-27",3.5
"1550","2013-02-28",3.56
"1551","2013-03-01",3.54
"1552","2013-03-04",3.54
"1553","2013-03-05",3.54
"1554","2013-03-06",3.55
"1555","2013-03-07",3.55
"1556","2013-03-08",3.55
"1557","2013-03-11",3.58
"1558","2013-03-12",3.59
"1559","2013-03-13",3.61
"1560","2013-03-14",3.56
"1561","2013-03-15",3.56
"1562","2013-03-18",3.5
"1563","2013-03-19",3.49
"1564","2013-03-20",3.58
"1565","2013-03-21",3.68
"1566","2013-03-22",3.66
"1567","2013-03-25",3.67
"1568","2013-03-26",3.7
"1569","2013-03-27",3.74
"1570","2013-03-28",3.86
"1571","2013-04-01",3.89
"1572","2013-04-02",3.95
"1573","2013-04-03",3.97
"1574","2013-04-04",3.87
"1575","2013-04-05",3.74
"1576","2013-04-08",3.83
"1577","2013-04-09",3.89
"1578","2013-04-10",3.83
"1579","2013-04-11",3.88
"1580","2013-04-12",3.83
"1581","2013-04-15",3.79
"1582","2013-04-16",3.81
"1583","2013-04-17",3.73
"1584","2013-04-18",3.76
"1585","2013-04-19",3.69
"1586","2013-04-22",3.72
"1587","2013-04-23",3.71
"1588","2013-04-24",3.72
"1589","2013-04-25",4
"1590","2013-04-26",3.95
"1591","2013-04-29",3.85
"1592","2013-04-30",3.89
"1593","2013-05-01",3.88
"1594","2013-05-02",4.02
"1595","2013-05-03",3.96
"1596","2013-05-06",4.04
"1597","2013-05-07",4.05
"1598","2013-05-08",3.99
"1599","2013-05-09",4
"1600","2013-05-10",4.07
"1601","2013-05-13",4.01
"1602","2013-05-14",4.01
"1603","2013-05-15",4
"1604","2013-05-16",3.95
"1605","2013-05-17",3.95
"1606","2013-05-20",3.97
"1607","2013-05-21",3.92
"1608","2013-05-22",4
"1609","2013-05-23",3.89
"1610","2013-05-24",4.06
"1611","2013-05-28",4.2
"1612","2013-05-29",4.36
"1613","2013-05-30",4.44
"1614","2013-05-31",4.45
"1615","2013-06-03",4.42
"1616","2013-06-04",4.41
"1617","2013-06-05",4.4
"1618","2013-06-06",4.4
"1619","2013-06-07",4.32
"1620","2013-06-10",4.39
"1621","2013-06-11",4.45
"1622","2013-06-12",4.42
"1623","2013-06-13",4.49
"1624","2013-06-14",4.42
"1625","2013-06-17",4.37
"1626","2013-06-18",4.39
"1627","2013-06-19",4.38
"1628","2013-06-20",4.3
"1629","2013-06-21",4.32
"1630","2013-06-24",4.24
"1631","2013-06-25",4.21
"1632","2013-06-26",4.18
"1633","2013-06-27",4.15
"1634","2013-06-28",4.08
"1635","2013-07-01",4.14
"1636","2013-07-02",4.19
"1637","2013-07-03",4.2
"1638","2013-07-05",4.17
"1639","2013-07-08",4.31
"1640","2013-07-09",4.29
"1641","2013-07-10",4.29
"1642","2013-07-11",4.28
"1643","2013-07-12",4.33
"1644","2013-07-15",4.39
"1645","2013-07-16",4.38
"1646","2013-07-17",4.36
"1647","2013-07-18",4.41
"1648","2013-07-19",4.82
"1649","2013-07-22",5.04
"1650","2013-07-23",4.95
"1651","2013-07-24",4.78
"1652","2013-07-25",4.68
"1653","2013-07-26",4.72
"1654","2013-07-29",4.71
"1655","2013-07-30",4.67
"1656","2013-07-31",4.64
"1657","2013-08-01",4.71
"1658","2013-08-02",5.41
"1659","2013-08-05",6.04
"1660","2013-08-06",6.99
"1661","2013-08-07",6.83
"1662","2013-08-08",6.8
"1663","2013-08-09",6.71
"1664","2013-08-12",7
"1665","2013-08-13",7.48
"1666","2013-08-14",7.24
"1667","2013-08-15",6.93
"1668","2013-08-16",7.18
"1669","2013-08-19",7.45
"1670","2013-08-20",7.41
"1671","2013-08-21",7.4
"1672","2013-08-22",7.37
"1673","2013-08-23",7.35
"1674","2013-08-26",7.24
"1675","2013-08-27",7.13
"1676","2013-08-28",7.19
"1677","2013-08-29",7.18
"1678","2013-08-30",6.99
"1679","2013-09-03",6.7
"1680","2013-09-04",6.67
"1681","2013-09-05",7.02
"1682","2013-09-06",7.11
"1683","2013-09-09",7.56
"1684","2013-09-10",7.93
"1685","2013-09-11",8.1
"1686","2013-09-12",8.22
"1687","2013-09-13",8.07
"1688","2013-09-16",8.17
"1689","2013-09-17",8.27
"1690","2013-09-18",8.08
"1691","2013-09-19",7.57
"1692","2013-09-20",7.5
"1693","2013-09-23",7.38
"1694","2013-09-24",7.11
"1695","2013-09-25",6.98
"1696","2013-09-26",7.19
"1697","2013-09-27",7.17
"1698","2013-09-30",7.01
"1699","2013-10-01",7.05
"1700","2013-10-02",6.99
"1701","2013-10-03",6.72
"1702","2013-10-04",6.85
"1703","2013-10-07",6.71
"1704","2013-10-08",6.5
"1705","2013-10-09",6.42
"1706","2013-10-10",6.41
"1707","2013-10-11",6.5
"1708","2013-10-14",6.53
"1709","2013-10-15",6.39
"1710","2013-10-16",6.48
"1711","2013-10-17",6.35
"1712","2013-10-18",6.41
"1713","2013-10-21",6.29
"1714","2013-10-22",6.3
"1715","2013-10-23",6.69
"1716","2013-10-24",6.79
"1717","2013-10-25",6.63
"1718","2013-10-28",6.53
"1719","2013-10-29",6.51
"1720","2013-10-30",6.41
"1721","2013-10-31",5.31
"1722","2013-11-01",5.19
"1723","2013-11-04",4.99
"1724","2013-11-05",5.4
"1725","2013-11-06",5.18
"1726","2013-11-07",5.11
"1727","2013-11-08",5.24
"1728","2013-11-11",5.17
"1729","2013-11-12",5.16
"1730","2013-11-13",5.11
"1731","2013-11-14",5.21
"1732","2013-11-15",5.13
"1733","2013-11-18",5.08
"1734","2013-11-19",4.97
"1735","2013-11-20",5
"1736","2013-11-21",5.01
"1737","2013-11-22",5.51
"1738","2013-11-25",5.56
"1739","2013-11-26",5.29
"1740","2013-11-27",5.27
"1741","2013-11-29",5.29
"1742","2013-12-02",5.14
"1743","2013-12-03",5.01
"1744","2013-12-04",4.98
"1745","2013-12-05",4.93
"1746","2013-12-06",5
"1747","2013-12-09",5.15
"1748","2013-12-10",5.33
"1749","2013-12-11",5.14
"1750","2013-12-12",5
"1751","2013-12-13",4.99
"1752","2013-12-16",4.85
"1753","2013-12-17",4.86
"1754","2013-12-18",4.95
"1755","2013-12-19",5.05
"1756","2013-12-20",5.04
"1757","2013-12-23",5.01
"1758","2013-12-24",4.99
"1759","2013-12-26",5
"1760","2013-12-27",5.02
"1761","2013-12-30",5.07
"1762","2013-12-31",5.05
"1763","2014-01-02",5.01
"1764","2014-01-03",4.92
"1765","2014-01-06",4.9
"1766","2014-01-07",4.84
"1767","2014-01-08",4.75
"1768","2014-01-09",4.6
"1769","2014-01-10",4.91
"1770","2014-01-13",4.75
"1771","2014-01-14",4.67
"1772","2014-01-15",4.7
"1773","2014-01-16",4.63
"1774","2014-01-17",4.56
"1775","2014-01-21",4.48
"1776","2014-01-22",4.5
"1777","2014-01-23",4.36
"1778","2014-01-24",4.08
"1779","2014-01-27",3.99
"1780","2014-01-28",4.15
"1781","2014-01-29",4.17
"1782","2014-01-30",4.11
"1783","2014-01-31",3.92
"1784","2014-02-03",3.9
"1785","2014-02-04",4.16
"1786","2014-02-05",4.06
"1787","2014-02-06",4.28
"1788","2014-02-07",4.34
"1789","2014-02-10",4.32
"1790","2014-02-11",4.21
"1791","2014-02-12",4.16
"1792","2014-02-13",4.34
"1793","2014-02-14",4.25
"1794","2014-02-18",4.03
"1795","2014-02-19",3.98
"1796","2014-02-20",3.93
"1797","2014-02-21",4.22
"1798","2014-02-24",4.07
"1799","2014-02-25",3.91
"1800","2014-02-26",4.03
"1801","2014-02-27",4.12
"1802","2014-02-28",4.09
"1803","2014-03-03",4.01
"1804","2014-03-04",4.05
"1805","2014-03-05",4.02
"1806","2014-03-06",4
"1807","2014-03-07",3.92
"1808","2014-03-10",3.93
"1809","2014-03-11",3.93
"1810","2014-03-12",3.88
"1811","2014-03-13",3.83
"1812","2014-03-14",3.87
"1813","2014-03-17",3.84
"1814","2014-03-18",3.93
"1815","2014-03-19",3.91
"1816","2014-03-20",4.05
"1817","2014-03-21",4.19
"1818","2014-03-24",4.26
"1819","2014-03-25",3.96
"1820","2014-03-26",3.95
"1821","2014-03-27",3.15
"1822","2014-03-28",2.93
"1823","2014-03-31",2.86
"1824","2014-04-01",2.8
"1825","2014-04-02",2.84
"1826","2014-04-03",2.87
"1827","2014-04-04",2.81
"1828","2014-04-07",2.78
"1829","2014-04-08",2.76
"1830","2014-04-09",2.72
"1831","2014-04-10",2.68
"1832","2014-04-11",2.62
"1833","2014-04-14",2.57
"1834","2014-04-15",2.61
"1835","2014-04-16",2.63
"1836","2014-04-17",2.71
"1837","2014-04-21",2.54
"1838","2014-04-22",2.55
"1839","2014-04-23",2.44
"1840","2014-04-24",2.46
"1841","2014-04-25",2.38
"1842","2014-04-28",2.39
"1843","2014-04-29",2.21
"1844","2014-04-30",2.17
"1845","2014-05-01",1.98
"1846","2014-05-02",2.01
"1847","2014-05-05",1.99
"1848","2014-05-06",2.03
"1849","2014-05-07",2.01
"1850","2014-05-08",1.97
"1851","2014-05-09",1.98
"1852","2014-05-12",2.09
"1853","2014-05-13",2.15
"1854","2014-05-14",2.36
"1855","2014-05-15",2.47
"1856","2014-05-16",2.28
"1857","2014-05-19",2.32
"1858","2014-05-20",2.15
"1859","2014-05-21",2.21
"1860","2014-05-22",2.25
"1861","2014-05-23",2.22
"1862","2014-05-27",2.22
"1863","2014-05-28",2.22
"1864","2014-05-29",2.2
"1865","2014-05-30",2.23
"1866","2014-06-02",2.21
"1867","2014-06-03",2.21
"1868","2014-06-04",2.21
"1869","2014-06-05",2.26
"1870","2014-06-06",2.27
"1871","2014-06-09",2.27
"1872","2014-06-10",2.21
"1873","2014-06-11",2.21
"1874","2014-06-12",2.19
"1875","2014-06-13",2.16
"1876","2014-06-16",2.15
"1877","2014-06-17",2.22
"1878","2014-06-18",2.22
"1879","2014-06-19",2.23
"1880","2014-06-20",2.21
"1881","2014-06-23",2.18
"1882","2014-06-24",2.11
"1883","2014-06-25",2.2
"1884","2014-06-26",2.17
"1885","2014-06-27",2.22
"1886","2014-06-30",2.2
"1887","2014-07-01",2.23
"1888","2014-07-02",2.31
"1889","2014-07-03",2.28
"1890","2014-07-07",2.16
"1891","2014-07-08",2.16
"1892","2014-07-09",2.19
"1893","2014-07-10",2.21
"1894","2014-07-11",2.22
"1895","2014-07-14",2.25
"1896","2014-07-15",2.18
"1897","2014-07-16",2.2
"1898","2014-07-17",2.17
"1899","2014-07-18",2.05
"1900","2014-07-21",2.06
"1901","2014-07-22",2.09
"1902","2014-07-23",2.08
"1903","2014-07-24",2.08
"1904","2014-07-25",2.08
"1905","2014-07-28",2.08
"1906","2014-07-29",2.06
"1907","2014-07-30",2.04
"1908","2014-07-31",1.87
"1909","2014-08-01",1.84
"1910","2014-08-04",1.75
"1911","2014-08-05",1.79
"1912","2014-08-06",1.82
"1913","2014-08-07",1.82
"1914","2014-08-08",1.89
"1915","2014-08-11",1.91
"1916","2014-08-12",1.95
"1917","2014-08-13",2.04
"1918","2014-08-14",2.05
"1919","2014-08-15",2.29
"1920","2014-08-18",2.2
"1921","2014-08-19",2.28
"1922","2014-08-20",2.27
"1923","2014-08-21",2.16
"1924","2014-08-22",2.18
"1925","2014-08-25",2.21
"1926","2014-08-26",2.19
"1927","2014-08-27",2.15
"1928","2014-08-28",2.14
"1929","2014-08-29",2.1
"1930","2014-09-02",2.08
"1931","2014-09-03",2.04
"1932","2014-09-04",2.01
"1933","2014-09-05",2.01
