"","date","KMB"
"1","2007-01-03",65.53212
"2","2007-01-04",65.877274
"3","2007-01-05",65.618408
"4","2007-01-08",65.992332
"5","2007-01-09",66.155319
"6","2007-01-10",66.442955
"7","2007-01-11",66.279961
"8","2007-01-12",66.164909
"9","2007-01-16",65.800575
"10","2007-01-17",66.366249
"11","2007-01-18",66.289551
"12","2007-01-19",66.069031
"13","2007-01-22",66.203262
"14","2007-01-23",66.807289
"15","2007-01-24",66.605942
"16","2007-01-25",65.906044
"17","2007-01-26",65.436241
"18","2007-01-29",65.503357
"19","2007-01-30",66.1745
"20","2007-01-31",66.538834
"21","2007-02-01",66.615532
"22","2007-02-02",66.605942
"23","2007-02-05",66.356667
"24","2007-02-06",66.615532
"25","2007-02-07",66.136147
"26","2007-02-08",65.589645
"27","2007-02-09",65.52253
"28","2007-02-12",65.512947
"29","2007-02-13",66.021095
"30","2007-02-14",66.70182
"31","2007-02-15",66.759346
"32","2007-02-16",66.4813
"33","2007-02-20",67.104507
"34","2007-02-21",66.740173
"35","2007-02-22",66.634705
"36","2007-02-23",67.114098
"37","2007-02-26",67.018219
"38","2007-02-27",65.397888
"39","2007-02-28",65.196548
"40","2007-03-01",65.359543
"41","2007-03-02",64.46788
"42","2007-03-05",64.803452
"43","2007-03-06",65.215721
"44","2007-03-07",64.304893
"45","2007-03-08",64.525406
"46","2007-03-09",64.487053
"47","2007-03-12",64.132309
"48","2007-03-13",63.796741
"49","2007-03-14",64.209015
"50","2007-03-15",64.237778
"51","2007-03-16",63.969318
"52","2007-03-19",64.573349
"53","2007-03-20",65.234901
"54","2007-03-21",65.877274
"55","2007-03-22",66.260788
"56","2007-03-23",66.145737
"57","2007-03-26",66.097794
"58","2007-03-27",65.810165
"59","2007-03-28",65.886864
"60","2007-03-29",65.96357
"61","2007-03-30",65.666344
"62","2007-04-02",65.790985
"63","2007-04-03",66.203262
"64","2007-04-04",66.308723
"65","2007-04-05",66.788109
"66","2007-04-09",67.219559
"67","2007-04-10",67.449661
"68","2007-04-11",66.749763
"69","2007-04-12",67.056564
"70","2007-04-13",67.248322
"71","2007-04-16",67.77565
"72","2007-04-17",68.360497
"73","2007-04-18",68.360497
"74","2007-04-19",68.456375
"75","2007-04-20",68.974113
"76","2007-04-23",68.168747
"77","2007-04-24",67.929054
"78","2007-04-25",68.916588
"79","2007-04-26",68.753593
"80","2007-04-27",68.676895
"81","2007-04-30",68.235855
"82","2007-05-01",68.513901
"83","2007-05-02",68.648132
"84","2007-05-03",68.178329
"85","2007-05-04",68.312561
"86","2007-05-07",68.581017
"87","2007-05-08",68.255035
"88","2007-05-09",68.485138
"89","2007-05-10",67.948227
"90","2007-05-11",68.331734
"91","2007-05-14",67.77565
"92","2007-05-15",67.392136
"93","2007-05-16",68.648132
"94","2007-05-17",68.791946
"95","2007-05-18",68.945351
"96","2007-05-21",68.513901
"97","2007-05-22",68.015343
"98","2007-05-23",67.929054
"99","2007-05-24",67.708534
"100","2007-05-25",68.082451
"101","2007-05-29",67.881111
"102","2007-05-30",68.255035
"103","2007-05-31",68.034515
"104","2007-06-01",68.715248
"105","2007-06-04",68.974113
"106","2007-06-05",69.012466
"107","2007-06-06",67.507195
"108","2007-06-07",66.788109
"109","2007-06-08",67.363373
"110","2007-06-11",67.075745
"111","2007-06-12",66.577179
"112","2007-06-13",67.468842
"113","2007-06-14",67.238731
"114","2007-06-15",66.519653
"115","2007-06-18",66.414192
"116","2007-06-19",65.378716
"117","2007-06-20",64.813042
"118","2007-06-21",64.793861
"119","2007-06-22",63.930969
"120","2007-06-25",63.930969
"121","2007-06-26",64.333656
"122","2007-06-27",64.046021
"123","2007-06-28",63.854267
"124","2007-06-29",64.132309
"125","2007-07-02",64.88015
"126","2007-07-03",64.918503
"127","2007-07-05",65.023972
"128","2007-07-06",64.621284
"129","2007-07-09",64.333656
"130","2007-07-10",63.048897
"131","2007-07-11",63.336529
"132","2007-07-12",64.592522
"133","2007-07-13",64.266541
"134","2007-07-16",64.640457
"135","2007-07-17",64.017258
"136","2007-07-18",64.046021
"137","2007-07-19",64.496643
"138","2007-07-20",63.815914
"139","2007-07-23",64.697983
"140","2007-07-24",65.474594
"141","2007-07-25",66.356667
"142","2007-07-26",65.75264
"143","2007-07-27",65.369125
"144","2007-07-30",65.53212
"145","2007-07-31",64.496643
"146","2007-08-01",63.729626
"147","2007-08-02",65.369125
"148","2007-08-03",64.841805
"149","2007-08-06",66.625122
"150","2007-08-07",66.883987
"151","2007-08-08",66.797699
"152","2007-08-09",65.637581
"153","2007-08-10",65.397888
"154","2007-08-13",66.836052
"155","2007-08-14",66.260788
"156","2007-08-15",65.819748
"157","2007-08-16",65.11985
"158","2007-08-17",66.222435
"159","2007-08-20",66.673058
"160","2007-08-21",66.577179
"161","2007-08-22",66.768936
"162","2007-08-23",66.788109
"163","2007-08-24",67.430489
"164","2007-08-27",66.107384
"165","2007-08-28",65.666344
"166","2007-08-29",66.500481
"167","2007-08-30",65.512947
"168","2007-08-31",65.858101
"169","2007-09-04",66.299133
"170","2007-09-05",65.465004
"171","2007-09-06",65.858101
"172","2007-09-07",64.966446
"173","2007-09-10",65.340363
"174","2007-09-11",65.829338
"175","2007-09-12",66.682648
"176","2007-09-13",66.826462
"177","2007-09-14",66.682648
"178","2007-09-17",65.52253
"179","2007-09-18",66.538834
"180","2007-09-19",67.219559
"181","2007-09-20",66.682648
"182","2007-09-21",67.075745
"183","2007-09-24",66.749763
"184","2007-09-25",66.797699
"185","2007-09-26",67.641418
"186","2007-09-27",67.641418
"187","2007-09-28",67.363373
"188","2007-10-01",67.296257
"189","2007-10-02",67.852348
"190","2007-10-03",67.277084
"191","2007-10-04",67.075745
"192","2007-10-05",67.14286
"193","2007-10-08",66.999039
"194","2007-10-09",67.14286
"195","2007-10-10",66.91275
"196","2007-10-11",67.12368
"197","2007-10-12",67.593483
"198","2007-10-15",66.395012
"199","2007-10-16",66.567596
"200","2007-10-17",66.442955
"201","2007-10-18",65.973152
"202","2007-10-19",64.372002
"203","2007-10-22",67.296257
"204","2007-10-23",66.4813
"205","2007-10-24",67.190796
"206","2007-10-25",67.018219
"207","2007-10-26",67.957817
"208","2007-10-29",67.56472
"209","2007-10-30",67.066154
"210","2007-10-31",67.9674
"211","2007-11-01",66.395012
"212","2007-11-02",66.308723
"213","2007-11-05",66.423775
"214","2007-11-06",66.673058
"215","2007-11-07",65.186958
"216","2007-11-08",65.925217
"217","2007-11-09",65.32119
"218","2007-11-12",65.167786
"219","2007-11-13",66.442955
"220","2007-11-14",65.54171
"221","2007-11-15",65.886864
"222","2007-11-16",66.299133
"223","2007-11-19",65.848511
"224","2007-11-20",66.078621
"225","2007-11-21",64.774689
"226","2007-11-23",65.436241
"227","2007-11-26",65.52253
"228","2007-11-27",66.279961
"229","2007-11-28",66.836052
"230","2007-11-29",66.510071
"231","2007-11-30",66.931931
"232","2007-12-03",66.721001
"233","2007-12-04",65.627998
"234","2007-12-05",66.778526
"235","2007-12-06",66.519653
"236","2007-12-07",66.471718
"237","2007-12-10",66.836052
"238","2007-12-11",65.829338
"239","2007-12-12",66.711411
"240","2007-12-13",66.366249
"241","2007-12-14",65.302017
"242","2007-12-17",65.359543
"243","2007-12-18",65.254074
"244","2007-12-19",65.3116
"245","2007-12-20",66.577179
"246","2007-12-21",66.433365
"247","2007-12-24",66.951103
"248","2007-12-26",67.200386
"249","2007-12-27",66.634705
"250","2007-12-28",67.056564
"251","2007-12-31",66.4813
"252","2008-01-02",65.982742
"253","2008-01-03",66.327904
"254","2008-01-04",66.126556
"255","2008-01-07",66.625122
"256","2008-01-08",65.484177
"257","2008-01-09",66.634705
"258","2008-01-10",65.580055
"259","2008-01-11",64.017258
"260","2008-01-14",64.736336
"261","2008-01-15",64.429527
"262","2008-01-16",63.892616
"263","2008-01-17",63.135185
"264","2008-01-18",62.377758
"265","2008-01-22",61.879196
"266","2008-01-23",61.783318
"267","2008-01-24",61.773731
"268","2008-01-25",61.43816
"269","2008-01-28",61.275169
"270","2008-01-29",62.742088
"271","2008-01-30",61.86002
"272","2008-01-31",62.924255
"273","2008-02-01",64.276123
"274","2008-02-04",63.317352
"275","2008-02-05",62.742088
"276","2008-02-06",62.607861
"277","2008-02-07",62.377758
"278","2008-02-08",61.907959
"279","2008-02-11",62.042187
"280","2008-02-12",62.905083
"281","2008-02-13",62.617451
"282","2008-02-14",61.505272
"283","2008-02-15",61.773731
"284","2008-02-19",61.371044
"285","2008-02-20",61.610737
"286","2008-02-21",61.495686
"287","2008-02-22",62.358582
"288","2008-02-25",62.799618
"289","2008-02-26",63.231064
"290","2008-02-27",63.480347
"291","2008-02-28",63.048897
"292","2008-02-29",62.492809
"293","2008-03-03",62.847553
"294","2008-03-04",62.310642
"295","2008-03-05",61.81208
"296","2008-03-06",61.294342
"297","2008-03-07",60.901245
"298","2008-03-10",60.997124
"299","2008-03-11",61.303932
"300","2008-03-12",60.546501
"301","2008-03-13",61.0163
"302","2008-03-14",60.393097
"303","2008-03-17",60.661552
"304","2008-03-18",61.802494
"305","2008-03-19",61.802494
"306","2008-03-20",62.291466
"307","2008-03-24",62.281879
"308","2008-03-25",62.732502
"309","2008-03-26",62.320229
"310","2008-03-27",61.668266
"311","2008-03-28",61.43816
"312","2008-03-31",61.888783
"313","2008-04-01",62.799618
"314","2008-04-02",62.86673
"315","2008-04-03",62.588688
"316","2008-04-04",62.588688
"317","2008-04-07",62.320229
"318","2008-04-08",62.080536
"319","2008-04-09",60.843719
"320","2008-04-10",60.843719
"321","2008-04-11",60.767017
"322","2008-04-14",61.275169
"323","2008-04-15",61.22723
"324","2008-04-16",60.997124
"325","2008-04-17",60.517738
"326","2008-04-18",60.728668
"327","2008-04-21",61.390221
"328","2008-04-22",61.716202
"329","2008-04-23",61.351871
"330","2008-04-24",61.102589
"331","2008-04-25",61.140938
"332","2008-04-28",61.275169
"333","2008-04-29",61.22723
"334","2008-04-30",61.351871
"335","2008-05-01",62.07095
"336","2008-05-02",61.965485
"337","2008-05-05",61.735378
"338","2008-05-06",61.907959
"339","2008-05-07",60.59444
"340","2008-05-08",60.479385
"341","2008-05-09",59.779484
"342","2008-05-12",60.067116
"343","2008-05-13",60.728668
"344","2008-05-14",60.488976
"345","2008-05-15",61.0163
"346","2008-05-16",60.80537
"347","2008-05-19",61.131351
"348","2008-05-20",61.093002
"349","2008-05-21",60.441036
"350","2008-05-22",61.073826
"351","2008-05-23",60.201344
"352","2008-05-27",60.843719
"353","2008-05-28",60.824543
"354","2008-05-29",61.572388
"355","2008-05-30",61.169704
"356","2008-06-02",60.383511
"357","2008-06-03",60.479385
"358","2008-06-04",60.498562
"359","2008-06-05",60.680729
"360","2008-06-06",59.549377
"361","2008-06-09",59.511024
"362","2008-06-10",59.971237
"363","2008-06-11",59.280922
"364","2008-06-12",59.683605
"365","2008-06-13",60.038349
"366","2008-06-16",59.434322
"367","2008-06-17",59.712368
"368","2008-06-18",59.539787
"369","2008-06-19",59.779484
"370","2008-06-20",58.657719
"371","2008-06-23",58.705658
"372","2008-06-24",59.213806
"373","2008-06-25",59.57814
"374","2008-06-26",58.398849
"375","2008-06-27",57.401726
"376","2008-06-30",57.315437
"377","2008-07-01",57.449665
"378","2008-07-02",57.190796
"379","2008-07-03",58.302971
"380","2008-07-07",57.075745
"381","2008-07-08",58.044102
"382","2008-07-09",57.430489
"383","2008-07-10",57.526367
"384","2008-07-11",56.874401
"385","2008-07-14",56.375839
"386","2008-07-15",52.742088
"387","2008-07-16",52.473633
"388","2008-07-17",53.048897
"389","2008-07-18",52.722916
"390","2008-07-21",52.703739
"391","2008-07-22",53.403645
"392","2008-07-23",54.352829
"393","2008-07-24",53.068073
"394","2008-07-25",53.681686
"395","2008-07-28",53.787151
"396","2008-07-29",55.091084
"397","2008-07-30",55.934803
"398","2008-07-31",55.445827
"399","2008-08-01",55.465004
"400","2008-08-04",56.510067
"401","2008-08-05",58.072868
"402","2008-08-06",58.082455
"403","2008-08-07",56.021091
"404","2008-08-08",58.887825
"405","2008-08-11",58.849472
"406","2008-08-12",59.472675
"407","2008-08-13",59.108341
"408","2008-08-14",59.856186
"409","2008-08-15",60.325981
"410","2008-08-18",60.172581
"411","2008-08-19",59.530201
"412","2008-08-20",58.475552
"413","2008-08-21",58.475552
"414","2008-08-22",59.472675
"415","2008-08-25",58.427612
"416","2008-08-26",58.523491
"417","2008-08-27",58.648129
"418","2008-08-28",60.134228
"419","2008-08-29",59.137104
"420","2008-09-02",60.287632
"421","2008-09-03",59.62608
"422","2008-09-04",58.744007
"423","2008-09-05",59.62608
"424","2008-09-08",61.265579
"425","2008-09-09",62.540749
"426","2008-09-10",61.706615
"427","2008-09-11",61.668266
"428","2008-09-12",61.917545
"429","2008-09-15",61.697029
"430","2008-09-16",61.994247
"431","2008-09-17",61.716202
"432","2008-09-18",62.061363
"433","2008-09-19",63.336529
"434","2008-09-22",61.361458
"435","2008-09-23",60.872482
"436","2008-09-24",61.21764
"437","2008-09-25",61.802494
"438","2008-09-26",63.346115
"439","2008-09-29",60.968361
"440","2008-09-30",62.166828
"441","2008-10-01",62.521572
"442","2008-10-02",62.751678
"443","2008-10-03",61.735378
"444","2008-10-06",59.884949
"445","2008-10-07",58.820709
"446","2008-10-08",59.376797
"447","2008-10-09",54.659637
"448","2008-10-10",54.285713
"449","2008-10-13",57.631832
"450","2008-10-14",57.526367
"451","2008-10-15",53.863853
"452","2008-10-16",57.689358
"453","2008-10-17",57.516777
"454","2008-10-20",59.443913
"455","2008-10-21",59.127518
"456","2008-10-22",54.860977
"457","2008-10-23",54.822628
"458","2008-10-24",52.742088
"459","2008-10-27",52.933846
"460","2008-10-28",57.497604
"461","2008-10-29",56.653885
"462","2008-10-30",58.427612
"463","2008-10-31",58.763184
"464","2008-11-03",58.322147
"465","2008-11-04",59.328857
"466","2008-11-05",56.673058
"467","2008-11-06",55.10067
"468","2008-11-07",55.551296
"469","2008-11-10",55.877277
"470","2008-11-11",55.215725
"471","2008-11-12",54.199425
"472","2008-11-13",56.490891
"473","2008-11-14",55.004795
"474","2008-11-17",54.46788
"475","2008-11-18",55.752636
"476","2008-11-19",53.767979
"477","2008-11-20",51.840843
"478","2008-11-21",53.269417
"479","2008-11-24",54.592522
"480","2008-11-25",54.544582
"481","2008-11-26",54.007671
"482","2008-11-28",55.407478
"483","2008-12-01",52.751678
"484","2008-12-02",54.774689
"485","2008-12-03",53.796741
"486","2008-12-04",52.45446
"487","2008-12-05",52.684563
"488","2008-12-08",52.933846
"489","2008-12-09",49.721954
"490","2008-12-10",49.712368
"491","2008-12-11",49.357624
"492","2008-12-12",49.40556
"493","2008-12-15",49.664429
"494","2008-12-16",50.239693
"495","2008-12-17",48.648129
"496","2008-12-18",50.508148
"497","2008-12-19",49.002876
"498","2008-12-22",50.278046
"499","2008-12-23",49.137104
"500","2008-12-24",49.990414
"501","2008-12-26",49.894535
"502","2008-12-29",49.769894
"503","2008-12-30",50.527325
"504","2008-12-31",50.565678
"505","2009-01-02",51.43816
"506","2009-01-05",50.79578
"507","2009-01-06",50.575264
"508","2009-01-07",49.491852
"509","2009-01-08",49.050816
"510","2009-01-09",48.370087
"511","2009-01-12",48.475552
"512","2009-01-13",50.076702
"513","2009-01-14",49.242569
"514","2009-01-15",50.230106
"515","2009-01-16",51.025887
"516","2009-01-20",49.894535
"517","2009-01-21",50.58485
"518","2009-01-22",51.112175
"519","2009-01-23",49.846596
"520","2009-01-26",49.530201
"521","2009-01-27",49.942474
"522","2009-01-28",50.019176
"523","2009-01-29",50.182167
"524","2009-01-30",49.348034
"525","2009-02-02",48.878235
"526","2009-02-03",49.395973
"527","2009-02-04",48.475552
"528","2009-02-05",49.175457
"529","2009-02-06",49.357624
"530","2009-02-09",48.878235
"531","2009-02-10",47.286674
"532","2009-02-11",48.178333
"533","2009-02-12",48.3605
"534","2009-02-13",47.708534
"535","2009-02-17",46.788113
"536","2009-02-18",46.433365
"537","2009-02-19",46.75935
"538","2009-02-20",46.011505
"539","2009-02-23",45.071907
"540","2009-02-24",46.184086
"541","2009-02-25",45.580059
"542","2009-02-26",44.736336
"543","2009-02-27",45.167786
"544","2009-03-02",43.978909
"545","2009-03-03",44.199425
"546","2009-03-04",44.199425
"547","2009-03-05",42.348991
"548","2009-03-06",42.109299
"549","2009-03-09",41.620327
"550","2009-03-10",42.492809
"551","2009-03-11",42.435284
"552","2009-03-12",43.163952
"553","2009-03-13",44.122723
"554","2009-03-16",44.851391
"555","2009-03-17",44.937679
"556","2009-03-18",45.10067
"557","2009-03-19",44.582935
"558","2009-03-20",44.084373
"559","2009-03-23",44.89933
"560","2009-03-24",44.247364
"561","2009-03-25",44.726749
"562","2009-03-26",45.225311
"563","2009-03-27",45.580059
"564","2009-03-30",44.47747
"565","2009-03-31",44.209011
"566","2009-04-01",45.369129
"567","2009-04-02",47.229145
"568","2009-04-03",46.979866
"569","2009-04-06",46.97028
"570","2009-04-07",46.001919
"571","2009-04-08",45.752636
"572","2009-04-09",46.212849
"573","2009-04-13",46.308723
"574","2009-04-14",46.299137
"575","2009-04-15",47.104507
"576","2009-04-16",47.727707
"577","2009-04-17",48.168743
"578","2009-04-20",47.861938
"579","2009-04-21",47.890701
"580","2009-04-22",47.727707
"581","2009-04-23",47.33461
"582","2009-04-24",47.277084
"583","2009-04-27",47.55513
"584","2009-04-28",47.785236
"585","2009-04-29",47.564716
"586","2009-04-30",47.114094
"587","2009-05-01",47.698944
"588","2009-05-04",48.255035
"589","2009-05-05",47.861938
"590","2009-05-06",48.878235
"591","2009-05-07",49.57814
"592","2009-05-08",49.808247
"593","2009-05-11",49.520615
"594","2009-05-12",49.760307
"595","2009-05-13",49.40556
"596","2009-05-14",48.456375
"597","2009-05-15",48.408436
"598","2009-05-18",49.894535
"599","2009-05-19",49.079578
"600","2009-05-20",49.271332
"601","2009-05-21",48.696068
"602","2009-05-22",49.041225
"603","2009-05-26",50.402683
"604","2009-05-27",49.022053
"605","2009-05-28",49.434322
"606","2009-05-29",49.750721
"607","2009-06-01",51.275169
"608","2009-06-02",51.668266
"609","2009-06-03",50.80537
"610","2009-06-04",50.479385
"611","2009-06-05",50.249279
"612","2009-06-08",50.604027
"613","2009-06-09",50.412273
"614","2009-06-10",50.325981
"615","2009-06-11",50.258869
"616","2009-06-12",50.556087
"617","2009-06-15",49.300095
"618","2009-06-16",48.763184
"619","2009-06-17",48.868649
"620","2009-06-18",49.213806
"621","2009-06-19",48.581017
"622","2009-06-22",48.954937
"623","2009-06-23",49.012463
"624","2009-06-24",49.635666
"625","2009-06-25",50.575264
"626","2009-06-26",50.191753
"627","2009-06-29",51.025887
"628","2009-06-30",50.268456
"629","2009-07-01",51.572388
"630","2009-07-02",50.747841
"631","2009-07-06",51.06424
"632","2009-07-07",50.671143
"633","2009-07-08",50.37392
"634","2009-07-09",49.990414
"635","2009-07-10",49.808247
"636","2009-07-13",50.949184
"637","2009-07-14",50.891659
"638","2009-07-15",51.735378
"639","2009-07-16",52.138062
"640","2009-07-17",52.224354
"641","2009-07-20",52.569511
"642","2009-07-21",52.051773
"643","2009-07-22",52.214764
"644","2009-07-23",55.417065
"645","2009-07-24",55.627995
"646","2009-07-27",56.136147
"647","2009-07-28",56.404602
"648","2009-07-29",56.164909
"649","2009-07-30",55.963566
"650","2009-07-31",56.040268
"651","2009-08-03",55.867691
"652","2009-08-04",56.711411
"653","2009-08-05",56.126556
"654","2009-08-06",55.426655
"655","2009-08-07",55.186962
"656","2009-08-10",55.407478
"657","2009-08-11",55.723873
"658","2009-08-12",56.001919
"659","2009-08-13",56.481304
"660","2009-08-14",56.510067
"661","2009-08-17",55.973156
"662","2009-08-18",56.030682
"663","2009-08-19",56.519653
"664","2009-08-20",56.395016
"665","2009-08-21",57.075745
"666","2009-08-24",56.826462
"667","2009-08-25",57.104507
"668","2009-08-26",57.679771
