"","date","AERI"
"182","2014-07-17",21.719999
"183","2014-07-18",21.9
"184","2014-07-21",21.700001
"185","2014-07-22",21.360001
"186","2014-07-23",21.639999
"187","2014-07-24",21.34
"188","2014-07-25",19.610001
"189","2014-07-28",18.530001
"190","2014-07-29",19.299999
"191","2014-07-30",18.98
"192","2014-07-31",17.73
"193","2014-08-01",17.459999
"194","2014-08-04",17.190001
"195","2014-08-05",17.49
"196","2014-08-06",17.18
"197","2014-08-07",16.309999
"198","2014-08-08",17.09
"199","2014-08-11",17.200001
"200","2014-08-12",17.139999
"201","2014-08-13",17.450001
"202","2014-08-14",18.620001
"203","2014-08-15",18.08
"204","2014-08-18",18
"205","2014-08-19",17.77
"206","2014-08-20",17.51
"207","2014-08-21",16.870001
"208","2014-08-22",16.73
"209","2014-08-25",17.219999
"210","2014-08-26",17.49
"211","2014-08-27",17.190001
"212","2014-08-28",16.809999
"213","2014-08-29",16.379999
"214","2014-09-02",17.24
"215","2014-09-03",17.950001
"216","2014-09-04",19.040001
"217","2014-09-05",18.51
"218","2014-09-08",19.08
"219","2014-09-09",20.530001
"220","2014-09-10",20.35
"221","2014-09-11",20.129999
"222","2014-09-12",19.74
"223","2014-09-15",19.129999
"224","2014-09-16",18.57
"225","2014-09-17",18.629999
"226","2014-09-18",18.559999
"227","2014-09-19",18.43
"228","2014-09-22",17.58
"229","2014-09-23",17.969999
"230","2014-09-24",18.27
"231","2014-09-25",19.42
"232","2014-09-26",19.26
"233","2014-09-29",20.99
"234","2014-09-30",20.690001
"235","2014-10-01",19.58
"236","2014-10-02",20.469999
"237","2014-10-03",20.27
"238","2014-10-06",20.309999
"239","2014-10-07",20.16
"240","2014-10-08",20.41
"241","2014-10-09",20.370001
"242","2014-10-10",20.309999
"243","2014-10-13",20.23
"244","2014-10-14",20.98
"245","2014-10-15",21.639999
"246","2014-10-16",21.27
"247","2014-10-17",21.549999
"248","2014-10-20",21.75
"249","2014-10-21",21.75
"250","2014-10-22",22.280001
"251","2014-10-23",22.65
"252","2014-10-24",23.42
"253","2014-10-27",23.16
"254","2014-10-28",23.790001
"255","2014-10-29",23.85
"256","2014-10-30",24.790001
"257","2014-10-31",25.219999
"258","2014-11-03",24.59
"259","2014-11-04",23.290001
"260","2014-11-05",23.15
"261","2014-11-06",24.99
"262","2014-11-07",24.629999
"263","2014-11-10",25.4
"264","2014-11-11",24.83
"265","2014-11-12",25.049999
"266","2014-11-13",24.370001
"267","2014-11-14",24.02
"268","2014-11-17",24.700001
"269","2014-11-18",24.77
"270","2014-11-19",24.76
"271","2014-11-20",24.98
"272","2014-11-21",25.030001
"273","2014-11-24",25.719999
"274","2014-11-25",27.24
"275","2014-11-26",26.85
"276","2014-11-28",26.370001
"277","2014-12-01",25.99
"278","2014-12-02",28.51
"279","2014-12-03",28.469999
"280","2014-12-04",28.76
"281","2014-12-05",29.309999
"282","2014-12-08",29.889999
"283","2014-12-09",31.08
"284","2014-12-10",31.24
"285","2014-12-11",30.85
"286","2014-12-12",29.73
"287","2014-12-15",29.120001
"288","2014-12-16",28.040001
"289","2014-12-17",30.17
"290","2014-12-18",30.1
"291","2014-12-19",30.76
"292","2014-12-22",29.91
"293","2014-12-23",28.26
"294","2014-12-24",29.49
"295","2014-12-26",29.98
"296","2014-12-29",30.030001
"297","2014-12-30",29.059999
"298","2014-12-31",29.190001
"299","2015-01-02",31.25
"300","2015-01-05",29.93
"301","2015-01-06",30.209999
"302","2015-01-07",31.059999
"303","2015-01-08",30.940001
"304","2015-01-09",30.09
"305","2015-01-12",29.51
"306","2015-01-13",29.809999
"307","2015-01-14",30.85
"308","2015-01-15",27.879999
"309","2015-01-16",29.52
"310","2015-01-20",29.82
"311","2015-01-21",28.82
"312","2015-01-22",29.75
"313","2015-01-23",29.92
"314","2015-01-26",30.030001
"315","2015-01-27",29.6
"316","2015-01-28",28.67
"317","2015-01-29",27.530001
"318","2015-01-30",27.959999
"319","2015-02-02",26.76
"320","2015-02-03",25.91
"321","2015-02-04",25.4
"322","2015-02-05",24.530001
"323","2015-02-06",26.059999
"324","2015-02-09",26.08
"325","2015-02-10",27.74
"326","2015-02-11",27.27
"327","2015-02-12",27.77
"328","2015-02-13",27.91
"329","2015-02-17",28.040001
"330","2015-02-18",28.82
"331","2015-02-19",28.219999
"332","2015-02-20",27.709999
"333","2015-02-23",28.84
"334","2015-02-24",28.790001
"335","2015-02-25",28.030001
"336","2015-02-26",28.610001
"337","2015-02-27",28.120001
"338","2015-03-02",28.93
"339","2015-03-03",28.6
"340","2015-03-04",28.799999
"341","2015-03-05",28.92
"342","2015-03-06",28.290001
"343","2015-03-09",28.4
"344","2015-03-10",28.52
"345","2015-03-11",28.74
"346","2015-03-12",28.940001
"347","2015-03-13",29.15
"348","2015-03-16",29.389999
"349","2015-03-17",29.450001
"350","2015-03-18",29.75
"351","2015-03-19",30.610001
"352","2015-03-20",31.450001
"353","2015-03-23",31.41
"354","2015-03-24",31.08
"355","2015-03-25",29.93
"356","2015-03-26",30.469999
"357","2015-03-27",30.889999
"358","2015-03-30",31.27
"359","2015-03-31",31.34
"360","2015-04-01",31.24
"361","2015-04-02",30.889999
"362","2015-04-06",31.16
"363","2015-04-07",31.51
"364","2015-04-08",32.029999
"365","2015-04-09",32.16
"366","2015-04-10",32.299999
"367","2015-04-13",34.970001
"368","2015-04-14",33.990002
"369","2015-04-15",33.02
"370","2015-04-16",34.330002
"371","2015-04-17",34.150002
"372","2015-04-20",34.98
"373","2015-04-21",35.119999
"374","2015-04-22",34.419998
"375","2015-04-23",35.389999
"376","2015-04-24",12.87
"377","2015-04-27",10.7
"378","2015-04-28",11
"379","2015-04-29",10.08
"380","2015-04-30",9.64
"381","2015-05-01",9.37
"382","2015-05-04",10.92
"383","2015-05-05",10.61
"384","2015-05-06",10.71
"385","2015-05-07",10.44
"386","2015-05-08",11.19
"387","2015-05-11",11.42
"388","2015-05-12",11.61
"389","2015-05-13",11.35
"390","2015-05-14",11.25
"391","2015-05-15",11.26
"392","2015-05-18",11.22
"393","2015-05-19",11.25
"394","2015-05-20",10.92
"395","2015-05-21",10.56
"396","2015-05-22",10.92
"397","2015-05-26",10.62
"398","2015-05-27",10.89
"399","2015-05-28",11.19
"400","2015-05-29",11.13
"401","2015-06-01",12.1
"402","2015-06-02",12.33
"403","2015-06-03",13.04
"404","2015-06-04",13.23
"405","2015-06-05",12.97
"406","2015-06-08",12.65
"407","2015-06-09",12.39
"408","2015-06-10",12.74
"409","2015-06-11",13.23
"410","2015-06-12",13.03
"411","2015-06-15",13.27
"412","2015-06-16",19.91
"413","2015-06-17",20.48
"414","2015-06-18",20.030001
"415","2015-06-19",20.02
"416","2015-06-22",19.809999
"417","2015-06-23",18.889999
"418","2015-06-24",18.799999
"419","2015-06-25",18.42
"420","2015-06-26",17.959999
"421","2015-06-29",17.18
"422","2015-06-30",17.65
"423","2015-07-01",17.58
"424","2015-07-02",17.280001
"425","2015-07-06",17.83
"426","2015-07-07",17.99
"427","2015-07-08",17.49
"428","2015-07-09",17.68
"429","2015-07-10",17.799999
"430","2015-07-13",18.68
"431","2015-07-14",19.76
"432","2015-07-15",19.469999
"433","2015-07-16",19.02
"434","2015-07-17",18.74
"435","2015-07-20",18.209999
"436","2015-07-21",18.959999
"437","2015-07-22",18.68
"438","2015-07-23",19.219999
"439","2015-07-24",18.620001
"440","2015-07-27",18.549999
"441","2015-07-28",19.139999
"442","2015-07-29",18.6
"443","2015-07-30",17.91
"444","2015-07-31",18.139999
"445","2015-08-03",18.139999
"446","2015-08-04",18.15
"447","2015-08-05",17.6
"448","2015-08-06",15.88
"449","2015-08-07",15.75
"450","2015-08-10",16.25
"451","2015-08-11",16.040001
"452","2015-08-12",16.77
"453","2015-08-13",15.63
"454","2015-08-14",15.37
"455","2015-08-17",16.209999
"456","2015-08-18",16.1
"457","2015-08-19",16.34
"458","2015-08-20",15.63
"459","2015-08-21",15.92
"460","2015-08-24",15.56
"461","2015-08-25",15.52
"462","2015-08-26",15.96
"463","2015-08-27",16.5
"464","2015-08-28",16.49
"465","2015-08-31",15.81
"466","2015-09-01",15.2
"467","2015-09-02",15.88
"468","2015-09-03",15.75
"469","2015-09-04",16.200001
"470","2015-09-08",16.440001
"471","2015-09-09",16.790001
"472","2015-09-10",17.58
"473","2015-09-11",18.389999
"474","2015-09-14",17.639999
"475","2015-09-15",17.969999
"476","2015-09-16",18
"477","2015-09-17",30.08
"478","2015-09-18",27.870001
"479","2015-09-21",24.51
"480","2015-09-22",23.99
"481","2015-09-23",23.17
"482","2015-09-24",22.52
"483","2015-09-25",20.99
"484","2015-09-28",18.530001
"485","2015-09-29",16.969999
"486","2015-09-30",17.74
"487","2015-10-01",18.469999
"488","2015-10-02",19.35
"489","2015-10-05",20.01
"490","2015-10-06",18.9
"491","2015-10-07",21.25
"492","2015-10-08",18.780001
"493","2015-10-09",18.870001
"494","2015-10-12",18.719999
"495","2015-10-13",18.540001
"496","2015-10-14",19.1
"497","2015-10-15",20.780001
"498","2015-10-16",21.219999
"499","2015-10-19",21.08
"500","2015-10-20",21.16
"501","2015-10-21",20.59
"502","2015-10-22",20.51
"503","2015-10-23",21.879999
"504","2015-10-26",21.940001
"505","2015-10-27",23.25
"506","2015-10-28",22.98
"507","2015-10-29",22.620001
"508","2015-10-30",22.809999
"509","2015-11-02",24.35
"510","2015-11-03",23.549999
"511","2015-11-04",23.66
"512","2015-11-05",24.700001
"513","2015-11-06",26.129999
"514","2015-11-09",25.35
"515","2015-11-10",25.809999
"516","2015-11-11",25.200001
"517","2015-11-12",24.83
"518","2015-11-13",25.530001
"519","2015-11-16",24.09
"520","2015-11-17",23.959999
"521","2015-11-18",24.889999
"522","2015-11-19",24.76
"523","2015-11-20",24.870001
"524","2015-11-23",25.639999
"525","2015-11-24",26.49
"526","2015-11-25",27.629999
"527","2015-11-27",27.27
"528","2015-11-30",27.440001
"529","2015-12-01",26.33
"530","2015-12-02",25.959999
"531","2015-12-03",24.75
"532","2015-12-04",24.9
"533","2015-12-07",23.73
"534","2015-12-08",24.98
"535","2015-12-09",24.48
"536","2015-12-10",25.33
"537","2015-12-11",24.6
"538","2015-12-14",22.73
"539","2015-12-15",23.34
"540","2015-12-16",24.57
"541","2015-12-17",23.709999
"542","2015-12-18",23.27
"543","2015-12-21",24.83
"544","2015-12-22",23.719999
"545","2015-12-23",23.950001
"546","2015-12-24",23.559999
"547","2015-12-28",23.16
"548","2015-12-29",23.83
"549","2015-12-30",24.450001
"550","2015-12-31",24.35
"551","2016-01-04",23.309999
"552","2016-01-05",22.51
"553","2016-01-06",21.83
"554","2016-01-07",20.280001
"555","2016-01-08",19.889999
"556","2016-01-11",18.379999
"557","2016-01-12",18.469999
"558","2016-01-13",17.709999
"559","2016-01-14",18.27
"560","2016-01-15",18.68
"561","2016-01-19",17.799999
"562","2016-01-20",18.76
"563","2016-01-21",18.639999
"564","2016-01-22",19.1
"565","2016-01-25",18.93
"566","2016-01-26",18.85
"567","2016-01-27",17.6
"568","2016-01-28",16.6
"569","2016-01-29",16.540001
"570","2016-02-01",16.389999
"571","2016-02-02",15.71
"572","2016-02-03",16.280001
"573","2016-02-04",16.370001
"574","2016-02-05",15.22
"575","2016-02-08",13.76
"576","2016-02-09",13.8
"577","2016-02-10",14.16
"578","2016-02-11",13.92
"579","2016-02-12",13.75
"580","2016-02-16",13.94
"581","2016-02-17",14.84
"582","2016-02-18",17.389999
"583","2016-02-19",17.709999
"584","2016-02-22",16.559999
"585","2016-02-23",16.5
"586","2016-02-24",16.690001
"587","2016-02-25",16.34
"588","2016-02-26",16.969999
"589","2016-02-29",16.84
"590","2016-03-01",16.76
"591","2016-03-02",17.629999
"592","2016-03-03",15.08
"593","2016-03-04",14.84
"594","2016-03-07",14.86
"595","2016-03-08",13.93
"596","2016-03-09",13
"597","2016-03-10",12.53
"598","2016-03-11",13.5
"599","2016-03-14",13.56
"600","2016-03-15",12.48
"601","2016-03-16",11.53
"602","2016-03-17",11.09
"603","2016-03-18",12.37
"604","2016-03-21",12.07
"605","2016-03-22",12.49
"606","2016-03-23",11.82
"607","2016-03-24",11.97
"608","2016-03-28",11.65
"609","2016-03-29",12.41
"610","2016-03-30",12.14
"611","2016-03-31",12.16
"612","2016-04-01",13.17
"613","2016-04-04",13.31
"614","2016-04-05",12.96
"615","2016-04-06",14.68
"616","2016-04-07",15.06
"617","2016-04-08",15.1
"618","2016-04-11",14.61
"619","2016-04-12",14.49
"620","2016-04-13",14.95
"621","2016-04-14",15.15
"622","2016-04-15",15.15
"623","2016-04-18",16.049999
"624","2016-04-19",15.37
"625","2016-04-20",15.26
"626","2016-04-21",16
"627","2016-04-22",16.559999
"628","2016-04-25",16
"629","2016-04-26",16.365
"630","2016-04-27",15.97
"631","2016-04-28",16.02
"632","2016-04-29",15.86
"633","2016-05-02",16.33
"634","2016-05-03",15.87
"635","2016-05-04",15.84
"636","2016-05-05",14.52
"637","2016-05-06",13.44
"638","2016-05-09",14.51
"639","2016-05-10",13.85
"640","2016-05-11",13.385
"641","2016-05-12",12.88
"642","2016-05-13",12.93
"643","2016-05-16",13.88
"644","2016-05-17",13.69
"645","2016-05-18",15.62
"646","2016-05-19",14.65
"647","2016-05-20",15.24
"648","2016-05-23",15.47
"649","2016-05-24",16.75
"650","2016-05-25",16.66
"651","2016-05-26",16.540001
"652","2016-05-27",17.139999
"653","2016-05-31",17.870001
"654","2016-06-01",17.719999
"655","2016-06-02",19.059999
"656","2016-06-03",18.290001
"657","2016-06-06",18.889999
"658","2016-06-07",19.92
"659","2016-06-08",19.5
"660","2016-06-09",18.809999
"661","2016-06-10",18.59
"662","2016-06-13",18.35
"663","2016-06-14",18.35
"664","2016-06-15",18.4
"665","2016-06-16",18.51
"666","2016-06-17",17.99
"667","2016-06-20",17.99
"668","2016-06-21",17.58
"669","2016-06-22",17.559999
"670","2016-06-23",18.18
"671","2016-06-24",17.139999
"672","2016-06-27",16.700001
"673","2016-06-28",17.77
"674","2016-06-29",18
"675","2016-06-30",17.6
"676","2016-07-01",17.51
"677","2016-07-05",17.35
"678","2016-07-06",17.389999
"679","2016-07-07",17.540001
"680","2016-07-08",17.610001
"681","2016-07-11",17.799999
"682","2016-07-12",17.690001
"683","2016-07-13",17.049999
"684","2016-07-14",17.34
"685","2016-07-15",17.49
"686","2016-07-18",17.620001
"687","2016-07-19",17.17
"688","2016-07-20",17.700001
"689","2016-07-21",17.91
"690","2016-07-22",18.139999
"691","2016-07-25",17.290001
"692","2016-07-26",17.379999
"693","2016-07-27",17.84
"694","2016-07-28",17.540001
"695","2016-07-29",17.35
"696","2016-08-01",17.18
"697","2016-08-02",17.34
"698","2016-08-03",18.030001
"699","2016-08-04",18.85
"700","2016-08-05",18.5
"701","2016-08-08",18.18
"702","2016-08-09",18.49
"703","2016-08-10",18.09
"704","2016-08-11",17.950001
"705","2016-08-12",18.43
"706","2016-08-15",19.43
"707","2016-08-16",18.9
"708","2016-08-17",18.780001
"709","2016-08-18",19.07
"710","2016-08-19",19.15
"711","2016-08-22",19.459999
"712","2016-08-23",19.73
"713","2016-08-24",19.040001
"714","2016-08-25",18.92
"715","2016-08-26",18.77
"716","2016-08-29",18.99
"717","2016-08-30",19.42
"718","2016-08-31",19.360001
"719","2016-09-01",19.209999
"720","2016-09-02",19.6
"721","2016-09-06",19.57
"722","2016-09-07",20.33
"723","2016-09-08",21.290001
"724","2016-09-09",20.1
"725","2016-09-12",20.889999
"726","2016-09-13",19.65
"727","2016-09-14",21.129999
"728","2016-09-15",30.610001
"729","2016-09-16",34.869999
"730","2016-09-19",34.119999
"731","2016-09-20",38.580002
"732","2016-09-21",38.849998
"733","2016-09-22",38.049999
"734","2016-09-23",39.07
"735","2016-09-26",39.360001
"736","2016-09-27",40.720001
"737","2016-09-28",39.150002
"738","2016-09-29",37.700001
"739","2016-09-30",37.740002
"740","2016-10-03",38.009998
"741","2016-10-04",38.330002
"742","2016-10-05",39.259998
"743","2016-10-06",40.41
"744","2016-10-07",40.490002
"745","2016-10-10",40.91
"746","2016-10-11",39.740002
"747","2016-10-12",38.470001
"748","2016-10-13",39.029999
"749","2016-10-14",37.290001
"750","2016-10-17",37.189999
"751","2016-10-18",36.540001
"752","2016-10-19",35.52
"753","2016-10-20",36.41
"754","2016-10-21",35.91
"755","2016-10-24",35.810001
"756","2016-10-25",34.66
"757","2016-10-26",34.119999
"758","2016-10-27",33.279999
"759","2016-10-28",33.16
"760","2016-10-31",33.25
"761","2016-11-01",33.700001
"762","2016-11-02",33.599998
"763","2016-11-03",32.849998
"764","2016-11-04",32.799999
"765","2016-11-07",34.049999
"766","2016-11-08",34.5
"767","2016-11-09",38.099998
"768","2016-11-10",37.450001
"769","2016-11-11",37.75
"770","2016-11-14",39.75
"771","2016-11-15",41.950001
"772","2016-11-16",41.549999
"773","2016-11-17",42.200001
"774","2016-11-18",40.700001
"775","2016-11-21",39.950001
"776","2016-11-22",39.049999
"777","2016-11-23",40.325001
"778","2016-11-25",40.349998
"779","2016-11-28",39.5
"780","2016-11-29",39.150002
"781","2016-11-30",37.150002
"782","2016-12-01",36.799999
"783","2016-12-02",38.5
"784","2016-12-05",40.299999
"785","2016-12-06",40.400002
"786","2016-12-07",39.450001
"787","2016-12-08",38.549999
"788","2016-12-09",36.950001
"789","2016-12-12",37.299999
"790","2016-12-13",38.5
"791","2016-12-14",39.700001
"792","2016-12-15",39.549999
"793","2016-12-16",40.049999
"794","2016-12-19",38.799999
"795","2016-12-20",38
"796","2016-12-21",37.650002
"797","2016-12-22",37.200001
"798","2016-12-23",38.650002
"799","2016-12-27",38.5
"800","2016-12-28",37.799999
"801","2016-12-29",37.700001
"802","2016-12-30",37.849998
"803","2017-01-03",38.75
"804","2017-01-04",39.549999
"805","2017-01-05",39.75
"806","2017-01-06",39.049999
"807","2017-01-09",39.799999
"808","2017-01-10",39.849998
"809","2017-01-11",38.799999
"810","2017-01-12",41.599998
"811","2017-01-13",42.5
"812","2017-01-17",41.400002
"813","2017-01-18",42.299999
"814","2017-01-19",41.099998
"815","2017-01-20",40.650002
"816","2017-01-23",41.049999
"817","2017-01-24",41
"818","2017-01-25",41.150002
"819","2017-01-26",42.200001
"820","2017-01-27",43.5
"821","2017-01-30",42.5
"822","2017-01-31",43.900002
"823","2017-02-01",43.900002
"824","2017-02-02",44.025002
"825","2017-02-03",44.299999
"826","2017-02-06",43.75
"827","2017-02-07",42.799999
"828","2017-02-08",44.799999
"829","2017-02-09",46.400002
"830","2017-02-10",46.25
"831","2017-02-13",46.950001
"832","2017-02-14",46.299999
"833","2017-02-15",46.950001
"834","2017-02-16",45
"835","2017-02-17",44.849998
"836","2017-02-21",43.950001
"837","2017-02-22",44.450001
"838","2017-02-23",44.25
"839","2017-02-24",44.549999
"840","2017-02-27",46.650002
"841","2017-02-28",47.349998
"842","2017-03-01",47.900002
"843","2017-03-02",48.25
"844","2017-03-03",47.700001
"845","2017-03-06",48.700001
"846","2017-03-07",49.950001
"847","2017-03-08",49.650002
"848","2017-03-09",48.049999
"849","2017-03-10",48.049999
"850","2017-03-13",48.900002
"851","2017-03-14",47.950001
"852","2017-03-15",48.849998
"853","2017-03-16",48.5
"854","2017-03-17",47.450001
"855","2017-03-20",48.200001
"856","2017-03-21",45.299999
"857","2017-03-22",45.400002
"858","2017-03-23",45.599998
"859","2017-03-24",45.849998
"860","2017-03-27",45.549999
"861","2017-03-28",45.450001
"862","2017-03-29",45.25
"863","2017-03-30",45.450001
"864","2017-03-31",45.349998
"865","2017-04-03",45.049999
"866","2017-04-04",44.650002
"867","2017-04-05",43.25
"868","2017-04-06",43.650002
"869","2017-04-07",44.349998
"870","2017-04-10",42.900002
"871","2017-04-11",43.150002
"872","2017-04-12",42.549999
"873","2017-04-13",43
"874","2017-04-17",43
"875","2017-04-18",42.099998
"876","2017-04-19",42.099998
"877","2017-04-20",42.200001
"878","2017-04-21",41.200001
"879","2017-04-24",42
"880","2017-04-25",42.299999
"881","2017-04-26",42.450001
"882","2017-04-27",44.5
"883","2017-04-28",44.049999
"884","2017-05-01",43.849998
"885","2017-05-02",42.099998
"886","2017-05-03",39.5
"887","2017-05-04",39.950001
"888","2017-05-05",40.25
"889","2017-05-08",40.150002
"890","2017-05-09",39.849998
"891","2017-05-10",40.099998
"892","2017-05-11",39.549999
"893","2017-05-12",39.049999
"894","2017-05-15",40.349998
"895","2017-05-16",40.150002
"896","2017-05-17",38.299999
"897","2017-05-18",41.75
"898","2017-05-19",41.049999
"899","2017-05-22",41.049999
"900","2017-05-23",40.799999
"901","2017-05-24",40.5
"902","2017-05-25",54.25
"903","2017-05-26",55.900002
"904","2017-05-30",55.5
"905","2017-05-31",55.450001
"906","2017-06-01",55.900002
"907","2017-06-02",55.150002
"908","2017-06-05",54.700001
"909","2017-06-06",55.450001
"910","2017-06-07",53.400002
"911","2017-06-08",52.849998
"912","2017-06-09",51.25
"913","2017-06-12",50.950001
"914","2017-06-13",51.349998
"915","2017-06-14",50.650002
"916","2017-06-15",50.5
"917","2017-06-16",50.049999
"918","2017-06-19",51.400002
"919","2017-06-20",50.5
"920","2017-06-21",54
"921","2017-06-22",55.049999
"922","2017-06-23",54.799999
"923","2017-06-26",54.799999
"924","2017-06-27",52.450001
"925","2017-06-28",54.150002
"926","2017-06-29",53.549999
"927","2017-06-30",52.549999
"928","2017-07-03",53.799999
"929","2017-07-05",55.099998
"930","2017-07-06",54.950001
"931","2017-07-07",55.849998
"932","2017-07-10",55
"933","2017-07-11",56.299999
"934","2017-07-12",56.75
"935","2017-07-13",56
"936","2017-07-14",55.599998
"937","2017-07-17",54.450001
"938","2017-07-18",54.5
"939","2017-07-19",55.099998
"940","2017-07-20",56.349998
"941","2017-07-21",57.799999
"942","2017-07-24",57.599998
"943","2017-07-25",55.950001
"944","2017-07-26",54.700001
"945","2017-07-27",54.200001
"946","2017-07-28",55.5
"947","2017-07-31",54.299999
"948","2017-08-01",52.950001
"949","2017-08-02",54.150002
"950","2017-08-03",53.700001
"951","2017-08-04",54.950001
"952","2017-08-07",56.099998
"953","2017-08-08",51.650002
"954","2017-08-09",51.900002
"955","2017-08-10",51.450001
"956","2017-08-11",50.349998
"957","2017-08-14",50.599998
"958","2017-08-15",52.400002
"959","2017-08-16",52.200001
"960","2017-08-17",54.799999
"961","2017-08-18",53.049999
"962","2017-08-21",51.25
"963","2017-08-22",52.799999
"964","2017-08-23",51.950001
"965","2017-08-24",52.849998
"966","2017-08-25",53.5
"967","2017-08-28",55.25
"968","2017-08-29",55.099998
"969","2017-08-30",55.150002
