"","date","LND"
"74","2012-08-28",4.33
"75","2012-08-29",4.33
"76","2012-08-30",4.33
"77","2012-08-31",4.33
"78","2012-09-04",4.33
"79","2012-09-05",4.33
"80","2012-09-06",4.33
"81","2012-09-07",4.33
"82","2012-09-10",4.43
"83","2012-09-11",4.43
"84","2012-09-12",4.43
"85","2012-09-13",4.43
"86","2012-09-14",4.43
"87","2012-09-17",4.43
"88","2012-09-18",4.43
"89","2012-09-19",4.43
"90","2012-09-20",4.43
"91","2012-09-21",4.61
"92","2012-09-24",4.61
"93","2012-09-25",4.61
"94","2012-09-26",4.61
"95","2012-09-27",4.61
"96","2012-09-28",4.65
"97","2012-10-01",4.58
"98","2012-10-02",4.58
"99","2012-10-03",4.61
"100","2012-10-04",4.61
"101","2012-10-05",4.61
"102","2012-10-08",4.61
"103","2012-10-09",4.61
"104","2012-10-10",4.7
"105","2012-10-11",4.68
"106","2012-10-12",4.8
"107","2012-10-15",4.8
"108","2012-10-16",4.8
"109","2012-10-17",4.8
"110","2012-10-18",4.8
"111","2012-10-19",4.8
"112","2012-10-22",4.8
"113","2012-10-23",4.8
"114","2012-10-24",4.8
"115","2012-10-25",4.8
"116","2012-10-26",4.8
"117","2012-10-31",4.8
"118","2012-11-01",4.8
"119","2012-11-02",4.8
"120","2012-11-05",4.8
"121","2012-11-06",4.8
"122","2012-11-07",4.16
"123","2012-11-08",4.65
"124","2012-11-09",4.59
"125","2012-11-12",4.55
"126","2012-11-13",4.65
"127","2012-11-14",4.6
"128","2012-11-15",4.6
"129","2012-11-16",4.4
"130","2012-11-19",4.4
"131","2012-11-20",4.4
"132","2012-11-21",4.4
"133","2012-11-23",4.4
"134","2012-11-26",4.4
"135","2012-11-27",4.5
"136","2012-11-28",4.5
"137","2012-11-29",4.6
"138","2012-11-30",4.5
"139","2012-12-03",4.5
"140","2012-12-04",4.5
"141","2012-12-05",4.54
"142","2012-12-06",4.54
"143","2012-12-07",4.7
"144","2012-12-10",4.65
"145","2012-12-11",4.65
"146","2012-12-12",4.65
"147","2012-12-13",4.55
"148","2012-12-14",4.55
"149","2012-12-17",4.55
"150","2012-12-18",4.6
"151","2012-12-19",4.6
"152","2012-12-20",4.6
"153","2012-12-21",4.6
"154","2012-12-24",4.6
"155","2012-12-26",4.76
"156","2012-12-27",4.76
"157","2012-12-28",4.9
"158","2012-12-31",4.9
"159","2013-01-02",4.9
"160","2013-01-03",5
"161","2013-01-04",5.05
"162","2013-01-07",5.05
"163","2013-01-08",4.85
"164","2013-01-09",4.87
"165","2013-01-10",4.87
"166","2013-01-11",4.8
"167","2013-01-14",4.92
"168","2013-01-15",4.95
"169","2013-01-16",4.84
"170","2013-01-17",4.84
"171","2013-01-18",4.84
"172","2013-01-22",4.84
"173","2013-01-23",4.84
"174","2013-01-24",4.84
"175","2013-01-25",4.84
"176","2013-01-28",4.84
"177","2013-01-29",5.05
"178","2013-01-30",5.14
"179","2013-01-31",5.05
"180","2013-02-01",5.07
"181","2013-02-04",5
"182","2013-02-05",5
"183","2013-02-06",5.07
"184","2013-02-07",5.06
"185","2013-02-08",5.06
"186","2013-02-11",5.06
"187","2013-02-12",5.06
"188","2013-02-13",5.06
"189","2013-02-14",5.06
"190","2013-02-15",5.06
"191","2013-02-19",5.27
"192","2013-02-20",5.27
"193","2013-02-21",4.99
"194","2013-02-22",4.99
"195","2013-02-25",4.99
"196","2013-02-26",4.99
"197","2013-02-27",4.99
"198","2013-02-28",4.99
"199","2013-03-01",4.99
"200","2013-03-04",4.99
"201","2013-03-05",4.99
"202","2013-03-06",4.99
"203","2013-03-07",5
"204","2013-03-08",5.07
"205","2013-03-11",5.22
"206","2013-03-12",5.1
"207","2013-03-13",5.15
"208","2013-03-14",5.15
"209","2013-03-15",5.15
"210","2013-03-18",5.15
"211","2013-03-19",5.15
"212","2013-03-20",5.15
"213","2013-03-21",5.15
"214","2013-03-22",5.15
"215","2013-03-25",5.15
"216","2013-03-26",4.92
"217","2013-03-27",4.9
"218","2013-03-28",4.9
"219","2013-04-01",4.9
"220","2013-04-02",4.9
"221","2013-04-03",4.89
"222","2013-04-04",4.89
"223","2013-04-05",4.89
"224","2013-04-08",4.95
"225","2013-04-09",4.95
"226","2013-04-10",4.95
"227","2013-04-11",5.19
"228","2013-04-12",4.98
"229","2013-04-15",5.08
"230","2013-04-16",5.05
"231","2013-04-17",5.05
"232","2013-04-18",4.95
"233","2013-04-19",4.95
"234","2013-04-22",4.95
"235","2013-04-23",4.95
"236","2013-04-24",4.72
"237","2013-04-25",5.02
"238","2013-04-26",5.02
"239","2013-04-29",5.01
"240","2013-04-30",5.18
"241","2013-05-01",5.18
"242","2013-05-02",5.18
"243","2013-05-03",4.95
"244","2013-05-06",4.95
"245","2013-05-07",4.95
"246","2013-05-08",4.96
"247","2013-05-09",4.96
"248","2013-05-10",4.98
"249","2013-05-13",4.87
"250","2013-05-14",5.01
"251","2013-05-15",5.01
"252","2013-05-16",4.85
"253","2013-05-17",4.85
"254","2013-05-20",4.92
"255","2013-05-21",4.92
"256","2013-05-22",4.92
"257","2013-05-23",4.92
"258","2013-05-24",5.03
"259","2013-05-28",5.16
"260","2013-05-29",5.15
"261","2013-05-30",5.15
"262","2013-05-31",5.15
"263","2013-06-03",5.38
"264","2013-06-04",5.38
"265","2013-06-05",5.27
"266","2013-06-06",5.33
"267","2013-06-07",5.31
"268","2013-06-10",5.23
"269","2013-06-11",5.23
"270","2013-06-12",5.23
"271","2013-06-13",5.23
"272","2013-06-14",5.09
"273","2013-06-17",5.12
"274","2013-06-18",5.19
"275","2013-06-19",5
"276","2013-06-20",4.85
"277","2013-06-21",4.84
"278","2013-06-24",4.73
"279","2013-06-25",4.82
"280","2013-06-26",5.08
"281","2013-06-27",5.04
"282","2013-06-28",5.01
"283","2013-07-01",5.01
"284","2013-07-02",4.85
"285","2013-07-03",4.8
"286","2013-07-05",4.8
"287","2013-07-08",4.66
"288","2013-07-09",4.66
"289","2013-07-10",4.66
"290","2013-07-11",4.66
"291","2013-07-12",4.68
"292","2013-07-15",4.67
"293","2013-07-16",4.7
"294","2013-07-17",4.96
"295","2013-07-18",4.68
"296","2013-07-19",4.68
"297","2013-07-22",4.68
"298","2013-07-23",4.79
"299","2013-07-24",4.79
"300","2013-07-25",4.79
"301","2013-07-26",4.79
"302","2013-07-29",4.68
"303","2013-07-30",4.64
"304","2013-07-31",4.64
"305","2013-08-01",4.45
"306","2013-08-02",4.45
"307","2013-08-05",4.79
"308","2013-08-06",4.65
"309","2013-08-07",4.65
"310","2013-08-08",4.9
"311","2013-08-09",4.9
"312","2013-08-12",4.9
"313","2013-08-13",4.9
"314","2013-08-14",4.52
"315","2013-08-15",4.41
"316","2013-08-16",4.24
"317","2013-08-19",3.86
"318","2013-08-20",3.97
"319","2013-08-21",3.88
"320","2013-08-22",3.95
"321","2013-08-23",3.98
"322","2013-08-26",4
"323","2013-08-27",3.84
"324","2013-08-28",3.84
"325","2013-08-29",3.85
"326","2013-08-30",4
"327","2013-09-03",4
"328","2013-09-04",4.11
"329","2013-09-05",4.09
"330","2013-09-06",4.12
"331","2013-09-09",4.12
"332","2013-09-10",4.15
"333","2013-09-11",4.15
"334","2013-09-12",4.15
"335","2013-09-13",4.15
"336","2013-09-16",4.17
"337","2013-09-17",4.29
"338","2013-09-18",4.5
"339","2013-09-19",4.3
"340","2013-09-20",4.5
"341","2013-09-23",4.44
"342","2013-09-24",4.53
"343","2013-09-25",4.55
"344","2013-09-26",4.47
"345","2013-09-27",4.36
"346","2013-09-30",4.31
"347","2013-10-01",4.41
"348","2013-10-02",4.46
"349","2013-10-03",4.4
"350","2013-10-04",4.37
"351","2013-10-07",4.33
"352","2013-10-08",4.47
"353","2013-10-09",4.52
"354","2013-10-10",4.52
"355","2013-10-11",4.52
"356","2013-10-14",4.52
"357","2013-10-15",4.56
"358","2013-10-16",4.69
"359","2013-10-17",4.71
"360","2013-10-18",4.69
"361","2013-10-21",4.73
"362","2013-10-22",4.72
"363","2013-10-23",4.65
"364","2013-10-24",4.66
"365","2013-10-25",4.75
"366","2013-10-28",4.95
"367","2013-10-29",4.9
"368","2013-10-30",4.9
"369","2013-10-31",4.59
"370","2013-11-01",4.65
"371","2013-11-04",4.64
"372","2013-11-05",4.42
"373","2013-11-06",4.44
"374","2013-11-07",4.44
"375","2013-11-08",4.41
"376","2013-11-11",4.4
"377","2013-11-12",4.4
"378","2013-11-13",4.28
"379","2013-11-14",4.28
"380","2013-11-15",4.28
"381","2013-11-18",4.3
"382","2013-11-19",4.3
"383","2013-11-20",4.35
"384","2013-11-21",4.35
"385","2013-11-22",4.35
"386","2013-11-25",4.15
"387","2013-11-26",4.15
"388","2013-11-27",4.15
"389","2013-11-29",4.15
"390","2013-12-02",4.08
"391","2013-12-03",4.08
"392","2013-12-04",4.08
"393","2013-12-05",4.08
"394","2013-12-06",4.08
"395","2013-12-09",4.08
"396","2013-12-10",4.08
"397","2013-12-11",4.12
"398","2013-12-12",4.08
"399","2013-12-13",4.14
"400","2013-12-16",4.16
"401","2013-12-17",4.16
"402","2013-12-18",4.07
"403","2013-12-19",4.07
"404","2013-12-20",4.1
"405","2013-12-23",4.04
"406","2013-12-24",4.04
"407","2013-12-26",4.04
"408","2013-12-27",4.04
"409","2013-12-30",4.15
"410","2013-12-31",3.96
"411","2014-01-02",4.05
"412","2014-01-03",4.05
"413","2014-01-06",4.07
"414","2014-01-07",4.14
"415","2014-01-08",4.01
"416","2014-01-09",3.98
"417","2014-01-10",4
"418","2014-01-13",4
"419","2014-01-14",3.9
"420","2014-01-15",4.01
"421","2014-01-16",3.9
"422","2014-01-17",4
"423","2014-01-21",3.83
"424","2014-01-22",3.72
"425","2014-01-23",3.91
"426","2014-01-24",3.79
"427","2014-01-27",3.75
"428","2014-01-28",3.73
"429","2014-01-29",3.7
"430","2014-01-30",3.72
"431","2014-01-31",3.42
"432","2014-02-03",3.38
"433","2014-02-04",3.31
"434","2014-02-05",3.3
"435","2014-02-06",3.39
"436","2014-02-07",3.34
"437","2014-02-10",3.39
"438","2014-02-11",3.36
"439","2014-02-12",3.32
"440","2014-02-13",3.31
"441","2014-02-14",3.62
"442","2014-02-18",3.34
"443","2014-02-19",3.34
"444","2014-02-20",3.4
"445","2014-02-21",3.44
"446","2014-02-24",3.44
"447","2014-02-25",3.36
"448","2014-02-26",3.48
"449","2014-02-27",3.48
"450","2014-02-28",3.44
"451","2014-03-03",3.44
"452","2014-03-04",3.37
"453","2014-03-05",3.42
"454","2014-03-06",3.42
"455","2014-03-07",3.4
"456","2014-03-10",3.42
"457","2014-03-11",3.44
"458","2014-03-12",3.56
"459","2014-03-13",3.62
"460","2014-03-14",3.69
"461","2014-03-17",3.59
"462","2014-03-18",3.64
"463","2014-03-19",3.7
"464","2014-03-20",3.64
"465","2014-03-21",3.64
"466","2014-03-24",3.75
"467","2014-03-25",3.67
"468","2014-03-26",3.65
"469","2014-03-27",3.65
"470","2014-03-28",3.65
"471","2014-03-31",3.78
"472","2014-04-01",3.78
"473","2014-04-02",3.75
"474","2014-04-03",3.75
"475","2014-04-04",3.75
"476","2014-04-07",3.79
"477","2014-04-08",3.9
"478","2014-04-09",3.87
"479","2014-04-10",3.95
"480","2014-04-11",3.92
"481","2014-04-14",3.93
"482","2014-04-15",3.93
"483","2014-04-16",3.94
"484","2014-04-17",3.93
"485","2014-04-21",4.08
"486","2014-04-22",4
"487","2014-04-23",4.01
"488","2014-04-24",3.94
"489","2014-04-25",3.96
"490","2014-04-28",4.07
"491","2014-04-29",4.04
"492","2014-04-30",4
"493","2014-05-01",4.08
"494","2014-05-02",4.06
"495","2014-05-05",4.17
"496","2014-05-06",4.1
"497","2014-05-07",4.27
"498","2014-05-08",4.32
"499","2014-05-09",4.34
"500","2014-05-12",4.48
"501","2014-05-13",4.48
"502","2014-05-14",4.5
"503","2014-05-15",4.52
"504","2014-05-16",4.5
"505","2014-05-19",4.47
"506","2014-05-20",4.43
"507","2014-05-21",4.57
"508","2014-05-22",4.57
"509","2014-05-23",4.57
"510","2014-05-27",4.57
"511","2014-05-28",4.51
"512","2014-05-29",4.68
"513","2014-05-30",4.59
"514","2014-06-02",4.59
"515","2014-06-03",4.49
"516","2014-06-04",4.4
"517","2014-06-05",4.41
"518","2014-06-06",4.45
"519","2014-06-09",4.5
"520","2014-06-10",4.5
"521","2014-06-11",4.5
"522","2014-06-12",4.66
"523","2014-06-13",4.42
"524","2014-06-16",4.42
"525","2014-06-17",4.28
"526","2014-06-18",4.21
"527","2014-06-19",4.21
"528","2014-06-20",4.18
"529","2014-06-23",4.25
"530","2014-06-24",4.25
"531","2014-06-25",4.37
"532","2014-06-26",4.37
"533","2014-06-27",4.2
"534","2014-06-30",4.4
"535","2014-07-01",4.3
"536","2014-07-02",4.19
"537","2014-07-03",4.19
"538","2014-07-07",4.27
"539","2014-07-08",4.3
"540","2014-07-09",4.3
"541","2014-07-10",4.3
"542","2014-07-11",4.3
"543","2014-07-14",4.3
"544","2014-07-15",4.3
"545","2014-07-16",4.34
"546","2014-07-17",4.27
"547","2014-07-18",4.34
"548","2014-07-21",4.34
"549","2014-07-22",4.38
"550","2014-07-23",4.39
"551","2014-07-24",4.4
"552","2014-07-25",4.28
"553","2014-07-28",4.33
"554","2014-07-29",4.32
"555","2014-07-30",4.3
"556","2014-07-31",4.34
"557","2014-08-01",4.33
"558","2014-08-04",4.38
"559","2014-08-05",4.29
"560","2014-08-06",4.36
"561","2014-08-07",4.21
"562","2014-08-08",4.29
"563","2014-08-11",4.29
"564","2014-08-12",4.18
"565","2014-08-13",4.18
"566","2014-08-14",4.18
"567","2014-08-15",4.18
"568","2014-08-18",4.27
"569","2014-08-19",4.33
"570","2014-08-20",4.3
"571","2014-08-21",4.27
"572","2014-08-22",4.27
"573","2014-08-25",4.24
"574","2014-08-26",4.29
"575","2014-08-27",4.3
"576","2014-08-28",4.3
"577","2014-08-29",4.3
"578","2014-09-02",4.2
"579","2014-09-03",4.24
"580","2014-09-04",4.34
"581","2014-09-05",4.34
"582","2014-09-08",4.27
"583","2014-09-09",4.27
"584","2014-09-10",4.27
"585","2014-09-11",4.27
"586","2014-09-12",4.16
"587","2014-09-15",3.98
"588","2014-09-16",4.02
"589","2014-09-17",3.99
"590","2014-09-18",3.99
"591","2014-09-19",3.94
"592","2014-09-22",3.87
"593","2014-09-23",3.91
"594","2014-09-24",3.92
"595","2014-09-25",3.85
"596","2014-09-26",3.85
"597","2014-09-29",3.81
"598","2014-09-30",3.78
"599","2014-10-01",3.7
"600","2014-10-02",3.7
"601","2014-10-03",3.68
"602","2014-10-06",3.69
"603","2014-10-07",3.77
"604","2014-10-08",3.69
"605","2014-10-09",3.6
"606","2014-10-10",3.51
"607","2014-10-13",3.59
"608","2014-10-14",3.59
"609","2014-10-15",3.48
"610","2014-10-16",3.29
"611","2014-10-17",3.33
"612","2014-10-20",3.2
"613","2014-10-21",3.18
"614","2014-10-22",3
"615","2014-10-23",2.92
"616","2014-10-24",3.15
"617","2014-10-27",2.95
"618","2014-10-28",2.95
"619","2014-10-29",3.02
"620","2014-10-30",2.96
"621","2014-10-31",2.89
"622","2014-11-03",2.99
"623","2014-11-04",2.91
"624","2014-11-05",2.96
"625","2014-11-06",2.85
"626","2014-11-07",2.92
"627","2014-11-10",2.95
"628","2014-11-11",2.87
"629","2014-11-12",2.77
"630","2014-11-13",2.77
"631","2014-11-14",2.8
"632","2014-11-17",2.8
"633","2014-11-18",2.7
"634","2014-11-19",2.75
"635","2014-11-20",2.75
"636","2014-11-21",3.09
"637","2014-11-24",2.96
"638","2014-11-25",2.81
"639","2014-11-26",2.84
"640","2014-11-28",2.81
"641","2014-12-01",2.73
"642","2014-12-02",2.91
"643","2014-12-03",2.91
"644","2014-12-04",2.9
"645","2014-12-05",2.9
"646","2014-12-08",2.9
"647","2014-12-09",2.9
"648","2014-12-10",2.51
"649","2014-12-11",2.9
"650","2014-12-12",2.92
"651","2014-12-15",3.48
"652","2014-12-16",2.89
"653","2014-12-17",2.86
"654","2014-12-18",2.94
"655","2014-12-19",2.95
"656","2014-12-22",3.04
"657","2014-12-23",3
"658","2014-12-24",3
"659","2014-12-26",2.96
"660","2014-12-29",2.99
"661","2014-12-30",3.13
"662","2014-12-31",2.97
"663","2015-01-02",3.15
"664","2015-01-05",3.19
"665","2015-01-06",3.23
"666","2015-01-07",3.19
"667","2015-01-08",3.26
"668","2015-01-09",3.43
"669","2015-01-12",3.52
"670","2015-01-13",3.57
"671","2015-01-14",3.4
"672","2015-01-15",3.33
"673","2015-01-16",3.35
"674","2015-01-20",3.28
"675","2015-01-21",3.13
"676","2015-01-22",3.13
"677","2015-01-23",2.98
"678","2015-01-26",2.98
"679","2015-01-27",2.87
"680","2015-01-28",2.88
"681","2015-01-29",2.85
"682","2015-01-30",3.17
"683","2015-02-02",3.17
"684","2015-02-03",2.8
"685","2015-02-04",3.01
"686","2015-02-05",3.01
"687","2015-02-06",3.07
"688","2015-02-09",3.05
"689","2015-02-10",3.05
"690","2015-02-11",2.5
"691","2015-02-12",3.03
"692","2015-02-13",2.5
"693","2015-02-17",3.16
"694","2015-02-18",3.16
"695","2015-02-19",3.16
"696","2015-02-20",3.16
"697","2015-02-23",3.05
"698","2015-02-24",2.77
"699","2015-02-25",2.86
"700","2015-02-26",2.86
"701","2015-02-27",3.2
"702","2015-03-02",3.18
"703","2015-03-03",3.18
"704","2015-03-04",3.03
"705","2015-03-05",2.94
"706","2015-03-06",2.84
"707","2015-03-09",2.79
"708","2015-03-10",2.79
"709","2015-03-11",2.55
"710","2015-03-12",2.68
"711","2015-03-13",2.68
"712","2015-03-16",2.64
"713","2015-03-17",2.64
"714","2015-03-18",2.6
"715","2015-03-19",2.6
"716","2015-03-20",2.65
"717","2015-03-23",2.61
"718","2015-03-24",2.61
"719","2015-03-25",2.64
"720","2015-03-26",2.64
"721","2015-03-27",2.78
"722","2015-03-30",2.69
"723","2015-03-31",2.69
"724","2015-04-01",2.82
"725","2015-04-02",2.71
"726","2015-04-06",2.7
"727","2015-04-07",2.7
"728","2015-04-08",2.85
"729","2015-04-09",3
"730","2015-04-10",2.95
"731","2015-04-13",2.95
"732","2015-04-14",2.95
"733","2015-04-15",2.95
"734","2015-04-16",2.95
"735","2015-04-17",2.95
"736","2015-04-20",2.95
"737","2015-04-21",2.95
"738","2015-04-22",3
"739","2015-04-23",3
"740","2015-04-24",3
"741","2015-04-27",3
"742","2015-04-28",3.15
"743","2015-04-29",3.15
"744","2015-04-30",3.15
"745","2015-05-01",3.15
"746","2015-05-04",3.07
"747","2015-05-05",2.95
"748","2015-05-06",3.09
"749","2015-05-07",3.15
"750","2015-05-08",3.15
"751","2015-05-11",3.03
"752","2015-05-12",3.15
"753","2015-05-13",3.08
"754","2015-05-14",3.08
"755","2015-05-15",3.08
"756","2015-05-18",3.08
"757","2015-05-19",3.02
"758","2015-05-20",3.13
"759","2015-05-21",2.83
"760","2015-05-22",3.05
"761","2015-05-26",3.19
"762","2015-05-27",3.13
"763","2015-05-28",3.13
"764","2015-05-29",3.3
"765","2015-06-01",3.2
"766","2015-06-02",3.23
"767","2015-06-03",3.25
"768","2015-06-04",3.25
"769","2015-06-05",3.25
"770","2015-06-08",3.22
"771","2015-06-09",3.23
"772","2015-06-10",3
"773","2015-06-11",3.57
"774","2015-06-12",3.51
"775","2015-06-15",3.54
"776","2015-06-16",3.48
"777","2015-06-17",3.47
"778","2015-06-18",3.47
"779","2015-06-19",3.52
"780","2015-06-22",3.6
"781","2015-06-23",3.55
"782","2015-06-24",3.68
"783","2015-06-25",3.68
"784","2015-06-26",3.7
"785","2015-06-29",3.58
"786","2015-06-30",3.5
"787","2015-07-01",3.5
"788","2015-07-02",3.35
"789","2015-07-06",3.45
"790","2015-07-07",3.37
"791","2015-07-08",3.38
"792","2015-07-09",3.23
"793","2015-07-10",3.45
"794","2015-07-13",3.45
"795","2015-07-14",3.44
"796","2015-07-15",3.5
"797","2015-07-16",3.5
"798","2015-07-17",3.55
"799","2015-07-20",3.45
"800","2015-07-21",3.45
"801","2015-07-22",3.45
"802","2015-07-23",3.42
"803","2015-07-24",3.37
"804","2015-07-27",3.27
"805","2015-07-28",3.14
"806","2015-07-29",3.29
"807","2015-07-30",3.26
"808","2015-07-31",3.26
"809","2015-08-03",3.26
"810","2015-08-04",3.13
"811","2015-08-05",3.15
"812","2015-08-06",3.13
"813","2015-08-07",3.13
"814","2015-08-10",3.23
"815","2015-08-11",3.2
"816","2015-08-12",3.2
"817","2015-08-13",3.07
"818","2015-08-14",3.07
"819","2015-08-17",3.09
"820","2015-08-18",3.17
"821","2015-08-19",3.19
"822","2015-08-20",3.1
"823","2015-08-21",3.2
"824","2015-08-24",3.01
"825","2015-08-25",3.12
"826","2015-08-26",3.05
"827","2015-08-27",3.03
"828","2015-08-28",2.94
"829","2015-08-31",2.94
"830","2015-09-01",2.88
"831","2015-09-02",2.88
"832","2015-09-03",2.88
"833","2015-09-04",3
"834","2015-09-08",2.88
"835","2015-09-09",2.94
"836","2015-09-10",2.94
"837","2015-09-11",3.02
"838","2015-09-14",3
"839","2015-09-15",2.95
"840","2015-09-16",3.06
"841","2015-09-17",3.07
"842","2015-09-18",2.91
"843","2015-09-21",2.7
"844","2015-09-22",2.76
"845","2015-09-23",2.71
"846","2015-09-24",2.75
"847","2015-09-25",2.83
"848","2015-09-28",2.78
"849","2015-09-29",2.76
"850","2015-09-30",2.76
"851","2015-10-01",2.76
"852","2015-10-02",2.87
"853","2015-10-05",2.92
"854","2015-10-06",2.92
"855","2015-10-07",3.12
"856","2015-10-08",3.16
"857","2015-10-09",3.2
"858","2015-10-12",3.2
"859","2015-10-13",3.08
"860","2015-10-14",3.08
"861","2015-10-15",3.25
"862","2015-10-16",3.2
"863","2015-10-19",3.19
"864","2015-10-20",3.34
"865","2015-10-21",3.34
"866","2015-10-22",3.45
"867","2015-10-23",3.28
"868","2015-10-26",3.11
"869","2015-10-27",3.29
"870","2015-10-28",3.42
"871","2015-10-29",2.97
"872","2015-10-30",2.81
"873","2015-11-02",2.9
"874","2015-11-03",2.98
"875","2015-11-04",2.95
"876","2015-11-05",2.91
"877","2015-11-06",2.95
"878","2015-11-09",3.05
"879","2015-11-10",3.03
"880","2015-11-11",3.08
"881","2015-11-12",3.04
"882","2015-11-13",2.95
"883","2015-11-16",2.95
"884","2015-11-17",2.95
"885","2015-11-18",2.96
"886","2015-11-19",2.96
"887","2015-11-20",3.01
"888","2015-11-23",2.92
"889","2015-11-24",3
"890","2015-11-25",2.91
"891","2015-11-27",2.99
"892","2015-11-30",2.74
"893","2015-12-01",2.77
"894","2015-12-02",2.71
"895","2015-12-03",2.83
"896","2015-12-04",2.81
"897","2015-12-07",2.8
"898","2015-12-08",2.75
"899","2015-12-09",2.87
"900","2015-12-10",2.87
"901","2015-12-11",2.7
"902","2015-12-14",2.7
"903","2015-12-15",2.7
"904","2015-12-16",2.81
"905","2015-12-17",2.8
"906","2015-12-18",2.8
"907","2015-12-21",2.74
"908","2015-12-22",2.74
"909","2015-12-23",2.74
"910","2015-12-24",2.74
"911","2015-12-28",2.81
"912","2015-12-29",2.85
"913","2015-12-30",2.85
"914","2015-12-31",2.93
"915","2016-01-04",2.82
"916","2016-01-05",2.84
"917","2016-01-06",2.77
"918","2016-01-07",2.73
"919","2016-01-08",2.73
"920","2016-01-11",2.77
"921","2016-01-12",2.77
"922","2016-01-13",2.66
"923","2016-01-14",2.66
"924","2016-01-15",2.67
"925","2016-01-19",2.6
"926","2016-01-20",2.5
"927","2016-01-21",2.43
"928","2016-01-22",2.52
"929","2016-01-25",2.68
"930","2016-01-26",2.41
"931","2016-01-27",2.2
"932","2016-01-28",2.25
"933","2016-01-29",2.33
"934","2016-02-01",2.32
"935","2016-02-02",2.22
"936","2016-02-03",2.31
"937","2016-02-04",2.4
"938","2016-02-05",2.4
"939","2016-02-08",2.32
"940","2016-02-09",2.24
"941","2016-02-10",2.24
"942","2016-02-11",2.39
"943","2016-02-12",2.51
"944","2016-02-16",2.49
"945","2016-02-17",2.7
"946","2016-02-18",2.7
"947","2016-02-19",2.7
"948","2016-02-22",2.7
"949","2016-02-23",2.95
"950","2016-02-24",2.84
"951","2016-02-25",2.73
"952","2016-02-26",2.73
"953","2016-02-29",2.72
"954","2016-03-01",2.72
"955","2016-03-02",2.72
"956","2016-03-03",2.79
"957","2016-03-04",2.9
"958","2016-03-07",2.94
"959","2016-03-08",2.97
"960","2016-03-09",3.06
"961","2016-03-10",3.03
"962","2016-03-11",3.15
"963","2016-03-14",3.14
"964","2016-03-15",3.01
"965","2016-03-16",2.96
"966","2016-03-17",3.04
"967","2016-03-18",3.15
"968","2016-03-21",3.1
"969","2016-03-22",3.15
"970","2016-03-23",3
"971","2016-03-24",3
"972","2016-03-28",3.14
"973","2016-03-29",3.14
"974","2016-03-30",3.14
"975","2016-03-31",3.14
"976","2016-04-01",3.14
"977","2016-04-04",3.12
"978","2016-04-05",3.09
"979","2016-04-06",3.17
"980","2016-04-07",3.11
"981","2016-04-08",3.19
"982","2016-04-11",3.28
"983","2016-04-12",3.28
"984","2016-04-13",3.32
"985","2016-04-14",3.32
"986","2016-04-15",3.48
"987","2016-04-18",3.38
"988","2016-04-19",3.54
"989","2016-04-20",3.54
"990","2016-04-21",3.55
"991","2016-04-22",3.39
"992","2016-04-25",3.48
"993","2016-04-26",3.48
"994","2016-04-27",3.35
"995","2016-04-28",3.48
"996","2016-04-29",3.38
"997","2016-05-02",3.41
"998","2016-05-03",3.41
"999","2016-05-04",3.32
"1000","2016-05-05",3.4
"1001","2016-05-06",3.42
"1002","2016-05-09",3.36
