"","date","TACO"
"1001","2017-12-27",12.16
"1002","2017-12-28",12.19
"1003","2017-12-29",12.12
"1004","2018-01-02",12.11
"1005","2018-01-03",12.4
"1006","2018-01-04",12.29
"1007","2018-01-05",12.28
"1008","2018-01-08",12.74
"1009","2018-01-09",13.12
"1010","2018-01-10",13.37
"1011","2018-01-11",13.4
"1012","2018-01-12",13.47
"1013","2018-01-16",13.31
"1014","2018-01-17",13.65
"1015","2018-01-18",13.66
"1016","2018-01-19",13.54
"1017","2018-01-22",13.49
"1018","2018-01-23",13.39
"1019","2018-01-24",12.99
"1020","2018-01-25",13.01
"1021","2018-01-26",12.93
"1022","2018-01-29",12.94
"1023","2018-01-30",12.81
"1024","2018-01-31",12.67
"1025","2018-02-01",12.71
"1026","2018-02-02",12.59
"1027","2018-02-05",12.15
"1028","2018-02-06",12.19
"1029","2018-02-07",12.27
"1030","2018-02-08",12.05
"1031","2018-02-09",12.04
"1032","2018-02-12",12.08
"1033","2018-02-13",12
"1034","2018-02-14",12
"1035","2018-02-15",12.38
"1036","2018-02-16",12.53
"1037","2018-02-20",12.34
"1038","2018-02-21",12.77
"1039","2018-02-22",12.76
"1040","2018-02-23",12.97
"1041","2018-02-26",12.92
"1042","2018-02-27",12.66
"1043","2018-02-28",12.6
"1044","2018-03-01",12.45
"1045","2018-03-02",12.72
"1046","2018-03-05",12.56
"1047","2018-03-06",12.67
"1048","2018-03-07",12.99
"1049","2018-03-08",12.83
"1050","2018-03-09",12.82
"1051","2018-03-12",12.9
"1052","2018-03-13",12.94
"1053","2018-03-14",12.71
"1054","2018-03-15",11.34
"1055","2018-03-16",10.95
"1056","2018-03-19",10.75
"1057","2018-03-20",10.55
"1058","2018-03-21",10.92
"1059","2018-03-22",10.82
"1060","2018-03-23",10.41
"1061","2018-03-26",10.47
"1062","2018-03-27",10.44
"1063","2018-03-28",10.2
"1064","2018-03-29",10.36
"1065","2018-04-02",10.27
"1066","2018-04-03",10.5
"1067","2018-04-04",10.67
"1068","2018-04-05",10.79
"1069","2018-04-06",10.68
"1070","2018-04-09",10.76
"1071","2018-04-10",10.89
"1072","2018-04-11",10.74
"1073","2018-04-12",10.71
"1074","2018-04-13",10.73
"1075","2018-04-16",10.88
"1076","2018-04-17",10.9
"1077","2018-04-18",10.95
"1078","2018-04-19",10.95
"1079","2018-04-20",10.94
"1080","2018-04-23",10.83
"1081","2018-04-24",10.96
"1082","2018-04-25",10.92
"1083","2018-04-26",11
"1084","2018-04-27",11.01
"1085","2018-04-30",11.16
"1086","2018-05-01",11
"1087","2018-05-02",10.98
"1088","2018-05-03",10.79
"1089","2018-05-04",11.15
"1090","2018-05-07",11.36
"1091","2018-05-08",11.56
"1092","2018-05-09",11.7
"1093","2018-05-10",11.57
"1094","2018-05-11",11.51
"1095","2018-05-14",11.33
"1096","2018-05-15",11.58
"1097","2018-05-16",11.44
"1098","2018-05-17",11.34
"1099","2018-05-18",11.45
"1100","2018-05-21",11.58
"1101","2018-05-22",11.5
"1102","2018-05-23",11.76
"1103","2018-05-24",11.56
"1104","2018-05-25",12.06
"1105","2018-05-29",11.9
"1106","2018-05-30",12.21
"1107","2018-05-31",12.04
"1108","2018-06-01",12.13
"1109","2018-06-04",12.37
"1110","2018-06-05",12.87
"1111","2018-06-06",13.03
"1112","2018-06-07",12.94
"1113","2018-06-08",12.99
"1114","2018-06-11",12.67
"1115","2018-06-12",13.04
"1116","2018-06-13",13.12
"1117","2018-06-14",13.2
"1118","2018-06-15",13.15
"1119","2018-06-18",13.13
"1120","2018-06-19",13.11
"1121","2018-06-20",12.83
"1122","2018-06-21",12.95
"1123","2018-06-22",13.88
"1124","2018-06-25",13.59
"1125","2018-06-26",13.59
"1126","2018-06-27",13.96
"1127","2018-06-28",14.02
"1128","2018-06-29",14.18
"1129","2018-07-02",14.13
"1130","2018-07-03",14.24
"1131","2018-07-05",14.67
"1132","2018-07-06",14.64
"1133","2018-07-09",14.45
"1134","2018-07-10",14.21
"1135","2018-07-11",14.19
"1136","2018-07-12",14.1
"1137","2018-07-13",14.13
"1138","2018-07-16",14.21
"1139","2018-07-17",14.04
"1140","2018-07-18",14.18
"1141","2018-07-19",14.34
"1142","2018-07-20",14.1
"1143","2018-07-23",14.08
"1144","2018-07-24",13.84
"1145","2018-07-25",13.86
"1146","2018-07-26",13.46
"1147","2018-07-27",12.85
"1148","2018-07-30",12.82
"1149","2018-07-31",12.94
"1150","2018-08-01",12.98
"1151","2018-08-02",12.98
"1152","2018-08-03",12.8
"1153","2018-08-06",12.96
"1154","2018-08-07",12.96
"1155","2018-08-08",12.62
"1156","2018-08-09",12.61
"1157","2018-08-10",12.63
"1158","2018-08-13",12.51
"1159","2018-08-14",12.61
"1160","2018-08-15",12.87
"1161","2018-08-16",13.08
"1162","2018-08-17",13.17
"1163","2018-08-20",13.26
"1164","2018-08-21",13.34
"1165","2018-08-22",13.4
"1166","2018-08-23",13.4
"1167","2018-08-24",13.44
"1168","2018-08-27",12.89
"1169","2018-08-28",12.82
"1170","2018-08-29",12.83
"1171","2018-08-30",12.8
"1172","2018-08-31",12.93
"1173","2018-09-04",12.97
"1174","2018-09-05",12.91
"1175","2018-09-06",12.68
"1176","2018-09-07",12.67
"1177","2018-09-10",12.81
"1178","2018-09-11",12.58
"1179","2018-09-12",12.18
"1180","2018-09-13",12.06
"1181","2018-09-14",11.85
"1182","2018-09-17",11.88
"1183","2018-09-18",11.97
"1184","2018-09-19",12.07
"1185","2018-09-20",12.05
"1186","2018-09-21",11.27
"1187","2018-09-24",11.25
"1188","2018-09-25",11.15
"1189","2018-09-26",11.48
"1190","2018-09-27",11.71
"1191","2018-09-28",11.81
"1192","2018-10-01",11.82
"1193","2018-10-02",11.35
"1194","2018-10-03",11.41
"1195","2018-10-04",11.53
"1196","2018-10-05",11.37
"1197","2018-10-08",11.37
"1198","2018-10-09",11.51
"1199","2018-10-10",11.07
"1200","2018-10-11",11.02
"1201","2018-10-12",11.11
"1202","2018-10-15",11.11
"1203","2018-10-16",10.93
"1204","2018-10-17",10.13
"1205","2018-10-18",10.18
"1206","2018-10-19",10.44
"1207","2018-10-22",10.43
"1208","2018-10-23",10.66
"1209","2018-10-24",11
"1210","2018-10-25",11.01
"1211","2018-10-26",10.77
"1212","2018-10-29",10.71
"1213","2018-10-30",10.91
"1214","2018-10-31",10.9
"1215","2018-11-01",11.2
"1216","2018-11-02",11.49
"1217","2018-11-05",11.51
"1218","2018-11-06",11.87
"1219","2018-11-07",11.62
"1220","2018-11-08",11.56
"1221","2018-11-09",11.75
"1222","2018-11-12",11.25
"1223","2018-11-13",11.23
"1224","2018-11-14",10.8
"1225","2018-11-15",11.21
"1226","2018-11-16",11.31
"1227","2018-11-19",11.02
"1228","2018-11-20",10.7
"1229","2018-11-21",10.77
"1230","2018-11-23",10.73
"1231","2018-11-26",10.66
"1232","2018-11-27",10.58
"1233","2018-11-28",10.84
"1234","2018-11-29",10.76
"1235","2018-11-30",10.71
"1236","2018-12-03",10.7
"1237","2018-12-04",10.52
"1238","2018-12-06",10.81
"1239","2018-12-07",10.61
"1240","2018-12-10",10.52
"1241","2018-12-11",10.39
"1242","2018-12-12",10.31
"1243","2018-12-13",10.18
"1244","2018-12-14",10.07
"1245","2018-12-17",9.89
"1246","2018-12-18",9.89
"1247","2018-12-19",9.87
"1248","2018-12-20",9.73
"1249","2018-12-21",9.66
"1250","2018-12-24",9.76
"1251","2018-12-26",10.11
"1252","2018-12-27",10
"1253","2018-12-28",10.02
"1254","2018-12-31",9.99
"1255","2019-01-02",10.27
"1256","2019-01-03",10
"1257","2019-01-04",10.43
"1258","2019-01-07",10.67
"1259","2019-01-08",10.84
"1260","2019-01-09",10.96
"1261","2019-01-10",10.57
"1262","2019-01-11",10.1
"1263","2019-01-14",10.74
"1264","2019-01-15",10.56
"1265","2019-01-16",10.54
"1266","2019-01-17",10.68
"1267","2019-01-18",10.5
"1268","2019-01-22",10.65
"1269","2019-01-23",11
"1270","2019-01-24",10.95
"1271","2019-01-25",10.94
"1272","2019-01-28",10.88
"1273","2019-01-29",10.78
"1274","2019-01-30",10.55
"1275","2019-01-31",10.39
"1276","2019-02-01",10.22
"1277","2019-02-04",10.49
"1278","2019-02-05",10.61
"1279","2019-02-06",10.45
"1280","2019-02-07",10.61
"1281","2019-02-08",10.5
"1282","2019-02-11",10.44
"1283","2019-02-12",10.22
"1284","2019-02-13",10.21
"1285","2019-02-14",10.2
"1286","2019-02-15",10.2
"1287","2019-02-19",10.61
"1288","2019-02-20",10.91
"1289","2019-02-21",10.68
"1290","2019-02-22",10.58
"1291","2019-02-25",10.3
"1292","2019-02-26",10.27
"1293","2019-02-27",10.32
"1294","2019-02-28",10.34
"1295","2019-03-01",10.47
"1296","2019-03-04",10.52
"1297","2019-03-05",10.46
"1298","2019-03-06",10.24
"1299","2019-03-07",10.01
"1300","2019-03-08",9.98
"1301","2019-03-11",10.25
"1302","2019-03-12",10.14
"1303","2019-03-13",10.09
"1304","2019-03-14",10.15
"1305","2019-03-15",10.15
"1306","2019-03-18",10.59
"1307","2019-03-19",9.89
"1308","2019-03-20",9.91
"1309","2019-03-21",10
"1310","2019-03-22",9.9
"1311","2019-03-25",10
"1312","2019-03-26",10.1
"1313","2019-03-27",10.15
"1314","2019-03-28",10.19
"1315","2019-03-29",10.06
"1316","2019-04-01",10.19
"1317","2019-04-02",10.17
"1318","2019-04-03",10.12
"1319","2019-04-04",10.25
"1320","2019-04-05",10.27
"1321","2019-04-08",10.15
"1322","2019-04-09",10.02
"1323","2019-04-10",10.03
"1324","2019-04-11",9.99
"1325","2019-04-12",9.99
"1326","2019-04-15",10
"1327","2019-04-16",9.93
"1328","2019-04-17",10.12
"1329","2019-04-18",10.09
"1330","2019-04-22",10.01
"1331","2019-04-23",10.02
"1332","2019-04-24",9.93
"1333","2019-04-25",9.79
"1334","2019-04-26",9.88
"1335","2019-04-29",9.79
"1336","2019-04-30",10.05
"1337","2019-05-01",10.45
"1338","2019-05-02",10.49
"1339","2019-05-03",11.03
"1340","2019-05-06",11.71
"1341","2019-05-07",11.48
"1342","2019-05-08",11.71
"1343","2019-05-09",11.57
"1344","2019-05-10",11.58
"1345","2019-05-13",11.45
"1346","2019-05-14",11.51
"1347","2019-05-15",11.32
"1348","2019-05-16",11.3
"1349","2019-05-17",11.51
"1350","2019-05-20",11.62
"1351","2019-05-21",11.78
"1352","2019-05-22",11.55
"1353","2019-05-23",11.31
"1354","2019-05-24",11.3
"1355","2019-05-28",10.94
"1356","2019-05-29",10.88
"1357","2019-05-30",10.99
"1358","2019-05-31",10.82
"1359","2019-06-03",10.59
"1360","2019-06-04",10.87
"1361","2019-06-05",10.71
"1362","2019-06-06",10.71
"1363","2019-06-07",10.88
"1364","2019-06-10",10.81
"1365","2019-06-11",11.08
"1366","2019-06-12",11.29
"1367","2019-06-13",11.26
"1368","2019-06-14",11.3
"1369","2019-06-17",11.34
"1370","2019-06-18",11.44
"1371","2019-06-19",11.47
"1372","2019-06-20",11.91
"1373","2019-06-21",12.13
"1374","2019-06-24",12.39
"1375","2019-06-25",12.49
"1376","2019-06-26",12.21
"1377","2019-06-27",12.5
"1378","2019-06-28",12.82
"1379","2019-07-01",12.61
"1380","2019-07-02",12.89
"1381","2019-07-03",12.94
"1382","2019-07-05",13.22
"1383","2019-07-08",13.36
"1384","2019-07-09",13.25
"1385","2019-07-10",12.95
"1386","2019-07-11",12.85
"1387","2019-07-12",12.84
"1388","2019-07-15",12.84
"1389","2019-07-16",12.64
"1390","2019-07-17",12.4
"1391","2019-07-18",12.34
"1392","2019-07-19",12.46
"1393","2019-07-22",12.24
"1394","2019-07-23",12.33
"1395","2019-07-24",12.37
"1396","2019-07-25",12.26
"1397","2019-07-26",12.42
"1398","2019-07-29",12.84
"1399","2019-07-30",12.13
"1400","2019-07-31",12.12
"1401","2019-08-01",11.69
"1402","2019-08-02",11.75
"1403","2019-08-05",11.18
"1404","2019-08-06",11.24
"1405","2019-08-07",11.35
"1406","2019-08-08",11.48
"1407","2019-08-09",11.32
"1408","2019-08-12",11.16
"1409","2019-08-13",11.17
"1410","2019-08-14",10.94
"1411","2019-08-15",10.66
"1412","2019-08-16",10.97
"1413","2019-08-19",11.04
"1414","2019-08-20",11.51
"1415","2019-08-21",11.25
"1416","2019-08-22",11.07
"1417","2019-08-23",11
"1418","2019-08-26",10.87
"1419","2019-08-27",11.04
"1420","2019-08-28",11.24
"1421","2019-08-29",11.39
"1422","2019-08-30",11.18
"1423","2019-09-03",10.86
"1424","2019-09-04",11.03
"1425","2019-09-05",11.39
"1426","2019-09-06",11.25
"1427","2019-09-09",11.22
"1428","2019-09-10",11.11
"1429","2019-09-11",11.36
"1430","2019-09-12",11.19
"1431","2019-09-13",11.23
"1432","2019-09-16",11.1
"1433","2019-09-17",10.82
"1434","2019-09-18",10.61
"1435","2019-09-19",10.65
"1436","2019-09-20",10.47
"1437","2019-09-23",10.39
"1438","2019-09-24",10.6
"1439","2019-09-25",10.46
"1440","2019-09-26",10.2
"1441","2019-09-27",10.28
"1442","2019-09-30",10.23
"1443","2019-10-01",10.1
"1444","2019-10-02",9.84
"1445","2019-10-03",9.89
"1446","2019-10-04",9.87
"1447","2019-10-07",9.74
"1448","2019-10-08",9.73
"1449","2019-10-09",9.54
"1450","2019-10-10",9.6
"1451","2019-10-11",9.59
"1452","2019-10-14",9.48
"1453","2019-10-15",9.4
"1454","2019-10-16",9.44
"1455","2019-10-17",9.53
"1456","2019-10-18",9.4
"1457","2019-10-21",9.68
"1458","2019-10-22",8
"1459","2019-10-23",8.17
"1460","2019-10-24",8.13
"1461","2019-10-25",7.92
"1462","2019-10-28",7.75
"1463","2019-10-29",7.62
"1464","2019-10-30",7.75
"1465","2019-10-31",7.64
"1466","2019-11-01",7.67
"1467","2019-11-04",7.7
"1468","2019-11-05",7.71
"1469","2019-11-06",7.88
"1470","2019-11-07",7.79
"1471","2019-11-08",7.76
"1472","2019-11-11",7.74
"1473","2019-11-12",7.91
"1474","2019-11-13",7.77
"1475","2019-11-14",7.76
"1476","2019-11-15",7.79
"1477","2019-11-18",7.63
"1478","2019-11-19",7.4
"1479","2019-11-20",7.35
"1480","2019-11-21",7.3
"1481","2019-11-22",7.27
"1482","2019-11-25",7.39
"1483","2019-11-26",7.44
"1484","2019-11-27",7.48
"1485","2019-11-29",7.49
"1486","2019-12-02",7.27
"1487","2019-12-03",7.14
"1488","2019-12-04",7.03
"1489","2019-12-05",6.99
"1490","2019-12-06",7.28
"1491","2019-12-09",7.39
"1492","2019-12-10",7.44
"1493","2019-12-11",7.75
"1494","2019-12-12",7.73
"1495","2019-12-13",7.81
"1496","2019-12-16",7.66
"1497","2019-12-17",7.68
"1498","2019-12-18",7.85
"1499","2019-12-19",7.89
"1500","2019-12-20",7.73
"1501","2019-12-23",7.61
"1502","2019-12-24",7.6
"1503","2019-12-26",7.64
"1504","2019-12-27",7.57
"1505","2019-12-30",7.68
"1506","2019-12-31",7.91
"1507","2020-01-02",7.97
"1508","2020-01-03",7.93
"1509","2020-01-06",7.98
"1510","2020-01-07",7.97
"1511","2020-01-08",7.94
"1512","2020-01-09",8
"1513","2020-01-10",7.72
"1514","2020-01-13",7.43
"1515","2020-01-14",7.69
"1516","2020-01-15",8
"1517","2020-01-16",7.99
"1518","2020-01-17",8.06
"1519","2020-01-21",8
"1520","2020-01-22",7.77
"1521","2020-01-23",7.83
"1522","2020-01-24",7.67
"1523","2020-01-27",7.77
"1524","2020-01-28",7.84
"1525","2020-01-29",7.76
"1526","2020-01-30",7.65
"1527","2020-01-31",7.54
"1528","2020-02-03",7.51
"1529","2020-02-04",7.51
"1530","2020-02-05",7.74
"1531","2020-02-06",7.63
"1532","2020-02-07",7.52
"1533","2020-02-10",7.56
"1534","2020-02-11",7.71
"1535","2020-02-12",7.77
"1536","2020-02-13",7.75
"1537","2020-02-14",7.67
"1538","2020-02-18",7.56
"1539","2020-02-19",7.77
"1540","2020-02-20",7.8
"1541","2020-02-21",7.7
"1542","2020-02-24",7.42
"1543","2020-02-25",7.17
"1544","2020-02-26",6.73
"1545","2020-02-27",6.5
"1546","2020-02-28",6.4
"1547","2020-03-02",6.26
"1548","2020-03-03",5.95
"1549","2020-03-04",6.05
"1550","2020-03-05",5.54
"1551","2020-03-06",5.43
"1552","2020-03-09",4.87
"1553","2020-03-10",5.29
"1554","2020-03-11",4.74
"1555","2020-03-12",3.85
"1556","2020-03-13",3.98
"1557","2020-03-16",2.62
"1558","2020-03-17",2.55
"1559","2020-03-18",2.54
"1560","2020-03-19",2.7
"1561","2020-03-20",2.62
"1562","2020-03-23",3.3
"1563","2020-03-24",3.69
"1564","2020-03-25",3.8
"1565","2020-03-26",4.2
"1566","2020-03-27",3.62
"1567","2020-03-30",3.44
"1568","2020-03-31",3.43
"1569","2020-04-01",3.19
"1570","2020-04-02",3.14
"1571","2020-04-03",3.14
"1572","2020-04-06",3.26
"1573","2020-04-07",3.26
"1574","2020-04-08",3.95
"1575","2020-04-09",4.37
"1576","2020-04-13",4.27
"1577","2020-04-14",4.27
"1578","2020-04-15",4.13
"1579","2020-04-16",4.18
"1580","2020-04-17",4.66
"1581","2020-04-20",4.5
"1582","2020-04-21",4.46
"1583","2020-04-22",4.44
"1584","2020-04-23",4.6
"1585","2020-04-24",4.63
"1586","2020-04-27",4.93
"1587","2020-04-28",5.53
"1588","2020-04-29",6
"1589","2020-04-30",5.88
"1590","2020-05-01",5.31
"1591","2020-05-04",5.23
"1592","2020-05-05",5.24
"1593","2020-05-06",5.27
"1594","2020-05-07",5.53
"1595","2020-05-08",5.75
"1596","2020-05-11",5.75
"1597","2020-05-12",5.91
"1598","2020-05-13",5.66
"1599","2020-05-14",5.62
"1600","2020-05-15",5.65
"1601","2020-05-18",6.04
"1602","2020-05-19",5.82
"1603","2020-05-20",6.25
"1604","2020-05-21",6.15
"1605","2020-05-22",6.12
"1606","2020-05-26",6.38
"1607","2020-05-27",6.36
"1608","2020-05-28",6.3
"1609","2020-05-29",6.1
"1610","2020-06-01",6.34
"1611","2020-06-02",6.98
"1612","2020-06-03",7.01
"1613","2020-06-04",7.11
"1614","2020-06-05",7.56
"1615","2020-06-08",7.53
"1616","2020-06-09",7.39
"1617","2020-06-10",6.58
"1618","2020-06-11",6.07
"1619","2020-06-12",6.33
"1620","2020-06-15",6.35
"1621","2020-06-16",6.3
"1622","2020-06-17",6.15
"1623","2020-06-18",6.14
"1624","2020-06-19",6.1
"1625","2020-06-22",5.99
"1626","2020-06-23",6.15
"1627","2020-06-24",6.11
"1628","2020-06-25",5.85
"1629","2020-06-26",5.91
"1630","2020-06-29",6.09
"1631","2020-06-30",5.93
"1632","2020-07-01",6.13
"1633","2020-07-02",6.1
"1634","2020-07-06",6.1
"1635","2020-07-07",6.12
"1636","2020-07-08",6.28
"1637","2020-07-09",6.09
"1638","2020-07-10",6.19
"1639","2020-07-13",6.41
"1640","2020-07-14",6.52
"1641","2020-07-15",6.98
"1642","2020-07-16",6.95
"1643","2020-07-17",6.71
"1644","2020-07-20",6.71
"1645","2020-07-21",6.93
"1646","2020-07-22",7.12
"1647","2020-07-23",7.15
"1648","2020-07-24",7.91
"1649","2020-07-27",7.38
"1650","2020-07-28",7.5
"1651","2020-07-29",7.41
"1652","2020-07-30",7.27
"1653","2020-07-31",7.65
"1654","2020-08-03",7.29
"1655","2020-08-04",7.56
"1656","2020-08-05",7.4
"1657","2020-08-06",7.49
"1658","2020-08-07",7.48
"1659","2020-08-10",7.48
"1660","2020-08-11",7.84
"1661","2020-08-12",8.18
"1662","2020-08-13",9.11
"1663","2020-08-14",8.71
"1664","2020-08-17",8.61
"1665","2020-08-18",8.57
"1666","2020-08-19",8.41
"1667","2020-08-20",8.39
"1668","2020-08-21",8.68
"1669","2020-08-24",9.13
"1670","2020-08-25",8.92
"1671","2020-08-26",8.58
"1672","2020-08-27",8.61
"1673","2020-08-28",8.71
"1674","2020-08-31",8.41
"1675","2020-09-01",8.6
"1676","2020-09-02",8.95
"1677","2020-09-03",8.95
"1678","2020-09-04",8.75
"1679","2020-09-08",8.27
"1680","2020-09-09",8.46
"1681","2020-09-10",8.47
"1682","2020-09-11",8.08
"1683","2020-09-14",8.28
"1684","2020-09-15",8.14
"1685","2020-09-16",8.47
"1686","2020-09-17",8.3
"1687","2020-09-18",8.09
"1688","2020-09-21",7.84
"1689","2020-09-22",8.28
"1690","2020-09-23",7.88
"1691","2020-09-24",7.82
"1692","2020-09-25",7.97
"1693","2020-09-28",8.09
"1694","2020-09-29",8.21
"1695","2020-09-30",8.2
"1696","2020-10-01",7.88
"1697","2020-10-02",8.22
"1698","2020-10-05",8.37
"1699","2020-10-06",8.56
"1700","2020-10-07",9.3
"1701","2020-10-08",9.29
"1702","2020-10-09",9.42
"1703","2020-10-12",9.68
"1704","2020-10-13",9.51
"1705","2020-10-14",9.33
"1706","2020-10-15",10.39
"1707","2020-10-16",8.18
"1708","2020-10-19",7.56
"1709","2020-10-20",7.59
"1710","2020-10-21",7.49
"1711","2020-10-22",7.6
"1712","2020-10-23",8.13
"1713","2020-10-26",8.26
"1714","2020-10-27",8.26
"1715","2020-10-28",7.94
"1716","2020-10-29",7.59
"1717","2020-10-30",7.42
"1718","2020-11-02",7.41
"1719","2020-11-03",7.97
"1720","2020-11-04",8.02
"1721","2020-11-05",7.98
"1722","2020-11-06",8
"1723","2020-11-09",8.19
"1724","2020-11-10",8.16
"1725","2020-11-11",8.15
"1726","2020-11-12",8.05
"1727","2020-11-13",8.35
"1728","2020-11-16",8.31
"1729","2020-11-17",8.44
"1730","2020-11-18",8.31
"1731","2020-11-19",8.31
"1732","2020-11-20",8.39
"1733","2020-11-23",8.64
"1734","2020-11-24",9.08
"1735","2020-11-25",9.11
"1736","2020-11-27",9.09
