"","date","GWB"
"74","2015-01-30",20.200001
"75","2015-02-02",20.49
"76","2015-02-03",20.73
"77","2015-02-04",20.98
"78","2015-02-05",21.35
"79","2015-02-06",21.379999
"80","2015-02-09",20.950001
"81","2015-02-10",20.93
"82","2015-02-11",20.969999
"83","2015-02-12",21.200001
"84","2015-02-13",21.43
"85","2015-02-17",21.540001
"86","2015-02-18",21.549999
"87","2015-02-19",21.799999
"88","2015-02-20",21.99
"89","2015-02-23",22.24
"90","2015-02-24",22.35
"91","2015-02-25",22.49
"92","2015-02-26",22.969999
"93","2015-02-27",23
"94","2015-03-02",23.67
"95","2015-03-03",23.92
"96","2015-03-04",24.01
"97","2015-03-05",24.030001
"98","2015-03-06",24.24
"99","2015-03-09",23.889999
"100","2015-03-10",22.530001
"101","2015-03-11",22.549999
"102","2015-03-12",22.9
"103","2015-03-13",22.440001
"104","2015-03-16",22.42
"105","2015-03-17",22.52
"106","2015-03-18",22.57
"107","2015-03-19",22.41
"108","2015-03-20",22.85
"109","2015-03-23",22.76
"110","2015-03-24",22.84
"111","2015-03-25",22.389999
"112","2015-03-26",22.200001
"113","2015-03-27",21.93
"114","2015-03-30",22.32
"115","2015-03-31",22.01
"116","2015-04-01",22.299999
"117","2015-04-02",22.459999
"118","2015-04-06",22.49
"119","2015-04-07",22.35
"120","2015-04-08",22.870001
"121","2015-04-09",22.450001
"122","2015-04-10",22.68
"123","2015-04-13",22.6
"124","2015-04-14",22.77
"125","2015-04-15",23.23
"126","2015-04-16",22.780001
"127","2015-04-17",22.85
"128","2015-04-20",22.889999
"129","2015-04-21",22.780001
"130","2015-04-22",22.799999
"131","2015-04-23",22.85
"132","2015-04-24",22.809999
"133","2015-04-27",22.76
"134","2015-04-28",23.32
"135","2015-04-29",22.82
"136","2015-04-30",21.870001
"137","2015-05-01",22.299999
"138","2015-05-04",22.67
"139","2015-05-05",23.18
"140","2015-05-06",23.290001
"141","2015-05-07",22.75
"142","2015-05-08",22.74
"143","2015-05-11",23.24
"144","2015-05-12",23.07
"145","2015-05-13",23.389999
"146","2015-05-14",23.49
"147","2015-05-15",23.16
"148","2015-05-18",23.280001
"149","2015-05-19",23.51
"150","2015-05-20",23.43
"151","2015-05-21",23.24
"152","2015-05-22",23.32
"153","2015-05-26",23.200001
"154","2015-05-27",23.5
"155","2015-05-28",23.5
"156","2015-05-29",23.18
"157","2015-06-01",23.01
"158","2015-06-02",23.42
"159","2015-06-03",23.52
"160","2015-06-04",23.690001
"161","2015-06-05",24.049999
"162","2015-06-08",24.07
"163","2015-06-09",24
"164","2015-06-10",24.18
"165","2015-06-11",24.540001
"166","2015-06-12",24.68
"167","2015-06-15",24.559999
"168","2015-06-16",24.870001
"169","2015-06-17",24.34
"170","2015-06-18",24.370001
"171","2015-06-19",24.75
"172","2015-06-22",24.58
"173","2015-06-23",25.200001
"174","2015-06-24",25.299999
"175","2015-06-25",25.200001
"176","2015-06-26",25.16
"177","2015-06-29",24.209999
"178","2015-06-30",24.110001
"179","2015-07-01",24.33
"180","2015-07-02",23.870001
"181","2015-07-06",23.84
"182","2015-07-07",23.219999
"183","2015-07-08",23.08
"184","2015-07-09",24.040001
"185","2015-07-10",24.370001
"186","2015-07-13",24.51
"187","2015-07-14",24.540001
"188","2015-07-15",24.17
"189","2015-07-16",24.77
"190","2015-07-17",24.58
"191","2015-07-20",24.450001
"192","2015-07-21",24.780001
"193","2015-07-22",24.950001
"194","2015-07-23",24.639999
"195","2015-07-24",24.190001
"196","2015-07-27",24
"197","2015-07-28",24.879999
"198","2015-07-29",24.92
"199","2015-07-30",26.01
"200","2015-07-31",26.26
"201","2015-08-03",26.42
"202","2015-08-04",26.65
"203","2015-08-05",26.92
"204","2015-08-06",27.09
"205","2015-08-07",26.98
"206","2015-08-10",27.34
"207","2015-08-11",26.74
"208","2015-08-12",26.030001
"209","2015-08-13",26.15
"210","2015-08-14",26.66
"211","2015-08-17",26.790001
"212","2015-08-18",26.709999
"213","2015-08-19",26.5
"214","2015-08-20",25.799999
"215","2015-08-21",25.27
"216","2015-08-24",23.98
"217","2015-08-25",23.48
"218","2015-08-26",24.459999
"219","2015-08-27",24.719999
"220","2015-08-28",24.719999
"221","2015-08-31",25.17
"222","2015-09-01",24.139999
"223","2015-09-02",24.15
"224","2015-09-03",24.049999
"225","2015-09-04",24.059999
"226","2015-09-08",25.120001
"227","2015-09-09",25.6
"228","2015-09-10",25.99
"229","2015-09-11",25.91
"230","2015-09-14",25.379999
"231","2015-09-15",25.790001
"232","2015-09-16",25.809999
"233","2015-09-17",25.209999
"234","2015-09-18",24.82
"235","2015-09-21",25.23
"236","2015-09-22",24.9
"237","2015-09-23",25.059999
"238","2015-09-24",25.299999
"239","2015-09-25",25.35
"240","2015-09-28",25.01
"241","2015-09-29",24.74
"242","2015-09-30",25.370001
"243","2015-10-01",25.129999
"244","2015-10-02",24.530001
"245","2015-10-05",24.9
"246","2015-10-06",24.629999
"247","2015-10-07",25
"248","2015-10-08",25.25
"249","2015-10-09",24.889999
"250","2015-10-12",24.84
"251","2015-10-13",24.75
"252","2015-10-14",24.549999
"253","2015-10-15",25.34
"254","2015-10-16",25.73
"255","2015-10-19",25.700001
"256","2015-10-20",26.43
"257","2015-10-21",25.73
"258","2015-10-22",25.58
"259","2015-10-23",25.85
"260","2015-10-26",26.1
"261","2015-10-27",25.780001
"262","2015-10-28",26.559999
"263","2015-10-29",28.540001
"264","2015-10-30",28.26
"265","2015-11-02",29.030001
"266","2015-11-03",28.93
"267","2015-11-04",28.459999
"268","2015-11-05",28.959999
"269","2015-11-06",29.83
"270","2015-11-09",29.940001
"271","2015-11-10",30.139999
"272","2015-11-11",30.6
"273","2015-11-12",29.83
"274","2015-11-13",29.540001
"275","2015-11-16",29.639999
"276","2015-11-17",30.08
"277","2015-11-18",30.73
"278","2015-11-19",30.49
"279","2015-11-20",30.629999
"280","2015-11-23",30.59
"281","2015-11-24",30.780001
"282","2015-11-25",30.43
"283","2015-11-27",30.42
"284","2015-11-30",30.219999
"285","2015-12-01",30.48
"286","2015-12-02",30.5
"287","2015-12-03",30.049999
"288","2015-12-04",30.780001
"289","2015-12-07",30.76
"290","2015-12-08",30.389999
"291","2015-12-09",29.610001
"292","2015-12-10",29.76
"293","2015-12-11",29.360001
"294","2015-12-14",29.690001
"295","2015-12-15",30.33
"296","2015-12-16",30.549999
"297","2015-12-17",29.950001
"298","2015-12-18",29.360001
"299","2015-12-21",29.32
"300","2015-12-22",29.469999
"301","2015-12-23",29.58
"302","2015-12-24",29.629999
"303","2015-12-28",29.629999
"304","2015-12-29",29.639999
"305","2015-12-30",29.48
"306","2015-12-31",29.02
"307","2016-01-04",27.99
"308","2016-01-05",27.66
"309","2016-01-06",27.809999
"310","2016-01-07",26.809999
"311","2016-01-08",26.77
"312","2016-01-11",26.440001
"313","2016-01-12",26.309999
"314","2016-01-13",25.620001
"315","2016-01-14",25.360001
"316","2016-01-15",24.940001
"317","2016-01-19",24.450001
"318","2016-01-20",23.700001
"319","2016-01-21",23.110001
"320","2016-01-22",23.959999
"321","2016-01-25",22.950001
"322","2016-01-26",23.709999
"323","2016-01-27",24.65
"324","2016-01-28",25.049999
"325","2016-01-29",26.120001
"326","2016-02-01",26.049999
"327","2016-02-02",25.049999
"328","2016-02-03",25.110001
"329","2016-02-04",25.33
"330","2016-02-05",24.459999
"331","2016-02-08",23.219999
"332","2016-02-09",23.629999
"333","2016-02-10",23.82
"334","2016-02-11",23.1
"335","2016-02-12",23.959999
"336","2016-02-16",24.719999
"337","2016-02-17",23.83
"338","2016-02-18",23.440001
"339","2016-02-19",23.889999
"340","2016-02-22",24.200001
"341","2016-02-23",24.27
"342","2016-02-24",24.23
"343","2016-02-25",24.5
"344","2016-02-26",25.1
"345","2016-02-29",24.610001
"346","2016-03-01",25.379999
"347","2016-03-02",25.68
"348","2016-03-03",25.92
"349","2016-03-04",26.280001
"350","2016-03-07",26.309999
"351","2016-03-08",25.969999
"352","2016-03-09",26.1
"353","2016-03-10",27.07
"354","2016-03-11",27.860001
"355","2016-03-14",27.360001
"356","2016-03-15",27.25
"357","2016-03-16",27.26
"358","2016-03-17",27.530001
"359","2016-03-18",27.58
"360","2016-03-21",27.709999
"361","2016-03-22",27.690001
"362","2016-03-23",27.370001
"363","2016-03-24",27.41
"364","2016-03-28",27.450001
"365","2016-03-29",27.42
"366","2016-03-30",27.700001
"367","2016-03-31",27.27
"368","2016-04-01",27.790001
"369","2016-04-04",27.610001
"370","2016-04-05",27.35
"371","2016-04-06",27.370001
"372","2016-04-07",26.77
"373","2016-04-08",26.860001
"374","2016-04-11",26.969999
"375","2016-04-12",28.280001
"376","2016-04-13",28.879999
"377","2016-04-14",28.93
"378","2016-04-15",28.959999
"379","2016-04-18",29.209999
"380","2016-04-19",29.389999
"381","2016-04-20",29.74
"382","2016-04-21",29.42
"383","2016-04-22",29.860001
"384","2016-04-25",29.73
"385","2016-04-26",30.209999
"386","2016-04-27",29.75
"387","2016-04-28",31.110001
"388","2016-04-29",31.52
"389","2016-05-02",31.450001
"390","2016-05-03",31.139999
"391","2016-05-04",30.66
"392","2016-05-05",30.559999
"393","2016-05-06",30.780001
"394","2016-05-09",30.9
"395","2016-05-10",31.23
"396","2016-05-11",31.35
"397","2016-05-12",31.110001
"398","2016-05-13",31.17
"399","2016-05-16",31.85
"400","2016-05-17",31.549999
"401","2016-05-18",32.439999
"402","2016-05-19",32.439999
"403","2016-05-20",33.009998
"404","2016-05-23",32.950001
"405","2016-05-24",33.639999
"406","2016-05-25",33.849998
"407","2016-05-26",33.740002
"408","2016-05-27",33.880001
"409","2016-05-31",34.02
"410","2016-06-01",34.16
"411","2016-06-02",34.119999
"412","2016-06-03",33.57
"413","2016-06-06",33.790001
"414","2016-06-07",33.900002
"415","2016-06-08",33.700001
"416","2016-06-09",33.279999
"417","2016-06-10",33.080002
"418","2016-06-13",33.040001
"419","2016-06-14",32.43
"420","2016-06-15",32.139999
"421","2016-06-16",31.209999
"422","2016-06-17",31.27
"423","2016-06-20",31.940001
"424","2016-06-21",31.860001
"425","2016-06-22",31.950001
"426","2016-06-23",32.98
"427","2016-06-24",30.9
"428","2016-06-27",29.879999
"429","2016-06-28",30.18
"430","2016-06-29",31.01
"431","2016-06-30",31.540001
"432","2016-07-01",31.040001
"433","2016-07-05",30.59
"434","2016-07-06",30.950001
"435","2016-07-07",31.459999
"436","2016-07-08",32.080002
"437","2016-07-11",32.869999
"438","2016-07-12",33.619999
"439","2016-07-13",33.869999
"440","2016-07-14",34.59
"441","2016-07-15",34.610001
"442","2016-07-18",34.5
"443","2016-07-19",34.630001
"444","2016-07-20",34.610001
"445","2016-07-21",33.82
"446","2016-07-22",34.040001
"447","2016-07-25",33.740002
"448","2016-07-26",34.080002
"449","2016-07-27",34.099998
"450","2016-07-28",33.509998
"451","2016-07-29",33.169998
"452","2016-08-01",32.740002
"453","2016-08-02",32.040001
"454","2016-08-03",32.400002
"455","2016-08-04",32.48
"456","2016-08-05",33.68
"457","2016-08-08",33.439999
"458","2016-08-09",33.450001
"459","2016-08-10",32.599998
"460","2016-08-11",32.860001
"461","2016-08-12",32.860001
"462","2016-08-15",32.84
"463","2016-08-16",32.349998
"464","2016-08-17",32.57
"465","2016-08-18",32.540001
"466","2016-08-19",32.549999
"467","2016-08-22",32.43
"468","2016-08-23",32.52
"469","2016-08-24",32.540001
"470","2016-08-25",33.099998
"471","2016-08-26",33.389999
"472","2016-08-29",33.599998
"473","2016-08-30",34.150002
"474","2016-08-31",34.240002
"475","2016-09-01",33.77
"476","2016-09-02",34.220001
"477","2016-09-06",33.169998
"478","2016-09-07",33.02
"479","2016-09-08",32.259998
"480","2016-09-09",32.029999
"481","2016-09-12",32.529999
"482","2016-09-13",32.200001
"483","2016-09-14",32.09
"484","2016-09-15",32.799999
"485","2016-09-16",31.780001
"486","2016-09-19",32.040001
"487","2016-09-20",32.439999
"488","2016-09-21",32.66
"489","2016-09-22",33.549999
"490","2016-09-23",33.169998
"491","2016-09-26",32.900002
"492","2016-09-27",33.150002
"493","2016-09-28",33.560001
"494","2016-09-29",32.93
"495","2016-09-30",33.32
"496","2016-10-03",32.990002
"497","2016-10-04",33.66
"498","2016-10-05",34.23
"499","2016-10-06",34.27
"500","2016-10-07",33.98
"501","2016-10-10",34.290001
"502","2016-10-11",33.630001
"503","2016-10-12",33.560001
"504","2016-10-13",32.630001
"505","2016-10-14",32.830002
"506","2016-10-17",32.619999
"507","2016-10-18",32.900002
"508","2016-10-19",33.25
"509","2016-10-20",33.09
"510","2016-10-21",33.080002
"511","2016-10-24",33.529999
"512","2016-10-25",33.380001
"513","2016-10-26",33.060001
"514","2016-10-27",32.849998
"515","2016-10-28",32.23
"516","2016-10-31",32.240002
"517","2016-11-01",32.07
"518","2016-11-02",31.76
"519","2016-11-03",31.860001
"520","2016-11-04",31.870001
"521","2016-11-07",32.900002
"522","2016-11-08",32.560001
"523","2016-11-09",34.66
"524","2016-11-10",36.009998
"525","2016-11-11",37.310001
"526","2016-11-14",38.580002
"527","2016-11-15",38.68
"528","2016-11-16",38.849998
"529","2016-11-17",39.150002
"530","2016-11-18",39.299999
"531","2016-11-21",39
"532","2016-11-22",39.209999
"533","2016-11-23",39.439999
"534","2016-11-25",39.189999
"535","2016-11-28",38.41
"536","2016-11-29",38.799999
"537","2016-11-30",40
"538","2016-12-01",40.27
"539","2016-12-02",39.43
"540","2016-12-05",40.419998
"541","2016-12-06",40.830002
"542","2016-12-07",41.07
"543","2016-12-08",42.02
"544","2016-12-09",42
"545","2016-12-12",41.02
"546","2016-12-13",41.380001
"547","2016-12-14",41.27
"548","2016-12-15",42.200001
"549","2016-12-16",42.290001
"550","2016-12-19",42.889999
"551","2016-12-20",43.950001
"552","2016-12-21",43.41
"553","2016-12-22",43.169998
"554","2016-12-23",43.34
"555","2016-12-27",43.970001
"556","2016-12-28",43.639999
"557","2016-12-29",43.5
"558","2016-12-30",43.59
"559","2017-01-03",43.77
"560","2017-01-04",44.25
"561","2017-01-05",43.43
"562","2017-01-06",43.459999
"563","2017-01-09",42.939999
"564","2017-01-10",43.43
"565","2017-01-11",43.709999
"566","2017-01-12",42.77
"567","2017-01-13",43.290001
"568","2017-01-17",41.68
"569","2017-01-18",41.939999
"570","2017-01-19",41.59
"571","2017-01-20",42.450001
"572","2017-01-23",42.150002
"573","2017-01-24",42.84
"574","2017-01-25",44.099998
"575","2017-01-26",44.650002
"576","2017-01-27",43.959999
"577","2017-01-30",43.34
"578","2017-01-31",42.75
"579","2017-02-01",42.740002
"580","2017-02-02",42.130001
"581","2017-02-03",43.73
"582","2017-02-06",43.110001
"583","2017-02-07",42.84
"584","2017-02-08",42.049999
"585","2017-02-09",42.52
"586","2017-02-10",42.529999
"587","2017-02-13",42.610001
"588","2017-02-14",43
"589","2017-02-15",43.07
"590","2017-02-16",42.34
"591","2017-02-17",42.099998
"592","2017-02-21",42.389999
"593","2017-02-22",42.490002
"594","2017-02-23",42.810001
"595","2017-02-24",42.700001
"596","2017-02-27",43.360001
"597","2017-02-28",42.740002
"598","2017-03-01",44.369999
"599","2017-03-02",44.119999
"600","2017-03-03",44.720001
"601","2017-03-06",44.869999
"602","2017-03-07",45.139999
"603","2017-03-08",45.080002
"604","2017-03-09",44.650002
"605","2017-03-10",44.200001
"606","2017-03-13",44.290001
"607","2017-03-14",44.330002
"608","2017-03-15",44.639999
"609","2017-03-16",44.91
"610","2017-03-17",45.389999
"611","2017-03-20",43.98
"612","2017-03-21",40.48
"613","2017-03-22",39.91
"614","2017-03-23",41.009998
"615","2017-03-24",40.849998
"616","2017-03-27",40.790001
"617","2017-03-28",41.82
"618","2017-03-29",41.73
"619","2017-03-30",42.52
"620","2017-03-31",42.41
"621","2017-04-03",41.75
"622","2017-04-04",41.75
"623","2017-04-05",41.27
"624","2017-04-06",41.720001
"625","2017-04-07",41.639999
"626","2017-04-10",41.169998
"627","2017-04-11",42.009998
"628","2017-04-12",41.619999
"629","2017-04-13",40.52
"630","2017-04-17",41.099998
"631","2017-04-18",41.130001
"632","2017-04-19",41.290001
"633","2017-04-20",42.169998
"634","2017-04-21",42.560001
"635","2017-04-24",43.529999
"636","2017-04-25",44.169998
"637","2017-04-26",44.84
"638","2017-04-27",43.110001
"639","2017-04-28",41.200001
"640","2017-05-01",42.060001
"641","2017-05-02",41.93
"642","2017-05-03",42.529999
"643","2017-05-04",42.220001
"644","2017-05-05",41.16
"645","2017-05-08",40.779999
"646","2017-05-09",40.740002
"647","2017-05-10",40.73
"648","2017-05-11",40.689999
"649","2017-05-12",40.240002
"650","2017-05-15",40.290001
"651","2017-05-16",40.099998
"652","2017-05-17",38.27
"653","2017-05-18",38.150002
"654","2017-05-19",37.720001
"655","2017-05-22",38.450001
"656","2017-05-23",39.139999
"657","2017-05-24",39.060001
"658","2017-05-25",38.830002
"659","2017-05-26",38.439999
"660","2017-05-30",38.080002
"661","2017-05-31",37.860001
"662","2017-06-01",37.919998
"663","2017-06-02",37.5
"664","2017-06-05",37.009998
"665","2017-06-06",36.880001
"666","2017-06-07",37.470001
"667","2017-06-08",39.200001
"668","2017-06-09",40.700001
"669","2017-06-12",41
"670","2017-06-13",41.02
"671","2017-06-14",40.5
"672","2017-06-15",40.43
"673","2017-06-16",39.779999
"674","2017-06-19",39.619999
"675","2017-06-20",38.919998
"676","2017-06-21",38.209999
"677","2017-06-22",38.830002
"678","2017-06-23",39.09
"679","2017-06-26",39.009998
"680","2017-06-27",39.470001
"681","2017-06-28",40.080002
"682","2017-06-29",40.779999
"683","2017-06-30",40.810001
"684","2017-07-03",41.450001
"685","2017-07-05",41.25
"686","2017-07-06",40.84
"687","2017-07-07",40.48
"688","2017-07-10",40.630001
"689","2017-07-11",40.599998
"690","2017-07-12",40.529999
"691","2017-07-13",40.380001
"692","2017-07-14",40.029999
"693","2017-07-17",39.91
"694","2017-07-18",39.919998
"695","2017-07-19",40.400002
"696","2017-07-20",40.279999
"697","2017-07-21",39.849998
"698","2017-07-24",40.369999
"699","2017-07-25",40.73
"700","2017-07-26",40.040001
"701","2017-07-27",38.709999
"702","2017-07-28",38.009998
"703","2017-07-31",39.009998
"704","2017-08-01",39.279999
"705","2017-08-02",39.290001
"706","2017-08-03",38.669998
"707","2017-08-04",39.639999
"708","2017-08-07",38.799999
"709","2017-08-08",38.919998
"710","2017-08-09",37.990002
"711","2017-08-10",36.540001
"712","2017-08-11",36.52
"713","2017-08-14",37.639999
"714","2017-08-15",37.66
"715","2017-08-16",37.32
"716","2017-08-17",36.299999
"717","2017-08-18",36.189999
"718","2017-08-21",35.950001
"719","2017-08-22",36.360001
"720","2017-08-23",36.32
"721","2017-08-24",36.400002
"722","2017-08-25",36.540001
"723","2017-08-28",36.32
"724","2017-08-29",35.91
"725","2017-08-30",35.77
"726","2017-08-31",35.919998
"727","2017-09-01",36.009998
"728","2017-09-05",34.91
"729","2017-09-06",35.060001
"730","2017-09-07",33.459999
"731","2017-09-08",34.720001
"732","2017-09-11",35.310001
"733","2017-09-12",35.990002
"734","2017-09-13",36.389999
"735","2017-09-14",36.049999
"736","2017-09-15",36.150002
"737","2017-09-18",37.119999
"738","2017-09-19",37.259998
"739","2017-09-20",37.830002
"740","2017-09-21",38.209999
"741","2017-09-22",38.57
"742","2017-09-25",38.650002
"743","2017-09-26",39.060001
"744","2017-09-27",40.459999
"745","2017-09-28",40.869999
"746","2017-09-29",41.279999
"747","2017-10-02",41.41
"748","2017-10-03",40.490002
"749","2017-10-04",39.610001
"750","2017-10-05",40
"751","2017-10-06",40.23
"752","2017-10-09",39.98
"753","2017-10-10",40.830002
"754","2017-10-11",40.459999
"755","2017-10-12",40.34
"756","2017-10-13",40.43
"757","2017-10-16",40.939999
"758","2017-10-17",40.360001
"759","2017-10-18",40.990002
"760","2017-10-19",41.43
"761","2017-10-20",41.59
"762","2017-10-23",40.68
"763","2017-10-24",41.419998
"764","2017-10-25",41.380001
"765","2017-10-26",42.150002
"766","2017-10-27",42.279999
"767","2017-10-30",40.900002
"768","2017-10-31",40.59
"769","2017-11-01",40.84
"770","2017-11-02",41.799999
"771","2017-11-03",40.790001
"772","2017-11-06",40.59
"773","2017-11-07",39.290001
"774","2017-11-08",39.200001
"775","2017-11-09",38.369999
"776","2017-11-10",38.279999
"777","2017-11-13",38.959999
"778","2017-11-14",39.34
"779","2017-11-15",39.310001
"780","2017-11-16",39.650002
"781","2017-11-17",39.950001
"782","2017-11-20",40.169998
"783","2017-11-21",40.509998
"784","2017-11-22",40.490002
"785","2017-11-24",39.93
"786","2017-11-27",39.759998
"787","2017-11-28",41.369999
"788","2017-11-29",42.540001
"789","2017-11-30",41.32
"790","2017-12-01",41.07
"791","2017-12-04",41.490002
"792","2017-12-05",40.82
"793","2017-12-06",40.84
"794","2017-12-07",40.650002
"795","2017-12-08",40.139999
"796","2017-12-11",39.740002
"797","2017-12-12",39.970001
"798","2017-12-13",39.82
"799","2017-12-14",39.099998
"800","2017-12-15",40.41
"801","2017-12-18",41.009998
"802","2017-12-19",40.32
"803","2017-12-20",40.73
"804","2017-12-21",41.23
"805","2017-12-22",40.580002
"806","2017-12-26",40.18
"807","2017-12-27",39.849998
"808","2017-12-28",40.290001
"809","2017-12-29",39.799999
"810","2018-01-02",39.990002
"811","2018-01-03",39.790001
"812","2018-01-04",40.09
"813","2018-01-05",40.759998
"814","2018-01-08",40.970001
"815","2018-01-09",41.299999
"816","2018-01-10",41.549999
"817","2018-01-11",42.869999
"818","2018-01-12",42.98
"819","2018-01-16",42.470001
"820","2018-01-17",42.84
"821","2018-01-18",42.889999
"822","2018-01-19",43.599998
"823","2018-01-22",43.759998
"824","2018-01-23",44.290001
"825","2018-01-24",44.080002
"826","2018-01-25",44.759998
"827","2018-01-26",43.32
"828","2018-01-29",42.880001
"829","2018-01-30",42.380001
"830","2018-01-31",42.150002
"831","2018-02-01",43.189999
"832","2018-02-02",42.689999
"833","2018-02-05",41.09
"834","2018-02-06",41.790001
"835","2018-02-07",41.580002
"836","2018-02-08",39.75
"837","2018-02-09",40.799999
"838","2018-02-12",40.720001
"839","2018-02-13",41.200001
"840","2018-02-14",41.990002
"841","2018-02-15",42.279999
"842","2018-02-16",42.689999
"843","2018-02-20",42.419998
"844","2018-02-21",42.810001
"845","2018-02-22",42.25
"846","2018-02-23",42.869999
"847","2018-02-26",42.98
"848","2018-02-27",41.93
"849","2018-02-28",40.889999
"850","2018-03-01",41.419998
"851","2018-03-02",42.209999
"852","2018-03-05",42.759998
"853","2018-03-06",43.259998
"854","2018-03-07",43.43
"855","2018-03-08",42.740002
"856","2018-03-09",43.5
"857","2018-03-12",43.759998
"858","2018-03-13",43.400002
"859","2018-03-14",42.849998
"860","2018-03-15",43.400002
"861","2018-03-16",44.09
"862","2018-03-19",43.810001
"863","2018-03-20",42.959999
"864","2018-03-21",42.630001
"865","2018-03-22",40.490002
"866","2018-03-23",39.189999
"867","2018-03-26",40.34
"868","2018-03-27",39.169998
"869","2018-03-28",40.150002
"870","2018-03-29",40.27
"871","2018-04-02",39.470001
"872","2018-04-03",39.75
"873","2018-04-04",39.540001
"874","2018-04-05",39.880001
"875","2018-04-06",38.779999
"876","2018-04-09",38.349998
"877","2018-04-10",39.439999
"878","2018-04-11",39.419998
"879","2018-04-12",39.869999
"880","2018-04-13",39.529999
"881","2018-04-16",39.919998
"882","2018-04-17",39.610001
"883","2018-04-18",39.450001
"884","2018-04-19",39.799999
"885","2018-04-20",39.790001
"886","2018-04-23",40.310001
"887","2018-04-24",40.23
"888","2018-04-25",40.43
"889","2018-04-26",41.439999
"890","2018-04-27",41.139999
"891","2018-04-30",41.139999
"892","2018-05-01",41.639999
"893","2018-05-02",41.880001
"894","2018-05-03",41.68
"895","2018-05-04",42.02
"896","2018-05-07",42.25
"897","2018-05-08",42.650002
"898","2018-05-09",42.990002
"899","2018-05-10",42.810001
"900","2018-05-11",42.75
"901","2018-05-14",42.470001
"902","2018-05-15",42.689999
"903","2018-05-16",42.799999
"904","2018-05-17",43.259998
"905","2018-05-18",43.25
"906","2018-05-21",43.880001
"907","2018-05-22",43.790001
"908","2018-05-23",43.860001
"909","2018-05-24",43.560001
"910","2018-05-25",43.349998
"911","2018-05-29",42.709999
"912","2018-05-30",43.720001
"913","2018-05-31",43.59
"914","2018-06-01",44.299999
"915","2018-06-04",44.98
"916","2018-06-05",44.990002
"917","2018-06-06",45.459999
"918","2018-06-07",45.450001
"919","2018-06-08",45.25
"920","2018-06-11",44.490002
"921","2018-06-12",44.209999
"922","2018-06-13",44.16
"923","2018-06-14",44.16
"924","2018-06-15",44.220001
"925","2018-06-18",44.419998
"926","2018-06-19",44.5
"927","2018-06-20",44.150002
"928","2018-06-21",43.98
"929","2018-06-22",43.57
"930","2018-06-25",43.310001
"931","2018-06-26",43.369999
"932","2018-06-27",42.619999
"933","2018-06-28",42.43
"934","2018-06-29",41.990002
"935","2018-07-02",42.189999
"936","2018-07-03",42.18
"937","2018-07-05",42.139999
"938","2018-07-06",42.099998
"939","2018-07-09",42.73
"940","2018-07-10",42.299999
"941","2018-07-11",41.799999
"942","2018-07-12",41.02
"943","2018-07-13",40.610001
"944","2018-07-16",41.060001
"945","2018-07-17",40.98
"946","2018-07-18",41.400002
"947","2018-07-19",41.32
"948","2018-07-20",41.639999
"949","2018-07-23",41.84
"950","2018-07-24",41.939999
"951","2018-07-25",40.950001
"952","2018-07-26",43.099998
"953","2018-07-27",42.299999
"954","2018-07-30",42.029999
"955","2018-07-31",41.849998
"956","2018-08-01",42.68
"957","2018-08-02",42.919998
"958","2018-08-03",42.560001
