"","date","ANAB"
"171","2017-09-28",34.709999
"172","2017-09-29",34.950001
"173","2017-10-02",35.540001
"174","2017-10-03",35.299999
"175","2017-10-04",35.209999
"176","2017-10-05",35.950001
"177","2017-10-06",35.68
"178","2017-10-09",35
"179","2017-10-10",70.410004
"180","2017-10-11",69.940002
"181","2017-10-12",70.800003
"182","2017-10-13",69.550003
"183","2017-10-16",66.720001
"184","2017-10-17",65.519997
"185","2017-10-18",63.439999
"186","2017-10-19",66.739998
"187","2017-10-20",64.669998
"188","2017-10-23",64.519997
"189","2017-10-24",64.839996
"190","2017-10-25",66.57
"191","2017-10-26",67.809998
"192","2017-10-27",64.720001
"193","2017-10-30",65.489998
"194","2017-10-31",66.029999
"195","2017-11-01",64.949997
"196","2017-11-02",66
"197","2017-11-03",64.970001
"198","2017-11-06",64.769997
"199","2017-11-07",65.360001
"200","2017-11-08",65.589996
"201","2017-11-09",67.099998
"202","2017-11-10",66.5
"203","2017-11-13",71.230003
"204","2017-11-14",71.080002
"205","2017-11-15",71.889999
"206","2017-11-16",74.860001
"207","2017-11-17",76.639999
"208","2017-11-20",75.260002
"209","2017-11-21",79.230003
"210","2017-11-22",78.18
"211","2017-11-24",81.459999
"212","2017-11-27",79.779999
"213","2017-11-28",81.540001
"214","2017-11-29",79.769997
"215","2017-11-30",84.050003
"216","2017-12-01",84.389999
"217","2017-12-04",85.419998
"218","2017-12-05",84.720001
"219","2017-12-06",81.949997
"220","2017-12-07",88.82
"221","2017-12-08",87.839996
"222","2017-12-11",87.949997
"223","2017-12-12",87.110001
"224","2017-12-13",88.019997
"225","2017-12-14",88.75
"226","2017-12-15",91.959999
"227","2017-12-18",91.919998
"228","2017-12-19",92
"229","2017-12-20",91.830002
"230","2017-12-21",93.900002
"231","2017-12-22",98.57
"232","2017-12-26",100.019997
"233","2017-12-27",100.800003
"234","2017-12-28",100.339996
"235","2017-12-29",100.720001
"236","2018-01-02",100.580002
"237","2018-01-03",100.980003
"238","2018-01-04",102.970001
"239","2018-01-05",101.480003
"240","2018-01-08",102.57
"241","2018-01-09",103.519997
"242","2018-01-10",111.290001
"243","2018-01-11",110.199997
"244","2018-01-12",112.400002
"245","2018-01-16",110.029999
"246","2018-01-17",111.559998
"247","2018-01-18",110.449997
"248","2018-01-19",114.910004
"249","2018-01-22",114.775002
"250","2018-01-23",114.790001
"251","2018-01-24",116.910004
"252","2018-01-25",113.510002
"253","2018-01-26",106.839996
"254","2018-01-29",110.510002
"255","2018-01-30",106.690002
"256","2018-01-31",105.389999
"257","2018-02-01",105.5
"258","2018-02-02",104.809998
"259","2018-02-05",100.5
"260","2018-02-06",102.349998
"261","2018-02-07",111.93
"262","2018-02-08",104.800003
"263","2018-02-09",104.330002
"264","2018-02-12",107.290001
"265","2018-02-13",114.160004
"266","2018-02-14",124.769997
"267","2018-02-15",119.860001
"268","2018-02-16",126.449997
"269","2018-02-20",121.029999
"270","2018-02-21",121.050003
"271","2018-02-22",119.43
"272","2018-02-23",123.120003
"273","2018-02-26",126.379997
"274","2018-02-27",125.260002
"275","2018-02-28",122.760002
"276","2018-03-01",122.889999
"277","2018-03-02",128.550003
"278","2018-03-05",118.970001
"279","2018-03-06",120.050003
"280","2018-03-07",122.860001
"281","2018-03-08",117.18
"282","2018-03-09",116.870003
"283","2018-03-12",113.300003
"284","2018-03-13",113.419998
"285","2018-03-14",116.169998
"286","2018-03-15",112.059998
"287","2018-03-16",112.540001
"288","2018-03-19",109.419998
"289","2018-03-20",113.730003
"290","2018-03-21",114.769997
"291","2018-03-22",110.129997
"292","2018-03-23",110.470001
"293","2018-03-26",113.830002
"294","2018-03-27",107.519997
"295","2018-03-28",108.010002
"296","2018-03-29",104.080002
"297","2018-04-02",94.019997
"298","2018-04-03",90.040001
"299","2018-04-04",94.349998
"300","2018-04-05",87.32
"301","2018-04-06",85.510002
"302","2018-04-09",88.099998
"303","2018-04-10",89.489998
"304","2018-04-11",89.480003
"305","2018-04-12",91.110001
"306","2018-04-13",88.199997
"307","2018-04-16",87.489998
"308","2018-04-17",91.510002
"309","2018-04-18",92.620003
"310","2018-04-19",90.870003
"311","2018-04-20",91.669998
"312","2018-04-23",93.150002
"313","2018-04-24",87.019997
"314","2018-04-25",85.349998
"315","2018-04-26",87.779999
"316","2018-04-27",93.239998
"317","2018-04-30",93.779999
"318","2018-05-01",96.330002
"319","2018-05-02",94.019997
"320","2018-05-03",94.669998
"321","2018-05-04",93.629997
"322","2018-05-07",89.279999
"323","2018-05-08",88.639999
"324","2018-05-09",89.699997
"325","2018-05-10",89.75
"326","2018-05-11",89.809998
"327","2018-05-14",89.739998
"328","2018-05-15",89.32
"329","2018-05-16",88.889999
"330","2018-05-17",89.389999
"331","2018-05-18",87.57
"332","2018-05-21",86.949997
"333","2018-05-22",86.199997
"334","2018-05-23",81.980003
"335","2018-05-24",82.669998
"336","2018-05-25",77.900002
"337","2018-05-29",77.099998
"338","2018-05-30",76.980003
"339","2018-05-31",77.800003
"340","2018-06-01",76.580002
"341","2018-06-04",79.339996
"342","2018-06-05",78.580002
"343","2018-06-06",75.889999
"344","2018-06-07",72.459999
"345","2018-06-08",71.330002
"346","2018-06-11",70.309998
"347","2018-06-12",70.489998
"348","2018-06-13",70.540001
"349","2018-06-14",74.910004
"350","2018-06-15",75.25
"351","2018-06-18",80.75
"352","2018-06-19",76.480003
"353","2018-06-20",76.57
"354","2018-06-21",71.550003
"355","2018-06-22",74.910004
"356","2018-06-25",74.489998
"357","2018-06-26",75.5
"358","2018-06-27",70.010002
"359","2018-06-28",71.279999
"360","2018-06-29",71.040001
"361","2018-07-02",75.550003
"362","2018-07-03",72.860001
"363","2018-07-05",68.730003
"364","2018-07-06",71.400002
"365","2018-07-09",72.449997
"366","2018-07-10",71.440002
"367","2018-07-11",72.629997
"368","2018-07-12",74.330002
"369","2018-07-13",71.510002
"370","2018-07-16",71.220001
"371","2018-07-17",72.910004
"372","2018-07-18",76.089996
"373","2018-07-19",73.760002
"374","2018-07-20",76.510002
"375","2018-07-23",76.82
"376","2018-07-24",73.800003
"377","2018-07-25",81.57
"378","2018-07-26",83.139999
"379","2018-07-27",81.889999
"380","2018-07-30",79.400002
"381","2018-07-31",78.32
"382","2018-08-01",80.489998
"383","2018-08-02",80.400002
"384","2018-08-03",75.110001
"385","2018-08-06",78.18
"386","2018-08-07",81.900002
"387","2018-08-08",81.809998
"388","2018-08-09",82.120003
"389","2018-08-10",83.459999
"390","2018-08-13",81.459999
"391","2018-08-14",83.040001
"392","2018-08-15",82.620003
"393","2018-08-16",85.580002
"394","2018-08-17",86.120003
"395","2018-08-20",81.080002
"396","2018-08-21",83.010002
"397","2018-08-22",85.209999
"398","2018-08-23",85.650002
"399","2018-08-24",85.940002
"400","2018-08-27",86.639999
"401","2018-08-28",87.550003
"402","2018-08-29",87.75
"403","2018-08-30",88.709999
"404","2018-08-31",88.639999
"405","2018-09-04",89.599998
"406","2018-09-05",90.07
"407","2018-09-06",86.139999
"408","2018-09-07",87.769997
"409","2018-09-10",87
"410","2018-09-11",85.410004
"411","2018-09-12",85.309998
"412","2018-09-13",85.620003
"413","2018-09-14",86.110001
"414","2018-09-17",88.349998
"415","2018-09-18",88.080002
"416","2018-09-19",90.209999
"417","2018-09-20",92.300003
"418","2018-09-21",92.800003
"419","2018-09-24",101.949997
"420","2018-09-25",94.459999
"421","2018-09-26",100.139999
"422","2018-09-27",97.150002
"423","2018-09-28",99.769997
"424","2018-10-01",99.239998
"425","2018-10-02",93.510002
"426","2018-10-03",96.68
"427","2018-10-04",94.32
"428","2018-10-05",92.93
"429","2018-10-08",90.440002
"430","2018-10-09",87.099998
"431","2018-10-10",82.989998
"432","2018-10-11",79.639999
"433","2018-10-12",78.639999
"434","2018-10-15",75.949997
"435","2018-10-16",81.239998
"436","2018-10-17",81.360001
"437","2018-10-18",81.25
"438","2018-10-19",78.75
"439","2018-10-22",76.379997
"440","2018-10-23",76.5
"441","2018-10-24",71.419998
"442","2018-10-25",75.629997
"443","2018-10-26",73.050003
"444","2018-10-29",69.610001
"445","2018-10-30",70.959999
"446","2018-10-31",74.720001
"447","2018-11-01",82.120003
"448","2018-11-02",81.220001
"449","2018-11-05",80.339996
"450","2018-11-06",80.480003
"451","2018-11-07",86.25
"452","2018-11-08",81.040001
"453","2018-11-09",72.330002
"454","2018-11-12",70.599998
"455","2018-11-13",69.889999
"456","2018-11-14",64.870003
"457","2018-11-15",64.489998
"458","2018-11-16",68.580002
"459","2018-11-19",67.800003
"460","2018-11-20",69.050003
"461","2018-11-21",73.010002
"462","2018-11-23",73.949997
"463","2018-11-26",76.559998
"464","2018-11-27",73.720001
"465","2018-11-28",73.110001
"466","2018-11-29",73.529999
"467","2018-11-30",74.580002
"468","2018-12-03",72.25
"469","2018-12-04",69.080002
"470","2018-12-06",71.589996
"471","2018-12-07",71.980003
"472","2018-12-10",70.809998
"473","2018-12-11",71.690002
"474","2018-12-12",71.379997
"475","2018-12-13",70.489998
"476","2018-12-14",68.459999
"477","2018-12-17",65.379997
"478","2018-12-18",62.209999
"479","2018-12-19",60.540001
"480","2018-12-20",58.650002
"481","2018-12-21",55.400002
"482","2018-12-24",56.400002
"483","2018-12-26",61.549999
"484","2018-12-27",61.759998
"485","2018-12-28",61.84
"486","2018-12-31",63.790001
"487","2019-01-02",63.720001
"488","2019-01-03",61.380001
"489","2019-01-04",65.400002
"490","2019-01-07",69.410004
"491","2019-01-08",70
"492","2019-01-09",71.709999
"493","2019-01-10",73.589996
"494","2019-01-11",72.07
"495","2019-01-14",69.5
"496","2019-01-15",70.589996
"497","2019-01-16",71.510002
"498","2019-01-17",72.75
"499","2019-01-18",73.050003
"500","2019-01-22",71.019997
"501","2019-01-23",68.870003
"502","2019-01-24",67.010002
"503","2019-01-25",67.470001
"504","2019-01-28",63
"505","2019-01-29",61.950001
"506","2019-01-30",65.330002
"507","2019-01-31",66.32
"508","2019-02-01",68.760002
"509","2019-02-04",69.459999
"510","2019-02-05",67.93
"511","2019-02-06",71.07
"512","2019-02-07",70.120003
"513","2019-02-08",68.889999
"514","2019-02-11",70.139999
"515","2019-02-12",69.339996
"516","2019-02-13",67.849998
"517","2019-02-14",69.199997
"518","2019-02-15",68.349998
"519","2019-02-19",66.050003
"520","2019-02-20",65.029999
"521","2019-02-21",64.940002
"522","2019-02-22",67.389999
"523","2019-02-25",69.559998
"524","2019-02-26",69.870003
"525","2019-02-27",71.769997
"526","2019-02-28",68.870003
"527","2019-03-01",70.599998
"528","2019-03-04",70.68
"529","2019-03-05",68.629997
"530","2019-03-06",63.25
"531","2019-03-07",63.009998
"532","2019-03-08",63.740002
"533","2019-03-11",65.940002
"534","2019-03-12",71.839996
"535","2019-03-13",74.580002
"536","2019-03-14",72.25
"537","2019-03-15",71.910004
"538","2019-03-18",73
"539","2019-03-19",74.580002
"540","2019-03-20",70.959999
"541","2019-03-21",75.389999
"542","2019-03-22",71.169998
"543","2019-03-25",69.849998
"544","2019-03-26",70.169998
"545","2019-03-27",67.309998
"546","2019-03-28",69.089996
"547","2019-03-29",73.050003
"548","2019-04-01",73.480003
"549","2019-04-02",75.720001
"550","2019-04-03",78.459999
"551","2019-04-04",79.400002
"552","2019-04-05",81.120003
"553","2019-04-08",80.120003
"554","2019-04-09",78.089996
"555","2019-04-10",79.970001
"556","2019-04-11",80.010002
"557","2019-04-12",78.809998
"558","2019-04-15",77.519997
"559","2019-04-16",77.379997
"560","2019-04-17",73.459999
"561","2019-04-18",74
"562","2019-04-22",72.07
"563","2019-04-23",72.849998
"564","2019-04-24",73.260002
"565","2019-04-25",74.339996
"566","2019-04-26",76.889999
"567","2019-04-29",77.389999
"568","2019-04-30",72.720001
"569","2019-05-01",69.559998
"570","2019-05-02",71.68
"571","2019-05-03",73.379997
"572","2019-05-06",75.059998
"573","2019-05-07",72.290001
"574","2019-05-08",69.949997
"575","2019-05-09",71.589996
"576","2019-05-10",74.510002
"577","2019-05-13",71.959999
"578","2019-05-14",71.709999
"579","2019-05-15",72.519997
"580","2019-05-16",72.550003
"581","2019-05-17",70.919998
"582","2019-05-20",68.550003
"583","2019-05-21",70.660004
"584","2019-05-22",71.349998
"585","2019-05-23",73.330002
"586","2019-05-24",74.699997
"587","2019-05-28",74.980003
"588","2019-05-29",77.739998
"589","2019-05-30",74.809998
"590","2019-05-31",72.809998
"591","2019-06-03",73.550003
"592","2019-06-04",73.980003
"593","2019-06-05",75.260002
"594","2019-06-06",72.43
"595","2019-06-07",75.980003
"596","2019-06-10",72.220001
"597","2019-06-11",73.529999
"598","2019-06-12",74.07
"599","2019-06-13",71
"600","2019-06-14",69.639999
"601","2019-06-17",67.220001
"602","2019-06-18",67.370003
"603","2019-06-19",66.559998
"604","2019-06-20",67.019997
"605","2019-06-21",59.240002
"606","2019-06-24",53.810001
"607","2019-06-25",54.900002
"608","2019-06-26",53.759998
"609","2019-06-27",54.52
"610","2019-06-28",56.419998
"611","2019-07-01",55.200001
"612","2019-07-02",54.91
"613","2019-07-03",55.060001
"614","2019-07-05",53.759998
"615","2019-07-08",54.57
"616","2019-07-09",54.639999
"617","2019-07-10",55.02
"618","2019-07-11",54.110001
"619","2019-07-12",54.540001
"620","2019-07-15",55.66
"621","2019-07-16",52.939999
"622","2019-07-17",53.91
"623","2019-07-18",53
"624","2019-07-19",54.560001
"625","2019-07-22",54.889999
"626","2019-07-23",54.5
"627","2019-07-24",56.130001
"628","2019-07-25",54.150002
"629","2019-07-26",54.68
"630","2019-07-29",54.470001
"631","2019-07-30",56.189999
"632","2019-07-31",53.709999
"633","2019-08-01",54.400002
"634","2019-08-02",52.009998
"635","2019-08-05",50.110001
"636","2019-08-06",51.450001
"637","2019-08-07",51.700001
"638","2019-08-08",52.490002
"639","2019-08-09",51
"640","2019-08-12",47.02
"641","2019-08-13",48.990002
"642","2019-08-14",51.459999
"643","2019-08-15",49.990002
"644","2019-08-16",49.200001
"645","2019-08-19",48.849998
"646","2019-08-20",42.189999
"647","2019-08-21",43.279999
"648","2019-08-22",42.57
"649","2019-08-23",40.310001
"650","2019-08-26",39.919998
"651","2019-08-27",38.919998
"652","2019-08-28",39.32
"653","2019-08-29",39.990002
"654","2019-08-30",40.650002
"655","2019-09-03",39.669998
"656","2019-09-04",40.650002
"657","2019-09-05",42.110001
"658","2019-09-06",41.099998
"659","2019-09-09",41.689999
"660","2019-09-10",42.439999
"661","2019-09-11",44.369999
"662","2019-09-12",42.84
"663","2019-09-13",44.119999
"664","2019-09-16",45.259998
"665","2019-09-17",44.73
"666","2019-09-18",42.66
"667","2019-09-19",41.75
"668","2019-09-20",41.209999
"669","2019-09-23",40.77
"670","2019-09-24",38.470001
"671","2019-09-25",38.599998
"672","2019-09-26",35.959999
"673","2019-09-27",35.240002
"674","2019-09-30",34.990002
"675","2019-10-01",31.35
"676","2019-10-02",33.889999
"677","2019-10-03",34.060001
"678","2019-10-04",33.23
"679","2019-10-07",33.889999
"680","2019-10-08",33.119999
"681","2019-10-09",33.009998
"682","2019-10-10",34.830002
"683","2019-10-11",35.049999
"684","2019-10-14",33.849998
"685","2019-10-15",35.98
"686","2019-10-16",36.25
"687","2019-10-17",37.290001
"688","2019-10-18",37.040001
"689","2019-10-21",36.720001
"690","2019-10-22",37.419998
"691","2019-10-23",37.610001
"692","2019-10-24",38.240002
"693","2019-10-25",38.509998
"694","2019-10-28",38.959999
"695","2019-10-29",37.369999
"696","2019-10-30",37.43
"697","2019-10-31",37.720001
"698","2019-11-01",38.66
"699","2019-11-04",37.419998
"700","2019-11-05",38.790001
"701","2019-11-06",37.470001
"702","2019-11-07",36.16
"703","2019-11-08",10.18
"704","2019-11-11",10.38
"705","2019-11-12",10.7
"706","2019-11-13",11
"707","2019-11-14",10.89
"708","2019-11-15",11.1
"709","2019-11-18",11.08
"710","2019-11-19",11.04
"711","2019-11-20",11.19
"712","2019-11-21",11.88
"713","2019-11-22",12.02
"714","2019-11-25",12.96
"715","2019-11-26",12.78
"716","2019-11-27",13.26
"717","2019-11-29",13.49
"718","2019-12-02",14.24
"719","2019-12-03",14.31
"720","2019-12-04",14.44
"721","2019-12-05",14.23
"722","2019-12-06",14.02
"723","2019-12-09",13.8
"724","2019-12-10",14.78
"725","2019-12-11",15.17
"726","2019-12-12",16.18
"727","2019-12-13",15.73
"728","2019-12-16",16.4
"729","2019-12-17",16.41
"730","2019-12-18",16.495001
"731","2019-12-19",16.41
"732","2019-12-20",15.89
"733","2019-12-23",16.639999
"734","2019-12-24",17.219999
"735","2019-12-26",16.99
"736","2019-12-27",16.76
"737","2019-12-30",15.95
"738","2019-12-31",16.25
"739","2020-01-02",15.89
"740","2020-01-03",15.1
"741","2020-01-06",15.1
"742","2020-01-07",15.3
"743","2020-01-08",15.3
"744","2020-01-09",15.29
"745","2020-01-10",15.33
"746","2020-01-13",13.99
"747","2020-01-14",15.015
"748","2020-01-15",15.51
"749","2020-01-16",16.16
"750","2020-01-17",15.88
"751","2020-01-21",15.54
"752","2020-01-22",15.02
"753","2020-01-23",14.78
"754","2020-01-24",14
"755","2020-01-27",14.09
"756","2020-01-28",14.66
"757","2020-01-29",14.26
"758","2020-01-30",14.54
"759","2020-01-31",14.52
"760","2020-02-03",14.77
"761","2020-02-04",15.04
"762","2020-02-05",15.71
"763","2020-02-06",14.94
"764","2020-02-07",15.46
"765","2020-02-10",15.42
"766","2020-02-11",15.82
"767","2020-02-12",16.559999
"768","2020-02-13",15.58
"769","2020-02-14",15.29
"770","2020-02-18",15.77
"771","2020-02-19",15.53
"772","2020-02-20",16.049999
"773","2020-02-21",16.16
"774","2020-02-24",15.75
"775","2020-02-25",15.6
"776","2020-02-26",15.8
"777","2020-02-27",14.6
"778","2020-02-28",14.95
"779","2020-03-02",17.209999
"780","2020-03-03",17.309999
"781","2020-03-04",18.690001
"782","2020-03-05",18.42
"783","2020-03-06",18.23
"784","2020-03-09",16.559999
"785","2020-03-10",16.42
"786","2020-03-11",15.23
"787","2020-03-12",13.55
"788","2020-03-13",15.29
"789","2020-03-16",13.01
"790","2020-03-17",13.31
"791","2020-03-18",13.24
"792","2020-03-19",13.43
"793","2020-03-20",13.25
"794","2020-03-23",12.82
"795","2020-03-24",13.51
"796","2020-03-25",13.89
"797","2020-03-26",14.56
"798","2020-03-27",14
"799","2020-03-30",14.14
"800","2020-03-31",14.13
"801","2020-04-01",13.3
"802","2020-04-02",13.5
"803","2020-04-03",14.1
"804","2020-04-06",15.26
"805","2020-04-07",14.07
"806","2020-04-08",14.54
"807","2020-04-09",15.29
"808","2020-04-13",15.23
"809","2020-04-14",15.99
"810","2020-04-15",15.63
"811","2020-04-16",15.62
"812","2020-04-17",16.98
"813","2020-04-20",17.17
"814","2020-04-21",15.54
"815","2020-04-22",15.44
"816","2020-04-23",15.65
"817","2020-04-24",16.17
"818","2020-04-27",15.97
"819","2020-04-28",15.67
"820","2020-04-29",15.94
"821","2020-04-30",15.62
"822","2020-05-01",15.28
"823","2020-05-04",18.219999
"824","2020-05-05",17.629999
"825","2020-05-06",17.5
"826","2020-05-07",17.66
"827","2020-05-08",18.26
"828","2020-05-11",19.92
"829","2020-05-12",19.360001
"830","2020-05-13",19.23
"831","2020-05-14",18.07
"832","2020-05-15",18.82
"833","2020-05-18",19.790001
"834","2020-05-19",18.59
"835","2020-05-20",19.65
"836","2020-05-21",19.42
"837","2020-05-22",19.870001
"838","2020-05-26",19.52
"839","2020-05-27",19.91
"840","2020-05-28",19.24
"841","2020-05-29",19.08
"842","2020-06-01",19.4
"843","2020-06-02",20.34
"844","2020-06-03",19.040001
"845","2020-06-04",18.67
"846","2020-06-05",19.440001
"847","2020-06-08",20.17
"848","2020-06-09",20.620001
"849","2020-06-10",20.25
"850","2020-06-11",18.620001
"851","2020-06-12",18.530001
"852","2020-06-15",19.01
"853","2020-06-16",19.219999
"854","2020-06-17",18.68
"855","2020-06-18",19.25
"856","2020-06-19",22.35
"857","2020-06-22",22.51
"858","2020-06-23",23.01
"859","2020-06-24",23.24
"860","2020-06-25",24
"861","2020-06-26",22.639999
"862","2020-06-29",22.68
"863","2020-06-30",22.34
"864","2020-07-01",23.07
"865","2020-07-02",22.540001
"866","2020-07-06",22.219999
"867","2020-07-07",22.65
"868","2020-07-08",22.76
"869","2020-07-09",22.530001
"870","2020-07-10",21.24
"871","2020-07-13",20.16
"872","2020-07-14",20.709999
"873","2020-07-15",21.860001
"874","2020-07-16",21.469999
"875","2020-07-17",21.940001
"876","2020-07-20",22.110001
"877","2020-07-21",21.469999
"878","2020-07-22",20.889999
"879","2020-07-23",20.469999
"880","2020-07-24",19.379999
"881","2020-07-27",19.889999
"882","2020-07-28",19.040001
"883","2020-07-29",18.66
"884","2020-07-30",18.5
"885","2020-07-31",17.959999
"886","2020-08-03",18.440001
"887","2020-08-04",18.059999
"888","2020-08-05",17.77
"889","2020-08-06",17.77
"890","2020-08-07",18.459999
"891","2020-08-10",17.67
"892","2020-08-11",17.43
"893","2020-08-12",17.780001
"894","2020-08-13",17.639999
"895","2020-08-14",16.91
"896","2020-08-17",17.379999
"897","2020-08-18",17.73
"898","2020-08-19",17.700001
"899","2020-08-20",17.77
"900","2020-08-21",17.459999
"901","2020-08-24",16.98
"902","2020-08-25",17.209999
"903","2020-08-26",16.860001
"904","2020-08-27",16.82
"905","2020-08-28",16.93
"906","2020-08-31",17.33
"907","2020-09-01",17.27
"908","2020-09-02",17.07
"909","2020-09-03",16.540001
"910","2020-09-04",15.96
"911","2020-09-08",15.93
"912","2020-09-09",15.81
"913","2020-09-10",14.8
"914","2020-09-11",14.44
"915","2020-09-14",15.13
"916","2020-09-15",15.54
"917","2020-09-16",15.74
"918","2020-09-17",15.81
"919","2020-09-18",16.08
"920","2020-09-21",15.81
"921","2020-09-22",15.76
"922","2020-09-23",14.81
"923","2020-09-24",14.3
"924","2020-09-25",14.6
"925","2020-09-28",14.17
"926","2020-09-29",14.71
"927","2020-09-30",14.75
"928","2020-10-01",15.94
"929","2020-10-02",15.61
"930","2020-10-05",16.059999
"931","2020-10-06",15.94
"932","2020-10-07",16.32
"933","2020-10-08",16.690001
"934","2020-10-09",16.84
"935","2020-10-12",16.75
"936","2020-10-13",17.76
"937","2020-10-14",20.370001
"938","2020-10-15",21.940001
"939","2020-10-16",24.08
"940","2020-10-19",25.67
"941","2020-10-20",25.77
"942","2020-10-21",25.26
"943","2020-10-22",25.92
"944","2020-10-23",25.73
"945","2020-10-26",27.73
"946","2020-10-27",27.93
"947","2020-10-28",28.629999
"948","2020-10-29",29.299999
"949","2020-10-30",29.459999
"950","2020-11-02",30
"951","2020-11-03",29.700001
"952","2020-11-04",29.629999
"953","2020-11-05",29.24
"954","2020-11-06",28.9
"955","2020-11-09",29.620001
"956","2020-11-10",29.74
"957","2020-11-11",29.9
"958","2020-11-12",29.43
"959","2020-11-13",29.25
