"","date","WEX"
"73","2007-04-18",31.74
"74","2007-04-19",31.440001
"75","2007-04-20",31.59
"76","2007-04-23",31.370001
"77","2007-04-24",31.42
"78","2007-04-25",32.400002
"79","2007-04-26",32.099998
"80","2007-04-27",31.870001
"81","2007-04-30",31.51
"82","2007-05-01",31.41
"83","2007-05-02",31.49
"84","2007-05-03",31.610001
"85","2007-05-04",32
"86","2007-05-07",31.82
"87","2007-05-08",31.17
"88","2007-05-09",31.42
"89","2007-05-10",30.24
"90","2007-05-11",31.190001
"91","2007-05-14",30.91
"92","2007-05-15",31.209999
"93","2007-05-16",31.629999
"94","2007-05-17",31.780001
"95","2007-05-18",32.52
"96","2007-05-21",32.830002
"97","2007-05-22",32.990002
"98","2007-05-23",33.610001
"99","2007-05-24",33.509998
"100","2007-05-25",34.02
"101","2007-05-29",34.700001
"102","2007-05-30",35
"103","2007-05-31",35.07
"104","2007-06-01",35.580002
"105","2007-06-04",34.509998
"106","2007-06-05",34
"107","2007-06-06",33.650002
"108","2007-06-07",33.119999
"109","2007-06-08",33.73
"110","2007-06-11",33.59
"111","2007-06-12",33.080002
"112","2007-06-13",33.290001
"113","2007-06-14",32.93
"114","2007-06-15",32.950001
"115","2007-06-18",33.650002
"116","2007-06-19",33.860001
"117","2007-06-20",33.07
"118","2007-06-21",33.889999
"119","2007-06-22",34.099998
"120","2007-06-25",33.119999
"121","2007-06-26",33.23
"122","2007-06-27",34.560001
"123","2007-06-28",34.779999
"124","2007-06-29",34.27
"125","2007-07-02",34.220001
"126","2007-07-03",34.099998
"127","2007-07-05",33.880001
"128","2007-07-06",33.84
"129","2007-07-09",33.849998
"130","2007-07-10",33.48
"131","2007-07-11",33.869999
"132","2007-07-12",34.48
"133","2007-07-13",34.040001
"134","2007-07-16",33.860001
"135","2007-07-17",34.009998
"136","2007-07-18",34.290001
"137","2007-07-19",35.060001
"138","2007-07-20",34.790001
"139","2007-07-23",35
"140","2007-07-24",33.830002
"141","2007-07-25",34.400002
"142","2007-07-26",33.57
"143","2007-07-27",33.34
"144","2007-07-30",34
"145","2007-07-31",34.060001
"146","2007-08-01",33.57
"147","2007-08-02",33.880001
"148","2007-08-03",33.200001
"149","2007-08-06",33.93
"150","2007-08-07",34.98
"151","2007-08-08",35.07
"152","2007-08-09",37.02
"153","2007-08-10",37.049999
"154","2007-08-13",36.529999
"155","2007-08-14",36.669998
"156","2007-08-15",36.549999
"157","2007-08-16",36.330002
"158","2007-08-17",36.299999
"159","2007-08-20",36.509998
"160","2007-08-21",37.040001
"161","2007-08-22",37.330002
"162","2007-08-23",35.599998
"163","2007-08-24",35.240002
"164","2007-08-27",35.02
"165","2007-08-28",34.799999
"166","2007-08-29",35.5
"167","2007-08-30",35.959999
"168","2007-08-31",36.889999
"169","2007-09-04",36.84
"170","2007-09-05",36.310001
"171","2007-09-06",36.5
"172","2007-09-07",35.450001
"173","2007-09-10",35.68
"174","2007-09-11",35.98
"175","2007-09-12",35.610001
"176","2007-09-13",35.580002
"177","2007-09-14",36.18
"178","2007-09-17",36.939999
"179","2007-09-18",38.259998
"180","2007-09-19",38.52
"181","2007-09-20",38.310001
"182","2007-09-21",38.43
"183","2007-09-24",37.599998
"184","2007-09-25",36.990002
"185","2007-09-26",37
"186","2007-09-27",37.18
"187","2007-09-28",36.490002
"188","2007-10-01",37.450001
"189","2007-10-02",37.529999
"190","2007-10-03",37.389999
"191","2007-10-04",37.540001
"192","2007-10-05",38.200001
"193","2007-10-08",38
"194","2007-10-09",38.43
"195","2007-10-10",38.52
"196","2007-10-11",38.209999
"197","2007-10-12",38.07
"198","2007-10-15",37.799999
"199","2007-10-16",37.75
"200","2007-10-17",37.799999
"201","2007-10-18",38.52
"202","2007-10-19",37.189999
"203","2007-10-22",37.279999
"204","2007-10-23",37.68
"205","2007-10-24",37.5
"206","2007-10-25",36.889999
"207","2007-10-26",37.720001
"208","2007-10-29",38.16
"209","2007-10-30",36.799999
"210","2007-10-31",38.700001
"211","2007-11-01",38.650002
"212","2007-11-02",38.700001
"213","2007-11-05",38.849998
"214","2007-11-06",39.93
"215","2007-11-07",38.75
"216","2007-11-08",38.599998
"217","2007-11-09",38.799999
"218","2007-11-12",38.889999
"219","2007-11-13",40.450001
"220","2007-11-14",40.82
"221","2007-11-15",40
"222","2007-11-16",40.029999
"223","2007-11-19",39.630001
"224","2007-11-20",39.150002
"225","2007-11-21",38.990002
"226","2007-11-23",39.48
"227","2007-11-26",38.599998
"228","2007-11-27",37.849998
"229","2007-11-28",38.299999
"230","2007-11-29",38.200001
"231","2007-11-30",37.950001
"232","2007-12-03",37.580002
"233","2007-12-04",37.189999
"234","2007-12-05",37.459999
"235","2007-12-06",37.139999
"236","2007-12-07",37
"237","2007-12-10",36.860001
"238","2007-12-11",36.07
"239","2007-12-12",36
"240","2007-12-13",35.48
"241","2007-12-14",34.939999
"242","2007-12-17",34.66
"243","2007-12-18",34.689999
"244","2007-12-19",34.619999
"245","2007-12-20",34.16
"246","2007-12-21",34.98
"247","2007-12-24",35.549999
"248","2007-12-26",36.060001
"249","2007-12-27",35.5
"250","2007-12-28",35.650002
"251","2007-12-31",35.490002
"252","2008-01-02",34.759998
"253","2008-01-03",34.919998
"254","2008-01-04",33.689999
"255","2008-01-07",34.650002
"256","2008-01-08",34
"257","2008-01-09",32.959999
"258","2008-01-10",33.119999
"259","2008-01-11",29.610001
"260","2008-01-14",29.49
"261","2008-01-15",28.83
"262","2008-01-16",27.92
"263","2008-01-17",27.200001
"264","2008-01-18",26.469999
"265","2008-01-22",26.77
"266","2008-01-23",28.82
"267","2008-01-24",28.809999
"268","2008-01-25",28.65
"269","2008-01-28",28.799999
"270","2008-01-29",28.799999
"271","2008-01-30",29
"272","2008-01-31",29.92
"273","2008-02-01",31.379999
"274","2008-02-04",30.610001
"275","2008-02-05",29.67
"276","2008-02-06",31.530001
"277","2008-02-07",29.93
"278","2008-02-08",29.549999
"279","2008-02-11",28.940001
"280","2008-02-12",29.73
"281","2008-02-13",30.92
"282","2008-02-14",30.48
"283","2008-02-15",29.24
"284","2008-02-19",29.34
"285","2008-02-20",29.879999
"286","2008-02-21",29.459999
"287","2008-02-22",29.889999
"288","2008-02-25",29.940001
"289","2008-02-26",30.549999
"290","2008-02-27",29.540001
"291","2008-02-28",29.23
"292","2008-02-29",28.940001
"293","2008-03-03",28.379999
"294","2008-03-04",27.950001
"295","2008-03-05",28.360001
"296","2008-03-06",27.49
"297","2008-03-07",27.93
"298","2008-03-10",27.549999
"299","2008-03-11",30.040001
"300","2008-03-12",28.879999
"301","2008-03-13",29.9
"302","2008-03-14",28.799999
"303","2008-03-17",28.68
"304","2008-03-18",29.93
"305","2008-03-19",30.83
"306","2008-03-20",31.49
"307","2008-03-24",32.139999
"308","2008-03-25",31.84
"309","2008-03-26",31.41
"310","2008-03-27",31.049999
"311","2008-03-28",31.299999
"312","2008-03-31",30.73
"313","2008-04-01",32.060001
"314","2008-04-02",32.939999
"315","2008-04-03",32.91
"316","2008-04-04",33.189999
"317","2008-04-07",33.209999
"318","2008-04-08",33.34
"319","2008-04-09",32.290001
"320","2008-04-10",32.869999
"321","2008-04-11",31.93
"322","2008-04-14",32.27
"323","2008-04-15",33.080002
"324","2008-04-16",34.209999
"325","2008-04-17",33.580002
"326","2008-04-18",33.830002
"327","2008-04-21",33.720001
"328","2008-04-22",32.75
"329","2008-04-23",32.810001
"330","2008-04-24",33
"331","2008-04-25",33.830002
"332","2008-04-28",34.18
"333","2008-04-29",33.509998
"334","2008-04-30",33
"335","2008-05-01",33.43
"336","2008-05-02",33.200001
"337","2008-05-05",32.580002
"338","2008-05-06",32.240002
"339","2008-05-07",31.889999
"340","2008-05-08",31.91
"341","2008-05-09",31.85
"342","2008-05-12",32
"343","2008-05-13",32
"344","2008-05-14",32.049999
"345","2008-05-15",31.35
"346","2008-05-16",31.52
"347","2008-05-19",31.280001
"348","2008-05-20",30.780001
"349","2008-05-21",30.33
"350","2008-05-22",31.299999
"351","2008-05-23",30.809999
"352","2008-05-27",31.52
"353","2008-05-28",31.34
"354","2008-05-29",31.790001
"355","2008-05-30",31.98
"356","2008-06-02",31.469999
"357","2008-06-03",30.66
"358","2008-06-04",30.530001
"359","2008-06-05",30.98
"360","2008-06-06",30.040001
"361","2008-06-09",30.01
"362","2008-06-10",30.059999
"363","2008-06-11",29.73
"364","2008-06-12",29.530001
"365","2008-06-13",29.700001
"366","2008-06-16",29.379999
"367","2008-06-17",28.23
"368","2008-06-18",26.299999
"369","2008-06-19",27.02
"370","2008-06-20",26.440001
"371","2008-06-23",26.17
"372","2008-06-24",25.75
"373","2008-06-25",25.889999
"374","2008-06-26",25.18
"375","2008-06-27",25.030001
"376","2008-06-30",24.799999
"377","2008-07-01",24.879999
"378","2008-07-02",24.35
"379","2008-07-03",23.52
"380","2008-07-07",23.629999
"381","2008-07-08",23.92
"382","2008-07-09",23.290001
"383","2008-07-10",23.290001
"384","2008-07-11",23.190001
"385","2008-07-14",22.67
"386","2008-07-15",22.84
"387","2008-07-16",24.040001
"388","2008-07-17",24.049999
"389","2008-07-18",23.42
"390","2008-07-21",23.1
"391","2008-07-22",24.1
"392","2008-07-23",24.33
"393","2008-07-24",23.58
"394","2008-07-25",23.799999
"395","2008-07-28",23.799999
"396","2008-07-29",24
"397","2008-07-30",27.43
"398","2008-07-31",26.549999
"399","2008-08-01",27.26
"400","2008-08-04",28.68
"401","2008-08-05",28.879999
"402","2008-08-06",28.85
"403","2008-08-07",28.530001
"404","2008-08-08",29.25
"405","2008-08-11",29.75
"406","2008-08-12",29.389999
"407","2008-08-13",29.969999
"408","2008-08-14",30.52
"409","2008-08-15",31.110001
"410","2008-08-18",30.75
"411","2008-08-19",29.860001
"412","2008-08-20",29.799999
"413","2008-08-21",29.66
"414","2008-08-22",30.110001
"415","2008-08-25",28.65
"416","2008-08-26",29.139999
"417","2008-08-27",29.530001
"418","2008-08-28",30.09
"419","2008-08-29",29.75
"420","2008-09-02",31.09
"421","2008-09-03",30.940001
"422","2008-09-04",29.959999
"423","2008-09-05",29.52
"424","2008-09-08",30.4
"425","2008-09-09",30.09
"426","2008-09-10",29.99
"427","2008-09-11",29.959999
"428","2008-09-12",29.809999
"429","2008-09-15",29.67
"430","2008-09-16",28.85
"431","2008-09-17",28.459999
"432","2008-09-18",29.799999
"433","2008-09-19",30.559999
"434","2008-09-22",30.309999
"435","2008-09-23",29.84
"436","2008-09-24",29.200001
"437","2008-09-25",29.16
"438","2008-09-26",28.559999
"439","2008-09-29",27.17
"440","2008-09-30",29.85
"441","2008-10-01",29.23
"442","2008-10-02",27.09
"443","2008-10-03",27.129999
"444","2008-10-06",26.459999
"445","2008-10-07",24.02
"446","2008-10-08",23.1
"447","2008-10-09",21.540001
"448","2008-10-10",21.200001
"449","2008-10-13",23.879999
"450","2008-10-14",24.67
"451","2008-10-15",21.309999
"452","2008-10-16",20.52
"453","2008-10-17",19.719999
"454","2008-10-20",20.33
"455","2008-10-21",19.370001
"456","2008-10-22",18.049999
"457","2008-10-23",18.57
"458","2008-10-24",17.620001
"459","2008-10-27",16.77
"460","2008-10-28",17.33
"461","2008-10-29",13.12
"462","2008-10-30",13.1
"463","2008-10-31",13.69
"464","2008-11-03",14.06
"465","2008-11-04",14.98
"466","2008-11-05",15.53
"467","2008-11-06",14.87
"468","2008-11-07",15.45
"469","2008-11-10",14.93
"470","2008-11-11",14.38
"471","2008-11-12",13.9
"472","2008-11-13",14.38
"473","2008-11-14",13.03
"474","2008-11-17",12.84
"475","2008-11-18",12.26
"476","2008-11-19",10.97
"477","2008-11-20",9.48
"478","2008-11-21",8.59
"479","2008-11-24",9.92
"480","2008-11-25",10.49
"481","2008-11-26",11.3
"482","2008-11-28",11.38
"483","2008-12-01",9.85
"484","2008-12-02",11.95
"485","2008-12-03",12.45
"486","2008-12-04",11.5
"487","2008-12-05",12.17
"488","2008-12-08",12.53
"489","2008-12-09",12.56
"490","2008-12-10",12.6
"491","2008-12-11",11.8
"492","2008-12-12",12.12
"493","2008-12-15",11.3
"494","2008-12-16",12.45
"495","2008-12-17",12.46
"496","2008-12-18",12
"497","2008-12-19",12.51
"498","2008-12-22",12.01
"499","2008-12-23",11.46
"500","2008-12-24",11.2
"501","2008-12-26",11.69
"502","2008-12-29",11.73
"503","2008-12-30",12.62
"504","2008-12-31",12.6
"505","2009-01-02",13.51
"506","2009-01-05",13.72
"507","2009-01-06",14.27
"508","2009-01-07",13.79
"509","2009-01-08",14.12
"510","2009-01-09",12.16
"511","2009-01-12",12.11
"512","2009-01-13",12.34
"513","2009-01-14",11.53
"514","2009-01-15",11.78
"515","2009-01-16",12.01
"516","2009-01-20",11.2
"517","2009-01-21",12
"518","2009-01-22",11.81
"519","2009-01-23",11.75
"520","2009-01-26",11.8
"521","2009-01-27",11.88
"522","2009-01-28",12.76
"523","2009-01-29",12
"524","2009-01-30",11.66
"525","2009-02-02",11.81
"526","2009-02-03",11.72
"527","2009-02-04",11.74
"528","2009-02-05",11.44
"529","2009-02-06",11.87
"530","2009-02-09",12.04
"531","2009-02-10",11.35
"532","2009-02-11",11.39
"533","2009-02-12",13.09
"534","2009-02-13",13.51
"535","2009-02-17",13.51
"536","2009-02-18",13.48
"537","2009-02-19",13.7
"538","2009-02-20",13.54
"539","2009-02-23",13.77
"540","2009-02-24",14.58
"541","2009-02-25",14.25
"542","2009-02-26",14.3
"543","2009-02-27",14.64
"544","2009-03-02",13.75
"545","2009-03-03",13.36
"546","2009-03-04",13.98
"547","2009-03-05",13.6
"548","2009-03-06",13.79
"549","2009-03-09",13.86
"550","2009-03-10",15.42
"551","2009-03-11",15.3
"552","2009-03-12",16.35
"553","2009-03-13",16.65
"554","2009-03-16",16.77
"555","2009-03-17",15.9
"556","2009-03-18",15.98
"557","2009-03-19",16.200001
"558","2009-03-20",16.17
"559","2009-03-23",17.469999
"560","2009-03-24",17.459999
"561","2009-03-25",18.49
"562","2009-03-26",18.49
"563","2009-03-27",18.190001
"564","2009-03-30",17.809999
"565","2009-03-31",18.219999
"566","2009-04-01",18.379999
"567","2009-04-02",19.309999
"568","2009-04-03",19.190001
"569","2009-04-06",18.790001
"570","2009-04-07",18.08
"571","2009-04-08",17.799999
"572","2009-04-09",19.450001
"573","2009-04-13",19.860001
"574","2009-04-14",19.23
"575","2009-04-15",19.33
"576","2009-04-16",19.209999
"577","2009-04-17",19.67
"578","2009-04-20",19.48
"579","2009-04-21",20.469999
"580","2009-04-22",20.26
"581","2009-04-23",19.6
"582","2009-04-24",19.559999
"583","2009-04-27",19.879999
"584","2009-04-28",20.360001
"585","2009-04-29",23.780001
"586","2009-04-30",22.879999
"587","2009-05-01",22.75
"588","2009-05-04",22.799999
"589","2009-05-05",23.030001
"590","2009-05-06",23.4
"591","2009-05-07",23.120001
"592","2009-05-08",24.360001
"593","2009-05-11",24.879999
"594","2009-05-12",24.6
"595","2009-05-13",22.959999
"596","2009-05-14",23.51
"597","2009-05-15",22.780001
"598","2009-05-18",23.16
"599","2009-05-19",23.889999
"600","2009-05-20",24.92
"601","2009-05-21",24.549999
"602","2009-05-22",24.4
"603","2009-05-26",25.73
"604","2009-05-27",24.98
"605","2009-05-28",25.5
"606","2009-05-29",24.870001
"607","2009-06-01",26.059999
"608","2009-06-02",26.09
"609","2009-06-03",25.73
"610","2009-06-04",26.32
"611","2009-06-05",26.450001
"612","2009-06-08",25.799999
"613","2009-06-09",26.93
"614","2009-06-10",27.24
"615","2009-06-11",27.57
"616","2009-06-12",27.51
"617","2009-06-15",26.309999
"618","2009-06-16",25.82
"619","2009-06-17",25.950001
"620","2009-06-18",26.6
"621","2009-06-19",26.77
"622","2009-06-22",25.75
"623","2009-06-23",25.440001
"624","2009-06-24",22.549999
"625","2009-06-25",23.709999
"626","2009-06-26",24.93
"627","2009-06-29",25.08
"628","2009-06-30",25.469999
"629","2009-07-01",26.690001
"630","2009-07-02",25.6
"631","2009-07-06",24.969999
"632","2009-07-07",24.75
"633","2009-07-08",23.07
"634","2009-07-09",23.889999
"635","2009-07-10",24.41
"636","2009-07-13",24.75
"637","2009-07-14",24.9
"638","2009-07-15",25.629999
"639","2009-07-16",26.15
"640","2009-07-17",26.540001
"641","2009-07-20",27.24
"642","2009-07-21",26.5
"643","2009-07-22",26.530001
"644","2009-07-23",26.98
"645","2009-07-24",26.860001
"646","2009-07-27",27.120001
"647","2009-07-28",27.15
"648","2009-07-29",29.440001
"649","2009-07-30",28.700001
"650","2009-07-31",28.280001
"651","2009-08-03",29.450001
"652","2009-08-04",29.59
"653","2009-08-05",29.219999
"654","2009-08-06",27.459999
"655","2009-08-07",27.98
"656","2009-08-10",27.73
"657","2009-08-11",27.74
"658","2009-08-12",28
"659","2009-08-13",28.82
"660","2009-08-14",28.67
"661","2009-08-17",28.42
"662","2009-08-18",28.58
"663","2009-08-19",29.139999
"664","2009-08-20",28.709999
"665","2009-08-21",29.889999
"666","2009-08-24",29.709999
"667","2009-08-25",30.59
"668","2009-08-26",31.08
"669","2009-08-27",30.6
"670","2009-08-28",31.559999
"671","2009-08-31",31.52
"672","2009-09-01",30.129999
"673","2009-09-02",29.389999
"674","2009-09-03",29.5
"675","2009-09-04",29.940001
"676","2009-09-08",29.84
"677","2009-09-09",30.860001
"678","2009-09-10",30.84
"679","2009-09-11",30.780001
"680","2009-09-14",30.700001
"681","2009-09-15",30.879999
"682","2009-09-16",30.91
"683","2009-09-17",30.65
"684","2009-09-18",30.67
"685","2009-09-21",30.85
"686","2009-09-22",31.940001
"687","2009-09-23",31.65
"688","2009-09-24",31.190001
"689","2009-09-25",30.280001
"690","2009-09-28",29.57
"691","2009-09-29",29.700001
"692","2009-09-30",29.51
"693","2009-10-01",29
"694","2009-10-02",28.67
"695","2009-10-05",29.16
"696","2009-10-06",30.209999
"697","2009-10-07",29.67
"698","2009-10-08",29.27
"699","2009-10-09",29.860001
"700","2009-10-12",30.33
"701","2009-10-13",29.549999
"702","2009-10-14",30.59
"703","2009-10-15",31.4
"704","2009-10-16",31.75
"705","2009-10-19",31.610001
"706","2009-10-20",30.809999
"707","2009-10-21",31.120001
"708","2009-10-22",31.51
"709","2009-10-23",30.440001
"710","2009-10-26",31
"711","2009-10-27",30
"712","2009-10-28",28.23
"713","2009-10-29",28.559999
"714","2009-10-30",27.91
"715","2009-11-02",27.889999
"716","2009-11-03",28.620001
"717","2009-11-04",28.780001
"718","2009-11-05",29.33
"719","2009-11-06",29.34
"720","2009-11-09",30.42
"721","2009-11-10",30.91
"722","2009-11-11",31.200001
"723","2009-11-12",30.040001
"724","2009-11-13",29.99
"725","2009-11-16",31.6
"726","2009-11-17",31.52
"727","2009-11-18",31.280001
"728","2009-11-19",30.440001
"729","2009-11-20",29.52
"730","2009-11-23",29.959999
"731","2009-11-24",29.790001
"732","2009-11-25",29.639999
"733","2009-11-27",28.65
"734","2009-11-30",29.17
"735","2009-12-01",29.639999
"736","2009-12-02",30.120001
"737","2009-12-03",30
"738","2009-12-04",31.17
"739","2009-12-07",31.66
"740","2009-12-08",30.57
"741","2009-12-09",29.85
"742","2009-12-10",30.110001
"743","2009-12-11",30.51
"744","2009-12-14",31.41
"745","2009-12-15",31.07
"746","2009-12-16",31.690001
"747","2009-12-17",30.889999
"748","2009-12-18",32.060001
"749","2009-12-21",32.040001
"750","2009-12-22",31.83
"751","2009-12-23",32.279999
"752","2009-12-24",32.599998
"753","2009-12-28",32.299999
"754","2009-12-29",31.93
"755","2009-12-30",32.029999
"756","2009-12-31",31.860001
"757","2010-01-04",33.32
"758","2010-01-05",32.880001
"759","2010-01-06",32.830002
"760","2010-01-07",32.23
"761","2010-01-08",32.130001
"762","2010-01-11",32.259998
"763","2010-01-12",31.91
"764","2010-01-13",33.130001
"765","2010-01-14",33
"766","2010-01-15",32.82
"767","2010-01-19",33.509998
"768","2010-01-20",32.610001
"769","2010-01-21",32.189999
"770","2010-01-22",31
"771","2010-01-25",30.73
"772","2010-01-26",29.540001
"773","2010-01-27",29.280001
"774","2010-01-28",29.450001
"775","2010-01-29",29.360001
"776","2010-02-01",29.719999
"777","2010-02-02",29.92
"778","2010-02-03",29.9
"779","2010-02-04",29.07
"780","2010-02-05",29
"781","2010-02-08",28.76
"782","2010-02-09",28.5
"783","2010-02-10",27.98
"784","2010-02-11",29.049999
"785","2010-02-12",29.25
"786","2010-02-16",29.84
"787","2010-02-17",29.77
"788","2010-02-18",30.52
"789","2010-02-19",30.48
"790","2010-02-22",30.15
"791","2010-02-23",29.99
"792","2010-02-24",29.469999
"793","2010-02-25",28.26
"794","2010-02-26",28.32
"795","2010-03-01",29.450001
"796","2010-03-02",29.84
"797","2010-03-03",30.059999
"798","2010-03-04",30.530001
"799","2010-03-05",31.120001
"800","2010-03-08",30.84
"801","2010-03-09",30.709999
"802","2010-03-10",30.85
"803","2010-03-11",31
"804","2010-03-12",31.1
"805","2010-03-15",31.1
"806","2010-03-16",30.530001
"807","2010-03-17",31.34
"808","2010-03-18",31.360001
"809","2010-03-19",31.4
"810","2010-03-22",31.620001
"811","2010-03-23",31.610001
"812","2010-03-24",31.16
"813","2010-03-25",31.25
"814","2010-03-26",31.299999
"815","2010-03-29",30.85
"816","2010-03-30",31.08
"817","2010-03-31",30.120001
"818","2010-04-01",30.43
"819","2010-04-05",31.040001
"820","2010-04-06",31.620001
"821","2010-04-07",31.290001
"822","2010-04-08",30.76
"823","2010-04-09",30.690001
"824","2010-04-12",30.67
"825","2010-04-13",30.719999
"826","2010-04-14",32.610001
"827","2010-04-15",34.080002
"828","2010-04-16",34.299999
"829","2010-04-19",34.299999
"830","2010-04-20",34.310001
"831","2010-04-21",34.400002
"832","2010-04-22",35.130001
"833","2010-04-23",35.529999
"834","2010-04-26",35.549999
"835","2010-04-27",34.490002
"836","2010-04-28",34.169998
"837","2010-04-29",34.950001
"838","2010-04-30",33.970001
"839","2010-05-03",34.34
"840","2010-05-04",32.849998
"841","2010-05-05",33.599998
"842","2010-05-06",32.919998
"843","2010-05-07",32.169998
"844","2010-05-10",33.68
"845","2010-05-11",33.580002
"846","2010-05-12",34.509998
"847","2010-05-13",34.16
"848","2010-05-14",32.650002
"849","2010-05-17",32.560001
"850","2010-05-18",33.009998
"851","2010-05-19",32.830002
"852","2010-05-20",32.119999
"853","2010-05-21",31.860001
"854","2010-05-24",31.530001
"855","2010-05-25",30.889999
"856","2010-05-26",30.98
"857","2010-05-27",31.719999
"858","2010-05-28",31.4
"859","2010-06-01",30.76
"860","2010-06-02",31.58
"861","2010-06-03",32.060001
"862","2010-06-04",30.209999
"863","2010-06-07",29.66
"864","2010-06-08",29.42
"865","2010-06-09",29.6
"866","2010-06-10",30.34
"867","2010-06-11",31.110001
"868","2010-06-14",31.209999
"869","2010-06-15",31.99
"870","2010-06-16",32.34
"871","2010-06-17",32.59
"872","2010-06-18",31.799999
"873","2010-06-21",31.309999
"874","2010-06-22",31.01
"875","2010-06-23",31.32
"876","2010-06-24",31.049999
"877","2010-06-25",31.299999
"878","2010-06-28",31.120001
"879","2010-06-29",29.76
"880","2010-06-30",29.700001
"881","2010-07-01",29.51
"882","2010-07-02",29.18
"883","2010-07-06",28.73
"884","2010-07-07",30.09
"885","2010-07-08",31.26
"886","2010-07-09",32.080002
"887","2010-07-12",31.68
"888","2010-07-13",32.68
"889","2010-07-14",32.580002
"890","2010-07-15",32.470001
"891","2010-07-16",31.58
"892","2010-07-19",31.639999
"893","2010-07-20",31.82
"894","2010-07-21",31.200001
"895","2010-07-22",32.650002
"896","2010-07-23",34.290001
"897","2010-07-26",35.209999
"898","2010-07-27",33.32
"899","2010-07-28",33.450001
"900","2010-07-29",33.27
"901","2010-07-30",34.990002
"902","2010-08-02",36.099998
"903","2010-08-03",35.799999
"904","2010-08-04",35.810001
"905","2010-08-05",35.419998
"906","2010-08-06",35.439999
"907","2010-08-09",36.290001
"908","2010-08-10",34.950001
"909","2010-08-11",33.189999
"910","2010-08-12",32.75
"911","2010-08-13",32.509998
"912","2010-08-16",32.380001
"913","2010-08-17",33.330002
"914","2010-08-18",33.77
"915","2010-08-19",32.77
"916","2010-08-20",32.869999
"917","2010-08-23",32.200001
"918","2010-08-24",31.66
"919","2010-08-25",32.349998
"920","2010-08-26",32.5
"921","2010-08-27",32.93
"922","2010-08-30",32.540001
"923","2010-08-31",32.110001
"924","2010-09-01",33.200001
"925","2010-09-02",33.560001
"926","2010-09-03",34.009998
"927","2010-09-07",32.91
"928","2010-09-08",32.91
"929","2010-09-09",33.029999
"930","2010-09-10",32.82
"931","2010-09-13",33.639999
"932","2010-09-14",33.59
"933","2010-09-15",33.82
"934","2010-09-16",33.330002
"935","2010-09-17",33.400002
"936","2010-09-20",34.080002
"937","2010-09-21",34.25
"938","2010-09-22",34.290001
"939","2010-09-23",33.959999
"940","2010-09-24",35.330002
"941","2010-09-27",35.02
"942","2010-09-28",36
"943","2010-09-29",35.82
"944","2010-09-30",35.709999
"945","2010-10-01",35.900002
"946","2010-10-04",35.869999
"947","2010-10-05",36.389999
"948","2010-10-06",36.299999
"949","2010-10-07",36
"950","2010-10-08",36.360001
"951","2010-10-11",36.790001
"952","2010-10-12",36.73
"953","2010-10-13",37.580002
"954","2010-10-14",37.950001
"955","2010-10-15",37.939999
"956","2010-10-18",38.209999
"957","2010-10-19",37.779999
"958","2010-10-20",37.889999
"959","2010-10-21",37.849998
"960","2010-10-22",38.110001
"961","2010-10-25",38.34
"962","2010-10-26",38.299999
"963","2010-10-27",37.490002
"964","2010-10-28",37.32
"965","2010-10-29",37.709999
"966","2010-11-01",37.23
"967","2010-11-02",38.259998
"968","2010-11-03",38.59
"969","2010-11-04",44.889999
