"","date","OSPN"
"73","2007-04-18",17.610001
"74","2007-04-19",17.18
"75","2007-04-20",17.379999
"76","2007-04-23",17.52
"77","2007-04-24",17.559999
"78","2007-04-25",17.66
"79","2007-04-26",22.42
"80","2007-04-27",22.290001
"81","2007-04-30",21.389999
"82","2007-05-01",21.32
"83","2007-05-02",21.639999
"84","2007-05-03",21.389999
"85","2007-05-04",21.4
"86","2007-05-07",22.809999
"87","2007-05-08",22.370001
"88","2007-05-09",21.639999
"89","2007-05-10",21.32
"90","2007-05-11",21.74
"91","2007-05-14",21.110001
"92","2007-05-15",21.15
"93","2007-05-16",21.629999
"94","2007-05-17",20.959999
"95","2007-05-18",20.4
"96","2007-05-21",21.26
"97","2007-05-22",21.33
"98","2007-05-23",20.59
"99","2007-05-24",19.889999
"100","2007-05-25",20.969999
"101","2007-05-29",21.42
"102","2007-05-30",21.559999
"103","2007-05-31",22.77
"104","2007-06-01",23.17
"105","2007-06-04",22.959999
"106","2007-06-05",23.32
"107","2007-06-06",22.860001
"108","2007-06-07",22.379999
"109","2007-06-08",22.219999
"110","2007-06-11",22.07
"111","2007-06-12",21.59
"112","2007-06-13",22.709999
"113","2007-06-14",22
"114","2007-06-15",22.52
"115","2007-06-18",22.48
"116","2007-06-19",23.120001
"117","2007-06-20",22.09
"118","2007-06-21",22.190001
"119","2007-06-22",21.4
"120","2007-06-25",21.870001
"121","2007-06-26",20.959999
"122","2007-06-27",22.700001
"123","2007-06-28",23.01
"124","2007-06-29",22.76
"125","2007-07-02",23.120001
"126","2007-07-03",23.08
"127","2007-07-05",23.440001
"128","2007-07-06",24.540001
"129","2007-07-09",24.82
"130","2007-07-10",23.639999
"131","2007-07-11",23.629999
"132","2007-07-12",24.09
"133","2007-07-13",24.059999
"134","2007-07-16",24.43
"135","2007-07-17",25.870001
"136","2007-07-18",25.58
"137","2007-07-19",25.690001
"138","2007-07-20",25.059999
"139","2007-07-23",25.08
"140","2007-07-24",24.290001
"141","2007-07-25",23.49
"142","2007-07-26",26.459999
"143","2007-07-27",26.379999
"144","2007-07-30",27.92
"145","2007-07-31",26.469999
"146","2007-08-01",27
"147","2007-08-02",27.98
"148","2007-08-03",28.76
"149","2007-08-06",29.17
"150","2007-08-07",31.01
"151","2007-08-08",31.67
"152","2007-08-09",31.99
"153","2007-08-10",30.280001
"154","2007-08-13",29.77
"155","2007-08-14",27.59
"156","2007-08-15",27.450001
"157","2007-08-16",26.969999
"158","2007-08-17",27.809999
"159","2007-08-20",29.26
"160","2007-08-21",30
"161","2007-08-22",30.860001
"162","2007-08-23",31.110001
"163","2007-08-24",31.290001
"164","2007-08-27",30.959999
"165","2007-08-28",29.66
"166","2007-08-29",30.98
"167","2007-08-30",30.549999
"168","2007-08-31",31.32
"169","2007-09-04",33.900002
"170","2007-09-05",34.73
"171","2007-09-06",33.75
"172","2007-09-07",32.349998
"173","2007-09-10",34.150002
"174","2007-09-11",33.439999
"175","2007-09-12",32.950001
"176","2007-09-13",32.93
"177","2007-09-14",32.700001
"178","2007-09-17",32.369999
"179","2007-09-18",34.400002
"180","2007-09-19",37.279999
"181","2007-09-20",34.259998
"182","2007-09-21",34.560001
"183","2007-09-24",34.98
"184","2007-09-25",34.919998
"185","2007-09-26",34.959999
"186","2007-09-27",36.029999
"187","2007-09-28",35.310001
"188","2007-10-01",37.080002
"189","2007-10-02",38.419998
"190","2007-10-03",37.57
"191","2007-10-04",37.860001
"192","2007-10-05",38.790001
"193","2007-10-08",40.610001
"194","2007-10-09",41.810001
"195","2007-10-10",42.110001
"196","2007-10-11",40.040001
"197","2007-10-12",42.02
"198","2007-10-15",42.950001
"199","2007-10-16",42.91
"200","2007-10-17",42.450001
"201","2007-10-18",40.720001
"202","2007-10-19",37.560001
"203","2007-10-22",39.119999
"204","2007-10-23",40.59
"205","2007-10-24",39.560001
"206","2007-10-25",26.129999
"207","2007-10-26",25.01
"208","2007-10-29",25.299999
"209","2007-10-30",27.450001
"210","2007-10-31",26.440001
"211","2007-11-01",24.98
"212","2007-11-02",24.530001
"213","2007-11-05",23.030001
"214","2007-11-06",22.98
"215","2007-11-07",21.51
"216","2007-11-08",20.58
"217","2007-11-09",19.639999
"218","2007-11-12",22.5
"219","2007-11-13",23.110001
"220","2007-11-14",22.110001
"221","2007-11-15",21.309999
"222","2007-11-16",21.27
"223","2007-11-19",22.139999
"224","2007-11-20",21.139999
"225","2007-11-21",21.129999
"226","2007-11-23",21.209999
"227","2007-11-26",21
"228","2007-11-27",21.709999
"229","2007-11-28",23.030001
"230","2007-11-29",22.23
"231","2007-11-30",22.440001
"232","2007-12-03",22.17
"233","2007-12-04",23.1
"234","2007-12-05",23.68
"235","2007-12-06",24.4
"236","2007-12-07",25.34
"237","2007-12-10",25.32
"238","2007-12-11",25.790001
"239","2007-12-12",26.540001
"240","2007-12-13",25.639999
"241","2007-12-14",25.309999
"242","2007-12-17",23.879999
"243","2007-12-18",24.799999
"244","2007-12-19",24.65
"245","2007-12-20",25.030001
"246","2007-12-21",26.370001
"247","2007-12-24",28.27
"248","2007-12-26",28.6
"249","2007-12-27",27.65
"250","2007-12-28",28.23
"251","2007-12-31",27.92
"252","2008-01-02",27.48
"253","2008-01-03",26.969999
"254","2008-01-04",24.790001
"255","2008-01-07",22.84
"256","2008-01-08",23.08
"257","2008-01-09",21.9
"258","2008-01-10",20.860001
"259","2008-01-11",20.799999
"260","2008-01-14",21.68
"261","2008-01-15",20.110001
"262","2008-01-16",19.129999
"263","2008-01-17",17.67
"264","2008-01-18",17.51
"265","2008-01-22",16.99
"266","2008-01-23",17.4
"267","2008-01-24",19.469999
"268","2008-01-25",19.370001
"269","2008-01-28",19.549999
"270","2008-01-29",19.049999
"271","2008-01-30",18.639999
"272","2008-01-31",18.969999
"273","2008-02-01",19.030001
"274","2008-02-04",18.16
"275","2008-02-05",17.16
"276","2008-02-06",17
"277","2008-02-07",16.9
"278","2008-02-08",16.98
"279","2008-02-11",17.370001
"280","2008-02-12",17.17
"281","2008-02-13",18.02
"282","2008-02-14",17.629999
"283","2008-02-15",17.51
"284","2008-02-19",18.440001
"285","2008-02-20",18.27
"286","2008-02-21",11.39
"287","2008-02-22",11.4
"288","2008-02-25",11.4
"289","2008-02-26",11.47
"290","2008-02-27",12.11
"291","2008-02-28",11.7
"292","2008-02-29",11.06
"293","2008-03-03",10.61
"294","2008-03-04",10.43
"295","2008-03-05",11.57
"296","2008-03-06",11.67
"297","2008-03-07",10.96
"298","2008-03-10",11.11
"299","2008-03-11",11.75
"300","2008-03-12",11.47
"301","2008-03-13",11.96
"302","2008-03-14",11.66
"303","2008-03-17",11.5
"304","2008-03-18",12.44
"305","2008-03-19",12.04
"306","2008-03-20",12.25
"307","2008-03-24",13.74
"308","2008-03-25",14.34
"309","2008-03-26",14.13
"310","2008-03-27",13.98
"311","2008-03-28",13.74
"312","2008-03-31",13.68
"313","2008-04-01",14.26
"314","2008-04-02",14.19
"315","2008-04-03",14.22
"316","2008-04-04",14.81
"317","2008-04-07",14.52
"318","2008-04-08",14.43
"319","2008-04-09",13.73
"320","2008-04-10",14.32
"321","2008-04-11",13.38
"322","2008-04-14",13.29
"323","2008-04-15",12.91
"324","2008-04-16",13.33
"325","2008-04-17",13.68
"326","2008-04-18",14.47
"327","2008-04-21",14.52
"328","2008-04-22",13.9
"329","2008-04-23",13.83
"330","2008-04-24",10.36
"331","2008-04-25",9.71
"332","2008-04-28",9.86
"333","2008-04-29",10.01
"334","2008-04-30",10.09
"335","2008-05-01",10.22
"336","2008-05-02",10.1
"337","2008-05-05",10.04
"338","2008-05-06",10.17
"339","2008-05-07",10.82
"340","2008-05-08",10.81
"341","2008-05-09",11.24
"342","2008-05-12",11.44
"343","2008-05-13",11.88
"344","2008-05-14",11.93
"345","2008-05-15",12.05
"346","2008-05-16",11.77
"347","2008-05-19",11.64
"348","2008-05-20",11.62
"349","2008-05-21",11.2
"350","2008-05-22",11.36
"351","2008-05-23",11.11
"352","2008-05-27",11.46
"353","2008-05-28",11.56
"354","2008-05-29",11.86
"355","2008-05-30",12.96
"356","2008-06-02",12.65
"357","2008-06-03",12.65
"358","2008-06-04",12.66
"359","2008-06-05",13.22
"360","2008-06-06",12.48
"361","2008-06-09",11.93
"362","2008-06-10",12.12
"363","2008-06-11",11.49
"364","2008-06-12",11.53
"365","2008-06-13",11.96
"366","2008-06-16",11.89
"367","2008-06-17",11.84
"368","2008-06-18",11.56
"369","2008-06-19",11.75
"370","2008-06-20",11.42
"371","2008-06-23",11.27
"372","2008-06-24",11.03
"373","2008-06-25",11.28
"374","2008-06-26",10.85
"375","2008-06-27",10.69
"376","2008-06-30",10.53
"377","2008-07-01",10.8
"378","2008-07-02",10.66
"379","2008-07-03",10.23
"380","2008-07-07",10.23
"381","2008-07-08",10.58
"382","2008-07-09",10.55
"383","2008-07-10",10.76
"384","2008-07-11",11.04
"385","2008-07-14",10.55
"386","2008-07-15",10.71
"387","2008-07-16",11.37
"388","2008-07-17",11.61
"389","2008-07-18",11.87
"390","2008-07-21",11.76
"391","2008-07-22",11.59
"392","2008-07-23",11.48
"393","2008-07-24",13.4
"394","2008-07-25",13.29
"395","2008-07-28",13.7
"396","2008-07-29",14.05
"397","2008-07-30",14.14
"398","2008-07-31",13.68
"399","2008-08-01",13.56
"400","2008-08-04",13.26
"401","2008-08-05",13.51
"402","2008-08-06",13.52
"403","2008-08-07",13.18
"404","2008-08-08",13.08
"405","2008-08-11",13.25
"406","2008-08-12",13.51
"407","2008-08-13",13.83
"408","2008-08-14",13.83
"409","2008-08-15",14
"410","2008-08-18",13.59
"411","2008-08-19",13.25
"412","2008-08-20",13.35
"413","2008-08-21",13.36
"414","2008-08-22",13.77
"415","2008-08-25",13.14
"416","2008-08-26",13.17
"417","2008-08-27",13.36
"418","2008-08-28",13.77
"419","2008-08-29",13.82
"420","2008-09-02",13.68
"421","2008-09-03",13.69
"422","2008-09-04",13.07
"423","2008-09-05",12.88
"424","2008-09-08",12.94
"425","2008-09-09",12.62
"426","2008-09-10",12.69
"427","2008-09-11",12.96
"428","2008-09-12",12.65
"429","2008-09-15",11.92
"430","2008-09-16",12.43
"431","2008-09-17",11.66
"432","2008-09-18",12.39
"433","2008-09-19",13
"434","2008-09-22",12.06
"435","2008-09-23",11.42
"436","2008-09-24",11.07
"437","2008-09-25",11.27
"438","2008-09-26",11.38
"439","2008-09-29",10
"440","2008-09-30",10.36
"441","2008-10-01",9.99
"442","2008-10-02",9.16
"443","2008-10-03",8.66
"444","2008-10-06",7.9
"445","2008-10-07",7.21
"446","2008-10-08",7.19
"447","2008-10-09",6.64
"448","2008-10-10",6.99
"449","2008-10-13",7.94
"450","2008-10-14",7.58
"451","2008-10-15",6.64
"452","2008-10-16",7.1
"453","2008-10-17",6.94
"454","2008-10-20",7.6
"455","2008-10-21",7.38
"456","2008-10-22",7.49
"457","2008-10-23",9.82
"458","2008-10-24",9.17
"459","2008-10-27",9.02
"460","2008-10-28",10.24
"461","2008-10-29",10.35
"462","2008-10-30",10.96
"463","2008-10-31",11.33
"464","2008-11-03",11.42
"465","2008-11-04",11.66
"466","2008-11-05",10.76
"467","2008-11-06",10.38
"468","2008-11-07",10.74
"469","2008-11-10",10.5
"470","2008-11-11",10.07
"471","2008-11-12",9.55
"472","2008-11-13",10.12
"473","2008-11-14",9.55
"474","2008-11-17",9.42
"475","2008-11-18",9.2
"476","2008-11-19",8.7
"477","2008-11-20",8.4
"478","2008-11-21",9.3
"479","2008-11-24",10.22
"480","2008-11-25",10.67
"481","2008-11-26",10.38
"482","2008-11-28",10.44
"483","2008-12-01",9.53
"484","2008-12-02",9.25
"485","2008-12-03",9.25
"486","2008-12-04",8.58
"487","2008-12-05",9.37
"488","2008-12-08",9.84
"489","2008-12-09",9.55
"490","2008-12-10",9.67
"491","2008-12-11",9.28
"492","2008-12-12",9.3
"493","2008-12-15",9.17
"494","2008-12-16",9.85
"495","2008-12-17",10.14
"496","2008-12-18",10.15
"497","2008-12-19",10.36
"498","2008-12-22",9.82
"499","2008-12-23",9.5
"500","2008-12-24",9.73
"501","2008-12-26",9.51
"502","2008-12-29",9.78
"503","2008-12-30",9.99
"504","2008-12-31",10.33
"505","2009-01-02",10.4
"506","2009-01-05",10.34
"507","2009-01-06",8.82
"508","2009-01-07",8.36
"509","2009-01-08",8.55
"510","2009-01-09",8.26
"511","2009-01-12",7.81
"512","2009-01-13",7.79
"513","2009-01-14",7.4
"514","2009-01-15",7.45
"515","2009-01-16",7.13
"516","2009-01-20",6.67
"517","2009-01-21",7.05
"518","2009-01-22",6.76
"519","2009-01-23",6.56
"520","2009-01-26",6.8
"521","2009-01-27",6.8
"522","2009-01-28",6.88
"523","2009-01-29",6.91
"524","2009-01-30",6.78
"525","2009-02-02",6.88
"526","2009-02-03",6.92
"527","2009-02-04",6.96
"528","2009-02-05",7.45
"529","2009-02-06",7.92
"530","2009-02-09",7.51
"531","2009-02-10",7.04
"532","2009-02-11",7.13
"533","2009-02-12",7.36
"534","2009-02-13",7.2
"535","2009-02-17",6.41
"536","2009-02-18",6.29
"537","2009-02-19",4.48
"538","2009-02-20",5.25
"539","2009-02-23",4.95
"540","2009-02-24",5.08
"541","2009-02-25",5.04
"542","2009-02-26",4.95
"543","2009-02-27",4.94
"544","2009-03-02",4.52
"545","2009-03-03",4.12
"546","2009-03-04",4.25
"547","2009-03-05",4.01
"548","2009-03-06",4.09
"549","2009-03-09",3.9
"550","2009-03-10",4.31
"551","2009-03-11",4.19
"552","2009-03-12",4.49
"553","2009-03-13",4.67
"554","2009-03-16",4.8
"555","2009-03-17",5
"556","2009-03-18",4.95
"557","2009-03-19",4.89
"558","2009-03-20",4.94
"559","2009-03-23",5.6
"560","2009-03-24",5.51
"561","2009-03-25",5.85
"562","2009-03-26",6.15
"563","2009-03-27",5.82
"564","2009-03-30",5.75
"565","2009-03-31",5.77
"566","2009-04-01",5.95
"567","2009-04-02",6.17
"568","2009-04-03",6.35
"569","2009-04-06",6.27
"570","2009-04-07",6.02
"571","2009-04-08",6.47
"572","2009-04-09",6.92
"573","2009-04-13",6.52
"574","2009-04-14",6.31
"575","2009-04-15",6.5
"576","2009-04-16",6.96
"577","2009-04-17",7.24
"578","2009-04-20",6.75
"579","2009-04-21",6.99
"580","2009-04-22",6.61
"581","2009-04-23",6.89
"582","2009-04-24",6.79
"583","2009-04-27",6.74
"584","2009-04-28",6.89
"585","2009-04-29",7.11
"586","2009-04-30",6.92
"587","2009-05-01",6.88
"588","2009-05-04",6.89
"589","2009-05-05",6.77
"590","2009-05-06",6.75
"591","2009-05-07",6.54
"592","2009-05-08",6.72
"593","2009-05-11",6.71
"594","2009-05-12",6.71
"595","2009-05-13",6.35
"596","2009-05-14",6.6
"597","2009-05-15",6.74
"598","2009-05-18",7.02
"599","2009-05-19",7.2
"600","2009-05-20",7.31
"601","2009-05-21",6.97
"602","2009-05-22",7.02
"603","2009-05-26",7.44
"604","2009-05-27",7.32
"605","2009-05-28",7.45
"606","2009-05-29",7.41
"607","2009-06-01",7.9
"608","2009-06-02",8.34
"609","2009-06-03",8.2
"610","2009-06-04",8.21
"611","2009-06-05",8.11
"612","2009-06-08",7.93
"613","2009-06-09",7.89
"614","2009-06-10",7.74
"615","2009-06-11",7.67
"616","2009-06-12",7.85
"617","2009-06-15",7.49
"618","2009-06-16",7.19
"619","2009-06-17",7.37
"620","2009-06-18",7.33
"621","2009-06-19",7.4
"622","2009-06-22",6.82
"623","2009-06-23",6.96
"624","2009-06-24",6.93
"625","2009-06-25",7.05
"626","2009-06-26",7.32
"627","2009-06-29",7.34
"628","2009-06-30",7.31
"629","2009-07-01",7.47
"630","2009-07-02",7.25
"631","2009-07-06",7.35
"632","2009-07-07",7.17
"633","2009-07-08",7.05
"634","2009-07-09",7.06
"635","2009-07-10",7.29
"636","2009-07-13",7.62
"637","2009-07-14",7.5
"638","2009-07-15",7.74
"639","2009-07-16",8.15
"640","2009-07-17",7.84
"641","2009-07-20",8.08
"642","2009-07-21",8.32
"643","2009-07-22",8.35
"644","2009-07-23",7.71
"645","2009-07-24",7.55
"646","2009-07-27",7.48
"647","2009-07-28",7.47
"648","2009-07-29",7.46
"649","2009-07-30",7.47
"650","2009-07-31",7.5
"651","2009-08-03",7.49
"652","2009-08-04",7.48
"653","2009-08-05",7.48
"654","2009-08-06",7.54
"655","2009-08-07",7.81
"656","2009-08-10",7.93
"657","2009-08-11",7.78
"658","2009-08-12",8.07
"659","2009-08-13",8.17
"660","2009-08-14",7.91
"661","2009-08-17",7.66
"662","2009-08-18",7.94
"663","2009-08-19",8.09
"664","2009-08-20",8.35
"665","2009-08-21",8.45
"666","2009-08-24",8.44
"667","2009-08-25",8.67
"668","2009-08-26",8.81
"669","2009-08-27",8.72
"670","2009-08-28",8.63
"671","2009-08-31",8.66
"672","2009-09-01",7.9
"673","2009-09-02",7.92
"674","2009-09-03",8.03
"675","2009-09-04",8.26
"676","2009-09-08",8.32
"677","2009-09-09",8.45
"678","2009-09-10",8.35
"679","2009-09-11",8.31
"680","2009-09-14",8.24
"681","2009-09-15",8.22
"682","2009-09-16",8.2
"683","2009-09-17",8.19
"684","2009-09-18",8.2
"685","2009-09-21",8.16
"686","2009-09-22",8.13
"687","2009-09-23",8.14
"688","2009-09-24",7.98
"689","2009-09-25",7.9
"690","2009-09-28",7.99
"691","2009-09-29",7.79
"692","2009-09-30",7.42
"693","2009-10-01",7.48
"694","2009-10-02",7.5
"695","2009-10-05",7.47
"696","2009-10-06",7.71
"697","2009-10-07",7.63
"698","2009-10-08",7.76
"699","2009-10-09",7.8
"700","2009-10-12",7.78
"701","2009-10-13",7.79
"702","2009-10-14",7.92
"703","2009-10-15",7.85
"704","2009-10-16",7.67
"705","2009-10-19",7.59
"706","2009-10-20",7.24
"707","2009-10-21",7.31
"708","2009-10-22",7.54
"709","2009-10-23",7.58
"710","2009-10-26",7.1
"711","2009-10-27",6.43
"712","2009-10-28",6.13
"713","2009-10-29",6.28
"714","2009-10-30",6.08
"715","2009-11-02",6.13
"716","2009-11-03",6.18
"717","2009-11-04",6.02
"718","2009-11-05",6.14
"719","2009-11-06",6.05
"720","2009-11-09",6.23
"721","2009-11-10",6.17
"722","2009-11-11",6.17
"723","2009-11-12",5.94
"724","2009-11-13",6.13
"725","2009-11-16",6.43
"726","2009-11-17",6.49
"727","2009-11-18",6.55
"728","2009-11-19",6.56
"729","2009-11-20",6.53
"730","2009-11-23",6.8
"731","2009-11-24",6.76
"732","2009-11-25",6.73
"733","2009-11-27",6.63
"734","2009-11-30",6.58
"735","2009-12-01",6.85
"736","2009-12-02",6.87
"737","2009-12-03",6.6
"738","2009-12-04",6.71
"739","2009-12-07",6.6
"740","2009-12-08",6.3
"741","2009-12-09",6.23
"742","2009-12-10",6.16
"743","2009-12-11",6.22
"744","2009-12-14",6.23
"745","2009-12-15",6.28
"746","2009-12-16",6.35
"747","2009-12-17",6.14
"748","2009-12-18",6.09
"749","2009-12-21",6.19
"750","2009-12-22",6.24
"751","2009-12-23",6.47
"752","2009-12-24",6.57
"753","2009-12-28",6.77
"754","2009-12-29",6.71
"755","2009-12-30",6.55
"756","2009-12-31",6.28
"757","2010-01-04",6.57
"758","2010-01-05",6.37
"759","2010-01-06",6.33
"760","2010-01-07",6.36
"761","2010-01-08",6.5
"762","2010-01-11",7.08
"763","2010-01-12",7.23
"764","2010-01-13",7.45
"765","2010-01-14",7.52
"766","2010-01-15",7.34
"767","2010-01-19",7.63
"768","2010-01-20",7.82
"769","2010-01-21",8.09
"770","2010-01-22",8.01
"771","2010-01-25",8.02
"772","2010-01-26",7.98
"773","2010-01-27",8.21
"774","2010-01-28",8.02
"775","2010-01-29",7.95
"776","2010-02-01",7.97
"777","2010-02-02",8
"778","2010-02-03",8.08
"779","2010-02-04",8.01
"780","2010-02-05",8.19
"781","2010-02-08",8.31
"782","2010-02-09",8.45
"783","2010-02-10",8.31
"784","2010-02-11",8.46
"785","2010-02-12",8.4
"786","2010-02-16",8.29
"787","2010-02-17",8.73
"788","2010-02-18",8
"789","2010-02-19",7.96
"790","2010-02-22",7.83
"791","2010-02-23",7.52
"792","2010-02-24",7.67
"793","2010-02-25",7.79
"794","2010-02-26",7.92
"795","2010-03-01",7.84
"796","2010-03-02",7.79
"797","2010-03-03",7.69
"798","2010-03-04",7.56
"799","2010-03-05",7.77
"800","2010-03-08",7.79
"801","2010-03-09",7.92
"802","2010-03-10",8.42
"803","2010-03-11",8.89
"804","2010-03-12",8.69
"805","2010-03-15",8.61
"806","2010-03-16",8.65
"807","2010-03-17",8.65
"808","2010-03-18",8.62
"809","2010-03-19",8.65
"810","2010-03-22",8.66
"811","2010-03-23",8.75
"812","2010-03-24",8.75
"813","2010-03-25",8.85
"814","2010-03-26",8.63
"815","2010-03-29",8.13
"816","2010-03-30",8.21
"817","2010-03-31",8.25
"818","2010-04-01",8.09
"819","2010-04-05",8.19
"820","2010-04-06",8.07
"821","2010-04-07",8.05
"822","2010-04-08",7.92
"823","2010-04-09",7.87
"824","2010-04-12",7.8
"825","2010-04-13",7.91
"826","2010-04-14",8.22
"827","2010-04-15",8.22
"828","2010-04-16",8.23
"829","2010-04-19",8.16
"830","2010-04-20",8.01
"831","2010-04-21",7.91
"832","2010-04-22",7.98
"833","2010-04-23",8.03
"834","2010-04-26",8.15
"835","2010-04-27",7.03
"836","2010-04-28",6.96
"837","2010-04-29",6.77
"838","2010-04-30",6.48
"839","2010-05-03",6.6
"840","2010-05-04",6.74
"841","2010-05-05",6.58
"842","2010-05-06",6.46
"843","2010-05-07",6.25
"844","2010-05-10",6.73
"845","2010-05-11",6.61
"846","2010-05-12",6.93
"847","2010-05-13",6.85
"848","2010-05-14",6.91
"849","2010-05-17",6.86
"850","2010-05-18",6.79
"851","2010-05-19",6.64
"852","2010-05-20",6.24
"853","2010-05-21",6.52
"854","2010-05-24",6.39
"855","2010-05-25",6.25
"856","2010-05-26",6.36
"857","2010-05-27",6.46
"858","2010-05-28",6.37
"859","2010-06-01",6.15
"860","2010-06-02",6.5
"861","2010-06-03",6.47
"862","2010-06-04",6.02
"863","2010-06-07",5.94
"864","2010-06-08",5.83
"865","2010-06-09",5.86
"866","2010-06-10",6.04
"867","2010-06-11",6.25
"868","2010-06-14",6.36
"869","2010-06-15",6.36
"870","2010-06-16",6.38
"871","2010-06-17",6.35
"872","2010-06-18",6.27
"873","2010-06-21",6.17
"874","2010-06-22",6.07
"875","2010-06-23",6.1
"876","2010-06-24",6.23
"877","2010-06-25",6.18
"878","2010-06-28",6.26
"879","2010-06-29",6.16
"880","2010-06-30",6.17
"881","2010-07-01",6.13
"882","2010-07-02",6.09
"883","2010-07-06",6.14
"884","2010-07-07",6.32
"885","2010-07-08",6.35
"886","2010-07-09",6.32
"887","2010-07-12",6.16
"888","2010-07-13",6.5
"889","2010-07-14",6.34
"890","2010-07-15",6.23
"891","2010-07-16",6.15
"892","2010-07-19",6.17
"893","2010-07-20",6.26
"894","2010-07-21",5.98
"895","2010-07-22",6.42
"896","2010-07-23",6.48
"897","2010-07-26",6.4
"898","2010-07-27",6.73
"899","2010-07-28",6.43
"900","2010-07-29",6.26
"901","2010-07-30",6.37
"902","2010-08-02",6.41
"903","2010-08-03",6.28
"904","2010-08-04",6.37
"905","2010-08-05",6.26
"906","2010-08-06",6.32
"907","2010-08-09",6.36
"908","2010-08-10",6.11
"909","2010-08-11",6.01
"910","2010-08-12",5.92
"911","2010-08-13",5.79
"912","2010-08-16",5.87
"913","2010-08-17",6.16
"914","2010-08-18",6.12
"915","2010-08-19",6.26
"916","2010-08-20",6.07
"917","2010-08-23",6.03
"918","2010-08-24",6.03
"919","2010-08-25",6.06
"920","2010-08-26",6.1
"921","2010-08-27",6.29
"922","2010-08-30",6.01
"923","2010-08-31",5.98
"924","2010-09-01",6.16
"925","2010-09-02",6.11
"926","2010-09-03",6.17
"927","2010-09-07",6.14
"928","2010-09-08",6.19
"929","2010-09-09",6.16
"930","2010-09-10",5.97
"931","2010-09-13",6.41
"932","2010-09-14",6.6
"933","2010-09-15",6.62
"934","2010-09-16",6.37
"935","2010-09-17",6.53
"936","2010-09-20",6.58
"937","2010-09-21",6.44
"938","2010-09-22",6.21
"939","2010-09-23",6.12
"940","2010-09-24",6.45
"941","2010-09-27",6.33
"942","2010-09-28",6.46
"943","2010-09-29",6.46
"944","2010-09-30",6.5
"945","2010-10-01",6.48
"946","2010-10-04",6.24
"947","2010-10-05",6.46
"948","2010-10-06",6.27
"949","2010-10-07",6.2
"950","2010-10-08",6.43
"951","2010-10-11",6.27
"952","2010-10-12",6.38
"953","2010-10-13",6.75
"954","2010-10-14",6.92
"955","2010-10-15",7.1
"956","2010-10-18",7.08
"957","2010-10-19",6.73
"958","2010-10-20",6.9
"959","2010-10-21",6.8
"960","2010-10-22",6.91
"961","2010-10-25",6.93
"962","2010-10-26",7.71
"963","2010-10-27",7.8
"964","2010-10-28",8
"965","2010-10-29",7.99
"966","2010-11-01",7.8
"967","2010-11-02",7.8
"968","2010-11-03",7.83
"969","2010-11-04",7.94
"970","2010-11-05",8.17
"971","2010-11-08",8.86
"972","2010-11-09",8.64
"973","2010-11-10",8.92
"974","2010-11-11",8.53
"975","2010-11-12",8.58
"976","2010-11-15",8.52
"977","2010-11-16",8.34
"978","2010-11-17",8.36
"979","2010-11-18",8.7
"980","2010-11-19",8.81
"981","2010-11-22",8.7
"982","2010-11-23",8.64
"983","2010-11-24",8.8
"984","2010-11-26",8.74
"985","2010-11-29",8.77
"986","2010-11-30",8.64
"987","2010-12-01",8.48
"988","2010-12-02",8.44
"989","2010-12-03",8.68
"990","2010-12-06",8.51
