"","date","MA"
"978","2010-11-17",23.457001
"979","2010-11-18",24.249001
"980","2010-11-19",24.388
"981","2010-11-22",24.341
"982","2010-11-23",23.565001
"983","2010-11-24",23.778999
"984","2010-11-26",23.514999
"985","2010-11-29",23.556
"986","2010-11-30",23.702999
"987","2010-12-01",24.819
"988","2010-12-02",24.919001
"989","2010-12-03",24.908001
"990","2010-12-06",25.316
"991","2010-12-07",24.677999
"992","2010-12-08",25.063999
"993","2010-12-09",25.122
"994","2010-12-10",25.476
"995","2010-12-13",25.934999
"996","2010-12-14",25.412001
"997","2010-12-15",24.922001
"998","2010-12-16",22.349001
"999","2010-12-17",22.125999
"1000","2010-12-20",22.354
"1001","2010-12-21",21.978001
"1002","2010-12-22",21.74
"1003","2010-12-23",21.83
"1004","2010-12-27",22.465
"1005","2010-12-28",22.452
"1006","2010-12-29",22.546
"1007","2010-12-30",22.372
"1008","2010-12-31",22.410999
"1009","2011-01-03",22.084999
"1010","2011-01-04",22.370001
"1011","2011-01-05",23.028999
"1012","2011-01-06",23.112
"1013","2011-01-07",23.108999
"1014","2011-01-10",23.02
"1015","2011-01-11",22.940001
"1016","2011-01-12",23.283001
"1017","2011-01-13",23.351
"1018","2011-01-14",23.691
"1019","2011-01-18",23.763
"1020","2011-01-19",23.535999
"1021","2011-01-20",23.51
"1022","2011-01-21",23.353001
"1023","2011-01-24",23.9
"1024","2011-01-25",24.153999
"1025","2011-01-26",24.018
"1026","2011-01-27",23.910999
"1027","2011-01-28",23.487
"1028","2011-01-31",23.650999
"1029","2011-02-01",23.815001
"1030","2011-02-02",23.938999
"1031","2011-02-03",24.539
"1032","2011-02-04",24.724001
"1033","2011-02-07",24.997999
"1034","2011-02-08",24.961
"1035","2011-02-09",24.85
"1036","2011-02-10",25.212999
"1037","2011-02-11",25.349001
"1038","2011-02-14",25.496
"1039","2011-02-15",25.610001
"1040","2011-02-16",25.438
"1041","2011-02-17",25.181999
"1042","2011-02-18",25.073999
"1043","2011-02-22",24.738001
"1044","2011-02-23",24.412001
"1045","2011-02-24",24.417999
"1046","2011-02-25",24.671
"1047","2011-02-28",24.056
"1048","2011-03-01",24.035999
"1049","2011-03-02",24.618
"1050","2011-03-03",25.165001
"1051","2011-03-04",24.975
"1052","2011-03-07",24.726999
"1053","2011-03-08",24.9
"1054","2011-03-09",24.798
"1055","2011-03-10",24.356001
"1056","2011-03-11",24.841999
"1057","2011-03-14",24.884001
"1058","2011-03-15",24.465
"1059","2011-03-16",24.43
"1060","2011-03-17",24.375999
"1061","2011-03-18",24.167999
"1062","2011-03-21",24.796
"1063","2011-03-22",24.676001
"1064","2011-03-23",24.686001
"1065","2011-03-24",25.231001
"1066","2011-03-25",24.77
"1067","2011-03-28",25.237
"1068","2011-03-29",25.171
"1069","2011-03-30",25.365999
"1070","2011-03-31",25.172001
"1071","2011-04-01",25.355
"1072","2011-04-04",26.125
"1073","2011-04-05",26.292999
"1074","2011-04-06",26.548
"1075","2011-04-07",26.517
"1076","2011-04-08",26.306
"1077","2011-04-11",26.660999
"1078","2011-04-12",26.296
"1079","2011-04-13",26.976
"1080","2011-04-14",26.886999
"1081","2011-04-15",26.757999
"1082","2011-04-18",26.504999
"1083","2011-04-19",26.705999
"1084","2011-04-20",27.002001
"1085","2011-04-21",27.327999
"1086","2011-04-25",27.143
"1087","2011-04-26",27.636
"1088","2011-04-27",27.535999
"1089","2011-04-28",27.469999
"1090","2011-04-29",27.589001
"1091","2011-05-02",27.528999
"1092","2011-05-03",28.238001
"1093","2011-05-04",28.239
"1094","2011-05-05",27.450001
"1095","2011-05-06",27.424999
"1096","2011-05-09",27.877001
"1097","2011-05-10",28.110001
"1098","2011-05-11",27.813
"1099","2011-05-12",28.209999
"1100","2011-05-13",28
"1101","2011-05-16",27.915001
"1102","2011-05-17",28.205
"1103","2011-05-18",28.135
"1104","2011-05-19",28.406
"1105","2011-05-20",27.757
"1106","2011-05-23",27.195999
"1107","2011-05-24",27.009001
"1108","2011-05-25",27.448
"1109","2011-05-26",28.209999
"1110","2011-05-27",28.524
"1111","2011-05-31",28.705
"1112","2011-06-01",28.066
"1113","2011-06-02",28.275
"1114","2011-06-03",27.705999
"1115","2011-06-06",27.191999
"1116","2011-06-07",27.42
"1117","2011-06-08",27
"1118","2011-06-09",27.17
"1119","2011-06-10",26.702999
"1120","2011-06-13",26.742001
"1121","2011-06-14",27.412001
"1122","2011-06-15",27.047001
"1123","2011-06-16",26.667999
"1124","2011-06-17",26.608999
"1125","2011-06-20",26.995001
"1126","2011-06-21",27.403
"1127","2011-06-22",27.114
"1128","2011-06-23",27.313
"1129","2011-06-24",27.42
"1130","2011-06-27",27.26
"1131","2011-06-28",27.823
"1132","2011-06-29",30.969999
"1133","2011-06-30",30.134001
"1134","2011-07-01",31.447001
"1135","2011-07-05",31.596001
"1136","2011-07-06",31.290001
"1137","2011-07-07",31.902
"1138","2011-07-08",31.528999
"1139","2011-07-11",30.746
"1140","2011-07-12",30.391001
"1141","2011-07-13",30.589001
"1142","2011-07-14",30.568001
"1143","2011-07-15",30.754999
"1144","2011-07-18",30.754999
"1145","2011-07-19",31.139
"1146","2011-07-20",30.827
"1147","2011-07-21",31.052
"1148","2011-07-22",31.414
"1149","2011-07-25",31.635
"1150","2011-07-26",31.275999
"1151","2011-07-27",30.309
"1152","2011-07-28",30.690001
"1153","2011-07-29",30.325001
"1154","2011-08-01",30.412001
"1155","2011-08-02",29.849001
"1156","2011-08-03",33.847
"1157","2011-08-04",32.259998
"1158","2011-08-05",32.653999
"1159","2011-08-08",29.195999
"1160","2011-08-09",32.280998
"1161","2011-08-10",30.371
"1162","2011-08-11",32.738998
"1163","2011-08-12",32.806999
"1164","2011-08-15",33.5
"1165","2011-08-16",33.5
"1166","2011-08-17",32.622002
"1167","2011-08-18",30.490999
"1168","2011-08-19",30.016001
"1169","2011-08-22",30.6
"1170","2011-08-23",32.238998
"1171","2011-08-24",32.52
"1172","2011-08-25",32.285999
"1173","2011-08-26",32.533001
"1174","2011-08-29",32.737
"1175","2011-08-30",32.973
"1176","2011-08-31",32.971001
"1177","2011-09-01",33.006001
"1178","2011-09-02",32.068001
"1179","2011-09-06",32.299999
"1180","2011-09-07",33.91
"1181","2011-09-08",33.791
"1182","2011-09-09",32.202
"1183","2011-09-12",32.203999
"1184","2011-09-13",32.886002
"1185","2011-09-14",33.723
"1186","2011-09-15",34.793999
"1187","2011-09-16",34.695
"1188","2011-09-19",34.798
"1189","2011-09-20",35.377998
"1190","2011-09-21",34.097
"1191","2011-09-22",33.096001
"1192","2011-09-23",33.702999
"1193","2011-09-26",33.439999
"1194","2011-09-27",33.811001
"1195","2011-09-28",32.981998
"1196","2011-09-29",32.837002
"1197","2011-09-30",31.716
"1198","2011-10-03",31.087999
"1199","2011-10-04",30.766001
"1200","2011-10-05",31.333
"1201","2011-10-06",31.625999
"1202","2011-10-07",31.146
"1203","2011-10-10",32.581001
"1204","2011-10-11",32.951
"1205","2011-10-12",32.799
"1206","2011-10-13",33.598999
"1207","2011-10-14",34.158001
"1208","2011-10-17",33.512001
"1209","2011-10-18",33.988998
"1210","2011-10-19",32.376999
"1211","2011-10-20",32.568001
"1212","2011-10-21",33.34
"1213","2011-10-24",34.069
"1214","2011-10-25",32.750999
"1215","2011-10-26",32.905998
"1216","2011-10-27",34.915001
"1217","2011-10-28",35.458
"1218","2011-10-31",34.723999
"1219","2011-11-01",33.43
"1220","2011-11-02",35.765999
"1221","2011-11-03",36.659
"1222","2011-11-04",36.008999
"1223","2011-11-07",36.591
"1224","2011-11-08",36.806999
"1225","2011-11-09",35.743999
"1226","2011-11-10",36.011002
"1227","2011-11-11",37.014999
"1228","2011-11-14",36.727001
"1229","2011-11-15",37.132999
"1230","2011-11-16",36.099998
"1231","2011-11-17",35.938999
"1232","2011-11-18",36.042
"1233","2011-11-21",35.18
"1234","2011-11-22",35.455002
"1235","2011-11-23",34.705002
"1236","2011-11-25",34.619999
"1237","2011-11-28",35.924999
"1238","2011-11-29",35.768002
"1239","2011-11-30",37.455002
"1240","2011-12-01",38.096001
"1241","2011-12-02",37.838001
"1242","2011-12-05",37.284
"1243","2011-12-06",37.130001
"1244","2011-12-07",37.435001
"1245","2011-12-08",36.931
"1246","2011-12-09",37.742001
"1247","2011-12-12",37.127998
"1248","2011-12-13",36.894001
"1249","2011-12-14",36.112
"1250","2011-12-15",35.921001
"1251","2011-12-16",36.216
"1252","2011-12-19",35.874001
"1253","2011-12-20",37.390999
"1254","2011-12-21",37.417999
"1255","2011-12-22",37.125
"1256","2011-12-23",37.814999
"1257","2011-12-27",37.474998
"1258","2011-12-28",37.377998
"1259","2011-12-29",37.827
"1260","2011-12-30",37.282001
"1261","2012-01-03",36.837002
"1262","2012-01-04",35.625
"1263","2012-01-05",35.241001
"1264","2012-01-06",34.292
"1265","2012-01-09",34.582001
"1266","2012-01-10",34.882999
"1267","2012-01-11",34.146999
"1268","2012-01-12",34.330002
"1269","2012-01-13",33.908001
"1270","2012-01-17",34.597
"1271","2012-01-18",35.237999
"1272","2012-01-19",35.290001
"1273","2012-01-20",34.066002
"1274","2012-01-23",33.905998
"1275","2012-01-24",34.268002
"1276","2012-01-25",34.876999
"1277","2012-01-26",34.783001
"1278","2012-01-27",34.879002
"1279","2012-01-30",35.196999
"1280","2012-01-31",35.556999
"1281","2012-02-01",35.762001
"1282","2012-02-02",38.157001
"1283","2012-02-03",39.032001
"1284","2012-02-06",39.131001
"1285","2012-02-07",39.291
"1286","2012-02-08",39.491001
"1287","2012-02-09",39.639999
"1288","2012-02-10",39.613998
"1289","2012-02-13",39.665001
"1290","2012-02-14",39.555
"1291","2012-02-15",39.296001
"1292","2012-02-16",39.314999
"1293","2012-02-17",39.599998
"1294","2012-02-21",39.955002
"1295","2012-02-22",40.682999
"1296","2012-02-23",40.610001
"1297","2012-02-24",41.561001
"1298","2012-02-27",42.139999
"1299","2012-02-28",42.396999
"1300","2012-02-29",42
"1301","2012-03-01",42.042999
"1302","2012-03-02",41.278
"1303","2012-03-05",41.762001
"1304","2012-03-06",40.834
"1305","2012-03-07",41.174
"1306","2012-03-08",41.726002
"1307","2012-03-09",41.952
"1308","2012-03-12",41.986
"1309","2012-03-13",42.321999
"1310","2012-03-14",42.141998
"1311","2012-03-15",41.955002
"1312","2012-03-16",42.016998
"1313","2012-03-19",42.508999
"1314","2012-03-20",41.897999
"1315","2012-03-21",41.793999
"1316","2012-03-22",41.683998
"1317","2012-03-23",42.401001
"1318","2012-03-26",43.568001
"1319","2012-03-27",43.066002
"1320","2012-03-28",42.751999
"1321","2012-03-29",42.821999
"1322","2012-03-30",42.054001
"1323","2012-04-02",43.205002
"1324","2012-04-03",43.801998
"1325","2012-04-04",43.094002
"1326","2012-04-05",43.985001
"1327","2012-04-09",43.929001
"1328","2012-04-10",42.473
"1329","2012-04-11",43.004002
"1330","2012-04-12",43.397999
"1331","2012-04-13",44.046001
"1332","2012-04-16",43.265999
"1333","2012-04-17",43.842999
"1334","2012-04-18",43.669998
"1335","2012-04-19",43.681999
"1336","2012-04-20",44.043999
"1337","2012-04-23",43.026001
"1338","2012-04-24",43.029999
"1339","2012-04-25",44.506001
"1340","2012-04-26",45.397999
"1341","2012-04-27",45.757999
"1342","2012-04-30",45.227001
"1343","2012-05-01",45.59
"1344","2012-05-02",45.145
"1345","2012-05-03",44.243
"1346","2012-05-04",43.969002
"1347","2012-05-07",43.612
"1348","2012-05-08",43.164001
"1349","2012-05-09",42.283001
"1350","2012-05-10",42.298
"1351","2012-05-11",42.240002
"1352","2012-05-14",41.444
"1353","2012-05-15",41.446999
"1354","2012-05-16",40.937
"1355","2012-05-17",39.858002
"1356","2012-05-18",39.456001
"1357","2012-05-21",41.057999
"1358","2012-05-22",41.344002
"1359","2012-05-23",41.709
"1360","2012-05-24",41.983002
"1361","2012-05-25",41.396
"1362","2012-05-29",41.605
"1363","2012-05-30",41.158001
"1364","2012-05-31",40.651001
"1365","2012-06-01",39.178001
"1366","2012-06-04",40.026001
"1367","2012-06-05",40.82
"1368","2012-06-06",41.998001
"1369","2012-06-07",41.570999
"1370","2012-06-08",41.654999
"1371","2012-06-11",41.383999
"1372","2012-06-12",41.775002
"1373","2012-06-13",40.974998
"1374","2012-06-14",41.904999
"1375","2012-06-15",42.668999
"1376","2012-06-18",42.562
"1377","2012-06-19",42.757
"1378","2012-06-20",42.881001
"1379","2012-06-21",42.117001
"1380","2012-06-22",43.507999
"1381","2012-06-25",42.852001
"1382","2012-06-26",43.222
"1383","2012-06-27",43.192001
"1384","2012-06-28",42.130001
"1385","2012-06-29",43.011002
"1386","2012-07-02",43.990002
"1387","2012-07-03",44.176998
"1388","2012-07-05",44.404999
"1389","2012-07-06",44.162998
"1390","2012-07-09",43.126999
"1391","2012-07-10",42.025002
"1392","2012-07-11",41.988998
"1393","2012-07-12",42.424999
"1394","2012-07-13",42.959999
"1395","2012-07-16",43.688999
"1396","2012-07-17",43.568001
"1397","2012-07-18",43.681999
"1398","2012-07-19",42.793999
"1399","2012-07-20",42.314999
"1400","2012-07-23",41.598
"1401","2012-07-24",40.988998
"1402","2012-07-25",41.233002
"1403","2012-07-26",42.376999
"1404","2012-07-27",43.674999
"1405","2012-07-30",44.115002
"1406","2012-07-31",43.657001
"1407","2012-08-01",42.720001
"1408","2012-08-02",42.342999
"1409","2012-08-03",42.412998
"1410","2012-08-06",41.985001
"1411","2012-08-07",41.639999
"1412","2012-08-08",42.445
"1413","2012-08-09",42.594002
"1414","2012-08-10",42.603001
"1415","2012-08-13",42.563
"1416","2012-08-14",42.807999
"1417","2012-08-15",42.709
"1418","2012-08-16",42.852001
"1419","2012-08-17",42.681
"1420","2012-08-20",42.720001
"1421","2012-08-21",42.331001
"1422","2012-08-22",42.119999
"1423","2012-08-23",41.833
"1424","2012-08-24",42.244999
"1425","2012-08-27",42.341999
"1426","2012-08-28",42.459999
"1427","2012-08-29",42.582001
"1428","2012-08-30",42.095001
"1429","2012-08-31",42.290001
"1430","2012-09-04",42.438
"1431","2012-09-05",42.209999
"1432","2012-09-06",43.259998
"1433","2012-09-07",43.619999
"1434","2012-09-10",43.749001
"1435","2012-09-11",44.286999
"1436","2012-09-12",44.640999
"1437","2012-09-13",45.526001
"1438","2012-09-14",45.417999
"1439","2012-09-17",45.349998
"1440","2012-09-18",45.298
"1441","2012-09-19",45.188999
"1442","2012-09-20",45.417999
"1443","2012-09-21",45.952
"1444","2012-09-24",45.528999
"1445","2012-09-25",45.152
"1446","2012-09-26",44.584
"1447","2012-09-27",45.216999
"1448","2012-09-28",45.147999
"1449","2012-10-01",45.688999
"1450","2012-10-02",45.764999
"1451","2012-10-03",47.375999
"1452","2012-10-04",47.487999
"1453","2012-10-05",47.527
"1454","2012-10-08",47.193001
"1455","2012-10-09",46.487999
"1456","2012-10-10",46.209
"1457","2012-10-11",47.257
"1458","2012-10-12",47.335999
"1459","2012-10-15",47.582001
"1460","2012-10-16",47.901001
"1461","2012-10-17",48.299999
"1462","2012-10-18",47.583
"1463","2012-10-19",47.006001
"1464","2012-10-22",46.693001
"1465","2012-10-23",45.986
"1466","2012-10-24",45.453999
"1467","2012-10-25",44.936001
"1468","2012-10-26",45.298
"1469","2012-10-31",46.092999
"1470","2012-11-01",46.868999
"1471","2012-11-02",46.945
"1472","2012-11-05",46.564999
"1473","2012-11-06",47.178001
"1474","2012-11-07",46.470001
"1475","2012-11-08",46.18
"1476","2012-11-09",46.466
"1477","2012-11-12",47
"1478","2012-11-13",47.122002
"1479","2012-11-14",46.331001
"1480","2012-11-15",45.716
"1481","2012-11-16",46.459
"1482","2012-11-19",47.868
"1483","2012-11-20",47.757
"1484","2012-11-21",47.943001
"1485","2012-11-23",48.124001
"1486","2012-11-26",48.002998
"1487","2012-11-27",47.848999
"1488","2012-11-28",48.151001
"1489","2012-11-29",48.620998
"1490","2012-11-30",48.868
"1491","2012-12-03",48.665001
"1492","2012-12-04",48.341999
"1493","2012-12-05",47.799999
"1494","2012-12-06",48.088001
"1495","2012-12-07",47.609001
"1496","2012-12-10",47.959999
"1497","2012-12-11",48.152
"1498","2012-12-12",48.344002
"1499","2012-12-13",48.443001
"1500","2012-12-14",48.23
"1501","2012-12-17",48.931999
"1502","2012-12-18",49.287998
"1503","2012-12-19",48.938999
"1504","2012-12-20",49.853001
"1505","2012-12-21",49.356998
"1506","2012-12-24",49.501999
"1507","2012-12-26",48.619999
"1508","2012-12-27",48.786999
"1509","2012-12-28",48.307999
"1510","2012-12-31",49.127998
"1511","2013-01-02",51.027
"1512","2013-01-03",51.099998
"1513","2013-01-04",51.098
"1514","2013-01-07",51.952999
"1515","2013-01-08",51.782001
"1516","2013-01-09",53.238998
"1517","2013-01-10",52.764999
"1518","2013-01-11",52.868
"1519","2013-01-14",52.351002
"1520","2013-01-15",52.279999
"1521","2013-01-16",52.129002
"1522","2013-01-17",52.334999
"1523","2013-01-18",52.099998
"1524","2013-01-22",51.976002
"1525","2013-01-23",51.756001
"1526","2013-01-24",52.226002
"1527","2013-01-25",51.942001
"1528","2013-01-28",51.411999
"1529","2013-01-29",51.848
"1530","2013-01-30",51.599998
"1531","2013-01-31",51.84
"1532","2013-02-01",51.870998
"1533","2013-02-04",51.422001
"1534","2013-02-05",52.069
"1535","2013-02-06",52.355
"1536","2013-02-07",51.955002
"1537","2013-02-08",52.446999
"1538","2013-02-11",52.084999
"1539","2013-02-12",51.964001
"1540","2013-02-13",51.921001
"1541","2013-02-14",52.216
"1542","2013-02-15",52.313
"1543","2013-02-19",52.285999
"1544","2013-02-20",51.291
"1545","2013-02-21",51.959
"1546","2013-02-22",52.382999
"1547","2013-02-25",51.09
"1548","2013-02-26",50.970001
"1549","2013-02-27",51.519001
"1550","2013-02-28",51.782001
"1551","2013-03-01",51.830002
"1552","2013-03-04",52.140999
"1553","2013-03-05",52.709999
"1554","2013-03-06",52.757999
"1555","2013-03-07",52.667
"1556","2013-03-08",52.923
"1557","2013-03-11",53.089001
"1558","2013-03-12",52.316002
"1559","2013-03-13",52.748001
"1560","2013-03-14",52.717999
"1561","2013-03-15",51.937
"1562","2013-03-18",51.500999
"1563","2013-03-19",51.16
"1564","2013-03-20",51.862
"1565","2013-03-21",51.401001
"1566","2013-03-22",51.75
"1567","2013-03-25",51.999001
"1568","2013-03-26",53.547001
"1569","2013-03-27",53.803001
"1570","2013-03-28",54.112999
"1571","2013-04-01",53.723
"1572","2013-04-02",54.058998
"1573","2013-04-03",53.325001
"1574","2013-04-04",53.422001
"1575","2013-04-05",53.16
"1576","2013-04-08",53.437
"1577","2013-04-09",52.764
"1578","2013-04-10",53.443001
"1579","2013-04-11",54.124001
"1580","2013-04-12",53.299
"1581","2013-04-15",52.171001
"1582","2013-04-16",53.158001
"1583","2013-04-17",52.576
"1584","2013-04-18",52.099998
"1585","2013-04-19",52.195999
"1586","2013-04-22",52.210999
"1587","2013-04-23",53.099998
"1588","2013-04-24",53.202
"1589","2013-04-25",53.514
"1590","2013-04-26",53.533001
"1591","2013-04-29",53.901001
"1592","2013-04-30",55.292999
"1593","2013-05-01",53.981998
"1594","2013-05-02",54.553001
"1595","2013-05-03",55.355
"1596","2013-05-06",54.772999
"1597","2013-05-07",55.125999
"1598","2013-05-08",55.372002
"1599","2013-05-09",55.188
"1600","2013-05-10",55.513
"1601","2013-05-13",55.584
"1602","2013-05-14",56.967999
"1603","2013-05-15",57.436001
"1604","2013-05-16",57.014
"1605","2013-05-17",58.478001
"1606","2013-05-20",58.334
"1607","2013-05-21",58.485001
"1608","2013-05-22",57.671001
"1609","2013-05-23",56.973
"1610","2013-05-24",57.146
"1611","2013-05-28",57.574001
"1612","2013-05-29",57.300999
"1613","2013-05-30",57.616001
"1614","2013-05-31",57.025002
"1615","2013-06-03",57.591
"1616","2013-06-04",56.821999
"1617","2013-06-05",55.957001
"1618","2013-06-06",56.494999
"1619","2013-06-07",56.625
"1620","2013-06-10",56.577999
"1621","2013-06-11",56.043999
"1622","2013-06-12",55.798
"1623","2013-06-13",57.372002
"1624","2013-06-14",57.116001
"1625","2013-06-17",57.819
"1626","2013-06-18",58.441002
"1627","2013-06-19",58.637001
"1628","2013-06-20",57.271999
"1629","2013-06-21",57.328999
"1630","2013-06-24",56.259998
"1631","2013-06-25",56.458
"1632","2013-06-26",57
"1633","2013-06-27",57.068001
"1634","2013-06-28",57.450001
"1635","2013-07-01",58.320999
"1636","2013-07-02",58.306
"1637","2013-07-03",58.618
"1638","2013-07-05",59.502998
"1639","2013-07-08",58.929001
"1640","2013-07-09",59.359001
"1641","2013-07-10",59.091
"1642","2013-07-11",60.102001
"1643","2013-07-12",59.886002
"1644","2013-07-15",59.587002
"1645","2013-07-16",58.979
"1646","2013-07-17",59.334999
"1647","2013-07-18",59.692001
"1648","2013-07-19",59.333
"1649","2013-07-22",60.259998
"1650","2013-07-23",59.799999
"1651","2013-07-24",59.098999
"1652","2013-07-25",59.897999
"1653","2013-07-26",59.814999
"1654","2013-07-29",59.702
"1655","2013-07-30",60.141998
"1656","2013-07-31",61.061001
"1657","2013-08-01",64.638
"1658","2013-08-02",64.556999
"1659","2013-08-05",64.245003
"1660","2013-08-06",65.400002
"1661","2013-08-07",64.632004
"1662","2013-08-08",64.584
"1663","2013-08-09",63.796001
"1664","2013-08-12",63.071999
"1665","2013-08-13",63.333
"1666","2013-08-14",62.998001
"1667","2013-08-15",61.874001
"1668","2013-08-16",61.820999
"1669","2013-08-19",61.988998
"1670","2013-08-20",62.241001
"1671","2013-08-21",61.931
"1672","2013-08-22",62.108002
"1673","2013-08-23",62.611
"1674","2013-08-26",61.518002
"1675","2013-08-27",60.792
"1676","2013-08-28",61.061001
"1677","2013-08-29",61.257
"1678","2013-08-30",60.608002
"1679","2013-09-03",62.345001
"1680","2013-09-04",62.34
"1681","2013-09-05",62.900002
"1682","2013-09-06",63.661999
"1683","2013-09-09",64.040001
"1684","2013-09-10",65.150002
"1685","2013-09-11",65.846001
"1686","2013-09-12",66.751999
"1687","2013-09-13",66.640999
"1688","2013-09-16",67.099998
"1689","2013-09-17",67.917
"1690","2013-09-18",68.764
"1691","2013-09-19",68.637001
"1692","2013-09-20",68.573997
"1693","2013-09-23",68.299004
"1694","2013-09-24",68.537003
"1695","2013-09-25",67.194
"1696","2013-09-26",67.758003
"1697","2013-09-27",68.184998
"1698","2013-09-30",67.278
"1699","2013-10-01",67.778999
"1700","2013-10-02",67.630997
"1701","2013-10-03",66.905998
"1702","2013-10-04",67.333
"1703","2013-10-07",66.607002
"1704","2013-10-08",65.387001
"1705","2013-10-09",65.723
"1706","2013-10-10",67.859001
"1707","2013-10-11",68.417999
"1708","2013-10-14",68.910004
"1709","2013-10-15",68.639
"1710","2013-10-16",69.550003
"1711","2013-10-17",70.463997
"1712","2013-10-18",71.518997
"1713","2013-10-21",71.783997
"1714","2013-10-22",71.867996
"1715","2013-10-23",71.097
"1716","2013-10-24",72.469002
"1717","2013-10-25",72.377998
"1718","2013-10-28",72.994003
"1719","2013-10-29",73.244003
"1720","2013-10-30",72.568001
"1721","2013-10-31",71.709999
"1722","2013-11-01",73.748001
"1723","2013-11-04",72.839996
"1724","2013-11-05",73.638
"1725","2013-11-06",73.387001
"1726","2013-11-07",72.132004
"1727","2013-11-08",73.446999
"1728","2013-11-11",74.115997
"1729","2013-11-12",73.767998
"1730","2013-11-13",73.547997
"1731","2013-11-14",74.352997
"1732","2013-11-15",75.225998
"1733","2013-11-18",75.455002
"1734","2013-11-19",74.695
"1735","2013-11-20",74.593002
"1736","2013-11-21",74.699997
"1737","2013-11-22",75.445
"1738","2013-11-25",75.649002
"1739","2013-11-26",75.704002
"1740","2013-11-27",76.040001
"1741","2013-11-29",76.081001
"1742","2013-12-02",75.612
"1743","2013-12-03",75.410004
"1744","2013-12-04",74.817001
"1745","2013-12-05",75.150002
"1746","2013-12-06",75.847
"1747","2013-12-09",75.886002
"1748","2013-12-10",76.361
"1749","2013-12-11",79.056999
"1750","2013-12-12",78.253998
"1751","2013-12-13",78.796997
"1752","2013-12-16",79.675003
"1753","2013-12-17",79.794998
"1754","2013-12-18",80.206001
"1755","2013-12-19",80.538002
"1756","2013-12-20",81.705002
"1757","2013-12-23",81.510002
"1758","2013-12-24",81.32
"1759","2013-12-26",82.190002
"1760","2013-12-27",82.787003
"1761","2013-12-30",83.330002
"1762","2013-12-31",83.545998
"1763","2014-01-02",83.414001
"1764","2014-01-03",83.081001
"1765","2014-01-06",82.668999
"1766","2014-01-07",83.709
"1767","2014-01-08",83.683998
"1768","2014-01-09",84.360001
"1769","2014-01-10",83.475998
"1770","2014-01-13",81
"1771","2014-01-14",82.170998
"1772","2014-01-15",82.336998
"1773","2014-01-16",82.550003
"1774","2014-01-17",81.842003
"1775","2014-01-21",81.848
"1776","2014-01-22",83.300003
"1777","2014-01-23",82.360001
"1778","2014-01-24",78.510002
"1779","2014-01-27",76.050003
"1780","2014-01-28",78.830002
"1781","2014-01-29",77.699997
"1782","2014-01-30",79.760002
"1783","2014-01-31",75.68
"1784","2014-02-03",73.910004
"1785","2014-02-04",73.120003
"1786","2014-02-05",72.839996
"1787","2014-02-06",74.900002
"1788","2014-02-07",76.309998
"1789","2014-02-10",76.349998
"1790","2014-02-11",76.190002
"1791","2014-02-12",75.970001
"1792","2014-02-13",76.529999
"1793","2014-02-14",77.389999
"1794","2014-02-18",77.489998
"1795","2014-02-19",76.650002
"1796","2014-02-20",75.860001
"1797","2014-02-21",75.699997
"1798","2014-02-24",75.959999
"1799","2014-02-25",76.739998
"1800","2014-02-26",77.360001
"1801","2014-02-27",77.760002
"1802","2014-02-28",77.720001
"1803","2014-03-03",76.730003
"1804","2014-03-04",78.5
"1805","2014-03-05",78.199997
"1806","2014-03-06",77.629997
"1807","2014-03-07",77.940002
"1808","2014-03-10",77.389999
"1809","2014-03-11",77.900002
"1810","2014-03-12",78.339996
"1811","2014-03-13",76.620003
"1812","2014-03-14",76.339996
"1813","2014-03-17",77.830002
"1814","2014-03-18",78.919998
"1815","2014-03-19",78.309998
"1816","2014-03-20",78.410004
"1817","2014-03-21",75.989998
"1818","2014-03-24",77.389999
"1819","2014-03-25",75.279999
"1820","2014-03-26",73.709999
"1821","2014-03-27",73.339996
"1822","2014-03-28",73.220001
"1823","2014-03-31",74.699997
"1824","2014-04-01",74.809998
"1825","2014-04-02",74.699997
"1826","2014-04-03",74.529999
"1827","2014-04-04",72.18
"1828","2014-04-07",71.330002
"1829","2014-04-08",71.519997
"1830","2014-04-09",73.559998
"1831","2014-04-10",71.169998
"1832","2014-04-11",68.68
"1833","2014-04-14",71.18
"1834","2014-04-15",72.150002
"1835","2014-04-16",73.93
"1836","2014-04-17",74.129997
"1837","2014-04-21",74.309998
"1838","2014-04-22",74.529999
"1839","2014-04-23",73.360001
"1840","2014-04-24",74.349998
"1841","2014-04-25",70.660004
"1842","2014-04-28",71.239998
"1843","2014-04-29",72.029999
"1844","2014-04-30",73.550003
"1845","2014-05-01",74.220001
"1846","2014-05-02",73.779999
"1847","2014-05-05",74.82
"1848","2014-05-06",73.809998
"1849","2014-05-07",73.870003
"1850","2014-05-08",74.239998
"1851","2014-05-09",74.379997
"1852","2014-05-12",75.019997
"1853","2014-05-13",74.830002
"1854","2014-05-14",74.099998
"1855","2014-05-15",73.080002
"1856","2014-05-16",73.75
"1857","2014-05-19",73.860001
"1858","2014-05-20",73.650002
"1859","2014-05-21",75.629997
"1860","2014-05-22",75.75
"1861","2014-05-23",76.449997
"1862","2014-05-27",77.029999
"1863","2014-05-28",76.93
"1864","2014-05-29",76.790001
"1865","2014-05-30",76.449997
"1866","2014-06-02",77.050003
"1867","2014-06-03",76.349998
"1868","2014-06-04",76.32
"1869","2014-06-05",76.839996
