"","date","HMNF"
"295","2008-03-05",23.639999
"296","2008-03-06",23.59
"297","2008-03-07",24.5
"298","2008-03-10",24.139999
"299","2008-03-11",24.530001
"300","2008-03-12",23.709999
"301","2008-03-13",24.5
"302","2008-03-14",24.059999
"303","2008-03-17",24
"304","2008-03-18",24.120001
"305","2008-03-19",24.969999
"306","2008-03-20",23.77
"307","2008-03-24",24.16
"308","2008-03-25",24
"309","2008-03-26",23.059999
"310","2008-03-27",23
"311","2008-03-28",22.969999
"312","2008-03-31",23.08
"313","2008-04-01",22.52
"314","2008-04-02",23.59
"315","2008-04-03",22.809999
"316","2008-04-04",22.6
"317","2008-04-07",22.65
"318","2008-04-08",22.549999
"319","2008-04-09",23.09
"320","2008-04-10",22.4
"321","2008-04-11",21.42
"322","2008-04-14",21.66
"323","2008-04-15",21.309999
"324","2008-04-16",22.690001
"325","2008-04-17",22.440001
"326","2008-04-18",22.469999
"327","2008-04-21",22.469999
"328","2008-04-22",22.51
"329","2008-04-23",22.15
"330","2008-04-24",22
"331","2008-04-25",21.98
"332","2008-04-28",22.309999
"333","2008-04-29",22.26
"334","2008-04-30",22.25
"335","2008-05-01",21.32
"336","2008-05-02",21.48
"337","2008-05-05",21.219999
"338","2008-05-06",20.290001
"339","2008-05-07",19.9
"340","2008-05-08",20.700001
"341","2008-05-09",19.940001
"342","2008-05-12",19.889999
"343","2008-05-13",19.879999
"344","2008-05-14",19.639999
"345","2008-05-15",18.700001
"346","2008-05-16",18.26
"347","2008-05-19",18.75
"348","2008-05-20",18.68
"349","2008-05-21",18.15
"350","2008-05-22",17.91
"351","2008-05-23",17.9
"352","2008-05-27",17.559999
"353","2008-05-28",17.780001
"354","2008-05-29",16.51
"355","2008-05-30",16.700001
"356","2008-06-02",16.92
"357","2008-06-03",17.530001
"358","2008-06-04",17.76
"359","2008-06-05",18.49
"360","2008-06-06",19
"361","2008-06-09",19.190001
"362","2008-06-10",18.860001
"363","2008-06-11",18.99
"364","2008-06-12",18.52
"365","2008-06-13",18.76
"366","2008-06-16",18.700001
"367","2008-06-17",19.08
"368","2008-06-18",18.309999
"369","2008-06-19",16.809999
"370","2008-06-20",16.870001
"371","2008-06-23",16.860001
"372","2008-06-24",16.629999
"373","2008-06-25",16.43
"374","2008-06-26",16.17
"375","2008-06-27",15.5
"376","2008-06-30",15.5
"377","2008-07-01",15.5
"378","2008-07-02",15.99
"379","2008-07-03",16.200001
"380","2008-07-07",15.55
"381","2008-07-08",16.299999
"382","2008-07-09",16.9
"383","2008-07-10",16.610001
"384","2008-07-11",15.57
"385","2008-07-14",16.040001
"386","2008-07-15",14.9
"387","2008-07-16",15.59
"388","2008-07-17",15.5
"389","2008-07-18",15.6
"390","2008-07-21",15.6
"391","2008-07-22",15.25
"392","2008-07-23",15.1
"393","2008-07-24",15.25
"394","2008-07-25",15.01
"395","2008-07-28",15.11
"396","2008-07-29",14.26
"397","2008-07-30",14.5
"398","2008-07-31",14.2
"399","2008-08-01",14.5
"400","2008-08-04",14.48
"401","2008-08-05",14.57
"402","2008-08-06",14.83
"403","2008-08-07",14.12
"404","2008-08-08",14.98
"405","2008-08-11",15.14
"406","2008-08-12",15.1
"407","2008-08-13",15.11
"408","2008-08-14",13.81
"409","2008-08-15",14.89
"410","2008-08-18",14.37
"411","2008-08-19",14.08
"412","2008-08-20",13.96
"413","2008-08-21",13.67
"414","2008-08-22",14.12
"415","2008-08-25",13.75
"416","2008-08-26",14.41
"417","2008-08-27",14.37
"418","2008-08-28",14.01
"419","2008-08-29",13.75
"420","2008-09-02",14.4
"421","2008-09-03",14.41
"422","2008-09-04",14.6
"423","2008-09-05",14.02
"424","2008-09-08",13.91
"425","2008-09-09",13.96
"426","2008-09-10",13.8
"427","2008-09-11",13.99
"428","2008-09-12",13.81
"429","2008-09-15",13.81
"430","2008-09-16",12.13
"431","2008-09-17",11.42
"432","2008-09-18",11.57
"433","2008-09-19",13
"434","2008-09-22",11.95
"435","2008-09-23",12.03
"436","2008-09-24",12.9
"437","2008-09-25",12.75
"438","2008-09-26",13.89
"439","2008-09-29",12.05
"440","2008-09-30",12.38
"441","2008-10-01",12.27
"442","2008-10-02",12.56
"443","2008-10-03",12.88
"444","2008-10-06",12.05
"445","2008-10-07",11.47
"446","2008-10-08",11.12
"447","2008-10-09",10.16
"448","2008-10-10",9
"449","2008-10-13",9.77
"450","2008-10-14",10.91
"451","2008-10-15",10.49
"452","2008-10-16",10.94
"453","2008-10-17",11
"454","2008-10-20",11
"455","2008-10-21",9.11
"456","2008-10-22",8.6
"457","2008-10-23",9.25
"458","2008-10-24",9
"459","2008-10-27",9.01
"460","2008-10-28",7.9
"461","2008-10-29",7.91
"462","2008-10-30",8.79
"463","2008-10-31",9
"464","2008-11-03",9
"465","2008-11-04",8.21
"466","2008-11-05",8.08
"467","2008-11-06",7.67
"468","2008-11-07",7.01
"469","2008-11-10",7.1
"470","2008-11-11",7
"471","2008-11-12",6.68
"472","2008-11-13",6.58
"473","2008-11-14",6.49
"474","2008-11-17",5.48
"475","2008-11-18",5.95
"476","2008-11-19",5.41
"477","2008-11-20",4.93
"478","2008-11-21",4.09
"479","2008-11-24",4.1
"480","2008-11-25",4.1
"481","2008-11-26",4.03
"482","2008-11-28",4.11
"483","2008-12-01",3.9
"484","2008-12-02",4.51
"485","2008-12-03",4.02
"486","2008-12-04",3.75
"487","2008-12-05",3.76
"488","2008-12-08",3.94
"489","2008-12-09",3.83
"490","2008-12-10",3.94
"491","2008-12-11",3.54
"492","2008-12-12",3.43
"493","2008-12-15",3.75
"494","2008-12-16",3.55
"495","2008-12-17",3.64
"496","2008-12-18",3.27
"497","2008-12-19",3.25
"498","2008-12-22",3.13
"499","2008-12-23",3.99
"500","2008-12-24",3.8
"501","2008-12-26",3.98
"502","2008-12-29",4.14
"503","2008-12-30",3.81
"504","2008-12-31",4.18
"505","2009-01-02",4.45
"506","2009-01-05",4.38
"507","2009-01-06",4.46
"508","2009-01-07",4.06
"509","2009-01-08",4.06
"510","2009-01-09",4.5
"511","2009-01-12",4.25
"512","2009-01-13",3.69
"513","2009-01-14",4.45
"514","2009-01-15",4.5
"515","2009-01-16",4.25
"516","2009-01-20",4.2
"517","2009-01-21",3.86
"518","2009-01-22",3.86
"519","2009-01-23",3.81
"520","2009-01-26",3.35
"521","2009-01-27",3.4
"522","2009-01-28",3.5
"523","2009-01-29",3
"524","2009-01-30",3.01
"525","2009-02-02",3
"526","2009-02-03",3.01
"527","2009-02-04",2.66
"528","2009-02-05",3.07
"529","2009-02-06",3.01
"530","2009-02-09",3.01
"531","2009-02-10",2.64
"532","2009-02-11",3.07
"533","2009-02-12",3.07
"534","2009-02-13",3
"535","2009-02-17",2.65
"536","2009-02-18",2.64
"537","2009-02-19",2.22
"538","2009-02-20",2
"539","2009-02-23",2.1
"540","2009-02-24",2.06
"541","2009-02-25",2.06
"542","2009-02-26",2.24
"543","2009-02-27",2.24
"544","2009-03-02",2.16
"545","2009-03-03",1.73
"546","2009-03-04",1.7
"547","2009-03-05",1.52
"548","2009-03-06",1.91
"549","2009-03-09",1.83
"550","2009-03-10",2.7
"551","2009-03-11",2.8
"552","2009-03-12",2.85
"553","2009-03-13",3.01
"554","2009-03-16",3.22
"555","2009-03-17",3.23
"556","2009-03-18",3.5
"557","2009-03-19",3.5
"558","2009-03-20",3.4
"559","2009-03-23",3.4
"560","2009-03-24",3.43
"561","2009-03-25",3.26
"562","2009-03-26",3.26
"563","2009-03-27",3.4
"564","2009-03-30",3.28
"565","2009-03-31",3.1
"566","2009-04-01",3.12
"567","2009-04-02",3.2
"568","2009-04-03",3.08
"569","2009-04-06",3.25
"570","2009-04-07",3.25
"571","2009-04-08",3.31
"572","2009-04-09",3.4
"573","2009-04-13",3.5
"574","2009-04-14",3.32
"575","2009-04-15",3.75
"576","2009-04-16",3.8
"577","2009-04-17",4.32
"578","2009-04-20",4.25
"579","2009-04-21",4.12
"580","2009-04-22",4.01
"581","2009-04-23",4.4
"582","2009-04-24",4.5
"583","2009-04-27",4.68
"584","2009-04-28",4.25
"585","2009-04-29",4.65
"586","2009-04-30",4.8
"587","2009-05-01",4.75
"588","2009-05-04",5
"589","2009-05-05",4.51
"590","2009-05-06",4.77
"591","2009-05-07",5.07
"592","2009-05-08",5.45
"593","2009-05-11",5.69
"594","2009-05-12",5.66
"595","2009-05-13",5.66
"596","2009-05-14",5.56
"597","2009-05-15",5.35
"598","2009-05-18",5.59
"599","2009-05-19",5.52
"600","2009-05-20",6
"601","2009-05-21",5.52
"602","2009-05-22",5.74
"603","2009-05-26",5.55
"604","2009-05-27",5.55
"605","2009-05-28",5.54
"606","2009-05-29",6
"607","2009-06-01",5.69
"608","2009-06-02",5.85
"609","2009-06-03",5.48
"610","2009-06-04",5.51
"611","2009-06-05",5.6
"612","2009-06-08",5.28
"613","2009-06-09",5.31
"614","2009-06-10",5.25
"615","2009-06-11",5.25
"616","2009-06-12",5.24
"617","2009-06-15",5.25
"618","2009-06-16",5.38
"619","2009-06-17",5.44
"620","2009-06-18",5.58
"621","2009-06-19",5.5
"622","2009-06-22",5
"623","2009-06-23",4.2
"624","2009-06-24",4.28
"625","2009-06-25",3.95
"626","2009-06-26",3.35
"627","2009-06-29",3.14
"628","2009-06-30",3.51
"629","2009-07-01",3.55
"630","2009-07-02",3.85
"631","2009-07-06",3.42
"632","2009-07-07",4.29
"633","2009-07-08",4.07
"634","2009-07-09",4.16
"635","2009-07-10",4.16
"636","2009-07-13",4.12
"637","2009-07-14",4.9
"638","2009-07-15",5.48
"639","2009-07-16",5.75
"640","2009-07-17",5.6
"641","2009-07-20",5.37
"642","2009-07-21",4.92
"643","2009-07-22",3.95
"644","2009-07-23",3.66
"645","2009-07-24",3.7
"646","2009-07-27",3.9
"647","2009-07-28",3.71
"648","2009-07-29",3.95
"649","2009-07-30",4.15
"650","2009-07-31",4.15
"651","2009-08-03",4.1
"652","2009-08-04",3.96
"653","2009-08-05",4.15
"654","2009-08-06",4.15
"655","2009-08-07",4.15
"656","2009-08-10",4.15
"657","2009-08-11",4.15
"658","2009-08-12",4.12
"659","2009-08-13",4.12
"660","2009-08-14",4.12
"661","2009-08-17",4.12
"662","2009-08-18",4.12
"663","2009-08-19",4.12
"664","2009-08-20",4.1
"665","2009-08-21",4.1
"666","2009-08-24",4
"667","2009-08-25",4
"668","2009-08-26",3.9
"669","2009-08-27",3.9
"670","2009-08-28",3.91
"671","2009-08-31",3.91
"672","2009-09-01",3.9
"673","2009-09-02",4.02
"674","2009-09-03",3.8
"675","2009-09-04",3.8
"676","2009-09-08",4.05
"677","2009-09-09",4.04
"678","2009-09-10",3.85
"679","2009-09-11",3.71
"680","2009-09-14",3.71
"681","2009-09-15",4
"682","2009-09-16",4
"683","2009-09-17",3.86
"684","2009-09-18",3.94
"685","2009-09-21",3.62
"686","2009-09-22",3.72
"687","2009-09-23",3.77
"688","2009-09-24",3.95
"689","2009-09-25",3.75
"690","2009-09-28",3.8
"691","2009-09-29",3.82
"692","2009-09-30",3.75
"693","2009-10-01",3.69
"694","2009-10-02",3.9
"695","2009-10-05",3.9
"696","2009-10-06",3.85
"697","2009-10-07",3.86
"698","2009-10-08",3.51
"699","2009-10-09",3.34
"700","2009-10-12",3.5
"701","2009-10-13",3.65
"702","2009-10-14",3.57
"703","2009-10-15",3.55
"704","2009-10-16",3.42
"705","2009-10-19",3.46
"706","2009-10-20",3.43
"707","2009-10-21",5.37
"708","2009-10-22",5.93
"709","2009-10-23",6.29
"710","2009-10-26",5.66
"711","2009-10-27",5.7
"712","2009-10-28",5.23
"713","2009-10-29",5.8
"714","2009-10-30",5.72
"715","2009-11-02",5.47
"716","2009-11-03",5.18
"717","2009-11-04",5.35
"718","2009-11-05",5.31
"719","2009-11-06",5.59
"720","2009-11-09",5.6
"721","2009-11-10",5.59
"722","2009-11-11",5.44
"723","2009-11-12",4.95
"724","2009-11-13",4.99
"725","2009-11-16",5.37
"726","2009-11-17",4.87
"727","2009-11-18",4.75
"728","2009-11-19",4.18
"729","2009-11-20",4.04
"730","2009-11-23",4.23
"731","2009-11-24",4
"732","2009-11-25",3.9
"733","2009-11-27",3.88
"734","2009-11-30",3.75
"735","2009-12-01",4.16
"736","2009-12-02",4.1
"737","2009-12-03",4
"738","2009-12-04",4.1
"739","2009-12-07",4.05
"740","2009-12-08",3.98
"741","2009-12-09",3.98
"742","2009-12-10",4.29
"743","2009-12-11",4.21
"744","2009-12-14",3.96
"745","2009-12-15",3.97
"746","2009-12-16",3.96
"747","2009-12-17",3.97
"748","2009-12-18",4.06
"749","2009-12-21",4.68
"750","2009-12-22",4.61
"751","2009-12-23",4.35
"752","2009-12-24",4.14
"753","2009-12-28",4.16
"754","2009-12-29",4.08
"755","2009-12-30",4.1
"756","2009-12-31",4.2
"757","2010-01-04",4.26
"758","2010-01-05",4.36
"759","2010-01-06",4.97
"760","2010-01-07",5.05
"761","2010-01-08",5.57
"762","2010-01-11",5.26
"763","2010-01-12",5.26
"764","2010-01-13",5.28
"765","2010-01-14",5.45
"766","2010-01-15",5.51
"767","2010-01-19",5.2
"768","2010-01-20",5.5
"769","2010-01-21",5.84
"770","2010-01-22",5.65
"771","2010-01-25",5.62
"772","2010-01-26",5.5
"773","2010-01-27",5.4
"774","2010-01-28",5.5
"775","2010-01-29",5.4
"776","2010-02-01",5.5
"777","2010-02-02",5.55
"778","2010-02-03",5.4
"779","2010-02-04",5.1
"780","2010-02-05",5.1
"781","2010-02-08",5.1
"782","2010-02-09",4.95
"783","2010-02-10",4.97
"784","2010-02-11",4.94
"785","2010-02-12",4.95
"786","2010-02-16",5
"787","2010-02-17",5.06
"788","2010-02-18",4.87
"789","2010-02-19",5.09
"790","2010-02-22",4.82
"791","2010-02-23",4.85
"792","2010-02-24",4.82
"793","2010-02-25",4.97
"794","2010-02-26",4.99
"795","2010-03-01",4.86
"796","2010-03-02",5.03
"797","2010-03-03",5.17
"798","2010-03-04",4.95
"799","2010-03-05",5.06
"800","2010-03-08",5.2
"801","2010-03-09",5.2
"802","2010-03-10",5.14
"803","2010-03-11",5.14
"804","2010-03-12",5.14
"805","2010-03-15",5.14
"806","2010-03-16",5.2
"807","2010-03-17",5.09
"808","2010-03-18",5
"809","2010-03-19",5.1
"810","2010-03-22",4.93
"811","2010-03-23",5
"812","2010-03-24",5.19
"813","2010-03-25",5.41
"814","2010-03-26",5.41
"815","2010-03-29",5.25
"816","2010-03-30",5.3
"817","2010-03-31",5.5
"818","2010-04-01",5.48
"819","2010-04-05",5.62
"820","2010-04-06",5.88
"821","2010-04-07",5.43
"822","2010-04-08",5.7
"823","2010-04-09",5.7
"824","2010-04-12",6.1
"825","2010-04-13",5.73
"826","2010-04-14",6.05
"827","2010-04-15",6.04
"828","2010-04-16",6.18
"829","2010-04-19",6.08
"830","2010-04-20",6.08
"831","2010-04-21",6.25
"832","2010-04-22",6.04
"833","2010-04-23",6.31
"834","2010-04-26",6.66
"835","2010-04-27",6.48
"836","2010-04-28",6.5
"837","2010-04-29",6.44
"838","2010-04-30",6.44
"839","2010-05-03",6.17
"840","2010-05-04",5.93
"841","2010-05-05",5.92
"842","2010-05-06",5.92
"843","2010-05-07",5.56
"844","2010-05-10",5.85
"845","2010-05-11",5.9
"846","2010-05-12",5.97
"847","2010-05-13",5.97
"848","2010-05-14",5.97
"849","2010-05-17",5.65
"850","2010-05-18",5.5
"851","2010-05-19",5.5
"852","2010-05-20",5.5
"853","2010-05-21",5.6
"854","2010-05-24",5.25
"855","2010-05-25",4.9
"856","2010-05-26",5.05
"857","2010-05-27",5.15
"858","2010-05-28",5.3
"859","2010-06-01",5.03
"860","2010-06-02",5.06
"861","2010-06-03",5.06
"862","2010-06-04",4.9
"863","2010-06-07",4.67
"864","2010-06-08",4.42
"865","2010-06-09",5.3
"866","2010-06-10",5.25
"867","2010-06-11",5
"868","2010-06-14",5.14
"869","2010-06-15",5.14
"870","2010-06-16",5.16
"871","2010-06-17",5.01
"872","2010-06-18",4.79
"873","2010-06-21",4.96
"874","2010-06-22",4.65
"875","2010-06-23",4.9
"876","2010-06-24",4.59
"877","2010-06-25",4.94
"878","2010-06-28",4.94
"879","2010-06-29",4.7
"880","2010-06-30",4.58
"881","2010-07-01",4.75
"882","2010-07-02",4.95
"883","2010-07-06",5
"884","2010-07-07",4.75
"885","2010-07-08",4.75
"886","2010-07-09",4.75
"887","2010-07-12",4.97
"888","2010-07-13",5
"889","2010-07-14",5
"890","2010-07-15",4.65
"891","2010-07-16",4.5
"892","2010-07-19",4.65
"893","2010-07-20",4.38
"894","2010-07-21",4.85
"895","2010-07-22",4.55
"896","2010-07-23",4.53
"897","2010-07-26",4.86
"898","2010-07-27",4.4
"899","2010-07-28",4.4
"900","2010-07-29",4.24
"901","2010-07-30",4.24
"902","2010-08-02",4.79
"903","2010-08-03",4.65
"904","2010-08-04",4.64
"905","2010-08-05",4.15
"906","2010-08-06",4.26
"907","2010-08-09",4.26
"908","2010-08-10",4.26
"909","2010-08-11",4.17
"910","2010-08-12",4.2
"911","2010-08-13",4.16
"912","2010-08-16",4.21
"913","2010-08-17",4.14
"914","2010-08-18",4.14
"915","2010-08-19",4.15
"916","2010-08-20",4.32
"917","2010-08-23",4.15
"918","2010-08-24",4.1
"919","2010-08-25",4.14
"920","2010-08-26",4.2
"921","2010-08-27",4
"922","2010-08-30",3.85
"923","2010-08-31",3.63
"924","2010-09-01",3.85
"925","2010-09-02",3.85
"926","2010-09-03",4
"927","2010-09-07",4
"928","2010-09-08",4
"929","2010-09-09",4.01
"930","2010-09-10",4.1
"931","2010-09-13",4.1
"932","2010-09-14",4.1
"933","2010-09-15",4.1
"934","2010-09-16",3.75
"935","2010-09-17",3.33
"936","2010-09-20",3.34
"937","2010-09-21",3.3
"938","2010-09-22",3.35
"939","2010-09-23",3.4
"940","2010-09-24",3.33
"941","2010-09-27",3.4
"942","2010-09-28",3.08
"943","2010-09-29",3.16
"944","2010-09-30",3.16
"945","2010-10-01",3.33
"946","2010-10-04",3.16
"947","2010-10-05",3.17
"948","2010-10-06",3.35
"949","2010-10-07",3.55
"950","2010-10-08",3.41
"951","2010-10-11",3.51
"952","2010-10-12",3.72
"953","2010-10-13",3.69
"954","2010-10-14",3.55
"955","2010-10-15",3.51
"956","2010-10-18",3.69
"957","2010-10-19",3.55
"958","2010-10-20",3.55
"959","2010-10-21",3.55
"960","2010-10-22",3.05
"961","2010-10-25",3.04
"962","2010-10-26",3.04
"963","2010-10-27",3.05
"964","2010-10-28",3.02
"965","2010-10-29",3.04
"966","2010-11-01",3.03
"967","2010-11-02",3.03
"968","2010-11-03",3.02
"969","2010-11-04",3.05
"970","2010-11-05",3.14
"971","2010-11-08",3.08
"972","2010-11-09",3.08
"973","2010-11-10",2.95
"974","2010-11-11",2.8
"975","2010-11-12",2.95
"976","2010-11-15",2.96
"977","2010-11-16",3.05
"978","2010-11-17",2.9
"979","2010-11-18",2.9
"980","2010-11-19",2.9
"981","2010-11-22",2.9
"982","2010-11-23",3
"983","2010-11-24",2.98
"984","2010-11-26",2.98
"985","2010-11-29",2.9
"986","2010-11-30",2.9
"987","2010-12-01",2.95
"988","2010-12-02",2.92
"989","2010-12-03",2.92
"990","2010-12-06",2.92
"991","2010-12-07",2.95
"992","2010-12-08",2.91
