"","date","DFIN"
"127","2017-03-28",19.24
"128","2017-03-29",19.17
"129","2017-03-30",19.209999
"130","2017-03-31",19.290001
"131","2017-04-03",19.91
"132","2017-04-04",19.49
"133","2017-04-05",19.040001
"134","2017-04-06",19.290001
"135","2017-04-07",19.07
"136","2017-04-10",19.040001
"137","2017-04-11",19.18
"138","2017-04-12",19.27
"139","2017-04-13",19.42
"140","2017-04-17",19.68
"141","2017-04-18",20.139999
"142","2017-04-19",20.280001
"143","2017-04-20",20.719999
"144","2017-04-21",20.879999
"145","2017-04-24",20.690001
"146","2017-04-25",20.790001
"147","2017-04-26",21.6
"148","2017-04-27",22.6
"149","2017-04-28",22.219999
"150","2017-05-01",22.139999
"151","2017-05-02",22.23
"152","2017-05-03",22.799999
"153","2017-05-04",21.950001
"154","2017-05-05",22.299999
"155","2017-05-08",22.219999
"156","2017-05-09",22.49
"157","2017-05-10",22.66
"158","2017-05-11",22.530001
"159","2017-05-12",22.65
"160","2017-05-15",22.799999
"161","2017-05-16",23
"162","2017-05-17",22.58
"163","2017-05-18",22.58
"164","2017-05-19",22.75
"165","2017-05-22",23.110001
"166","2017-05-23",23.440001
"167","2017-05-24",23.129999
"168","2017-05-25",23.16
"169","2017-05-26",22.950001
"170","2017-05-30",22.469999
"171","2017-05-31",22.780001
"172","2017-06-01",23.49
"173","2017-06-02",23.389999
"174","2017-06-05",22.9
"175","2017-06-06",22.73
"176","2017-06-07",21.82
"177","2017-06-08",21.32
"178","2017-06-09",21.799999
"179","2017-06-12",21.57
"180","2017-06-13",21.700001
"181","2017-06-14",23.25
"182","2017-06-15",23.01
"183","2017-06-16",23.129999
"184","2017-06-19",23.459999
"185","2017-06-20",22.790001
"186","2017-06-21",22.07
"187","2017-06-22",21.66
"188","2017-06-23",22.559999
"189","2017-06-26",22.799999
"190","2017-06-27",22.52
"191","2017-06-28",23.08
"192","2017-06-29",23.27
"193","2017-06-30",22.959999
"194","2017-07-03",23.110001
"195","2017-07-05",22.49
"196","2017-07-06",22.34
"197","2017-07-07",22.360001
"198","2017-07-10",22.440001
"199","2017-07-11",22.559999
"200","2017-07-12",22.610001
"201","2017-07-13",22.610001
"202","2017-07-14",22.700001
"203","2017-07-17",22.74
"204","2017-07-18",23.219999
"205","2017-07-19",23.52
"206","2017-07-20",23.4
"207","2017-07-21",23.459999
"208","2017-07-24",23.389999
"209","2017-07-25",23.450001
"210","2017-07-26",23.629999
"211","2017-07-27",23.209999
"212","2017-07-28",23.16
"213","2017-07-31",23.200001
"214","2017-08-01",23.290001
"215","2017-08-02",22.120001
"216","2017-08-03",21.91
"217","2017-08-04",21.08
"218","2017-08-07",21.040001
"219","2017-08-08",20.84
"220","2017-08-09",20.709999
"221","2017-08-10",20.530001
"222","2017-08-11",20.540001
"223","2017-08-14",21.200001
"224","2017-08-15",20.5
"225","2017-08-16",20.35
"226","2017-08-17",20.01
"227","2017-08-18",20.139999
"228","2017-08-21",20.27
"229","2017-08-22",20.629999
"230","2017-08-23",20.48
"231","2017-08-24",20.530001
"232","2017-08-25",21.01
"233","2017-08-28",21.01
"234","2017-08-29",21.1
"235","2017-08-30",21.17
"236","2017-08-31",21.41
"237","2017-09-01",21.5
"238","2017-09-05",21.16
"239","2017-09-06",21.200001
"240","2017-09-07",21.139999
"241","2017-09-08",21.17
"242","2017-09-11",21.49
"243","2017-09-12",22.1
"244","2017-09-13",21.92
"245","2017-09-14",21.35
"246","2017-09-15",21.18
"247","2017-09-18",21.5
"248","2017-09-19",20.6
"249","2017-09-20",20.719999
"250","2017-09-21",20.5
"251","2017-09-22",20.6
"252","2017-09-25",20.23
"253","2017-09-26",20.440001
"254","2017-09-27",21.129999
"255","2017-09-28",21.33
"256","2017-09-29",21.559999
"257","2017-10-02",21.92
"258","2017-10-03",22.49
"259","2017-10-04",21.969999
"260","2017-10-05",22.059999
"261","2017-10-06",21.620001
"262","2017-10-09",21.4
"263","2017-10-10",21.42
"264","2017-10-11",21.33
"265","2017-10-12",21.5
"266","2017-10-13",21.67
"267","2017-10-16",21.57
"268","2017-10-17",21.51
"269","2017-10-18",21.67
"270","2017-10-19",21.459999
"271","2017-10-20",21.67
"272","2017-10-23",21.4
"273","2017-10-24",21.440001
"274","2017-10-25",21.549999
"275","2017-10-26",21.709999
"276","2017-10-27",21.190001
"277","2017-10-30",21.209999
"278","2017-10-31",21.5
"279","2017-11-01",21.120001
"280","2017-11-02",19.360001
"281","2017-11-03",19.389999
"282","2017-11-06",18.540001
"283","2017-11-07",18.450001
"284","2017-11-08",18.450001
"285","2017-11-09",18.57
"286","2017-11-10",18.639999
"287","2017-11-13",18.950001
"288","2017-11-14",19.66
"289","2017-11-15",19.73
"290","2017-11-16",19.809999
"291","2017-11-17",20.01
"292","2017-11-20",19.959999
"293","2017-11-21",20.030001
"294","2017-11-22",20.23
"295","2017-11-24",20.200001
"296","2017-11-27",20.07
"297","2017-11-28",20.32
"298","2017-11-29",20.299999
"299","2017-11-30",20.4
"300","2017-12-01",20.18
"301","2017-12-04",20.66
"302","2017-12-05",20.59
"303","2017-12-06",20.16
"304","2017-12-07",20.129999
"305","2017-12-08",19.99
"306","2017-12-11",20
"307","2017-12-12",19.83
"308","2017-12-13",19.780001
"309","2017-12-14",19.73
"310","2017-12-15",20.209999
"311","2017-12-18",20.32
"312","2017-12-19",19.950001
"313","2017-12-20",20.219999
"314","2017-12-21",20.23
"315","2017-12-22",19.959999
"316","2017-12-26",19.690001
"317","2017-12-27",19.440001
"318","2017-12-28",19.469999
"319","2017-12-29",19.49
"320","2018-01-02",19.84
"321","2018-01-03",19.790001
"322","2018-01-04",20.01
"323","2018-01-05",20.01
"324","2018-01-08",19.99
"325","2018-01-09",19.76
"326","2018-01-10",19.790001
"327","2018-01-11",20.5
"328","2018-01-12",20.639999
"329","2018-01-16",20.889999
"330","2018-01-17",20.85
"331","2018-01-18",20.879999
"332","2018-01-19",21.110001
"333","2018-01-22",21.120001
"334","2018-01-23",21.219999
"335","2018-01-24",21.32
"336","2018-01-25",21.35
"337","2018-01-26",21.6
"338","2018-01-29",21.84
"339","2018-01-30",22
"340","2018-01-31",21.450001
"341","2018-02-01",21.440001
"342","2018-02-02",20.85
"343","2018-02-05",19.99
"344","2018-02-06",20
"345","2018-02-07",19.879999
"346","2018-02-08",19.42
"347","2018-02-09",19.549999
"348","2018-02-12",19.860001
"349","2018-02-13",19.91
"350","2018-02-14",20.27
"351","2018-02-15",20.57
"352","2018-02-16",20.370001
"353","2018-02-20",20.08
"354","2018-02-21",20.27
"355","2018-02-22",19.950001
"356","2018-02-23",20.190001
"357","2018-02-26",20.24
"358","2018-02-27",20.02
"359","2018-02-28",17.309999
"360","2018-03-01",16.940001
"361","2018-03-02",17.65
"362","2018-03-05",18
"363","2018-03-06",18.07
"364","2018-03-07",18.42
"365","2018-03-08",18.24
"366","2018-03-09",18.129999
"367","2018-03-12",18.610001
"368","2018-03-13",18.639999
"369","2018-03-14",18.24
"370","2018-03-15",17.889999
"371","2018-03-16",17.68
"372","2018-03-19",17.370001
"373","2018-03-20",17.709999
"374","2018-03-21",18
"375","2018-03-22",17.43
"376","2018-03-23",16.9
"377","2018-03-26",17.24
"378","2018-03-27",16.870001
"379","2018-03-28",17.07
"380","2018-03-29",17.17
"381","2018-04-02",16.57
"382","2018-04-03",16.879999
"383","2018-04-04",17.17
"384","2018-04-05",17.200001
"385","2018-04-06",16.940001
"386","2018-04-09",16.85
"387","2018-04-10",17.120001
"388","2018-04-11",17.16
"389","2018-04-12",17.360001
"390","2018-04-13",17.370001
"391","2018-04-16",17.68
"392","2018-04-17",18.030001
"393","2018-04-18",18.450001
"394","2018-04-19",18.370001
"395","2018-04-20",18.309999
"396","2018-04-23",18.27
"397","2018-04-24",18.280001
"398","2018-04-25",18.42
"399","2018-04-26",18.57
"400","2018-04-27",18.57
"401","2018-04-30",18.4
"402","2018-05-01",18.620001
"403","2018-05-02",19.26
"404","2018-05-03",17.27
"405","2018-05-04",17.32
"406","2018-05-07",17.16
"407","2018-05-08",16.99
"408","2018-05-09",17
"409","2018-05-10",17.01
"410","2018-05-11",16.969999
"411","2018-05-14",16.799999
"412","2018-05-15",16.76
"413","2018-05-16",16.860001
"414","2018-05-17",16.77
"415","2018-05-18",16.959999
"416","2018-05-21",17.139999
"417","2018-05-22",16.75
"418","2018-05-23",16.290001
"419","2018-05-24",16.17
"420","2018-05-25",16.02
"421","2018-05-29",15.77
"422","2018-05-30",15.75
"423","2018-05-31",15.36
"424","2018-06-01",15.31
"425","2018-06-04",15.47
"426","2018-06-05",15.55
"427","2018-06-06",16.16
"428","2018-06-07",16.879999
"429","2018-06-08",17.200001
"430","2018-06-11",17.4
"431","2018-06-12",17.190001
"432","2018-06-13",16.950001
"433","2018-06-14",17.049999
"434","2018-06-15",17.4
"435","2018-06-18",17.34
"436","2018-06-19",17.66
"437","2018-06-20",17.700001
"438","2018-06-21",17.75
"439","2018-06-22",18.35
"440","2018-06-25",17.23
"441","2018-06-26",17.450001
"442","2018-06-27",17.34
"443","2018-06-28",17.549999
"444","2018-06-29",17.370001
"445","2018-07-02",17.42
"446","2018-07-03",17.620001
"447","2018-07-05",17.76
"448","2018-07-06",18.15
"449","2018-07-09",18.299999
"450","2018-07-10",18.370001
"451","2018-07-11",18.75
"452","2018-07-12",19
"453","2018-07-13",19.049999
"454","2018-07-16",19.6
"455","2018-07-17",19.83
"456","2018-07-18",20.25
"457","2018-07-19",20.450001
"458","2018-07-20",20.57
"459","2018-07-23",20.950001
"460","2018-07-24",20.83
"461","2018-07-25",20.879999
"462","2018-07-26",20.93
"463","2018-07-27",20.719999
"464","2018-07-30",20.940001
"465","2018-07-31",20.799999
"466","2018-08-01",20.719999
"467","2018-08-02",20.030001
"468","2018-08-03",18.559999
"469","2018-08-06",18.129999
"470","2018-08-07",18.27
"471","2018-08-08",18.51
"472","2018-08-09",18.4
"473","2018-08-10",18.540001
"474","2018-08-13",18.809999
"475","2018-08-14",19.299999
"476","2018-08-15",19.43
"477","2018-08-16",19.35
"478","2018-08-17",19.309999
"479","2018-08-20",19.43
"480","2018-08-21",19.48
"481","2018-08-22",20.32
"482","2018-08-23",20.440001
"483","2018-08-24",20.68
"484","2018-08-27",20.57
"485","2018-08-28",20.450001
"486","2018-08-29",20.639999
"487","2018-08-30",20.559999
"488","2018-08-31",20.889999
"489","2018-09-04",20.91
"490","2018-09-05",21.23
"491","2018-09-06",21.1
"492","2018-09-07",21.25
"493","2018-09-10",20.969999
"494","2018-09-11",20.75
"495","2018-09-12",20.700001
"496","2018-09-13",20.790001
"497","2018-09-14",20.65
"498","2018-09-17",20.219999
"499","2018-09-18",20.26
"500","2018-09-19",19.950001
"501","2018-09-20",20.59
"502","2018-09-21",20.6
"503","2018-09-24",20.799999
"504","2018-09-25",18.32
"505","2018-09-26",18.75
"506","2018-09-27",18.129999
"507","2018-09-28",17.92
"508","2018-10-01",17.41
"509","2018-10-02",17.469999
"510","2018-10-03",17.639999
"511","2018-10-04",17.440001
"512","2018-10-05",17.389999
"513","2018-10-08",17.26
"514","2018-10-09",17.139999
"515","2018-10-10",16.91
"516","2018-10-11",15.99
"517","2018-10-12",15.94
"518","2018-10-15",16.4
"519","2018-10-16",16.790001
"520","2018-10-17",16.690001
"521","2018-10-18",16.15
"522","2018-10-19",15.91
"523","2018-10-22",16.02
"524","2018-10-23",16.190001
"525","2018-10-24",15.71
"526","2018-10-25",15.74
"527","2018-10-26",15.08
"528","2018-10-29",14.71
"529","2018-10-30",14.89
"530","2018-10-31",15.55
"531","2018-11-01",15.84
"532","2018-11-02",15.82
"533","2018-11-05",15.48
"534","2018-11-06",15.77
"535","2018-11-07",17.48
"536","2018-11-08",16.860001
"537","2018-11-09",17.17
"538","2018-11-12",16.92
"539","2018-11-13",16.540001
"540","2018-11-14",16.4
"541","2018-11-15",16.860001
"542","2018-11-16",16.790001
"543","2018-11-19",16.48
"544","2018-11-20",15.95
"545","2018-11-21",16.299999
"546","2018-11-23",16.549999
"547","2018-11-26",16.549999
"548","2018-11-27",16.540001
"549","2018-11-28",17.25
"550","2018-11-29",16.93
"551","2018-11-30",16.66
"552","2018-12-03",16.610001
"553","2018-12-04",15.66
"554","2018-12-06",15.97
"555","2018-12-07",15.95
"556","2018-12-10",15.92
"557","2018-12-11",15.83
"558","2018-12-12",15.98
"559","2018-12-13",15.83
"560","2018-12-14",15.4
"561","2018-12-17",14.41
"562","2018-12-18",14.47
"563","2018-12-19",14.53
"564","2018-12-20",14.02
"565","2018-12-21",13.66
"566","2018-12-24",13.47
"567","2018-12-26",13.78
"568","2018-12-27",13.86
"569","2018-12-28",13.85
"570","2018-12-31",14.03
"571","2019-01-02",14.6
"572","2019-01-03",14.07
"573","2019-01-04",14.79
"574","2019-01-07",15
"575","2019-01-08",15.08
"576","2019-01-09",15.31
"577","2019-01-10",15.39
"578","2019-01-11",15.59
"579","2019-01-14",15.47
"580","2019-01-15",16.15
"581","2019-01-16",15.81
"582","2019-01-17",13.83
"583","2019-01-18",13.57
"584","2019-01-22",13.78
"585","2019-01-23",14.35
"586","2019-01-24",14.04
"587","2019-01-25",14.62
"588","2019-01-28",14.45
"589","2019-01-29",14.4
"590","2019-01-30",14.61
"591","2019-01-31",14.64
"592","2019-02-01",14.8
"593","2019-02-04",15.25
"594","2019-02-05",15.62
"595","2019-02-06",15.78
"596","2019-02-07",15.68
"597","2019-02-08",15.49
"598","2019-02-11",15.69
"599","2019-02-12",16.030001
"600","2019-02-13",16.110001
"601","2019-02-14",16.309999
"602","2019-02-15",16.549999
"603","2019-02-19",16.91
"604","2019-02-20",16.860001
"605","2019-02-21",16.43
"606","2019-02-22",16.629999
"607","2019-02-25",16.4
"608","2019-02-26",16.139999
"609","2019-02-27",14.34
"610","2019-02-28",14.21
"611","2019-03-01",14.67
"612","2019-03-04",14.42
"613","2019-03-05",14.15
"614","2019-03-06",14.26
"615","2019-03-07",14.21
"616","2019-03-08",14.04
"617","2019-03-11",14.25
"618","2019-03-12",14.46
"619","2019-03-13",14.66
"620","2019-03-14",14.39
"621","2019-03-15",14.7
"622","2019-03-18",14.8
"623","2019-03-19",15
"624","2019-03-20",14.79
"625","2019-03-21",15.05
"626","2019-03-22",14.4
"627","2019-03-25",14.28
"628","2019-03-26",14.6
"629","2019-03-27",14.94
"630","2019-03-28",15.06
"631","2019-03-29",14.88
"632","2019-04-01",15.05
"633","2019-04-02",15.02
"634","2019-04-03",15.43
"635","2019-04-04",15.5
"636","2019-04-05",15.69
"637","2019-04-08",15.68
"638","2019-04-09",15.5
"639","2019-04-10",15.59
"640","2019-04-11",15.23
"641","2019-04-12",15.27
"642","2019-04-15",15.13
"643","2019-04-16",15.45
"644","2019-04-17",15.54
"645","2019-04-18",15.56
"646","2019-04-22",15.57
"647","2019-04-23",15.51
"648","2019-04-24",15.41
"649","2019-04-25",15.15
"650","2019-04-26",15.35
"651","2019-04-29",15.53
"652","2019-04-30",15.31
"653","2019-05-01",15.09
"654","2019-05-02",15.73
"655","2019-05-03",16.049999
"656","2019-05-06",16.08
"657","2019-05-07",15.4
"658","2019-05-08",15.22
"659","2019-05-09",15.42
"660","2019-05-10",15.1
"661","2019-05-13",14.37
"662","2019-05-14",14.31
"663","2019-05-15",14.04
"664","2019-05-16",13.99
"665","2019-05-17",13.67
"666","2019-05-20",13.57
"667","2019-05-21",13.63
"668","2019-05-22",13.44
"669","2019-05-23",12.98
"670","2019-05-24",13.03
"671","2019-05-28",13.01
"672","2019-05-29",12.63
"673","2019-05-30",12.62
"674","2019-05-31",12.33
"675","2019-06-03",11.98
"676","2019-06-04",12.44
"677","2019-06-05",12.44
"678","2019-06-06",12.28
"679","2019-06-07",12.64
"680","2019-06-10",12.49
"681","2019-06-11",12.5
"682","2019-06-12",12.5
"683","2019-06-13",12.41
"684","2019-06-14",12.16
"685","2019-06-17",12.2
"686","2019-06-18",12.29
"687","2019-06-19",12.67
"688","2019-06-20",12.97
"689","2019-06-21",14.3
"690","2019-06-24",13.43
"691","2019-06-25",12.92
"692","2019-06-26",12.82
"693","2019-06-27",13.17
"694","2019-06-28",13.34
"695","2019-07-01",13.67
"696","2019-07-02",13.52
"697","2019-07-03",13.57
"698","2019-07-05",13.88
"699","2019-07-08",13.88
"700","2019-07-09",13.69
"701","2019-07-10",13.97
"702","2019-07-11",13.81
"703","2019-07-12",14.01
"704","2019-07-15",13.78
"705","2019-07-16",13.85
"706","2019-07-17",13.54
"707","2019-07-18",13.58
"708","2019-07-19",13.36
"709","2019-07-22",13.42
"710","2019-07-23",13.62
"711","2019-07-24",13.96
"712","2019-07-25",13.67
"713","2019-07-26",13.9
"714","2019-07-29",13.65
"715","2019-07-30",13.82
"716","2019-07-31",13.63
"717","2019-08-01",13.89
"718","2019-08-02",13.5
"719","2019-08-05",12.04
"720","2019-08-06",12.09
"721","2019-08-07",12.02
"722","2019-08-08",12.3
"723","2019-08-09",11.84
"724","2019-08-12",11.32
"725","2019-08-13",11.21
"726","2019-08-14",11.04
"727","2019-08-15",10.81
"728","2019-08-16",11.11
"729","2019-08-19",11.22
"730","2019-08-20",11.14
"731","2019-08-21",11.42
"732","2019-08-22",11.55
"733","2019-08-23",10.84
"734","2019-08-26",11.19
"735","2019-08-27",10.95
"736","2019-08-28",10.8
"737","2019-08-29",10.92
"738","2019-08-30",10.63
"739","2019-09-03",10.62
"740","2019-09-04",10.65
"741","2019-09-05",11.31
"742","2019-09-06",11.6
"743","2019-09-09",11.27
"744","2019-09-10",11.79
"745","2019-09-11",12.12
"746","2019-09-12",12.16
"747","2019-09-13",12.16
"748","2019-09-16",12.3
"749","2019-09-17",12.32
"750","2019-09-18",12.04
"751","2019-09-19",11.94
"752","2019-09-20",11.94
"753","2019-09-23",11.97
"754","2019-09-24",12.16
"755","2019-09-25",12.62
"756","2019-09-26",12.63
"757","2019-09-27",12.26
"758","2019-09-30",12.32
"759","2019-10-01",11.32
"760","2019-10-02",10.84
"761","2019-10-03",10.43
"762","2019-10-04",10.68
"763","2019-10-07",10.6
"764","2019-10-08",10.15
"765","2019-10-09",10.29
"766","2019-10-10",10.34
"767","2019-10-11",10.64
"768","2019-10-14",10.57
"769","2019-10-15",10.55
"770","2019-10-16",10.98
"771","2019-10-17",11.17
"772","2019-10-18",10.96
"773","2019-10-21",11.19
"774","2019-10-22",10.89
"775","2019-10-23",11.11
"776","2019-10-24",11.06
"777","2019-10-25",11.12
"778","2019-10-28",11.28
"779","2019-10-29",11.36
"780","2019-10-30",11.39
"781","2019-10-31",11.3
"782","2019-11-01",11.45
"783","2019-11-04",11.43
"784","2019-11-05",9.56
"785","2019-11-06",9.56
"786","2019-11-07",9.41
"787","2019-11-08",9.82
"788","2019-11-11",9.84
"789","2019-11-12",9.86
"790","2019-11-13",9.82
"791","2019-11-14",9.78
"792","2019-11-15",9.81
"793","2019-11-18",9.6
"794","2019-11-19",9.62
"795","2019-11-20",9.94
"796","2019-11-21",9.88
"797","2019-11-22",9.8
"798","2019-11-25",10.2
"799","2019-11-26",9.9
"800","2019-11-27",10.02
"801","2019-11-29",10.04
"802","2019-12-02",9.73
"803","2019-12-03",10.24
"804","2019-12-04",10
"805","2019-12-05",10.24
"806","2019-12-06",10.39
"807","2019-12-09",10.18
"808","2019-12-10",10.32
"809","2019-12-11",10.5
"810","2019-12-12",10.55
"811","2019-12-13",10.65
"812","2019-12-16",10.8
"813","2019-12-17",10.92
"814","2019-12-18",11.17
"815","2019-12-19",11.26
"816","2019-12-20",11.12
"817","2019-12-23",10.66
"818","2019-12-24",10.52
"819","2019-12-26",10.3
"820","2019-12-27",10.37
"821","2019-12-30",10.42
"822","2019-12-31",10.47
"823","2020-01-02",10.43
"824","2020-01-03",10.36
"825","2020-01-06",10.38
"826","2020-01-07",10.31
"827","2020-01-08",10.13
"828","2020-01-09",10.22
"829","2020-01-10",10.02
"830","2020-01-13",10.29
"831","2020-01-14",10.35
"832","2020-01-15",10.58
"833","2020-01-16",10.81
"834","2020-01-17",10.63
"835","2020-01-21",10.03
"836","2020-01-22",9.97
"837","2020-01-23",10.01
"838","2020-01-24",9.47
"839","2020-01-27",9.18
"840","2020-01-28",9.32
"841","2020-01-29",9.2
"842","2020-01-30",9.24
"843","2020-01-31",9.06
"844","2020-02-03",8.98
"845","2020-02-04",9.1
"846","2020-02-05",9.35
"847","2020-02-06",9.29
"848","2020-02-07",9.25
"849","2020-02-10",9.2
"850","2020-02-11",9.54
"851","2020-02-12",9.81
"852","2020-02-13",9.93
"853","2020-02-14",10.02
"854","2020-02-18",10.02
"855","2020-02-19",10.1
"856","2020-02-20",10.15
"857","2020-02-21",9.61
"858","2020-02-24",8.82
"859","2020-02-25",8.4
"860","2020-02-26",9.19
"861","2020-02-27",8.52
"862","2020-02-28",8.7
"863","2020-03-02",8.98
"864","2020-03-03",8.85
"865","2020-03-04",8.7
"866","2020-03-05",8.11
"867","2020-03-06",7.91
"868","2020-03-09",7.26
"869","2020-03-10",7.44
"870","2020-03-11",6.61
"871","2020-03-12",5.25
"872","2020-03-13",5.99
"873","2020-03-16",5.38
"874","2020-03-17",5.66
"875","2020-03-18",5.47
"876","2020-03-19",5.76
"877","2020-03-20",5.33
"878","2020-03-23",4.61
"879","2020-03-24",4.7
"880","2020-03-25",4.12
"881","2020-03-26",5.36
"882","2020-03-27",5.27
"883","2020-03-30",5.29
"884","2020-03-31",5.27
"885","2020-04-01",4.54
"886","2020-04-02",4.61
"887","2020-04-03",4.3
"888","2020-04-06",4.72
"889","2020-04-07",4.42
"890","2020-04-08",4.76
"891","2020-04-09",5.64
"892","2020-04-13",5.81
"893","2020-04-14",6.12
"894","2020-04-15",5.96
"895","2020-04-16",5.74
"896","2020-04-17",5.97
"897","2020-04-20",5.51
"898","2020-04-21",5.64
"899","2020-04-22",5.66
"900","2020-04-23",5.88
"901","2020-04-24",5.89
"902","2020-04-27",6.13
"903","2020-04-28",6.32
"904","2020-04-29",7.24
"905","2020-04-30",7.28
"906","2020-05-01",7.3
"907","2020-05-04",7.27
"908","2020-05-05",7.18
"909","2020-05-06",6.96
"910","2020-05-07",7.78
"911","2020-05-08",7.87
"912","2020-05-11",7.71
"913","2020-05-12",6.98
"914","2020-05-13",6.41
"915","2020-05-14",6.43
"916","2020-05-15",6.68
"917","2020-05-18",7.25
"918","2020-05-19",7.01
"919","2020-05-20",7.45
"920","2020-05-21",7.17
"921","2020-05-22",7.23
"922","2020-05-26",7.85
"923","2020-05-27",8.63
"924","2020-05-28",8.18
"925","2020-05-29",8.15
"926","2020-06-01",8.4
"927","2020-06-02",8.44
"928","2020-06-03",8.66
"929","2020-06-04",8.98
"930","2020-06-05",9.44
"931","2020-06-08",10.02
"932","2020-06-09",9.06
"933","2020-06-10",8.99
"934","2020-06-11",8.35
"935","2020-06-12",8.52
"936","2020-06-15",8.73
"937","2020-06-16",8.9
"938","2020-06-17",8.33
"939","2020-06-18",7.99
"940","2020-06-19",8.23
"941","2020-06-22",8.35
"942","2020-06-23",8.34
"943","2020-06-24",7.65
"944","2020-06-25",8.01
"945","2020-06-26",7.83
"946","2020-06-29",8.18
"947","2020-06-30",8.4
"948","2020-07-01",8.76
"949","2020-07-02",8.86
"950","2020-07-06",8.73
"951","2020-07-07",8.47
"952","2020-07-08",8.48
"953","2020-07-09",8.13
"954","2020-07-10",8.35
"955","2020-07-13",8.11
"956","2020-07-14",7.91
"957","2020-07-15",8.38
"958","2020-07-16",8.36
"959","2020-07-17",8.31
"960","2020-07-20",8.35
"961","2020-07-21",8.65
"962","2020-07-22",8.46
"963","2020-07-23",8.45
"964","2020-07-24",8.28
"965","2020-07-27",8.18
"966","2020-07-28",8.14
"967","2020-07-29",8.38
"968","2020-07-30",8.36
"969","2020-07-31",8.65
"970","2020-08-03",9.04
"971","2020-08-04",9.85
"972","2020-08-05",11.71
"973","2020-08-06",12.13
"974","2020-08-07",11.83
"975","2020-08-10",11.57
"976","2020-08-11",11.4
"977","2020-08-12",11.43
"978","2020-08-13",11.38
"979","2020-08-14",11.39
"980","2020-08-17",11.33
"981","2020-08-18",10.95
