"","date","AFL"
"370","2008-06-20",32.75
"371","2008-06-23",32.244999
"372","2008-06-24",31.93
"373","2008-06-25",31.940001
"374","2008-06-26",31.41
"375","2008-06-27",31.525
"376","2008-06-30",31.4
"377","2008-07-01",31.465
"378","2008-07-02",31.174999
"379","2008-07-03",31.205
"380","2008-07-07",30.809999
"381","2008-07-08",31.415001
"382","2008-07-09",30.540001
"383","2008-07-10",30.674999
"384","2008-07-11",30.360001
"385","2008-07-14",30.08
"386","2008-07-15",28.985001
"387","2008-07-16",29.75
"388","2008-07-17",29.905001
"389","2008-07-18",30.205
"390","2008-07-21",29.700001
"391","2008-07-22",30.280001
"392","2008-07-23",30.16
"393","2008-07-24",26.545
"394","2008-07-25",27.450001
"395","2008-07-28",27.115
"396","2008-07-29",27.855
"397","2008-07-30",27.620001
"398","2008-07-31",27.805
"399","2008-08-01",27.5
"400","2008-08-04",27.290001
"401","2008-08-05",27.715
"402","2008-08-06",27.09
"403","2008-08-07",26.99
"404","2008-08-08",27.795
"405","2008-08-11",28.030001
"406","2008-08-12",27.860001
"407","2008-08-13",27.469999
"408","2008-08-14",27.424999
"409","2008-08-15",27.655001
"410","2008-08-18",27.434999
"411","2008-08-19",27.165001
"412","2008-08-20",27.125
"413","2008-08-21",27.245001
"414","2008-08-22",27.639999
"415","2008-08-25",27.08
"416","2008-08-26",26.799999
"417","2008-08-27",28.120001
"418","2008-08-28",28.725
"419","2008-08-29",28.35
"420","2008-09-02",28.75
"421","2008-09-03",28.975
"422","2008-09-04",28.225
"423","2008-09-05",28.84
"424","2008-09-08",28.825001
"425","2008-09-09",28.045
"426","2008-09-10",28.5
"427","2008-09-11",29.055
"428","2008-09-12",29.299999
"429","2008-09-15",28.360001
"430","2008-09-16",29.205
"431","2008-09-17",28.23
"432","2008-09-18",32.125
"433","2008-09-19",31.790001
"434","2008-09-22",30.215
"435","2008-09-23",30.424999
"436","2008-09-24",30.799999
"437","2008-09-25",30.200001
"438","2008-09-26",29.940001
"439","2008-09-29",25.625
"440","2008-09-30",29.375
"441","2008-10-01",29.01
"442","2008-10-02",26.934999
"443","2008-10-03",26.059999
"444","2008-10-06",24.575001
"445","2008-10-07",23.35
"446","2008-10-08",23.98
"447","2008-10-09",19.85
"448","2008-10-10",19.75
"449","2008-10-13",22
"450","2008-10-14",23.035
"451","2008-10-15",20.855
"452","2008-10-16",21.155001
"453","2008-10-17",21.57
"454","2008-10-20",22.155001
"455","2008-10-21",21.485001
"456","2008-10-22",18.620001
"457","2008-10-23",18.155001
"458","2008-10-24",19.434999
"459","2008-10-27",18.105
"460","2008-10-28",20.834999
"461","2008-10-29",20.275
"462","2008-10-30",21.58
"463","2008-10-31",22.139999
"464","2008-11-03",21.940001
"465","2008-11-04",24.26
"466","2008-11-05",22.735001
"467","2008-11-06",22.16
"468","2008-11-07",23.145
"469","2008-11-10",23.139999
"470","2008-11-11",22.065001
"471","2008-11-12",20.280001
"472","2008-11-13",22.219999
"473","2008-11-14",20.885
"474","2008-11-17",19.34
"475","2008-11-18",19.809999
"476","2008-11-19",17.955
"477","2008-11-20",15.19
"478","2008-11-21",16.855
"479","2008-11-24",19.575001
"480","2008-11-25",21.285
"481","2008-11-26",22.334999
"482","2008-11-28",23.15
"483","2008-12-01",20.66
"484","2008-12-02",21.395
"485","2008-12-03",21.799999
"486","2008-12-04",20.885
"487","2008-12-05",22.18
"488","2008-12-08",22.07
"489","2008-12-09",21.780001
"490","2008-12-10",21.639999
"491","2008-12-11",21.059999
"492","2008-12-12",20.719999
"493","2008-12-15",20.530001
"494","2008-12-16",23.075001
"495","2008-12-17",23.26
"496","2008-12-18",22.35
"497","2008-12-19",22.674999
"498","2008-12-22",22.075001
"499","2008-12-23",21.934999
"500","2008-12-24",22.049999
"501","2008-12-26",21.945
"502","2008-12-29",21.625
"503","2008-12-30",22.799999
"504","2008-12-31",22.92
"505","2009-01-02",23.139999
"506","2009-01-05",22.83
"507","2009-01-06",22.825001
"508","2009-01-07",22.02
"509","2009-01-08",22.565001
"510","2009-01-09",21.870001
"511","2009-01-12",20.775
"512","2009-01-13",20.084999
"513","2009-01-14",19.15
"514","2009-01-15",19.325001
"515","2009-01-16",19.9
"516","2009-01-20",16.775
"517","2009-01-21",18.135
"518","2009-01-22",11.45
"519","2009-01-23",12.245
"520","2009-01-26",9.81
"521","2009-01-27",11.07
"522","2009-01-28",12.53
"523","2009-01-29",11.67
"524","2009-01-30",11.605
"525","2009-02-02",11.515
"526","2009-02-03",11.315
"527","2009-02-04",10.525
"528","2009-02-05",11.555
"529","2009-02-06",10.9
"530","2009-02-09",11.845
"531","2009-02-10",11.065
"532","2009-02-11",11.17
"533","2009-02-12",11.045
"534","2009-02-13",10.255
"535","2009-02-17",8.82
"536","2009-02-18",9.085
"537","2009-02-19",8.16
"538","2009-02-20",8.505
"539","2009-02-23",7.9
"540","2009-02-24",8.32
"541","2009-02-25",8.055
"542","2009-02-26",9.48
"543","2009-02-27",8.38
"544","2009-03-02",8.005
"545","2009-03-03",7.09
"546","2009-03-04",7.495
"547","2009-03-05",6.815
"548","2009-03-06",6.72
"549","2009-03-09",5.745
"550","2009-03-10",6.61
"551","2009-03-11",6.81
"552","2009-03-12",7.46
"553","2009-03-13",7.29
"554","2009-03-16",7.49
"555","2009-03-17",8.075
"556","2009-03-18",10.52
"557","2009-03-19",9.93
"558","2009-03-20",9.19
"559","2009-03-23",10.845
"560","2009-03-24",10.8
"561","2009-03-25",9.945
"562","2009-03-26",10.36
"563","2009-03-27",9.905
"564","2009-03-30",8.8
"565","2009-03-31",9.68
"566","2009-04-01",9.375
"567","2009-04-02",10.305
"568","2009-04-03",10.525
"569","2009-04-06",10.33
"570","2009-04-07",10.085
"571","2009-04-08",10.445
"572","2009-04-09",12.475
"573","2009-04-13",12.88
"574","2009-04-14",11.95
"575","2009-04-15",12.555
"576","2009-04-16",13.355
"577","2009-04-17",14.35
"578","2009-04-20",12.485
"579","2009-04-21",14.615
"580","2009-04-22",13.83
"581","2009-04-23",14.33
"582","2009-04-24",14.31
"583","2009-04-27",14.025
"584","2009-04-28",13.79
"585","2009-04-29",14.565
"586","2009-04-30",14.445
"587","2009-05-01",14.66
"588","2009-05-04",15.12
"589","2009-05-05",15.41
"590","2009-05-06",16.74
"591","2009-05-07",16.540001
"592","2009-05-08",18.83
"593","2009-05-11",16.834999
"594","2009-05-12",17.129999
"595","2009-05-13",15.825
"596","2009-05-14",16.875
"597","2009-05-15",16.07
"598","2009-05-18",17.76
"599","2009-05-19",17.040001
"600","2009-05-20",17.200001
"601","2009-05-21",17.055
"602","2009-05-22",17.24
"603","2009-05-26",18.219999
"604","2009-05-27",16.780001
"605","2009-05-28",18.035
"606","2009-05-29",17.75
"607","2009-06-01",18.129999
"608","2009-06-02",18.25
"609","2009-06-03",17.09
"610","2009-06-04",17.145
"611","2009-06-05",16.76
"612","2009-06-08",16.9
"613","2009-06-09",16.879999
"614","2009-06-10",16.754999
"615","2009-06-11",16.905001
"616","2009-06-12",16.405001
"617","2009-06-15",15.81
"618","2009-06-16",15.64
"619","2009-06-17",14.87
"620","2009-06-18",15.285
"621","2009-06-19",15.55
"622","2009-06-22",14.625
"623","2009-06-23",15.08
"624","2009-06-24",15.49
"625","2009-06-25",15.96
"626","2009-06-26",15.91
"627","2009-06-29",15.925
"628","2009-06-30",15.545
"629","2009-07-01",15.635
"630","2009-07-02",14.715
"631","2009-07-06",14.98
"632","2009-07-07",14.575
"633","2009-07-08",14.4
"634","2009-07-09",14.475
"635","2009-07-10",14.325
"636","2009-07-13",15.33
"637","2009-07-14",15.69
"638","2009-07-15",16.190001
"639","2009-07-16",15.795
"640","2009-07-17",15.75
"641","2009-07-20",16.34
"642","2009-07-21",16.625
"643","2009-07-22",16.725
"644","2009-07-23",17.775
"645","2009-07-24",17.934999
"646","2009-07-27",18.424999
"647","2009-07-28",18.299999
"648","2009-07-29",17.725
"649","2009-07-30",18.905001
"650","2009-07-31",18.93
"651","2009-08-03",19.475
"652","2009-08-04",19.924999
"653","2009-08-05",20.135
"654","2009-08-06",19.895
"655","2009-08-07",20.85
"656","2009-08-10",20.465
"657","2009-08-11",20.115
"658","2009-08-12",21.059999
"659","2009-08-13",21.245001
"660","2009-08-14",21.030001
"661","2009-08-17",19.84
"662","2009-08-18",20.219999
"663","2009-08-19",20.290001
"664","2009-08-20",20.065001
"665","2009-08-21",20.934999
"666","2009-08-24",20.6
"667","2009-08-25",20.875
"668","2009-08-26",20.695
"669","2009-08-27",20.5
"670","2009-08-28",20.35
"671","2009-08-31",20.309999
"672","2009-09-01",19.075001
"673","2009-09-02",19.35
"674","2009-09-03",19.43
"675","2009-09-04",19.1
"676","2009-09-08",19.639999
"677","2009-09-09",19.955
"678","2009-09-10",20.139999
"679","2009-09-11",20.43
"680","2009-09-14",20.879999
"681","2009-09-15",20.805
"682","2009-09-16",21.51
"683","2009-09-17",21.35
"684","2009-09-18",21.375
"685","2009-09-21",21.139999
"686","2009-09-22",21.395
"687","2009-09-23",20.959999
"688","2009-09-24",20.6
"689","2009-09-25",20.344999
"690","2009-09-28",21.23
"691","2009-09-29",21.415001
"692","2009-09-30",21.370001
"693","2009-10-01",20.355
"694","2009-10-02",20.549999
"695","2009-10-05",20.785
"696","2009-10-06",21.51
"697","2009-10-07",21.59
"698","2009-10-08",21.85
"699","2009-10-09",22.504999
"700","2009-10-12",22.855
"701","2009-10-13",22.575001
"702","2009-10-14",22.955
"703","2009-10-15",22.795
"704","2009-10-16",22.6
"705","2009-10-19",23.1
"706","2009-10-20",22.860001
"707","2009-10-21",22.41
"708","2009-10-22",22.84
"709","2009-10-23",22.205
"710","2009-10-26",21.440001
"711","2009-10-27",21.155001
"712","2009-10-28",20.290001
"713","2009-10-29",21.584999
"714","2009-10-30",20.745001
"715","2009-11-02",20.66
"716","2009-11-03",20.754999
"717","2009-11-04",20.684999
"718","2009-11-05",21.285
"719","2009-11-06",21.094999
"720","2009-11-09",21.965
"721","2009-11-10",22
"722","2009-11-11",22.469999
"723","2009-11-12",22.045
"724","2009-11-13",22.32
"725","2009-11-16",22.684999
"726","2009-11-17",22.620001
"727","2009-11-18",22.469999
"728","2009-11-19",21.92
"729","2009-11-20",22.049999
"730","2009-11-23",22.440001
"731","2009-11-24",22.26
"732","2009-11-25",22.715
"733","2009-11-27",21.825001
"734","2009-11-30",23.014999
"735","2009-12-01",23.200001
"736","2009-12-02",23.365
"737","2009-12-03",22.719999
"738","2009-12-04",22.915001
"739","2009-12-07",22.865
"740","2009-12-08",22.91
"741","2009-12-09",22.84
"742","2009-12-10",23.215
"743","2009-12-11",23.275
"744","2009-12-14",23.57
"745","2009-12-15",23.375
"746","2009-12-16",23.530001
"747","2009-12-17",23.030001
"748","2009-12-18",23.08
"749","2009-12-21",23.09
"750","2009-12-22",23.165001
"751","2009-12-23",23.299999
"752","2009-12-24",23.395
"753","2009-12-28",23.4
"754","2009-12-29",23.475
"755","2009-12-30",23.440001
"756","2009-12-31",23.125
"757","2010-01-04",23.785
"758","2010-01-05",24.475
"759","2010-01-06",24.690001
"760","2010-01-07",24.955
"761","2010-01-08",24.705
"762","2010-01-11",25.355
"763","2010-01-12",25.225
"764","2010-01-13",25.5
"765","2010-01-14",25.834999
"766","2010-01-15",25.555
"767","2010-01-19",26.049999
"768","2010-01-20",25.575001
"769","2010-01-21",25.235001
"770","2010-01-22",24.549999
"771","2010-01-25",25.09
"772","2010-01-26",24.860001
"773","2010-01-27",24.905001
"774","2010-01-28",24.594999
"775","2010-01-29",24.215
"776","2010-02-01",24.59
"777","2010-02-02",24.85
"778","2010-02-03",25.469999
"779","2010-02-04",24.15
"780","2010-02-05",23.825001
"781","2010-02-08",22.975
"782","2010-02-09",23.530001
"783","2010-02-10",23.555
"784","2010-02-11",23.68
"785","2010-02-12",23.57
"786","2010-02-16",24.125
"787","2010-02-17",24.370001
"788","2010-02-18",24.424999
"789","2010-02-19",24.52
"790","2010-02-22",24.559999
"791","2010-02-23",24.065001
"792","2010-02-24",24.535
"793","2010-02-25",24.594999
"794","2010-02-26",24.725
"795","2010-03-01",25.01
"796","2010-03-02",24.969999
"797","2010-03-03",25.084999
"798","2010-03-04",25.285
"799","2010-03-05",25.754999
"800","2010-03-08",25.85
"801","2010-03-09",25.625
"802","2010-03-10",26.235001
"803","2010-03-11",26.315001
"804","2010-03-12",26.344999
"805","2010-03-15",26.385
"806","2010-03-16",26.85
"807","2010-03-17",27.32
"808","2010-03-18",27.41
"809","2010-03-19",27.049999
"810","2010-03-22",26.93
"811","2010-03-23",26.75
"812","2010-03-24",26.825001
"813","2010-03-25",26.605
"814","2010-03-26",26.735001
"815","2010-03-29",26.825001
"816","2010-03-30",26.895
"817","2010-03-31",27.145
"818","2010-04-01",27.370001
"819","2010-04-05",27.76
"820","2010-04-06",27.98
"821","2010-04-07",27.639999
"822","2010-04-08",27.700001
"823","2010-04-09",27.879999
"824","2010-04-12",27.780001
"825","2010-04-13",27.735001
"826","2010-04-14",28.280001
"827","2010-04-15",27.735001
"828","2010-04-16",27.209999
"829","2010-04-19",27.295
"830","2010-04-20",27.66
"831","2010-04-21",27.375
"832","2010-04-22",27.299999
"833","2010-04-23",27.735001
"834","2010-04-26",27.365
"835","2010-04-27",26.205
"836","2010-04-28",24.815001
"837","2010-04-29",26.165001
"838","2010-04-30",25.48
"839","2010-05-03",25.715
"840","2010-05-04",24.41
"841","2010-05-05",24.07
"842","2010-05-06",23.139999
"843","2010-05-07",22.135
"844","2010-05-10",24.875
"845","2010-05-11",24.469999
"846","2010-05-12",25.02
"847","2010-05-13",24.209999
"848","2010-05-14",22.950001
"849","2010-05-17",22.985001
"850","2010-05-18",22.504999
"851","2010-05-19",22.17
"852","2010-05-20",20.809999
"853","2010-05-21",21.695
"854","2010-05-24",21.110001
"855","2010-05-25",21.245001
"856","2010-05-26",21.379999
"857","2010-05-27",22.915001
"858","2010-05-28",22.15
"859","2010-06-01",21.565001
"860","2010-06-02",22.32
"861","2010-06-03",22.23
"862","2010-06-04",20.665001
"863","2010-06-07",20.24
"864","2010-06-08",20.879999
"865","2010-06-09",20.610001
"866","2010-06-10",21.389999
"867","2010-06-11",21.395
"868","2010-06-14",21.245001
"869","2010-06-15",22.190001
"870","2010-06-16",22.01
"871","2010-06-17",21.875
"872","2010-06-18",22.200001
"873","2010-06-21",22.225
"874","2010-06-22",21.885
"875","2010-06-23",21.705
"876","2010-06-24",21.344999
"877","2010-06-25",21.795
"878","2010-06-28",22.389999
"879","2010-06-29",21.18
"880","2010-06-30",21.334999
"881","2010-07-01",21.655001
"882","2010-07-02",21.559999
"883","2010-07-06",21.780001
"884","2010-07-07",22.735001
"885","2010-07-08",23.594999
"886","2010-07-09",24.040001
"887","2010-07-12",23.955
"888","2010-07-13",24.440001
"889","2010-07-14",24.205
"890","2010-07-15",24.190001
"891","2010-07-16",23.129999
"892","2010-07-19",23.254999
"893","2010-07-20",23.934999
"894","2010-07-21",23.440001
"895","2010-07-22",24.924999
"896","2010-07-23",25.254999
"897","2010-07-26",25.52
"898","2010-07-27",25.355
"899","2010-07-28",24.76
"900","2010-07-29",24.9
"901","2010-07-30",24.594999
"902","2010-08-02",25.495001
"903","2010-08-03",24.905001
"904","2010-08-04",25.525
"905","2010-08-05",25.639999
"906","2010-08-06",25.375
"907","2010-08-09",25.74
"908","2010-08-10",25.445
"909","2010-08-11",24.725
"910","2010-08-12",24.334999
"911","2010-08-13",23.879999
"912","2010-08-16",23.780001
"913","2010-08-17",24.135
"914","2010-08-18",24.030001
"915","2010-08-19",23.280001
"916","2010-08-20",23.315001
"917","2010-08-23",23.115
"918","2010-08-24",22.6
"919","2010-08-25",22.969999
"920","2010-08-26",22.879999
"921","2010-08-27",23.91
"922","2010-08-30",23.235001
"923","2010-08-31",23.625
"924","2010-09-01",24.785
"925","2010-09-02",25.01
"926","2010-09-03",25.469999
"927","2010-09-07",24.959999
"928","2010-09-08",25.049999
"929","2010-09-09",25.299999
"930","2010-09-10",25.385
"931","2010-09-13",26.094999
"932","2010-09-14",26.120001
"933","2010-09-15",25.945
"934","2010-09-16",25.924999
"935","2010-09-17",25.889999
"936","2010-09-20",26.805
"937","2010-09-21",26.58
"938","2010-09-22",25.99
"939","2010-09-23",25.23
"940","2010-09-24",26.174999
"941","2010-09-27",25.965
"942","2010-09-28",26.235001
"943","2010-09-29",25.785
"944","2010-09-30",25.855
"945","2010-10-01",26.030001
"946","2010-10-04",25.725
"947","2010-10-05",26.370001
"948","2010-10-06",26.870001
"949","2010-10-07",26.795
"950","2010-10-08",27.174999
"951","2010-10-11",27.18
"952","2010-10-12",27.25
"953","2010-10-13",27.41
"954","2010-10-14",27.415001
"955","2010-10-15",27.26
"956","2010-10-18",27.82
"957","2010-10-19",27.35
"958","2010-10-20",27.514999
"959","2010-10-21",27.620001
"960","2010-10-22",27.73
"961","2010-10-25",27.625
"962","2010-10-26",27.594999
"963","2010-10-27",28.195
"964","2010-10-28",28.110001
"965","2010-10-29",27.945
"966","2010-11-01",27.959999
"967","2010-11-02",28.200001
"968","2010-11-03",28.344999
