"","date","PTCT"
"166","2014-02-14",26.620001
"167","2014-02-18",28.43
"168","2014-02-19",28.549999
"169","2014-02-20",30.25
"170","2014-02-21",29.959999
"171","2014-02-24",29.92
"172","2014-02-25",32.209999
"173","2014-02-26",32.349998
"174","2014-02-27",33.970001
"175","2014-02-28",31.360001
"176","2014-03-03",32.380001
"177","2014-03-04",33.860001
"178","2014-03-05",33.830002
"179","2014-03-06",33.380001
"180","2014-03-07",31
"181","2014-03-10",31.049999
"182","2014-03-11",31.620001
"183","2014-03-12",32.130001
"184","2014-03-13",31.98
"185","2014-03-14",30.99
"186","2014-03-17",30.809999
"187","2014-03-18",31.75
"188","2014-03-19",31.6
"189","2014-03-20",31.809999
"190","2014-03-21",31.01
"191","2014-03-24",26.5
"192","2014-03-25",27.32
"193","2014-03-26",26.07
"194","2014-03-27",27.190001
"195","2014-03-28",24.860001
"196","2014-03-31",26.139999
"197","2014-04-01",27.08
"198","2014-04-02",25.1
"199","2014-04-03",23.84
"200","2014-04-04",22.4
"201","2014-04-07",23.42
"202","2014-04-08",23.09
"203","2014-04-09",23.48
"204","2014-04-10",20.389999
"205","2014-04-11",19.35
"206","2014-04-14",18.82
"207","2014-04-15",19.040001
"208","2014-04-16",19.77
"209","2014-04-17",18.780001
"210","2014-04-21",18.58
"211","2014-04-22",20.719999
"212","2014-04-23",18.799999
"213","2014-04-24",18.83
"214","2014-04-25",17.91
"215","2014-04-28",17.43
"216","2014-04-29",19.35
"217","2014-04-30",19.540001
"218","2014-05-01",20.52
"219","2014-05-02",18.139999
"220","2014-05-05",18.67
"221","2014-05-06",17.440001
"222","2014-05-07",17.6
"223","2014-05-08",17.389999
"224","2014-05-09",16.959999
"225","2014-05-12",17.4
"226","2014-05-13",16.790001
"227","2014-05-14",16.5
"228","2014-05-15",15.17
"229","2014-05-16",15.07
"230","2014-05-19",15.64
"231","2014-05-20",14.94
"232","2014-05-21",14.67
"233","2014-05-22",15.32
"234","2014-05-23",20.030001
"235","2014-05-27",21.18
"236","2014-05-28",24.370001
"237","2014-05-29",23.25
"238","2014-05-30",23.709999
"239","2014-06-02",22.700001
"240","2014-06-03",21.66
"241","2014-06-04",22.15
"242","2014-06-05",24.280001
"243","2014-06-06",24.540001
"244","2014-06-09",24.9
"245","2014-06-10",25.379999
"246","2014-06-11",25.870001
"247","2014-06-12",25.35
"248","2014-06-13",25.23
"249","2014-06-16",25.299999
"250","2014-06-17",25.48
"251","2014-06-18",26.23
"252","2014-06-19",26.15
"253","2014-06-20",26.76
"254","2014-06-23",26.6
"255","2014-06-24",26.23
"256","2014-06-25",26.75
"257","2014-06-26",26.780001
"258","2014-06-27",27.5
"259","2014-06-30",26.139999
"260","2014-07-01",27.9
"261","2014-07-02",27.219999
"262","2014-07-03",27.26
"263","2014-07-07",26.709999
"264","2014-07-08",25.049999
"265","2014-07-09",25.129999
"266","2014-07-10",24.42
"267","2014-07-11",24.51
"268","2014-07-14",24.58
"269","2014-07-15",24.309999
"270","2014-07-16",23.48
"271","2014-07-17",23.190001
"272","2014-07-18",23.82
"273","2014-07-21",24.530001
"274","2014-07-22",26.92
"275","2014-07-23",28.35
"276","2014-07-24",27.9
"277","2014-07-25",27.799999
"278","2014-07-28",27.27
"279","2014-07-29",27.969999
"280","2014-07-30",28.99
"281","2014-07-31",26.42
"282","2014-08-01",27.74
"283","2014-08-04",28.879999
"284","2014-08-05",30.27
"285","2014-08-06",30.4
"286","2014-08-07",27.379999
"287","2014-08-08",26.610001
"288","2014-08-11",27.959999
"289","2014-08-12",28.6
"290","2014-08-13",30.459999
"291","2014-08-14",32.220001
"292","2014-08-15",33.419998
"293","2014-08-18",33.869999
"294","2014-08-19",32.57
"295","2014-08-20",31.01
"296","2014-08-21",29.790001
"297","2014-08-22",30
"298","2014-08-25",31.77
"299","2014-08-26",32.330002
"300","2014-08-27",32
"301","2014-08-28",31.33
"302","2014-08-29",31.66
"303","2014-09-02",31.02
"304","2014-09-03",30.540001
"305","2014-09-04",29.77
"306","2014-09-05",30.959999
"307","2014-09-08",33.919998
"308","2014-09-09",33.740002
"309","2014-09-10",33.889999
"310","2014-09-11",33.860001
"311","2014-09-12",32.720001
"312","2014-09-15",36.48
"313","2014-09-16",36.209999
"314","2014-09-17",38.380001
"315","2014-09-18",40.099998
"316","2014-09-19",40.93
"317","2014-09-22",41.099998
"318","2014-09-23",40.450001
"319","2014-09-24",43.689999
"320","2014-09-25",44.470001
"321","2014-09-26",46.34
"322","2014-09-29",45.619999
"323","2014-09-30",44.009998
"324","2014-10-01",42.740002
"325","2014-10-02",45.18
"326","2014-10-03",45.830002
"327","2014-10-06",41.110001
"328","2014-10-07",40.43
"329","2014-10-08",39.419998
"330","2014-10-09",36.59
"331","2014-10-10",34.59
"332","2014-10-13",35.59
"333","2014-10-14",36.900002
"334","2014-10-15",37.07
"335","2014-10-16",37.549999
"336","2014-10-17",37.029999
"337","2014-10-20",37.560001
"338","2014-10-21",37.900002
"339","2014-10-22",36.970001
"340","2014-10-23",37.959999
"341","2014-10-24",36.450001
"342","2014-10-27",37.630001
"343","2014-10-28",41.299999
"344","2014-10-29",39.630001
"345","2014-10-30",40.73
"346","2014-10-31",40.869999
"347","2014-11-03",41.32
"348","2014-11-04",40.82
"349","2014-11-05",38.970001
"350","2014-11-06",42.169998
"351","2014-11-07",40.240002
"352","2014-11-10",41.669998
"353","2014-11-11",40.720001
"354","2014-11-12",41.32
"355","2014-11-13",41.189999
"356","2014-11-14",38.889999
"357","2014-11-17",39.189999
"358","2014-11-18",40.060001
"359","2014-11-19",38.869999
"360","2014-11-20",39.439999
"361","2014-11-21",39.77
"362","2014-11-24",44.41
"363","2014-11-25",44.610001
"364","2014-11-26",44.82
"365","2014-11-28",44.75
"366","2014-12-01",43.220001
"367","2014-12-02",47.779999
"368","2014-12-03",46.900002
"369","2014-12-04",46.91
"370","2014-12-05",49.5
"371","2014-12-08",52.290001
"372","2014-12-09",55
"373","2014-12-10",53.330002
"374","2014-12-11",55.330002
"375","2014-12-12",55.869999
"376","2014-12-15",50.450001
"377","2014-12-16",48.419998
"378","2014-12-17",50.880001
"379","2014-12-18",54.959999
"380","2014-12-19",56.689999
"381","2014-12-22",55.25
"382","2014-12-23",50.900002
"383","2014-12-24",51.66
"384","2014-12-26",53.369999
"385","2014-12-29",53.619999
"386","2014-12-30",52.799999
"387","2014-12-31",51.77
"388","2015-01-02",51
"389","2015-01-05",52.68
"390","2015-01-06",51.07
"391","2015-01-07",53.209999
"392","2015-01-08",54.18
"393","2015-01-09",53.619999
"394","2015-01-12",53.700001
"395","2015-01-13",57.330002
"396","2015-01-14",57.459999
"397","2015-01-15",57.619999
"398","2015-01-16",58.599998
"399","2015-01-20",59.880001
"400","2015-01-21",57.919998
"401","2015-01-22",55.540001
"402","2015-01-23",55.529999
"403","2015-01-26",55.93
"404","2015-01-27",54.959999
"405","2015-01-28",53.990002
"406","2015-01-29",55.43
"407","2015-01-30",54.91
"408","2015-02-02",53.689999
"409","2015-02-03",50.220001
"410","2015-02-04",48.150002
"411","2015-02-05",51.709999
"412","2015-02-06",50.560001
"413","2015-02-09",49.900002
"414","2015-02-10",51.799999
"415","2015-02-11",51.779999
"416","2015-02-12",54.110001
"417","2015-02-13",53.369999
"418","2015-02-17",53.830002
"419","2015-02-18",55.299999
"420","2015-02-19",55.310001
"421","2015-02-20",55.189999
"422","2015-02-23",64.959999
"423","2015-02-24",71.160004
"424","2015-02-25",73.589996
"425","2015-02-26",73.459999
"426","2015-02-27",71.330002
"427","2015-03-02",70.290001
"428","2015-03-03",69.080002
"429","2015-03-04",70.455002
"430","2015-03-05",72.720001
"431","2015-03-06",71.129997
"432","2015-03-09",71.040001
"433","2015-03-10",72.239998
"434","2015-03-11",74.57
"435","2015-03-12",75.040001
"436","2015-03-13",73.269997
"437","2015-03-16",73.709999
"438","2015-03-17",77.529999
"439","2015-03-18",71.550003
"440","2015-03-19",69.230003
"441","2015-03-20",70.050003
"442","2015-03-23",68.82
"443","2015-03-24",66.029999
"444","2015-03-25",62.220001
"445","2015-03-26",60.470001
"446","2015-03-27",62.619999
"447","2015-03-30",64.849998
"448","2015-03-31",60.849998
"449","2015-04-01",62.380001
"450","2015-04-02",64.860001
"451","2015-04-06",66.110001
"452","2015-04-07",66.150002
"453","2015-04-08",69.489998
"454","2015-04-09",71.769997
"455","2015-04-10",71.660004
"456","2015-04-13",71.120003
"457","2015-04-14",69.089996
"458","2015-04-15",67.349998
"459","2015-04-16",70.989998
"460","2015-04-17",70.739998
"461","2015-04-20",69.459999
"462","2015-04-21",70.980003
"463","2015-04-22",70.980003
"464","2015-04-23",71.360001
"465","2015-04-24",70.480003
"466","2015-04-27",65.839996
"467","2015-04-28",64.519997
"468","2015-04-29",62.48
"469","2015-04-30",58.75
"470","2015-05-01",59.860001
"471","2015-05-04",60.84
"472","2015-05-05",53.130001
"473","2015-05-06",55
"474","2015-05-07",55.130001
"475","2015-05-08",54.040001
"476","2015-05-11",54.889999
"477","2015-05-12",54.970001
"478","2015-05-13",55.509998
"479","2015-05-14",54.330002
"480","2015-05-15",52.09
"481","2015-05-18",51.990002
"482","2015-05-19",51.09
"483","2015-05-20",53.939999
"484","2015-05-21",55.209999
"485","2015-05-22",55.009998
"486","2015-05-26",54.529999
"487","2015-05-27",56.349998
"488","2015-05-28",55.849998
"489","2015-05-29",58.09
"490","2015-06-01",56.630001
"491","2015-06-02",57.049999
"492","2015-06-03",58.009998
"493","2015-06-04",56.450001
"494","2015-06-05",56.919998
"495","2015-06-08",54.549999
"496","2015-06-09",53.540001
"497","2015-06-10",53.900002
"498","2015-06-11",52.5
"499","2015-06-12",51.060001
"500","2015-06-15",50.25
"501","2015-06-16",47.689999
"502","2015-06-17",47.91
"503","2015-06-18",49.41
"504","2015-06-19",49.23
"505","2015-06-22",52.439999
"506","2015-06-23",52.709999
"507","2015-06-24",51.48
"508","2015-06-25",51.060001
"509","2015-06-26",48.849998
"510","2015-06-29",47.43
"511","2015-06-30",48.130001
"512","2015-07-01",47.84
"513","2015-07-02",47.830002
"514","2015-07-06",47.630001
"515","2015-07-07",46.889999
"516","2015-07-08",44.48
"517","2015-07-09",44.740002
"518","2015-07-10",46.490002
"519","2015-07-13",47.639999
"520","2015-07-14",48.939999
"521","2015-07-15",56
"522","2015-07-16",58.709999
"523","2015-07-17",60.189999
"524","2015-07-20",61.849998
"525","2015-07-21",57.619999
"526","2015-07-22",59.619999
"527","2015-07-23",59.880001
"528","2015-07-24",58.119999
"529","2015-07-27",53.380001
"530","2015-07-28",53.880001
"531","2015-07-29",51.02
"532","2015-07-30",50.740002
"533","2015-07-31",51.209999
"534","2015-08-03",51.880001
"535","2015-08-04",49.759998
"536","2015-08-05",49.369999
"537","2015-08-06",45.689999
"538","2015-08-07",43.25
"539","2015-08-10",43.34
"540","2015-08-11",39.665001
"541","2015-08-12",39.009998
"542","2015-08-13",37.720001
"543","2015-08-14",37.25
"544","2015-08-17",41.049999
"545","2015-08-18",39.119999
"546","2015-08-19",38.43
"547","2015-08-20",36.110001
"548","2015-08-21",35.084999
"549","2015-08-24",32.700001
"550","2015-08-25",35.75
"551","2015-08-26",39.189999
"552","2015-08-27",41.110001
"553","2015-08-28",40.619999
"554","2015-08-31",38.189999
"555","2015-09-01",36.93
"556","2015-09-02",38.360001
"557","2015-09-03",37.84
"558","2015-09-04",38.029999
"559","2015-09-08",39.540001
"560","2015-09-09",36.880001
"561","2015-09-10",37.919998
"562","2015-09-11",37.799999
"563","2015-09-14",37.919998
"564","2015-09-15",37.139999
"565","2015-09-16",34.52
"566","2015-09-17",35.939999
"567","2015-09-18",38.099998
"568","2015-09-21",35.23
"569","2015-09-22",33.57
"570","2015-09-23",32.529999
"571","2015-09-24",32.02
"572","2015-09-25",29.290001
"573","2015-09-28",27.01
"574","2015-09-29",25.110001
"575","2015-09-30",26.700001
"576","2015-10-01",27.18
"577","2015-10-02",30.02
"578","2015-10-05",29.459999
"579","2015-10-06",29.049999
"580","2015-10-07",31.49
"581","2015-10-08",31.950001
"582","2015-10-09",34.23
"583","2015-10-12",31.43
"584","2015-10-13",29.219999
"585","2015-10-14",29.98
"586","2015-10-15",31.74
"587","2015-10-16",35.25
"588","2015-10-19",29.59
"589","2015-10-20",26.85
"590","2015-10-21",25.49
"591","2015-10-22",24.99
"592","2015-10-23",25.6
"593","2015-10-26",24.23
"594","2015-10-27",23.639999
"595","2015-10-28",25.219999
"596","2015-10-29",23.959999
"597","2015-10-30",24.870001
"598","2015-11-02",27.639999
"599","2015-11-03",28.040001
"600","2015-11-04",27.67
"601","2015-11-05",27.01
"602","2015-11-06",28.09
"603","2015-11-09",27.459999
"604","2015-11-10",29.299999
"605","2015-11-11",28.67
"606","2015-11-12",28.68
"607","2015-11-13",30.27
"608","2015-11-16",30.83
"609","2015-11-17",33.09
"610","2015-11-18",34.68
"611","2015-11-19",30.120001
"612","2015-11-20",29
"613","2015-11-23",30.809999
"614","2015-11-24",31.75
"615","2015-11-25",29.52
"616","2015-11-27",29.559999
"617","2015-11-30",30.040001
"618","2015-12-01",29.4
"619","2015-12-02",28.860001
"620","2015-12-03",27.879999
"621","2015-12-04",27.74
"622","2015-12-07",26.530001
"623","2015-12-08",27.65
"624","2015-12-09",27.23
"625","2015-12-10",28.02
"626","2015-12-11",26.9
"627","2015-12-14",26.540001
"628","2015-12-15",28.6
"629","2015-12-16",34.040001
"630","2015-12-17",32.5
"631","2015-12-18",32.5
"632","2015-12-21",33.02
"633","2015-12-22",31.58
"634","2015-12-23",33.5
"635","2015-12-24",32.439999
"636","2015-12-28",32.450001
"637","2015-12-29",33.540001
"638","2015-12-30",32.689999
"639","2015-12-31",32.400002
"640","2016-01-04",30.860001
"641","2016-01-05",29.559999
"642","2016-01-06",29.309999
"643","2016-01-07",27.469999
"644","2016-01-08",26.32
"645","2016-01-11",23.18
"646","2016-01-12",23.870001
"647","2016-01-13",22.66
"648","2016-01-14",23.83
"649","2016-01-15",23.110001
"650","2016-01-19",24.51
"651","2016-01-20",27.139999
"652","2016-01-21",26.870001
"653","2016-01-22",27.549999
"654","2016-01-25",25.809999
"655","2016-01-26",26.08
"656","2016-01-27",24.09
"657","2016-01-28",23.030001
"658","2016-01-29",23.82
"659","2016-02-01",24.74
"660","2016-02-02",23.99
"661","2016-02-03",25.16
"662","2016-02-04",26.700001
"663","2016-02-05",24.629999
"664","2016-02-08",23.370001
"665","2016-02-09",23.76
"666","2016-02-10",23.73
"667","2016-02-11",24.23
"668","2016-02-12",25.51
"669","2016-02-16",27.959999
"670","2016-02-17",29.77
"671","2016-02-18",29.23
"672","2016-02-19",28.84
"673","2016-02-22",28.26
"674","2016-02-23",10.84
"675","2016-02-24",10.51
"676","2016-02-25",11.32
"677","2016-02-26",7.99
"678","2016-02-29",7.98
"679","2016-03-01",5.55
"680","2016-03-02",6.4
"681","2016-03-03",6.1
"682","2016-03-04",6.06
"683","2016-03-07",6.48
"684","2016-03-08",6.16
"685","2016-03-09",5.9
"686","2016-03-10",5.76
"687","2016-03-11",6.15
"688","2016-03-14",6.32
"689","2016-03-15",5.66
"690","2016-03-16",5.48
"691","2016-03-17",5.5
"692","2016-03-18",5.93
"693","2016-03-21",6.15
"694","2016-03-22",6.23
"695","2016-03-23",5.66
"696","2016-03-24",5.715
"697","2016-03-28",5.51
"698","2016-03-29",5.86
"699","2016-03-30",6.09
"700","2016-03-31",6.44
"701","2016-04-01",6.76
"702","2016-04-04",6.79
"703","2016-04-05",6.58
"704","2016-04-06",6.93
"705","2016-04-07",7.08
"706","2016-04-08",6.37
"707","2016-04-11",6.22
"708","2016-04-12",6.06
"709","2016-04-13",6.32
"710","2016-04-14",6.23
"711","2016-04-15",8.92
"712","2016-04-18",8.33
"713","2016-04-19",7.96
"714","2016-04-20",7.59
"715","2016-04-21",8.25
"716","2016-04-22",8.3
"717","2016-04-25",8.29
"718","2016-04-26",8.03
"719","2016-04-27",7.79
"720","2016-04-28",7.84
"721","2016-04-29",7.42
"722","2016-05-02",7.75
"723","2016-05-03",7.7
"724","2016-05-04",6.97
"725","2016-05-05",6.88
"726","2016-05-06",7.09
"727","2016-05-09",7.74
"728","2016-05-10",7.57
"729","2016-05-11",7.25
"730","2016-05-12",6.6
"731","2016-05-13",6.76
"732","2016-05-16",7.22
"733","2016-05-17",6.98
"734","2016-05-18",6.84
"735","2016-05-19",6.65
"736","2016-05-20",8
"737","2016-05-23",7.71
"738","2016-05-24",8.14
"739","2016-05-25",8.37
"740","2016-05-26",7.87
"741","2016-05-27",7.84
"742","2016-05-31",8.16
"743","2016-06-01",8.14
"744","2016-06-02",8.35
"745","2016-06-03",7.65
"746","2016-06-06",8.23
"747","2016-06-07",8.01
"748","2016-06-08",7.89
"749","2016-06-09",7.54
"750","2016-06-10",7.24
"751","2016-06-13",6.86
"752","2016-06-14",7.09
"753","2016-06-15",7.22
"754","2016-06-16",7.24
"755","2016-06-17",6.82
"756","2016-06-20",6.98
"757","2016-06-21",6.72
"758","2016-06-22",6.6
"759","2016-06-23",7
"760","2016-06-24",6.66
"761","2016-06-27",6.26
"762","2016-06-28",6.71
"763","2016-06-29",7.03
"764","2016-06-30",7.02
"765","2016-07-01",7.15
"766","2016-07-05",6.83
"767","2016-07-06",7.11
"768","2016-07-07",7.51
"769","2016-07-08",7.53
"770","2016-07-11",7.47
"771","2016-07-12",7.4
"772","2016-07-13",6.96
"773","2016-07-14",6.91
"774","2016-07-15",7.15
"775","2016-07-18",7.1
"776","2016-07-19",6.86
"777","2016-07-20",7.41
"778","2016-07-21",7.3
"779","2016-07-22",7.18
"780","2016-07-25",6.76
"781","2016-07-26",5.88
"782","2016-07-27",5.71
"783","2016-07-28",5.77
"784","2016-07-29",5.97
"785","2016-08-01",6.1
"786","2016-08-02",5.86
"787","2016-08-03",6.26
"788","2016-08-04",6.09
"789","2016-08-05",7.77
"790","2016-08-08",7.6
"791","2016-08-09",7.8
"792","2016-08-10",7.62
"793","2016-08-11",7.73
"794","2016-08-12",8.12
"795","2016-08-15",8.19
"796","2016-08-16",8.17
"797","2016-08-17",8.11
"798","2016-08-18",8.14
"799","2016-08-19",8.03
"800","2016-08-22",8.3
"801","2016-08-23",8.29
"802","2016-08-24",7.98
"803","2016-08-25",7.93
"804","2016-08-26",7.81
"805","2016-08-29",7.73
"806","2016-08-30",7.69
"807","2016-08-31",8.21
"808","2016-09-01",7.79
"809","2016-09-02",7.91
"810","2016-09-06",8.01
"811","2016-09-07",8.18
"812","2016-09-08",8.2
"813","2016-09-09",7.87
"814","2016-09-12",8.45
"815","2016-09-13",8.38
"816","2016-09-14",9.02
"817","2016-09-15",8.83
"818","2016-09-16",9.11
"819","2016-09-19",10.99
"820","2016-09-20",10.21
"821","2016-09-21",10.44
"822","2016-09-22",10.94
"823","2016-09-23",11.66
"824","2016-09-26",11.64
"825","2016-09-27",11.88
"826","2016-09-28",11.73
"827","2016-09-29",11.56
"828","2016-09-30",14.01
"829","2016-10-03",13.36
"830","2016-10-04",13.33
"831","2016-10-05",13.71
"832","2016-10-06",13.59
"833","2016-10-07",13.34
"834","2016-10-10",13.59
"835","2016-10-11",13.28
"836","2016-10-12",13.41
"837","2016-10-13",13.57
"838","2016-10-14",13.27
"839","2016-10-17",7.97
"840","2016-10-18",7.55
"841","2016-10-19",6.96
"842","2016-10-20",7.02
"843","2016-10-21",6.91
"844","2016-10-24",6.7
"845","2016-10-25",6.51
"846","2016-10-26",6.53
"847","2016-10-27",6.41
"848","2016-10-28",6.39
"849","2016-10-31",6.21
"850","2016-11-01",6.35
"851","2016-11-02",6.25
"852","2016-11-03",4.19
"853","2016-11-04",5
"854","2016-11-07",5.64
"855","2016-11-08",5.23
"856","2016-11-09",5.61
"857","2016-11-10",6
"858","2016-11-11",11.3
"859","2016-11-14",12.05
"860","2016-11-15",12.07
"861","2016-11-16",11.92
"862","2016-11-17",12.64
"863","2016-11-18",12.59
"864","2016-11-21",12.1
"865","2016-11-22",11.73
"866","2016-11-23",12.31
"867","2016-11-25",12.41
"868","2016-11-28",11.77
"869","2016-11-29",11.47
"870","2016-11-30",11.14
"871","2016-12-01",10.98
"872","2016-12-02",11.08
"873","2016-12-05",12.09
"874","2016-12-06",12.25
"875","2016-12-07",12.07
"876","2016-12-08",12.86
"877","2016-12-09",12.79
"878","2016-12-12",12.56
"879","2016-12-13",12.4
"880","2016-12-14",12.33
"881","2016-12-15",12.15
"882","2016-12-16",12.43
"883","2016-12-19",12.24
"884","2016-12-20",12.29
"885","2016-12-21",11.87
"886","2016-12-22",11.73
"887","2016-12-23",12.26
"888","2016-12-27",11.67
"889","2016-12-28",11.43
"890","2016-12-29",11.18
"891","2016-12-30",10.91
"892","2017-01-03",11.23
"893","2017-01-04",11.75
"894","2017-01-05",12.68
"895","2017-01-06",12.95
"896","2017-01-09",14.29
"897","2017-01-10",14.93
"898","2017-01-11",15.09
"899","2017-01-12",15.36
"900","2017-01-13",15.47
"901","2017-01-17",14.71
"902","2017-01-18",14.42
"903","2017-01-19",14.52
"904","2017-01-20",14.43
"905","2017-01-23",13.66
"906","2017-01-24",13.38
"907","2017-01-25",13.47
"908","2017-01-26",13.8
"909","2017-01-27",12.82
"910","2017-01-30",12.2
"911","2017-01-31",13.1
"912","2017-02-01",13.15
"913","2017-02-02",13.16
"914","2017-02-03",13.49
"915","2017-02-06",13.59
"916","2017-02-07",13.46
"917","2017-02-08",13.24
"918","2017-02-09",13.82
"919","2017-02-10",12.84
"920","2017-02-13",12.6
"921","2017-02-14",12.84
"922","2017-02-15",12.76
"923","2017-02-16",13.78
"924","2017-02-17",14.16
"925","2017-02-21",13.5
"926","2017-02-22",13.31
"927","2017-02-23",13.07
"928","2017-02-24",13.16
"929","2017-02-27",13.53
"930","2017-02-28",13.63
"931","2017-03-01",13.18
"932","2017-03-02",10.58
"933","2017-03-03",9.81
"934","2017-03-06",10.22
"935","2017-03-07",9.93
"936","2017-03-08",10.31
"937","2017-03-09",10.33
"938","2017-03-10",10.64
"939","2017-03-13",10.76
"940","2017-03-14",10.39
"941","2017-03-15",10.9
"942","2017-03-16",8.84
"943","2017-03-17",9.06
"944","2017-03-20",8.9
"945","2017-03-21",8.37
"946","2017-03-22",8.64
"947","2017-03-23",8.45
"948","2017-03-24",8.52
"949","2017-03-27",8.75
"950","2017-03-28",8.64
"951","2017-03-29",8.74
"952","2017-03-30",9.32
"953","2017-03-31",9.84
"954","2017-04-03",9.75
"955","2017-04-04",9.66
"956","2017-04-05",9.67
"957","2017-04-06",9.73
"958","2017-04-07",9.84
"959","2017-04-10",10.28
"960","2017-04-11",10.42
"961","2017-04-12",10.57
"962","2017-04-13",10.38
"963","2017-04-17",10.68
"964","2017-04-18",11.03
"965","2017-04-19",11.39
"966","2017-04-20",11.25
"967","2017-04-21",11.37
"968","2017-04-24",11.58
"969","2017-04-25",11.84
"970","2017-04-26",12
"971","2017-04-27",12.01
"972","2017-04-28",12.15
"973","2017-05-01",12.17
"974","2017-05-02",12.41
"975","2017-05-03",12.05
