"","date","WNS"
"158","2007-08-17",20.450001
"159","2007-08-20",19.120001
"160","2007-08-21",18.379999
"161","2007-08-22",18.35
"162","2007-08-23",18.129999
"163","2007-08-24",18.32
"164","2007-08-27",17.82
"165","2007-08-28",17.85
"166","2007-08-29",18.08
"167","2007-08-30",18.07
"168","2007-08-31",18.25
"169","2007-09-04",18.33
"170","2007-09-05",17.98
"171","2007-09-06",18.27
"172","2007-09-07",18.01
"173","2007-09-10",18.200001
"174","2007-09-11",18.32
"175","2007-09-12",18.309999
"176","2007-09-13",17.9
"177","2007-09-14",18.1
"178","2007-09-17",16.959999
"179","2007-09-18",17.35
"180","2007-09-19",17.139999
"181","2007-09-20",17.370001
"182","2007-09-21",17.23
"183","2007-09-24",16.77
"184","2007-09-25",16.709999
"185","2007-09-26",16.469999
"186","2007-09-27",16.209999
"187","2007-09-28",17.200001
"188","2007-10-01",18.209999
"189","2007-10-02",17.5
"190","2007-10-03",22.18
"191","2007-10-04",22.700001
"192","2007-10-05",22.99
"193","2007-10-08",23.540001
"194","2007-10-09",23.48
"195","2007-10-10",23.49
"196","2007-10-11",23.18
"197","2007-10-12",23.65
"198","2007-10-15",23.92
"199","2007-10-16",23.59
"200","2007-10-17",23.790001
"201","2007-10-18",23.280001
"202","2007-10-19",22.98
"203","2007-10-22",22.32
"204","2007-10-23",22.83
"205","2007-10-24",22.82
"206","2007-10-25",22
"207","2007-10-26",21.290001
"208","2007-10-29",21.33
"209","2007-10-30",20.540001
"210","2007-10-31",21.43
"211","2007-11-01",20.969999
"212","2007-11-02",21.27
"213","2007-11-05",20.790001
"214","2007-11-06",20.700001
"215","2007-11-07",19.889999
"216","2007-11-08",19.049999
"217","2007-11-09",19
"218","2007-11-12",18.700001
"219","2007-11-13",18.09
"220","2007-11-14",18.6
"221","2007-11-15",19.73
"222","2007-11-16",19.4
"223","2007-11-19",19
"224","2007-11-20",18.76
"225","2007-11-21",19.299999
"226","2007-11-23",19.1
"227","2007-11-26",19.1
"228","2007-11-27",18.25
"229","2007-11-28",19.040001
"230","2007-11-29",18.950001
"231","2007-11-30",19.09
"232","2007-12-03",18.58
"233","2007-12-04",17.93
"234","2007-12-05",18.049999
"235","2007-12-06",17.280001
"236","2007-12-07",17
"237","2007-12-10",17.75
"238","2007-12-11",17.379999
"239","2007-12-12",16.76
"240","2007-12-13",16.139999
"241","2007-12-14",16.17
"242","2007-12-17",15.86
"243","2007-12-18",16.33
"244","2007-12-19",16.280001
"245","2007-12-20",15.68
"246","2007-12-21",15.8
"247","2007-12-24",16.23
"248","2007-12-26",16.799999
"249","2007-12-27",16.65
"250","2007-12-28",16.379999
"251","2007-12-31",16.35
"252","2008-01-02",16.34
"253","2008-01-03",16
"254","2008-01-04",15.59
"255","2008-01-07",15.4
"256","2008-01-08",14.68
"257","2008-01-09",14.63
"258","2008-01-10",14.62
"259","2008-01-11",14
"260","2008-01-14",14.36
"261","2008-01-15",13.13
"262","2008-01-16",12.92
"263","2008-01-17",13.68
"264","2008-01-18",13.52
"265","2008-01-22",13.92
"266","2008-01-23",14.08
"267","2008-01-24",14.24
"268","2008-01-25",15.02
"269","2008-01-28",16.23
"270","2008-01-29",16.35
"271","2008-01-30",16
"272","2008-01-31",17.41
"273","2008-02-01",16.26
"274","2008-02-04",16.18
"275","2008-02-05",15.2
"276","2008-02-06",16.75
"277","2008-02-07",16.48
"278","2008-02-08",16.6
"279","2008-02-11",16.5
"280","2008-02-12",15.96
"281","2008-02-13",16
"282","2008-02-14",15.34
"283","2008-02-15",15.32
"284","2008-02-19",14.61
"285","2008-02-20",14.64
"286","2008-02-21",14.63
"287","2008-02-22",14.19
"288","2008-02-25",14.08
"289","2008-02-26",14.81
"290","2008-02-27",15.34
"291","2008-02-28",15.84
"292","2008-02-29",14.85
"293","2008-03-03",14.69
"294","2008-03-04",14.52
"295","2008-03-05",15.04
"296","2008-03-06",15.52
"297","2008-03-07",14.97
"298","2008-03-10",14.89
"299","2008-03-11",15.5
"300","2008-03-12",15.15
"301","2008-03-13",14.95
"302","2008-03-14",14.45
"303","2008-03-17",14.37
"304","2008-03-18",14.92
"305","2008-03-19",15.4
"306","2008-03-20",15.85
"307","2008-03-24",16.02
"308","2008-03-25",16.030001
"309","2008-03-26",16.24
"310","2008-03-27",16.120001
"311","2008-03-28",15.8
"312","2008-03-31",15.45
"313","2008-04-01",16.49
"314","2008-04-02",17.27
"315","2008-04-03",17.24
"316","2008-04-04",17.34
"317","2008-04-07",17.77
"318","2008-04-08",17.860001
"319","2008-04-09",17.15
"320","2008-04-10",17.59
"321","2008-04-11",17.450001
"322","2008-04-14",17.290001
"323","2008-04-15",17.879999
"324","2008-04-16",17.91
"325","2008-04-17",19.360001
"326","2008-04-18",20
"327","2008-04-21",19.469999
"328","2008-04-22",18.83
"329","2008-04-23",18.35
"330","2008-04-24",17.299999
"331","2008-04-25",17.85
"332","2008-04-28",17.540001
"333","2008-04-29",18.389999
"334","2008-04-30",18.17
"335","2008-05-01",18.540001
"336","2008-05-02",18.1
"337","2008-05-05",18.27
"338","2008-05-06",18.42
"339","2008-05-07",17.889999
"340","2008-05-08",17.76
"341","2008-05-09",18.040001
"342","2008-05-12",18.700001
"343","2008-05-13",17.85
"344","2008-05-14",17.950001
"345","2008-05-15",18.17
"346","2008-05-16",17.959999
"347","2008-05-19",17.18
"348","2008-05-20",17.440001
"349","2008-05-21",17.58
"350","2008-05-22",17.1
"351","2008-05-23",17.08
"352","2008-05-27",17.27
"353","2008-05-28",17.959999
"354","2008-05-29",17.83
"355","2008-05-30",17.85
"356","2008-06-02",17.85
"357","2008-06-03",17.9
"358","2008-06-04",18.059999
"359","2008-06-05",18.889999
"360","2008-06-06",18.719999
"361","2008-06-09",18.33
"362","2008-06-10",18.33
"363","2008-06-11",18.42
"364","2008-06-12",18.549999
"365","2008-06-13",18.5
"366","2008-06-16",18.32
"367","2008-06-17",18.15
"368","2008-06-18",18.139999
"369","2008-06-19",18.23
"370","2008-06-20",17.5
"371","2008-06-23",17.889999
"372","2008-06-24",17.16
"373","2008-06-25",17.450001
"374","2008-06-26",16.99
"375","2008-06-27",17.01
"376","2008-06-30",16.85
"377","2008-07-01",16
"378","2008-07-02",16.209999
"379","2008-07-03",15.72
"380","2008-07-07",15.75
"381","2008-07-08",16.299999
"382","2008-07-09",15.85
"383","2008-07-10",16.459999
"384","2008-07-11",16.48
"385","2008-07-14",16.66
"386","2008-07-15",16.83
"387","2008-07-16",17
"388","2008-07-17",17.16
"389","2008-07-18",17.01
"390","2008-07-21",16.879999
"391","2008-07-22",17.26
"392","2008-07-23",17.83
"393","2008-07-24",17.870001
"394","2008-07-25",17.959999
"395","2008-07-28",17.700001
"396","2008-07-29",17.68
"397","2008-07-30",16.9
"398","2008-07-31",17
"399","2008-08-01",17.35
"400","2008-08-04",16.790001
"401","2008-08-05",16.969999
"402","2008-08-06",17.1
"403","2008-08-07",17
"404","2008-08-08",16.99
"405","2008-08-11",17.290001
"406","2008-08-12",17.08
"407","2008-08-13",17
"408","2008-08-14",16.24
"409","2008-08-15",15.96
"410","2008-08-18",15.4
"411","2008-08-19",15.09
"412","2008-08-20",15
"413","2008-08-21",14.44
"414","2008-08-22",14
"415","2008-08-25",13.7
"416","2008-08-26",13.41
"417","2008-08-27",13.26
"418","2008-08-28",13.74
"419","2008-08-29",13.59
"420","2008-09-02",13.45
"421","2008-09-03",13.09
"422","2008-09-04",12.8
"423","2008-09-05",12.45
"424","2008-09-08",12.05
"425","2008-09-09",11.78
"426","2008-09-10",11.25
"427","2008-09-11",10.26
"428","2008-09-12",11.27
"429","2008-09-15",11.12
"430","2008-09-16",11
"431","2008-09-17",11.01
"432","2008-09-18",10.75
"433","2008-09-19",11
"434","2008-09-22",10.96
"435","2008-09-23",10.8
"436","2008-09-24",10.5
"437","2008-09-25",10.54
"438","2008-09-26",10.24
"439","2008-09-29",9.34
"440","2008-09-30",9.85
"441","2008-10-01",10.01
"442","2008-10-02",9.8
"443","2008-10-03",9.79
"444","2008-10-06",9.79
"445","2008-10-07",9.72
"446","2008-10-08",10.06
"447","2008-10-09",9.27
"448","2008-10-10",8.55
"449","2008-10-13",8.84
"450","2008-10-14",8.5
"451","2008-10-15",7.83
"452","2008-10-16",7.73
"453","2008-10-17",7.88
"454","2008-10-20",8.16
"455","2008-10-21",8.23
"456","2008-10-22",8
"457","2008-10-23",7.98
"458","2008-10-24",7.71
"459","2008-10-27",7.5
"460","2008-10-28",7.76
"461","2008-10-29",8.14
"462","2008-10-30",8.39
"463","2008-10-31",8.91
"464","2008-11-03",9.7
"465","2008-11-04",10.64
"466","2008-11-05",11.03
"467","2008-11-06",10.14
"468","2008-11-07",10.15
"469","2008-11-10",9.87
"470","2008-11-11",9.59
"471","2008-11-12",9.46
"472","2008-11-13",8.93
"473","2008-11-14",9
"474","2008-11-17",8.96
"475","2008-11-18",8.97
"476","2008-11-19",9
"477","2008-11-20",8.55
"478","2008-11-21",8
"479","2008-11-24",8.26
"480","2008-11-25",8.55
"481","2008-11-26",8.7
"482","2008-11-28",9
"483","2008-12-01",8.75
"484","2008-12-02",8.51
"485","2008-12-03",8.51
"486","2008-12-04",8.59
"487","2008-12-05",8.49
"488","2008-12-08",8.62
"489","2008-12-09",8.52
"490","2008-12-10",8.5
"491","2008-12-11",8.5
"492","2008-12-12",7.99
"493","2008-12-15",7.95
"494","2008-12-16",7.73
"495","2008-12-17",7.56
"496","2008-12-18",7.02
"497","2008-12-19",6.31
"498","2008-12-22",6.3
"499","2008-12-23",6.15
"500","2008-12-24",5.86
"501","2008-12-26",5.7
"502","2008-12-29",5.65
"503","2008-12-30",5.29
"504","2008-12-31",5.25
"505","2009-01-02",6.24
"506","2009-01-05",6.3
"507","2009-01-06",6.2
"508","2009-01-07",6.01
"509","2009-01-08",5.9
"510","2009-01-09",6.88
"511","2009-01-12",7.26
"512","2009-01-13",7.1
"513","2009-01-14",7.5
"514","2009-01-15",7.55
"515","2009-01-16",7.55
"516","2009-01-20",7.6
"517","2009-01-21",7.51
"518","2009-01-22",7.55
"519","2009-01-23",7.57
"520","2009-01-26",7.61
"521","2009-01-27",7.05
"522","2009-01-28",7.1
"523","2009-01-29",6.76
"524","2009-01-30",6.5
"525","2009-02-02",6.36
"526","2009-02-03",6.15
"527","2009-02-04",6.2
"528","2009-02-05",5.84
"529","2009-02-06",5.95
"530","2009-02-09",6.24
"531","2009-02-10",6.33
"532","2009-02-11",6.01
"533","2009-02-12",5.76
"534","2009-02-13",5.84
"535","2009-02-17",5.76
"536","2009-02-18",5.79
"537","2009-02-19",5.76
"538","2009-02-20",5.46
"539","2009-02-23",5.1
"540","2009-02-24",5.02
"541","2009-02-25",4.56
"542","2009-02-26",4.4
"543","2009-02-27",4.25
"544","2009-03-02",3.6
"545","2009-03-03",3.56
"546","2009-03-04",3.59
"547","2009-03-05",3.7
"548","2009-03-06",4.05
"549","2009-03-09",4.03
"550","2009-03-10",4.13
"551","2009-03-11",3.7
"552","2009-03-12",4.06
"553","2009-03-13",3.8
"554","2009-03-16",3.32
"555","2009-03-17",4
"556","2009-03-18",4.29
"557","2009-03-19",4.15
"558","2009-03-20",4.5
"559","2009-03-23",5.03
"560","2009-03-24",4.85
"561","2009-03-25",4.89
"562","2009-03-26",5.09
"563","2009-03-27",4.65
"564","2009-03-30",5.08
"565","2009-03-31",5.2
"566","2009-04-01",5.51
"567","2009-04-02",6.56
"568","2009-04-03",6.52
"569","2009-04-06",6.98
"570","2009-04-07",7.37
"571","2009-04-08",8.36
"572","2009-04-09",9.01
"573","2009-04-13",7.44
"574","2009-04-14",7.05
"575","2009-04-15",7
"576","2009-04-16",7.05
"577","2009-04-17",7.35
"578","2009-04-20",6.78
"579","2009-04-21",7.56
"580","2009-04-22",7.44
"581","2009-04-23",7.89
"582","2009-04-24",8.67
"583","2009-04-27",8.8
"584","2009-04-28",8.34
"585","2009-04-29",8.11
"586","2009-04-30",8.3
"587","2009-05-01",8.41
"588","2009-05-04",8.33
"589","2009-05-05",8.2
"590","2009-05-06",8.34
"591","2009-05-07",10.12
"592","2009-05-08",10.09
"593","2009-05-11",8.65
"594","2009-05-12",8.3
"595","2009-05-13",8.3
"596","2009-05-14",8.22
"597","2009-05-15",8.2
"598","2009-05-18",8.64
"599","2009-05-19",8.75
"600","2009-05-20",9.12
"601","2009-05-21",8.81
"602","2009-05-22",8.45
"603","2009-05-26",8.2
"604","2009-05-27",7.85
"605","2009-05-28",8.1
"606","2009-05-29",8.67
"607","2009-06-01",8.29
"608","2009-06-02",8.32
"609","2009-06-03",8.2
"610","2009-06-04",8.33
"611","2009-06-05",8.51
"612","2009-06-08",8.29
"613","2009-06-09",8.15
"614","2009-06-10",8.3
"615","2009-06-11",8.35
"616","2009-06-12",8.1
"617","2009-06-15",7.8
"618","2009-06-16",7.89
"619","2009-06-17",8.7
"620","2009-06-18",8.46
"621","2009-06-19",8.45
"622","2009-06-22",7.97
"623","2009-06-23",7.92
"624","2009-06-24",7.99
"625","2009-06-25",8.17
"626","2009-06-26",9
"627","2009-06-29",9.2
"628","2009-06-30",9
"629","2009-07-01",9.18
"630","2009-07-02",9.19
"631","2009-07-06",8.7
"632","2009-07-07",8.6
"633","2009-07-08",8.85
"634","2009-07-09",9.16
"635","2009-07-10",9.55
"636","2009-07-13",9.78
"637","2009-07-14",9.75
"638","2009-07-15",10.2
"639","2009-07-16",10.27
"640","2009-07-17",10.67
"641","2009-07-20",11.43
"642","2009-07-21",13.1
"643","2009-07-22",12.92
"644","2009-07-23",12.95
"645","2009-07-24",12.56
"646","2009-07-27",12.49
"647","2009-07-28",13.11
"648","2009-07-29",13
"649","2009-07-30",12.82
"650","2009-07-31",12.75
"651","2009-08-03",12.24
"652","2009-08-04",12.45
"653","2009-08-05",13.15
"654","2009-08-06",12.74
"655","2009-08-07",15.5
"656","2009-08-10",14.2
"657","2009-08-11",14
"658","2009-08-12",14.2
"659","2009-08-13",14.35
"660","2009-08-14",14.67
"661","2009-08-17",14.13
"662","2009-08-18",14.5
"663","2009-08-19",14.4
"664","2009-08-20",15
"665","2009-08-21",15.55
"666","2009-08-24",15.12
"667","2009-08-25",15.38
"668","2009-08-26",15.23
"669","2009-08-27",15.15
"670","2009-08-28",15.25
"671","2009-08-31",15.01
"672","2009-09-01",15
"673","2009-09-02",15.12
"674","2009-09-03",15
"675","2009-09-04",15.07
"676","2009-09-08",15.33
"677","2009-09-09",15.08
"678","2009-09-10",15.05
"679","2009-09-11",14.88
"680","2009-09-14",15.15
"681","2009-09-15",15.35
"682","2009-09-16",15.21
"683","2009-09-17",15.03
"684","2009-09-18",15.01
"685","2009-09-21",15.32
"686","2009-09-22",15.95
"687","2009-09-23",15.66
"688","2009-09-24",15.88
"689","2009-09-25",14.96
"690","2009-09-28",15.2
"691","2009-09-29",16
"692","2009-09-30",15.98
"693","2009-10-01",15.82
"694","2009-10-02",15.75
"695","2009-10-05",15.51
"696","2009-10-06",15.38
"697","2009-10-07",15.56
"698","2009-10-08",15.42
"699","2009-10-09",14.98
"700","2009-10-12",14.92
"701","2009-10-13",15.01
"702","2009-10-14",15.3
"703","2009-10-15",15.5
"704","2009-10-16",16.700001
"705","2009-10-19",16.879999
"706","2009-10-20",16.85
"707","2009-10-21",16.08
"708","2009-10-22",15.85
"709","2009-10-23",15.65
"710","2009-10-26",14.16
"711","2009-10-27",13.51
"712","2009-10-28",13.51
"713","2009-10-29",14.2
"714","2009-10-30",13.68
"715","2009-11-02",13.53
"716","2009-11-03",14.36
"717","2009-11-04",14.82
"718","2009-11-05",15.02
"719","2009-11-06",14.92
"720","2009-11-09",15.09
"721","2009-11-10",15.19
"722","2009-11-11",15.11
"723","2009-11-12",15.59
"724","2009-11-13",15.76
"725","2009-11-16",15.89
"726","2009-11-17",15.8
"727","2009-11-18",15.73
"728","2009-11-19",16.139999
"729","2009-11-20",16
"730","2009-11-23",15.95
"731","2009-11-24",15.9
"732","2009-11-25",15.77
"733","2009-11-27",15.1
"734","2009-11-30",15.22
"735","2009-12-01",15.18
"736","2009-12-02",15.19
"737","2009-12-03",15.05
"738","2009-12-04",15.3
"739","2009-12-07",15.1
"740","2009-12-08",15
"741","2009-12-09",15
"742","2009-12-10",15
"743","2009-12-11",15
"744","2009-12-14",15.1
"745","2009-12-15",14.8
"746","2009-12-16",14.66
"747","2009-12-17",14.14
"748","2009-12-18",15.15
"749","2009-12-21",15
"750","2009-12-22",15
"751","2009-12-23",14.88
"752","2009-12-24",15.11
"753","2009-12-28",15.2
"754","2009-12-29",15.24
"755","2009-12-30",15.03
"756","2009-12-31",15.03
"757","2010-01-04",15.18
"758","2010-01-05",15.2
"759","2010-01-06",15.22
"760","2010-01-07",15.01
"761","2010-01-08",15.38
"762","2010-01-11",15.06
"763","2010-01-12",15.25
"764","2010-01-13",15.06
"765","2010-01-14",15.1
"766","2010-01-15",15.16
"767","2010-01-19",15.07
"768","2010-01-20",15.05
"769","2010-01-21",15.05
"770","2010-01-22",15.05
"771","2010-01-25",15
"772","2010-01-26",15.3
"773","2010-01-27",15.22
"774","2010-01-28",15.1
"775","2010-01-29",15.37
"776","2010-02-01",15.45
"777","2010-02-02",15.16
"778","2010-02-03",15.26
"779","2010-02-04",15.13
"780","2010-02-05",14.95
"781","2010-02-08",15.03
"782","2010-02-09",15
"783","2010-02-10",15.11
"784","2010-02-11",15.24
"785","2010-02-12",15.06
"786","2010-02-16",15.34
"787","2010-02-17",15.36
"788","2010-02-18",15.16
"789","2010-02-19",15.1
"790","2010-02-22",15.05
"791","2010-02-23",15.03
"792","2010-02-24",15
"793","2010-02-25",14.89
"794","2010-02-26",14.91
"795","2010-03-01",15
"796","2010-03-02",14.9
"797","2010-03-03",14.79
"798","2010-03-04",14.6
"799","2010-03-05",14.55
"800","2010-03-08",14.61
"801","2010-03-09",14.4
"802","2010-03-10",14.24
"803","2010-03-11",14.05
"804","2010-03-12",13.96
"805","2010-03-15",13.63
"806","2010-03-16",13.42
"807","2010-03-17",12.76
"808","2010-03-18",11.8
"809","2010-03-19",12.26
"810","2010-03-22",11.99
"811","2010-03-23",11.86
"812","2010-03-24",11.81
"813","2010-03-25",11.75
"814","2010-03-26",11.42
"815","2010-03-29",10.88
"816","2010-03-30",10.89
"817","2010-03-31",10.73
"818","2010-04-01",11.07
"819","2010-04-05",11.4
"820","2010-04-06",11.43
"821","2010-04-07",11.75
"822","2010-04-08",11.71
"823","2010-04-09",11.87
"824","2010-04-12",11.86
"825","2010-04-13",12.74
"826","2010-04-14",12.75
"827","2010-04-15",13.04
"828","2010-04-16",13.03
"829","2010-04-19",12.89
"830","2010-04-20",13.21
"831","2010-04-21",13.1
"832","2010-04-22",13.01
"833","2010-04-23",12.74
"834","2010-04-26",12.28
"835","2010-04-27",12.21
"836","2010-04-28",12.2
"837","2010-04-29",12.3
"838","2010-04-30",12.26
"839","2010-05-03",12.15
"840","2010-05-04",12.01
"841","2010-05-05",11.25
"842","2010-05-06",11.01
"843","2010-05-07",11
"844","2010-05-10",11
"845","2010-05-11",10.64
"846","2010-05-12",10.59
"847","2010-05-13",10.17
"848","2010-05-14",10.57
"849","2010-05-17",11.06
"850","2010-05-18",10.95
"851","2010-05-19",11.13
"852","2010-05-20",11
"853","2010-05-21",10.98
"854","2010-05-24",10.88
"855","2010-05-25",10.89
"856","2010-05-26",10.82
"857","2010-05-27",11
"858","2010-05-28",10.94
"859","2010-06-01",10.6
"860","2010-06-02",10.39
"861","2010-06-03",10.25
"862","2010-06-04",10.11
"863","2010-06-07",10.08
"864","2010-06-08",10.07
"865","2010-06-09",9.98
"866","2010-06-10",10.15
"867","2010-06-11",10.41
"868","2010-06-14",10.39
"869","2010-06-15",10.85
"870","2010-06-16",10.7
"871","2010-06-17",10.62
"872","2010-06-18",12.65
"873","2010-06-21",10.79
"874","2010-06-22",10.5
"875","2010-06-23",10.36
"876","2010-06-24",10.36
"877","2010-06-25",10.64
"878","2010-06-28",11.85
"879","2010-06-29",12.02
"880","2010-06-30",11.74
"881","2010-07-01",10.35
"882","2010-07-02",10.1
"883","2010-07-06",9.73
"884","2010-07-07",10.07
"885","2010-07-08",10.27
"886","2010-07-09",10.24
"887","2010-07-12",9.96
"888","2010-07-13",10.11
"889","2010-07-14",10.05
"890","2010-07-15",10
"891","2010-07-16",9.63
"892","2010-07-19",9.3
"893","2010-07-20",9.15
"894","2010-07-21",9.13
"895","2010-07-22",9.39
"896","2010-07-23",9.39
"897","2010-07-26",9.54
"898","2010-07-27",9.67
"899","2010-07-28",9.5
"900","2010-07-29",9.19
"901","2010-07-30",8.96
"902","2010-08-02",8.96
"903","2010-08-03",8.99
"904","2010-08-04",9.07
"905","2010-08-05",8.96
"906","2010-08-06",8.86
"907","2010-08-09",9.05
"908","2010-08-10",8.99
"909","2010-08-11",8.96
"910","2010-08-12",8.75
"911","2010-08-13",8.83
"912","2010-08-16",9.1
"913","2010-08-17",8.82
"914","2010-08-18",8.62
"915","2010-08-19",8.6
"916","2010-08-20",8.99
"917","2010-08-23",9
"918","2010-08-24",9
"919","2010-08-25",8.99
"920","2010-08-26",9.07
"921","2010-08-27",9.07
"922","2010-08-30",8.99
"923","2010-08-31",9.08
"924","2010-09-01",9.05
"925","2010-09-02",8.76
"926","2010-09-03",8.99
"927","2010-09-07",8.98
"928","2010-09-08",8.85
"929","2010-09-09",8.91
"930","2010-09-10",9.05
"931","2010-09-13",8.94
"932","2010-09-14",9.1
"933","2010-09-15",9
"934","2010-09-16",9
"935","2010-09-17",9
"936","2010-09-20",9.1
"937","2010-09-21",9
"938","2010-09-22",8.92
"939","2010-09-23",9.21
"940","2010-09-24",9.09
"941","2010-09-27",9
"942","2010-09-28",8.9
"943","2010-09-29",8.9
"944","2010-09-30",8.92
"945","2010-10-01",9.04
"946","2010-10-04",8.98
"947","2010-10-05",8.84
"948","2010-10-06",8.92
"949","2010-10-07",8.93
"950","2010-10-08",8.97
"951","2010-10-11",9.08
"952","2010-10-12",9.29
"953","2010-10-13",9.67
"954","2010-10-14",10.04
"955","2010-10-15",9.62
"956","2010-10-18",9.33
"957","2010-10-19",9.01
"958","2010-10-20",9.3
"959","2010-10-21",9.44
"960","2010-10-22",9.75
"961","2010-10-25",10.06
"962","2010-10-26",10.25
"963","2010-10-27",10.6
"964","2010-10-28",10.65
"965","2010-10-29",10.42
"966","2010-11-01",10.43
"967","2010-11-02",10.75
"968","2010-11-03",10.75
"969","2010-11-04",10.79
"970","2010-11-05",10.77
"971","2010-11-08",10.79
"972","2010-11-09",10.63
"973","2010-11-10",10.73
"974","2010-11-11",10.72
"975","2010-11-12",10.7
"976","2010-11-15",10.7
"977","2010-11-16",10.7
"978","2010-11-17",10.46
"979","2010-11-18",10.52
"980","2010-11-19",10.37
"981","2010-11-22",10.5
"982","2010-11-23",10.54
"983","2010-11-24",10.9
"984","2010-11-26",11.22
"985","2010-11-29",11.71
"986","2010-11-30",12.1
"987","2010-12-01",12.5
"988","2010-12-02",12.92
"989","2010-12-03",12.76
"990","2010-12-06",11.73
"991","2010-12-07",11.47
"992","2010-12-08",11.35
"993","2010-12-09",11.43
"994","2010-12-10",12.02
"995","2010-12-13",11.52
"996","2010-12-14",11.5
"997","2010-12-15",11.71
"998","2010-12-16",11.79
