"","date","HOMB"
"229","2007-11-28",4.417088
"230","2007-11-29",4.322391
"231","2007-11-30",4.215067
"232","2007-12-03",4.244529
"233","2007-12-04",4.215067
"234","2007-12-05",4.200337
"235","2007-12-06",4.412879
"236","2007-12-07",4.461279
"237","2007-12-10",4.574916
"238","2007-12-11",4.551768
"239","2007-12-12",4.619108
"240","2007-12-13",4.682239
"241","2007-12-14",4.581229
"242","2007-12-17",4.551768
"243","2007-12-18",4.69697
"244","2007-12-19",4.707491
"245","2007-12-20",4.684343
"246","2007-12-21",4.734848
"247","2007-12-24",4.766414
"248","2007-12-26",4.760101
"249","2007-12-27",4.501263
"250","2007-12-28",4.337121
"251","2007-12-31",4.412879
"252","2008-01-02",4.335017
"253","2008-01-03",4.309764
"254","2008-01-04",4.208754
"255","2008-01-07",4.267677
"256","2008-01-08",4.219276
"257","2008-01-09",4.225589
"258","2008-01-10",4.301347
"259","2008-01-11",4.046717
"260","2008-01-14",4.252946
"261","2008-01-15",4.27399
"262","2008-01-16",4.097222
"263","2008-01-17",4.07197
"264","2008-01-18",4.267677
"265","2008-01-22",4.248737
"266","2008-01-23",4.526515
"267","2008-01-24",4.377104
"268","2008-01-25",4.292929
"269","2008-01-28",4.400252
"270","2008-01-29",4.505471
"271","2008-01-30",4.518098
"272","2008-01-31",4.537037
"273","2008-02-01",4.545455
"274","2008-02-04",4.505471
"275","2008-02-05",4.419192
"276","2008-02-06",4.478115
"277","2008-02-07",4.461279
"278","2008-02-08",4.427609
"279","2008-02-11",4.404461
"280","2008-02-12",4.427609
"281","2008-02-13",4.621212
"282","2008-02-14",4.40867
"283","2008-02-15",4.301347
"284","2008-02-19",4.263468
"285","2008-02-20",4.364478
"286","2008-02-21",4.278199
"287","2008-02-22",4.27399
"288","2008-02-25",4.404461
"289","2008-02-26",4.400252
"290","2008-02-27",4.368687
"291","2008-02-28",4.231902
"292","2008-02-29",4.204545
"293","2008-03-03",4.191919
"294","2008-03-04",4.183502
"295","2008-03-05",4.223485
"296","2008-03-06",4.107744
"297","2008-03-07",4.212963
"298","2008-03-10",4.200337
"299","2008-03-11",4.271885
"300","2008-03-12",4.267677
"301","2008-03-13",4.284512
"302","2008-03-14",4.210859
"303","2008-03-17",4.236111
"304","2008-03-18",4.366582
"305","2008-03-19",4.337121
"306","2008-03-20",4.425505
"307","2008-03-24",4.480219
"308","2008-03-25",4.427609
"309","2008-03-26",4.553872
"310","2008-03-27",4.497054
"311","2008-03-28",4.448653
"312","2008-03-31",4.391835
"313","2008-04-01",4.659091
"314","2008-04-02",4.732744
"315","2008-04-03",4.541246
"316","2008-04-04",4.6633
"317","2008-04-07",4.680135
"318","2008-04-08",4.530724
"319","2008-04-09",4.64436
"320","2008-04-10",4.583333
"321","2008-04-11",4.488636
"322","2008-04-14",4.410774
"323","2008-04-15",4.539141
"324","2008-04-16",4.62963
"325","2008-04-17",4.526515
"326","2008-04-18",4.574916
"327","2008-04-21",4.722222
"328","2008-04-22",4.631734
"329","2008-04-23",4.604377
"330","2008-04-24",4.675926
"331","2008-04-25",4.741162
"332","2008-04-28",4.903199
"333","2008-04-29",4.776936
"334","2008-04-30",4.888468
"335","2008-05-01",4.983165
"336","2008-05-02",4.968434
"337","2008-05-05",5.052609
"338","2008-05-06",5.069445
"339","2008-05-07",4.96633
"340","2008-05-08",4.920033
"341","2008-05-09",4.953704
"342","2008-05-12",5.096801
"343","2008-05-13",5.065236
"344","2008-05-14",4.978956
"345","2008-05-15",5.031566
"346","2008-05-16",5.004209
"347","2008-05-19",4.905303
"348","2008-05-20",4.84638
"349","2008-05-21",4.823232
"350","2008-05-22",4.882155
"351","2008-05-23",4.859007
"352","2008-05-27",4.978956
"353","2008-05-28",4.917929
"354","2008-05-29",4.928451
"355","2008-05-30",4.840067
"356","2008-06-02",4.829545
"357","2008-06-03",4.806397
"358","2008-06-04",4.96633
"359","2008-06-05",5.010522
"360","2008-06-06",4.814815
"361","2008-06-09",4.753788
"362","2008-06-10",4.787458
"363","2008-06-11",4.76431
"364","2008-06-12",4.802188
"365","2008-06-13",4.869529
"366","2008-06-16",5.050505
"367","2008-06-17",4.84638
"368","2008-06-18",4.755892
"369","2008-06-19",4.848485
"370","2008-06-20",4.726431
"371","2008-06-23",4.675926
"372","2008-06-24",4.682239
"373","2008-06-25",4.791667
"374","2008-06-26",4.686448
"375","2008-06-27",5.103115
"376","2008-06-30",4.73064
"377","2008-07-01",4.669613
"378","2008-07-02",4.57702
"379","2008-07-03",4.461279
"380","2008-07-07",4.532828
"381","2008-07-08",4.776936
"382","2008-07-09",4.560185
"383","2008-07-10",4.682239
"384","2008-07-11",4.734848
"385","2008-07-14",4.640152
"386","2008-07-15",4.566498
"387","2008-07-16",4.913721
"388","2008-07-17",5
"389","2008-07-18",5.10101
"390","2008-07-21",5.084175
"391","2008-07-22",5.357744
"392","2008-07-23",5.351431
"393","2008-07-24",5.340909
"394","2008-07-25",5.408249
"395","2008-07-28",5.294613
"396","2008-07-29",5.669192
"397","2008-07-30",5.681818
"398","2008-07-31",5.49032
"399","2008-08-01",5.580808
"400","2008-08-04",5.368266
"401","2008-08-05",5.526094
"402","2008-08-06",5.47138
"403","2008-08-07",5.23569
"404","2008-08-08",5.450337
"405","2008-08-11",5.686364
"406","2008-08-12",5.611363
"407","2008-08-13",5.670455
"408","2008-08-14",5.688636
"409","2008-08-15",5.702273
"410","2008-08-18",5.625
"411","2008-08-19",5.436364
"412","2008-08-20",5.472727
"413","2008-08-21",5.397727
"414","2008-08-22",5.55
"415","2008-08-25",5.304545
"416","2008-08-26",5.190909
"417","2008-08-27",5.245454
"418","2008-08-28",5.497727
"419","2008-08-29",5.461364
"420","2008-09-02",5.636364
"421","2008-09-03",5.702273
"422","2008-09-04",5.618182
"423","2008-09-05",5.811364
"424","2008-09-08",5.997727
"425","2008-09-09",6.102273
"426","2008-09-10",6.093182
"427","2008-09-11",6.25
"428","2008-09-12",6.238636
"429","2008-09-15",5.797727
"430","2008-09-16",6.365909
"431","2008-09-17",6.079545
"432","2008-09-18",7.097727
"433","2008-09-19",6.761364
"434","2008-09-22",6.270454
"435","2008-09-23",6.336364
"436","2008-09-24",6.245454
"437","2008-09-25",6.334091
"438","2008-09-26",6.222727
"439","2008-09-29",6.118182
"440","2008-09-30",5.879546
"441","2008-10-01",5.875
"442","2008-10-02",5.752273
"443","2008-10-03",5.795455
"444","2008-10-06",6.179545
"445","2008-10-07",5.795455
"446","2008-10-08",5.818182
"447","2008-10-09",4.970455
"448","2008-10-10",5.747727
"449","2008-10-13",6.311364
"450","2008-10-14",6.161364
"451","2008-10-15",5.895454
"452","2008-10-16",6.193182
"453","2008-10-17",5.684091
"454","2008-10-20",5.95
"455","2008-10-21",6.013637
"456","2008-10-22",5.720455
"457","2008-10-23",5.790909
"458","2008-10-24",5.656818
"459","2008-10-27",5.331818
"460","2008-10-28",6
"461","2008-10-29",6.134091
"462","2008-10-30",6.004546
"463","2008-10-31",5.918182
"464","2008-11-03",5.975
"465","2008-11-04",5.952273
"466","2008-11-05",5.731818
"467","2008-11-06",5.922727
"468","2008-11-07",5.979546
"469","2008-11-10",5.940909
"470","2008-11-11",5.825
"471","2008-11-12",5.693182
"472","2008-11-13",5.979546
"473","2008-11-14",5.559091
"474","2008-11-17",5.554545
"475","2008-11-18",5.693182
"476","2008-11-19",5.468182
"477","2008-11-20",5.320455
"478","2008-11-21",5.565909
"479","2008-11-24",5.625
"480","2008-11-25",5.85
"481","2008-11-26",6.134091
"482","2008-11-28",6.004546
"483","2008-12-01",5.852273
"484","2008-12-02",6.006818
"485","2008-12-03",6.104546
"486","2008-12-04",5.795455
"487","2008-12-05",6.05
"488","2008-12-08",5.952273
"489","2008-12-09",5.768182
"490","2008-12-10",5.902273
"491","2008-12-11",5.552273
"492","2008-12-12",5.909091
"493","2008-12-15",5.679545
"494","2008-12-16",5.909091
"495","2008-12-17",5.990909
"496","2008-12-18",5.986363
"497","2008-12-19",6.075
"498","2008-12-22",5.940909
"499","2008-12-23",5.663636
"500","2008-12-24",5.590909
"501","2008-12-26",5.793182
"502","2008-12-29",5.793182
"503","2008-12-30",6.009091
"504","2008-12-31",6.125
"505","2009-01-02",6.054545
"506","2009-01-05",5.979546
"507","2009-01-06",6.006818
"508","2009-01-07",5.863636
"509","2009-01-08",5.909091
"510","2009-01-09",5.270454
"511","2009-01-12",5.215909
"512","2009-01-13",5.025
"513","2009-01-14",4.909091
"514","2009-01-15",4.981818
"515","2009-01-16",4.945455
"516","2009-01-20",4.565909
"517","2009-01-21",5.063636
"518","2009-01-22",4.718182
"519","2009-01-23",4.75
"520","2009-01-26",4.706818
"521","2009-01-27",4.915909
"522","2009-01-28",5.072727
"523","2009-01-29",4.752273
"524","2009-01-30",4.679545
"525","2009-02-02",4.918182
"526","2009-02-03",4.734091
"527","2009-02-04",4.702273
"528","2009-02-05",4.786364
"529","2009-02-06",4.886364
"530","2009-02-09",4.875
"531","2009-02-10",4.556818
"532","2009-02-11",4.597727
"533","2009-02-12",4.827273
"534","2009-02-13",4.711364
"535","2009-02-17",4.559091
"536","2009-02-18",4.370454
"537","2009-02-19",4.270454
"538","2009-02-20",4.188636
"539","2009-02-23",4.038636
"540","2009-02-24",4.231818
"541","2009-02-25",4.234091
"542","2009-02-26",4.222727
"543","2009-02-27",4.159091
"544","2009-03-02",3.836364
"545","2009-03-03",3.659091
"546","2009-03-04",3.711364
"547","2009-03-05",3.438636
"548","2009-03-06",3.411364
"549","2009-03-09",3.345454
"550","2009-03-10",3.665909
"551","2009-03-11",3.490909
"552","2009-03-12",3.811364
"553","2009-03-13",3.784091
"554","2009-03-16",3.695455
"555","2009-03-17",3.95
"556","2009-03-18",4.106818
"557","2009-03-19",4.161364
"558","2009-03-20",4.170455
"559","2009-03-23",4.515909
"560","2009-03-24",4.259091
"561","2009-03-25",4.427273
"562","2009-03-26",4.845455
"563","2009-03-27",4.534091
"564","2009-03-30",4.472727
"565","2009-03-31",4.538636
"566","2009-04-01",4.713636
"567","2009-04-02",4.852273
"568","2009-04-03",4.772727
"569","2009-04-06",4.729546
"570","2009-04-07",4.611363
"571","2009-04-08",4.640909
"572","2009-04-09",5.106818
"573","2009-04-13",5.204545
"574","2009-04-14",5.036364
"575","2009-04-15",5.120454
"576","2009-04-16",5.202273
"577","2009-04-17",5.265909
"578","2009-04-20",4.875
"579","2009-04-21",5.165909
"580","2009-04-22",5.054545
"581","2009-04-23",5.009091
"582","2009-04-24",5.081818
"583","2009-04-27",4.927273
"584","2009-04-28",5.006818
"585","2009-04-29",5.227273
"586","2009-04-30",5.011364
"587","2009-05-01",4.784091
"588","2009-05-04",5.013637
"589","2009-05-05",4.909091
"590","2009-05-06",5.040909
"591","2009-05-07",4.979546
"592","2009-05-08",5.077273
"593","2009-05-11",4.895454
"594","2009-05-12",4.845455
"595","2009-05-13",4.525
"596","2009-05-14",4.581818
"597","2009-05-15",4.525
"598","2009-05-18",4.688636
"599","2009-05-19",4.356818
"600","2009-05-20",4.315909
"601","2009-05-21",4.290909
"602","2009-05-22",4.313636
"603","2009-05-26",4.561364
"604","2009-05-27",4.340909
"605","2009-05-28",4.377273
"606","2009-05-29",4.520454
"607","2009-06-01",4.761364
"608","2009-06-02",4.836364
"609","2009-06-03",4.838636
"610","2009-06-04",4.884091
"611","2009-06-05",4.8
"612","2009-06-08",4.827273
"613","2009-06-09",4.845455
"614","2009-06-10",4.706818
"615","2009-06-11",4.690909
"616","2009-06-12",4.693182
"617","2009-06-15",4.615909
"618","2009-06-16",4.472727
"619","2009-06-17",4.509091
"620","2009-06-18",4.511364
"621","2009-06-19",4.545455
"622","2009-06-22",4.340909
"623","2009-06-23",4.279545
"624","2009-06-24",4.206818
"625","2009-06-25",4.256818
"626","2009-06-26",4.313636
"627","2009-06-29",4.272727
"628","2009-06-30",4.327273
"629","2009-07-01",4.420455
"630","2009-07-02",4.240909
"631","2009-07-06",4.354546
"632","2009-07-07",4.320455
"633","2009-07-08",4.368182
"634","2009-07-09",4.315909
"635","2009-07-10",4.427273
"636","2009-07-13",4.622727
"637","2009-07-14",4.684091
"638","2009-07-15",4.743182
"639","2009-07-16",4.763637
"640","2009-07-17",4.704545
"641","2009-07-20",4.75
"642","2009-07-21",4.663636
"643","2009-07-22",4.620454
"644","2009-07-23",4.761364
"645","2009-07-24",4.752273
"646","2009-07-27",4.815909
"647","2009-07-28",4.854546
"648","2009-07-29",4.868182
"649","2009-07-30",4.922727
"650","2009-07-31",4.945455
"651","2009-08-03",4.938636
"652","2009-08-04",4.988636
"653","2009-08-05",4.786364
"654","2009-08-06",4.861363
"655","2009-08-07",5.015909
"656","2009-08-10",5.05
"657","2009-08-11",4.836364
"658","2009-08-12",4.940909
"659","2009-08-13",4.929545
"660","2009-08-14",4.734091
"661","2009-08-17",4.675
"662","2009-08-18",4.709091
"663","2009-08-19",4.8
"664","2009-08-20",4.843182
"665","2009-08-21",4.990909
"666","2009-08-24",4.909091
"667","2009-08-25",4.872727
"668","2009-08-26",4.870454
"669","2009-08-27",4.809091
"670","2009-08-28",4.727273
"671","2009-08-31",4.602273
"672","2009-09-01",4.470455
"673","2009-09-02",4.593182
"674","2009-09-03",4.634091
"675","2009-09-04",4.588636
"676","2009-09-08",4.638637
"677","2009-09-09",4.722727
"678","2009-09-10",4.736363
"679","2009-09-11",4.654545
"680","2009-09-14",4.590909
"681","2009-09-15",4.593182
"682","2009-09-16",4.684091
"683","2009-09-17",4.704545
"684","2009-09-18",4.893182
"685","2009-09-21",4.761364
"686","2009-09-22",4.988636
"687","2009-09-23",4.868182
"688","2009-09-24",4.947727
"689","2009-09-25",4.947727
"690","2009-09-28",4.995454
"691","2009-09-29",4.993182
"692","2009-09-30",4.981818
"693","2009-10-01",4.963636
"694","2009-10-02",4.925
"695","2009-10-05",4.947727
"696","2009-10-06",5.029545
"697","2009-10-07",4.990909
"698","2009-10-08",4.959091
"699","2009-10-09",4.922727
"700","2009-10-12",4.988636
"701","2009-10-13",5.081818
"702","2009-10-14",5.163636
"703","2009-10-15",5.245454
"704","2009-10-16",5.313636
"705","2009-10-19",5.393182
"706","2009-10-20",5.361363
"707","2009-10-21",5.236363
"708","2009-10-22",5.254546
"709","2009-10-23",5.147727
"710","2009-10-26",5.043182
"711","2009-10-27",5.059091
"712","2009-10-28",5.013637
"713","2009-10-29",4.988636
"714","2009-10-30",4.915909
"715","2009-11-02",4.838636
"716","2009-11-03",4.745454
"717","2009-11-04",4.693182
"718","2009-11-05",4.863636
"719","2009-11-06",4.834091
"720","2009-11-09",4.954545
"721","2009-11-10",4.811364
"722","2009-11-11",4.915909
"723","2009-11-12",4.85
"724","2009-11-13",4.897727
"725","2009-11-16",5.018182
"726","2009-11-17",5.05
"727","2009-11-18",5.022727
"728","2009-11-19",5.045455
"729","2009-11-20",5.102273
"730","2009-11-23",5.195455
"731","2009-11-24",5.181818
"732","2009-11-25",5.131818
"733","2009-11-27",5.120454
"734","2009-11-30",5.202273
"735","2009-12-01",5.168182
"736","2009-12-02",5.186364
"737","2009-12-03",5.161364
"738","2009-12-04",5.393182
"739","2009-12-07",5.297727
"740","2009-12-08",5.227273
"741","2009-12-09",5.227273
"742","2009-12-10",5.238636
"743","2009-12-11",5.279545
"744","2009-12-14",5.388637
"745","2009-12-15",5.415909
"746","2009-12-16",5.477273
"747","2009-12-17",5.375
"748","2009-12-18",5.456818
"749","2009-12-21",5.375
"750","2009-12-22",5.406818
"751","2009-12-23",5.506818
"752","2009-12-24",5.511364
"753","2009-12-28",5.536364
"754","2009-12-29",5.588636
"755","2009-12-30",5.572727
"756","2009-12-31",5.470455
"757","2010-01-04",5.618182
"758","2010-01-05",5.620454
"759","2010-01-06",5.586364
"760","2010-01-07",5.643182
"761","2010-01-08",5.65
"762","2010-01-11",5.684091
"763","2010-01-12",5.647727
"764","2010-01-13",5.668182
"765","2010-01-14",5.663636
"766","2010-01-15",5.738636
"767","2010-01-19",5.754546
"768","2010-01-20",5.738636
"769","2010-01-21",5.725
"770","2010-01-22",5.684091
"771","2010-01-25",5.559091
"772","2010-01-26",5.488636
"773","2010-01-27",5.718182
"774","2010-01-28",5.613636
"775","2010-01-29",5.586364
"776","2010-02-01",5.238636
"777","2010-02-02",5.277273
"778","2010-02-03",5.334091
"779","2010-02-04",5.402273
"780","2010-02-05",5.586364
"781","2010-02-08",5.347727
"782","2010-02-09",5.352273
"783","2010-02-10",5.443182
"784","2010-02-11",5.490909
"785","2010-02-12",5.370454
"786","2010-02-16",5.363636
"787","2010-02-17",5.336364
"788","2010-02-18",5.372727
"789","2010-02-19",5.452273
"790","2010-02-22",5.456818
"791","2010-02-23",5.436364
"792","2010-02-24",5.586364
"793","2010-02-25",5.497727
"794","2010-02-26",5.518182
"795","2010-03-01",5.679545
"796","2010-03-02",5.836364
"797","2010-03-03",5.886364
"798","2010-03-04",5.863636
"799","2010-03-05",5.938636
"800","2010-03-08",5.859091
"801","2010-03-09",5.911364
"802","2010-03-10",5.902273
"803","2010-03-11",5.943182
"804","2010-03-12",5.906818
"805","2010-03-15",5.906818
"806","2010-03-16",5.963636
"807","2010-03-17",6.181818
"808","2010-03-18",6.081818
"809","2010-03-19",6.134091
"810","2010-03-22",6.140909
"811","2010-03-23",6.161364
"812","2010-03-24",6.090909
"813","2010-03-25",6.088636
"814","2010-03-26",6.072727
"815","2010-03-29",6.090909
"816","2010-03-30",6.086364
"817","2010-03-31",6.009091
"818","2010-04-01",6.088636
"819","2010-04-05",6.165909
"820","2010-04-06",6.302273
"821","2010-04-07",6.284091
"822","2010-04-08",6.318182
"823","2010-04-09",6.25
"824","2010-04-12",6.315909
"825","2010-04-13",6.3
"826","2010-04-14",6.479546
"827","2010-04-15",6.568182
"828","2010-04-16",6.531818
"829","2010-04-19",6.465909
"830","2010-04-20",6.420455
"831","2010-04-21",6.643182
"832","2010-04-22",6.688636
"833","2010-04-23",6.647727
"834","2010-04-26",6.504546
"835","2010-04-27",6.415909
"836","2010-04-28",6.456818
"837","2010-04-29",6.556818
"838","2010-04-30",6.390909
"839","2010-05-03",6.370454
"840","2010-05-04",6.25
"841","2010-05-05",6.175
"842","2010-05-06",5.995454
"843","2010-05-07",5.827273
"844","2010-05-10",6.093182
"845","2010-05-11",6.240909
"846","2010-05-12",6.4775
"847","2010-05-13",6.4125
"848","2010-05-14",6.34
"849","2010-05-17",6.3
"850","2010-05-18",6.175
"851","2010-05-19",6.125
"852","2010-05-20",5.95
"853","2010-05-21",6.02
"854","2010-05-24",5.7675
"855","2010-05-25",5.7775
"856","2010-05-26",5.7925
"857","2010-05-27",5.975
"858","2010-05-28",5.895
"859","2010-06-01",5.73
"860","2010-06-02",5.96
"861","2010-06-03",6.0375
"862","2010-06-04",5.71
"863","2010-06-07",5.625
"864","2010-06-08",5.61
"865","2010-06-09",5.625
"866","2010-06-10",5.7875
"867","2010-06-11",5.8625
"868","2010-06-14",5.845
"869","2010-06-15",5.9675
"870","2010-06-16",5.96
"871","2010-06-17",5.915
"872","2010-06-18",5.9325
"873","2010-06-21",5.92
"874","2010-06-22",5.8275
"875","2010-06-23",5.81
"876","2010-06-24",5.7675
"877","2010-06-25",5.895
"878","2010-06-28",5.905
"879","2010-06-29",5.7575
"880","2010-06-30",5.7025
"881","2010-07-01",5.615
"882","2010-07-02",5.575
"883","2010-07-06",5.51
"884","2010-07-07",5.6925
"885","2010-07-08",5.75
"886","2010-07-09",5.92
"887","2010-07-12",5.8425
"888","2010-07-13",6.025
"889","2010-07-14",5.955
"890","2010-07-15",5.89
"891","2010-07-16",5.63
"892","2010-07-19",5.6
"893","2010-07-20",5.645
"894","2010-07-21",5.45
"895","2010-07-22",5.645
"896","2010-07-23",5.625
"897","2010-07-26",5.86
"898","2010-07-27",6.0225
"899","2010-07-28",5.99
"900","2010-07-29",6.0325
"901","2010-07-30",6.0075
"902","2010-08-02",6.1425
"903","2010-08-03",6.0425
"904","2010-08-04",6.085
"905","2010-08-05",5.975
"906","2010-08-06",5.8725
"907","2010-08-09",5.995
"908","2010-08-10",5.885
"909","2010-08-11",5.6175
"910","2010-08-12",5.575
"911","2010-08-13",5.5475
"912","2010-08-16",5.6675
"913","2010-08-17",5.7525
"914","2010-08-18",5.6875
"915","2010-08-19",5.48
"916","2010-08-20",5.4725
"917","2010-08-23",5.4
"918","2010-08-24",5.44
"919","2010-08-25",5.47
"920","2010-08-26",5.3925
"921","2010-08-27",5.4925
"922","2010-08-30",5.3125
"923","2010-08-31",5.385
"924","2010-09-01",5.49
"925","2010-09-02",5.55
"926","2010-09-03",5.6125
"927","2010-09-07",5.415
"928","2010-09-08",5.425
"929","2010-09-09",5.4475
"930","2010-09-10",5.4375
"931","2010-09-13",5.58
"932","2010-09-14",5.4825
"933","2010-09-15",5.425
"934","2010-09-16",5.3425
"935","2010-09-17",5.3425
"936","2010-09-20",5.3875
"937","2010-09-21",5.2675
"938","2010-09-22",5.2
