"","date","LBRT"
"132","2018-07-20",18.700001
"133","2018-07-23",17.74
"134","2018-07-24",17.07
"135","2018-07-25",16.610001
"136","2018-07-26",17.4
"137","2018-07-27",17.540001
"138","2018-07-30",18.85
"139","2018-07-31",19.6
"140","2018-08-01",19.4
"141","2018-08-02",19.799999
"142","2018-08-03",19.74
"143","2018-08-06",19.530001
"144","2018-08-07",18.799999
"145","2018-08-08",19.219999
"146","2018-08-09",19.42
"147","2018-08-10",20.309999
"148","2018-08-13",19.98
"149","2018-08-14",20
"150","2018-08-15",19.040001
"151","2018-08-16",19.450001
"152","2018-08-17",20.129999
"153","2018-08-20",20.5
"154","2018-08-21",20.16
"155","2018-08-22",20.6
"156","2018-08-23",20.43
"157","2018-08-24",20.76
"158","2018-08-27",21.57
"159","2018-08-28",21.16
"160","2018-08-29",20.57
"161","2018-08-30",19.450001
"162","2018-08-31",19.639999
"163","2018-09-04",19.030001
"164","2018-09-05",18.33
"165","2018-09-06",17.01
"166","2018-09-07",16.379999
"167","2018-09-10",17.17
"168","2018-09-11",17.950001
"169","2018-09-12",19.219999
"170","2018-09-13",19.049999
"171","2018-09-14",19.969999
"172","2018-09-17",20
"173","2018-09-18",21
"174","2018-09-19",21.43
"175","2018-09-20",21.780001
"176","2018-09-21",21.67
"177","2018-09-24",21.610001
"178","2018-09-25",21.68
"179","2018-09-26",21.15
"180","2018-09-27",21.51
"181","2018-09-28",21.57
"182","2018-10-01",22.639999
"183","2018-10-02",22.6
"184","2018-10-03",22.959999
"185","2018-10-04",22.200001
"186","2018-10-05",22.299999
"187","2018-10-08",22.110001
"188","2018-10-09",21.950001
"189","2018-10-10",20.879999
"190","2018-10-11",20.4
"191","2018-10-12",20.08
"192","2018-10-15",20.450001
"193","2018-10-16",21.139999
"194","2018-10-17",20.969999
"195","2018-10-18",20.280001
"196","2018-10-19",18.91
"197","2018-10-22",18.32
"198","2018-10-23",17.360001
"199","2018-10-24",16.51
"200","2018-10-25",16.709999
"201","2018-10-26",17.18
"202","2018-10-29",16.969999
"203","2018-10-30",18.040001
"204","2018-10-31",18.98
"205","2018-11-01",19.040001
"206","2018-11-02",19.84
"207","2018-11-05",21.209999
"208","2018-11-06",21.24
"209","2018-11-07",21.66
"210","2018-11-08",20.93
"211","2018-11-09",20.51
"212","2018-11-12",19.26
"213","2018-11-13",18.74
"214","2018-11-14",18.91
"215","2018-11-15",19.18
"216","2018-11-16",19.540001
"217","2018-11-19",19.549999
"218","2018-11-20",18.379999
"219","2018-11-21",18.58
"220","2018-11-23",17.73
"221","2018-11-26",17.92
"222","2018-11-27",17.58
"223","2018-11-28",17.049999
"224","2018-11-29",17.459999
"225","2018-11-30",17.32
"226","2018-12-03",17.68
"227","2018-12-04",15.99
"228","2018-12-06",15.49
"229","2018-12-07",15.5
"230","2018-12-10",15.35
"231","2018-12-11",15.8
"232","2018-12-12",16.25
"233","2018-12-13",15.89
"234","2018-12-14",15.52
"235","2018-12-17",15.61
"236","2018-12-18",15.46
"237","2018-12-19",14.28
"238","2018-12-20",13.83
"239","2018-12-21",13.21
"240","2018-12-24",12.93
"241","2018-12-26",13.52
"242","2018-12-27",13.11
"243","2018-12-28",12.9
"244","2018-12-31",12.95
"245","2019-01-02",13.45
"246","2019-01-03",13.22
"247","2019-01-04",13.64
"248","2019-01-07",13.79
"249","2019-01-08",13.07
"250","2019-01-09",13.78
"251","2019-01-10",13.74
"252","2019-01-11",13.23
"253","2019-01-14",13.37
"254","2019-01-15",13.62
"255","2019-01-16",14.19
"256","2019-01-17",14.64
"257","2019-01-18",15.23
"258","2019-01-22",14.93
"259","2019-01-23",14.44
"260","2019-01-24",15.1
"261","2019-01-25",15.64
"262","2019-01-28",15.01
"263","2019-01-29",15.09
"264","2019-01-30",15.18
"265","2019-01-31",15.21
"266","2019-02-01",15.52
"267","2019-02-04",16
"268","2019-02-05",15.98
"269","2019-02-06",16.09
"270","2019-02-07",15.41
"271","2019-02-08",15.32
"272","2019-02-11",16
"273","2019-02-12",16.18
"274","2019-02-13",16.73
"275","2019-02-14",16.780001
"276","2019-02-15",17
"277","2019-02-19",16.950001
"278","2019-02-20",17.5
"279","2019-02-21",16.889999
"280","2019-02-22",16.99
"281","2019-02-25",17.17
"282","2019-02-26",16.700001
"283","2019-02-27",16.67
"284","2019-02-28",16.379999
"285","2019-03-01",16.440001
"286","2019-03-04",15.92
"287","2019-03-05",15.64
"288","2019-03-06",14.99
"289","2019-03-07",14.61
"290","2019-03-08",14.46
"291","2019-03-11",15.05
"292","2019-03-12",15.46
"293","2019-03-13",15.47
"294","2019-03-14",15.51
"295","2019-03-15",15.59
"296","2019-03-18",16.26
"297","2019-03-19",16.09
"298","2019-03-20",16.139999
"299","2019-03-21",15.87
"300","2019-03-22",14.74
"301","2019-03-25",14.17
"302","2019-03-26",14.68
"303","2019-03-27",14.92
"304","2019-03-28",15.55
"305","2019-03-29",15.39
"306","2019-04-01",15.43
"307","2019-04-02",15.42
"308","2019-04-03",15.32
"309","2019-04-04",16.33
"310","2019-04-05",16.469999
"311","2019-04-08",16.540001
"312","2019-04-09",16.200001
"313","2019-04-10",16.59
"314","2019-04-11",16.48
"315","2019-04-12",16.25
"316","2019-04-15",16.040001
"317","2019-04-16",16.76
"318","2019-04-17",17.190001
"319","2019-04-18",16.639999
"320","2019-04-22",17.219999
"321","2019-04-23",17.6
"322","2019-04-24",16.620001
"323","2019-04-25",16.07
"324","2019-04-26",15.7
"325","2019-04-29",15.48
"326","2019-04-30",14.91
"327","2019-05-01",16.08
"328","2019-05-02",16.360001
"329","2019-05-03",16.73
"330","2019-05-06",17
"331","2019-05-07",16.700001
"332","2019-05-08",16.309999
"333","2019-05-09",15.69
"334","2019-05-10",15.51
"335","2019-05-13",15.05
"336","2019-05-14",15.7
"337","2019-05-15",15.81
"338","2019-05-16",16.35
"339","2019-05-17",15.95
"340","2019-05-20",16.15
"341","2019-05-21",16.42
"342","2019-05-22",15.29
"343","2019-05-23",14.27
"344","2019-05-24",14.06
"345","2019-05-28",14.14
"346","2019-05-29",14.04
"347","2019-05-30",13.38
"348","2019-05-31",12.75
"349","2019-06-03",12.99
"350","2019-06-04",13.35
"351","2019-06-05",13
"352","2019-06-06",13.07
"353","2019-06-07",13.53
"354","2019-06-10",14.01
"355","2019-06-11",14
"356","2019-06-12",13.2
"357","2019-06-13",13.61
"358","2019-06-14",13.45
"359","2019-06-17",13.94
"360","2019-06-18",13.9
"361","2019-06-19",13.77
"362","2019-06-20",15.05
"363","2019-06-21",15.15
"364","2019-06-24",15.08
"365","2019-06-25",15.13
"366","2019-06-26",15.79
"367","2019-06-27",16.209999
"368","2019-06-28",16.18
"369","2019-07-01",15.85
"370","2019-07-02",15
"371","2019-07-03",15.23
"372","2019-07-05",15.82
"373","2019-07-08",15.69
"374","2019-07-09",14.07
"375","2019-07-10",14.68
"376","2019-07-11",14.96
"377","2019-07-12",15.04
"378","2019-07-15",14.67
"379","2019-07-16",14.19
"380","2019-07-17",13.41
"381","2019-07-18",12.72
"382","2019-07-19",12.99
"383","2019-07-22",13.44
"384","2019-07-23",13.93
"385","2019-07-24",14
"386","2019-07-25",13.51
"387","2019-07-26",13.75
"388","2019-07-29",13.01
"389","2019-07-30",13.95
"390","2019-07-31",14.15
"391","2019-08-01",13.53
"392","2019-08-02",13.22
"393","2019-08-05",12.41
"394","2019-08-06",11.95
"395","2019-08-07",11.79
"396","2019-08-08",12.09
"397","2019-08-09",12
"398","2019-08-12",11.82
"399","2019-08-13",11.88
"400","2019-08-14",11.29
"401","2019-08-15",11.59
"402","2019-08-16",11.78
"403","2019-08-19",11.7
"404","2019-08-20",11.25
"405","2019-08-21",11.21
"406","2019-08-22",10.73
"407","2019-08-23",10.14
"408","2019-08-26",10.38
"409","2019-08-27",10.12
"410","2019-08-28",10.43
"411","2019-08-29",10.75
"412","2019-08-30",10.77
"413","2019-09-03",10.84
"414","2019-09-04",10.31
"415","2019-09-05",10.31
"416","2019-09-06",10.4
"417","2019-09-09",10.47
"418","2019-09-10",11.22
"419","2019-09-11",11.21
"420","2019-09-12",10.89
"421","2019-09-13",11.15
"422","2019-09-16",12.05
"423","2019-09-17",11.1
"424","2019-09-18",11.29
"425","2019-09-19",11.14
"426","2019-09-20",10.93
"427","2019-09-23",11.08
"428","2019-09-24",10.55
"429","2019-09-25",10.65
"430","2019-09-26",10.52
"431","2019-09-27",10.85
"432","2019-09-30",10.83
"433","2019-10-01",10.51
"434","2019-10-02",10.34
"435","2019-10-03",10.54
"436","2019-10-04",10.31
"437","2019-10-07",10.25
"438","2019-10-08",10.13
"439","2019-10-09",9.53
"440","2019-10-10",9.24
"441","2019-10-11",9.17
"442","2019-10-14",8.76
"443","2019-10-15",8.33
"444","2019-10-16",8.39
"445","2019-10-17",8.36
"446","2019-10-18",8.22
"447","2019-10-21",8.69
"448","2019-10-22",8.73
"449","2019-10-23",8.92
"450","2019-10-24",9.05
"451","2019-10-25",9.47
"452","2019-10-28",9.24
"453","2019-10-29",9.36
"454","2019-10-30",9.37
"455","2019-10-31",9.21
"456","2019-11-01",9.81
"457","2019-11-04",10.12
"458","2019-11-05",9.26
"459","2019-11-06",9.3
"460","2019-11-07",9.09
"461","2019-11-08",9.02
"462","2019-11-11",9.07
"463","2019-11-12",8.96
"464","2019-11-13",8.64
"465","2019-11-14",8.66
"466","2019-11-15",8.66
"467","2019-11-18",8.29
"468","2019-11-19",8.08
"469","2019-11-20",8.09
"470","2019-11-21",8.4
"471","2019-11-22",8.5
"472","2019-11-25",8.78
"473","2019-11-26",8.69
"474","2019-11-27",8.94
"475","2019-11-29",8.84
"476","2019-12-02",8.82
"477","2019-12-03",8.58
"478","2019-12-04",8.89
"479","2019-12-05",8.63
"480","2019-12-06",9.07
"481","2019-12-09",9.35
"482","2019-12-10",9.9
"483","2019-12-11",10
"484","2019-12-12",10.53
"485","2019-12-13",10.62
"486","2019-12-16",10.94
"487","2019-12-17",10.94
"488","2019-12-18",11.08
"489","2019-12-19",11
"490","2019-12-20",10.73
"491","2019-12-23",11.14
"492","2019-12-24",11.17
"493","2019-12-26",11.18
"494","2019-12-27",10.91
"495","2019-12-30",11.15
"496","2019-12-31",11.12
"497","2020-01-02",10.74
"498","2020-01-03",11.06
"499","2020-01-06",11.37
"500","2020-01-07",11.17
"501","2020-01-08",11
"502","2020-01-09",10.65
"503","2020-01-10",10.72
"504","2020-01-13",10.28
"505","2020-01-14",10.38
"506","2020-01-15",10.48
"507","2020-01-16",10.75
"508","2020-01-17",10.61
"509","2020-01-21",9.77
"510","2020-01-22",9.62
"511","2020-01-23",9.32
"512","2020-01-24",8.79
"513","2020-01-27",8.35
"514","2020-01-28",8.56
"515","2020-01-29",8.48
"516","2020-01-30",8.79
"517","2020-01-31",8.48
"518","2020-02-03",8
"519","2020-02-04",8.01
"520","2020-02-05",8.87
"521","2020-02-06",7.8
"522","2020-02-07",7.76
"523","2020-02-10",7.79
"524","2020-02-11",7.71
"525","2020-02-12",7.73
"526","2020-02-13",7.74
"527","2020-02-14",8
"528","2020-02-18",7.98
"529","2020-02-19",8.28
"530","2020-02-20",8.37
"531","2020-02-21",7.97
"532","2020-02-24",7.32
"533","2020-02-25",6.83
"534","2020-02-26",6.82
"535","2020-02-27",6.52
"536","2020-02-28",6.69
"537","2020-03-02",6.47
"538","2020-03-03",6.29
"539","2020-03-04",6.06
"540","2020-03-05",5.49
"541","2020-03-06",4.66
"542","2020-03-09",3.65
"543","2020-03-10",3.15
"544","2020-03-11",3.25
"545","2020-03-12",2.86
"546","2020-03-13",2.98
"547","2020-03-16",2.82
"548","2020-03-17",3.01
"549","2020-03-18",2.4
"550","2020-03-19",2.76
"551","2020-03-20",2.41
"552","2020-03-23",2.4
"553","2020-03-24",2.85
"554","2020-03-25",2.66
"555","2020-03-26",3.01
"556","2020-03-27",2.64
"557","2020-03-30",2.65
"558","2020-03-31",2.69
"559","2020-04-01",2.26
"560","2020-04-02",2.47
"561","2020-04-03",2.48
"562","2020-04-06",2.68
"563","2020-04-07",2.69
"564","2020-04-08",3.34
"565","2020-04-09",3.34
"566","2020-04-13",3.44
"567","2020-04-14",3.25
"568","2020-04-15",2.85
"569","2020-04-16",2.63
"570","2020-04-17",2.8
"571","2020-04-20",2.87
"572","2020-04-21",2.78
"573","2020-04-22",2.74
"574","2020-04-23",3.49
"575","2020-04-24",3.58
"576","2020-04-27",3.3
"577","2020-04-28",3.59
"578","2020-04-29",4.86
"579","2020-04-30",4.72
"580","2020-05-01",4.29
"581","2020-05-04",4.14
"582","2020-05-05",4.22
"583","2020-05-06",4.15
"584","2020-05-07",4.26
"585","2020-05-08",4.71
"586","2020-05-11",4.61
"587","2020-05-12",4.71
"588","2020-05-13",4.24
"589","2020-05-14",4.26
"590","2020-05-15",4.34
"591","2020-05-18",5.1
"592","2020-05-19",4.97
"593","2020-05-20",5.35
"594","2020-05-21",5.42
"595","2020-05-22",5
"596","2020-05-26",5.35
"597","2020-05-27",5.42
"598","2020-05-28",5.43
"599","2020-05-29",5.15
"600","2020-06-01",5.2
"601","2020-06-02",5.66
"602","2020-06-03",5.75
"603","2020-06-04",6.1
"604","2020-06-05",7.01
"605","2020-06-08",7.33
"606","2020-06-09",7.03
"607","2020-06-10",6.7
"608","2020-06-11",5.72
"609","2020-06-12",5.95
"610","2020-06-15",6.14
"611","2020-06-16",6.37
"612","2020-06-17",6
"613","2020-06-18",6.26
"614","2020-06-19",6.56
"615","2020-06-22",6.51
"616","2020-06-23",6.47
"617","2020-06-24",5.8
"618","2020-06-25",5.67
"619","2020-06-26",5.11
"620","2020-06-29",5.4
"621","2020-06-30",5.48
"622","2020-07-01",5.47
"623","2020-07-02",5.55
"624","2020-07-06",5.7
"625","2020-07-07",5.44
"626","2020-07-08",5.41
"627","2020-07-09",5.22
"628","2020-07-10",5.36
"629","2020-07-13",5.04
"630","2020-07-14",5.53
"631","2020-07-15",6.13
"632","2020-07-16",5.99
"633","2020-07-17",5.97
"634","2020-07-20",6.23
"635","2020-07-21",6.59
"636","2020-07-22",6.45
"637","2020-07-23",6.6
"638","2020-07-24",6.5
"639","2020-07-27",6.71
"640","2020-07-28",6.35
"641","2020-07-29",6.45
"642","2020-07-30",6.09
"643","2020-07-31",5.65
"644","2020-08-03",5.96
"645","2020-08-04",6.31
"646","2020-08-05",6.65
"647","2020-08-06",6.37
"648","2020-08-07",6.48
"649","2020-08-10",6.9
"650","2020-08-11",7.11
"651","2020-08-12",7.32
"652","2020-08-13",7.29
"653","2020-08-14",7.35
"654","2020-08-17",7.27
"655","2020-08-18",6.89
"656","2020-08-19",7.05
"657","2020-08-20",6.84
"658","2020-08-21",6.47
"659","2020-08-24",6.67
"660","2020-08-25",6.55
"661","2020-08-26",6.43
"662","2020-08-27",6.64
"663","2020-08-28",6.81
"664","2020-08-31",6.45
"665","2020-09-01",8.75
"666","2020-09-02",8.58
"667","2020-09-03",8.6
"668","2020-09-04",8.67
"669","2020-09-08",8.21
"670","2020-09-09",8.29
"671","2020-09-10",8.08
"672","2020-09-11",8.15
"673","2020-09-14",8.62
"674","2020-09-15",9.01
"675","2020-09-16",9.32
"676","2020-09-17",9.47
"677","2020-09-18",9.01
"678","2020-09-21",7.65
"679","2020-09-22",7.44
"680","2020-09-23",7.28
"681","2020-09-24",7.06
"682","2020-09-25",7.35
"683","2020-09-28",7.6
"684","2020-09-29",7.88
"685","2020-09-30",7.99
"686","2020-10-01",7.96
"687","2020-10-02",8.68
"688","2020-10-05",9.6
"689","2020-10-06",9.46
"690","2020-10-07",8.62
"691","2020-10-08",8.77
"692","2020-10-09",8.35
"693","2020-10-12",8.25
"694","2020-10-13",7.87
"695","2020-10-14",7.92
"696","2020-10-15",7.96
"697","2020-10-16",7.51
"698","2020-10-19",7.6
"699","2020-10-20",7.88
"700","2020-10-21",7.79
"701","2020-10-22",8.04
"702","2020-10-23",8.29
"703","2020-10-26",7.66
"704","2020-10-27",7.8
"705","2020-10-28",6.65
"706","2020-10-29",6.67
"707","2020-10-30",6.68
"708","2020-11-02",7.08
"709","2020-11-03",7.17
"710","2020-11-04",6.76
"711","2020-11-05",6.97
"712","2020-11-06",6.78
"713","2020-11-09",7.97
"714","2020-11-10",8.01
"715","2020-11-11",7.98
"716","2020-11-12",7.95
"717","2020-11-13",8.36
"718","2020-11-16",9.26
"719","2020-11-17",9.49
"720","2020-11-18",9.59
"721","2020-11-19",9.56
"722","2020-11-20",9.34
"723","2020-11-23",10.05
"724","2020-11-24",10.91
"725","2020-11-25",10.41
"726","2020-11-27",10.3
