"","date","ORGS"
"1012","2016-03-21",3.24
"1013","2016-03-22",3.24
"1014","2016-03-23",3.24
"1015","2016-03-24",3
"1016","2016-03-28",3
"1017","2016-03-29",3
"1018","2016-03-30",3
"1019","2016-03-31",3.48
"1020","2016-04-01",3.6
"1021","2016-04-04",3.6
"1022","2016-04-05",3.96
"1023","2016-04-06",3.96
"1024","2016-04-07",3
"1025","2016-04-08",4.2
"1026","2016-04-11",4.56
"1027","2016-04-12",3.6
"1028","2016-04-13",3.6
"1029","2016-04-14",3.6
"1030","2016-04-15",3.6
"1031","2016-04-18",3.6
"1032","2016-04-19",3.6
"1033","2016-04-20",3.96
"1034","2016-04-21",3.96
"1035","2016-04-22",3.6
"1036","2016-04-25",3.36
"1037","2016-04-26",3.36
"1038","2016-04-27",3.36
"1039","2016-04-28",3.36
"1040","2016-04-29",3.36
"1041","2016-05-02",4.32
"1042","2016-05-03",4.32
"1043","2016-05-04",3.84
"1044","2016-05-05",4.32
"1045","2016-05-06",4.32
"1046","2016-05-09",4.68
"1047","2016-05-10",4.68
"1048","2016-05-11",4.68
"1049","2016-05-12",4.32
"1050","2016-05-13",3.96
"1051","2016-05-16",4.08
"1052","2016-05-17",4.32
"1053","2016-05-18",4.32
"1054","2016-05-19",4.32
"1055","2016-05-20",4.32
"1056","2016-05-23",4.8
"1057","2016-05-24",4.44
"1058","2016-05-25",4.56
"1059","2016-05-26",4.56
"1060","2016-05-27",4.56
"1061","2016-05-31",4.2
"1062","2016-06-01",4.56
"1063","2016-06-02",5.4
"1064","2016-06-03",5.4
"1065","2016-06-06",5.4
"1066","2016-06-07",5.28
"1067","2016-06-08",5.28
"1068","2016-06-09",5.28
"1069","2016-06-10",3.36
"1070","2016-06-13",4.8
"1071","2016-06-14",4.8
"1072","2016-06-15",4.56
"1073","2016-06-16",4.56
"1074","2016-06-17",4.2
"1075","2016-06-20",4.2
"1076","2016-06-21",4.2
"1077","2016-06-22",4.2
"1078","2016-06-23",4.56
"1079","2016-06-24",4.56
"1080","2016-06-27",4.68
"1081","2016-06-28",4.68
"1082","2016-06-29",5.4
"1083","2016-06-30",5.4
"1084","2016-07-01",5.4
"1085","2016-07-05",5.4
"1086","2016-07-06",5.4
"1087","2016-07-07",5.4
"1088","2016-07-08",5.4
"1089","2016-07-11",5.4
"1090","2016-07-12",5.4
"1091","2016-07-13",5.4
"1092","2016-07-14",5.4
"1093","2016-07-15",5.4
"1094","2016-07-18",6.24
"1095","2016-07-19",6.24
"1096","2016-07-20",6.24
"1097","2016-07-21",6.24
"1098","2016-07-22",4.32
"1099","2016-07-25",5.16
"1100","2016-07-26",5.16
"1101","2016-07-27",5.16
"1102","2016-07-28",5.16
"1103","2016-07-29",5.16
"1104","2016-08-01",5.16
"1105","2016-08-02",5.16
"1106","2016-08-03",5.16
"1107","2016-08-04",5.16
"1108","2016-08-05",5.16
"1109","2016-08-08",5.16
"1110","2016-08-09",5.16
"1111","2016-08-10",5.16
"1112","2016-08-11",5.16
"1113","2016-08-12",5.04
"1114","2016-08-15",4.56
"1115","2016-08-16",4.56
"1116","2016-08-17",4.56
"1117","2016-08-18",4.56
"1118","2016-08-19",4.56
"1119","2016-08-22",4.56
"1120","2016-08-23",4.56
"1121","2016-08-24",4.56
"1122","2016-08-25",4.56
"1123","2016-08-26",4.56
"1124","2016-08-29",4.56
"1125","2016-08-30",5.16
"1126","2016-08-31",5.16
"1127","2016-09-01",5.16
"1128","2016-09-02",5.16
"1129","2016-09-06",5.16
"1130","2016-09-07",5.16
"1131","2016-09-08",5.16
"1132","2016-09-09",5.16
"1133","2016-09-12",3.84
"1134","2016-09-13",5.04
"1135","2016-09-14",4.92
"1136","2016-09-15",4.44
"1137","2016-09-16",5.04
"1138","2016-09-19",5.04
"1139","2016-09-20",4.56
"1140","2016-09-21",5.04
"1141","2016-09-22",5.04
"1142","2016-09-23",5.04
"1143","2016-09-26",5.04
"1144","2016-09-27",5.04
"1145","2016-09-28",4.92
"1146","2016-09-29",4.92
"1147","2016-09-30",4.92
"1148","2016-10-03",4.92
"1149","2016-10-04",4.92
"1150","2016-10-05",4.92
"1151","2016-10-06",4.92
"1152","2016-10-07",4.2
"1153","2016-10-10",4.92
"1154","2016-10-11",4.92
"1155","2016-10-12",4.92
"1156","2016-10-13",4.92
"1157","2016-10-14",4.92
"1158","2016-10-17",4.92
"1159","2016-10-18",4.92
"1160","2016-10-19",4.92
"1161","2016-10-20",4.8
"1162","2016-10-21",4.2
"1163","2016-10-24",4.56
"1164","2016-10-25",4.56
"1165","2016-10-26",4.56
"1166","2016-10-27",4.56
"1167","2016-10-28",4.56
"1168","2016-10-31",4.56
"1169","2016-11-01",4.56
"1170","2016-11-02",4.56
"1171","2016-11-03",4.56
"1172","2016-11-04",3.6
"1173","2016-11-07",4.44
"1174","2016-11-08",4.08
"1175","2016-11-09",4.32
"1176","2016-11-10",4.8
"1177","2016-11-11",4.8
"1178","2016-11-14",4.8
"1179","2016-11-15",4.8
"1180","2016-11-16",4.8
"1181","2016-11-17",4.8
"1182","2016-11-18",4.08
"1183","2016-11-21",4.8
"1184","2016-11-22",4.8
"1185","2016-11-23",4.8
"1186","2016-11-25",4.08
"1187","2016-11-28",4.68
"1188","2016-11-29",4.56
"1189","2016-11-30",4.68
"1190","2016-12-01",4.68
"1191","2016-12-02",4.68
"1192","2016-12-05",4.68
"1193","2016-12-06",4.68
"1194","2016-12-07",4.68
"1195","2016-12-08",4.68
"1196","2016-12-09",4.68
"1197","2016-12-12",4.68
"1198","2016-12-13",4.68
"1199","2016-12-14",4.68
"1200","2016-12-15",4.68
"1201","2016-12-16",4.68
"1202","2016-12-19",4.68
"1203","2016-12-20",4.68
"1204","2016-12-21",4.68
"1205","2016-12-22",4.68
"1206","2016-12-23",4.68
"1207","2016-12-27",4.56
"1208","2016-12-28",4.56
"1209","2016-12-29",4.56
"1210","2016-12-30",3.72
"1211","2017-01-03",3.84
"1212","2017-01-04",4.44
"1213","2017-01-05",4.44
"1214","2017-01-06",4.44
"1215","2017-01-09",4.44
"1216","2017-01-10",4.44
"1217","2017-01-11",4.44
"1218","2017-01-12",4.44
"1219","2017-01-13",4.44
"1220","2017-01-17",4.44
"1221","2017-01-18",4.44
"1222","2017-01-19",4.56
"1223","2017-01-20",4.56
"1224","2017-01-23",4.56
"1225","2017-01-24",4.56
"1226","2017-01-25",4.56
"1227","2017-01-26",5.4
"1228","2017-01-27",6
"1229","2017-01-30",6
"1230","2017-01-31",4.92
"1231","2017-02-01",5.76
"1232","2017-02-02",6.6
"1233","2017-02-03",6.6
"1234","2017-02-06",7.08
"1235","2017-02-07",8.04
"1236","2017-02-08",8.64
"1237","2017-02-09",7.2
"1238","2017-02-10",8.16
"1239","2017-02-13",8.4
"1240","2017-02-14",8.4
"1241","2017-02-15",8.4
"1242","2017-02-16",8.4
"1243","2017-02-17",9.6
"1244","2017-02-21",9.6
"1245","2017-02-22",10.08
"1246","2017-02-23",9.96
"1247","2017-02-24",9.6
"1248","2017-02-27",9.6
"1249","2017-02-28",9.6
"1250","2017-03-01",9.6
"1251","2017-03-02",8.76
"1252","2017-03-03",9.24
"1253","2017-03-06",9.12
"1254","2017-03-07",9
"1255","2017-03-08",9.48
"1256","2017-03-09",9.48
"1257","2017-03-10",9.6
"1258","2017-03-13",9.84
"1259","2017-03-14",9.84
"1260","2017-03-15",9.6
"1261","2017-03-16",9.84
"1262","2017-03-17",9.84
"1263","2017-03-20",9.84
"1264","2017-03-21",9.84
"1265","2017-03-22",9.6
"1266","2017-03-23",9.84
"1267","2017-03-24",9.72
"1268","2017-03-27",9.72
"1269","2017-03-28",10.2
"1270","2017-03-29",10.2
"1271","2017-03-30",10.44
"1272","2017-03-31",10.8
"1273","2017-04-03",11.52
"1274","2017-04-04",10.44
"1275","2017-04-05",10.44
"1276","2017-04-06",10.44
"1277","2017-04-07",10.8
"1278","2017-04-10",10.8
"1279","2017-04-11",11.04
"1280","2017-04-12",11.04
"1281","2017-04-13",10.56
"1282","2017-04-17",10.2
"1283","2017-04-18",10.2
"1284","2017-04-19",9.6
"1285","2017-04-20",9.6
"1286","2017-04-21",9.6
"1287","2017-04-24",9.24
"1288","2017-04-25",9.24
"1289","2017-04-26",9.24
"1290","2017-04-27",8.88
"1291","2017-04-28",8.88
"1292","2017-05-01",8.52
"1293","2017-05-02",9
"1294","2017-05-03",9
"1295","2017-05-04",9
"1296","2017-05-05",9
"1297","2017-05-08",9
"1298","2017-05-09",9
"1299","2017-05-10",8.88
"1300","2017-05-11",8.88
"1301","2017-05-12",8.4
"1302","2017-05-15",8.52
"1303","2017-05-16",8.4
"1304","2017-05-17",8.4
"1305","2017-05-18",8.28
"1306","2017-05-19",8.28
"1307","2017-05-22",8.28
"1308","2017-05-23",7.56
"1309","2017-05-24",7.56
"1310","2017-05-25",7.44
"1311","2017-05-26",7.2
"1312","2017-05-30",7.08
"1313","2017-05-31",7.08
"1314","2017-06-01",7.44
"1315","2017-06-02",7.2
"1316","2017-06-05",7.2
"1317","2017-06-06",7.2
"1318","2017-06-07",7.2
"1319","2017-06-08",6.84
"1320","2017-06-09",6.12
"1321","2017-06-12",7.08
"1322","2017-06-13",6.96
"1323","2017-06-14",6.24
"1324","2017-06-15",6.24
"1325","2017-06-16",6.24
"1326","2017-06-19",6.36
"1327","2017-06-20",6.12
"1328","2017-06-21",6.12
"1329","2017-06-22",6.24
"1330","2017-06-23",6.24
"1331","2017-06-26",6.24
"1332","2017-06-27",6.12
"1333","2017-06-28",6
"1334","2017-06-29",6
"1335","2017-06-30",6
"1336","2017-07-03",6
"1337","2017-07-05",5.76
"1338","2017-07-06",5.88
"1339","2017-07-07",5.76
"1340","2017-07-10",5.76
"1341","2017-07-11",6
"1342","2017-07-12",6
"1343","2017-07-13",6
"1344","2017-07-14",6
"1345","2017-07-17",6.48
"1346","2017-07-18",6.36
"1347","2017-07-19",6
"1348","2017-07-20",6
"1349","2017-07-21",6
"1350","2017-07-24",5.76
"1351","2017-07-25",5.88
"1352","2017-07-26",5.88
"1353","2017-07-27",5.88
"1354","2017-07-28",5.28
"1355","2017-07-31",5.88
"1356","2017-08-01",5.28
"1357","2017-08-02",5.16
"1358","2017-08-03",5.28
"1359","2017-08-04",4.92
"1360","2017-08-07",4.8
"1361","2017-08-08",4.8
"1362","2017-08-09",4.68
"1363","2017-08-10",4.68
"1364","2017-08-11",4.56
"1365","2017-08-14",4.56
"1366","2017-08-15",4.56
"1367","2017-08-16",4.44
"1368","2017-08-17",4.8
"1369","2017-08-18",4.8
"1370","2017-08-21",4.8
"1371","2017-08-22",4.44
"1372","2017-08-23",4.44
"1373","2017-08-24",4.2
"1374","2017-08-25",3.96
"1375","2017-08-28",4.56
"1376","2017-08-29",4.2
"1377","2017-08-30",4.2
"1378","2017-08-31",3.84
"1379","2017-09-01",3.84
"1380","2017-09-05",3.84
"1381","2017-09-06",3.84
"1382","2017-09-07",3.84
"1383","2017-09-08",3.84
"1384","2017-09-11",3.84
"1385","2017-09-12",4.8
"1386","2017-09-13",4.2
"1387","2017-09-14",4.08
"1388","2017-09-15",5.52
"1389","2017-09-18",5.4
"1390","2017-09-19",5.52
"1391","2017-09-20",5.52
"1392","2017-09-21",5.52
"1393","2017-09-22",5.4
"1394","2017-09-25",5.4
"1395","2017-09-26",5.4
"1396","2017-09-27",4.92
"1397","2017-09-28",5.4
"1398","2017-09-29",5.4
"1399","2017-10-02",5.4
"1400","2017-10-03",5.4
"1401","2017-10-04",5.4
"1402","2017-10-05",5.4
"1403","2017-10-06",5.4
"1404","2017-10-09",5.4
"1405","2017-10-10",5.4
"1406","2017-10-11",4.92
"1407","2017-10-12",4.68
"1408","2017-10-13",4.8
"1409","2017-10-16",4.8
"1410","2017-10-17",5.04
"1411","2017-10-18",4.8
"1412","2017-10-19",4.44
"1413","2017-10-20",4.44
"1414","2017-10-23",4.56
"1415","2017-10-24",4.8
"1416","2017-10-25",4.2
"1417","2017-10-26",4.2
"1418","2017-10-27",4.2
"1419","2017-10-30",5.28
"1420","2017-10-31",4.8
"1421","2017-11-01",5.28
"1422","2017-11-02",5.04
"1423","2017-11-03",4.56
"1424","2017-11-06",4.2
"1425","2017-11-07",4.8
"1426","2017-11-08",4.2
"1427","2017-11-09",4.2
"1428","2017-11-10",4.2
"1429","2017-11-13",3.36
"1430","2017-11-14",3.6
"1431","2017-11-15",3
"1432","2017-11-16",3
"1433","2017-11-17",4.38
"1434","2017-11-20",5.45
"1435","2017-11-21",4.4
"1436","2017-11-22",4.45
"1437","2017-11-24",4.5
"1438","2017-11-27",4.65
"1439","2017-11-28",4.6
"1440","2017-11-29",4.5
"1441","2017-11-30",4.5
"1442","2017-12-01",4.38
"1443","2017-12-04",4.75
"1444","2017-12-05",4.5
"1445","2017-12-06",4.42
"1446","2017-12-07",4.55
"1447","2017-12-08",4.53
"1448","2017-12-11",4.5
"1449","2017-12-12",4.46
"1450","2017-12-13",4.3
"1451","2017-12-14",4.3
"1452","2017-12-15",4.5
"1453","2017-12-18",5.73
"1454","2017-12-19",5.37
"1455","2017-12-20",6.62
"1456","2017-12-21",7.13
"1457","2017-12-22",6.55
"1458","2017-12-26",6.5
"1459","2017-12-27",6.5
"1460","2017-12-28",5.99
"1461","2017-12-29",5.76
"1462","2018-01-02",5.26
"1463","2018-01-03",5
"1464","2018-01-04",6.05
"1465","2018-01-05",7.38
"1466","2018-01-08",7.85
"1467","2018-01-09",7.5
"1468","2018-01-10",7.25
"1469","2018-01-11",6.99
"1470","2018-01-12",6.79
"1471","2018-01-16",6.4
"1472","2018-01-17",6.8
"1473","2018-01-18",6.96
"1474","2018-01-19",8.06
"1475","2018-01-22",10.15
"1476","2018-01-23",10
"1477","2018-01-24",9.89
"1478","2018-01-25",9.45
"1479","2018-01-26",9.55
"1480","2018-01-29",9.65
"1481","2018-01-30",9.49
"1482","2018-01-31",8.68
"1483","2018-02-01",8.93
"1484","2018-02-02",8.28
"1485","2018-02-05",9
"1486","2018-02-06",8.99
"1487","2018-02-07",8.5
"1488","2018-02-08",8.2
"1489","2018-02-09",7.55
"1490","2018-02-12",8.5
"1491","2018-02-13",8.5
"1492","2018-02-14",8.7
"1493","2018-02-15",8.25
"1494","2018-02-16",7.61
"1495","2018-02-20",8.25
"1496","2018-02-21",7.98
"1497","2018-02-22",7.8
"1498","2018-02-23",8.1
"1499","2018-02-26",8.1
"1500","2018-02-27",8.09
"1501","2018-02-28",7.9
"1502","2018-03-01",8
"1503","2018-03-02",8.1
"1504","2018-03-05",8.5
"1505","2018-03-06",8.4
"1506","2018-03-07",8.6
"1507","2018-03-08",8.76
"1508","2018-03-09",8.99
"1509","2018-03-12",9.25
"1510","2018-03-13",11.18
"1511","2018-03-14",13.85
"1512","2018-03-15",14.68
"1513","2018-03-16",13.4
"1514","2018-03-19",11.9
"1515","2018-03-20",10.9
"1516","2018-03-21",11.8
"1517","2018-03-22",11.85
"1518","2018-03-23",11.5
"1519","2018-03-26",11.01
"1520","2018-03-27",11.11
"1521","2018-03-28",10.31
"1522","2018-03-29",10.32
"1523","2018-04-02",9.98
"1524","2018-04-03",10.31
"1525","2018-04-04",10.25
"1526","2018-04-05",10.67
"1527","2018-04-06",10.14
"1528","2018-04-09",10.72
"1529","2018-04-10",10.7
"1530","2018-04-11",10.6
"1531","2018-04-12",10.6
"1532","2018-04-13",10.22
"1533","2018-04-16",10.1
"1534","2018-04-17",10.45
"1535","2018-04-18",10.17
"1536","2018-04-19",10.66
"1537","2018-04-20",10.37
"1538","2018-04-23",10.2
"1539","2018-04-24",9.79
"1540","2018-04-25",9.9
"1541","2018-04-26",9.6
"1542","2018-04-27",10.19
"1543","2018-04-30",9.88
"1544","2018-05-01",9.75
"1545","2018-05-02",9.23
"1546","2018-05-03",8.9
"1547","2018-05-04",8.76
"1548","2018-05-07",8.91
"1549","2018-05-08",8.56
"1550","2018-05-09",8.6
"1551","2018-05-10",8.5
"1552","2018-05-11",8.66
"1553","2018-05-14",8.43
"1554","2018-05-15",8.7
"1555","2018-05-16",8.48
"1556","2018-05-17",8.5
"1557","2018-05-18",8.5
"1558","2018-05-21",8.55
"1559","2018-05-22",8.55
"1560","2018-05-23",8.79
"1561","2018-05-24",8.69
"1562","2018-05-25",8.58
"1563","2018-05-29",8.69
"1564","2018-05-30",8.61
"1565","2018-05-31",8.62
"1566","2018-06-01",8.68
"1567","2018-06-04",8.89
"1568","2018-06-05",8.85
"1569","2018-06-06",8.75
"1570","2018-06-07",8.8
"1571","2018-06-08",8.82
"1572","2018-06-11",9.3
"1573","2018-06-12",9.45
"1574","2018-06-13",9.3
"1575","2018-06-14",9.22
"1576","2018-06-15",8.85
"1577","2018-06-18",8.91
"1578","2018-06-19",8.75
"1579","2018-06-20",9.22
"1580","2018-06-21",9.11
"1581","2018-06-22",9.11
"1582","2018-06-25",8.83
"1583","2018-06-26",8.81
"1584","2018-06-27",8.73
"1585","2018-06-28",8.36
"1586","2018-06-29",8.65
"1587","2018-07-02",8.66
"1588","2018-07-03",8.37
"1589","2018-07-05",8.29
"1590","2018-07-06",8.34
"1591","2018-07-09",8.29
"1592","2018-07-10",8.51
"1593","2018-07-11",8.23
"1594","2018-07-12",8.37
"1595","2018-07-13",8.35
"1596","2018-07-16",8.22
"1597","2018-07-17",8.08
"1598","2018-07-18",7.77
"1599","2018-07-19",7.96
"1600","2018-07-20",7.95
"1601","2018-07-23",7.8
"1602","2018-07-24",7.8
"1603","2018-07-25",7.54
"1604","2018-07-26",7.05
"1605","2018-07-27",6.17
"1606","2018-07-30",6.6
"1607","2018-07-31",6.55
"1608","2018-08-01",6.59
"1609","2018-08-02",6.84
"1610","2018-08-03",6.29
"1611","2018-08-06",6.55
"1612","2018-08-07",6.98
"1613","2018-08-08",6.76
"1614","2018-08-09",6.97
"1615","2018-08-10",6.91
"1616","2018-08-13",6.92
"1617","2018-08-14",6.85
"1618","2018-08-15",6.91
"1619","2018-08-16",6.86
"1620","2018-08-17",6.82
"1621","2018-08-20",6.9
"1622","2018-08-21",6.86
"1623","2018-08-22",6.88
"1624","2018-08-23",6.93
"1625","2018-08-24",6.83
"1626","2018-08-27",6.64
"1627","2018-08-28",6.4
"1628","2018-08-29",6.31
"1629","2018-08-30",6.47
"1630","2018-08-31",6.34
"1631","2018-09-04",6.24
"1632","2018-09-05",6.13
"1633","2018-09-06",6.1
"1634","2018-09-07",5.75
"1635","2018-09-10",5.5
"1636","2018-09-11",5.3
"1637","2018-09-12",5.3
"1638","2018-09-13",5.3
"1639","2018-09-14",5.58
"1640","2018-09-17",5.6
"1641","2018-09-18",5.6
"1642","2018-09-19",5.35
"1643","2018-09-20",5.44
"1644","2018-09-21",5.49
"1645","2018-09-24",5.49
"1646","2018-09-25",5.62
"1647","2018-09-26",5.59
"1648","2018-09-27",5.6
"1649","2018-09-28",5.54
"1650","2018-10-01",5.35
"1651","2018-10-02",6.45
"1652","2018-10-03",7.17
"1653","2018-10-04",7.46
"1654","2018-10-05",7.19
"1655","2018-10-08",6.62
"1656","2018-10-09",6.78
"1657","2018-10-10",6.48
"1658","2018-10-11",6.13
"1659","2018-10-12",6.35
"1660","2018-10-15",6.06
"1661","2018-10-16",6.1
"1662","2018-10-17",6.11
"1663","2018-10-18",6.18
"1664","2018-10-19",6.22
"1665","2018-10-22",5.99
"1666","2018-10-23",5.79
"1667","2018-10-24",5.87
"1668","2018-10-25",6.3
"1669","2018-10-26",5.95
"1670","2018-10-29",5.86
"1671","2018-10-30",5.58
"1672","2018-10-31",5.89
"1673","2018-11-01",6.37
"1674","2018-11-02",6.45
"1675","2018-11-05",6.42
"1676","2018-11-06",6.26
"1677","2018-11-07",5.93
"1678","2018-11-08",5.95
"1679","2018-11-09",5.88
"1680","2018-11-12",5.88
"1681","2018-11-13",5.87
"1682","2018-11-14",5.78
"1683","2018-11-15",5.69
"1684","2018-11-16",5.65
"1685","2018-11-19",5.5
"1686","2018-11-20",5.55
"1687","2018-11-21",5.56
"1688","2018-11-23",5.53
"1689","2018-11-26",5.87
"1690","2018-11-27",5.75
"1691","2018-11-28",5.71
"1692","2018-11-29",6.15
"1693","2018-11-30",6.01
"1694","2018-12-03",5.99
"1695","2018-12-04",5.85
"1696","2018-12-06",5.63
"1697","2018-12-07",5.57
"1698","2018-12-10",5.41
"1699","2018-12-11",5.15
"1700","2018-12-12",5.17
"1701","2018-12-13",4.98
"1702","2018-12-14",4.88
"1703","2018-12-17",4.8
"1704","2018-12-18",4.76
"1705","2018-12-19",4.76
"1706","2018-12-20",4.8
"1707","2018-12-21",4.44
"1708","2018-12-24",3.88
"1709","2018-12-26",4.39
"1710","2018-12-27",4.47
"1711","2018-12-28",4.6
"1712","2018-12-31",4.68
"1713","2019-01-02",4.99
"1714","2019-01-03",4.66
"1715","2019-01-04",4.94
"1716","2019-01-07",5.03
"1717","2019-01-08",5.08
"1718","2019-01-09",4.99
"1719","2019-01-10",5
"1720","2019-01-11",4.93
"1721","2019-01-14",4.87
"1722","2019-01-15",5.03
"1723","2019-01-16",5.13
"1724","2019-01-17",5.13
"1725","2019-01-18",5.16
"1726","2019-01-22",5
"1727","2019-01-23",4.74
"1728","2019-01-24",4.7
"1729","2019-01-25",4.49
"1730","2019-01-28",4.28
"1731","2019-01-29",4.33
"1732","2019-01-30",4.39
"1733","2019-01-31",4.32
"1734","2019-02-01",4.46
"1735","2019-02-04",4.94
"1736","2019-02-05",5.06
"1737","2019-02-06",4.96
"1738","2019-02-07",4.99
"1739","2019-02-08",4.95
"1740","2019-02-11",4.8
"1741","2019-02-12",4.78
"1742","2019-02-13",4.87
"1743","2019-02-14",4.81
"1744","2019-02-15",4.9
"1745","2019-02-19",5.1
"1746","2019-02-20",5.16
"1747","2019-02-21",5.2
"1748","2019-02-22",5.2
"1749","2019-02-25",5.2
"1750","2019-02-26",5.09
"1751","2019-02-27",5.15
"1752","2019-02-28",5.15
"1753","2019-03-01",5.02
"1754","2019-03-04",5.16
"1755","2019-03-05",5.15
"1756","2019-03-06",5.08
"1757","2019-03-07",5.15
"1758","2019-03-08",5.07
"1759","2019-03-11",5.15
"1760","2019-03-12",5.03
"1761","2019-03-13",5.01
"1762","2019-03-14",5
"1763","2019-03-15",5.05
"1764","2019-03-18",4.95
"1765","2019-03-19",4.94
"1766","2019-03-20",5.08
"1767","2019-03-21",5.1
"1768","2019-03-22",5
"1769","2019-03-25",5.43
"1770","2019-03-26",5.59
"1771","2019-03-27",5.6
"1772","2019-03-28",5.58
"1773","2019-03-29",5.33
"1774","2019-04-01",5.2
"1775","2019-04-02",5.2
"1776","2019-04-03",5.15
"1777","2019-04-04",5
"1778","2019-04-05",5
"1779","2019-04-08",4.91
"1780","2019-04-09",4.87
"1781","2019-04-10",4.88
"1782","2019-04-11",4.9
"1783","2019-04-12",5.05
"1784","2019-04-15",4.82
"1785","2019-04-16",4.84
"1786","2019-04-17",4.73
"1787","2019-04-18",4.73
"1788","2019-04-22",4.8
"1789","2019-04-23",4.63
"1790","2019-04-24",4.55
"1791","2019-04-25",4.61
"1792","2019-04-26",4.5
"1793","2019-04-29",4.43
"1794","2019-04-30",4.69
"1795","2019-05-01",4.7
"1796","2019-05-02",4.75
"1797","2019-05-03",4.74
"1798","2019-05-06",4.57
"1799","2019-05-07",4.5
"1800","2019-05-08",4.5
"1801","2019-05-09",4.5
"1802","2019-05-10",4.45
"1803","2019-05-13",4.53
"1804","2019-05-14",4.5
"1805","2019-05-15",4.5
"1806","2019-05-16",4.61
"1807","2019-05-17",4.49
"1808","2019-05-20",4.5
"1809","2019-05-21",4.45
"1810","2019-05-22",4.38
"1811","2019-05-23",4.4
"1812","2019-05-24",4.35
"1813","2019-05-28",4.32
"1814","2019-05-29",4.34
"1815","2019-05-30",4.34
"1816","2019-05-31",4.3
"1817","2019-06-03",3.99
"1818","2019-06-04",3.86
"1819","2019-06-05",4.1
"1820","2019-06-06",3.87
"1821","2019-06-07",4.01
"1822","2019-06-10",4.15
"1823","2019-06-11",4.09
"1824","2019-06-12",4.24
"1825","2019-06-13",4.37
"1826","2019-06-14",4.29
"1827","2019-06-17",4.33
"1828","2019-06-18",4.24
"1829","2019-06-19",4.08
"1830","2019-06-20",4.11
"1831","2019-06-21",4.5
"1832","2019-06-24",4.33
"1833","2019-06-25",4.27
"1834","2019-06-26",4.4
"1835","2019-06-27",4.35
"1836","2019-06-28",4.45
"1837","2019-07-01",4.25
"1838","2019-07-02",4.2
"1839","2019-07-03",4.22
"1840","2019-07-05",4.23
"1841","2019-07-08",4.38
"1842","2019-07-09",4.28
"1843","2019-07-10",4.39
"1844","2019-07-11",4.28
"1845","2019-07-12",4.18
"1846","2019-07-15",4.26
"1847","2019-07-16",4.59
"1848","2019-07-17",4.65
"1849","2019-07-18",4.66
"1850","2019-07-19",4.32
"1851","2019-07-22",4.37
"1852","2019-07-23",4.64
"1853","2019-07-24",4.63
"1854","2019-07-25",4.55
"1855","2019-07-26",4.59
"1856","2019-07-29",4.51
"1857","2019-07-30",4.65
"1858","2019-07-31",4.66
"1859","2019-08-01",4.53
"1860","2019-08-02",4.64
"1861","2019-08-05",4.68
"1862","2019-08-06",4.65
"1863","2019-08-07",4.75
"1864","2019-08-08",4.67
"1865","2019-08-09",4.85
"1866","2019-08-12",4.8
"1867","2019-08-13",4.66
"1868","2019-08-14",4.55
"1869","2019-08-15",4.5
"1870","2019-08-16",4.5
"1871","2019-08-19",4.54
"1872","2019-08-20",4.33
"1873","2019-08-21",4.5
"1874","2019-08-22",4.55
"1875","2019-08-23",4.44
"1876","2019-08-26",4.55
"1877","2019-08-27",4.48
"1878","2019-08-28",4.54
"1879","2019-08-29",4.49
"1880","2019-08-30",4.55
"1881","2019-09-03",4.45
"1882","2019-09-04",4.26
"1883","2019-09-05",4.24
"1884","2019-09-06",4.52
"1885","2019-09-09",4.44
"1886","2019-09-10",4.65
"1887","2019-09-11",4.62
"1888","2019-09-12",4.6
"1889","2019-09-13",4.54
"1890","2019-09-16",4.48
"1891","2019-09-17",4.32
"1892","2019-09-18",4.22
"1893","2019-09-19",4.24
"1894","2019-09-20",4.32
"1895","2019-09-23",4.2
"1896","2019-09-24",4.32
"1897","2019-09-25",4.2
"1898","2019-09-26",4.19
"1899","2019-09-27",4.21
"1900","2019-09-30",4.47
"1901","2019-10-01",4.09
"1902","2019-10-02",4.05
"1903","2019-10-03",3.9
"1904","2019-10-04",3.68
"1905","2019-10-07",3.86
"1906","2019-10-08",3.81
"1907","2019-10-09",3.71
"1908","2019-10-10",3.59
"1909","2019-10-11",3.67
"1910","2019-10-14",3.58
"1911","2019-10-15",3.55
"1912","2019-10-16",3.74
"1913","2019-10-17",3.71
"1914","2019-10-18",3.83
"1915","2019-10-21",3.6
"1916","2019-10-22",3.68
"1917","2019-10-23",3.52
"1918","2019-10-24",3.52
"1919","2019-10-25",3.54
"1920","2019-10-28",3.46
"1921","2019-10-29",2.98
"1922","2019-10-30",3.18
"1923","2019-10-31",3.16
"1924","2019-11-01",3.11
"1925","2019-11-04",3.19
"1926","2019-11-05",3.39
"1927","2019-11-06",3.48
"1928","2019-11-07",3.48
"1929","2019-11-08",3.6
"1930","2019-11-11",3.5
"1931","2019-11-12",3.28
"1932","2019-11-13",3.37
"1933","2019-11-14",3
"1934","2019-11-15",3.42
"1935","2019-11-18",3.25
"1936","2019-11-19",3.36
"1937","2019-11-20",3.26
"1938","2019-11-21",3.35
"1939","2019-11-22",3.19
"1940","2019-11-25",3.14
"1941","2019-11-26",2.92
"1942","2019-11-27",2.98
"1943","2019-11-29",3.1
"1944","2019-12-02",3.12
"1945","2019-12-03",2.91
"1946","2019-12-04",2.85
"1947","2019-12-05",2.61
"1948","2019-12-06",2.72
