"","date","RRGB"
"269","2008-01-28",33.09
"270","2008-01-29",33.389999
"271","2008-01-30",32.830002
"272","2008-01-31",34.880001
"273","2008-02-01",35.419998
"274","2008-02-04",33.279999
"275","2008-02-05",32.650002
"276","2008-02-06",31.57
"277","2008-02-07",32.150002
"278","2008-02-08",31.85
"279","2008-02-11",32.759998
"280","2008-02-12",33.77
"281","2008-02-13",35.02
"282","2008-02-14",32.759998
"283","2008-02-15",32.380001
"284","2008-02-19",31.950001
"285","2008-02-20",32.57
"286","2008-02-21",32.439999
"287","2008-02-22",33.900002
"288","2008-02-25",35.18
"289","2008-02-26",35.889999
"290","2008-02-27",34.32
"291","2008-02-28",33.57
"292","2008-02-29",33.330002
"293","2008-03-03",33.810001
"294","2008-03-04",34.02
"295","2008-03-05",35.900002
"296","2008-03-06",34
"297","2008-03-07",33.34
"298","2008-03-10",32.380001
"299","2008-03-11",32.490002
"300","2008-03-12",32.439999
"301","2008-03-13",33.490002
"302","2008-03-14",32.900002
"303","2008-03-17",33.040001
"304","2008-03-18",34.110001
"305","2008-03-19",34.630001
"306","2008-03-20",38.060001
"307","2008-03-24",38.830002
"308","2008-03-25",38.66
"309","2008-03-26",37.57
"310","2008-03-27",37.799999
"311","2008-03-28",36.759998
"312","2008-03-31",37.57
"313","2008-04-01",39.950001
"314","2008-04-02",38.959999
"315","2008-04-03",39.380001
"316","2008-04-04",38.59
"317","2008-04-07",38.66
"318","2008-04-08",38.599998
"319","2008-04-09",37.900002
"320","2008-04-10",40
"321","2008-04-11",36.950001
"322","2008-04-14",36.259998
"323","2008-04-15",36.689999
"324","2008-04-16",38.09
"325","2008-04-17",37.240002
"326","2008-04-18",37.950001
"327","2008-04-21",38.25
"328","2008-04-22",36.68
"329","2008-04-23",37.540001
"330","2008-04-24",38.740002
"331","2008-04-25",38.900002
"332","2008-04-28",38.560001
"333","2008-04-29",39.060001
"334","2008-04-30",41.080002
"335","2008-05-01",42
"336","2008-05-02",40.98
"337","2008-05-05",41.209999
"338","2008-05-06",41.02
"339","2008-05-07",40.540001
"340","2008-05-08",41.41
"341","2008-05-09",41.419998
"342","2008-05-12",41.23
"343","2008-05-13",42.799999
"344","2008-05-14",40.57
"345","2008-05-15",41.939999
"346","2008-05-16",41.419998
"347","2008-05-19",39.990002
"348","2008-05-20",38.689999
"349","2008-05-21",35.049999
"350","2008-05-22",33.689999
"351","2008-05-23",33.869999
"352","2008-05-27",32.900002
"353","2008-05-28",33.259998
"354","2008-05-29",33.619999
"355","2008-05-30",33.610001
"356","2008-06-02",32.73
"357","2008-06-03",34.540001
"358","2008-06-04",34.889999
"359","2008-06-05",35.049999
"360","2008-06-06",34.029999
"361","2008-06-09",31.42
"362","2008-06-10",31.99
"363","2008-06-11",32.349998
"364","2008-06-12",32.43
"365","2008-06-13",33.91
"366","2008-06-16",33.490002
"367","2008-06-17",32.029999
"368","2008-06-18",31.799999
"369","2008-06-19",32.110001
"370","2008-06-20",31.73
"371","2008-06-23",30.030001
"372","2008-06-24",30.709999
"373","2008-06-25",31.09
"374","2008-06-26",30.33
"375","2008-06-27",28.57
"376","2008-06-30",27.74
"377","2008-07-01",27.280001
"378","2008-07-02",26.25
"379","2008-07-03",27.129999
"380","2008-07-07",26.620001
"381","2008-07-08",29.889999
"382","2008-07-09",26.360001
"383","2008-07-10",23.450001
"384","2008-07-11",23.190001
"385","2008-07-14",23.110001
"386","2008-07-15",24.040001
"387","2008-07-16",24.52
"388","2008-07-17",25.84
"389","2008-07-18",24.559999
"390","2008-07-21",24.26
"391","2008-07-22",25.450001
"392","2008-07-23",26.209999
"393","2008-07-24",25.02
"394","2008-07-25",24.43
"395","2008-07-28",24.540001
"396","2008-07-29",25.73
"397","2008-07-30",25.73
"398","2008-07-31",24.83
"399","2008-08-01",24.540001
"400","2008-08-04",24.6
"401","2008-08-05",25.299999
"402","2008-08-06",25.43
"403","2008-08-07",25.48
"404","2008-08-08",27.18
"405","2008-08-11",27.809999
"406","2008-08-12",29.200001
"407","2008-08-13",28.790001
"408","2008-08-14",29.59
"409","2008-08-15",29.379999
"410","2008-08-18",27.290001
"411","2008-08-19",26.91
"412","2008-08-20",27.049999
"413","2008-08-21",27.209999
"414","2008-08-22",28.629999
"415","2008-08-25",27.370001
"416","2008-08-26",25.66
"417","2008-08-27",26.42
"418","2008-08-28",27.5
"419","2008-08-29",26.700001
"420","2008-09-02",27.43
"421","2008-09-03",27.67
"422","2008-09-04",27.299999
"423","2008-09-05",28.799999
"424","2008-09-08",29.799999
"425","2008-09-09",29.42
"426","2008-09-10",29.93
"427","2008-09-11",30.68
"428","2008-09-12",28.24
"429","2008-09-15",27.91
"430","2008-09-16",28.5
"431","2008-09-17",27.799999
"432","2008-09-18",28.83
"433","2008-09-19",31.040001
"434","2008-09-22",29.32
"435","2008-09-23",28.809999
"436","2008-09-24",26.959999
"437","2008-09-25",27.26
"438","2008-09-26",26.82
"439","2008-09-29",25.110001
"440","2008-09-30",26.799999
"441","2008-10-01",26.76
"442","2008-10-02",24.59
"443","2008-10-03",23
"444","2008-10-06",21.690001
"445","2008-10-07",21.01
"446","2008-10-08",19.940001
"447","2008-10-09",18.360001
"448","2008-10-10",18.58
"449","2008-10-13",19.57
"450","2008-10-14",18
"451","2008-10-15",16.42
"452","2008-10-16",17.219999
"453","2008-10-17",17.040001
"454","2008-10-20",17.459999
"455","2008-10-21",16.66
"456","2008-10-22",15.52
"457","2008-10-23",13.95
"458","2008-10-24",13.44
"459","2008-10-27",13.44
"460","2008-10-28",14.12
"461","2008-10-29",14.66
"462","2008-10-30",14.94
"463","2008-10-31",15.19
"464","2008-11-03",14.86
"465","2008-11-04",15
"466","2008-11-05",14.03
"467","2008-11-06",12.91
"468","2008-11-07",13.57
"469","2008-11-10",12.92
"470","2008-11-11",12.1
"471","2008-11-12",11.81
"472","2008-11-13",13.07
"473","2008-11-14",12.16
"474","2008-11-17",12.26
"475","2008-11-18",12.86
"476","2008-11-19",11.05
"477","2008-11-20",9.83
"478","2008-11-21",8.92
"479","2008-11-24",9.99
"480","2008-11-25",10.58
"481","2008-11-26",12.07
"482","2008-11-28",12.19
"483","2008-12-01",10.44
"484","2008-12-02",11.24
"485","2008-12-03",12.23
"486","2008-12-04",12.91
"487","2008-12-05",14.24
"488","2008-12-08",15.14
"489","2008-12-09",14.95
"490","2008-12-10",16.049999
"491","2008-12-11",14.69
"492","2008-12-12",15.25
"493","2008-12-15",14.79
"494","2008-12-16",16.08
"495","2008-12-17",17.129999
"496","2008-12-18",16.690001
"497","2008-12-19",17.299999
"498","2008-12-22",16.379999
"499","2008-12-23",15.83
"500","2008-12-24",15.55
"501","2008-12-26",15.99
"502","2008-12-29",15.15
"503","2008-12-30",15.94
"504","2008-12-31",16.83
"505","2009-01-02",16.940001
"506","2009-01-05",16.76
"507","2009-01-06",17.01
"508","2009-01-07",16.290001
"509","2009-01-08",15.99
"510","2009-01-09",15.07
"511","2009-01-12",14
"512","2009-01-13",13.91
"513","2009-01-14",12.57
"514","2009-01-15",10.91
"515","2009-01-16",11.46
"516","2009-01-20",11.17
"517","2009-01-21",11.4
"518","2009-01-22",12.11
"519","2009-01-23",12.65
"520","2009-01-26",12.74
"521","2009-01-27",12.65
"522","2009-01-28",13.17
"523","2009-01-29",12.45
"524","2009-01-30",12.18
"525","2009-02-02",12.41
"526","2009-02-03",12.83
"527","2009-02-04",12.9
"528","2009-02-05",13.66
"529","2009-02-06",13.91
"530","2009-02-09",13.89
"531","2009-02-10",13.26
"532","2009-02-11",13.34
"533","2009-02-12",13.79
"534","2009-02-13",13.67
"535","2009-02-17",13.23
"536","2009-02-18",13
"537","2009-02-19",13.16
"538","2009-02-20",14.67
"539","2009-02-23",14.33
"540","2009-02-24",14.93
"541","2009-02-25",14.05
"542","2009-02-26",13.84
"543","2009-02-27",14.21
"544","2009-03-02",13.59
"545","2009-03-03",13.18
"546","2009-03-04",13.2
"547","2009-03-05",12.6
"548","2009-03-06",12.13
"549","2009-03-09",12.19
"550","2009-03-10",13.89
"551","2009-03-11",13.59
"552","2009-03-12",14.22
"553","2009-03-13",14.55
"554","2009-03-16",14.15
"555","2009-03-17",15.3
"556","2009-03-18",17.219999
"557","2009-03-19",17.190001
"558","2009-03-20",16.24
"559","2009-03-23",17
"560","2009-03-24",16.66
"561","2009-03-25",17.4
"562","2009-03-26",19.15
"563","2009-03-27",18.41
"564","2009-03-30",17.57
"565","2009-03-31",17.629999
"566","2009-04-01",18.290001
"567","2009-04-02",19.799999
"568","2009-04-03",19.66
"569","2009-04-06",19.129999
"570","2009-04-07",18.280001
"571","2009-04-08",20.290001
"572","2009-04-09",22.809999
"573","2009-04-13",23.73
"574","2009-04-14",22.450001
"575","2009-04-15",20.469999
"576","2009-04-16",22.059999
"577","2009-04-17",23.23
"578","2009-04-20",21.32
"579","2009-04-21",22.780001
"580","2009-04-22",24.5
"581","2009-04-23",23.860001
"582","2009-04-24",25.32
"583","2009-04-27",24.299999
"584","2009-04-28",23.969999
"585","2009-04-29",24.639999
"586","2009-04-30",24.549999
"587","2009-05-01",22.709999
"588","2009-05-04",24.049999
"589","2009-05-05",24.58
"590","2009-05-06",24.24
"591","2009-05-07",23.450001
"592","2009-05-08",22
"593","2009-05-11",21.49
"594","2009-05-12",20.23
"595","2009-05-13",19.959999
"596","2009-05-14",19.93
"597","2009-05-15",20.07
"598","2009-05-18",21.48
"599","2009-05-19",21.77
"600","2009-05-20",21.440001
"601","2009-05-21",21.610001
"602","2009-05-22",17.860001
"603","2009-05-26",18.290001
"604","2009-05-27",17.65
"605","2009-05-28",16.99
"606","2009-05-29",17.299999
"607","2009-06-01",17.959999
"608","2009-06-02",17.950001
"609","2009-06-03",17.67
"610","2009-06-04",17.969999
"611","2009-06-05",18.34
"612","2009-06-08",18.65
"613","2009-06-09",19.15
"614","2009-06-10",19.33
"615","2009-06-11",18.559999
"616","2009-06-12",18.74
"617","2009-06-15",18.26
"618","2009-06-16",17.889999
"619","2009-06-17",18.17
"620","2009-06-18",17.91
"621","2009-06-19",18.26
"622","2009-06-22",17.549999
"623","2009-06-23",17.129999
"624","2009-06-24",17.5
"625","2009-06-25",17.889999
"626","2009-06-26",17.82
"627","2009-06-29",18.280001
"628","2009-06-30",18.75
"629","2009-07-01",19
"630","2009-07-02",18.02
"631","2009-07-06",17.98
"632","2009-07-07",17.629999
"633","2009-07-08",17.379999
"634","2009-07-09",17.889999
"635","2009-07-10",18.6
"636","2009-07-13",18.219999
"637","2009-07-14",18.49
"638","2009-07-15",19.459999
"639","2009-07-16",20.34
"640","2009-07-17",20.24
"641","2009-07-20",20.42
"642","2009-07-21",19.950001
"643","2009-07-22",19.77
"644","2009-07-23",19.9
"645","2009-07-24",19.5
"646","2009-07-27",19.280001
"647","2009-07-28",18.93
"648","2009-07-29",18.950001
"649","2009-07-30",19.17
"650","2009-07-31",18.719999
"651","2009-08-03",18.889999
"652","2009-08-04",19
"653","2009-08-05",18.58
"654","2009-08-06",18.309999
"655","2009-08-07",17.290001
"656","2009-08-10",17.370001
"657","2009-08-11",16.75
"658","2009-08-12",17.450001
"659","2009-08-13",17.52
"660","2009-08-14",17.92
"661","2009-08-17",17.51
"662","2009-08-18",18.01
"663","2009-08-19",18.309999
"664","2009-08-20",18.82
"665","2009-08-21",19.75
"666","2009-08-24",19.889999
"667","2009-08-25",20.459999
"668","2009-08-26",20.4
"669","2009-08-27",20
"670","2009-08-28",19.6
"671","2009-08-31",19.280001
"672","2009-09-01",18.65
"673","2009-09-02",18.27
"674","2009-09-03",18.1
"675","2009-09-04",18.5
"676","2009-09-08",18.85
"677","2009-09-09",19.120001
"678","2009-09-10",20.040001
"679","2009-09-11",20.110001
"680","2009-09-14",19.92
"681","2009-09-15",20.43
"682","2009-09-16",21.1
"683","2009-09-17",22.08
"684","2009-09-18",22.469999
"685","2009-09-21",22.17
"686","2009-09-22",21.82
"687","2009-09-23",21.059999
"688","2009-09-24",20.709999
"689","2009-09-25",20.85
"690","2009-09-28",21.059999
"691","2009-09-29",21
"692","2009-09-30",20.42
"693","2009-10-01",19.41
"694","2009-10-02",19.110001
"695","2009-10-05",19.389999
"696","2009-10-06",19.66
"697","2009-10-07",19.540001
"698","2009-10-08",20.200001
"699","2009-10-09",21.139999
"700","2009-10-12",19.799999
"701","2009-10-13",19.42
"702","2009-10-14",19.200001
"703","2009-10-15",19.059999
"704","2009-10-16",19.299999
"705","2009-10-19",19.58
"706","2009-10-20",18.85
"707","2009-10-21",18.35
"708","2009-10-22",18.610001
"709","2009-10-23",18.129999
"710","2009-10-26",17.809999
"711","2009-10-27",17.200001
"712","2009-10-28",17.09
"713","2009-10-29",17.17
"714","2009-10-30",16.709999
"715","2009-11-02",16.35
"716","2009-11-03",17.040001
"717","2009-11-04",17.01
"718","2009-11-05",17.690001
"719","2009-11-06",14.9
"720","2009-11-09",14.93
"721","2009-11-10",14.55
"722","2009-11-11",15.37
"723","2009-11-12",15.12
"724","2009-11-13",15.35
"725","2009-11-16",16.16
"726","2009-11-17",16.049999
"727","2009-11-18",16.190001
"728","2009-11-19",15.74
"729","2009-11-20",15.91
"730","2009-11-23",16.139999
"731","2009-11-24",16.07
"732","2009-11-25",15.99
"733","2009-11-27",15.87
"734","2009-11-30",15.61
"735","2009-12-01",15.14
"736","2009-12-02",15.14
"737","2009-12-03",15.18
"738","2009-12-04",15.53
"739","2009-12-07",15.72
"740","2009-12-08",15.54
"741","2009-12-09",15.69
"742","2009-12-10",15.27
"743","2009-12-11",15.79
"744","2009-12-14",16.299999
"745","2009-12-15",16.59
"746","2009-12-16",16.9
"747","2009-12-17",16.549999
"748","2009-12-18",17.370001
"749","2009-12-21",18
"750","2009-12-22",18.129999
"751","2009-12-23",18.24
"752","2009-12-24",18.4
"753","2009-12-28",18.219999
"754","2009-12-29",18.25
"755","2009-12-30",18.309999
"756","2009-12-31",17.9
"757","2010-01-04",17.75
"758","2010-01-05",17.5
"759","2010-01-06",17.280001
"760","2010-01-07",17.23
"761","2010-01-08",17.139999
"762","2010-01-11",17.27
"763","2010-01-12",17.27
"764","2010-01-13",17.4
"765","2010-01-14",17.530001
"766","2010-01-15",18.08
"767","2010-01-19",19.030001
"768","2010-01-20",19.209999
"769","2010-01-21",19.08
"770","2010-01-22",18.530001
"771","2010-01-25",18.5
"772","2010-01-26",18.459999
"773","2010-01-27",18.469999
"774","2010-01-28",18.48
"775","2010-01-29",18.43
"776","2010-02-01",19.18
"777","2010-02-02",19.110001
"778","2010-02-03",19
"779","2010-02-04",18.5
"780","2010-02-05",18.75
"781","2010-02-08",18.77
"782","2010-02-09",19.08
"783","2010-02-10",19.280001
"784","2010-02-11",19.459999
"785","2010-02-12",19.93
"786","2010-02-16",20.32
"787","2010-02-17",19.34
"788","2010-02-18",19.15
"789","2010-02-19",20.02
"790","2010-02-22",20.74
"791","2010-02-23",20.09
"792","2010-02-24",20.110001
"793","2010-02-25",19.860001
"794","2010-02-26",19.83
"795","2010-03-01",20.549999
"796","2010-03-02",21.43
"797","2010-03-03",21.610001
"798","2010-03-04",22.190001
"799","2010-03-05",23.17
"800","2010-03-08",23.32
"801","2010-03-09",23.059999
"802","2010-03-10",23.549999
"803","2010-03-11",23.959999
"804","2010-03-12",24.809999
"805","2010-03-15",24.969999
"806","2010-03-16",25.34
"807","2010-03-17",25.620001
"808","2010-03-18",25.49
"809","2010-03-19",26.24
"810","2010-03-22",25.75
"811","2010-03-23",25.59
"812","2010-03-24",25.66
"813","2010-03-25",25.030001
"814","2010-03-26",24.709999
"815","2010-03-29",24.82
"816","2010-03-30",24.6
"817","2010-03-31",24.440001
"818","2010-04-01",24.540001
"819","2010-04-05",25.18
"820","2010-04-06",25.139999
"821","2010-04-07",26.34
"822","2010-04-08",26.360001
"823","2010-04-09",26.690001
"824","2010-04-12",27.4
"825","2010-04-13",27.209999
"826","2010-04-14",28.1
"827","2010-04-15",28.549999
"828","2010-04-16",27.780001
"829","2010-04-19",26.27
"830","2010-04-20",25.26
"831","2010-04-21",25.379999
"832","2010-04-22",27.469999
"833","2010-04-23",27.17
"834","2010-04-26",26.93
"835","2010-04-27",25.690001
"836","2010-04-28",24.360001
"837","2010-04-29",24.5
"838","2010-04-30",24.41
"839","2010-05-03",25.5
"840","2010-05-04",24.65
"841","2010-05-05",24.690001
"842","2010-05-06",23.860001
"843","2010-05-07",23.860001
"844","2010-05-10",24.209999
"845","2010-05-11",25.73
"846","2010-05-12",26.309999
"847","2010-05-13",26
"848","2010-05-14",25.66
"849","2010-05-17",25.74
"850","2010-05-18",25.48
"851","2010-05-19",25.15
"852","2010-05-20",23.559999
"853","2010-05-21",20.219999
"854","2010-05-24",20.120001
"855","2010-05-25",19.66
"856","2010-05-26",19.629999
"857","2010-05-27",20.389999
"858","2010-05-28",20.610001
"859","2010-06-01",19.1
"860","2010-06-02",19.52
"861","2010-06-03",19.969999
"862","2010-06-04",19.200001
"863","2010-06-07",17.77
"864","2010-06-08",17.4
"865","2010-06-09",18.049999
"866","2010-06-10",18.9
"867","2010-06-11",19.299999
"868","2010-06-14",19.120001
"869","2010-06-15",19.709999
"870","2010-06-16",19.41
"871","2010-06-17",19.469999
"872","2010-06-18",19.860001
"873","2010-06-21",19.26
"874","2010-06-22",18.280001
"875","2010-06-23",18.299999
"876","2010-06-24",17.889999
"877","2010-06-25",18.610001
"878","2010-06-28",18.57
"879","2010-06-29",17.870001
"880","2010-06-30",17.16
"881","2010-07-01",17.58
"882","2010-07-02",19.1
"883","2010-07-06",17.93
"884","2010-07-07",18.690001
"885","2010-07-08",18.74
"886","2010-07-09",19.940001
"887","2010-07-12",20.379999
"888","2010-07-13",20.469999
"889","2010-07-14",20.85
"890","2010-07-15",21.030001
"891","2010-07-16",20.440001
"892","2010-07-19",20.629999
"893","2010-07-20",20.66
"894","2010-07-21",20.84
"895","2010-07-22",21.799999
"896","2010-07-23",22.17
"897","2010-07-26",22.040001
"898","2010-07-27",21.969999
"899","2010-07-28",21.639999
"900","2010-07-29",21.690001
"901","2010-07-30",21.34
"902","2010-08-02",21.9
"903","2010-08-03",21.52
"904","2010-08-04",21.379999
"905","2010-08-05",21.129999
"906","2010-08-06",20.950001
"907","2010-08-09",20.950001
"908","2010-08-10",20.610001
"909","2010-08-11",19.799999
"910","2010-08-12",19.67
"911","2010-08-13",18.6
"912","2010-08-16",17.75
"913","2010-08-17",18.139999
"914","2010-08-18",18.43
"915","2010-08-19",17.790001
"916","2010-08-20",18.02
"917","2010-08-23",17.469999
"918","2010-08-24",17.290001
"919","2010-08-25",17.74
"920","2010-08-26",17.82
"921","2010-08-27",18.59
"922","2010-08-30",18.4
"923","2010-08-31",18.530001
"924","2010-09-01",19.16
"925","2010-09-02",19.530001
"926","2010-09-03",19.75
"927","2010-09-07",19.25
"928","2010-09-08",19.48
"929","2010-09-09",19.34
"930","2010-09-10",19.23
"931","2010-09-13",19.639999
"932","2010-09-14",19.42
"933","2010-09-15",19.65
"934","2010-09-16",19.08
"935","2010-09-17",18.870001
"936","2010-09-20",19.27
"937","2010-09-21",19.01
"938","2010-09-22",18.93
"939","2010-09-23",18.809999
"940","2010-09-24",19.42
"941","2010-09-27",19.610001
"942","2010-09-28",19.940001
"943","2010-09-29",20.059999
"944","2010-09-30",19.610001
"945","2010-10-01",19.77
"946","2010-10-04",19.58
"947","2010-10-05",20.030001
"948","2010-10-06",20.209999
"949","2010-10-07",20.809999
"950","2010-10-08",21.219999
"951","2010-10-11",21.77
"952","2010-10-12",22.129999
"953","2010-10-13",22.27
"954","2010-10-14",21.91
"955","2010-10-15",21.74
"956","2010-10-18",21.889999
"957","2010-10-19",20.99
"958","2010-10-20",21.030001
"959","2010-10-21",21.559999
"960","2010-10-22",22.27
"961","2010-10-25",22.610001
"962","2010-10-26",21.790001
"963","2010-10-27",21
"964","2010-10-28",20.49
"965","2010-10-29",20.299999
"966","2010-11-01",20.35
"967","2010-11-02",20
