"","date","YORW"
"293","2008-03-03",15.16
"294","2008-03-04",14.83
"295","2008-03-05",15.06
"296","2008-03-06",14.94
"297","2008-03-07",14.98
"298","2008-03-10",14.9
"299","2008-03-11",15.03
"300","2008-03-12",14.99
"301","2008-03-13",15.01
"302","2008-03-14",14.95
"303","2008-03-17",14.99
"304","2008-03-18",15.08
"305","2008-03-19",15.12
"306","2008-03-20",15.07
"307","2008-03-24",14.99
"308","2008-03-25",15.24
"309","2008-03-26",14.93
"310","2008-03-27",15.09
"311","2008-03-28",15.1
"312","2008-03-31",15.01
"313","2008-04-01",15.23
"314","2008-04-02",15.35
"315","2008-04-03",15.09
"316","2008-04-04",15.1
"317","2008-04-07",15.42
"318","2008-04-08",15.23
"319","2008-04-09",15.74
"320","2008-04-10",16.030001
"321","2008-04-11",15.64
"322","2008-04-14",15.8
"323","2008-04-15",15.27
"324","2008-04-16",14.92
"325","2008-04-17",15.58
"326","2008-04-18",15.87
"327","2008-04-21",15.64
"328","2008-04-22",16
"329","2008-04-23",15.92
"330","2008-04-24",15.55
"331","2008-04-25",16.040001
"332","2008-04-28",15.74
"333","2008-04-29",15.6
"334","2008-04-30",15.88
"335","2008-05-01",15.71
"336","2008-05-02",15.43
"337","2008-05-05",15.53
"338","2008-05-06",15.08
"339","2008-05-07",15.11
"340","2008-05-08",15.28
"341","2008-05-09",15.14
"342","2008-05-12",14.93
"343","2008-05-13",15.01
"344","2008-05-14",14.91
"345","2008-05-15",15.02
"346","2008-05-16",14.99
"347","2008-05-19",14.91
"348","2008-05-20",14.92
"349","2008-05-21",14.97
"350","2008-05-22",14.89
"351","2008-05-23",14.94
"352","2008-05-27",14.99
"353","2008-05-28",14.79
"354","2008-05-29",14.62
"355","2008-05-30",14.75
"356","2008-06-02",14.61
"357","2008-06-03",14.72
"358","2008-06-04",14.85
"359","2008-06-05",14.93
"360","2008-06-06",14.94
"361","2008-06-09",15.24
"362","2008-06-10",15.51
"363","2008-06-11",15.78
"364","2008-06-12",15.83
"365","2008-06-13",15.81
"366","2008-06-16",15.84
"367","2008-06-17",15.09
"368","2008-06-18",15.08
"369","2008-06-19",15.2
"370","2008-06-20",14.96
"371","2008-06-23",15.13
"372","2008-06-24",15.17
"373","2008-06-25",15.14
"374","2008-06-26",14.92
"375","2008-06-27",14.9
"376","2008-06-30",14.57
"377","2008-07-01",14.53
"378","2008-07-02",14.5
"379","2008-07-03",14.48
"380","2008-07-07",14.47
"381","2008-07-08",14.47
"382","2008-07-09",14.5
"383","2008-07-10",14.66
"384","2008-07-11",14.15
"385","2008-07-14",14.31
"386","2008-07-15",14.33
"387","2008-07-16",14.46
"388","2008-07-17",14.41
"389","2008-07-18",14.52
"390","2008-07-21",14.08
"391","2008-07-22",14.28
"392","2008-07-23",14.57
"393","2008-07-24",14.2
"394","2008-07-25",14.53
"395","2008-07-28",14.26
"396","2008-07-29",14.65
"397","2008-07-30",14.3
"398","2008-07-31",14.86
"399","2008-08-01",14.68
"400","2008-08-04",14.88
"401","2008-08-05",14.9
"402","2008-08-06",14.92
"403","2008-08-07",14.74
"404","2008-08-08",14.51
"405","2008-08-11",14.83
"406","2008-08-12",14.61
"407","2008-08-13",14.58
"408","2008-08-14",14.64
"409","2008-08-15",14.63
"410","2008-08-18",14.3
"411","2008-08-19",14.13
"412","2008-08-20",13.9
"413","2008-08-21",13.97
"414","2008-08-22",14.09
"415","2008-08-25",14.35
"416","2008-08-26",14.45
"417","2008-08-27",14.31
"418","2008-08-28",14.04
"419","2008-08-29",14.1
"420","2008-09-02",14.43
"421","2008-09-03",14.18
"422","2008-09-04",14.35
"423","2008-09-05",14.11
"424","2008-09-08",14.14
"425","2008-09-09",14.47
"426","2008-09-10",14.33
"427","2008-09-11",14.15
"428","2008-09-12",14.13
"429","2008-09-15",14.05
"430","2008-09-16",14.11
"431","2008-09-17",13.98
"432","2008-09-18",13.97
"433","2008-09-19",14.13
"434","2008-09-22",13.95
"435","2008-09-23",13.87
"436","2008-09-24",13.82
"437","2008-09-25",13.77
"438","2008-09-26",13.75
"439","2008-09-29",12.25
"440","2008-09-30",12.38
"441","2008-10-01",13.15
"442","2008-10-02",12.99
"443","2008-10-03",12.3
"444","2008-10-06",10.61
"445","2008-10-07",11.37
"446","2008-10-08",11.24
"447","2008-10-09",11.01
"448","2008-10-10",11.09
"449","2008-10-13",12
"450","2008-10-14",12.44
"451","2008-10-15",11.9
"452","2008-10-16",11.34
"453","2008-10-17",11.3
"454","2008-10-20",11.64
"455","2008-10-21",11.12
"456","2008-10-22",10.88
"457","2008-10-23",11.07
"458","2008-10-24",11.07
"459","2008-10-27",11.03
"460","2008-10-28",11.25
"461","2008-10-29",11.5
"462","2008-10-30",11.65
"463","2008-10-31",12
"464","2008-11-03",11.79
"465","2008-11-04",11.9
"466","2008-11-05",11.1
"467","2008-11-06",11.34
"468","2008-11-07",11.44
"469","2008-11-10",11.3
"470","2008-11-11",11.1
"471","2008-11-12",10.91
"472","2008-11-13",11.13
"473","2008-11-14",11.23
"474","2008-11-17",10.63
"475","2008-11-18",11.05
"476","2008-11-19",11.37
"477","2008-11-20",10.98
"478","2008-11-21",10.68
"479","2008-11-24",10.77
"480","2008-11-25",10.81
"481","2008-11-26",11.25
"482","2008-11-28",11.24
"483","2008-12-01",10.95
"484","2008-12-02",10.76
"485","2008-12-03",11.02
"486","2008-12-04",11
"487","2008-12-05",11.01
"488","2008-12-08",11.1
"489","2008-12-09",11.12
"490","2008-12-10",11.16
"491","2008-12-11",11.26
"492","2008-12-12",11.26
"493","2008-12-15",11.3
"494","2008-12-16",11.37
"495","2008-12-17",11.4
"496","2008-12-18",11.52
"497","2008-12-19",11.71
"498","2008-12-22",11.94
"499","2008-12-23",12.13
"500","2008-12-24",11.87
"501","2008-12-26",12.15
"502","2008-12-29",12
"503","2008-12-30",12.08
"504","2008-12-31",12.1
"505","2009-01-02",12.22
"506","2009-01-05",11.8
"507","2009-01-06",12
"508","2009-01-07",12.01
"509","2009-01-08",12.05
"510","2009-01-09",12.09
"511","2009-01-12",12.1
"512","2009-01-13",12
"513","2009-01-14",12.6
"514","2009-01-15",13.11
"515","2009-01-16",12.4
"516","2009-01-20",12.37
"517","2009-01-21",12.15
"518","2009-01-22",12.32
"519","2009-01-23",11.9
"520","2009-01-26",11.98
"521","2009-01-27",12
"522","2009-01-28",11.77
"523","2009-01-29",11.99
"524","2009-01-30",11.81
"525","2009-02-02",11.76
"526","2009-02-03",11.76
"527","2009-02-04",11.65
"528","2009-02-05",11.62
"529","2009-02-06",11.64
"530","2009-02-09",11.41
"531","2009-02-10",11.48
"532","2009-02-11",11.94
"533","2009-02-12",12.36
"534","2009-02-13",12.46
"535","2009-02-17",12.26
"536","2009-02-18",12
"537","2009-02-19",12.1
"538","2009-02-20",12.1
"539","2009-02-23",11.39
"540","2009-02-24",11.71
"541","2009-02-25",11.78
"542","2009-02-26",11.26
"543","2009-02-27",11.3
"544","2009-03-02",10.76
"545","2009-03-03",10.26
"546","2009-03-04",10.17
"547","2009-03-05",10.59
"548","2009-03-06",10.24
"549","2009-03-09",9.95
"550","2009-03-10",10.87
"551","2009-03-11",11.48
"552","2009-03-12",11.5
"553","2009-03-13",11.95
"554","2009-03-16",11.52
"555","2009-03-17",11.93
"556","2009-03-18",11.59
"557","2009-03-19",11.65
"558","2009-03-20",11.59
"559","2009-03-23",11.95
"560","2009-03-24",11.57
"561","2009-03-25",11.84
"562","2009-03-26",11.99
"563","2009-03-27",12.05
"564","2009-03-30",12
"565","2009-03-31",12.36
"566","2009-04-01",12.25
"567","2009-04-02",12.35
"568","2009-04-03",12.26
"569","2009-04-06",12.33
"570","2009-04-07",12.8
"571","2009-04-08",12.9
"572","2009-04-09",13
"573","2009-04-13",13.09
"574","2009-04-14",13.25
"575","2009-04-15",13
"576","2009-04-16",13.49
"577","2009-04-17",13.11
"578","2009-04-20",13.29
"579","2009-04-21",12.95
"580","2009-04-22",13.49
"581","2009-04-23",13.41
"582","2009-04-24",13.35
"583","2009-04-27",13.4
"584","2009-04-28",13.32
"585","2009-04-29",13.74
"586","2009-04-30",13.26
"587","2009-05-01",13.5
"588","2009-05-04",14.09
"589","2009-05-05",14.04
"590","2009-05-06",14.11
"591","2009-05-07",13.55
"592","2009-05-08",13.65
"593","2009-05-11",14.07
"594","2009-05-12",14
"595","2009-05-13",13.66
"596","2009-05-14",13.53
"597","2009-05-15",13.68
"598","2009-05-18",13.74
"599","2009-05-19",13.99
"600","2009-05-20",14.08
"601","2009-05-21",14.25
"602","2009-05-22",14.25
"603","2009-05-26",14.23
"604","2009-05-27",14.01
"605","2009-05-28",13.6
"606","2009-05-29",14
"607","2009-06-01",14.1
"608","2009-06-02",13.9
"609","2009-06-03",13.74
"610","2009-06-04",13.9
"611","2009-06-05",13.9
"612","2009-06-08",13.9
"613","2009-06-09",13.85
"614","2009-06-10",13.88
"615","2009-06-11",13.93
"616","2009-06-12",13.94
"617","2009-06-15",13.66
"618","2009-06-16",13.9
"619","2009-06-17",13.9
"620","2009-06-18",13.9
"621","2009-06-19",13.8
"622","2009-06-22",13.76
"623","2009-06-23",13.76
"624","2009-06-24",14.03
"625","2009-06-25",14.8
"626","2009-06-26",15.92
"627","2009-06-29",15.31
"628","2009-06-30",15.34
"629","2009-07-01",15.44
"630","2009-07-02",14.57
"631","2009-07-06",14.45
"632","2009-07-07",14.35
"633","2009-07-08",14.76
"634","2009-07-09",14.51
"635","2009-07-10",15.18
"636","2009-07-13",15.97
"637","2009-07-14",15.62
"638","2009-07-15",16.290001
"639","2009-07-16",16.68
"640","2009-07-17",16.52
"641","2009-07-20",16.75
"642","2009-07-21",16.950001
"643","2009-07-22",16.99
"644","2009-07-23",17.379999
"645","2009-07-24",17.16
"646","2009-07-27",17.469999
"647","2009-07-28",17.719999
"648","2009-07-29",17.459999
"649","2009-07-30",17.799999
"650","2009-07-31",17.309999
"651","2009-08-03",17.200001
"652","2009-08-04",17.129999
"653","2009-08-05",16.549999
"654","2009-08-06",16.030001
"655","2009-08-07",16.559999
"656","2009-08-10",16.290001
"657","2009-08-11",16.030001
"658","2009-08-12",16.950001
"659","2009-08-13",16.780001
"660","2009-08-14",16.040001
"661","2009-08-17",15.9
"662","2009-08-18",16.08
"663","2009-08-19",16.860001
"664","2009-08-20",17.23
"665","2009-08-21",17.389999
"666","2009-08-24",17.639999
"667","2009-08-25",17.200001
"668","2009-08-26",17.08
"669","2009-08-27",17.17
"670","2009-08-28",16.639999
"671","2009-08-31",16.030001
"672","2009-09-01",15.2
"673","2009-09-02",15.24
"674","2009-09-03",15.47
"675","2009-09-04",15.69
"676","2009-09-08",16.030001
"677","2009-09-09",16.23
"678","2009-09-10",16.26
"679","2009-09-11",16.190001
"680","2009-09-14",16.139999
"681","2009-09-15",16.27
"682","2009-09-16",16.24
"683","2009-09-17",15.6
"684","2009-09-18",15.62
"685","2009-09-21",15.31
"686","2009-09-22",15.27
"687","2009-09-23",15.56
"688","2009-09-24",14.76
"689","2009-09-25",14
"690","2009-09-28",13.97
"691","2009-09-29",13.98
"692","2009-09-30",13.86
"693","2009-10-01",13.7
"694","2009-10-02",13.81
"695","2009-10-05",14.04
"696","2009-10-06",14.01
"697","2009-10-07",14.12
"698","2009-10-08",14.01
"699","2009-10-09",13.97
"700","2009-10-12",14
"701","2009-10-13",14.2
"702","2009-10-14",14.26
"703","2009-10-15",14.73
"704","2009-10-16",14.56
"705","2009-10-19",14.6
"706","2009-10-20",14.29
"707","2009-10-21",14
"708","2009-10-22",14.52
"709","2009-10-23",14.32
"710","2009-10-26",14.25
"711","2009-10-27",14.35
"712","2009-10-28",14.25
"713","2009-10-29",14.7
"714","2009-10-30",13.99
"715","2009-11-02",14.09
"716","2009-11-03",14.38
"717","2009-11-04",13.75
"718","2009-11-05",14.16
"719","2009-11-06",14.1
"720","2009-11-09",14.08
"721","2009-11-10",13.91
"722","2009-11-11",13.92
"723","2009-11-12",13.65
"724","2009-11-13",13.84
"725","2009-11-16",14.34
"726","2009-11-17",14.44
"727","2009-11-18",14.07
"728","2009-11-19",13.9
"729","2009-11-20",13.88
"730","2009-11-23",14.41
"731","2009-11-24",14.6
"732","2009-11-25",14.9
"733","2009-11-27",14.48
"734","2009-11-30",14.59
"735","2009-12-01",14.9
"736","2009-12-02",15.18
"737","2009-12-03",14.8
"738","2009-12-04",15.01
"739","2009-12-07",15.02
"740","2009-12-08",14.95
"741","2009-12-09",14.92
"742","2009-12-10",14.43
"743","2009-12-11",14.52
"744","2009-12-14",14.78
"745","2009-12-15",14.56
"746","2009-12-16",14.43
"747","2009-12-17",14.56
"748","2009-12-18",14.72
"749","2009-12-21",14.8
"750","2009-12-22",14.56
"751","2009-12-23",14.5
"752","2009-12-24",14.73
"753","2009-12-28",14.88
"754","2009-12-29",14.58
"755","2009-12-30",14.56
"756","2009-12-31",14.51
"757","2010-01-04",14.89
"758","2010-01-05",14.7
"759","2010-01-06",14.26
"760","2010-01-07",14.22
"761","2010-01-08",14.28
"762","2010-01-11",14.15
"763","2010-01-12",14.08
"764","2010-01-13",14.05
"765","2010-01-14",14.04
"766","2010-01-15",13.9
"767","2010-01-19",14.03
"768","2010-01-20",13.93
"769","2010-01-21",13.81
"770","2010-01-22",13.6
"771","2010-01-25",13.64
"772","2010-01-26",13.53
"773","2010-01-27",13.27
"774","2010-01-28",13.05
"775","2010-01-29",13.28
"776","2010-02-01",13.39
"777","2010-02-02",13.22
"778","2010-02-03",13.11
"779","2010-02-04",13.08
"780","2010-02-05",13.23
"781","2010-02-08",13.04
"782","2010-02-09",13.14
"783","2010-02-10",13.4
"784","2010-02-11",13.58
"785","2010-02-12",13.45
"786","2010-02-16",13.79
"787","2010-02-17",13.93
"788","2010-02-18",13.95
"789","2010-02-19",13.74
"790","2010-02-22",13.8
"791","2010-02-23",13.77
"792","2010-02-24",13.85
"793","2010-02-25",13.75
"794","2010-02-26",13.47
"795","2010-03-01",13.93
"796","2010-03-02",13.88
"797","2010-03-03",13.89
"798","2010-03-04",14.07
"799","2010-03-05",14.05
"800","2010-03-08",14.02
"801","2010-03-09",14.15
"802","2010-03-10",14.25
"803","2010-03-11",14.3
"804","2010-03-12",14.02
"805","2010-03-15",14.02
"806","2010-03-16",14
"807","2010-03-17",14.15
"808","2010-03-18",14
"809","2010-03-19",13.96
"810","2010-03-22",14.11
"811","2010-03-23",14.18
"812","2010-03-24",14.12
"813","2010-03-25",13.92
"814","2010-03-26",14.01
"815","2010-03-29",14.05
"816","2010-03-30",13.92
"817","2010-03-31",13.75
"818","2010-04-01",13.9
"819","2010-04-05",14.14
"820","2010-04-06",13.96
"821","2010-04-07",13.89
"822","2010-04-08",13.96
"823","2010-04-09",13.82
"824","2010-04-12",13.83
"825","2010-04-13",13.96
"826","2010-04-14",14.08
"827","2010-04-15",14.09
"828","2010-04-16",13.94
"829","2010-04-19",13.88
"830","2010-04-20",13.91
"831","2010-04-21",13.88
"832","2010-04-22",14
"833","2010-04-23",14.01
"834","2010-04-26",14.07
"835","2010-04-27",13.92
"836","2010-04-28",13.94
"837","2010-04-29",14
"838","2010-04-30",13.75
"839","2010-05-03",13.94
"840","2010-05-04",13.75
"841","2010-05-05",13.52
"842","2010-05-06",13.49
"843","2010-05-07",13.17
"844","2010-05-10",13.76
"845","2010-05-11",13.93
"846","2010-05-12",14.24
"847","2010-05-13",14.23
"848","2010-05-14",14.19
"849","2010-05-17",14.25
"850","2010-05-18",14.28
"851","2010-05-19",13.78
"852","2010-05-20",13.39
"853","2010-05-21",13.48
"854","2010-05-24",13.2
"855","2010-05-25",13.12
"856","2010-05-26",13.01
"857","2010-05-27",13.12
"858","2010-05-28",13.03
"859","2010-06-01",13.16
"860","2010-06-02",13.6
"861","2010-06-03",13.65
"862","2010-06-04",13.19
"863","2010-06-07",13.15
"864","2010-06-08",13.14
"865","2010-06-09",13.19
"866","2010-06-10",13.42
"867","2010-06-11",13.62
"868","2010-06-14",13.52
"869","2010-06-15",13.72
"870","2010-06-16",13.89
"871","2010-06-17",13.91
"872","2010-06-18",13.95
"873","2010-06-21",13.91
"874","2010-06-22",13.7
"875","2010-06-23",13.95
"876","2010-06-24",13.93
"877","2010-06-25",15.6
"878","2010-06-28",14.91
"879","2010-06-29",14.22
"880","2010-06-30",14.2
"881","2010-07-01",14.08
"882","2010-07-02",13.96
"883","2010-07-06",13.9
"884","2010-07-07",14.05
"885","2010-07-08",14.07
"886","2010-07-09",14.38
"887","2010-07-12",13.98
"888","2010-07-13",14.4
"889","2010-07-14",14.27
"890","2010-07-15",14.17
"891","2010-07-16",13.63
"892","2010-07-19",13.69
"893","2010-07-20",14.07
"894","2010-07-21",14
"895","2010-07-22",14.39
"896","2010-07-23",14.83
"897","2010-07-26",14.75
"898","2010-07-27",14.65
"899","2010-07-28",14.44
"900","2010-07-29",14.7
"901","2010-07-30",14.81
"902","2010-08-02",15.02
"903","2010-08-03",14.7
"904","2010-08-04",14.92
"905","2010-08-05",14.82
"906","2010-08-06",14.39
"907","2010-08-09",14.29
"908","2010-08-10",14.31
"909","2010-08-11",13.77
"910","2010-08-12",14.17
"911","2010-08-13",13.52
"912","2010-08-16",14.44
"913","2010-08-17",14.54
"914","2010-08-18",14.62
"915","2010-08-19",14.28
"916","2010-08-20",14.45
"917","2010-08-23",14.23
"918","2010-08-24",14.12
"919","2010-08-25",15.44
"920","2010-08-26",15.18
"921","2010-08-27",15.51
"922","2010-08-30",15.26
"923","2010-08-31",15.35
"924","2010-09-01",15.48
"925","2010-09-02",15.12
"926","2010-09-03",15.2
"927","2010-09-07",14.82
"928","2010-09-08",14.74
"929","2010-09-09",14.76
"930","2010-09-10",14.79
"931","2010-09-13",15.24
"932","2010-09-14",15.23
"933","2010-09-15",15.41
"934","2010-09-16",15.35
"935","2010-09-17",15.82
"936","2010-09-20",16
"937","2010-09-21",15.74
"938","2010-09-22",15.89
"939","2010-09-23",15.6
"940","2010-09-24",16.049999
"941","2010-09-27",16.049999
"942","2010-09-28",16.040001
"943","2010-09-29",16.4
"944","2010-09-30",16.030001
"945","2010-10-01",16.09
"946","2010-10-04",15.86
"947","2010-10-05",16.25
"948","2010-10-06",16.209999
"949","2010-10-07",15.96
"950","2010-10-08",16.08
"951","2010-10-11",15.91
"952","2010-10-12",15.85
"953","2010-10-13",16.27
"954","2010-10-14",16.42
"955","2010-10-15",16.379999
"956","2010-10-18",16.35
"957","2010-10-19",16.200001
"958","2010-10-20",16.58
"959","2010-10-21",16.18
"960","2010-10-22",15.86
"961","2010-10-25",15.93
"962","2010-10-26",15.96
"963","2010-10-27",15.87
"964","2010-10-28",15.9
"965","2010-10-29",15.83
"966","2010-11-01",15.54
"967","2010-11-02",15.81
"968","2010-11-03",16.01
"969","2010-11-04",16
"970","2010-11-05",16.15
"971","2010-11-08",16.02
"972","2010-11-09",15.88
"973","2010-11-10",15.92
"974","2010-11-11",16
"975","2010-11-12",15.84
"976","2010-11-15",16.07
"977","2010-11-16",16.200001
"978","2010-11-17",15.99
"979","2010-11-18",16.059999
"980","2010-11-19",16.15
"981","2010-11-22",16.129999
"982","2010-11-23",16.129999
"983","2010-11-24",16.200001
"984","2010-11-26",16.129999
"985","2010-11-29",16.02
"986","2010-11-30",15.83
"987","2010-12-01",16.219999
"988","2010-12-02",16.1
"989","2010-12-03",16.200001
"990","2010-12-06",16.73
"991","2010-12-07",16.629999
"992","2010-12-08",17.139999
"993","2010-12-09",17.549999
