"","date","IBN"
"311","2008-03-28",7.196363
"312","2008-03-31",6.943636
"313","2008-04-01",7.487273
"314","2008-04-02",7.172727
"315","2008-04-03",7.163636
"316","2008-04-04",7.078182
"317","2008-04-07",7.558182
"318","2008-04-08",7.356364
"319","2008-04-09",7.474545
"320","2008-04-10",7.296364
"321","2008-04-11",7.081818
"322","2008-04-14",6.947273
"323","2008-04-15",7.312727
"324","2008-04-16",7.62
"325","2008-04-17",7.5
"326","2008-04-18",7.669091
"327","2008-04-21",8.02
"328","2008-04-22",7.929091
"329","2008-04-23",7.932727
"330","2008-04-24",8.154546
"331","2008-04-25",8.581819
"332","2008-04-28",8.250909
"333","2008-04-29",8.205455
"334","2008-04-30",8.107273
"335","2008-05-01",8.318182
"336","2008-05-02",8.527273
"337","2008-05-05",8.405455
"338","2008-05-06",8.243636
"339","2008-05-07",8.047273
"340","2008-05-08",7.829091
"341","2008-05-09",7.723636
"342","2008-05-12",7.676363
"343","2008-05-13",7.718182
"344","2008-05-14",7.869091
"345","2008-05-15",8.130909
"346","2008-05-16",8.083636
"347","2008-05-19",8.089091
"348","2008-05-20",7.827273
"349","2008-05-21",7.454545
"350","2008-05-22",7.438182
"351","2008-05-23",7.167273
"352","2008-05-27",6.861818
"353","2008-05-28",6.923636
"354","2008-05-29",6.856364
"355","2008-05-30",6.86
"356","2008-06-02",6.434546
"357","2008-06-03",6.356364
"358","2008-06-04",6.367273
"359","2008-06-05",6.718182
"360","2008-06-06",6.445455
"361","2008-06-09",6.303637
"362","2008-06-10",6.212727
"363","2008-06-11",5.932727
"364","2008-06-12",6.414546
"365","2008-06-13",6.663636
"366","2008-06-16",6.705454
"367","2008-06-17",6.787273
"368","2008-06-18",6.6
"369","2008-06-19",6.467273
"370","2008-06-20",6.098182
"371","2008-06-23",6.021818
"372","2008-06-24",5.790909
"373","2008-06-25",5.94
"374","2008-06-26",5.634545
"375","2008-06-27",5.392727
"376","2008-06-30",5.229091
"377","2008-07-01",4.987273
"378","2008-07-02",4.976364
"379","2008-07-03",4.932727
"380","2008-07-07",5.063636
"381","2008-07-08",5.269091
"382","2008-07-09",5.083636
"383","2008-07-10",5.223636
"384","2008-07-11",4.838182
"385","2008-07-14",4.78
"386","2008-07-15",4.44
"387","2008-07-16",4.82
"388","2008-07-17",5.276364
"389","2008-07-18",5.454545
"390","2008-07-21",5.447273
"391","2008-07-22",6.161818
"392","2008-07-23",6.694545
"393","2008-07-24",5.985455
"394","2008-07-25",5.834546
"395","2008-07-28",5.341818
"396","2008-07-29",5.512727
"397","2008-07-30",5.432727
"398","2008-07-31",5.383636
"399","2008-08-01",5.527273
"400","2008-08-04",5.336364
"401","2008-08-05",6.165454
"402","2008-08-06",6.170909
"403","2008-08-07",5.916364
"404","2008-08-08",6.389091
"405","2008-08-11",6.485455
"406","2008-08-12",5.950909
"407","2008-08-13",5.834546
"408","2008-08-14",5.712727
"409","2008-08-15",5.658182
"410","2008-08-18",5.430909
"411","2008-08-19",5.436364
"412","2008-08-20",5.652727
"413","2008-08-21",5.4
"414","2008-08-22",5.5
"415","2008-08-25",5.367273
"416","2008-08-26",5.510909
"417","2008-08-27",5.447273
"418","2008-08-28",5.6
"419","2008-08-29",5.64
"420","2008-09-02",5.956364
"421","2008-09-03",5.914546
"422","2008-09-04",5.570909
"423","2008-09-05",5.765455
"424","2008-09-08",5.834546
"425","2008-09-09",5.498182
"426","2008-09-10",5.667273
"427","2008-09-11",5.503636
"428","2008-09-12",5.427273
"429","2008-09-15",4.747272
"430","2008-09-16",4.581818
"431","2008-09-17",4.230909
"432","2008-09-18",4.729091
"433","2008-09-19",5.089091
"434","2008-09-22",4.690909
"435","2008-09-23",4.727273
"436","2008-09-24",5.045455
"437","2008-09-25",4.989091
"438","2008-09-26",4.534545
"439","2008-09-29",3.969091
"440","2008-09-30",4.276364
"441","2008-10-01",4.354546
"442","2008-10-02",4.454545
"443","2008-10-03",4.143636
"444","2008-10-06",3.756364
"445","2008-10-07",3.636364
"446","2008-10-08",3.196364
"447","2008-10-09",3.154546
"448","2008-10-10",2.518182
"449","2008-10-13",3.272727
"450","2008-10-14",3.241818
"451","2008-10-15",2.781818
"452","2008-10-16",3.109091
"453","2008-10-17",2.929091
"454","2008-10-20",3.172727
"455","2008-10-21",3.027273
"456","2008-10-22",2.567273
"457","2008-10-23",2.616364
"458","2008-10-24",2.261818
"459","2008-10-27",2.263636
"460","2008-10-28",2.692727
"461","2008-10-29",2.585454
"462","2008-10-30",2.938182
"463","2008-10-31",3.149091
"464","2008-11-03",3.298182
"465","2008-11-04",3.538182
"466","2008-11-05",3.116364
"467","2008-11-06",3.032727
"468","2008-11-07",3.303636
"469","2008-11-10",3.456364
"470","2008-11-11",3.067273
"471","2008-11-12",2.696364
"472","2008-11-13",2.94
"473","2008-11-14",2.747273
"474","2008-11-17",2.730909
"475","2008-11-18",2.641818
"476","2008-11-19",2.281818
"477","2008-11-20",2.06
"478","2008-11-21",2.38
"479","2008-11-24",2.534545
"480","2008-11-25",2.48
"481","2008-11-26",2.401818
"482","2008-11-28",2.589091
"483","2008-12-01",2.24
"484","2008-12-02",2.4
"485","2008-12-03",2.534545
"486","2008-12-04",2.543636
"487","2008-12-05",2.789091
"488","2008-12-08",2.945455
"489","2008-12-09",2.847273
"490","2008-12-10",3.094545
"491","2008-12-11",3.072727
"492","2008-12-12",3.223636
"493","2008-12-15",3.154546
"494","2008-12-16",3.503636
"495","2008-12-17",3.407273
"496","2008-12-18",3.490909
"497","2008-12-19",3.536364
"498","2008-12-22",3.401818
"499","2008-12-23",3.18
"500","2008-12-24",3.318182
"501","2008-12-26",3.172727
"502","2008-12-29",3.456364
"503","2008-12-30",3.487273
"504","2008-12-31",3.5
"505","2009-01-02",3.747273
"506","2009-01-05",3.818182
"507","2009-01-06",4
"508","2009-01-07",3.467273
"509","2009-01-08",3.434546
"510","2009-01-09",3.405455
"511","2009-01-12",3.156364
"512","2009-01-13",3.216364
"513","2009-01-14",3.114545
"514","2009-01-15",2.998182
"515","2009-01-16",3.065454
"516","2009-01-20",2.665455
"517","2009-01-21",2.834545
"518","2009-01-22",2.729091
"519","2009-01-23",2.692727
"520","2009-01-26",2.663636
"521","2009-01-27",2.76
"522","2009-01-28",3.174546
"523","2009-01-29",2.974545
"524","2009-01-30",2.996364
"525","2009-02-02",2.92
"526","2009-02-03",2.958182
"527","2009-02-04",2.943636
"528","2009-02-05",2.972727
"529","2009-02-06",3.212727
"530","2009-02-09",3.301818
"531","2009-02-10",3.105454
"532","2009-02-11",3.227273
"533","2009-02-12",3.234545
"534","2009-02-13",3.174546
"535","2009-02-17",2.741818
"536","2009-02-18",2.672727
"537","2009-02-19",2.636364
"538","2009-02-20",2.505455
"539","2009-02-23",2.432727
"540","2009-02-24",2.561818
"541","2009-02-25",2.46
"542","2009-02-26",2.332727
"543","2009-02-27",2.265455
"544","2009-03-02",2
"545","2009-03-03",2.023636
"546","2009-03-04",2.105454
"547","2009-03-05",1.847273
"548","2009-03-06",1.885455
"549","2009-03-09",1.810909
"550","2009-03-10",2.105454
"551","2009-03-11",2.049091
"552","2009-03-12",2.136364
"553","2009-03-13",2.143636
"554","2009-03-16",2.296364
"555","2009-03-17",2.378182
"556","2009-03-18",2.525455
"557","2009-03-19",2.425455
"558","2009-03-20",2.28
"559","2009-03-23",2.643636
"560","2009-03-24",2.561818
"561","2009-03-25",2.561818
"562","2009-03-26",2.689091
"563","2009-03-27",2.658182
"564","2009-03-30",2.305454
"565","2009-03-31",2.416364
"566","2009-04-01",2.610909
"567","2009-04-02",2.74
"568","2009-04-03",2.778182
"569","2009-04-06",2.7
"570","2009-04-07",2.641818
"571","2009-04-08",2.761818
"572","2009-04-09",3.045455
"573","2009-04-13",3.212727
"574","2009-04-14",3.081818
"575","2009-04-15",3.269091
"576","2009-04-16",3.212727
"577","2009-04-17",3.183636
"578","2009-04-20",2.956364
"579","2009-04-21",3.021818
"580","2009-04-22",2.92
"581","2009-04-23",3.192727
"582","2009-04-24",3.287273
"583","2009-04-27",3.354545
"584","2009-04-28",3.290909
"585","2009-04-29",3.772727
"586","2009-04-30",3.750909
"587","2009-05-01",3.736364
"588","2009-05-04",4.265455
"589","2009-05-05",4.334546
"590","2009-05-06",4.083636
"591","2009-05-07",3.889091
"592","2009-05-08",4.081818
"593","2009-05-11",3.938182
"594","2009-05-12",4.090909
"595","2009-05-13",3.816364
"596","2009-05-14",4.052727
"597","2009-05-15",4.252728
"598","2009-05-18",5.325455
"599","2009-05-19",5.307273
"600","2009-05-20",5.16
"601","2009-05-21",5.092727
"602","2009-05-22",5.363636
"603","2009-05-26",5.309091
"604","2009-05-27",5.32
"605","2009-05-28",5.589091
"606","2009-05-29",5.661818
"607","2009-06-01",5.832727
"608","2009-06-02",5.783637
"609","2009-06-03",5.46
"610","2009-06-04",5.852727
"611","2009-06-05",5.930909
"612","2009-06-08",5.692727
"613","2009-06-09",5.776364
"614","2009-06-10",5.789091
"615","2009-06-11",5.796364
"616","2009-06-12",5.661818
"617","2009-06-15",5.421818
"618","2009-06-16",5.452727
"619","2009-06-17",5.421818
"620","2009-06-18",5.258182
"621","2009-06-19",5.423636
"622","2009-06-22",5.127273
"623","2009-06-23",5.092727
"624","2009-06-24",5.112727
"625","2009-06-25",5.376364
"626","2009-06-26",5.616364
"627","2009-06-29",5.6
"628","2009-06-30",5.363636
"629","2009-07-01",5.587273
"630","2009-07-02",5.427273
"631","2009-07-06",5.083636
"632","2009-07-07",5.072727
"633","2009-07-08",4.734545
"634","2009-07-09",4.781818
"635","2009-07-10",4.736363
"636","2009-07-13",4.961818
"637","2009-07-14",5.136364
"638","2009-07-15",5.418182
"639","2009-07-16",5.336364
"640","2009-07-17",5.538182
"641","2009-07-20",6.047273
"642","2009-07-21",5.916364
"643","2009-07-22",5.787273
"644","2009-07-23",6.058182
"645","2009-07-24",5.747272
"646","2009-07-27",5.705454
"647","2009-07-28",5.52
"648","2009-07-29",5.405455
"649","2009-07-30",5.647273
"650","2009-07-31",5.7
"651","2009-08-03",6.036364
"652","2009-08-04",5.987273
"653","2009-08-05",5.992727
"654","2009-08-06",5.890909
"655","2009-08-07",5.749091
"656","2009-08-10",5.409091
"657","2009-08-11",5.332727
"658","2009-08-12",5.534545
"659","2009-08-13",5.763637
"660","2009-08-14",5.594545
"661","2009-08-17",5.212727
"662","2009-08-18",5.383636
"663","2009-08-19",5.390909
"664","2009-08-20",5.490909
"665","2009-08-21",5.649091
"666","2009-08-24",5.645454
"667","2009-08-25",5.710909
"668","2009-08-26",5.707273
"669","2009-08-27",5.709091
"670","2009-08-28",5.64
"671","2009-08-31",5.549091
"672","2009-09-01",5.336364
"673","2009-09-02",5.365455
"674","2009-09-03",5.427273
"675","2009-09-04",5.587273
"676","2009-09-08",5.956364
"677","2009-09-09",6.169091
"678","2009-09-10",6.234545
"679","2009-09-11",6.334546
"680","2009-09-14",6.32
"681","2009-09-15",6.465455
"682","2009-09-16",6.7
"683","2009-09-17",6.5
"684","2009-09-18",6.438182
"685","2009-09-21",6.374546
"686","2009-09-22",6.516364
"687","2009-09-23",6.434546
"688","2009-09-24",6.390909
"689","2009-09-25",6.4
"690","2009-09-28",6.589091
"691","2009-09-29",6.607273
"692","2009-09-30",7.010909
"693","2009-10-01",6.743636
"694","2009-10-02",6.887273
"695","2009-10-05",7.221818
"696","2009-10-06",7.347273
"697","2009-10-07",7.12
"698","2009-10-08",7.165454
"699","2009-10-09",7.110909
"700","2009-10-12",7.158182
"701","2009-10-13",7.183636
"702","2009-10-14",7.396364
"703","2009-10-15",7.394546
"704","2009-10-16",7.365455
"705","2009-10-19",7.498182
"706","2009-10-20",7.403636
"707","2009-10-21",7.107273
"708","2009-10-22",7.152727
"709","2009-10-23",7.029091
"710","2009-10-26",6.796364
"711","2009-10-27",6.24
"712","2009-10-28",5.996364
"713","2009-10-29",6.121818
"714","2009-10-30",5.718182
"715","2009-11-02",5.963636
"716","2009-11-03",6.016364
"717","2009-11-04",6.449091
"718","2009-11-05",6.556364
"719","2009-11-06",6.543636
"720","2009-11-09",7.123636
"721","2009-11-10",6.992727
"722","2009-11-11",7.396364
"723","2009-11-12",7.009091
"724","2009-11-13",7.069091
"725","2009-11-16",7.232727
"726","2009-11-17",7.216363
"727","2009-11-18",7.056364
"728","2009-11-19",6.738182
"729","2009-11-20",6.916364
"730","2009-11-23",7.069091
"731","2009-11-24",6.88
"732","2009-11-25",6.987273
"733","2009-11-27",6.62
"734","2009-11-30",6.763637
"735","2009-12-01",6.945455
"736","2009-12-02",6.98
"737","2009-12-03",6.818182
"738","2009-12-04",6.952727
"739","2009-12-07",6.669091
"740","2009-12-08",6.690909
"741","2009-12-09",6.716363
"742","2009-12-10",6.841818
"743","2009-12-11",6.66
"744","2009-12-14",6.647273
"745","2009-12-15",6.372727
"746","2009-12-16",6.389091
"747","2009-12-17",6.22
"748","2009-12-18",6.229091
"749","2009-12-21",6.310909
"750","2009-12-22",6.565454
"751","2009-12-23",6.709091
"752","2009-12-24",6.727273
"753","2009-12-28",6.781818
"754","2009-12-29",6.834546
"755","2009-12-30",6.874546
"756","2009-12-31",6.856364
"757","2010-01-04",7.047273
"758","2010-01-05",7.147273
"759","2010-01-06",7.034545
"760","2010-01-07",7.018182
"761","2010-01-08",6.872727
"762","2010-01-11",6.867273
"763","2010-01-12",6.572727
"764","2010-01-13",6.687273
"765","2010-01-14",6.670909
"766","2010-01-15",6.58
"767","2010-01-19",6.934546
"768","2010-01-20",6.836364
"769","2010-01-21",6.521818
"770","2010-01-22",6.538182
"771","2010-01-25",6.710909
"772","2010-01-26",6.283637
"773","2010-01-27",6.236363
"774","2010-01-28",6.085454
"775","2010-01-29",6.414546
"776","2010-02-01",6.536364
"777","2010-02-02",6.510909
"778","2010-02-03",6.727273
"779","2010-02-04",6.321818
"780","2010-02-05",6.098182
"781","2010-02-08",6.107273
"782","2010-02-09",6.374546
"783","2010-02-10",6.34
"784","2010-02-11",6.450909
"785","2010-02-12",6.443636
"786","2010-02-16",6.569091
"787","2010-02-17",6.609091
"788","2010-02-18",6.674545
"789","2010-02-19",6.64
"790","2010-02-22",6.609091
"791","2010-02-23",6.607273
"792","2010-02-24",6.654545
"793","2010-02-25",6.7
"794","2010-02-26",6.954545
"795","2010-03-01",7.070909
"796","2010-03-02",7.143636
"797","2010-03-03",7.281818
"798","2010-03-04",7.194545
"799","2010-03-05",7.447273
"800","2010-03-08",7.409091
"801","2010-03-09",7.427273
"802","2010-03-10",7.438182
"803","2010-03-11",7.525455
"804","2010-03-12",7.518182
"805","2010-03-15",7.356364
"806","2010-03-16",7.543636
"807","2010-03-17",7.736363
"808","2010-03-18",7.709091
"809","2010-03-19",7.412727
"810","2010-03-22",7.478182
"811","2010-03-23",7.403636
"812","2010-03-24",7.301818
"813","2010-03-25",7.461818
"814","2010-03-26",7.534545
"815","2010-03-29",7.803637
"816","2010-03-30",7.896364
"817","2010-03-31",7.763637
"818","2010-04-01",7.918182
"819","2010-04-05",8.245455
"820","2010-04-06",8.325455
"821","2010-04-07",8.094545
"822","2010-04-08",8.009091
"823","2010-04-09",8.181818
"824","2010-04-12",7.88
"825","2010-04-13",7.76
"826","2010-04-14",7.789091
"827","2010-04-15",7.607273
"828","2010-04-16",7.42
"829","2010-04-19",7.458182
"830","2010-04-20",7.765455
"831","2010-04-21",7.741818
"832","2010-04-22",7.821818
"833","2010-04-23",8.165455
"834","2010-04-26",7.8
"835","2010-04-27",7.449091
"836","2010-04-28",7.530909
"837","2010-04-29",7.712727
"838","2010-04-30",7.730909
"839","2010-05-03",7.703636
"840","2010-05-04",7.16
"841","2010-05-05",7.369091
"842","2010-05-06",6.989091
"843","2010-05-07",6.974545
"844","2010-05-10",7.714545
"845","2010-05-11",7.421818
"846","2010-05-12",7.476364
"847","2010-05-13",7.425455
"848","2010-05-14",7.123636
"849","2010-05-17",7.176363
"850","2010-05-18",6.9
"851","2010-05-19",6.649091
"852","2010-05-20",6.385455
"853","2010-05-21",6.609091
"854","2010-05-24",6.432727
"855","2010-05-25",6.383636
"856","2010-05-26",6.336364
"857","2010-05-27",6.78
"858","2010-05-28",6.689091
"859","2010-06-01",6.450909
"860","2010-06-02",6.690909
"861","2010-06-03",6.750909
"862","2010-06-04",6.596364
"863","2010-06-07",6.394546
"864","2010-06-08",6.436364
"865","2010-06-09",6.356364
"866","2010-06-10",6.563636
"867","2010-06-11",6.650909
"868","2010-06-14",6.652727
"869","2010-06-15",6.887273
"870","2010-06-16",6.903636
"871","2010-06-17",6.909091
"872","2010-06-18",6.927273
"873","2010-06-21",7.085454
"874","2010-06-22",6.863636
"875","2010-06-23",7.014545
"876","2010-06-24",6.814546
"877","2010-06-25",6.829091
"878","2010-06-28",6.907273
"879","2010-06-29",6.594545
"880","2010-06-30",6.570909
"881","2010-07-01",6.538182
"882","2010-07-02",6.503636
"883","2010-07-06",6.585454
"884","2010-07-07",6.687273
"885","2010-07-08",6.754546
"886","2010-07-09",6.881818
"887","2010-07-12",6.967273
"888","2010-07-13",7.121818
"889","2010-07-14",7.02
"890","2010-07-15",7.04
"891","2010-07-16",6.84
"892","2010-07-19",6.901818
"893","2010-07-20",6.918182
"894","2010-07-21",6.867273
"895","2010-07-22",7.087273
"896","2010-07-23",7.149091
"897","2010-07-26",7.156363
"898","2010-07-27",7.141818
"899","2010-07-28",6.976364
"900","2010-07-29",7.078182
"901","2010-07-30",7.074545
"902","2010-08-02",7.527273
"903","2010-08-03",7.570909
"904","2010-08-04",7.636364
"905","2010-08-05",7.541818
"906","2010-08-06",7.521818
"907","2010-08-09",7.701818
"908","2010-08-10",7.690909
"909","2010-08-11",7.405455
"910","2010-08-12",7.410909
"911","2010-08-13",7.496364
"912","2010-08-16",7.472727
"913","2010-08-17",7.556364
"914","2010-08-18",7.596364
"915","2010-08-19",7.723636
"916","2010-08-20",7.732727
"917","2010-08-23",7.76
"918","2010-08-24",7.656363
"919","2010-08-25",7.547273
"920","2010-08-26",7.525455
"921","2010-08-27",7.552727
"922","2010-08-30",7.44
"923","2010-08-31",7.510909
"924","2010-09-01",7.814546
"925","2010-09-02",7.836364
"926","2010-09-03",7.874546
"927","2010-09-07",7.898182
"928","2010-09-08",8.076364
"929","2010-09-09",8.227273
"930","2010-09-10",8.298182
"931","2010-09-13",8.718182
"932","2010-09-14",8.583636
"933","2010-09-15",8.672728
"934","2010-09-16",8.636364
"935","2010-09-17",8.694546
"936","2010-09-20",8.894546
"937","2010-09-21",8.810909
"938","2010-09-22",8.883636
