"","date","TAC"
"307","2008-03-24",29.84
"308","2008-03-25",30.360001
"309","2008-03-26",30.190001
"310","2008-03-27",30.49
"311","2008-03-28",31.059999
"312","2008-03-31",31.07
"313","2008-04-01",31.07
"314","2008-04-02",31.42
"315","2008-04-03",31.620001
"316","2008-04-04",31.200001
"317","2008-04-07",30.93
"318","2008-04-08",30.99
"319","2008-04-09",30.629999
"320","2008-04-10",32.43
"321","2008-04-11",31.68
"322","2008-04-14",31.530001
"323","2008-04-15",31.34
"324","2008-04-16",32.810001
"325","2008-04-17",32.66
"326","2008-04-18",32.93
"327","2008-04-21",33.48
"328","2008-04-22",33.02
"329","2008-04-23",33.310001
"330","2008-04-24",33.310001
"331","2008-04-25",32.93
"332","2008-04-28",33.43
"333","2008-04-29",33.099998
"334","2008-04-30",33.790001
"335","2008-05-01",33.490002
"336","2008-05-02",33.490002
"337","2008-05-05",33.110001
"338","2008-05-06",34.169998
"339","2008-05-07",34.630001
"340","2008-05-08",34.529999
"341","2008-05-09",35.02
"342","2008-05-12",35.259998
"343","2008-05-13",35.389999
"344","2008-05-14",35.400002
"345","2008-05-15",35.669998
"346","2008-05-16",35.209999
"347","2008-05-19",35.200001
"348","2008-05-20",35.34
"349","2008-05-21",36
"350","2008-05-22",36.48
"351","2008-05-23",35.799999
"352","2008-05-27",35.810001
"353","2008-05-28",35.77
"354","2008-05-29",35.98
"355","2008-05-30",36.200001
"356","2008-06-02",35.630001
"357","2008-06-03",35.130001
"358","2008-06-04",34.740002
"359","2008-06-05",35.43
"360","2008-06-06",35.5
"361","2008-06-09",35.310001
"362","2008-06-10",34.970001
"363","2008-06-11",34.830002
"364","2008-06-12",34.68
"365","2008-06-13",34.599998
"366","2008-06-16",35.380001
"367","2008-06-17",36.619999
"368","2008-06-18",36.509998
"369","2008-06-19",36.299999
"370","2008-06-20",35.830002
"371","2008-06-23",35.799999
"372","2008-06-24",34.849998
"373","2008-06-25",34.619999
"374","2008-06-26",34.779999
"375","2008-06-27",34.959999
"376","2008-06-30",36.240002
"377","2008-07-01",36.830002
"378","2008-07-02",35.23
"379","2008-07-03",34.27
"380","2008-07-07",32.619999
"381","2008-07-08",32.32
"382","2008-07-09",32.610001
"383","2008-07-10",32.810001
"384","2008-07-11",32.360001
"385","2008-07-14",32.869999
"386","2008-07-15",31.709999
"387","2008-07-16",30.889999
"388","2008-07-17",30.610001
"389","2008-07-18",32.130001
"390","2008-07-21",37.060001
"391","2008-07-22",36.650002
"392","2008-07-23",36.580002
"393","2008-07-24",34.59
"394","2008-07-25",34.27
"395","2008-07-28",34.150002
"396","2008-07-29",34.73
"397","2008-07-30",35.18
"398","2008-07-31",35.610001
"399","2008-08-01",35.279999
"400","2008-08-04",33.889999
"401","2008-08-05",35.18
"402","2008-08-06",34.939999
"403","2008-08-07",34.73
"404","2008-08-08",33.25
"405","2008-08-11",33.110001
"406","2008-08-12",33.139999
"407","2008-08-13",33.150002
"408","2008-08-14",33.599998
"409","2008-08-15",33.59
"410","2008-08-18",34.07
"411","2008-08-19",33.990002
"412","2008-08-20",34.369999
"413","2008-08-21",35.450001
"414","2008-08-22",35.669998
"415","2008-08-25",35.650002
"416","2008-08-26",35.66
"417","2008-08-27",35.459999
"418","2008-08-28",35.27
"419","2008-08-29",35
"420","2008-09-02",33.610001
"421","2008-09-03",33.41
"422","2008-09-04",32.290001
"423","2008-09-05",31.75
"424","2008-09-08",32.040001
"425","2008-09-09",31.27
"426","2008-09-10",32.189999
"427","2008-09-11",31.790001
"428","2008-09-12",32.360001
"429","2008-09-15",31.34
"430","2008-09-16",30.23
"431","2008-09-17",27.18
"432","2008-09-18",29.469999
"433","2008-09-19",30.190001
"434","2008-09-22",30.280001
"435","2008-09-23",28.690001
"436","2008-09-24",28.49
"437","2008-09-25",28.82
"438","2008-09-26",28.23
"439","2008-09-29",26.030001
"440","2008-09-30",27.48
"441","2008-10-01",27.99
"442","2008-10-02",26.370001
"443","2008-10-03",25.459999
"444","2008-10-06",23.33
"445","2008-10-07",22.35
"446","2008-10-08",21.219999
"447","2008-10-09",19.360001
"448","2008-10-10",17.940001
"449","2008-10-13",20.07
"450","2008-10-14",19.41
"451","2008-10-15",18.969999
"452","2008-10-16",21.469999
"453","2008-10-17",22.459999
"454","2008-10-20",23.440001
"455","2008-10-21",21.32
"456","2008-10-22",20.48
"457","2008-10-23",19.629999
"458","2008-10-24",19.41
"459","2008-10-27",17.82
"460","2008-10-28",19.209999
"461","2008-10-29",19.33
"462","2008-10-30",19.950001
"463","2008-10-31",20.34
"464","2008-11-03",20.58
"465","2008-11-04",20.77
"466","2008-11-05",20.1
"467","2008-11-06",18.85
"468","2008-11-07",19.969999
"469","2008-11-10",19.530001
"470","2008-11-11",19.139999
"471","2008-11-12",18.17
"472","2008-11-13",19.27
"473","2008-11-14",19.059999
"474","2008-11-17",19.34
"475","2008-11-18",18.799999
"476","2008-11-19",17.67
"477","2008-11-20",16.469999
"478","2008-11-21",17.709999
"479","2008-11-24",17.790001
"480","2008-11-25",18.459999
"481","2008-11-26",17.860001
"482","2008-11-28",18.059999
"483","2008-12-01",17.93
"484","2008-12-02",17.549999
"485","2008-12-03",17.18
"486","2008-12-04",16.82
"487","2008-12-05",16.879999
"488","2008-12-08",17.709999
"489","2008-12-09",17.15
"490","2008-12-10",17.49
"491","2008-12-11",17.719999
"492","2008-12-12",17.700001
"493","2008-12-15",17.950001
"494","2008-12-16",19.02
"495","2008-12-17",18.65
"496","2008-12-18",18.690001
"497","2008-12-19",18.440001
"498","2008-12-22",18.32
"499","2008-12-23",18.129999
"500","2008-12-24",18.700001
"501","2008-12-26",18.879999
"502","2008-12-29",19.6
"503","2008-12-30",19.83
"504","2008-12-31",20.01
"505","2009-01-02",20.68
"506","2009-01-05",21.059999
"507","2009-01-06",21.459999
"508","2009-01-07",20.49
"509","2009-01-08",20.74
"510","2009-01-09",20.059999
"511","2009-01-12",19.09
"512","2009-01-13",19.01
"513","2009-01-14",18.370001
"514","2009-01-15",18.27
"515","2009-01-16",18.190001
"516","2009-01-20",17.51
"517","2009-01-21",17.790001
"518","2009-01-22",17.299999
"519","2009-01-23",17.24
"520","2009-01-26",17.370001
"521","2009-01-27",18.030001
"522","2009-01-28",18.67
"523","2009-01-29",18.700001
"524","2009-01-30",18.23
"525","2009-02-02",17.93
"526","2009-02-03",17.940001
"527","2009-02-04",18.290001
"528","2009-02-05",18.200001
"529","2009-02-06",18.23
"530","2009-02-09",18.450001
"531","2009-02-10",17.49
"532","2009-02-11",17.32
"533","2009-02-12",17.190001
"534","2009-02-13",17.24
"535","2009-02-17",16.209999
"536","2009-02-18",15.12
"537","2009-02-19",15.4
"538","2009-02-20",15.37
"539","2009-02-23",15.02
"540","2009-02-24",15.98
"541","2009-02-25",16.440001
"542","2009-02-26",16.59
"543","2009-02-27",16.41
"544","2009-03-02",15.7
"545","2009-03-03",14.82
"546","2009-03-04",14.87
"547","2009-03-05",14
"548","2009-03-06",14.39
"549","2009-03-09",14.2
"550","2009-03-10",14.82
"551","2009-03-11",15.11
"552","2009-03-12",15.06
"553","2009-03-13",14.8
"554","2009-03-16",15.07
"555","2009-03-17",15.68
"556","2009-03-18",15.96
"557","2009-03-19",15.44
"558","2009-03-20",15.4
"559","2009-03-23",15.82
"560","2009-03-24",15.51
"561","2009-03-25",15.19
"562","2009-03-26",15.24
"563","2009-03-27",14.84
"564","2009-03-30",14.4
"565","2009-03-31",14.69
"566","2009-04-01",14.79
"567","2009-04-02",15.18
"568","2009-04-03",15
"569","2009-04-06",14.94
"570","2009-04-07",14.81
"571","2009-04-08",14.89
"572","2009-04-09",15.23
"573","2009-04-13",15.34
"574","2009-04-14",15.54
"575","2009-04-15",15.64
"576","2009-04-16",15.6
"577","2009-04-17",15.86
"578","2009-04-20",15.29
"579","2009-04-21",15.33
"580","2009-04-22",15.48
"581","2009-04-23",15.75
"582","2009-04-24",16.049999
"583","2009-04-27",15.76
"584","2009-04-28",15.78
"585","2009-04-29",17.5
"586","2009-04-30",17.33
"587","2009-05-01",17.57
"588","2009-05-04",17.969999
"589","2009-05-05",18.01
"590","2009-05-06",18.360001
"591","2009-05-07",17.98
"592","2009-05-08",18.6
"593","2009-05-11",18.129999
"594","2009-05-12",18
"595","2009-05-13",17.1
"596","2009-05-14",17.360001
"597","2009-05-15",17.139999
"598","2009-05-18",17.290001
"599","2009-05-19",17.6
"600","2009-05-20",17.68
"601","2009-05-21",17.559999
"602","2009-05-22",17.91
"603","2009-05-26",18.26
"604","2009-05-27",18.27
"605","2009-05-28",18.01
"606","2009-05-29",18.34
"607","2009-06-01",18.49
"608","2009-06-02",18.639999
"609","2009-06-03",18.01
"610","2009-06-04",18.219999
"611","2009-06-05",17.84
"612","2009-06-08",17.91
"613","2009-06-09",18.23
"614","2009-06-10",18.379999
"615","2009-06-11",18.93
"616","2009-06-12",19.09
"617","2009-06-15",18.559999
"618","2009-06-16",18.68
"619","2009-06-17",18.35
"620","2009-06-18",18.82
"621","2009-06-19",19.34
"622","2009-06-22",18.799999
"623","2009-06-23",19.18
"624","2009-06-24",19.530001
"625","2009-06-25",19.4
"626","2009-06-26",19.450001
"627","2009-06-29",20.66
"628","2009-06-30",19.43
"629","2009-07-01",19.52
"630","2009-07-02",19.059999
"631","2009-07-06",18.629999
"632","2009-07-07",18.290001
"633","2009-07-08",17.950001
"634","2009-07-09",18.139999
"635","2009-07-10",18.01
"636","2009-07-13",18.059999
"637","2009-07-14",18.32
"638","2009-07-15",19.110001
"639","2009-07-16",18.98
"640","2009-07-17",18.85
"641","2009-07-20",18.75
"642","2009-07-21",18.940001
"643","2009-07-22",18.969999
"644","2009-07-23",19.23
"645","2009-07-24",19.33
"646","2009-07-27",19.549999
"647","2009-07-28",19.34
"648","2009-07-29",19.02
"649","2009-07-30",19.23
"650","2009-07-31",19.879999
"651","2009-08-03",19.91
"652","2009-08-04",19.65
"653","2009-08-05",20.190001
"654","2009-08-06",19.77
"655","2009-08-07",19.74
"656","2009-08-10",19.629999
"657","2009-08-11",19.18
"658","2009-08-12",19.83
"659","2009-08-13",20.030001
"660","2009-08-14",19.82
"661","2009-08-17",19.25
"662","2009-08-18",19.91
"663","2009-08-19",20.41
"664","2009-08-20",20.629999
"665","2009-08-21",21.030001
"666","2009-08-24",20.559999
"667","2009-08-25",20.200001
"668","2009-08-26",19.799999
"669","2009-08-27",20.09
"670","2009-08-28",19.610001
"671","2009-08-31",19.370001
"672","2009-09-01",18.93
"673","2009-09-02",18.74
"674","2009-09-03",18.92
"675","2009-09-04",19.43
"676","2009-09-08",19.299999
"677","2009-09-09",19.35
"678","2009-09-10",19.26
"679","2009-09-11",19.379999
"680","2009-09-14",19.559999
"681","2009-09-15",20
"682","2009-09-16",20.459999
"683","2009-09-17",20.41
"684","2009-09-18",20.219999
"685","2009-09-21",20.01
"686","2009-09-22",20.540001
"687","2009-09-23",20.389999
"688","2009-09-24",19.77
"689","2009-09-25",19.73
"690","2009-09-28",19.93
"691","2009-09-29",19.940001
"692","2009-09-30",20.52
"693","2009-10-01",19.639999
"694","2009-10-02",19.469999
"695","2009-10-05",19.75
"696","2009-10-06",20.27
"697","2009-10-07",20.32
"698","2009-10-08",20.84
"699","2009-10-09",20.870001
"700","2009-10-12",21.24
"701","2009-10-13",20.66
"702","2009-10-14",20.799999
"703","2009-10-15",20.16
"704","2009-10-16",20.540001
"705","2009-10-19",20.66
"706","2009-10-20",20.34
"707","2009-10-21",20.27
"708","2009-10-22",20.459999
"709","2009-10-23",20.120001
"710","2009-10-26",19.76
"711","2009-10-27",19.67
"712","2009-10-28",19.1
"713","2009-10-29",18.950001
"714","2009-10-30",18.620001
"715","2009-11-02",18.66
"716","2009-11-03",18.92
"717","2009-11-04",19.110001
"718","2009-11-05",19.27
"719","2009-11-06",19.040001
"720","2009-11-09",19.51
"721","2009-11-10",19.48
"722","2009-11-11",19.59
"723","2009-11-12",19.48
"724","2009-11-13",19.67
"725","2009-11-16",20.07
"726","2009-11-17",20.110001
"727","2009-11-18",20.27
"728","2009-11-19",20.41
"729","2009-11-20",20.440001
"730","2009-11-23",20.700001
"731","2009-11-24",20.82
"732","2009-11-25",21.219999
"733","2009-11-27",20.48
"734","2009-11-30",20.93
"735","2009-12-01",20.969999
"736","2009-12-02",20.799999
"737","2009-12-03",20.709999
"738","2009-12-04",20.6
"739","2009-12-07",20.790001
"740","2009-12-08",20.469999
"741","2009-12-09",20.59
"742","2009-12-10",20.74
"743","2009-12-11",20.85
"744","2009-12-14",21.6
"745","2009-12-15",21.75
"746","2009-12-16",21.809999
"747","2009-12-17",21.68
"748","2009-12-18",21.76
"749","2009-12-21",21.65
"750","2009-12-22",21.91
"751","2009-12-23",21.99
"752","2009-12-24",22.15
"753","2009-12-28",22.139999
"754","2009-12-29",22.559999
"755","2009-12-30",22.35
"756","2009-12-31",22.27
"757","2010-01-04",22.57
"758","2010-01-05",22.6
"759","2010-01-06",22.76
"760","2010-01-07",22.290001
"761","2010-01-08",22.66
"762","2010-01-11",22.780001
"763","2010-01-12",22.530001
"764","2010-01-13",22.9
"765","2010-01-14",23.139999
"766","2010-01-15",23.049999
"767","2010-01-19",22.84
"768","2010-01-20",22.18
"769","2010-01-21",21.73
"770","2010-01-22",21.370001
"771","2010-01-25",21.52
"772","2010-01-26",20.969999
"773","2010-01-27",21.209999
"774","2010-01-28",20.790001
"775","2010-01-29",20.790001
"776","2010-02-01",21.209999
"777","2010-02-02",21.73
"778","2010-02-03",21.219999
"779","2010-02-04",20.58
"780","2010-02-05",20.84
"781","2010-02-08",20.65
"782","2010-02-09",20.99
"783","2010-02-10",21.35
"784","2010-02-11",21.99
"785","2010-02-12",22.059999
"786","2010-02-16",22.58
"787","2010-02-17",22.51
"788","2010-02-18",22.540001
"789","2010-02-19",22.77
"790","2010-02-22",22.82
"791","2010-02-23",22.43
"792","2010-02-24",22.07
"793","2010-02-25",21.139999
"794","2010-02-26",20.9
"795","2010-03-01",21.389999
"796","2010-03-02",21.719999
"797","2010-03-03",21.66
"798","2010-03-04",21.52
"799","2010-03-05",22.040001
"800","2010-03-08",21.940001
"801","2010-03-09",22.1
"802","2010-03-10",22.030001
"803","2010-03-11",22.110001
"804","2010-03-12",22.35
"805","2010-03-15",22.540001
"806","2010-03-16",22.74
"807","2010-03-17",22.74
"808","2010-03-18",22.59
"809","2010-03-19",22.32
"810","2010-03-22",22.33
"811","2010-03-23",22.57
"812","2010-03-24",22.450001
"813","2010-03-25",22.559999
"814","2010-03-26",21.83
"815","2010-03-29",22.16
"816","2010-03-30",22.110001
"817","2010-03-31",22.049999
"818","2010-04-01",22.469999
"819","2010-04-05",22.77
"820","2010-04-06",22.67
"821","2010-04-07",22
"822","2010-04-08",21.950001
"823","2010-04-09",21.860001
"824","2010-04-12",22
"825","2010-04-13",22.030001
"826","2010-04-14",22.059999
"827","2010-04-15",21.709999
"828","2010-04-16",21.620001
"829","2010-04-19",21.709999
"830","2010-04-20",22.110001
"831","2010-04-21",22.040001
"832","2010-04-22",21.99
"833","2010-04-23",22.030001
"834","2010-04-26",21.959999
"835","2010-04-27",20.93
"836","2010-04-28",20.75
"837","2010-04-29",20.82
"838","2010-04-30",20.530001
"839","2010-05-03",20.74
"840","2010-05-04",20.049999
"841","2010-05-05",19.629999
"842","2010-05-06",19.110001
"843","2010-05-07",19.18
"844","2010-05-10",19.940001
"845","2010-05-11",20.01
"846","2010-05-12",20.52
"847","2010-05-13",20.43
"848","2010-05-14",20.139999
"849","2010-05-17",19.99
"850","2010-05-18",19.9
"851","2010-05-19",19.700001
"852","2010-05-20",18.809999
"853","2010-05-21",19.33
"854","2010-05-24",19.17
"855","2010-05-25",19.4
"856","2010-05-26",19.23
"857","2010-05-27",19.73
"858","2010-05-28",19.4
"859","2010-06-01",19.469999
"860","2010-06-02",20.01
"861","2010-06-03",20.059999
"862","2010-06-04",19.469999
"863","2010-06-07",19.5
"864","2010-06-08",19.559999
"865","2010-06-09",19.76
"866","2010-06-10",20.16
"867","2010-06-11",20.290001
"868","2010-06-14",20.709999
"869","2010-06-15",21
"870","2010-06-16",21.030001
"871","2010-06-17",20.799999
"872","2010-06-18",20.84
"873","2010-06-21",21.02
"874","2010-06-22",20.530001
"875","2010-06-23",20
"876","2010-06-24",19.59
"877","2010-06-25",19.77
"878","2010-06-28",19.65
"879","2010-06-29",18.639999
"880","2010-06-30",18.5
"881","2010-07-01",18.780001
"882","2010-07-02",18.540001
"883","2010-07-06",18.84
"884","2010-07-07",19.25
"885","2010-07-08",19.190001
"886","2010-07-09",19.82
"887","2010-07-12",19.83
"888","2010-07-13",20.059999
"889","2010-07-14",19.99
"890","2010-07-15",20.08
"891","2010-07-16",19.469999
"892","2010-07-19",19.74
"893","2010-07-20",20.08
"894","2010-07-21",19.709999
"895","2010-07-22",19.870001
"896","2010-07-23",19.76
"897","2010-07-26",19.879999
"898","2010-07-27",19.9
"899","2010-07-28",19.790001
"900","2010-07-29",20.200001
"901","2010-07-30",20.290001
"902","2010-08-02",20.5
"903","2010-08-03",20.790001
"904","2010-08-04",21.08
"905","2010-08-05",20.809999
"906","2010-08-06",20.549999
"907","2010-08-09",20.84
"908","2010-08-10",20.43
"909","2010-08-11",19.709999
"910","2010-08-12",19.530001
"911","2010-08-13",19.629999
"912","2010-08-16",19.52
"913","2010-08-17",19.870001
"914","2010-08-18",20.209999
"915","2010-08-19",19.629999
"916","2010-08-20",19.51
"917","2010-08-23",19.780001
"918","2010-08-24",19.799999
"919","2010-08-25",20.200001
"920","2010-08-26",20.059999
"921","2010-08-27",20.280001
"922","2010-08-30",19.870001
"923","2010-08-31",19.799999
"924","2010-09-01",20.34
"925","2010-09-02",20.25
"926","2010-09-03",20.790001
"927","2010-09-07",20.530001
"928","2010-09-08",20.629999
"929","2010-09-09",20.780001
"930","2010-09-10",20.93
"931","2010-09-13",21.27
"932","2010-09-14",21.26
"933","2010-09-15",21.290001
"934","2010-09-16",21.25
"935","2010-09-17",21.040001
"936","2010-09-20",21.059999
"937","2010-09-21",20.959999
"938","2010-09-22",20.83
"939","2010-09-23",20.540001
"940","2010-09-24",21.139999
"941","2010-09-27",21.030001
"942","2010-09-28",21.129999
"943","2010-09-29",21.139999
"944","2010-09-30",21.379999
"945","2010-10-01",21.58
"946","2010-10-04",21.360001
"947","2010-10-05",21.530001
"948","2010-10-06",21.57
"949","2010-10-07",21.450001
"950","2010-10-08",21.309999
"951","2010-10-11",21.219999
"952","2010-10-12",21.4
"953","2010-10-13",21.690001
"954","2010-10-14",21.52
"955","2010-10-15",21.49
"956","2010-10-18",21.389999
"957","2010-10-19",21.030001
"958","2010-10-20",21.280001
"959","2010-10-21",21.16
"960","2010-10-22",21.09
"961","2010-10-25",21.26
"962","2010-10-26",20.93
"963","2010-10-27",20.620001
"964","2010-10-28",20.49
"965","2010-10-29",20.25
"966","2010-11-01",20.27
"967","2010-11-02",20.190001
"968","2010-11-03",20.27
