"","date","LIFE"
"464","2017-03-09",51.099998
"465","2017-03-10",50.400002
"466","2017-03-13",50.400002
"467","2017-03-14",48.299999
"468","2017-03-15",49.700001
"469","2017-03-16",53.200001
"470","2017-03-17",53.200001
"471","2017-03-20",51.799999
"472","2017-03-21",51.099998
"473","2017-03-22",48.299999
"474","2017-03-23",49
"475","2017-03-24",49.700001
"476","2017-03-27",49.700001
"477","2017-03-28",49.700001
"478","2017-03-29",49
"479","2017-03-30",49.700001
"480","2017-03-31",49
"481","2017-04-03",49
"482","2017-04-04",47.599998
"483","2017-04-05",46.200001
"484","2017-04-06",46.900002
"485","2017-04-07",45.5
"486","2017-04-10",45.5
"487","2017-04-11",44.099998
"488","2017-04-12",44.099998
"489","2017-04-13",44.099998
"490","2017-04-17",42
"491","2017-04-18",42
"492","2017-04-19",42.349998
"493","2017-04-20",42.700001
"494","2017-04-21",42.700001
"495","2017-04-24",44.099998
"496","2017-04-25",45.5
"497","2017-04-26",47.599998
"498","2017-04-27",49
"499","2017-04-28",46.200001
"500","2017-05-01",42.700001
"501","2017-05-02",42.700001
"502","2017-05-03",43.400002
"503","2017-05-04",43.400002
"504","2017-05-05",44.099998
"505","2017-05-08",46.200001
"506","2017-05-09",44.099998
"507","2017-05-10",43.400002
"508","2017-05-11",43.400002
"509","2017-05-12",45.5
"510","2017-05-15",46.900002
"511","2017-05-16",47.599998
"512","2017-05-17",46.200001
"513","2017-05-18",46.549999
"514","2017-05-19",47.599998
"515","2017-05-22",49.700001
"516","2017-05-23",49.700001
"517","2017-05-24",49
"518","2017-05-25",47.599998
"519","2017-05-26",46.200001
"520","2017-05-30",44.799999
"521","2017-05-31",46.200001
"522","2017-06-01",46.900002
"523","2017-06-02",49
"524","2017-06-05",47.599998
"525","2017-06-06",47.599998
"526","2017-06-07",49
"527","2017-06-08",48.299999
"528","2017-06-09",47.599998
"529","2017-06-12",47.599998
"530","2017-06-13",48.299999
"531","2017-06-14",47.599998
"532","2017-06-15",46.900002
"533","2017-06-16",49.700001
"534","2017-06-19",50.400002
"535","2017-06-20",50.400002
"536","2017-06-21",51.450001
"537","2017-06-22",51.799999
"538","2017-06-23",51.099998
"539","2017-06-26",51.099998
"540","2017-06-27",51.099998
"541","2017-06-28",51.799999
"542","2017-06-29",51.099998
"543","2017-06-30",47.599998
"544","2017-07-03",44.099998
"545","2017-07-05",46.200001
"546","2017-07-06",46.900002
"547","2017-07-07",49
"548","2017-07-10",48.299999
"549","2017-07-11",46.200001
"550","2017-07-12",46.200001
"551","2017-07-13",45.849998
"552","2017-07-14",46.200001
"553","2017-07-17",46.900002
"554","2017-07-18",46.900002
"555","2017-07-19",47.599998
"556","2017-07-20",47.599998
"557","2017-07-21",45.5
"558","2017-07-24",49.700001
"559","2017-07-25",47.599998
"560","2017-07-26",47.599998
"561","2017-07-27",46.900002
"562","2017-07-28",49
"563","2017-07-31",48.299999
"564","2017-08-01",48.299999
"565","2017-08-02",47.599998
"566","2017-08-03",46.900002
"567","2017-08-04",46.549999
"568","2017-08-07",44.099998
"569","2017-08-08",45.5
"570","2017-08-09",44.799999
"571","2017-08-10",42.700001
"572","2017-08-11",42.700001
"573","2017-08-14",45.5
"574","2017-08-15",40.599998
"575","2017-08-16",38.5
"576","2017-08-17",37.799999
"577","2017-08-18",36.400002
"578","2017-08-21",36.400002
"579","2017-08-22",35
"580","2017-08-23",34.299999
"581","2017-08-24",37.099998
"582","2017-08-25",36.400002
"583","2017-08-28",38.5
"584","2017-08-29",39.200001
"585","2017-08-30",42
"586","2017-08-31",42.700001
"587","2017-09-01",42.700001
"588","2017-09-05",38.5
"589","2017-09-06",39.200001
"590","2017-09-07",42.700001
"591","2017-09-08",44.099998
"592","2017-09-11",42
"593","2017-09-12",42.700001
"594","2017-09-13",45.5
"595","2017-09-14",46.200001
"596","2017-09-15",51.799999
"597","2017-09-18",54.25
"598","2017-09-19",53.900002
"599","2017-09-20",54.599998
"600","2017-09-21",54.25
"601","2017-09-22",56.700001
"602","2017-09-25",56.700001
"603","2017-09-26",58.799999
"604","2017-09-27",64.400002
"605","2017-09-28",66.5
"606","2017-09-29",70.699997
"607","2017-10-02",70
"608","2017-10-03",66.5
"609","2017-10-04",79.099998
"610","2017-10-05",79.800003
"611","2017-10-06",75.25
"612","2017-10-09",77
"613","2017-10-10",79.099998
"614","2017-10-11",88.199997
"615","2017-10-12",86.800003
"616","2017-10-13",82.599998
"617","2017-10-16",78.400002
"618","2017-10-17",75.599998
"619","2017-10-18",74.900002
"620","2017-10-19",72.099998
"621","2017-10-20",71.400002
"622","2017-10-23",69.300003
"623","2017-10-24",68.599998
"624","2017-10-25",67.199997
"625","2017-10-26",67.199997
"626","2017-10-27",72.800003
"627","2017-10-30",68.599998
"628","2017-10-31",67.199997
"629","2017-11-01",56
"630","2017-11-02",56
"631","2017-11-03",62.299999
"632","2017-11-06",63
"633","2017-11-07",60.200001
"634","2017-11-08",59.5
"635","2017-11-09",57.400002
"636","2017-11-10",55.299999
"637","2017-11-13",51.099998
"638","2017-11-14",51.799999
"639","2017-11-15",53.900002
"640","2017-11-16",53.900002
"641","2017-11-17",53.900002
"642","2017-11-20",52.5
"643","2017-11-21",53.900002
"644","2017-11-22",55.299999
"645","2017-11-24",56
"646","2017-11-27",60.900002
"647","2017-11-28",59.5
"648","2017-11-29",57.400002
"649","2017-11-30",54.599998
"650","2017-12-01",56
"651","2017-12-04",54.599998
"652","2017-12-05",53.200001
"653","2017-12-06",52.5
"654","2017-12-07",54.599998
"655","2017-12-08",56
"656","2017-12-11",54.599998
"657","2017-12-12",50.400002
"658","2017-12-13",49.700001
"659","2017-12-14",49.700001
"660","2017-12-15",50.400002
"661","2017-12-18",52.5
"662","2017-12-19",49.700001
"663","2017-12-20",53.200001
"664","2017-12-21",53.900002
"665","2017-12-22",53.900002
"666","2017-12-26",53.200001
"667","2017-12-27",51.799999
"668","2017-12-28",52.5
"669","2017-12-29",49
"670","2018-01-02",53.200001
"671","2018-01-03",53.200001
"672","2018-01-04",52.5
"673","2018-01-05",53.900002
"674","2018-01-08",54.599998
"675","2018-01-09",53.900002
"676","2018-01-10",55.299999
"677","2018-01-11",55.299999
"678","2018-01-12",54.599998
"679","2018-01-16",56
"680","2018-01-17",58.099998
"681","2018-01-18",57.400002
"682","2018-01-19",55.299999
"683","2018-01-22",57.049999
"684","2018-01-23",56
"685","2018-01-24",53.900002
"686","2018-01-25",53.900002
"687","2018-01-26",52.5
"688","2018-01-29",53.200001
"689","2018-01-30",51.099998
"690","2018-01-31",49.700001
"691","2018-02-01",46.900002
"692","2018-02-02",46.900002
"693","2018-02-05",45.5
"694","2018-02-06",46.200001
"695","2018-02-07",48.299999
"696","2018-02-08",49
"697","2018-02-09",46.900002
"698","2018-02-12",47.599998
"699","2018-02-13",49
"700","2018-02-14",45.5
"701","2018-02-15",43.400002
"702","2018-02-16",44.099998
"703","2018-02-20",43.400002
"704","2018-02-21",44.099998
"705","2018-02-22",42
"706","2018-02-23",41.299999
"707","2018-02-26",41.299999
"708","2018-02-27",39.900002
"709","2018-02-28",41.299999
"710","2018-03-01",41.299999
"711","2018-03-02",42
"712","2018-03-05",42
"713","2018-03-06",42
"714","2018-03-07",42
"715","2018-03-08",42
"716","2018-03-09",42
"717","2018-03-12",42
"718","2018-03-13",41.299999
"719","2018-03-14",42
"720","2018-03-15",41.299999
"721","2018-03-16",42
"722","2018-03-19",42
"723","2018-03-20",40.599998
"724","2018-03-21",42
"725","2018-03-22",41.299999
"726","2018-03-23",41.299999
"727","2018-03-26",41.299999
"728","2018-03-27",40.25
"729","2018-03-28",37.799999
"730","2018-03-29",37.099998
"731","2018-04-02",38.5
"732","2018-04-03",37.099998
"733","2018-04-04",37.799999
"734","2018-04-05",37.799999
"735","2018-04-06",38.5
"736","2018-04-09",37.099998
"737","2018-04-10",37.799999
"738","2018-04-11",37.099998
"739","2018-04-12",37.799999
"740","2018-04-13",38.5
"741","2018-04-16",37.099998
"742","2018-04-17",35.700001
"743","2018-04-18",35.700001
"744","2018-04-19",34.299999
"745","2018-04-20",33.599998
"746","2018-04-23",32.900002
"747","2018-04-24",33.599998
"748","2018-04-25",32.900002
"749","2018-04-26",32.900002
"750","2018-04-27",32.200001
"751","2018-04-30",31.5
"752","2018-05-01",32.900002
"753","2018-05-02",32.900002
"754","2018-05-03",32.549999
"755","2018-05-04",34.299999
"756","2018-05-07",33.599998
"757","2018-05-08",32.900002
"758","2018-05-09",32.900002
"759","2018-05-10",31.5
"760","2018-05-11",32.200001
"761","2018-05-14",21.700001
"762","2018-05-15",18.9
"763","2018-05-16",11.9
"764","2018-05-17",13.65
"765","2018-05-18",13.3
"766","2018-05-21",12.292
"767","2018-05-22",12.74
"768","2018-05-23",12.81
"769","2018-05-24",12.6
"770","2018-05-25",12.88
"771","2018-05-29",12.138
"772","2018-05-30",12.18
"773","2018-05-31",12.642
"774","2018-06-01",12.32
"775","2018-06-04",11.9
"776","2018-06-05",11.9
"777","2018-06-06",11.83
"778","2018-06-07",12.6
"779","2018-06-08",14.42
"780","2018-06-11",13.846
"781","2018-06-12",13.552
"782","2018-06-13",13.44
"783","2018-06-14",13.468
"784","2018-06-15",14.14
"785","2018-06-18",14.504
"786","2018-06-19",14.7
"787","2018-06-20",17.92
"788","2018-06-21",16.379999
"789","2018-06-22",16.1
"790","2018-06-25",15.4
"791","2018-06-26",14.14
"792","2018-06-27",13.636
"793","2018-06-28",12.74
"794","2018-06-29",12.74
"795","2018-07-02",12.32
"796","2018-07-03",12.18
"797","2018-07-05",12.894
"798","2018-07-06",13.146
"799","2018-07-09",12.922
"800","2018-07-10",12.698
"801","2018-07-11",12.6
"802","2018-07-12",13.58
"803","2018-07-13",13.16
"804","2018-07-16",12.768
"805","2018-07-17",12.516
"806","2018-07-18",12.502
"807","2018-07-19",12.32
"808","2018-07-20",12.32
"809","2018-07-23",12.586
"810","2018-07-24",12.32
"811","2018-07-25",12.054
"812","2018-07-26",11.956
"813","2018-07-27",11.62
"814","2018-07-30",11.41
"815","2018-07-31",10.864
"816","2018-08-01",10.92
"817","2018-08-02",10.808
"818","2018-08-03",10.64
"819","2018-08-06",10.5
"820","2018-08-07",10.01
"821","2018-08-08",9.786
"822","2018-08-09",9.8
"823","2018-08-10",9.618
"824","2018-08-13",9.058
"825","2018-08-14",9.24
"826","2018-08-15",8.834
"827","2018-08-16",8.54
"828","2018-08-17",9.114
"829","2018-08-20",9.282
"830","2018-08-21",9.716
"831","2018-08-22",8.96
"832","2018-08-23",8.68
"833","2018-08-24",8.932
"834","2018-08-27",8.96
"835","2018-08-28",9.436
"836","2018-08-29",10.08
"837","2018-08-30",10.556
"838","2018-08-31",10.108
"839","2018-09-04",11.032
"840","2018-09-05",11.48
"841","2018-09-06",10.5
"842","2018-09-07",10.78
"843","2018-09-10",10.5
"844","2018-09-11",10.29
"845","2018-09-12",10.136
"846","2018-09-13",10.08
"847","2018-09-14",10.29
"848","2018-09-17",10.5
"849","2018-09-18",10.57
"850","2018-09-19",11.522
"851","2018-09-20",11.536
"852","2018-09-21",10.92
"853","2018-09-24",10.99
"854","2018-09-25",11.634
"855","2018-09-26",11.368
"856","2018-09-27",11.55
"857","2018-09-28",11.382
"858","2018-10-01",10.85
"859","2018-10-02",10.36
"860","2018-10-03",11.088
"861","2018-10-04",10.5
"862","2018-10-05",11.2
"863","2018-10-08",10.92
"864","2018-10-09",9.94
"865","2018-10-10",9.52
"866","2018-10-11",8.568
"867","2018-10-12",10.22
"868","2018-10-15",9.94
"869","2018-10-16",9.828
"870","2018-10-17",10.038
"871","2018-10-18",9.352
"872","2018-10-19",9.8
"873","2018-10-22",9.45
"874","2018-10-23",9.114
"875","2018-10-24",9.002
"876","2018-10-25",8.68
"877","2018-10-26",8.54
"878","2018-10-29",9.016
"879","2018-10-30",8.75
"880","2018-10-31",8.512
"881","2018-11-01",8.946
"882","2018-11-02",9.254
"883","2018-11-05",8.82
"884","2018-11-06",8.54
"885","2018-11-07",8.946
"886","2018-11-08",9.506
"887","2018-11-09",8.834
"888","2018-11-12",8.54
"889","2018-11-13",7.728
"890","2018-11-14",7.28
"891","2018-11-15",7.28
"892","2018-11-16",7.742
"893","2018-11-19",7.798
"894","2018-11-20",7.49
"895","2018-11-21",7.42
"896","2018-11-23",7.28
"897","2018-11-26",7.7
"898","2018-11-27",8.106
"899","2018-11-28",8.47
"900","2018-11-29",8.75
"901","2018-11-30",8.624
"902","2018-12-03",8.722
"903","2018-12-04",8.26
"904","2018-12-06",8.008
"905","2018-12-07",8.036
"906","2018-12-10",8.064
"907","2018-12-11",7.644
"908","2018-12-12",7.504
"909","2018-12-13",7.042
"910","2018-12-14",6.342
"911","2018-12-17",5.922
"912","2018-12-18",6.02
"913","2018-12-19",5.376
"914","2018-12-20",6.02
"915","2018-12-21",5.6
"916","2018-12-24",5.754
"917","2018-12-26",5.908
"918","2018-12-27",6.86
"919","2018-12-28",7.14
"920","2018-12-31",6.944
"921","2019-01-02",7.42
"922","2019-01-03",7.532
"923","2019-01-04",7.392
"924","2019-01-07",7.742
"925","2019-01-08",7.672
"926","2019-01-09",7.714
"927","2019-01-10",7.532
"928","2019-01-11",7.518
"929","2019-01-14",7.378
"930","2019-01-15",7.98
"931","2019-01-16",8.092
"932","2019-01-17",7.882
"933","2019-01-18",8.022
"934","2019-01-22",7.602
"935","2019-01-23",7.476
"936","2019-01-24",7.462
"937","2019-01-25",7.84
"938","2019-01-28",7.42
"939","2019-01-29",7.168
"940","2019-01-30",7
"941","2019-01-31",7.014
"942","2019-02-01",7.14
"943","2019-02-04",7.238
"944","2019-02-05",7.14
"945","2019-02-06",7.238
"946","2019-02-07",7.35
"947","2019-02-08",7.056
"948","2019-02-11",6.874
"949","2019-02-12",7
"950","2019-02-13",6.86
"951","2019-02-14",7.14
"952","2019-02-15",7
"953","2019-02-19",7
"954","2019-02-20",6.86
"955","2019-02-21",7.07
"956","2019-02-22",7.14
"957","2019-02-25",6.72
"958","2019-02-26",6.706
"959","2019-02-27",6.51
"960","2019-02-28",6.72
"961","2019-03-01",6.58
"962","2019-03-04",6.23
"963","2019-03-05",6.272
"964","2019-03-06",6.02
