"","date","SXT"
"145","2007-07-31",25.4
"146","2007-08-01",25.9
"147","2007-08-02",26.030001
"148","2007-08-03",25.17
"149","2007-08-06",25.540001
"150","2007-08-07",24.85
"151","2007-08-08",24.950001
"152","2007-08-09",24.09
"153","2007-08-10",26.610001
"154","2007-08-13",25.700001
"155","2007-08-14",25.309999
"156","2007-08-15",25.66
"157","2007-08-16",26.58
"158","2007-08-17",27.530001
"159","2007-08-20",27.209999
"160","2007-08-21",26.82
"161","2007-08-22",27.459999
"162","2007-08-23",27.049999
"163","2007-08-24",27.540001
"164","2007-08-27",27.360001
"165","2007-08-28",26.129999
"166","2007-08-29",27.75
"167","2007-08-30",27.059999
"168","2007-08-31",27.09
"169","2007-09-04",27.299999
"170","2007-09-05",26.58
"171","2007-09-06",26.59
"172","2007-09-07",26.08
"173","2007-09-10",25.93
"174","2007-09-11",26.16
"175","2007-09-12",26.059999
"176","2007-09-13",26.059999
"177","2007-09-14",25.870001
"178","2007-09-17",25.860001
"179","2007-09-18",26.98
"180","2007-09-19",28.139999
"181","2007-09-20",28.08
"182","2007-09-21",27.959999
"183","2007-09-24",27.870001
"184","2007-09-25",27.780001
"185","2007-09-26",28.309999
"186","2007-09-27",28.620001
"187","2007-09-28",28.870001
"188","2007-10-01",29.450001
"189","2007-10-02",29.469999
"190","2007-10-03",29.040001
"191","2007-10-04",29.25
"192","2007-10-05",29.950001
"193","2007-10-08",30.26
"194","2007-10-09",30.110001
"195","2007-10-10",29.66
"196","2007-10-11",29.530001
"197","2007-10-12",29.790001
"198","2007-10-15",29.219999
"199","2007-10-16",29.24
"200","2007-10-17",29.129999
"201","2007-10-18",29.790001
"202","2007-10-19",29.77
"203","2007-10-22",29.77
"204","2007-10-23",29.49
"205","2007-10-24",28.93
"206","2007-10-25",28.92
"207","2007-10-26",29.33
"208","2007-10-29",29.280001
"209","2007-10-30",29.16
"210","2007-10-31",29.889999
"211","2007-11-01",29.6
"212","2007-11-02",29.33
"213","2007-11-05",28.809999
"214","2007-11-06",28.969999
"215","2007-11-07",27.83
"216","2007-11-08",29.27
"217","2007-11-09",28.65
"218","2007-11-12",28.74
"219","2007-11-13",29.549999
"220","2007-11-14",28.99
"221","2007-11-15",28.48
"222","2007-11-16",28.379999
"223","2007-11-19",27.360001
"224","2007-11-20",27.5
"225","2007-11-21",27.129999
"226","2007-11-23",27.549999
"227","2007-11-26",26.52
"228","2007-11-27",26.85
"229","2007-11-28",27.99
"230","2007-11-29",27.530001
"231","2007-11-30",27.67
"232","2007-12-03",28.129999
"233","2007-12-04",28.299999
"234","2007-12-05",28.459999
"235","2007-12-06",29.09
"236","2007-12-07",28.58
"237","2007-12-10",28.67
"238","2007-12-11",27.93
"239","2007-12-12",28.620001
"240","2007-12-13",28.290001
"241","2007-12-14",27.290001
"242","2007-12-17",26.49
"243","2007-12-18",27.540001
"244","2007-12-19",27.84
"245","2007-12-20",28.15
"246","2007-12-21",29.469999
"247","2007-12-24",29.49
"248","2007-12-26",29.530001
"249","2007-12-27",28.83
"250","2007-12-28",28.76
"251","2007-12-31",28.280001
"252","2008-01-02",28.68
"253","2008-01-03",28.719999
"254","2008-01-04",28.4
"255","2008-01-07",28.790001
"256","2008-01-08",28.790001
"257","2008-01-09",29.02
"258","2008-01-10",29.459999
"259","2008-01-11",28.77
"260","2008-01-14",28.780001
"261","2008-01-15",28.309999
"262","2008-01-16",28.459999
"263","2008-01-17",27.84
"264","2008-01-18",26.02
"265","2008-01-22",25.780001
"266","2008-01-23",26.49
"267","2008-01-24",26.110001
"268","2008-01-25",26.26
"269","2008-01-28",26.780001
"270","2008-01-29",27
"271","2008-01-30",25.91
"272","2008-01-31",26.52
"273","2008-02-01",27.209999
"274","2008-02-04",27.25
"275","2008-02-05",26.27
"276","2008-02-06",26.24
"277","2008-02-07",26.27
"278","2008-02-08",26.190001
"279","2008-02-11",27.889999
"280","2008-02-12",27.879999
"281","2008-02-13",27.940001
"282","2008-02-14",27.780001
"283","2008-02-15",27.91
"284","2008-02-19",27.85
"285","2008-02-20",28.17
"286","2008-02-21",27.6
"287","2008-02-22",27.719999
"288","2008-02-25",28.139999
"289","2008-02-26",28.17
"290","2008-02-27",28.26
"291","2008-02-28",28.040001
"292","2008-02-29",26.940001
"293","2008-03-03",27.42
"294","2008-03-04",27.42
"295","2008-03-05",27.540001
"296","2008-03-06",26.84
"297","2008-03-07",26.77
"298","2008-03-10",26.459999
"299","2008-03-11",27.58
"300","2008-03-12",27.639999
"301","2008-03-13",27.709999
"302","2008-03-14",27.23
"303","2008-03-17",27.27
"304","2008-03-18",28.469999
"305","2008-03-19",28.110001
"306","2008-03-20",28.59
"307","2008-03-24",29.26
"308","2008-03-25",29.379999
"309","2008-03-26",29.309999
"310","2008-03-27",29.23
"311","2008-03-28",29.23
"312","2008-03-31",29.49
"313","2008-04-01",30.889999
"314","2008-04-02",30.110001
"315","2008-04-03",30.309999
"316","2008-04-04",30.469999
"317","2008-04-07",30.360001
"318","2008-04-08",30.4
"319","2008-04-09",30.030001
"320","2008-04-10",30.620001
"321","2008-04-11",29.76
"322","2008-04-14",29.91
"323","2008-04-15",30.719999
"324","2008-04-16",32.02
"325","2008-04-17",32.029999
"326","2008-04-18",32.82
"327","2008-04-21",32.740002
"328","2008-04-22",30.17
"329","2008-04-23",30.26
"330","2008-04-24",30.58
"331","2008-04-25",30.5
"332","2008-04-28",30.389999
"333","2008-04-29",29.969999
"334","2008-04-30",29.77
"335","2008-05-01",30.07
"336","2008-05-02",29.809999
"337","2008-05-05",29.879999
"338","2008-05-06",30.01
"339","2008-05-07",29.799999
"340","2008-05-08",29.870001
"341","2008-05-09",29.790001
"342","2008-05-12",30
"343","2008-05-13",30.040001
"344","2008-05-14",29.940001
"345","2008-05-15",29.93
"346","2008-05-16",29.74
"347","2008-05-19",29.610001
"348","2008-05-20",29.860001
"349","2008-05-21",30.33
"350","2008-05-22",30.75
"351","2008-05-23",30.6
"352","2008-05-27",30.870001
"353","2008-05-28",30.83
"354","2008-05-29",31.540001
"355","2008-05-30",31.450001
"356","2008-06-02",31.67
"357","2008-06-03",31.82
"358","2008-06-04",32.029999
"359","2008-06-05",32.779999
"360","2008-06-06",31.940001
"361","2008-06-09",31.440001
"362","2008-06-10",31.879999
"363","2008-06-11",31.25
"364","2008-06-12",31.190001
"365","2008-06-13",31.6
"366","2008-06-16",31.35
"367","2008-06-17",31.120001
"368","2008-06-18",30.91
"369","2008-06-19",31.280001
"370","2008-06-20",30.700001
"371","2008-06-23",30.690001
"372","2008-06-24",30.16
"373","2008-06-25",30.02
"374","2008-06-26",29.33
"375","2008-06-27",28.6
"376","2008-06-30",28.16
"377","2008-07-01",28.33
"378","2008-07-02",27.51
"379","2008-07-03",27.33
"380","2008-07-07",27.219999
"381","2008-07-08",28.549999
"382","2008-07-09",29.549999
"383","2008-07-10",29.719999
"384","2008-07-11",30
"385","2008-07-14",29.49
"386","2008-07-15",29.4
"387","2008-07-16",30.030001
"388","2008-07-17",29.780001
"389","2008-07-18",31.35
"390","2008-07-21",32.099998
"391","2008-07-22",32.060001
"392","2008-07-23",31.860001
"393","2008-07-24",31.639999
"394","2008-07-25",31.75
"395","2008-07-28",30.870001
"396","2008-07-29",31.25
"397","2008-07-30",31.530001
"398","2008-07-31",31.120001
"399","2008-08-01",31.16
"400","2008-08-04",30.67
"401","2008-08-05",31.200001
"402","2008-08-06",30.73
"403","2008-08-07",29.950001
"404","2008-08-08",30.9
"405","2008-08-11",31.299999
"406","2008-08-12",31.200001
"407","2008-08-13",31.25
"408","2008-08-14",31.040001
"409","2008-08-15",30.629999
"410","2008-08-18",30.549999
"411","2008-08-19",29.639999
"412","2008-08-20",29.91
"413","2008-08-21",29.799999
"414","2008-08-22",29.77
"415","2008-08-25",28.690001
"416","2008-08-26",29.209999
"417","2008-08-27",29.08
"418","2008-08-28",29.299999
"419","2008-08-29",29.209999
"420","2008-09-02",29.25
"421","2008-09-03",29.83
"422","2008-09-04",29.120001
"423","2008-09-05",29.16
"424","2008-09-08",29.84
"425","2008-09-09",29.15
"426","2008-09-10",29.639999
"427","2008-09-11",29.790001
"428","2008-09-12",29.98
"429","2008-09-15",29.16
"430","2008-09-16",30.16
"431","2008-09-17",28.620001
"432","2008-09-18",29.379999
"433","2008-09-19",29.67
"434","2008-09-22",28.92
"435","2008-09-23",28.85
"436","2008-09-24",27.799999
"437","2008-09-25",28.4
"438","2008-09-26",29.07
"439","2008-09-29",27.59
"440","2008-09-30",28.129999
"441","2008-10-01",28.370001
"442","2008-10-02",27.52
"443","2008-10-03",27.08
"444","2008-10-06",25.709999
"445","2008-10-07",24.360001
"446","2008-10-08",24.4
"447","2008-10-09",22.34
"448","2008-10-10",23.65
"449","2008-10-13",26.030001
"450","2008-10-14",25.549999
"451","2008-10-15",23.42
"452","2008-10-16",26.469999
"453","2008-10-17",25.57
"454","2008-10-20",26.27
"455","2008-10-21",25.58
"456","2008-10-22",23.83
"457","2008-10-23",25.15
"458","2008-10-24",23.719999
"459","2008-10-27",22.52
"460","2008-10-28",24.35
"461","2008-10-29",24.58
"462","2008-10-30",24.709999
"463","2008-10-31",25.23
"464","2008-11-03",25.709999
"465","2008-11-04",25.24
"466","2008-11-05",23.93
"467","2008-11-06",23.6
"468","2008-11-07",24.01
"469","2008-11-10",23.360001
"470","2008-11-11",23.299999
"471","2008-11-12",22.690001
"472","2008-11-13",25.389999
"473","2008-11-14",23.83
"474","2008-11-17",23.940001
"475","2008-11-18",24.190001
"476","2008-11-19",23.209999
"477","2008-11-20",21.870001
"478","2008-11-21",23.940001
"479","2008-11-24",22.969999
"480","2008-11-25",23.4
"481","2008-11-26",23.99
"482","2008-11-28",24.040001
"483","2008-12-01",21.77
"484","2008-12-02",22.700001
"485","2008-12-03",23.76
"486","2008-12-04",22.309999
"487","2008-12-05",23.309999
"488","2008-12-08",23.940001
"489","2008-12-09",23.559999
"490","2008-12-10",24.34
"491","2008-12-11",22.610001
"492","2008-12-12",23.58
"493","2008-12-15",22.969999
"494","2008-12-16",23.25
"495","2008-12-17",22.65
"496","2008-12-18",22.049999
"497","2008-12-19",22.110001
"498","2008-12-22",21.629999
"499","2008-12-23",21.59
"500","2008-12-24",21.77
"501","2008-12-26",22.190001
"502","2008-12-29",22.379999
"503","2008-12-30",23.02
"504","2008-12-31",23.879999
"505","2009-01-02",24.34
"506","2009-01-05",24.52
"507","2009-01-06",24.5
"508","2009-01-07",23.969999
"509","2009-01-08",24.549999
"510","2009-01-09",24.049999
"511","2009-01-12",23.65
"512","2009-01-13",24.33
"513","2009-01-14",23.48
"514","2009-01-15",24.17
"515","2009-01-16",24.200001
"516","2009-01-20",23.040001
"517","2009-01-21",23.459999
"518","2009-01-22",22.950001
"519","2009-01-23",22.440001
"520","2009-01-26",22.65
"521","2009-01-27",22.860001
"522","2009-01-28",22.969999
"523","2009-01-29",22.4
"524","2009-01-30",21.5
"525","2009-02-02",21.9
"526","2009-02-03",21.83
"527","2009-02-04",21.639999
"528","2009-02-05",22.709999
"529","2009-02-06",23.41
"530","2009-02-09",23.43
"531","2009-02-10",23.25
"532","2009-02-11",23.42
"533","2009-02-12",23.58
"534","2009-02-13",23.459999
"535","2009-02-17",22.76
"536","2009-02-18",22.51
"537","2009-02-19",22.440001
"538","2009-02-20",22.110001
"539","2009-02-23",21.049999
"540","2009-02-24",21.190001
"541","2009-02-25",20.68
"542","2009-02-26",20.01
"543","2009-02-27",20.200001
"544","2009-03-02",18.76
"545","2009-03-03",18.6
"546","2009-03-04",19.59
"547","2009-03-05",19.43
"548","2009-03-06",19.690001
"549","2009-03-09",19.48
"550","2009-03-10",20.129999
"551","2009-03-11",20.219999
"552","2009-03-12",21.15
"553","2009-03-13",21.33
"554","2009-03-16",21.950001
"555","2009-03-17",22.690001
"556","2009-03-18",22.950001
"557","2009-03-19",22.780001
"558","2009-03-20",22.67
"559","2009-03-23",24.120001
"560","2009-03-24",23.620001
"561","2009-03-25",23.77
"562","2009-03-26",24.870001
"563","2009-03-27",23.67
"564","2009-03-30",23.530001
"565","2009-03-31",23.5
"566","2009-04-01",24.09
"567","2009-04-02",24.719999
"568","2009-04-03",24.57
"569","2009-04-06",24.049999
"570","2009-04-07",23.9
"571","2009-04-08",24.040001
"572","2009-04-09",24.5
"573","2009-04-13",24.65
"574","2009-04-14",24.049999
"575","2009-04-15",24.469999
"576","2009-04-16",24.75
"577","2009-04-17",24.6
"578","2009-04-20",22.57
"579","2009-04-21",22.6
"580","2009-04-22",22.84
"581","2009-04-23",22.83
"582","2009-04-24",23.709999
"583","2009-04-27",23.51
"584","2009-04-28",23.32
"585","2009-04-29",24.049999
"586","2009-04-30",23.379999
"587","2009-05-01",23.120001
"588","2009-05-04",23.290001
"589","2009-05-05",23.040001
"590","2009-05-06",22.92
"591","2009-05-07",22.82
"592","2009-05-08",23.49
"593","2009-05-11",23.09
"594","2009-05-12",23.280001
"595","2009-05-13",23.01
"596","2009-05-14",23.07
"597","2009-05-15",22.57
"598","2009-05-18",23.030001
"599","2009-05-19",23.209999
"600","2009-05-20",23.690001
"601","2009-05-21",23.280001
"602","2009-05-22",22.969999
"603","2009-05-26",23.309999
"604","2009-05-27",23.049999
"605","2009-05-28",22.959999
"606","2009-05-29",22.92
"607","2009-06-01",23.58
"608","2009-06-02",23.93
"609","2009-06-03",23.790001
"610","2009-06-04",24.02
"611","2009-06-05",24.139999
"612","2009-06-08",23.860001
"613","2009-06-09",23.99
"614","2009-06-10",23.889999
"615","2009-06-11",24.030001
"616","2009-06-12",23.76
"617","2009-06-15",23.639999
"618","2009-06-16",23.139999
"619","2009-06-17",23.33
"620","2009-06-18",23.5
"621","2009-06-19",23.58
"622","2009-06-22",22.809999
"623","2009-06-23",22.610001
"624","2009-06-24",22.82
"625","2009-06-25",22.950001
"626","2009-06-26",22.66
"627","2009-06-29",22.59
"628","2009-06-30",22.57
"629","2009-07-01",23.120001
"630","2009-07-02",22.1
"631","2009-07-06",22.549999
"632","2009-07-07",22.030001
"633","2009-07-08",22.15
"634","2009-07-09",22.4
"635","2009-07-10",22.549999
"636","2009-07-13",23.07
"637","2009-07-14",23.18
"638","2009-07-15",23.73
"639","2009-07-16",23.91
"640","2009-07-17",24.049999
"641","2009-07-20",24.379999
"642","2009-07-21",24.4
"643","2009-07-22",24.530001
"644","2009-07-23",24.799999
"645","2009-07-24",24.610001
"646","2009-07-27",24.459999
"647","2009-07-28",24.65
"648","2009-07-29",24.690001
"649","2009-07-30",24.940001
"650","2009-07-31",25.190001
"651","2009-08-03",25.57
"652","2009-08-04",25.6
"653","2009-08-05",25.370001
"654","2009-08-06",25.16
"655","2009-08-07",25.73
"656","2009-08-10",25.360001
"657","2009-08-11",25.5
"658","2009-08-12",26.030001
"659","2009-08-13",26.059999
"660","2009-08-14",25.52
"661","2009-08-17",25.01
"662","2009-08-18",25.440001
"663","2009-08-19",25.639999
"664","2009-08-20",25.93
"665","2009-08-21",27.059999
"666","2009-08-24",27.18
"667","2009-08-25",27.1
"668","2009-08-26",26.9
"669","2009-08-27",26.66
"670","2009-08-28",26.24
"671","2009-08-31",26.07
"672","2009-09-01",25.98
"673","2009-09-02",26.18
"674","2009-09-03",26.360001
"675","2009-09-04",26.629999
"676","2009-09-08",26.790001
"677","2009-09-09",27.1
"678","2009-09-10",27.360001
"679","2009-09-11",27.360001
"680","2009-09-14",27.67
"681","2009-09-15",27.84
"682","2009-09-16",28.309999
"683","2009-09-17",28.059999
"684","2009-09-18",28.190001
"685","2009-09-21",28.08
"686","2009-09-22",27.91
"687","2009-09-23",27.469999
"688","2009-09-24",27.309999
"689","2009-09-25",27.35
"690","2009-09-28",28.09
"691","2009-09-29",28.01
"692","2009-09-30",27.77
"693","2009-10-01",26.969999
"694","2009-10-02",26.76
"695","2009-10-05",27.040001
"696","2009-10-06",27.280001
"697","2009-10-07",27.280001
"698","2009-10-08",27.629999
"699","2009-10-09",27.73
"700","2009-10-12",28.18
"701","2009-10-13",28.200001
"702","2009-10-14",28.940001
"703","2009-10-15",29.07
"704","2009-10-16",26.32
"705","2009-10-19",26.280001
"706","2009-10-20",26.98
"707","2009-10-21",26.389999
"708","2009-10-22",26.709999
"709","2009-10-23",26.42
"710","2009-10-26",25.99
"711","2009-10-27",25.860001
"712","2009-10-28",25.49
"713","2009-10-29",25.77
"714","2009-10-30",25.290001
"715","2009-11-02",25.540001
"716","2009-11-03",25.5
"717","2009-11-04",25.08
"718","2009-11-05",25.450001
"719","2009-11-06",25.49
"720","2009-11-09",26.16
"721","2009-11-10",26
"722","2009-11-11",25.950001
"723","2009-11-12",25.43
"724","2009-11-13",25.74
"725","2009-11-16",26.26
"726","2009-11-17",26.370001
"727","2009-11-18",26.32
"728","2009-11-19",25.610001
"729","2009-11-20",25.719999
"730","2009-11-23",25.9
"731","2009-11-24",25.75
"732","2009-11-25",25.879999
"733","2009-11-27",25.290001
"734","2009-11-30",25.34
"735","2009-12-01",25.51
"736","2009-12-02",25.870001
"737","2009-12-03",25.370001
"738","2009-12-04",25.690001
"739","2009-12-07",25.870001
"740","2009-12-08",25.42
"741","2009-12-09",25.610001
"742","2009-12-10",25.440001
"743","2009-12-11",25.6
"744","2009-12-14",25.85
"745","2009-12-15",25.92
"746","2009-12-16",26.26
"747","2009-12-17",25.889999
"748","2009-12-18",25.959999
"749","2009-12-21",25.959999
"750","2009-12-22",26.1
"751","2009-12-23",26.370001
"752","2009-12-24",26.6
"753","2009-12-28",26.59
"754","2009-12-29",26.889999
"755","2009-12-30",26.76
"756","2009-12-31",26.299999
"757","2010-01-04",27.719999
"758","2010-01-05",27.41
"759","2010-01-06",27.379999
"760","2010-01-07",27.27
"761","2010-01-08",27.5
"762","2010-01-11",27.379999
"763","2010-01-12",27.309999
"764","2010-01-13",27.57
"765","2010-01-14",27.4
"766","2010-01-15",26.940001
"767","2010-01-19",27.299999
"768","2010-01-20",27.450001
"769","2010-01-21",27.440001
"770","2010-01-22",27.200001
"771","2010-01-25",26.98
"772","2010-01-26",27.02
"773","2010-01-27",27.09
"774","2010-01-28",26.559999
"775","2010-01-29",25.950001
"776","2010-02-01",26.379999
"777","2010-02-02",26.51
"778","2010-02-03",26.459999
"779","2010-02-04",25.99
"780","2010-02-05",25.59
"781","2010-02-08",24.98
"782","2010-02-09",25.219999
"783","2010-02-10",25.219999
"784","2010-02-11",25.43
"785","2010-02-12",25.58
"786","2010-02-16",25.889999
"787","2010-02-17",26.02
"788","2010-02-18",26.07
"789","2010-02-19",26.540001
"790","2010-02-22",26.799999
"791","2010-02-23",26.360001
"792","2010-02-24",26.82
"793","2010-02-25",26.65
"794","2010-02-26",26.42
"795","2010-03-01",27.49
"796","2010-03-02",27.91
"797","2010-03-03",28.09
"798","2010-03-04",28.27
"799","2010-03-05",28.879999
"800","2010-03-08",28.790001
"801","2010-03-09",28.860001
"802","2010-03-10",28.950001
"803","2010-03-11",29.059999
"804","2010-03-12",29.209999
"805","2010-03-15",29.23
"806","2010-03-16",29.309999
"807","2010-03-17",29.42
"808","2010-03-18",29.43
"809","2010-03-19",28.950001
"810","2010-03-22",29.02
"811","2010-03-23",29.120001
"812","2010-03-24",28.780001
"813","2010-03-25",28.950001
"814","2010-03-26",28.950001
"815","2010-03-29",29.360001
"816","2010-03-30",29.370001
"817","2010-03-31",29.059999
"818","2010-04-01",29.309999
"819","2010-04-05",29.6
"820","2010-04-06",29.809999
"821","2010-04-07",29.99
"822","2010-04-08",29.690001
"823","2010-04-09",29.73
"824","2010-04-12",29.709999
"825","2010-04-13",30
"826","2010-04-14",30.58
"827","2010-04-15",30.85
"828","2010-04-16",30.629999
"829","2010-04-19",31.67
"830","2010-04-20",31.09
"831","2010-04-21",31.16
"832","2010-04-22",31.67
"833","2010-04-23",32.130001
"834","2010-04-26",32.07
"835","2010-04-27",31.559999
"836","2010-04-28",31.790001
"837","2010-04-29",32.169998
"838","2010-04-30",31.530001
"839","2010-05-03",32.290001
"840","2010-05-04",30.709999
"841","2010-05-05",30.290001
"842","2010-05-06",29.42
"843","2010-05-07",28.389999
"844","2010-05-10",29.139999
"845","2010-05-11",28.959999
"846","2010-05-12",29.290001
"847","2010-05-13",29.200001
"848","2010-05-14",28.959999
"849","2010-05-17",28.969999
"850","2010-05-18",28.67
"851","2010-05-19",28.18
"852","2010-05-20",27.190001
"853","2010-05-21",27.07
"854","2010-05-24",27.1
"855","2010-05-25",27.02
"856","2010-05-26",26.889999
"857","2010-05-27",28.09
"858","2010-05-28",27.690001
"859","2010-06-01",27.16
"860","2010-06-02",27.700001
"861","2010-06-03",27.690001
"862","2010-06-04",26.84
"863","2010-06-07",26.700001
"864","2010-06-08",26.65
"865","2010-06-09",26.639999
"866","2010-06-10",27.309999
"867","2010-06-11",27.43
"868","2010-06-14",27.440001
"869","2010-06-15",27.98
"870","2010-06-16",28.09
"871","2010-06-17",28.18
"872","2010-06-18",28.299999
"873","2010-06-21",27.85
"874","2010-06-22",27.690001
"875","2010-06-23",27.33
"876","2010-06-24",26.99
"877","2010-06-25",27.360001
"878","2010-06-28",27.34
"879","2010-06-29",26.42
"880","2010-06-30",25.93
"881","2010-07-01",25.969999
"882","2010-07-02",25.92
"883","2010-07-06",25.790001
"884","2010-07-07",26.4
"885","2010-07-08",26.84
"886","2010-07-09",27.049999
"887","2010-07-12",26.690001
"888","2010-07-13",27.469999
"889","2010-07-14",27.450001
"890","2010-07-15",27.299999
"891","2010-07-16",26.35
"892","2010-07-19",26.559999
"893","2010-07-20",27.27
"894","2010-07-21",26.82
"895","2010-07-22",27.77
"896","2010-07-23",29.65
"897","2010-07-26",30.139999
"898","2010-07-27",29.870001
"899","2010-07-28",29.459999
"900","2010-07-29",29.59
"901","2010-07-30",29.459999
"902","2010-08-02",30
"903","2010-08-03",29.65
"904","2010-08-04",29.74
"905","2010-08-05",29.41
"906","2010-08-06",28.98
"907","2010-08-09",29.34
"908","2010-08-10",29.059999
"909","2010-08-11",28.09
"910","2010-08-12",27.950001
"911","2010-08-13",27.52
"912","2010-08-16",27.67
"913","2010-08-17",28.290001
"914","2010-08-18",28.360001
"915","2010-08-19",27.540001
"916","2010-08-20",27.5
"917","2010-08-23",27.379999
"918","2010-08-24",26.92
"919","2010-08-25",27.190001
"920","2010-08-26",27.07
"921","2010-08-27",27.690001
"922","2010-08-30",27.209999
"923","2010-08-31",27.73
"924","2010-09-01",28.34
"925","2010-09-02",28.299999
"926","2010-09-03",28.77
"927","2010-09-07",28.5
"928","2010-09-08",28.690001
"929","2010-09-09",28.620001
"930","2010-09-10",28.68
"931","2010-09-13",29.469999
"932","2010-09-14",29.559999
"933","2010-09-15",29.75
"934","2010-09-16",29.52
"935","2010-09-17",29.66
"936","2010-09-20",30.299999
"937","2010-09-21",30.209999
"938","2010-09-22",29.91
"939","2010-09-23",29.620001
"940","2010-09-24",30.49
"941","2010-09-27",30.299999
"942","2010-09-28",30.610001
"943","2010-09-29",30.559999
"944","2010-09-30",30.49
"945","2010-10-01",30.99
"946","2010-10-04",30.299999
"947","2010-10-05",31.17
"948","2010-10-06",31.18
"949","2010-10-07",31.1
"950","2010-10-08",31.450001
"951","2010-10-11",31.24
"952","2010-10-12",31.26
"953","2010-10-13",31.870001
"954","2010-10-14",31.9
"955","2010-10-15",31.35
"956","2010-10-18",31.9
"957","2010-10-19",31.299999
"958","2010-10-20",32.07
"959","2010-10-21",32.060001
"960","2010-10-22",32.119999
"961","2010-10-25",32.18
"962","2010-10-26",32.139999
"963","2010-10-27",31.940001
"964","2010-10-28",31.99
"965","2010-10-29",32.310001
"966","2010-11-01",32.43
