"","date","ALB"
"102","2007-05-30",41.799999
"103","2007-05-31",40.639999
"104","2007-06-01",41.43
"105","2007-06-04",41.709999
"106","2007-06-05",41.700001
"107","2007-06-06",41.139999
"108","2007-06-07",40.27
"109","2007-06-08",40.200001
"110","2007-06-11",40.169998
"111","2007-06-12",39.349998
"112","2007-06-13",39.759998
"113","2007-06-14",39.700001
"114","2007-06-15",39.869999
"115","2007-06-18",38.580002
"116","2007-06-19",37.419998
"117","2007-06-20",37.240002
"118","2007-06-21",37.689999
"119","2007-06-22",38.34
"120","2007-06-25",37.720001
"121","2007-06-26",37.799999
"122","2007-06-27",38.32
"123","2007-06-28",38.509998
"124","2007-06-29",38.529999
"125","2007-07-02",38.84
"126","2007-07-03",39.23
"127","2007-07-05",40.369999
"128","2007-07-06",40.330002
"129","2007-07-09",40.799999
"130","2007-07-10",40.619999
"131","2007-07-11",40.860001
"132","2007-07-12",41.73
"133","2007-07-13",42.560001
"134","2007-07-16",41.700001
"135","2007-07-17",42.220001
"136","2007-07-18",42.360001
"137","2007-07-19",42.029999
"138","2007-07-20",42.110001
"139","2007-07-23",41.400002
"140","2007-07-24",40.669998
"141","2007-07-25",41.619999
"142","2007-07-26",40.799999
"143","2007-07-27",39.880001
"144","2007-07-30",39.959999
"145","2007-07-31",40.23
"146","2007-08-01",40.34
"147","2007-08-02",39.810001
"148","2007-08-03",38.07
"149","2007-08-06",38.349998
"150","2007-08-07",37.830002
"151","2007-08-08",37.150002
"152","2007-08-09",35.110001
"153","2007-08-10",37.709999
"154","2007-08-13",38.27
"155","2007-08-14",36.91
"156","2007-08-15",35.900002
"157","2007-08-16",35.150002
"158","2007-08-17",35.830002
"159","2007-08-20",37.09
"160","2007-08-21",37.040001
"161","2007-08-22",37.98
"162","2007-08-23",38
"163","2007-08-24",38.779999
"164","2007-08-27",38.630001
"165","2007-08-28",38.200001
"166","2007-08-29",39.880001
"167","2007-08-30",39.799999
"168","2007-08-31",40.470001
"169","2007-09-04",40.52
"170","2007-09-05",40.610001
"171","2007-09-06",41.560001
"172","2007-09-07",40.5
"173","2007-09-10",38.040001
"174","2007-09-11",39.509998
"175","2007-09-12",38.610001
"176","2007-09-13",37.939999
"177","2007-09-14",39.060001
"178","2007-09-17",39.310001
"179","2007-09-18",41.25
"180","2007-09-19",41.950001
"181","2007-09-20",42.599998
"182","2007-09-21",42.669998
"183","2007-09-24",41.82
"184","2007-09-25",41.73
"185","2007-09-26",45
"186","2007-09-27",45.18
"187","2007-09-28",44.200001
"188","2007-10-01",44.080002
"189","2007-10-02",44.360001
"190","2007-10-03",44.09
"191","2007-10-04",44
"192","2007-10-05",44.669998
"193","2007-10-08",43.84
"194","2007-10-09",44.490002
"195","2007-10-10",47.02
"196","2007-10-11",47.669998
"197","2007-10-12",47.57
"198","2007-10-15",47.029999
"199","2007-10-16",45.349998
"200","2007-10-17",46.560001
"201","2007-10-18",46.57
"202","2007-10-19",46.529999
"203","2007-10-22",47.619999
"204","2007-10-23",45.700001
"205","2007-10-24",46.23
"206","2007-10-25",46.650002
"207","2007-10-26",46.209999
"208","2007-10-29",46.759998
"209","2007-10-30",46.830002
"210","2007-10-31",47.759998
"211","2007-11-01",46.02
"212","2007-11-02",47.5
"213","2007-11-05",46.09
"214","2007-11-06",46.599998
"215","2007-11-07",45
"216","2007-11-08",44.900002
"217","2007-11-09",43.23
"218","2007-11-12",42.400002
"219","2007-11-13",43.02
"220","2007-11-14",43.099998
"221","2007-11-15",42.060001
"222","2007-11-16",42.009998
"223","2007-11-19",40.110001
"224","2007-11-20",40.349998
"225","2007-11-21",39.290001
"226","2007-11-23",39.849998
"227","2007-11-26",38.16
"228","2007-11-27",38.66
"229","2007-11-28",41.689999
"230","2007-11-29",42.900002
"231","2007-11-30",44.139999
"232","2007-12-03",44.849998
"233","2007-12-04",44.720001
"234","2007-12-05",43.689999
"235","2007-12-06",43.900002
"236","2007-12-07",44.099998
"237","2007-12-10",44.25
"238","2007-12-11",43
"239","2007-12-12",42.900002
"240","2007-12-13",42.84
"241","2007-12-14",42.009998
"242","2007-12-17",40.939999
"243","2007-12-18",40.779999
"244","2007-12-19",40.759998
"245","2007-12-20",40.970001
"246","2007-12-21",42.299999
"247","2007-12-24",42.970001
"248","2007-12-26",42.450001
"249","2007-12-27",41.580002
"250","2007-12-28",42.09
"251","2007-12-31",41.25
"252","2008-01-02",40.779999
"253","2008-01-03",40.310001
"254","2008-01-04",39.639999
"255","2008-01-07",39.75
"256","2008-01-08",38.610001
"257","2008-01-09",37.400002
"258","2008-01-10",38.040001
"259","2008-01-11",37.349998
"260","2008-01-14",37.740002
"261","2008-01-15",37.02
"262","2008-01-16",35.959999
"263","2008-01-17",34.5
"264","2008-01-18",34.119999
"265","2008-01-22",34.220001
"266","2008-01-23",33.82
"267","2008-01-24",34.150002
"268","2008-01-25",37.299999
"269","2008-01-28",39.09
"270","2008-01-29",35.360001
"271","2008-01-30",35.599998
"272","2008-01-31",36.25
"273","2008-02-01",37.380001
"274","2008-02-04",38.299999
"275","2008-02-05",37.099998
"276","2008-02-06",37.509998
"277","2008-02-07",38.040001
"278","2008-02-08",38.060001
"279","2008-02-11",38.169998
"280","2008-02-12",39.740002
"281","2008-02-13",39.880001
"282","2008-02-14",39.369999
"283","2008-02-15",39.560001
"284","2008-02-19",39.93
"285","2008-02-20",40.150002
"286","2008-02-21",39.25
"287","2008-02-22",38.200001
"288","2008-02-25",40.209999
"289","2008-02-26",40.25
"290","2008-02-27",39.810001
"291","2008-02-28",39.299999
"292","2008-02-29",37.939999
"293","2008-03-03",37.5
"294","2008-03-04",37.040001
"295","2008-03-05",37.32
"296","2008-03-06",36.540001
"297","2008-03-07",35.560001
"298","2008-03-10",35.27
"299","2008-03-11",37.07
"300","2008-03-12",37.099998
"301","2008-03-13",36.98
"302","2008-03-14",35.34
"303","2008-03-17",34.84
"304","2008-03-18",36.389999
"305","2008-03-19",34.639999
"306","2008-03-20",34.32
"307","2008-03-24",34.98
"308","2008-03-25",35.779999
"309","2008-03-26",35.810001
"310","2008-03-27",36.029999
"311","2008-03-28",35.349998
"312","2008-03-31",36.52
"313","2008-04-01",36.990002
"314","2008-04-02",37
"315","2008-04-03",36.310001
"316","2008-04-04",35.790001
"317","2008-04-07",35.700001
"318","2008-04-08",36.25
"319","2008-04-09",35.59
"320","2008-04-10",35.25
"321","2008-04-11",34.93
"322","2008-04-14",35.139999
"323","2008-04-15",35.650002
"324","2008-04-16",37.029999
"325","2008-04-17",36.900002
"326","2008-04-18",37.75
"327","2008-04-21",39
"328","2008-04-22",37.630001
"329","2008-04-23",38.369999
"330","2008-04-24",38.209999
"331","2008-04-25",38.360001
"332","2008-04-28",38.110001
"333","2008-04-29",37.400002
"334","2008-04-30",37.41
"335","2008-05-01",37.759998
"336","2008-05-02",37.75
"337","2008-05-05",38.330002
"338","2008-05-06",38.25
"339","2008-05-07",38.48
"340","2008-05-08",39.66
"341","2008-05-09",39.830002
"342","2008-05-12",41.599998
"343","2008-05-13",42.59
"344","2008-05-14",43.900002
"345","2008-05-15",44.299999
"346","2008-05-16",43.52
"347","2008-05-19",42.990002
"348","2008-05-20",42.740002
"349","2008-05-21",42.73
"350","2008-05-22",43.689999
"351","2008-05-23",42.91
"352","2008-05-27",43
"353","2008-05-28",43.799999
"354","2008-05-29",44.400002
"355","2008-05-30",44.470001
"356","2008-06-02",43.560001
"357","2008-06-03",43.57
"358","2008-06-04",44.580002
"359","2008-06-05",45.790001
"360","2008-06-06",44.34
"361","2008-06-09",43.799999
"362","2008-06-10",42.970001
"363","2008-06-11",42.580002
"364","2008-06-12",43.380001
"365","2008-06-13",44.470001
"366","2008-06-16",44.400002
"367","2008-06-17",44.490002
"368","2008-06-18",44.119999
"369","2008-06-19",44.380001
"370","2008-06-20",43.369999
"371","2008-06-23",44.34
"372","2008-06-24",42.830002
"373","2008-06-25",44.110001
"374","2008-06-26",41.720001
"375","2008-06-27",40.98
"376","2008-06-30",39.91
"377","2008-07-01",39.950001
"378","2008-07-02",38.830002
"379","2008-07-03",38.720001
"380","2008-07-07",38.279999
"381","2008-07-08",38.709999
"382","2008-07-09",38.650002
"383","2008-07-10",38.970001
"384","2008-07-11",38.82
"385","2008-07-14",38.709999
"386","2008-07-15",39.41
"387","2008-07-16",38.950001
"388","2008-07-17",39.200001
"389","2008-07-18",38.799999
"390","2008-07-21",38.380001
"391","2008-07-22",36.849998
"392","2008-07-23",36.75
"393","2008-07-24",36.049999
"394","2008-07-25",36.599998
"395","2008-07-28",36.59
"396","2008-07-29",37.59
"397","2008-07-30",38.82
"398","2008-07-31",38.93
"399","2008-08-01",38.41
"400","2008-08-04",37.700001
"401","2008-08-05",39.689999
"402","2008-08-06",39.880001
"403","2008-08-07",39.220001
"404","2008-08-08",40.259998
"405","2008-08-11",40.849998
"406","2008-08-12",40.580002
"407","2008-08-13",40.799999
"408","2008-08-14",40.93
"409","2008-08-15",40.560001
"410","2008-08-18",40.41
"411","2008-08-19",38.869999
"412","2008-08-20",39.040001
"413","2008-08-21",39.02
"414","2008-08-22",40
"415","2008-08-25",39.110001
"416","2008-08-26",39.439999
"417","2008-08-27",39.740002
"418","2008-08-28",40.799999
"419","2008-08-29",39.740002
"420","2008-09-02",39.099998
"421","2008-09-03",38.470001
"422","2008-09-04",37.189999
"423","2008-09-05",37.009998
"424","2008-09-08",37.34
"425","2008-09-09",34.07
"426","2008-09-10",34.380001
"427","2008-09-11",35.439999
"428","2008-09-12",36.029999
"429","2008-09-15",34.490002
"430","2008-09-16",35.91
"431","2008-09-17",33.34
"432","2008-09-18",32.900002
"433","2008-09-19",36.150002
"434","2008-09-22",34.459999
"435","2008-09-23",34.09
"436","2008-09-24",34.810001
"437","2008-09-25",35.200001
"438","2008-09-26",34.299999
"439","2008-09-29",29.92
"440","2008-09-30",30.84
"441","2008-10-01",30
"442","2008-10-02",28.26
"443","2008-10-03",28.110001
"444","2008-10-06",26.43
"445","2008-10-07",23.950001
"446","2008-10-08",25.040001
"447","2008-10-09",23.4
"448","2008-10-10",22.51
"449","2008-10-13",25.82
"450","2008-10-14",25.48
"451","2008-10-15",22.77
"452","2008-10-16",24.209999
"453","2008-10-17",23.469999
"454","2008-10-20",24.719999
"455","2008-10-21",23.25
"456","2008-10-22",21.9
"457","2008-10-23",21.65
"458","2008-10-24",20.92
"459","2008-10-27",19.059999
"460","2008-10-28",20.690001
"461","2008-10-29",21.9
"462","2008-10-30",23.58
"463","2008-10-31",24.35
"464","2008-11-03",24.92
"465","2008-11-04",26.129999
"466","2008-11-05",24.42
"467","2008-11-06",23.92
"468","2008-11-07",24.74
"469","2008-11-10",24.48
"470","2008-11-11",23.620001
"471","2008-11-12",21.68
"472","2008-11-13",24.360001
"473","2008-11-14",22.6
"474","2008-11-17",22.52
"475","2008-11-18",21.040001
"476","2008-11-19",18.879999
"477","2008-11-20",16.459999
"478","2008-11-21",18.290001
"479","2008-11-24",19.219999
"480","2008-11-25",18.379999
"481","2008-11-26",19.74
"482","2008-11-28",20.33
"483","2008-12-01",17.450001
"484","2008-12-02",18.51
"485","2008-12-03",19.18
"486","2008-12-04",17.879999
"487","2008-12-05",18.41
"488","2008-12-08",20.200001
"489","2008-12-09",20
"490","2008-12-10",20.969999
"491","2008-12-11",19.43
"492","2008-12-12",20.280001
"493","2008-12-15",18.940001
"494","2008-12-16",19.690001
"495","2008-12-17",19.34
"496","2008-12-18",18.35
"497","2008-12-19",19.280001
"498","2008-12-22",19.629999
"499","2008-12-23",19.450001
"500","2008-12-24",19.25
"501","2008-12-26",19.700001
"502","2008-12-29",19.370001
"503","2008-12-30",20.67
"504","2008-12-31",22.299999
"505","2009-01-02",23.1
"506","2009-01-05",23
"507","2009-01-06",24.129999
"508","2009-01-07",23.389999
"509","2009-01-08",23.99
"510","2009-01-09",23.139999
"511","2009-01-12",22.309999
"512","2009-01-13",22.4
"513","2009-01-14",21.99
"514","2009-01-15",22.74
"515","2009-01-16",22.629999
"516","2009-01-20",21.139999
"517","2009-01-21",22.35
"518","2009-01-22",22.059999
"519","2009-01-23",22.41
"520","2009-01-26",22.5
"521","2009-01-27",21.26
"522","2009-01-28",23
"523","2009-01-29",22.5
"524","2009-01-30",22.25
"525","2009-02-02",21.98
"526","2009-02-03",22.77
"527","2009-02-04",23.190001
"528","2009-02-05",23.9
"529","2009-02-06",24.459999
"530","2009-02-09",24.370001
"531","2009-02-10",23.129999
"532","2009-02-11",23.27
"533","2009-02-12",23.540001
"534","2009-02-13",22.950001
"535","2009-02-17",21.530001
"536","2009-02-18",21
"537","2009-02-19",20.690001
"538","2009-02-20",20.200001
"539","2009-02-23",18.77
"540","2009-02-24",19.92
"541","2009-02-25",19.120001
"542","2009-02-26",18.74
"543","2009-02-27",19.35
"544","2009-03-02",18.309999
"545","2009-03-03",17.450001
"546","2009-03-04",17.200001
"547","2009-03-05",15.81
"548","2009-03-06",16.17
"549","2009-03-09",16.09
"550","2009-03-10",17.139999
"551","2009-03-11",17.610001
"552","2009-03-12",18
"553","2009-03-13",18.209999
"554","2009-03-16",18.25
"555","2009-03-17",19.459999
"556","2009-03-18",20.389999
"557","2009-03-19",20.42
"558","2009-03-20",20.08
"559","2009-03-23",21.98
"560","2009-03-24",21.959999
"561","2009-03-25",21.940001
"562","2009-03-26",22.65
"563","2009-03-27",21.82
"564","2009-03-30",21.34
"565","2009-03-31",21.77
"566","2009-04-01",22.450001
"567","2009-04-02",23.950001
"568","2009-04-03",24.870001
"569","2009-04-06",24.74
"570","2009-04-07",23.76
"571","2009-04-08",24.639999
"572","2009-04-09",25.809999
"573","2009-04-13",25.940001
"574","2009-04-14",26.290001
"575","2009-04-15",25.370001
"576","2009-04-16",26.549999
"577","2009-04-17",26.52
"578","2009-04-20",24.73
"579","2009-04-21",25.450001
"580","2009-04-22",25.5
"581","2009-04-23",25.75
"582","2009-04-24",27.200001
"583","2009-04-27",27
"584","2009-04-28",25.809999
"585","2009-04-29",26.34
"586","2009-04-30",26.82
"587","2009-05-01",26.92
"588","2009-05-04",28.43
"589","2009-05-05",27.969999
"590","2009-05-06",27.66
"591","2009-05-07",26.559999
"592","2009-05-08",27.799999
"593","2009-05-11",26.790001
"594","2009-05-12",26.76
"595","2009-05-13",25.35
"596","2009-05-14",26.190001
"597","2009-05-15",26.66
"598","2009-05-18",27.32
"599","2009-05-19",27.059999
"600","2009-05-20",28.559999
"601","2009-05-21",27.549999
"602","2009-05-22",27.299999
"603","2009-05-26",28.040001
"604","2009-05-27",27.41
"605","2009-05-28",27.870001
"606","2009-05-29",28.219999
"607","2009-06-01",29.709999
"608","2009-06-02",29.48
"609","2009-06-03",28.67
"610","2009-06-04",29.059999
"611","2009-06-05",29
"612","2009-06-08",27.91
"613","2009-06-09",28.040001
"614","2009-06-10",27.799999
"615","2009-06-11",28.67
"616","2009-06-12",28.1
"617","2009-06-15",26.92
"618","2009-06-16",26.139999
"619","2009-06-17",26.129999
"620","2009-06-18",26.360001
"621","2009-06-19",26.280001
"622","2009-06-22",24.65
"623","2009-06-23",24.65
"624","2009-06-24",24.6
"625","2009-06-25",25.15
"626","2009-06-26",25.32
"627","2009-06-29",25.84
"628","2009-06-30",25.57
"629","2009-07-01",25.719999
"630","2009-07-02",24.82
"631","2009-07-06",24.879999
"632","2009-07-07",23.799999
"633","2009-07-08",23.559999
"634","2009-07-09",23.68
"635","2009-07-10",23.75
"636","2009-07-13",24.41
"637","2009-07-14",24.57
"638","2009-07-15",25.91
"639","2009-07-16",26.58
"640","2009-07-17",26.209999
"641","2009-07-20",26.379999
"642","2009-07-21",26.35
"643","2009-07-22",27.190001
"644","2009-07-23",30.15
"645","2009-07-24",30.4
"646","2009-07-27",29.92
"647","2009-07-28",29.969999
"648","2009-07-29",29.629999
"649","2009-07-30",29.99
"650","2009-07-31",29.709999
"651","2009-08-03",30.65
"652","2009-08-04",30.940001
"653","2009-08-05",30.84
"654","2009-08-06",31.9
"655","2009-08-07",32.049999
"656","2009-08-10",31.700001
"657","2009-08-11",31.65
"658","2009-08-12",32.439999
"659","2009-08-13",32.25
"660","2009-08-14",31.59
"661","2009-08-17",30.459999
"662","2009-08-18",30.889999
"663","2009-08-19",30.959999
"664","2009-08-20",31.15
"665","2009-08-21",32.150002
"666","2009-08-24",32.419998
"667","2009-08-25",32.360001
"668","2009-08-26",32.330002
"669","2009-08-27",32.209999
"670","2009-08-28",32.419998
"671","2009-08-31",32.23
"672","2009-09-01",30.92
"673","2009-09-02",31.389999
"674","2009-09-03",31.83
"675","2009-09-04",32.32
"676","2009-09-08",33.349998
"677","2009-09-09",34.23
"678","2009-09-10",34.189999
"679","2009-09-11",33.779999
"680","2009-09-14",34.139999
"681","2009-09-15",34.720001
"682","2009-09-16",35.130001
"683","2009-09-17",34.619999
"684","2009-09-18",34.52
"685","2009-09-21",34.77
"686","2009-09-22",35
"687","2009-09-23",34.290001
"688","2009-09-24",33.720001
"689","2009-09-25",33.07
"690","2009-09-28",34.029999
"691","2009-09-29",34.009998
"692","2009-09-30",34.599998
"693","2009-10-01",32.560001
"694","2009-10-02",31.76
"695","2009-10-05",33.009998
"696","2009-10-06",33.549999
"697","2009-10-07",33.360001
"698","2009-10-08",33.5
"699","2009-10-09",33.400002
"700","2009-10-12",33.810001
"701","2009-10-13",33.84
"702","2009-10-14",35
"703","2009-10-15",35.189999
"704","2009-10-16",34.419998
"705","2009-10-19",34.810001
"706","2009-10-20",34.369999
"707","2009-10-21",33.91
"708","2009-10-22",34.509998
"709","2009-10-23",34.560001
"710","2009-10-26",33.919998
"711","2009-10-27",33.02
"712","2009-10-28",31.860001
"713","2009-10-29",33.18
"714","2009-10-30",31.58
"715","2009-11-02",31.700001
"716","2009-11-03",32.139999
"717","2009-11-04",31.65
"718","2009-11-05",32.98
"719","2009-11-06",33.330002
"720","2009-11-09",34.52
"721","2009-11-10",34.860001
"722","2009-11-11",35.060001
"723","2009-11-12",34.27
"724","2009-11-13",34.470001
"725","2009-11-16",35.110001
"726","2009-11-17",34.68
"727","2009-11-18",34.48
"728","2009-11-19",34.080002
"729","2009-11-20",34.099998
"730","2009-11-23",34.400002
"731","2009-11-24",34.130001
"732","2009-11-25",34.610001
"733","2009-11-27",33.84
"734","2009-11-30",33.75
"735","2009-12-01",34.209999
"736","2009-12-02",35.049999
"737","2009-12-03",33.759998
"738","2009-12-04",34.09
"739","2009-12-07",35.209999
"740","2009-12-08",35.110001
"741","2009-12-09",35.310001
"742","2009-12-10",35.970001
"743","2009-12-11",36.099998
"744","2009-12-14",36.639999
"745","2009-12-15",36.439999
"746","2009-12-16",36.330002
"747","2009-12-17",35.5
"748","2009-12-18",35.639999
"749","2009-12-21",35.759998
"750","2009-12-22",35.91
"751","2009-12-23",36.75
"752","2009-12-24",37.240002
"753","2009-12-28",37.27
"754","2009-12-29",37.18
"755","2009-12-30",37.029999
"756","2009-12-31",36.369999
"757","2010-01-04",38.09
"758","2010-01-05",38.02
"759","2010-01-06",38.09
"760","2010-01-07",37.82
"761","2010-01-08",38.389999
"762","2010-01-11",38.220001
"763","2010-01-12",37.689999
"764","2010-01-13",38.07
"765","2010-01-14",37.919998
"766","2010-01-15",37.889999
"767","2010-01-19",38.369999
"768","2010-01-20",37.959999
"769","2010-01-21",37.119999
"770","2010-01-22",36.09
"771","2010-01-25",36.5
"772","2010-01-26",37.369999
"773","2010-01-27",36.860001
"774","2010-01-28",36.439999
"775","2010-01-29",35.720001
"776","2010-02-01",36.25
"777","2010-02-02",36.900002
"778","2010-02-03",36.630001
"779","2010-02-04",35.389999
"780","2010-02-05",35.16
"781","2010-02-08",34.860001
"782","2010-02-09",35.32
"783","2010-02-10",35.380001
"784","2010-02-11",35.869999
"785","2010-02-12",36.599998
"786","2010-02-16",37.709999
"787","2010-02-17",37.77
"788","2010-02-18",37.869999
"789","2010-02-19",38.130001
"790","2010-02-22",38.139999
"791","2010-02-23",36.970001
"792","2010-02-24",36.880001
"793","2010-02-25",36.91
"794","2010-02-26",37.490002
"795","2010-03-01",39.439999
"796","2010-03-02",40.330002
"797","2010-03-03",40.349998
"798","2010-03-04",40.290001
"799","2010-03-05",41.169998
"800","2010-03-08",41.25
"801","2010-03-09",41
"802","2010-03-10",41.330002
"803","2010-03-11",41.400002
"804","2010-03-12",41.939999
"805","2010-03-15",42.200001
"806","2010-03-16",42.599998
"807","2010-03-17",42.830002
"808","2010-03-18",42.849998
"809","2010-03-19",42.240002
"810","2010-03-22",43.049999
"811","2010-03-23",43.200001
"812","2010-03-24",42.509998
"813","2010-03-25",41.830002
"814","2010-03-26",41.470001
"815","2010-03-29",42.150002
"816","2010-03-30",42.529999
"817","2010-03-31",42.630001
"818","2010-04-01",42.869999
"819","2010-04-05",43.16
"820","2010-04-06",43.619999
"821","2010-04-07",43.610001
"822","2010-04-08",43.68
"823","2010-04-09",44.310001
"824","2010-04-12",43.509998
"825","2010-04-13",43.139999
"826","2010-04-14",44.52
"827","2010-04-15",44.509998
"828","2010-04-16",43.900002
"829","2010-04-19",43.73
"830","2010-04-20",44.200001
"831","2010-04-21",43.82
"832","2010-04-22",43.919998
"833","2010-04-23",44.66
"834","2010-04-26",44.790001
"835","2010-04-27",44.25
"836","2010-04-28",45.240002
"837","2010-04-29",46.490002
"838","2010-04-30",45.66
"839","2010-05-03",46
"840","2010-05-04",44.43
"841","2010-05-05",43.130001
"842","2010-05-06",40.790001
"843","2010-05-07",39.23
"844","2010-05-10",42.650002
"845","2010-05-11",42.259998
"846","2010-05-12",43.470001
"847","2010-05-13",43.119999
"848","2010-05-14",41.990002
"849","2010-05-17",41.709999
"850","2010-05-18",41.970001
"851","2010-05-19",41.57
"852","2010-05-20",39.919998
"853","2010-05-21",40.82
"854","2010-05-24",40.529999
"855","2010-05-25",40.43
"856","2010-05-26",41.450001
"857","2010-05-27",43.27
"858","2010-05-28",43.060001
"859","2010-06-01",41.540001
"860","2010-06-02",42.849998
"861","2010-06-03",43
"862","2010-06-04",41.049999
"863","2010-06-07",39.869999
"864","2010-06-08",39.330002
"865","2010-06-09",39.880001
"866","2010-06-10",41.830002
"867","2010-06-11",42.169998
"868","2010-06-14",42.040001
"869","2010-06-15",43.220001
"870","2010-06-16",42.860001
"871","2010-06-17",42.540001
"872","2010-06-18",42.73
"873","2010-06-21",42.970001
"874","2010-06-22",41.66
"875","2010-06-23",41.41
"876","2010-06-24",40.52
"877","2010-06-25",40.57
"878","2010-06-28",41.16
"879","2010-06-29",40
"880","2010-06-30",39.709999
"881","2010-07-01",39.580002
"882","2010-07-02",39.200001
"883","2010-07-06",39.099998
"884","2010-07-07",40.869999
"885","2010-07-08",41.459999
"886","2010-07-09",41.529999
"887","2010-07-12",40.740002
"888","2010-07-13",42.25
"889","2010-07-14",41.790001
"890","2010-07-15",41.939999
"891","2010-07-16",40.310001
"892","2010-07-19",40.77
"893","2010-07-20",41.650002
"894","2010-07-21",41.299999
"895","2010-07-22",43.259998
"896","2010-07-23",44.220001
"897","2010-07-26",45.25
"898","2010-07-27",44.5
"899","2010-07-28",43.299999
"900","2010-07-29",43.400002
"901","2010-07-30",43.619999
"902","2010-08-02",44.650002
"903","2010-08-03",44.290001
"904","2010-08-04",45.389999
"905","2010-08-05",45.27
"906","2010-08-06",45.41
"907","2010-08-09",45.869999
"908","2010-08-10",44.990002
"909","2010-08-11",43.279999
"910","2010-08-12",42.16
"911","2010-08-13",41.73
"912","2010-08-16",41.810001
"913","2010-08-17",42.860001
"914","2010-08-18",42.93
"915","2010-08-19",41.869999
"916","2010-08-20",41.23
"917","2010-08-23",40.810001
"918","2010-08-24",40.029999
"919","2010-08-25",39.919998
"920","2010-08-26",39.689999
"921","2010-08-27",40.639999
"922","2010-08-30",39.889999
"923","2010-08-31",40.09
"924","2010-09-01",41.939999
"925","2010-09-02",42.389999
"926","2010-09-03",43.32
"927","2010-09-07",42.349998
"928","2010-09-08",42.459999
"929","2010-09-09",41.66
"930","2010-09-10",41.040001
"931","2010-09-13",42.130001
"932","2010-09-14",42.32
"933","2010-09-15",43.25
"934","2010-09-16",43.150002
"935","2010-09-17",43.380001
"936","2010-09-20",44.18
"937","2010-09-21",43.959999
"938","2010-09-22",43.630001
"939","2010-09-23",43.290001
"940","2010-09-24",44.549999
"941","2010-09-27",44.84
"942","2010-09-28",45.330002
"943","2010-09-29",46.130001
"944","2010-09-30",46.810001
"945","2010-10-01",47.259998
"946","2010-10-04",46.700001
"947","2010-10-05",48.139999
"948","2010-10-06",47.919998
"949","2010-10-07",47.75
"950","2010-10-08",47.810001
"951","2010-10-11",48.040001
"952","2010-10-12",48.02
"953","2010-10-13",48.82
"954","2010-10-14",48.52
"955","2010-10-15",48.490002
"956","2010-10-18",48.380001
"957","2010-10-19",47.349998
"958","2010-10-20",48.360001
