"","date","NC"
"181","2007-09-20",8.130683
"182","2007-09-21",8.315028
"183","2007-09-24",8.001041
"184","2007-09-25",7.927603
"185","2007-09-26",7.882641
"186","2007-09-27",8.03851
"187","2007-09-28",7.754498
"188","2007-10-01",8.159908
"189","2007-10-02",8.108202
"190","2007-10-03",7.68106
"191","2007-10-04",7.557414
"192","2007-10-05",7.893882
"193","2007-10-08",7.758245
"194","2007-10-09",7.974064
"195","2007-10-10",8.034763
"196","2007-10-11",7.926854
"197","2007-10-12",7.969568
"198","2007-10-15",8.036263
"199","2007-10-16",7.969568
"200","2007-10-17",7.911867
"201","2007-10-18",8.108202
"202","2007-10-19",7.748504
"203","2007-10-22",7.703541
"204","2007-10-23",8.01453
"205","2007-10-24",7.78897
"206","2007-10-25",7.914114
"207","2007-10-26",7.608371
"208","2007-10-29",8.070733
"209","2007-10-30",7.995796
"210","2007-10-31",7.762742
"211","2007-11-01",7.556664
"212","2007-11-02",7.54917
"213","2007-11-05",7.52669
"214","2007-11-06",7.434517
"215","2007-11-07",7.161746
"216","2007-11-08",7.561161
"217","2007-11-09",7.083811
"218","2007-11-12",7.267407
"219","2007-11-13",7.390304
"220","2007-11-14",7.508705
"221","2007-11-15",7.032104
"222","2007-11-16",6.78706
"223","2007-11-19",6.829024
"224","2007-11-20",6.979648
"225","2007-11-21",7.073319
"226","2007-11-23",7.236683
"227","2007-11-26",7.295134
"228","2007-11-27",7.37157
"229","2007-11-28",7.874398
"230","2007-11-29",7.493717
"231","2007-11-30",7.598629
"232","2007-12-03",7.533434
"233","2007-12-04",7.276399
"234","2007-12-05",7.376066
"235","2007-12-06",7.593384
"236","2007-12-07",7.454
"237","2007-12-10",7.476481
"238","2007-12-11",7.213452
"239","2007-12-12",7.277898
"240","2007-12-13",7.231437
"241","2007-12-14",7.20446
"242","2007-12-17",7.038099
"243","2007-12-18",7.21645
"244","2007-12-19",7.161746
"245","2007-12-20",7.274151
"246","2007-12-21",7.600877
"247","2007-12-24",7.864656
"248","2007-12-26",8.010035
"249","2007-12-27",7.530437
"250","2007-12-28",7.44201
"251","2007-12-31",7.470487
"252","2008-01-02",7.119031
"253","2008-01-03",7.017117
"254","2008-01-04",6.89347
"255","2008-01-07",7.174485
"256","2008-01-08",6.856751
"257","2008-01-09",7.030605
"258","2008-01-10",6.969906
"259","2008-01-11",6.589975
"260","2008-01-14",6.940681
"261","2008-01-15",6.765328
"262","2008-01-16",6.949673
"263","2008-01-17",6.503048
"264","2008-01-18",6.45284
"265","2008-01-22",6.658168
"266","2008-01-23",6.838766
"267","2008-01-24",6.906959
"268","2008-01-25",7.088307
"269","2008-01-28",7.16774
"270","2008-01-29",7.434517
"271","2008-01-30",7.172986
"272","2008-01-31",7.498213
"273","2008-02-01",7.963573
"274","2008-02-04",7.809203
"275","2008-02-05",7.639095
"276","2008-02-06",7.561161
"277","2008-02-07",7.435266
"278","2008-02-08",7.399296
"279","2008-02-11",7.445008
"280","2008-02-12",7.352086
"281","2008-02-13",7.626356
"282","2008-02-14",7.567155
"283","2008-02-15",7.397798
"284","2008-02-19",7.352835
"285","2008-02-20",7.471236
"286","2008-02-21",7.416532
"287","2008-02-22",7.283893
"288","2008-02-25",7.555166
"289","2008-02-26",7.277898
"290","2008-02-27",7.172237
"291","2008-02-28",6.518035
"292","2008-02-29",6.073658
"293","2008-03-03",5.961252
"294","2008-03-04",5.767165
"295","2008-03-05",5.800137
"296","2008-03-06",5.552845
"297","2008-03-07",5.552095
"298","2008-03-10",5.242605
"299","2008-03-11",5.492895
"300","2008-03-12",5.429947
"301","2008-03-13",5.597807
"302","2008-03-14",5.42695
"303","2008-03-17",5.405218
"304","2008-03-18",5.443436
"305","2008-03-19",5.385735
"306","2008-03-20",5.326534
"307","2008-03-24",5.595559
"308","2008-03-25",5.645017
"309","2008-03-26",5.902801
"310","2008-03-27",5.877322
"311","2008-03-28",5.731195
"312","2008-03-31",6.065415
"313","2008-04-01",6.173324
"314","2008-04-02",6.320951
"315","2008-04-03",6.204049
"316","2008-04-04",6.346429
"317","2008-04-07",6.359918
"318","2008-04-08",6.338186
"319","2008-04-09",6.112625
"320","2008-04-10",6.362166
"321","2008-04-11",6.113374
"322","2008-04-14",6.261001
"323","2008-04-15",6.383898
"324","2008-04-16",6.803546
"325","2008-04-17",6.577985
"326","2008-04-18",6.895719
"327","2008-04-21",6.974402
"328","2008-04-22",6.612456
"329","2008-04-23",6.534522
"330","2008-04-24",6.742846
"331","2008-04-25",6.6192
"332","2008-04-28",6.883729
"333","2008-04-29",6.683646
"334","2008-04-30",6.736852
"335","2008-05-01",6.962413
"336","2008-05-02",6.89422
"337","2008-05-05",6.649175
"338","2008-05-06",6.397387
"339","2008-05-07",6.250509
"340","2008-05-08",6.301467
"341","2008-05-09",6.107379
"342","2008-05-12",6.117121
"343","2008-05-13",6.314206
"344","2008-05-14",6.320201
"345","2008-05-15",6.30896
"346","2008-05-16",6.30971
"347","2008-05-19",6.277487
"348","2008-05-20",6.187562
"349","2008-05-21",6.099886
"350","2008-05-22",6.030943
"351","2008-05-23",6.132858
"352","2008-05-27",6.295472
"353","2008-05-28",6.459584
"354","2008-05-29",6.441599
"355","2008-05-30",6.509043
"356","2008-06-02",6.525529
"357","2008-06-03",6.51204
"358","2008-06-04",6.511291
"359","2008-06-05",6.57199
"360","2008-06-06",6.138104
"361","2008-06-09",6.087896
"362","2008-06-10",6.195056
"363","2008-06-11",6.006964
"364","2008-06-12",6.177071
"365","2008-06-13",6.347928
"366","2008-06-16",6.418369
"367","2008-06-17",6.458086
"368","2008-06-18",6.241517
"369","2008-06-19",6.22578
"370","2008-06-20",6.110377
"371","2008-06-23",6.027197
"372","2008-06-24",6.003966
"373","2008-06-25",5.98748
"374","2008-06-26",5.845099
"375","2008-06-27",5.654759
"376","2008-06-30",5.571579
"377","2008-07-01",5.647265
"378","2008-07-02",5.494393
"379","2008-07-03",5.613544
"380","2008-07-07",5.711711
"381","2008-07-08",5.906548
"382","2008-07-09",5.758922
"383","2008-07-10",5.746932
"384","2008-07-11",5.984482
"385","2008-07-14",6.14185
"386","2008-07-15",6.145597
"387","2008-07-16",6.45284
"388","2008-07-17",6.099136
"389","2008-07-18",6.187562
"390","2008-07-21",6.329194
"391","2008-07-22",6.934686
"392","2008-07-23",7.330354
"393","2008-07-24",7.053087
"394","2008-07-25",7.469737
"395","2008-07-28",7.506456
"396","2008-07-29",7.595632
"397","2008-07-30",7.744757
"398","2008-07-31",7.568655
"399","2008-08-01",7.474983
"400","2008-08-04",7.524441
"401","2008-08-05",7.864656
"402","2008-08-06",8.00329
"403","2008-08-07",7.835431
"404","2008-08-08",7.804707
"405","2008-08-11",8.391464
"406","2008-08-12",8.149418
"407","2008-08-13",8.127686
"408","2008-08-14",8.617775
"409","2008-08-15",8.765401
"410","2008-08-18",8.755659
"411","2008-08-19",8.460406
"412","2008-08-20",8.507617
"413","2008-08-21",8.554078
"414","2008-08-22",8.722687
"415","2008-08-25",8.388467
"416","2008-08-26",8.556326
"417","2008-08-27",8.816359
"418","2008-08-28",9.049413
"419","2008-08-29",8.808115
"420","2008-09-02",8.984967
"421","2008-09-03",8.905534
"422","2008-09-04",8.221357
"423","2008-09-05",7.951583
"424","2008-09-08",8.197377
"425","2008-09-09",7.894631
"426","2008-09-10",7.84817
"427","2008-09-11",7.648088
"428","2008-09-12",7.611369
"429","2008-09-15",7.331103
"430","2008-09-16",7.32286
"431","2008-09-17",6.868741
"432","2008-09-18",7.150505
"433","2008-09-19",7.60912
"434","2008-09-22",7.362577
"435","2008-09-23",7.540178
"436","2008-09-24",7.169239
"437","2008-09-25",7.281645
"438","2008-09-26",7.310121
"439","2008-09-29",6.714371
"440","2008-09-30",7.083062
"441","2008-10-01",6.799799
"442","2008-10-02",6.343431
"443","2008-10-03",6.069911
"444","2008-10-06",5.965748
"445","2008-10-07",5.350514
"446","2008-10-08",5.422454
"447","2008-10-09",4.721042
"448","2008-10-10",5.597057
"449","2008-10-13",6.04743
"450","2008-10-14",5.989728
"451","2008-10-15",4.870916
"452","2008-10-16",5.399223
"453","2008-10-17",5.049267
"454","2008-10-20",5.006552
"455","2008-10-21",4.995312
"456","2008-10-22",4.863422
"457","2008-10-23",4.66409
"458","2008-10-24",4.565173
"459","2008-10-27",4.030121
"460","2008-10-28",4.255682
"461","2008-10-29",4.29315
"462","2008-10-30",4.383824
"463","2008-10-31",4.616879
"464","2008-11-03",4.63936
"465","2008-11-04",4.033868
"466","2008-11-05",3.777583
"467","2008-11-06",3.419383
"468","2008-11-07",3.344446
"469","2008-11-10",3.317469
"470","2008-11-11",3.151108
"471","2008-11-12",2.80265
"472","2008-11-13",2.972008
"473","2008-11-14",2.591327
"474","2008-11-17",2.608563
"475","2008-11-18",2.593575
"476","2008-11-19",2.368764
"477","2008-11-20",2.092246
"478","2008-11-21",2.168682
"479","2008-11-24",2.365767
"480","2008-11-25",2.451195
"481","2008-11-26",2.61231
"482","2008-11-28",2.735207
"483","2008-12-01",2.312561
"484","2008-12-02",2.545616
"485","2008-12-03",2.687247
"486","2008-12-04",2.619803
"487","2008-12-05",2.679004
"488","2008-12-08",2.962266
"489","2008-12-09",2.806397
"490","2008-12-10",2.882833
"491","2008-12-11",2.640786
"492","2008-12-12",2.661768
"493","2008-12-15",2.592077
"494","2008-12-16",2.732959
"495","2008-12-17",2.889577
"496","2008-12-18",2.716472
"497","2008-12-19",2.668513
"498","2008-12-22",2.483418
"499","2008-12-23",2.463185
"500","2008-12-24",2.460937
"501","2008-12-26",2.579337
"502","2008-12-29",2.519388
"503","2008-12-30",2.57634
"504","2008-12-31",2.8034
"505","2009-01-02",2.920302
"506","2009-01-05",2.997487
"507","2009-01-06",3.071675
"508","2009-01-07",3.085913
"509","2009-01-08",3.082166
"510","2009-01-09",2.978753
"511","2009-01-12",2.762933
"512","2009-01-13",2.769678
"513","2009-01-14",2.556856
"514","2009-01-15",2.520886
"515","2009-01-16",2.475175
"516","2009-01-20",2.243619
"517","2009-01-21",2.299073
"518","2009-01-22",2.163436
"519","2009-01-23",2.170181
"520","2009-01-26",2.224885
"521","2009-01-27",2.292328
"522","2009-01-28",2.427964
"523","2009-01-29",2.407731
"524","2009-01-30",2.39724
"525","2009-02-02",2.478172
"526","2009-02-03",2.50515
"527","2009-02-04",2.499155
"528","2009-02-05",2.593575
"529","2009-02-06",2.828878
"530","2009-02-09",2.840119
"531","2009-02-10",2.586082
"532","2009-02-11",2.58758
"533","2009-02-12",2.473676
"534","2009-02-13",2.448197
"535","2009-02-17",2.260105
"536","2009-02-18",2.166434
"537","2009-02-19",2.086251
"538","2009-02-20",1.883171
"539","2009-02-23",1.774512
"540","2009-02-24",1.946868
"541","2009-02-25",1.80074
"542","2009-02-26",1.665104
"543","2009-02-27",1.558693
"544","2009-03-02",1.37135
"545","2009-03-03",1.325639
"546","2009-03-04",1.251451
"547","2009-03-05",1.102326
"548","2009-03-06",1.123308
"549","2009-03-09",1.03788
"550","2009-03-10",1.128554
"551","2009-03-11",1.105323
"552","2009-03-12",1.333132
"553","2009-03-13",1.577428
"554","2009-03-16",1.608152
"555","2009-03-17",1.723555
"556","2009-03-18",1.952113
"557","2009-03-19",2.09974
"558","2009-03-20",1.981339
"559","2009-03-23",2.409979
"560","2009-03-24",2.14695
"561","2009-03-25",2.113228
"562","2009-03-26",2.312561
"563","2009-03-27",2.028549
"564","2009-03-30",1.807485
"565","2009-03-31",2.036792
"566","2009-04-01",2.155193
"567","2009-04-02",2.486415
"568","2009-04-03",2.697738
"569","2009-04-06",2.374759
"570","2009-04-07",2.163436
"571","2009-04-08",2.332045
"572","2009-04-09",2.787663
"573","2009-04-13",2.711227
"574","2009-04-14",2.556856
"575","2009-04-15",2.798903
"576","2009-04-16",2.983249
"577","2009-04-17",2.806397
"578","2009-04-20",2.478172
"579","2009-04-21",2.822134
"580","2009-04-22",2.798903
"581","2009-04-23",2.572593
"582","2009-04-24",2.881334
"583","2009-04-27",2.622801
"584","2009-04-28",2.804898
"585","2009-04-29",3.1601
"586","2009-04-30",2.866347
"587","2009-05-01",2.851359
"588","2009-05-04",3.022216
"589","2009-05-05",2.87459
"590","2009-05-06",2.744199
"591","2009-05-07",2.613059
"592","2009-05-08",2.796655
"593","2009-05-11",2.490911
"594","2009-05-12",2.535125
"595","2009-05-13",2.277341
"596","2009-05-14",2.442202
"597","2009-05-15",2.424967
"598","2009-05-18",2.49316
"599","2009-05-19",2.825131
"600","2009-05-20",2.693242
"601","2009-05-21",2.61231
"602","2009-05-22",2.558355
"603","2009-05-26",2.816888
"604","2009-05-27",2.632543
"605","2009-05-28",2.520137
"606","2009-05-29",2.625798
"607","2009-06-01",2.79141
"608","2009-06-02",2.843116
"609","2009-06-03",2.810893
"610","2009-06-04",2.931542
"611","2009-06-05",2.789161
"612","2009-06-08",2.785415
"613","2009-06-09",2.688746
"614","2009-06-10",2.687996
"615","2009-06-11",2.601819
"616","2009-06-12",2.575591
"617","2009-06-15",2.454942
"618","2009-06-16",2.335792
"619","2009-06-17",2.442202
"620","2009-06-18",2.387498
"621","2009-06-19",2.48042
"622","2009-06-22",2.204652
"623","2009-06-23",2.164186
"624","2009-06-24",2.168682
"625","2009-06-25",2.348531
"626","2009-06-26",2.320804
"627","2009-06-29",2.228631
"628","2009-06-30",2.152195
"629","2009-07-01",2.398739
"630","2009-07-02",2.27809
"631","2009-07-06",2.197907
"632","2009-07-07",2.119972
"633","2009-07-08",2.179922
"634","2009-07-09",2.102737
"635","2009-07-10",2.180672
"636","2009-07-13",2.309564
"637","2009-07-14",2.352278
"638","2009-07-15",2.453443
"639","2009-07-16",2.584583
"640","2009-07-17",2.64828
"641","2009-07-20",2.690244
"642","2009-07-21",2.724715
"643","2009-07-22",2.746447
"644","2009-07-23",2.998236
"645","2009-07-24",2.949527
"646","2009-07-27",2.889577
"647","2009-07-28",3.057437
"648","2009-07-29",2.998236
"649","2009-07-30",3.330208
"650","2009-07-31",3.154106
"651","2009-08-03",3.330208
"652","2009-08-04",3.607476
"653","2009-08-05",3.567009
"654","2009-08-06",3.600731
"655","2009-08-07",4.012886
"656","2009-08-10",3.986658
"657","2009-08-11",3.976916
"658","2009-08-12",4.275915
"659","2009-08-13",4.153768
"660","2009-08-14",3.94769
"661","2009-08-17",3.679415
"662","2009-08-18",4.110304
"663","2009-08-19",4.042111
"664","2009-08-20",4.182993
"665","2009-08-21",4.335865
"666","2009-08-24",4.363592
"667","2009-08-25",4.419045
"668","2009-08-26",4.424291
"669","2009-08-27",4.542691
"670","2009-08-28",4.487238
"671","2009-08-31",4.383824
"672","2009-09-01",4.241444
"673","2009-09-02",4.287156
"674","2009-09-03",4.410802
"675","2009-09-04",4.499977
"676","2009-09-08",4.449769
"677","2009-09-09",4.445273
"678","2009-09-10",4.513466
"679","2009-09-11",4.507471
"680","2009-09-14",4.514965
"681","2009-09-15",4.507471
"682","2009-09-16",4.5322
"683","2009-09-17",4.492484
"684","2009-09-18",4.499228
"685","2009-09-21",4.477496
"686","2009-09-22",4.553183
"687","2009-09-23",4.631117
"688","2009-09-24",4.528453
"689","2009-09-25",4.526205
"690","2009-09-28",4.645355
"691","2009-09-29",4.61538
"692","2009-09-30",4.501476
"693","2009-10-01",4.452017
"694","2009-10-02",4.413799
"695","2009-10-05",4.599644
"696","2009-10-06",4.863422
"697","2009-10-07",4.685822
"698","2009-10-08",4.792982
"699","2009-10-09",4.897893
"700","2009-10-12",4.730783
"701","2009-10-13",4.750268
"702","2009-10-14",4.927868
"703","2009-10-15",4.864172
"704","2009-10-16",4.766754
"705","2009-10-19",4.809468
"706","2009-10-20",4.743523
"707","2009-10-21",4.571167
"708","2009-10-22",4.701558
"709","2009-10-23",4.59215
"710","2009-10-26",4.546438
"711","2009-10-27",4.751017
"712","2009-10-28",4.543441
"713","2009-10-29",4.475997
"714","2009-10-30",4.466255
"715","2009-11-02",4.597395
"716","2009-11-03",4.683573
"717","2009-11-04",4.679077
"718","2009-11-05",4.994563
"719","2009-11-06",5.278574
"720","2009-11-09",5.313046
"721","2009-11-10",5.008801
"722","2009-11-11",5.063505
"723","2009-11-12",4.624373
"724","2009-11-13",4.775746
"725","2009-11-16",4.777245
"726","2009-11-17",4.351602
"727","2009-11-18",4.056349
"728","2009-11-19",3.926708
"729","2009-11-20",3.955184
"730","2009-11-23",4.012136
"731","2009-11-24",3.851771
"732","2009-11-25",4.045108
"733","2009-11-27",3.898981
"734","2009-11-30",3.786575
"735","2009-12-01",3.91247
"736","2009-12-02",3.946192
"737","2009-12-03",3.925209
"738","2009-12-04",4.042111
"739","2009-12-07",4.051853
"740","2009-12-08",3.976916
"741","2009-12-09",4.069838
"742","2009-12-10",3.926708
"743","2009-12-11",3.979913
"744","2009-12-14",4.054851
"745","2009-12-15",3.827791
"746","2009-12-16",4.020379
"747","2009-12-17",3.875751
"748","2009-12-18",3.759598
"749","2009-12-21",3.931204
"750","2009-12-22",3.938698
"751","2009-12-23",3.926708
"752","2009-12-24",3.893735
"753","2009-12-28",3.807558
"754","2009-12-29",3.806059
"755","2009-12-30",3.848773
"756","2009-12-31",3.731871
"757","2010-01-04",3.963427
"758","2010-01-05",3.976166
"759","2010-01-06",3.966424
"760","2010-01-07",4.03162
"761","2010-01-08",4.063843
"762","2010-01-11",4.063843
"763","2010-01-12",4.049605
"764","2010-01-13",4.167256
"765","2010-01-14",4.328371
"766","2010-01-15",4.323125
"767","2010-01-19",4.444524
"768","2010-01-20",4.280411
"769","2010-01-21",4.170254
"770","2010-01-22",4.10281
"771","2010-01-25",4.096815
"772","2010-01-26",4.093068
"773","2010-01-27",4.07958
"774","2010-01-28",4.01963
"775","2010-01-29",4.033119
"776","2010-02-01",3.875751
"777","2010-02-02",3.837533
"778","2010-02-03",3.7566
"779","2010-02-04",3.507809
"780","2010-02-05",3.538533
"781","2010-02-08",3.385661
"782","2010-02-09",3.579749
"783","2010-02-10",3.621713
"784","2010-02-11",3.677916
"785","2010-02-12",3.659931
"786","2010-02-16",3.698899
"787","2010-02-17",3.760347
"788","2010-02-18",3.743861
"789","2010-02-19",3.746859
"790","2010-02-22",3.746859
"791","2010-02-23",3.608225
"792","2010-02-24",3.727375
"793","2010-02-25",3.615719
"794","2010-02-26",3.50706
"795","2010-03-01",3.676418
"796","2010-03-02",3.716134
"797","2010-03-03",4.194233
"798","2010-03-04",4.892648
"799","2010-03-05",5.070998
"800","2010-03-08",5.133945
"801","2010-03-09",5.583569
"802","2010-03-10",5.740187
"803","2010-03-11",5.7252
"804","2010-03-12",5.717706
"805","2010-03-15",5.895307
"806","2010-03-16",5.929779
"807","2010-03-17",6.104382
"808","2010-03-18",6.03544
"809","2010-03-19",6.105131
"810","2010-03-22",6.292474
"811","2010-03-23",6.434855
"812","2010-03-24",6.255755
"813","2010-03-25",6.066914
"814","2010-03-26",6.064665
"815","2010-03-29",5.813626
"816","2010-03-30",5.600804
"817","2010-03-31",5.556592
"818","2010-04-01",5.563335
"819","2010-04-05",6.171076
"820","2010-04-06",6.149344
"821","2010-04-07",6.060918
"822","2010-04-08",6.027946
"823","2010-04-09",6.069161
"824","2010-04-12",5.949262
"825","2010-04-13",6.10663
"826","2010-04-14",6.36891
"827","2010-04-15",6.369659
"828","2010-04-16",6.276738
"829","2010-04-19",6.156089
"830","2010-04-20",6.406379
"831","2010-04-21",6.413123
"832","2010-04-22",6.48881
"833","2010-04-23",6.814786
"834","2010-04-26",6.676902
"835","2010-04-27",6.652922
"836","2010-04-28",6.824528
"837","2010-04-29",7.201462
"838","2010-04-30",6.515038
"839","2010-05-03",6.811789
"840","2010-05-04",6.347178
"841","2010-05-05",6.244514
"842","2010-05-06",5.875823
"843","2010-05-07",6.11862
"844","2010-05-10",6.809541
"845","2010-05-11",7.280146
"846","2010-05-12",7.864656
"847","2010-05-13",7.848919
"848","2010-05-14",7.822691
"849","2010-05-17",7.942591
"850","2010-05-18",7.790468
"851","2010-05-19",7.624857
"852","2010-05-20",6.850756
"853","2010-05-21",7.007375
"854","2010-05-24",6.670157
"855","2010-05-25",6.652922
"856","2010-05-26",6.590724
"857","2010-05-27",7.066575
"858","2010-05-28",6.336687
"859","2010-06-01",5.982984
"860","2010-06-02",6.46408
"861","2010-06-03",6.567494
"862","2010-06-04",5.932776
"863","2010-06-07",5.476408
"864","2010-06-08",5.328033
"865","2010-06-09",5.555092
"866","2010-06-10",5.960503
"867","2010-06-11",6.14185
"868","2010-06-14",6.784062
"869","2010-06-15",7.043345
"870","2010-06-16",7.101796
"871","2010-06-17",7.292136
"872","2010-06-18",7.455499
"873","2010-06-21",7.642842
"874","2010-06-22",7.547672
"875","2010-06-23",7.395549
"876","2010-06-24",7.22844
"877","2010-06-25",7.253169
"878","2010-06-28",7.363327
"879","2010-06-29",6.859749
"880","2010-06-30",6.651423
"881","2010-07-01",6.540516
"882","2010-07-02",6.250509
"883","2010-07-06",6.120868
"884","2010-07-07",6.499301
"885","2010-07-08",6.669408
"886","2010-07-09",6.748842
"887","2010-07-12",6.521782
"888","2010-07-13",6.966909
"889","2010-07-14",6.783313
"890","2010-07-15",6.57199
"891","2010-07-16",6.187562
"892","2010-07-19",6.661165
"893","2010-07-20",6.66716
"894","2010-07-21",6.409376
"895","2010-07-22",6.856751
"896","2010-07-23",6.737601
"897","2010-07-26",7.036601
"898","2010-07-27",7.017866
"899","2010-07-28",6.745095
"900","2010-07-29",6.678401
"901","2010-07-30",6.672406
"902","2010-08-02",6.886726
"903","2010-08-03",6.72636
"904","2010-08-04",6.826027
"905","2010-08-05",8.327019
"906","2010-08-06",7.488472
"907","2010-08-09",7.507206
"908","2010-08-10",7.301878
"909","2010-08-11",6.742846
"910","2010-08-12",6.542765
"911","2010-08-13",6.373406
"912","2010-08-16",6.56
"913","2010-08-17",6.862746
"914","2010-08-18",6.882979
"915","2010-08-19",6.384647
"916","2010-08-20",6.412374
"917","2010-08-23",6.08265
"918","2010-08-24",5.925282
"919","2010-08-25",6.002468
"920","2010-08-26",5.83236
"921","2010-08-27",6.150843
"922","2010-08-30",5.779904
"923","2010-08-31",5.810628
"924","2010-09-01",6.428111
"925","2010-09-02",6.584729
"926","2010-09-03",6.781814
"927","2010-09-07",6.479068
"928","2010-09-08",6.771323
"929","2010-09-09",6.724862
"930","2010-09-10",6.519534
"931","2010-09-13",6.960165
"932","2010-09-14",6.909207
