"","date","LBRDA"
"246","2015-10-26",53.66
"247","2015-10-27",52.709999
"248","2015-10-28",53.310001
"249","2015-10-29",55.130001
"250","2015-10-30",54.560001
"251","2015-11-02",55.049999
"252","2015-11-03",55.189999
"253","2015-11-04",54.810001
"254","2015-11-05",54.529999
"255","2015-11-06",54.75
"256","2015-11-09",54.310001
"257","2015-11-10",54.66
"258","2015-11-11",54.810001
"259","2015-11-12",55
"260","2015-11-13",53.299999
"261","2015-11-16",53.029999
"262","2015-11-17",53.25
"263","2015-11-18",54.029999
"264","2015-11-19",53.139999
"265","2015-11-20",53.41
"266","2015-11-23",53.25
"267","2015-11-24",52.610001
"268","2015-11-25",52.84
"269","2015-11-27",52.740002
"270","2015-11-30",53.009998
"271","2015-12-01",53.48
"272","2015-12-02",53.419998
"273","2015-12-03",51.459999
"274","2015-12-04",52.18
"275","2015-12-07",52.290001
"276","2015-12-08",51.93
"277","2015-12-09",51.560001
"278","2015-12-10",51.189999
"279","2015-12-11",50.439999
"280","2015-12-14",48.959999
"281","2015-12-15",49.68
"282","2015-12-16",51.52
"283","2015-12-17",51.459999
"284","2015-12-18",50.310001
"285","2015-12-21",50.029999
"286","2015-12-22",50.630001
"287","2015-12-23",50.57
"288","2015-12-24",50.630001
"289","2015-12-28",50.93
"290","2015-12-29",51.529999
"291","2015-12-30",51.610001
"292","2015-12-31",51.650002
"293","2016-01-04",50.490002
"294","2016-01-05",49.880001
"295","2016-01-06",49.220001
"296","2016-01-07",48.790001
"297","2016-01-08",49.299999
"298","2016-01-11",49.139999
"299","2016-01-12",49.75
"300","2016-01-13",48.110001
"301","2016-01-14",49.450001
"302","2016-01-15",47.830002
"303","2016-01-19",47.830002
"304","2016-01-20",47.34
"305","2016-01-21",46.959999
"306","2016-01-22",48.23
"307","2016-01-25",47.349998
"308","2016-01-26",47.32
"309","2016-01-27",46.25
"310","2016-01-28",46.389999
"311","2016-01-29",47.599998
"312","2016-02-01",48.27
"313","2016-02-02",47.060001
"314","2016-02-03",47.790001
"315","2016-02-04",47.119999
"316","2016-02-05",46.32
"317","2016-02-08",45.5
"318","2016-02-09",45.860001
"319","2016-02-10",44.689999
"320","2016-02-11",43.91
"321","2016-02-12",45.549999
"322","2016-02-16",45.93
"323","2016-02-17",47.049999
"324","2016-02-18",47.810001
"325","2016-02-19",47.93
"326","2016-02-22",48.580002
"327","2016-02-23",48.34
"328","2016-02-24",48.939999
"329","2016-02-25",50.540001
"330","2016-02-26",50.16
"331","2016-02-29",50.290001
"332","2016-03-01",51.77
"333","2016-03-02",51.610001
"334","2016-03-03",52.25
"335","2016-03-04",52.32
"336","2016-03-07",52.84
"337","2016-03-08",52.630001
"338","2016-03-09",53.049999
"339","2016-03-10",52.41
"340","2016-03-11",53.349998
"341","2016-03-14",52.790001
"342","2016-03-15",53.150002
"343","2016-03-16",56.549999
"344","2016-03-17",57.110001
"345","2016-03-18",57.540001
"346","2016-03-21",57.59
"347","2016-03-22",57.619999
"348","2016-03-23",57.18
"349","2016-03-24",56.889999
"350","2016-03-28",57.189999
"351","2016-03-29",58.5
"352","2016-03-30",58.610001
"353","2016-03-31",58.16
"354","2016-04-01",58.59
"355","2016-04-04",58.810001
"356","2016-04-05",58.459999
"357","2016-04-06",58.810001
"358","2016-04-07",57.599998
"359","2016-04-08",57.759998
"360","2016-04-11",57.450001
"361","2016-04-12",57.560001
"362","2016-04-13",58.34
"363","2016-04-14",57.560001
"364","2016-04-15",57.48
"365","2016-04-18",56.889999
"366","2016-04-19",57.150002
"367","2016-04-20",55.799999
"368","2016-04-21",55.450001
"369","2016-04-22",55.41
"370","2016-04-25",57.740002
"371","2016-04-26",57.959999
"372","2016-04-27",56.610001
"373","2016-04-28",57.549999
"374","2016-04-29",57.32
"375","2016-05-02",59.099998
"376","2016-05-03",58.380001
"377","2016-05-04",58.459999
"378","2016-05-05",58.369999
"379","2016-05-06",58.59
"380","2016-05-09",58.490002
"381","2016-05-10",59.68
"382","2016-05-11",59.77
"383","2016-05-12",58.84
"384","2016-05-13",59.450001
"385","2016-05-16",57.759998
"386","2016-05-17",57.43
"387","2016-05-18",57.549999
"388","2016-05-19",57.619999
"389","2016-05-20",59.57
"390","2016-05-23",57.869999
"391","2016-05-24",58.970001
"392","2016-05-25",58.189999
"393","2016-05-26",57.200001
"394","2016-05-27",57.610001
"395","2016-05-31",57.799999
"396","2016-06-01",59.48
"397","2016-06-02",59.939999
"398","2016-06-03",59.639999
"399","2016-06-06",58.98
"400","2016-06-07",59.560001
"401","2016-06-08",59.84
"402","2016-06-09",59.849998
"403","2016-06-10",59.849998
"404","2016-06-13",58.75
"405","2016-06-14",58.439999
"406","2016-06-15",58.459999
"407","2016-06-16",58.900002
"408","2016-06-17",58.98
"409","2016-06-20",58.990002
"410","2016-06-21",58.77
"411","2016-06-22",59.200001
"412","2016-06-23",60.009998
"413","2016-06-24",56.919998
"414","2016-06-27",56.240002
"415","2016-06-28",56.880001
"416","2016-06-29",58.950001
"417","2016-06-30",59.400002
"418","2016-07-01",59.880001
"419","2016-07-05",59.540001
"420","2016-07-06",59.720001
"421","2016-07-07",60.110001
"422","2016-07-08",60.869999
"423","2016-07-11",61.259998
"424","2016-07-12",61.470001
"425","2016-07-13",61.84
"426","2016-07-14",62.27
"427","2016-07-15",61.59
"428","2016-07-18",61.700001
"429","2016-07-19",61.23
"430","2016-07-20",62.040001
"431","2016-07-21",62.509998
"432","2016-07-22",63.169998
"433","2016-07-25",62.849998
"434","2016-07-26",62.549999
"435","2016-07-27",62.869999
"436","2016-07-28",63.23
"437","2016-07-29",62.810001
"438","2016-08-01",62.889999
"439","2016-08-02",62.380001
"440","2016-08-03",62.560001
"441","2016-08-04",62.959999
"442","2016-08-05",61.93
"443","2016-08-08",62.02
"444","2016-08-09",65.800003
"445","2016-08-10",65.230003
"446","2016-08-11",65.989998
"447","2016-08-12",66.919998
"448","2016-08-15",67.949997
"449","2016-08-16",67.239998
"450","2016-08-17",67.559998
"451","2016-08-18",67.169998
"452","2016-08-19",66.870003
"453","2016-08-22",67.300003
"454","2016-08-23",67.290001
"455","2016-08-24",66.730003
"456","2016-08-25",67.110001
"457","2016-08-26",67.040001
"458","2016-08-29",67.589996
"459","2016-08-30",67.5
"460","2016-08-31",67.449997
"461","2016-09-01",70.529999
"462","2016-09-02",70.379997
"463","2016-09-06",70.529999
"464","2016-09-07",71.290001
"465","2016-09-08",69.57
"466","2016-09-09",68.410004
"467","2016-09-12",69.790001
"468","2016-09-13",68.879997
"469","2016-09-14",68.989998
"470","2016-09-15",69.559998
"471","2016-09-16",67.800003
"472","2016-09-19",68.620003
"473","2016-09-20",68.879997
"474","2016-09-21",70.339996
"475","2016-09-22",70.900002
"476","2016-09-23",70.93
"477","2016-09-26",70.830002
"478","2016-09-27",71.349998
"479","2016-09-28",71.660004
"480","2016-09-29",70.459999
"481","2016-09-30",70.160004
"482","2016-10-03",69.760002
"483","2016-10-04",69.860001
"484","2016-10-05",69.589996
"485","2016-10-06",69.510002
"486","2016-10-07",69.050003
"487","2016-10-10",69.610001
"488","2016-10-11",67.080002
"489","2016-10-12",66.660004
"490","2016-10-13",66.139999
"491","2016-10-14",66.730003
"492","2016-10-17",66.68
"493","2016-10-18",66.800003
"494","2016-10-19",66.650002
"495","2016-10-20",66.510002
"496","2016-10-21",65.839996
"497","2016-10-24",66.510002
"498","2016-10-25",66.099998
"499","2016-10-26",64.029999
"500","2016-10-27",63.07
"501","2016-10-28",63.950001
"502","2016-10-31",64.949997
"503","2016-11-01",63.880001
"504","2016-11-02",64.239998
"505","2016-11-03",62.57
"506","2016-11-04",63.459999
"507","2016-11-07",65.099998
"508","2016-11-08",66.239998
"509","2016-11-09",68.160004
"510","2016-11-10",68.260002
"511","2016-11-11",68.239998
"512","2016-11-14",67.25
"513","2016-11-15",66.610001
"514","2016-11-16",66.93
"515","2016-11-17",67.790001
"516","2016-11-18",67.410004
"517","2016-11-21",67.93
"518","2016-11-22",69.400002
"519","2016-11-23",68.93
"520","2016-11-25",69.57
"521","2016-11-28",68.620003
"522","2016-11-29",70.050003
"523","2016-11-30",69.529999
"524","2016-12-01",68.669998
"525","2016-12-02",67.529999
"526","2016-12-05",68.910004
"527","2016-12-06",70.349998
"528","2016-12-07",72.290001
"529","2016-12-08",71.080002
"530","2016-12-09",70.540001
"531","2016-12-12",70.150002
"532","2016-12-13",71.480003
"533","2016-12-14",72.559998
"534","2016-12-15",72.839996
"535","2016-12-16",72.440002
"536","2016-12-19",72.379997
"537","2016-12-20",72.839996
"538","2016-12-21",72.959999
"539","2016-12-22",73.07
"540","2016-12-23",72.870003
"541","2016-12-27",73.099998
"542","2016-12-28",73.010002
"543","2016-12-29",73.239998
"544","2016-12-30",72.459999
"545","2017-01-03",71.139999
"546","2017-01-04",72.970001
"547","2017-01-05",73.860001
"548","2017-01-06",74.190002
"549","2017-01-09",73.559998
"550","2017-01-10",74.230003
"551","2017-01-11",74.93
"552","2017-01-12",74.5
"553","2017-01-13",74.980003
"554","2017-01-17",76.699997
"555","2017-01-18",76.190002
"556","2017-01-19",77
"557","2017-01-20",78
"558","2017-01-23",78.089996
"559","2017-01-24",78.459999
"560","2017-01-25",78.919998
"561","2017-01-26",85.910004
"562","2017-01-27",83.669998
"563","2017-01-30",83.629997
"564","2017-01-31",83.68
"565","2017-02-01",83.970001
"566","2017-02-02",83.709999
"567","2017-02-03",84.57
"568","2017-02-06",83.449997
"569","2017-02-07",84.190002
"570","2017-02-08",84.629997
"571","2017-02-09",84.82
"572","2017-02-10",84.830002
"573","2017-02-13",84.300003
"574","2017-02-14",84.510002
"575","2017-02-15",84.989998
"576","2017-02-16",84.870003
"577","2017-02-17",85.040001
"578","2017-02-21",85.209999
"579","2017-02-22",84.839996
"580","2017-02-23",84.419998
"581","2017-02-24",84.870003
"582","2017-02-27",85.029999
"583","2017-02-28",84.260002
"584","2017-03-01",84.190002
"585","2017-03-02",83.440002
"586","2017-03-03",83.400002
"587","2017-03-06",83.720001
"588","2017-03-07",83.650002
"589","2017-03-08",83.290001
"590","2017-03-09",83.639999
"591","2017-03-10",84.099998
"592","2017-03-13",84.309998
"593","2017-03-14",84.220001
"594","2017-03-15",84.620003
"595","2017-03-16",84.269997
"596","2017-03-17",84.449997
"597","2017-03-20",84.169998
"598","2017-03-21",83.209999
"599","2017-03-22",83.510002
"600","2017-03-23",84.089996
"601","2017-03-24",84.599998
"602","2017-03-27",84.269997
"603","2017-03-28",84.470001
"604","2017-03-29",84.68
"605","2017-03-30",85.330002
"606","2017-03-31",85.089996
"607","2017-04-03",85.709999
"608","2017-04-04",87.190002
"609","2017-04-05",86.480003
"610","2017-04-06",87.029999
"611","2017-04-07",86.580002
"612","2017-04-10",86.720001
"613","2017-04-11",86.5
"614","2017-04-12",86.599998
"615","2017-04-13",85.540001
"616","2017-04-17",86.010002
"617","2017-04-18",85.769997
"618","2017-04-19",86.769997
"619","2017-04-20",87.57
"620","2017-04-21",87.800003
"621","2017-04-24",88.830002
"622","2017-04-25",89.43
"623","2017-04-26",89.620003
"624","2017-04-27",90.400002
"625","2017-04-28",89.93
"626","2017-05-01",89.529999
"627","2017-05-02",88.519997
"628","2017-05-03",84.769997
"629","2017-05-04",84.370003
"630","2017-05-05",86.5
"631","2017-05-08",84.589996
"632","2017-05-09",84.849998
"633","2017-05-10",84.220001
"634","2017-05-11",84.25
"635","2017-05-12",83.589996
"636","2017-05-15",83.07
"637","2017-05-16",82.800003
"638","2017-05-17",81.410004
"639","2017-05-18",82.169998
"640","2017-05-19",82.169998
"641","2017-05-22",82.410004
"642","2017-05-23",82.709999
"643","2017-05-24",84.860001
"644","2017-05-25",85.790001
"645","2017-05-26",86.620003
"646","2017-05-30",87.129997
"647","2017-05-31",88.25
"648","2017-06-01",89.120003
"649","2017-06-02",91
"650","2017-06-05",88.720001
"651","2017-06-06",88.559998
"652","2017-06-07",89
"653","2017-06-08",87.389999
"654","2017-06-09",86.150002
"655","2017-06-12",87.239998
"656","2017-06-13",88.230003
"657","2017-06-14",87.050003
"658","2017-06-15",86.809998
"659","2017-06-16",87.190002
"660","2017-06-19",87.43
"661","2017-06-20",85.269997
"662","2017-06-21",85.089996
"663","2017-06-22",84.959999
"664","2017-06-23",84.980003
"665","2017-06-26",85.559998
"666","2017-06-27",84.489998
"667","2017-06-28",86.449997
"668","2017-06-29",85.82
"669","2017-06-30",85.790001
"670","2017-07-03",83.709999
"671","2017-07-05",84.580002
"672","2017-07-06",84.019997
"673","2017-07-07",84.459999
"674","2017-07-10",85.290001
"675","2017-07-11",85.68
"676","2017-07-12",86.650002
"677","2017-07-13",86.339996
"678","2017-07-14",87.580002
"679","2017-07-17",87.540001
"680","2017-07-18",87.709999
"681","2017-07-19",88.370003
"682","2017-07-20",88.629997
"683","2017-07-21",89.150002
"684","2017-07-24",88.790001
"685","2017-07-25",88.93
"686","2017-07-26",89.110001
"687","2017-07-27",93.650002
"688","2017-07-28",94.440002
"689","2017-07-31",98.919998
"690","2017-08-01",99.150002
"691","2017-08-02",98.709999
"692","2017-08-03",98.449997
"693","2017-08-04",98.089996
"694","2017-08-07",97.32
"695","2017-08-08",99.07
"696","2017-08-09",102.760002
"697","2017-08-10",101.650002
"698","2017-08-11",101.610001
"699","2017-08-14",103.120003
"700","2017-08-15",101.279999
"701","2017-08-16",101.919998
"702","2017-08-17",99.839996
"703","2017-08-18",99.709999
"704","2017-08-21",100.860001
"705","2017-08-22",101.370003
"706","2017-08-23",99.860001
"707","2017-08-24",99.510002
"708","2017-08-25",98.93
"709","2017-08-28",99.309998
"710","2017-08-29",98.800003
"711","2017-08-30",100.25
"712","2017-08-31",101.43
"713","2017-09-01",100.290001
"714","2017-09-05",100.809998
"715","2017-09-06",102.959999
"716","2017-09-07",101.940002
"717","2017-09-08",100.800003
"718","2017-09-11",98.220001
"719","2017-09-12",98.739998
"720","2017-09-13",99.800003
"721","2017-09-14",97.760002
"722","2017-09-15",97
"723","2017-09-18",96.290001
"724","2017-09-19",95.199997
"725","2017-09-20",95.610001
"726","2017-09-21",94.089996
"727","2017-09-22",94.080002
"728","2017-09-25",93.269997
"729","2017-09-26",93.129997
"730","2017-09-27",94.110001
"731","2017-09-28",93.480003
"732","2017-09-29",94.18
"733","2017-10-02",94.029999
"734","2017-10-03",95.690002
"735","2017-10-04",96.489998
"736","2017-10-05",96.830002
"737","2017-10-06",95.93
"738","2017-10-09",95.120003
"739","2017-10-10",95.120003
"740","2017-10-11",95.610001
"741","2017-10-12",93.459999
"742","2017-10-13",93.449997
"743","2017-10-16",93.650002
"744","2017-10-17",92.980003
"745","2017-10-18",91.980003
"746","2017-10-19",91.529999
"747","2017-10-20",91.980003
"748","2017-10-23",90.93
"749","2017-10-24",88.800003
"750","2017-10-25",89.690002
"751","2017-10-26",82.239998
"752","2017-10-27",82.550003
"753","2017-10-30",84.540001
"754","2017-10-31",86.209999
"755","2017-11-01",87.209999
"756","2017-11-02",87.290001
"757","2017-11-03",86.43
"758","2017-11-06",89.529999
"759","2017-11-07",88.720001
"760","2017-11-08",87.089996
"761","2017-11-09",88.129997
"762","2017-11-10",87.730003
"763","2017-11-13",88.709999
"764","2017-11-14",86.849998
"765","2017-11-15",87.449997
"766","2017-11-16",88.25
"767","2017-11-17",89.559998
"768","2017-11-20",88.459999
"769","2017-11-21",88.150002
"770","2017-11-22",87.379997
"771","2017-11-24",86.529999
"772","2017-11-27",84.690002
"773","2017-11-28",85.809998
"774","2017-11-29",86.660004
"775","2017-11-30",85.709999
"776","2017-12-01",87.82
"777","2017-12-04",87.620003
"778","2017-12-05",86.459999
"779","2017-12-06",84.129997
"780","2017-12-07",84.599998
"781","2017-12-08",83.790001
"782","2017-12-11",85.559998
"783","2017-12-12",84.730003
"784","2017-12-13",84.650002
"785","2017-12-14",84.449997
"786","2017-12-15",83.459999
"787","2017-12-18",84.190002
"788","2017-12-19",82.190002
"789","2017-12-20",81.080002
"790","2017-12-21",84.330002
"791","2017-12-22",85.040001
"792","2017-12-26",84.989998
"793","2017-12-27",83.349998
"794","2017-12-28",84.980003
"795","2017-12-29",85.050003
"796","2018-01-02",88.300003
"797","2018-01-03",89.489998
"798","2018-01-04",88.389999
"799","2018-01-05",88.830002
"800","2018-01-08",89.660004
"801","2018-01-09",89.339996
"802","2018-01-10",88.709999
"803","2018-01-11",89.93
"804","2018-01-12",90.300003
"805","2018-01-16",89.440002
"806","2018-01-17",90.760002
"807","2018-01-18",92.110001
"808","2018-01-19",93.029999
"809","2018-01-22",93.809998
"810","2018-01-23",93.959999
"811","2018-01-24",95.139999
"812","2018-01-25",94.699997
"813","2018-01-26",94.959999
"814","2018-01-29",93.800003
"815","2018-01-30",94.300003
"816","2018-01-31",94.639999
"817","2018-02-01",93.900002
"818","2018-02-02",96.160004
"819","2018-02-05",92.940002
"820","2018-02-06",91.330002
"821","2018-02-07",90.32
"822","2018-02-08",86.5
"823","2018-02-09",86.040001
"824","2018-02-12",89.089996
"825","2018-02-13",88.779999
"826","2018-02-14",89.949997
"827","2018-02-15",91.459999
"828","2018-02-16",91.879997
"829","2018-02-20",90.730003
"830","2018-02-21",91.110001
"831","2018-02-22",89.459999
"832","2018-02-23",91.610001
"833","2018-02-26",91.07
"834","2018-02-27",89.449997
"835","2018-02-28",87.379997
"836","2018-03-01",87.050003
"837","2018-03-02",85.870003
"838","2018-03-05",88.389999
"839","2018-03-06",87.620003
"840","2018-03-07",87.190002
"841","2018-03-08",87.68
"842","2018-03-09",88.709999
"843","2018-03-12",91.529999
"844","2018-03-13",89.349998
"845","2018-03-14",87.860001
"846","2018-03-15",87.239998
"847","2018-03-16",88.129997
"848","2018-03-19",86.800003
"849","2018-03-20",86.239998
"850","2018-03-21",86.25
"851","2018-03-22",85.269997
"852","2018-03-23",83.349998
"853","2018-03-26",83.279999
"854","2018-03-27",83.099998
"855","2018-03-28",82.959999
"856","2018-03-29",84.800003
"857","2018-04-02",82.470001
"858","2018-04-03",82.989998
"859","2018-04-04",83.209999
"860","2018-04-05",83.559998
"861","2018-04-06",82.379997
"862","2018-04-09",82.949997
"863","2018-04-10",82.309998
"864","2018-04-11",81.309998
"865","2018-04-12",81.639999
"866","2018-04-13",81.190002
"867","2018-04-16",82.879997
"868","2018-04-17",82.879997
"869","2018-04-18",83.839996
"870","2018-04-19",83.300003
"871","2018-04-20",82.459999
"872","2018-04-23",82.699997
"873","2018-04-24",80.849998
"874","2018-04-25",81.110001
"875","2018-04-26",81.050003
"876","2018-04-27",69.25
"877","2018-04-30",70.480003
"878","2018-05-01",71.589996
"879","2018-05-02",69.610001
"880","2018-05-03",70.550003
"881","2018-05-04",72.099998
"882","2018-05-07",72.800003
"883","2018-05-08",71.75
"884","2018-05-09",70.540001
"885","2018-05-10",71.129997
"886","2018-05-11",70.730003
"887","2018-05-14",71.709999
"888","2018-05-15",71.389999
"889","2018-05-16",71.849998
"890","2018-05-17",70.940002
"891","2018-05-18",70.650002
"892","2018-05-21",70.230003
"893","2018-05-22",70.279999
"894","2018-05-23",70.760002
"895","2018-05-24",70.529999
"896","2018-05-25",70.959999
"897","2018-05-29",69.730003
"898","2018-05-30",69.199997
"899","2018-05-31",68.290001
"900","2018-06-01",68.269997
"901","2018-06-04",69.050003
"902","2018-06-05",69.480003
"903","2018-06-06",71.330002
"904","2018-06-07",72.199997
"905","2018-06-08",72.510002
"906","2018-06-11",73.589996
"907","2018-06-12",74.82
"908","2018-06-13",74
"909","2018-06-14",76.050003
"910","2018-06-15",76.18
"911","2018-06-18",75.879997
"912","2018-06-19",75.480003
"913","2018-06-20",75.639999
"914","2018-06-21",74.839996
"915","2018-06-22",76.860001
"916","2018-06-25",76.389999
"917","2018-06-26",77.110001
"918","2018-06-27",75.900002
"919","2018-06-28",75.709999
"920","2018-06-29",75.639999
"921","2018-07-02",75.43
"922","2018-07-03",76.75
"923","2018-07-05",76.769997
"924","2018-07-06",78.599998
"925","2018-07-09",79.82
"926","2018-07-10",79.339996
"927","2018-07-11",78.900002
"928","2018-07-12",79.169998
"929","2018-07-13",78.870003
"930","2018-07-16",79.019997
"931","2018-07-17",79.220001
"932","2018-07-18",78.599998
"933","2018-07-19",77.739998
"934","2018-07-20",77.209999
"935","2018-07-23",76.239998
"936","2018-07-24",75.489998
"937","2018-07-25",73.449997
"938","2018-07-26",75.699997
"939","2018-07-27",75.150002
"940","2018-07-30",76.480003
"941","2018-07-31",79.339996
"942","2018-08-01",77.989998
"943","2018-08-02",77.309998
"944","2018-08-03",79.25
"945","2018-08-06",78.860001
"946","2018-08-07",78.300003
