"","date","DHI"
"90","2007-05-11",22.299999
"91","2007-05-14",22.200001
"92","2007-05-15",22.02
"93","2007-05-16",22.17
"94","2007-05-17",22.530001
"95","2007-05-18",22.549999
"96","2007-05-21",22.82
"97","2007-05-22",23.75
"98","2007-05-23",23.629999
"99","2007-05-24",23.58
"100","2007-05-25",23.530001
"101","2007-05-29",23.43
"102","2007-05-30",23.370001
"103","2007-05-31",23.370001
"104","2007-06-01",22.98
"105","2007-06-04",23.280001
"106","2007-06-05",22.940001
"107","2007-06-06",22.440001
"108","2007-06-07",21.530001
"109","2007-06-08",21.959999
"110","2007-06-11",21.52
"111","2007-06-12",21.15
"112","2007-06-13",21.32
"113","2007-06-14",21.360001
"114","2007-06-15",21.360001
"115","2007-06-18",21.26
"116","2007-06-19",21.26
"117","2007-06-20",21.01
"118","2007-06-21",21.200001
"119","2007-06-22",20.85
"120","2007-06-25",20.57
"121","2007-06-26",20.17
"122","2007-06-27",20.51
"123","2007-06-28",20.190001
"124","2007-06-29",19.93
"125","2007-07-02",19.75
"126","2007-07-03",19.73
"127","2007-07-05",19.690001
"128","2007-07-06",20.200001
"129","2007-07-09",19.790001
"130","2007-07-10",19.4
"131","2007-07-11",19.559999
"132","2007-07-12",19.91
"133","2007-07-13",20.43
"134","2007-07-16",20.01
"135","2007-07-17",19.549999
"136","2007-07-18",19.200001
"137","2007-07-19",19.41
"138","2007-07-20",19.17
"139","2007-07-23",18.379999
"140","2007-07-24",17.5
"141","2007-07-25",17.48
"142","2007-07-26",17.16
"143","2007-07-27",16.610001
"144","2007-07-30",16.719999
"145","2007-07-31",16.32
"146","2007-08-01",16.4
"147","2007-08-02",17.15
"148","2007-08-03",16.459999
"149","2007-08-06",16.860001
"150","2007-08-07",17.389999
"151","2007-08-08",18.59
"152","2007-08-09",18.57
"153","2007-08-10",17.440001
"154","2007-08-13",16.870001
"155","2007-08-14",16.629999
"156","2007-08-15",15.69
"157","2007-08-16",15.91
"158","2007-08-17",16.5
"159","2007-08-20",16.549999
"160","2007-08-21",16.34
"161","2007-08-22",16.379999
"162","2007-08-23",16.110001
"163","2007-08-24",16.01
"164","2007-08-27",15.21
"165","2007-08-28",14.75
"166","2007-08-29",15.03
"167","2007-08-30",14.56
"168","2007-08-31",15.11
"169","2007-09-04",15.41
"170","2007-09-05",14.81
"171","2007-09-06",14.58
"172","2007-09-07",14.02
"173","2007-09-10",13.69
"174","2007-09-11",13.64
"175","2007-09-12",13.8
"176","2007-09-13",13.66
"177","2007-09-14",14.35
"178","2007-09-17",14.52
"179","2007-09-18",15.3
"180","2007-09-19",15.19
"181","2007-09-20",14.08
"182","2007-09-21",14.1
"183","2007-09-24",13.56
"184","2007-09-25",13.28
"185","2007-09-26",12.86
"186","2007-09-27",13.18
"187","2007-09-28",12.81
"188","2007-10-01",13.46
"189","2007-10-02",14.34
"190","2007-10-03",14.81
"191","2007-10-04",14.39
"192","2007-10-05",14.65
"193","2007-10-08",14.34
"194","2007-10-09",14.31
"195","2007-10-10",14.37
"196","2007-10-11",14.46
"197","2007-10-12",14.1
"198","2007-10-15",13.58
"199","2007-10-16",12.86
"200","2007-10-17",12.61
"201","2007-10-18",12.2
"202","2007-10-19",11.95
"203","2007-10-22",12.77
"204","2007-10-23",12.71
"205","2007-10-24",12.34
"206","2007-10-25",12.15
"207","2007-10-26",12.87
"208","2007-10-29",13.13
"209","2007-10-30",13.15
"210","2007-10-31",12.69
"211","2007-11-01",12.03
"212","2007-11-02",11.76
"213","2007-11-05",11.53
"214","2007-11-06",12.24
"215","2007-11-07",11.86
"216","2007-11-08",11.68
"217","2007-11-09",12.03
"218","2007-11-12",11.92
"219","2007-11-13",12.43
"220","2007-11-14",12.64
"221","2007-11-15",12.32
"222","2007-11-16",12.16
"223","2007-11-19",11.25
"224","2007-11-20",11.53
"225","2007-11-21",10.96
"226","2007-11-23",11.38
"227","2007-11-26",10.58
"228","2007-11-27",10.41
"229","2007-11-28",10.69
"230","2007-11-29",10.47
"231","2007-11-30",11.97
"232","2007-12-03",12.34
"233","2007-12-04",12.02
"234","2007-12-05",12.63
"235","2007-12-06",14.12
"236","2007-12-07",13.86
"237","2007-12-10",14.76
"238","2007-12-11",13.21
"239","2007-12-12",13.77
"240","2007-12-13",13.97
"241","2007-12-14",13.31
"242","2007-12-17",13.54
"243","2007-12-18",13.41
"244","2007-12-19",13.17
"245","2007-12-20",13.22
"246","2007-12-21",13.41
"247","2007-12-24",13.83
"248","2007-12-26",13.76
"249","2007-12-27",13.66
"250","2007-12-28",13.1
"251","2007-12-31",13.17
"252","2008-01-02",12.84
"253","2008-01-03",12.15
"254","2008-01-04",10.92
"255","2008-01-07",10.96
"256","2008-01-08",10.27
"257","2008-01-09",10.53
"258","2008-01-10",11.14
"259","2008-01-11",11.05
"260","2008-01-14",11.54
"261","2008-01-15",11.3
"262","2008-01-16",11.51
"263","2008-01-17",11.71
"264","2008-01-18",12.13
"265","2008-01-22",12.9
"266","2008-01-23",14.45
"267","2008-01-24",15.48
"268","2008-01-25",15.43
"269","2008-01-28",15.9
"270","2008-01-29",16.73
"271","2008-01-30",15.62
"272","2008-01-31",17.26
"273","2008-02-01",17.309999
"274","2008-02-04",16.559999
"275","2008-02-05",15.45
"276","2008-02-06",14.81
"277","2008-02-07",15.04
"278","2008-02-08",14.17
"279","2008-02-11",14.5
"280","2008-02-12",14.19
"281","2008-02-13",14.46
"282","2008-02-14",14.08
"283","2008-02-15",13.82
"284","2008-02-19",14.29
"285","2008-02-20",15.45
"286","2008-02-21",15.32
"287","2008-02-22",15.22
"288","2008-02-25",15.5
"289","2008-02-26",16.43
"290","2008-02-27",17.1
"291","2008-02-28",15.52
"292","2008-02-29",14.03
"293","2008-03-03",13.59
"294","2008-03-04",13.75
"295","2008-03-05",14.26
"296","2008-03-06",13.15
"297","2008-03-07",12.96
"298","2008-03-10",12.79
"299","2008-03-11",14.33
"300","2008-03-12",13.64
"301","2008-03-13",14.49
"302","2008-03-14",13.91
"303","2008-03-17",13.72
"304","2008-03-18",14.76
"305","2008-03-19",14.63
"306","2008-03-20",15.68
"307","2008-03-24",16.700001
"308","2008-03-25",16.25
"309","2008-03-26",15.2
"310","2008-03-27",15.53
"311","2008-03-28",15.36
"312","2008-03-31",15.75
"313","2008-04-01",17.07
"314","2008-04-02",17.16
"315","2008-04-03",17.23
"316","2008-04-04",16.93
"317","2008-04-07",16.959999
"318","2008-04-08",16.219999
"319","2008-04-09",15.71
"320","2008-04-10",16.1
"321","2008-04-11",15.72
"322","2008-04-14",15.13
"323","2008-04-15",15.49
"324","2008-04-16",16.219999
"325","2008-04-17",16.24
"326","2008-04-18",16.709999
"327","2008-04-21",16.639999
"328","2008-04-22",16.27
"329","2008-04-23",15.89
"330","2008-04-24",16.73
"331","2008-04-25",17.030001
"332","2008-04-28",17.15
"333","2008-04-29",16.690001
"334","2008-04-30",15.49
"335","2008-05-01",15.85
"336","2008-05-02",15.65
"337","2008-05-05",15.97
"338","2008-05-06",16.85
"339","2008-05-07",15.74
"340","2008-05-08",15.19
"341","2008-05-09",14.83
"342","2008-05-12",15.15
"343","2008-05-13",14.93
"344","2008-05-14",15.36
"345","2008-05-15",15.79
"346","2008-05-16",15.49
"347","2008-05-19",15.01
"348","2008-05-20",14.32
"349","2008-05-21",13.43
"350","2008-05-22",13.4
"351","2008-05-23",13.04
"352","2008-05-27",13.05
"353","2008-05-28",12.92
"354","2008-05-29",12.63
"355","2008-05-30",12.71
"356","2008-06-02",12.54
"357","2008-06-03",13.17
"358","2008-06-04",12.65
"359","2008-06-05",12.63
"360","2008-06-06",11.64
"361","2008-06-09",11.73
"362","2008-06-10",12.17
"363","2008-06-11",11.19
"364","2008-06-12",11.42
"365","2008-06-13",11.9
"366","2008-06-16",12.18
"367","2008-06-17",12.01
"368","2008-06-18",12.15
"369","2008-06-19",12.56
"370","2008-06-20",12.2
"371","2008-06-23",11.76
"372","2008-06-24",12.62
"373","2008-06-25",12.51
"374","2008-06-26",11.8
"375","2008-06-27",11.58
"376","2008-06-30",10.85
"377","2008-07-01",11.16
"378","2008-07-02",10.6
"379","2008-07-03",10.55
"380","2008-07-07",10.09
"381","2008-07-08",11
"382","2008-07-09",10.1
"383","2008-07-10",9.92
"384","2008-07-11",9.62
"385","2008-07-14",9.57
"386","2008-07-15",9.63
"387","2008-07-16",11.07
"388","2008-07-17",11.44
"389","2008-07-18",11.13
"390","2008-07-21",11.12
"391","2008-07-22",11.89
"392","2008-07-23",12.53
"393","2008-07-24",10.8
"394","2008-07-25",10.8
"395","2008-07-28",10.48
"396","2008-07-29",11.14
"397","2008-07-30",10.94
"398","2008-07-31",11.12
"399","2008-08-01",11.23
"400","2008-08-04",11.22
"401","2008-08-05",11.19
"402","2008-08-06",11.44
"403","2008-08-07",11.17
"404","2008-08-08",12.04
"405","2008-08-11",12.21
"406","2008-08-12",11.41
"407","2008-08-13",11.05
"408","2008-08-14",11.6
"409","2008-08-15",11.73
"410","2008-08-18",10.99
"411","2008-08-19",10.7
"412","2008-08-20",10.73
"413","2008-08-21",11.4
"414","2008-08-22",11.35
"415","2008-08-25",10.99
"416","2008-08-26",10.95
"417","2008-08-27",11.66
"418","2008-08-28",12.19
"419","2008-08-29",12.46
"420","2008-09-02",12.87
"421","2008-09-03",12.9
"422","2008-09-04",12.05
"423","2008-09-05",12.58
"424","2008-09-08",14.11
"425","2008-09-09",12.83
"426","2008-09-10",13.22
"427","2008-09-11",13.68
"428","2008-09-12",13.9
"429","2008-09-15",12.55
"430","2008-09-16",12.83
"431","2008-09-17",12.19
"432","2008-09-18",13.61
"433","2008-09-19",15.04
"434","2008-09-22",12.55
"435","2008-09-23",12.42
"436","2008-09-24",13.18
"437","2008-09-25",13.92
"438","2008-09-26",13.81
"439","2008-09-29",12.1
"440","2008-09-30",13.02
"441","2008-10-01",13.28
"442","2008-10-02",12.08
"443","2008-10-03",11.07
"444","2008-10-06",10.58
"445","2008-10-07",9.79
"446","2008-10-08",9.74
"447","2008-10-09",8.13
"448","2008-10-10",8.53
"449","2008-10-13",8.59
"450","2008-10-14",8.21
"451","2008-10-15",7.32
"452","2008-10-16",7.38
"453","2008-10-17",6.77
"454","2008-10-20",7.2
"455","2008-10-21",6.78
"456","2008-10-22",6.49
"457","2008-10-23",5.13
"458","2008-10-24",5.07
"459","2008-10-27",4.7
"460","2008-10-28",5.16
"461","2008-10-29",5.96
"462","2008-10-30",6.48
"463","2008-10-31",7.38
"464","2008-11-03",6.68
"465","2008-11-04",6.87
"466","2008-11-05",6.81
"467","2008-11-06",7.32
"468","2008-11-07",6.88
"469","2008-11-10",6.24
"470","2008-11-11",6.33
"471","2008-11-12",5.58
"472","2008-11-13",6.07
"473","2008-11-14",5.79
"474","2008-11-17",5.77
"475","2008-11-18",5.56
"476","2008-11-19",4.78
"477","2008-11-20",4.52
"478","2008-11-21",4.34
"479","2008-11-24",5
"480","2008-11-25",6.9
"481","2008-11-26",7.52
"482","2008-11-28",6.87
"483","2008-12-01",6.02
"484","2008-12-02",6.64
"485","2008-12-03",7.28
"486","2008-12-04",7.82
"487","2008-12-05",8.17
"488","2008-12-08",8.5
"489","2008-12-09",7.77
"490","2008-12-10",8.34
"491","2008-12-11",7.54
"492","2008-12-12",7.78
"493","2008-12-15",7.02
"494","2008-12-16",7.79
"495","2008-12-17",8.4
"496","2008-12-18",7.67
"497","2008-12-19",7.44
"498","2008-12-22",7.05
"499","2008-12-23",6.84
"500","2008-12-24",6.75
"501","2008-12-26",6.58
"502","2008-12-29",6.52
"503","2008-12-30",6.99
"504","2008-12-31",7.07
"505","2009-01-02",7.34
"506","2009-01-05",8
"507","2009-01-06",8
"508","2009-01-07",7.57
"509","2009-01-08",8.15
"510","2009-01-09",7.88
"511","2009-01-12",7.23
"512","2009-01-13",7.2
"513","2009-01-14",6.57
"514","2009-01-15",6.6
"515","2009-01-16",6.78
"516","2009-01-20",6.07
"517","2009-01-21",6.32
"518","2009-01-22",6.06
"519","2009-01-23",6.38
"520","2009-01-26",6.48
"521","2009-01-27",6.4
"522","2009-01-28",7.01
"523","2009-01-29",6.16
"524","2009-01-30",5.96
"525","2009-02-02",6.11
"526","2009-02-03",7.42
"527","2009-02-04",7.52
"528","2009-02-05",8.07
"529","2009-02-06",9.14
"530","2009-02-09",9.03
"531","2009-02-10",8.17
"532","2009-02-11",8.49
"533","2009-02-12",8.47
"534","2009-02-13",8.96
"535","2009-02-17",8.92
"536","2009-02-18",8.44
"537","2009-02-19",7.54
"538","2009-02-20",7.62
"539","2009-02-23",8.01
"540","2009-02-24",8.9
"541","2009-02-25",8.91
"542","2009-02-26",8.47
"543","2009-02-27",8.45
"544","2009-03-02",8.05
"545","2009-03-03",7.32
"546","2009-03-04",7.7
"547","2009-03-05",7.01
"548","2009-03-06",6.93
"549","2009-03-09",6.89
"550","2009-03-10",7.9
"551","2009-03-11",8.01
"552","2009-03-12",8.41
"553","2009-03-13",8.49
"554","2009-03-16",8.03
"555","2009-03-17",8.42
"556","2009-03-18",9.07
"557","2009-03-19",8.87
"558","2009-03-20",8.37
"559","2009-03-23",9.89
"560","2009-03-24",9.51
"561","2009-03-25",10.06
"562","2009-03-26",10.93
"563","2009-03-27",10.81
"564","2009-03-30",10.07
"565","2009-03-31",9.7
"566","2009-04-01",10.13
"567","2009-04-02",10.99
"568","2009-04-03",11.53
"569","2009-04-06",11.01
"570","2009-04-07",10.2
"571","2009-04-08",9.79
"572","2009-04-09",10.64
"573","2009-04-13",10.72
"574","2009-04-14",10.31
"575","2009-04-15",11.16
"576","2009-04-16",11.6
"577","2009-04-17",12.34
"578","2009-04-20",11.1
"579","2009-04-21",11.88
"580","2009-04-22",12.02
"581","2009-04-23",12.01
"582","2009-04-24",12.99
"583","2009-04-27",12.85
"584","2009-04-28",12.82
"585","2009-04-29",12.98
"586","2009-04-30",13.05
"587","2009-05-01",12.36
"588","2009-05-04",13.49
"589","2009-05-05",12.35
"590","2009-05-06",10.79
"591","2009-05-07",9.79
"592","2009-05-08",10
"593","2009-05-11",9.83
"594","2009-05-12",9.48
"595","2009-05-13",9.02
"596","2009-05-14",9.16
"597","2009-05-15",8.99
"598","2009-05-18",9.78
"599","2009-05-19",9.96
"600","2009-05-20",9.65
"601","2009-05-21",9.15
"602","2009-05-22",9.01
"603","2009-05-26",9.47
"604","2009-05-27",9.22
"605","2009-05-28",8.69
"606","2009-05-29",9.21
"607","2009-06-01",9.25
"608","2009-06-02",9.63
"609","2009-06-03",9.16
"610","2009-06-04",9.41
"611","2009-06-05",9.21
"612","2009-06-08",9.66
"613","2009-06-09",9.69
"614","2009-06-10",9.62
"615","2009-06-11",9.59
"616","2009-06-12",9.57
"617","2009-06-15",9.39
"618","2009-06-16",9.51
"619","2009-06-17",9.68
"620","2009-06-18",9.34
"621","2009-06-19",9.39
"622","2009-06-22",9.18
"623","2009-06-23",9.15
"624","2009-06-24",9.13
"625","2009-06-25",9.57
"626","2009-06-26",9.6
"627","2009-06-29",9.54
"628","2009-06-30",9.36
"629","2009-07-01",9.34
"630","2009-07-02",9.1
"631","2009-07-06",8.77
"632","2009-07-07",8.49
"633","2009-07-08",8.4
"634","2009-07-09",8.69
"635","2009-07-10",8.5
"636","2009-07-13",8.53
"637","2009-07-14",8.88
"638","2009-07-15",9.37
"639","2009-07-16",9.64
"640","2009-07-17",9.9
"641","2009-07-20",10.04
"642","2009-07-21",9.83
"643","2009-07-22",10.38
"644","2009-07-23",11.17
"645","2009-07-24",11.13
"646","2009-07-27",11.44
"647","2009-07-28",11.4
"648","2009-07-29",11.17
"649","2009-07-30",11.39
"650","2009-07-31",11.59
"651","2009-08-03",11.75
"652","2009-08-04",12.32
"653","2009-08-05",12.6
"654","2009-08-06",12.54
"655","2009-08-07",13.52
"656","2009-08-10",12.79
"657","2009-08-11",13.11
"658","2009-08-12",13.45
"659","2009-08-13",12.95
"660","2009-08-14",12.42
"661","2009-08-17",11.89
"662","2009-08-18",12.22
"663","2009-08-19",11.94
"664","2009-08-20",12.24
"665","2009-08-21",12.66
"666","2009-08-24",12.67
"667","2009-08-25",13.05
"668","2009-08-26",13.79
"669","2009-08-27",13.53
"670","2009-08-28",13.72
"671","2009-08-31",13.41
"672","2009-09-01",12.91
"673","2009-09-02",12.13
"674","2009-09-03",12.26
"675","2009-09-04",12.45
"676","2009-09-08",12.95
"677","2009-09-09",12.98
"678","2009-09-10",13.12
"679","2009-09-11",12.69
"680","2009-09-14",12.54
"681","2009-09-15",12.97
"682","2009-09-16",13.63
"683","2009-09-17",13.19
"684","2009-09-18",13.25
"685","2009-09-21",13.04
"686","2009-09-22",12.9
"687","2009-09-23",12.45
"688","2009-09-24",11.93
"689","2009-09-25",11.57
"690","2009-09-28",11.77
"691","2009-09-29",11.87
"692","2009-09-30",11.41
"693","2009-10-01",11.01
"694","2009-10-02",10.53
"695","2009-10-05",10.79
"696","2009-10-06",10.95
"697","2009-10-07",10.69
"698","2009-10-08",11.54
"699","2009-10-09",11.7
"700","2009-10-12",11.57
"701","2009-10-13",11.79
"702","2009-10-14",12.26
"703","2009-10-15",12.43
"704","2009-10-16",12.2
"705","2009-10-19",12.25
"706","2009-10-20",12.09
"707","2009-10-21",12.17
"708","2009-10-22",12.7
"709","2009-10-23",12.42
"710","2009-10-26",11.93
"711","2009-10-27",11.81
"712","2009-10-28",11.12
"713","2009-10-29",11.38
"714","2009-10-30",10.96
"715","2009-11-02",10.92
"716","2009-11-03",11.21
"717","2009-11-04",11.57
"718","2009-11-05",11.83
"719","2009-11-06",12.03
"720","2009-11-09",12.13
"721","2009-11-10",11.69
"722","2009-11-11",12.36
"723","2009-11-12",11.86
"724","2009-11-13",11.94
"725","2009-11-16",12.31
"726","2009-11-17",12.14
"727","2009-11-18",12.37
"728","2009-11-19",12.25
"729","2009-11-20",10.37
"730","2009-11-23",10.66
"731","2009-11-24",10.58
"732","2009-11-25",10.66
"733","2009-11-27",10.54
"734","2009-11-30",10.28
"735","2009-12-01",10.42
"736","2009-12-02",10.04
"737","2009-12-03",10
"738","2009-12-04",10.1
"739","2009-12-07",9.9
"740","2009-12-08",9.85
"741","2009-12-09",9.84
"742","2009-12-10",9.89
"743","2009-12-11",9.86
"744","2009-12-14",10.07
"745","2009-12-15",9.81
"746","2009-12-16",10.29
"747","2009-12-17",10.25
"748","2009-12-18",10.53
"749","2009-12-21",10.74
"750","2009-12-22",11.15
"751","2009-12-23",11.12
"752","2009-12-24",11.12
"753","2009-12-28",10.96
"754","2009-12-29",10.93
"755","2009-12-30",10.99
"756","2009-12-31",10.87
"757","2010-01-04",11.16
"758","2010-01-05",11.56
"759","2010-01-06",11.66
"760","2010-01-07",12.27
"761","2010-01-08",12.17
"762","2010-01-11",12.24
"763","2010-01-12",12.21
"764","2010-01-13",12.42
"765","2010-01-14",12.25
"766","2010-01-15",12.14
"767","2010-01-19",12.33
"768","2010-01-20",12.13
"769","2010-01-21",11.55
"770","2010-01-22",11.2
"771","2010-01-25",11.37
"772","2010-01-26",11.29
"773","2010-01-27",11.67
"774","2010-01-28",11.79
"775","2010-01-29",11.79
"776","2010-02-01",11.91
"777","2010-02-02",13.21
"778","2010-02-03",13.25
"779","2010-02-04",13.21
"780","2010-02-05",12.67
"781","2010-02-08",12.92
"782","2010-02-09",12.98
"783","2010-02-10",12.85
"784","2010-02-11",13.12
"785","2010-02-12",13.07
"786","2010-02-16",13.22
"787","2010-02-17",13.12
"788","2010-02-18",12.78
"789","2010-02-19",12.95
"790","2010-02-22",12.92
"791","2010-02-23",12.57
"792","2010-02-24",12.34
"793","2010-02-25",12.35
"794","2010-02-26",12.36
"795","2010-03-01",12.56
"796","2010-03-02",12.47
"797","2010-03-03",12.57
"798","2010-03-04",12.49
"799","2010-03-05",12.87
"800","2010-03-08",12.96
"801","2010-03-09",13.09
"802","2010-03-10",13.01
"803","2010-03-11",12.96
"804","2010-03-12",13
"805","2010-03-15",12.84
"806","2010-03-16",13.03
"807","2010-03-17",12.89
"808","2010-03-18",12.76
"809","2010-03-19",12.51
"810","2010-03-22",12.75
"811","2010-03-23",12.76
"812","2010-03-24",12.85
"813","2010-03-25",12.97
"814","2010-03-26",13.13
"815","2010-03-29",13.03
"816","2010-03-30",12.8
"817","2010-03-31",12.6
"818","2010-04-01",12.51
"819","2010-04-05",12.59
"820","2010-04-06",12.52
"821","2010-04-07",11.93
"822","2010-04-08",12.01
"823","2010-04-09",12.14
"824","2010-04-12",12.03
"825","2010-04-13",12.18
"826","2010-04-14",12.65
"827","2010-04-15",12.6
"828","2010-04-16",12.37
"829","2010-04-19",12.34
"830","2010-04-20",12.76
"831","2010-04-21",12.98
"832","2010-04-22",13.69
"833","2010-04-23",14.17
"834","2010-04-26",13.88
"835","2010-04-27",13.41
"836","2010-04-28",13.62
"837","2010-04-29",14.24
"838","2010-04-30",14.69
"839","2010-05-03",14.97
"840","2010-05-04",14.63
"841","2010-05-05",14.14
"842","2010-05-06",13.65
"843","2010-05-07",13.06
"844","2010-05-10",13.94
"845","2010-05-11",13.84
"846","2010-05-12",14.04
"847","2010-05-13",13.46
"848","2010-05-14",13.11
"849","2010-05-17",13.3
"850","2010-05-18",13.02
"851","2010-05-19",12.67
"852","2010-05-20",12.14
"853","2010-05-21",12.26
"854","2010-05-24",12.06
"855","2010-05-25",12.1
"856","2010-05-26",12.01
"857","2010-05-27",12.34
"858","2010-05-28",12.19
"859","2010-06-01",11.77
"860","2010-06-02",12.13
"861","2010-06-03",11.78
"862","2010-06-04",11.34
"863","2010-06-07",10.89
"864","2010-06-08",10.84
"865","2010-06-09",10.54
"866","2010-06-10",11.3
"867","2010-06-11",11.26
"868","2010-06-14",11.07
"869","2010-06-15",11.39
"870","2010-06-16",11.24
"871","2010-06-17",10.94
"872","2010-06-18",10.75
"873","2010-06-21",10.54
"874","2010-06-22",10.22
"875","2010-06-23",10.47
"876","2010-06-24",10.58
"877","2010-06-25",10.47
"878","2010-06-28",10.36
"879","2010-06-29",9.96
"880","2010-06-30",9.83
"881","2010-07-01",9.85
"882","2010-07-02",9.71
"883","2010-07-06",9.79
"884","2010-07-07",10.2
"885","2010-07-08",9.8
"886","2010-07-09",10.25
"887","2010-07-12",10.1
"888","2010-07-13",10.43
"889","2010-07-14",10.34
"890","2010-07-15",10.62
"891","2010-07-16",10.1
"892","2010-07-19",9.97
"893","2010-07-20",10.39
"894","2010-07-21",10.2
"895","2010-07-22",10.55
"896","2010-07-23",10.85
"897","2010-07-26",11.17
"898","2010-07-27",11.08
"899","2010-07-28",10.64
"900","2010-07-29",10.88
"901","2010-07-30",11.02
"902","2010-08-02",11.25
"903","2010-08-03",10.6
"904","2010-08-04",10.48
"905","2010-08-05",10.42
"906","2010-08-06",10.6
"907","2010-08-09",11.06
"908","2010-08-10",10.83
"909","2010-08-11",10.54
"910","2010-08-12",10.21
"911","2010-08-13",10.24
"912","2010-08-16",10.18
"913","2010-08-17",10.47
"914","2010-08-18",10.62
"915","2010-08-19",10.43
"916","2010-08-20",10.27
"917","2010-08-23",9.98
"918","2010-08-24",9.97
"919","2010-08-25",10.43
"920","2010-08-26",10.17
"921","2010-08-27",10.47
"922","2010-08-30",10.29
"923","2010-08-31",10.26
"924","2010-09-01",10.71
"925","2010-09-02",10.98
"926","2010-09-03",11.21
"927","2010-09-07",10.95
"928","2010-09-08",10.92
"929","2010-09-09",10.98
"930","2010-09-10",11.06
"931","2010-09-13",11.22
"932","2010-09-14",11.09
"933","2010-09-15",10.98
"934","2010-09-16",10.6
"935","2010-09-17",10.61
"936","2010-09-20",11.05
"937","2010-09-21",10.98
"938","2010-09-22",10.89
"939","2010-09-23",10.62
"940","2010-09-24",10.92
"941","2010-09-27",11.04
"942","2010-09-28",11.26
"943","2010-09-29",11.14
"944","2010-09-30",11.12
"945","2010-10-01",11.08
"946","2010-10-04",10.98
"947","2010-10-05",10.84
"948","2010-10-06",10.81
"949","2010-10-07",10.64
"950","2010-10-08",10.75
"951","2010-10-11",10.54
"952","2010-10-12",10.72
"953","2010-10-13",10.78
"954","2010-10-14",10.67
"955","2010-10-15",10.49
"956","2010-10-18",10.54
"957","2010-10-19",10.38
"958","2010-10-20",10.37
"959","2010-10-21",10.63
"960","2010-10-22",10.61
"961","2010-10-25",10.68
"962","2010-10-26",10.54
"963","2010-10-27",10.58
"964","2010-10-28",10.4
"965","2010-10-29",10.43
"966","2010-11-01",10.5
"967","2010-11-02",11.06
"968","2010-11-03",10.92
"969","2010-11-04",11.77
"970","2010-11-05",11.98
"971","2010-11-08",12.02
"972","2010-11-09",11.75
"973","2010-11-10",12.05
"974","2010-11-11",12.17
"975","2010-11-12",11.51
"976","2010-11-15",10.97
"977","2010-11-16",11.02
"978","2010-11-17",10.68
"979","2010-11-18",10.65
"980","2010-11-19",10.48
"981","2010-11-22",10.41
"982","2010-11-23",10.06
"983","2010-11-24",10.05
"984","2010-11-26",9.99
"985","2010-11-29",9.87
"986","2010-11-30",10.04
"987","2010-12-01",10.53
"988","2010-12-02",10.92
"989","2010-12-03",11.11
"990","2010-12-06",11.25
"991","2010-12-07",11.44
"992","2010-12-08",11.2
"993","2010-12-09",11.1
