"","date","TNAV"
"1712","2017-03-01",8.45
"1713","2017-03-02",8.35
"1714","2017-03-03",8.35
"1715","2017-03-06",8.3
"1716","2017-03-07",8.3
"1717","2017-03-08",8.35
"1718","2017-03-09",8.3
"1719","2017-03-10",8.3
"1720","2017-03-13",8.75
"1721","2017-03-14",8.5
"1722","2017-03-15",8.6
"1723","2017-03-16",8.95
"1724","2017-03-17",8.55
"1725","2017-03-20",8.85
"1726","2017-03-21",8.35
"1727","2017-03-22",8.25
"1728","2017-03-23",8.25
"1729","2017-03-24",8.25
"1730","2017-03-27",8.3
"1731","2017-03-28",8.35
"1732","2017-03-29",8.55
"1733","2017-03-30",8.45
"1734","2017-03-31",8.65
"1735","2017-04-03",8.5
"1736","2017-04-04",8.5
"1737","2017-04-05",8.5
"1738","2017-04-06",8.7
"1739","2017-04-07",8.95
"1740","2017-04-10",8.8
"1741","2017-04-11",8.75
"1742","2017-04-12",8.5
"1743","2017-04-13",8.5
"1744","2017-04-17",8.6
"1745","2017-04-18",8.6
"1746","2017-04-19",8.45
"1747","2017-04-20",8.65
"1748","2017-04-21",8.85
"1749","2017-04-24",9.15
"1750","2017-04-25",9.1
"1751","2017-04-26",9.15
"1752","2017-04-27",8.9
"1753","2017-04-28",8.7
"1754","2017-05-01",8.85
"1755","2017-05-02",8.8
"1756","2017-05-03",8.7
"1757","2017-05-04",8.8
"1758","2017-05-05",8.6
"1759","2017-05-08",8.55
"1760","2017-05-09",8.4
"1761","2017-05-10",8.3
"1762","2017-05-11",8.15
"1763","2017-05-12",8.15
"1764","2017-05-15",8.2
"1765","2017-05-16",8.3
"1766","2017-05-17",8
"1767","2017-05-18",8.05
"1768","2017-05-19",8.45
"1769","2017-05-22",8.6
"1770","2017-05-23",8.4
"1771","2017-05-24",8.25
"1772","2017-05-25",8.1
"1773","2017-05-26",8.3
"1774","2017-05-30",8.15
"1775","2017-05-31",8.15
"1776","2017-06-01",8.4
"1777","2017-06-02",8.65
"1778","2017-06-05",8.55
"1779","2017-06-06",8.6
"1780","2017-06-07",8.55
"1781","2017-06-08",8.7
"1782","2017-06-09",8.6
"1783","2017-06-12",8.5
"1784","2017-06-13",8.55
"1785","2017-06-14",8.4
"1786","2017-06-15",8.35
"1787","2017-06-16",8.15
"1788","2017-06-19",8.15
"1789","2017-06-20",8.15
"1790","2017-06-21",8.15
"1791","2017-06-22",8.3
"1792","2017-06-23",8.6
"1793","2017-06-26",8.5
"1794","2017-06-27",8.2
"1795","2017-06-28",8.35
"1796","2017-06-29",8.3
"1797","2017-06-30",8.1
"1798","2017-07-03",8.1
"1799","2017-07-05",8.1
"1800","2017-07-06",8.1
"1801","2017-07-07",8.15
"1802","2017-07-10",8.1
"1803","2017-07-11",8.25
"1804","2017-07-12",8.45
"1805","2017-07-13",8.35
"1806","2017-07-14",8.4
"1807","2017-07-17",8.35
"1808","2017-07-18",8.15
"1809","2017-07-19",8.25
"1810","2017-07-20",8.15
"1811","2017-07-21",7.95
"1812","2017-07-24",7.8
"1813","2017-07-25",7.85
"1814","2017-07-26",7.7
"1815","2017-07-27",7.3
"1816","2017-07-28",7.45
"1817","2017-07-31",7.5
"1818","2017-08-01",7.5
"1819","2017-08-02",7.55
"1820","2017-08-03",7.5
"1821","2017-08-04",7
"1822","2017-08-07",6.45
"1823","2017-08-08",6.63
"1824","2017-08-09",6.4
"1825","2017-08-10",6.2
"1826","2017-08-11",6.2
"1827","2017-08-14",6.2
"1828","2017-08-15",6.15
"1829","2017-08-16",6.2
"1830","2017-08-17",6.15
"1831","2017-08-18",6.2
"1832","2017-08-21",6.1
"1833","2017-08-22",6.15
"1834","2017-08-23",6.25
"1835","2017-08-24",6.3
"1836","2017-08-25",6.5
"1837","2017-08-28",6.45
"1838","2017-08-29",6.5
"1839","2017-08-30",6.45
"1840","2017-08-31",6.5
"1841","2017-09-01",6.5
"1842","2017-09-05",6.55
"1843","2017-09-06",6.5
"1844","2017-09-07",6.5
"1845","2017-09-08",6.25
"1846","2017-09-11",6.35
"1847","2017-09-12",6.35
"1848","2017-09-13",6.3
"1849","2017-09-14",6.2
"1850","2017-09-15",6.15
"1851","2017-09-18",6.35
"1852","2017-09-19",6.45
"1853","2017-09-20",6.5
"1854","2017-09-21",6.55
"1855","2017-09-22",6.45
"1856","2017-09-25",6.3
"1857","2017-09-26",6.4
"1858","2017-09-27",6.55
"1859","2017-09-28",6.65
"1860","2017-09-29",6.35
"1861","2017-10-02",6.55
"1862","2017-10-03",6.55
"1863","2017-10-04",6.5
"1864","2017-10-05",6.45
"1865","2017-10-06",6.65
"1866","2017-10-09",6.65
"1867","2017-10-10",6.7
"1868","2017-10-11",6.65
"1869","2017-10-12",6.65
"1870","2017-10-13",6.6
"1871","2017-10-16",6.5
"1872","2017-10-17",6.25
"1873","2017-10-18",6.4
"1874","2017-10-19",6.35
"1875","2017-10-20",6.3
"1876","2017-10-23",6.2
"1877","2017-10-24",6.2
"1878","2017-10-25",6.2
"1879","2017-10-26",6.3
"1880","2017-10-27",6.25
"1881","2017-10-30",6.05
"1882","2017-10-31",6.45
"1883","2017-11-01",6.1
"1884","2017-11-02",6.05
"1885","2017-11-03",5.75
"1886","2017-11-06",5.6
"1887","2017-11-07",5.3
"1888","2017-11-08",5.35
"1889","2017-11-09",5.05
"1890","2017-11-10",5
"1891","2017-11-13",4.9
"1892","2017-11-14",4.85
"1893","2017-11-15",4.7
"1894","2017-11-16",4.95
"1895","2017-11-17",4.9
"1896","2017-11-20",5.05
"1897","2017-11-21",5.1
"1898","2017-11-22",5.05
"1899","2017-11-24",5.15
"1900","2017-11-27",5.1
"1901","2017-11-28",5.2
"1902","2017-11-29",5.4
"1903","2017-11-30",5.5
"1904","2017-12-01",5.15
"1905","2017-12-04",5.15
"1906","2017-12-05",5
"1907","2017-12-06",4.85
"1908","2017-12-07",4.85
"1909","2017-12-08",4.85
"1910","2017-12-11",4.6
"1911","2017-12-12",4.6
"1912","2017-12-13",4.7
"1913","2017-12-14",4.7
"1914","2017-12-15",4.65
"1915","2017-12-18",4.7
"1916","2017-12-19",4.7
"1917","2017-12-20",4.8
"1918","2017-12-21",5.45
"1919","2017-12-22",5.4
"1920","2017-12-26",5.55
"1921","2017-12-27",5.5
"1922","2017-12-28",5.5
"1923","2017-12-29",5.5
"1924","2018-01-02",5.45
"1925","2018-01-03",5.5
"1926","2018-01-04",5.5
"1927","2018-01-05",5.6
"1928","2018-01-08",5.55
"1929","2018-01-09",5.55
"1930","2018-01-10",5.55
"1931","2018-01-11",5.6
"1932","2018-01-12",5.6
"1933","2018-01-16",5.55
"1934","2018-01-17",5.55
"1935","2018-01-18",5.6
"1936","2018-01-19",5.6
"1937","2018-01-22",5.7
"1938","2018-01-23",5.68
"1939","2018-01-24",5.68
"1940","2018-01-25",5.65
"1941","2018-01-26",5.65
"1942","2018-01-29",5.6
"1943","2018-01-30",5.65
"1944","2018-01-31",5.65
"1945","2018-02-01",5.65
"1946","2018-02-02",5.3
"1947","2018-02-05",5.1
"1948","2018-02-06",5.05
"1949","2018-02-07",5.2
"1950","2018-02-08",5.2
"1951","2018-02-09",5.3
"1952","2018-02-12",5.35
"1953","2018-02-13",5.4
"1954","2018-02-14",5.4
"1955","2018-02-15",5.4
"1956","2018-02-16",5.5
"1957","2018-02-20",5.7
"1958","2018-02-21",5.85
"1959","2018-02-22",5.65
"1960","2018-02-23",5.55
"1961","2018-02-26",5.8
"1962","2018-02-27",5.65
"1963","2018-02-28",5.45
"1964","2018-03-01",5.4
"1965","2018-03-02",5.75
"1966","2018-03-05",5.7
"1967","2018-03-06",5.8
"1968","2018-03-07",5.85
"1969","2018-03-08",6.05
"1970","2018-03-09",6.2
"1971","2018-03-12",6.2
"1972","2018-03-13",6.15
"1973","2018-03-14",6.05
"1974","2018-03-15",5.95
"1975","2018-03-16",6
"1976","2018-03-19",5.75
"1977","2018-03-20",5.65
"1978","2018-03-21",5.75
"1979","2018-03-22",5.5
"1980","2018-03-23",5.4
"1981","2018-03-26",5.5
"1982","2018-03-27",5.15
"1983","2018-03-28",5.2
"1984","2018-03-29",5.4
"1985","2018-04-02",5.1
"1986","2018-04-03",5.1
"1987","2018-04-04",5.25
"1988","2018-04-05",5.3
"1989","2018-04-06",5.1
"1990","2018-04-09",5.1
"1991","2018-04-10",5.1
"1992","2018-04-11",5.25
"1993","2018-04-12",5.2
"1994","2018-04-13",5.2
"1995","2018-04-16",5.25
"1996","2018-04-17",5.3
"1997","2018-04-18",5.28
"1998","2018-04-19",5.2
"1999","2018-04-20",5.1
"2000","2018-04-23",5.2
"2001","2018-04-24",5.2
"2002","2018-04-25",5.2
"2003","2018-04-26",5.23
"2004","2018-04-27",5.15
"2005","2018-04-30",5.15
"2006","2018-05-01",5.4
"2007","2018-05-02",5.25
"2008","2018-05-03",5.25
"2009","2018-05-04",5.25
"2010","2018-05-07",5.2
"2011","2018-05-08",5.23
"2012","2018-05-09",5.25
"2013","2018-05-10",5.3
"2014","2018-05-11",5.2
"2015","2018-05-14",5.15
"2016","2018-05-15",5.2
"2017","2018-05-16",5.2
"2018","2018-05-17",5.35
"2019","2018-05-18",5.35
"2020","2018-05-21",5.4
"2021","2018-05-22",5.35
"2022","2018-05-23",5.4
"2023","2018-05-24",5.35
"2024","2018-05-25",5.4
"2025","2018-05-29",5.4
"2026","2018-05-30",5.4
"2027","2018-05-31",5.35
"2028","2018-06-01",5.4
"2029","2018-06-04",5.4
"2030","2018-06-05",5.4
"2031","2018-06-06",5.4
"2032","2018-06-07",5.4
"2033","2018-06-08",5.4
"2034","2018-06-11",5.5
"2035","2018-06-12",5.6
"2036","2018-06-13",5.6
"2037","2018-06-14",5.8
"2038","2018-06-15",6.2
"2039","2018-06-18",6.3
"2040","2018-06-19",6.45
"2041","2018-06-20",6.5
"2042","2018-06-21",6.4
"2043","2018-06-22",6.25
"2044","2018-06-25",6
"2045","2018-06-26",6.05
"2046","2018-06-27",5.85
"2047","2018-06-28",5.8
"2048","2018-06-29",5.6
"2049","2018-07-02",5.5
"2050","2018-07-03",5.5
"2051","2018-07-05",5.5
"2052","2018-07-06",5.45
"2053","2018-07-09",5.45
"2054","2018-07-10",5.4
"2055","2018-07-11",5.45
"2056","2018-07-12",5.6
"2057","2018-07-13",5.5
"2058","2018-07-16",5.5
"2059","2018-07-17",5.55
"2060","2018-07-18",5.6
"2061","2018-07-19",5.55
"2062","2018-07-20",5.55
"2063","2018-07-23",5.65
"2064","2018-07-24",5.9
"2065","2018-07-25",5.8
"2066","2018-07-26",5.75
"2067","2018-07-27",5.65
"2068","2018-07-30",5.35
"2069","2018-07-31",5.4
"2070","2018-08-01",5.35
"2071","2018-08-02",5.35
"2072","2018-08-03",5.1
"2073","2018-08-06",5.25
"2074","2018-08-07",5.55
"2075","2018-08-08",5.75
"2076","2018-08-09",5.8
"2077","2018-08-10",5.9
"2078","2018-08-13",6
"2079","2018-08-14",5.95
"2080","2018-08-15",5.85
"2081","2018-08-16",5.9
"2082","2018-08-17",5.9
"2083","2018-08-20",5.9
"2084","2018-08-21",5.9
"2085","2018-08-22",5.85
"2086","2018-08-23",5.8
"2087","2018-08-24",5.65
"2088","2018-08-27",5.75
"2089","2018-08-28",5.65
"2090","2018-08-29",5.65
"2091","2018-08-30",5.7
"2092","2018-08-31",5.6
"2093","2018-09-04",5.6
"2094","2018-09-05",5.5
"2095","2018-09-06",5.45
"2096","2018-09-07",5.35
"2097","2018-09-10",5.4
"2098","2018-09-11",5.2
"2099","2018-09-12",5.15
"2100","2018-09-13",5.08
"2101","2018-09-14",5.05
"2102","2018-09-17",5.05
"2103","2018-09-18",5
"2104","2018-09-19",5.05
"2105","2018-09-20",5.05
"2106","2018-09-21",5.05
"2107","2018-09-24",5.08
"2108","2018-09-25",5.1
"2109","2018-09-26",5.05
"2110","2018-09-27",5
"2111","2018-09-28",5.05
"2112","2018-10-01",5.12
"2113","2018-10-02",5.15
"2114","2018-10-03",5.42
"2115","2018-10-04",5.26
"2116","2018-10-05",5.17
"2117","2018-10-08",5.16
"2118","2018-10-09",5.13
"2119","2018-10-10",5.08
"2120","2018-10-11",4.85
"2121","2018-10-12",4.56
"2122","2018-10-15",4.53
"2123","2018-10-16",4.87
"2124","2018-10-17",4.74
"2125","2018-10-18",4.67
"2126","2018-10-19",4.54
"2127","2018-10-22",4.59
"2128","2018-10-23",4.57
"2129","2018-10-24",4.55
"2130","2018-10-25",4.57
"2131","2018-10-26",4.32
"2132","2018-10-29",4.26
"2133","2018-10-30",4.39
"2134","2018-10-31",4.26
"2135","2018-11-01",4.3
"2136","2018-11-02",4.24
"2137","2018-11-05",4.36
"2138","2018-11-06",4.25
"2139","2018-11-07",4.41
"2140","2018-11-08",4.34
"2141","2018-11-09",4.14
"2142","2018-11-12",4.37
"2143","2018-11-13",4.56
"2144","2018-11-14",4.59
"2145","2018-11-15",4.63
"2146","2018-11-16",4.42
"2147","2018-11-19",4.21
"2148","2018-11-20",4.14
"2149","2018-11-21",4.2
"2150","2018-11-23",4.18
"2151","2018-11-26",4.16
"2152","2018-11-27",4.19
"2153","2018-11-28",4.08
"2154","2018-11-29",4.06
"2155","2018-11-30",4.18
"2156","2018-12-03",3.98
"2157","2018-12-04",3.75
"2158","2018-12-06",3.77
"2159","2018-12-07",3.51
"2160","2018-12-10",3.61
"2161","2018-12-11",3.62
"2162","2018-12-12",3.68
"2163","2018-12-13",3.71
"2164","2018-12-14",3.78
"2165","2018-12-17",3.78
"2166","2018-12-18",3.92
"2167","2018-12-19",3.84
"2168","2018-12-20",3.78
"2169","2018-12-21",3.65
"2170","2018-12-24",3.52
"2171","2018-12-26",3.63
"2172","2018-12-27",3.83
"2173","2018-12-28",3.88
"2174","2018-12-31",4.06
"2175","2019-01-02",4.14
"2176","2019-01-03",4.11
"2177","2019-01-04",4.38
"2178","2019-01-07",4.41
"2179","2019-01-08",4.46
"2180","2019-01-09",4.41
"2181","2019-01-10",4.38
"2182","2019-01-11",4.11
"2183","2019-01-14",4.11
"2184","2019-01-15",4.2
"2185","2019-01-16",4.29
"2186","2019-01-17",4.38
"2187","2019-01-18",4.49
"2188","2019-01-22",4.38
"2189","2019-01-23",4.44
"2190","2019-01-24",4.51
"2191","2019-01-25",4.53
"2192","2019-01-28",4.41
"2193","2019-01-29",4.31
"2194","2019-01-30",4.4
"2195","2019-01-31",4.43
"2196","2019-02-01",4.57
"2197","2019-02-04",4.74
"2198","2019-02-05",4.64
"2199","2019-02-06",4.58
"2200","2019-02-07",4.6
"2201","2019-02-08",4.96
"2202","2019-02-11",5
"2203","2019-02-12",5.1
"2204","2019-02-13",5.22
"2205","2019-02-14",5.2
"2206","2019-02-15",5.24
"2207","2019-02-19",5.69
"2208","2019-02-20",5.79
"2209","2019-02-21",5.8
"2210","2019-02-22",5.73
"2211","2019-02-25",5.83
"2212","2019-02-26",5.86
"2213","2019-02-27",5.9
"2214","2019-02-28",5.98
"2215","2019-03-01",5.94
"2216","2019-03-04",6
"2217","2019-03-05",5.96
"2218","2019-03-06",5.76
"2219","2019-03-07",5.79
"2220","2019-03-08",5.75
"2221","2019-03-11",5.98
"2222","2019-03-12",6.07
"2223","2019-03-13",6.09
"2224","2019-03-14",6.09
"2225","2019-03-15",6.06
"2226","2019-03-18",6.37
"2227","2019-03-19",6.65
"2228","2019-03-20",6.62
"2229","2019-03-21",6.85
"2230","2019-03-22",6.36
"2231","2019-03-25",6.47
"2232","2019-03-26",6.58
"2233","2019-03-27",6.24
"2234","2019-03-28",6.23
"2235","2019-03-29",6.07
"2236","2019-04-01",5.9
"2237","2019-04-02",5.86
"2238","2019-04-03",5.93
"2239","2019-04-04",5.77
"2240","2019-04-05",6.1
"2241","2019-04-08",6.35
"2242","2019-04-09",6.63
"2243","2019-04-10",6.63
"2244","2019-04-11",6.59
"2245","2019-04-12",6.61
"2246","2019-04-15",6.6
"2247","2019-04-16",6.55
"2248","2019-04-17",6.38
"2249","2019-04-18",6.09
"2250","2019-04-22",6.01
"2251","2019-04-23",6.33
"2252","2019-04-24",6.33
"2253","2019-04-25",6.29
"2254","2019-04-26",6.29
"2255","2019-04-29",6.28
"2256","2019-04-30",6.23
"2257","2019-05-01",6.04
"2258","2019-05-02",6.15
"2259","2019-05-03",6.45
"2260","2019-05-06",6.67
"2261","2019-05-07",6.62
"2262","2019-05-08",6.73
"2263","2019-05-09",6.89
"2264","2019-05-10",6.92
"2265","2019-05-13",6.67
"2266","2019-05-14",6.92
"2267","2019-05-15",7.1
"2268","2019-05-16",7.22
"2269","2019-05-17",7.21
"2270","2019-05-20",7.24
"2271","2019-05-21",7.53
"2272","2019-05-22",7.81
"2273","2019-05-23",7.5
"2274","2019-05-24",7.54
"2275","2019-05-28",7.55
"2276","2019-05-29",7.42
"2277","2019-05-30",7.49
"2278","2019-05-31",7.46
"2279","2019-06-03",7.25
"2280","2019-06-04",7.43
"2281","2019-06-05",7.46
"2282","2019-06-06",7.53
"2283","2019-06-07",7.22
"2284","2019-06-10",7.18
"2285","2019-06-11",7.26
"2286","2019-06-12",7.54
"2287","2019-06-13",7.54
"2288","2019-06-14",7.33
"2289","2019-06-17",7.55
"2290","2019-06-18",7.49
"2291","2019-06-19",7.76
"2292","2019-06-20",8
"2293","2019-06-21",8.06
"2294","2019-06-24",7.94
"2295","2019-06-25",7.95
"2296","2019-06-26",7.9
"2297","2019-06-27",7.9
"2298","2019-06-28",8
"2299","2019-07-01",8.33
"2300","2019-07-02",8.27
"2301","2019-07-03",8.33
"2302","2019-07-05",8.43
"2303","2019-07-08",8.6
"2304","2019-07-09",8.65
"2305","2019-07-10",8.67
"2306","2019-07-11",8.71
"2307","2019-07-12",8.79
"2308","2019-07-15",8.92
"2309","2019-07-16",8.91
"2310","2019-07-17",9.12
"2311","2019-07-18",8.9
"2312","2019-07-19",8.6
"2313","2019-07-22",8.65
"2314","2019-07-23",8.63
"2315","2019-07-24",8.96
"2316","2019-07-25",9.05
"2317","2019-07-26",9.19
"2318","2019-07-29",9.27
"2319","2019-07-30",9.4
"2320","2019-07-31",9.43
"2321","2019-08-01",9.14
"2322","2019-08-02",9.23
"2323","2019-08-05",8.72
"2324","2019-08-06",8.72
"2325","2019-08-07",8.66
"2326","2019-08-08",9.1
"2327","2019-08-09",9.96
"2328","2019-08-12",10.09
"2329","2019-08-13",10.44
"2330","2019-08-14",10.67
"2331","2019-08-15",11.05
"2332","2019-08-16",11.1
"2333","2019-08-19",11.35
"2334","2019-08-20",11.27
"2335","2019-08-21",11.3
"2336","2019-08-22",11.49
"2337","2019-08-23",11.11
"2338","2019-08-26",11.34
"2339","2019-08-27",11.3
"2340","2019-08-28",11.47
"2341","2019-08-29",11.57
"2342","2019-08-30",11.32
"2343","2019-09-03",10.96
"2344","2019-09-04",10.49
"2345","2019-09-05",5.79
"2346","2019-09-06",5.85
"2347","2019-09-09",5.36
"2348","2019-09-10",5.28
"2349","2019-09-11",5.29
"2350","2019-09-12",5.12
"2351","2019-09-13",5.07
"2352","2019-09-16",5.23
"2353","2019-09-17",5.06
"2354","2019-09-18",5.19
"2355","2019-09-19",5.16
"2356","2019-09-20",5.27
"2357","2019-09-23",5.03
"2358","2019-09-24",4.89
"2359","2019-09-25",5.15
"2360","2019-09-26",4.92
"2361","2019-09-27",4.79
"2362","2019-09-30",4.78
"2363","2019-10-01",4.69
"2364","2019-10-02",4.68
"2365","2019-10-03",4.75
"2366","2019-10-04",4.86
"2367","2019-10-07",4.79
"2368","2019-10-08",4.67
"2369","2019-10-09",4.72
"2370","2019-10-10",4.59
"2371","2019-10-11",4.71
"2372","2019-10-14",4.58
"2373","2019-10-15",4.73
"2374","2019-10-16",4.6
"2375","2019-10-17",4.65
"2376","2019-10-18",4.44
"2377","2019-10-21",4.52
"2378","2019-10-22",4.36
"2379","2019-10-23",4.41
"2380","2019-10-24",4.46
"2381","2019-10-25",4.55
"2382","2019-10-28",4.64
"2383","2019-10-29",4.7
"2384","2019-10-30",4.72
"2385","2019-10-31",4.71
"2386","2019-11-01",4.82
"2387","2019-11-04",4.9
"2388","2019-11-05",4.71
"2389","2019-11-06",4.64
"2390","2019-11-07",4.54
"2391","2019-11-08",4.85
"2392","2019-11-11",4.81
"2393","2019-11-12",4.98
"2394","2019-11-13",4.99
"2395","2019-11-14",4.75
"2396","2019-11-15",4.91
"2397","2019-11-18",4.82
"2398","2019-11-19",4.86
"2399","2019-11-20",4.92
"2400","2019-11-21",5.37
"2401","2019-11-22",5.44
"2402","2019-11-25",5.43
"2403","2019-11-26",5.41
"2404","2019-11-27",5.67
"2405","2019-11-29",5.72
"2406","2019-12-02",5.25
"2407","2019-12-03",5.31
"2408","2019-12-04",5.23
"2409","2019-12-05",5.24
"2410","2019-12-06",5.33
"2411","2019-12-09",5.17
"2412","2019-12-10",5.04
"2413","2019-12-11",5.02
"2414","2019-12-12",4.93
"2415","2019-12-13",4.77
"2416","2019-12-16",4.74
"2417","2019-12-17",4.85
"2418","2019-12-18",4.85
"2419","2019-12-19",4.94
"2420","2019-12-20",4.88
"2421","2019-12-23",4.85
"2422","2019-12-24",4.81
"2423","2019-12-26",4.83
"2424","2019-12-27",4.78
"2425","2019-12-30",4.77
"2426","2019-12-31",4.86
"2427","2020-01-02",4.87
"2428","2020-01-03",4.86
"2429","2020-01-06",5.21
"2430","2020-01-07",4.34
"2431","2020-01-08",4.41
"2432","2020-01-09",4.48
"2433","2020-01-10",4.59
"2434","2020-01-13",4.64
"2435","2020-01-14",4.64
"2436","2020-01-15",4.71
"2437","2020-01-16",4.84
"2438","2020-01-17",4.95
"2439","2020-01-21",4.86
"2440","2020-01-22",4.86
"2441","2020-01-23",4.84
"2442","2020-01-24",4.83
"2443","2020-01-27",4.69
"2444","2020-01-28",4.76
"2445","2020-01-29",4.67
"2446","2020-01-30",4.61
"2447","2020-01-31",4.49
"2448","2020-02-03",4.62
"2449","2020-02-04",4.8
"2450","2020-02-05",4.72
"2451","2020-02-06",4.74
"2452","2020-02-07",6.03
"2453","2020-02-10",5.92
"2454","2020-02-11",6.2
"2455","2020-02-12",5.92
"2456","2020-02-13",6.32
"2457","2020-02-14",5.86
"2458","2020-02-18",5.96
"2459","2020-02-19",6.01
"2460","2020-02-20",6.09
"2461","2020-02-21",6.32
"2462","2020-02-24",6.28
"2463","2020-02-25",6.06
"2464","2020-02-26",5.96
"2465","2020-02-27",5.84
"2466","2020-02-28",5.97
"2467","2020-03-02",5.99
"2468","2020-03-03",6.1
"2469","2020-03-04",6.12
"2470","2020-03-05",6.1
"2471","2020-03-06",5.98
"2472","2020-03-09",5.59
"2473","2020-03-10",5.63
"2474","2020-03-11",5.42
"2475","2020-03-12",4.96
"2476","2020-03-13",5.01
"2477","2020-03-16",4.53
"2478","2020-03-17",4.62
"2479","2020-03-18",3.96
"2480","2020-03-19",4.52
"2481","2020-03-20",4.37
"2482","2020-03-23",4.44
"2483","2020-03-24",4.65
"2484","2020-03-25",4.83
"2485","2020-03-26",4.72
"2486","2020-03-27",4.36
"2487","2020-03-30",4.38
"2488","2020-03-31",4.32
"2489","2020-04-01",3.97
"2490","2020-04-02",3.9
"2491","2020-04-03",4.04
"2492","2020-04-06",4.44
"2493","2020-04-07",4.46
"2494","2020-04-08",5.1
"2495","2020-04-09",4.99
"2496","2020-04-13",4.82
"2497","2020-04-14",4.81
"2498","2020-04-15",4.79
"2499","2020-04-16",4.86
"2500","2020-04-17",5.04
"2501","2020-04-20",5.06
"2502","2020-04-21",4.8
"2503","2020-04-22",4.86
"2504","2020-04-23",4.87
"2505","2020-04-24",4.91
"2506","2020-04-27",4.96
"2507","2020-04-28",5.03
"2508","2020-04-29",5.17
"2509","2020-04-30",4.67
"2510","2020-05-01",4.37
"2511","2020-05-04",4.5
"2512","2020-05-05",4.55
"2513","2020-05-06",4.68
"2514","2020-05-07",4.98
"2515","2020-05-08",5.15
"2516","2020-05-11",4.98
"2517","2020-05-12",4.62
"2518","2020-05-13",4.31
"2519","2020-05-14",4.17
"2520","2020-05-15",4.35
"2521","2020-05-18",4.88
"2522","2020-05-19",4.54
"2523","2020-05-20",4.72
"2524","2020-05-21",4.89
"2525","2020-05-22",4.85
"2526","2020-05-26",4.74
"2527","2020-05-27",5.16
"2528","2020-05-28",5.05
"2529","2020-05-29",4.95
"2530","2020-06-01",5.02
"2531","2020-06-02",5.29
"2532","2020-06-03",5.43
"2533","2020-06-04",5.31
"2534","2020-06-05",5.61
"2535","2020-06-08",5.76
"2536","2020-06-09",5.5
"2537","2020-06-10",5.55
"2538","2020-06-11",4.9
"2539","2020-06-12",5.17
"2540","2020-06-15",5.2
"2541","2020-06-16",5.51
"2542","2020-06-17",5.56
"2543","2020-06-18",5.32
"2544","2020-06-19",5.28
"2545","2020-06-22",5.37
"2546","2020-06-23",5.43
"2547","2020-06-24",5.23
"2548","2020-06-25",5.37
"2549","2020-06-26",5.23
"2550","2020-06-29",5.41
"2551","2020-06-30",5.49
"2552","2020-07-01",5.4
"2553","2020-07-02",5.47
"2554","2020-07-06",5.39
"2555","2020-07-07",5.15
"2556","2020-07-08",5.12
"2557","2020-07-09",5.19
"2558","2020-07-10",5.13
"2559","2020-07-13",5.11
"2560","2020-07-14",5.16
"2561","2020-07-15",5.36
"2562","2020-07-16",5.26
"2563","2020-07-17",5.53
"2564","2020-07-20",5.41
"2565","2020-07-21",5.27
"2566","2020-07-22",5.15
"2567","2020-07-23",5.18
"2568","2020-07-24",5.18
"2569","2020-07-27",5.24
"2570","2020-07-28",5.35
"2571","2020-07-29",5.47
"2572","2020-07-30",5.42
"2573","2020-07-31",5.19
"2574","2020-08-03",5.25
"2575","2020-08-04",5.44
"2576","2020-08-05",5.6
"2577","2020-08-06",5.74
"2578","2020-08-07",5.69
"2579","2020-08-10",5.89
"2580","2020-08-11",5.79
"2581","2020-08-12",5.76
"2582","2020-08-13",5.44
"2583","2020-08-14",5.68
"2584","2020-08-17",5.75
"2585","2020-08-18",5.22
"2586","2020-08-19",5.05
"2587","2020-08-20",5.05
"2588","2020-08-21",4.87
"2589","2020-08-24",4.78
"2590","2020-08-25",4.93
"2591","2020-08-26",4.91
"2592","2020-08-27",4.7
"2593","2020-08-28",4.7
"2594","2020-08-31",4.59
"2595","2020-09-01",4.63
"2596","2020-09-02",4.64
"2597","2020-09-03",4.57
"2598","2020-09-04",4.34
"2599","2020-09-08",4.16
"2600","2020-09-09",4.06
"2601","2020-09-10",3.94
"2602","2020-09-11",4.03
"2603","2020-09-14",4.11
"2604","2020-09-15",4.11
"2605","2020-09-16",4.09
"2606","2020-09-17",4.03
"2607","2020-09-18",3.96
"2608","2020-09-21",3.45
"2609","2020-09-22",3.77
"2610","2020-09-23",3.66
"2611","2020-09-24",3.59
"2612","2020-09-25",3.63
"2613","2020-09-28",3.74
"2614","2020-09-29",3.61
"2615","2020-09-30",3.6
"2616","2020-10-01",3.67
"2617","2020-10-02",4.35
"2618","2020-10-05",4.29
"2619","2020-10-06",4.29
"2620","2020-10-07",4.24
"2621","2020-10-08",4.23
"2622","2020-10-09",4.21
"2623","2020-10-12",4.17
"2624","2020-10-13",4.17
"2625","2020-10-14",4.03
"2626","2020-10-15",4.05
"2627","2020-10-16",4.13
"2628","2020-10-19",4.13
"2629","2020-10-20",4.03
"2630","2020-10-21",4.04
"2631","2020-10-22",4.08
"2632","2020-10-23",4.08
"2633","2020-10-26",4.05
"2634","2020-10-27",4
"2635","2020-10-28",3.92
"2636","2020-10-29",3.95
"2637","2020-10-30",4.07
"2638","2020-11-02",3.97
"2639","2020-11-03",4.76
"2640","2020-11-04",4.74
"2641","2020-11-05",4.73
"2642","2020-11-06",4.74
"2643","2020-11-09",4.73
"2644","2020-11-10",4.73
"2645","2020-11-11",4.76
