"","date","ITGR"
"195","2007-10-10",26.07
"196","2007-10-11",26.02
"197","2007-10-12",25.700001
"198","2007-10-15",24.969999
"199","2007-10-16",24.67
"200","2007-10-17",24.75
"201","2007-10-18",24.860001
"202","2007-10-19",24.49
"203","2007-10-22",24.76
"204","2007-10-23",25.290001
"205","2007-10-24",24.68
"206","2007-10-25",24.48
"207","2007-10-26",24.549999
"208","2007-10-29",24.84
"209","2007-10-30",24.440001
"210","2007-10-31",24.860001
"211","2007-11-01",24.059999
"212","2007-11-02",24
"213","2007-11-05",23.280001
"214","2007-11-06",22.24
"215","2007-11-07",21.780001
"216","2007-11-08",20.700001
"217","2007-11-09",21.389999
"218","2007-11-12",20.77
"219","2007-11-13",20.93
"220","2007-11-14",20.879999
"221","2007-11-15",20.98
"222","2007-11-16",21
"223","2007-11-19",20.559999
"224","2007-11-20",20.41
"225","2007-11-21",19.610001
"226","2007-11-23",19.85
"227","2007-11-26",19.16
"228","2007-11-27",18.99
"229","2007-11-28",20.09
"230","2007-11-29",20.200001
"231","2007-11-30",20.58
"232","2007-12-03",19.98
"233","2007-12-04",19.360001
"234","2007-12-05",19.139999
"235","2007-12-06",19.66
"236","2007-12-07",19.690001
"237","2007-12-10",19.85
"238","2007-12-11",20.030001
"239","2007-12-12",20.030001
"240","2007-12-13",20.27
"241","2007-12-14",20.059999
"242","2007-12-17",19.75
"243","2007-12-18",20.17
"244","2007-12-19",19.809999
"245","2007-12-20",20.370001
"246","2007-12-21",20.17
"247","2007-12-24",20.4
"248","2007-12-26",20.200001
"249","2007-12-27",19.67
"250","2007-12-28",19.91
"251","2007-12-31",19.99
"252","2008-01-02",19.860001
"253","2008-01-03",20.040001
"254","2008-01-04",21.92
"255","2008-01-07",21.110001
"256","2008-01-08",21.540001
"257","2008-01-09",22.469999
"258","2008-01-10",22.530001
"259","2008-01-11",22.049999
"260","2008-01-14",22.93
"261","2008-01-15",22.450001
"262","2008-01-16",21.82
"263","2008-01-17",21.32
"264","2008-01-18",21.1
"265","2008-01-22",20.1
"266","2008-01-23",21.120001
"267","2008-01-24",20.290001
"268","2008-01-25",20.540001
"269","2008-01-28",20.98
"270","2008-01-29",21.24
"271","2008-01-30",21.719999
"272","2008-01-31",22.51
"273","2008-02-01",23.389999
"274","2008-02-04",22.639999
"275","2008-02-05",22.5
"276","2008-02-06",22.18
"277","2008-02-07",22.58
"278","2008-02-08",22.049999
"279","2008-02-11",21.91
"280","2008-02-12",22.27
"281","2008-02-13",22.52
"282","2008-02-14",22.4
"283","2008-02-15",22.440001
"284","2008-02-19",22
"285","2008-02-20",21.889999
"286","2008-02-21",21.16
"287","2008-02-22",21.09
"288","2008-02-25",21.85
"289","2008-02-26",21.559999
"290","2008-02-27",21.85
"291","2008-02-28",21.940001
"292","2008-02-29",21.370001
"293","2008-03-03",20.700001
"294","2008-03-04",20.139999
"295","2008-03-05",20.27
"296","2008-03-06",19.59
"297","2008-03-07",19.15
"298","2008-03-10",19.17
"299","2008-03-11",19.01
"300","2008-03-12",18.49
"301","2008-03-13",18.48
"302","2008-03-14",17.99
"303","2008-03-17",17.389999
"304","2008-03-18",18.6
"305","2008-03-19",17.98
"306","2008-03-20",18.469999
"307","2008-03-24",18.51
"308","2008-03-25",18.85
"309","2008-03-26",18.690001
"310","2008-03-27",18.700001
"311","2008-03-28",18.790001
"312","2008-03-31",18.41
"313","2008-04-01",19.129999
"314","2008-04-02",19.379999
"315","2008-04-03",19.24
"316","2008-04-04",19.32
"317","2008-04-07",19.43
"318","2008-04-08",19.379999
"319","2008-04-09",18.92
"320","2008-04-10",19.07
"321","2008-04-11",18.82
"322","2008-04-14",17.950001
"323","2008-04-15",17.41
"324","2008-04-16",17.68
"325","2008-04-17",17.32
"326","2008-04-18",17.700001
"327","2008-04-21",17.83
"328","2008-04-22",17.66
"329","2008-04-23",17.790001
"330","2008-04-24",17.49
"331","2008-04-25",17.809999
"332","2008-04-28",17.76
"333","2008-04-29",18.57
"334","2008-04-30",18.18
"335","2008-05-01",19
"336","2008-05-02",18.52
"337","2008-05-05",18.059999
"338","2008-05-06",18.469999
"339","2008-05-07",15.84
"340","2008-05-08",15.66
"341","2008-05-09",16.75
"342","2008-05-12",16.51
"343","2008-05-13",16.860001
"344","2008-05-14",16.75
"345","2008-05-15",17.110001
"346","2008-05-16",17.219999
"347","2008-05-19",18.049999
"348","2008-05-20",18.32
"349","2008-05-21",18.33
"350","2008-05-22",18.540001
"351","2008-05-23",18.309999
"352","2008-05-27",18.219999
"353","2008-05-28",18.4
"354","2008-05-29",18.709999
"355","2008-05-30",18.75
"356","2008-06-02",18.6
"357","2008-06-03",18.379999
"358","2008-06-04",18.440001
"359","2008-06-05",18.790001
"360","2008-06-06",17.969999
"361","2008-06-09",17.85
"362","2008-06-10",17.84
"363","2008-06-11",17.5
"364","2008-06-12",17.450001
"365","2008-06-13",17.799999
"366","2008-06-16",17.870001
"367","2008-06-17",18.48
"368","2008-06-18",17.959999
"369","2008-06-19",17.52
"370","2008-06-20",17.48
"371","2008-06-23",17.219999
"372","2008-06-24",16.84
"373","2008-06-25",16.73
"374","2008-06-26",16.75
"375","2008-06-27",17.200001
"376","2008-06-30",17.299999
"377","2008-07-01",17.48
"378","2008-07-02",17.200001
"379","2008-07-03",16.99
"380","2008-07-07",17.049999
"381","2008-07-08",17.68
"382","2008-07-09",17.34
"383","2008-07-10",17.719999
"384","2008-07-11",18.27
"385","2008-07-14",18.15
"386","2008-07-15",18.790001
"387","2008-07-16",20
"388","2008-07-17",20.139999
"389","2008-07-18",20.84
"390","2008-07-21",21.049999
"391","2008-07-22",21.450001
"392","2008-07-23",21.32
"393","2008-07-24",20.809999
"394","2008-07-25",20.639999
"395","2008-07-28",20.08
"396","2008-07-29",20.65
"397","2008-07-30",20.52
"398","2008-07-31",20.459999
"399","2008-08-01",20.26
"400","2008-08-04",20.4
"401","2008-08-05",23.030001
"402","2008-08-06",24.379999
"403","2008-08-07",24.209999
"404","2008-08-08",23.68
"405","2008-08-11",24.68
"406","2008-08-12",24.17
"407","2008-08-13",24.35
"408","2008-08-14",24.35
"409","2008-08-15",24.889999
"410","2008-08-18",24.120001
"411","2008-08-19",23.43
"412","2008-08-20",23.49
"413","2008-08-21",23.610001
"414","2008-08-22",24.049999
"415","2008-08-25",23.83
"416","2008-08-26",24.42
"417","2008-08-27",24.700001
"418","2008-08-28",24.790001
"419","2008-08-29",24.42
"420","2008-09-02",24.6
"421","2008-09-03",25
"422","2008-09-04",24.76
"423","2008-09-05",24.709999
"424","2008-09-08",25.440001
"425","2008-09-09",25.459999
"426","2008-09-10",25.690001
"427","2008-09-11",25.459999
"428","2008-09-12",25.1
"429","2008-09-15",25.059999
"430","2008-09-16",24.889999
"431","2008-09-17",24.77
"432","2008-09-18",24.889999
"433","2008-09-19",26.27
"434","2008-09-22",25.709999
"435","2008-09-23",25.6
"436","2008-09-24",25.5
"437","2008-09-25",25.290001
"438","2008-09-26",25.780001
"439","2008-09-29",24.709999
"440","2008-09-30",24.540001
"441","2008-10-01",25.120001
"442","2008-10-02",23.99
"443","2008-10-03",24.059999
"444","2008-10-06",23.049999
"445","2008-10-07",23.08
"446","2008-10-08",22.059999
"447","2008-10-09",19.73
"448","2008-10-10",20.290001
"449","2008-10-13",21.879999
"450","2008-10-14",22.77
"451","2008-10-15",20.35
"452","2008-10-16",21.719999
"453","2008-10-17",21.209999
"454","2008-10-20",22.049999
"455","2008-10-21",21.870001
"456","2008-10-22",21.290001
"457","2008-10-23",20.5
"458","2008-10-24",19.639999
"459","2008-10-27",19.23
"460","2008-10-28",19.77
"461","2008-10-29",20.6
"462","2008-10-30",21.23
"463","2008-10-31",21.75
"464","2008-11-03",21.809999
"465","2008-11-04",21.82
"466","2008-11-05",25.200001
"467","2008-11-06",25.49
"468","2008-11-07",25.07
"469","2008-11-10",25.389999
"470","2008-11-11",25.26
"471","2008-11-12",24.07
"472","2008-11-13",25.41
"473","2008-11-14",24.4
"474","2008-11-17",24.219999
"475","2008-11-18",24.33
"476","2008-11-19",22.309999
"477","2008-11-20",20.82
"478","2008-11-21",22.290001
"479","2008-11-24",23.48
"480","2008-11-25",24.120001
"481","2008-11-26",25.139999
"482","2008-11-28",25.27
"483","2008-12-01",23.129999
"484","2008-12-02",24.4
"485","2008-12-03",25.77
"486","2008-12-04",24.889999
"487","2008-12-05",25.360001
"488","2008-12-08",23.639999
"489","2008-12-09",23.66
"490","2008-12-10",23.280001
"491","2008-12-11",22.82
"492","2008-12-12",23.389999
"493","2008-12-15",23.35
"494","2008-12-16",25.139999
"495","2008-12-17",24.950001
"496","2008-12-18",25.15
"497","2008-12-19",25.4
"498","2008-12-22",25.1
"499","2008-12-23",24.74
"500","2008-12-24",23.969999
"501","2008-12-26",25.18
"502","2008-12-29",25.290001
"503","2008-12-30",25.85
"504","2008-12-31",26.459999
"505","2009-01-02",26.719999
"506","2009-01-05",26.530001
"507","2009-01-06",24.48
"508","2009-01-07",24.540001
"509","2009-01-08",24.209999
"510","2009-01-09",23.200001
"511","2009-01-12",22.690001
"512","2009-01-13",22.379999
"513","2009-01-14",21.92
"514","2009-01-15",22.07
"515","2009-01-16",22.469999
"516","2009-01-20",22.049999
"517","2009-01-21",23.43
"518","2009-01-22",22.49
"519","2009-01-23",22.35
"520","2009-01-26",22.639999
"521","2009-01-27",23.34
"522","2009-01-28",24.08
"523","2009-01-29",23.860001
"524","2009-01-30",23.299999
"525","2009-02-02",23.370001
"526","2009-02-03",23.290001
"527","2009-02-04",22.889999
"528","2009-02-05",23.059999
"529","2009-02-06",23.290001
"530","2009-02-09",22.309999
"531","2009-02-10",22.26
"532","2009-02-11",22.450001
"533","2009-02-12",22.76
"534","2009-02-13",23.299999
"535","2009-02-17",23
"536","2009-02-18",22.690001
"537","2009-02-19",22.459999
"538","2009-02-20",22.18
"539","2009-02-23",21.959999
"540","2009-02-24",22.02
"541","2009-02-25",21.540001
"542","2009-02-26",21.25
"543","2009-02-27",19.48
"544","2009-03-02",18.030001
"545","2009-03-03",17.379999
"546","2009-03-04",19.950001
"547","2009-03-05",19.190001
"548","2009-03-06",18.66
"549","2009-03-09",17.77
"550","2009-03-10",18.299999
"551","2009-03-11",18.200001
"552","2009-03-12",19.379999
"553","2009-03-13",19.25
"554","2009-03-16",18.9
"555","2009-03-17",19.379999
"556","2009-03-18",19.49
"557","2009-03-19",19.190001
"558","2009-03-20",18.790001
"559","2009-03-23",19.09
"560","2009-03-24",18.43
"561","2009-03-25",18.9
"562","2009-03-26",19.450001
"563","2009-03-27",19.15
"564","2009-03-30",19.190001
"565","2009-03-31",19.35
"566","2009-04-01",19.4
"567","2009-04-02",19.84
"568","2009-04-03",19.709999
"569","2009-04-06",19.700001
"570","2009-04-07",19.25
"571","2009-04-08",19.360001
"572","2009-04-09",19.98
"573","2009-04-13",19.299999
"574","2009-04-14",18.76
"575","2009-04-15",19.370001
"576","2009-04-16",20.209999
"577","2009-04-17",20.719999
"578","2009-04-20",20.1
"579","2009-04-21",19.85
"580","2009-04-22",20.26
"581","2009-04-23",20.07
"582","2009-04-24",19.99
"583","2009-04-27",19.870001
"584","2009-04-28",19.93
"585","2009-04-29",21.059999
"586","2009-04-30",21.040001
"587","2009-05-01",20.219999
"588","2009-05-04",20.73
"589","2009-05-05",21.219999
"590","2009-05-06",22.26
"591","2009-05-07",22.76
"592","2009-05-08",22.530001
"593","2009-05-11",22.66
"594","2009-05-12",21.959999
"595","2009-05-13",21.75
"596","2009-05-14",21.76
"597","2009-05-15",21.75
"598","2009-05-18",22.1
"599","2009-05-19",21.870001
"600","2009-05-20",21.9
"601","2009-05-21",21.82
"602","2009-05-22",21.799999
"603","2009-05-26",21.84
"604","2009-05-27",21.190001
"605","2009-05-28",20.43
"606","2009-05-29",20.66
"607","2009-06-01",21.049999
"608","2009-06-02",21.809999
"609","2009-06-03",21.959999
"610","2009-06-04",21.700001
"611","2009-06-05",21.59
"612","2009-06-08",21.32
"613","2009-06-09",21.49
"614","2009-06-10",21.51
"615","2009-06-11",22.030001
"616","2009-06-12",22.23
"617","2009-06-15",22.040001
"618","2009-06-16",22.33
"619","2009-06-17",22.700001
"620","2009-06-18",23.01
"621","2009-06-19",23.1
"622","2009-06-22",22.52
"623","2009-06-23",22.219999
"624","2009-06-24",21.620001
"625","2009-06-25",22.379999
"626","2009-06-26",22.139999
"627","2009-06-29",22.43
"628","2009-06-30",22.610001
"629","2009-07-01",22.84
"630","2009-07-02",22
"631","2009-07-06",21.610001
"632","2009-07-07",20.99
"633","2009-07-08",20.469999
"634","2009-07-09",20.540001
"635","2009-07-10",20.629999
"636","2009-07-13",21.17
"637","2009-07-14",21.030001
"638","2009-07-15",21.360001
"639","2009-07-16",21.51
"640","2009-07-17",21.309999
"641","2009-07-20",21.309999
"642","2009-07-21",21.83
"643","2009-07-22",21.07
"644","2009-07-23",21.01
"645","2009-07-24",21.18
"646","2009-07-27",21.709999
"647","2009-07-28",22.200001
"648","2009-07-29",22.049999
"649","2009-07-30",21.889999
"650","2009-07-31",22.040001
"651","2009-08-03",22.610001
"652","2009-08-04",21.950001
"653","2009-08-05",21.32
"654","2009-08-06",20.82
"655","2009-08-07",21.049999
"656","2009-08-10",21.02
"657","2009-08-11",20.790001
"658","2009-08-12",21.389999
"659","2009-08-13",21.129999
"660","2009-08-14",21
"661","2009-08-17",21
"662","2009-08-18",21
"663","2009-08-19",21.120001
"664","2009-08-20",21.459999
"665","2009-08-21",21.67
"666","2009-08-24",21.83
"667","2009-08-25",22.129999
"668","2009-08-26",22.6
"669","2009-08-27",22.610001
"670","2009-08-28",22.120001
"671","2009-08-31",21.530001
"672","2009-09-01",21.299999
"673","2009-09-02",21.219999
"674","2009-09-03",21.4
"675","2009-09-04",21.860001
"676","2009-09-08",21.4
"677","2009-09-09",21.879999
"678","2009-09-10",22.07
"679","2009-09-11",21.65
"680","2009-09-14",21.799999
"681","2009-09-15",22.030001
"682","2009-09-16",22.57
"683","2009-09-17",22.799999
"684","2009-09-18",22.84
"685","2009-09-21",23.059999
"686","2009-09-22",22.690001
"687","2009-09-23",22.280001
"688","2009-09-24",22.08
"689","2009-09-25",22.17
"690","2009-09-28",22.65
"691","2009-09-29",22.790001
"692","2009-09-30",22.469999
"693","2009-10-01",21.809999
"694","2009-10-02",21.629999
"695","2009-10-05",21.879999
"696","2009-10-06",21.790001
"697","2009-10-07",21.549999
"698","2009-10-08",21.74
"699","2009-10-09",22.02
"700","2009-10-12",21.91
"701","2009-10-13",21.700001
"702","2009-10-14",21.790001
"703","2009-10-15",21.59
"704","2009-10-16",21.48
"705","2009-10-19",21.26
"706","2009-10-20",20.98
"707","2009-10-21",21
"708","2009-10-22",20.76
"709","2009-10-23",20.75
"710","2009-10-26",19.85
"711","2009-10-27",20.02
"712","2009-10-28",19.790001
"713","2009-10-29",20.01
"714","2009-10-30",19.67
"715","2009-11-02",19.440001
"716","2009-11-03",19.75
"717","2009-11-04",19.549999
"718","2009-11-05",20.23
"719","2009-11-06",18.76
"720","2009-11-09",18.75
"721","2009-11-10",19.1
"722","2009-11-11",18.92
"723","2009-11-12",18.83
"724","2009-11-13",18.85
"725","2009-11-16",19.1
"726","2009-11-17",18.780001
"727","2009-11-18",18.5
"728","2009-11-19",18.34
"729","2009-11-20",18.299999
"730","2009-11-23",18.65
"731","2009-11-24",18.6
"732","2009-11-25",18.700001
"733","2009-11-27",18.34
"734","2009-11-30",18.389999
"735","2009-12-01",18.92
"736","2009-12-02",19.35
"737","2009-12-03",19
"738","2009-12-04",19.35
"739","2009-12-07",19.200001
"740","2009-12-08",19
"741","2009-12-09",18.940001
"742","2009-12-10",18.780001
"743","2009-12-11",18.75
"744","2009-12-14",18.77
"745","2009-12-15",18.709999
"746","2009-12-16",18.969999
"747","2009-12-17",18.74
"748","2009-12-18",19.27
"749","2009-12-21",19.42
"750","2009-12-22",19.59
"751","2009-12-23",19.82
"752","2009-12-24",19.620001
"753","2009-12-28",19.440001
"754","2009-12-29",19.74
"755","2009-12-30",19.459999
"756","2009-12-31",19.23
"757","2010-01-04",19.549999
"758","2010-01-05",19.24
"759","2010-01-06",19.57
"760","2010-01-07",19.48
"761","2010-01-08",19.969999
"762","2010-01-11",20.35
"763","2010-01-12",20.5
"764","2010-01-13",20.74
"765","2010-01-14",21.059999
"766","2010-01-15",20.879999
"767","2010-01-19",21.200001
"768","2010-01-20",21.08
"769","2010-01-21",20.959999
"770","2010-01-22",20.65
"771","2010-01-25",20.610001
"772","2010-01-26",20.290001
"773","2010-01-27",20.309999
"774","2010-01-28",19.879999
"775","2010-01-29",19.65
"776","2010-02-01",19.91
"777","2010-02-02",19.92
"778","2010-02-03",19.98
"779","2010-02-04",19.76
"780","2010-02-05",19.93
"781","2010-02-08",19.620001
"782","2010-02-09",19.75
"783","2010-02-10",19.74
"784","2010-02-11",19.719999
"785","2010-02-12",19.799999
"786","2010-02-16",19.799999
"787","2010-02-17",20.049999
"788","2010-02-18",20.129999
"789","2010-02-19",20.08
"790","2010-02-22",19.969999
"791","2010-02-23",19.67
"792","2010-02-24",19.450001
"793","2010-02-25",19.690001
"794","2010-02-26",19.52
"795","2010-03-01",19.42
"796","2010-03-02",19.49
"797","2010-03-03",20.290001
"798","2010-03-04",21.120001
"799","2010-03-05",21.139999
"800","2010-03-08",20.9
"801","2010-03-09",20.83
"802","2010-03-10",20.84
"803","2010-03-11",20.620001
"804","2010-03-12",20.48
"805","2010-03-15",20.32
"806","2010-03-16",20.23
"807","2010-03-17",20.389999
"808","2010-03-18",20.530001
"809","2010-03-19",20.620001
"810","2010-03-22",20.9
"811","2010-03-23",21.110001
"812","2010-03-24",20.940001
"813","2010-03-25",20.540001
"814","2010-03-26",20.66
"815","2010-03-29",20.6
"816","2010-03-30",20.959999
"817","2010-03-31",21.190001
"818","2010-04-01",20.9
"819","2010-04-05",21.299999
"820","2010-04-06",21.57
"821","2010-04-07",21.540001
"822","2010-04-08",21.5
"823","2010-04-09",21.370001
"824","2010-04-12",21.879999
"825","2010-04-13",21.74
"826","2010-04-14",21.99
"827","2010-04-15",22.18
"828","2010-04-16",22.16
"829","2010-04-19",22.27
"830","2010-04-20",22.459999
"831","2010-04-21",22.66
"832","2010-04-22",22.870001
"833","2010-04-23",23.02
"834","2010-04-26",23.26
"835","2010-04-27",24
"836","2010-04-28",23.469999
"837","2010-04-29",23.17
"838","2010-04-30",22.34
"839","2010-05-03",22.190001
"840","2010-05-04",21.950001
"841","2010-05-05",21.950001
"842","2010-05-06",21.35
"843","2010-05-07",21.379999
"844","2010-05-10",21.85
"845","2010-05-11",21.959999
"846","2010-05-12",22.120001
"847","2010-05-13",22.23
"848","2010-05-14",22.370001
"849","2010-05-17",22.48
"850","2010-05-18",22.49
"851","2010-05-19",22.459999
"852","2010-05-20",21.610001
"853","2010-05-21",21.49
"854","2010-05-24",20.940001
"855","2010-05-25",20.780001
"856","2010-05-26",20.860001
"857","2010-05-27",21.17
"858","2010-05-28",21.08
"859","2010-06-01",21
"860","2010-06-02",21.67
"861","2010-06-03",21.6
"862","2010-06-04",20.76
"863","2010-06-07",20.459999
"864","2010-06-08",20.24
"865","2010-06-09",20.25
"866","2010-06-10",20.469999
"867","2010-06-11",20.700001
"868","2010-06-14",20.719999
"869","2010-06-15",21.059999
"870","2010-06-16",20.950001
"871","2010-06-17",21.15
"872","2010-06-18",21.879999
"873","2010-06-21",22.139999
"874","2010-06-22",22.32
"875","2010-06-23",22.190001
"876","2010-06-24",21.98
"877","2010-06-25",22.43
"878","2010-06-28",22.5
"879","2010-06-29",22.200001
"880","2010-06-30",22.309999
"881","2010-07-01",21.91
"882","2010-07-02",22
"883","2010-07-06",21.98
"884","2010-07-07",22.200001
"885","2010-07-08",22.809999
"886","2010-07-09",23.16
"887","2010-07-12",23.24
"888","2010-07-13",23.58
"889","2010-07-14",23.68
"890","2010-07-15",23.549999
"891","2010-07-16",23.09
"892","2010-07-19",22.620001
"893","2010-07-20",22.629999
"894","2010-07-21",21.85
"895","2010-07-22",22.469999
"896","2010-07-23",23.129999
"897","2010-07-26",23.6
"898","2010-07-27",23.5
"899","2010-07-28",22.860001
"900","2010-07-29",22.85
"901","2010-07-30",22.58
"902","2010-08-02",22.879999
"903","2010-08-03",22.690001
"904","2010-08-04",22.940001
"905","2010-08-05",22.84
"906","2010-08-06",22.799999
"907","2010-08-09",23.280001
"908","2010-08-10",23.190001
"909","2010-08-11",22.4
"910","2010-08-12",22.379999
"911","2010-08-13",21.99
"912","2010-08-16",22.15
"913","2010-08-17",22.719999
"914","2010-08-18",23.129999
"915","2010-08-19",23.18
"916","2010-08-20",23.290001
"917","2010-08-23",22.700001
"918","2010-08-24",22.059999
"919","2010-08-25",22.25
"920","2010-08-26",21.82
"921","2010-08-27",22.110001
"922","2010-08-30",21.93
"923","2010-08-31",21.950001
"924","2010-09-01",22.030001
"925","2010-09-02",22.299999
"926","2010-09-03",22.200001
"927","2010-09-07",21.809999
"928","2010-09-08",21.639999
"929","2010-09-09",21.709999
"930","2010-09-10",21.67
"931","2010-09-13",22.02
"932","2010-09-14",21.959999
"933","2010-09-15",22.27
"934","2010-09-16",22.02
"935","2010-09-17",21.950001
"936","2010-09-20",22.65
"937","2010-09-21",22.469999
"938","2010-09-22",22.42
"939","2010-09-23",22.049999
"940","2010-09-24",22.950001
"941","2010-09-27",22.91
"942","2010-09-28",23.18
"943","2010-09-29",23.459999
"944","2010-09-30",23.190001
"945","2010-10-01",22.84
"946","2010-10-04",22.290001
"947","2010-10-05",22.879999
"948","2010-10-06",22.809999
"949","2010-10-07",22.58
"950","2010-10-08",22.559999
"951","2010-10-11",22.51
"952","2010-10-12",22.549999
"953","2010-10-13",23.23
"954","2010-10-14",23.33
"955","2010-10-15",23.42
"956","2010-10-18",23.889999
"957","2010-10-19",23.33
"958","2010-10-20",23.549999
"959","2010-10-21",23.4
"960","2010-10-22",23.42
"961","2010-10-25",23.52
"962","2010-10-26",23.549999
"963","2010-10-27",23.639999
"964","2010-10-28",23.639999
"965","2010-10-29",21.75
"966","2010-11-01",21.82
"967","2010-11-02",22.15
"968","2010-11-03",21.969999
