"","date","KPTI"
"1","2013-11-06",16.049999
"2","2013-11-07",15.98
"3","2013-11-08",16.24
"4","2013-11-11",16.07
"5","2013-11-12",16
"6","2013-11-13",16.01
"7","2013-11-14",16.01
"8","2013-11-15",16
"9","2013-11-18",16.030001
"10","2013-11-19",16
"11","2013-11-20",16
"12","2013-11-21",16
"13","2013-11-22",16
"14","2013-11-25",16
"15","2013-11-26",16
"16","2013-11-27",16.209999
"17","2013-11-29",16.290001
"18","2013-12-02",16.18
"19","2013-12-03",16.139999
"20","2013-12-04",16.110001
"21","2013-12-05",16.030001
"22","2013-12-06",16.91
"23","2013-12-09",18.309999
"24","2013-12-10",18.209999
"25","2013-12-11",17.690001
"26","2013-12-12",18.200001
"27","2013-12-13",19.959999
"28","2013-12-16",21.049999
"29","2013-12-17",23.549999
"30","2013-12-18",23.66
"31","2013-12-19",23.959999
"32","2013-12-20",24.08
"33","2013-12-23",23.860001
"34","2013-12-24",23.4
"35","2013-12-26",22.440001
"36","2013-12-27",22.1
"37","2013-12-30",22.08
"38","2013-12-31",22.92
"39","2014-01-02",23.01
"40","2014-01-03",22.73
"41","2014-01-06",22.74
"42","2014-01-07",22.73
"43","2014-01-08",22.15
"44","2014-01-09",21.73
"45","2014-01-10",21.58
"46","2014-01-13",21.57
"47","2014-01-14",23.01
"48","2014-01-15",24.190001
"49","2014-01-16",25.799999
"50","2014-01-17",27.01
"51","2014-01-21",27.309999
"52","2014-01-22",31.799999
"53","2014-01-23",31.01
"54","2014-01-24",30.540001
"55","2014-01-27",29.93
"56","2014-01-28",29.99
"57","2014-01-29",31.280001
"58","2014-01-30",33.049999
"59","2014-01-31",34.91
"60","2014-02-03",34.07
"61","2014-02-04",34
"62","2014-02-05",31.74
"63","2014-02-06",31.83
"64","2014-02-07",33.130001
"65","2014-02-10",33.709999
"66","2014-02-11",34.759998
"67","2014-02-12",35.619999
"68","2014-02-13",36.939999
"69","2014-02-14",36.080002
"70","2014-02-18",35.849998
"71","2014-02-19",35.330002
"72","2014-02-20",36.990002
"73","2014-02-21",37.810001
"74","2014-02-24",39.349998
"75","2014-02-25",39.91
"76","2014-02-26",40.700001
"77","2014-02-27",41.060001
"78","2014-02-28",40.139999
"79","2014-03-03",39.060001
"80","2014-03-04",41.669998
"81","2014-03-05",37.990002
"82","2014-03-06",43.279999
"83","2014-03-07",42.23
"84","2014-03-10",42.869999
"85","2014-03-11",41.150002
"86","2014-03-12",40.369999
"87","2014-03-13",39.419998
"88","2014-03-14",40.040001
"89","2014-03-17",40.41
"90","2014-03-18",42.630001
"91","2014-03-19",42.029999
"92","2014-03-20",42.560001
"93","2014-03-21",42.07
"94","2014-03-24",36.139999
"95","2014-03-25",34.93
"96","2014-03-26",32.009998
"97","2014-03-27",31.51
"98","2014-03-28",30.959999
"99","2014-03-31",30.889999
"100","2014-04-01",31.92
"101","2014-04-02",32.330002
"102","2014-04-03",32
"103","2014-04-04",29.74
"104","2014-04-07",28.99
"105","2014-04-08",33.330002
"106","2014-04-09",36.790001
"107","2014-04-10",35.009998
"108","2014-04-11",34.310001
"109","2014-04-14",34.450001
"110","2014-04-15",32.349998
"111","2014-04-16",32.400002
"112","2014-04-17",31.09
"113","2014-04-21",29.58
"114","2014-04-22",28.16
"115","2014-04-23",28.16
"116","2014-04-24",27.559999
"117","2014-04-25",25.629999
"118","2014-04-28",25.129999
"119","2014-04-29",25.440001
"120","2014-04-30",26.83
"121","2014-05-01",26.719999
"122","2014-05-02",26.65
"123","2014-05-05",29.139999
"124","2014-05-06",27.84
"125","2014-05-07",26.360001
"126","2014-05-08",25.84
"127","2014-05-09",26.59
"128","2014-05-12",27.99
"129","2014-05-13",26.34
"130","2014-05-14",26.700001
"131","2014-05-15",26.02
"132","2014-05-16",26.129999
"133","2014-05-19",26.51
"134","2014-05-20",26.17
"135","2014-05-21",26.23
"136","2014-05-22",26.040001
"137","2014-05-23",26.43
"138","2014-05-27",27.440001
"139","2014-05-28",27.030001
"140","2014-05-29",26.01
"141","2014-05-30",26.25
"142","2014-06-02",26.48
"143","2014-06-03",26.120001
"144","2014-06-04",26.42
"145","2014-06-05",26.51
"146","2014-06-06",25.17
"147","2014-06-09",25.26
"148","2014-06-10",24.67
"149","2014-06-11",24.6
"150","2014-06-12",24.35
"151","2014-06-13",47.119999
"152","2014-06-16",41.220001
"153","2014-06-17",44.73
"154","2014-06-18",42.700001
"155","2014-06-19",42.59
"156","2014-06-20",42.369999
"157","2014-06-23",43.110001
"158","2014-06-24",41.369999
"159","2014-06-25",42.98
"160","2014-06-26",43.400002
"161","2014-06-27",45.549999
"162","2014-06-30",46.549999
"163","2014-07-01",44.150002
"164","2014-07-02",45.080002
"165","2014-07-03",42.990002
"166","2014-07-07",41.830002
"167","2014-07-08",36.040001
"168","2014-07-09",38.009998
"169","2014-07-10",37.57
"170","2014-07-11",36.580002
"171","2014-07-14",37.119999
"172","2014-07-15",35.529999
"173","2014-07-16",35.07
"174","2014-07-17",33.349998
"175","2014-07-18",34.849998
"176","2014-07-21",34.099998
"177","2014-07-22",36.07
"178","2014-07-23",35.029999
"179","2014-07-24",36.560001
"180","2014-07-25",36.580002
"181","2014-07-28",34.919998
"182","2014-07-29",35.939999
"183","2014-07-30",35.970001
"184","2014-07-31",34.689999
"185","2014-08-01",33.599998
"186","2014-08-04",35.09
"187","2014-08-05",36.02
"188","2014-08-06",36.310001
"189","2014-08-07",35.48
"190","2014-08-08",35.52
"191","2014-08-11",37.509998
"192","2014-08-12",37.380001
"193","2014-08-13",37.310001
"194","2014-08-14",37.779999
"195","2014-08-15",38.810001
"196","2014-08-18",38.18
"197","2014-08-19",37.529999
"198","2014-08-20",36.529999
"199","2014-08-21",36.650002
"200","2014-08-22",36.32
"201","2014-08-25",37.790001
"202","2014-08-26",38.810001
"203","2014-08-27",37.849998
"204","2014-08-28",36.060001
"205","2014-08-29",36
"206","2014-09-02",36.599998
"207","2014-09-03",36.709999
"208","2014-09-04",37.459999
"209","2014-09-05",37.98
"210","2014-09-08",40.360001
"211","2014-09-09",39.73
"212","2014-09-10",39.209999
"213","2014-09-11",40.950001
"214","2014-09-12",40.560001
"215","2014-09-15",39.060001
"216","2014-09-16",38.990002
"217","2014-09-17",39.619999
"218","2014-09-18",39.700001
"219","2014-09-19",39.57
"220","2014-09-22",38.740002
"221","2014-09-23",39.27
"222","2014-09-24",39.360001
"223","2014-09-25",38.099998
"224","2014-09-26",42.099998
"225","2014-09-29",38.380001
"226","2014-09-30",34.939999
"227","2014-10-01",32.59
"228","2014-10-02",33.790001
"229","2014-10-03",33.09
"230","2014-10-06",33.18
"231","2014-10-07",32.32
"232","2014-10-08",33.790001
"233","2014-10-09",32.150002
"234","2014-10-10",30.469999
"235","2014-10-13",30.690001
"236","2014-10-14",31.1
"237","2014-10-15",30.700001
"238","2014-10-16",32.66
"239","2014-10-17",33.279999
"240","2014-10-20",35.009998
"241","2014-10-21",34.240002
"242","2014-10-22",33.599998
"243","2014-10-23",35.119999
"244","2014-10-24",35.720001
"245","2014-10-27",36.419998
"246","2014-10-28",38.029999
"247","2014-10-29",39.810001
"248","2014-10-30",40.049999
"249","2014-10-31",41.080002
"250","2014-11-03",43.299999
"251","2014-11-04",40.400002
"252","2014-11-05",37.709999
"253","2014-11-06",41.73
"254","2014-11-07",42.139999
"255","2014-11-10",42.68
"256","2014-11-11",43
"257","2014-11-12",42.41
"258","2014-11-13",40.43
"259","2014-11-14",39.77
"260","2014-11-17",40.779999
"261","2014-11-18",40.709999
"262","2014-11-19",39.950001
"263","2014-11-20",41.799999
"264","2014-11-21",41.209999
"265","2014-11-24",42.419998
"266","2014-11-25",42.099998
"267","2014-11-26",42.419998
"268","2014-11-28",41.880001
"269","2014-12-01",42.25
"270","2014-12-02",43.849998
"271","2014-12-03",45.580002
"272","2014-12-04",45.029999
"273","2014-12-05",44.84
"274","2014-12-08",45.91
"275","2014-12-09",41.34
"276","2014-12-10",37.48
"277","2014-12-11",33.5
"278","2014-12-12",34.849998
"279","2014-12-15",31.889999
"280","2014-12-16",31.07
"281","2014-12-17",32.610001
"282","2014-12-18",36.119999
"283","2014-12-19",38.549999
"284","2014-12-22",39.09
"285","2014-12-23",36.5
"286","2014-12-24",37.779999
"287","2014-12-26",38.490002
"288","2014-12-29",37.790001
"289","2014-12-30",35.959999
"290","2014-12-31",37.43
"291","2015-01-02",37.990002
"292","2015-01-05",35.970001
"293","2015-01-06",33.470001
"294","2015-01-07",30.959999
"295","2015-01-08",32.009998
"296","2015-01-09",32.040001
"297","2015-01-12",29.9
"298","2015-01-13",28.450001
"299","2015-01-14",28.059999
"300","2015-01-15",27.76
"301","2015-01-16",26.65
"302","2015-01-20",26
"303","2015-01-21",25.620001
"304","2015-01-22",26.34
"305","2015-01-23",27.66
"306","2015-01-26",28.6
"307","2015-01-27",28.32
"308","2015-01-28",26.67
"309","2015-01-29",26.83
"310","2015-01-30",26.530001
"311","2015-02-02",26.450001
"312","2015-02-03",26.860001
"313","2015-02-04",26.59
"314","2015-02-05",28.26
"315","2015-02-06",26.99
"316","2015-02-09",26.969999
"317","2015-02-10",26.610001
"318","2015-02-11",26.6
"319","2015-02-12",27.25
"320","2015-02-13",27.120001
"321","2015-02-17",27.25
"322","2015-02-18",27.799999
"323","2015-02-19",27.77
"324","2015-02-20",27.549999
"325","2015-02-23",28.41
"326","2015-02-24",28.1
"327","2015-02-25",27.969999
"328","2015-02-26",27.959999
"329","2015-02-27",27.26
"330","2015-03-02",27.639999
"331","2015-03-03",27.09
"332","2015-03-04",27.040001
"333","2015-03-05",27.969999
"334","2015-03-06",27.01
"335","2015-03-09",26.290001
"336","2015-03-10",26.245001
"337","2015-03-11",28.33
"338","2015-03-12",28.719999
"339","2015-03-13",28.08
"340","2015-03-16",31.559999
"341","2015-03-17",34.450001
"342","2015-03-18",31.790001
"343","2015-03-19",33.049999
"344","2015-03-20",31.440001
"345","2015-03-23",30.84
"346","2015-03-24",30.290001
"347","2015-03-25",29.4
"348","2015-03-26",29.07
"349","2015-03-27",29.74
"350","2015-03-30",30.91
"351","2015-03-31",30.610001
"352","2015-04-01",30.16
"353","2015-04-02",29.450001
"354","2015-04-06",29.709999
"355","2015-04-07",31.219999
"356","2015-04-08",31.91
"357","2015-04-09",31.41
"358","2015-04-10",32.080002
"359","2015-04-13",33.27
"360","2015-04-14",33.310001
"361","2015-04-15",33.860001
"362","2015-04-16",34.830002
"363","2015-04-17",33.790001
"364","2015-04-20",33
"365","2015-04-21",32.84
"366","2015-04-22",32.240002
"367","2015-04-23",32.619999
"368","2015-04-24",31.49
"369","2015-04-27",29.459999
"370","2015-04-28",28.48
"371","2015-04-29",28.5
"372","2015-04-30",27.16
"373","2015-05-01",29.02
"374","2015-05-04",29.959999
"375","2015-05-05",29.780001
"376","2015-05-06",28.809999
"377","2015-05-07",28.43
"378","2015-05-08",28.74
"379","2015-05-11",29.450001
"380","2015-05-12",30.26
"381","2015-05-13",29.34
"382","2015-05-14",26.83
"383","2015-05-15",24.809999
"384","2015-05-18",27.02
"385","2015-05-19",26.379999
"386","2015-05-20",26.09
"387","2015-05-21",26.27
"388","2015-05-22",26.15
"389","2015-05-26",26.84
"390","2015-05-27",27.139999
"391","2015-05-28",27.379999
"392","2015-05-29",26.92
"393","2015-06-01",26.940001
"394","2015-06-02",26.540001
"395","2015-06-03",26.91
"396","2015-06-04",27.51
"397","2015-06-05",28.09
"398","2015-06-08",28.110001
"399","2015-06-09",27.790001
"400","2015-06-10",28.110001
"401","2015-06-11",28.110001
"402","2015-06-12",26.84
"403","2015-06-15",26.780001
"404","2015-06-16",26.75
"405","2015-06-17",27
"406","2015-06-18",27.77
"407","2015-06-19",27.540001
"408","2015-06-22",28.02
"409","2015-06-23",28.23
"410","2015-06-24",27.309999
"411","2015-06-25",26.35
"412","2015-06-26",26.040001
"413","2015-06-29",25.040001
"414","2015-06-30",27.209999
"415","2015-07-01",25.9
"416","2015-07-02",25.1
"417","2015-07-06",25.860001
"418","2015-07-07",25.9
"419","2015-07-08",24.93
"420","2015-07-09",25.33
"421","2015-07-10",25.57
"422","2015-07-13",26.629999
"423","2015-07-14",26.940001
"424","2015-07-15",26.389999
"425","2015-07-16",26.620001
"426","2015-07-17",25.91
"427","2015-07-20",23.98
"428","2015-07-21",23.26
"429","2015-07-22",23.209999
"430","2015-07-23",22.950001
"431","2015-07-24",21.450001
"432","2015-07-27",21.139999
"433","2015-07-28",21.34
"434","2015-07-29",19.98
"435","2015-07-30",20.08
"436","2015-07-31",20.52
"437","2015-08-03",20.950001
"438","2015-08-04",21.700001
"439","2015-08-05",22.35
"440","2015-08-06",22.120001
"441","2015-08-07",22.049999
"442","2015-08-10",13.44
"443","2015-08-11",13.31
"444","2015-08-12",13
"445","2015-08-13",12.71
"446","2015-08-14",12.02
"447","2015-08-17",14.4
"448","2015-08-18",13.42
"449","2015-08-19",13.55
"450","2015-08-20",12.95
"451","2015-08-21",13.18
"452","2015-08-24",12.79
"453","2015-08-25",13
"454","2015-08-26",13.52
"455","2015-08-27",13.96
"456","2015-08-28",14.14
"457","2015-08-31",13.86
"458","2015-09-01",13.37
"459","2015-09-02",14.63
"460","2015-09-03",14.19
"461","2015-09-04",13.98
"462","2015-09-08",14.61
"463","2015-09-09",14.14
"464","2015-09-10",14.54
"465","2015-09-11",14.95
"466","2015-09-14",15.06
"467","2015-09-15",15.15
"468","2015-09-16",14.75
"469","2015-09-17",15.31
"470","2015-09-18",14.94
"471","2015-09-21",14.45
"472","2015-09-22",13.75
"473","2015-09-23",13.57
"474","2015-09-24",13.43
"475","2015-09-25",12.6
"476","2015-09-28",11.36
"477","2015-09-29",10.37
"478","2015-09-30",10.53
"479","2015-10-01",10.91
"480","2015-10-02",11.73
"481","2015-10-05",11.68
"482","2015-10-06",11.44
"483","2015-10-07",12.3
"484","2015-10-08",11.71
"485","2015-10-09",11.75
"486","2015-10-12",11.56
"487","2015-10-13",10.94
"488","2015-10-14",11.37
"489","2015-10-15",12.62
"490","2015-10-16",12.71
"491","2015-10-19",13.83
"492","2015-10-20",13.69
"493","2015-10-21",13.43
"494","2015-10-22",13.18
"495","2015-10-23",13.24
"496","2015-10-26",12.84
"497","2015-10-27",12.09
"498","2015-10-28",13.05
"499","2015-10-29",13.24
"500","2015-10-30",13.35
"501","2015-11-02",14.05
"502","2015-11-03",14.07
"503","2015-11-04",15.05
"504","2015-11-05",14.97
"505","2015-11-06",15.58
"506","2015-11-09",15.7
"507","2015-11-10",17.09
"508","2015-11-11",16.5
"509","2015-11-12",16.01
"510","2015-11-13",15.88
"511","2015-11-16",16.24
"512","2015-11-17",16.1
"513","2015-11-18",16.889999
"514","2015-11-19",16.6
"515","2015-11-20",16.540001
"516","2015-11-23",17.91
"517","2015-11-24",18.41
"518","2015-11-25",18.700001
"519","2015-11-27",18.98
"520","2015-11-30",18.700001
"521","2015-12-01",17.690001
"522","2015-12-02",17.57
"523","2015-12-03",16.379999
"524","2015-12-04",16.75
"525","2015-12-07",15.06
"526","2015-12-08",15.34
"527","2015-12-09",15
"528","2015-12-10",15.15
"529","2015-12-11",14.01
"530","2015-12-14",13.59
"531","2015-12-15",13.92
"532","2015-12-16",13.7
"533","2015-12-17",13.72
"534","2015-12-18",13.47
"535","2015-12-21",13.56
"536","2015-12-22",14.01
"537","2015-12-23",14.24
"538","2015-12-24",13.96
"539","2015-12-28",13.7
"540","2015-12-29",13.8
"541","2015-12-30",13.35
"542","2015-12-31",13.25
"543","2016-01-04",13.46
"544","2016-01-05",13.7
"545","2016-01-06",11.59
"546","2016-01-07",9.95
"547","2016-01-08",9.44
"548","2016-01-11",8.12
"549","2016-01-12",8.16
"550","2016-01-13",6.94
"551","2016-01-14",6.84
"552","2016-01-15",6.54
"553","2016-01-19",6.39
"554","2016-01-20",6.82
"555","2016-01-21",7.29
"556","2016-01-22",7
"557","2016-01-25",6.77
"558","2016-01-26",6.68
"559","2016-01-27",6.33
"560","2016-01-28",5.94
"561","2016-01-29",6.22
"562","2016-02-01",6.07
"563","2016-02-02",5.84
"564","2016-02-03",5.88
"565","2016-02-04",5.96
"566","2016-02-05",5.76
"567","2016-02-08",5.45
"568","2016-02-09",5.8
"569","2016-02-10",5.34
"570","2016-02-11",5.33
"571","2016-02-12",5.55
"572","2016-02-16",5.83
"573","2016-02-17",6.46
"574","2016-02-18",6.1
"575","2016-02-19",6.13
"576","2016-02-22",6.24
"577","2016-02-23",5.82
"578","2016-02-24",5.91
"579","2016-02-25",5.8
"580","2016-02-26",6.09
"581","2016-02-29",5.9
"582","2016-03-01",6.37
"583","2016-03-02",6.93
"584","2016-03-03",7.33
"585","2016-03-04",7.88
"586","2016-03-07",8.42
"587","2016-03-08",7.84
"588","2016-03-09",7.62
"589","2016-03-10",7.35
"590","2016-03-11",7.9
"591","2016-03-14",8.87
"592","2016-03-15",7.67
"593","2016-03-16",7.69
"594","2016-03-17",7.76
"595","2016-03-18",8.32
"596","2016-03-21",8.9
"597","2016-03-22",9.26
"598","2016-03-23",8.37
"599","2016-03-24",8.42
"600","2016-03-28",8.24
"601","2016-03-29",8.69
"602","2016-03-30",8.64
"603","2016-03-31",8.92
"604","2016-04-01",8.97
"605","2016-04-04",9.29
"606","2016-04-05",8.99
"607","2016-04-06",9.06
"608","2016-04-07",9.08
