"","date","CWST"
"2587","2017-04-11",14.08
"2588","2017-04-12",14.02
"2589","2017-04-13",13.91
"2590","2017-04-17",14.1
"2591","2017-04-18",14.15
"2592","2017-04-19",14.18
"2593","2017-04-20",14.35
"2594","2017-04-21",14.37
"2595","2017-04-24",14.72
"2596","2017-04-25",14.66
"2597","2017-04-26",14.51
"2598","2017-04-27",14.57
"2599","2017-04-28",15.05
"2600","2017-05-01",15.38
"2601","2017-05-02",15.34
"2602","2017-05-03",14.95
"2603","2017-05-04",14.91
"2604","2017-05-05",14.86
"2605","2017-05-08",14.89
"2606","2017-05-09",14.78
"2607","2017-05-10",14.66
"2608","2017-05-11",14.57
"2609","2017-05-12",14.17
"2610","2017-05-15",14.09
"2611","2017-05-16",14.05
"2612","2017-05-17",13.56
"2613","2017-05-18",13.86
"2614","2017-05-19",13.74
"2615","2017-05-22",13.61
"2616","2017-05-23",13.76
"2617","2017-05-24",13.72
"2618","2017-05-25",13.62
"2619","2017-05-26",13.91
"2620","2017-05-30",13.77
"2621","2017-05-31",14.02
"2622","2017-06-01",14.64
"2623","2017-06-02",14.71
"2624","2017-06-05",14.65
"2625","2017-06-06",14.7
"2626","2017-06-07",14.99
"2627","2017-06-08",15.7
"2628","2017-06-09",15.76
"2629","2017-06-12",15.73
"2630","2017-06-13",15.72
"2631","2017-06-14",15.71
"2632","2017-06-15",15.89
"2633","2017-06-16",15.78
"2634","2017-06-19",16.01
"2635","2017-06-20",15.86
"2636","2017-06-21",15.81
"2637","2017-06-22",15.7
"2638","2017-06-23",16.129999
"2639","2017-06-26",16.549999
"2640","2017-06-27",16.52
"2641","2017-06-28",16.620001
"2642","2017-06-29",16.690001
"2643","2017-06-30",16.41
"2644","2017-07-03",16.379999
"2645","2017-07-05",16.27
"2646","2017-07-06",16.280001
"2647","2017-07-07",16.870001
"2648","2017-07-10",16.83
"2649","2017-07-11",17.08
"2650","2017-07-12",17.48
"2651","2017-07-13",17.639999
"2652","2017-07-14",17.57
"2653","2017-07-17",17.379999
"2654","2017-07-18",17.23
"2655","2017-07-19",16.66
"2656","2017-07-20",16.66
"2657","2017-07-21",16.51
"2658","2017-07-24",17
"2659","2017-07-25",17.040001
"2660","2017-07-26",17.030001
"2661","2017-07-27",17.120001
"2662","2017-07-28",16.92
"2663","2017-07-31",16.780001
"2664","2017-08-01",16.879999
"2665","2017-08-02",16.629999
"2666","2017-08-03",15.66
"2667","2017-08-04",16.059999
"2668","2017-08-07",15.99
"2669","2017-08-08",15.91
"2670","2017-08-09",15.8
"2671","2017-08-10",15.73
"2672","2017-08-11",15.52
"2673","2017-08-14",15.84
"2674","2017-08-15",16.27
"2675","2017-08-16",16.5
"2676","2017-08-17",16.57
"2677","2017-08-18",16.450001
"2678","2017-08-21",16.610001
"2679","2017-08-22",16.84
"2680","2017-08-23",16.620001
"2681","2017-08-24",16.780001
"2682","2017-08-25",16.66
"2683","2017-08-28",16.76
"2684","2017-08-29",16.780001
"2685","2017-08-30",16.870001
"2686","2017-08-31",16.809999
"2687","2017-09-01",17.040001
"2688","2017-09-05",17.049999
"2689","2017-09-06",17.33
"2690","2017-09-07",17.52
"2691","2017-09-08",17.690001
"2692","2017-09-11",17.52
"2693","2017-09-12",17.639999
"2694","2017-09-13",17.719999
"2695","2017-09-14",18.190001
"2696","2017-09-15",18.17
"2697","2017-09-18",17.879999
"2698","2017-09-19",17.709999
"2699","2017-09-20",17.549999
"2700","2017-09-21",17.75
"2701","2017-09-22",17.91
"2702","2017-09-25",17.959999
"2703","2017-09-26",18.370001
"2704","2017-09-27",19
"2705","2017-09-28",18.84
"2706","2017-09-29",18.799999
"2707","2017-10-02",18.690001
"2708","2017-10-03",18.43
"2709","2017-10-04",16.98
"2710","2017-10-05",17.76
"2711","2017-10-06",18.17
"2712","2017-10-09",17.950001
"2713","2017-10-10",18.120001
"2714","2017-10-11",18.16
"2715","2017-10-12",18.15
"2716","2017-10-13",17.940001
"2717","2017-10-16",17.889999
"2718","2017-10-17",17.93
"2719","2017-10-18",18
"2720","2017-10-19",17.870001
"2721","2017-10-20",18.23
"2722","2017-10-23",18.110001
"2723","2017-10-24",17.959999
"2724","2017-10-25",17.98
"2725","2017-10-26",18.709999
"2726","2017-10-27",18.58
"2727","2017-10-30",18.629999
"2728","2017-10-31",18.459999
"2729","2017-11-01",18.280001
"2730","2017-11-02",20.68
"2731","2017-11-03",19.34
"2732","2017-11-06",19.700001
"2733","2017-11-07",19.26
"2734","2017-11-08",19.219999
"2735","2017-11-09",19.309999
"2736","2017-11-10",19.379999
"2737","2017-11-13",19.440001
"2738","2017-11-14",19.41
"2739","2017-11-15",19.219999
"2740","2017-11-16",19.27
"2741","2017-11-17",19.16
"2742","2017-11-20",19.26
"2743","2017-11-21",19.48
"2744","2017-11-22",19.360001
"2745","2017-11-24",19.559999
"2746","2017-11-27",19.459999
"2747","2017-11-28",20.01
"2748","2017-11-29",20.700001
"2749","2017-11-30",21.32
"2750","2017-12-01",21.08
"2751","2017-12-04",21.530001
"2752","2017-12-05",20.9
"2753","2017-12-06",21.040001
"2754","2017-12-07",21
"2755","2017-12-08",21.049999
"2756","2017-12-11",21
"2757","2017-12-12",20.84
"2758","2017-12-13",20.99
"2759","2017-12-14",21.049999
"2760","2017-12-15",21.459999
"2761","2017-12-18",21.700001
"2762","2017-12-19",21.309999
"2763","2017-12-20",21.6
"2764","2017-12-21",21.719999
"2765","2017-12-22",21.83
"2766","2017-12-26",22.24
"2767","2017-12-27",22.34
"2768","2017-12-28",22.639999
"2769","2017-12-29",23.02
"2770","2018-01-02",23.16
"2771","2018-01-03",22.379999
"2772","2018-01-04",22.889999
"2773","2018-01-05",23.52
"2774","2018-01-08",23.610001
"2775","2018-01-09",23.23
"2776","2018-01-10",23.17
"2777","2018-01-11",23.5
"2778","2018-01-12",23.75
"2779","2018-01-16",23.940001
"2780","2018-01-17",24.290001
"2781","2018-01-18",24.129999
"2782","2018-01-19",24.07
"2783","2018-01-22",24.17
"2784","2018-01-23",24.26
"2785","2018-01-24",26.040001
"2786","2018-01-25",26.15
"2787","2018-01-26",25.84
"2788","2018-01-29",25.51
"2789","2018-01-30",25.75
"2790","2018-01-31",25.58
"2791","2018-02-01",25.469999
"2792","2018-02-02",25.08
"2793","2018-02-05",24.040001
"2794","2018-02-06",24.33
"2795","2018-02-07",25.030001
"2796","2018-02-08",24.35
"2797","2018-02-09",24.389999
"2798","2018-02-12",24.4
"2799","2018-02-13",24.950001
"2800","2018-02-14",25.4
"2801","2018-02-15",25.83
"2802","2018-02-16",26.43
"2803","2018-02-20",26.309999
"2804","2018-02-21",26.25
"2805","2018-02-22",26.57
"2806","2018-02-23",26.530001
"2807","2018-02-26",26.9
"2808","2018-02-27",26.280001
"2809","2018-02-28",25.42
"2810","2018-03-01",25.450001
"2811","2018-03-02",24.870001
"2812","2018-03-05",24.290001
"2813","2018-03-06",24.059999
"2814","2018-03-07",23.77
"2815","2018-03-08",24.02
"2816","2018-03-09",24.07
"2817","2018-03-12",23.700001
"2818","2018-03-13",23.76
"2819","2018-03-14",23.790001
"2820","2018-03-15",23.25
"2821","2018-03-16",23.459999
"2822","2018-03-19",23.51
"2823","2018-03-20",23.91
"2824","2018-03-21",24.110001
"2825","2018-03-22",24.17
"2826","2018-03-23",23.360001
"2827","2018-03-26",23.51
"2828","2018-03-27",23.360001
"2829","2018-03-28",23.389999
"2830","2018-03-29",23.379999
"2831","2018-04-02",23.559999
"2832","2018-04-03",23.76
"2833","2018-04-04",23.940001
"2834","2018-04-05",24.68
"2835","2018-04-06",24.5
"2836","2018-04-09",24.309999
"2837","2018-04-10",24.790001
"2838","2018-04-11",24.360001
"2839","2018-04-12",24.040001
"2840","2018-04-13",24.09
"2841","2018-04-16",24.52
"2842","2018-04-17",24.98
"2843","2018-04-18",24.92
"2844","2018-04-19",24.809999
"2845","2018-04-20",24.52
"2846","2018-04-23",24.5
"2847","2018-04-24",24.469999
"2848","2018-04-25",24.27
"2849","2018-04-26",24.58
"2850","2018-04-27",24.559999
"2851","2018-04-30",24.51
"2852","2018-05-01",24.76
"2853","2018-05-02",25.040001
"2854","2018-05-03",25.52
"2855","2018-05-04",26.969999
"2856","2018-05-07",25.780001
"2857","2018-05-08",25.1
"2858","2018-05-09",24.549999
"2859","2018-05-10",24.5
"2860","2018-05-11",24.209999
"2861","2018-05-14",24.57
"2862","2018-05-15",24.700001
"2863","2018-05-16",24.42
"2864","2018-05-17",24.559999
"2865","2018-05-18",23.77
"2866","2018-05-21",24.15
"2867","2018-05-22",24.02
"2868","2018-05-23",23.950001
"2869","2018-05-24",23.76
"2870","2018-05-25",23.889999
"2871","2018-05-29",23.73
"2872","2018-05-30",24.209999
"2873","2018-05-31",23.58
"2874","2018-06-01",23.860001
"2875","2018-06-04",23.84
"2876","2018-06-05",23.82
"2877","2018-06-06",23.91
"2878","2018-06-07",23.610001
"2879","2018-06-08",23.66
"2880","2018-06-11",24.030001
"2881","2018-06-12",24.67
"2882","2018-06-13",24.52
"2883","2018-06-14",24.780001
"2884","2018-06-15",25.129999
"2885","2018-06-18",25.27
"2886","2018-06-19",25.540001
"2887","2018-06-20",25.92
"2888","2018-06-21",26.4
"2889","2018-06-22",26.51
"2890","2018-06-25",26.540001
"2891","2018-06-26",26.530001
"2892","2018-06-27",26.24
"2893","2018-06-28",26.190001
"2894","2018-06-29",25.610001
"2895","2018-07-02",25.85
"2896","2018-07-03",25.92
"2897","2018-07-05",26.23
"2898","2018-07-06",25.83
"2899","2018-07-09",25.870001
"2900","2018-07-10",25.91
"2901","2018-07-11",25.84
"2902","2018-07-12",25.540001
"2903","2018-07-13",25.41
"2904","2018-07-16",25.690001
"2905","2018-07-17",25.389999
"2906","2018-07-18",25.379999
"2907","2018-07-19",25.469999
"2908","2018-07-20",25.65
"2909","2018-07-23",25.6
"2910","2018-07-24",25.83
"2911","2018-07-25",26.66
"2912","2018-07-26",27.18
"2913","2018-07-27",27.280001
"2914","2018-07-30",27.08
"2915","2018-07-31",27.559999
"2916","2018-08-01",28
"2917","2018-08-02",28.1
"2918","2018-08-03",28.370001
"2919","2018-08-06",29
"2920","2018-08-07",28.68
"2921","2018-08-08",28.620001
"2922","2018-08-09",29.379999
"2923","2018-08-10",28.9
"2924","2018-08-13",28.540001
"2925","2018-08-14",28.41
"2926","2018-08-15",28.040001
"2927","2018-08-16",28.219999
"2928","2018-08-17",27.92
"2929","2018-08-20",27.969999
"2930","2018-08-21",27.59
"2931","2018-08-22",27.549999
"2932","2018-08-23",27.200001
"2933","2018-08-24",27.559999
"2934","2018-08-27",27.77
"2935","2018-08-28",27.66
"2936","2018-08-29",27.790001
"2937","2018-08-30",28.309999
"2938","2018-08-31",28.379999
"2939","2018-09-04",28.559999
"2940","2018-09-05",29.059999
"2941","2018-09-06",30.469999
"2942","2018-09-07",31.629999
"2943","2018-09-10",33.5
"2944","2018-09-11",32.400002
"2945","2018-09-12",32.700001
"2946","2018-09-13",32.529999
"2947","2018-09-14",32.290001
"2948","2018-09-17",31.969999
"2949","2018-09-18",32.240002
"2950","2018-09-19",31.549999
"2951","2018-09-20",31.360001
"2952","2018-09-21",31.58
"2953","2018-09-24",31.139999
"2954","2018-09-25",31.16
"2955","2018-09-26",30.92
"2956","2018-09-27",30.860001
"2957","2018-09-28",31.059999
"2958","2018-10-01",30.190001
"2959","2018-10-02",29.65
"2960","2018-10-03",29.76
"2961","2018-10-04",29.9
"2962","2018-10-05",29.77
"2963","2018-10-08",29.85
"2964","2018-10-09",29.629999
"2965","2018-10-10",28.58
"2966","2018-10-11",28.59
"2967","2018-10-12",28.940001
"2968","2018-10-15",29.059999
"2969","2018-10-16",30.559999
"2970","2018-10-17",31.450001
"2971","2018-10-18",31.83
"2972","2018-10-19",31.700001
"2973","2018-10-22",31.27
"2974","2018-10-23",30.77
"2975","2018-10-24",30.24
"2976","2018-10-25",30.75
"2977","2018-10-26",31.290001
"2978","2018-10-29",32.189999
"2979","2018-10-30",33.029999
"2980","2018-10-31",32.560001
"2981","2018-11-01",32.139999
"2982","2018-11-02",30.1
"2983","2018-11-05",29.360001
"2984","2018-11-06",30.99
"2985","2018-11-07",31.4
"2986","2018-11-08",31.93
"2987","2018-11-09",31.950001
"2988","2018-11-12",31.559999
"2989","2018-11-13",31.559999
"2990","2018-11-14",32.259998
"2991","2018-11-15",31.43
"2992","2018-11-16",31.360001
"2993","2018-11-19",31.559999
"2994","2018-11-20",30.32
"2995","2018-11-21",30.68
"2996","2018-11-23",31.059999
"2997","2018-11-26",31.219999
"2998","2018-11-27",31.24
"2999","2018-11-28",33.02
"3000","2018-11-29",33.740002
"3001","2018-11-30",32.650002
"3002","2018-12-03",32.240002
"3003","2018-12-04",32.549999
"3004","2018-12-06",32.5
"3005","2018-12-07",31.01
"3006","2018-12-10",29.65
"3007","2018-12-11",29.67
"3008","2018-12-12",29.52
"3009","2018-12-13",29.33
"3010","2018-12-14",30.370001
"3011","2018-12-17",28.77
"3012","2018-12-18",28.58
"3013","2018-12-19",28.530001
"3014","2018-12-20",27.030001
"3015","2018-12-21",25.780001
"3016","2018-12-24",24.75
"3017","2018-12-26",26.299999
"3018","2018-12-27",26.389999
"3019","2018-12-28",28.17
"3020","2018-12-31",28.49
"3021","2019-01-02",27.799999
"3022","2019-01-03",27.379999
"3023","2019-01-04",27.85
"3024","2019-01-07",27.799999
"3025","2019-01-08",28.790001
"3026","2019-01-09",29.18
"3027","2019-01-10",30.059999
"3028","2019-01-11",30.25
"3029","2019-01-14",30.73
"3030","2019-01-15",30.639999
"3031","2019-01-16",30.200001
"3032","2019-01-17",30.83
"3033","2019-01-18",31.73
"3034","2019-01-22",30.98
"3035","2019-01-23",29.84
"3036","2019-01-24",29.469999
"3037","2019-01-25",30.41
"3038","2019-01-28",30.59
"3039","2019-01-29",30.040001
"3040","2019-01-30",30.030001
"3041","2019-01-31",30.120001
"3042","2019-02-01",30.08
"3043","2019-02-04",30.809999
"3044","2019-02-05",30.790001
"3045","2019-02-06",31.09
"3046","2019-02-07",31.049999
"3047","2019-02-08",31.559999
"3048","2019-02-11",32.029999
"3049","2019-02-12",33.77
"3050","2019-02-13",33.779999
"3051","2019-02-14",34.18
"3052","2019-02-15",35.029999
"3053","2019-02-19",35.279999
"3054","2019-02-20",35.040001
"3055","2019-02-21",33.549999
"3056","2019-02-22",35.18
"3057","2019-02-25",35.790001
"3058","2019-02-26",34.790001
"3059","2019-02-27",35.900002
"3060","2019-02-28",35.279999
"3061","2019-03-01",35.790001
"3062","2019-03-04",34.700001
"3063","2019-03-05",33.610001
"3064","2019-03-06",34.599998
"3065","2019-03-07",34.810001
"3066","2019-03-08",33.84
"3067","2019-03-11",34.490002
"3068","2019-03-12",34.490002
"3069","2019-03-13",34.16
"3070","2019-03-14",34.209999
"3071","2019-03-15",34.099998
"3072","2019-03-18",34.950001
"3073","2019-03-19",35.09
"3074","2019-03-20",35
"3075","2019-03-21",35.139999
"3076","2019-03-22",34.900002
"3077","2019-03-25",35.34
"3078","2019-03-26",36.740002
"3079","2019-03-27",34.810001
"3080","2019-03-28",35.23
"3081","2019-03-29",35.560001
"3082","2019-04-01",34.849998
"3083","2019-04-02",34.220001
"3084","2019-04-03",34.009998
"3085","2019-04-04",33.450001
"3086","2019-04-05",33.48
"3087","2019-04-08",34
"3088","2019-04-09",34
"3089","2019-04-10",34.779999
"3090","2019-04-11",33.290001
"3091","2019-04-12",32.779999
"3092","2019-04-15",33.450001
"3093","2019-04-16",34.299999
"3094","2019-04-17",34.860001
"3095","2019-04-18",35.23
"3096","2019-04-22",35.540001
"3097","2019-04-23",35.939999
"3098","2019-04-24",36.419998
"3099","2019-04-25",36.810001
"3100","2019-04-26",36.880001
"3101","2019-04-29",37.189999
"3102","2019-04-30",37.32
"3103","2019-05-01",37.360001
"3104","2019-05-02",37.740002
"3105","2019-05-03",37.419998
"3106","2019-05-06",38.130001
"3107","2019-05-07",37.529999
"3108","2019-05-08",36.91
"3109","2019-05-09",37.459999
"3110","2019-05-10",38.150002
"3111","2019-05-13",37.700001
"3112","2019-05-14",37.98
"3113","2019-05-15",38.290001
"3114","2019-05-16",38.57
"3115","2019-05-17",39.07
"3116","2019-05-20",39.25
"3117","2019-05-21",38.419998
"3118","2019-05-22",38.900002
"3119","2019-05-23",38.720001
"3120","2019-05-24",38.82
"3121","2019-05-28",38.389999
"3122","2019-05-29",37.880001
"3123","2019-05-30",38.330002
"3124","2019-05-31",38.720001
"3125","2019-06-03",38.939999
"3126","2019-06-04",39.259998
"3127","2019-06-05",39.639999
"3128","2019-06-06",39.580002
"3129","2019-06-07",39.43
"3130","2019-06-10",38.720001
"3131","2019-06-11",38.709999
"3132","2019-06-12",38.610001
"3133","2019-06-13",38.73
"3134","2019-06-14",39.34
"3135","2019-06-17",39.52
"3136","2019-06-18",40.720001
"3137","2019-06-19",40.880001
"3138","2019-06-20",41.110001
"3139","2019-06-21",40.369999
"3140","2019-06-24",40.52
"3141","2019-06-25",39.779999
"3142","2019-06-26",38.68
"3143","2019-06-27",39.09
"3144","2019-06-28",39.630001
"3145","2019-07-01",40.68
"3146","2019-07-02",41.18
"3147","2019-07-03",41.049999
"3148","2019-07-05",41.23
"3149","2019-07-08",40.459999
"3150","2019-07-09",40.619999
"3151","2019-07-10",40.549999
"3152","2019-07-11",40.360001
"3153","2019-07-12",40.849998
"3154","2019-07-15",41.099998
"3155","2019-07-16",42.009998
"3156","2019-07-17",42.77
"3157","2019-07-18",42.799999
"3158","2019-07-19",42.150002
"3159","2019-07-22",42.080002
"3160","2019-07-23",41.669998
"3161","2019-07-24",42.049999
"3162","2019-07-25",42.32
"3163","2019-07-26",43.419998
"3164","2019-07-29",43.150002
"3165","2019-07-30",43.799999
"3166","2019-07-31",43.599998
"3167","2019-08-01",42.860001
"3168","2019-08-02",45.259998
"3169","2019-08-05",44.48
"3170","2019-08-06",44.849998
"3171","2019-08-07",46.169998
"3172","2019-08-08",45.970001
"3173","2019-08-09",45.700001
"3174","2019-08-12",45.200001
"3175","2019-08-13",45.75
"3176","2019-08-14",45.029999
"3177","2019-08-15",45.189999
"3178","2019-08-16",45.549999
"3179","2019-08-19",45.5
"3180","2019-08-20",44.34
"3181","2019-08-21",45.119999
"3182","2019-08-22",45.810001
"3183","2019-08-23",44.209999
"3184","2019-08-26",45.119999
"3185","2019-08-27",45.099998
"3186","2019-08-28",46.360001
"3187","2019-08-29",45.93
"3188","2019-08-30",45.5
"3189","2019-09-03",45.09
"3190","2019-09-04",45.490002
"3191","2019-09-05",44.049999
"3192","2019-09-06",43.470001
"3193","2019-09-09",41.34
"3194","2019-09-10",39.080002
"3195","2019-09-11",39.919998
"3196","2019-09-12",41.18
"3197","2019-09-13",40.82
"3198","2019-09-16",41.34
"3199","2019-09-17",42.139999
"3200","2019-09-18",41.900002
"3201","2019-09-19",41.810001
"3202","2019-09-20",44.919998
"3203","2019-09-23",45.07
"3204","2019-09-24",44.740002
"3205","2019-09-25",44.099998
"3206","2019-09-26",43.709999
"3207","2019-09-27",43.209999
"3208","2019-09-30",42.939999
"3209","2019-10-01",43.419998
"3210","2019-10-02",43.169998
"3211","2019-10-03",44
"3212","2019-10-04",44.540001
"3213","2019-10-07",44.43
"3214","2019-10-08",43.900002
"3215","2019-10-09",43.509998
"3216","2019-10-10",43.799999
"3217","2019-10-11",43.029999
"3218","2019-10-14",42.310001
"3219","2019-10-15",42.360001
"3220","2019-10-16",42.220001
"3221","2019-10-17",43.009998
"3222","2019-10-18",43.880001
"3223","2019-10-21",43
"3224","2019-10-22",43
"3225","2019-10-23",41.080002
"3226","2019-10-24",41.029999
"3227","2019-10-25",41.889999
"3228","2019-10-28",41.77
"3229","2019-10-29",42.810001
"3230","2019-10-30",42.59
"3231","2019-10-31",43.59
"3232","2019-11-01",42.189999
"3233","2019-11-04",42.290001
"3234","2019-11-05",42.060001
"3235","2019-11-06",42.529999
"3236","2019-11-07",41.630001
"3237","2019-11-08",42.209999
"3238","2019-11-11",41.259998
"3239","2019-11-12",41.330002
"3240","2019-11-13",42.139999
"3241","2019-11-14",42.27
"3242","2019-11-15",41.84
"3243","2019-11-18",42.02
"3244","2019-11-19",42.450001
"3245","2019-11-20",44.02
"3246","2019-11-21",43.639999
"3247","2019-11-22",44.189999
"3248","2019-11-25",44.959999
"3249","2019-11-26",46.34
"3250","2019-11-27",46.720001
"3251","2019-11-29",46.709999
"3252","2019-12-02",45.880001
"3253","2019-12-03",46.200001
"3254","2019-12-04",46.549999
"3255","2019-12-05",46.84
"3256","2019-12-06",47.259998
"3257","2019-12-09",47.139999
"3258","2019-12-10",47.25
"3259","2019-12-11",47.529999
"3260","2019-12-12",46.549999
"3261","2019-12-13",46.450001
"3262","2019-12-16",46.529999
"3263","2019-12-17",46.259998
"3264","2019-12-18",45.889999
"3265","2019-12-19",45.369999
"3266","2019-12-20",45.700001
"3267","2019-12-23",45.02
"3268","2019-12-24",45.720001
"3269","2019-12-26",45.689999
"3270","2019-12-27",45.84
"3271","2019-12-30",45.990002
"3272","2019-12-31",46.029999
"3273","2020-01-02",45.959999
"3274","2020-01-03",46.830002
"3275","2020-01-06",47.689999
"3276","2020-01-07",47.84
"3277","2020-01-08",47.400002
"3278","2020-01-09",47.790001
"3279","2020-01-10",47.32
"3280","2020-01-13",48.709999
"3281","2020-01-14",49.400002
"3282","2020-01-15",50.25
"3283","2020-01-16",50.57
"3284","2020-01-17",49.549999
"3285","2020-01-21",49.52
"3286","2020-01-22",49.720001
"3287","2020-01-23",50.220001
"3288","2020-01-24",49.77
"3289","2020-01-27",50.580002
"3290","2020-01-28",51.139999
"3291","2020-01-29",51.25
"3292","2020-01-30",51.57
"3293","2020-01-31",51.189999
"3294","2020-02-03",50.849998
"3295","2020-02-04",51.029999
"3296","2020-02-05",50.919998
"3297","2020-02-06",50.689999
"3298","2020-02-07",50.98
"3299","2020-02-10",52.330002
"3300","2020-02-11",52.639999
"3301","2020-02-12",52.439999
"3302","2020-02-13",53.689999
"3303","2020-02-14",54.689999
"3304","2020-02-18",54.110001
"3305","2020-02-19",54.889999
"3306","2020-02-20",55.119999
"3307","2020-02-21",53.540001
"3308","2020-02-24",52.900002
"3309","2020-02-25",53.07
"3310","2020-02-26",52.509998
"3311","2020-02-27",50.5
"3312","2020-02-28",48.450001
"3313","2020-03-02",49.419998
"3314","2020-03-03",49.75
"3315","2020-03-04",53.040001
"3316","2020-03-05",52.200001
"3317","2020-03-06",50.07
"3318","2020-03-09",48.799999
"3319","2020-03-10",49.470001
"3320","2020-03-11",46.810001
"3321","2020-03-12",43.43
"3322","2020-03-13",43.830002
"3323","2020-03-16",39.849998
"3324","2020-03-17",46.650002
"3325","2020-03-18",39.060001
"3326","2020-03-19",40.73
"3327","2020-03-20",40.639999
"3328","2020-03-23",36.119999
"3329","2020-03-24",39.57
"3330","2020-03-25",40.869999
"3331","2020-03-26",43.810001
"3332","2020-03-27",41.990002
"3333","2020-03-30",42.189999
"3334","2020-03-31",39.060001
"3335","2020-04-01",35.849998
"3336","2020-04-02",39.98
"3337","2020-04-03",39.290001
"3338","2020-04-06",42.669998
"3339","2020-04-07",43.349998
"3340","2020-04-08",46.16
"3341","2020-04-09",47.669998
"3342","2020-04-13",44.73
"3343","2020-04-14",44.049999
"3344","2020-04-15",42.93
"3345","2020-04-16",43.259998
"3346","2020-04-17",44.34
"3347","2020-04-20",42.869999
"3348","2020-04-21",41.82
"3349","2020-04-22",43.009998
"3350","2020-04-23",43.689999
"3351","2020-04-24",43.16
"3352","2020-04-27",45.75
"3353","2020-04-28",46.119999
"3354","2020-04-29",47.240002
"3355","2020-04-30",46.380001
"3356","2020-05-01",44.970001
"3357","2020-05-04",43.880001
"3358","2020-05-05",46.060001
"3359","2020-05-06",45.509998
"3360","2020-05-07",47.290001
"3361","2020-05-08",48.700001
"3362","2020-05-11",49.720001
"3363","2020-05-12",48.41
"3364","2020-05-13",48.150002
"3365","2020-05-14",48.169998
"3366","2020-05-15",47.830002
"3367","2020-05-18",49.23
"3368","2020-05-19",48.900002
"3369","2020-05-20",50.740002
"3370","2020-05-21",50.490002
"3371","2020-05-22",50.93
"3372","2020-05-26",52
"3373","2020-05-27",52.029999
"3374","2020-05-28",51.57
"3375","2020-05-29",50.950001
"3376","2020-06-01",50.869999
"3377","2020-06-02",52.040001
"3378","2020-06-03",53.580002
"3379","2020-06-04",51.830002
"3380","2020-06-05",51.810001
"3381","2020-06-08",52.75
"3382","2020-06-09",51.419998
"3383","2020-06-10",52.549999
"3384","2020-06-11",49.73
"3385","2020-06-12",49.98
"3386","2020-06-15",50.299999
"3387","2020-06-16",51.150002
"3388","2020-06-17",50.400002
"3389","2020-06-18",49.93
"3390","2020-06-19",48.07
"3391","2020-06-22",48.330002
"3392","2020-06-23",50.540001
"3393","2020-06-24",49.060001
"3394","2020-06-25",49.740002
"3395","2020-06-26",49.59
"3396","2020-06-29",50.57
"3397","2020-06-30",52.119999
"3398","2020-07-01",52.380001
"3399","2020-07-02",51.900002
"3400","2020-07-06",51.900002
"3401","2020-07-07",51.029999
"3402","2020-07-08",50.990002
"3403","2020-07-09",50.740002
"3404","2020-07-10",51.43
"3405","2020-07-13",50.369999
"3406","2020-07-14",52.18
"3407","2020-07-15",53.209999
"3408","2020-07-16",53.389999
"3409","2020-07-17",54.349998
"3410","2020-07-20",54.080002
"3411","2020-07-21",53.470001
"3412","2020-07-22",53.82
"3413","2020-07-23",53.689999
"3414","2020-07-24",53.720001
"3415","2020-07-27",53.98
"3416","2020-07-28",53.16
"3417","2020-07-29",54.639999
"3418","2020-07-30",54.91
"3419","2020-07-31",55.41
"3420","2020-08-03",56.91
"3421","2020-08-04",55.580002
"3422","2020-08-05",55.049999
"3423","2020-08-06",56.009998
"3424","2020-08-07",56.599998
"3425","2020-08-10",56.98
"3426","2020-08-11",55.490002
"3427","2020-08-12",55.57
"3428","2020-08-13",55.650002
"3429","2020-08-14",55.240002
"3430","2020-08-17",56
"3431","2020-08-18",56.099998
"3432","2020-08-19",56.299999
"3433","2020-08-20",56.16
"3434","2020-08-21",56.34
"3435","2020-08-24",56.599998
"3436","2020-08-25",56.43
"3437","2020-08-26",56.560001
"3438","2020-08-27",56.290001
"3439","2020-08-28",56.220001
"3440","2020-08-31",56.150002
"3441","2020-09-01",56.950001
"3442","2020-09-02",58.5
"3443","2020-09-03",55.950001
"3444","2020-09-04",55.59
"3445","2020-09-08",54.650002
"3446","2020-09-09",55.919998
"3447","2020-09-10",54.77
"3448","2020-09-11",54.66
"3449","2020-09-14",55.009998
"3450","2020-09-15",54.110001
"3451","2020-09-16",55.240002
"3452","2020-09-17",56.330002
"3453","2020-09-18",55.5
"3454","2020-09-21",53.880001
"3455","2020-09-22",53.439999
"3456","2020-09-23",52.16
"3457","2020-09-24",54.080002
"3458","2020-09-25",55.139999
"3459","2020-09-28",55.549999
"3460","2020-09-29",56.07
"3461","2020-09-30",55.849998
"3462","2020-10-01",56.720001
"3463","2020-10-02",57.509998
"3464","2020-10-05",57.700001
"3465","2020-10-06",57.720001
"3466","2020-10-07",58.880001
"3467","2020-10-08",59.419998
"3468","2020-10-09",59.75
"3469","2020-10-12",61.200001
"3470","2020-10-13",60.360001
"3471","2020-10-14",59.939999
"3472","2020-10-15",61.220001
"3473","2020-10-16",60.91
"3474","2020-10-19",60.34
"3475","2020-10-20",60.099998
"3476","2020-10-21",57
"3477","2020-10-22",57.02
"3478","2020-10-23",58.220001
"3479","2020-10-26",57.869999
"3480","2020-10-27",57.34
"3481","2020-10-28",55.68
"3482","2020-10-29",55.189999
"3483","2020-10-30",53.990002
"3484","2020-11-02",54.630001
"3485","2020-11-03",55.84
"3486","2020-11-04",57.259998
