"","date","ONVO"
"215","2012-12-20",43
"216","2012-12-21",43
"217","2012-12-24",44
"218","2012-12-26",45.400002
"219","2012-12-27",51.799999
"220","2012-12-28",53.200001
"221","2012-12-31",52
"222","2013-01-02",47.200001
"223","2013-01-03",52.799999
"224","2013-01-04",49.799999
"225","2013-01-07",56.799999
"226","2013-01-08",63.400002
"227","2013-01-09",76.800003
"228","2013-01-10",68.599998
"229","2013-01-11",65
"230","2013-01-14",71.400002
"231","2013-01-15",76.199997
"232","2013-01-16",76
"233","2013-01-17",85.599998
"234","2013-01-18",94
"235","2013-01-22",118.199997
"236","2013-01-23",91
"237","2013-01-24",87
"238","2013-01-25",93.800003
"239","2013-01-28",93.800003
"240","2013-01-29",88.599998
"241","2013-01-30",85.400002
"242","2013-01-31",80.599998
"243","2013-02-01",85.400002
"244","2013-02-04",83.400002
"245","2013-02-05",90
"246","2013-02-06",87.599998
"247","2013-02-07",88.599998
"248","2013-02-08",94
"249","2013-02-11",107.199997
"250","2013-02-12",99
"251","2013-02-13",91.800003
"252","2013-02-14",94.800003
"253","2013-02-15",93.400002
"254","2013-02-19",95
"255","2013-02-20",90
"256","2013-02-21",86
"257","2013-02-22",81.199997
"258","2013-02-25",84
"259","2013-02-26",84.199997
"260","2013-02-27",86
"261","2013-02-28",84.599998
"262","2013-03-01",82
"263","2013-03-04",86
"264","2013-03-05",85.400002
"265","2013-03-06",82.400002
"266","2013-03-07",83.400002
"267","2013-03-08",83.800003
"268","2013-03-11",82
"269","2013-03-12",78.599998
"270","2013-03-13",73.400002
"271","2013-03-14",69
"272","2013-03-15",78
"273","2013-03-18",80
"274","2013-03-19",79.199997
"275","2013-03-20",77.199997
"276","2013-03-21",76.400002
"277","2013-03-22",77.199997
"278","2013-03-25",75
"279","2013-03-26",75.400002
"280","2013-03-27",75.199997
"281","2013-03-28",73.599998
"282","2013-04-01",73.599998
"283","2013-04-02",72.400002
"284","2013-04-03",72
"285","2013-04-04",69
"286","2013-04-05",65.800003
"287","2013-04-08",66.800003
"288","2013-04-09",75
"289","2013-04-10",76.800003
"290","2013-04-11",74.599998
"291","2013-04-12",76.400002
"292","2013-04-15",73.800003
"293","2013-04-16",75.400002
"294","2013-04-17",73.599998
"295","2013-04-18",71
"296","2013-04-19",69
"297","2013-04-22",69.800003
"298","2013-04-23",68.199997
"299","2013-04-24",67.199997
"300","2013-04-25",70.599998
"301","2013-04-26",73.599998
"302","2013-04-29",81.400002
"303","2013-04-30",88
"304","2013-05-01",87
"305","2013-05-02",91
"306","2013-05-03",86
"307","2013-05-06",89.800003
"308","2013-05-07",90
"309","2013-05-08",93.800003
"310","2013-05-09",87.199997
"311","2013-05-10",90.400002
"312","2013-05-13",95
"313","2013-05-14",100.400002
"314","2013-05-15",86.400002
"315","2013-05-16",80.599998
"316","2013-05-17",85.400002
"317","2013-05-20",84
"318","2013-05-21",86.800003
"319","2013-05-22",83.400002
"320","2013-05-23",83.599998
"321","2013-05-24",85
"322","2013-05-28",88.199997
"323","2013-05-29",86.400002
"324","2013-05-30",86.199997
"325","2013-05-31",85.800003
"326","2013-06-03",85.800003
"327","2013-06-04",83.800003
"328","2013-06-05",79.599998
"329","2013-06-06",80.199997
"330","2013-06-07",80
"331","2013-06-10",81.800003
"332","2013-06-11",82.800003
"333","2013-06-12",82.400002
"334","2013-06-13",80.400002
"335","2013-06-14",81.199997
"336","2013-06-17",81
"337","2013-06-18",80
"338","2013-06-19",80.599998
"339","2013-06-20",79.800003
"340","2013-06-21",81
"341","2013-06-24",77.199997
"342","2013-06-25",75
"343","2013-06-26",75.599998
"344","2013-06-27",77
"345","2013-06-28",75.599998
"346","2013-07-01",79
"347","2013-07-02",76
"348","2013-07-03",78
"349","2013-07-05",77.400002
"350","2013-07-08",78
"351","2013-07-09",98.400002
"352","2013-07-10",108
"353","2013-07-11",105
"354","2013-07-12",120.199997
"355","2013-07-15",136.199997
"356","2013-07-16",135
"357","2013-07-17",157.199997
"358","2013-07-18",146
"359","2013-07-19",134.399994
"360","2013-07-22",126.599998
"361","2013-07-23",145
"362","2013-07-24",130
"363","2013-07-25",126
"364","2013-07-26",125.400002
"365","2013-07-29",123.199997
"366","2013-07-30",111
"367","2013-07-31",101.400002
"368","2013-08-01",107
"369","2013-08-02",92
"370","2013-08-05",97
"371","2013-08-06",97.599998
"372","2013-08-07",96
"373","2013-08-08",104.199997
"374","2013-08-09",110
"375","2013-08-12",112
"376","2013-08-13",118.800003
"377","2013-08-14",114
"378","2013-08-15",115.400002
"379","2013-08-16",117.400002
"380","2013-08-19",122
"381","2013-08-20",122
"382","2013-08-21",117.199997
"383","2013-08-22",110.400002
"384","2013-08-23",110
"385","2013-08-26",118.199997
"386","2013-08-27",117
"387","2013-08-28",112
"388","2013-08-29",113.800003
"389","2013-08-30",114.199997
"390","2013-09-03",118
"391","2013-09-04",119.800003
"392","2013-09-05",119
"393","2013-09-06",112.599998
"394","2013-09-09",111.599998
"395","2013-09-10",111
"396","2013-09-11",106.599998
"397","2013-09-12",99.199997
"398","2013-09-13",103.199997
"399","2013-09-16",101.400002
"400","2013-09-17",104.800003
"401","2013-09-18",111.400002
"402","2013-09-19",120.599998
"403","2013-09-20",116
"404","2013-09-23",116.599998
"405","2013-09-24",119.599998
"406","2013-09-25",121.400002
"407","2013-09-26",122.400002
"408","2013-09-27",121.800003
"409","2013-09-30",115.400002
"410","2013-10-01",116.599998
"411","2013-10-02",113.599998
"412","2013-10-03",110.599998
"413","2013-10-04",111
"414","2013-10-07",120.400002
"415","2013-10-08",113.199997
"416","2013-10-09",113.199997
"417","2013-10-10",114.199997
"418","2013-10-11",118
"419","2013-10-14",114.800003
"420","2013-10-15",113.599998
"421","2013-10-16",115
"422","2013-10-17",121.400002
"423","2013-10-18",122.599998
"424","2013-10-21",124.400002
"425","2013-10-22",137
"426","2013-10-23",144.199997
"427","2013-10-24",147.199997
"428","2013-10-25",135.199997
"429","2013-10-28",140
"430","2013-10-29",142.399994
"431","2013-10-30",146.600006
"432","2013-10-31",145.399994
"433","2013-11-01",149
"434","2013-11-04",144.800003
"435","2013-11-05",147.199997
"436","2013-11-06",164
"437","2013-11-07",156.600006
"438","2013-11-08",164
"439","2013-11-11",180.600006
"440","2013-11-12",187.199997
"441","2013-11-13",204
"442","2013-11-14",238
"443","2013-11-15",250
"444","2013-11-18",255
"445","2013-11-19",192
"446","2013-11-20",159
"447","2013-11-21",177.199997
"448","2013-11-22",183
"449","2013-11-25",191.800003
"450","2013-11-26",191
"451","2013-11-27",183.600006
"452","2013-11-29",177.600006
"453","2013-12-02",176.199997
"454","2013-12-03",185.399994
"455","2013-12-04",184.399994
"456","2013-12-05",192.600006
"457","2013-12-06",191.800003
"458","2013-12-09",202
"459","2013-12-10",201
"460","2013-12-11",179.600006
"461","2013-12-12",189.399994
"462","2013-12-13",186.800003
"463","2013-12-16",180.399994
"464","2013-12-17",175.399994
"465","2013-12-18",169.399994
"466","2013-12-19",167.199997
"467","2013-12-20",180.199997
"468","2013-12-23",175
"469","2013-12-24",172
"470","2013-12-26",181
"471","2013-12-27",185.600006
"472","2013-12-30",196.199997
"473","2013-12-31",221.399994
"474","2014-01-02",225.800003
"475","2014-01-03",218
"476","2014-01-06",203.600006
"477","2014-01-07",207.399994
"478","2014-01-08",221
"479","2014-01-09",222
"480","2014-01-10",225.800003
"481","2014-01-13",221
"482","2014-01-14",228
"483","2014-01-15",232.199997
"484","2014-01-16",231.600006
"485","2014-01-17",223
"486","2014-01-21",202
"487","2014-01-22",200
"488","2014-01-23",197.199997
"489","2014-01-24",182.399994
"490","2014-01-27",167.800003
"491","2014-01-28",174.199997
"492","2014-01-29",192
"493","2014-01-30",195.600006
"494","2014-01-31",189
"495","2014-02-03",180.600006
"496","2014-02-04",185.800003
"497","2014-02-05",182
"498","2014-02-06",178.600006
"499","2014-02-07",187
"500","2014-02-10",194.199997
"501","2014-02-11",199.800003
"502","2014-02-12",198.199997
"503","2014-02-13",198.399994
"504","2014-02-14",194
"505","2014-02-18",198
"506","2014-02-19",197.199997
"507","2014-02-20",205.600006
"508","2014-02-21",210
"509","2014-02-24",206.399994
"510","2014-02-25",204
"511","2014-02-26",208
"512","2014-02-27",208
"513","2014-02-28",205.600006
"514","2014-03-03",204.600006
"515","2014-03-04",205.600006
"516","2014-03-05",203.600006
"517","2014-03-06",198
"518","2014-03-07",194
"519","2014-03-10",185
"520","2014-03-11",172.199997
"521","2014-03-12",175.199997
"522","2014-03-13",169.199997
"523","2014-03-14",175
"524","2014-03-17",174.800003
"525","2014-03-18",181
"526","2014-03-19",179.399994
"527","2014-03-20",174.600006
"528","2014-03-21",169
"529","2014-03-24",167.600006
"530","2014-03-25",167.600006
"531","2014-03-26",162.399994
"532","2014-03-27",144.800003
"533","2014-03-28",148.199997
"534","2014-03-31",152.800003
"535","2014-04-01",156.199997
"536","2014-04-02",161
"537","2014-04-03",162.399994
"538","2014-04-04",158.399994
"539","2014-04-07",162.800003
"540","2014-04-08",160
"541","2014-04-09",168.399994
"542","2014-04-10",154.800003
"543","2014-04-11",145.199997
"544","2014-04-14",125
"545","2014-04-15",132.800003
"546","2014-04-16",140.600006
"547","2014-04-17",140
"548","2014-04-21",131.800003
"549","2014-04-22",133.199997
"550","2014-04-23",126.400002
"551","2014-04-24",122.199997
"552","2014-04-25",111
"553","2014-04-28",111.599998
"554","2014-04-29",107
"555","2014-04-30",116.800003
"556","2014-05-01",121.400002
"557","2014-05-02",119
"558","2014-05-05",120.800003
"559","2014-05-06",122.400002
"560","2014-05-07",121.800003
"561","2014-05-08",125.599998
"562","2014-05-09",124
"563","2014-05-12",128
"564","2014-05-13",128.399994
"565","2014-05-14",134
"566","2014-05-15",129.600006
"567","2014-05-16",127
"568","2014-05-19",134
"569","2014-05-20",132.800003
"570","2014-05-21",132
"571","2014-05-22",136.199997
"572","2014-05-23",136.399994
"573","2014-05-27",146
"574","2014-05-28",139.399994
"575","2014-05-29",143
"576","2014-05-30",142.399994
"577","2014-06-02",144
"578","2014-06-03",142.399994
"579","2014-06-04",147.399994
"580","2014-06-05",152.600006
"581","2014-06-06",154.399994
"582","2014-06-09",152.600006
"583","2014-06-10",153.800003
"584","2014-06-11",145.600006
"585","2014-06-12",135.600006
"586","2014-06-13",137.399994
"587","2014-06-16",136.399994
"588","2014-06-17",143.600006
"589","2014-06-18",146.399994
"590","2014-06-19",143.600006
"591","2014-06-20",145.199997
"592","2014-06-23",151
"593","2014-06-24",145.199997
"594","2014-06-25",146.800003
"595","2014-06-26",164
"596","2014-06-27",172
"597","2014-06-30",167
"598","2014-07-01",174.399994
"599","2014-07-02",175.199997
"600","2014-07-03",174.399994
"601","2014-07-07",182.800003
"602","2014-07-08",166.199997
"603","2014-07-09",163
"604","2014-07-10",153.800003
"605","2014-07-11",158.600006
"606","2014-07-14",159.199997
"607","2014-07-15",148
"608","2014-07-16",144.600006
"609","2014-07-17",138.199997
"610","2014-07-18",144.600006
"611","2014-07-21",149.600006
"612","2014-07-22",153
"613","2014-07-23",153
"614","2014-07-24",161.199997
"615","2014-07-25",157.600006
"616","2014-07-28",152.800003
"617","2014-07-29",152.600006
"618","2014-07-30",156.800003
"619","2014-07-31",151.399994
"620","2014-08-01",144
"621","2014-08-04",144.199997
"622","2014-08-05",155.399994
"623","2014-08-06",162
"624","2014-08-07",155.399994
"625","2014-08-08",152.399994
"626","2014-08-11",157
"627","2014-08-12",160
"628","2014-08-13",161
"629","2014-08-14",159
"630","2014-08-15",155.600006
"631","2014-08-18",152.800003
"632","2014-08-19",155.399994
"633","2014-08-20",152.399994
"634","2014-08-21",155
"635","2014-08-22",155.600006
"636","2014-08-25",158.800003
"637","2014-08-26",158.399994
"638","2014-08-27",159.199997
"639","2014-08-28",153.199997
"640","2014-08-29",155.600006
"641","2014-09-02",155.199997
"642","2014-09-03",153.800003
"643","2014-09-04",148.399994
"644","2014-09-05",145.199997
"645","2014-09-08",143.600006
"646","2014-09-09",139.800003
"647","2014-09-10",152.199997
"648","2014-09-11",148
"649","2014-09-12",146.600006
"650","2014-09-15",143.199997
"651","2014-09-16",141.600006
"652","2014-09-17",140.399994
"653","2014-09-18",139.800003
"654","2014-09-19",131.399994
"655","2014-09-22",131.600006
"656","2014-09-23",130.399994
"657","2014-09-24",132.600006
"658","2014-09-25",127.800003
"659","2014-09-26",128.800003
"660","2014-09-29",126.599998
"661","2014-09-30",127.400002
"662","2014-10-01",120.400002
"663","2014-10-02",117.400002
"664","2014-10-03",125.199997
"665","2014-10-06",122.400002
"666","2014-10-07",121.800003
"667","2014-10-08",124.800003
"668","2014-10-09",120
"669","2014-10-10",111.199997
"670","2014-10-13",111
"671","2014-10-14",116.800003
"672","2014-10-15",123.400002
"673","2014-10-16",124.199997
"674","2014-10-17",124.199997
"675","2014-10-20",122.800003
"676","2014-10-21",122.800003
"677","2014-10-22",116.599998
"678","2014-10-23",117.199997
"679","2014-10-24",118.199997
"680","2014-10-27",120.199997
"681","2014-10-28",129.600006
"682","2014-10-29",124.400002
"683","2014-10-30",128.600006
"684","2014-10-31",130.800003
"685","2014-11-03",134
"686","2014-11-04",142.600006
"687","2014-11-05",137.800003
"688","2014-11-06",136.800003
"689","2014-11-07",139.399994
"690","2014-11-10",135
"691","2014-11-11",136
"692","2014-11-12",137.600006
"693","2014-11-13",131.800003
"694","2014-11-14",129
"695","2014-11-17",122.800003
"696","2014-11-18",134.800003
"697","2014-11-19",130.800003
"698","2014-11-20",131.399994
"699","2014-11-21",126.199997
"700","2014-11-24",132
"701","2014-11-25",130
"702","2014-11-26",128.800003
"703","2014-11-28",126.199997
"704","2014-12-01",125
"705","2014-12-02",125.199997
"706","2014-12-03",126.400002
"707","2014-12-04",124
"708","2014-12-05",121.400002
"709","2014-12-08",118.199997
"710","2014-12-09",116.800003
"711","2014-12-10",107.800003
"712","2014-12-11",110
"713","2014-12-12",127
"714","2014-12-15",130.600006
"715","2014-12-16",125.800003
"716","2014-12-17",138.199997
"717","2014-12-18",134.800003
"718","2014-12-19",144.800003
"719","2014-12-22",141.600006
"720","2014-12-23",136.199997
"721","2014-12-24",136.800003
"722","2014-12-26",143.199997
"723","2014-12-29",148.800003
"724","2014-12-30",153.199997
"725","2014-12-31",145
"726","2015-01-02",145.800003
"727","2015-01-05",141.399994
"728","2015-01-06",132.600006
"729","2015-01-07",137.600006
"730","2015-01-08",138.199997
"731","2015-01-09",140.399994
"732","2015-01-12",133.800003
"733","2015-01-13",130.600006
"734","2015-01-14",129.199997
"735","2015-01-15",122.800003
"736","2015-01-16",123.199997
"737","2015-01-20",124.599998
"738","2015-01-21",122.800003
"739","2015-01-22",127.400002
"740","2015-01-23",126.400002
"741","2015-01-26",135
"742","2015-01-27",131.800003
"743","2015-01-28",129.800003
"744","2015-01-29",133.800003
"745","2015-01-30",128.600006
"746","2015-02-02",127.599998
"747","2015-02-03",125.199997
"748","2015-02-04",123
"749","2015-02-05",123.400002
"750","2015-02-06",121.800003
"751","2015-02-09",121.400002
"752","2015-02-10",120
"753","2015-02-11",121.599998
"754","2015-02-12",125.400002
"755","2015-02-13",126.800003
"756","2015-02-17",128.600006
"757","2015-02-18",130.199997
"758","2015-02-19",126.599998
"759","2015-02-20",127.800003
"760","2015-02-23",124
"761","2015-02-24",121
"762","2015-02-25",123.599998
"763","2015-02-26",121.199997
"764","2015-02-27",118.400002
"765","2015-03-02",115
"766","2015-03-03",116
"767","2015-03-04",117.400002
"768","2015-03-05",114.400002
"769","2015-03-06",111.800003
"770","2015-03-09",107
"771","2015-03-10",95.800003
"772","2015-03-11",92
"773","2015-03-12",88.400002
"774","2015-03-13",94
"775","2015-03-16",91.800003
"776","2015-03-17",89
"777","2015-03-18",83.800003
"778","2015-03-19",89.400002
"779","2015-03-20",84
"780","2015-03-23",84.599998
"781","2015-03-24",82
"782","2015-03-25",80.599998
"783","2015-03-26",78.599998
"784","2015-03-27",73.199997
"785","2015-03-30",67.400002
"786","2015-03-31",70.800003
"787","2015-04-01",71.800003
"788","2015-04-02",74.400002
"789","2015-04-06",72.800003
"790","2015-04-07",78.400002
"791","2015-04-08",86.599998
"792","2015-04-09",84.199997
"793","2015-04-10",83.199997
"794","2015-04-13",94.199997
"795","2015-04-14",96.800003
"796","2015-04-15",98.400002
"797","2015-04-16",94.400002
"798","2015-04-17",91.199997
"799","2015-04-20",93.599998
"800","2015-04-21",89.400002
"801","2015-04-22",102.800003
"802","2015-04-23",101.400002
"803","2015-04-24",103.800003
"804","2015-04-27",97.400002
"805","2015-04-28",100
"806","2015-04-29",95.599998
"807","2015-04-30",90.800003
"808","2015-05-01",95.400002
"809","2015-05-04",96
"810","2015-05-05",97.199997
"811","2015-05-06",95
"812","2015-05-07",92.800003
"813","2015-05-08",92.800003
"814","2015-05-11",93
"815","2015-05-12",90.800003
"816","2015-05-13",90.199997
"817","2015-05-14",91.400002
"818","2015-05-15",90.800003
"819","2015-05-18",89.599998
"820","2015-05-19",91
"821","2015-05-20",93.599998
"822","2015-05-21",93.599998
"823","2015-05-22",93
"824","2015-05-26",93.400002
"825","2015-05-27",95.800003
"826","2015-05-28",99.199997
"827","2015-05-29",100.199997
"828","2015-06-01",97.400002
"829","2015-06-02",99.599998
"830","2015-06-03",98.400002
"831","2015-06-04",98.400002
"832","2015-06-05",100.800003
"833","2015-06-08",100.199997
"834","2015-06-09",101.800003
"835","2015-06-10",106
"836","2015-06-11",114
"837","2015-06-12",110
"838","2015-06-15",110.599998
"839","2015-06-16",106.400002
"840","2015-06-17",104
"841","2015-06-18",87.599998
"842","2015-06-19",93.800003
"843","2015-06-22",88.800003
"844","2015-06-23",87.199997
"845","2015-06-24",83
"846","2015-06-25",82.199997
"847","2015-06-26",78.599998
"848","2015-06-29",73
"849","2015-06-30",75.400002
"850","2015-07-01",74.199997
"851","2015-07-02",74.800003
"852","2015-07-06",74.599998
"853","2015-07-07",76
"854","2015-07-08",70.599998
"855","2015-07-09",71.199997
"856","2015-07-10",76.400002
"857","2015-07-13",77.199997
"858","2015-07-14",82.400002
"859","2015-07-15",77.800003
"860","2015-07-16",78.599998
"861","2015-07-17",77.599998
"862","2015-07-20",77
"863","2015-07-21",75
"864","2015-07-22",72.800003
"865","2015-07-23",73
"866","2015-07-24",69.400002
"867","2015-07-27",67.599998
"868","2015-07-28",67.400002
"869","2015-07-29",70.800003
"870","2015-07-30",67.400002
"871","2015-07-31",67.599998
"872","2015-08-03",67
"873","2015-08-04",63.799999
"874","2015-08-05",62.400002
"875","2015-08-06",60.400002
"876","2015-08-07",58.200001
"877","2015-08-10",68
"878","2015-08-11",52.599998
"879","2015-08-12",54.599998
"880","2015-08-13",54.400002
"881","2015-08-14",52.400002
"882","2015-08-17",54
"883","2015-08-18",50.799999
"884","2015-08-19",47.400002
"885","2015-08-20",41.799999
"886","2015-08-21",42.799999
"887","2015-08-24",46.400002
"888","2015-08-25",44.400002
"889","2015-08-26",46.200001
"890","2015-08-27",50
"891","2015-08-28",50.799999
"892","2015-08-31",54.599998
"893","2015-09-01",49
"894","2015-09-02",52.799999
"895","2015-09-03",50
"896","2015-09-04",50.599998
"897","2015-09-08",55.599998
"898","2015-09-09",54.599998
"899","2015-09-10",54
"900","2015-09-11",54.400002
"901","2015-09-14",61
"902","2015-09-15",70.400002
"903","2015-09-16",71
"904","2015-09-17",74.599998
"905","2015-09-18",79.599998
"906","2015-09-21",72.599998
"907","2015-09-22",75.199997
"908","2015-09-23",73.800003
"909","2015-09-24",73.800003
"910","2015-09-25",66.599998
"911","2015-09-28",60.799999
"912","2015-09-29",54.200001
"913","2015-09-30",53.599998
"914","2015-10-01",49.400002
"915","2015-10-02",55
"916","2015-10-05",57.599998
"917","2015-10-06",56.200001
"918","2015-10-07",56.200001
"919","2015-10-08",63.200001
"920","2015-10-09",64.400002
"921","2015-10-12",61
"922","2015-10-13",63.400002
"923","2015-10-14",62.799999
"924","2015-10-15",65.599998
"925","2015-10-16",65
"926","2015-10-19",64.800003
"927","2015-10-20",65.599998
"928","2015-10-21",62.400002
"929","2015-10-22",61.400002
"930","2015-10-23",64.400002
"931","2015-10-26",61.400002
"932","2015-10-27",58.799999
"933","2015-10-28",61.599998
"934","2015-10-29",61
"935","2015-10-30",60.200001
"936","2015-11-02",63
"937","2015-11-03",65.599998
"938","2015-11-04",67.599998
"939","2015-11-05",64
"940","2015-11-06",65.800003
"941","2015-11-09",64.599998
"942","2015-11-10",63.599998
"943","2015-11-11",62
"944","2015-11-12",61.200001
"945","2015-11-13",59
"946","2015-11-16",61.799999
"947","2015-11-17",60.599998
"948","2015-11-18",59.799999
"949","2015-11-19",58.799999
"950","2015-11-20",59.599998
"951","2015-11-23",63.200001
"952","2015-11-24",64
"953","2015-11-25",68.800003
"954","2015-11-27",67.800003
"955","2015-11-30",67.800003
"956","2015-12-01",68
"957","2015-12-02",68.400002
"958","2015-12-03",65
"959","2015-12-04",63
"960","2015-12-07",58.400002
"961","2015-12-08",58.599998
"962","2015-12-09",57.599998
"963","2015-12-10",57.200001
"964","2015-12-11",56
"965","2015-12-14",53.200001
"966","2015-12-15",53.799999
"967","2015-12-16",55.400002
"968","2015-12-17",56
"969","2015-12-18",57.400002
"970","2015-12-21",57.200001
"971","2015-12-22",55
"972","2015-12-23",55
"973","2015-12-24",54.799999
"974","2015-12-28",53.400002
"975","2015-12-29",52.599998
"976","2015-12-30",51.200001
"977","2015-12-31",49.799999
"978","2016-01-04",48.400002
"979","2016-01-05",49.599998
"980","2016-01-06",46.400002
"981","2016-01-07",42.400002
"982","2016-01-08",43.200001
"983","2016-01-11",41
"984","2016-01-12",40.200001
"985","2016-01-13",38.599998
"986","2016-01-14",39
"987","2016-01-15",37.599998
"988","2016-01-19",34.599998
"989","2016-01-20",37.599998
"990","2016-01-21",40
"991","2016-01-22",40.400002
"992","2016-01-25",39.200001
"993","2016-01-26",40.200001
"994","2016-01-27",39
