"","date","FBK"
"304","2017-11-29",42.209999
"305","2017-11-30",42.450001
"306","2017-12-01",42.889999
"307","2017-12-04",43
"308","2017-12-05",42.25
"309","2017-12-06",42.48
"310","2017-12-07",42.98
"311","2017-12-08",43.209999
"312","2017-12-11",42.970001
"313","2017-12-12",43.049999
"314","2017-12-13",42.669998
"315","2017-12-14",41.91
"316","2017-12-15",43.5
"317","2017-12-18",43.82
"318","2017-12-19",43.400002
"319","2017-12-20",43.509998
"320","2017-12-21",43.84
"321","2017-12-22",43.5
"322","2017-12-26",43.389999
"323","2017-12-27",43.220001
"324","2017-12-28",43.060001
"325","2017-12-29",41.990002
"326","2018-01-02",42.990002
"327","2018-01-03",43.509998
"328","2018-01-04",43.75
"329","2018-01-05",44.099998
"330","2018-01-08",43.099998
"331","2018-01-09",42.990002
"332","2018-01-10",44.009998
"333","2018-01-11",44.610001
"334","2018-01-12",44.68
"335","2018-01-16",43.830002
"336","2018-01-17",43.73
"337","2018-01-18",43.299999
"338","2018-01-19",43.689999
"339","2018-01-22",43.82
"340","2018-01-23",43.009998
"341","2018-01-24",43.27
"342","2018-01-25",43.25
"343","2018-01-26",43.380001
"344","2018-01-29",43.450001
"345","2018-01-30",43.189999
"346","2018-01-31",42.279999
"347","2018-02-01",42.950001
"348","2018-02-02",42
"349","2018-02-05",39.869999
"350","2018-02-06",40.060001
"351","2018-02-07",40.380001
"352","2018-02-08",38.970001
"353","2018-02-09",39.529999
"354","2018-02-12",39.939999
"355","2018-02-13",40.009998
"356","2018-02-14",40.43
"357","2018-02-15",40.970001
"358","2018-02-16",41.5
"359","2018-02-20",40.650002
"360","2018-02-21",41.529999
"361","2018-02-22",40.790001
"362","2018-02-23",40.889999
"363","2018-02-26",41.369999
"364","2018-02-27",40.23
"365","2018-02-28",39.529999
"366","2018-03-01",39.860001
"367","2018-03-02",40.59
"368","2018-03-05",40.91
"369","2018-03-06",41.560001
"370","2018-03-07",42.009998
"371","2018-03-08",42.009998
"372","2018-03-09",42.040001
"373","2018-03-12",41.93
"374","2018-03-13",41.900002
"375","2018-03-14",41.689999
"376","2018-03-15",41.080002
"377","2018-03-16",40.959999
"378","2018-03-19",41.07
"379","2018-03-20",41.470001
"380","2018-03-21",42.34
"381","2018-03-22",41.029999
"382","2018-03-23",39.77
"383","2018-03-26",41.080002
"384","2018-03-27",40.09
"385","2018-03-28",40.5
"386","2018-03-29",40.59
"387","2018-04-02",39.84
"388","2018-04-03",40.599998
"389","2018-04-04",40.779999
"390","2018-04-05",41.119999
"391","2018-04-06",40.709999
"392","2018-04-09",40.330002
"393","2018-04-10",40.959999
"394","2018-04-11",40.66
"395","2018-04-12",41.009998
"396","2018-04-13",40.650002
"397","2018-04-16",40.759998
"398","2018-04-17",40.509998
"399","2018-04-18",40.220001
"400","2018-04-19",40.810001
"401","2018-04-20",41.439999
"402","2018-04-23",41.599998
"403","2018-04-24",40.950001
"404","2018-04-25",40.66
"405","2018-04-26",40.799999
"406","2018-04-27",40.66
"407","2018-04-30",39.830002
"408","2018-05-01",40
"409","2018-05-02",40.32
"410","2018-05-03",39.970001
"411","2018-05-04",40.860001
"412","2018-05-07",41.290001
"413","2018-05-08",42.07
"414","2018-05-09",42.610001
"415","2018-05-10",42.689999
"416","2018-05-11",42.540001
"417","2018-05-14",41.939999
"418","2018-05-15",42.130001
"419","2018-05-16",42.369999
"420","2018-05-17",43.080002
"421","2018-05-18",42.98
"422","2018-05-21",43.639999
"423","2018-05-22",42.23
"424","2018-05-23",41
"425","2018-05-24",41.389999
"426","2018-05-25",41.549999
"427","2018-05-29",40.91
"428","2018-05-30",41.25
"429","2018-05-31",40.919998
"430","2018-06-01",41.240002
"431","2018-06-04",42.16
"432","2018-06-05",41.779999
"433","2018-06-06",42.060001
"434","2018-06-07",41.959999
"435","2018-06-08",41.990002
"436","2018-06-11",41.389999
"437","2018-06-12",40.720001
"438","2018-06-13",40.860001
"439","2018-06-14",41.150002
"440","2018-06-15",40.939999
"441","2018-06-18",41.330002
"442","2018-06-19",41.799999
"443","2018-06-20",42.240002
"444","2018-06-21",42.439999
"445","2018-06-22",41.639999
"446","2018-06-25",40.73
"447","2018-06-26",40.810001
"448","2018-06-27",40.32
"449","2018-06-28",40.720001
"450","2018-06-29",40.720001
"451","2018-07-02",41.279999
"452","2018-07-03",41.23
"453","2018-07-05",41.849998
"454","2018-07-06",41.91
"455","2018-07-09",42.32
"456","2018-07-10",42.029999
"457","2018-07-11",41.849998
"458","2018-07-12",41.16
"459","2018-07-13",40.84
"460","2018-07-16",41.049999
"461","2018-07-17",40.84
"462","2018-07-18",40.759998
"463","2018-07-19",40.75
"464","2018-07-20",41.02
"465","2018-07-23",41.169998
"466","2018-07-24",42.619999
"467","2018-07-25",43.619999
"468","2018-07-26",43.349998
"469","2018-07-27",42.619999
"470","2018-07-30",42.549999
"471","2018-07-31",42.560001
"472","2018-08-01",42.900002
"473","2018-08-02",43.869999
"474","2018-08-03",42.709999
"475","2018-08-06",43.060001
"476","2018-08-07",43.040001
"477","2018-08-08",43.43
"478","2018-08-09",43.540001
"479","2018-08-10",43.66
"480","2018-08-13",43.560001
"481","2018-08-14",43.959999
"482","2018-08-15",43.66
"483","2018-08-16",44.209999
"484","2018-08-17",44.23
"485","2018-08-20",44.169998
"486","2018-08-21",44.02
"487","2018-08-22",44.220001
"488","2018-08-23",43.950001
"489","2018-08-24",43.880001
"490","2018-08-27",44.110001
"491","2018-08-28",44
"492","2018-08-29",43.91
"493","2018-08-30",43.880001
"494","2018-08-31",43.98
"495","2018-09-04",43.970001
"496","2018-09-05",44.080002
"497","2018-09-06",44.09
"498","2018-09-07",44.139999
"499","2018-09-10",43.639999
"500","2018-09-11",44.060001
"501","2018-09-12",44.009998
"502","2018-09-13",43.610001
"503","2018-09-14",44.130001
"504","2018-09-17",43.93
"505","2018-09-18",43.970001
"506","2018-09-19",43.939999
"507","2018-09-20",44.299999
"508","2018-09-21",43.959999
"509","2018-09-24",43.459999
"510","2018-09-25",41.299999
"511","2018-09-26",40.299999
"512","2018-09-27",39.110001
"513","2018-09-28",39.18
"514","2018-10-01",38.73
"515","2018-10-02",37.91
"516","2018-10-03",38.599998
"517","2018-10-04",38.009998
"518","2018-10-05",37.939999
"519","2018-10-08",38
"520","2018-10-09",37.75
"521","2018-10-10",37
"522","2018-10-11",36.43
"523","2018-10-12",35.810001
"524","2018-10-15",35.849998
"525","2018-10-16",36.119999
"526","2018-10-17",36.290001
"527","2018-10-18",35.580002
"528","2018-10-19",34.830002
"529","2018-10-22",33.709999
"530","2018-10-23",36.490002
"531","2018-10-24",34.060001
"532","2018-10-25",36.07
"533","2018-10-26",36.98
"534","2018-10-29",36.52
"535","2018-10-30",36.75
"536","2018-10-31",36.48
"537","2018-11-01",36.790001
"538","2018-11-02",37.18
"539","2018-11-05",36.849998
"540","2018-11-06",37.389999
"541","2018-11-07",37.41
"542","2018-11-08",38.189999
"543","2018-11-09",37.77
"544","2018-11-12",38
"545","2018-11-13",38.34
"546","2018-11-14",37.75
"547","2018-11-15",38.360001
"548","2018-11-16",38.990002
"549","2018-11-19",38.77
"550","2018-11-20",38.529999
"551","2018-11-21",38.369999
"552","2018-11-23",38.73
"553","2018-11-26",39.060001
"554","2018-11-27",38.66
"555","2018-11-28",39.09
"556","2018-11-29",38.619999
"557","2018-11-30",38.650002
"558","2018-12-03",38.619999
"559","2018-12-04",36.189999
"560","2018-12-06",36.240002
"561","2018-12-07",35.849998
"562","2018-12-10",35.66
"563","2018-12-11",35.470001
"564","2018-12-12",36.259998
"565","2018-12-13",34.84
"566","2018-12-14",34.700001
"567","2018-12-17",35.209999
"568","2018-12-18",34.580002
"569","2018-12-19",33.540001
"570","2018-12-20",34.080002
"571","2018-12-21",33.799999
"572","2018-12-24",32.860001
"573","2018-12-26",34.68
"574","2018-12-27",33.98
"575","2018-12-28",34.610001
"576","2018-12-31",35.02
"577","2019-01-02",35.200001
"578","2019-01-03",34.990002
"579","2019-01-04",35.900002
"580","2019-01-07",36.040001
"581","2019-01-08",36.040001
"582","2019-01-09",35.98
"583","2019-01-10",36
"584","2019-01-11",36.5
"585","2019-01-14",36.130001
"586","2019-01-15",36.689999
"587","2019-01-16",37.779999
"588","2019-01-17",37.700001
"589","2019-01-18",38.400002
"590","2019-01-22",38.02
"591","2019-01-23",34.610001
"592","2019-01-24",34.75
"593","2019-01-25",34.029999
"594","2019-01-28",33.48
"595","2019-01-29",34.48
"596","2019-01-30",33.610001
"597","2019-01-31",33.080002
"598","2019-02-01",33.369999
"599","2019-02-04",34.150002
"600","2019-02-05",33.68
"601","2019-02-06",33.790001
"602","2019-02-07",33.82
"603","2019-02-08",33.549999
"604","2019-02-11",33.799999
"605","2019-02-12",34.07
"606","2019-02-13",34.220001
"607","2019-02-14",34.18
"608","2019-02-15",35.470001
"609","2019-02-19",35.599998
"610","2019-02-20",35.509998
"611","2019-02-21",35.400002
"612","2019-02-22",35.580002
"613","2019-02-25",35.849998
"614","2019-02-26",35.32
"615","2019-02-27",35.259998
"616","2019-02-28",35.450001
"617","2019-03-01",35.380001
"618","2019-03-04",35.169998
"619","2019-03-05",34.880001
"620","2019-03-06",33.68
"621","2019-03-07",33.43
"622","2019-03-08",33.540001
"623","2019-03-11",33.98
"624","2019-03-12",33.599998
"625","2019-03-13",34.09
"626","2019-03-14",34.189999
"627","2019-03-15",34.98
"628","2019-03-18",34.830002
"629","2019-03-19",33.779999
"630","2019-03-20",32.82
"631","2019-03-21",32.209999
"632","2019-03-22",30.610001
"633","2019-03-25",30.969999
"634","2019-03-26",31.75
"635","2019-03-27",31.75
"636","2019-03-28",31.74
"637","2019-03-29",31.76
"638","2019-04-01",32.599998
"639","2019-04-02",33.009998
"640","2019-04-03",32.98
"641","2019-04-04",33.310001
"642","2019-04-05",33.91
"643","2019-04-08",33.889999
"644","2019-04-09",33.169998
"645","2019-04-10",33.860001
"646","2019-04-11",33.889999
"647","2019-04-12",35.080002
"648","2019-04-15",34.25
"649","2019-04-16",34.889999
"650","2019-04-17",35.09
"651","2019-04-18",34.610001
"652","2019-04-22",34.200001
"653","2019-04-23",36.240002
"654","2019-04-24",36.880001
"655","2019-04-25",36.66
"656","2019-04-26",36.560001
"657","2019-04-29",36.84
"658","2019-04-30",36.740002
"659","2019-05-01",36.630001
"660","2019-05-02",36.689999
"661","2019-05-03",37.27
"662","2019-05-06",37.02
"663","2019-05-07",36.32
"664","2019-05-08",35.91
"665","2019-05-09",35.450001
"666","2019-05-10",35.419998
"667","2019-05-13",34.91
"668","2019-05-14",35.830002
"669","2019-05-15",34.77
"670","2019-05-16",34.93
"671","2019-05-17",34.869999
"672","2019-05-20",34.970001
"673","2019-05-21",35.169998
"674","2019-05-22",34.900002
"675","2019-05-23",34.759998
"676","2019-05-24",35.290001
"677","2019-05-28",35.209999
"678","2019-05-29",35.060001
"679","2019-05-30",35.310001
"680","2019-05-31",34.790001
"681","2019-06-03",35.139999
"682","2019-06-04",35.880001
"683","2019-06-05",35.779999
"684","2019-06-06",35.939999
"685","2019-06-07",35.549999
"686","2019-06-10",35.75
"687","2019-06-11",36.09
"688","2019-06-12",36.040001
"689","2019-06-13",35.990002
"690","2019-06-14",36.209999
"691","2019-06-17",35.740002
"692","2019-06-18",35.389999
"693","2019-06-19",35.389999
"694","2019-06-20",35.669998
"695","2019-06-21",35.150002
"696","2019-06-24",35.080002
"697","2019-06-25",35.75
"698","2019-06-26",35.119999
"699","2019-06-27",35.869999
"700","2019-06-28",36.599998
"701","2019-07-01",37
"702","2019-07-02",36.330002
"703","2019-07-03",36.490002
"704","2019-07-05",36.889999
"705","2019-07-08",36.540001
"706","2019-07-09",36.939999
"707","2019-07-10",36.560001
"708","2019-07-11",36.77
"709","2019-07-12",37.189999
"710","2019-07-15",36.709999
"711","2019-07-16",37.02
"712","2019-07-17",36.919998
"713","2019-07-18",36.990002
"714","2019-07-19",36.799999
"715","2019-07-22",37.040001
"716","2019-07-23",37.200001
"717","2019-07-24",38.150002
"718","2019-07-25",37.939999
"719","2019-07-26",38.41
"720","2019-07-29",38.23
"721","2019-07-30",38.57
"722","2019-07-31",38.009998
"723","2019-08-01",37.049999
"724","2019-08-02",36.98
"725","2019-08-05",35.73
"726","2019-08-06",36.18
"727","2019-08-07",36.09
"728","2019-08-08",36.580002
"729","2019-08-09",36.5
"730","2019-08-12",35.740002
"731","2019-08-13",36.220001
"732","2019-08-14",35.5
"733","2019-08-15",35.099998
"734","2019-08-16",35.799999
"735","2019-08-19",36.290001
"736","2019-08-20",36.029999
"737","2019-08-21",36.259998
"738","2019-08-22",36.169998
"739","2019-08-23",35
"740","2019-08-26",35.610001
"741","2019-08-27",34.900002
"742","2019-08-28",35.220001
"743","2019-08-29",35.630001
"744","2019-08-30",35.869999
"745","2019-09-03",35.689999
"746","2019-09-04",35.639999
"747","2019-09-05",36.130001
"748","2019-09-06",35.919998
"749","2019-09-09",37.119999
"750","2019-09-10",37.349998
"751","2019-09-11",38.290001
"752","2019-09-12",38.619999
"753","2019-09-13",38.630001
"754","2019-09-16",38.669998
"755","2019-09-17",38.259998
"756","2019-09-18",38.68
"757","2019-09-19",38.119999
"758","2019-09-20",38.220001
"759","2019-09-23",37.98
"760","2019-09-24",37.360001
"761","2019-09-25",37.939999
"762","2019-09-26",37.470001
"763","2019-09-27",37.740002
"764","2019-09-30",37.549999
"765","2019-10-01",36.939999
"766","2019-10-02",36.709999
"767","2019-10-03",36.689999
"768","2019-10-04",36.810001
"769","2019-10-07",36.91
"770","2019-10-08",36.009998
"771","2019-10-09",36.279999
"772","2019-10-10",36.07
"773","2019-10-11",36.650002
"774","2019-10-14",36.77
"775","2019-10-15",36.990002
"776","2019-10-16",37.040001
"777","2019-10-17",37.32
"778","2019-10-18",37.68
"779","2019-10-21",38.119999
"780","2019-10-22",38.5
"781","2019-10-23",37.830002
"782","2019-10-24",37.619999
"783","2019-10-25",37.91
"784","2019-10-28",38.310001
"785","2019-10-29",38.48
"786","2019-10-30",38.259998
"787","2019-10-31",37.669998
"788","2019-11-01",38.380001
"789","2019-11-04",38.830002
"790","2019-11-05",38.790001
"791","2019-11-06",39
"792","2019-11-07",39.080002
"793","2019-11-08",38.939999
"794","2019-11-11",38.849998
"795","2019-11-12",38.860001
"796","2019-11-13",38.360001
"797","2019-11-14",38.299999
"798","2019-11-15",38.110001
"799","2019-11-18",37.84
"800","2019-11-19",37.959999
"801","2019-11-20",37.790001
"802","2019-11-21",37.849998
"803","2019-11-22",38.169998
"804","2019-11-25",38.5
"805","2019-11-26",38.599998
"806","2019-11-27",38.66
"807","2019-11-29",38.5
"808","2019-12-02",38.16
"809","2019-12-03",37.91
"810","2019-12-04",38.450001
"811","2019-12-05",38.73
"812","2019-12-06",39.650002
"813","2019-12-09",38.66
"814","2019-12-10",38.599998
"815","2019-12-11",38.52
"816","2019-12-12",39.68
"817","2019-12-13",39.540001
"818","2019-12-16",39.91
"819","2019-12-17",40.009998
"820","2019-12-18",39.869999
"821","2019-12-19",39.880001
"822","2019-12-20",39.630001
"823","2019-12-23",39.5
"824","2019-12-24",39.709999
"825","2019-12-26",39.77
"826","2019-12-27",39.52
"827","2019-12-30",39.68
"828","2019-12-31",39.59
"829","2020-01-02",39.540001
"830","2020-01-03",39.349998
"831","2020-01-06",39.009998
"832","2020-01-07",38.509998
"833","2020-01-08",38.799999
"834","2020-01-09",39.009998
"835","2020-01-10",38.77
"836","2020-01-13",38.830002
"837","2020-01-14",38.549999
"838","2020-01-15",38.119999
"839","2020-01-16",38.799999
"840","2020-01-17",38.799999
"841","2020-01-21",38.23
"842","2020-01-22",38.110001
"843","2020-01-23",38.23
"844","2020-01-24",37.810001
"845","2020-01-27",37.110001
"846","2020-01-28",36.549999
"847","2020-01-29",35.84
"848","2020-01-30",36.369999
"849","2020-01-31",35.650002
"850","2020-02-03",35.939999
"851","2020-02-04",36.049999
"852","2020-02-05",37.150002
"853","2020-02-06",36.77
"854","2020-02-07",36.380001
"855","2020-02-10",36.400002
"856","2020-02-11",37.029999
"857","2020-02-12",36.919998
"858","2020-02-13",37.240002
"859","2020-02-14",36.700001
"860","2020-02-18",35.880001
"861","2020-02-19",36.150002
"862","2020-02-20",36.470001
"863","2020-02-21",36.209999
"864","2020-02-24",35.119999
"865","2020-02-25",34.419998
"866","2020-02-26",34.23
"867","2020-02-27",33.18
"868","2020-02-28",32.57
"869","2020-03-02",33.259998
"870","2020-03-03",31.6
"871","2020-03-04",31.370001
"872","2020-03-05",29.85
"873","2020-03-06",28.99
"874","2020-03-09",26.860001
"875","2020-03-10",27.32
"876","2020-03-11",25.110001
"877","2020-03-12",22.049999
"878","2020-03-13",23.01
"879","2020-03-16",19.35
"880","2020-03-17",19.610001
"881","2020-03-18",15.28
"882","2020-03-19",18.5
"883","2020-03-20",17.57
"884","2020-03-23",16.99
"885","2020-03-24",18.139999
"886","2020-03-25",18.809999
"887","2020-03-26",20.32
"888","2020-03-27",19.76
"889","2020-03-30",19.83
"890","2020-03-31",19.719999
"891","2020-04-01",18.4
"892","2020-04-02",18.32
"893","2020-04-03",18.860001
"894","2020-04-06",19.58
"895","2020-04-07",20.120001
"896","2020-04-08",20.98
"897","2020-04-09",22.99
"898","2020-04-13",21.17
"899","2020-04-14",20.870001
"900","2020-04-15",19.24
"901","2020-04-16",18.190001
"902","2020-04-17",19.84
"903","2020-04-20",19.379999
"904","2020-04-21",19.08
"905","2020-04-22",19.120001
"906","2020-04-23",19.549999
"907","2020-04-24",19.879999
"908","2020-04-27",21.51
"909","2020-04-28",22.16
"910","2020-04-29",22.690001
"911","2020-04-30",22.34
"912","2020-05-01",21.98
"913","2020-05-04",21.42
"914","2020-05-05",21.360001
"915","2020-05-06",21.440001
"916","2020-05-07",21.379999
"917","2020-05-08",22.219999
"918","2020-05-11",21.379999
"919","2020-05-12",20.469999
"920","2020-05-13",19.32
"921","2020-05-14",19.35
"922","2020-05-15",20.18
"923","2020-05-18",22.23
"924","2020-05-19",21.379999
"925","2020-05-20",22.120001
"926","2020-05-21",22.299999
"927","2020-05-22",22.5
"928","2020-05-26",23.719999
"929","2020-05-27",24.940001
"930","2020-05-28",24.559999
"931","2020-05-29",23.610001
"932","2020-06-01",23.23
"933","2020-06-02",23.59
"934","2020-06-03",24.559999
"935","2020-06-04",25.17
"936","2020-06-05",27.209999
"937","2020-06-08",27.870001
"938","2020-06-09",27.25
"939","2020-06-10",25.639999
"940","2020-06-11",23.370001
"941","2020-06-12",23.799999
"942","2020-06-15",24.18
"943","2020-06-16",25.41
"944","2020-06-17",24.43
"945","2020-06-18",24.17
"946","2020-06-19",24.059999
"947","2020-06-22",24.52
"948","2020-06-23",24.290001
"949","2020-06-24",23.26
"950","2020-06-25",24.120001
"951","2020-06-26",22.49
"952","2020-06-29",23.969999
"953","2020-06-30",24.77
"954","2020-07-01",23.98
"955","2020-07-02",23.940001
"956","2020-07-06",24.16
"957","2020-07-07",23.08
