"","date","STKS"
"355","2015-11-20",3.01
"356","2015-11-23",3.01
"357","2015-11-24",3.17
"358","2015-11-25",3.11
"359","2015-11-27",3.04
"360","2015-11-30",3.15
"361","2015-12-01",2.68
"362","2015-12-02",2.68
"363","2015-12-03",2.894
"364","2015-12-04",2.9
"365","2015-12-07",2.75
"366","2015-12-08",2.75
"367","2015-12-09",2.98
"368","2015-12-10",2.86
"369","2015-12-11",3
"370","2015-12-14",2.95
"371","2015-12-15",2.75
"372","2015-12-16",2.8
"373","2015-12-17",2.73
"374","2015-12-18",2.87
"375","2015-12-21",2.69
"376","2015-12-22",2.74
"377","2015-12-23",2.71
"378","2015-12-24",2.73
"379","2015-12-28",2.73
"380","2015-12-29",2.91
"381","2015-12-30",3
"382","2015-12-31",2.97
"383","2016-01-04",2.96
"384","2016-01-05",2.99
"385","2016-01-06",3
"386","2016-01-07",2.97
"387","2016-01-08",3.06
"388","2016-01-11",3.19
"389","2016-01-12",3.02
"390","2016-01-13",3
"391","2016-01-14",3.18
"392","2016-01-15",2.74
"393","2016-01-19",2.8
"394","2016-01-20",2.94
"395","2016-01-21",2.97
"396","2016-01-22",2.96
"397","2016-01-25",2.91
"398","2016-01-26",2.95
"399","2016-01-27",2.94
"400","2016-01-28",2.984
"401","2016-01-29",2.9
"402","2016-02-01",2.846
"403","2016-02-02",2.779
"404","2016-02-03",2.651
"405","2016-02-04",2.7
"406","2016-02-05",2.63
"407","2016-02-08",2.6
"408","2016-02-09",2.672
"409","2016-02-10",2.72
"410","2016-02-11",2.6
"411","2016-02-12",2.66
"412","2016-02-16",2.65
"413","2016-02-17",2.69
"414","2016-02-18",2.79
"415","2016-02-19",2.7
"416","2016-02-22",2.66
"417","2016-02-23",2.675
"418","2016-02-24",2.64
"419","2016-02-25",2.57
"420","2016-02-26",2.73
"421","2016-02-29",2.51
"422","2016-03-01",2.59
"423","2016-03-02",2.68
"424","2016-03-03",2.58
"425","2016-03-04",2.51
"426","2016-03-07",2.52
"427","2016-03-08",2.53
"428","2016-03-09",2.56
"429","2016-03-10",2.79
"430","2016-03-11",2.77
"431","2016-03-14",2.76
"432","2016-03-15",2.72
"433","2016-03-16",2.72
"434","2016-03-17",2.88
"435","2016-03-18",2.78
"436","2016-03-21",2.74
"437","2016-03-22",2.73
"438","2016-03-23",2.73
"439","2016-03-24",2.631
"440","2016-03-28",2.75
"441","2016-03-29",2.75
"442","2016-03-30",2.75
"443","2016-03-31",3
"444","2016-04-01",2.83
"445","2016-04-04",2.77
"446","2016-04-05",2.76
"447","2016-04-06",2.75
"448","2016-04-07",2.7
"449","2016-04-08",2.73
"450","2016-04-11",2.65
"451","2016-04-12",2.67
"452","2016-04-13",2.65
"453","2016-04-14",2.68
"454","2016-04-15",2.62
"455","2016-04-18",2.55
"456","2016-04-19",2.59
"457","2016-04-20",2.53
"458","2016-04-21",2.52
"459","2016-04-22",2.51
"460","2016-04-25",2.51
"461","2016-04-26",2.49
"462","2016-04-27",2.5
"463","2016-04-28",2.47
"464","2016-04-29",2.5
"465","2016-05-02",2.48
"466","2016-05-03",2.46
"467","2016-05-04",2.49
"468","2016-05-05",2.47
"469","2016-05-06",2.52
"470","2016-05-09",2.47
"471","2016-05-10",2.45
"472","2016-05-11",2.554
"473","2016-05-12",2.51
"474","2016-05-13",2.42
"475","2016-05-16",2.491
"476","2016-05-17",2.45
"477","2016-05-18",2.45
"478","2016-05-19",2.24
"479","2016-05-20",2.45
"480","2016-05-23",2.37
"481","2016-05-24",2.4
"482","2016-05-25",2.38
"483","2016-05-26",2.36
"484","2016-05-27",2.35
"485","2016-05-31",2.44
"486","2016-06-01",2.36
"487","2016-06-02",2.32
"488","2016-06-03",2.336
"489","2016-06-06",2.44
"490","2016-06-07",2.42
"491","2016-06-08",2.41
"492","2016-06-09",2.42
"493","2016-06-10",2.37
"494","2016-06-13",2.41
"495","2016-06-14",2.4
"496","2016-06-15",2.62
"497","2016-06-16",2.65
"498","2016-06-17",2.44
"499","2016-06-20",2.77
"500","2016-06-21",2.84
"501","2016-06-22",2.83
"502","2016-06-23",2.75
"503","2016-06-24",2.65
"504","2016-06-27",2.61
"505","2016-06-28",2.65
"506","2016-06-29",2.7
"507","2016-06-30",2.61
"508","2016-07-01",2.61
"509","2016-07-05",2.61
"510","2016-07-06",2.7
"511","2016-07-07",2.73
"512","2016-07-08",2.73
"513","2016-07-11",2.65
"514","2016-07-12",2.56
"515","2016-07-13",2.65
"516","2016-07-14",2.64
"517","2016-07-15",2.64
"518","2016-07-18",2.6
"519","2016-07-19",2.6
"520","2016-07-20",2.6
"521","2016-07-21",2.6
"522","2016-07-22",2.559
"523","2016-07-25",2.5
"524","2016-07-26",2.41
"525","2016-07-27",2.5
"526","2016-07-28",2.57
"527","2016-07-29",2.57
"528","2016-08-01",2.59
"529","2016-08-02",2.56
"530","2016-08-03",2.57
"531","2016-08-04",2.61
"532","2016-08-05",2.55
"533","2016-08-08",2.58
"534","2016-08-09",2.62
"535","2016-08-10",2.62
"536","2016-08-11",2.62
"537","2016-08-12",2.74
"538","2016-08-15",2.7
"539","2016-08-16",2.44
"540","2016-08-17",2.47
"541","2016-08-18",2.34
"542","2016-08-19",2.4
"543","2016-08-22",2.44
"544","2016-08-23",2.51
"545","2016-08-24",2.51
"546","2016-08-25",2.45
"547","2016-08-26",2.45
"548","2016-08-29",2.52
"549","2016-08-30",2.42
"550","2016-08-31",2.5
"551","2016-09-01",2.29
"552","2016-09-02",2.35
"553","2016-09-06",2.61
"554","2016-09-07",2.49
"555","2016-09-08",2.55
"556","2016-09-09",2.55
"557","2016-09-12",2.55
"558","2016-09-13",2.54
"559","2016-09-14",2.55
"560","2016-09-15",2.55
"561","2016-09-16",2.32
"562","2016-09-19",2.39
"563","2016-09-20",2.47
"564","2016-09-21",2.47
"565","2016-09-22",2.42
"566","2016-09-23",2.29
"567","2016-09-26",2.5
"568","2016-09-27",2.38
"569","2016-09-28",2.39
"570","2016-09-29",2.39
"571","2016-09-30",2.499
"572","2016-10-03",2.46
"573","2016-10-04",2.31
"574","2016-10-05",2.35
"575","2016-10-06",2.3
"576","2016-10-07",2.29
"577","2016-10-10",2.31
"578","2016-10-11",2.38
"579","2016-10-12",2.37
"580","2016-10-13",2.4
"581","2016-10-14",2.39
"582","2016-10-17",2.42
"583","2016-10-18",2.43
"584","2016-10-19",2.43
"585","2016-10-20",2.43
"586","2016-10-21",2.39
"587","2016-10-24",2.41
"588","2016-10-25",2.41
"589","2016-10-26",2.42
"590","2016-10-27",2.302
"591","2016-10-28",2.41
"592","2016-10-31",2.42
"593","2016-11-01",2.42
"594","2016-11-02",2.42
"595","2016-11-03",2.42
"596","2016-11-04",2.41
"597","2016-11-07",2.35
"598","2016-11-08",2.38
"599","2016-11-09",2.4
"600","2016-11-10",2.33
"601","2016-11-11",2.32
"602","2016-11-14",2.31
"603","2016-11-15",2.36
"604","2016-11-16",2.29
"605","2016-11-17",2.42
"606","2016-11-18",2.29
"607","2016-11-21",2.599
"608","2016-11-22",2.87
"609","2016-11-23",2.51
"610","2016-11-25",2.69
"611","2016-11-28",2.85
"612","2016-11-29",2.8
"613","2016-11-30",2.89
"614","2016-12-01",2.75
"615","2016-12-02",2.8
"616","2016-12-05",2.75
"617","2016-12-06",2.67
"618","2016-12-07",2.69
"619","2016-12-08",2.55
"620","2016-12-09",2.55
"621","2016-12-12",2.65
"622","2016-12-13",2.61
"623","2016-12-14",2.58
"624","2016-12-15",2.53
"625","2016-12-16",2.25
"626","2016-12-19",2.12
"627","2016-12-20",2.21
"628","2016-12-21",2.17
"629","2016-12-22",2.19
"630","2016-12-23",2.21
"631","2016-12-27",2.13
"632","2016-12-28",2.2
"633","2016-12-29",2.21
"634","2016-12-30",2.22
"635","2017-01-03",2.19
"636","2017-01-04",2.03
"637","2017-01-05",2.16
"638","2017-01-06",2.12
"639","2017-01-09",2.03
"640","2017-01-10",1.85
"641","2017-01-11",1.89
"642","2017-01-12",1.75
"643","2017-01-13",1.7
"644","2017-01-17",1.83
"645","2017-01-18",1.86
"646","2017-01-19",1.85
"647","2017-01-20",1.85
"648","2017-01-23",1.82
"649","2017-01-24",1.8
"650","2017-01-25",1.66
"651","2017-01-26",1.68
"652","2017-01-27",1.65
"653","2017-01-30",1.58
"654","2017-01-31",1.7
"655","2017-02-01",1.69
"656","2017-02-02",1.68
"657","2017-02-03",1.65
"658","2017-02-06",1.66
"659","2017-02-07",1.66
"660","2017-02-08",1.65
"661","2017-02-09",1.66
"662","2017-02-10",1.73
"663","2017-02-13",1.74
"664","2017-02-14",1.72
"665","2017-02-15",1.82
"666","2017-02-16",1.8
"667","2017-02-17",1.78
"668","2017-02-21",1.84
"669","2017-02-22",1.85
"670","2017-02-23",1.9
"671","2017-02-24",1.88
"672","2017-02-27",1.84
"673","2017-02-28",1.82
"674","2017-03-01",1.73
"675","2017-03-02",1.77
"676","2017-03-03",1.73
"677","2017-03-06",1.78
"678","2017-03-07",1.77
"679","2017-03-08",1.8
"680","2017-03-09",1.79
"681","2017-03-10",1.74
"682","2017-03-13",1.75
"683","2017-03-14",1.79
"684","2017-03-15",1.75
"685","2017-03-16",1.75
"686","2017-03-17",1.79
"687","2017-03-20",1.8
"688","2017-03-21",1.75
"689","2017-03-22",1.72
"690","2017-03-23",1.75
"691","2017-03-24",1.726
"692","2017-03-27",1.73
"693","2017-03-28",1.69
"694","2017-03-29",1.738
"695","2017-03-30",1.67
"696","2017-03-31",1.9
"697","2017-04-03",2.02
"698","2017-04-04",1.94
"699","2017-04-05",2.01
"700","2017-04-06",2.03
"701","2017-04-07",2.01
"702","2017-04-10",2.03
"703","2017-04-11",2.08
"704","2017-04-12",2.29
"705","2017-04-13",2.15
"706","2017-04-17",2.14
"707","2017-04-18",2.1
"708","2017-04-19",2.24
"709","2017-04-20",2.31
"710","2017-04-21",2.29
"711","2017-04-24",2.26
"712","2017-04-25",2.3
"713","2017-04-26",2.25
"714","2017-04-27",2.21
"715","2017-04-28",2.22
"716","2017-05-01",2.25
"717","2017-05-02",2.15
"718","2017-05-03",2.13
"719","2017-05-04",2.06
"720","2017-05-05",2.07
"721","2017-05-08",2.03
"722","2017-05-09",2.03
"723","2017-05-10",2.07
"724","2017-05-11",2.045
"725","2017-05-12",2.077
"726","2017-05-15",2.13
"727","2017-05-16",2.13
"728","2017-05-17",2.09
"729","2017-05-18",2.01
"730","2017-05-19",2.1
"731","2017-05-22",2.2
"732","2017-05-23",2.2
"733","2017-05-24",2.04
"734","2017-05-25",2.09
"735","2017-05-26",2.12
"736","2017-05-30",2.12
"737","2017-05-31",2.19
"738","2017-06-01",2.08
"739","2017-06-02",2.08
"740","2017-06-05",2.1
"741","2017-06-06",2.1
"742","2017-06-07",2.04
"743","2017-06-08",2.12
"744","2017-06-09",2.11
"745","2017-06-12",2.01
"746","2017-06-13",2.07
"747","2017-06-14",1.98
"748","2017-06-15",2.01
"749","2017-06-16",1.93
"750","2017-06-19",1.93
"751","2017-06-20",2
"752","2017-06-21",1.92
"753","2017-06-22",1.93
"754","2017-06-23",1.91
"755","2017-06-26",1.91
"756","2017-06-27",1.96
"757","2017-06-28",1.95
"758","2017-06-29",1.94
"759","2017-06-30",2.17
"760","2017-07-03",2.17
"761","2017-07-05",1.99
"762","2017-07-06",1.99
"763","2017-07-07",2.07
"764","2017-07-10",2.01
"765","2017-07-11",1.97
"766","2017-07-12",2.09
"767","2017-07-13",2.11
"768","2017-07-14",2.01
"769","2017-07-17",2.02
"770","2017-07-18",2
"771","2017-07-19",1.96
"772","2017-07-20",2.07
"773","2017-07-21",2.02
"774","2017-07-24",2.02
"775","2017-07-25",1.94
"776","2017-07-26",1.86
"777","2017-07-27",1.8
"778","2017-07-28",1.83
"779","2017-07-31",1.84
"780","2017-08-01",1.84
"781","2017-08-02",1.84
"782","2017-08-03",1.85
"783","2017-08-04",1.95
"784","2017-08-07",1.94
"785","2017-08-08",1.883
"786","2017-08-09",1.89
"787","2017-08-10",1.8
"788","2017-08-11",1.76
"789","2017-08-14",1.86
"790","2017-08-15",1.78
"791","2017-08-16",1.78
"792","2017-08-17",1.77
"793","2017-08-18",1.75
"794","2017-08-21",1.77
"795","2017-08-22",1.789
"796","2017-08-23",1.77
"797","2017-08-24",1.77
"798","2017-08-25",1.76
"799","2017-08-28",1.78
"800","2017-08-29",1.57
"801","2017-08-30",1.64
"802","2017-08-31",1.59
"803","2017-09-01",1.63
"804","2017-09-05",1.6
"805","2017-09-06",1.57
"806","2017-09-07",1.4
"807","2017-09-08",1.41
"808","2017-09-11",1.55
"809","2017-09-12",1.59
"810","2017-09-13",1.51
"811","2017-09-14",1.48
"812","2017-09-15",1.48
"813","2017-09-18",1.49
"814","2017-09-19",1.47
"815","2017-09-20",1.51
"816","2017-09-21",1.47
"817","2017-09-22",1.47
"818","2017-09-25",1.43
"819","2017-09-26",1.48
"820","2017-09-27",1.5
"821","2017-09-28",1.52
"822","2017-09-29",1.68
"823","2017-10-02",1.62
"824","2017-10-03",1.55
"825","2017-10-04",1.59
"826","2017-10-05",1.51
"827","2017-10-06",1.7
"828","2017-10-09",1.62
"829","2017-10-10",1.54
"830","2017-10-11",1.57
"831","2017-10-12",1.56
"832","2017-10-13",1.455
"833","2017-10-16",1.36
"834","2017-10-17",1.48
"835","2017-10-18",1.56
"836","2017-10-19",1.5
"837","2017-10-20",1.49
"838","2017-10-23",1.449
"839","2017-10-24",1.4
"840","2017-10-25",1.37
"841","2017-10-26",1.4
"842","2017-10-27",1.5
"843","2017-10-30",1.42
"844","2017-10-31",1.4
"845","2017-11-01",1.41
"846","2017-11-02",1.5
"847","2017-11-03",1.52
"848","2017-11-06",1.47
"849","2017-11-07",1.59
"850","2017-11-08",1.58
"851","2017-11-09",1.56
"852","2017-11-10",1.5
"853","2017-11-13",1.7
"854","2017-11-14",1.56
"855","2017-11-15",1.67
"856","2017-11-16",1.54
"857","2017-11-17",1.87
"858","2017-11-20",1.92
"859","2017-11-21",2.03
"860","2017-11-22",2.03
"861","2017-11-24",2.03
"862","2017-11-27",2.07
"863","2017-11-28",2.12
"864","2017-11-29",2.12
"865","2017-11-30",2.27
"866","2017-12-01",2.3
"867","2017-12-04",2.47
"868","2017-12-05",2.33
"869","2017-12-06",2.25
"870","2017-12-07",2.4
"871","2017-12-08",2.41
"872","2017-12-11",2.44
"873","2017-12-12",2.16
"874","2017-12-13",2.1
"875","2017-12-14",2.09
"876","2017-12-15",2.23
"877","2017-12-18",2.27
"878","2017-12-19",2.32
"879","2017-12-20",2.33
"880","2017-12-21",2.24
"881","2017-12-22",2.21
"882","2017-12-26",2.24
"883","2017-12-27",2.215
"884","2017-12-28",2.373
"885","2017-12-29",2.39
"886","2018-01-02",2.37
"887","2018-01-03",2.45
"888","2018-01-04",2.36
"889","2018-01-05",2.3
"890","2018-01-08",2.363
"891","2018-01-09",2.36
"892","2018-01-10",2.34
"893","2018-01-11",2.33
"894","2018-01-12",2.34
"895","2018-01-16",2.35
"896","2018-01-17",2.242
"897","2018-01-18",2.22
"898","2018-01-19",2.32
"899","2018-01-22",2.31
"900","2018-01-23",2.21
"901","2018-01-24",2.26
"902","2018-01-25",2.28
"903","2018-01-26",2.25
"904","2018-01-29",2.24
"905","2018-01-30",2.24
"906","2018-01-31",2.22
"907","2018-02-01",2.21
"908","2018-02-02",2.22
"909","2018-02-05",2.25
"910","2018-02-06",2.3
"911","2018-02-07",2.26
"912","2018-02-08",2.24
"913","2018-02-09",2.23
"914","2018-02-12",2.25
"915","2018-02-13",2.26
"916","2018-02-14",2.3
"917","2018-02-15",2.34
"918","2018-02-16",2.51
"919","2018-02-20",2.53
"920","2018-02-21",2.55
"921","2018-02-22",2.73
"922","2018-02-23",2.63
"923","2018-02-26",2.55
"924","2018-02-27",2.55
"925","2018-02-28",2.57
"926","2018-03-01",2.56
"927","2018-03-02",2.57
"928","2018-03-05",2.51
"929","2018-03-06",2.58
"930","2018-03-07",2.56
"931","2018-03-08",2.58
"932","2018-03-09",2.555
"933","2018-03-12",2.56
"934","2018-03-13",2.62
"935","2018-03-14",2.63
"936","2018-03-15",2.69
"937","2018-03-16",2.81
"938","2018-03-19",2.87
"939","2018-03-20",2.79
"940","2018-03-21",2.73
"941","2018-03-22",2.75
"942","2018-03-23",2.82
"943","2018-03-26",2.73
"944","2018-03-27",2.59
"945","2018-03-28",2.59
"946","2018-03-29",2.75
"947","2018-04-02",2.72
"948","2018-04-03",2.65
"949","2018-04-04",2.68
"950","2018-04-05",2.7
"951","2018-04-06",2.58
"952","2018-04-09",2.59
"953","2018-04-10",2.42
"954","2018-04-11",2.55
"955","2018-04-12",2.55
"956","2018-04-13",2.43
"957","2018-04-16",2.47
"958","2018-04-17",2.45
"959","2018-04-18",2.4
"960","2018-04-19",2.43
"961","2018-04-20",2.43
"962","2018-04-23",2.37
"963","2018-04-24",2.35
"964","2018-04-25",2.31
"965","2018-04-26",2.35
"966","2018-04-27",2.34
"967","2018-04-30",2.27
"968","2018-05-01",2.31
"969","2018-05-02",2.3
"970","2018-05-03",2.32
"971","2018-05-04",2.31
"972","2018-05-07",2.3
"973","2018-05-08",2.34
"974","2018-05-09",2.27
"975","2018-05-10",2.24
"976","2018-05-11",2.21
"977","2018-05-14",2.24
"978","2018-05-15",2.23
"979","2018-05-16",2.41
"980","2018-05-17",2.35
"981","2018-05-18",2.47
"982","2018-05-21",2.45
"983","2018-05-22",2.45
"984","2018-05-23",2.44
"985","2018-05-24",2.43
"986","2018-05-25",2.3
"987","2018-05-29",2.34
"988","2018-05-30",2.35
"989","2018-05-31",2.35
"990","2018-06-01",2.44
"991","2018-06-04",2.44
"992","2018-06-05",2.42
"993","2018-06-06",2.5
"994","2018-06-07",2.49
"995","2018-06-08",2.51
"996","2018-06-11",2.437
"997","2018-06-12",2.47
"998","2018-06-13",2.54
"999","2018-06-14",2.45
"1000","2018-06-15",2.47
"1001","2018-06-18",2.54
"1002","2018-06-19",2.56
"1003","2018-06-20",2.6
"1004","2018-06-21",2.67
