"","date","BLNK"
"1073","2014-03-27",44.5
"1074","2014-03-28",40
"1075","2014-03-31",39
"1076","2014-04-01",40
"1077","2014-04-02",40
"1078","2014-04-03",40
"1079","2014-04-04",39
"1080","2014-04-07",40.5
"1081","2014-04-08",49
"1082","2014-04-09",55
"1083","2014-04-10",49
"1084","2014-04-11",51
"1085","2014-04-14",53
"1086","2014-04-15",52.5
"1087","2014-04-16",47.5
"1088","2014-04-17",50
"1089","2014-04-21",47.5
"1090","2014-04-22",52.5
"1091","2014-04-23",53.5
"1092","2014-04-24",52.5
"1093","2014-04-25",52
"1094","2014-04-28",55
"1095","2014-04-29",50
"1096","2014-04-30",50
"1097","2014-05-01",51
"1098","2014-05-02",51
"1099","2014-05-05",48.5
"1100","2014-05-06",49
"1101","2014-05-07",50.5
"1102","2014-05-08",47.5
"1103","2014-05-09",47.5
"1104","2014-05-12",48.5
"1105","2014-05-13",47.5
"1106","2014-05-14",45
"1107","2014-05-15",46.5
"1108","2014-05-16",48
"1109","2014-05-19",46.5
"1110","2014-05-20",45.5
"1111","2014-05-21",47.5
"1112","2014-05-22",47
"1113","2014-05-23",47
"1114","2014-05-27",44.5
"1115","2014-05-28",45
"1116","2014-05-29",45
"1117","2014-05-30",46.5
"1118","2014-06-02",45
"1119","2014-06-03",44
"1120","2014-06-04",45.5
"1121","2014-06-05",46
"1122","2014-06-06",47
"1123","2014-06-09",45
"1124","2014-06-10",44
"1125","2014-06-11",44
"1126","2014-06-12",42.5
"1127","2014-06-13",44.5
"1128","2014-06-16",42.5
"1129","2014-06-17",44.5
"1130","2014-06-18",44
"1131","2014-06-19",47
"1132","2014-06-20",47.5
"1133","2014-06-23",47.5
"1134","2014-06-24",45.5
"1135","2014-06-25",44.5
"1136","2014-06-26",42.5
"1137","2014-06-27",41.549999
"1138","2014-06-30",40.5
"1139","2014-07-01",41
"1140","2014-07-02",39
"1141","2014-07-03",39.5
"1142","2014-07-07",36.5
"1143","2014-07-08",34
"1144","2014-07-09",34.5
"1145","2014-07-10",32.5
"1146","2014-07-11",34
"1147","2014-07-14",32.5
"1148","2014-07-15",34
"1149","2014-07-16",32.5
"1150","2014-07-17",32.5
"1151","2014-07-18",34
"1152","2014-07-21",33
"1153","2014-07-22",34.5
"1154","2014-07-23",33.5
"1155","2014-07-24",33
"1156","2014-07-25",33
"1157","2014-07-28",31
"1158","2014-07-29",24.5
"1159","2014-07-30",26
"1160","2014-07-31",27.450001
"1161","2014-08-01",25
"1162","2014-08-04",25
"1163","2014-08-05",25
"1164","2014-08-06",25.5
"1165","2014-08-07",25
"1166","2014-08-08",25.5
"1167","2014-08-11",25.5
"1168","2014-08-12",25
"1169","2014-08-13",25
"1170","2014-08-14",25
"1171","2014-08-15",24.5
"1172","2014-08-18",26.799999
"1173","2014-08-19",27
"1174","2014-08-20",27
"1175","2014-08-21",26.5
"1176","2014-08-22",29
"1177","2014-08-25",34.25
"1178","2014-08-26",35
"1179","2014-08-27",32.599998
"1180","2014-08-28",32.5
"1181","2014-08-29",32.5
"1182","2014-09-02",32.5
"1183","2014-09-03",31.5
"1184","2014-09-04",31
"1185","2014-09-05",33
"1186","2014-09-08",35
"1187","2014-09-09",35
"1188","2014-09-10",33.5
"1189","2014-09-11",35
"1190","2014-09-12",34
"1191","2014-09-15",32
"1192","2014-09-16",30
"1193","2014-09-17",29.5
"1194","2014-09-18",28
"1195","2014-09-19",30
"1196","2014-09-22",30
"1197","2014-09-23",29.5
"1198","2014-09-24",29
"1199","2014-09-25",29
"1200","2014-09-26",30
"1201","2014-09-29",29.5
"1202","2014-09-30",30
"1203","2014-10-01",28
"1204","2014-10-02",30
"1205","2014-10-03",29
"1206","2014-10-06",28
"1207","2014-10-07",27.5
"1208","2014-10-08",26
"1209","2014-10-09",26.5
"1210","2014-10-10",26.5
"1211","2014-10-13",26
"1212","2014-10-14",26
"1213","2014-10-15",26.5
"1214","2014-10-16",26
"1215","2014-10-17",26
"1216","2014-10-20",24
"1217","2014-10-21",26
"1218","2014-10-22",24.5
"1219","2014-10-23",26
"1220","2014-10-24",23.5
"1221","2014-10-27",23.5
"1222","2014-10-28",24
"1223","2014-10-29",23
"1224","2014-10-30",24.5
"1225","2014-10-31",24
"1226","2014-11-03",23.5
"1227","2014-11-04",23.5
"1228","2014-11-05",22.5
"1229","2014-11-06",22.5
"1230","2014-11-07",22.5
"1231","2014-11-10",22.5
"1232","2014-11-11",22
"1233","2014-11-12",21.5
"1234","2014-11-13",21
"1235","2014-11-14",21.5
"1236","2014-11-17",21.5
"1237","2014-11-18",21
"1238","2014-11-19",21.5
"1239","2014-11-20",20.5
"1240","2014-11-21",20.5
"1241","2014-11-24",19.5
"1242","2014-11-25",20.5
"1243","2014-11-26",21.5
"1244","2014-11-28",22.5
"1245","2014-12-01",22.25
"1246","2014-12-02",22
"1247","2014-12-03",20.549999
"1248","2014-12-04",20
"1249","2014-12-05",19.5
"1250","2014-12-08",18.700001
"1251","2014-12-09",18.25
"1252","2014-12-10",18
"1253","2014-12-11",19.5
"1254","2014-12-12",16.5
"1255","2014-12-15",15.5
"1256","2014-12-16",16
"1257","2014-12-17",16.5
"1258","2014-12-18",16.5
"1259","2014-12-19",15.15
"1260","2014-12-22",20
"1261","2014-12-23",17.200001
"1262","2014-12-24",17
"1263","2014-12-26",18
"1264","2014-12-29",20
"1265","2014-12-30",17.5
"1266","2014-12-31",20.5
"1267","2015-01-02",21.5
"1268","2015-01-05",22
"1269","2015-01-06",20.049999
"1270","2015-01-07",22
"1271","2015-01-08",22
"1272","2015-01-09",22
"1273","2015-01-12",20
"1274","2015-01-13",20.5
"1275","2015-01-14",21.5
"1276","2015-01-15",21.5
"1277","2015-01-16",21.5
"1278","2015-01-20",21.5
"1279","2015-01-21",20
"1280","2015-01-22",20.200001
"1281","2015-01-23",21
"1282","2015-01-26",22
"1283","2015-01-27",20
"1284","2015-01-28",21.75
"1285","2015-01-29",22
"1286","2015-01-30",21.5
"1287","2015-02-02",21.5
"1288","2015-02-03",21
"1289","2015-02-04",20
"1290","2015-02-05",20.25
"1291","2015-02-06",19
"1292","2015-02-09",19
"1293","2015-02-10",20
"1294","2015-02-11",19
"1295","2015-02-12",19.5
"1296","2015-02-13",21
"1297","2015-02-17",20
"1298","2015-02-18",20.5
"1299","2015-02-19",19.5
"1300","2015-02-20",20
"1301","2015-02-23",19.75
"1302","2015-02-24",19
"1303","2015-02-25",20.5
"1304","2015-02-26",20.5
"1305","2015-02-27",19.5
"1306","2015-03-02",20
"1307","2015-03-03",20
"1308","2015-03-04",19
"1309","2015-03-05",20.450001
"1310","2015-03-06",20.4
"1311","2015-03-09",18
"1312","2015-03-10",19
"1313","2015-03-11",18.5
"1314","2015-03-12",18.799999
"1315","2015-03-13",19
"1316","2015-03-16",19
"1317","2015-03-17",18.5
"1318","2015-03-18",19
"1319","2015-03-19",20
"1320","2015-03-20",20
"1321","2015-03-23",18
"1322","2015-03-24",19.950001
"1323","2015-03-25",19
"1324","2015-03-26",19.5
"1325","2015-03-27",20
"1326","2015-03-30",18
"1327","2015-03-31",18.049999
"1328","2015-04-01",18.049999
"1329","2015-04-02",18.1
"1330","2015-04-06",19
"1331","2015-04-07",18.049999
"1332","2015-04-08",18.450001
"1333","2015-04-09",20
"1334","2015-04-10",18.5
"1335","2015-04-13",18.25
"1336","2015-04-14",20.5
"1337","2015-04-15",18.049999
"1338","2015-04-16",18.1
"1339","2015-04-17",18.5
"1340","2015-04-20",18.5
"1341","2015-04-21",17.5
"1342","2015-04-22",18.450001
"1343","2015-04-23",18.5
"1344","2015-04-24",17.5
"1345","2015-04-27",19
"1346","2015-04-28",19
"1347","2015-04-29",19
"1348","2015-04-30",18
"1349","2015-05-01",18.5
"1350","2015-05-04",18.5
"1351","2015-05-05",18.5
"1352","2015-05-06",18.450001
"1353","2015-05-07",17.25
"1354","2015-05-08",16.75
"1355","2015-05-11",17.25
"1356","2015-05-12",17
"1357","2015-05-13",17.200001
"1358","2015-05-14",15
"1359","2015-05-15",16.5
"1360","2015-05-18",15.25
"1361","2015-05-19",14
"1362","2015-05-20",14.5
"1363","2015-05-21",14
"1364","2015-05-22",14
"1365","2015-05-26",12.5
"1366","2015-05-27",14.9
"1367","2015-05-28",13.5
"1368","2015-05-29",13.5
"1369","2015-06-01",13.5
"1370","2015-06-02",13.5
"1371","2015-06-03",14
"1372","2015-06-04",14.5
"1373","2015-06-05",15.95
"1374","2015-06-08",15
"1375","2015-06-09",15.5
"1376","2015-06-10",16
"1377","2015-06-11",16
"1378","2015-06-12",17.25
"1379","2015-06-15",16.5
"1380","2015-06-16",15.25
"1381","2015-06-17",16.25
"1382","2015-06-18",16.75
"1383","2015-06-19",16.299999
"1384","2015-06-22",17.5
"1385","2015-06-23",17.5
"1386","2015-06-24",16
"1387","2015-06-25",14.25
"1388","2015-06-26",17
"1389","2015-06-29",16
"1390","2015-06-30",17.049999
"1391","2015-07-01",18
"1392","2015-07-02",18
"1393","2015-07-06",15.5
"1394","2015-07-07",15.25
"1395","2015-07-08",15.25
"1396","2015-07-09",15.5
"1397","2015-07-10",17
"1398","2015-07-13",15.25
"1399","2015-07-14",15.25
"1400","2015-07-15",15.25
"1401","2015-07-16",17
"1402","2015-07-17",15
"1403","2015-07-20",17
"1404","2015-07-21",15.5
"1405","2015-07-22",16
"1406","2015-07-23",16
"1407","2015-07-24",17
"1408","2015-07-27",16
"1409","2015-07-28",16
"1410","2015-07-29",17
"1411","2015-07-30",15.3
"1412","2015-07-31",15.25
"1413","2015-08-03",15.5
"1414","2015-08-04",15
"1415","2015-08-05",15.5
"1416","2015-08-06",16
"1417","2015-08-07",15
"1418","2015-08-10",15.5
"1419","2015-08-11",15.75
"1420","2015-08-12",14.5
"1421","2015-08-13",14.5
"1422","2015-08-14",15.75
"1423","2015-08-17",14.5
"1424","2015-08-18",14.5
"1425","2015-08-19",15.75
"1426","2015-08-20",15.5
"1427","2015-08-21",14
"1428","2015-08-24",14
"1429","2015-08-25",15.25
"1430","2015-08-26",14.5
"1431","2015-08-27",14.5
"1432","2015-08-28",14.5
"1433","2015-08-31",14
"1434","2015-09-01",14
"1435","2015-09-02",14.75
"1436","2015-09-03",14.75
"1437","2015-09-04",14
"1438","2015-09-08",14.25
"1439","2015-09-09",14.75
"1440","2015-09-10",15
"1441","2015-09-11",13.25
"1442","2015-09-14",13.25
"1443","2015-09-15",12.75
"1444","2015-09-16",14
"1445","2015-09-17",13
"1446","2015-09-18",13
"1447","2015-09-21",12.5
"1448","2015-09-22",12.5
"1449","2015-09-23",12.5
"1450","2015-09-24",12.5
"1451","2015-09-25",11.75
"1452","2015-09-28",10.5
"1453","2015-09-29",11.5
"1454","2015-09-30",11.5
"1455","2015-10-01",10
"1456","2015-10-02",10
"1457","2015-10-05",11
"1458","2015-10-06",10
"1459","2015-10-07",8.75
"1460","2015-10-08",10.7
"1461","2015-10-09",10.85
"1462","2015-10-12",11
"1463","2015-10-13",11
"1464","2015-10-14",8.1
"1465","2015-10-15",9.5
"1466","2015-10-16",10
"1467","2015-10-19",10
"1468","2015-10-20",9
"1469","2015-10-21",9.5
"1470","2015-10-22",9
"1471","2015-10-23",8.3
"1472","2015-10-26",9
"1473","2015-10-27",8.25
"1474","2015-10-28",8.9
"1475","2015-10-29",8.95
"1476","2015-10-30",9.5
"1477","2015-11-02",10
"1478","2015-11-03",9.5
"1479","2015-11-04",8.5
"1480","2015-11-05",8.5
"1481","2015-11-06",8.25
"1482","2015-11-09",8.25
"1483","2015-11-10",9
"1484","2015-11-11",9.5
"1485","2015-11-12",10
"1486","2015-11-13",9.5
"1487","2015-11-16",9.5
"1488","2015-11-17",10
"1489","2015-11-18",8.3
"1490","2015-11-19",8.45
"1491","2015-11-20",8.95
"1492","2015-11-23",9.85
"1493","2015-11-24",9.85
"1494","2015-11-25",8.5
"1495","2015-11-27",8.8
"1496","2015-11-30",9.85
"1497","2015-12-01",8.3
"1498","2015-12-02",8.75
"1499","2015-12-03",8.35
"1500","2015-12-04",8.35
"1501","2015-12-07",9.1
"1502","2015-12-08",8.25
"1503","2015-12-09",8.5
"1504","2015-12-10",9
"1505","2015-12-11",8.5
"1506","2015-12-14",8.75
"1507","2015-12-15",8.75
"1508","2015-12-16",8.75
"1509","2015-12-17",8.5
"1510","2015-12-18",8.75
"1511","2015-12-21",8.75
"1512","2015-12-22",8.75
"1513","2015-12-23",8.25
"1514","2015-12-24",7.75
"1515","2015-12-28",6
"1516","2015-12-29",5.45
"1517","2015-12-30",5.75
"1518","2015-12-31",6.75
"1519","2016-01-04",7.25
"1520","2016-01-05",7
"1521","2016-01-06",7.25
"1522","2016-01-07",6.3
"1523","2016-01-08",6.15
"1524","2016-01-11",6.2
"1525","2016-01-12",7.25
"1526","2016-01-13",6.5
"1527","2016-01-14",6.15
"1528","2016-01-15",6.15
"1529","2016-01-19",6.15
"1530","2016-01-20",6.15
"1531","2016-01-21",6.15
"1532","2016-01-22",7.5
"1533","2016-01-25",6.75
"1534","2016-01-26",6.6
"1535","2016-01-27",6.55
"1536","2016-01-28",6
"1537","2016-01-29",5.9
"1538","2016-02-01",6.1
"1539","2016-02-02",7.9
"1540","2016-02-03",7.9
"1541","2016-02-04",7.65
"1542","2016-02-05",7.85
"1543","2016-02-08",6.35
"1544","2016-02-09",6.5
"1545","2016-02-10",7.9
"1546","2016-02-11",6.65
"1547","2016-02-12",6.75
"1548","2016-02-16",6.8
"1549","2016-02-17",6.95
"1550","2016-02-18",5.9
"1551","2016-02-19",5.8
"1552","2016-02-22",7.5
"1553","2016-02-23",7.5
"1554","2016-02-24",6.75
"1555","2016-02-25",10.85
"1556","2016-02-26",10.5
"1557","2016-02-29",10.85
"1558","2016-03-01",10
"1559","2016-03-02",12.5
"1560","2016-03-03",15
"1561","2016-03-04",16.049999
"1562","2016-03-07",16.5
"1563","2016-03-08",15.5
"1564","2016-03-09",14
"1565","2016-03-10",15
"1566","2016-03-11",12.8
"1567","2016-03-14",12.8
"1568","2016-03-15",14.95
"1569","2016-03-16",13.75
"1570","2016-03-17",14
"1571","2016-03-18",14.8
"1572","2016-03-21",16.200001
"1573","2016-03-22",15
"1574","2016-03-23",15
"1575","2016-03-24",17.450001
"1576","2016-03-28",17.450001
"1577","2016-03-29",15.05
"1578","2016-03-30",17.25
"1579","2016-03-31",17
"1580","2016-04-01",16
"1581","2016-04-04",15
"1582","2016-04-05",16
"1583","2016-04-06",16.35
"1584","2016-04-07",17.5
"1585","2016-04-08",15.55
"1586","2016-04-11",15.65
"1587","2016-04-12",17
"1588","2016-04-13",17.5
"1589","2016-04-14",18.5
"1590","2016-04-15",18.75
"1591","2016-04-18",21
"1592","2016-04-19",24
"1593","2016-04-20",32.5
"1594","2016-04-21",36
"1595","2016-04-22",35
"1596","2016-04-25",35
"1597","2016-04-26",32.5
"1598","2016-04-27",35
"1599","2016-04-28",35.5
"1600","2016-04-29",33.75
"1601","2016-05-02",34
"1602","2016-05-03",35
"1603","2016-05-04",32.049999
"1604","2016-05-05",34
"1605","2016-05-06",32.049999
"1606","2016-05-09",31.25
"1607","2016-05-10",24.5
"1608","2016-05-11",25.5
"1609","2016-05-12",19.799999
"1610","2016-05-13",20
"1611","2016-05-16",18.5
"1612","2016-05-17",16.5
"1613","2016-05-18",15.5
"1614","2016-05-19",14.85
"1615","2016-05-20",20
"1616","2016-05-23",19
"1617","2016-05-24",22
"1618","2016-05-25",25.5
"1619","2016-05-26",22
"1620","2016-05-27",22.35
"1621","2016-05-31",25
"1622","2016-06-01",24.200001
"1623","2016-06-02",22.5
"1624","2016-06-03",20.5
"1625","2016-06-06",22
"1626","2016-06-07",20.549999
"1627","2016-06-08",19
"1628","2016-06-09",20
"1629","2016-06-10",19
"1630","2016-06-13",20
"1631","2016-06-14",21
"1632","2016-06-15",21.5
"1633","2016-06-16",20
"1634","2016-06-17",22.5
"1635","2016-06-20",20
"1636","2016-06-21",20.5
"1637","2016-06-22",21
"1638","2016-06-23",20.5
"1639","2016-06-24",21
"1640","2016-06-27",22
"1641","2016-06-28",21
"1642","2016-06-29",19.549999
"1643","2016-06-30",19.049999
"1644","2016-07-01",21.15
"1645","2016-07-05",20.9
"1646","2016-07-06",20.75
"1647","2016-07-07",20.200001
"1648","2016-07-08",19
"1649","2016-07-11",20
"1650","2016-07-12",19.5
"1651","2016-07-13",19.75
"1652","2016-07-14",19.5
"1653","2016-07-15",18
"1654","2016-07-18",18.6
"1655","2016-07-19",17
"1656","2016-07-20",17.6
"1657","2016-07-21",19
"1658","2016-07-22",18.75
"1659","2016-07-25",17.5
"1660","2016-07-26",17
"1661","2016-07-27",17.450001
"1662","2016-07-28",18.4
"1663","2016-07-29",18.450001
"1664","2016-08-01",18.25
"1665","2016-08-02",18.25
"1666","2016-08-03",16.5
"1667","2016-08-04",16.5
"1668","2016-08-05",15
"1669","2016-08-08",16.5
"1670","2016-08-09",13.05
"1671","2016-08-10",15
"1672","2016-08-11",20
"1673","2016-08-12",24.5
"1674","2016-08-15",23.5
"1675","2016-08-16",23.5
"1676","2016-08-17",24
"1677","2016-08-18",23.5
"1678","2016-08-19",23.049999
"1679","2016-08-22",21.5
"1680","2016-08-23",21
"1681","2016-08-24",21
"1682","2016-08-25",21
"1683","2016-08-26",19.5
"1684","2016-08-29",21.5
"1685","2016-08-30",25
"1686","2016-08-31",25
"1687","2016-09-01",25
"1688","2016-09-02",23.75
"1689","2016-09-06",23.5
"1690","2016-09-07",25.5
"1691","2016-09-08",24
"1692","2016-09-09",24.5
"1693","2016-09-12",22.5
"1694","2016-09-13",21
"1695","2016-09-14",20
"1696","2016-09-15",24.5
"1697","2016-09-16",22.5
"1698","2016-09-19",20
"1699","2016-09-20",19.5
"1700","2016-09-21",20.75
"1701","2016-09-22",19.5
"1702","2016-09-23",20.450001
"1703","2016-09-26",20
"1704","2016-09-27",20
"1705","2016-09-28",20.1
"1706","2016-09-29",20
"1707","2016-09-30",20.549999
"1708","2016-10-03",20
"1709","2016-10-04",19.5
"1710","2016-10-05",20.5
"1711","2016-10-06",21
"1712","2016-10-07",21
"1713","2016-10-10",22
"1714","2016-10-11",20.5
"1715","2016-10-12",21.25
"1716","2016-10-13",20
"1717","2016-10-14",19
"1718","2016-10-17",19
"1719","2016-10-18",19
"1720","2016-10-19",19.200001
"1721","2016-10-20",20
"1722","2016-10-21",19
"1723","2016-10-24",18.9
"1724","2016-10-25",18.9
"1725","2016-10-26",17.75
"1726","2016-10-27",18
"1727","2016-10-28",18
"1728","2016-10-31",18.25
"1729","2016-11-01",18
"1730","2016-11-02",14.25
"1731","2016-11-03",14.5
"1732","2016-11-04",14.5
"1733","2016-11-07",15.05
"1734","2016-11-08",16
"1735","2016-11-09",16
"1736","2016-11-10",16.25
"1737","2016-11-11",15
"1738","2016-11-14",15
"1739","2016-11-15",14.5
"1740","2016-11-16",14
"1741","2016-11-17",14.65
"1742","2016-11-18",14
"1743","2016-11-21",13.15
"1744","2016-11-22",11.35
"1745","2016-11-23",11.95
"1746","2016-11-25",10.05
"1747","2016-11-28",11
"1748","2016-11-29",11
"1749","2016-11-30",12
"1750","2016-12-01",12.75
"1751","2016-12-02",13
"1752","2016-12-05",13.5
"1753","2016-12-06",14
"1754","2016-12-07",13.5
"1755","2016-12-08",13.35
"1756","2016-12-09",14
"1757","2016-12-12",14.45
"1758","2016-12-13",12.25
"1759","2016-12-14",13
"1760","2016-12-15",12.25
"1761","2016-12-16",10.75
"1762","2016-12-19",10.75
"1763","2016-12-20",10.75
"1764","2016-12-21",11
"1765","2016-12-22",10.5
"1766","2016-12-23",7.5
"1767","2016-12-27",7.5
"1768","2016-12-28",7.5
"1769","2016-12-29",7.5
"1770","2016-12-30",6.9
"1771","2017-01-03",8.5
"1772","2017-01-04",7.9
"1773","2017-01-05",8
"1774","2017-01-06",8
"1775","2017-01-09",8.55
"1776","2017-01-10",8.5
"1777","2017-01-11",8.9
"1778","2017-01-12",8.8
"1779","2017-01-13",9.3
"1780","2017-01-17",9.5
"1781","2017-01-18",9.25
"1782","2017-01-19",9.5
"1783","2017-01-20",9.25
"1784","2017-01-23",9
"1785","2017-01-24",10
"1786","2017-01-25",10.75
"1787","2017-01-26",10.5
"1788","2017-01-27",10.5
"1789","2017-01-30",10.5
"1790","2017-01-31",10.25
"1791","2017-02-01",10
"1792","2017-02-02",9.9
"1793","2017-02-03",10
"1794","2017-02-06",10.5
"1795","2017-02-07",10.5
"1796","2017-02-08",11
"1797","2017-02-09",10.25
"1798","2017-02-10",10.5
"1799","2017-02-13",11
"1800","2017-02-14",10.5
"1801","2017-02-15",11
"1802","2017-02-16",11
"1803","2017-02-17",10.1
"1804","2017-02-21",11
"1805","2017-02-22",10.95
"1806","2017-02-23",10.65
"1807","2017-02-24",10
"1808","2017-02-27",10.9
"1809","2017-02-28",10.5
"1810","2017-03-01",11
"1811","2017-03-02",10
"1812","2017-03-03",9.9
"1813","2017-03-06",9.75
"1814","2017-03-07",9.45
"1815","2017-03-08",9.75
"1816","2017-03-09",9.55
"1817","2017-03-10",10
"1818","2017-03-13",10.25
"1819","2017-03-14",10.35
"1820","2017-03-15",10
"1821","2017-03-16",9.5
"1822","2017-03-17",10.05
"1823","2017-03-20",10
"1824","2017-03-21",9.5
"1825","2017-03-22",9
"1826","2017-03-23",9.5
"1827","2017-03-24",9.25
"1828","2017-03-27",9.4
"1829","2017-03-28",9
"1830","2017-03-29",9.5
"1831","2017-03-30",8.75
"1832","2017-03-31",8.5
"1833","2017-04-03",8.25
"1834","2017-04-04",8.5
"1835","2017-04-05",8.75
"1836","2017-04-06",8.5
"1837","2017-04-07",8
"1838","2017-04-10",8
"1839","2017-04-11",8.2
"1840","2017-04-12",8
"1841","2017-04-13",8.5
"1842","2017-04-17",8.25
"1843","2017-04-18",8.05
"1844","2017-04-19",8
"1845","2017-04-20",8.5
"1846","2017-04-21",9.6
"1847","2017-04-24",9.25
"1848","2017-04-25",8.5
"1849","2017-04-26",8.5
"1850","2017-04-27",8.75
"1851","2017-04-28",8.75
"1852","2017-05-01",9.5
"1853","2017-05-02",9.55
"1854","2017-05-03",9
"1855","2017-05-04",9.5
"1856","2017-05-05",8.75
"1857","2017-05-08",8.6
"1858","2017-05-09",8.5
"1859","2017-05-10",8.5
"1860","2017-05-11",9.4
"1861","2017-05-12",9.5
"1862","2017-05-15",8.65
"1863","2017-05-16",9.1
"1864","2017-05-17",8.8
"1865","2017-05-18",9.25
"1866","2017-05-19",9.5
"1867","2017-05-22",8.75
"1868","2017-05-23",8.9
"1869","2017-05-24",9.4
"1870","2017-05-25",9.05
"1871","2017-05-26",9.5
"1872","2017-05-30",9
"1873","2017-05-31",9.5
"1874","2017-06-01",8.65
"1875","2017-06-02",9.25
"1876","2017-06-05",9.25
"1877","2017-06-06",9.25
"1878","2017-06-07",9.25
"1879","2017-06-08",8.8
"1880","2017-06-09",9.25
"1881","2017-06-12",9.25
"1882","2017-06-13",8.75
"1883","2017-06-14",8.5
"1884","2017-06-15",9.25
"1885","2017-06-16",9.15
"1886","2017-06-19",9
"1887","2017-06-20",9
"1888","2017-06-21",9.25
"1889","2017-06-22",8.75
"1890","2017-06-23",8.75
"1891","2017-06-26",9.25
"1892","2017-06-27",8.7
"1893","2017-06-28",9
"1894","2017-06-29",9
"1895","2017-06-30",8.5
"1896","2017-07-03",8.7
"1897","2017-07-05",9
"1898","2017-07-06",9
"1899","2017-07-07",9.6
"1900","2017-07-10",9.3
"1901","2017-07-11",9
"1902","2017-07-12",9
"1903","2017-07-13",9
"1904","2017-07-14",9
"1905","2017-07-17",9.4
"1906","2017-07-18",10
"1907","2017-07-19",11.45
"1908","2017-07-20",12.5
"1909","2017-07-21",14
"1910","2017-07-24",17.5
"1911","2017-07-25",19.1
"1912","2017-07-26",21.5
"1913","2017-07-27",22.75
"1914","2017-07-28",19.15
"1915","2017-07-31",19
"1916","2017-08-01",21.15
"1917","2017-08-02",21.5
"1918","2017-08-03",22
"1919","2017-08-04",21.799999
"1920","2017-08-07",24.75
"1921","2017-08-08",30
"1922","2017-08-09",24.1
"1923","2017-08-10",21
"1924","2017-08-11",23.5
"1925","2017-08-14",26.5
"1926","2017-08-15",26
"1927","2017-08-16",25
"1928","2017-08-17",24.5
"1929","2017-08-18",24
"1930","2017-08-21",22.15
"1931","2017-08-22",20.5
"1932","2017-08-23",22
"1933","2017-08-24",20
"1934","2017-08-25",19
"1935","2017-08-28",17.5
"1936","2017-08-29",17.5
"1937","2017-08-30",12.1
"1938","2017-08-31",12.9
"1939","2017-09-01",14.25
"1940","2017-09-05",14.7
"1941","2017-09-06",14
"1942","2017-09-07",14.7
"1943","2017-09-08",15.1
"1944","2017-09-11",16.299999
"1945","2017-09-12",15.25
"1946","2017-09-13",14.51
"1947","2017-09-14",14.3
"1948","2017-09-15",13.15
"1949","2017-09-18",13.9
"1950","2017-09-19",13.15
"1951","2017-09-20",12.4
"1952","2017-09-21",11.5
"1953","2017-09-22",11.5
"1954","2017-09-25",11
"1955","2017-09-26",11
"1956","2017-09-27",11.5
"1957","2017-09-28",11.15
"1958","2017-09-29",11.25
"1959","2017-10-02",10.6
"1960","2017-10-03",10.65
"1961","2017-10-04",11
"1962","2017-10-05",10.9
"1963","2017-10-06",10.86
"1964","2017-10-09",10.02
"1965","2017-10-10",10.02
"1966","2017-10-11",10.25
"1967","2017-10-12",10.04
"1968","2017-10-13",10.02
"1969","2017-10-16",9
"1970","2017-10-17",7.05
"1971","2017-10-18",6.4
"1972","2017-10-19",6.25
"1973","2017-10-20",6.7
"1974","2017-10-23",7.03
"1975","2017-10-24",7.2
"1976","2017-10-25",7.25
"1977","2017-10-26",7.27
"1978","2017-10-27",7.9
"1979","2017-10-30",8
"1980","2017-10-31",8
"1981","2017-11-01",8.25
"1982","2017-11-02",8.25
"1983","2017-11-03",8.25
"1984","2017-11-06",8
"1985","2017-11-07",8.05
"1986","2017-11-08",7.82
"1987","2017-11-09",7.75
"1988","2017-11-10",7.6
"1989","2017-11-13",7.25
"1990","2017-11-14",6.91
"1991","2017-11-15",6.9
"1992","2017-11-16",6.8
"1993","2017-11-17",7.09
"1994","2017-11-20",7
"1995","2017-11-21",7
"1996","2017-11-22",6.8
"1997","2017-11-24",6.5
"1998","2017-11-27",5.9
"1999","2017-11-28",5.55
"2000","2017-11-29",5.95
"2001","2017-11-30",6.35
"2002","2017-12-01",6.5
"2003","2017-12-04",6.3
"2004","2017-12-05",5.75
"2005","2017-12-06",5.03
"2006","2017-12-07",4.7
"2007","2017-12-08",5
"2008","2017-12-11",6
"2009","2017-12-12",5.6
"2010","2017-12-13",5.45
"2011","2017-12-14",6
"2012","2017-12-15",5.55
"2013","2017-12-18",6
"2014","2017-12-19",5.47
"2015","2017-12-20",5.45
"2016","2017-12-21",5.05
"2017","2017-12-22",5.05
"2018","2017-12-26",5.1
"2019","2017-12-27",5.25
"2020","2017-12-28",5
"2021","2017-12-29",4.5
"2022","2018-01-02",4.55
"2023","2018-01-03",4.75
"2024","2018-01-04",5.1
"2025","2018-01-05",5.1
"2026","2018-01-08",4.9
"2027","2018-01-09",4.775
"2028","2018-01-10",5.25
"2029","2018-01-11",5
"2030","2018-01-12",5.5
"2031","2018-01-16",7.5
"2032","2018-01-17",8.63
"2033","2018-01-18",13.95
"2034","2018-01-19",14.49
"2035","2018-01-22",10
"2036","2018-01-23",8.51
"2037","2018-01-24",7
"2038","2018-01-25",9.5
"2039","2018-01-26",8
"2040","2018-01-29",7.9
"2041","2018-01-30",7.5
"2042","2018-01-31",7.99
"2043","2018-02-01",7.15
"2044","2018-02-02",7.55
"2045","2018-02-05",7.8
"2046","2018-02-06",8.99
"2047","2018-02-07",8
"2048","2018-02-08",8.2
