"","date","TVTY"
"90","2007-05-11",44.669998
"91","2007-05-14",44.43
"92","2007-05-15",44.310001
"93","2007-05-16",44.16
"94","2007-05-17",43.950001
"95","2007-05-18",45.189999
"96","2007-05-21",47.040001
"97","2007-05-22",47.009998
"98","2007-05-23",47
"99","2007-05-24",46.720001
"100","2007-05-25",47.529999
"101","2007-05-29",47.740002
"102","2007-05-30",45.5
"103","2007-05-31",46.619999
"104","2007-06-01",46.759998
"105","2007-06-04",47.349998
"106","2007-06-05",46.900002
"107","2007-06-06",46.830002
"108","2007-06-07",47.779999
"109","2007-06-08",47.639999
"110","2007-06-11",47.880001
"111","2007-06-12",47.200001
"112","2007-06-13",48
"113","2007-06-14",48.470001
"114","2007-06-15",49
"115","2007-06-18",49.32
"116","2007-06-19",48.790001
"117","2007-06-20",48.400002
"118","2007-06-21",48
"119","2007-06-22",47.720001
"120","2007-06-25",47.77
"121","2007-06-26",47.740002
"122","2007-06-27",49
"123","2007-06-28",49.110001
"124","2007-06-29",47.369999
"125","2007-07-02",48.220001
"126","2007-07-03",48.599998
"127","2007-07-05",49.639999
"128","2007-07-06",46.639999
"129","2007-07-09",46.580002
"130","2007-07-10",45
"131","2007-07-11",45.77
"132","2007-07-12",47.009998
"133","2007-07-13",48.009998
"134","2007-07-16",48.02
"135","2007-07-17",47.950001
"136","2007-07-18",48.099998
"137","2007-07-19",47.73
"138","2007-07-20",46.990002
"139","2007-07-23",47.029999
"140","2007-07-24",45.639999
"141","2007-07-25",45.459999
"142","2007-07-26",45.23
"143","2007-07-27",44.450001
"144","2007-07-30",44.66
"145","2007-07-31",43.700001
"146","2007-08-01",44.25
"147","2007-08-02",46.220001
"148","2007-08-03",45.84
"149","2007-08-06",48.330002
"150","2007-08-07",50.849998
"151","2007-08-08",54.02
"152","2007-08-09",54.66
"153","2007-08-10",50.669998
"154","2007-08-13",49.029999
"155","2007-08-14",48.139999
"156","2007-08-15",49
"157","2007-08-16",49.389999
"158","2007-08-17",50
"159","2007-08-20",50.439999
"160","2007-08-21",49.419998
"161","2007-08-22",49.529999
"162","2007-08-23",48.52
"163","2007-08-24",48.98
"164","2007-08-27",48.77
"165","2007-08-28",48.099998
"166","2007-08-29",49.169998
"167","2007-08-30",49.75
"168","2007-08-31",49.799999
"169","2007-09-04",50.98
"170","2007-09-05",50.380001
"171","2007-09-06",50.43
"172","2007-09-07",49.5
"173","2007-09-10",49.240002
"174","2007-09-11",51.549999
"175","2007-09-12",51.380001
"176","2007-09-13",52.029999
"177","2007-09-14",52.75
"178","2007-09-17",51.529999
"179","2007-09-18",53.889999
"180","2007-09-19",55.060001
"181","2007-09-20",54.16
"182","2007-09-21",55.209999
"183","2007-09-24",56.02
"184","2007-09-25",55.720001
"185","2007-09-26",56.869999
"186","2007-09-27",54.75
"187","2007-09-28",53.970001
"188","2007-10-01",55.029999
"189","2007-10-02",55.040001
"190","2007-10-03",56.459999
"191","2007-10-04",56.669998
"192","2007-10-05",55.43
"193","2007-10-08",55.009998
"194","2007-10-09",56.099998
"195","2007-10-10",57.299999
"196","2007-10-11",55.709999
"197","2007-10-12",54.25
"198","2007-10-15",53.77
"199","2007-10-16",54.459999
"200","2007-10-17",53.25
"201","2007-10-18",57.580002
"202","2007-10-19",56.869999
"203","2007-10-22",57.639999
"204","2007-10-23",58.299999
"205","2007-10-24",58.189999
"206","2007-10-25",59.240002
"207","2007-10-26",58.060001
"208","2007-10-29",58.150002
"209","2007-10-30",59.09
"210","2007-10-31",60.700001
"211","2007-11-01",58.779999
"212","2007-11-02",58.580002
"213","2007-11-05",57.299999
"214","2007-11-06",58.540001
"215","2007-11-07",57.110001
"216","2007-11-08",57.68
"217","2007-11-09",56.66
"218","2007-11-12",57.560001
"219","2007-11-13",59.23
"220","2007-11-14",58.740002
"221","2007-11-15",57.970001
"222","2007-11-16",57.700001
"223","2007-11-19",57.02
"224","2007-11-20",55.32
"225","2007-11-21",53
"226","2007-11-23",53.630001
"227","2007-11-26",53.009998
"228","2007-11-27",55.240002
"229","2007-11-28",57.02
"230","2007-11-29",57.790001
"231","2007-11-30",58.369999
"232","2007-12-03",58.380001
"233","2007-12-04",57.779999
"234","2007-12-05",58.290001
"235","2007-12-06",59.400002
"236","2007-12-07",59.369999
"237","2007-12-10",59.32
"238","2007-12-11",57.970001
"239","2007-12-12",57.560001
"240","2007-12-13",57.09
"241","2007-12-14",55.779999
"242","2007-12-17",54.580002
"243","2007-12-18",55.84
"244","2007-12-19",55.52
"245","2007-12-20",60
"246","2007-12-21",59.189999
"247","2007-12-24",60.349998
"248","2007-12-26",60.689999
"249","2007-12-27",60
"250","2007-12-28",58.830002
"251","2007-12-31",58.439999
"252","2008-01-02",59.419998
"253","2008-01-03",58.889999
"254","2008-01-04",58.470001
"255","2008-01-07",64.5
"256","2008-01-08",67.209999
"257","2008-01-09",67.660004
"258","2008-01-10",69.339996
"259","2008-01-11",68.059998
"260","2008-01-14",67.769997
"261","2008-01-15",67.730003
"262","2008-01-16",68.669998
"263","2008-01-17",67.5
"264","2008-01-18",67.269997
"265","2008-01-22",67
"266","2008-01-23",66.970001
"267","2008-01-24",65.139999
"268","2008-01-25",63.759998
"269","2008-01-28",66.589996
"270","2008-01-29",66.370003
"271","2008-01-30",55.849998
"272","2008-01-31",56.299999
"273","2008-02-01",55.560001
"274","2008-02-04",54.639999
"275","2008-02-05",54.849998
"276","2008-02-06",54.459999
"277","2008-02-07",54.93
"278","2008-02-08",52.959999
"279","2008-02-11",51.59
"280","2008-02-12",46.639999
"281","2008-02-13",47.52
"282","2008-02-14",46.450001
"283","2008-02-15",46.34
"284","2008-02-19",44.439999
"285","2008-02-20",44.959999
"286","2008-02-21",44.419998
"287","2008-02-22",44.939999
"288","2008-02-25",45.349998
"289","2008-02-26",31.93
"290","2008-02-27",32.700001
"291","2008-02-28",33.560001
"292","2008-02-29",34.349998
"293","2008-03-03",33.650002
"294","2008-03-04",33.43
"295","2008-03-05",35.419998
"296","2008-03-06",35.119999
"297","2008-03-07",34.549999
"298","2008-03-10",34.27
"299","2008-03-11",33.169998
"300","2008-03-12",33.23
"301","2008-03-13",32.419998
"302","2008-03-14",32.860001
"303","2008-03-17",30.73
"304","2008-03-18",32
"305","2008-03-19",32.869999
"306","2008-03-20",33.610001
"307","2008-03-24",34.040001
"308","2008-03-25",34.34
"309","2008-03-26",34.310001
"310","2008-03-27",35.360001
"311","2008-03-28",36.130001
"312","2008-03-31",35.34
"313","2008-04-01",37.040001
"314","2008-04-02",37.27
"315","2008-04-03",36.029999
"316","2008-04-04",35.619999
"317","2008-04-07",34.919998
"318","2008-04-08",35.349998
"319","2008-04-09",34.990002
"320","2008-04-10",35.740002
"321","2008-04-11",35.400002
"322","2008-04-14",35.139999
"323","2008-04-15",34.709999
"324","2008-04-16",36.529999
"325","2008-04-17",36.09
"326","2008-04-18",36.639999
"327","2008-04-21",36.66
"328","2008-04-22",35.959999
"329","2008-04-23",36.799999
"330","2008-04-24",36.849998
"331","2008-04-25",37.029999
"332","2008-04-28",36.52
"333","2008-04-29",36.32
"334","2008-04-30",36.529999
"335","2008-05-01",36.139999
"336","2008-05-02",33.330002
"337","2008-05-05",32.740002
"338","2008-05-06",31.190001
"339","2008-05-07",32.52
"340","2008-05-08",31.91
"341","2008-05-09",31.91
"342","2008-05-12",31.24
"343","2008-05-13",30
"344","2008-05-14",31.629999
"345","2008-05-15",30.969999
"346","2008-05-16",30.040001
"347","2008-05-19",30.26
"348","2008-05-20",31.43
"349","2008-05-21",31.25
"350","2008-05-22",31.870001
"351","2008-05-23",31.32
"352","2008-05-27",31.92
"353","2008-05-28",31.49
"354","2008-05-29",32.509998
"355","2008-05-30",32.299999
"356","2008-06-02",31.49
"357","2008-06-03",31.75
"358","2008-06-04",31.99
"359","2008-06-05",32.68
"360","2008-06-06",31.620001
"361","2008-06-09",30.469999
"362","2008-06-10",30.540001
"363","2008-06-11",30.139999
"364","2008-06-12",30.66
"365","2008-06-13",31.6
"366","2008-06-16",32.419998
"367","2008-06-17",31.83
"368","2008-06-18",30.65
"369","2008-06-19",33.900002
"370","2008-06-20",33.220001
"371","2008-06-23",32.389999
"372","2008-06-24",31.26
"373","2008-06-25",31.379999
"374","2008-06-26",30.83
"375","2008-06-27",30.389999
"376","2008-06-30",29.6
"377","2008-07-01",29.59
"378","2008-07-02",28.41
"379","2008-07-03",28
"380","2008-07-07",28.200001
"381","2008-07-08",28.889999
"382","2008-07-09",27.469999
"383","2008-07-10",27.27
"384","2008-07-11",26.85
"385","2008-07-14",26.42
"386","2008-07-15",26.73
"387","2008-07-16",27.26
"388","2008-07-17",27.610001
"389","2008-07-18",27.559999
"390","2008-07-21",27.98
"391","2008-07-22",28.66
"392","2008-07-23",29.129999
"393","2008-07-24",28.09
"394","2008-07-25",28.190001
"395","2008-07-28",27.049999
"396","2008-07-29",26.76
"397","2008-07-30",24.559999
"398","2008-07-31",25.41
"399","2008-08-01",25.42
"400","2008-08-04",25.309999
"401","2008-08-05",26.93
"402","2008-08-06",26.32
"403","2008-08-07",26.389999
"404","2008-08-08",26.59
"405","2008-08-11",27.110001
"406","2008-08-12",26.76
"407","2008-08-13",26.92
"408","2008-08-14",26.889999
"409","2008-08-15",27.049999
"410","2008-08-18",27.030001
"411","2008-08-19",26.92
"412","2008-08-20",26.799999
"413","2008-08-21",26.629999
"414","2008-08-22",25.27
"415","2008-08-25",19.73
"416","2008-08-26",19.629999
"417","2008-08-27",19.52
"418","2008-08-28",19.59
"419","2008-08-29",19.049999
"420","2008-09-02",19.209999
"421","2008-09-03",19.49
"422","2008-09-04",18.700001
"423","2008-09-05",18.9
"424","2008-09-08",19.459999
"425","2008-09-09",19.18
"426","2008-09-10",19.309999
"427","2008-09-11",18.389999
"428","2008-09-12",18.959999
"429","2008-09-15",18.629999
"430","2008-09-16",18.450001
"431","2008-09-17",17.959999
"432","2008-09-18",17.07
"433","2008-09-19",16.82
"434","2008-09-22",17
"435","2008-09-23",16.9
"436","2008-09-24",17.15
"437","2008-09-25",16.559999
"438","2008-09-26",16.450001
"439","2008-09-29",15.1
"440","2008-09-30",16.17
"441","2008-10-01",16.74
"442","2008-10-02",15.97
"443","2008-10-03",15.2
"444","2008-10-06",13.09
"445","2008-10-07",12.05
"446","2008-10-08",11.15
"447","2008-10-09",9.26
"448","2008-10-10",10.46
"449","2008-10-13",12.36
"450","2008-10-14",12.11
"451","2008-10-15",11.34
"452","2008-10-16",11.52
"453","2008-10-17",10.39
"454","2008-10-20",10.95
"455","2008-10-21",10.65
"456","2008-10-22",9.74
"457","2008-10-23",8.72
"458","2008-10-24",8.41
"459","2008-10-27",7.91
"460","2008-10-28",8.34
"461","2008-10-29",8.91
"462","2008-10-30",9.53
"463","2008-10-31",10.1
"464","2008-11-03",11.06
"465","2008-11-04",10.58
"466","2008-11-05",10.9
"467","2008-11-06",10.37
"468","2008-11-07",10.28
"469","2008-11-10",9.78
"470","2008-11-11",9.29
"471","2008-11-12",8.16
"472","2008-11-13",9.06
"473","2008-11-14",8.19
"474","2008-11-17",8.08
"475","2008-11-18",7.75
"476","2008-11-19",6.99
"477","2008-11-20",6.23
"478","2008-11-21",5.92
"479","2008-11-24",6.81
"480","2008-11-25",7.07
"481","2008-11-26",7.94
"482","2008-11-28",8.09
"483","2008-12-01",7.29
"484","2008-12-02",8.06
"485","2008-12-03",8.52
"486","2008-12-04",8.2
"487","2008-12-05",8.91
"488","2008-12-08",9.22
"489","2008-12-09",8.76
"490","2008-12-10",9.18
"491","2008-12-11",8.93
"492","2008-12-12",9.36
"493","2008-12-15",8.69
"494","2008-12-16",9.13
"495","2008-12-17",10.54
"496","2008-12-18",10.94
"497","2008-12-19",10.75
"498","2008-12-22",10.02
"499","2008-12-23",10.22
"500","2008-12-24",10.38
"501","2008-12-26",11.01
"502","2008-12-29",10.9
"503","2008-12-30",11.52
"504","2008-12-31",11.48
"505","2009-01-02",11.81
"506","2009-01-05",11.67
"507","2009-01-06",11.64
"508","2009-01-07",10.51
"509","2009-01-08",10.35
"510","2009-01-09",13.53
"511","2009-01-12",12.76
"512","2009-01-13",12.48
"513","2009-01-14",12.01
"514","2009-01-15",12.48
"515","2009-01-16",12.72
"516","2009-01-20",12.08
"517","2009-01-21",12.86
"518","2009-01-22",12.78
"519","2009-01-23",12.78
"520","2009-01-26",13.04
"521","2009-01-27",13.54
"522","2009-01-28",14.79
"523","2009-01-29",14
"524","2009-01-30",13.82
"525","2009-02-02",13.55
"526","2009-02-03",13.92
"527","2009-02-04",13.76
"528","2009-02-05",13.75
"529","2009-02-06",11
"530","2009-02-09",10.77
"531","2009-02-10",11.04
"532","2009-02-11",11.31
"533","2009-02-12",11.57
"534","2009-02-13",11.43
"535","2009-02-17",11.34
"536","2009-02-18",11.25
"537","2009-02-19",11.05
"538","2009-02-20",11.1
"539","2009-02-23",10.65
"540","2009-02-24",11.01
"541","2009-02-25",10.43
"542","2009-02-26",9.91
"543","2009-02-27",9.11
"544","2009-03-02",7.45
"545","2009-03-03",7.77
"546","2009-03-04",8.07
"547","2009-03-05",7.31
"548","2009-03-06",7.42
"549","2009-03-09",7.39
"550","2009-03-10",7.69
"551","2009-03-11",7.4
"552","2009-03-12",7.43
"553","2009-03-13",8.27
"554","2009-03-16",8
"555","2009-03-17",7.94
"556","2009-03-18",8.27
"557","2009-03-19",8.91
"558","2009-03-20",8.83
"559","2009-03-23",9.35
"560","2009-03-24",8.91
"561","2009-03-25",9.3
"562","2009-03-26",9.67
"563","2009-03-27",9.06
"564","2009-03-30",8.62
"565","2009-03-31",8.77
"566","2009-04-01",8.76
"567","2009-04-02",9.28
"568","2009-04-03",9.22
"569","2009-04-06",8.94
"570","2009-04-07",8.58
"571","2009-04-08",8.85
"572","2009-04-09",9.04
"573","2009-04-13",9.11
"574","2009-04-14",8.82
"575","2009-04-15",9.34
"576","2009-04-16",9.68
"577","2009-04-17",9.84
"578","2009-04-20",9.46
"579","2009-04-21",10.86
"580","2009-04-22",10.75
"581","2009-04-23",10.72
"582","2009-04-24",10.64
"583","2009-04-27",10.57
"584","2009-04-28",10.55
"585","2009-04-29",10.8
"586","2009-04-30",10.43
"587","2009-05-01",10.16
"588","2009-05-04",10.48
"589","2009-05-05",10.61
"590","2009-05-06",10.82
"591","2009-05-07",11.02
"592","2009-05-08",11.76
"593","2009-05-11",11.51
"594","2009-05-12",11.2
"595","2009-05-13",10.57
"596","2009-05-14",11.09
"597","2009-05-15",10.93
"598","2009-05-18",10.99
"599","2009-05-19",11.21
"600","2009-05-20",12.08
"601","2009-05-21",11.84
"602","2009-05-22",11.71
"603","2009-05-26",11.97
"604","2009-05-27",11.72
"605","2009-05-28",11.75
"606","2009-05-29",11.97
"607","2009-06-01",12.37
"608","2009-06-02",13.08
"609","2009-06-03",13
"610","2009-06-04",13.16
"611","2009-06-05",12.99
"612","2009-06-08",12.79
"613","2009-06-09",12.74
"614","2009-06-10",12.75
"615","2009-06-11",12.9
"616","2009-06-12",12.83
"617","2009-06-15",12.93
"618","2009-06-16",13.01
"619","2009-06-17",13.76
"620","2009-06-18",14.02
"621","2009-06-19",13.69
"622","2009-06-22",13.23
"623","2009-06-23",13.16
"624","2009-06-24",13.37
"625","2009-06-25",13.99
"626","2009-06-26",14.5
"627","2009-06-29",13.31
"628","2009-06-30",13.45
"629","2009-07-01",13.85
"630","2009-07-02",13.4
"631","2009-07-06",13.09
"632","2009-07-07",13.01
"633","2009-07-08",12.76
"634","2009-07-09",12.54
"635","2009-07-10",12.52
"636","2009-07-13",12.75
"637","2009-07-14",12.78
"638","2009-07-15",12.97
"639","2009-07-16",13.18
"640","2009-07-17",13.16
"641","2009-07-20",13.28
"642","2009-07-21",13.49
"643","2009-07-22",13.51
"644","2009-07-23",13.58
"645","2009-07-24",15.86
"646","2009-07-27",16.18
"647","2009-07-28",15.8
"648","2009-07-29",15.42
"649","2009-07-30",15.71
"650","2009-07-31",14.74
"651","2009-08-03",14.9
"652","2009-08-04",14.68
"653","2009-08-05",14.11
"654","2009-08-06",13.55
"655","2009-08-07",13.8
"656","2009-08-10",13.89
"657","2009-08-11",13.84
"658","2009-08-12",13.53
"659","2009-08-13",13.49
"660","2009-08-14",13.11
"661","2009-08-17",12.78
"662","2009-08-18",13.11
"663","2009-08-19",13.54
"664","2009-08-20",13.4
"665","2009-08-21",13.76
"666","2009-08-24",14.03
"667","2009-08-25",13.62
"668","2009-08-26",13.56
"669","2009-08-27",13.61
"670","2009-08-28",13.25
"671","2009-08-31",13.08
"672","2009-09-01",13.07
"673","2009-09-02",13.39
"674","2009-09-03",13.84
"675","2009-09-04",14.25
"676","2009-09-08",14.37
"677","2009-09-09",15.09
"678","2009-09-10",16.040001
"679","2009-09-11",15.69
"680","2009-09-14",16.1
"681","2009-09-15",15.8
"682","2009-09-16",16.120001
"683","2009-09-17",16.35
"684","2009-09-18",16.200001
"685","2009-09-21",16.24
"686","2009-09-22",16.629999
"687","2009-09-23",16.280001
"688","2009-09-24",16.129999
"689","2009-09-25",15.97
"690","2009-09-28",16.190001
"691","2009-09-29",15.75
"692","2009-09-30",15.32
"693","2009-10-01",14.65
"694","2009-10-02",14.5
"695","2009-10-05",14.06
"696","2009-10-06",14.86
"697","2009-10-07",15.13
"698","2009-10-08",15.32
"699","2009-10-09",15.94
"700","2009-10-12",16.09
"701","2009-10-13",15.92
"702","2009-10-14",16.66
"703","2009-10-15",17.309999
"704","2009-10-16",16.940001
"705","2009-10-19",17
"706","2009-10-20",16.809999
"707","2009-10-21",16.34
"708","2009-10-22",16.15
"709","2009-10-23",18.49
"710","2009-10-26",16.75
"711","2009-10-27",17.440001
"712","2009-10-28",17.34
"713","2009-10-29",17.129999
"714","2009-10-30",16.08
"715","2009-11-02",16.200001
"716","2009-11-03",16.459999
"717","2009-11-04",15.74
"718","2009-11-05",16.120001
"719","2009-11-06",16
"720","2009-11-09",16.280001
"721","2009-11-10",16.219999
"722","2009-11-11",16.379999
"723","2009-11-12",16.459999
"724","2009-11-13",16.959999
"725","2009-11-16",17.6
"726","2009-11-17",17.82
"727","2009-11-18",17.77
"728","2009-11-19",16.99
"729","2009-11-20",16.780001
"730","2009-11-23",17.200001
"731","2009-11-24",17.23
"732","2009-11-25",17.07
"733","2009-11-27",16.49
"734","2009-11-30",17.17
"735","2009-12-01",17.540001
"736","2009-12-02",17.870001
"737","2009-12-03",17.41
"738","2009-12-04",17.98
"739","2009-12-07",17.620001
"740","2009-12-08",17.540001
"741","2009-12-09",17.1
"742","2009-12-10",16.85
"743","2009-12-11",16.860001
"744","2009-12-14",17.1
"745","2009-12-15",17.1
"746","2009-12-16",16.950001
"747","2009-12-17",16.690001
"748","2009-12-18",16.700001
"749","2009-12-21",17.190001
"750","2009-12-22",17.459999
"751","2009-12-23",18
"752","2009-12-24",18.24
"753","2009-12-28",18.27
"754","2009-12-29",18.42
"755","2009-12-30",18.629999
"756","2009-12-31",18.34
"757","2010-01-04",18.9
"758","2010-01-05",18.27
"759","2010-01-06",18.26
"760","2010-01-07",18.309999
"761","2010-01-08",18.18
"762","2010-01-11",17.969999
"763","2010-01-12",18.08
"764","2010-01-13",18.07
"765","2010-01-14",17.959999
"766","2010-01-15",17.98
"767","2010-01-19",18.440001
"768","2010-01-20",19.120001
"769","2010-01-21",18.07
"770","2010-01-22",17.530001
"771","2010-01-25",17.389999
"772","2010-01-26",16.98
"773","2010-01-27",16.809999
"774","2010-01-28",16.700001
"775","2010-01-29",17.059999
"776","2010-02-01",17.129999
"777","2010-02-02",17.15
"778","2010-02-03",17.059999
"779","2010-02-04",16.15
"780","2010-02-05",15.93
"781","2010-02-08",15.52
"782","2010-02-09",15.97
"783","2010-02-10",15.74
"784","2010-02-11",16.07
"785","2010-02-12",16.290001
"786","2010-02-16",16.08
"787","2010-02-17",15.92
"788","2010-02-18",16.129999
"789","2010-02-19",16.379999
"790","2010-02-22",16.17
"791","2010-02-23",15.7
"792","2010-02-24",15.44
"793","2010-02-25",15.07
"794","2010-02-26",15.02
"795","2010-03-01",15.1
"796","2010-03-02",15.35
"797","2010-03-03",15.98
"798","2010-03-04",16.299999
"799","2010-03-05",16.440001
"800","2010-03-08",16.280001
"801","2010-03-09",16.27
"802","2010-03-10",16.389999
"803","2010-03-11",16.33
"804","2010-03-12",16.360001
"805","2010-03-15",16.610001
"806","2010-03-16",16.84
"807","2010-03-17",16.83
"808","2010-03-18",17.139999
"809","2010-03-19",17.41
"810","2010-03-22",17.83
"811","2010-03-23",17.780001
"812","2010-03-24",17.280001
"813","2010-03-25",16.9
"814","2010-03-26",16.74
"815","2010-03-29",16.98
"816","2010-03-30",16.84
"817","2010-03-31",16.07
"818","2010-04-01",16.040001
"819","2010-04-05",15.81
"820","2010-04-06",16.08
"821","2010-04-07",16.370001
"822","2010-04-08",16.110001
"823","2010-04-09",15.77
"824","2010-04-12",16.09
"825","2010-04-13",16
"826","2010-04-14",16.34
"827","2010-04-15",16.299999
"828","2010-04-16",16.469999
"829","2010-04-19",16.559999
"830","2010-04-20",16.639999
"831","2010-04-21",16.620001
"832","2010-04-22",16.690001
"833","2010-04-23",17.26
"834","2010-04-26",16.51
"835","2010-04-27",16.110001
"836","2010-04-28",15.92
"837","2010-04-29",16.26
"838","2010-04-30",16.290001
"839","2010-05-03",16.639999
"840","2010-05-04",15.96
"841","2010-05-05",15.99
"842","2010-05-06",15.91
"843","2010-05-07",15.38
"844","2010-05-10",15.97
"845","2010-05-11",15.95
"846","2010-05-12",16.139999
"847","2010-05-13",16.219999
"848","2010-05-14",15.97
"849","2010-05-17",16.290001
"850","2010-05-18",15.77
"851","2010-05-19",15.62
"852","2010-05-20",14.42
"853","2010-05-21",14.26
"854","2010-05-24",14.01
"855","2010-05-25",13.88
"856","2010-05-26",13.88
"857","2010-05-27",14.26
"858","2010-05-28",14.18
"859","2010-06-01",13.6
"860","2010-06-02",14.21
"861","2010-06-03",14.61
"862","2010-06-04",13.69
"863","2010-06-07",13.11
"864","2010-06-08",12.94
"865","2010-06-09",12.46
"866","2010-06-10",13.3
"867","2010-06-11",13.4
"868","2010-06-14",13.22
"869","2010-06-15",13.63
"870","2010-06-16",13.35
"871","2010-06-17",13.34
"872","2010-06-18",13.6
"873","2010-06-21",13.34
"874","2010-06-22",12.72
"875","2010-06-23",12.55
"876","2010-06-24",12.49
"877","2010-06-25",12.71
"878","2010-06-28",12.63
"879","2010-06-29",12.14
"880","2010-06-30",11.92
"881","2010-07-01",11.68
"882","2010-07-02",11.68
"883","2010-07-06",11.82
"884","2010-07-07",12.05
"885","2010-07-08",12.13
"886","2010-07-09",12.21
"887","2010-07-12",12.67
"888","2010-07-13",13.27
"889","2010-07-14",13.07
"890","2010-07-15",13.08
"891","2010-07-16",12.15
"892","2010-07-19",12
"893","2010-07-20",12.23
"894","2010-07-21",11.96
"895","2010-07-22",12.44
"896","2010-07-23",13.16
"897","2010-07-26",14.57
"898","2010-07-27",14.43
"899","2010-07-28",14.11
"900","2010-07-29",14.46
"901","2010-07-30",14.24
"902","2010-08-02",14.75
"903","2010-08-03",14.55
"904","2010-08-04",14.86
"905","2010-08-05",14.67
"906","2010-08-06",14.49
"907","2010-08-09",14.54
"908","2010-08-10",14.58
"909","2010-08-11",14.18
"910","2010-08-12",14.25
"911","2010-08-13",13.74
"912","2010-08-16",13.85
"913","2010-08-17",14.07
"914","2010-08-18",14.12
"915","2010-08-19",13.66
"916","2010-08-20",13.36
"917","2010-08-23",13.04
"918","2010-08-24",12.92
"919","2010-08-25",13.15
"920","2010-08-26",12.88
"921","2010-08-27",13.09
"922","2010-08-30",12.57
"923","2010-08-31",12.5
"924","2010-09-01",13.36
"925","2010-09-02",13.66
"926","2010-09-03",13.57
"927","2010-09-07",13.26
"928","2010-09-08",13.6
"929","2010-09-09",13.1
"930","2010-09-10",13.2
"931","2010-09-13",13.26
"932","2010-09-14",13.3
"933","2010-09-15",13.42
"934","2010-09-16",13.29
"935","2010-09-17",12.72
"936","2010-09-20",13.2
"937","2010-09-21",12.81
"938","2010-09-22",12.41
"939","2010-09-23",12.26
"940","2010-09-24",12.27
"941","2010-09-27",12.1
"942","2010-09-28",12.37
"943","2010-09-29",12.08
"944","2010-09-30",11.64
"945","2010-10-01",11.35
"946","2010-10-04",11.24
"947","2010-10-05",11.67
"948","2010-10-06",11.71
"949","2010-10-07",11.8
"950","2010-10-08",12.06
"951","2010-10-11",12.02
"952","2010-10-12",11.88
"953","2010-10-13",12.23
"954","2010-10-14",12.31
"955","2010-10-15",12.07
"956","2010-10-18",12.06
"957","2010-10-19",11.58
"958","2010-10-20",11.85
"959","2010-10-21",11.52
"960","2010-10-22",10.03
"961","2010-10-25",10.55
"962","2010-10-26",10.25
"963","2010-10-27",10.39
"964","2010-10-28",10.44
"965","2010-10-29",10.48
"966","2010-11-01",10.52
"967","2010-11-02",10.86
"968","2010-11-03",10.71
"969","2010-11-04",11.02
"970","2010-11-05",11.32
"971","2010-11-08",11.21
"972","2010-11-09",11.17
"973","2010-11-10",10.97
"974","2010-11-11",10.89
"975","2010-11-12",11.12
"976","2010-11-15",10.97
