"","date","OPTT"
"1082","2011-08-08",604
"1083","2011-08-09",642
"1084","2011-08-10",712
"1085","2011-08-11",748
"1086","2011-08-12",744
"1087","2011-08-15",760
"1088","2011-08-16",782
"1089","2011-08-17",790
"1090","2011-08-18",776
"1091","2011-08-19",792
"1092","2011-08-22",770
"1093","2011-08-23",762
"1094","2011-08-24",738
"1095","2011-08-25",734
"1096","2011-08-26",710
"1097","2011-08-29",724
"1098","2011-08-30",722
"1099","2011-08-31",758
"1100","2011-09-01",718
"1101","2011-09-02",700
"1102","2011-09-06",720
"1103","2011-09-07",704
"1104","2011-09-08",708
"1105","2011-09-09",672
"1106","2011-09-12",658
"1107","2011-09-13",668
"1108","2011-09-14",668
"1109","2011-09-15",668
"1110","2011-09-16",650
"1111","2011-09-19",650
"1112","2011-09-20",650
"1113","2011-09-21",640
"1114","2011-09-22",610
"1115","2011-09-23",626
"1116","2011-09-26",586
"1117","2011-09-27",588
"1118","2011-09-28",572
"1119","2011-09-29",564
"1120","2011-09-30",540
"1121","2011-10-03",476
"1122","2011-10-04",600
"1123","2011-10-05",602
"1124","2011-10-06",710
"1125","2011-10-07",690
"1126","2011-10-10",710
"1127","2011-10-11",694
"1128","2011-10-12",718
"1129","2011-10-13",756
"1130","2011-10-14",840
"1131","2011-10-17",862
"1132","2011-10-18",888
"1133","2011-10-19",992
"1134","2011-10-20",874
"1135","2011-10-21",876
"1136","2011-10-24",856
"1137","2011-10-25",762
"1138","2011-10-26",770
"1139","2011-10-27",794
"1140","2011-10-28",812
"1141","2011-10-31",748
"1142","2011-11-01",686
"1143","2011-11-02",704
"1144","2011-11-03",682
"1145","2011-11-04",692
"1146","2011-11-07",680
"1147","2011-11-08",676
"1148","2011-11-09",616
"1149","2011-11-10",630
"1150","2011-11-11",638
"1151","2011-11-14",624
"1152","2011-11-15",614
"1153","2011-11-16",614
"1154","2011-11-17",622
"1155","2011-11-18",620
"1156","2011-11-21",582
"1157","2011-11-22",558
"1158","2011-11-23",614
"1159","2011-11-25",650
"1160","2011-11-28",746
"1161","2011-11-29",702
"1162","2011-11-30",734
"1163","2011-12-01",714
"1164","2011-12-02",718
"1165","2011-12-05",748
"1166","2011-12-06",750
"1167","2011-12-07",636
"1168","2011-12-08",636
"1169","2011-12-09",636
"1170","2011-12-12",622
"1171","2011-12-13",620
"1172","2011-12-14",610
"1173","2011-12-15",604
"1174","2011-12-16",602
"1175","2011-12-19",574
"1176","2011-12-20",580
"1177","2011-12-21",574
"1178","2011-12-22",570
"1179","2011-12-23",610
"1180","2011-12-27",590
"1181","2011-12-28",580
"1182","2011-12-29",542
"1183","2011-12-30",532
"1184","2012-01-03",510
"1185","2012-01-04",528
"1186","2012-01-05",518
"1187","2012-01-06",518
"1188","2012-01-09",520
"1189","2012-01-10",522
"1190","2012-01-11",534
"1191","2012-01-12",568
"1192","2012-01-13",558
"1193","2012-01-17",538
"1194","2012-01-18",546
"1195","2012-01-19",546
"1196","2012-01-20",546
"1197","2012-01-23",522
"1198","2012-01-24",500
"1199","2012-01-25",590
"1200","2012-01-26",602
"1201","2012-01-27",560
"1202","2012-01-30",580
"1203","2012-01-31",574
"1204","2012-02-01",576
"1205","2012-02-02",582
"1206","2012-02-03",668
"1207","2012-02-06",680
"1208","2012-02-07",650
"1209","2012-02-08",634
"1210","2012-02-09",658
"1211","2012-02-10",640
"1212","2012-02-13",630
"1213","2012-02-14",604
"1214","2012-02-15",598
"1215","2012-02-16",626
"1216","2012-02-17",636
"1217","2012-02-21",686
"1218","2012-02-22",712
"1219","2012-02-23",676
"1220","2012-02-24",676
"1221","2012-02-27",654
"1222","2012-02-28",704
"1223","2012-02-29",670
"1224","2012-03-01",670
"1225","2012-03-02",640
"1226","2012-03-05",630
"1227","2012-03-06",632
"1228","2012-03-07",624
"1229","2012-03-08",624
"1230","2012-03-09",588
"1231","2012-03-12",660
"1232","2012-03-13",664
"1233","2012-03-14",652
"1234","2012-03-15",630
"1235","2012-03-16",616
"1236","2012-03-19",626
"1237","2012-03-20",626
"1238","2012-03-21",634
"1239","2012-03-22",626
"1240","2012-03-23",618
"1241","2012-03-26",608
"1242","2012-03-27",622
"1243","2012-03-28",616
"1244","2012-03-29",628
"1245","2012-03-30",612
"1246","2012-04-02",606
"1247","2012-04-03",584
"1248","2012-04-04",572
"1249","2012-04-05",596
"1250","2012-04-09",594
"1251","2012-04-10",576
"1252","2012-04-11",578
"1253","2012-04-12",584
"1254","2012-04-13",584
"1255","2012-04-16",588
"1256","2012-04-17",576
"1257","2012-04-18",574
"1258","2012-04-19",546
"1259","2012-04-20",532
"1260","2012-04-23",530
"1261","2012-04-24",530
"1262","2012-04-25",532
"1263","2012-04-26",534
"1264","2012-04-27",548
"1265","2012-04-30",544
"1266","2012-05-01",586
"1267","2012-05-02",558
"1268","2012-05-03",546
"1269","2012-05-04",512
"1270","2012-05-07",520
"1271","2012-05-08",504
"1272","2012-05-09",480
"1273","2012-05-10",444
"1274","2012-05-11",452
"1275","2012-05-14",448
"1276","2012-05-15",434
"1277","2012-05-16",436
"1278","2012-05-17",430
"1279","2012-05-18",418
"1280","2012-05-21",418
"1281","2012-05-22",428
"1282","2012-05-23",418
"1283","2012-05-24",420
"1284","2012-05-25",416
"1285","2012-05-29",424
"1286","2012-05-30",432
"1287","2012-05-31",416
"1288","2012-06-01",412
"1289","2012-06-04",412
"1290","2012-06-05",420
"1291","2012-06-06",450
"1292","2012-06-07",416
"1293","2012-06-08",414
"1294","2012-06-11",408
"1295","2012-06-12",406
"1296","2012-06-13",400
"1297","2012-06-14",400
"1298","2012-06-15",402
"1299","2012-06-18",402
"1300","2012-06-19",412
"1301","2012-06-20",420
"1302","2012-06-21",424
"1303","2012-06-22",400
"1304","2012-06-25",428
"1305","2012-06-26",430
"1306","2012-06-27",428
"1307","2012-06-28",420
"1308","2012-06-29",416
"1309","2012-07-02",416
"1310","2012-07-03",416
"1311","2012-07-05",420
"1312","2012-07-06",402
"1313","2012-07-09",416
"1314","2012-07-10",412
"1315","2012-07-11",710
"1316","2012-07-12",598
"1317","2012-07-13",530
"1318","2012-07-16",534
"1319","2012-07-17",526
"1320","2012-07-18",508
"1321","2012-07-19",508
"1322","2012-07-20",494
"1323","2012-07-23",510
"1324","2012-07-24",500
"1325","2012-07-25",488
"1326","2012-07-26",484
"1327","2012-07-27",462
"1328","2012-07-30",498
"1329","2012-07-31",480
"1330","2012-08-01",510
"1331","2012-08-02",556
"1332","2012-08-03",550
"1333","2012-08-06",538
"1334","2012-08-07",542
"1335","2012-08-08",522
"1336","2012-08-09",532
"1337","2012-08-10",526
"1338","2012-08-13",526
"1339","2012-08-14",530
"1340","2012-08-15",524
"1341","2012-08-16",508
"1342","2012-08-17",472
"1343","2012-08-20",502
"1344","2012-08-21",538
"1345","2012-08-22",530
"1346","2012-08-23",534
"1347","2012-08-24",534
"1348","2012-08-27",522
"1349","2012-08-28",548
"1350","2012-08-29",530
"1351","2012-08-30",550
"1352","2012-08-31",558
"1353","2012-09-04",620
"1354","2012-09-05",676
"1355","2012-09-06",684
"1356","2012-09-07",630
"1357","2012-09-10",610
"1358","2012-09-11",684
"1359","2012-09-12",680
"1360","2012-09-13",688
"1361","2012-09-14",618
"1362","2012-09-17",606
"1363","2012-09-18",590
"1364","2012-09-19",602
"1365","2012-09-20",610
"1366","2012-09-21",614
"1367","2012-09-24",602
"1368","2012-09-25",594
"1369","2012-09-26",596
"1370","2012-09-27",588
"1371","2012-09-28",584
"1372","2012-10-01",586
"1373","2012-10-02",572
"1374","2012-10-03",570
"1375","2012-10-04",582
"1376","2012-10-05",564
"1377","2012-10-08",528
"1378","2012-10-09",550
"1379","2012-10-10",526
"1380","2012-10-11",520
"1381","2012-10-12",514
"1382","2012-10-15",508
"1383","2012-10-16",508
"1384","2012-10-17",484
"1385","2012-10-18",494
"1386","2012-10-19",480
"1387","2012-10-22",490
"1388","2012-10-23",496
"1389","2012-10-24",500
"1390","2012-10-25",506
"1391","2012-10-26",502
"1392","2012-10-31",488
"1393","2012-11-01",484
"1394","2012-11-02",480
"1395","2012-11-05",590
"1396","2012-11-06",600
"1397","2012-11-07",552
"1398","2012-11-08",542
"1399","2012-11-09",564
"1400","2012-11-12",552
"1401","2012-11-13",522
"1402","2012-11-14",528
"1403","2012-11-15",496
"1404","2012-11-16",454
"1405","2012-11-19",480
"1406","2012-11-20",476
"1407","2012-11-21",476
"1408","2012-11-23",470
"1409","2012-11-26",478
"1410","2012-11-27",484
"1411","2012-11-28",454
"1412","2012-11-29",462
"1413","2012-11-30",478
"1414","2012-12-03",460
"1415","2012-12-04",462
"1416","2012-12-05",454
"1417","2012-12-06",450
"1418","2012-12-07",450
"1419","2012-12-10",446
"1420","2012-12-11",450
"1421","2012-12-12",448
"1422","2012-12-13",446
"1423","2012-12-14",442
"1424","2012-12-17",444
"1425","2012-12-18",440
"1426","2012-12-19",422
"1427","2012-12-20",422
"1428","2012-12-21",428
"1429","2012-12-24",412
"1430","2012-12-26",408
"1431","2012-12-27",402
"1432","2012-12-28",400
"1433","2012-12-31",428
"1434","2013-01-02",436
"1435","2013-01-03",430
"1436","2013-01-04",418
"1437","2013-01-07",444
"1438","2013-01-08",444
"1439","2013-01-09",428
"1440","2013-01-10",434
"1441","2013-01-11",426
"1442","2013-01-14",426
"1443","2013-01-15",426
"1444","2013-01-16",428
"1445","2013-01-17",428
"1446","2013-01-18",418
"1447","2013-01-22",412
"1448","2013-01-23",416
"1449","2013-01-24",424
"1450","2013-01-25",416
"1451","2013-01-28",436
"1452","2013-01-29",438
"1453","2013-01-30",432
"1454","2013-01-31",426
"1455","2013-02-01",416
"1456","2013-02-04",422
"1457","2013-02-05",426
"1458","2013-02-06",422
"1459","2013-02-07",418
"1460","2013-02-08",424
"1461","2013-02-11",412
"1462","2013-02-12",420
"1463","2013-02-13",412
"1464","2013-02-14",420
"1465","2013-02-15",408
"1466","2013-02-19",418
"1467","2013-02-20",406
"1468","2013-02-21",402
"1469","2013-02-22",396
"1470","2013-02-25",392
"1471","2013-02-26",390
"1472","2013-02-27",400
"1473","2013-02-28",396
"1474","2013-03-01",384
"1475","2013-03-04",384
"1476","2013-03-05",380
"1477","2013-03-06",394
"1478","2013-03-07",396
"1479","2013-03-08",394
"1480","2013-03-11",374
"1481","2013-03-12",380
"1482","2013-03-13",390
"1483","2013-03-14",346
"1484","2013-03-15",366
"1485","2013-03-18",370
"1486","2013-03-19",362
"1487","2013-03-20",380
"1488","2013-03-21",368
"1489","2013-03-22",352
"1490","2013-03-25",332
"1491","2013-03-26",320
"1492","2013-03-27",302
"1493","2013-03-28",304
"1494","2013-04-01",308
"1495","2013-04-02",302
"1496","2013-04-03",308
"1497","2013-04-04",292
"1498","2013-04-05",296
"1499","2013-04-08",296
"1500","2013-04-09",304
"1501","2013-04-10",310
"1502","2013-04-11",332
"1503","2013-04-12",342
"1504","2013-04-15",334
"1505","2013-04-16",316
"1506","2013-04-17",328
"1507","2013-04-18",334
"1508","2013-04-19",334
"1509","2013-04-22",318
"1510","2013-04-23",308
"1511","2013-04-24",300
"1512","2013-04-25",316
"1513","2013-04-26",308
"1514","2013-04-29",306
"1515","2013-04-30",308
"1516","2013-05-01",306
"1517","2013-05-02",310
"1518","2013-05-03",310
"1519","2013-05-06",294
"1520","2013-05-07",302
"1521","2013-05-08",296
"1522","2013-05-09",396
"1523","2013-05-10",378
"1524","2013-05-13",360
"1525","2013-05-14",364
"1526","2013-05-15",362
"1527","2013-05-16",366
"1528","2013-05-17",360
"1529","2013-05-20",350
"1530","2013-05-21",368
"1531","2013-05-22",334
"1532","2013-05-23",322
"1533","2013-05-24",336
"1534","2013-05-28",332
"1535","2013-05-29",320
"1536","2013-05-30",330
"1537","2013-05-31",314
"1538","2013-06-03",330
"1539","2013-06-04",320
"1540","2013-06-05",316
"1541","2013-06-06",306
"1542","2013-06-07",358
"1543","2013-06-10",342
"1544","2013-06-11",342
"1545","2013-06-12",338
"1546","2013-06-13",332
"1547","2013-06-14",334
"1548","2013-06-17",330
"1549","2013-06-18",336
"1550","2013-06-19",336
"1551","2013-06-20",320
"1552","2013-06-21",324
"1553","2013-06-24",314
"1554","2013-06-25",346
"1555","2013-06-26",320
"1556","2013-06-27",328
"1557","2013-06-28",322
"1558","2013-07-01",324
"1559","2013-07-02",324
"1560","2013-07-03",318
"1561","2013-07-05",322
"1562","2013-07-08",328
"1563","2013-07-09",328
"1564","2013-07-10",318
"1565","2013-07-11",332
"1566","2013-07-12",328
"1567","2013-07-15",318
"1568","2013-07-16",312
"1569","2013-07-17",316
"1570","2013-07-18",316
"1571","2013-07-19",314
"1572","2013-07-22",312
"1573","2013-07-23",312
"1574","2013-07-24",312
"1575","2013-07-25",308
"1576","2013-07-26",306
"1577","2013-07-29",312
"1578","2013-07-30",320
"1579","2013-07-31",314
"1580","2013-08-01",320
"1581","2013-08-02",336
"1582","2013-08-05",372
"1583","2013-08-06",364
"1584","2013-08-07",378
"1585","2013-08-08",380
"1586","2013-08-09",376
"1587","2013-08-12",360
"1588","2013-08-13",352
"1589","2013-08-14",330
"1590","2013-08-15",338
"1591","2013-08-16",330
"1592","2013-08-19",336
"1593","2013-08-20",330
"1594","2013-08-21",324
"1595","2013-08-22",322
"1596","2013-08-23",320
"1597","2013-08-26",326
"1598","2013-08-27",326
"1599","2013-08-28",322
"1600","2013-08-29",326
"1601","2013-08-30",322
"1602","2013-09-03",318
"1603","2013-09-04",358
"1604","2013-09-05",354
"1605","2013-09-06",348
"1606","2013-09-09",352
"1607","2013-09-10",350
"1608","2013-09-11",348
"1609","2013-09-12",350
"1610","2013-09-13",342
"1611","2013-09-16",342
"1612","2013-09-17",350
"1613","2013-09-18",348
"1614","2013-09-19",348
"1615","2013-09-20",346
"1616","2013-09-23",340
"1617","2013-09-24",350
"1618","2013-09-25",350
"1619","2013-09-26",344
"1620","2013-09-27",340
"1621","2013-09-30",332
"1622","2013-10-01",338
"1623","2013-10-02",340
"1624","2013-10-03",342
"1625","2013-10-04",344
"1626","2013-10-07",350
"1627","2013-10-08",344
"1628","2013-10-09",340
"1629","2013-10-10",340
"1630","2013-10-11",340
"1631","2013-10-14",346
"1632","2013-10-15",344
"1633","2013-10-16",348
"1634","2013-10-17",344
"1635","2013-10-18",338
"1636","2013-10-21",350
"1637","2013-10-22",332
"1638","2013-10-23",330
"1639","2013-10-24",676
"1640","2013-10-25",550
"1641","2013-10-28",498
"1642","2013-10-29",498
"1643","2013-10-30",452
"1644","2013-10-31",470
"1645","2013-11-01",484
"1646","2013-11-04",472
"1647","2013-11-05",444
"1648","2013-11-06",418
"1649","2013-11-07",412
"1650","2013-11-08",412
"1651","2013-11-11",418
"1652","2013-11-12",430
"1653","2013-11-13",424
"1654","2013-11-14",424
"1655","2013-11-15",392
"1656","2013-11-18",390
"1657","2013-11-19",370
"1658","2013-11-20",362
"1659","2013-11-21",374
"1660","2013-11-22",364
"1661","2013-11-25",356
"1662","2013-11-26",406
"1663","2013-11-27",390
"1664","2013-11-29",380
"1665","2013-12-02",366
"1666","2013-12-03",396
"1667","2013-12-04",390
"1668","2013-12-05",412
"1669","2013-12-06",414
"1670","2013-12-09",388
"1671","2013-12-10",376
"1672","2013-12-11",372
"1673","2013-12-12",372
"1674","2013-12-13",370
"1675","2013-12-16",366
"1676","2013-12-17",362
"1677","2013-12-18",370
"1678","2013-12-19",360
"1679","2013-12-20",360
"1680","2013-12-23",366
"1681","2013-12-24",370
"1682","2013-12-26",414
"1683","2013-12-27",390
"1684","2013-12-30",384
"1685","2013-12-31",384
"1686","2014-01-02",412
"1687","2014-01-03",406
"1688","2014-01-06",452
"1689","2014-01-07",444
"1690","2014-01-08",438
"1691","2014-01-09",422
"1692","2014-01-10",428
"1693","2014-01-13",442
"1694","2014-01-14",512
"1695","2014-01-15",524
"1696","2014-01-16",514
"1697","2014-01-17",496
"1698","2014-01-21",498
"1699","2014-01-22",484
"1700","2014-01-23",460
"1701","2014-01-24",436
"1702","2014-01-27",430
"1703","2014-01-28",448
"1704","2014-01-29",442
"1705","2014-01-30",452
"1706","2014-01-31",464
"1707","2014-02-03",446
"1708","2014-02-04",456
"1709","2014-02-05",442
"1710","2014-02-06",442
"1711","2014-02-07",448
"1712","2014-02-10",460
"1713","2014-02-11",706
"1714","2014-02-12",936
"1715","2014-02-13",944
"1716","2014-02-14",928
"1717","2014-02-18",914
"1718","2014-02-19",872
"1719","2014-02-20",918
"1720","2014-02-21",868
"1721","2014-02-24",796
"1722","2014-02-25",788
"1723","2014-02-26",844
"1724","2014-02-27",832
"1725","2014-02-28",812
"1726","2014-03-03",782
"1727","2014-03-04",800
"1728","2014-03-05",906
"1729","2014-03-06",868
"1730","2014-03-07",838
"1731","2014-03-10",910
"1732","2014-03-11",1090
"1733","2014-03-12",944
"1734","2014-03-13",1020
"1735","2014-03-14",864
"1736","2014-03-17",824
"1737","2014-03-18",826
"1738","2014-03-19",888
"1739","2014-03-20",846
"1740","2014-03-21",812
"1741","2014-03-24",784
"1742","2014-03-25",830
"1743","2014-03-26",756
"1744","2014-03-27",704
"1745","2014-03-28",712
"1746","2014-03-31",746
"1747","2014-04-01",812
"1748","2014-04-02",810
"1749","2014-04-03",760
"1750","2014-04-04",610
"1751","2014-04-07",578
"1752","2014-04-08",588
"1753","2014-04-09",588
"1754","2014-04-10",580
"1755","2014-04-11",562
"1756","2014-04-14",546
"1757","2014-04-15",526
"1758","2014-04-16",546
"1759","2014-04-17",544
"1760","2014-04-21",540
"1761","2014-04-22",572
"1762","2014-04-23",562
"1763","2014-04-24",588
"1764","2014-04-25",568
"1765","2014-04-28",526
"1766","2014-04-29",500
"1767","2014-04-30",540
"1768","2014-05-01",536
"1769","2014-05-02",530
"1770","2014-05-05",534
"1771","2014-05-06",522
"1772","2014-05-07",516
"1773","2014-05-08",520
"1774","2014-05-09",544
"1775","2014-05-12",544
"1776","2014-05-13",512
"1777","2014-05-14",498
"1778","2014-05-15",480
"1779","2014-05-16",480
"1780","2014-05-19",496
"1781","2014-05-20",500
"1782","2014-05-21",482
"1783","2014-05-22",460
"1784","2014-05-23",466
"1785","2014-05-27",450
"1786","2014-05-28",466
"1787","2014-05-29",500
"1788","2014-05-30",498
"1789","2014-06-02",470
"1790","2014-06-03",444
"1791","2014-06-04",448
"1792","2014-06-05",452
"1793","2014-06-06",480
"1794","2014-06-09",494
"1795","2014-06-10",326
"1796","2014-06-11",360
"1797","2014-06-12",344
"1798","2014-06-13",346
"1799","2014-06-16",340
"1800","2014-06-17",340
"1801","2014-06-18",328
"1802","2014-06-19",320
"1803","2014-06-20",332
"1804","2014-06-23",338
"1805","2014-06-24",340
"1806","2014-06-25",332
"1807","2014-06-26",318
"1808","2014-06-27",338
"1809","2014-06-30",328
"1810","2014-07-01",344
"1811","2014-07-02",330
"1812","2014-07-03",330
"1813","2014-07-07",336
"1814","2014-07-08",322
"1815","2014-07-09",320
"1816","2014-07-10",318
"1817","2014-07-11",318
"1818","2014-07-14",306
"1819","2014-07-15",236
"1820","2014-07-16",230
"1821","2014-07-17",230
"1822","2014-07-18",228
"1823","2014-07-21",232
"1824","2014-07-22",306
"1825","2014-07-23",278
"1826","2014-07-24",278
"1827","2014-07-25",254
"1828","2014-07-28",242
"1829","2014-07-29",246
"1830","2014-07-30",286
"1831","2014-07-31",276
"1832","2014-08-01",262
"1833","2014-08-04",246
"1834","2014-08-05",238
"1835","2014-08-06",236
"1836","2014-08-07",236
"1837","2014-08-08",240
"1838","2014-08-11",242
"1839","2014-08-12",260
"1840","2014-08-13",254
"1841","2014-08-14",244
"1842","2014-08-15",236
"1843","2014-08-18",250
"1844","2014-08-19",250
"1845","2014-08-20",256
"1846","2014-08-21",258
"1847","2014-08-22",258
"1848","2014-08-25",256
"1849","2014-08-26",248
"1850","2014-08-27",248
"1851","2014-08-28",250
"1852","2014-08-29",264
"1853","2014-09-02",256
"1854","2014-09-03",252
"1855","2014-09-04",258
"1856","2014-09-05",250
"1857","2014-09-08",244
"1858","2014-09-09",244
"1859","2014-09-10",238
"1860","2014-09-11",236
"1861","2014-09-12",272
"1862","2014-09-15",254
"1863","2014-09-16",244
"1864","2014-09-17",260
"1865","2014-09-18",260
"1866","2014-09-19",248
"1867","2014-09-22",246
"1868","2014-09-23",256
"1869","2014-09-24",244
"1870","2014-09-25",230
"1871","2014-09-26",232
"1872","2014-09-29",234
"1873","2014-09-30",236
"1874","2014-10-01",238
"1875","2014-10-02",234
"1876","2014-10-03",236
"1877","2014-10-06",240
"1878","2014-10-07",236
"1879","2014-10-08",250
"1880","2014-10-09",230
"1881","2014-10-10",224
"1882","2014-10-13",214
"1883","2014-10-14",216
"1884","2014-10-15",210
"1885","2014-10-16",212
"1886","2014-10-17",196
"1887","2014-10-20",188
"1888","2014-10-21",206
"1889","2014-10-22",202
"1890","2014-10-23",204
"1891","2014-10-24",196
"1892","2014-10-27",204
"1893","2014-10-28",210
"1894","2014-10-29",204
"1895","2014-10-30",206
"1896","2014-10-31",198
"1897","2014-11-03",208
"1898","2014-11-04",204
"1899","2014-11-05",198
"1900","2014-11-06",204
"1901","2014-11-07",216
"1902","2014-11-10",212
"1903","2014-11-11",210
"1904","2014-11-12",206
"1905","2014-11-13",206
"1906","2014-11-14",234
"1907","2014-11-17",220
"1908","2014-11-18",220
"1909","2014-11-19",214
"1910","2014-11-20",212
"1911","2014-11-21",208
"1912","2014-11-24",208
"1913","2014-11-25",212
"1914","2014-11-26",208
"1915","2014-11-28",208
"1916","2014-12-01",202
"1917","2014-12-02",194
"1918","2014-12-03",188
"1919","2014-12-04",196
"1920","2014-12-05",198
"1921","2014-12-08",192
"1922","2014-12-09",180
"1923","2014-12-10",168
"1924","2014-12-11",142
"1925","2014-12-12",130
"1926","2014-12-15",130
"1927","2014-12-16",108
"1928","2014-12-17",124
"1929","2014-12-18",134
"1930","2014-12-19",126
"1931","2014-12-22",126
"1932","2014-12-23",130
"1933","2014-12-24",126
"1934","2014-12-26",126
"1935","2014-12-29",126
"1936","2014-12-30",130
"1937","2014-12-31",126
"1938","2015-01-02",130
"1939","2015-01-05",130
"1940","2015-01-06",122
"1941","2015-01-07",120
"1942","2015-01-08",118
"1943","2015-01-09",120
"1944","2015-01-12",130
"1945","2015-01-13",122
"1946","2015-01-14",118
"1947","2015-01-15",118
"1948","2015-01-16",114
"1949","2015-01-20",106
"1950","2015-01-21",100
"1951","2015-01-22",96
"1952","2015-01-23",96
"1953","2015-01-26",98
"1954","2015-01-27",96
"1955","2015-01-28",94
"1956","2015-01-29",88
"1957","2015-01-30",86
"1958","2015-02-02",82
"1959","2015-02-03",98
"1960","2015-02-04",84
"1961","2015-02-05",84
"1962","2015-02-06",84
"1963","2015-02-09",94
"1964","2015-02-10",96
"1965","2015-02-11",100
"1966","2015-02-12",104
"1967","2015-02-13",100
"1968","2015-02-17",104
"1969","2015-02-18",106
"1970","2015-02-19",104
"1971","2015-02-20",106
"1972","2015-02-23",100
"1973","2015-02-24",104
"1974","2015-02-25",110
"1975","2015-02-26",108
"1976","2015-02-27",102
"1977","2015-03-02",106
"1978","2015-03-03",110
"1979","2015-03-04",108
"1980","2015-03-05",112
"1981","2015-03-06",116
"1982","2015-03-09",124
"1983","2015-03-10",116
"1984","2015-03-11",104
"1985","2015-03-12",104
"1986","2015-03-13",92
"1987","2015-03-16",88
"1988","2015-03-17",82
"1989","2015-03-18",98
"1990","2015-03-19",98
"1991","2015-03-20",98
"1992","2015-03-23",96
"1993","2015-03-24",98
"1994","2015-03-25",94
"1995","2015-03-26",90
"1996","2015-03-27",94
"1997","2015-03-30",98
"1998","2015-03-31",96
"1999","2015-04-01",94
"2000","2015-04-02",96
"2001","2015-04-06",98
"2002","2015-04-07",96
"2003","2015-04-08",118
"2004","2015-04-09",114
"2005","2015-04-10",116
"2006","2015-04-13",114
"2007","2015-04-14",116
"2008","2015-04-15",112
"2009","2015-04-16",116
"2010","2015-04-17",120
"2011","2015-04-20",132
"2012","2015-04-21",118
"2013","2015-04-22",116
"2014","2015-04-23",118
"2015","2015-04-24",120
"2016","2015-04-27",116
"2017","2015-04-28",114
"2018","2015-04-29",114
"2019","2015-04-30",112
"2020","2015-05-01",112
"2021","2015-05-04",112
"2022","2015-05-05",114
"2023","2015-05-06",114
"2024","2015-05-07",120
"2025","2015-05-08",116
"2026","2015-05-11",120
"2027","2015-05-12",128
"2028","2015-05-13",124
"2029","2015-05-14",126
"2030","2015-05-15",130
"2031","2015-05-18",162
"2032","2015-05-19",164
"2033","2015-05-20",158
"2034","2015-05-21",146
"2035","2015-05-22",138
"2036","2015-05-26",140
"2037","2015-05-27",132
"2038","2015-05-28",142
"2039","2015-05-29",142
"2040","2015-06-01",134
"2041","2015-06-02",118
"2042","2015-06-03",118
"2043","2015-06-04",116
"2044","2015-06-05",114
"2045","2015-06-08",114
"2046","2015-06-09",114
"2047","2015-06-10",110
"2048","2015-06-11",106
"2049","2015-06-12",102
"2050","2015-06-15",98
"2051","2015-06-16",122
"2052","2015-06-17",114
"2053","2015-06-18",110
"2054","2015-06-19",108
"2055","2015-06-22",110
"2056","2015-06-23",112
"2057","2015-06-24",112
"2058","2015-06-25",104
"2059","2015-06-26",100
"2060","2015-06-29",102
"2061","2015-06-30",104
"2062","2015-07-01",106
"2063","2015-07-02",102
"2064","2015-07-06",114
"2065","2015-07-07",106
"2066","2015-07-08",100
"2067","2015-07-09",108
"2068","2015-07-10",106
"2069","2015-07-13",120
"2070","2015-07-14",122
"2071","2015-07-15",118
"2072","2015-07-16",106
"2073","2015-07-17",106
"2074","2015-07-20",104
"2075","2015-07-21",106
"2076","2015-07-22",106
"2077","2015-07-23",108
"2078","2015-07-24",112
"2079","2015-07-27",102
"2080","2015-07-28",106
"2081","2015-07-29",108
"2082","2015-07-30",110
"2083","2015-07-31",108
"2084","2015-08-03",108
"2085","2015-08-04",108
"2086","2015-08-05",104
"2087","2015-08-06",104
"2088","2015-08-07",104
"2089","2015-08-10",108
"2090","2015-08-11",106
"2091","2015-08-12",104
"2092","2015-08-13",102
"2093","2015-08-14",102
"2094","2015-08-17",102
"2095","2015-08-18",100
"2096","2015-08-19",100
"2097","2015-08-20",100
"2098","2015-08-21",100
"2099","2015-08-24",92
"2100","2015-08-25",92
"2101","2015-08-26",92
"2102","2015-08-27",92
"2103","2015-08-28",92
"2104","2015-08-31",94
"2105","2015-09-01",96
"2106","2015-09-02",90
"2107","2015-09-03",98
"2108","2015-09-04",92
"2109","2015-09-08",92
"2110","2015-09-09",94
"2111","2015-09-10",94
"2112","2015-09-11",94
"2113","2015-09-14",92
"2114","2015-09-15",94
"2115","2015-09-16",92
"2116","2015-09-17",94
"2117","2015-09-18",98
"2118","2015-09-21",94
"2119","2015-09-22",96
"2120","2015-09-23",92
"2121","2015-09-24",92
"2122","2015-09-25",90
"2123","2015-09-28",90
"2124","2015-09-29",90
"2125","2015-09-30",80
"2126","2015-10-01",72
"2127","2015-10-02",76
"2128","2015-10-05",74
"2129","2015-10-06",62
"2130","2015-10-07",62
"2131","2015-10-08",62
"2132","2015-10-09",64
"2133","2015-10-12",62
"2134","2015-10-13",62
"2135","2015-10-14",62
"2136","2015-10-15",60
"2137","2015-10-16",68
"2138","2015-10-19",70
"2139","2015-10-20",66
"2140","2015-10-21",70
"2141","2015-10-22",70
"2142","2015-10-23",66
"2143","2015-10-26",68
"2144","2015-10-27",62
"2145","2015-10-28",60
"2146","2015-10-29",51.400002
"2147","2015-10-30",46.200001
"2148","2015-11-02",53.599998
"2149","2015-11-03",55.400002
"2150","2015-11-04",50.400002
"2151","2015-11-05",51
"2152","2015-11-06",51.599998
"2153","2015-11-09",50.200001
"2154","2015-11-10",52
"2155","2015-11-11",50.599998
