"","date","ORCL"
"150","2007-08-07",19.68
"151","2007-08-08",20.200001
"152","2007-08-09",20.09
"153","2007-08-10",19.99
"154","2007-08-13",19.719999
"155","2007-08-14",19.35
"156","2007-08-15",19.18
"157","2007-08-16",19.139999
"158","2007-08-17",19.35
"159","2007-08-20",19.110001
"160","2007-08-21",19.27
"161","2007-08-22",19.32
"162","2007-08-23",19.370001
"163","2007-08-24",19.940001
"164","2007-08-27",19.860001
"165","2007-08-28",19.360001
"166","2007-08-29",20.129999
"167","2007-08-30",20.209999
"168","2007-08-31",20.280001
"169","2007-09-04",20.719999
"170","2007-09-05",20.73
"171","2007-09-06",20.540001
"172","2007-09-07",20.16
"173","2007-09-10",20.17
"174","2007-09-11",20.459999
"175","2007-09-12",20.540001
"176","2007-09-13",20.450001
"177","2007-09-14",20.07
"178","2007-09-17",20.02
"179","2007-09-18",20.73
"180","2007-09-19",20.84
"181","2007-09-20",21.040001
"182","2007-09-21",21.98
"183","2007-09-24",21.790001
"184","2007-09-25",21.940001
"185","2007-09-26",21.77
"186","2007-09-27",21.629999
"187","2007-09-28",21.65
"188","2007-10-01",21.969999
"189","2007-10-02",21.85
"190","2007-10-03",21.57
"191","2007-10-04",21.76
"192","2007-10-05",22.18
"193","2007-10-08",22.51
"194","2007-10-09",22.58
"195","2007-10-10",22.92
"196","2007-10-11",22.459999
"197","2007-10-12",22.440001
"198","2007-10-15",22.07
"199","2007-10-16",21.75
"200","2007-10-17",21.49
"201","2007-10-18",21.43
"202","2007-10-19",20.75
"203","2007-10-22",21.200001
"204","2007-10-23",21.450001
"205","2007-10-24",21.18
"206","2007-10-25",21
"207","2007-10-26",21.35
"208","2007-10-29",21.77
"209","2007-10-30",21.629999
"210","2007-10-31",22.17
"211","2007-11-01",21.76
"212","2007-11-02",22.030001
"213","2007-11-05",22.07
"214","2007-11-06",22.83
"215","2007-11-07",22.1
"216","2007-11-08",20.35
"217","2007-11-09",19.360001
"218","2007-11-12",19.440001
"219","2007-11-13",20.52
"220","2007-11-14",20.18
"221","2007-11-15",20.42
"222","2007-11-16",20.799999
"223","2007-11-19",20.530001
"224","2007-11-20",20.690001
"225","2007-11-21",20.209999
"226","2007-11-23",20.309999
"227","2007-11-26",19.700001
"228","2007-11-27",19.889999
"229","2007-11-28",20.51
"230","2007-11-29",20.48
"231","2007-11-30",20.18
"232","2007-12-03",20.24
"233","2007-12-04",20.030001
"234","2007-12-05",21.219999
"235","2007-12-06",21.42
"236","2007-12-07",21.139999
"237","2007-12-10",21.639999
"238","2007-12-11",21.07
"239","2007-12-12",21.370001
"240","2007-12-13",21.610001
"241","2007-12-14",21.200001
"242","2007-12-17",20.940001
"243","2007-12-18",21.25
"244","2007-12-19",20.76
"245","2007-12-20",22.1
"246","2007-12-21",22.709999
"247","2007-12-24",22.76
"248","2007-12-26",23
"249","2007-12-27",23.040001
"250","2007-12-28",22.969999
"251","2007-12-31",22.58
"252","2008-01-02",22.49
"253","2008-01-03",23.110001
"254","2008-01-04",22.030001
"255","2008-01-07",22.25
"256","2008-01-08",21.15
"257","2008-01-09",21.610001
"258","2008-01-10",21.68
"259","2008-01-11",21.1
"260","2008-01-14",22.059999
"261","2008-01-15",21.309999
"262","2008-01-16",21.92
"263","2008-01-17",21.41
"264","2008-01-18",21.58
"265","2008-01-22",20.219999
"266","2008-01-23",20.610001
"267","2008-01-24",20.610001
"268","2008-01-25",20.280001
"269","2008-01-28",20.26
"270","2008-01-29",20.07
"271","2008-01-30",20.27
"272","2008-01-31",20.549999
"273","2008-02-01",20.68
"274","2008-02-04",20.200001
"275","2008-02-05",19.26
"276","2008-02-06",19.68
"277","2008-02-07",19.200001
"278","2008-02-08",19.190001
"279","2008-02-11",19.440001
"280","2008-02-12",19.41
"281","2008-02-13",19.66
"282","2008-02-14",19.09
"283","2008-02-15",19.09
"284","2008-02-19",19.02
"285","2008-02-20",19.43
"286","2008-02-21",18.889999
"287","2008-02-22",18.9
"288","2008-02-25",18.969999
"289","2008-02-26",19.209999
"290","2008-02-27",19.190001
"291","2008-02-28",19.41
"292","2008-02-29",18.799999
"293","2008-03-03",18.950001
"294","2008-03-04",18.440001
"295","2008-03-05",18.799999
"296","2008-03-06",19.23
"297","2008-03-07",19
"298","2008-03-10",19.280001
"299","2008-03-11",19.51
"300","2008-03-12",19.68
"301","2008-03-13",19.84
"302","2008-03-14",19.52
"303","2008-03-17",19.280001
"304","2008-03-18",20.02
"305","2008-03-19",19.559999
"306","2008-03-20",20.08
"307","2008-03-24",20.77
"308","2008-03-25",21.08
"309","2008-03-26",20.940001
"310","2008-03-27",19.43
"311","2008-03-28",19.370001
"312","2008-03-31",19.559999
"313","2008-04-01",20.41
"314","2008-04-02",20.49
"315","2008-04-03",20.68
"316","2008-04-04",20.35
"317","2008-04-07",20.23
"318","2008-04-08",19.92
"319","2008-04-09",20.219999
"320","2008-04-10",20.450001
"321","2008-04-11",19.84
"322","2008-04-14",19.860001
"323","2008-04-15",20.18
"324","2008-04-16",20.77
"325","2008-04-17",21.200001
"326","2008-04-18",21.799999
"327","2008-04-21",21.76
"328","2008-04-22",21.780001
"329","2008-04-23",21.91
"330","2008-04-24",22.01
"331","2008-04-25",21.59
"332","2008-04-28",21.51
"333","2008-04-29",21.76
"334","2008-04-30",20.85
"335","2008-05-01",21.82
"336","2008-05-02",21.51
"337","2008-05-05",21.549999
"338","2008-05-06",21.5
"339","2008-05-07",20.99
"340","2008-05-08",21.1
"341","2008-05-09",21
"342","2008-05-12",21.51
"343","2008-05-13",21.67
"344","2008-05-14",21.780001
"345","2008-05-15",21.870001
"346","2008-05-16",21.68
"347","2008-05-19",22.43
"348","2008-05-20",22.16
"349","2008-05-21",22.01
"350","2008-05-22",22.309999
"351","2008-05-23",21.98
"352","2008-05-27",22.66
"353","2008-05-28",22.790001
"354","2008-05-29",22.790001
"355","2008-05-30",22.84
"356","2008-06-02",22.68
"357","2008-06-03",22.91
"358","2008-06-04",22.91
"359","2008-06-05",23.18
"360","2008-06-06",22.459999
"361","2008-06-09",22.549999
"362","2008-06-10",22.5
"363","2008-06-11",22.07
"364","2008-06-12",21.860001
"365","2008-06-13",22.629999
"366","2008-06-16",22.940001
"367","2008-06-17",22.530001
"368","2008-06-18",22.440001
"369","2008-06-19",22.700001
"370","2008-06-20",22.1
"371","2008-06-23",22.08
"372","2008-06-24",22.23
"373","2008-06-25",22.549999
"374","2008-06-26",21.42
"375","2008-06-27",21.290001
"376","2008-06-30",21
"377","2008-07-01",21.309999
"378","2008-07-02",20.82
"379","2008-07-03",20.73
"380","2008-07-07",21.09
"381","2008-07-08",21.58
"382","2008-07-09",21.110001
"383","2008-07-10",21.290001
"384","2008-07-11",20.959999
"385","2008-07-14",20.450001
"386","2008-07-15",20.25
"387","2008-07-16",20.440001
"388","2008-07-17",20.860001
"389","2008-07-18",21.18
"390","2008-07-21",21.09
"391","2008-07-22",21.59
"392","2008-07-23",21.5
"393","2008-07-24",20.950001
"394","2008-07-25",20.950001
"395","2008-07-28",20.719999
"396","2008-07-29",21.43
"397","2008-07-30",21.309999
"398","2008-07-31",21.530001
"399","2008-08-01",21.5
"400","2008-08-04",21.25
"401","2008-08-05",22.209999
"402","2008-08-06",22.860001
"403","2008-08-07",22.75
"404","2008-08-08",23.52
"405","2008-08-11",23.08
"406","2008-08-12",22.9
"407","2008-08-13",23.01
"408","2008-08-14",23.190001
"409","2008-08-15",23.059999
"410","2008-08-18",22.77
"411","2008-08-19",22.559999
"412","2008-08-20",22.66
"413","2008-08-21",22.299999
"414","2008-08-22",22.700001
"415","2008-08-25",22.209999
"416","2008-08-26",22.15
"417","2008-08-27",22.34
"418","2008-08-28",22.639999
"419","2008-08-29",21.93
"420","2008-09-02",21.549999
"421","2008-09-03",21.190001
"422","2008-09-04",19.93
"423","2008-09-05",20.07
"424","2008-09-08",19.26
"425","2008-09-09",19.17
"426","2008-09-10",19.16
"427","2008-09-11",19.35
"428","2008-09-12",19.610001
"429","2008-09-15",19.01
"430","2008-09-16",18.959999
"431","2008-09-17",18.1
"432","2008-09-18",18.75
"433","2008-09-19",20.07
"434","2008-09-22",19.75
"435","2008-09-23",19.690001
"436","2008-09-24",19.950001
"437","2008-09-25",20.469999
"438","2008-09-26",20.620001
"439","2008-09-29",18.77
"440","2008-09-30",20.309999
"441","2008-10-01",19.860001
"442","2008-10-02",19.49
"443","2008-10-03",19.48
"444","2008-10-06",18.299999
"445","2008-10-07",16.780001
"446","2008-10-08",16.879999
"447","2008-10-09",16.209999
"448","2008-10-10",16.68
"449","2008-10-13",18.860001
"450","2008-10-14",17.690001
"451","2008-10-15",15.95
"452","2008-10-16",16.99
"453","2008-10-17",17.02
"454","2008-10-20",18.16
"455","2008-10-21",17.690001
"456","2008-10-22",17.17
"457","2008-10-23",16.950001
"458","2008-10-24",16.200001
"459","2008-10-27",15.77
"460","2008-10-28",17.620001
"461","2008-10-29",17.290001
"462","2008-10-30",18.32
"463","2008-10-31",18.290001
"464","2008-11-03",18.33
"465","2008-11-04",18.9
"466","2008-11-05",17.82
"467","2008-11-06",16.85
"468","2008-11-07",17.530001
"469","2008-11-10",17.559999
"470","2008-11-11",17.290001
"471","2008-11-12",16.469999
"472","2008-11-13",17.719999
"473","2008-11-14",16.9
"474","2008-11-17",16.41
"475","2008-11-18",17.02
"476","2008-11-19",16
"477","2008-11-20",15.4
"478","2008-11-21",16.379999
"479","2008-11-24",16.639999
"480","2008-11-25",15.98
"481","2008-11-26",16.139999
"482","2008-11-28",16.09
"483","2008-12-01",15.47
"484","2008-12-02",15.79
"485","2008-12-03",16.129999
"486","2008-12-04",15.44
"487","2008-12-05",16.32
"488","2008-12-08",17.040001
"489","2008-12-09",16.940001
"490","2008-12-10",17.389999
"491","2008-12-11",16.459999
"492","2008-12-12",16.84
"493","2008-12-15",16.450001
"494","2008-12-16",17.27
"495","2008-12-17",16.74
"496","2008-12-18",16.610001
"497","2008-12-19",17.780001
"498","2008-12-22",17.52
"499","2008-12-23",17.299999
"500","2008-12-24",17.32
"501","2008-12-26",17.43
"502","2008-12-29",17.219999
"503","2008-12-30",17.83
"504","2008-12-31",17.73
"505","2009-01-02",18.41
"506","2009-01-05",18.09
"507","2009-01-06",18.389999
"508","2009-01-07",17.65
"509","2009-01-08",17.620001
"510","2009-01-09",17.360001
"511","2009-01-12",17.049999
"512","2009-01-13",17.139999
"513","2009-01-14",16.360001
"514","2009-01-15",16.530001
"515","2009-01-16",16.91
"516","2009-01-20",16.1
"517","2009-01-21",16.889999
"518","2009-01-22",16.65
"519","2009-01-23",16.780001
"520","2009-01-26",16.959999
"521","2009-01-27",17.280001
"522","2009-01-28",17.84
"523","2009-01-29",17.59
"524","2009-01-30",16.83
"525","2009-02-02",16.9
"526","2009-02-03",17.049999
"527","2009-02-04",17.209999
"528","2009-02-05",17.620001
"529","2009-02-06",17.969999
"530","2009-02-09",18.049999
"531","2009-02-10",17.58
"532","2009-02-11",17.799999
"533","2009-02-12",17.549999
"534","2009-02-13",17.719999
"535","2009-02-17",16.959999
"536","2009-02-18",17.24
"537","2009-02-19",16.83
"538","2009-02-20",16.559999
"539","2009-02-23",15.86
"540","2009-02-24",16.440001
"541","2009-02-25",16.24
"542","2009-02-26",15.78
"543","2009-02-27",15.54
"544","2009-03-02",15.2
"545","2009-03-03",15.01
"546","2009-03-04",14.96
"547","2009-03-05",14.53
"548","2009-03-06",14.47
"549","2009-03-09",13.85
"550","2009-03-10",15.09
"551","2009-03-11",15.34
"552","2009-03-12",15.63
"553","2009-03-13",15.56
"554","2009-03-16",14.9
"555","2009-03-17",15.4
"556","2009-03-18",15.83
"557","2009-03-19",17.370001
"558","2009-03-20",17.1
"559","2009-03-23",18.25
"560","2009-03-24",17.91
"561","2009-03-25",18.09
"562","2009-03-26",18.68
"563","2009-03-27",18.01
"564","2009-03-30",17.66
"565","2009-03-31",18.07
"566","2009-04-01",18.58
"567","2009-04-02",18.82
"568","2009-04-03",19.290001
"569","2009-04-06",19.110001
"570","2009-04-07",18.540001
"571","2009-04-08",18.57
"572","2009-04-09",19.110001
"573","2009-04-13",19.059999
"574","2009-04-14",18.870001
"575","2009-04-15",18.59
"576","2009-04-16",19.18
"577","2009-04-17",19.059999
"578","2009-04-20",18.82
"579","2009-04-21",19.530001
"580","2009-04-22",19.35
"581","2009-04-23",19.68
"582","2009-04-24",19.790001
"583","2009-04-27",19.77
"584","2009-04-28",19.74
"585","2009-04-29",19.6
"586","2009-04-30",19.34
"587","2009-05-01",19.34
"588","2009-05-04",18.969999
"589","2009-05-05",19.01
"590","2009-05-06",19.059999
"591","2009-05-07",18.42
"592","2009-05-08",18.32
"593","2009-05-11",18.559999
"594","2009-05-12",18.379999
"595","2009-05-13",18.07
"596","2009-05-14",18.459999
"597","2009-05-15",18.42
"598","2009-05-18",18.92
"599","2009-05-19",18.969999
"600","2009-05-20",18.940001
"601","2009-05-21",18.57
"602","2009-05-22",18.65
"603","2009-05-26",19.07
"604","2009-05-27",18.99
"605","2009-05-28",19.209999
"606","2009-05-29",19.59
"607","2009-06-01",19.92
"608","2009-06-02",20.35
"609","2009-06-03",20.34
"610","2009-06-04",20.610001
"611","2009-06-05",20.709999
"612","2009-06-08",20.870001
"613","2009-06-09",20.99
"614","2009-06-10",20.74
"615","2009-06-11",20.940001
"616","2009-06-12",20.85
"617","2009-06-15",20.219999
"618","2009-06-16",19.690001
"619","2009-06-17",19.940001
"620","2009-06-18",20.25
"621","2009-06-19",20.66
"622","2009-06-22",19.969999
"623","2009-06-23",19.870001
"624","2009-06-24",21.26
"625","2009-06-25",21.629999
"626","2009-06-26",21.24
"627","2009-06-29",21.5
"628","2009-06-30",21.42
"629","2009-07-01",21.74
"630","2009-07-02",21.040001
"631","2009-07-06",20.67
"632","2009-07-07",20.18
"633","2009-07-08",20.57
"634","2009-07-09",20.32
"635","2009-07-10",20.49
"636","2009-07-13",20.719999
"637","2009-07-14",20.629999
"638","2009-07-15",21.51
"639","2009-07-16",21.639999
"640","2009-07-17",21.74
"641","2009-07-20",21.51
"642","2009-07-21",21.93
"643","2009-07-22",21.75
"644","2009-07-23",22.200001
"645","2009-07-24",22.33
"646","2009-07-27",21.98
"647","2009-07-28",22.24
"648","2009-07-29",22.01
"649","2009-07-30",22.139999
"650","2009-07-31",22.129999
"651","2009-08-03",22.299999
"652","2009-08-04",21.889999
"653","2009-08-05",21.440001
"654","2009-08-06",21.209999
"655","2009-08-07",21.43
"656","2009-08-10",21.25
"657","2009-08-11",21.280001
"658","2009-08-12",21.879999
"659","2009-08-13",21.99
"660","2009-08-14",21.959999
"661","2009-08-17",21.4
"662","2009-08-18",21.58
"663","2009-08-19",21.780001
"664","2009-08-20",21.940001
"665","2009-08-21",22.110001
"666","2009-08-24",22.32
"667","2009-08-25",22.23
"668","2009-08-26",22.200001
"669","2009-08-27",22.16
"670","2009-08-28",22.16
"671","2009-08-31",21.879999
"672","2009-09-01",21.940001
"673","2009-09-02",21.77
"674","2009-09-03",21.559999
"675","2009-09-04",21.969999
"676","2009-09-08",21.879999
"677","2009-09-09",22.52
"678","2009-09-10",22.76
"679","2009-09-11",22.860001
"680","2009-09-14",22.719999
"681","2009-09-15",22.66
"682","2009-09-16",22.129999
"683","2009-09-17",21.52
"684","2009-09-18",21.620001
"685","2009-09-21",21.57
"686","2009-09-22",21.41
"687","2009-09-23",21.129999
"688","2009-09-24",21.17
"689","2009-09-25",20.860001
"690","2009-09-28",21.17
"691","2009-09-29",21.120001
"692","2009-09-30",20.84
"693","2009-10-01",20.360001
"694","2009-10-02",20.34
"695","2009-10-05",20.389999
"696","2009-10-06",20.540001
"697","2009-10-07",20.57
"698","2009-10-08",20.799999
"699","2009-10-09",20.74
"700","2009-10-12",20.719999
"701","2009-10-13",20.91
"702","2009-10-14",21.190001
"703","2009-10-15",21.32
"704","2009-10-16",21.809999
"705","2009-10-19",22.42
"706","2009-10-20",22.190001
"707","2009-10-21",22.030001
"708","2009-10-22",22.190001
"709","2009-10-23",22.049999
"710","2009-10-26",21.99
"711","2009-10-27",21.870001
"712","2009-10-28",21.299999
"713","2009-10-29",21.450001
"714","2009-10-30",21.1
"715","2009-11-02",21.09
"716","2009-11-03",20.889999
"717","2009-11-04",20.9
"718","2009-11-05",21.32
"719","2009-11-06",21.42
"720","2009-11-09",21.83
"721","2009-11-10",21.799999
"722","2009-11-11",21.9
"723","2009-11-12",22.040001
"724","2009-11-13",22.34
"725","2009-11-16",22.83
"726","2009-11-17",22.799999
"727","2009-11-18",22.799999
"728","2009-11-19",22.389999
"729","2009-11-20",22.34
"730","2009-11-23",22.6
"731","2009-11-24",22.139999
"732","2009-11-25",22.6
"733","2009-11-27",22.09
"734","2009-11-30",22.08
"735","2009-12-01",22.440001
"736","2009-12-02",22.66
"737","2009-12-03",22.639999
"738","2009-12-04",22.83
"739","2009-12-07",22.48
"740","2009-12-08",21.91
"741","2009-12-09",21.950001
"742","2009-12-10",22.59
"743","2009-12-11",22.780001
"744","2009-12-14",23.309999
"745","2009-12-15",23.16
"746","2009-12-16",23.120001
"747","2009-12-17",22.879999
"748","2009-12-18",24.34
"749","2009-12-21",24.43
"750","2009-12-22",24.459999
"751","2009-12-23",24.73
"752","2009-12-24",24.950001
"753","2009-12-28",24.969999
"754","2009-12-29",25.01
"755","2009-12-30",24.93
"756","2009-12-31",24.530001
"757","2010-01-04",24.85
"758","2010-01-05",24.82
"759","2010-01-06",24.459999
"760","2010-01-07",24.379999
"761","2010-01-08",24.68
"762","2010-01-11",24.690001
"763","2010-01-12",24.559999
"764","2010-01-13",24.799999
"765","2010-01-14",25.34
"766","2010-01-15",25.24
"767","2010-01-19",25.33
"768","2010-01-20",25.059999
"769","2010-01-21",24.83
"770","2010-01-22",24.15
"771","2010-01-25",24.030001
"772","2010-01-26",23.879999
"773","2010-01-27",23.860001
"774","2010-01-28",23.469999
"775","2010-01-29",23.059999
"776","2010-02-01",23.219999
"777","2010-02-02",23.76
"778","2010-02-03",23.75
"779","2010-02-04",23.110001
"780","2010-02-05",23.549999
"781","2010-02-08",23.120001
"782","2010-02-09",23.51
"783","2010-02-10",23.110001
"784","2010-02-11",23.35
"785","2010-02-12",23.41
"786","2010-02-16",23.809999
"787","2010-02-17",24.18
"788","2010-02-18",24.52
"789","2010-02-19",24.32
"790","2010-02-22",24.809999
"791","2010-02-23",24.48
"792","2010-02-24",24.77
"793","2010-02-25",24.870001
"794","2010-02-26",24.65
"795","2010-03-01",24.74
"796","2010-03-02",24.58
"797","2010-03-03",24.5
"798","2010-03-04",24.76
"799","2010-03-05",24.950001
"800","2010-03-08",24.700001
"801","2010-03-09",24.879999
"802","2010-03-10",24.870001
"803","2010-03-11",25.139999
"804","2010-03-12",25.049999
"805","2010-03-15",25.280001
"806","2010-03-16",25.209999
"807","2010-03-17",25.469999
"808","2010-03-18",25.379999
"809","2010-03-19",25.190001
"810","2010-03-22",25.559999
"811","2010-03-23",25.99
"812","2010-03-24",25.76
"813","2010-03-25",26.040001
"814","2010-03-26",25.690001
"815","2010-03-29",25.57
"816","2010-03-30",25.540001
"817","2010-03-31",25.709999
"818","2010-04-01",25.459999
"819","2010-04-05",25.58
"820","2010-04-06",25.83
"821","2010-04-07",25.91
"822","2010-04-08",25.83
"823","2010-04-09",26.129999
"824","2010-04-12",26.200001
"825","2010-04-13",26.35
"826","2010-04-14",26.379999
"827","2010-04-15",26.200001
"828","2010-04-16",25.950001
"829","2010-04-19",26.190001
"830","2010-04-20",26.15
"831","2010-04-21",26.290001
"832","2010-04-22",26.24
"833","2010-04-23",26.48
"834","2010-04-26",26.469999
"835","2010-04-27",25.98
"836","2010-04-28",25.860001
"837","2010-04-29",25.969999
"838","2010-04-30",25.870001
"839","2010-05-03",26.01
"840","2010-05-04",24.969999
"841","2010-05-05",24.940001
"842","2010-05-06",23.91
"843","2010-05-07",23.41
"844","2010-05-10",24.389999
"845","2010-05-11",24.190001
"846","2010-05-12",24.6
"847","2010-05-13",24.24
"848","2010-05-14",23.780001
"849","2010-05-17",23.74
"850","2010-05-18",23.43
"851","2010-05-19",23.190001
"852","2010-05-20",22.35
"853","2010-05-21",22.16
"854","2010-05-24",22.280001
"855","2010-05-25",22.200001
"856","2010-05-26",21.91
"857","2010-05-27",22.58
"858","2010-05-28",22.57
"859","2010-06-01",22.200001
"860","2010-06-02",22.639999
"861","2010-06-03",22.84
"862","2010-06-04",22.129999
"863","2010-06-07",21.700001
"864","2010-06-08",21.76
"865","2010-06-09",21.540001
"866","2010-06-10",22.200001
"867","2010-06-11",22.690001
"868","2010-06-14",22.690001
"869","2010-06-15",23.200001
"870","2010-06-16",23.18
"871","2010-06-17",23.07
"872","2010-06-18",23.200001
"873","2010-06-21",23.09
"874","2010-06-22",22.889999
"875","2010-06-23",22.68
"876","2010-06-24",22.219999
"877","2010-06-25",22.66
"878","2010-06-28",22.450001
"879","2010-06-29",21.75
"880","2010-06-30",21.459999
"881","2010-07-01",21.549999
"882","2010-07-02",21.83
"883","2010-07-06",22.32
"884","2010-07-07",23.09
"885","2010-07-08",23.219999
"886","2010-07-09",23.370001
"887","2010-07-12",23.379999
"888","2010-07-13",23.709999
"889","2010-07-14",23.940001
"890","2010-07-15",23.83
"891","2010-07-16",23.27
"892","2010-07-19",23.59
"893","2010-07-20",23.92
"894","2010-07-21",23.559999
"895","2010-07-22",24.309999
"896","2010-07-23",24.5
"897","2010-07-26",24.639999
"898","2010-07-27",24.57
"899","2010-07-28",24.280001
"900","2010-07-29",23.700001
"901","2010-07-30",23.639999
"902","2010-08-02",24.290001
"903","2010-08-03",24.209999
"904","2010-08-04",24.49
"905","2010-08-05",24.290001
"906","2010-08-06",24.379999
"907","2010-08-09",24.26
"908","2010-08-10",24.290001
"909","2010-08-11",23.66
"910","2010-08-12",22.940001
"911","2010-08-13",22.66
"912","2010-08-16",22.719999
"913","2010-08-17",23.049999
"914","2010-08-18",23.09
"915","2010-08-19",23
"916","2010-08-20",23.02
"917","2010-08-23",22.84
"918","2010-08-24",22.41
"919","2010-08-25",22.42
"920","2010-08-26",22.25
"921","2010-08-27",22.51
"922","2010-08-30",22.02
"923","2010-08-31",21.84
"924","2010-09-01",22.620001
"925","2010-09-02",22.48
"926","2010-09-03",22.92
"927","2010-09-07",24.26
"928","2010-09-08",24.139999
"929","2010-09-09",24.33
"930","2010-09-10",25.049999
"931","2010-09-13",25.110001
"932","2010-09-14",25.379999
"933","2010-09-15",25.74
"934","2010-09-16",25.360001
"935","2010-09-17",27.48
"936","2010-09-20",27.49
"937","2010-09-21",26.82
"938","2010-09-22",27.200001
"939","2010-09-23",27.120001
"940","2010-09-24",26.959999
"941","2010-09-27",26.950001
"942","2010-09-28",27.190001
"943","2010-09-29",27.17
"944","2010-09-30",26.85
"945","2010-10-01",27.24
"946","2010-10-04",26.9
"947","2010-10-05",27.299999
"948","2010-10-06",27.58
"949","2010-10-07",27.690001
"950","2010-10-08",28
"951","2010-10-11",27.85
"952","2010-10-12",27.950001
"953","2010-10-13",28.6
"954","2010-10-14",28.33
"955","2010-10-15",28.9
"956","2010-10-18",29.23
"957","2010-10-19",29.129999
"958","2010-10-20",28.639999
"959","2010-10-21",28.82
"960","2010-10-22",28.99
"961","2010-10-25",28.84
"962","2010-10-26",28.629999
"963","2010-10-27",28.700001
"964","2010-10-28",29.360001
"965","2010-10-29",29.379999
"966","2010-11-01",29.129999
"967","2010-11-02",29.530001
"968","2010-11-03",29.200001
