"","date","SMBC"
"92","2007-05-15",7.35
"93","2007-05-16",7.45
"94","2007-05-17",7.45
"95","2007-05-18",7.355
"96","2007-05-21",7.51
"97","2007-05-22",7.51
"98","2007-05-23",7.51
"99","2007-05-24",7.375
"100","2007-05-25",7.375
"101","2007-05-29",7.525
"102","2007-05-30",7.545
"103","2007-05-31",7.545
"104","2007-06-01",7.605
"105","2007-06-04",7.41
"106","2007-06-05",7.41
"107","2007-06-06",7.205
"108","2007-06-07",7.045
"109","2007-06-08",7.155
"110","2007-06-11",7.155
"111","2007-06-12",7.05
"112","2007-06-13",7.05
"113","2007-06-14",7.05
"114","2007-06-15",7.05
"115","2007-06-18",7.195
"116","2007-06-19",7.195
"117","2007-06-20",7.195
"118","2007-06-21",7.375
"119","2007-06-22",7.325
"120","2007-06-25",7.475
"121","2007-06-26",7.35
"122","2007-06-27",7.35
"123","2007-06-28",7.35
"124","2007-06-29",7.475
"125","2007-07-02",7.475
"126","2007-07-03",7.475
"127","2007-07-05",7.475
"128","2007-07-06",7.475
"129","2007-07-09",7.475
"130","2007-07-10",7.605
"131","2007-07-11",7.605
"132","2007-07-12",7.465
"133","2007-07-13",7.475
"134","2007-07-16",7.59
"135","2007-07-17",7.425
"136","2007-07-18",7.4
"137","2007-07-19",7.375
"138","2007-07-20",7.375
"139","2007-07-23",7.3
"140","2007-07-24",7.285
"141","2007-07-25",7.285
"142","2007-07-26",7.285
"143","2007-07-27",7.285
"144","2007-07-30",7.325
"145","2007-07-31",7.325
"146","2007-08-01",7.325
"147","2007-08-02",7.48
"148","2007-08-03",7.435
"149","2007-08-06",7.45
"150","2007-08-07",7.56
"151","2007-08-08",7.56
"152","2007-08-09",7.305
"153","2007-08-10",7.34
"154","2007-08-13",7.35
"155","2007-08-14",7.35
"156","2007-08-15",7.35
"157","2007-08-16",7.475
"158","2007-08-17",7.23
"159","2007-08-20",7.23
"160","2007-08-21",7.35
"161","2007-08-22",7.28
"162","2007-08-23",7.275
"163","2007-08-24",7.275
"164","2007-08-27",7.275
"165","2007-08-28",7.545
"166","2007-08-29",7.39
"167","2007-08-30",7.39
"168","2007-08-31",7.39
"169","2007-09-04",7.39
"170","2007-09-05",7.39
"171","2007-09-06",7.39
"172","2007-09-07",7.39
"173","2007-09-10",7.5
"174","2007-09-11",7.375
"175","2007-09-12",7.475
"176","2007-09-13",7.38
"177","2007-09-14",7.38
"178","2007-09-17",7.385
"179","2007-09-18",7.385
"180","2007-09-19",7.55
"181","2007-09-20",7.55
"182","2007-09-21",7.5
"183","2007-09-24",7.5
"184","2007-09-25",7.5
"185","2007-09-26",7.5
"186","2007-09-27",7.255
"187","2007-09-28",7.48
"188","2007-10-01",7.48
"189","2007-10-02",7.48
"190","2007-10-03",7.48
"191","2007-10-04",7.305
"192","2007-10-05",7.305
"193","2007-10-08",7.305
"194","2007-10-09",7.305
"195","2007-10-10",7.305
"196","2007-10-11",7.45
"197","2007-10-12",7.23
"198","2007-10-15",7.23
"199","2007-10-16",7.325
"200","2007-10-17",7.325
"201","2007-10-18",7.18
"202","2007-10-19",7.125
"203","2007-10-22",7.325
"204","2007-10-23",7.325
"205","2007-10-24",7.375
"206","2007-10-25",7.45
"207","2007-10-26",7.45
"208","2007-10-29",7.45
"209","2007-10-30",7.45
"210","2007-10-31",7.45
"211","2007-11-01",7.375
"212","2007-11-02",7.42
"213","2007-11-05",7.42
"214","2007-11-06",7.35
"215","2007-11-07",7.28
"216","2007-11-08",7.51
"217","2007-11-09",7.435
"218","2007-11-12",7.435
"219","2007-11-13",7.435
"220","2007-11-14",7.435
"221","2007-11-15",7.435
"222","2007-11-16",7.015
"223","2007-11-19",6.9
"224","2007-11-20",7
"225","2007-11-21",7
"226","2007-11-23",7
"227","2007-11-26",7
"228","2007-11-27",7.12
"229","2007-11-28",7.15
"230","2007-11-29",7.125
"231","2007-11-30",7.125
"232","2007-12-03",7
"233","2007-12-04",7
"234","2007-12-05",7
"235","2007-12-06",7
"236","2007-12-07",7.005
"237","2007-12-10",7.235
"238","2007-12-11",7.235
"239","2007-12-12",7.235
"240","2007-12-13",7.25
"241","2007-12-14",7.25
"242","2007-12-17",7.25
"243","2007-12-18",7.25
"244","2007-12-19",7.25
"245","2007-12-20",7
"246","2007-12-21",6.755
"247","2007-12-24",6.75
"248","2007-12-26",6.675
"249","2007-12-27",6.99
"250","2007-12-28",6.99
"251","2007-12-31",6.995
"252","2008-01-02",7
"253","2008-01-03",6.98
"254","2008-01-04",7.12
"255","2008-01-07",7.12
"256","2008-01-08",7.12
"257","2008-01-09",7.25
"258","2008-01-10",7
"259","2008-01-11",7
"260","2008-01-14",7.22
"261","2008-01-15",7.22
"262","2008-01-16",7.22
"263","2008-01-17",6.525
"264","2008-01-18",6.515
"265","2008-01-22",6.375
"266","2008-01-23",6.5
"267","2008-01-24",6.69
"268","2008-01-25",6.69
"269","2008-01-28",6.69
"270","2008-01-29",6.69
"271","2008-01-30",6.69
"272","2008-01-31",6.93
"273","2008-02-01",6.93
"274","2008-02-04",7.105
"275","2008-02-05",7.25
"276","2008-02-06",7.25
"277","2008-02-07",7.25
"278","2008-02-08",7.25
"279","2008-02-11",7.25
"280","2008-02-12",7.35
"281","2008-02-13",7.5
"282","2008-02-14",7.5
"283","2008-02-15",7.5
"284","2008-02-19",7.5
"285","2008-02-20",7.25
"286","2008-02-21",7.25
"287","2008-02-22",7.25
"288","2008-02-25",7.5
"289","2008-02-26",7.5
"290","2008-02-27",7.5
"291","2008-02-28",7.235
"292","2008-02-29",7.05
"293","2008-03-03",7.225
"294","2008-03-04",7.225
"295","2008-03-05",7.225
"296","2008-03-06",7.225
"297","2008-03-07",7.35
"298","2008-03-10",7.35
"299","2008-03-11",7.35
"300","2008-03-12",7.35
"301","2008-03-13",7.35
"302","2008-03-14",7.35
"303","2008-03-17",6.725
"304","2008-03-18",6.725
"305","2008-03-19",6.63
"306","2008-03-20",6.65
"307","2008-03-24",7.345
"308","2008-03-25",7.55
"309","2008-03-26",7.55
"310","2008-03-27",7.55
"311","2008-03-28",7.55
"312","2008-03-31",7.55
"313","2008-04-01",7.945
"314","2008-04-02",7.5
"315","2008-04-03",7.5
"316","2008-04-04",7.2
"317","2008-04-07",7.25
"318","2008-04-08",7.25
"319","2008-04-09",7.25
"320","2008-04-10",7.1
"321","2008-04-11",7.15
"322","2008-04-14",7.15
"323","2008-04-15",7.25
"324","2008-04-16",7.45
"325","2008-04-17",7.5
"326","2008-04-18",7.5
"327","2008-04-21",7.5
"328","2008-04-22",7.5
"329","2008-04-23",7.14
"330","2008-04-24",7.25
"331","2008-04-25",7.25
"332","2008-04-28",7.75
"333","2008-04-29",7.75
"334","2008-04-30",7.75
"335","2008-05-01",7.75
"336","2008-05-02",7.7
"337","2008-05-05",7.555
"338","2008-05-06",7.55
"339","2008-05-07",7.55
"340","2008-05-08",7.55
"341","2008-05-09",7.55
"342","2008-05-12",7.55
"343","2008-05-13",7.5
"344","2008-05-14",7.5
"345","2008-05-15",7.375
"346","2008-05-16",7.375
"347","2008-05-19",7.375
"348","2008-05-20",7.125
"349","2008-05-21",7.125
"350","2008-05-22",7.125
"351","2008-05-23",7.125
"352","2008-05-27",7.125
"353","2008-05-28",7.125
"354","2008-05-29",7.125
"355","2008-05-30",7.125
"356","2008-06-02",7.125
"357","2008-06-03",7.125
"358","2008-06-04",7.14
"359","2008-06-05",7.14
"360","2008-06-06",7.125
"361","2008-06-09",7
"362","2008-06-10",7
"363","2008-06-11",6.875
"364","2008-06-12",6.875
"365","2008-06-13",6.875
"366","2008-06-16",7.05
"367","2008-06-17",7.055
"368","2008-06-18",7.055
"369","2008-06-19",7.06
"370","2008-06-20",6.625
"371","2008-06-23",6.625
"372","2008-06-24",5.605
"373","2008-06-25",6.25
"374","2008-06-26",6.16
"375","2008-06-27",7.01
"376","2008-06-30",7.745
"377","2008-07-01",7.5
"378","2008-07-02",6.89
"379","2008-07-03",6.89
"380","2008-07-07",6.505
"381","2008-07-08",6.75
"382","2008-07-09",7
"383","2008-07-10",7
"384","2008-07-11",7
"385","2008-07-14",7
"386","2008-07-15",6.995
"387","2008-07-16",6.995
"388","2008-07-17",6.995
"389","2008-07-18",6.995
"390","2008-07-21",6.995
"391","2008-07-22",6.995
"392","2008-07-23",6.5
"393","2008-07-24",6.525
"394","2008-07-25",7
"395","2008-07-28",7
"396","2008-07-29",7
"397","2008-07-30",7
"398","2008-07-31",7.245
"399","2008-08-01",7
"400","2008-08-04",7.005
"401","2008-08-05",7.05
"402","2008-08-06",7.25
"403","2008-08-07",7.25
"404","2008-08-08",7.3
"405","2008-08-11",7.375
"406","2008-08-12",7.375
"407","2008-08-13",7.47
"408","2008-08-14",7.07
"409","2008-08-15",7.07
"410","2008-08-18",7.07
"411","2008-08-19",7.07
"412","2008-08-20",6.75
"413","2008-08-21",6.75
"414","2008-08-22",6.75
"415","2008-08-25",6.84
"416","2008-08-26",7.43
"417","2008-08-27",6.53
"418","2008-08-28",6.53
"419","2008-08-29",7.41
"420","2008-09-02",7.41
"421","2008-09-03",7.41
"422","2008-09-04",7.41
"423","2008-09-05",7.41
"424","2008-09-08",7.41
"425","2008-09-09",7.41
"426","2008-09-10",6.75
"427","2008-09-11",6.75
"428","2008-09-12",6.75
"429","2008-09-15",6.75
"430","2008-09-16",6.75
"431","2008-09-17",7.47
"432","2008-09-18",6.75
"433","2008-09-19",6.875
"434","2008-09-22",6.505
"435","2008-09-23",6.75
"436","2008-09-24",6.75
"437","2008-09-25",7
"438","2008-09-26",6.52
"439","2008-09-29",6.7
"440","2008-09-30",6.525
"441","2008-10-01",6.525
"442","2008-10-02",6.525
"443","2008-10-03",6.525
"444","2008-10-06",6.75
"445","2008-10-07",6.75
"446","2008-10-08",6.75
"447","2008-10-09",6.71
"448","2008-10-10",5.9
"449","2008-10-13",6.995
"450","2008-10-14",6.995
"451","2008-10-15",6.595
"452","2008-10-16",6.595
"453","2008-10-17",6.5
"454","2008-10-20",6.5
"455","2008-10-21",6.5
"456","2008-10-22",6.5
"457","2008-10-23",6.125
"458","2008-10-24",6.5
"459","2008-10-27",6.5
"460","2008-10-28",5.995
"461","2008-10-29",6
"462","2008-10-30",6
"463","2008-10-31",5.95
"464","2008-11-03",5.95
"465","2008-11-04",6
"466","2008-11-05",6
"467","2008-11-06",6.235
"468","2008-11-07",6.245
"469","2008-11-10",6.25
"470","2008-11-11",6.25
"471","2008-11-12",6.25
"472","2008-11-13",6.25
"473","2008-11-14",6.15
"474","2008-11-17",6.075
"475","2008-11-18",6.1
"476","2008-11-19",5.875
"477","2008-11-20",5.875
"478","2008-11-21",5
"479","2008-11-24",5
"480","2008-11-25",5.49
"481","2008-11-26",5.49
"482","2008-11-28",5.49
"483","2008-12-01",5.79
"484","2008-12-02",5.665
"485","2008-12-03",5.735
"486","2008-12-04",5.62
"487","2008-12-05",5.5
"488","2008-12-08",5.5
"489","2008-12-09",5.575
"490","2008-12-10",5.575
"491","2008-12-11",5.59
"492","2008-12-12",5.625
"493","2008-12-15",5.625
"494","2008-12-16",5.53
"495","2008-12-17",5.595
"496","2008-12-18",5.525
"497","2008-12-19",5.5
"498","2008-12-22",5.6
"499","2008-12-23",5.6
"500","2008-12-24",5.625
"501","2008-12-26",5.625
"502","2008-12-29",5.625
"503","2008-12-30",5.49
"504","2008-12-31",5.545
"505","2009-01-02",5.675
"506","2009-01-05",5.8
"507","2009-01-06",5.825
"508","2009-01-07",5.825
"509","2009-01-08",5.825
"510","2009-01-09",5.645
"511","2009-01-12",5.63
"512","2009-01-13",5.665
"513","2009-01-14",5.665
"514","2009-01-15",5.25
"515","2009-01-16",5
"516","2009-01-20",5.495
"517","2009-01-21",5.495
"518","2009-01-22",5
"519","2009-01-23",5
"520","2009-01-26",4.975
"521","2009-01-27",4.975
"522","2009-01-28",5.15
"523","2009-01-29",5.15
"524","2009-01-30",5
"525","2009-02-02",4.995
"526","2009-02-03",4.995
"527","2009-02-04",4.875
"528","2009-02-05",4.875
"529","2009-02-06",4.875
"530","2009-02-09",4.875
"531","2009-02-10",4.875
"532","2009-02-11",4.875
"533","2009-02-12",4.875
"534","2009-02-13",4.875
"535","2009-02-17",4.875
"536","2009-02-18",4.875
"537","2009-02-19",4.735
"538","2009-02-20",4.305
"539","2009-02-23",4.375
"540","2009-02-24",4.745
"541","2009-02-25",4.58
"542","2009-02-26",4.75
"543","2009-02-27",4.75
"544","2009-03-02",4.75
"545","2009-03-03",4.75
"546","2009-03-04",4.25
"547","2009-03-05",4.75
"548","2009-03-06",4.75
"549","2009-03-09",4.75
"550","2009-03-10",4.75
"551","2009-03-11",4.75
"552","2009-03-12",4.97
"553","2009-03-13",4.97
"554","2009-03-16",4.97
"555","2009-03-17",4.97
"556","2009-03-18",4.675
"557","2009-03-19",4.89
"558","2009-03-20",4.97
"559","2009-03-23",5.1
"560","2009-03-24",5.445
"561","2009-03-25",5.315
"562","2009-03-26",5.315
"563","2009-03-27",5.315
"564","2009-03-30",5.255
"565","2009-03-31",5.4
"566","2009-04-01",5.35
"567","2009-04-02",5.5
"568","2009-04-03",5.5
"569","2009-04-06",5.5
"570","2009-04-07",5.5
"571","2009-04-08",5.3
"572","2009-04-09",5.45
"573","2009-04-13",5.4
"574","2009-04-14",5.4
"575","2009-04-15",5.4
"576","2009-04-16",5.4
"577","2009-04-17",5.4
"578","2009-04-20",5.4
"579","2009-04-21",5.4
"580","2009-04-22",5.4
"581","2009-04-23",5.275
"582","2009-04-24",5.275
"583","2009-04-27",5.275
"584","2009-04-28",5.275
"585","2009-04-29",5.275
"586","2009-04-30",5.41
"587","2009-05-01",5.41
"588","2009-05-04",5.41
"589","2009-05-05",5.41
"590","2009-05-06",5.375
"591","2009-05-07",5.375
"592","2009-05-08",5.375
"593","2009-05-11",5.375
"594","2009-05-12",5.375
"595","2009-05-13",5.28
"596","2009-05-14",5.28
"597","2009-05-15",4.95
"598","2009-05-18",4.95
"599","2009-05-19",5.2
"600","2009-05-20",5.125
"601","2009-05-21",4.945
"602","2009-05-22",4.92
"603","2009-05-26",5.01
"604","2009-05-27",4.75
"605","2009-05-28",4.75
"606","2009-05-29",4.5
"607","2009-06-01",4.5
"608","2009-06-02",4.62
"609","2009-06-03",4.62
"610","2009-06-04",4.62
"611","2009-06-05",4.625
"612","2009-06-08",4.63
"613","2009-06-09",4.63
"614","2009-06-10",4.875
"615","2009-06-11",4.95
"616","2009-06-12",4.875
"617","2009-06-15",4.82
"618","2009-06-16",4.82
"619","2009-06-17",4.8
"620","2009-06-18",4.8
"621","2009-06-19",4.8
"622","2009-06-22",4.8
"623","2009-06-23",4.875
"624","2009-06-24",4.925
"625","2009-06-25",4.975
"626","2009-06-26",4.95
"627","2009-06-29",4.95
"628","2009-06-30",4.975
"629","2009-07-01",5.075
"630","2009-07-02",5.075
"631","2009-07-06",5.075
"632","2009-07-07",5.075
"633","2009-07-08",5
"634","2009-07-09",4.695
"635","2009-07-10",5.245
"636","2009-07-13",5.295
"637","2009-07-14",5.15
"638","2009-07-15",5.14
"639","2009-07-16",5.25
"640","2009-07-17",5.5
"641","2009-07-20",5.5
"642","2009-07-21",6.075
"643","2009-07-22",5.845
"644","2009-07-23",5.845
"645","2009-07-24",5.655
"646","2009-07-27",5.75
"647","2009-07-28",5.765
"648","2009-07-29",5.74
"649","2009-07-30",5.975
"650","2009-07-31",5.655
"651","2009-08-03",5.74
"652","2009-08-04",5.98
"653","2009-08-05",5.67
"654","2009-08-06",5.68
"655","2009-08-07",5.68
"656","2009-08-10",5.68
"657","2009-08-11",5.625
"658","2009-08-12",5.485
"659","2009-08-13",5.5
"660","2009-08-14",5.5
"661","2009-08-17",5.255
"662","2009-08-18",5.075
"663","2009-08-19",5.13
"664","2009-08-20",5.125
"665","2009-08-21",5.075
"666","2009-08-24",5.25
"667","2009-08-25",5.375
"668","2009-08-26",5.485
"669","2009-08-27",5.5
"670","2009-08-28",5.55
"671","2009-08-31",5.6
"672","2009-09-01",5.6
"673","2009-09-02",5.6
"674","2009-09-03",5.725
"675","2009-09-04",5.725
"676","2009-09-08",5.725
"677","2009-09-09",5.3
"678","2009-09-10",5.695
"679","2009-09-11",5.71
"680","2009-09-14",5.71
"681","2009-09-15",5.71
"682","2009-09-16",5.725
"683","2009-09-17",5.725
"684","2009-09-18",5.725
"685","2009-09-21",5.64
"686","2009-09-22",5.625
"687","2009-09-23",5.625
"688","2009-09-24",5.625
"689","2009-09-25",5.75
"690","2009-09-28",5.75
"691","2009-09-29",5.75
"692","2009-09-30",5.4
"693","2009-10-01",5.4
"694","2009-10-02",5.4
"695","2009-10-05",5.66
"696","2009-10-06",5.66
"697","2009-10-07",5.65
"698","2009-10-08",5.61
"699","2009-10-09",5.6
"700","2009-10-12",5.6
"701","2009-10-13",5.6
"702","2009-10-14",5.73
"703","2009-10-15",5.73
"704","2009-10-16",5.625
"705","2009-10-19",5.88
"706","2009-10-20",5.9
"707","2009-10-21",5.88
"708","2009-10-22",5.81
"709","2009-10-23",5.785
"710","2009-10-26",5.55
"711","2009-10-27",5.57
"712","2009-10-28",5.525
"713","2009-10-29",5.525
"714","2009-10-30",5.525
"715","2009-11-02",5.6
"716","2009-11-03",5.805
"717","2009-11-04",5.69
"718","2009-11-05",5.505
"719","2009-11-06",5.575
"720","2009-11-09",5.55
"721","2009-11-10",5.55
"722","2009-11-11",5.55
"723","2009-11-12",5.55
"724","2009-11-13",5.55
"725","2009-11-16",5.75
"726","2009-11-17",5.75
"727","2009-11-18",5.505
"728","2009-11-19",5.505
"729","2009-11-20",5.7
"730","2009-11-23",5.6
"731","2009-11-24",5.555
"732","2009-11-25",5.625
"733","2009-11-27",5.625
"734","2009-11-30",5.675
"735","2009-12-01",5.675
"736","2009-12-02",5.675
"737","2009-12-03",5.73
"738","2009-12-04",5.625
"739","2009-12-07",5.6
"740","2009-12-08",5.6
"741","2009-12-09",5.6
"742","2009-12-10",5.61
"743","2009-12-11",5.51
"744","2009-12-14",5.505
"745","2009-12-15",5.6
"746","2009-12-16",5.615
"747","2009-12-17",5.59
"748","2009-12-18",5.68
"749","2009-12-21",5.705
"750","2009-12-22",5.875
"751","2009-12-23",5.875
"752","2009-12-24",5.875
"753","2009-12-28",5.645
"754","2009-12-29",5.645
"755","2009-12-30",5.78
"756","2009-12-31",5.875
"757","2010-01-04",5.9
"758","2010-01-05",6.12
"759","2010-01-06",6.05
"760","2010-01-07",6.035
"761","2010-01-08",6.125
"762","2010-01-11",6.225
"763","2010-01-12",6.225
"764","2010-01-13",6.22
"765","2010-01-14",6.25
"766","2010-01-15",6.375
"767","2010-01-19",6.39
"768","2010-01-20",6.735
"769","2010-01-21",6.735
"770","2010-01-22",6.6
"771","2010-01-25",6.6
"772","2010-01-26",6.6
"773","2010-01-27",6.625
"774","2010-01-28",6.6
"775","2010-01-29",6.74
"776","2010-02-01",6.75
"777","2010-02-02",6.75
"778","2010-02-03",7.125
"779","2010-02-04",6.75
"780","2010-02-05",6.65
"781","2010-02-08",6.65
"782","2010-02-09",6.655
"783","2010-02-10",6.695
"784","2010-02-11",6.695
"785","2010-02-12",6.695
"786","2010-02-16",6.75
"787","2010-02-17",6.75
"788","2010-02-18",6.75
"789","2010-02-19",6.75
"790","2010-02-22",6.775
"791","2010-02-23",7.185
"792","2010-02-24",7.185
"793","2010-02-25",7
"794","2010-02-26",6.875
"795","2010-03-01",7
"796","2010-03-02",7.1
"797","2010-03-03",7.1
"798","2010-03-04",7.025
"799","2010-03-05",7.05
"800","2010-03-08",7
"801","2010-03-09",7
"802","2010-03-10",7
"803","2010-03-11",7
"804","2010-03-12",7
"805","2010-03-15",7.2
"806","2010-03-16",7.2
"807","2010-03-17",7.2
"808","2010-03-18",7.015
"809","2010-03-19",7.015
"810","2010-03-22",7.25
"811","2010-03-23",7.005
"812","2010-03-24",7.24
"813","2010-03-25",7.24
"814","2010-03-26",7.1
"815","2010-03-29",7.095
"816","2010-03-30",7.1
"817","2010-03-31",7.1
"818","2010-04-01",7.1
"819","2010-04-05",7.25
"820","2010-04-06",7.25
"821","2010-04-07",7.1
"822","2010-04-08",7.1
"823","2010-04-09",7.25
"824","2010-04-12",7.265
"825","2010-04-13",7.265
"826","2010-04-14",7.265
"827","2010-04-15",7.265
"828","2010-04-16",7.25
"829","2010-04-19",7.25
"830","2010-04-20",7.25
"831","2010-04-21",7.335
"832","2010-04-22",7.25
"833","2010-04-23",7.5
"834","2010-04-26",7.495
"835","2010-04-27",7.5
"836","2010-04-28",7.125
"837","2010-04-29",7.075
"838","2010-04-30",7.1
"839","2010-05-03",7.15
"840","2010-05-04",7.1
"841","2010-05-05",7.2
"842","2010-05-06",7.2
"843","2010-05-07",7.2
"844","2010-05-10",7.5
"845","2010-05-11",7.625
"846","2010-05-12",7.655
"847","2010-05-13",8.375
"848","2010-05-14",8.375
"849","2010-05-17",7.995
"850","2010-05-18",7.985
"851","2010-05-19",7.925
"852","2010-05-20",7.925
"853","2010-05-21",7.75
"854","2010-05-24",7.75
"855","2010-05-25",8.025
"856","2010-05-26",8.025
"857","2010-05-27",8.025
"858","2010-05-28",7.865
"859","2010-06-01",7.995
"860","2010-06-02",7.995
"861","2010-06-03",7.995
"862","2010-06-04",7.755
"863","2010-06-07",7.875
"864","2010-06-08",7.895
"865","2010-06-09",7.9
"866","2010-06-10",7.9
"867","2010-06-11",7.9
"868","2010-06-14",8.12
"869","2010-06-15",7.875
"870","2010-06-16",7.875
"871","2010-06-17",7.875
"872","2010-06-18",7.875
"873","2010-06-21",7.875
"874","2010-06-22",7.875
"875","2010-06-23",7.875
"876","2010-06-24",7.895
"877","2010-06-25",8.095
"878","2010-06-28",7.875
"879","2010-06-29",7.575
"880","2010-06-30",7.505
"881","2010-07-01",7.55
"882","2010-07-02",7.505
"883","2010-07-06",7.62
"884","2010-07-07",7.55
"885","2010-07-08",7.575
"886","2010-07-09",7.575
"887","2010-07-12",7.575
"888","2010-07-13",7.575
"889","2010-07-14",7.575
"890","2010-07-15",7.55
"891","2010-07-16",7.55
"892","2010-07-19",7.55
"893","2010-07-20",7.55
"894","2010-07-21",7.55
"895","2010-07-22",7.55
"896","2010-07-23",7.55
"897","2010-07-26",7.55
"898","2010-07-27",8.005
"899","2010-07-28",7.575
"900","2010-07-29",7.56
"901","2010-07-30",7.555
"902","2010-08-02",7.555
"903","2010-08-03",7.58
"904","2010-08-04",7.65
"905","2010-08-05",7.65
"906","2010-08-06",7.65
"907","2010-08-09",7.65
"908","2010-08-10",7.6
"909","2010-08-11",7.525
"910","2010-08-12",7.55
"911","2010-08-13",7.55
"912","2010-08-16",7.55
"913","2010-08-17",7.55
"914","2010-08-18",7.55
"915","2010-08-19",7.605
"916","2010-08-20",7.625
"917","2010-08-23",7.625
"918","2010-08-24",7.665
"919","2010-08-25",7.665
"920","2010-08-26",7.665
"921","2010-08-27",7.665
"922","2010-08-30",7.665
"923","2010-08-31",7.665
"924","2010-09-01",7.665
"925","2010-09-02",7.625
"926","2010-09-03",7.625
"927","2010-09-07",7.425
"928","2010-09-08",7.5
"929","2010-09-09",7.5
"930","2010-09-10",7.475
"931","2010-09-13",7.505
"932","2010-09-14",7.45
"933","2010-09-15",7.45
"934","2010-09-16",7.965
"935","2010-09-17",7.965
"936","2010-09-20",7.385
"937","2010-09-21",7.6
"938","2010-09-22",7.74
"939","2010-09-23",7.47
"940","2010-09-24",7.275
"941","2010-09-27",7.275
"942","2010-09-28",7.275
"943","2010-09-29",7.45
"944","2010-09-30",7.76
"945","2010-10-01",7.415
"946","2010-10-04",7.415
"947","2010-10-05",7.415
"948","2010-10-06",7.55
"949","2010-10-07",7.66
"950","2010-10-08",7.66
"951","2010-10-11",7.72
"952","2010-10-12",7.72
"953","2010-10-13",7.72
"954","2010-10-14",7.72
"955","2010-10-15",7.72
"956","2010-10-18",7.72
"957","2010-10-19",7.6
"958","2010-10-20",7.6
"959","2010-10-21",7.6
"960","2010-10-22",7.605
"961","2010-10-25",7.825
"962","2010-10-26",7.825
"963","2010-10-27",7.895
"964","2010-10-28",7.85
"965","2010-10-29",7.925
"966","2010-11-01",7.925
"967","2010-11-02",7.9
"968","2010-11-03",7.885
"969","2010-11-04",7.885
"970","2010-11-05",7.885
"971","2010-11-08",7.885
"972","2010-11-09",7.83
"973","2010-11-10",7.8
"974","2010-11-11",7.8
"975","2010-11-12",7.8
"976","2010-11-15",7.8
"977","2010-11-16",7.8
"978","2010-11-17",7.975
"979","2010-11-18",7.975
"980","2010-11-19",7.975
"981","2010-11-22",7.675
"982","2010-11-23",7.935
"983","2010-11-24",7.715
"984","2010-11-26",7.675
"985","2010-11-29",7.675
"986","2010-11-30",7.975
"987","2010-12-01",7.7
"988","2010-12-02",7.7
"989","2010-12-03",8
"990","2010-12-06",8.15
"991","2010-12-07",8.305
"992","2010-12-08",8.315
"993","2010-12-09",8.055
"994","2010-12-10",8.055
"995","2010-12-13",8.645
"996","2010-12-14",8.4
"997","2010-12-15",7.91
"998","2010-12-16",8.2
"999","2010-12-17",8.2
"1000","2010-12-20",8.445
"1001","2010-12-21",8.445
"1002","2010-12-22",8.445
"1003","2010-12-23",8.35
"1004","2010-12-27",8.5
