"","date","BZUN"
"977","2019-04-05",42.849998
"978","2019-04-08",42.48
"979","2019-04-09",42.860001
"980","2019-04-10",42.869999
"981","2019-04-11",41.860001
"982","2019-04-12",41.75
"983","2019-04-15",40.400002
"984","2019-04-16",40.959999
"985","2019-04-17",41.66
"986","2019-04-18",41.77
"987","2019-04-22",43.48
"988","2019-04-23",44.610001
"989","2019-04-24",44.5
"990","2019-04-25",44.59
"991","2019-04-26",45.259998
"992","2019-04-29",47.529999
"993","2019-04-30",48.5
"994","2019-05-01",47.91
"995","2019-05-02",47.630001
"996","2019-05-03",48.950001
"997","2019-05-06",46.130001
"998","2019-05-07",43.450001
"999","2019-05-08",43.150002
"1000","2019-05-09",42.790001
"1001","2019-05-10",42.349998
"1002","2019-05-13",39.169998
"1003","2019-05-14",41.189999
"1004","2019-05-15",41.689999
"1005","2019-05-16",41.630001
"1006","2019-05-17",39.639999
"1007","2019-05-20",37.59
"1008","2019-05-21",38.5
"1009","2019-05-22",38.279999
"1010","2019-05-23",36.610001
"1011","2019-05-24",36.630001
"1012","2019-05-28",37.93
"1013","2019-05-29",38.830002
"1014","2019-05-30",39.490002
"1015","2019-05-31",39.23
"1016","2019-06-03",37.709999
"1017","2019-06-04",40.5
"1018","2019-06-05",40
"1019","2019-06-06",39.98
"1020","2019-06-07",42.040001
"1021","2019-06-10",42.509998
"1022","2019-06-11",43.09
"1023","2019-06-12",43.59
"1024","2019-06-13",45.009998
"1025","2019-06-14",44.59
"1026","2019-06-17",44.66
"1027","2019-06-18",47.220001
"1028","2019-06-19",48.91
"1029","2019-06-20",50.630001
"1030","2019-06-21",49.41
"1031","2019-06-24",48.639999
"1032","2019-06-25",46.889999
"1033","2019-06-26",48.189999
"1034","2019-06-27",49.549999
"1035","2019-06-28",49.860001
"1036","2019-07-01",53.599998
"1037","2019-07-02",54.919998
"1038","2019-07-03",54.700001
"1039","2019-07-05",54.240002
"1040","2019-07-08",52.900002
"1041","2019-07-09",53.490002
"1042","2019-07-10",53.060001
"1043","2019-07-11",52.93
"1044","2019-07-12",53.02
"1045","2019-07-15",53.540001
"1046","2019-07-16",53.189999
"1047","2019-07-17",50
"1048","2019-07-18",50.02
"1049","2019-07-19",51.259998
"1050","2019-07-22",51.549999
"1051","2019-07-23",52.59
"1052","2019-07-24",53.73
"1053","2019-07-25",49.610001
"1054","2019-07-26",49.91
"1055","2019-07-29",48.68
"1056","2019-07-30",49.279999
"1057","2019-07-31",49.610001
"1058","2019-08-01",46.060001
"1059","2019-08-02",45.360001
"1060","2019-08-05",41.669998
"1061","2019-08-06",42.529999
"1062","2019-08-07",41.93
"1063","2019-08-08",43.560001
"1064","2019-08-09",43.919998
"1065","2019-08-12",44.009998
"1066","2019-08-13",47.029999
"1067","2019-08-14",44.779999
"1068","2019-08-15",45.330002
"1069","2019-08-16",46.830002
"1070","2019-08-19",49.400002
"1071","2019-08-20",50.080002
"1072","2019-08-21",43.77
"1073","2019-08-22",42.259998
"1074","2019-08-23",40.400002
"1075","2019-08-26",41
"1076","2019-08-27",42.16
"1077","2019-08-28",42.779999
"1078","2019-08-29",45.040001
"1079","2019-08-30",45.759998
"1080","2019-09-03",44.639999
"1081","2019-09-04",45.709999
"1082","2019-09-05",47.189999
"1083","2019-09-06",48.57
"1084","2019-09-09",48.099998
"1085","2019-09-10",45.880001
"1086","2019-09-11",46.700001
"1087","2019-09-12",47.029999
"1088","2019-09-13",47.830002
"1089","2019-09-16",48.439999
"1090","2019-09-17",47.75
"1091","2019-09-18",47.939999
"1092","2019-09-19",47.869999
"1093","2019-09-20",46.84
"1094","2019-09-23",45.25
"1095","2019-09-24",42.07
"1096","2019-09-25",43.75
"1097","2019-09-26",43.830002
"1098","2019-09-27",42.48
"1099","2019-09-30",42.700001
"1100","2019-10-01",42.740002
"1101","2019-10-02",42.029999
"1102","2019-10-03",43.799999
"1103","2019-10-04",43.970001
"1104","2019-10-07",43.91
"1105","2019-10-08",40.700001
"1106","2019-10-09",42.080002
"1107","2019-10-10",43.57
"1108","2019-10-11",45.02
"1109","2019-10-14",44.68
"1110","2019-10-15",45.5
"1111","2019-10-16",44.59
"1112","2019-10-17",42.07
"1113","2019-10-18",41
"1114","2019-10-21",41.650002
"1115","2019-10-22",41.09
"1116","2019-10-23",41.259998
"1117","2019-10-24",41.43
"1118","2019-10-25",43.52
"1119","2019-10-28",44.59
"1120","2019-10-29",43.889999
"1121","2019-10-30",43.91
"1122","2019-10-31",43.52
"1123","2019-11-01",43.689999
"1124","2019-11-04",44.57
"1125","2019-11-05",42.450001
"1126","2019-11-06",42
"1127","2019-11-07",42.450001
"1128","2019-11-08",42.48
"1129","2019-11-11",43.48
"1130","2019-11-12",44.5
"1131","2019-11-13",43.57
"1132","2019-11-14",43.41
"1133","2019-11-15",44.619999
"1134","2019-11-18",43.52
"1135","2019-11-19",43.77
"1136","2019-11-20",43.5
"1137","2019-11-21",35.900002
"1138","2019-11-22",35.939999
"1139","2019-11-25",36.27
"1140","2019-11-26",35.869999
"1141","2019-11-27",36.880001
"1142","2019-11-29",37.970001
"1143","2019-12-02",35.650002
"1144","2019-12-03",35.02
"1145","2019-12-04",34.73
"1146","2019-12-05",35.32
"1147","2019-12-06",35.290001
"1148","2019-12-09",34.279999
"1149","2019-12-10",35.400002
"1150","2019-12-11",35.110001
"1151","2019-12-12",35.240002
"1152","2019-12-13",34.990002
"1153","2019-12-16",33.759998
"1154","2019-12-17",34.02
"1155","2019-12-18",33.779999
"1156","2019-12-19",34.360001
"1157","2019-12-20",33.700001
"1158","2019-12-23",32.619999
"1159","2019-12-24",33.360001
"1160","2019-12-26",33.77
"1161","2019-12-27",33.330002
"1162","2019-12-30",33.32
"1163","2019-12-31",33.119999
"1164","2020-01-02",35.740002
"1165","2020-01-03",34.810001
"1166","2020-01-06",33.799999
"1167","2020-01-07",34.07
"1168","2020-01-08",34.490002
"1169","2020-01-09",35.23
"1170","2020-01-10",35.849998
"1171","2020-01-13",36.889999
"1172","2020-01-14",35.220001
"1173","2020-01-15",35.98
"1174","2020-01-16",36.09
"1175","2020-01-17",35.560001
"1176","2020-01-21",35.740002
"1177","2020-01-22",34.889999
"1178","2020-01-23",33.860001
"1179","2020-01-24",32.400002
"1180","2020-01-27",32.169998
"1181","2020-01-28",31.610001
"1182","2020-01-29",31.450001
"1183","2020-01-30",31.15
"1184","2020-01-31",30.110001
"1185","2020-02-03",31.67
"1186","2020-02-04",32.669998
"1187","2020-02-05",33.060001
"1188","2020-02-06",33.290001
"1189","2020-02-07",31.639999
"1190","2020-02-10",31.16
"1191","2020-02-11",32.080002
"1192","2020-02-12",33.299999
"1193","2020-02-13",33.060001
"1194","2020-02-14",32.880001
"1195","2020-02-18",32.389999
"1196","2020-02-19",32.93
"1197","2020-02-20",32.580002
"1198","2020-02-21",33.18
"1199","2020-02-24",31.51
"1200","2020-02-25",31.25
"1201","2020-02-26",32.27
"1202","2020-02-27",31.49
"1203","2020-02-28",31.719999
"1204","2020-03-02",31.549999
"1205","2020-03-03",31.16
"1206","2020-03-04",31.549999
"1207","2020-03-05",32.610001
"1208","2020-03-06",32.5
"1209","2020-03-09",30.23
"1210","2020-03-10",30.780001
"1211","2020-03-11",30.09
"1212","2020-03-12",28.1
"1213","2020-03-13",28.48
"1214","2020-03-16",22.959999
"1215","2020-03-17",26.280001
"1216","2020-03-18",26.41
"1217","2020-03-19",25.42
"1218","2020-03-20",24.969999
"1219","2020-03-23",24.65
"1220","2020-03-24",26
"1221","2020-03-25",27.790001
"1222","2020-03-26",29.1
"1223","2020-03-27",27.02
"1224","2020-03-30",26.49
"1225","2020-03-31",27.940001
"1226","2020-04-01",27.809999
"1227","2020-04-02",26.48
"1228","2020-04-03",26.040001
"1229","2020-04-06",28.870001
"1230","2020-04-07",28.91
"1231","2020-04-08",29.34
"1232","2020-04-09",29.959999
"1233","2020-04-13",29.98
"1234","2020-04-14",30.33
"1235","2020-04-15",30.440001
"1236","2020-04-16",31.99
"1237","2020-04-17",30.93
"1238","2020-04-20",29.860001
"1239","2020-04-21",29.1
"1240","2020-04-22",30.5
"1241","2020-04-23",29.6
"1242","2020-04-24",30.18
"1243","2020-04-27",32
"1244","2020-04-28",31.65
"1245","2020-04-29",32.650002
"1246","2020-04-30",31.84
"1247","2020-05-01",28.66
"1248","2020-05-04",28.549999
"1249","2020-05-05",28.620001
"1250","2020-05-06",28.9
"1251","2020-05-07",29.030001
"1252","2020-05-08",29.73
"1253","2020-05-11",29.4
"1254","2020-05-12",28.57
"1255","2020-05-13",27.299999
"1256","2020-05-14",27.129999
"1257","2020-05-15",26.530001
"1258","2020-05-18",27.48
"1259","2020-05-19",29.9
"1260","2020-05-20",29.24
"1261","2020-05-21",28.610001
"1262","2020-05-22",26.059999
"1263","2020-05-26",27.559999
"1264","2020-05-27",27.299999
"1265","2020-05-28",26.209999
"1266","2020-05-29",26.49
"1267","2020-06-01",29.35
"1268","2020-06-02",32.490002
"1269","2020-06-03",34.150002
"1270","2020-06-04",33.23
"1271","2020-06-05",34.549999
"1272","2020-06-08",34.25
"1273","2020-06-09",32.150002
"1274","2020-06-10",33.889999
"1275","2020-06-11",32.029999
"1276","2020-06-12",33.419998
"1277","2020-06-15",33.860001
"1278","2020-06-16",34.07
"1279","2020-06-17",38
"1280","2020-06-18",37.990002
"1281","2020-06-19",40.52
"1282","2020-06-22",37.799999
"1283","2020-06-23",40.040001
"1284","2020-06-24",39.849998
"1285","2020-06-25",40.360001
"1286","2020-06-26",39.360001
"1287","2020-06-29",38.470001
"1288","2020-06-30",38.450001
"1289","2020-07-01",38.77
"1290","2020-07-02",42.16
"1291","2020-07-06",43.599998
"1292","2020-07-07",43.77
"1293","2020-07-08",46.139999
"1294","2020-07-09",45.990002
"1295","2020-07-10",44.57
"1296","2020-07-13",42.630001
"1297","2020-07-14",41.279999
"1298","2020-07-15",40.66
"1299","2020-07-16",39.799999
"1300","2020-07-17",39.130001
"1301","2020-07-20",40.93
"1302","2020-07-21",41.34
"1303","2020-07-22",40.540001
"1304","2020-07-23",38.07
"1305","2020-07-24",37.810001
"1306","2020-07-27",38.959999
"1307","2020-07-28",39.52
"1308","2020-07-29",40.43
"1309","2020-07-30",40.52
"1310","2020-07-31",42.060001
"1311","2020-08-03",42.799999
"1312","2020-08-04",43.02
"1313","2020-08-05",43.450001
"1314","2020-08-06",41.98
"1315","2020-08-07",41.580002
"1316","2020-08-10",41.5
"1317","2020-08-11",40.509998
"1318","2020-08-12",41.77
"1319","2020-08-13",40.299999
"1320","2020-08-14",40.23
"1321","2020-08-17",42.220001
"1322","2020-08-18",43.330002
"1323","2020-08-19",43.959999
"1324","2020-08-20",41.990002
"1325","2020-08-21",38.889999
"1326","2020-08-24",40.990002
"1327","2020-08-25",43.220001
"1328","2020-08-26",42.18
"1329","2020-08-27",41.68
"1330","2020-08-28",41.16
"1331","2020-08-31",41.439999
"1332","2020-09-01",43.5
"1333","2020-09-02",41.900002
"1334","2020-09-03",38.990002
"1335","2020-09-04",38.700001
"1336","2020-09-08",37.459999
"1337","2020-09-09",37.869999
"1338","2020-09-10",36.880001
"1339","2020-09-11",36.799999
"1340","2020-09-14",37.689999
"1341","2020-09-15",37.029999
"1342","2020-09-16",36.48
"1343","2020-09-17",34.75
"1344","2020-09-18",34.66
"1345","2020-09-21",34.02
"1346","2020-09-22",32.830002
"1347","2020-09-23",34.07
"1348","2020-09-24",32.799999
"1349","2020-09-25",32.73
"1350","2020-09-28",33.98
"1351","2020-09-29",31.870001
"1352","2020-09-30",32.490002
"1353","2020-10-01",33.650002
"1354","2020-10-02",32.599998
"1355","2020-10-05",32.919998
"1356","2020-10-06",32.48
"1357","2020-10-07",32.150002
"1358","2020-10-08",32.720001
"1359","2020-10-09",33.779999
"1360","2020-10-12",35.529999
"1361","2020-10-13",35.84
"1362","2020-10-14",34.939999
"1363","2020-10-15",34.400002
"1364","2020-10-16",33.57
"1365","2020-10-19",34.560001
"1366","2020-10-20",36.529999
"1367","2020-10-21",37.540001
"1368","2020-10-22",37.700001
"1369","2020-10-23",38.23
"1370","2020-10-26",37.380001
"1371","2020-10-27",37.900002
"1372","2020-10-28",36.599998
"1373","2020-10-29",37.529999
"1374","2020-10-30",36.59
"1375","2020-11-02",38.09
"1376","2020-11-03",36.490002
"1377","2020-11-04",37.91
"1378","2020-11-05",39.98
"1379","2020-11-06",42.380001
"1380","2020-11-09",40.639999
"1381","2020-11-10",38.240002
"1382","2020-11-11",39.360001
"1383","2020-11-12",40.810001
"1384","2020-11-13",41.610001
"1385","2020-11-16",39.689999
"1386","2020-11-17",40.419998
"1387","2020-11-18",39.509998
"1388","2020-11-19",40.779999
"1389","2020-11-20",41.919998
"1390","2020-11-23",38.639999
"1391","2020-11-24",37.470001
"1392","2020-11-25",38.049999
"1393","2020-11-27",38.970001
