"","date","TUP"
"142","2007-07-26",26.870001
"143","2007-07-27",26.889999
"144","2007-07-30",26.59
"145","2007-07-31",26.01
"146","2007-08-01",31.969999
"147","2007-08-02",32.349998
"148","2007-08-03",30.889999
"149","2007-08-06",31.73
"150","2007-08-07",31.639999
"151","2007-08-08",28.4
"152","2007-08-09",26.84
"153","2007-08-10",29.809999
"154","2007-08-13",29.84
"155","2007-08-14",29.469999
"156","2007-08-15",28.809999
"157","2007-08-16",30.16
"158","2007-08-17",29.68
"159","2007-08-20",30.309999
"160","2007-08-21",30.860001
"161","2007-08-22",30.75
"162","2007-08-23",30.68
"163","2007-08-24",31.5
"164","2007-08-27",30.93
"165","2007-08-28",29.459999
"166","2007-08-29",30.639999
"167","2007-08-30",30.200001
"168","2007-08-31",30.790001
"169","2007-09-04",31.299999
"170","2007-09-05",31.82
"171","2007-09-06",31.700001
"172","2007-09-07",31.26
"173","2007-09-10",31.25
"174","2007-09-11",31.5
"175","2007-09-12",31.17
"176","2007-09-13",30.690001
"177","2007-09-14",30.59
"178","2007-09-17",30.57
"179","2007-09-18",30.969999
"180","2007-09-19",31.559999
"181","2007-09-20",31.620001
"182","2007-09-21",31.809999
"183","2007-09-24",31.450001
"184","2007-09-25",31.68
"185","2007-09-26",31.700001
"186","2007-09-27",31.559999
"187","2007-09-28",31.49
"188","2007-10-01",31.84
"189","2007-10-02",33.330002
"190","2007-10-03",33.419998
"191","2007-10-04",34.080002
"192","2007-10-05",34.209999
"193","2007-10-08",34.490002
"194","2007-10-09",34.970001
"195","2007-10-10",35.009998
"196","2007-10-11",34.360001
"197","2007-10-12",35.599998
"198","2007-10-15",34.599998
"199","2007-10-16",35.5
"200","2007-10-17",35.919998
"201","2007-10-18",35.759998
"202","2007-10-19",35.560001
"203","2007-10-22",35.540001
"204","2007-10-23",35.509998
"205","2007-10-24",34.68
"206","2007-10-25",35.18
"207","2007-10-26",35.049999
"208","2007-10-29",33.599998
"209","2007-10-30",35.970001
"210","2007-10-31",36.099998
"211","2007-11-01",34.790001
"212","2007-11-02",33.77
"213","2007-11-05",33.459999
"214","2007-11-06",33.43
"215","2007-11-07",32.029999
"216","2007-11-08",32.23
"217","2007-11-09",31.98
"218","2007-11-12",31.73
"219","2007-11-13",32.110001
"220","2007-11-14",32.990002
"221","2007-11-15",33.759998
"222","2007-11-16",33.189999
"223","2007-11-19",31.940001
"224","2007-11-20",33.18
"225","2007-11-21",33.18
"226","2007-11-23",33.619999
"227","2007-11-26",33.630001
"228","2007-11-27",34.080002
"229","2007-11-28",35.220001
"230","2007-11-29",34.759998
"231","2007-11-30",34.880001
"232","2007-12-03",33.900002
"233","2007-12-04",33.709999
"234","2007-12-05",33.939999
"235","2007-12-06",34.669998
"236","2007-12-07",34.650002
"237","2007-12-10",35.299999
"238","2007-12-11",33.689999
"239","2007-12-12",33.599998
"240","2007-12-13",33.540001
"241","2007-12-14",32.619999
"242","2007-12-17",32.16
"243","2007-12-18",32.599998
"244","2007-12-19",33
"245","2007-12-20",32.810001
"246","2007-12-21",33.700001
"247","2007-12-24",34.049999
"248","2007-12-26",34.150002
"249","2007-12-27",33.07
"250","2007-12-28",33.060001
"251","2007-12-31",33.029999
"252","2008-01-02",31.9
"253","2008-01-03",31.049999
"254","2008-01-04",30.280001
"255","2008-01-07",29.950001
"256","2008-01-08",29.639999
"257","2008-01-09",28.16
"258","2008-01-10",28.4
"259","2008-01-11",27.559999
"260","2008-01-14",27.83
"261","2008-01-15",27.02
"262","2008-01-16",26.610001
"263","2008-01-17",25.549999
"264","2008-01-18",25.450001
"265","2008-01-22",25.43
"266","2008-01-23",27.209999
"267","2008-01-24",28.33
"268","2008-01-25",28.1
"269","2008-01-28",29.59
"270","2008-01-29",29.360001
"271","2008-01-30",34.549999
"272","2008-01-31",37.049999
"273","2008-02-01",38.290001
"274","2008-02-04",36.389999
"275","2008-02-05",36.119999
"276","2008-02-06",35.400002
"277","2008-02-07",36.049999
"278","2008-02-08",35.450001
"279","2008-02-11",36.189999
"280","2008-02-12",37.150002
"281","2008-02-13",38.09
"282","2008-02-14",37.450001
"283","2008-02-15",36.580002
"284","2008-02-19",36.630001
"285","2008-02-20",37.389999
"286","2008-02-21",36.380001
"287","2008-02-22",36.43
"288","2008-02-25",37.779999
"289","2008-02-26",37.560001
"290","2008-02-27",38.040001
"291","2008-02-28",37.259998
"292","2008-02-29",36.48
"293","2008-03-03",36.259998
"294","2008-03-04",36.490002
"295","2008-03-05",37.779999
"296","2008-03-06",35.610001
"297","2008-03-07",34.869999
"298","2008-03-10",34.419998
"299","2008-03-11",35.369999
"300","2008-03-12",36
"301","2008-03-13",36.450001
"302","2008-03-14",35.450001
"303","2008-03-17",35.91
"304","2008-03-18",38.02
"305","2008-03-19",36.18
"306","2008-03-20",37.459999
"307","2008-03-24",38.68
"308","2008-03-25",38.860001
"309","2008-03-26",39
"310","2008-03-27",38.200001
"311","2008-03-28",37.560001
"312","2008-03-31",38.68
"313","2008-04-01",40.57
"314","2008-04-02",41.369999
"315","2008-04-03",40.599998
"316","2008-04-04",41.5
"317","2008-04-07",42
"318","2008-04-08",41.080002
"319","2008-04-09",40.720001
"320","2008-04-10",41.43
"321","2008-04-11",40.110001
"322","2008-04-14",40.07
"323","2008-04-15",39.540001
"324","2008-04-16",40.91
"325","2008-04-17",40.779999
"326","2008-04-18",41.529999
"327","2008-04-21",41.459999
"328","2008-04-22",40.130001
"329","2008-04-23",44.939999
"330","2008-04-24",41.52
"331","2008-04-25",41.720001
"332","2008-04-28",41
"333","2008-04-29",39.98
"334","2008-04-30",39.400002
"335","2008-05-01",40.48
"336","2008-05-02",39.25
"337","2008-05-05",38.830002
"338","2008-05-06",39.34
"339","2008-05-07",38.799999
"340","2008-05-08",39.130001
"341","2008-05-09",38.84
"342","2008-05-12",39.939999
"343","2008-05-13",39.740002
"344","2008-05-14",39.290001
"345","2008-05-15",38.700001
"346","2008-05-16",38.880001
"347","2008-05-19",38.57
"348","2008-05-20",38.490002
"349","2008-05-21",38.73
"350","2008-05-22",38.439999
"351","2008-05-23",37.110001
"352","2008-05-27",37.290001
"353","2008-05-28",37.73
"354","2008-05-29",36.419998
"355","2008-05-30",38.299999
"356","2008-06-02",38.119999
"357","2008-06-03",38.349998
"358","2008-06-04",38.349998
"359","2008-06-05",38.939999
"360","2008-06-06",37.509998
"361","2008-06-09",38.169998
"362","2008-06-10",37.400002
"363","2008-06-11",36.360001
"364","2008-06-12",36.799999
"365","2008-06-13",37.290001
"366","2008-06-16",37.509998
"367","2008-06-17",36.950001
"368","2008-06-18",36.32
"369","2008-06-19",36.599998
"370","2008-06-20",35.380001
"371","2008-06-23",35.599998
"372","2008-06-24",35.919998
"373","2008-06-25",35.959999
"374","2008-06-26",34.09
"375","2008-06-27",33.400002
"376","2008-06-30",34.220001
"377","2008-07-01",32.900002
"378","2008-07-02",31.93
"379","2008-07-03",33
"380","2008-07-07",33.459999
"381","2008-07-08",34.700001
"382","2008-07-09",34.880001
"383","2008-07-10",34.919998
"384","2008-07-11",34.950001
"385","2008-07-14",35.360001
"386","2008-07-15",36.099998
"387","2008-07-16",35.330002
"388","2008-07-17",36.950001
"389","2008-07-18",36.139999
"390","2008-07-21",36.209999
"391","2008-07-22",37.139999
"392","2008-07-23",38.529999
"393","2008-07-24",38.73
"394","2008-07-25",38.93
"395","2008-07-28",38.68
"396","2008-07-29",39.779999
"397","2008-07-30",39.779999
"398","2008-07-31",39
"399","2008-08-01",38.580002
"400","2008-08-04",38.310001
"401","2008-08-05",38.650002
"402","2008-08-06",38.57
"403","2008-08-07",37.880001
"404","2008-08-08",37.599998
"405","2008-08-11",37.639999
"406","2008-08-12",37.529999
"407","2008-08-13",37.25
"408","2008-08-14",37.18
"409","2008-08-15",38.419998
"410","2008-08-18",38.43
"411","2008-08-19",37.220001
"412","2008-08-20",37.130001
"413","2008-08-21",36.57
"414","2008-08-22",37.040001
"415","2008-08-25",35.869999
"416","2008-08-26",35.740002
"417","2008-08-27",35.34
"418","2008-08-28",36.189999
"419","2008-08-29",35.720001
"420","2008-09-02",34.259998
"421","2008-09-03",34.060001
"422","2008-09-04",33.349998
"423","2008-09-05",33.09
"424","2008-09-08",33.959999
"425","2008-09-09",32.650002
"426","2008-09-10",33.369999
"427","2008-09-11",33.119999
"428","2008-09-12",33.610001
"429","2008-09-15",32.470001
"430","2008-09-16",34.130001
"431","2008-09-17",29.09
"432","2008-09-18",28.24
"433","2008-09-19",29.709999
"434","2008-09-22",28.700001
"435","2008-09-23",28.24
"436","2008-09-24",28.32
"437","2008-09-25",28.370001
"438","2008-09-26",28.41
"439","2008-09-29",27
"440","2008-09-30",27.629999
"441","2008-10-01",26.459999
"442","2008-10-02",25.719999
"443","2008-10-03",25.41
"444","2008-10-06",24.860001
"445","2008-10-07",23
"446","2008-10-08",22.059999
"447","2008-10-09",20.83
"448","2008-10-10",20.18
"449","2008-10-13",22.07
"450","2008-10-14",22.09
"451","2008-10-15",20.17
"452","2008-10-16",20.93
"453","2008-10-17",20.110001
"454","2008-10-20",19.66
"455","2008-10-21",19.299999
"456","2008-10-22",21.48
"457","2008-10-23",21.620001
"458","2008-10-24",21.26
"459","2008-10-27",21.01
"460","2008-10-28",23.27
"461","2008-10-29",23.24
"462","2008-10-30",22.65
"463","2008-10-31",25.299999
"464","2008-11-03",24.27
"465","2008-11-04",24.75
"466","2008-11-05",22.440001
"467","2008-11-06",22.4
"468","2008-11-07",23.370001
"469","2008-11-10",22
"470","2008-11-11",21.709999
"471","2008-11-12",20.360001
"472","2008-11-13",21.35
"473","2008-11-14",19.6
"474","2008-11-17",19.33
"475","2008-11-18",18.84
"476","2008-11-19",17.540001
"477","2008-11-20",15.91
"478","2008-11-21",16.040001
"479","2008-11-24",16.77
"480","2008-11-25",16.9
"481","2008-11-26",19.26
"482","2008-11-28",19.67
"483","2008-12-01",16.93
"484","2008-12-02",18.209999
"485","2008-12-03",18.43
"486","2008-12-04",16.02
"487","2008-12-05",16.690001
"488","2008-12-08",17.43
"489","2008-12-09",18.530001
"490","2008-12-10",19.370001
"491","2008-12-11",17.77
"492","2008-12-12",18.559999
"493","2008-12-15",18.209999
"494","2008-12-16",19.84
"495","2008-12-17",19.43
"496","2008-12-18",19.9
"497","2008-12-19",21.5
"498","2008-12-22",20.68
"499","2008-12-23",20.07
"500","2008-12-24",20.5
"501","2008-12-26",20.76
"502","2008-12-29",20.620001
"503","2008-12-30",21.879999
"504","2008-12-31",22.700001
"505","2009-01-02",23.030001
"506","2009-01-05",23.35
"507","2009-01-06",24.23
"508","2009-01-07",24.110001
"509","2009-01-08",24.43
"510","2009-01-09",23.540001
"511","2009-01-12",23.17
"512","2009-01-13",22.51
"513","2009-01-14",21.4
"514","2009-01-15",21.309999
"515","2009-01-16",21.4
"516","2009-01-20",20.16
"517","2009-01-21",20.73
"518","2009-01-22",20.709999
"519","2009-01-23",20.629999
"520","2009-01-26",21.139999
"521","2009-01-27",21.799999
"522","2009-01-28",23.309999
"523","2009-01-29",21.59
"524","2009-01-30",20.559999
"525","2009-02-02",20.07
"526","2009-02-03",20.82
"527","2009-02-04",17.92
"528","2009-02-05",18.52
"529","2009-02-06",19.07
"530","2009-02-09",18.620001
"531","2009-02-10",17.84
"532","2009-02-11",18.48
"533","2009-02-12",18.41
"534","2009-02-13",18.190001
"535","2009-02-17",17.360001
"536","2009-02-18",17.139999
"537","2009-02-19",16.469999
"538","2009-02-20",16.08
"539","2009-02-23",15.19
"540","2009-02-24",15.63
"541","2009-02-25",15.2
"542","2009-02-26",14.72
"543","2009-02-27",14.18
"544","2009-03-02",12.94
"545","2009-03-03",12.64
"546","2009-03-04",13.03
"547","2009-03-05",11.88
"548","2009-03-06",11.4
"549","2009-03-09",11.61
"550","2009-03-10",12.43
"551","2009-03-11",12.44
"552","2009-03-12",12.8
"553","2009-03-13",13
"554","2009-03-16",13.12
"555","2009-03-17",13.87
"556","2009-03-18",13.94
"557","2009-03-19",13.79
"558","2009-03-20",13.13
"559","2009-03-23",14.62
"560","2009-03-24",14.92
"561","2009-03-25",15.88
"562","2009-03-26",16.889999
"563","2009-03-27",16.719999
"564","2009-03-30",16.370001
"565","2009-03-31",16.99
"566","2009-04-01",17.629999
"567","2009-04-02",18.75
"568","2009-04-03",19.440001
"569","2009-04-06",19.530001
"570","2009-04-07",19.23
"571","2009-04-08",19.77
"572","2009-04-09",21.049999
"573","2009-04-13",21.07
"574","2009-04-14",20.389999
"575","2009-04-15",20.540001
"576","2009-04-16",21.370001
"577","2009-04-17",21.870001
"578","2009-04-20",20.610001
"579","2009-04-21",21.360001
"580","2009-04-22",24.67
"581","2009-04-23",24.549999
"582","2009-04-24",24.969999
"583","2009-04-27",23.700001
"584","2009-04-28",23.48
"585","2009-04-29",24.049999
"586","2009-04-30",25.030001
"587","2009-05-01",25.610001
"588","2009-05-04",25.68
"589","2009-05-05",25.15
"590","2009-05-06",25.610001
"591","2009-05-07",25.09
"592","2009-05-08",25.219999
"593","2009-05-11",24.110001
"594","2009-05-12",23.559999
"595","2009-05-13",22.76
"596","2009-05-14",23.110001
"597","2009-05-15",23.049999
"598","2009-05-18",23.719999
"599","2009-05-19",24.360001
"600","2009-05-20",24.82
"601","2009-05-21",23.83
"602","2009-05-22",23.360001
"603","2009-05-26",24.950001
"604","2009-05-27",23.99
"605","2009-05-28",23.82
"606","2009-05-29",24.32
"607","2009-06-01",26.42
"608","2009-06-02",26.58
"609","2009-06-03",26.24
"610","2009-06-04",26.59
"611","2009-06-05",26.690001
"612","2009-06-08",26.27
"613","2009-06-09",26.33
"614","2009-06-10",26.68
"615","2009-06-11",26.559999
"616","2009-06-12",26.370001
"617","2009-06-15",25.66
"618","2009-06-16",24.969999
"619","2009-06-17",24.75
"620","2009-06-18",24.450001
"621","2009-06-19",24.4
"622","2009-06-22",23.48
"623","2009-06-23",24.07
"624","2009-06-24",24.879999
"625","2009-06-25",25.83
"626","2009-06-26",26.24
"627","2009-06-29",25.92
"628","2009-06-30",26.02
"629","2009-07-01",26.82
"630","2009-07-02",25.709999
"631","2009-07-06",26.15
"632","2009-07-07",25.66
"633","2009-07-08",25.549999
"634","2009-07-09",25.43
"635","2009-07-10",25.65
"636","2009-07-13",26.360001
"637","2009-07-14",27.360001
"638","2009-07-15",28.09
"639","2009-07-16",28.77
"640","2009-07-17",29.110001
"641","2009-07-20",29.610001
"642","2009-07-21",30.15
"643","2009-07-22",30.75
"644","2009-07-23",35
"645","2009-07-24",34.060001
"646","2009-07-27",34.060001
"647","2009-07-28",34.099998
"648","2009-07-29",34.040001
"649","2009-07-30",34.029999
"650","2009-07-31",34.07
"651","2009-08-03",34.5
"652","2009-08-04",34.060001
"653","2009-08-05",32.990002
"654","2009-08-06",31.93
"655","2009-08-07",32.200001
"656","2009-08-10",32.18
"657","2009-08-11",32.18
"658","2009-08-12",32.790001
"659","2009-08-13",33.830002
"660","2009-08-14",33.91
"661","2009-08-17",33.490002
"662","2009-08-18",34.150002
"663","2009-08-19",34.650002
"664","2009-08-20",35.650002
"665","2009-08-21",37.240002
"666","2009-08-24",37.029999
"667","2009-08-25",38.009998
"668","2009-08-26",37.630001
"669","2009-08-27",37.400002
"670","2009-08-28",37.419998
"671","2009-08-31",36.990002
"672","2009-09-01",36.09
"673","2009-09-02",36.98
"674","2009-09-03",37.650002
"675","2009-09-04",37.759998
"676","2009-09-08",39.470001
"677","2009-09-09",39.880001
"678","2009-09-10",40.119999
"679","2009-09-11",40.73
"680","2009-09-14",40.650002
"681","2009-09-15",40.23
"682","2009-09-16",40.5
"683","2009-09-17",40.209999
"684","2009-09-18",40.060001
"685","2009-09-21",40.139999
"686","2009-09-22",40.25
"687","2009-09-23",39.709999
"688","2009-09-24",39.18
"689","2009-09-25",38.740002
"690","2009-09-28",39.900002
"691","2009-09-29",40.580002
"692","2009-09-30",39.919998
"693","2009-10-01",38.48
"694","2009-10-02",38.389999
"695","2009-10-05",39.080002
"696","2009-10-06",39.91
"697","2009-10-07",40.009998
"698","2009-10-08",40.439999
"699","2009-10-09",40.950001
"700","2009-10-12",41.439999
"701","2009-10-13",43.07
"702","2009-10-14",44.049999
"703","2009-10-15",44
"704","2009-10-16",43.240002
"705","2009-10-19",44.27
"706","2009-10-20",44.009998
"707","2009-10-21",47.560001
"708","2009-10-22",47.099998
"709","2009-10-23",46.259998
"710","2009-10-26",45.98
"711","2009-10-27",46.66
"712","2009-10-28",44.799999
"713","2009-10-29",46.290001
"714","2009-10-30",45.02
"715","2009-11-02",45.049999
"716","2009-11-03",44.790001
"717","2009-11-04",44.490002
"718","2009-11-05",45.389999
"719","2009-11-06",45.75
"720","2009-11-09",48
"721","2009-11-10",48.25
"722","2009-11-11",48.73
"723","2009-11-12",47.52
"724","2009-11-13",47.389999
"725","2009-11-16",48.740002
"726","2009-11-17",49.150002
"727","2009-11-18",48.299999
"728","2009-11-19",47.049999
"729","2009-11-20",46.490002
"730","2009-11-23",48.799999
"731","2009-11-24",48.509998
"732","2009-11-25",48.889999
"733","2009-11-27",47.349998
"734","2009-11-30",46.549999
"735","2009-12-01",47.110001
"736","2009-12-02",48.139999
"737","2009-12-03",47.860001
"738","2009-12-04",49.049999
"739","2009-12-07",48.509998
"740","2009-12-08",47.869999
"741","2009-12-09",47.689999
"742","2009-12-10",48.43
"743","2009-12-11",47.959999
"744","2009-12-14",48.720001
"745","2009-12-15",48.66
"746","2009-12-16",48.810001
"747","2009-12-17",47.400002
"748","2009-12-18",45.369999
"749","2009-12-21",46.66
"750","2009-12-22",46.400002
"751","2009-12-23",47.169998
"752","2009-12-24",47.139999
"753","2009-12-28",47.27
"754","2009-12-29",47.389999
"755","2009-12-30",47.66
"756","2009-12-31",46.57
"757","2010-01-04",47.950001
"758","2010-01-05",48.290001
"759","2010-01-06",48.66
"760","2010-01-07",48.189999
"761","2010-01-08",47.799999
"762","2010-01-11",45.849998
"763","2010-01-12",44.77
"764","2010-01-13",45.189999
"765","2010-01-14",45.150002
"766","2010-01-15",44.139999
"767","2010-01-19",45.029999
"768","2010-01-20",44.02
"769","2010-01-21",42.419998
"770","2010-01-22",42.360001
"771","2010-01-25",42.540001
"772","2010-01-26",42.16
"773","2010-01-27",42.709999
"774","2010-01-28",42.5
"775","2010-01-29",42.459999
"776","2010-02-01",43.380001
"777","2010-02-02",46.389999
"778","2010-02-03",45.98
"779","2010-02-04",44.040001
"780","2010-02-05",43.400002
"781","2010-02-08",43.560001
"782","2010-02-09",43.919998
"783","2010-02-10",43.419998
"784","2010-02-11",43.830002
"785","2010-02-12",43.5
"786","2010-02-16",43.880001
"787","2010-02-17",44.709999
"788","2010-02-18",45.740002
"789","2010-02-19",45.560001
"790","2010-02-22",45.709999
"791","2010-02-23",45.27
"792","2010-02-24",45.490002
"793","2010-02-25",46.400002
"794","2010-02-26",46.73
"795","2010-03-01",47.259998
"796","2010-03-02",46.990002
"797","2010-03-03",46.849998
"798","2010-03-04",46.810001
"799","2010-03-05",47.360001
"800","2010-03-08",47.369999
"801","2010-03-09",47.369999
"802","2010-03-10",47.619999
"803","2010-03-11",47.880001
"804","2010-03-12",48.549999
"805","2010-03-15",48.84
"806","2010-03-16",49.080002
"807","2010-03-17",48.41
"808","2010-03-18",47.459999
"809","2010-03-19",46.810001
"810","2010-03-22",47.259998
"811","2010-03-23",48.52
"812","2010-03-24",48.029999
"813","2010-03-25",47.639999
"814","2010-03-26",47.77
"815","2010-03-29",48.669998
"816","2010-03-30",48.919998
"817","2010-03-31",48.220001
"818","2010-04-01",48.68
"819","2010-04-05",50.549999
"820","2010-04-06",49.759998
"821","2010-04-07",48.75
"822","2010-04-08",47.799999
"823","2010-04-09",47.849998
"824","2010-04-12",48.049999
"825","2010-04-13",47.860001
"826","2010-04-14",48.419998
"827","2010-04-15",48.07
"828","2010-04-16",47.790001
"829","2010-04-19",47.150002
"830","2010-04-20",48.360001
"831","2010-04-21",53.919998
"832","2010-04-22",53.209999
"833","2010-04-23",53.029999
"834","2010-04-26",51.75
"835","2010-04-27",51.650002
"836","2010-04-28",51.740002
"837","2010-04-29",52.59
"838","2010-04-30",51.07
"839","2010-05-03",52.029999
"840","2010-05-04",49.950001
"841","2010-05-05",47.580002
"842","2010-05-06",46.110001
"843","2010-05-07",43.5
"844","2010-05-10",47.41
"845","2010-05-11",46.560001
"846","2010-05-12",47.049999
"847","2010-05-13",46.790001
"848","2010-05-14",45.66
"849","2010-05-17",46.07
"850","2010-05-18",45.009998
"851","2010-05-19",44.32
"852","2010-05-20",42.110001
"853","2010-05-21",41.619999
"854","2010-05-24",40.810001
"855","2010-05-25",41.630001
"856","2010-05-26",41.310001
"857","2010-05-27",43.630001
"858","2010-05-28",42.490002
"859","2010-06-01",40.650002
"860","2010-06-02",41.540001
"861","2010-06-03",41.110001
"862","2010-06-04",38.48
"863","2010-06-07",37.450001
"864","2010-06-08",37.669998
"865","2010-06-09",38.349998
"866","2010-06-10",39.959999
"867","2010-06-11",40.040001
"868","2010-06-14",40.759998
"869","2010-06-15",41.459999
"870","2010-06-16",40.220001
"871","2010-06-17",40.209999
"872","2010-06-18",41
"873","2010-06-21",40.32
"874","2010-06-22",40.09
"875","2010-06-23",40.59
"876","2010-06-24",38.369999
"877","2010-06-25",40.09
"878","2010-06-28",40.220001
"879","2010-06-29",40.09
"880","2010-06-30",39.849998
"881","2010-07-01",39.299999
"882","2010-07-02",38.700001
"883","2010-07-06",38.18
"884","2010-07-07",40.139999
"885","2010-07-08",40.990002
"886","2010-07-09",41.48
"887","2010-07-12",41.860001
"888","2010-07-13",43.669998
"889","2010-07-14",43.330002
"890","2010-07-15",43.400002
"891","2010-07-16",42.689999
"892","2010-07-19",43.27
"893","2010-07-20",39.98
"894","2010-07-21",39.389999
"895","2010-07-22",39.509998
"896","2010-07-23",40.529999
"897","2010-07-26",40.669998
"898","2010-07-27",40.099998
"899","2010-07-28",39.450001
"900","2010-07-29",39.450001
"901","2010-07-30",39.389999
"902","2010-08-02",40.34
"903","2010-08-03",39.470001
"904","2010-08-04",40.509998
"905","2010-08-05",40.889999
"906","2010-08-06",40.610001
"907","2010-08-09",41.98
"908","2010-08-10",41.82
"909","2010-08-11",40.439999
"910","2010-08-12",40.310001
"911","2010-08-13",40.259998
"912","2010-08-16",40.700001
"913","2010-08-17",41.450001
"914","2010-08-18",41.939999
"915","2010-08-19",40.849998
"916","2010-08-20",40.75
"917","2010-08-23",40.290001
"918","2010-08-24",39.73
"919","2010-08-25",39.41
"920","2010-08-26",39.459999
"921","2010-08-27",40.080002
"922","2010-08-30",39.610001
"923","2010-08-31",39.34
"924","2010-09-01",41.119999
"925","2010-09-02",41.650002
"926","2010-09-03",42.509998
"927","2010-09-07",42.139999
"928","2010-09-08",41.970001
"929","2010-09-09",42.330002
"930","2010-09-10",42.919998
"931","2010-09-13",42.990002
"932","2010-09-14",42.959999
"933","2010-09-15",43.639999
"934","2010-09-16",43.540001
"935","2010-09-17",43.32
"936","2010-09-20",44.169998
"937","2010-09-21",43.450001
"938","2010-09-22",43.290001
"939","2010-09-23",43.150002
"940","2010-09-24",44.040001
"941","2010-09-27",43.650002
"942","2010-09-28",46.049999
"943","2010-09-29",45.75
"944","2010-09-30",45.759998
"945","2010-10-01",45.77
"946","2010-10-04",45.580002
"947","2010-10-05",46.75
"948","2010-10-06",46.23
"949","2010-10-07",45.93
"950","2010-10-08",48.389999
"951","2010-10-11",48.470001
"952","2010-10-12",48.900002
"953","2010-10-13",49.889999
"954","2010-10-14",49.41
"955","2010-10-15",49.169998
"956","2010-10-18",49.23
"957","2010-10-19",48.619999
"958","2010-10-20",45.419998
"959","2010-10-21",45.779999
