"","date","CERS"
"1001","2010-12-21",2.48
"1002","2010-12-22",2.49
"1003","2010-12-23",2.46
"1004","2010-12-27",2.61
"1005","2010-12-28",2.57
"1006","2010-12-29",2.55
"1007","2010-12-30",2.48
"1008","2010-12-31",2.46
"1009","2011-01-03",2.48
"1010","2011-01-04",2.4
"1011","2011-01-05",2.58
"1012","2011-01-06",2.62
"1013","2011-01-07",2.63
"1014","2011-01-10",2.82
"1015","2011-01-11",2.86
"1016","2011-01-12",2.88
"1017","2011-01-13",3.04
"1018","2011-01-14",3.42
"1019","2011-01-18",3.56
"1020","2011-01-19",3.44
"1021","2011-01-20",3.54
"1022","2011-01-21",3.55
"1023","2011-01-24",3.56
"1024","2011-01-25",3.49
"1025","2011-01-26",3.49
"1026","2011-01-27",3.46
"1027","2011-01-28",3.24
"1028","2011-01-31",3.3
"1029","2011-02-01",3.4
"1030","2011-02-02",3.31
"1031","2011-02-03",3.33
"1032","2011-02-04",3.35
"1033","2011-02-07",3.36
"1034","2011-02-08",3.44
"1035","2011-02-09",3.4
"1036","2011-02-10",3.37
"1037","2011-02-11",3.44
"1038","2011-02-14",3.41
"1039","2011-02-15",3.38
"1040","2011-02-16",3.54
"1041","2011-02-17",3.57
"1042","2011-02-18",3.53
"1043","2011-02-22",3.33
"1044","2011-02-23",3.21
"1045","2011-02-24",3.25
"1046","2011-02-25",3.49
"1047","2011-02-28",3.44
"1048","2011-03-01",3.28
"1049","2011-03-02",3.28
"1050","2011-03-03",3.36
"1051","2011-03-04",2.9
"1052","2011-03-07",2.66
"1053","2011-03-08",2.72
"1054","2011-03-09",2.68
"1055","2011-03-10",2.6
"1056","2011-03-11",2.59
"1057","2011-03-14",2.56
"1058","2011-03-15",2.52
"1059","2011-03-16",2.47
"1060","2011-03-17",2.47
"1061","2011-03-18",2.56
"1062","2011-03-21",2.72
"1063","2011-03-22",2.78
"1064","2011-03-23",2.76
"1065","2011-03-24",2.8
"1066","2011-03-25",2.9
"1067","2011-03-28",2.93
"1068","2011-03-29",2.93
"1069","2011-03-30",2.91
"1070","2011-03-31",2.91
"1071","2011-04-01",2.9
"1072","2011-04-04",2.88
"1073","2011-04-05",2.95
"1074","2011-04-06",2.89
"1075","2011-04-07",2.8
"1076","2011-04-08",2.73
"1077","2011-04-11",2.73
"1078","2011-04-12",2.69
"1079","2011-04-13",2.69
"1080","2011-04-14",2.8
"1081","2011-04-15",2.79
"1082","2011-04-18",2.72
"1083","2011-04-19",2.7
"1084","2011-04-20",2.72
"1085","2011-04-21",2.75
"1086","2011-04-25",2.9
"1087","2011-04-26",2.9
"1088","2011-04-27",2.87
"1089","2011-04-28",2.9
"1090","2011-04-29",2.96
"1091","2011-05-02",2.8
"1092","2011-05-03",2.8
"1093","2011-05-04",2.7
"1094","2011-05-05",2.72
"1095","2011-05-06",2.71
"1096","2011-05-09",2.96
"1097","2011-05-10",3.04
"1098","2011-05-11",3
"1099","2011-05-12",2.93
"1100","2011-05-13",2.88
"1101","2011-05-16",2.93
"1102","2011-05-17",2.94
"1103","2011-05-18",3.01
"1104","2011-05-19",2.95
"1105","2011-05-20",3
"1106","2011-05-23",2.91
"1107","2011-05-24",2.89
"1108","2011-05-25",2.88
"1109","2011-05-26",2.9
"1110","2011-05-27",2.94
"1111","2011-05-31",3
"1112","2011-06-01",2.88
"1113","2011-06-02",2.86
"1114","2011-06-03",2.85
"1115","2011-06-06",2.71
"1116","2011-06-07",2.81
"1117","2011-06-08",2.77
"1118","2011-06-09",2.76
"1119","2011-06-10",2.68
"1120","2011-06-13",2.64
"1121","2011-06-14",2.81
"1122","2011-06-15",2.79
"1123","2011-06-16",2.8
"1124","2011-06-17",2.76
"1125","2011-06-20",2.82
"1126","2011-06-21",2.84
"1127","2011-06-22",2.82
"1128","2011-06-23",2.86
"1129","2011-06-24",3
"1130","2011-06-27",2.9
"1131","2011-06-28",2.93
"1132","2011-06-29",2.95
"1133","2011-06-30",3
"1134","2011-07-01",3.02
"1135","2011-07-05",2.95
"1136","2011-07-06",2.93
"1137","2011-07-07",2.95
"1138","2011-07-08",2.92
"1139","2011-07-11",2.92
"1140","2011-07-12",2.89
"1141","2011-07-13",2.93
"1142","2011-07-14",2.9
"1143","2011-07-15",2.86
"1144","2011-07-18",2.82
"1145","2011-07-19",2.93
"1146","2011-07-20",2.92
"1147","2011-07-21",2.84
"1148","2011-07-22",2.94
"1149","2011-07-25",2.9
"1150","2011-07-26",2.86
"1151","2011-07-27",2.81
"1152","2011-07-28",2.83
"1153","2011-07-29",2.77
"1154","2011-08-01",2.74
"1155","2011-08-02",2.73
"1156","2011-08-03",2.56
"1157","2011-08-04",2.36
"1158","2011-08-05",2.27
"1159","2011-08-08",2.04
"1160","2011-08-09",2.2
"1161","2011-08-10",2.01
"1162","2011-08-11",2.15
"1163","2011-08-12",2.04
"1164","2011-08-15",2.13
"1165","2011-08-16",2.05
"1166","2011-08-17",2.09
"1167","2011-08-18",2.02
"1168","2011-08-19",2.01
"1169","2011-08-22",1.98
"1170","2011-08-23",2.1
"1171","2011-08-24",2.1
"1172","2011-08-25",2.03
"1173","2011-08-26",2.08
"1174","2011-08-29",2.11
"1175","2011-08-30",2.1
"1176","2011-08-31",2.05
"1177","2011-09-01",2.08
"1178","2011-09-02",2.02
"1179","2011-09-06",2.01
"1180","2011-09-07",2.06
"1181","2011-09-08",2.05
"1182","2011-09-09",2
"1183","2011-09-12",2.01
"1184","2011-09-13",2.03
"1185","2011-09-14",2.08
"1186","2011-09-15",2.1
"1187","2011-09-16",2.1
"1188","2011-09-19",2.1
"1189","2011-09-20",2.08
"1190","2011-09-21",2
"1191","2011-09-22",2.02
"1192","2011-09-23",2.07
"1193","2011-09-26",2.17
"1194","2011-09-27",2.15
"1195","2011-09-28",2.13
"1196","2011-09-29",2.12
"1197","2011-09-30",2.12
"1198","2011-10-03",1.98
"1199","2011-10-04",2.16
"1200","2011-10-05",2.32
"1201","2011-10-06",2.32
"1202","2011-10-07",2.28
"1203","2011-10-10",2.22
"1204","2011-10-11",2.19
"1205","2011-10-12",2.23
"1206","2011-10-13",2.12
"1207","2011-10-14",2.4
"1208","2011-10-17",2.49
"1209","2011-10-18",2.53
"1210","2011-10-19",2.55
"1211","2011-10-20",2.58
"1212","2011-10-21",2.61
"1213","2011-10-24",2.62
"1214","2011-10-25",2.68
"1215","2011-10-26",2.77
"1216","2011-10-27",2.71
"1217","2011-10-28",2.68
"1218","2011-10-31",2.67
"1219","2011-11-01",2.55
"1220","2011-11-02",2.89
"1221","2011-11-03",2.95
"1222","2011-11-04",2.93
"1223","2011-11-07",2.86
"1224","2011-11-08",2.85
"1225","2011-11-09",2.82
"1226","2011-11-10",2.83
"1227","2011-11-11",2.82
"1228","2011-11-14",2.8
"1229","2011-11-15",2.84
"1230","2011-11-16",2.9
"1231","2011-11-17",2.95
"1232","2011-11-18",2.99
"1233","2011-11-21",2.99
"1234","2011-11-22",2.99
"1235","2011-11-23",2.87
"1236","2011-11-25",2.77
"1237","2011-11-28",2.88
"1238","2011-11-29",2.8
"1239","2011-11-30",2.99
"1240","2011-12-01",2.88
"1241","2011-12-02",2.99
"1242","2011-12-05",3.04
"1243","2011-12-06",3.15
"1244","2011-12-07",3.13
"1245","2011-12-08",3.07
"1246","2011-12-09",3.11
"1247","2011-12-12",3.08
"1248","2011-12-13",3.02
"1249","2011-12-14",3.04
"1250","2011-12-15",3
"1251","2011-12-16",3.02
"1252","2011-12-19",2.83
"1253","2011-12-20",2.97
"1254","2011-12-21",2.84
"1255","2011-12-22",2.75
"1256","2011-12-23",2.85
"1257","2011-12-27",2.85
"1258","2011-12-28",2.79
"1259","2011-12-29",2.82
"1260","2011-12-30",2.8
"1261","2012-01-03",2.86
"1262","2012-01-04",2.85
"1263","2012-01-05",2.85
"1264","2012-01-06",2.82
"1265","2012-01-09",2.87
"1266","2012-01-10",3.06
"1267","2012-01-11",3.09
"1268","2012-01-12",3.03
"1269","2012-01-13",2.99
"1270","2012-01-17",2.93
"1271","2012-01-18",2.9
"1272","2012-01-19",2.85
"1273","2012-01-20",2.79
"1274","2012-01-23",2.85
"1275","2012-01-24",2.9
"1276","2012-01-25",2.9
"1277","2012-01-26",2.89
"1278","2012-01-27",2.88
"1279","2012-01-30",2.76
"1280","2012-01-31",2.85
"1281","2012-02-01",2.9
"1282","2012-02-02",3.17
"1283","2012-02-03",3.16
"1284","2012-02-06",3.19
"1285","2012-02-07",3.19
"1286","2012-02-08",3.19
"1287","2012-02-09",3.22
"1288","2012-02-10",3.2
"1289","2012-02-13",3.25
"1290","2012-02-14",3.24
"1291","2012-02-15",3.17
"1292","2012-02-16",3.35
"1293","2012-02-17",3.53
"1294","2012-02-21",3.58
"1295","2012-02-22",3.57
"1296","2012-02-23",3.61
"1297","2012-02-24",3.58
"1298","2012-02-27",3.55
"1299","2012-02-28",3.52
"1300","2012-02-29",3.76
"1301","2012-03-01",3.75
"1302","2012-03-02",3.57
"1303","2012-03-05",3.61
"1304","2012-03-06",3.6
"1305","2012-03-07",3.6
"1306","2012-03-08",3.73
"1307","2012-03-09",3.73
"1308","2012-03-12",3.71
"1309","2012-03-13",3.79
"1310","2012-03-14",3.94
"1311","2012-03-15",3.96
"1312","2012-03-16",4.12
"1313","2012-03-19",4.2
"1314","2012-03-20",4.32
"1315","2012-03-21",4.26
"1316","2012-03-22",4.21
"1317","2012-03-23",4.15
"1318","2012-03-26",4.13
"1319","2012-03-27",4.13
"1320","2012-03-28",4.02
"1321","2012-03-29",4.04
"1322","2012-03-30",4.02
"1323","2012-04-02",4.08
"1324","2012-04-03",3.99
"1325","2012-04-04",3.91
"1326","2012-04-05",3.77
"1327","2012-04-09",3.67
"1328","2012-04-10",3.66
"1329","2012-04-11",3.68
"1330","2012-04-12",3.68
"1331","2012-04-13",3.56
"1332","2012-04-16",3.65
"1333","2012-04-17",3.86
"1334","2012-04-18",3.77
"1335","2012-04-19",3.85
"1336","2012-04-20",3.89
"1337","2012-04-23",3.79
"1338","2012-04-24",3.85
"1339","2012-04-25",4.04
"1340","2012-04-26",4.01
"1341","2012-04-27",4.04
"1342","2012-04-30",3.94
"1343","2012-05-01",3.83
"1344","2012-05-02",3.77
"1345","2012-05-03",3.72
"1346","2012-05-04",3.65
"1347","2012-05-07",3.64
"1348","2012-05-08",3.67
"1349","2012-05-09",3.61
"1350","2012-05-10",3.57
"1351","2012-05-11",3.66
"1352","2012-05-14",3.7
"1353","2012-05-15",3.72
"1354","2012-05-16",3.61
"1355","2012-05-17",3.46
"1356","2012-05-18",3.38
"1357","2012-05-21",3.55
"1358","2012-05-22",3.51
"1359","2012-05-23",3.52
"1360","2012-05-24",3.55
"1361","2012-05-25",3.49
"1362","2012-05-29",3.52
"1363","2012-05-30",3.46
"1364","2012-05-31",3.38
"1365","2012-06-01",3.2
"1366","2012-06-04",3.27
"1367","2012-06-05",3.27
"1368","2012-06-06",3.28
"1369","2012-06-07",3.28
"1370","2012-06-08",3.21
"1371","2012-06-11",3.17
"1372","2012-06-12",3.2
"1373","2012-06-13",3.25
"1374","2012-06-14",3.24
"1375","2012-06-15",3.24
"1376","2012-06-18",3.28
"1377","2012-06-19",3.35
"1378","2012-06-20",3.37
"1379","2012-06-21",3.31
"1380","2012-06-22",3.35
"1381","2012-06-25",3.27
"1382","2012-06-26",3.27
"1383","2012-06-27",3.22
"1384","2012-06-28",3.23
"1385","2012-06-29",3.32
"1386","2012-07-02",3.44
"1387","2012-07-03",3.52
"1388","2012-07-05",3.51
"1389","2012-07-06",3.56
"1390","2012-07-09",3.49
"1391","2012-07-10",3.49
"1392","2012-07-11",3.48
"1393","2012-07-12",3.57
"1394","2012-07-13",3.51
"1395","2012-07-16",3.55
"1396","2012-07-17",3.6
"1397","2012-07-18",3.52
"1398","2012-07-19",3.46
"1399","2012-07-20",3.18
"1400","2012-07-23",3.03
"1401","2012-07-24",3.03
"1402","2012-07-25",3.05
"1403","2012-07-26",3.1
"1404","2012-07-27",3.21
"1405","2012-07-30",3.19
"1406","2012-07-31",3.02
"1407","2012-08-01",3
"1408","2012-08-02",3.07
"1409","2012-08-03",3.21
"1410","2012-08-06",3.16
"1411","2012-08-07",3.29
"1412","2012-08-08",3.23
"1413","2012-08-09",3.2
"1414","2012-08-10",3.15
"1415","2012-08-13",3.19
"1416","2012-08-14",3.24
"1417","2012-08-15",3.23
"1418","2012-08-16",3.26
"1419","2012-08-17",3.28
"1420","2012-08-20",3.26
"1421","2012-08-21",3.21
"1422","2012-08-22",3.24
"1423","2012-08-23",3.19
"1424","2012-08-24",3.2
"1425","2012-08-27",3.19
"1426","2012-08-28",3.22
"1427","2012-08-29",3.24
"1428","2012-08-30",3.21
"1429","2012-08-31",3.19
"1430","2012-09-04",3.25
"1431","2012-09-05",3.29
"1432","2012-09-06",3.35
"1433","2012-09-07",3.32
"1434","2012-09-10",3.4
"1435","2012-09-11",3.44
"1436","2012-09-12",3.36
"1437","2012-09-13",3.41
"1438","2012-09-14",3.42
"1439","2012-09-17",3.42
"1440","2012-09-18",3.43
"1441","2012-09-19",3.44
"1442","2012-09-20",3.44
"1443","2012-09-21",3.46
"1444","2012-09-24",3.45
"1445","2012-09-25",3.38
"1446","2012-09-26",3.39
"1447","2012-09-27",3.4
"1448","2012-09-28",3.4
"1449","2012-10-01",3.42
"1450","2012-10-02",3.41
"1451","2012-10-03",3.4
"1452","2012-10-04",3.42
"1453","2012-10-05",3.36
"1454","2012-10-08",3.44
"1455","2012-10-09",3.4
"1456","2012-10-10",3.43
"1457","2012-10-11",3.42
"1458","2012-10-12",3.4
"1459","2012-10-15",3.43
"1460","2012-10-16",3.39
"1461","2012-10-17",3.36
"1462","2012-10-18",3.32
"1463","2012-10-19",3.3
"1464","2012-10-22",3.19
"1465","2012-10-23",3.32
"1466","2012-10-24",3.12
"1467","2012-10-25",3.11
"1468","2012-10-26",3.17
"1469","2012-10-31",3.1
"1470","2012-11-01",3.15
"1471","2012-11-02",3.01
"1472","2012-11-05",3.18
"1473","2012-11-06",3.16
"1474","2012-11-07",3.01
"1475","2012-11-08",3.1
"1476","2012-11-09",3.09
"1477","2012-11-12",3.05
"1478","2012-11-13",3.03
"1479","2012-11-14",3
"1480","2012-11-15",2.87
"1481","2012-11-16",2.85
"1482","2012-11-19",3.05
"1483","2012-11-20",3.06
"1484","2012-11-21",3.08
"1485","2012-11-23",3.15
"1486","2012-11-26",3.17
"1487","2012-11-27",3.16
"1488","2012-11-28",3.22
"1489","2012-11-29",3.21
"1490","2012-11-30",3.23
"1491","2012-12-03",3.2
"1492","2012-12-04",3.2
"1493","2012-12-05",3.16
"1494","2012-12-06",3.15
"1495","2012-12-07",3.13
"1496","2012-12-10",3.15
"1497","2012-12-11",3.17
"1498","2012-12-12",3.19
"1499","2012-12-13",3.3
"1500","2012-12-14",3.28
"1501","2012-12-17",3.3
"1502","2012-12-18",3.31
"1503","2012-12-19",3.39
"1504","2012-12-20",3.38
"1505","2012-12-21",3.3
"1506","2012-12-24",3.25
"1507","2012-12-26",3.2
"1508","2012-12-27",3.14
"1509","2012-12-28",3.11
"1510","2012-12-31",3.16
"1511","2013-01-02",3.19
"1512","2013-01-03",3.08
"1513","2013-01-04",3
"1514","2013-01-07",2.95
"1515","2013-01-08",3.06
"1516","2013-01-09",3.09
"1517","2013-01-10",3.1
"1518","2013-01-11",3.08
"1519","2013-01-14",3.09
"1520","2013-01-15",3.05
"1521","2013-01-16",3.07
"1522","2013-01-17",3.06
"1523","2013-01-18",3.03
"1524","2013-01-22",3.03
"1525","2013-01-23",3.04
"1526","2013-01-24",3.01
"1527","2013-01-25",3
"1528","2013-01-28",3.08
"1529","2013-01-29",3.19
"1530","2013-01-30",3.14
"1531","2013-01-31",3.17
"1532","2013-02-01",3.16
"1533","2013-02-04",3.1
"1534","2013-02-05",3.15
"1535","2013-02-06",3.18
"1536","2013-02-07",3.16
"1537","2013-02-08",3.12
"1538","2013-02-11",3.1
"1539","2013-02-12",3.04
"1540","2013-02-13",3.01
"1541","2013-02-14",3.14
"1542","2013-02-15",3.15
"1543","2013-02-19",3.17
"1544","2013-02-20",3.15
"1545","2013-02-21",3.16
"1546","2013-02-22",3.19
"1547","2013-02-25",3.16
"1548","2013-02-26",3.17
"1549","2013-02-27",3.21
"1550","2013-02-28",3.29
"1551","2013-03-01",3.66
"1552","2013-03-04",3.95
"1553","2013-03-05",4
"1554","2013-03-06",4.07
"1555","2013-03-07",4.2
"1556","2013-03-08",4.23
"1557","2013-03-11",4.26
"1558","2013-03-12",4.16
"1559","2013-03-13",4.2
"1560","2013-03-14",4.42
"1561","2013-03-15",4.48
"1562","2013-03-18",4.36
"1563","2013-03-19",4.46
"1564","2013-03-20",4.47
"1565","2013-03-21",4.44
"1566","2013-03-22",4.48
"1567","2013-03-25",4.4
"1568","2013-03-26",4.34
"1569","2013-03-27",4.42
"1570","2013-03-28",4.42
"1571","2013-04-01",4.35
"1572","2013-04-02",4.3
"1573","2013-04-03",4.31
"1574","2013-04-04",4.35
"1575","2013-04-05",4.35
"1576","2013-04-08",4.35
"1577","2013-04-09",4.38
"1578","2013-04-10",4.54
"1579","2013-04-11",4.85
"1580","2013-04-12",5.01
"1581","2013-04-15",4.77
"1582","2013-04-16",4.81
"1583","2013-04-17",4.7
"1584","2013-04-18",4.74
"1585","2013-04-19",4.8
"1586","2013-04-22",4.69
"1587","2013-04-23",4.94
"1588","2013-04-24",5.22
"1589","2013-04-25",5.21
"1590","2013-04-26",5.3
"1591","2013-04-29",5.34
"1592","2013-04-30",5.32
"1593","2013-05-01",4.82
"1594","2013-05-02",4.85
"1595","2013-05-03",4.78
"1596","2013-05-06",4.76
"1597","2013-05-07",4.69
"1598","2013-05-08",4.79
"1599","2013-05-09",4.8
"1600","2013-05-10",4.84
"1601","2013-05-13",4.97
"1602","2013-05-14",5.13
"1603","2013-05-15",5.17
"1604","2013-05-16",5.35
"1605","2013-05-17",5.48
"1606","2013-05-20",5.37
"1607","2013-05-21",5.41
"1608","2013-05-22",5.24
"1609","2013-05-23",5.12
"1610","2013-05-24",5.16
"1611","2013-05-28",5.38
"1612","2013-05-29",5.24
"1613","2013-05-30",5.17
"1614","2013-05-31",5.14
"1615","2013-06-03",5.31
"1616","2013-06-04",5.26
"1617","2013-06-05",4.91
"1618","2013-06-06",4.99
"1619","2013-06-07",4.82
"1620","2013-06-10",4.91
"1621","2013-06-11",4.84
"1622","2013-06-12",4.67
"1623","2013-06-13",4.75
"1624","2013-06-14",4.55
"1625","2013-06-17",4.55
"1626","2013-06-18",4.55
"1627","2013-06-19",4.4
"1628","2013-06-20",4.39
"1629","2013-06-21",4.45
"1630","2013-06-24",4.5
"1631","2013-06-25",4.32
"1632","2013-06-26",4.39
"1633","2013-06-27",4.46
"1634","2013-06-28",4.42
"1635","2013-07-01",4.47
"1636","2013-07-02",4.5
"1637","2013-07-03",4.39
"1638","2013-07-05",4.4
"1639","2013-07-08",4.45
"1640","2013-07-09",4.49
"1641","2013-07-10",4.51
"1642","2013-07-11",4.62
"1643","2013-07-12",4.9
"1644","2013-07-15",5.03
"1645","2013-07-16",5.04
"1646","2013-07-17",5.14
"1647","2013-07-18",5.18
"1648","2013-07-19",5.18
"1649","2013-07-22",5.26
"1650","2013-07-23",5.41
"1651","2013-07-24",5.26
"1652","2013-07-25",5.2
"1653","2013-07-26",5.31
"1654","2013-07-29",5.25
"1655","2013-07-30",5.43
"1656","2013-07-31",5.6
"1657","2013-08-01",5.66
"1658","2013-08-02",5.8
"1659","2013-08-05",5.92
"1660","2013-08-06",5.86
"1661","2013-08-07",5.78
"1662","2013-08-08",5.77
"1663","2013-08-09",5.74
"1664","2013-08-12",5.74
"1665","2013-08-13",5.69
"1666","2013-08-14",5.67
"1667","2013-08-15",5.46
"1668","2013-08-16",5.37
"1669","2013-08-19",5.44
"1670","2013-08-20",5.47
"1671","2013-08-21",5.29
"1672","2013-08-22",5.39
"1673","2013-08-23",5.26
"1674","2013-08-26",5.42
"1675","2013-08-27",5.3
"1676","2013-08-28",5.24
"1677","2013-08-29",5.24
"1678","2013-08-30",5.23
"1679","2013-09-03",5.62
"1680","2013-09-04",5.77
"1681","2013-09-05",5.69
"1682","2013-09-06",5.62
"1683","2013-09-09",5.79
"1684","2013-09-10",5.76
"1685","2013-09-11",5.7
"1686","2013-09-12",5.68
"1687","2013-09-13",5.64
"1688","2013-09-16",5.56
"1689","2013-09-17",5.75
"1690","2013-09-18",5.75
"1691","2013-09-19",5.88
"1692","2013-09-20",5.99
"1693","2013-09-23",5.99
"1694","2013-09-24",5.83
"1695","2013-09-25",5.82
"1696","2013-09-26",6.05
"1697","2013-09-27",6.34
"1698","2013-09-30",6.72
"1699","2013-10-01",6.79
"1700","2013-10-02",6.91
"1701","2013-10-03",6.84
"1702","2013-10-04",6.85
"1703","2013-10-07",6.63
"1704","2013-10-08",6.29
"1705","2013-10-09",6.12
"1706","2013-10-10",6.4
"1707","2013-10-11",6.51
"1708","2013-10-14",6.44
"1709","2013-10-15",6.43
"1710","2013-10-16",6.54
"1711","2013-10-17",6.58
"1712","2013-10-18",6.63
"1713","2013-10-21",6.45
"1714","2013-10-22",6.45
"1715","2013-10-23",6.43
"1716","2013-10-24",6.52
"1717","2013-10-25",6.77
"1718","2013-10-28",6.72
"1719","2013-10-29",6.94
"1720","2013-10-30",6.31
"1721","2013-10-31",6.31
"1722","2013-11-01",6.41
"1723","2013-11-04",6.38
"1724","2013-11-05",6.37
"1725","2013-11-06",5.9
"1726","2013-11-07",5.77
"1727","2013-11-08",5.91
"1728","2013-11-11",5.78
"1729","2013-11-12",5.78
"1730","2013-11-13",5.91
"1731","2013-11-14",5.91
"1732","2013-11-15",5.93
"1733","2013-11-18",5.75
"1734","2013-11-19",5.99
"1735","2013-11-20",5.98
"1736","2013-11-21",6.23
"1737","2013-11-22",6.51
"1738","2013-11-25",6.28
"1739","2013-11-26",6.63
"1740","2013-11-27",6.68
"1741","2013-11-29",6.69
"1742","2013-12-02",6.74
"1743","2013-12-03",6.44
"1744","2013-12-04",6.43
"1745","2013-12-05",6.14
"1746","2013-12-06",6.25
"1747","2013-12-09",6.03
"1748","2013-12-10",5.9
"1749","2013-12-11",5.78
"1750","2013-12-12",5.78
"1751","2013-12-13",5.7
"1752","2013-12-16",5.84
"1753","2013-12-17",5.72
"1754","2013-12-18",5.87
"1755","2013-12-19",5.83
"1756","2013-12-20",6.12
"1757","2013-12-23",6.25
"1758","2013-12-24",6.46
"1759","2013-12-26",6.33
"1760","2013-12-27",6.18
"1761","2013-12-30",6.11
"1762","2013-12-31",6.45
"1763","2014-01-02",6.48
"1764","2014-01-03",6.63
"1765","2014-01-06",6.57
"1766","2014-01-07",6.82
"1767","2014-01-08",7.25
"1768","2014-01-09",7.25
"1769","2014-01-10",7.34
"1770","2014-01-13",7.35
"1771","2014-01-14",7.39
"1772","2014-01-15",7
"1773","2014-01-16",6.81
"1774","2014-01-17",6.8
"1775","2014-01-21",6.79
"1776","2014-01-22",6.77
"1777","2014-01-23",6.44
"1778","2014-01-24",6.24
"1779","2014-01-27",6.18
"1780","2014-01-28",6.27
"1781","2014-01-29",6.12
"1782","2014-01-30",6.28
"1783","2014-01-31",6.17
"1784","2014-02-03",5.79
"1785","2014-02-04",5.96
"1786","2014-02-05",6.01
"1787","2014-02-06",6
"1788","2014-02-07",6.39
"1789","2014-02-10",6.48
"1790","2014-02-11",7.01
"1791","2014-02-12",7.2
"1792","2014-02-13",7.4
"1793","2014-02-14",7.47
"1794","2014-02-18",7.62
"1795","2014-02-19",7.23
"1796","2014-02-20",7.42
"1797","2014-02-21",7.51
"1798","2014-02-24",7.81
"1799","2014-02-25",7.95
"1800","2014-02-26",6.58
"1801","2014-02-27",6.57
"1802","2014-02-28",6.46
"1803","2014-03-03",6.28
"1804","2014-03-04",6.48
"1805","2014-03-05",6.19
"1806","2014-03-06",6.18
"1807","2014-03-07",6.11
"1808","2014-03-10",6.1
"1809","2014-03-11",6.03
"1810","2014-03-12",6.06
"1811","2014-03-13",5.96
"1812","2014-03-14",5.9
"1813","2014-03-17",5.98
"1814","2014-03-18",6
"1815","2014-03-19",5.93
"1816","2014-03-20",5.85
"1817","2014-03-21",5.66
"1818","2014-03-24",5.03
"1819","2014-03-25",4.99
"1820","2014-03-26",4.9
"1821","2014-03-27",4.92
"1822","2014-03-28",4.83
"1823","2014-03-31",4.8
"1824","2014-04-01",4.91
"1825","2014-04-02",5.18
"1826","2014-04-03",5.04
"1827","2014-04-04",4.93
"1828","2014-04-07",4.81
"1829","2014-04-08",4.64
"1830","2014-04-09",4.84
"1831","2014-04-10",4.48
"1832","2014-04-11",4.33
"1833","2014-04-14",4.34
"1834","2014-04-15",4.42
"1835","2014-04-16",4.44
"1836","2014-04-17",4.5
"1837","2014-04-21",4.58
"1838","2014-04-22",4.67
"1839","2014-04-23",4.63
"1840","2014-04-24",4.55
"1841","2014-04-25",4.33
"1842","2014-04-28",4.43
"1843","2014-04-29",4.53
"1844","2014-04-30",4.33
"1845","2014-05-01",4.36
"1846","2014-05-02",3.84
"1847","2014-05-05",4.13
"1848","2014-05-06",3.94
"1849","2014-05-07",3.86
"1850","2014-05-08",3.8
"1851","2014-05-09",3.89
"1852","2014-05-12",4.08
"1853","2014-05-13",4.06
"1854","2014-05-14",3.89
"1855","2014-05-15",3.92
"1856","2014-05-16",4.03
"1857","2014-05-19",4.12
"1858","2014-05-20",4.09
"1859","2014-05-21",4.06
"1860","2014-05-22",4.14
"1861","2014-05-23",4.2
"1862","2014-05-27",4.3
"1863","2014-05-28",4.24
"1864","2014-05-29",4.32
"1865","2014-05-30",4.19
"1866","2014-06-02",3.97
"1867","2014-06-03",3.89
"1868","2014-06-04",4.04
"1869","2014-06-05",4.18
"1870","2014-06-06",4.18
"1871","2014-06-09",4.22
"1872","2014-06-10",4.25
"1873","2014-06-11",4.34
"1874","2014-06-12",4.25
"1875","2014-06-13",4.32
"1876","2014-06-16",4.28
"1877","2014-06-17",4.34
"1878","2014-06-18",4.29
"1879","2014-06-19",4.22
"1880","2014-06-20",4.08
"1881","2014-06-23",4.13
"1882","2014-06-24",4.09
"1883","2014-06-25",4.11
"1884","2014-06-26",4.06
"1885","2014-06-27",4.1
"1886","2014-06-30",4.15
"1887","2014-07-01",4.3
"1888","2014-07-02",4.29
"1889","2014-07-03",4.25
"1890","2014-07-07",3.95
"1891","2014-07-08",3.76
"1892","2014-07-09",3.83
"1893","2014-07-10",4.02
"1894","2014-07-11",4.12
"1895","2014-07-14",4.03
"1896","2014-07-15",3.89
"1897","2014-07-16",3.78
"1898","2014-07-17",3.74
"1899","2014-07-18",3.88
"1900","2014-07-21",3.85
"1901","2014-07-22",3.8
"1902","2014-07-23",3.79
"1903","2014-07-24",3.77
"1904","2014-07-25",3.64
"1905","2014-07-28",3.5
"1906","2014-07-29",3.71
"1907","2014-07-30",3.63
"1908","2014-07-31",3.52
"1909","2014-08-01",3.81
"1910","2014-08-04",3.75
"1911","2014-08-05",3.61
"1912","2014-08-06",3.86
"1913","2014-08-07",3.74
"1914","2014-08-08",3.71
"1915","2014-08-11",3.76
"1916","2014-08-12",3.61
"1917","2014-08-13",3.69
"1918","2014-08-14",3.63
"1919","2014-08-15",3.75
"1920","2014-08-18",3.82
"1921","2014-08-19",3.76
"1922","2014-08-20",3.67
"1923","2014-08-21",3.64
"1924","2014-08-22",3.71
"1925","2014-08-25",3.69
"1926","2014-08-26",3.78
"1927","2014-08-27",3.76
"1928","2014-08-28",3.68
"1929","2014-08-29",3.76
"1930","2014-09-02",3.79
"1931","2014-09-03",3.76
"1932","2014-09-04",3.82
"1933","2014-09-05",3.84
"1934","2014-09-08",3.91
