"","date","AIT"
"283","2008-02-15",27.68
"284","2008-02-19",28.1
"285","2008-02-20",29.469999
"286","2008-02-21",29.219999
"287","2008-02-22",29.59
"288","2008-02-25",29.93
"289","2008-02-26",29.629999
"290","2008-02-27",29.6
"291","2008-02-28",28.51
"292","2008-02-29",27.639999
"293","2008-03-03",28.42
"294","2008-03-04",27.74
"295","2008-03-05",27.629999
"296","2008-03-06",27.610001
"297","2008-03-07",27.950001
"298","2008-03-10",26.5
"299","2008-03-11",27.15
"300","2008-03-12",26.23
"301","2008-03-13",27.469999
"302","2008-03-14",26.6
"303","2008-03-17",27.4
"304","2008-03-18",29.34
"305","2008-03-19",28.809999
"306","2008-03-20",29.299999
"307","2008-03-24",30.379999
"308","2008-03-25",30.6
"309","2008-03-26",30.200001
"310","2008-03-27",30.030001
"311","2008-03-28",29.35
"312","2008-03-31",29.889999
"313","2008-04-01",31.219999
"314","2008-04-02",31.35
"315","2008-04-03",31.129999
"316","2008-04-04",31.35
"317","2008-04-07",31.42
"318","2008-04-08",32.130001
"319","2008-04-09",30.059999
"320","2008-04-10",30.209999
"321","2008-04-11",29.299999
"322","2008-04-14",29.41
"323","2008-04-15",29.809999
"324","2008-04-16",31.139999
"325","2008-04-17",30.59
"326","2008-04-18",31.290001
"327","2008-04-21",31.74
"328","2008-04-22",31.059999
"329","2008-04-23",31.99
"330","2008-04-24",27.65
"331","2008-04-25",26.459999
"332","2008-04-28",26.82
"333","2008-04-29",24.73
"334","2008-04-30",24.16
"335","2008-05-01",24.290001
"336","2008-05-02",25.65
"337","2008-05-05",25.139999
"338","2008-05-06",25.07
"339","2008-05-07",24.6
"340","2008-05-08",24.719999
"341","2008-05-09",25.16
"342","2008-05-12",26.93
"343","2008-05-13",26.780001
"344","2008-05-14",26.92
"345","2008-05-15",27.540001
"346","2008-05-16",27.4
"347","2008-05-19",27.549999
"348","2008-05-20",27.370001
"349","2008-05-21",26.65
"350","2008-05-22",26.790001
"351","2008-05-23",26.6
"352","2008-05-27",26.459999
"353","2008-05-28",26.889999
"354","2008-05-29",27.280001
"355","2008-05-30",27.57
"356","2008-06-02",27.9
"357","2008-06-03",27.299999
"358","2008-06-04",27.24
"359","2008-06-05",27.790001
"360","2008-06-06",27.4
"361","2008-06-09",26.98
"362","2008-06-10",26.879999
"363","2008-06-11",26.42
"364","2008-06-12",26.82
"365","2008-06-13",27.92
"366","2008-06-16",28.040001
"367","2008-06-17",27.129999
"368","2008-06-18",26.469999
"369","2008-06-19",26.65
"370","2008-06-20",26.620001
"371","2008-06-23",26.43
"372","2008-06-24",25.41
"373","2008-06-25",25.68
"374","2008-06-26",24.65
"375","2008-06-27",24.52
"376","2008-06-30",24.17
"377","2008-07-01",23.82
"378","2008-07-02",23.280001
"379","2008-07-03",23.25
"380","2008-07-07",23.51
"381","2008-07-08",24.83
"382","2008-07-09",23.34
"383","2008-07-10",23.549999
"384","2008-07-11",24.02
"385","2008-07-14",24.120001
"386","2008-07-15",25.32
"387","2008-07-16",25.27
"388","2008-07-17",25.49
"389","2008-07-18",25.65
"390","2008-07-21",25.51
"391","2008-07-22",26.889999
"392","2008-07-23",26.889999
"393","2008-07-24",26.18
"394","2008-07-25",27.459999
"395","2008-07-28",26.9
"396","2008-07-29",28.030001
"397","2008-07-30",28.360001
"398","2008-07-31",26.719999
"399","2008-08-01",26.85
"400","2008-08-04",26.73
"401","2008-08-05",27.91
"402","2008-08-06",28.1
"403","2008-08-07",26.360001
"404","2008-08-08",29.41
"405","2008-08-11",30.76
"406","2008-08-12",29.780001
"407","2008-08-13",30.700001
"408","2008-08-14",30.23
"409","2008-08-15",30.549999
"410","2008-08-18",30.49
"411","2008-08-19",29.610001
"412","2008-08-20",30.120001
"413","2008-08-21",29.84
"414","2008-08-22",30.68
"415","2008-08-25",29.450001
"416","2008-08-26",28.790001
"417","2008-08-27",29.219999
"418","2008-08-28",29.99
"419","2008-08-29",29.110001
"420","2008-09-02",28.68
"421","2008-09-03",28.530001
"422","2008-09-04",27.629999
"423","2008-09-05",27.870001
"424","2008-09-08",29.110001
"425","2008-09-09",28.389999
"426","2008-09-10",29.139999
"427","2008-09-11",29.889999
"428","2008-09-12",29.83
"429","2008-09-15",28.34
"430","2008-09-16",29.92
"431","2008-09-17",28.450001
"432","2008-09-18",27.17
"433","2008-09-19",29.26
"434","2008-09-22",28.16
"435","2008-09-23",28.030001
"436","2008-09-24",27.309999
"437","2008-09-25",28.26
"438","2008-09-26",27.450001
"439","2008-09-29",25.290001
"440","2008-09-30",26.93
"441","2008-10-01",25.639999
"442","2008-10-02",24.27
"443","2008-10-03",24.24
"444","2008-10-06",25.200001
"445","2008-10-07",23.18
"446","2008-10-08",23.25
"447","2008-10-09",22.030001
"448","2008-10-10",24.41
"449","2008-10-13",25.4
"450","2008-10-14",23.92
"451","2008-10-15",21.719999
"452","2008-10-16",22.459999
"453","2008-10-17",21.66
"454","2008-10-20",22.309999
"455","2008-10-21",20.99
"456","2008-10-22",20.110001
"457","2008-10-23",20.120001
"458","2008-10-24",18.889999
"459","2008-10-27",17.76
"460","2008-10-28",19.27
"461","2008-10-29",18.91
"462","2008-10-30",19.700001
"463","2008-10-31",20.190001
"464","2008-11-03",19.940001
"465","2008-11-04",19.73
"466","2008-11-05",18.879999
"467","2008-11-06",18.219999
"468","2008-11-07",18.799999
"469","2008-11-10",18.01
"470","2008-11-11",17.74
"471","2008-11-12",17.219999
"472","2008-11-13",18.24
"473","2008-11-14",16.41
"474","2008-11-17",16.719999
"475","2008-11-18",16.190001
"476","2008-11-19",14.75
"477","2008-11-20",14.87
"478","2008-11-21",15.82
"479","2008-11-24",16.690001
"480","2008-11-25",16.950001
"481","2008-11-26",18.559999
"482","2008-11-28",19.059999
"483","2008-12-01",16.459999
"484","2008-12-02",17.200001
"485","2008-12-03",17.82
"486","2008-12-04",17.209999
"487","2008-12-05",17.42
"488","2008-12-08",18.950001
"489","2008-12-09",18.15
"490","2008-12-10",18.5
"491","2008-12-11",17.379999
"492","2008-12-12",18.23
"493","2008-12-15",17.77
"494","2008-12-16",19.4
"495","2008-12-17",19.1
"496","2008-12-18",18.15
"497","2008-12-19",18.73
"498","2008-12-22",18.719999
"499","2008-12-23",18.01
"500","2008-12-24",18.58
"501","2008-12-26",19.23
"502","2008-12-29",18.43
"503","2008-12-30",19.16
"504","2008-12-31",18.92
"505","2009-01-02",20.120001
"506","2009-01-05",19.82
"507","2009-01-06",20.15
"508","2009-01-07",19.540001
"509","2009-01-08",18.6
"510","2009-01-09",18
"511","2009-01-12",17.629999
"512","2009-01-13",17.84
"513","2009-01-14",17.049999
"514","2009-01-15",17.860001
"515","2009-01-16",17.83
"516","2009-01-20",16.68
"517","2009-01-21",17.67
"518","2009-01-22",16.83
"519","2009-01-23",16.530001
"520","2009-01-26",17.379999
"521","2009-01-27",16.91
"522","2009-01-28",16.93
"523","2009-01-29",16.379999
"524","2009-01-30",15.79
"525","2009-02-02",15.76
"526","2009-02-03",16.52
"527","2009-02-04",16.49
"528","2009-02-05",16.73
"529","2009-02-06",17.43
"530","2009-02-09",17.82
"531","2009-02-10",17.219999
"532","2009-02-11",17.23
"533","2009-02-12",17.469999
"534","2009-02-13",17.040001
"535","2009-02-17",16.84
"536","2009-02-18",16.57
"537","2009-02-19",16.530001
"538","2009-02-20",16.450001
"539","2009-02-23",15.87
"540","2009-02-24",16.389999
"541","2009-02-25",15.97
"542","2009-02-26",16
"543","2009-02-27",16.120001
"544","2009-03-02",15.77
"545","2009-03-03",15.95
"546","2009-03-04",16.32
"547","2009-03-05",15.67
"548","2009-03-06",14.97
"549","2009-03-09",15.08
"550","2009-03-10",16.370001
"551","2009-03-11",16.51
"552","2009-03-12",16.58
"553","2009-03-13",16.49
"554","2009-03-16",16.209999
"555","2009-03-17",16.860001
"556","2009-03-18",17.68
"557","2009-03-19",17.24
"558","2009-03-20",16.700001
"559","2009-03-23",17.75
"560","2009-03-24",17.370001
"561","2009-03-25",17.52
"562","2009-03-26",18.049999
"563","2009-03-27",17.6
"564","2009-03-30",16.799999
"565","2009-03-31",16.870001
"566","2009-04-01",16.98
"567","2009-04-02",18.08
"568","2009-04-03",18.5
"569","2009-04-06",18.139999
"570","2009-04-07",17.389999
"571","2009-04-08",17.66
"572","2009-04-09",19.25
"573","2009-04-13",18.610001
"574","2009-04-14",18.51
"575","2009-04-15",18.77
"576","2009-04-16",19.07
"577","2009-04-17",19.6
"578","2009-04-20",18.780001
"579","2009-04-21",19.309999
"580","2009-04-22",19.440001
"581","2009-04-23",21.84
"582","2009-04-24",22.09
"583","2009-04-27",21.75
"584","2009-04-28",21.690001
"585","2009-04-29",22.76
"586","2009-04-30",22.5
"587","2009-05-01",22.33
"588","2009-05-04",22.75
"589","2009-05-05",22.26
"590","2009-05-06",22
"591","2009-05-07",21.389999
"592","2009-05-08",22.02
"593","2009-05-11",21.59
"594","2009-05-12",20.889999
"595","2009-05-13",19.75
"596","2009-05-14",19.73
"597","2009-05-15",19.879999
"598","2009-05-18",20.23
"599","2009-05-19",20.23
"600","2009-05-20",20.1
"601","2009-05-21",20.139999
"602","2009-05-22",19.719999
"603","2009-05-26",20.459999
"604","2009-05-27",20
"605","2009-05-28",20.07
"606","2009-05-29",20.77
"607","2009-06-01",22.139999
"608","2009-06-02",22.85
"609","2009-06-03",21.99
"610","2009-06-04",21.75
"611","2009-06-05",21.49
"612","2009-06-08",21.139999
"613","2009-06-09",21.299999
"614","2009-06-10",20.98
"615","2009-06-11",20.799999
"616","2009-06-12",20.82
"617","2009-06-15",20.24
"618","2009-06-16",19.92
"619","2009-06-17",19.700001
"620","2009-06-18",20.08
"621","2009-06-19",19.77
"622","2009-06-22",19.26
"623","2009-06-23",19.200001
"624","2009-06-24",19.34
"625","2009-06-25",19.74
"626","2009-06-26",19.889999
"627","2009-06-29",19.77
"628","2009-06-30",19.700001
"629","2009-07-01",19.93
"630","2009-07-02",19.09
"631","2009-07-06",18.93
"632","2009-07-07",18.58
"633","2009-07-08",18.48
"634","2009-07-09",18.389999
"635","2009-07-10",18.790001
"636","2009-07-13",19.08
"637","2009-07-14",19.35
"638","2009-07-15",20.1
"639","2009-07-16",20.440001
"640","2009-07-17",20.25
"641","2009-07-20",20.370001
"642","2009-07-21",20.48
"643","2009-07-22",20.629999
"644","2009-07-23",21.610001
"645","2009-07-24",21.629999
"646","2009-07-27",21.639999
"647","2009-07-28",22.02
"648","2009-07-29",21.690001
"649","2009-07-30",22.27
"650","2009-07-31",22.120001
"651","2009-08-03",22.82
"652","2009-08-04",21.99
"653","2009-08-05",22.059999
"654","2009-08-06",21.950001
"655","2009-08-07",22.700001
"656","2009-08-10",22.530001
"657","2009-08-11",22
"658","2009-08-12",22.18
"659","2009-08-13",22.09
"660","2009-08-14",21.51
"661","2009-08-17",21.030001
"662","2009-08-18",21.209999
"663","2009-08-19",21.18
"664","2009-08-20",21.4
"665","2009-08-21",21.98
"666","2009-08-24",21.98
"667","2009-08-25",21.860001
"668","2009-08-26",21.58
"669","2009-08-27",21.450001
"670","2009-08-28",21.15
"671","2009-08-31",20.629999
"672","2009-09-01",20.24
"673","2009-09-02",20.16
"674","2009-09-03",20.24
"675","2009-09-04",20.65
"676","2009-09-08",20.98
"677","2009-09-09",21.209999
"678","2009-09-10",21.110001
"679","2009-09-11",21.290001
"680","2009-09-14",21.51
"681","2009-09-15",21.26
"682","2009-09-16",21.719999
"683","2009-09-17",21.98
"684","2009-09-18",22
"685","2009-09-21",21.6
"686","2009-09-22",21.370001
"687","2009-09-23",21.18
"688","2009-09-24",21.07
"689","2009-09-25",20.99
"690","2009-09-28",21.41
"691","2009-09-29",21.389999
"692","2009-09-30",21.16
"693","2009-10-01",20.27
"694","2009-10-02",19.68
"695","2009-10-05",19.17
"696","2009-10-06",19
"697","2009-10-07",18.969999
"698","2009-10-08",19.639999
"699","2009-10-09",19.41
"700","2009-10-12",19.6
"701","2009-10-13",19.58
"702","2009-10-14",19.780001
"703","2009-10-15",19.93
"704","2009-10-16",19.92
"705","2009-10-19",20.360001
"706","2009-10-20",20.57
"707","2009-10-21",21.049999
"708","2009-10-22",20.879999
"709","2009-10-23",20.620001
"710","2009-10-26",20.6
"711","2009-10-27",20.42
"712","2009-10-28",20.299999
"713","2009-10-29",20.389999
"714","2009-10-30",20.23
"715","2009-11-02",20.309999
"716","2009-11-03",20.4
"717","2009-11-04",20.1
"718","2009-11-05",20.700001
"719","2009-11-06",20.620001
"720","2009-11-09",20.92
"721","2009-11-10",20.82
"722","2009-11-11",20.969999
"723","2009-11-12",20.65
"724","2009-11-13",21.18
"725","2009-11-16",21.83
"726","2009-11-17",21.91
"727","2009-11-18",21.9
"728","2009-11-19",21.65
"729","2009-11-20",21.690001
"730","2009-11-23",22
"731","2009-11-24",21.73
"732","2009-11-25",21.74
"733","2009-11-27",20.879999
"734","2009-11-30",20.75
"735","2009-12-01",20.879999
"736","2009-12-02",21.059999
"737","2009-12-03",20.799999
"738","2009-12-04",21.450001
"739","2009-12-07",21.34
"740","2009-12-08",20.99
"741","2009-12-09",20.98
"742","2009-12-10",20.82
"743","2009-12-11",21.049999
"744","2009-12-14",21.370001
"745","2009-12-15",21.309999
"746","2009-12-16",21.85
"747","2009-12-17",21.959999
"748","2009-12-18",21.92
"749","2009-12-21",22.09
"750","2009-12-22",22.049999
"751","2009-12-23",22.09
"752","2009-12-24",22.26
"753","2009-12-28",22.469999
"754","2009-12-29",22.76
"755","2009-12-30",22.42
"756","2009-12-31",22.07
"757","2010-01-04",22.65
"758","2010-01-05",23.200001
"759","2010-01-06",23.43
"760","2010-01-07",24.01
"761","2010-01-08",24.120001
"762","2010-01-11",23.77
"763","2010-01-12",23.92
"764","2010-01-13",24.32
"765","2010-01-14",24.25
"766","2010-01-15",24.26
"767","2010-01-19",24.299999
"768","2010-01-20",23.18
"769","2010-01-21",23.889999
"770","2010-01-22",23.23
"771","2010-01-25",23.08
"772","2010-01-26",22.639999
"773","2010-01-27",22.5
"774","2010-01-28",21.98
"775","2010-01-29",21.799999
"776","2010-02-01",21.74
"777","2010-02-02",21.92
"778","2010-02-03",21.870001
"779","2010-02-04",21.59
"780","2010-02-05",21.809999
"781","2010-02-08",21.309999
"782","2010-02-09",21.67
"783","2010-02-10",21.51
"784","2010-02-11",21.59
"785","2010-02-12",21.5
"786","2010-02-16",22
"787","2010-02-17",22.040001
"788","2010-02-18",22.33
"789","2010-02-19",22.74
"790","2010-02-22",22.690001
"791","2010-02-23",22.57
"792","2010-02-24",22.82
"793","2010-02-25",22.59
"794","2010-02-26",22.540001
"795","2010-03-01",23.16
"796","2010-03-02",23.469999
"797","2010-03-03",23.5
"798","2010-03-04",23.360001
"799","2010-03-05",23.959999
"800","2010-03-08",24.059999
"801","2010-03-09",24.23
"802","2010-03-10",24.440001
"803","2010-03-11",24.34
"804","2010-03-12",24.299999
"805","2010-03-15",24.309999
"806","2010-03-16",24.48
"807","2010-03-17",24.75
"808","2010-03-18",24.690001
"809","2010-03-19",24.200001
"810","2010-03-22",24.6
"811","2010-03-23",25.049999
"812","2010-03-24",24.629999
"813","2010-03-25",24.75
"814","2010-03-26",24.74
"815","2010-03-29",24.76
"816","2010-03-30",25
"817","2010-03-31",24.85
"818","2010-04-01",25.25
"819","2010-04-05",25.4
"820","2010-04-06",25.4
"821","2010-04-07",25.91
"822","2010-04-08",25.780001
"823","2010-04-09",25.93
"824","2010-04-12",26.18
"825","2010-04-13",26.08
"826","2010-04-14",26.530001
"827","2010-04-15",26.450001
"828","2010-04-16",26.379999
"829","2010-04-19",26.549999
"830","2010-04-20",26.639999
"831","2010-04-21",26.870001
"832","2010-04-22",27.799999
"833","2010-04-23",29.1
"834","2010-04-26",29.370001
"835","2010-04-27",29.57
"836","2010-04-28",30.530001
"837","2010-04-29",30.870001
"838","2010-04-30",30.780001
"839","2010-05-03",31.209999
"840","2010-05-04",29.98
"841","2010-05-05",28.709999
"842","2010-05-06",27.82
"843","2010-05-07",27.1
"844","2010-05-10",28.93
"845","2010-05-11",29.43
"846","2010-05-12",30.450001
"847","2010-05-13",30.290001
"848","2010-05-14",29.200001
"849","2010-05-17",29.200001
"850","2010-05-18",29.17
"851","2010-05-19",28.709999
"852","2010-05-20",26.559999
"853","2010-05-21",27.059999
"854","2010-05-24",26.74
"855","2010-05-25",26.950001
"856","2010-05-26",26.870001
"857","2010-05-27",28.02
"858","2010-05-28",27.58
"859","2010-06-01",26.92
"860","2010-06-02",27.67
"861","2010-06-03",28.41
"862","2010-06-04",26.370001
"863","2010-06-07",25.389999
"864","2010-06-08",25.33
"865","2010-06-09",25.92
"866","2010-06-10",26.65
"867","2010-06-11",27.26
"868","2010-06-14",26.870001
"869","2010-06-15",27.5
"870","2010-06-16",27.540001
"871","2010-06-17",27.549999
"872","2010-06-18",27.440001
"873","2010-06-21",27.26
"874","2010-06-22",26.5
"875","2010-06-23",26.66
"876","2010-06-24",26.17
"877","2010-06-25",26.049999
"878","2010-06-28",26.6
"879","2010-06-29",25.65
"880","2010-06-30",25.32
"881","2010-07-01",25.07
"882","2010-07-02",24.77
"883","2010-07-06",24.370001
"884","2010-07-07",25.25
"885","2010-07-08",25.32
"886","2010-07-09",25.32
"887","2010-07-12",24.969999
"888","2010-07-13",25.549999
"889","2010-07-14",26.440001
"890","2010-07-15",25.99
"891","2010-07-16",25.35
"892","2010-07-19",25.950001
"893","2010-07-20",26.620001
"894","2010-07-21",26.98
"895","2010-07-22",27.68
"896","2010-07-23",28.52
"897","2010-07-26",28.559999
"898","2010-07-27",28.209999
"899","2010-07-28",27.959999
"900","2010-07-29",28.16
"901","2010-07-30",28
"902","2010-08-02",28.870001
"903","2010-08-03",28.780001
"904","2010-08-04",28.98
"905","2010-08-05",28.879999
"906","2010-08-06",28.57
"907","2010-08-09",28.93
"908","2010-08-10",28.82
"909","2010-08-11",27.68
"910","2010-08-12",26.91
"911","2010-08-13",26.879999
"912","2010-08-16",26.93
"913","2010-08-17",27.67
"914","2010-08-18",27.809999
"915","2010-08-19",26.82
"916","2010-08-20",26.860001
"917","2010-08-23",26.23
"918","2010-08-24",25.91
"919","2010-08-25",25.969999
"920","2010-08-26",26.42
"921","2010-08-27",26.76
"922","2010-08-30",26.34
"923","2010-08-31",26.799999
"924","2010-09-01",28.690001
"925","2010-09-02",28.85
"926","2010-09-03",29.27
"927","2010-09-07",28.440001
"928","2010-09-08",29
"929","2010-09-09",29.110001
"930","2010-09-10",29.200001
"931","2010-09-13",29.57
"932","2010-09-14",29.91
"933","2010-09-15",30.02
"934","2010-09-16",29.690001
"935","2010-09-17",29.629999
"936","2010-09-20",30.110001
"937","2010-09-21",30.1
"938","2010-09-22",29.459999
"939","2010-09-23",29.360001
"940","2010-09-24",30.6
"941","2010-09-27",30.74
"942","2010-09-28",30.82
"943","2010-09-29",30.540001
"944","2010-09-30",30.6
"945","2010-10-01",30.99
"946","2010-10-04",30.52
"947","2010-10-05",31.48
"948","2010-10-06",31.299999
"949","2010-10-07",30.91
"950","2010-10-08",31.51
"951","2010-10-11",31.51
"952","2010-10-12",31.379999
"953","2010-10-13",32.07
"954","2010-10-14",32.150002
"955","2010-10-15",31.969999
"956","2010-10-18",32.5
"957","2010-10-19",31.790001
"958","2010-10-20",32.209999
"959","2010-10-21",32.869999
"960","2010-10-22",32.700001
"961","2010-10-25",33.299999
"962","2010-10-26",32.32
"963","2010-10-27",30.280001
"964","2010-10-28",30.07
"965","2010-10-29",30.41
"966","2010-11-01",29.43
"967","2010-11-02",30.030001
"968","2010-11-03",30.280001
"969","2010-11-04",31.549999
"970","2010-11-05",31.6
"971","2010-11-08",31.389999
