"","date","ITW"
"82","2007-05-01",51.509998
"83","2007-05-02",52.419998
"84","2007-05-03",52.599998
"85","2007-05-04",52.990002
"86","2007-05-07",52.720001
"87","2007-05-08",52.599998
"88","2007-05-09",52.669998
"89","2007-05-10",51.91
"90","2007-05-11",52.330002
"91","2007-05-14",52.380001
"92","2007-05-15",51.98
"93","2007-05-16",51.950001
"94","2007-05-17",51.599998
"95","2007-05-18",51.43
"96","2007-05-21",51.959999
"97","2007-05-22",53.720001
"98","2007-05-23",53.240002
"99","2007-05-24",52.459999
"100","2007-05-25",52.720001
"101","2007-05-29",52.75
"102","2007-05-30",52.799999
"103","2007-05-31",52.720001
"104","2007-06-01",52.580002
"105","2007-06-04",52.299999
"106","2007-06-05",51.650002
"107","2007-06-06",51.709999
"108","2007-06-07",51.25
"109","2007-06-08",52.02
"110","2007-06-11",52.540001
"111","2007-06-12",52.849998
"112","2007-06-13",55.349998
"113","2007-06-14",55.57
"114","2007-06-15",55.360001
"115","2007-06-18",55.32
"116","2007-06-19",55.419998
"117","2007-06-20",55.43
"118","2007-06-21",55.849998
"119","2007-06-22",55.119999
"120","2007-06-25",54.880001
"121","2007-06-26",54.150002
"122","2007-06-27",54.849998
"123","2007-06-28",54.450001
"124","2007-06-29",54.189999
"125","2007-07-02",55.610001
"126","2007-07-03",55.73
"127","2007-07-05",55.540001
"128","2007-07-06",55.810001
"129","2007-07-09",56.700001
"130","2007-07-10",55.299999
"131","2007-07-11",56.27
"132","2007-07-12",57.459999
"133","2007-07-13",57.91
"134","2007-07-16",58.009998
"135","2007-07-17",58.16
"136","2007-07-18",57.900002
"137","2007-07-19",57.790001
"138","2007-07-20",57.09
"139","2007-07-23",57.07
"140","2007-07-24",56.73
"141","2007-07-25",56.169998
"142","2007-07-26",55.52
"143","2007-07-27",54.639999
"144","2007-07-30",55.290001
"145","2007-07-31",55.049999
"146","2007-08-01",56.02
"147","2007-08-02",56.080002
"148","2007-08-03",54.759998
"149","2007-08-06",55.220001
"150","2007-08-07",54.880001
"151","2007-08-08",55.48
"152","2007-08-09",54.259998
"153","2007-08-10",54.630001
"154","2007-08-13",54.130001
"155","2007-08-14",53.720001
"156","2007-08-15",51.889999
"157","2007-08-16",52.599998
"158","2007-08-17",52.869999
"159","2007-08-20",54.599998
"160","2007-08-21",54.889999
"161","2007-08-22",57.439999
"162","2007-08-23",56.5
"163","2007-08-24",56.98
"164","2007-08-27",58.130001
"165","2007-08-28",56.060001
"166","2007-08-29",57.66
"167","2007-08-30",57.709999
"168","2007-08-31",58.169998
"169","2007-09-04",58.360001
"170","2007-09-05",57.75
"171","2007-09-06",57.560001
"172","2007-09-07",56.799999
"173","2007-09-10",56.290001
"174","2007-09-11",56.52
"175","2007-09-12",55.84
"176","2007-09-13",55.889999
"177","2007-09-14",56.830002
"178","2007-09-17",57.169998
"179","2007-09-18",57.810001
"180","2007-09-19",58
"181","2007-09-20",57.75
"182","2007-09-21",57.849998
"183","2007-09-24",57.740002
"184","2007-09-25",57.880001
"185","2007-09-26",58.669998
"186","2007-09-27",59.580002
"187","2007-09-28",59.639999
"188","2007-10-01",58.470001
"189","2007-10-02",58.279999
"190","2007-10-03",58.240002
"191","2007-10-04",58.459999
"192","2007-10-05",59.700001
"193","2007-10-08",59.57
"194","2007-10-09",59.740002
"195","2007-10-10",59.220001
"196","2007-10-11",59.650002
"197","2007-10-12",60
"198","2007-10-15",59.52
"199","2007-10-16",58.610001
"200","2007-10-17",57.66
"201","2007-10-18",57.360001
"202","2007-10-19",56.279999
"203","2007-10-22",56.5
"204","2007-10-23",56.610001
"205","2007-10-24",56.59
"206","2007-10-25",56.700001
"207","2007-10-26",56.98
"208","2007-10-29",57.060001
"209","2007-10-30",56.540001
"210","2007-10-31",57.259998
"211","2007-11-01",56.599998
"212","2007-11-02",56.73
"213","2007-11-05",56.52
"214","2007-11-06",57.150002
"215","2007-11-07",56.139999
"216","2007-11-08",56.240002
"217","2007-11-09",55.27
"218","2007-11-12",54.830002
"219","2007-11-13",55.700001
"220","2007-11-14",55.389999
"221","2007-11-15",54.709999
"222","2007-11-16",54.450001
"223","2007-11-19",53.98
"224","2007-11-20",53.959999
"225","2007-11-21",53.970001
"226","2007-11-23",54.619999
"227","2007-11-26",53.98
"228","2007-11-27",55.540001
"229","2007-11-28",56.68
"230","2007-11-29",55.939999
"231","2007-11-30",55.5
"232","2007-12-03",54.470001
"233","2007-12-04",54.5
"234","2007-12-05",55.619999
"235","2007-12-06",56.93
"236","2007-12-07",56.810001
"237","2007-12-10",57.610001
"238","2007-12-11",55.970001
"239","2007-12-12",55.900002
"240","2007-12-13",56.580002
"241","2007-12-14",55.900002
"242","2007-12-17",52.490002
"243","2007-12-18",51.93
"244","2007-12-19",52.43
"245","2007-12-20",52.650002
"246","2007-12-21",54.259998
"247","2007-12-24",55.09
"248","2007-12-26",55.040001
"249","2007-12-27",54.009998
"250","2007-12-28",54.040001
"251","2007-12-31",53.540001
"252","2008-01-02",52.169998
"253","2008-01-03",51.689999
"254","2008-01-04",50.5
"255","2008-01-07",49.650002
"256","2008-01-08",47.470001
"257","2008-01-09",47.540001
"258","2008-01-10",49.040001
"259","2008-01-11",47.919998
"260","2008-01-14",48.549999
"261","2008-01-15",47.650002
"262","2008-01-16",47.709999
"263","2008-01-17",46.689999
"264","2008-01-18",47.150002
"265","2008-01-22",48.23
"266","2008-01-23",49.700001
"267","2008-01-24",50.290001
"268","2008-01-25",49.98
"269","2008-01-28",50.09
"270","2008-01-29",50.639999
"271","2008-01-30",49.48
"272","2008-01-31",50.419998
"273","2008-02-01",50.900002
"274","2008-02-04",50.98
"275","2008-02-05",49.59
"276","2008-02-06",49.369999
"277","2008-02-07",48.900002
"278","2008-02-08",48.509998
"279","2008-02-11",48.59
"280","2008-02-12",49.009998
"281","2008-02-13",50.009998
"282","2008-02-14",48.91
"283","2008-02-15",48.860001
"284","2008-02-19",48.720001
"285","2008-02-20",49.259998
"286","2008-02-21",48.32
"287","2008-02-22",48.400002
"288","2008-02-25",48.990002
"289","2008-02-26",49.259998
"290","2008-02-27",49.509998
"291","2008-02-28",49.950001
"292","2008-02-29",49.07
"293","2008-03-03",49.040001
"294","2008-03-04",48.490002
"295","2008-03-05",48.259998
"296","2008-03-06",47.799999
"297","2008-03-07",47.130001
"298","2008-03-10",46.27
"299","2008-03-11",47.82
"300","2008-03-12",47.560001
"301","2008-03-13",47.759998
"302","2008-03-14",46.75
"303","2008-03-17",47.619999
"304","2008-03-18",49.049999
"305","2008-03-19",47.860001
"306","2008-03-20",48.32
"307","2008-03-24",49.419998
"308","2008-03-25",49.91
"309","2008-03-26",49.060001
"310","2008-03-27",48.330002
"311","2008-03-28",47.889999
"312","2008-03-31",48.23
"313","2008-04-01",50.459999
"314","2008-04-02",50.34
"315","2008-04-03",50.02
"316","2008-04-04",50.82
"317","2008-04-07",50.849998
"318","2008-04-08",49.84
"319","2008-04-09",49.490002
"320","2008-04-10",50.84
"321","2008-04-11",49.75
"322","2008-04-14",50.07
"323","2008-04-15",50.549999
"324","2008-04-16",52.529999
"325","2008-04-17",51.040001
"326","2008-04-18",52.34
"327","2008-04-21",52.619999
"328","2008-04-22",52.209999
"329","2008-04-23",51.540001
"330","2008-04-24",51.91
"331","2008-04-25",52.200001
"332","2008-04-28",52.41
"333","2008-04-29",52.619999
"334","2008-04-30",52.290001
"335","2008-05-01",53.5
"336","2008-05-02",53.119999
"337","2008-05-05",52.860001
"338","2008-05-06",53.580002
"339","2008-05-07",52.939999
"340","2008-05-08",52.889999
"341","2008-05-09",53.099998
"342","2008-05-12",53.75
"343","2008-05-13",54.689999
"344","2008-05-14",55.23
"345","2008-05-15",54.990002
"346","2008-05-16",54.639999
"347","2008-05-19",54.889999
"348","2008-05-20",54.259998
"349","2008-05-21",53.080002
"350","2008-05-22",53.27
"351","2008-05-23",52.459999
"352","2008-05-27",52.299999
"353","2008-05-28",52.66
"354","2008-05-29",52.619999
"355","2008-05-30",53.700001
"356","2008-06-02",52.18
"357","2008-06-03",51.540001
"358","2008-06-04",51.369999
"359","2008-06-05",51.5
"360","2008-06-06",50.16
"361","2008-06-09",50.459999
"362","2008-06-10",50.200001
"363","2008-06-11",48.740002
"364","2008-06-12",49.540001
"365","2008-06-13",49.709999
"366","2008-06-16",49.5
"367","2008-06-17",49.450001
"368","2008-06-18",49.029999
"369","2008-06-19",49.48
"370","2008-06-20",48.610001
"371","2008-06-23",48.32
"372","2008-06-24",47.779999
"373","2008-06-25",48.650002
"374","2008-06-26",46.799999
"375","2008-06-27",46.360001
"376","2008-06-30",47.509998
"377","2008-07-01",47.43
"378","2008-07-02",46.16
"379","2008-07-03",47.200001
"380","2008-07-07",46.740002
"381","2008-07-08",47.66
"382","2008-07-09",46.150002
"383","2008-07-10",46.34
"384","2008-07-11",45.599998
"385","2008-07-14",45.900002
"386","2008-07-15",45.009998
"387","2008-07-16",46.549999
"388","2008-07-17",47
"389","2008-07-18",46.73
"390","2008-07-21",46.84
"391","2008-07-22",47.709999
"392","2008-07-23",47.830002
"393","2008-07-24",46.049999
"394","2008-07-25",46.459999
"395","2008-07-28",45.98
"396","2008-07-29",46.889999
"397","2008-07-30",47.790001
"398","2008-07-31",46.849998
"399","2008-08-01",46.82
"400","2008-08-04",46.73
"401","2008-08-05",47.799999
"402","2008-08-06",48.630001
"403","2008-08-07",48.119999
"404","2008-08-08",50
"405","2008-08-11",49.990002
"406","2008-08-12",49.970001
"407","2008-08-13",48.959999
"408","2008-08-14",49.32
"409","2008-08-15",49.459999
"410","2008-08-18",48.939999
"411","2008-08-19",47.869999
"412","2008-08-20",47.860001
"413","2008-08-21",48.290001
"414","2008-08-22",48.950001
"415","2008-08-25",48.09
"416","2008-08-26",48.279999
"417","2008-08-27",48.689999
"418","2008-08-28",49.810001
"419","2008-08-29",49.610001
"420","2008-09-02",49.529999
"421","2008-09-03",49.470001
"422","2008-09-04",47.919998
"423","2008-09-05",47.91
"424","2008-09-08",49.290001
"425","2008-09-09",48
"426","2008-09-10",48.189999
"427","2008-09-11",47.990002
"428","2008-09-12",47.669998
"429","2008-09-15",46.5
"430","2008-09-16",47
"431","2008-09-17",45.02
"432","2008-09-18",46.720001
"433","2008-09-19",48.779999
"434","2008-09-22",47.07
"435","2008-09-23",45.959999
"436","2008-09-24",45.419998
"437","2008-09-25",45.080002
"438","2008-09-26",44.77
"439","2008-09-29",42.799999
"440","2008-09-30",44.450001
"441","2008-10-01",42.610001
"442","2008-10-02",41.84
"443","2008-10-03",40.369999
"444","2008-10-06",39.099998
"445","2008-10-07",36.150002
"446","2008-10-08",35.400002
"447","2008-10-09",35
"448","2008-10-10",33.189999
"449","2008-10-13",37.52
"450","2008-10-14",37.27
"451","2008-10-15",33.68
"452","2008-10-16",35.34
"453","2008-10-17",33.98
"454","2008-10-20",34.48
"455","2008-10-21",34.889999
"456","2008-10-22",32.25
"457","2008-10-23",31.969999
"458","2008-10-24",30.5
"459","2008-10-27",28.75
"460","2008-10-28",32.09
"461","2008-10-29",32.16
"462","2008-10-30",33.139999
"463","2008-10-31",33.389999
"464","2008-11-03",33.48
"465","2008-11-04",34.700001
"466","2008-11-05",33.459999
"467","2008-11-06",31.860001
"468","2008-11-07",32.91
"469","2008-11-10",33.110001
"470","2008-11-11",32.259998
"471","2008-11-12",31
"472","2008-11-13",33.799999
"473","2008-11-14",31.84
"474","2008-11-17",32.189999
"475","2008-11-18",32.830002
"476","2008-11-19",31.01
"477","2008-11-20",29.040001
"478","2008-11-21",30.49
"479","2008-11-24",32.32
"480","2008-11-25",32.049999
"481","2008-11-26",33.470001
"482","2008-11-28",34.119999
"483","2008-12-01",30.879999
"484","2008-12-02",32.59
"485","2008-12-03",32.419998
"486","2008-12-04",31.77
"487","2008-12-05",32.389999
"488","2008-12-08",32.84
"489","2008-12-09",32.240002
"490","2008-12-10",32.490002
"491","2008-12-11",31.120001
"492","2008-12-12",31.299999
"493","2008-12-15",31.25
"494","2008-12-16",33
"495","2008-12-17",33.040001
"496","2008-12-18",32.66
"497","2008-12-19",33.400002
"498","2008-12-22",33.23
"499","2008-12-23",32.669998
"500","2008-12-24",33.369999
"501","2008-12-26",34.099998
"502","2008-12-29",33.580002
"503","2008-12-30",35.009998
"504","2008-12-31",35.049999
"505","2009-01-02",36.669998
"506","2009-01-05",36.27
"507","2009-01-06",36.939999
"508","2009-01-07",35.84
"509","2009-01-08",37
"510","2009-01-09",36.279999
"511","2009-01-12",35.59
"512","2009-01-13",35.18
"513","2009-01-14",34.490002
"514","2009-01-15",35.099998
"515","2009-01-16",34.630001
"516","2009-01-20",33.43
"517","2009-01-21",34.43
"518","2009-01-22",33.630001
"519","2009-01-23",33.040001
"520","2009-01-26",33.18
"521","2009-01-27",34.529999
"522","2009-01-28",34.900002
"523","2009-01-29",33.799999
"524","2009-01-30",32.66
"525","2009-02-02",32.470001
"526","2009-02-03",34
"527","2009-02-04",34.540001
"528","2009-02-05",35.599998
"529","2009-02-06",35.82
"530","2009-02-09",35.970001
"531","2009-02-10",34.150002
"532","2009-02-11",35.060001
"533","2009-02-12",34.77
"534","2009-02-13",35.119999
"535","2009-02-17",32.959999
"536","2009-02-18",32.779999
"537","2009-02-19",31.33
"538","2009-02-20",30.709999
"539","2009-02-23",29.389999
"540","2009-02-24",30
"541","2009-02-25",29.299999
"542","2009-02-26",28.48
"543","2009-02-27",27.799999
"544","2009-03-02",26.32
"545","2009-03-03",27.549999
"546","2009-03-04",28.43
"547","2009-03-05",26.190001
"548","2009-03-06",26.799999
"549","2009-03-09",26.309999
"550","2009-03-10",27.799999
"551","2009-03-11",28.1
"552","2009-03-12",28.389999
"553","2009-03-13",27.85
"554","2009-03-16",26.940001
"555","2009-03-17",27.32
"556","2009-03-18",27.85
"557","2009-03-19",28.75
"558","2009-03-20",27.74
"559","2009-03-23",29.73
"560","2009-03-24",30.35
"561","2009-03-25",30.85
"562","2009-03-26",32.400002
"563","2009-03-27",31.879999
"564","2009-03-30",30.360001
"565","2009-03-31",30.85
"566","2009-04-01",31.110001
"567","2009-04-02",32.57
"568","2009-04-03",32.439999
"569","2009-04-06",32.150002
"570","2009-04-07",30.709999
"571","2009-04-08",30.6
"572","2009-04-09",32.540001
"573","2009-04-13",32.240002
"574","2009-04-14",31.51
"575","2009-04-15",31.16
"576","2009-04-16",33.150002
"577","2009-04-17",32.220001
"578","2009-04-20",31.25
"579","2009-04-21",31.76
"580","2009-04-22",33
"581","2009-04-23",33.259998
"582","2009-04-24",33.869999
"583","2009-04-27",33.18
"584","2009-04-28",32.509998
"585","2009-04-29",33.400002
"586","2009-04-30",32.799999
"587","2009-05-01",33.299999
"588","2009-05-04",34.299999
"589","2009-05-05",34.080002
"590","2009-05-06",34.619999
"591","2009-05-07",33.599998
"592","2009-05-08",34.66
"593","2009-05-11",34.330002
"594","2009-05-12",34.549999
"595","2009-05-13",34.060001
"596","2009-05-14",33.950001
"597","2009-05-15",33.009998
"598","2009-05-18",33.68
"599","2009-05-19",33.529999
"600","2009-05-20",33.720001
"601","2009-05-21",32.790001
"602","2009-05-22",32.540001
"603","2009-05-26",33.709999
"604","2009-05-27",32.41
"605","2009-05-28",32.139999
"606","2009-05-29",32.290001
"607","2009-06-01",35.849998
"608","2009-06-02",35.950001
"609","2009-06-03",35.990002
"610","2009-06-04",36.610001
"611","2009-06-05",37.029999
"612","2009-06-08",36.970001
"613","2009-06-09",37.259998
"614","2009-06-10",37.580002
"615","2009-06-11",37.869999
"616","2009-06-12",38.080002
"617","2009-06-15",36.860001
"618","2009-06-16",36.599998
"619","2009-06-17",36.77
"620","2009-06-18",36.18
"621","2009-06-19",35.470001
"622","2009-06-22",34.459999
"623","2009-06-23",34.950001
"624","2009-06-24",35.299999
"625","2009-06-25",36.799999
"626","2009-06-26",37.450001
"627","2009-06-29",37.919998
"628","2009-06-30",37.34
"629","2009-07-01",37.5
"630","2009-07-02",36.220001
"631","2009-07-06",35.709999
"632","2009-07-07",34.900002
"633","2009-07-08",34.860001
"634","2009-07-09",35.110001
"635","2009-07-10",35.77
"636","2009-07-13",36.720001
"637","2009-07-14",37.189999
"638","2009-07-15",38.240002
"639","2009-07-16",38.540001
"640","2009-07-17",38.75
"641","2009-07-20",39.939999
"642","2009-07-21",39.740002
"643","2009-07-22",40.169998
"644","2009-07-23",40.830002
"645","2009-07-24",40.939999
"646","2009-07-27",40.639999
"647","2009-07-28",40.25
"648","2009-07-29",39.939999
"649","2009-07-30",40.380001
"650","2009-07-31",40.549999
"651","2009-08-03",40.689999
"652","2009-08-04",41.049999
"653","2009-08-05",40.389999
"654","2009-08-06",40.41
"655","2009-08-07",40.959999
"656","2009-08-10",40.060001
"657","2009-08-11",39.959999
"658","2009-08-12",40.880001
"659","2009-08-13",42
"660","2009-08-14",41.290001
"661","2009-08-17",40.18
"662","2009-08-18",41.169998
"663","2009-08-19",41.060001
"664","2009-08-20",41.66
"665","2009-08-21",42.290001
"666","2009-08-24",42.029999
"667","2009-08-25",43.049999
"668","2009-08-26",42.279999
"669","2009-08-27",42.700001
"670","2009-08-28",42.27
"671","2009-08-31",41.82
"672","2009-09-01",41.25
"673","2009-09-02",40.93
"674","2009-09-03",41.049999
"675","2009-09-04",41.77
"676","2009-09-08",41.849998
"677","2009-09-09",43.93
"678","2009-09-10",43.849998
"679","2009-09-11",44.02
"680","2009-09-14",44.200001
"681","2009-09-15",43.869999
"682","2009-09-16",43.91
"683","2009-09-17",44.450001
"684","2009-09-18",44.369999
"685","2009-09-21",43.849998
"686","2009-09-22",43.98
"687","2009-09-23",43.009998
"688","2009-09-24",42.389999
"689","2009-09-25",42.299999
"690","2009-09-28",43.110001
"691","2009-09-29",43.09
"692","2009-09-30",42.709999
"693","2009-10-01",41.529999
"694","2009-10-02",41.689999
"695","2009-10-05",42.400002
"696","2009-10-06",43.310001
"697","2009-10-07",44.169998
"698","2009-10-08",44.950001
"699","2009-10-09",45.02
"700","2009-10-12",45.209999
"701","2009-10-13",44.490002
"702","2009-10-14",45.279999
"703","2009-10-15",45.360001
"704","2009-10-16",45.330002
"705","2009-10-19",46.220001
"706","2009-10-20",48.52
"707","2009-10-21",47.970001
"708","2009-10-22",48.75
"709","2009-10-23",47.779999
"710","2009-10-26",47.110001
"711","2009-10-27",47.060001
"712","2009-10-28",46.119999
"713","2009-10-29",46.939999
"714","2009-10-30",45.919998
"715","2009-11-02",46.32
"716","2009-11-03",47.009998
"717","2009-11-04",46.5
"718","2009-11-05",48.27
"719","2009-11-06",48.389999
"720","2009-11-09",49.720001
"721","2009-11-10",49.43
"722","2009-11-11",49.16
"723","2009-11-12",48.330002
"724","2009-11-13",48.98
"725","2009-11-16",51.02
"726","2009-11-17",50.599998
"727","2009-11-18",50.599998
"728","2009-11-19",49.720001
"729","2009-11-20",49.509998
"730","2009-11-23",49.779999
"731","2009-11-24",49.389999
"732","2009-11-25",49.360001
"733","2009-11-27",48.66
"734","2009-11-30",48.639999
"735","2009-12-01",48.73
"736","2009-12-02",48.779999
"737","2009-12-03",48.299999
"738","2009-12-04",48.490002
"739","2009-12-07",48.549999
"740","2009-12-08",47.580002
"741","2009-12-09",47.860001
"742","2009-12-10",47.759998
"743","2009-12-11",47.990002
"744","2009-12-14",49.279999
"745","2009-12-15",48.889999
"746","2009-12-16",48.450001
"747","2009-12-17",47.610001
"748","2009-12-18",47.57
"749","2009-12-21",47.59
"750","2009-12-22",47.630001
"751","2009-12-23",47.610001
"752","2009-12-24",47.959999
"753","2009-12-28",48.220001
"754","2009-12-29",48.48
"755","2009-12-30",48.630001
"756","2009-12-31",47.990002
"757","2010-01-04",48.57
"758","2010-01-05",48.439999
"759","2010-01-06",48.330002
"760","2010-01-07",48.639999
"761","2010-01-08",49.099998
"762","2010-01-11",49.950001
"763","2010-01-12",48.689999
"764","2010-01-13",48.66
"765","2010-01-14",48.509998
"766","2010-01-15",47.880001
"767","2010-01-19",48.66
"768","2010-01-20",48.25
"769","2010-01-21",45.900002
"770","2010-01-22",45.349998
"771","2010-01-25",45.43
"772","2010-01-26",45.189999
"773","2010-01-27",43.990002
"774","2010-01-28",43.93
"775","2010-01-29",43.59
"776","2010-02-01",43.700001
"777","2010-02-02",44.02
"778","2010-02-03",43.740002
"779","2010-02-04",42.529999
"780","2010-02-05",42.66
"781","2010-02-08",42.25
"782","2010-02-09",43.290001
"783","2010-02-10",42.990002
"784","2010-02-11",43.900002
"785","2010-02-12",43.639999
"786","2010-02-16",44.689999
"787","2010-02-17",45.450001
"788","2010-02-18",46.57
"789","2010-02-19",46.759998
"790","2010-02-22",46.459999
"791","2010-02-23",45.610001
"792","2010-02-24",45.43
"793","2010-02-25",45.220001
"794","2010-02-26",45.52
"795","2010-03-01",46.09
"796","2010-03-02",46.040001
"797","2010-03-03",46.200001
"798","2010-03-04",46.48
"799","2010-03-05",47.27
"800","2010-03-08",46.66
"801","2010-03-09",46.639999
"802","2010-03-10",46.740002
"803","2010-03-11",46.66
"804","2010-03-12",46.650002
"805","2010-03-15",45.470001
"806","2010-03-16",45.799999
"807","2010-03-17",46.279999
"808","2010-03-18",47.189999
"809","2010-03-19",46.77
"810","2010-03-22",46.939999
"811","2010-03-23",47.540001
"812","2010-03-24",46.900002
"813","2010-03-25",46.790001
"814","2010-03-26",47.23
"815","2010-03-29",47.209999
"816","2010-03-30",47.43
"817","2010-03-31",47.360001
"818","2010-04-01",47.68
"819","2010-04-05",47.880001
"820","2010-04-06",47.700001
"821","2010-04-07",47.240002
"822","2010-04-08",47.209999
"823","2010-04-09",47.73
"824","2010-04-12",47.959999
"825","2010-04-13",47.900002
"826","2010-04-14",48.360001
"827","2010-04-15",49.549999
"828","2010-04-16",49.009998
"829","2010-04-19",48.810001
"830","2010-04-20",50.709999
"831","2010-04-21",51.049999
"832","2010-04-22",52.349998
"833","2010-04-23",52.43
"834","2010-04-26",52.5
"835","2010-04-27",50.98
"836","2010-04-28",51.220001
"837","2010-04-29",52.279999
"838","2010-04-30",51.099998
"839","2010-05-03",52
"840","2010-05-04",50.369999
"841","2010-05-05",49.77
"842","2010-05-06",48.240002
"843","2010-05-07",47.709999
"844","2010-05-10",50.240002
"845","2010-05-11",50.119999
"846","2010-05-12",51.490002
"847","2010-05-13",50.490002
"848","2010-05-14",49.360001
"849","2010-05-17",49.720001
"850","2010-05-18",48.799999
"851","2010-05-19",47.5
"852","2010-05-20",45.119999
"853","2010-05-21",45.540001
"854","2010-05-24",45.259998
"855","2010-05-25",45.110001
"856","2010-05-26",45.16
"857","2010-05-27",46.93
"858","2010-05-28",46.43
"859","2010-06-01",45.16
"860","2010-06-02",46.43
"861","2010-06-03",46.759998
"862","2010-06-04",44.240002
"863","2010-06-07",43.279999
"864","2010-06-08",43.400002
"865","2010-06-09",43.68
"866","2010-06-10",45
"867","2010-06-11",45.549999
"868","2010-06-14",45.650002
"869","2010-06-15",46.779999
"870","2010-06-16",46.43
"871","2010-06-17",46.009998
"872","2010-06-18",45.259998
"873","2010-06-21",46.139999
"874","2010-06-22",44.549999
"875","2010-06-23",44.09
"876","2010-06-24",43.360001
"877","2010-06-25",44.16
"878","2010-06-28",43.189999
"879","2010-06-29",41.369999
"880","2010-06-30",41.279999
"881","2010-07-01",41.57
"882","2010-07-02",41.130001
"883","2010-07-06",41.209999
"884","2010-07-07",42.490002
"885","2010-07-08",43.040001
"886","2010-07-09",43.330002
"887","2010-07-12",42.860001
"888","2010-07-13",44.18
"889","2010-07-14",44.150002
"890","2010-07-15",43.970001
"891","2010-07-16",42.700001
"892","2010-07-19",42.849998
"893","2010-07-20",42.75
"894","2010-07-21",42.060001
"895","2010-07-22",42.189999
"896","2010-07-23",43.310001
"897","2010-07-26",43.52
"898","2010-07-27",43.580002
"899","2010-07-28",43.34
"900","2010-07-29",43.330002
"901","2010-07-30",43.5
"902","2010-08-02",44.77
"903","2010-08-03",44.959999
"904","2010-08-04",45.540001
"905","2010-08-05",45.639999
"906","2010-08-06",45.610001
"907","2010-08-09",45.700001
"908","2010-08-10",45.220001
"909","2010-08-11",43.599998
"910","2010-08-12",43.189999
"911","2010-08-13",43.02
"912","2010-08-16",42.630001
"913","2010-08-17",43.57
"914","2010-08-18",42.619999
"915","2010-08-19",42.040001
"916","2010-08-20",42.099998
"917","2010-08-23",41.84
"918","2010-08-24",41.220001
"919","2010-08-25",41.139999
"920","2010-08-26",40.77
"921","2010-08-27",41.849998
"922","2010-08-30",41.169998
"923","2010-08-31",41.259998
"924","2010-09-01",42.779999
"925","2010-09-02",44.259998
"926","2010-09-03",45
"927","2010-09-07",45
"928","2010-09-08",45.279999
"929","2010-09-09",45.16
"930","2010-09-10",45.73
"931","2010-09-13",46.59
"932","2010-09-14",46.77
"933","2010-09-15",47.07
"934","2010-09-16",46.880001
"935","2010-09-17",46.240002
"936","2010-09-20",47.09
"937","2010-09-21",47.25
"938","2010-09-22",46.529999
"939","2010-09-23",45.59
"940","2010-09-24",47.080002
"941","2010-09-27",46.939999
"942","2010-09-28",47.080002
"943","2010-09-29",46.810001
"944","2010-09-30",47.02
"945","2010-10-01",47.259998
"946","2010-10-04",46.799999
"947","2010-10-05",48.099998
"948","2010-10-06",48.299999
"949","2010-10-07",48.290001
"950","2010-10-08",48.43
"951","2010-10-11",48.290001
"952","2010-10-12",48.27
"953","2010-10-13",48.759998
"954","2010-10-14",48.990002
