"","date","RIBT"
"1153","2011-07-29",32
"1154","2011-08-01",32
"1155","2011-08-02",32
"1156","2011-08-03",32
"1157","2011-08-04",30
"1158","2011-08-05",30
"1159","2011-08-08",26
"1160","2011-08-09",30
"1161","2011-08-10",28
"1162","2011-08-11",30
"1163","2011-08-12",30
"1164","2011-08-15",28
"1165","2011-08-16",28
"1166","2011-08-17",32
"1167","2011-08-18",34
"1168","2011-08-19",36
"1169","2011-08-22",34
"1170","2011-08-23",32
"1171","2011-08-24",32
"1172","2011-08-25",32
"1173","2011-08-26",32
"1174","2011-08-29",32
"1175","2011-08-30",32
"1176","2011-08-31",32
"1177","2011-09-01",32
"1178","2011-09-02",32
"1179","2011-09-06",34
"1180","2011-09-07",32
"1181","2011-09-08",32
"1182","2011-09-09",32
"1183","2011-09-12",32
"1184","2011-09-13",30
"1185","2011-09-14",30
"1186","2011-09-15",32
"1187","2011-09-16",30
"1188","2011-09-19",32
"1189","2011-09-20",32
"1190","2011-09-21",32
"1191","2011-09-22",30
"1192","2011-09-23",28
"1193","2011-09-26",30
"1194","2011-09-27",30
"1195","2011-09-28",32
"1196","2011-09-29",32
"1197","2011-09-30",30
"1198","2011-10-03",28
"1199","2011-10-04",24
"1200","2011-10-05",24
"1201","2011-10-06",30
"1202","2011-10-07",32
"1203","2011-10-10",28
"1204","2011-10-11",36
"1205","2011-10-12",40
"1206","2011-10-13",36
"1207","2011-10-14",32
"1208","2011-10-17",36
"1209","2011-10-18",34
"1210","2011-10-19",32
"1211","2011-10-20",34
"1212","2011-10-21",36
"1213","2011-10-24",36
"1214","2011-10-25",34
"1215","2011-10-26",34
"1216","2011-10-27",34
"1217","2011-10-28",32
"1218","2011-10-31",34
"1219","2011-11-01",34
"1220","2011-11-02",30
"1221","2011-11-03",32
"1222","2011-11-04",30
"1223","2011-11-07",28
"1224","2011-11-08",26
"1225","2011-11-09",28
"1226","2011-11-10",28
"1227","2011-11-11",28
"1228","2011-11-14",30
"1229","2011-11-15",30
"1230","2011-11-16",28
"1231","2011-11-17",28
"1232","2011-11-18",28
"1233","2011-11-21",26
"1234","2011-11-22",28
"1235","2011-11-23",28
"1236","2011-11-25",28
"1237","2011-11-28",26
"1238","2011-11-29",26
"1239","2011-11-30",28
"1240","2011-12-01",28
"1241","2011-12-02",28
"1242","2011-12-05",26
"1243","2011-12-06",26
"1244","2011-12-07",26
"1245","2011-12-08",22
"1246","2011-12-09",22
"1247","2011-12-12",20
"1248","2011-12-13",24
"1249","2011-12-14",24
"1250","2011-12-15",24
"1251","2011-12-16",26
"1252","2011-12-19",28
"1253","2011-12-20",28
"1254","2011-12-21",26
"1255","2011-12-22",24
"1256","2011-12-23",22
"1257","2011-12-27",22
"1258","2011-12-28",22
"1259","2011-12-29",22
"1260","2011-12-30",22
"1261","2012-01-03",26
"1262","2012-01-04",28
"1263","2012-01-05",26
"1264","2012-01-06",26
"1265","2012-01-09",26
"1266","2012-01-10",26
"1267","2012-01-11",26
"1268","2012-01-12",26
"1269","2012-01-13",24
"1270","2012-01-17",24
"1271","2012-01-18",24
"1272","2012-01-19",24
"1273","2012-01-20",30
"1274","2012-01-23",24
"1275","2012-01-24",26
"1276","2012-01-25",26
"1277","2012-01-26",28
"1278","2012-01-27",30
"1279","2012-01-30",28
"1280","2012-01-31",28
"1281","2012-02-01",26
"1282","2012-02-02",22
"1283","2012-02-03",24
"1284","2012-02-06",24
"1285","2012-02-07",26
"1286","2012-02-08",24
"1287","2012-02-09",24
"1288","2012-02-10",24
"1289","2012-02-13",24
"1290","2012-02-14",24
"1291","2012-02-15",26
"1292","2012-02-16",26
"1293","2012-02-17",26
"1294","2012-02-21",26
"1295","2012-02-22",26
"1296","2012-02-23",26
"1297","2012-02-24",26
"1298","2012-02-27",26
"1299","2012-02-28",26
"1300","2012-02-29",26
"1301","2012-03-01",24
"1302","2012-03-02",26
"1303","2012-03-05",26
"1304","2012-03-06",26
"1305","2012-03-07",26
"1306","2012-03-08",28
"1307","2012-03-09",28
"1308","2012-03-12",28
"1309","2012-03-13",28
"1310","2012-03-14",28
"1311","2012-03-15",28
"1312","2012-03-16",28
"1313","2012-03-19",28
"1314","2012-03-20",28
"1315","2012-03-21",28
"1316","2012-03-22",28
"1317","2012-03-23",28
"1318","2012-03-26",28
"1319","2012-03-27",28
"1320","2012-03-28",28
"1321","2012-03-29",28
"1322","2012-03-30",28
"1323","2012-04-02",30
"1324","2012-04-03",30
"1325","2012-04-04",30
"1326","2012-04-05",28
"1327","2012-04-09",26
"1328","2012-04-10",26
"1329","2012-04-11",26
"1330","2012-04-12",26
"1331","2012-04-13",28
"1332","2012-04-16",28
"1333","2012-04-17",24
"1334","2012-04-18",26
"1335","2012-04-19",26
"1336","2012-04-20",26
"1337","2012-04-23",24
"1338","2012-04-24",24
"1339","2012-04-25",24
"1340","2012-04-26",22
"1341","2012-04-27",22
"1342","2012-04-30",24
"1343","2012-05-01",24
"1344","2012-05-02",24
"1345","2012-05-03",22
"1346","2012-05-04",22
"1347","2012-05-07",24
"1348","2012-05-08",24
"1349","2012-05-09",24
"1350","2012-05-10",24
"1351","2012-05-11",24
"1352","2012-05-14",24
"1353","2012-05-15",24
"1354","2012-05-16",18
"1355","2012-05-17",20
"1356","2012-05-18",18
"1357","2012-05-21",18
"1358","2012-05-22",16
"1359","2012-05-23",16
"1360","2012-05-24",18
"1361","2012-05-25",18
"1362","2012-05-29",18
"1363","2012-05-30",18
"1364","2012-05-31",20
"1365","2012-06-01",18
"1366","2012-06-04",18
"1367","2012-06-05",18
"1368","2012-06-06",18
"1369","2012-06-07",18
"1370","2012-06-08",16
"1371","2012-06-11",18
"1372","2012-06-12",18
"1373","2012-06-13",16
"1374","2012-06-14",16
"1375","2012-06-15",18
"1376","2012-06-18",12
"1377","2012-06-19",14
"1378","2012-06-20",14
"1379","2012-06-21",14
"1380","2012-06-22",12
"1381","2012-06-25",12
"1382","2012-06-26",12
"1383","2012-06-27",14
"1384","2012-06-28",14
"1385","2012-06-29",14
"1386","2012-07-02",14
"1387","2012-07-03",14
"1388","2012-07-05",14
"1389","2012-07-06",14
"1390","2012-07-09",14
"1391","2012-07-10",14
"1392","2012-07-11",14
"1393","2012-07-12",14
"1394","2012-07-13",16
"1395","2012-07-16",16
"1396","2012-07-17",16
"1397","2012-07-18",16
"1398","2012-07-19",16
"1399","2012-07-20",16
"1400","2012-07-23",14
"1401","2012-07-24",16
"1402","2012-07-25",16
"1403","2012-07-26",16
"1404","2012-07-27",16
"1405","2012-07-30",16
"1406","2012-07-31",16
"1407","2012-08-01",16
"1408","2012-08-02",16
"1409","2012-08-03",16
"1410","2012-08-06",16
"1411","2012-08-07",14
"1412","2012-08-08",12
"1413","2012-08-09",12
"1414","2012-08-10",14
"1415","2012-08-13",14
"1416","2012-08-14",14
"1417","2012-08-15",12
"1418","2012-08-16",12
"1419","2012-08-17",12
"1420","2012-08-20",12
"1421","2012-08-21",12
"1422","2012-08-22",12
"1423","2012-08-23",12
"1424","2012-08-24",12
"1425","2012-08-27",12
"1426","2012-08-28",12
"1427","2012-08-29",12
"1428","2012-08-30",12
"1429","2012-08-31",12
"1430","2012-09-04",12
"1431","2012-09-05",12
"1432","2012-09-06",12
"1433","2012-09-07",12
"1434","2012-09-10",12
"1435","2012-09-11",10
"1436","2012-09-12",12
"1437","2012-09-13",12
"1438","2012-09-14",12
"1439","2012-09-17",12
"1440","2012-09-18",12
"1441","2012-09-19",12
"1442","2012-09-20",10
"1443","2012-09-21",12
"1444","2012-09-24",10
"1445","2012-09-25",10
"1446","2012-09-26",8
"1447","2012-09-27",10
"1448","2012-09-28",10
"1449","2012-10-01",10
"1450","2012-10-02",10
"1451","2012-10-03",12
"1452","2012-10-04",10
"1453","2012-10-05",10
"1454","2012-10-08",10
"1455","2012-10-09",10
"1456","2012-10-10",10
"1457","2012-10-11",12
"1458","2012-10-12",12
"1459","2012-10-15",12
"1460","2012-10-16",12
"1461","2012-10-17",12
"1462","2012-10-18",12
"1463","2012-10-19",14
"1464","2012-10-22",14
"1465","2012-10-23",14
"1466","2012-10-24",14
"1467","2012-10-25",14
"1468","2012-10-26",16
"1469","2012-10-31",14
"1470","2012-11-01",14
"1471","2012-11-02",12
"1472","2012-11-05",14
"1473","2012-11-06",14
"1474","2012-11-07",14
"1475","2012-11-08",14
"1476","2012-11-09",14
"1477","2012-11-12",14
"1478","2012-11-13",14
"1479","2012-11-14",14
"1480","2012-11-15",14
"1481","2012-11-16",12
"1482","2012-11-19",14
"1483","2012-11-20",12
"1484","2012-11-21",12
"1485","2012-11-23",12
"1486","2012-11-26",14
"1487","2012-11-27",14
"1488","2012-11-28",14
"1489","2012-11-29",14
"1490","2012-11-30",14
"1491","2012-12-03",14
"1492","2012-12-04",14
"1493","2012-12-05",14
"1494","2012-12-06",12
"1495","2012-12-07",14
"1496","2012-12-10",12
"1497","2012-12-11",12
"1498","2012-12-12",12
"1499","2012-12-13",12
"1500","2012-12-14",12
"1501","2012-12-17",12
"1502","2012-12-18",12
"1503","2012-12-19",12
"1504","2012-12-20",12
"1505","2012-12-21",12
"1506","2012-12-24",12
"1507","2012-12-26",12
"1508","2012-12-27",12
"1509","2012-12-28",10
"1510","2012-12-31",10
"1511","2013-01-02",10
"1512","2013-01-03",14
"1513","2013-01-04",12
"1514","2013-01-07",12
"1515","2013-01-08",12
"1516","2013-01-09",16
"1517","2013-01-10",16
"1518","2013-01-11",16
"1519","2013-01-14",14
"1520","2013-01-15",14
"1521","2013-01-16",16
"1522","2013-01-17",14
"1523","2013-01-18",18
"1524","2013-01-22",16
"1525","2013-01-23",16
"1526","2013-01-24",18
"1527","2013-01-25",18
"1528","2013-01-28",20
"1529","2013-01-29",22
"1530","2013-01-30",20
"1531","2013-01-31",22
"1532","2013-02-01",20
"1533","2013-02-04",20
"1534","2013-02-05",20
"1535","2013-02-06",22
"1536","2013-02-07",22
"1537","2013-02-08",20
"1538","2013-02-11",22
"1539","2013-02-12",20
"1540","2013-02-13",20
"1541","2013-02-14",20
"1542","2013-02-15",20
"1543","2013-02-19",20
"1544","2013-02-20",20
"1545","2013-02-21",16
"1546","2013-02-22",18
"1547","2013-02-25",18
"1548","2013-02-26",16
"1549","2013-02-27",16
"1550","2013-02-28",16
"1551","2013-03-01",16
"1552","2013-03-04",18
"1553","2013-03-05",16
"1554","2013-03-06",16
"1555","2013-03-07",16
"1556","2013-03-08",16
"1557","2013-03-11",16
"1558","2013-03-12",16
"1559","2013-03-13",16
"1560","2013-03-14",16
"1561","2013-03-15",16
"1562","2013-03-18",16
"1563","2013-03-19",16
"1564","2013-03-20",16
"1565","2013-03-21",16
"1566","2013-03-22",16
"1567","2013-03-25",16
"1568","2013-03-26",16
"1569","2013-03-27",16
"1570","2013-03-28",16
"1571","2013-04-01",16
"1572","2013-04-02",14
"1573","2013-04-03",16
"1574","2013-04-04",18
"1575","2013-04-05",16
"1576","2013-04-08",16
"1577","2013-04-09",16
"1578","2013-04-10",16
"1579","2013-04-11",16
"1580","2013-04-12",18
"1581","2013-04-15",16
"1582","2013-04-16",16
"1583","2013-04-17",16
"1584","2013-04-18",16
"1585","2013-04-19",14
"1586","2013-04-22",14
"1587","2013-04-23",16
"1588","2013-04-24",14
"1589","2013-04-25",16
"1590","2013-04-26",16
"1591","2013-04-29",14
"1592","2013-04-30",14
"1593","2013-05-01",14
"1594","2013-05-02",14
"1595","2013-05-03",16
"1596","2013-05-06",16
"1597","2013-05-07",16
"1598","2013-05-08",16
"1599","2013-05-09",14
"1600","2013-05-10",14
"1601","2013-05-13",14
"1602","2013-05-14",14
"1603","2013-05-15",14
"1604","2013-05-16",14
"1605","2013-05-17",14
"1606","2013-05-20",14
"1607","2013-05-21",12
"1608","2013-05-22",14
"1609","2013-05-23",16
"1610","2013-05-24",16
"1611","2013-05-28",16
"1612","2013-05-29",16
"1613","2013-05-30",16
"1614","2013-05-31",16
"1615","2013-06-03",16
"1616","2013-06-04",16
"1617","2013-06-05",16
"1618","2013-06-06",16
"1619","2013-06-07",14
"1620","2013-06-10",16
"1621","2013-06-11",14
"1622","2013-06-12",14
"1623","2013-06-13",14
"1624","2013-06-14",14
"1625","2013-06-17",12
"1626","2013-06-18",14
"1627","2013-06-19",14
"1628","2013-06-20",12
"1629","2013-06-21",12
"1630","2013-06-24",12
"1631","2013-06-25",12
"1632","2013-06-26",12
"1633","2013-06-27",12
"1634","2013-06-28",12
"1635","2013-07-01",12
"1636","2013-07-02",12
"1637","2013-07-03",12
"1638","2013-07-05",12
"1639","2013-07-08",12
"1640","2013-07-09",12
"1641","2013-07-10",10
"1642","2013-07-11",10
"1643","2013-07-12",10
"1644","2013-07-15",10
"1645","2013-07-16",10
"1646","2013-07-17",10
"1647","2013-07-18",12
"1648","2013-07-19",10
"1649","2013-07-22",10
"1650","2013-07-23",10
"1651","2013-07-24",10
"1652","2013-07-25",12
"1653","2013-07-26",12
"1654","2013-07-29",12
"1655","2013-07-30",12
"1656","2013-07-31",12
"1657","2013-08-01",12
"1658","2013-08-02",12
"1659","2013-08-05",12
"1660","2013-08-06",12
"1661","2013-08-07",14
"1662","2013-08-08",14
"1663","2013-08-09",14
"1664","2013-08-12",14
"1665","2013-08-13",14
"1666","2013-08-14",14
"1667","2013-08-15",12
"1668","2013-08-16",12
"1669","2013-08-19",12
"1670","2013-08-20",12
"1671","2013-08-21",12
"1672","2013-08-22",14
"1673","2013-08-23",14
"1674","2013-08-26",12
"1675","2013-08-27",12
"1676","2013-08-28",14
"1677","2013-08-29",14
"1678","2013-08-30",14
"1679","2013-09-03",14
"1680","2013-09-04",14
"1681","2013-09-05",12
"1682","2013-09-06",12
"1683","2013-09-09",12
"1684","2013-09-10",12
"1685","2013-09-11",12
"1686","2013-09-12",12
"1687","2013-09-13",12
"1688","2013-09-16",12
"1689","2013-09-17",14
"1690","2013-09-18",12
"1691","2013-09-19",12
"1692","2013-09-20",14
"1693","2013-09-23",12
"1694","2013-09-24",12
"1695","2013-09-25",12
"1696","2013-09-26",12
"1697","2013-09-27",12
"1698","2013-09-30",12
"1699","2013-10-01",12
"1700","2013-10-02",12
"1701","2013-10-03",14
"1702","2013-10-04",14
"1703","2013-10-07",12
"1704","2013-10-08",14
"1705","2013-10-09",14
"1706","2013-10-10",14
"1707","2013-10-11",12
"1708","2013-10-14",12
"1709","2013-10-15",14
"1710","2013-10-16",14
"1711","2013-10-17",14
"1712","2013-10-18",14
"1713","2013-10-21",14
"1714","2013-10-22",14
"1715","2013-10-23",14
"1716","2013-10-24",12
"1717","2013-10-25",12
"1718","2013-10-28",12
"1719","2013-10-29",12
"1720","2013-10-30",14
"1721","2013-10-31",14
"1722","2013-11-01",14
"1723","2013-11-04",12
"1724","2013-11-05",12
"1725","2013-11-06",12
"1726","2013-11-07",12
"1727","2013-11-08",12
"1728","2013-11-11",12
"1729","2013-11-12",12
"1730","2013-11-13",12
"1731","2013-11-14",12
"1732","2013-11-15",12
"1733","2013-11-18",12
"1734","2013-11-19",11
"1735","2013-11-20",11
"1736","2013-11-21",11.75
"1737","2013-11-22",10.75
"1738","2013-11-25",10.9
"1739","2013-11-26",10.9
"1740","2013-11-27",10.9
"1741","2013-11-29",11
"1742","2013-12-02",9.9
"1743","2013-12-03",8.95
"1744","2013-12-04",7.25
"1745","2013-12-05",8
"1746","2013-12-06",7.8
"1747","2013-12-09",7.8
"1748","2013-12-10",6
"1749","2013-12-11",6
"1750","2013-12-12",5.5
"1751","2013-12-13",5.5
"1752","2013-12-16",4.86
"1753","2013-12-17",4.71
"1754","2013-12-18",4.57
"1755","2013-12-19",4.61
"1756","2013-12-20",4.55
"1757","2013-12-23",4.7
"1758","2013-12-24",4.7
"1759","2013-12-26",5.2
"1760","2013-12-27",5.25
"1761","2013-12-30",5.2
"1762","2013-12-31",4.99
"1763","2014-01-02",5.19
"1764","2014-01-03",5.48
"1765","2014-01-06",5.34
"1766","2014-01-07",5.66
"1767","2014-01-08",5.59
"1768","2014-01-09",5.5
"1769","2014-01-10",5.45
"1770","2014-01-13",5.25
"1771","2014-01-14",5.63
"1772","2014-01-15",6.15
"1773","2014-01-16",6.1
"1774","2014-01-17",6.15
"1775","2014-01-21",6.25
"1776","2014-01-22",6.23
"1777","2014-01-23",5.91
"1778","2014-01-24",5.55
"1779","2014-01-27",5.23
"1780","2014-01-28",5.36
"1781","2014-01-29",5.27
"1782","2014-01-30",5.3
"1783","2014-01-31",5.23
"1784","2014-02-03",4.93
"1785","2014-02-04",4.96
"1786","2014-02-05",4.87
"1787","2014-02-06",4.97
"1788","2014-02-07",4.97
"1789","2014-02-10",4.73
"1790","2014-02-11",4.95
"1791","2014-02-12",5.21
"1792","2014-02-13",5.13
"1793","2014-02-14",5.23
"1794","2014-02-18",5.1
"1795","2014-02-19",5.02
"1796","2014-02-20",5.05
"1797","2014-02-21",4.96
"1798","2014-02-24",4.78
"1799","2014-02-25",4.9
"1800","2014-02-26",4.91
"1801","2014-02-27",4.88
"1802","2014-02-28",4.83
"1803","2014-03-03",4.86
"1804","2014-03-04",4.94
"1805","2014-03-05",4.89
"1806","2014-03-06",4.92
"1807","2014-03-07",4.87
"1808","2014-03-10",4.89
"1809","2014-03-11",4.95
"1810","2014-03-12",4.79
"1811","2014-03-13",4.87
"1812","2014-03-14",4.85
"1813","2014-03-17",4.83
"1814","2014-03-18",5.2
"1815","2014-03-19",5.14
"1816","2014-03-20",5.09
"1817","2014-03-21",4.62
"1818","2014-03-24",4.46
"1819","2014-03-25",4.41
"1820","2014-03-26",4.27
"1821","2014-03-27",4.1
"1822","2014-03-28",4.19
"1823","2014-03-31",4.15
"1824","2014-04-01",4.03
"1825","2014-04-02",4.09
"1826","2014-04-03",4.2
"1827","2014-04-04",3.98
"1828","2014-04-07",4.13
"1829","2014-04-08",4.08
"1830","2014-04-09",4.04
"1831","2014-04-10",3.96
"1832","2014-04-11",3.97
"1833","2014-04-14",4.25
"1834","2014-04-15",4.33
"1835","2014-04-16",4.25
"1836","2014-04-17",4.37
"1837","2014-04-21",4.27
"1838","2014-04-22",4.64
"1839","2014-04-23",4.47
"1840","2014-04-24",4.36
"1841","2014-04-25",4.22
"1842","2014-04-28",4.22
"1843","2014-04-29",4.21
"1844","2014-04-30",4.23
"1845","2014-05-01",4.5
"1846","2014-05-02",4.54
"1847","2014-05-05",4.84
"1848","2014-05-06",4.75
"1849","2014-05-07",4.86
"1850","2014-05-08",4.89
"1851","2014-05-09",4.82
"1852","2014-05-12",5.07
"1853","2014-05-13",5.6
"1854","2014-05-14",5.79
"1855","2014-05-15",5.29
"1856","2014-05-16",5.98
"1857","2014-05-19",6.68
"1858","2014-05-20",6.6
"1859","2014-05-21",6.2
"1860","2014-05-22",6.51
"1861","2014-05-23",7
"1862","2014-05-27",7.18
"1863","2014-05-28",7.06
"1864","2014-05-29",7.22
"1865","2014-05-30",7.19
"1866","2014-06-02",6.98
"1867","2014-06-03",6.87
"1868","2014-06-04",5.93
"1869","2014-06-05",5.74
"1870","2014-06-06",5.89
"1871","2014-06-09",6.06
"1872","2014-06-10",6.1
"1873","2014-06-11",6.35
"1874","2014-06-12",6.7
"1875","2014-06-13",6.94
"1876","2014-06-16",6.31
"1877","2014-06-17",6
"1878","2014-06-18",5.69
"1879","2014-06-19",5.87
"1880","2014-06-20",5.31
"1881","2014-06-23",5.16
"1882","2014-06-24",5.18
"1883","2014-06-25",5.17
"1884","2014-06-26",5.24
"1885","2014-06-27",5.21
"1886","2014-06-30",5.28
"1887","2014-07-01",5.28
"1888","2014-07-02",5.43
"1889","2014-07-03",5.4
"1890","2014-07-07",5.3
"1891","2014-07-08",5.23
"1892","2014-07-09",5.29
"1893","2014-07-10",5.35
"1894","2014-07-11",5.21
"1895","2014-07-14",5.25
"1896","2014-07-15",5.1
"1897","2014-07-16",5.18
"1898","2014-07-17",5.14
"1899","2014-07-18",5.18
"1900","2014-07-21",5.19
"1901","2014-07-22",5.23
"1902","2014-07-23",5.15
"1903","2014-07-24",5.19
"1904","2014-07-25",5.18
"1905","2014-07-28",5.2
"1906","2014-07-29",5.09
"1907","2014-07-30",5.17
"1908","2014-07-31",5.19
"1909","2014-08-01",5.04
"1910","2014-08-04",5.05
"1911","2014-08-05",5.04
"1912","2014-08-06",4.89
"1913","2014-08-07",4.88
"1914","2014-08-08",4.83
"1915","2014-08-11",4.78
"1916","2014-08-12",4.73
"1917","2014-08-13",5
"1918","2014-08-14",4.76
"1919","2014-08-15",4.79
"1920","2014-08-18",4.93
"1921","2014-08-19",4.91
"1922","2014-08-20",5.1
"1923","2014-08-21",5.37
"1924","2014-08-22",5.38
"1925","2014-08-25",5.42
"1926","2014-08-26",5.44
"1927","2014-08-27",5.76
"1928","2014-08-28",6.13
"1929","2014-08-29",6.65
"1930","2014-09-02",5.32
"1931","2014-09-03",4.94
"1932","2014-09-04",4.96
"1933","2014-09-05",5.11
"1934","2014-09-08",5.13
"1935","2014-09-09",5.13
"1936","2014-09-10",5.02
"1937","2014-09-11",5.03
"1938","2014-09-12",5.04
"1939","2014-09-15",4.96
"1940","2014-09-16",5.01
"1941","2014-09-17",5.1
"1942","2014-09-18",5.34
"1943","2014-09-19",5.37
"1944","2014-09-22",5.19
"1945","2014-09-23",5.34
"1946","2014-09-24",5.43
"1947","2014-09-25",5.35
"1948","2014-09-26",5.21
"1949","2014-09-29",5.27
"1950","2014-09-30",5.32
"1951","2014-10-01",4.97
"1952","2014-10-02",4.94
"1953","2014-10-03",5.01
"1954","2014-10-06",5.01
"1955","2014-10-07",5.02
"1956","2014-10-08",4.64
"1957","2014-10-09",4.62
"1958","2014-10-10",4.55
"1959","2014-10-13",4.64
"1960","2014-10-14",4.62
"1961","2014-10-15",4.36
"1962","2014-10-16",4.44
"1963","2014-10-17",4.46
"1964","2014-10-20",4.63
"1965","2014-10-21",4.58
"1966","2014-10-22",4.54
"1967","2014-10-23",4.44
"1968","2014-10-24",4.41
"1969","2014-10-27",4.4
"1970","2014-10-28",4.43
"1971","2014-10-29",4.51
"1972","2014-10-30",4.4
"1973","2014-10-31",4.36
"1974","2014-11-03",4.31
"1975","2014-11-04",4.24
"1976","2014-11-05",4.1
"1977","2014-11-06",4.08
"1978","2014-11-07",4.03
"1979","2014-11-10",4.06
"1980","2014-11-11",4.02
"1981","2014-11-12",4.1
"1982","2014-11-13",4.03
"1983","2014-11-14",4.06
"1984","2014-11-17",4.17
"1985","2014-11-18",4.01
"1986","2014-11-19",3.96
"1987","2014-11-20",4.22
"1988","2014-11-21",4.22
"1989","2014-11-24",4.15
"1990","2014-11-25",4.13
"1991","2014-11-26",4.14
"1992","2014-11-28",4.06
"1993","2014-12-01",3.91
"1994","2014-12-02",3.86
"1995","2014-12-03",3.82
"1996","2014-12-04",3.76
"1997","2014-12-05",3.75
"1998","2014-12-08",3.82
"1999","2014-12-09",3.89
"2000","2014-12-10",3.95
"2001","2014-12-11",4.01
"2002","2014-12-12",3.87
"2003","2014-12-15",3.91
"2004","2014-12-16",3.9
"2005","2014-12-17",3.98
"2006","2014-12-18",3.96
"2007","2014-12-19",4
"2008","2014-12-22",4.2
"2009","2014-12-23",4.23
"2010","2014-12-24",4.27
"2011","2014-12-26",4.15
"2012","2014-12-29",4.2
"2013","2014-12-30",4.2
"2014","2014-12-31",4.16
"2015","2015-01-02",4.15
"2016","2015-01-05",4.14
"2017","2015-01-06",4.1
"2018","2015-01-07",4.12
"2019","2015-01-08",4.24
"2020","2015-01-09",4.18
"2021","2015-01-12",4.16
"2022","2015-01-13",4
"2023","2015-01-14",3.97
"2024","2015-01-15",4.05
"2025","2015-01-16",4.07
"2026","2015-01-20",4.06
"2027","2015-01-21",4.07
"2028","2015-01-22",4.1
"2029","2015-01-23",3.98
"2030","2015-01-26",3.93
"2031","2015-01-27",3.87
"2032","2015-01-28",3.9
"2033","2015-01-29",3.92
"2034","2015-01-30",4.05
"2035","2015-02-02",4
"2036","2015-02-03",4.01
"2037","2015-02-04",4
"2038","2015-02-05",4.05
"2039","2015-02-06",4.17
"2040","2015-02-09",4.11
"2041","2015-02-10",4.14
"2042","2015-02-11",4.08
"2043","2015-02-12",4.03
"2044","2015-02-13",4.01
"2045","2015-02-17",4.19
"2046","2015-02-18",4.15
"2047","2015-02-19",4.16
"2048","2015-02-20",4.13
"2049","2015-02-23",4.15
"2050","2015-02-24",4.15
"2051","2015-02-25",4.15
"2052","2015-02-26",4.1
"2053","2015-02-27",4.07
"2054","2015-03-02",4.21
"2055","2015-03-03",4.18
"2056","2015-03-04",4.23
"2057","2015-03-05",4.38
"2058","2015-03-06",4.49
"2059","2015-03-09",4.47
"2060","2015-03-10",4.25
"2061","2015-03-11",4.33
"2062","2015-03-12",4.36
"2063","2015-03-13",4.26
"2064","2015-03-16",4.36
"2065","2015-03-17",4.37
"2066","2015-03-18",4.45
"2067","2015-03-19",4.5
"2068","2015-03-20",4.38
"2069","2015-03-23",4.3
"2070","2015-03-24",4.25
"2071","2015-03-25",4.11
"2072","2015-03-26",4.08
"2073","2015-03-27",4.03
"2074","2015-03-30",4
"2075","2015-03-31",3.98
"2076","2015-04-01",3.67
"2077","2015-04-02",3.71
"2078","2015-04-06",3.6
"2079","2015-04-07",3.92
"2080","2015-04-08",4.01
"2081","2015-04-09",3.94
"2082","2015-04-10",3.99
"2083","2015-04-13",3.94
"2084","2015-04-14",3.95
"2085","2015-04-15",3.89
"2086","2015-04-16",3.97
"2087","2015-04-17",3.74
"2088","2015-04-20",3.94
"2089","2015-04-21",3.85
"2090","2015-04-22",3.89
"2091","2015-04-23",3.8
"2092","2015-04-24",3.94
"2093","2015-04-27",3.81
"2094","2015-04-28",3.85
"2095","2015-04-29",3.81
"2096","2015-04-30",3.79
"2097","2015-05-01",3.79
"2098","2015-05-04",3.79
"2099","2015-05-05",3.62
"2100","2015-05-06",3.78
"2101","2015-05-07",3.79
"2102","2015-05-08",3.79
"2103","2015-05-11",3.73
"2104","2015-05-12",3.65
"2105","2015-05-13",3.62
"2106","2015-05-14",3.51
"2107","2015-05-15",3.44
"2108","2015-05-18",3.41
"2109","2015-05-19",3.39
"2110","2015-05-20",3.61
"2111","2015-05-21",3.53
"2112","2015-05-22",3.49
"2113","2015-05-26",3.37
"2114","2015-05-27",3.38
"2115","2015-05-28",3.44
"2116","2015-05-29",3.37
"2117","2015-06-01",3.32
"2118","2015-06-02",3.29
"2119","2015-06-03",3.32
"2120","2015-06-04",3.3
"2121","2015-06-05",3.26
"2122","2015-06-08",3.3
"2123","2015-06-09",3.29
"2124","2015-06-10",3.27
"2125","2015-06-11",3.39
"2126","2015-06-12",3.39
"2127","2015-06-15",3.44
"2128","2015-06-16",3.43
"2129","2015-06-17",3.46
"2130","2015-06-18",3.5
"2131","2015-06-19",3.49
"2132","2015-06-22",3.49
"2133","2015-06-23",3.38
"2134","2015-06-24",3.49
"2135","2015-06-25",3.44
"2136","2015-06-26",3.42
"2137","2015-06-29",3.39
"2138","2015-06-30",3.4
"2139","2015-07-01",3.33
"2140","2015-07-02",3.25
"2141","2015-07-06",3.24
"2142","2015-07-07",3.22
"2143","2015-07-08",3.11
"2144","2015-07-09",3.12
"2145","2015-07-10",3.28
"2146","2015-07-13",3.24
"2147","2015-07-14",3.4
"2148","2015-07-15",3.37
"2149","2015-07-16",3.35
"2150","2015-07-17",3.23
"2151","2015-07-20",3.28
"2152","2015-07-21",3.35
"2153","2015-07-22",3.33
"2154","2015-07-23",3.21
"2155","2015-07-24",3.41
"2156","2015-07-27",3.28
"2157","2015-07-28",3.21
"2158","2015-07-29",3.19
"2159","2015-07-30",3.18
"2160","2015-07-31",3.18
"2161","2015-08-03",3.12
"2162","2015-08-04",3.04
"2163","2015-08-05",2.86
"2164","2015-08-06",2.79
