"","date","SMFG"
"418","2008-08-28",11.96
"419","2008-08-29",12.04
"420","2008-09-02",12
"421","2008-09-03",11.88
"422","2008-09-04",11
"423","2008-09-05",11
"424","2008-09-08",12.12
"425","2008-09-09",11.54
"426","2008-09-10",12.24
"427","2008-09-11",12.06
"428","2008-09-12",11.96
"429","2008-09-15",11.4
"430","2008-09-16",11.66
"431","2008-09-17",10.74
"432","2008-09-18",11.44
"433","2008-09-19",12.62
"434","2008-09-22",12.02
"435","2008-09-23",11.84
"436","2008-09-24",12.6
"437","2008-09-25",13.18
"438","2008-09-26",13.02
"439","2008-09-29",11.3
"440","2008-09-30",12.3
"441","2008-10-01",12.46
"442","2008-10-02",11.64
"443","2008-10-03",11.72
"444","2008-10-06",11
"445","2008-10-07",10.84
"446","2008-10-08",10.82
"447","2008-10-09",11.18
"448","2008-10-10",10.04
"449","2008-10-13",11.42
"450","2008-10-14",12.4
"451","2008-10-15",10.96
"452","2008-10-16",10.6
"453","2008-10-17",10.2
"454","2008-10-20",10.9
"455","2008-10-21",10.18
"456","2008-10-22",9.46
"457","2008-10-23",10.08
"458","2008-10-24",9
"459","2008-10-27",8
"460","2008-10-28",7.1
"461","2008-10-29",6.3
"462","2008-10-30",7.32
"463","2008-10-31",7.88
"464","2008-11-03",8.04
"465","2008-11-04",8.58
"466","2008-11-05",8.8
"467","2008-11-06",8.1
"468","2008-11-07",8.48
"469","2008-11-10",8.48
"470","2008-11-11",8.06
"471","2008-11-12",7.66
"472","2008-11-13",7.88
"473","2008-11-14",7.16
"474","2008-11-17",7.02
"475","2008-11-18",6.9
"476","2008-11-19",5.96
"477","2008-11-20",5.46
"478","2008-11-21",6.38
"479","2008-11-24",6.6
"480","2008-11-25",6.94
"481","2008-11-26",6.88
"482","2008-11-28",7.1
"483","2008-12-01",6.74
"484","2008-12-02",7.1
"485","2008-12-03",7.04
"486","2008-12-04",6.38
"487","2008-12-05",6.44
"488","2008-12-08",6.7
"489","2008-12-09",6.28
"490","2008-12-10",6.6
"491","2008-12-11",7.04
"492","2008-12-12",7.44
"493","2008-12-15",7.46
"494","2008-12-16",7.96
"495","2008-12-17",7.82
"496","2008-12-18",8.3
"497","2008-12-19",8.52
"498","2008-12-22",8.64
"499","2008-12-23",8.34
"500","2008-12-24",8.12
"501","2008-12-26",7.66
"502","2008-12-29",7.82
"503","2008-12-30",8.04
"504","2008-12-31",8.06
"505","2009-01-02",8.48
"506","2009-01-05",9.1
"507","2009-01-06",8.82
"508","2009-01-07",8.76
"509","2009-01-08",8.68
"510","2009-01-09",8.82
"511","2009-01-12",8.8
"512","2009-01-13",8.44
"513","2009-01-14",8.16
"514","2009-01-15",8.04
"515","2009-01-16",8.28
"516","2009-01-20",7.48
"517","2009-01-21",7.78
"518","2009-01-22",7.28
"519","2009-01-23",7.24
"520","2009-01-26",6.98
"521","2009-01-27",7.38
"522","2009-01-28",7.88
"523","2009-01-29",8.28
"524","2009-01-30",7.82
"525","2009-02-02",7.74
"526","2009-02-03",7.88
"527","2009-02-04",7.92
"528","2009-02-05",7.94
"529","2009-02-06",7.86
"530","2009-02-09",7.5
"531","2009-02-10",7.62
"532","2009-02-11",7.56
"533","2009-02-12",7.38
"534","2009-02-13",7.18
"535","2009-02-17",6.76
"536","2009-02-18",6.56
"537","2009-02-19",6.26
"538","2009-02-20",6.06
"539","2009-02-23",6.12
"540","2009-02-24",6.48
"541","2009-02-25",6.26
"542","2009-02-26",6.28
"543","2009-02-27",6.24
"544","2009-03-02",5.8
"545","2009-03-03",5.82
"546","2009-03-04",6.06
"547","2009-03-05",5.72
"548","2009-03-06",5.52
"549","2009-03-09",5.16
"550","2009-03-10",5.62
"551","2009-03-11",5.78
"552","2009-03-12",5.68
"553","2009-03-13",5.76
"554","2009-03-16",6.18
"555","2009-03-17",6.7
"556","2009-03-18",7.14
"557","2009-03-19",7.3
"558","2009-03-20",7.06
"559","2009-03-23",8.02
"560","2009-03-24",7.8
"561","2009-03-25",8
"562","2009-03-26",8
"563","2009-03-27",7.64
"564","2009-03-30",7.08
"565","2009-03-31",6.96
"566","2009-04-01",7.18
"567","2009-04-02",7.58
"568","2009-04-03",7.32
"569","2009-04-06",7.02
"570","2009-04-07",6.94
"571","2009-04-08",6.84
"572","2009-04-09",5.74
"573","2009-04-13",6.04
"574","2009-04-14",5.94
"575","2009-04-15",5.98
"576","2009-04-16",5.92
"577","2009-04-17",6.08
"578","2009-04-20",5.94
"579","2009-04-21",6.06
"580","2009-04-22",5.86
"581","2009-04-23",6.04
"582","2009-04-24",6.3
"583","2009-04-27",6.38
"584","2009-04-28",6.56
"585","2009-04-29",6.74
"586","2009-04-30",6.82
"587","2009-05-01",7.2
"588","2009-05-04",7.6
"589","2009-05-05",7.44
"590","2009-05-06",7.7
"591","2009-05-07",7.76
"592","2009-05-08",8.44
"593","2009-05-11",8.32
"594","2009-05-12",7.98
"595","2009-05-13",7.78
"596","2009-05-14",7.84
"597","2009-05-15",8.16
"598","2009-05-18",8.18
"599","2009-05-19",7.78
"600","2009-05-20",7.94
"601","2009-05-21",7.96
"602","2009-05-22",7.88
"603","2009-05-26",8
"604","2009-05-27",7.7
"605","2009-05-28",7.66
"606","2009-05-29",7.6
"607","2009-06-01",7.92
"608","2009-06-02",7.72
"609","2009-06-03",7.54
"610","2009-06-04",7.84
"611","2009-06-05",7.9
"612","2009-06-08",8.48
"613","2009-06-09",8.32
"614","2009-06-10",8.62
"615","2009-06-11",9.18
"616","2009-06-12",8.74
"617","2009-06-15",8.12
"618","2009-06-16",8.08
"619","2009-06-17",8.12
"620","2009-06-18",8.1
"621","2009-06-19",8.5
"622","2009-06-22",8.4
"623","2009-06-23",8.44
"624","2009-06-24",8.36
"625","2009-06-25",8.38
"626","2009-06-26",8.42
"627","2009-06-29",8.34
"628","2009-06-30",8.02
"629","2009-07-01",8.3
"630","2009-07-02",7.96
"631","2009-07-06",8.2
"632","2009-07-07",7.8
"633","2009-07-08",7.64
"634","2009-07-09",7.52
"635","2009-07-10",7.52
"636","2009-07-13",7.66
"637","2009-07-14",7.92
"638","2009-07-15",8
"639","2009-07-16",7.96
"640","2009-07-17",7.88
"641","2009-07-20",7.98
"642","2009-07-21",8
"643","2009-07-22",8.04
"644","2009-07-23",8.08
"645","2009-07-24",7.94
"646","2009-07-27",8.16
"647","2009-07-28",8.32
"648","2009-07-29",8.28
"649","2009-07-30",8.44
"650","2009-07-31",8.56
"651","2009-08-03",8.82
"652","2009-08-04",8.62
"653","2009-08-05",8.56
"654","2009-08-06",8.34
"655","2009-08-07",8.22
"656","2009-08-10",8.42
"657","2009-08-11",8.48
"658","2009-08-12",8.62
"659","2009-08-13",8.58
"660","2009-08-14",8.64
"661","2009-08-17",8.26
"662","2009-08-18",8.36
"663","2009-08-19",8.44
"664","2009-08-20",8.52
"665","2009-08-21",8.68
"666","2009-08-24",8.74
"667","2009-08-25",8.52
"668","2009-08-26",8.54
"669","2009-08-27",8.52
"670","2009-08-28",8.46
"671","2009-08-31",8.52
"672","2009-09-01",8.32
"673","2009-09-02",8.34
"674","2009-09-03",8.24
"675","2009-09-04",8.14
"676","2009-09-08",7.94
"677","2009-09-09",7.86
"678","2009-09-10",8.14
"679","2009-09-11",8.12
"680","2009-09-14",8.02
"681","2009-09-15",7.98
"682","2009-09-16",7.82
"683","2009-09-17",7.24
"684","2009-09-18",7.5
"685","2009-09-21",7.42
"686","2009-09-22",7.46
"687","2009-09-23",7.44
"688","2009-09-24",6.96
"689","2009-09-25",6.76
"690","2009-09-28",6.7
"691","2009-09-29",6.68
"692","2009-09-30",6.78
"693","2009-10-01",6.72
"694","2009-10-02",6.6
"695","2009-10-05",6.8
"696","2009-10-06",7.32
"697","2009-10-07",7.54
"698","2009-10-08",7.74
"699","2009-10-09",7.7
"700","2009-10-12",7.76
"701","2009-10-13",7.52
"702","2009-10-14",7.38
"703","2009-10-15",7.18
"704","2009-10-16",6.92
"705","2009-10-19",7.34
"706","2009-10-20",7.2
"707","2009-10-21",7.12
"708","2009-10-22",7.06
"709","2009-10-23",6.76
"710","2009-10-26",6.62
"711","2009-10-27",6.6
"712","2009-10-28",6.64
"713","2009-10-29",7.04
"714","2009-10-30",6.8
"715","2009-11-02",6.92
"716","2009-11-03",6.8
"717","2009-11-04",6.8
"718","2009-11-05",7.06
"719","2009-11-06",6.96
"720","2009-11-09",6.92
"721","2009-11-10",6.94
"722","2009-11-11",7.16
"723","2009-11-12",7
"724","2009-11-13",7.06
"725","2009-11-16",6.86
"726","2009-11-17",6.74
"727","2009-11-18",6.26
"728","2009-11-19",5.92
"729","2009-11-20",6.24
"730","2009-11-23",6.28
"731","2009-11-24",5.86
"732","2009-11-25",6.02
"733","2009-11-27",6.12
"734","2009-11-30",6.56
"735","2009-12-01",6.62
"736","2009-12-02",6.42
"737","2009-12-03",6.52
"738","2009-12-04",6.46
"739","2009-12-07",6.34
"740","2009-12-08",6.2
"741","2009-12-09",6.14
"742","2009-12-10",6.2
"743","2009-12-11",5.98
"744","2009-12-14",6.04
"745","2009-12-15",5.8
"746","2009-12-16",6.68
"747","2009-12-17",6.42
"748","2009-12-18",6.22
"749","2009-12-21",6.18
"750","2009-12-22",6.14
"751","2009-12-23",6.18
"752","2009-12-24",6.02
"753","2009-12-28",5.78
"754","2009-12-29",5.78
"755","2009-12-30",5.7
"756","2009-12-31",5.7
"757","2010-01-04",5.68
"758","2010-01-05",5.7
"759","2010-01-06",6
"760","2010-01-07",6.22
"761","2010-01-08",6.16
"762","2010-01-11",6.24
"763","2010-01-12",6.2
"764","2010-01-13",6.2
"765","2010-01-14",6.38
"766","2010-01-15",6.66
"767","2010-01-19",6.56
"768","2010-01-20",6.2
"769","2010-01-21",6.56
"770","2010-01-22",6.46
"771","2010-01-25",6.62
"772","2010-01-26",6.44
"773","2010-01-27",6.48
"774","2010-01-28",6.48
"775","2010-01-29",6.42
"776","2010-02-01",6.54
"777","2010-02-02",6.58
"778","2010-02-03",6.32
"779","2010-02-04",6.18
"780","2010-02-05",6.18
"781","2010-02-08",6.16
"782","2010-02-09",6.3
"783","2010-02-10",6.24
"784","2010-02-11",6.26
"785","2010-02-12",6.2
"786","2010-02-16",6.22
"787","2010-02-17",6.22
"788","2010-02-18",6.32
"789","2010-02-19",6.24
"790","2010-02-22",6.18
"791","2010-02-23",6.16
"792","2010-02-24",6.24
"793","2010-02-25",6.3
"794","2010-02-26",6.46
"795","2010-03-01",6.46
"796","2010-03-02",6.38
"797","2010-03-03",6.46
"798","2010-03-04",6.4
"799","2010-03-05",6.36
"800","2010-03-08",6.38
"801","2010-03-09",6.36
"802","2010-03-10",6.26
"803","2010-03-11",6.3
"804","2010-03-12",6.38
"805","2010-03-15",6.44
"806","2010-03-16",6.52
"807","2010-03-17",6.5
"808","2010-03-18",6.44
"809","2010-03-19",6.5
"810","2010-03-22",6.48
"811","2010-03-23",6.52
"812","2010-03-24",6.32
"813","2010-03-25",6.34
"814","2010-03-26",6.3
"815","2010-03-29",6.54
"816","2010-03-30",6.68
"817","2010-03-31",6.5
"818","2010-04-01",6.52
"819","2010-04-05",6.48
"820","2010-04-06",6.6
"821","2010-04-07",6.84
"822","2010-04-08",6.96
"823","2010-04-09",6.92
"824","2010-04-12",6.92
"825","2010-04-13",6.96
"826","2010-04-14",7
"827","2010-04-15",6.98
"828","2010-04-16",6.88
"829","2010-04-19",6.86
"830","2010-04-20",6.86
"831","2010-04-21",6.98
"832","2010-04-22",6.9
"833","2010-04-23",6.86
"834","2010-04-26",6.9
"835","2010-04-27",6.72
"836","2010-04-28",6.66
"837","2010-04-29",6.8
"838","2010-04-30",6.42
"839","2010-05-03",6.46
"840","2010-05-04",6.3
"841","2010-05-05",6.32
"842","2010-05-06",6.28
"843","2010-05-07",6.14
"844","2010-05-10",6.28
"845","2010-05-11",6.04
"846","2010-05-12",6.02
"847","2010-05-13",6
"848","2010-05-14",6
"849","2010-05-17",6.04
"850","2010-05-18",5.88
"851","2010-05-19",5.86
"852","2010-05-20",5.82
"853","2010-05-21",5.92
"854","2010-05-24",5.84
"855","2010-05-25",5.74
"856","2010-05-26",5.82
"857","2010-05-27",5.98
"858","2010-05-28",5.94
"859","2010-06-01",5.94
"860","2010-06-02",5.92
"861","2010-06-03",5.76
"862","2010-06-04",5.7
"863","2010-06-07",5.64
"864","2010-06-08",5.66
"865","2010-06-09",5.52
"866","2010-06-10",5.74
"867","2010-06-11",5.66
"868","2010-06-14",5.68
"869","2010-06-15",5.78
"870","2010-06-16",5.82
"871","2010-06-17",5.8
"872","2010-06-18",5.8
"873","2010-06-21",5.7
"874","2010-06-22",5.76
"875","2010-06-23",5.86
"876","2010-06-24",5.74
"877","2010-06-25",5.8
"878","2010-06-28",5.7
"879","2010-06-29",5.54
"880","2010-06-30",5.6
"881","2010-07-01",5.66
"882","2010-07-02",5.66
"883","2010-07-06",5.84
"884","2010-07-07",6.04
"885","2010-07-08",5.94
"886","2010-07-09",5.88
"887","2010-07-12",5.72
"888","2010-07-13",5.84
"889","2010-07-14",5.68
"890","2010-07-15",5.66
"891","2010-07-16",5.54
"892","2010-07-19",5.62
"893","2010-07-20",5.66
"894","2010-07-21",5.58
"895","2010-07-22",5.66
"896","2010-07-23",5.66
"897","2010-07-26",5.76
"898","2010-07-27",5.9
"899","2010-07-28",6.2
"900","2010-07-29",6.1
"901","2010-07-30",6.08
"902","2010-08-02",6.12
"903","2010-08-03",6.1
"904","2010-08-04",6.14
"905","2010-08-05",6.14
"906","2010-08-06",6.14
"907","2010-08-09",6.2
"908","2010-08-10",6.18
"909","2010-08-11",5.96
"910","2010-08-12",5.94
"911","2010-08-13",5.9
"912","2010-08-16",5.92
"913","2010-08-17",5.96
"914","2010-08-18",6.06
"915","2010-08-19",6
"916","2010-08-20",6
"917","2010-08-23",5.98
"918","2010-08-24",5.98
"919","2010-08-25",5.92
"920","2010-08-26",5.92
"921","2010-08-27",5.96
"922","2010-08-30",5.84
"923","2010-08-31",5.9
"924","2010-09-01",5.92
"925","2010-09-02",5.9
"926","2010-09-03",5.92
"927","2010-09-07",5.92
"928","2010-09-08",5.9
"929","2010-09-09",5.9
"930","2010-09-10",5.94
"931","2010-09-13",6.06
"932","2010-09-14",6.18
"933","2010-09-15",6.08
"934","2010-09-16",6
"935","2010-09-17",5.96
"936","2010-09-20",6.02
"937","2010-09-21",6.04
"938","2010-09-22",6.02
"939","2010-09-23",5.98
"940","2010-09-24",6.04
"941","2010-09-27",5.96
"942","2010-09-28",5.94
"943","2010-09-29",5.92
"944","2010-09-30",5.7
"945","2010-10-01",5.76
"946","2010-10-04",5.62
"947","2010-10-05",5.88
"948","2010-10-06",6.06
"949","2010-10-07",6
"950","2010-10-08",6.1
"951","2010-10-11",6.04
"952","2010-10-12",6
"953","2010-10-13",5.86
"954","2010-10-14",5.9
"955","2010-10-15",5.72
"956","2010-10-18",5.78
"957","2010-10-19",5.78
"958","2010-10-20",5.84
"959","2010-10-21",5.8
"960","2010-10-22",5.86
"961","2010-10-25",5.9
"962","2010-10-26",5.8
"963","2010-10-27",5.76
"964","2010-10-28",5.86
"965","2010-10-29",5.98
"966","2010-11-01",5.85
"967","2010-11-02",5.83
"968","2010-11-03",5.91
"969","2010-11-04",6
"970","2010-11-05",5.91
"971","2010-11-08",5.81
"972","2010-11-09",5.79
"973","2010-11-10",6.22
"974","2010-11-11",6.14
"975","2010-11-12",5.97
"976","2010-11-15",6.05
"977","2010-11-16",6.04
"978","2010-11-17",6.14
"979","2010-11-18",6.42
"980","2010-11-19",6.33
"981","2010-11-22",6.29
"982","2010-11-23",6.2
"983","2010-11-24",6.21
"984","2010-11-26",6.08
"985","2010-11-29",6.17
"986","2010-11-30",6.07
"987","2010-12-01",6.18
"988","2010-12-02",6.25
"989","2010-12-03",6.28
"990","2010-12-06",6.34
"991","2010-12-07",6.26
"992","2010-12-08",6.31
"993","2010-12-09",6.43
"994","2010-12-10",6.51
"995","2010-12-13",6.62
"996","2010-12-14",6.72
"997","2010-12-15",6.59
