"","date","PFGC"
"98","2016-02-19",22.84
"99","2016-02-22",23.24
"100","2016-02-23",23.110001
"101","2016-02-24",23.83
"102","2016-02-25",24.030001
"103","2016-02-26",24.08
"104","2016-02-29",24.73
"105","2016-03-01",24.120001
"106","2016-03-02",23.41
"107","2016-03-03",23.610001
"108","2016-03-04",24.129999
"109","2016-03-07",24.030001
"110","2016-03-08",23.6
"111","2016-03-09",23.530001
"112","2016-03-10",23.65
"113","2016-03-11",23.219999
"114","2016-03-14",23.290001
"115","2016-03-15",22.91
"116","2016-03-16",23.25
"117","2016-03-17",23.23
"118","2016-03-18",23.32
"119","2016-03-21",23.110001
"120","2016-03-22",23.08
"121","2016-03-23",22.57
"122","2016-03-24",22.969999
"123","2016-03-28",23.219999
"124","2016-03-29",23.68
"125","2016-03-30",23.99
"126","2016-03-31",23.35
"127","2016-04-01",23.51
"128","2016-04-04",23.65
"129","2016-04-05",23.93
"130","2016-04-06",24.35
"131","2016-04-07",23.6
"132","2016-04-08",23.959999
"133","2016-04-11",23.32
"134","2016-04-12",23.67
"135","2016-04-13",24.299999
"136","2016-04-14",25.049999
"137","2016-04-15",24.860001
"138","2016-04-18",24.85
"139","2016-04-19",24.809999
"140","2016-04-20",25.74
"141","2016-04-21",24.99
"142","2016-04-22",25.290001
"143","2016-04-25",25.49
"144","2016-04-26",25.98
"145","2016-04-27",26.049999
"146","2016-04-28",25.889999
"147","2016-04-29",25.879999
"148","2016-05-02",25.99
"149","2016-05-03",25.85
"150","2016-05-04",26.059999
"151","2016-05-05",27.43
"152","2016-05-06",27.4
"153","2016-05-09",26.549999
"154","2016-05-10",26.9
"155","2016-05-11",26.52
"156","2016-05-12",26.42
"157","2016-05-13",26.92
"158","2016-05-16",27
"159","2016-05-17",25.4
"160","2016-05-18",24.450001
"161","2016-05-19",24.25
"162","2016-05-20",24
"163","2016-05-23",24.34
"164","2016-05-24",24.99
"165","2016-05-25",25.18
"166","2016-05-26",24.940001
"167","2016-05-27",24.950001
"168","2016-05-31",24.83
"169","2016-06-01",25.34
"170","2016-06-02",25.35
"171","2016-06-03",25.16
"172","2016-06-06",24.99
"173","2016-06-07",25
"174","2016-06-08",24.92
"175","2016-06-09",24.98
"176","2016-06-10",24.66
"177","2016-06-13",24.110001
"178","2016-06-14",23.959999
"179","2016-06-15",24.48
"180","2016-06-16",24.690001
"181","2016-06-17",25.219999
"182","2016-06-20",25.51
"183","2016-06-21",25.73
"184","2016-06-22",25.6
"185","2016-06-23",26.299999
"186","2016-06-24",26
"187","2016-06-27",26.049999
"188","2016-06-28",26.15
"189","2016-06-29",26.57
"190","2016-06-30",26.91
"191","2016-07-01",26.92
"192","2016-07-05",26.51
"193","2016-07-06",27.040001
"194","2016-07-07",26.9
"195","2016-07-08",27.65
"196","2016-07-11",27.76
"197","2016-07-12",27.440001
"198","2016-07-13",27.41
"199","2016-07-14",27.16
"200","2016-07-15",26.99
"201","2016-07-18",27.030001
"202","2016-07-19",27.07
"203","2016-07-20",27.139999
"204","2016-07-21",27.030001
"205","2016-07-22",27.23
"206","2016-07-25",27.41
"207","2016-07-26",27.9
"208","2016-07-27",27.690001
"209","2016-07-28",27.469999
"210","2016-07-29",27.440001
"211","2016-08-01",27.370001
"212","2016-08-02",26.98
"213","2016-08-03",26.280001
"214","2016-08-04",26.07
"215","2016-08-05",26.07
"216","2016-08-08",26.09
"217","2016-08-09",26.57
"218","2016-08-10",26.610001
"219","2016-08-11",26.450001
"220","2016-08-12",26.52
"221","2016-08-15",26.889999
"222","2016-08-16",26.48
"223","2016-08-17",25.209999
"224","2016-08-18",25.73
"225","2016-08-19",26.940001
"226","2016-08-22",27.09
"227","2016-08-23",26.690001
"228","2016-08-24",26.65
"229","2016-08-25",26.540001
"230","2016-08-26",26.700001
"231","2016-08-29",26.809999
"232","2016-08-30",25.83
"233","2016-08-31",25.700001
"234","2016-09-01",25.42
"235","2016-09-02",26.459999
"236","2016-09-06",25.84
"237","2016-09-07",25.959999
"238","2016-09-08",25.030001
"239","2016-09-09",24.02
"240","2016-09-12",24.370001
"241","2016-09-13",23.709999
"242","2016-09-14",23.299999
"243","2016-09-15",23.860001
"244","2016-09-16",24.030001
"245","2016-09-19",24.129999
"246","2016-09-20",24.209999
"247","2016-09-21",24.120001
"248","2016-09-22",24.41
"249","2016-09-23",24.99
"250","2016-09-26",24.370001
"251","2016-09-27",24.809999
"252","2016-09-28",24.5
"253","2016-09-29",24.27
"254","2016-09-30",24.799999
"255","2016-10-03",24.860001
"256","2016-10-04",24.700001
"257","2016-10-05",24.65
"258","2016-10-06",24.959999
"259","2016-10-07",24.799999
"260","2016-10-10",24.790001
"261","2016-10-11",24.809999
"262","2016-10-12",25.1
"263","2016-10-13",24.77
"264","2016-10-14",24.610001
"265","2016-10-17",24.57
"266","2016-10-18",24.790001
"267","2016-10-19",24.879999
"268","2016-10-20",24.530001
"269","2016-10-21",24.73
"270","2016-10-24",24.75
"271","2016-10-25",24.75
"272","2016-10-26",24.25
"273","2016-10-27",23.799999
"274","2016-10-28",23.9
"275","2016-10-31",24
"276","2016-11-01",23.9
"277","2016-11-02",23.799999
"278","2016-11-03",23.6
"279","2016-11-04",23.65
"280","2016-11-07",24.450001
"281","2016-11-08",24.85
"282","2016-11-09",23.75
"283","2016-11-10",24.049999
"284","2016-11-11",24.549999
"285","2016-11-14",24
"286","2016-11-15",23.65
"287","2016-11-16",24.049999
"288","2016-11-17",22.65
"289","2016-11-18",22.450001
"290","2016-11-21",22.6
"291","2016-11-22",22.85
"292","2016-11-23",22.6
"293","2016-11-25",21.85
"294","2016-11-28",22.15
"295","2016-11-29",22.200001
"296","2016-11-30",21.1
"297","2016-12-01",20.450001
"298","2016-12-02",20.799999
"299","2016-12-05",21.6
"300","2016-12-06",22.299999
"301","2016-12-07",22.5
"302","2016-12-08",23
"303","2016-12-09",23.549999
"304","2016-12-12",23.6
"305","2016-12-13",23.9
"306","2016-12-14",23.75
"307","2016-12-15",23.75
"308","2016-12-16",24
"309","2016-12-19",23.950001
"310","2016-12-20",24.299999
"311","2016-12-21",24.35
"312","2016-12-22",24.200001
"313","2016-12-23",24.15
"314","2016-12-27",24.1
"315","2016-12-28",23.9
"316","2016-12-29",24.049999
"317","2016-12-30",24
"318","2017-01-03",23.700001
"319","2017-01-04",24.1
"320","2017-01-05",24.049999
"321","2017-01-06",23.75
"322","2017-01-09",23.950001
"323","2017-01-10",24.049999
"324","2017-01-11",23
"325","2017-01-12",23.049999
"326","2017-01-13",23.1
"327","2017-01-17",23
"328","2017-01-18",23.200001
"329","2017-01-19",22.700001
"330","2017-01-20",23
"331","2017-01-23",22.950001
"332","2017-01-24",22.700001
"333","2017-01-25",22.200001
"334","2017-01-26",22.35
"335","2017-01-27",22.4
"336","2017-01-30",22.1
"337","2017-01-31",22.15
"338","2017-02-01",21.9
"339","2017-02-02",22.049999
"340","2017-02-03",22.25
"341","2017-02-06",21.9
"342","2017-02-07",21.950001
"343","2017-02-08",22.5
"344","2017-02-09",23.200001
"345","2017-02-10",23.4
"346","2017-02-13",23.5
"347","2017-02-14",23.6
"348","2017-02-15",23.75
"349","2017-02-16",23.799999
"350","2017-02-17",23.85
"351","2017-02-21",23.85
"352","2017-02-22",23.950001
"353","2017-02-23",24.35
"354","2017-02-24",24
"355","2017-02-27",24
"356","2017-02-28",23.6
"357","2017-03-01",23.65
"358","2017-03-02",23.75
"359","2017-03-03",23.6
"360","2017-03-06",23.4
"361","2017-03-07",23.4
"362","2017-03-08",23.200001
"363","2017-03-09",23.5
"364","2017-03-10",23.4
"365","2017-03-13",22.799999
"366","2017-03-14",22.75
"367","2017-03-15",22.9
"368","2017-03-16",22.950001
"369","2017-03-17",23.35
"370","2017-03-20",22.85
"371","2017-03-21",22.5
"372","2017-03-22",23.049999
"373","2017-03-23",23.299999
"374","2017-03-24",23.450001
"375","2017-03-27",23.200001
"376","2017-03-28",23.200001
"377","2017-03-29",23.200001
"378","2017-03-30",23.450001
"379","2017-03-31",23.799999
"380","2017-04-03",23.65
"381","2017-04-04",23.5
"382","2017-04-05",23.299999
"383","2017-04-06",23.5
"384","2017-04-07",23.299999
"385","2017-04-10",23.5
"386","2017-04-11",23.799999
"387","2017-04-12",23.85
"388","2017-04-13",23.549999
"389","2017-04-17",23.9
"390","2017-04-18",23.950001
"391","2017-04-19",24.049999
"392","2017-04-20",24.15
"393","2017-04-21",24.200001
"394","2017-04-24",24.25
"395","2017-04-25",24.6
"396","2017-04-26",25.200001
"397","2017-04-27",25.15
"398","2017-04-28",24.9
"399","2017-05-01",25.25
"400","2017-05-02",25.299999
"401","2017-05-03",25.299999
"402","2017-05-04",25.65
"403","2017-05-05",25.9
"404","2017-05-08",25.799999
"405","2017-05-09",25.5
"406","2017-05-10",27.700001
"407","2017-05-11",28.299999
"408","2017-05-12",27.65
"409","2017-05-15",27.9
"410","2017-05-16",27.450001
"411","2017-05-17",27.4
"412","2017-05-18",27.6
"413","2017-05-19",27.700001
"414","2017-05-22",28.1
"415","2017-05-23",28.049999
"416","2017-05-24",28.299999
"417","2017-05-25",28.450001
"418","2017-05-26",28.35
"419","2017-05-30",28.4
"420","2017-05-31",28.299999
"421","2017-06-01",28.85
"422","2017-06-02",28.700001
"423","2017-06-05",28.299999
"424","2017-06-06",28
"425","2017-06-07",28.15
"426","2017-06-08",28.200001
"427","2017-06-09",28.200001
"428","2017-06-12",27.700001
"429","2017-06-13",28.4
"430","2017-06-14",28.200001
"431","2017-06-15",27.9
"432","2017-06-16",28.25
"433","2017-06-19",28.4
"434","2017-06-20",27.5
"435","2017-06-21",27.1
"436","2017-06-22",27.25
"437","2017-06-23",26.799999
"438","2017-06-26",27.049999
"439","2017-06-27",26.700001
"440","2017-06-28",27.200001
"441","2017-06-29",26.9
"442","2017-06-30",27.4
"443","2017-07-03",26.9
"444","2017-07-05",26.5
"445","2017-07-06",26.549999
"446","2017-07-07",27.35
"447","2017-07-10",27.15
"448","2017-07-11",27.4
"449","2017-07-12",27.6
"450","2017-07-13",27.799999
"451","2017-07-14",27.950001
"452","2017-07-17",28.15
"453","2017-07-18",28
"454","2017-07-19",28.5
"455","2017-07-20",28.549999
"456","2017-07-21",28.549999
"457","2017-07-24",28.75
"458","2017-07-25",29
"459","2017-07-26",28.950001
"460","2017-07-27",28.75
"461","2017-07-28",28.700001
"462","2017-07-31",28.799999
"463","2017-08-01",28.75
"464","2017-08-02",28.700001
"465","2017-08-03",27.9
"466","2017-08-04",27.700001
"467","2017-08-07",28
"468","2017-08-08",27.700001
"469","2017-08-09",27.25
"470","2017-08-10",26.950001
"471","2017-08-11",27
"472","2017-08-14",26.9
"473","2017-08-15",25.950001
"474","2017-08-16",26.35
"475","2017-08-17",26.549999
"476","2017-08-18",26.950001
"477","2017-08-21",27.049999
"478","2017-08-22",27.700001
"479","2017-08-23",27.75
"480","2017-08-24",26.799999
"481","2017-08-25",26.950001
"482","2017-08-28",27.15
"483","2017-08-29",27.15
"484","2017-08-30",27.549999
"485","2017-08-31",27.799999
"486","2017-09-01",28
"487","2017-09-05",28
"488","2017-09-06",29.1
"489","2017-09-07",28.5
"490","2017-09-08",28.1
"491","2017-09-11",28.25
"492","2017-09-12",28.9
"493","2017-09-13",29.4
"494","2017-09-14",28.4
"495","2017-09-15",28.450001
"496","2017-09-18",28.5
"497","2017-09-19",28.700001
"498","2017-09-20",28.799999
"499","2017-09-21",28.799999
"500","2017-09-22",28.4
"501","2017-09-25",28.200001
"502","2017-09-26",28.65
"503","2017-09-27",28.700001
"504","2017-09-28",28.299999
"505","2017-09-29",28.25
"506","2017-10-02",28.049999
"507","2017-10-03",28.35
"508","2017-10-04",28.5
"509","2017-10-05",28.549999
"510","2017-10-06",28.450001
"511","2017-10-09",28.25
"512","2017-10-10",27.9
"513","2017-10-11",27.950001
"514","2017-10-12",28.200001
"515","2017-10-13",27.85
"516","2017-10-16",28.299999
"517","2017-10-17",28.25
"518","2017-10-18",28.299999
"519","2017-10-19",28.1
"520","2017-10-20",28.25
"521","2017-10-23",28.1
"522","2017-10-24",27.700001
"523","2017-10-25",27.6
"524","2017-10-26",27.9
"525","2017-10-27",27.85
"526","2017-10-30",28
"527","2017-10-31",28.299999
"528","2017-11-01",28.4
"529","2017-11-02",28.4
"530","2017-11-03",28.799999
"531","2017-11-06",28.15
"532","2017-11-07",26.799999
"533","2017-11-08",27.950001
"534","2017-11-09",27.9
"535","2017-11-10",27.65
"536","2017-11-13",27.75
"537","2017-11-14",27.9
"538","2017-11-15",27.450001
"539","2017-11-16",28.4
"540","2017-11-17",28.799999
"541","2017-11-20",29.200001
"542","2017-11-21",28.450001
"543","2017-11-22",28.25
"544","2017-11-24",29.049999
"545","2017-11-27",28.9
"546","2017-11-28",29.299999
"547","2017-11-29",29.700001
"548","2017-11-30",29.65
"549","2017-12-01",29.549999
"550","2017-12-04",31.15
"551","2017-12-05",29.85
"552","2017-12-06",30.450001
"553","2017-12-07",30.85
"554","2017-12-08",31.450001
"555","2017-12-11",31.65
"556","2017-12-12",31.35
"557","2017-12-13",31.450001
"558","2017-12-14",30.549999
"559","2017-12-15",31.450001
"560","2017-12-18",31.799999
"561","2017-12-19",31.75
"562","2017-12-20",31.799999
"563","2017-12-21",32.25
"564","2017-12-22",32.400002
"565","2017-12-26",32.799999
"566","2017-12-27",33.150002
"567","2017-12-28",33.200001
"568","2017-12-29",33.099998
"569","2018-01-02",33.599998
"570","2018-01-03",33.049999
"571","2018-01-04",33.299999
"572","2018-01-05",33.799999
"573","2018-01-08",32.900002
"574","2018-01-09",33
"575","2018-01-10",33.25
"576","2018-01-11",33
"577","2018-01-12",33
"578","2018-01-16",33.549999
"579","2018-01-17",34.099998
"580","2018-01-18",33.849998
"581","2018-01-19",34.299999
"582","2018-01-22",34.75
"583","2018-01-23",35
"584","2018-01-24",34.650002
"585","2018-01-25",34.549999
"586","2018-01-26",34.75
"587","2018-01-29",34.299999
"588","2018-01-30",34.349998
"589","2018-01-31",34.349998
"590","2018-02-01",33.599998
"591","2018-02-02",32.5
"592","2018-02-05",30.85
"593","2018-02-06",31.950001
"594","2018-02-07",31.1
"595","2018-02-08",30.75
"596","2018-02-09",30.15
"597","2018-02-12",31
"598","2018-02-13",30.299999
"599","2018-02-14",30.6
"600","2018-02-15",30.9
"601","2018-02-16",31.049999
"602","2018-02-20",30.049999
"603","2018-02-21",30.200001
"604","2018-02-22",30.6
"605","2018-02-23",30.75
"606","2018-02-26",31.200001
"607","2018-02-27",31.15
"608","2018-02-28",30.65
"609","2018-03-01",31
"610","2018-03-02",31.65
"611","2018-03-05",31.75
"612","2018-03-06",32
"613","2018-03-07",31.9
"614","2018-03-08",31.85
"615","2018-03-09",32.25
"616","2018-03-12",31.799999
"617","2018-03-13",32.049999
"618","2018-03-14",31.549999
"619","2018-03-15",31.25
"620","2018-03-16",31.4
"621","2018-03-19",31.35
"622","2018-03-20",31.25
"623","2018-03-21",31.049999
"624","2018-03-22",30.5
"625","2018-03-23",29.799999
"626","2018-03-26",30.200001
"627","2018-03-27",29.950001
"628","2018-03-28",29.450001
"629","2018-03-29",29.85
"630","2018-04-02",29
"631","2018-04-03",29.5
"632","2018-04-04",29.85
"633","2018-04-05",29.799999
"634","2018-04-06",29.9
"635","2018-04-09",29.85
"636","2018-04-10",29.950001
"637","2018-04-11",30.15
"638","2018-04-12",30.5
"639","2018-04-13",30
"640","2018-04-16",30.65
"641","2018-04-17",31.200001
"642","2018-04-18",31.700001
"643","2018-04-19",31.200001
"644","2018-04-20",30.85
"645","2018-04-23",30.549999
"646","2018-04-24",31.049999
"647","2018-04-25",31.5
"648","2018-04-26",32.099998
"649","2018-04-27",32.650002
"650","2018-04-30",32.450001
"651","2018-05-01",32.400002
"652","2018-05-02",32.400002
"653","2018-05-03",32.049999
"654","2018-05-04",32.849998
"655","2018-05-07",32.700001
"656","2018-05-08",32.549999
"657","2018-05-09",35.700001
"658","2018-05-10",35
"659","2018-05-11",34.75
"660","2018-05-14",34.599998
"661","2018-05-15",34.900002
"662","2018-05-16",35
"663","2018-05-17",35.200001
"664","2018-05-18",35.049999
"665","2018-05-21",35.150002
"666","2018-05-22",35.049999
"667","2018-05-23",34.900002
"668","2018-05-24",34.950001
"669","2018-05-25",35.25
"670","2018-05-29",35.349998
"671","2018-05-30",36
"672","2018-05-31",35.75
"673","2018-06-01",35.700001
"674","2018-06-04",36.049999
"675","2018-06-05",36.349998
"676","2018-06-06",35.900002
"677","2018-06-07",35.200001
"678","2018-06-08",35.299999
"679","2018-06-11",35.049999
"680","2018-06-12",35.75
"681","2018-06-13",35.299999
"682","2018-06-14",35.650002
"683","2018-06-15",36.200001
"684","2018-06-18",36.599998
"685","2018-06-19",36.950001
"686","2018-06-20",37.150002
"687","2018-06-21",37
"688","2018-06-22",37.450001
"689","2018-06-25",36.950001
"690","2018-06-26",37.799999
"691","2018-06-27",37.25
"692","2018-06-28",37.150002
"693","2018-06-29",36.700001
"694","2018-07-02",36.549999
"695","2018-07-03",36.900002
"696","2018-07-05",37.650002
"697","2018-07-06",37.450001
"698","2018-07-09",36.950001
"699","2018-07-10",37.349998
"700","2018-07-11",36.900002
"701","2018-07-12",37.200001
"702","2018-07-13",37.450001
"703","2018-07-16",38.299999
"704","2018-07-17",38.349998
"705","2018-07-18",38.150002
"706","2018-07-19",38.599998
"707","2018-07-20",38.900002
"708","2018-07-23",38.75
"709","2018-07-24",37.700001
"710","2018-07-25",38.700001
"711","2018-07-26",38.799999
"712","2018-07-27",38.5
"713","2018-07-30",36.099998
"714","2018-07-31",35.849998
"715","2018-08-01",35.349998
"716","2018-08-02",35.799999
"717","2018-08-03",36.400002
"718","2018-08-06",36.599998
"719","2018-08-07",36.700001
"720","2018-08-08",37.25
"721","2018-08-09",36.900002
"722","2018-08-10",36.549999
"723","2018-08-13",36.849998
"724","2018-08-14",37.650002
"725","2018-08-15",33.599998
"726","2018-08-16",33.75
"727","2018-08-17",33.650002
"728","2018-08-20",33.75
"729","2018-08-21",33.200001
"730","2018-08-22",33.25
"731","2018-08-23",34.049999
"732","2018-08-24",34.75
"733","2018-08-27",33.900002
"734","2018-08-28",33.25
"735","2018-08-29",33.099998
"736","2018-08-30",32.549999
"737","2018-08-31",33.099998
"738","2018-09-04",32.599998
"739","2018-09-05",32.950001
"740","2018-09-06",32.700001
"741","2018-09-07",32.099998
"742","2018-09-10",32.5
"743","2018-09-11",32.650002
"744","2018-09-12",32.549999
"745","2018-09-13",32.5
"746","2018-09-14",32.400002
"747","2018-09-17",32.599998
"748","2018-09-18",32.549999
"749","2018-09-19",32.650002
"750","2018-09-20",33.200001
"751","2018-09-21",33.400002
"752","2018-09-24",34.200001
"753","2018-09-25",33.900002
"754","2018-09-26",33.799999
"755","2018-09-27",33.299999
"756","2018-09-28",33.299999
"757","2018-10-01",32.040001
"758","2018-10-02",31.4
"759","2018-10-03",31.08
"760","2018-10-04",30.5
"761","2018-10-05",30.059999
"762","2018-10-08",30.42
"763","2018-10-09",30.18
"764","2018-10-10",29.17
"765","2018-10-11",28.5
"766","2018-10-12",28.33
"767","2018-10-15",28.59
"768","2018-10-16",29.4
"769","2018-10-17",29.83
"770","2018-10-18",29.860001
"771","2018-10-19",29.82
"772","2018-10-22",29.610001
"773","2018-10-23",30.309999
"774","2018-10-24",29.709999
"775","2018-10-25",29.709999
"776","2018-10-26",28.76
"777","2018-10-29",28.870001
"778","2018-10-30",29.450001
"779","2018-10-31",29.32
"780","2018-11-01",29.65
"781","2018-11-02",29.379999
"782","2018-11-05",28.530001
"783","2018-11-06",29.84
"784","2018-11-07",32.709999
"785","2018-11-08",32.580002
"786","2018-11-09",32.630001
"787","2018-11-12",32.540001
"788","2018-11-13",32.060001
"789","2018-11-14",32.75
"790","2018-11-15",33.290001
"791","2018-11-16",33.189999
"792","2018-11-19",33.16
"793","2018-11-20",33.279999
"794","2018-11-21",33.799999
"795","2018-11-23",34.080002
"796","2018-11-26",34.369999
"797","2018-11-27",34.540001
"798","2018-11-28",35.389999
"799","2018-11-29",34.900002
"800","2018-11-30",34.459999
"801","2018-12-03",34.73
"802","2018-12-04",33.810001
"803","2018-12-06",33.73
"804","2018-12-07",34.07
"805","2018-12-10",34.360001
"806","2018-12-11",34.880001
"807","2018-12-12",35.029999
"808","2018-12-13",34.73
"809","2018-12-14",33.82
"810","2018-12-17",33.299999
"811","2018-12-18",33.189999
"812","2018-12-19",32.560001
"813","2018-12-20",31.969999
"814","2018-12-21",30.6
"815","2018-12-24",30.33
"816","2018-12-26",31.370001
"817","2018-12-27",31.469999
"818","2018-12-28",31.700001
"819","2018-12-31",32.27
"820","2019-01-02",31.639999
"821","2019-01-03",32.09
"822","2019-01-04",32.790001
"823","2019-01-07",32.48
"824","2019-01-08",32.91
"825","2019-01-09",33.060001
"826","2019-01-10",33.349998
"827","2019-01-11",33.75
"828","2019-01-14",33.610001
"829","2019-01-15",33.349998
"830","2019-01-16",33.610001
"831","2019-01-17",33.709999
"832","2019-01-18",34.599998
"833","2019-01-22",34.580002
"834","2019-01-23",34.799999
"835","2019-01-24",34.560001
"836","2019-01-25",34.389999
"837","2019-01-28",34.540001
"838","2019-01-29",34.130001
"839","2019-01-30",34.23
"840","2019-01-31",34.16
"841","2019-02-01",34.009998
"842","2019-02-04",35.110001
"843","2019-02-05",35.360001
"844","2019-02-06",37.880001
"845","2019-02-07",38.18
"846","2019-02-08",38.240002
"847","2019-02-11",38.599998
"848","2019-02-12",38.630001
"849","2019-02-13",39.110001
"850","2019-02-14",39.220001
"851","2019-02-15",39.459999
"852","2019-02-19",39.25
"853","2019-02-20",38.950001
"854","2019-02-21",38.900002
"855","2019-02-22",38.529999
"856","2019-02-25",38.220001
"857","2019-02-26",38.419998
"858","2019-02-27",38.720001
"859","2019-02-28",38.529999
"860","2019-03-01",38.77
"861","2019-03-04",38.5
"862","2019-03-05",38.25
"863","2019-03-06",38.09
"864","2019-03-07",38
"865","2019-03-08",37.98
"866","2019-03-11",38.200001
"867","2019-03-12",38.189999
"868","2019-03-13",38
"869","2019-03-14",37.950001
"870","2019-03-15",38.150002
"871","2019-03-18",38.57
"872","2019-03-19",38.139999
"873","2019-03-20",37.880001
"874","2019-03-21",38.330002
"875","2019-03-22",37.799999
"876","2019-03-25",38.450001
"877","2019-03-26",38.970001
"878","2019-03-27",38.759998
"879","2019-03-28",39.610001
"880","2019-03-29",39.639999
"881","2019-04-01",39.799999
"882","2019-04-02",39.080002
"883","2019-04-03",39.099998
"884","2019-04-04",39.43
"885","2019-04-05",39.77
"886","2019-04-08",39.93
"887","2019-04-09",39.27
"888","2019-04-10",39.639999
"889","2019-04-11",40.360001
"890","2019-04-12",39.950001
"891","2019-04-15",40.200001
"892","2019-04-16",40.689999
"893","2019-04-17",40.939999
"894","2019-04-18",40.950001
"895","2019-04-22",40.540001
"896","2019-04-23",41.200001
"897","2019-04-24",40.950001
"898","2019-04-25",40.919998
"899","2019-04-26",40.549999
"900","2019-04-29",40.720001
"901","2019-04-30",40.950001
"902","2019-05-01",40.59
"903","2019-05-02",40.849998
"904","2019-05-03",40.450001
"905","2019-05-06",40.540001
"906","2019-05-07",41.18
"907","2019-05-08",38.700001
"908","2019-05-09",39.240002
"909","2019-05-10",39.220001
"910","2019-05-13",38.950001
"911","2019-05-14",38.93
"912","2019-05-15",39.310001
"913","2019-05-16",40.189999
"914","2019-05-17",40.240002
"915","2019-05-20",40.450001
"916","2019-05-21",40.939999
"917","2019-05-22",40.34
"918","2019-05-23",39.630001
"919","2019-05-24",40.110001
"920","2019-05-28",40.369999
"921","2019-05-29",39.529999
"922","2019-05-30",39.549999
"923","2019-05-31",39.349998
"924","2019-06-03",38.990002
"925","2019-06-04",39.540001
"926","2019-06-05",40.450001
"927","2019-06-06",39.779999
"928","2019-06-07",40.02
"929","2019-06-10",40.080002
"930","2019-06-11",40.529999
"931","2019-06-12",40.759998
"932","2019-06-13",40.470001
"933","2019-06-14",40.599998
"934","2019-06-17",40.68
"935","2019-06-18",40.349998
"936","2019-06-19",40.200001
"937","2019-06-20",39.700001
"938","2019-06-21",39.060001
"939","2019-06-24",39
"940","2019-06-25",39.84
"941","2019-06-26",39.82
"942","2019-06-27",39.759998
"943","2019-06-28",40.029999
"944","2019-07-01",39.700001
"945","2019-07-02",39.91
"946","2019-07-03",41.52
"947","2019-07-05",41.470001
"948","2019-07-08",41.799999
"949","2019-07-09",41.060001
"950","2019-07-10",41.509998
"951","2019-07-11",42.48
"952","2019-07-12",43.209999
"953","2019-07-15",43.400002
"954","2019-07-16",43.330002
"955","2019-07-17",42.75
"956","2019-07-18",42.68
"957","2019-07-19",42.299999
"958","2019-07-22",42.439999
"959","2019-07-23",42.919998
"960","2019-07-24",42.27
"961","2019-07-25",42.470001
"962","2019-07-26",42.91
"963","2019-07-29",42.98
"964","2019-07-30",43.220001
"965","2019-07-31",43.849998
"966","2019-08-01",43.389999
