"","date","ICON"
"153","2007-08-10",215.100006
"154","2007-08-13",204
"155","2007-08-14",200.199997
"156","2007-08-15",195.800003
"157","2007-08-16",197.399994
"158","2007-08-17",199.399994
"159","2007-08-20",202.5
"160","2007-08-21",199.199997
"161","2007-08-22",201.300003
"162","2007-08-23",195.199997
"163","2007-08-24",198.800003
"164","2007-08-27",208.899994
"165","2007-08-28",203.899994
"166","2007-08-29",204.600006
"167","2007-08-30",200.199997
"168","2007-08-31",207.300003
"169","2007-09-04",218.100006
"170","2007-09-05",227.5
"171","2007-09-06",226
"172","2007-09-07",222.5
"173","2007-09-10",220.699997
"174","2007-09-11",221.5
"175","2007-09-12",219.100006
"176","2007-09-13",222.199997
"177","2007-09-14",224.600006
"178","2007-09-17",222.800003
"179","2007-09-18",231.399994
"180","2007-09-19",234.100006
"181","2007-09-20",228.699997
"182","2007-09-21",232.399994
"183","2007-09-24",229
"184","2007-09-25",231.800003
"185","2007-09-26",239.899994
"186","2007-09-27",244.5
"187","2007-09-28",237.899994
"188","2007-10-01",239
"189","2007-10-02",236.600006
"190","2007-10-03",234
"191","2007-10-04",235.5
"192","2007-10-05",237.100006
"193","2007-10-08",233.899994
"194","2007-10-09",229.600006
"195","2007-10-10",226.899994
"196","2007-10-11",220.699997
"197","2007-10-12",223.399994
"198","2007-10-15",214.399994
"199","2007-10-16",210.399994
"200","2007-10-17",203
"201","2007-10-18",200
"202","2007-10-19",192.600006
"203","2007-10-22",197.899994
"204","2007-10-23",197
"205","2007-10-24",190
"206","2007-10-25",189.100006
"207","2007-10-26",195.5
"208","2007-10-29",192.100006
"209","2007-10-30",189.100006
"210","2007-10-31",228.5
"211","2007-11-01",212
"212","2007-11-02",215.399994
"213","2007-11-05",215.800003
"214","2007-11-06",228.899994
"215","2007-11-07",221.399994
"216","2007-11-08",222
"217","2007-11-09",215.600006
"218","2007-11-12",218.800003
"219","2007-11-13",231.199997
"220","2007-11-14",230.100006
"221","2007-11-15",220.699997
"222","2007-11-16",228.100006
"223","2007-11-19",220.300003
"224","2007-11-20",216.300003
"225","2007-11-21",218.5
"226","2007-11-23",224.5
"227","2007-11-26",216.899994
"228","2007-11-27",222.399994
"229","2007-11-28",230
"230","2007-11-29",227.5
"231","2007-11-30",227.899994
"232","2007-12-03",226.100006
"233","2007-12-04",216.300003
"234","2007-12-05",217.399994
"235","2007-12-06",221.699997
"236","2007-12-07",226.5
"237","2007-12-10",223
"238","2007-12-11",219.300003
"239","2007-12-12",224.5
"240","2007-12-13",219.100006
"241","2007-12-14",216.600006
"242","2007-12-17",200.199997
"243","2007-12-18",203.5
"244","2007-12-19",203.800003
"245","2007-12-20",213.199997
"246","2007-12-21",216.100006
"247","2007-12-24",217.699997
"248","2007-12-26",209.600006
"249","2007-12-27",199.100006
"250","2007-12-28",199.899994
"251","2007-12-31",196.600006
"252","2008-01-02",190.399994
"253","2008-01-03",185.300003
"254","2008-01-04",176.600006
"255","2008-01-07",171.699997
"256","2008-01-08",166.600006
"257","2008-01-09",169.300003
"258","2008-01-10",167.600006
"259","2008-01-11",169.899994
"260","2008-01-14",173
"261","2008-01-15",172.100006
"262","2008-01-16",186.199997
"263","2008-01-17",176.100006
"264","2008-01-18",178
"265","2008-01-22",177.399994
"266","2008-01-23",194.800003
"267","2008-01-24",195.5
"268","2008-01-25",189.100006
"269","2008-01-28",194.300003
"270","2008-01-29",196.5
"271","2008-01-30",199.399994
"272","2008-01-31",207.899994
"273","2008-02-01",210.699997
"274","2008-02-04",202.899994
"275","2008-02-05",199.399994
"276","2008-02-06",198.699997
"277","2008-02-07",200.100006
"278","2008-02-08",198.5
"279","2008-02-11",204.800003
"280","2008-02-12",201.800003
"281","2008-02-13",206.100006
"282","2008-02-14",199
"283","2008-02-15",196.5
"284","2008-02-19",201.699997
"285","2008-02-20",204.600006
"286","2008-02-21",210.600006
"287","2008-02-22",222.199997
"288","2008-02-25",221.699997
"289","2008-02-26",225.199997
"290","2008-02-27",221.699997
"291","2008-02-28",218.399994
"292","2008-02-29",207.800003
"293","2008-03-03",205.5
"294","2008-03-04",204.699997
"295","2008-03-05",203.699997
"296","2008-03-06",197.699997
"297","2008-03-07",194.300003
"298","2008-03-10",180
"299","2008-03-11",181.800003
"300","2008-03-12",185.199997
"301","2008-03-13",181
"302","2008-03-14",170
"303","2008-03-17",165.5
"304","2008-03-18",165.800003
"305","2008-03-19",165.800003
"306","2008-03-20",170
"307","2008-03-24",180
"308","2008-03-25",188.800003
"309","2008-03-26",185.899994
"310","2008-03-27",182.5
"311","2008-03-28",175.5
"312","2008-03-31",173.5
"313","2008-04-01",184.899994
"314","2008-04-02",181.399994
"315","2008-04-03",186.199997
"316","2008-04-04",188.5
"317","2008-04-07",182.100006
"318","2008-04-08",182.600006
"319","2008-04-09",175
"320","2008-04-10",174.800003
"321","2008-04-11",167.699997
"322","2008-04-14",165
"323","2008-04-15",161.699997
"324","2008-04-16",160.899994
"325","2008-04-17",159.199997
"326","2008-04-18",160
"327","2008-04-21",159.899994
"328","2008-04-22",151.199997
"329","2008-04-23",153.5
"330","2008-04-24",165
"331","2008-04-25",164.800003
"332","2008-04-28",160
"333","2008-04-29",159.800003
"334","2008-04-30",159.199997
"335","2008-05-01",157.899994
"336","2008-05-02",154.399994
"337","2008-05-05",144.5
"338","2008-05-06",146.600006
"339","2008-05-07",145.399994
"340","2008-05-08",142.399994
"341","2008-05-09",141.100006
"342","2008-05-12",145
"343","2008-05-13",144.300003
"344","2008-05-14",150.199997
"345","2008-05-15",145.800003
"346","2008-05-16",142.899994
"347","2008-05-19",136.699997
"348","2008-05-20",135.899994
"349","2008-05-21",135
"350","2008-05-22",132.699997
"351","2008-05-23",135.199997
"352","2008-05-27",140
"353","2008-05-28",143.399994
"354","2008-05-29",145.199997
"355","2008-05-30",145
"356","2008-06-02",140.399994
"357","2008-06-03",137.199997
"358","2008-06-04",135.199997
"359","2008-06-05",135.699997
"360","2008-06-06",128.199997
"361","2008-06-09",129
"362","2008-06-10",128.300003
"363","2008-06-11",122.800003
"364","2008-06-12",127.800003
"365","2008-06-13",134.600006
"366","2008-06-16",136.800003
"367","2008-06-17",140
"368","2008-06-18",134.100006
"369","2008-06-19",134.399994
"370","2008-06-20",129.199997
"371","2008-06-23",126.800003
"372","2008-06-24",124.900002
"373","2008-06-25",125
"374","2008-06-26",118.800003
"375","2008-06-27",120.300003
"376","2008-06-30",120.800003
"377","2008-07-01",122.900002
"378","2008-07-02",120
"379","2008-07-03",119.5
"380","2008-07-07",118.400002
"381","2008-07-08",125.300003
"382","2008-07-09",119.800003
"383","2008-07-10",114.5
"384","2008-07-11",117.199997
"385","2008-07-14",111.099998
"386","2008-07-15",104.599998
"387","2008-07-16",113
"388","2008-07-17",115.099998
"389","2008-07-18",114.5
"390","2008-07-21",117.5
"391","2008-07-22",123
"392","2008-07-23",122.599998
"393","2008-07-24",116.599998
"394","2008-07-25",116
"395","2008-07-28",110.300003
"396","2008-07-29",113
"397","2008-07-30",117.199997
"398","2008-07-31",120
"399","2008-08-01",121
"400","2008-08-04",121.800003
"401","2008-08-05",134.5
"402","2008-08-06",133.899994
"403","2008-08-07",127.300003
"404","2008-08-08",133.800003
"405","2008-08-11",139.800003
"406","2008-08-12",140.5
"407","2008-08-13",132.100006
"408","2008-08-14",133.5
"409","2008-08-15",135
"410","2008-08-18",138.600006
"411","2008-08-19",131.899994
"412","2008-08-20",133.600006
"413","2008-08-21",132.699997
"414","2008-08-22",131.899994
"415","2008-08-25",129.5
"416","2008-08-26",129.800003
"417","2008-08-27",131.100006
"418","2008-08-28",133.600006
"419","2008-08-29",129.300003
"420","2008-09-02",134.199997
"421","2008-09-03",136.300003
"422","2008-09-04",131.399994
"423","2008-09-05",131.899994
"424","2008-09-08",128.899994
"425","2008-09-09",124.400002
"426","2008-09-10",122.699997
"427","2008-09-11",123.300003
"428","2008-09-12",121.5
"429","2008-09-15",112.5
"430","2008-09-16",109.199997
"431","2008-09-17",107.800003
"432","2008-09-18",120.699997
"433","2008-09-19",130.5
"434","2008-09-22",133.899994
"435","2008-09-23",141.699997
"436","2008-09-24",132.699997
"437","2008-09-25",132.100006
"438","2008-09-26",130.600006
"439","2008-09-29",120.400002
"440","2008-09-30",130.800003
"441","2008-10-01",138.699997
"442","2008-10-02",132.699997
"443","2008-10-03",118.699997
"444","2008-10-06",115.699997
"445","2008-10-07",102.400002
"446","2008-10-08",102.800003
"447","2008-10-09",93.400002
"448","2008-10-10",106.599998
"449","2008-10-13",114
"450","2008-10-14",101.800003
"451","2008-10-15",93.800003
"452","2008-10-16",91.800003
"453","2008-10-17",91.099998
"454","2008-10-20",94.099998
"455","2008-10-21",88.800003
"456","2008-10-22",87.099998
"457","2008-10-23",80.699997
"458","2008-10-24",74.5
"459","2008-10-27",73.599998
"460","2008-10-28",81.800003
"461","2008-10-29",91.099998
"462","2008-10-30",99.199997
"463","2008-10-31",108.900002
"464","2008-11-03",113.5
"465","2008-11-04",109.599998
"466","2008-11-05",108.300003
"467","2008-11-06",104.300003
"468","2008-11-07",106.800003
"469","2008-11-10",102.599998
"470","2008-11-11",99.900002
"471","2008-11-12",94.599998
"472","2008-11-13",95.099998
"473","2008-11-14",87.199997
"474","2008-11-17",77.900002
"475","2008-11-18",77.5
"476","2008-11-19",62.099998
"477","2008-11-20",58
"478","2008-11-21",58
"479","2008-11-24",65.400002
"480","2008-11-25",68
"481","2008-11-26",77.199997
"482","2008-11-28",84.699997
"483","2008-12-01",77.599998
"484","2008-12-02",80.699997
"485","2008-12-03",84.400002
"486","2008-12-04",85.800003
"487","2008-12-05",86.5
"488","2008-12-08",92
"489","2008-12-09",88.400002
"490","2008-12-10",92
"491","2008-12-11",83.400002
"492","2008-12-12",86.599998
"493","2008-12-15",82.5
"494","2008-12-16",89.599998
"495","2008-12-17",91.300003
"496","2008-12-18",89.599998
"497","2008-12-19",90.699997
"498","2008-12-22",88.599998
"499","2008-12-23",83.099998
"500","2008-12-24",86.900002
"501","2008-12-26",89
"502","2008-12-29",88.5
"503","2008-12-30",92
"504","2008-12-31",97.800003
"505","2009-01-02",95.599998
"506","2009-01-05",96.300003
"507","2009-01-06",97.800003
"508","2009-01-07",95.400002
"509","2009-01-08",97.199997
"510","2009-01-09",90.400002
"511","2009-01-12",88.699997
"512","2009-01-13",91.5
"513","2009-01-14",82.300003
"514","2009-01-15",83.400002
"515","2009-01-16",87.099998
"516","2009-01-20",80.5
"517","2009-01-21",87.699997
"518","2009-01-22",86.099998
"519","2009-01-23",85.400002
"520","2009-01-26",87.300003
"521","2009-01-27",88.300003
"522","2009-01-28",92
"523","2009-01-29",87.300003
"524","2009-01-30",82.699997
"525","2009-02-02",78.5
"526","2009-02-03",79.599998
"527","2009-02-04",78.800003
"528","2009-02-05",83.800003
"529","2009-02-06",86
"530","2009-02-09",87.099998
"531","2009-02-10",85.099998
"532","2009-02-11",88.699997
"533","2009-02-12",93.300003
"534","2009-02-13",92.5
"535","2009-02-17",86.5
"536","2009-02-18",87.800003
"537","2009-02-19",85.300003
"538","2009-02-20",84.599998
"539","2009-02-23",86.5
"540","2009-02-24",85.400002
"541","2009-02-25",76.900002
"542","2009-02-26",77.099998
"543","2009-02-27",81
"544","2009-03-02",79.599998
"545","2009-03-03",73.5
"546","2009-03-04",74.599998
"547","2009-03-05",68
"548","2009-03-06",71.599998
"549","2009-03-09",68.599998
"550","2009-03-10",75.400002
"551","2009-03-11",76.599998
"552","2009-03-12",76.599998
"553","2009-03-13",80.199997
"554","2009-03-16",79
"555","2009-03-17",80.699997
"556","2009-03-18",82.099998
"557","2009-03-19",83.199997
"558","2009-03-20",82.199997
"559","2009-03-23",88.900002
"560","2009-03-24",83.400002
"561","2009-03-25",85.800003
"562","2009-03-26",91
"563","2009-03-27",90.599998
"564","2009-03-30",86
"565","2009-03-31",88.5
"566","2009-04-01",89.699997
"567","2009-04-02",97.400002
"568","2009-04-03",99.900002
"569","2009-04-06",101.900002
"570","2009-04-07",96.900002
"571","2009-04-08",97.599998
"572","2009-04-09",108.199997
"573","2009-04-13",110.300003
"574","2009-04-14",113.300003
"575","2009-04-15",116.900002
"576","2009-04-16",120
"577","2009-04-17",123.099998
"578","2009-04-20",113.099998
"579","2009-04-21",119.5
"580","2009-04-22",117.400002
"581","2009-04-23",118.699997
"582","2009-04-24",124.099998
"583","2009-04-27",124.5
"584","2009-04-28",132.899994
"585","2009-04-29",138.600006
"586","2009-04-30",142.600006
"587","2009-05-01",140.699997
"588","2009-05-04",155.100006
"589","2009-05-05",151.300003
"590","2009-05-06",152.600006
"591","2009-05-07",152.5
"592","2009-05-08",154.899994
"593","2009-05-11",152.399994
"594","2009-05-12",145.5
"595","2009-05-13",138.899994
"596","2009-05-14",141.800003
"597","2009-05-15",146.199997
"598","2009-05-18",149.600006
"599","2009-05-19",150.199997
"600","2009-05-20",148.100006
"601","2009-05-21",145
"602","2009-05-22",142.800003
"603","2009-05-26",153.100006
"604","2009-05-27",152
"605","2009-05-28",153.800003
"606","2009-05-29",161.899994
"607","2009-06-01",168.199997
"608","2009-06-02",161.5
"609","2009-06-03",158.399994
"610","2009-06-04",152.300003
"611","2009-06-05",153.899994
"612","2009-06-08",154.100006
"613","2009-06-09",156.199997
"614","2009-06-10",156.399994
"615","2009-06-11",155.100006
"616","2009-06-12",154.699997
"617","2009-06-15",151.699997
"618","2009-06-16",146.300003
"619","2009-06-17",143.100006
"620","2009-06-18",140.899994
"621","2009-06-19",139.699997
"622","2009-06-22",128.800003
"623","2009-06-23",132.199997
"624","2009-06-24",138.300003
"625","2009-06-25",146.699997
"626","2009-06-26",153.899994
"627","2009-06-29",153.100006
"628","2009-06-30",153.800003
"629","2009-07-01",158.699997
"630","2009-07-02",150.800003
"631","2009-07-06",149.5
"632","2009-07-07",150.100006
"633","2009-07-08",149.899994
"634","2009-07-09",149.600006
"635","2009-07-10",149.100006
"636","2009-07-13",151.899994
"637","2009-07-14",155.600006
"638","2009-07-15",159.399994
"639","2009-07-16",160.399994
"640","2009-07-17",160.399994
"641","2009-07-20",165.600006
"642","2009-07-21",166.300003
"643","2009-07-22",170.800003
"644","2009-07-23",177
"645","2009-07-24",175
"646","2009-07-27",174.300003
"647","2009-07-28",172.399994
"648","2009-07-29",171.399994
"649","2009-07-30",174.199997
"650","2009-07-31",175.199997
"651","2009-08-03",180.199997
"652","2009-08-04",176.300003
"653","2009-08-05",172
"654","2009-08-06",171.600006
"655","2009-08-07",174.699997
"656","2009-08-10",170.800003
"657","2009-08-11",172.100006
"658","2009-08-12",174.399994
"659","2009-08-13",175.800003
"660","2009-08-14",171.600006
"661","2009-08-17",168.600006
"662","2009-08-18",170.399994
"663","2009-08-19",171.800003
"664","2009-08-20",174.100006
"665","2009-08-21",175
"666","2009-08-24",172
"667","2009-08-25",174.199997
"668","2009-08-26",174.300003
"669","2009-08-27",175.800003
"670","2009-08-28",176
"671","2009-08-31",171.800003
"672","2009-09-01",166.100006
"673","2009-09-02",165.899994
"674","2009-09-03",170.100006
"675","2009-09-04",168.699997
"676","2009-09-08",170.199997
"677","2009-09-09",173.199997
"678","2009-09-10",175
"679","2009-09-11",170.300003
"680","2009-09-14",169.899994
"681","2009-09-15",170.5
"682","2009-09-16",172.600006
"683","2009-09-17",175
"684","2009-09-18",173.800003
"685","2009-09-21",173
"686","2009-09-22",171.600006
"687","2009-09-23",161.199997
"688","2009-09-24",155
"689","2009-09-25",155.5
"690","2009-09-28",159.899994
"691","2009-09-29",158
"692","2009-09-30",124.699997
"693","2009-10-01",127.300003
"694","2009-10-02",127.599998
"695","2009-10-05",125
"696","2009-10-06",123.400002
"697","2009-10-07",120.199997
"698","2009-10-08",122.199997
"699","2009-10-09",127.599998
"700","2009-10-12",123.5
"701","2009-10-13",130.199997
"702","2009-10-14",139
"703","2009-10-15",136.5
"704","2009-10-16",137.199997
"705","2009-10-19",138.600006
"706","2009-10-20",137.899994
"707","2009-10-21",137.100006
"708","2009-10-22",138.800003
"709","2009-10-23",135.399994
"710","2009-10-26",133.699997
"711","2009-10-27",123.800003
"712","2009-10-28",118.800003
"713","2009-10-29",122.800003
"714","2009-10-30",116.599998
"715","2009-11-02",116.300003
"716","2009-11-03",118
"717","2009-11-04",115.699997
"718","2009-11-05",119.400002
"719","2009-11-06",120.099998
"720","2009-11-09",124.199997
"721","2009-11-10",121.199997
"722","2009-11-11",121.5
"723","2009-11-12",117.599998
"724","2009-11-13",118.699997
"725","2009-11-16",122.699997
"726","2009-11-17",122.400002
"727","2009-11-18",123.400002
"728","2009-11-19",117.699997
"729","2009-11-20",117.599998
"730","2009-11-23",123.699997
"731","2009-11-24",115.5
"732","2009-11-25",115.699997
"733","2009-11-27",114.400002
"734","2009-11-30",112.599998
"735","2009-12-01",115.400002
"736","2009-12-02",116.400002
"737","2009-12-03",113.599998
"738","2009-12-04",117.800003
"739","2009-12-07",117.699997
"740","2009-12-08",115.800003
"741","2009-12-09",114.300003
"742","2009-12-10",116.099998
"743","2009-12-11",117.800003
"744","2009-12-14",121.699997
"745","2009-12-15",119.800003
"746","2009-12-16",123.400002
"747","2009-12-17",120.800003
"748","2009-12-18",121.400002
"749","2009-12-21",125.800003
"750","2009-12-22",124.800003
"751","2009-12-23",124
"752","2009-12-24",124.199997
"753","2009-12-28",123
"754","2009-12-29",123.800003
"755","2009-12-30",127.5
"756","2009-12-31",126.699997
"757","2010-01-04",128.600006
"758","2010-01-05",127.5
"759","2010-01-06",129.699997
"760","2010-01-07",132
"761","2010-01-08",133.100006
"762","2010-01-11",131.5
"763","2010-01-12",131.100006
"764","2010-01-13",132.5
"765","2010-01-14",128.699997
"766","2010-01-15",125.5
"767","2010-01-19",128.300003
"768","2010-01-20",125
"769","2010-01-21",125.5
"770","2010-01-22",122.800003
"771","2010-01-25",123.099998
"772","2010-01-26",128.300003
"773","2010-01-27",131.699997
"774","2010-01-28",129.399994
"775","2010-01-29",126.199997
"776","2010-02-01",133.100006
"777","2010-02-02",131.899994
"778","2010-02-03",131.899994
"779","2010-02-04",129.699997
"780","2010-02-05",128
"781","2010-02-08",126.099998
"782","2010-02-09",128.199997
"783","2010-02-10",132.5
"784","2010-02-11",128.699997
"785","2010-02-12",130.600006
"786","2010-02-16",134.600006
"787","2010-02-17",133.399994
"788","2010-02-18",135
"789","2010-02-19",134.199997
"790","2010-02-22",137.699997
"791","2010-02-23",132.399994
"792","2010-02-24",130.699997
"793","2010-02-25",131.5
"794","2010-02-26",130.300003
"795","2010-03-01",131.5
"796","2010-03-02",138.800003
"797","2010-03-03",140.100006
"798","2010-03-04",139.100006
"799","2010-03-05",146.800003
"800","2010-03-08",151.300003
"801","2010-03-09",152.600006
"802","2010-03-10",152
"803","2010-03-11",154.300003
"804","2010-03-12",153.300003
"805","2010-03-15",152.800003
"806","2010-03-16",152.5
"807","2010-03-17",153.699997
"808","2010-03-18",157.300003
"809","2010-03-19",152.199997
"810","2010-03-22",153.800003
"811","2010-03-23",155.300003
"812","2010-03-24",152.300003
"813","2010-03-25",156.899994
"814","2010-03-26",159.899994
"815","2010-03-29",156.899994
"816","2010-03-30",157.399994
"817","2010-03-31",153.600006
"818","2010-04-01",155
"819","2010-04-05",157.199997
"820","2010-04-06",159
"821","2010-04-07",162.600006
"822","2010-04-08",166.300003
"823","2010-04-09",166.800003
"824","2010-04-12",165.600006
"825","2010-04-13",165.899994
"826","2010-04-14",167.5
"827","2010-04-15",171.100006
"828","2010-04-16",169
"829","2010-04-19",170
"830","2010-04-20",169.800003
"831","2010-04-21",170.199997
"832","2010-04-22",171.199997
"833","2010-04-23",176.399994
"834","2010-04-26",183.899994
"835","2010-04-27",185.899994
"836","2010-04-28",183.300003
"837","2010-04-29",186
"838","2010-04-30",172.600006
"839","2010-05-03",182.600006
"840","2010-05-04",176.600006
"841","2010-05-05",174.199997
"842","2010-05-06",167.600006
"843","2010-05-07",163.899994
"844","2010-05-10",173.800003
"845","2010-05-11",176.899994
"846","2010-05-12",180.399994
"847","2010-05-13",175.699997
"848","2010-05-14",171.399994
"849","2010-05-17",172.800003
"850","2010-05-18",169.300003
"851","2010-05-19",167.699997
"852","2010-05-20",158
"853","2010-05-21",160
"854","2010-05-24",158.800003
"855","2010-05-25",158.600006
"856","2010-05-26",161.100006
"857","2010-05-27",167.800003
"858","2010-05-28",162.5
"859","2010-06-01",159.100006
"860","2010-06-02",163.600006
"861","2010-06-03",163.300003
"862","2010-06-04",156.5
"863","2010-06-07",151.100006
"864","2010-06-08",153.100006
"865","2010-06-09",152.600006
"866","2010-06-10",157.899994
"867","2010-06-11",161
"868","2010-06-14",161.600006
"869","2010-06-15",163.800003
"870","2010-06-16",163.300003
"871","2010-06-17",163.399994
"872","2010-06-18",160.5
"873","2010-06-21",157.300003
"874","2010-06-22",152.800003
"875","2010-06-23",150.699997
"876","2010-06-24",148.699997
"877","2010-06-25",150
"878","2010-06-28",150.899994
"879","2010-06-29",144.300003
"880","2010-06-30",143.699997
"881","2010-07-01",140.399994
"882","2010-07-02",136.600006
"883","2010-07-06",133.199997
"884","2010-07-07",142.899994
"885","2010-07-08",142.899994
"886","2010-07-09",146.699997
"887","2010-07-12",148
"888","2010-07-13",155.5
"889","2010-07-14",155.899994
"890","2010-07-15",153.600006
"891","2010-07-16",146.5
"892","2010-07-19",147
"893","2010-07-20",152.699997
"894","2010-07-21",154.699997
"895","2010-07-22",161
"896","2010-07-23",166.699997
"897","2010-07-26",169.899994
"898","2010-07-27",165.5
"899","2010-07-28",164.800003
"900","2010-07-29",166.300003
"901","2010-07-30",164.600006
"902","2010-08-02",169
"903","2010-08-03",168.600006
"904","2010-08-04",174.699997
"905","2010-08-05",170.800003
"906","2010-08-06",169.699997
"907","2010-08-09",169.699997
"908","2010-08-10",166.300003
"909","2010-08-11",157.800003
"910","2010-08-12",155
"911","2010-08-13",154.5
"912","2010-08-16",157.399994
"913","2010-08-17",158.600006
"914","2010-08-18",160.100006
"915","2010-08-19",158.699997
"916","2010-08-20",158.5
"917","2010-08-23",157.100006
"918","2010-08-24",155.800003
"919","2010-08-25",157.5
"920","2010-08-26",155.600006
"921","2010-08-27",155.600006
"922","2010-08-30",152.100006
"923","2010-08-31",152.399994
"924","2010-09-01",155.5
"925","2010-09-02",157.199997
"926","2010-09-03",162.899994
"927","2010-09-07",160.199997
"928","2010-09-08",161
"929","2010-09-09",160.899994
"930","2010-09-10",160.699997
"931","2010-09-13",165.600006
"932","2010-09-14",165.199997
"933","2010-09-15",169.399994
"934","2010-09-16",169.699997
"935","2010-09-17",170.399994
"936","2010-09-20",174.399994
"937","2010-09-21",174.399994
"938","2010-09-22",168.899994
"939","2010-09-23",168.5
"940","2010-09-24",174
"941","2010-09-27",173.600006
"942","2010-09-28",177.5
"943","2010-09-29",176.600006
"944","2010-09-30",175
"945","2010-10-01",174.899994
"946","2010-10-04",171.899994
"947","2010-10-05",179
"948","2010-10-06",175.600006
"949","2010-10-07",175.300003
"950","2010-10-08",176.899994
"951","2010-10-11",176.800003
"952","2010-10-12",177.699997
"953","2010-10-13",178.899994
"954","2010-10-14",179.5
"955","2010-10-15",175.699997
"956","2010-10-18",177.699997
"957","2010-10-19",171.699997
"958","2010-10-20",174.699997
"959","2010-10-21",175
"960","2010-10-22",175.100006
"961","2010-10-25",177.199997
"962","2010-10-26",177.600006
