"","date","DOX"
"97","2007-05-22",37.810001
"98","2007-05-23",37.720001
"99","2007-05-24",37.080002
"100","2007-05-25",37.830002
"101","2007-05-29",38.07
"102","2007-05-30",38.119999
"103","2007-05-31",38.869999
"104","2007-06-01",39.029999
"105","2007-06-04",39.110001
"106","2007-06-05",38.740002
"107","2007-06-06",38.509998
"108","2007-06-07",37.470001
"109","2007-06-08",37.75
"110","2007-06-11",38.209999
"111","2007-06-12",38.279999
"112","2007-06-13",38.669998
"113","2007-06-14",39
"114","2007-06-15",38.349998
"115","2007-06-18",38.740002
"116","2007-06-19",39.25
"117","2007-06-20",39.509998
"118","2007-06-21",39
"119","2007-06-22",39.25
"120","2007-06-25",39.09
"121","2007-06-26",39.389999
"122","2007-06-27",39.759998
"123","2007-06-28",39.830002
"124","2007-06-29",39.82
"125","2007-07-02",39.869999
"126","2007-07-03",39.959999
"127","2007-07-05",39.07
"128","2007-07-06",38.990002
"129","2007-07-09",39.830002
"130","2007-07-10",39.950001
"131","2007-07-11",39.689999
"132","2007-07-12",39.689999
"133","2007-07-13",39.84
"134","2007-07-16",39.25
"135","2007-07-17",39.189999
"136","2007-07-18",38.75
"137","2007-07-19",38.860001
"138","2007-07-20",38
"139","2007-07-23",37.880001
"140","2007-07-24",38.07
"141","2007-07-25",37.470001
"142","2007-07-26",36.779999
"143","2007-07-27",35.959999
"144","2007-07-30",36.959999
"145","2007-07-31",36.189999
"146","2007-08-01",36.240002
"147","2007-08-02",36.169998
"148","2007-08-03",35.41
"149","2007-08-06",34.619999
"150","2007-08-07",35.689999
"151","2007-08-08",35.82
"152","2007-08-09",35.23
"153","2007-08-10",35.810001
"154","2007-08-13",36.560001
"155","2007-08-14",35.799999
"156","2007-08-15",35.700001
"157","2007-08-16",34.93
"158","2007-08-17",34.689999
"159","2007-08-20",33.790001
"160","2007-08-21",34.990002
"161","2007-08-22",35.27
"162","2007-08-23",34.93
"163","2007-08-24",35.32
"164","2007-08-27",35.59
"165","2007-08-28",34.880001
"166","2007-08-29",35.389999
"167","2007-08-30",34.860001
"168","2007-08-31",35.299999
"169","2007-09-04",36.02
"170","2007-09-05",36.580002
"171","2007-09-06",35.84
"172","2007-09-07",35.389999
"173","2007-09-10",34.380001
"174","2007-09-11",34.82
"175","2007-09-12",35.380001
"176","2007-09-13",34.810001
"177","2007-09-14",34.560001
"178","2007-09-17",34.5
"179","2007-09-18",35.41
"180","2007-09-19",35.650002
"181","2007-09-20",35.130001
"182","2007-09-21",35.349998
"183","2007-09-24",34.549999
"184","2007-09-25",35.189999
"185","2007-09-26",35.98
"186","2007-09-27",36.66
"187","2007-09-28",37.189999
"188","2007-10-01",37.549999
"189","2007-10-02",37.790001
"190","2007-10-03",37.259998
"191","2007-10-04",37.080002
"192","2007-10-05",37.169998
"193","2007-10-08",37.139999
"194","2007-10-09",37.389999
"195","2007-10-10",37.869999
"196","2007-10-11",36.75
"197","2007-10-12",36.43
"198","2007-10-15",35.950001
"199","2007-10-16",35.369999
"200","2007-10-17",35.700001
"201","2007-10-18",35.099998
"202","2007-10-19",34.98
"203","2007-10-22",34.049999
"204","2007-10-23",34.09
"205","2007-10-24",33.84
"206","2007-10-25",33.099998
"207","2007-10-26",33.119999
"208","2007-10-29",33.720001
"209","2007-10-30",33.880001
"210","2007-10-31",34.400002
"211","2007-11-01",34.860001
"212","2007-11-02",35.450001
"213","2007-11-05",34.790001
"214","2007-11-06",35.049999
"215","2007-11-07",34.490002
"216","2007-11-08",33.950001
"217","2007-11-09",33.009998
"218","2007-11-12",32.669998
"219","2007-11-13",32.75
"220","2007-11-14",33.07
"221","2007-11-15",32.439999
"222","2007-11-16",32.299999
"223","2007-11-19",31.84
"224","2007-11-20",31.450001
"225","2007-11-21",32.099998
"226","2007-11-23",32
"227","2007-11-26",31.379999
"228","2007-11-27",31.4
"229","2007-11-28",33
"230","2007-11-29",32.470001
"231","2007-11-30",33.09
"232","2007-12-03",32.490002
"233","2007-12-04",32.5
"234","2007-12-05",33.16
"235","2007-12-06",33.75
"236","2007-12-07",34.27
"237","2007-12-10",34.759998
"238","2007-12-11",34.509998
"239","2007-12-12",34.34
"240","2007-12-13",33.860001
"241","2007-12-14",34.919998
"242","2007-12-17",33.98
"243","2007-12-18",32.990002
"244","2007-12-19",34.040001
"245","2007-12-20",33.610001
"246","2007-12-21",33.5
"247","2007-12-24",33.939999
"248","2007-12-26",33.98
"249","2007-12-27",33.66
"250","2007-12-28",34.060001
"251","2007-12-31",34.470001
"252","2008-01-02",34.009998
"253","2008-01-03",33.529999
"254","2008-01-04",32.490002
"255","2008-01-07",31.360001
"256","2008-01-08",30.98
"257","2008-01-09",30.459999
"258","2008-01-10",33.360001
"259","2008-01-11",33.040001
"260","2008-01-14",32.919998
"261","2008-01-15",32.990002
"262","2008-01-16",32.099998
"263","2008-01-17",31.59
"264","2008-01-18",31.68
"265","2008-01-22",30.950001
"266","2008-01-23",32.889999
"267","2008-01-24",34.049999
"268","2008-01-25",32.849998
"269","2008-01-28",33.119999
"270","2008-01-29",32.93
"271","2008-01-30",32.970001
"272","2008-01-31",33.049999
"273","2008-02-01",33.41
"274","2008-02-04",33.43
"275","2008-02-05",31.82
"276","2008-02-06",31.389999
"277","2008-02-07",31.629999
"278","2008-02-08",31.440001
"279","2008-02-11",31.59
"280","2008-02-12",31.57
"281","2008-02-13",32.27
"282","2008-02-14",31.860001
"283","2008-02-15",31.85
"284","2008-02-19",31.84
"285","2008-02-20",31.540001
"286","2008-02-21",31.290001
"287","2008-02-22",31.190001
"288","2008-02-25",30.809999
"289","2008-02-26",31.01
"290","2008-02-27",32.189999
"291","2008-02-28",31.74
"292","2008-02-29",31
"293","2008-03-03",31.01
"294","2008-03-04",29.84
"295","2008-03-05",28.99
"296","2008-03-06",28.33
"297","2008-03-07",28.540001
"298","2008-03-10",27.969999
"299","2008-03-11",29.780001
"300","2008-03-12",29.4
"301","2008-03-13",29.85
"302","2008-03-14",29.73
"303","2008-03-17",28.32
"304","2008-03-18",28.15
"305","2008-03-19",27.450001
"306","2008-03-20",28.9
"307","2008-03-24",29.65
"308","2008-03-25",29.76
"309","2008-03-26",29
"310","2008-03-27",28.379999
"311","2008-03-28",28.32
"312","2008-03-31",28.360001
"313","2008-04-01",29.01
"314","2008-04-02",28.290001
"315","2008-04-03",28.66
"316","2008-04-04",27.91
"317","2008-04-07",27.950001
"318","2008-04-08",28.459999
"319","2008-04-09",28.15
"320","2008-04-10",28.299999
"321","2008-04-11",27.48
"322","2008-04-14",27.5
"323","2008-04-15",27.59
"324","2008-04-16",28.049999
"325","2008-04-17",28.190001
"326","2008-04-18",32.299999
"327","2008-04-21",31.559999
"328","2008-04-22",30.610001
"329","2008-04-23",31.41
"330","2008-04-24",31.93
"331","2008-04-25",31.5
"332","2008-04-28",31.73
"333","2008-04-29",31.959999
"334","2008-04-30",31.379999
"335","2008-05-01",32.200001
"336","2008-05-02",31.860001
"337","2008-05-05",31.74
"338","2008-05-06",32.330002
"339","2008-05-07",31.74
"340","2008-05-08",31.940001
"341","2008-05-09",31.67
"342","2008-05-12",31.879999
"343","2008-05-13",31.889999
"344","2008-05-14",32.139999
"345","2008-05-15",32.360001
"346","2008-05-16",31.75
"347","2008-05-19",31.92
"348","2008-05-20",31.73
"349","2008-05-21",31.4
"350","2008-05-22",31.4
"351","2008-05-23",31.09
"352","2008-05-27",31.059999
"353","2008-05-28",31
"354","2008-05-29",31.85
"355","2008-05-30",32.310001
"356","2008-06-02",31.74
"357","2008-06-03",32.049999
"358","2008-06-04",32.860001
"359","2008-06-05",33.299999
"360","2008-06-06",32.68
"361","2008-06-09",32.450001
"362","2008-06-10",31.459999
"363","2008-06-11",31.33
"364","2008-06-12",31.629999
"365","2008-06-13",31.9
"366","2008-06-16",31.969999
"367","2008-06-17",31.870001
"368","2008-06-18",31.35
"369","2008-06-19",31.1
"370","2008-06-20",30.469999
"371","2008-06-23",30.41
"372","2008-06-24",30.07
"373","2008-06-25",30.290001
"374","2008-06-26",29.41
"375","2008-06-27",29.41
"376","2008-06-30",29.42
"377","2008-07-01",29.77
"378","2008-07-02",29.040001
"379","2008-07-03",28.129999
"380","2008-07-07",28.58
"381","2008-07-08",29.49
"382","2008-07-09",29.629999
"383","2008-07-10",29.790001
"384","2008-07-11",29.48
"385","2008-07-14",28.65
"386","2008-07-15",28.719999
"387","2008-07-16",29.35
"388","2008-07-17",29.5
"389","2008-07-18",29.23
"390","2008-07-21",29.790001
"391","2008-07-22",29.25
"392","2008-07-23",28.799999
"393","2008-07-24",30.389999
"394","2008-07-25",29.99
"395","2008-07-28",29.870001
"396","2008-07-29",30.360001
"397","2008-07-30",30.620001
"398","2008-07-31",30.41
"399","2008-08-01",29.85
"400","2008-08-04",29.469999
"401","2008-08-05",30.219999
"402","2008-08-06",30.6
"403","2008-08-07",30.5
"404","2008-08-08",30.9
"405","2008-08-11",30.549999
"406","2008-08-12",30.35
"407","2008-08-13",30.120001
"408","2008-08-14",29.940001
"409","2008-08-15",30.25
"410","2008-08-18",30.219999
"411","2008-08-19",30.09
"412","2008-08-20",30.02
"413","2008-08-21",29.889999
"414","2008-08-22",30
"415","2008-08-25",29.709999
"416","2008-08-26",29.57
"417","2008-08-27",29.969999
"418","2008-08-28",30.030001
"419","2008-08-29",30.190001
"420","2008-09-02",30.190001
"421","2008-09-03",29.790001
"422","2008-09-04",29.379999
"423","2008-09-05",29.299999
"424","2008-09-08",29.41
"425","2008-09-09",28.690001
"426","2008-09-10",28.75
"427","2008-09-11",28.84
"428","2008-09-12",28.02
"429","2008-09-15",27.299999
"430","2008-09-16",26.68
"431","2008-09-17",25.299999
"432","2008-09-18",26.450001
"433","2008-09-19",28
"434","2008-09-22",27.129999
"435","2008-09-23",26.379999
"436","2008-09-24",26.389999
"437","2008-09-25",26.620001
"438","2008-09-26",26.620001
"439","2008-09-29",25.23
"440","2008-09-30",27.379999
"441","2008-10-01",27.34
"442","2008-10-02",26
"443","2008-10-03",27.200001
"444","2008-10-06",26.709999
"445","2008-10-07",26.620001
"446","2008-10-08",25.32
"447","2008-10-09",25.02
"448","2008-10-10",24.440001
"449","2008-10-13",25.99
"450","2008-10-14",25
"451","2008-10-15",23.52
"452","2008-10-16",23.65
"453","2008-10-17",24.139999
"454","2008-10-20",25.040001
"455","2008-10-21",23.76
"456","2008-10-22",22.940001
"457","2008-10-23",22.35
"458","2008-10-24",21
"459","2008-10-27",20.17
"460","2008-10-28",20.84
"461","2008-10-29",21.1
"462","2008-10-30",21.889999
"463","2008-10-31",22.559999
"464","2008-11-03",23.059999
"465","2008-11-04",24.059999
"466","2008-11-05",23.629999
"467","2008-11-06",19.34
"468","2008-11-07",19.940001
"469","2008-11-10",19.120001
"470","2008-11-11",18.24
"471","2008-11-12",17.709999
"472","2008-11-13",18.85
"473","2008-11-14",18.34
"474","2008-11-17",18.25
"475","2008-11-18",18.43
"476","2008-11-19",17.92
"477","2008-11-20",16.780001
"478","2008-11-21",17.719999
"479","2008-11-24",19.120001
"480","2008-11-25",18.09
"481","2008-11-26",18.68
"482","2008-11-28",18.790001
"483","2008-12-01",16.9
"484","2008-12-02",17.07
"485","2008-12-03",17.379999
"486","2008-12-04",15.98
"487","2008-12-05",16.91
"488","2008-12-08",17.940001
"489","2008-12-09",17.799999
"490","2008-12-10",18.120001
"491","2008-12-11",17.68
"492","2008-12-12",17.74
"493","2008-12-15",17.709999
"494","2008-12-16",18.27
"495","2008-12-17",17.889999
"496","2008-12-18",18.25
"497","2008-12-19",18.65
"498","2008-12-22",18.66
"499","2008-12-23",18.549999
"500","2008-12-24",18.309999
"501","2008-12-26",18.83
"502","2008-12-29",18.280001
"503","2008-12-30",18.299999
"504","2008-12-31",18.290001
"505","2009-01-02",19.629999
"506","2009-01-05",20.549999
"507","2009-01-06",21.459999
"508","2009-01-07",20.82
"509","2009-01-08",20.870001
"510","2009-01-09",20.370001
"511","2009-01-12",19.610001
"512","2009-01-13",19.65
"513","2009-01-14",19.700001
"514","2009-01-15",19.42
"515","2009-01-16",19.219999
"516","2009-01-20",18.48
"517","2009-01-21",18.629999
"518","2009-01-22",16.530001
"519","2009-01-23",17.040001
"520","2009-01-26",17.35
"521","2009-01-27",17.65
"522","2009-01-28",17.459999
"523","2009-01-29",16.809999
"524","2009-01-30",16.92
"525","2009-02-02",17.059999
"526","2009-02-03",17.48
"527","2009-02-04",17.68
"528","2009-02-05",18.040001
"529","2009-02-06",18.68
"530","2009-02-09",18.82
"531","2009-02-10",18.440001
"532","2009-02-11",18.59
"533","2009-02-12",19.040001
"534","2009-02-13",18.879999
"535","2009-02-17",17.969999
"536","2009-02-18",18.27
"537","2009-02-19",17.98
"538","2009-02-20",17.809999
"539","2009-02-23",16.860001
"540","2009-02-24",17.25
"541","2009-02-25",17.389999
"542","2009-02-26",16.93
"543","2009-02-27",16.75
"544","2009-03-02",16.459999
"545","2009-03-03",16.209999
"546","2009-03-04",16.690001
"547","2009-03-05",16.23
"548","2009-03-06",16.200001
"549","2009-03-09",15.83
"550","2009-03-10",16.799999
"551","2009-03-11",16.790001
"552","2009-03-12",17.219999
"553","2009-03-13",17.32
"554","2009-03-16",16.969999
"555","2009-03-17",17.33
"556","2009-03-18",17.950001
"557","2009-03-19",17.370001
"558","2009-03-20",17.02
"559","2009-03-23",17.860001
"560","2009-03-24",17.379999
"561","2009-03-25",17.639999
"562","2009-03-26",18.780001
"563","2009-03-27",18.059999
"564","2009-03-30",18.16
"565","2009-03-31",18.52
"566","2009-04-01",18.709999
"567","2009-04-02",19.110001
"568","2009-04-03",19.18
"569","2009-04-06",18.799999
"570","2009-04-07",18.5
"571","2009-04-08",18.91
"572","2009-04-09",19.98
"573","2009-04-13",19.51
"574","2009-04-14",19.24
"575","2009-04-15",18.83
"576","2009-04-16",19.190001
"577","2009-04-17",19.450001
"578","2009-04-20",19.379999
"579","2009-04-21",19.450001
"580","2009-04-22",19.370001
"581","2009-04-23",20.469999
"582","2009-04-24",21.209999
"583","2009-04-27",20.719999
"584","2009-04-28",20.48
"585","2009-04-29",20.76
"586","2009-04-30",20.93
"587","2009-05-01",21.18
"588","2009-05-04",21.6
"589","2009-05-05",21.52
"590","2009-05-06",21.67
"591","2009-05-07",20.969999
"592","2009-05-08",20.700001
"593","2009-05-11",20.700001
"594","2009-05-12",20.58
"595","2009-05-13",20.15
"596","2009-05-14",20.389999
"597","2009-05-15",20.540001
"598","2009-05-18",21.309999
"599","2009-05-19",21.58
"600","2009-05-20",21.690001
"601","2009-05-21",21.33
"602","2009-05-22",21.15
"603","2009-05-26",21.75
"604","2009-05-27",21.32
"605","2009-05-28",21.52
"606","2009-05-29",21.639999
"607","2009-06-01",22.450001
"608","2009-06-02",21.940001
"609","2009-06-03",21.540001
"610","2009-06-04",21.799999
"611","2009-06-05",22.120001
"612","2009-06-08",21.75
"613","2009-06-09",21.709999
"614","2009-06-10",21.59
"615","2009-06-11",21.65
"616","2009-06-12",21.860001
"617","2009-06-15",21.309999
"618","2009-06-16",20.870001
"619","2009-06-17",20.68
"620","2009-06-18",20.559999
"621","2009-06-19",20.629999
"622","2009-06-22",20.309999
"623","2009-06-23",20.120001
"624","2009-06-24",20.549999
"625","2009-06-25",21.02
"626","2009-06-26",20.969999
"627","2009-06-29",21.379999
"628","2009-06-30",21.450001
"629","2009-07-01",21.41
"630","2009-07-02",20.709999
"631","2009-07-06",20.35
"632","2009-07-07",19.940001
"633","2009-07-08",20.440001
"634","2009-07-09",21.16
"635","2009-07-10",21.35
"636","2009-07-13",21.68
"637","2009-07-14",21.809999
"638","2009-07-15",22.35
"639","2009-07-16",22.84
"640","2009-07-17",23.120001
"641","2009-07-20",23.52
"642","2009-07-21",22.950001
"643","2009-07-22",23.059999
"644","2009-07-23",23.68
"645","2009-07-24",23.84
"646","2009-07-27",23.780001
"647","2009-07-28",23.93
"648","2009-07-29",23.969999
"649","2009-07-30",23.65
"650","2009-07-31",23.92
"651","2009-08-03",24.559999
"652","2009-08-04",24.559999
"653","2009-08-05",24.26
"654","2009-08-06",24.07
"655","2009-08-07",24.32
"656","2009-08-10",23.950001
"657","2009-08-11",23.82
"658","2009-08-12",24.469999
"659","2009-08-13",24.540001
"660","2009-08-14",24.08
"661","2009-08-17",23.58
"662","2009-08-18",23.52
"663","2009-08-19",24.02
"664","2009-08-20",24.25
"665","2009-08-21",24.51
"666","2009-08-24",24.639999
"667","2009-08-25",24.51
"668","2009-08-26",24.459999
"669","2009-08-27",24.6
"670","2009-08-28",24.299999
"671","2009-08-31",24.32
"672","2009-09-01",24.25
"673","2009-09-02",23.98
"674","2009-09-03",24.33
"675","2009-09-04",24.91
"676","2009-09-08",25.299999
"677","2009-09-09",25.799999
"678","2009-09-10",26.07
"679","2009-09-11",26.110001
"680","2009-09-14",25.879999
"681","2009-09-15",26.33
"682","2009-09-16",26.639999
"683","2009-09-17",26.6
"684","2009-09-18",26.65
"685","2009-09-21",26.99
"686","2009-09-22",27.07
"687","2009-09-23",26.950001
"688","2009-09-24",26.809999
"689","2009-09-25",26.4
"690","2009-09-28",26.799999
"691","2009-09-29",26.74
"692","2009-09-30",26.879999
"693","2009-10-01",26.75
"694","2009-10-02",25.43
"695","2009-10-05",25.889999
"696","2009-10-06",26.459999
"697","2009-10-07",26.690001
"698","2009-10-08",27.120001
"699","2009-10-09",26.940001
"700","2009-10-12",26.6
"701","2009-10-13",25.83
"702","2009-10-14",26.209999
"703","2009-10-15",26.82
"704","2009-10-16",26.889999
"705","2009-10-19",25.99
"706","2009-10-20",25.870001
"707","2009-10-21",25.49
"708","2009-10-22",25.82
"709","2009-10-23",25.309999
"710","2009-10-26",25.25
"711","2009-10-27",25.02
"712","2009-10-28",24.860001
"713","2009-10-29",25.59
"714","2009-10-30",25.200001
"715","2009-11-02",24.65
"716","2009-11-03",24.389999
"717","2009-11-04",24.469999
"718","2009-11-05",26.74
"719","2009-11-06",26.68
"720","2009-11-09",26.59
"721","2009-11-10",26.25
"722","2009-11-11",26.540001
"723","2009-11-12",26.389999
"724","2009-11-13",26.639999
"725","2009-11-16",27.040001
"726","2009-11-17",27.01
"727","2009-11-18",26.780001
"728","2009-11-19",26.469999
"729","2009-11-20",26.43
"730","2009-11-23",26.92
"731","2009-11-24",26.9
"732","2009-11-25",27.1
"733","2009-11-27",26.34
"734","2009-11-30",26.43
"735","2009-12-01",27.26
"736","2009-12-02",27.969999
"737","2009-12-03",28.200001
"738","2009-12-04",28.219999
"739","2009-12-07",28.290001
"740","2009-12-08",27.9
"741","2009-12-09",27.58
"742","2009-12-10",27
"743","2009-12-11",27.139999
"744","2009-12-14",27.16
"745","2009-12-15",27.219999
"746","2009-12-16",27.459999
"747","2009-12-17",27.23
"748","2009-12-18",27.440001
"749","2009-12-21",27.73
"750","2009-12-22",27.969999
"751","2009-12-23",28.33
"752","2009-12-24",28.879999
"753","2009-12-28",28.780001
"754","2009-12-29",28.98
"755","2009-12-30",28.700001
"756","2009-12-31",28.530001
"757","2010-01-04",28.74
"758","2010-01-05",28.74
"759","2010-01-06",28.51
"760","2010-01-07",28.08
"761","2010-01-08",28.49
"762","2010-01-11",28.82
"763","2010-01-12",28.629999
"764","2010-01-13",27.870001
"765","2010-01-14",28.43
"766","2010-01-15",28.469999
"767","2010-01-19",28.5
"768","2010-01-20",28.52
"769","2010-01-21",29.879999
"770","2010-01-22",29.17
"771","2010-01-25",29.450001
"772","2010-01-26",29.25
"773","2010-01-27",29.35
"774","2010-01-28",29.1
"775","2010-01-29",28.59
"776","2010-02-01",28.700001
"777","2010-02-02",29.67
"778","2010-02-03",29.200001
"779","2010-02-04",28.52
"780","2010-02-05",28.25
"781","2010-02-08",28.16
"782","2010-02-09",28.83
"783","2010-02-10",28.700001
"784","2010-02-11",28.99
"785","2010-02-12",28.860001
"786","2010-02-16",28.98
"787","2010-02-17",29
"788","2010-02-18",28.84
"789","2010-02-19",28.940001
"790","2010-02-22",29
"791","2010-02-23",28.73
"792","2010-02-24",28.98
"793","2010-02-25",28.93
"794","2010-02-26",29.08
"795","2010-03-01",29.59
"796","2010-03-02",29.450001
"797","2010-03-03",29.24
"798","2010-03-04",29.379999
"799","2010-03-05",29.6
"800","2010-03-08",29.58
"801","2010-03-09",30.15
"802","2010-03-10",30.5
"803","2010-03-11",30.52
"804","2010-03-12",30.440001
"805","2010-03-15",30.82
"806","2010-03-16",30.65
"807","2010-03-17",30.49
"808","2010-03-18",30.1
"809","2010-03-19",30.049999
"810","2010-03-22",30.200001
"811","2010-03-23",30.52
"812","2010-03-24",30.450001
"813","2010-03-25",30.620001
"814","2010-03-26",30.719999
"815","2010-03-29",30.25
"816","2010-03-30",30.299999
"817","2010-03-31",30.110001
"818","2010-04-01",30.280001
"819","2010-04-05",30.52
"820","2010-04-06",30.6
"821","2010-04-07",30.25
"822","2010-04-08",30.43
"823","2010-04-09",30.85
"824","2010-04-12",30.809999
"825","2010-04-13",30.950001
"826","2010-04-14",31.32
"827","2010-04-15",31.139999
"828","2010-04-16",30.620001
"829","2010-04-19",30.48
"830","2010-04-20",30.91
"831","2010-04-21",30.99
"832","2010-04-22",31.190001
"833","2010-04-23",31.52
"834","2010-04-26",31.74
"835","2010-04-27",31.25
"836","2010-04-28",31.27
"837","2010-04-29",32.23
"838","2010-04-30",31.940001
"839","2010-05-03",31.780001
"840","2010-05-04",31.48
"841","2010-05-05",31.1
"842","2010-05-06",30.440001
"843","2010-05-07",29.809999
"844","2010-05-10",30.77
"845","2010-05-11",30.82
"846","2010-05-12",31.1
"847","2010-05-13",31.17
"848","2010-05-14",30.620001
"849","2010-05-17",31.09
"850","2010-05-18",30.73
"851","2010-05-19",30.950001
"852","2010-05-20",29.719999
"853","2010-05-21",29.76
"854","2010-05-24",29.67
"855","2010-05-25",29.17
"856","2010-05-26",28.43
"857","2010-05-27",28.84
"858","2010-05-28",28.5
"859","2010-06-01",27.75
"860","2010-06-02",27.690001
"861","2010-06-03",28.25
"862","2010-06-04",27.610001
"863","2010-06-07",27.030001
"864","2010-06-08",26.809999
"865","2010-06-09",26.84
"866","2010-06-10",27.5
"867","2010-06-11",27.620001
"868","2010-06-14",27.700001
"869","2010-06-15",27.940001
"870","2010-06-16",28.1
"871","2010-06-17",28.059999
"872","2010-06-18",28.23
"873","2010-06-21",28.049999
"874","2010-06-22",27.66
"875","2010-06-23",27.700001
"876","2010-06-24",27.26
"877","2010-06-25",27.08
"878","2010-06-28",27.41
"879","2010-06-29",27.01
"880","2010-06-30",26.85
"881","2010-07-01",26.549999
"882","2010-07-02",26.700001
"883","2010-07-06",26.91
"884","2010-07-07",27.83
"885","2010-07-08",27.799999
"886","2010-07-09",28.110001
"887","2010-07-12",28.110001
"888","2010-07-13",28.870001
"889","2010-07-14",29.059999
"890","2010-07-15",29.190001
"891","2010-07-16",28.290001
"892","2010-07-19",28.59
"893","2010-07-20",28.84
"894","2010-07-21",28.68
"895","2010-07-22",27.129999
"896","2010-07-23",27.110001
"897","2010-07-26",27.6
"898","2010-07-27",27.43
"899","2010-07-28",27.43
"900","2010-07-29",27.24
"901","2010-07-30",27.33
"902","2010-08-02",27.879999
"903","2010-08-03",28.1
"904","2010-08-04",28.43
"905","2010-08-05",28.110001
"906","2010-08-06",28.360001
"907","2010-08-09",28.26
"908","2010-08-10",27.9
"909","2010-08-11",26.65
"910","2010-08-12",26.299999
"911","2010-08-13",26.219999
"912","2010-08-16",26.290001
"913","2010-08-17",26.66
"914","2010-08-18",26.790001
"915","2010-08-19",26.66
"916","2010-08-20",26.620001
"917","2010-08-23",26.17
"918","2010-08-24",25.940001
"919","2010-08-25",25.93
"920","2010-08-26",25.950001
"921","2010-08-27",26.33
"922","2010-08-30",26.129999
"923","2010-08-31",26.23
"924","2010-09-01",26.860001
"925","2010-09-02",26.99
"926","2010-09-03",27.209999
"927","2010-09-07",26.85
"928","2010-09-08",26.9
"929","2010-09-09",26.58
"930","2010-09-10",26.719999
"931","2010-09-13",27.540001
"932","2010-09-14",27.32
"933","2010-09-15",27.309999
"934","2010-09-16",27.440001
"935","2010-09-17",27.26
"936","2010-09-20",27.780001
"937","2010-09-21",27.51
"938","2010-09-22",27.200001
"939","2010-09-23",27.4
"940","2010-09-24",28.23
"941","2010-09-27",28.34
"942","2010-09-28",28.379999
"943","2010-09-29",28.709999
"944","2010-09-30",28.66
"945","2010-10-01",28.870001
"946","2010-10-04",28.700001
"947","2010-10-05",29.389999
"948","2010-10-06",29.200001
"949","2010-10-07",29.139999
"950","2010-10-08",28.860001
"951","2010-10-11",29.379999
"952","2010-10-12",29.459999
"953","2010-10-13",29.57
"954","2010-10-14",29.610001
"955","2010-10-15",29.92
"956","2010-10-18",30.02
"957","2010-10-19",29.42
"958","2010-10-20",29.84
"959","2010-10-21",30.049999
"960","2010-10-22",30.040001
"961","2010-10-25",30.07
"962","2010-10-26",30.209999
"963","2010-10-27",30.18
"964","2010-10-28",30.42
