"","date","CM"
"214","2007-11-06",108.239998
"215","2007-11-07",105.519997
"216","2007-11-08",102.620003
"217","2007-11-09",102.139999
"218","2007-11-12",97.980003
"219","2007-11-13",98.760002
"220","2007-11-14",95.610001
"221","2007-11-15",90.019997
"222","2007-11-16",90.419998
"223","2007-11-19",87.75
"224","2007-11-20",85.730003
"225","2007-11-21",85.489998
"226","2007-11-23",86.400002
"227","2007-11-26",85.519997
"228","2007-11-27",86.639999
"229","2007-11-28",89.970001
"230","2007-11-29",87.650002
"231","2007-11-30",89.169998
"232","2007-12-03",87.949997
"233","2007-12-04",83.800003
"234","2007-12-05",85.830002
"235","2007-12-06",81
"236","2007-12-07",78.589996
"237","2007-12-10",80.25
"238","2007-12-11",79.169998
"239","2007-12-12",78.699997
"240","2007-12-13",75.330002
"241","2007-12-14",72.5
"242","2007-12-17",73.730003
"243","2007-12-18",72.43
"244","2007-12-19",70.599998
"245","2007-12-20",70.589996
"246","2007-12-21",71.949997
"247","2007-12-24",72.760002
"248","2007-12-26",71.080002
"249","2007-12-27",72.160004
"250","2007-12-28",72.75
"251","2007-12-31",71.43
"252","2008-01-02",71.269997
"253","2008-01-03",70.82
"254","2008-01-04",68
"255","2008-01-07",68.849998
"256","2008-01-08",66.550003
"257","2008-01-09",68.580002
"258","2008-01-10",70.779999
"259","2008-01-11",69.910004
"260","2008-01-14",70.25
"261","2008-01-15",68.75
"262","2008-01-16",67.849998
"263","2008-01-17",65.400002
"264","2008-01-18",65.290001
"265","2008-01-22",63.75
"266","2008-01-23",68.220001
"267","2008-01-24",67.43
"268","2008-01-25",66.669998
"269","2008-01-28",67.760002
"270","2008-01-29",70.5
"271","2008-01-30",69.120003
"272","2008-01-31",69.650002
"273","2008-02-01",74
"274","2008-02-04",72.220001
"275","2008-02-05",69.559998
"276","2008-02-06",67.949997
"277","2008-02-07",67.769997
"278","2008-02-08",67.480003
"279","2008-02-11",66.730003
"280","2008-02-12",66.550003
"281","2008-02-13",68.040001
"282","2008-02-14",67.370003
"283","2008-02-15",65.900002
"284","2008-02-19",64.879997
"285","2008-02-20",65.720001
"286","2008-02-21",65.050003
"287","2008-02-22",66.599998
"288","2008-02-25",68.529999
"289","2008-02-26",71.43
"290","2008-02-27",69.900002
"291","2008-02-28",69.559998
"292","2008-02-29",67.800003
"293","2008-03-03",65.93
"294","2008-03-04",65.760002
"295","2008-03-05",65.449997
"296","2008-03-06",62.400002
"297","2008-03-07",63.099998
"298","2008-03-10",60.560001
"299","2008-03-11",62.459999
"300","2008-03-12",62.150002
"301","2008-03-13",62.540001
"302","2008-03-14",60.82
"303","2008-03-17",57.25
"304","2008-03-18",61.220001
"305","2008-03-19",59.209999
"306","2008-03-20",63.110001
"307","2008-03-24",65.620003
"308","2008-03-25",66.309998
"309","2008-03-26",64.849998
"310","2008-03-27",65.120003
"311","2008-03-28",63.66
"312","2008-03-31",64.400002
"313","2008-04-01",67.57
"314","2008-04-02",66.489998
"315","2008-04-03",67.43
"316","2008-04-04",66.949997
"317","2008-04-07",67.800003
"318","2008-04-08",67.080002
"319","2008-04-09",66.099998
"320","2008-04-10",66.75
"321","2008-04-11",65.720001
"322","2008-04-14",64.510002
"323","2008-04-15",64.82
"324","2008-04-16",67.730003
"325","2008-04-17",67.650002
"326","2008-04-18",69.440002
"327","2008-04-21",69.360001
"328","2008-04-22",69.349998
"329","2008-04-23",67.260002
"330","2008-04-24",70.260002
"331","2008-04-25",70.419998
"332","2008-04-28",71.550003
"333","2008-04-29",71.57
"334","2008-04-30",73.629997
"335","2008-05-01",75.239998
"336","2008-05-02",74.910004
"337","2008-05-05",72.949997
"338","2008-05-06",73.720001
"339","2008-05-07",72.93
"340","2008-05-08",72.099998
"341","2008-05-09",72.790001
"342","2008-05-12",73.059998
"343","2008-05-13",73.059998
"344","2008-05-14",73.739998
"345","2008-05-15",74.550003
"346","2008-05-16",75.139999
"347","2008-05-19",75
"348","2008-05-20",73.970001
"349","2008-05-21",72.739998
"350","2008-05-22",74.660004
"351","2008-05-23",73.199997
"352","2008-05-27",72.010002
"353","2008-05-28",71.589996
"354","2008-05-29",70.199997
"355","2008-05-30",70.199997
"356","2008-06-02",68.730003
"357","2008-06-03",67.360001
"358","2008-06-04",66.910004
"359","2008-06-05",65.830002
"360","2008-06-06",63.93
"361","2008-06-09",64.209999
"362","2008-06-10",63.419998
"363","2008-06-11",61.860001
"364","2008-06-12",61.119999
"365","2008-06-13",61.66
"366","2008-06-16",63.459999
"367","2008-06-17",63.099998
"368","2008-06-18",63.299999
"369","2008-06-19",62.669998
"370","2008-06-20",60.560001
"371","2008-06-23",59.599998
"372","2008-06-24",59.580002
"373","2008-06-25",60.400002
"374","2008-06-26",57.830002
"375","2008-06-27",57.639999
"376","2008-06-30",54.939999
"377","2008-07-01",55.360001
"378","2008-07-02",54.669998
"379","2008-07-03",54.709999
"380","2008-07-07",54.330002
"381","2008-07-08",55.029999
"382","2008-07-09",54.549999
"383","2008-07-10",53.299999
"384","2008-07-11",51.900002
"385","2008-07-14",50.849998
"386","2008-07-15",49.349998
"387","2008-07-16",53.110001
"388","2008-07-17",56.75
"389","2008-07-18",57.389999
"390","2008-07-21",57.59
"391","2008-07-22",59.700001
"392","2008-07-23",62.52
"393","2008-07-24",58.939999
"394","2008-07-25",57.43
"395","2008-07-28",56.240002
"396","2008-07-29",59.139999
"397","2008-07-30",59.939999
"398","2008-07-31",60.75
"399","2008-08-01",60.5
"400","2008-08-04",59.34
"401","2008-08-05",60.880001
"402","2008-08-06",60.25
"403","2008-08-07",57.830002
"404","2008-08-08",58.34
"405","2008-08-11",58.580002
"406","2008-08-12",58.240002
"407","2008-08-13",56.369999
"408","2008-08-14",57.02
"409","2008-08-15",57.75
"410","2008-08-18",56.599998
"411","2008-08-19",55
"412","2008-08-20",55.889999
"413","2008-08-21",55.860001
"414","2008-08-22",56.709999
"415","2008-08-25",55.139999
"416","2008-08-26",54.59
"417","2008-08-27",57.540001
"418","2008-08-28",59.860001
"419","2008-08-29",60.150002
"420","2008-09-02",59.59
"421","2008-09-03",60.52
"422","2008-09-04",58.889999
"423","2008-09-05",58.790001
"424","2008-09-08",60.889999
"425","2008-09-09",59.290001
"426","2008-09-10",60.799999
"427","2008-09-11",59.68
"428","2008-09-12",60.630001
"429","2008-09-15",57.130001
"430","2008-09-16",56.360001
"431","2008-09-17",52.110001
"432","2008-09-18",56.200001
"433","2008-09-19",59.599998
"434","2008-09-22",58.630001
"435","2008-09-23",60.299999
"436","2008-09-24",61.16
"437","2008-09-25",61.27
"438","2008-09-26",60.900002
"439","2008-09-29",55.34
"440","2008-09-30",59
"441","2008-10-01",56.52
"442","2008-10-02",53.470001
"443","2008-10-03",54.110001
"444","2008-10-06",52.950001
"445","2008-10-07",49.380001
"446","2008-10-08",49.619999
"447","2008-10-09",44.599998
"448","2008-10-10",42.849998
"449","2008-10-13",49.470001
"450","2008-10-14",47.5
"451","2008-10-15",45.450001
"452","2008-10-16",46.380001
"453","2008-10-17",48.799999
"454","2008-10-20",51.369999
"455","2008-10-21",47.32
"456","2008-10-22",43.700001
"457","2008-10-23",44.200001
"458","2008-10-24",40.610001
"459","2008-10-27",38.259998
"460","2008-10-28",41.16
"461","2008-10-29",43.279999
"462","2008-10-30",45.950001
"463","2008-10-31",45.32
"464","2008-11-03",46.360001
"465","2008-11-04",49.98
"466","2008-11-05",47.220001
"467","2008-11-06",45.48
"468","2008-11-07",46.369999
"469","2008-11-10",45.860001
"470","2008-11-11",44.650002
"471","2008-11-12",41.220001
"472","2008-11-13",44.619999
"473","2008-11-14",42.82
"474","2008-11-17",42.25
"475","2008-11-18",41.360001
"476","2008-11-19",38.459999
"477","2008-11-20",32.900002
"478","2008-11-21",32.619999
"479","2008-11-24",35.200001
"480","2008-11-25",34.470001
"481","2008-11-26",36.32
"482","2008-11-28",37.389999
"483","2008-12-01",36.959999
"484","2008-12-02",36.18
"485","2008-12-03",36.25
"486","2008-12-04",35.939999
"487","2008-12-05",39.009998
"488","2008-12-08",42.740002
"489","2008-12-09",39.759998
"490","2008-12-10",39.52
"491","2008-12-11",38.810001
"492","2008-12-12",38.939999
"493","2008-12-15",39.049999
"494","2008-12-16",41.32
"495","2008-12-17",41.73
"496","2008-12-18",40.5
"497","2008-12-19",40.419998
"498","2008-12-22",40.57
"499","2008-12-23",40.360001
"500","2008-12-24",39.110001
"501","2008-12-26",38.740002
"502","2008-12-29",40.34
"503","2008-12-30",40.77
"504","2008-12-31",41.75
"505","2009-01-02",42.439999
"506","2009-01-05",44.16
"507","2009-01-06",46.639999
"508","2009-01-07",45.169998
"509","2009-01-08",45.799999
"510","2009-01-09",44.18
"511","2009-01-12",41.599998
"512","2009-01-13",41.32
"513","2009-01-14",39.060001
"514","2009-01-15",38.790001
"515","2009-01-16",38.450001
"516","2009-01-20",34.34
"517","2009-01-21",36.450001
"518","2009-01-22",34.419998
"519","2009-01-23",35.759998
"520","2009-01-26",35.82
"521","2009-01-27",37.080002
"522","2009-01-28",39.790001
"523","2009-01-29",38.110001
"524","2009-01-30",37.439999
"525","2009-02-02",36.509998
"526","2009-02-03",37.84
"527","2009-02-04",36.779999
"528","2009-02-05",38.119999
"529","2009-02-06",39.57
"530","2009-02-09",40.060001
"531","2009-02-10",37.98
"532","2009-02-11",37.560001
"533","2009-02-12",37.369999
"534","2009-02-13",36.93
"535","2009-02-17",34.279999
"536","2009-02-18",33.27
"537","2009-02-19",33.029999
"538","2009-02-20",31.99
"539","2009-02-23",30.879999
"540","2009-02-24",33.23
"541","2009-02-25",34.48
"542","2009-02-26",36.580002
"543","2009-02-27",33.740002
"544","2009-03-02",31.049999
"545","2009-03-03",29.68
"546","2009-03-04",31.08
"547","2009-03-05",29.34
"548","2009-03-06",29.200001
"549","2009-03-09",28.389999
"550","2009-03-10",32.040001
"551","2009-03-11",32.290001
"552","2009-03-12",34.59
"553","2009-03-13",35.240002
"554","2009-03-16",36.209999
"555","2009-03-17",36.889999
"556","2009-03-18",37.099998
"557","2009-03-19",36.849998
"558","2009-03-20",35.810001
"559","2009-03-23",39.279999
"560","2009-03-24",38.93
"561","2009-03-25",38.130001
"562","2009-03-26",38.369999
"563","2009-03-27",37.73
"564","2009-03-30",35.23
"565","2009-03-31",36.32
"566","2009-04-01",37.740002
"567","2009-04-02",38.27
"568","2009-04-03",39.810001
"569","2009-04-06",39.029999
"570","2009-04-07",38.119999
"571","2009-04-08",38.169998
"572","2009-04-09",40.889999
"573","2009-04-13",41.73
"574","2009-04-14",41.43
"575","2009-04-15",42.610001
"576","2009-04-16",42.700001
"577","2009-04-17",44.439999
"578","2009-04-20",40.869999
"579","2009-04-21",42.91
"580","2009-04-22",42.07
"581","2009-04-23",43.650002
"582","2009-04-24",44.639999
"583","2009-04-27",43.790001
"584","2009-04-28",43.970001
"585","2009-04-29",45.610001
"586","2009-04-30",44.810001
"587","2009-05-01",45.110001
"588","2009-05-04",47.779999
"589","2009-05-05",48.830002
"590","2009-05-06",50.990002
"591","2009-05-07",50.290001
"592","2009-05-08",53.27
"593","2009-05-11",51.389999
"594","2009-05-12",50.650002
"595","2009-05-13",47.59
"596","2009-05-14",48.09
"597","2009-05-15",47.580002
"598","2009-05-18",50.130001
"599","2009-05-19",49.130001
"600","2009-05-20",49.509998
"601","2009-05-21",47.759998
"602","2009-05-22",47.970001
"603","2009-05-26",52.619999
"604","2009-05-27",51.080002
"605","2009-05-28",48.869999
"606","2009-05-29",49.869999
"607","2009-06-01",49.91
"608","2009-06-02",50.080002
"609","2009-06-03",48.560001
"610","2009-06-04",50.299999
"611","2009-06-05",49.610001
"612","2009-06-08",49.490002
"613","2009-06-09",49.759998
"614","2009-06-10",49.220001
"615","2009-06-11",49.830002
"616","2009-06-12",49.080002
"617","2009-06-15",47.82
"618","2009-06-16",47.669998
"619","2009-06-17",46.93
"620","2009-06-18",47.720001
"621","2009-06-19",48.740002
"622","2009-06-22",47.709999
"623","2009-06-23",47.43
"624","2009-06-24",48.459999
"625","2009-06-25",48.84
"626","2009-06-26",49.709999
"627","2009-06-29",50.91
"628","2009-06-30",50.07
"629","2009-07-01",50.990002
"630","2009-07-02",49.630001
"631","2009-07-06",49.880001
"632","2009-07-07",49.07
"633","2009-07-08",48.470001
"634","2009-07-09",48.849998
"635","2009-07-10",49.540001
"636","2009-07-13",50.799999
"637","2009-07-14",52.740002
"638","2009-07-15",55.650002
"639","2009-07-16",55.93
"640","2009-07-17",55.73
"641","2009-07-20",56.93
"642","2009-07-21",56.720001
"643","2009-07-22",56.91
"644","2009-07-23",59.419998
"645","2009-07-24",60.740002
"646","2009-07-27",62.130001
"647","2009-07-28",60.189999
"648","2009-07-29",60.139999
"649","2009-07-30",60.900002
"650","2009-07-31",61.639999
"651","2009-08-03",63.790001
"652","2009-08-04",62.970001
"653","2009-08-05",64.279999
"654","2009-08-06",62.150002
"655","2009-08-07",63.52
"656","2009-08-10",62.880001
"657","2009-08-11",60.380001
"658","2009-08-12",61.290001
"659","2009-08-13",62.439999
"660","2009-08-14",61.470001
"661","2009-08-17",59.560001
"662","2009-08-18",60.279999
"663","2009-08-19",60.509998
"664","2009-08-20",60.75
"665","2009-08-21",61.349998
"666","2009-08-24",60.93
"667","2009-08-25",63.220001
"668","2009-08-26",59.200001
"669","2009-08-27",58.919998
"670","2009-08-28",58.779999
"671","2009-08-31",58.450001
"672","2009-09-01",55.43
"673","2009-09-02",54.5
"674","2009-09-03",55.939999
"675","2009-09-04",57.240002
"676","2009-09-08",57.59
"677","2009-09-09",57.029999
"678","2009-09-10",57.849998
"679","2009-09-11",58.389999
"680","2009-09-14",58.93
"681","2009-09-15",60.849998
"682","2009-09-16",61.619999
"683","2009-09-17",61.59
"684","2009-09-18",61.759998
"685","2009-09-21",61.110001
"686","2009-09-22",62.66
"687","2009-09-23",62.509998
"688","2009-09-24",59.77
"689","2009-09-25",59.900002
"690","2009-09-28",60.580002
"691","2009-09-29",60.650002
"692","2009-09-30",61.009998
"693","2009-10-01",59.34
"694","2009-10-02",58.57
"695","2009-10-05",60.68
"696","2009-10-06",61.150002
"697","2009-10-07",61.900002
"698","2009-10-08",62.34
"699","2009-10-09",62.900002
"700","2009-10-12",63.139999
"701","2009-10-13",62.560001
"702","2009-10-14",63.880001
"703","2009-10-15",63.139999
"704","2009-10-16",62.290001
"705","2009-10-19",63.139999
"706","2009-10-20",62.189999
"707","2009-10-21",61.599998
"708","2009-10-22",62.400002
"709","2009-10-23",61.200001
"710","2009-10-26",59.919998
"711","2009-10-27",58.16
"712","2009-10-28",57.700001
"713","2009-10-29",59
"714","2009-10-30",57.130001
"715","2009-11-02",57.330002
"716","2009-11-03",58.150002
"717","2009-11-04",58.73
"718","2009-11-05",59.630001
"719","2009-11-06",59.43
"720","2009-11-09",61.939999
"721","2009-11-10",62.060001
"722","2009-11-11",62.830002
"723","2009-11-12",62.240002
"724","2009-11-13",62.57
"725","2009-11-16",62.73
"726","2009-11-17",63.720001
"727","2009-11-18",64.690002
"728","2009-11-19",63.810001
"729","2009-11-20",63.189999
"730","2009-11-23",64.730003
"731","2009-11-24",64.610001
"732","2009-11-25",66.050003
"733","2009-11-27",64.779999
"734","2009-11-30",65.489998
"735","2009-12-01",65.779999
"736","2009-12-02",65.220001
"737","2009-12-03",66.239998
"738","2009-12-04",66.82
"739","2009-12-07",66.610001
"740","2009-12-08",64.889999
"741","2009-12-09",65.769997
"742","2009-12-10",65.760002
"743","2009-12-11",64.879997
"744","2009-12-14",65.120003
"745","2009-12-15",64.739998
"746","2009-12-16",64.769997
"747","2009-12-17",63.630001
"748","2009-12-18",63.740002
"749","2009-12-21",64.559998
"750","2009-12-22",65.040001
"751","2009-12-23",64.809998
"752","2009-12-24",64.18
"753","2009-12-28",64.540001
"754","2009-12-29",64.800003
"755","2009-12-30",64.279999
"756","2009-12-31",64.620003
"757","2010-01-04",65.68
"758","2010-01-05",65.190002
"759","2010-01-06",64.940002
"760","2010-01-07",64.599998
"761","2010-01-08",65.089996
"762","2010-01-11",64.519997
"763","2010-01-12",63.450001
"764","2010-01-13",63.93
"765","2010-01-14",64.769997
"766","2010-01-15",63.799999
"767","2010-01-19",63.93
"768","2010-01-20",62.810001
"769","2010-01-21",61.52
"770","2010-01-22",60.119999
"771","2010-01-25",60.48
"772","2010-01-26",60.66
"773","2010-01-27",60.25
"774","2010-01-28",60.540001
"775","2010-01-29",59.880001
"776","2010-02-01",60.599998
"777","2010-02-02",61.040001
"778","2010-02-03",60.599998
"779","2010-02-04",58.939999
"780","2010-02-05",59.529999
"781","2010-02-08",58.75
"782","2010-02-09",59.349998
"783","2010-02-10",59.939999
"784","2010-02-11",61.48
"785","2010-02-12",62.169998
"786","2010-02-16",62.880001
"787","2010-02-17",63.82
"788","2010-02-18",64.160004
"789","2010-02-19",65.080002
"790","2010-02-22",65.220001
"791","2010-02-23",64.199997
"792","2010-02-24",64.410004
"793","2010-02-25",66
"794","2010-02-26",66.470001
"795","2010-03-01",67.949997
"796","2010-03-02",69.760002
"797","2010-03-03",70.129997
"798","2010-03-04",70.959999
"799","2010-03-05",71.720001
"800","2010-03-08",71.330002
"801","2010-03-09",71.349998
"802","2010-03-10",72.07
"803","2010-03-11",72.190002
"804","2010-03-12",72.099998
"805","2010-03-15",73.080002
"806","2010-03-16",74.349998
"807","2010-03-17",74.720001
"808","2010-03-18",74.139999
"809","2010-03-19",74.150002
"810","2010-03-22",75.18
"811","2010-03-23",75.970001
"812","2010-03-24",75.199997
"813","2010-03-25",74.309998
"814","2010-03-26",72.809998
"815","2010-03-29",73.459999
"816","2010-03-30",73.209999
"817","2010-03-31",73
"818","2010-04-01",74.010002
"819","2010-04-05",73.370003
"820","2010-04-06",73.139999
"821","2010-04-07",72.610001
"822","2010-04-08",72.82
"823","2010-04-09",73.209999
"824","2010-04-12",73.260002
"825","2010-04-13",72.800003
"826","2010-04-14",74.830002
"827","2010-04-15",75.059998
"828","2010-04-16",74.220001
"829","2010-04-19",75
"830","2010-04-20",75.839996
"831","2010-04-21",75.510002
"832","2010-04-22",76.07
"833","2010-04-23",77.18
"834","2010-04-26",76.800003
"835","2010-04-27",74.080002
"836","2010-04-28",73.919998
"837","2010-04-29",75.129997
"838","2010-04-30",73.370003
"839","2010-05-03",73.879997
"840","2010-05-04",71.989998
"841","2010-05-05",70.779999
"842","2010-05-06",67.720001
"843","2010-05-07",67.830002
"844","2010-05-10",70.93
"845","2010-05-11",70.870003
"846","2010-05-12",72.660004
"847","2010-05-13",72.660004
"848","2010-05-14",70.760002
"849","2010-05-17",70.449997
"850","2010-05-18",69.669998
"851","2010-05-19",71
"852","2010-05-20",68.129997
"853","2010-05-21",69.860001
"854","2010-05-24",68.809998
"855","2010-05-25",69.769997
"856","2010-05-26",70.379997
"857","2010-05-27",68.660004
"858","2010-05-28",67.709999
"859","2010-06-01",66.949997
"860","2010-06-02",69.709999
"861","2010-06-03",69.739998
"862","2010-06-04",67.43
"863","2010-06-07",66.93
"864","2010-06-08",68.730003
"865","2010-06-09",68
"866","2010-06-10",69.550003
"867","2010-06-11",69.610001
"868","2010-06-14",70.260002
"869","2010-06-15",73.199997
"870","2010-06-16",73.019997
"871","2010-06-17",72.93
"872","2010-06-18",73.349998
"873","2010-06-21",73.599998
"874","2010-06-22",72.889999
"875","2010-06-23",71.489998
"876","2010-06-24",69.32
"877","2010-06-25",68.690002
"878","2010-06-28",68.239998
"879","2010-06-29",63.689999
"880","2010-06-30",62.23
"881","2010-07-01",62.169998
"882","2010-07-02",61.939999
"883","2010-07-06",62.790001
"884","2010-07-07",63.43
"885","2010-07-08",64.129997
"886","2010-07-09",66.330002
"887","2010-07-12",65.709999
"888","2010-07-13",67.239998
"889","2010-07-14",67.480003
"890","2010-07-15",68.019997
"891","2010-07-16",65.669998
"892","2010-07-19",65
"893","2010-07-20",65.800003
"894","2010-07-21",63.990002
"895","2010-07-22",64.769997
"896","2010-07-23",65.970001
"897","2010-07-26",66.650002
"898","2010-07-27",67.699997
"899","2010-07-28",67.760002
"900","2010-07-29",68.599998
"901","2010-07-30",68.709999
"902","2010-08-02",69.330002
"903","2010-08-03",69.18
"904","2010-08-04",69.730003
"905","2010-08-05",69.199997
"906","2010-08-06",68.540001
"907","2010-08-09",69.559998
"908","2010-08-10",68.57
"909","2010-08-11",66.440002
"910","2010-08-12",65.699997
"911","2010-08-13",65.790001
"912","2010-08-16",65.620003
"913","2010-08-17",66.480003
"914","2010-08-18",67.68
"915","2010-08-19",66.32
"916","2010-08-20",65.120003
"917","2010-08-23",64.720001
"918","2010-08-24",62.98
"919","2010-08-25",65.889999
"920","2010-08-26",65.550003
"921","2010-08-27",68.400002
"922","2010-08-30",68.529999
"923","2010-08-31",67.919998
"924","2010-09-01",70.019997
"925","2010-09-02",70.139999
"926","2010-09-03",71.32
"927","2010-09-07",70.400002
"928","2010-09-08",71.449997
"929","2010-09-09",72.150002
"930","2010-09-10",72.010002
"931","2010-09-13",73.25
"932","2010-09-14",73.010002
"933","2010-09-15",72.800003
"934","2010-09-16",72.150002
"935","2010-09-17",71.809998
"936","2010-09-20",72.309998
"937","2010-09-21",72.089996
"938","2010-09-22",71.25
"939","2010-09-23",71.43
"940","2010-09-24",71.760002
"941","2010-09-27",70.919998
"942","2010-09-28",71.300003
"943","2010-09-29",71.540001
"944","2010-09-30",72.440002
"945","2010-10-01",73.029999
"946","2010-10-04",73.029999
