"","date","TEUM"
"172","2007-09-07",56.25
"173","2007-09-10",56.25
"174","2007-09-11",56.25
"175","2007-09-12",56.25
"176","2007-09-13",50
"177","2007-09-14",50
"178","2007-09-17",50
"179","2007-09-18",50
"180","2007-09-19",50
"181","2007-09-20",50
"182","2007-09-21",50
"183","2007-09-24",56.25
"184","2007-09-25",56.25
"185","2007-09-26",56.25
"186","2007-09-27",56.25
"187","2007-09-28",56.25
"188","2007-10-01",50
"189","2007-10-02",43.75
"190","2007-10-03",43.75
"191","2007-10-04",43.75
"192","2007-10-05",50
"193","2007-10-08",50
"194","2007-10-09",50
"195","2007-10-10",50
"196","2007-10-11",50
"197","2007-10-12",50
"198","2007-10-15",50
"199","2007-10-16",50
"200","2007-10-17",50
"201","2007-10-18",50
"202","2007-10-19",50
"203","2007-10-22",50
"204","2007-10-23",50
"205","2007-10-24",50
"206","2007-10-25",50
"207","2007-10-26",50
"208","2007-10-29",50
"209","2007-10-30",50
"210","2007-10-31",50
"211","2007-11-01",50
"212","2007-11-02",50
"213","2007-11-05",50
"214","2007-11-06",50
"215","2007-11-07",50
"216","2007-11-08",50
"217","2007-11-09",50
"218","2007-11-12",50
"219","2007-11-13",43.75
"220","2007-11-14",43.75
"221","2007-11-15",43.75
"222","2007-11-16",43.75
"223","2007-11-19",50
"224","2007-11-20",43.75
"225","2007-11-21",50
"226","2007-11-23",50
"227","2007-11-26",43.75
"228","2007-11-27",43.75
"229","2007-11-28",43.75
"230","2007-11-29",43.75
"231","2007-11-30",43.75
"232","2007-12-03",43.75
"233","2007-12-04",43.75
"234","2007-12-05",43.75
"235","2007-12-06",43.75
"236","2007-12-07",43.75
"237","2007-12-10",43.75
"238","2007-12-11",43.75
"239","2007-12-12",43.75
"240","2007-12-13",43.75
"241","2007-12-14",43.75
"242","2007-12-17",43.75
"243","2007-12-18",37.5
"244","2007-12-19",37.5
"245","2007-12-20",37.5
"246","2007-12-21",43.75
"247","2007-12-24",43.75
"248","2007-12-26",43.75
"249","2007-12-27",43.75
"250","2007-12-28",43.75
"251","2007-12-31",43.75
"252","2008-01-02",43.75
"253","2008-01-03",43.75
"254","2008-01-04",43.75
"255","2008-01-07",43.75
"256","2008-01-08",43.75
"257","2008-01-09",43.75
"258","2008-01-10",43.75
"259","2008-01-11",43.75
"260","2008-01-14",43.75
"261","2008-01-15",43.75
"262","2008-01-16",43.75
"263","2008-01-17",43.75
"264","2008-01-18",43.75
"265","2008-01-22",43.75
"266","2008-01-23",43.75
"267","2008-01-24",43.75
"268","2008-01-25",43.75
"269","2008-01-28",43.75
"270","2008-01-29",43.75
"271","2008-01-30",43.75
"272","2008-01-31",43.75
"273","2008-02-01",43.75
"274","2008-02-04",43.75
"275","2008-02-05",43.75
"276","2008-02-06",31.25
"277","2008-02-07",37.5
"278","2008-02-08",43.75
"279","2008-02-11",43.75
"280","2008-02-12",43.75
"281","2008-02-13",43.75
"282","2008-02-14",43.75
"283","2008-02-15",43.75
"284","2008-02-19",37.5
"285","2008-02-20",37.5
"286","2008-02-21",37.5
"287","2008-02-22",37.5
"288","2008-02-25",37.5
"289","2008-02-26",37.5
"290","2008-02-27",37.5
"291","2008-02-28",37.5
"292","2008-02-29",37.5
"293","2008-03-03",31.25
"294","2008-03-04",31.25
"295","2008-03-05",37.5
"296","2008-03-06",37.5
"297","2008-03-07",37.5
"298","2008-03-10",37.5
"299","2008-03-11",37.5
"300","2008-03-12",43.75
"301","2008-03-13",43.75
"302","2008-03-14",43.75
"303","2008-03-17",43.75
"304","2008-03-18",43.75
"305","2008-03-19",37.5
"306","2008-03-20",37.5
"307","2008-03-24",37.5
"308","2008-03-25",37.5
"309","2008-03-26",37.5
"310","2008-03-27",37.5
"311","2008-03-28",37.5
"312","2008-03-31",37.5
"313","2008-04-01",37.5
"314","2008-04-02",43.75
"315","2008-04-03",37.5
"316","2008-04-04",37.5
"317","2008-04-07",37.5
"318","2008-04-08",37.5
"319","2008-04-09",37.5
"320","2008-04-10",37.5
"321","2008-04-11",37.5
"322","2008-04-14",37.5
"323","2008-04-15",37.5
"324","2008-04-16",37.5
"325","2008-04-17",43.75
"326","2008-04-18",37.5
"327","2008-04-21",37.5
"328","2008-04-22",37.5
"329","2008-04-23",37.5
"330","2008-04-24",37.5
"331","2008-04-25",37.5
"332","2008-04-28",37.5
"333","2008-04-29",37.5
"334","2008-04-30",37.5
"335","2008-05-01",37.5
"336","2008-05-02",37.5
"337","2008-05-05",37.5
"338","2008-05-06",43.75
"339","2008-05-07",37.5
"340","2008-05-08",37.5
"341","2008-05-09",37.5
"342","2008-05-12",37.5
"343","2008-05-13",37.5
"344","2008-05-14",43.75
"345","2008-05-15",37.5
"346","2008-05-16",37.5
"347","2008-05-19",43.75
"348","2008-05-20",43.75
"349","2008-05-21",43.75
"350","2008-05-22",43.75
"351","2008-05-23",43.75
"352","2008-05-27",37.5
"353","2008-05-28",37.5
"354","2008-05-29",43.75
"355","2008-05-30",43.75
"356","2008-06-02",43.75
"357","2008-06-03",43.75
"358","2008-06-04",43.75
"359","2008-06-05",37.5
"360","2008-06-06",43.75
"361","2008-06-09",43.75
"362","2008-06-10",37.5
"363","2008-06-11",37.5
"364","2008-06-12",37.5
"365","2008-06-13",48.75
"366","2008-06-16",50
"367","2008-06-17",37.75
"368","2008-06-18",41.25
"369","2008-06-19",41.25
"370","2008-06-20",41.25
"371","2008-06-23",40
"372","2008-06-24",40
"373","2008-06-25",40
"374","2008-06-26",38.25
"375","2008-06-27",47.5
"376","2008-06-30",38.25
"377","2008-07-01",38.25
"378","2008-07-02",40
"379","2008-07-03",38.75
"380","2008-07-07",42.5
"381","2008-07-08",43.75
"382","2008-07-09",40
"383","2008-07-10",39.75
"384","2008-07-11",39.5
"385","2008-07-14",39.5
"386","2008-07-15",40
"387","2008-07-16",41.25
"388","2008-07-17",41.25
"389","2008-07-18",41.25
"390","2008-07-21",39.5
"391","2008-07-22",39.5
"392","2008-07-23",40
"393","2008-07-24",40
"394","2008-07-25",39.5
"395","2008-07-28",39.5
"396","2008-07-29",38.75
"397","2008-07-30",36.25
"398","2008-07-31",33.75
"399","2008-08-01",34.75
"400","2008-08-04",36.25
"401","2008-08-05",30
"402","2008-08-06",32.5
"403","2008-08-07",33.75
"404","2008-08-08",30
"405","2008-08-11",28.75
"406","2008-08-12",27.5
"407","2008-08-13",28.5
"408","2008-08-14",27.25
"409","2008-08-15",25.25
"410","2008-08-18",25.5
"411","2008-08-19",27
"412","2008-08-20",26.25
"413","2008-08-21",27.5
"414","2008-08-22",32.5
"415","2008-08-25",31.25
"416","2008-08-26",27.5
"417","2008-08-27",27.5
"418","2008-08-28",27
"419","2008-08-29",26.75
"420","2008-09-02",25
"421","2008-09-03",24.25
"422","2008-09-04",24
"423","2008-09-05",25
"424","2008-09-08",25.25
"425","2008-09-09",22.5
"426","2008-09-10",25
"427","2008-09-11",25
"428","2008-09-12",25
"429","2008-09-15",22.75
"430","2008-09-16",25
"431","2008-09-17",23.75
"432","2008-09-18",22.5
"433","2008-09-19",24.25
"434","2008-09-22",25
"435","2008-09-23",25
"436","2008-09-24",23.75
"437","2008-09-25",25
"438","2008-09-26",23.75
"439","2008-09-29",23.5
"440","2008-09-30",23.25
"441","2008-10-01",22.5
"442","2008-10-02",21.75
"443","2008-10-03",20
"444","2008-10-06",18.75
"445","2008-10-07",18.5
"446","2008-10-08",18.25
"447","2008-10-09",18.5
"448","2008-10-10",18.75
"449","2008-10-13",22.5
"450","2008-10-14",16.5
"451","2008-10-15",16.5
"452","2008-10-16",22.5
"453","2008-10-17",22.5
"454","2008-10-20",15
"455","2008-10-21",12.75
"456","2008-10-22",12.75
"457","2008-10-23",12.5
"458","2008-10-24",15.25
"459","2008-10-27",16.25
"460","2008-10-28",13
"461","2008-10-29",12.75
"462","2008-10-30",13
"463","2008-10-31",13
"464","2008-11-03",12.75
"465","2008-11-04",12.75
"466","2008-11-05",13.75
"467","2008-11-06",15
"468","2008-11-07",15
"469","2008-11-10",15
"470","2008-11-11",15
"471","2008-11-12",15
"472","2008-11-13",15
"473","2008-11-14",15
"474","2008-11-17",15
"475","2008-11-18",15
"476","2008-11-19",15
"477","2008-11-20",15
"478","2008-11-21",15
"479","2008-11-24",15
"480","2008-11-25",11.25
"481","2008-11-26",11.25
"482","2008-11-28",13.5
"483","2008-12-01",13.75
"484","2008-12-02",13.75
"485","2008-12-03",15
"486","2008-12-04",15
"487","2008-12-05",15
"488","2008-12-08",15
"489","2008-12-09",14
"490","2008-12-10",14
"491","2008-12-11",14
"492","2008-12-12",14
"493","2008-12-15",14
"494","2008-12-16",14
"495","2008-12-17",14
"496","2008-12-18",14
"497","2008-12-19",14
"498","2008-12-22",14
"499","2008-12-23",14
"500","2008-12-24",15
"501","2008-12-26",15
"502","2008-12-29",15
"503","2008-12-30",14.75
"504","2008-12-31",15
"505","2009-01-02",15
"506","2009-01-05",15
"507","2009-01-06",17.5
"508","2009-01-07",12.5
"509","2009-01-08",15
"510","2009-01-09",17.5
"511","2009-01-12",17.5
"512","2009-01-13",20
"513","2009-01-14",18.75
"514","2009-01-15",17.5
"515","2009-01-16",17.5
"516","2009-01-20",17.5
"517","2009-01-21",16.25
"518","2009-01-22",17.5
"519","2009-01-23",17.5
"520","2009-01-26",16.25
"521","2009-01-27",16.25
"522","2009-01-28",18.75
"523","2009-01-29",18.75
"524","2009-01-30",15
"525","2009-02-02",15
"526","2009-02-03",15
"527","2009-02-04",15
"528","2009-02-05",17.5
"529","2009-02-06",17.5
"530","2009-02-09",17.5
"531","2009-02-10",17.5
"532","2009-02-11",17.5
"533","2009-02-12",17.5
"534","2009-02-13",17.5
"535","2009-02-17",17.5
"536","2009-02-18",12.75
"537","2009-02-19",12.75
"538","2009-02-20",12.75
"539","2009-02-23",17.5
"540","2009-02-24",17.5
"541","2009-02-25",17.5
"542","2009-02-26",17.5
"543","2009-02-27",16.25
"544","2009-03-02",16.25
"545","2009-03-03",16.25
"546","2009-03-04",29
"547","2009-03-05",17.5
"548","2009-03-06",17.5
"549","2009-03-09",17.5
"550","2009-03-10",17.5
"551","2009-03-11",17.5
"552","2009-03-12",17.5
"553","2009-03-13",17.5
"554","2009-03-16",17.5
"555","2009-03-17",17.5
"556","2009-03-18",17.5
"557","2009-03-19",17.5
"558","2009-03-20",17.5
"559","2009-03-23",17.5
"560","2009-03-24",17.5
"561","2009-03-25",17.5
"562","2009-03-26",17.5
"563","2009-03-27",17.5
"564","2009-03-30",17.5
"565","2009-03-31",17.5
"566","2009-04-01",17.5
"567","2009-04-02",17.5
"568","2009-04-03",17.5
"569","2009-04-06",17.5
"570","2009-04-07",17.5
"571","2009-04-08",17.5
"572","2009-04-09",17.5
"573","2009-04-13",17.5
"574","2009-04-14",17.5
"575","2009-04-15",18.75
"576","2009-04-16",18.75
"577","2009-04-17",17.5
"578","2009-04-20",17.5
"579","2009-04-21",17.5
"580","2009-04-22",18.75
"581","2009-04-23",18
"582","2009-04-24",18
"583","2009-04-27",18
"584","2009-04-28",18
"585","2009-04-29",18.75
"586","2009-04-30",18.75
"587","2009-05-01",20
"588","2009-05-04",20
"589","2009-05-05",25
"590","2009-05-06",21.25
"591","2009-05-07",22.5
"592","2009-05-08",20.5
"593","2009-05-11",20.5
"594","2009-05-12",20.5
"595","2009-05-13",20.5
"596","2009-05-14",20.5
"597","2009-05-15",20.5
"598","2009-05-18",20.5
"599","2009-05-19",20.5
"600","2009-05-20",20.5
"601","2009-05-21",20.5
"602","2009-05-22",20.5
"603","2009-05-26",20.5
"604","2009-05-27",19
"605","2009-05-28",18.75
"606","2009-05-29",21.25
"607","2009-06-01",21.25
"608","2009-06-02",21.25
"609","2009-06-03",21.25
"610","2009-06-04",19.75
"611","2009-06-05",20
"612","2009-06-08",20
"613","2009-06-09",20
"614","2009-06-10",20
"615","2009-06-11",20
"616","2009-06-12",20
"617","2009-06-15",20
"618","2009-06-16",18.75
"619","2009-06-17",19.5
"620","2009-06-18",22.5
"621","2009-06-19",22.5
"622","2009-06-22",21.25
"623","2009-06-23",21.25
"624","2009-06-24",21.25
"625","2009-06-25",20.75
"626","2009-06-26",22.5
"627","2009-06-29",23.75
"628","2009-06-30",23.75
"629","2009-07-01",23.75
"630","2009-07-02",22.75
"631","2009-07-06",22.75
"632","2009-07-07",22.5
"633","2009-07-08",22.5
"634","2009-07-09",22.5
"635","2009-07-10",23.75
"636","2009-07-13",23.75
"637","2009-07-14",20
"638","2009-07-15",23.75
"639","2009-07-16",21.75
"640","2009-07-17",28.75
"641","2009-07-20",25
"642","2009-07-21",23.75
"643","2009-07-22",23.75
"644","2009-07-23",23.75
"645","2009-07-24",27.5
"646","2009-07-27",22.5
"647","2009-07-28",22.5
"648","2009-07-29",23.75
"649","2009-07-30",23.75
"650","2009-07-31",26.25
"651","2009-08-03",25
"652","2009-08-04",24.25
"653","2009-08-05",25
"654","2009-08-06",25
"655","2009-08-07",25
"656","2009-08-10",26.25
"657","2009-08-11",25
"658","2009-08-12",27.25
"659","2009-08-13",27.5
"660","2009-08-14",27.25
"661","2009-08-17",27.5
"662","2009-08-18",27.25
"663","2009-08-19",26.25
"664","2009-08-20",26.25
"665","2009-08-21",30
"666","2009-08-24",37
"667","2009-08-25",30.25
"668","2009-08-26",30
"669","2009-08-27",31.25
"670","2009-08-28",31.5
"671","2009-08-31",30
"672","2009-09-01",29.25
"673","2009-09-02",29.25
"674","2009-09-03",30
"675","2009-09-04",30
"676","2009-09-08",30
"677","2009-09-09",30
"678","2009-09-10",30.25
"679","2009-09-11",29.75
"680","2009-09-14",29.75
"681","2009-09-15",30
"682","2009-09-16",30
"683","2009-09-17",27.5
"684","2009-09-18",28.75
"685","2009-09-21",28.75
"686","2009-09-22",28.75
"687","2009-09-23",29
"688","2009-09-24",28.5
"689","2009-09-25",28.75
"690","2009-09-28",28.75
"691","2009-09-29",28.75
"692","2009-09-30",28.5
"693","2009-10-01",28.5
"694","2009-10-02",28.75
"695","2009-10-05",28.75
"696","2009-10-06",28.75
"697","2009-10-07",29.75
"698","2009-10-08",30.75
"699","2009-10-09",33.75
"700","2009-10-12",33.75
"701","2009-10-13",32
"702","2009-10-14",35
"703","2009-10-15",34.75
"704","2009-10-16",43.75
"705","2009-10-19",50
"706","2009-10-20",48.75
"707","2009-10-21",47.5
"708","2009-10-22",40.25
"709","2009-10-23",46.25
"710","2009-10-26",45
"711","2009-10-27",43.75
"712","2009-10-28",40
"713","2009-10-29",41
"714","2009-10-30",41.75
"715","2009-11-02",41.25
"716","2009-11-03",38.75
"717","2009-11-04",38.75
"718","2009-11-05",38.5
"719","2009-11-06",41.25
"720","2009-11-09",40.75
"721","2009-11-10",40
"722","2009-11-11",40
"723","2009-11-12",40.75
"724","2009-11-13",48.75
"725","2009-11-16",41.5
"726","2009-11-17",42.5
"727","2009-11-18",42.75
"728","2009-11-19",41.5
"729","2009-11-20",42.5
"730","2009-11-23",42.75
"731","2009-11-24",42.5
"732","2009-11-25",42.5
"733","2009-11-27",42
"734","2009-11-30",42.5
"735","2009-12-01",41.25
"736","2009-12-02",41.75
"737","2009-12-03",42
"738","2009-12-04",40
"739","2009-12-07",39.25
"740","2009-12-08",39.25
"741","2009-12-09",37.5
"742","2009-12-10",33.25
"743","2009-12-11",32.25
"744","2009-12-14",32.5
"745","2009-12-15",31.75
"746","2009-12-16",30.5
"747","2009-12-17",31.25
"748","2009-12-18",30
"749","2009-12-21",31.25
"750","2009-12-22",31
"751","2009-12-23",35.5
"752","2009-12-24",33
"753","2009-12-28",29.5
"754","2009-12-29",29.5
"755","2009-12-30",30.25
"756","2009-12-31",32.5
"757","2010-01-04",33.75
"758","2010-01-05",30.5
"759","2010-01-06",30
"760","2010-01-07",30
"761","2010-01-08",31.75
"762","2010-01-11",31.75
"763","2010-01-12",31.5
"764","2010-01-13",31.5
"765","2010-01-14",31.75
"766","2010-01-15",37.25
"767","2010-01-19",37.25
"768","2010-01-20",37.25
"769","2010-01-21",36
"770","2010-01-22",38.75
"771","2010-01-25",38.75
"772","2010-01-26",35.25
"773","2010-01-27",37.25
"774","2010-01-28",37.75
"775","2010-01-29",37.75
"776","2010-02-01",33.75
"777","2010-02-02",37.5
"778","2010-02-03",37.75
"779","2010-02-04",37.75
"780","2010-02-05",33.75
"781","2010-02-08",38.75
"782","2010-02-09",33.25
"783","2010-02-10",32.5
"784","2010-02-11",31.25
"785","2010-02-12",32.5
"786","2010-02-16",31.25
"787","2010-02-17",30.75
"788","2010-02-18",33.75
"789","2010-02-19",33.75
"790","2010-02-22",33.75
"791","2010-02-23",35
"792","2010-02-24",36.25
"793","2010-02-25",36.25
"794","2010-02-26",38.75
"795","2010-03-01",36.25
"796","2010-03-02",33.75
"797","2010-03-03",35
"798","2010-03-04",36.25
"799","2010-03-05",41.25
"800","2010-03-08",41.25
"801","2010-03-09",39.5
"802","2010-03-10",38.75
"803","2010-03-11",38.75
"804","2010-03-12",38.75
"805","2010-03-15",39.75
"806","2010-03-16",40
"807","2010-03-17",39.5
"808","2010-03-18",40
"809","2010-03-19",41.25
"810","2010-03-22",40.25
"811","2010-03-23",38.75
"812","2010-03-24",39.5
"813","2010-03-25",37.75
"814","2010-03-26",41.25
"815","2010-03-29",42.5
"816","2010-03-30",43.25
"817","2010-03-31",43.75
"818","2010-04-01",43.75
"819","2010-04-05",42.75
"820","2010-04-06",42.5
"821","2010-04-07",43.75
"822","2010-04-08",43.75
"823","2010-04-09",43.75
"824","2010-04-12",43.75
"825","2010-04-13",43.75
"826","2010-04-14",43.75
"827","2010-04-15",45
"828","2010-04-16",44.75
"829","2010-04-19",44.75
"830","2010-04-20",43.75
"831","2010-04-21",44.75
"832","2010-04-22",46.25
"833","2010-04-23",51.25
"834","2010-04-26",51.25
"835","2010-04-27",49.5
"836","2010-04-28",46.75
"837","2010-04-29",47.5
"838","2010-04-30",46.25
"839","2010-05-03",43.75
"840","2010-05-04",40
"841","2010-05-05",38.75
"842","2010-05-06",37.5
"843","2010-05-07",37.5
"844","2010-05-10",40
"845","2010-05-11",41.25
"846","2010-05-12",38.75
"847","2010-05-13",38.75
"848","2010-05-14",40.75
"849","2010-05-17",43
"850","2010-05-18",43.75
"851","2010-05-19",38.75
"852","2010-05-20",41.75
"853","2010-05-21",42.5
"854","2010-05-24",41.75
"855","2010-05-25",41.25
"856","2010-05-26",43.25
"857","2010-05-27",44
"858","2010-05-28",48.75
"859","2010-06-01",48.75
"860","2010-06-02",48.75
"861","2010-06-03",48.5
"862","2010-06-04",49.75
"863","2010-06-07",48.25
"864","2010-06-08",47.75
"865","2010-06-09",47.5
"866","2010-06-10",48.75
"867","2010-06-11",47.5
"868","2010-06-14",49.25
"869","2010-06-15",48.75
"870","2010-06-16",47.5
"871","2010-06-17",46.75
"872","2010-06-18",49.5
"873","2010-06-21",48.75
"874","2010-06-22",48.75
"875","2010-06-23",47
"876","2010-06-24",46.5
"877","2010-06-25",47
"878","2010-06-28",47.25
"879","2010-06-29",45
"880","2010-06-30",45.5
"881","2010-07-01",45.5
"882","2010-07-02",47.5
"883","2010-07-06",47.5
"884","2010-07-07",47.5
"885","2010-07-08",46.25
"886","2010-07-09",47.5
"887","2010-07-12",47.5
"888","2010-07-13",44.5
"889","2010-07-14",41.5
"890","2010-07-15",40
"891","2010-07-16",43.75
"892","2010-07-19",44.5
"893","2010-07-20",43
"894","2010-07-21",46.25
"895","2010-07-22",45
"896","2010-07-23",46.25
"897","2010-07-26",46.25
"898","2010-07-27",45
"899","2010-07-28",46.75
"900","2010-07-29",46.25
"901","2010-07-30",47.5
"902","2010-08-02",45.25
"903","2010-08-03",46.25
"904","2010-08-04",46.25
"905","2010-08-05",46.25
"906","2010-08-06",46
"907","2010-08-09",46.25
"908","2010-08-10",45.5
"909","2010-08-11",43.75
"910","2010-08-12",45
"911","2010-08-13",45
"912","2010-08-16",43.5
"913","2010-08-17",42.5
"914","2010-08-18",42.5
"915","2010-08-19",42.5
"916","2010-08-20",43.75
"917","2010-08-23",42.5
"918","2010-08-24",39.5
"919","2010-08-25",40
"920","2010-08-26",38
"921","2010-08-27",38.5
"922","2010-08-30",38.75
"923","2010-08-31",39.5
"924","2010-09-01",39.25
"925","2010-09-02",37.5
"926","2010-09-03",42.5
"927","2010-09-07",42.5
"928","2010-09-08",43.75
"929","2010-09-09",43.5
"930","2010-09-10",43.75
"931","2010-09-13",44.25
"932","2010-09-14",45
"933","2010-09-15",44.25
"934","2010-09-16",44.25
"935","2010-09-17",48.75
"936","2010-09-20",48.25
"937","2010-09-21",50
"938","2010-09-22",55.5
"939","2010-09-23",60
"940","2010-09-24",62.5
"941","2010-09-27",62.5
"942","2010-09-28",62.5
"943","2010-09-29",65
"944","2010-09-30",65
"945","2010-10-01",66.25
"946","2010-10-04",71.25
"947","2010-10-05",81.25
"948","2010-10-06",82
"949","2010-10-07",81.25
"950","2010-10-08",82.5
"951","2010-10-11",77.5
"952","2010-10-12",75
"953","2010-10-13",73.75
"954","2010-10-14",70
"955","2010-10-15",71.25
"956","2010-10-18",73.75
"957","2010-10-19",75
"958","2010-10-20",74.25
"959","2010-10-21",75
"960","2010-10-22",77
"961","2010-10-25",75.75
"962","2010-10-26",76.25
"963","2010-10-27",75
"964","2010-10-28",72.25
"965","2010-10-29",76.25
"966","2010-11-01",74.5
"967","2010-11-02",76.25
"968","2010-11-03",76
"969","2010-11-04",73.5
"970","2010-11-05",83.75
"971","2010-11-08",86.75
"972","2010-11-09",77.5
"973","2010-11-10",80
"974","2010-11-11",78
"975","2010-11-12",81.75
"976","2010-11-15",86.25
"977","2010-11-16",86.25
"978","2010-11-17",86.5
"979","2010-11-18",87.5
"980","2010-11-19",87.5
"981","2010-11-22",86.25
"982","2010-11-23",81.25
"983","2010-11-24",83.25
"984","2010-11-26",83.75
"985","2010-11-29",82.5
"986","2010-11-30",75
"987","2010-12-01",72.5
"988","2010-12-02",72.5
"989","2010-12-03",71.75
"990","2010-12-06",68
"991","2010-12-07",64
"992","2010-12-08",60
"993","2010-12-09",61.25
"994","2010-12-10",62.75
"995","2010-12-13",62.75
"996","2010-12-14",64.5
"997","2010-12-15",62.25
"998","2010-12-16",60.5
"999","2010-12-17",60.25
"1000","2010-12-20",60
"1001","2010-12-21",60
"1002","2010-12-22",53.75
"1003","2010-12-23",55.75
"1004","2010-12-27",55.25
"1005","2010-12-28",55.75
"1006","2010-12-29",55.75
"1007","2010-12-30",58
"1008","2010-12-31",59
"1009","2011-01-03",57.25
"1010","2011-01-04",55.5
"1011","2011-01-05",58
"1012","2011-01-06",58.5
"1013","2011-01-07",60
"1014","2011-01-10",59.5
"1015","2011-01-11",57
"1016","2011-01-12",58.5
"1017","2011-01-13",58.5
"1018","2011-01-14",57.75
"1019","2011-01-18",57.25
"1020","2011-01-19",57.75
"1021","2011-01-20",62.25
"1022","2011-01-21",67.25
"1023","2011-01-24",69.75
"1024","2011-01-25",70
"1025","2011-01-26",68.25
"1026","2011-01-27",69.75
"1027","2011-01-28",74.5
